"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","load_time","stimulus","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","phase","ans","ISI","type","size","webgazer_data","webgazer_targets","webgazer_targets_data","correct","response_target","response_answer"
"","canvas-keyboard-response","25","83745","0.0-5.0-1.0-2.3","","","","","914","2","","","","","","","","","","","","","","","","","","true","hexagram","2"
"","canvas-keyboard-response","26","84767","0.0-5.0-1.0-0.4","","","","","null","null","","","","","","","","","recall","","[""8"",""2"",""5"",""2"",""8"",""5"",""6"",""4"",""4"",""8"",""5"",""2"",""6"",""5"",""4"",""4"",""8"",""6"",""2"",""4"",""6"",""8"",""2"",""5"",""6"",""6"",""4"",""6"",""8"",""6"",""8"",""2"",""5"",""4"",""6"",""2"",""2"",""8"",""4"",""4"",""8"",""4"",""5"",""5"",""5"",""8"",""2"",""6"",""2"",""5""]","500","shape","4","","","","","",""
"","canvas-keyboard-response","27","86773","0.0-5.0-1.0-1.4","","","","","null","null","","","[""rect"",""triangle"",""circle"",""hexagram""]","","","","","","","","","","","","[{""x"":997,""y"":830,""t"":2},{""x"":1052,""y"":867,""t"":35},{""x"":1085,""y"":909,""t"":69},{""x"":1085,""y"":892,""t"":103},{""x"":1086,""y"":884,""t"":139},{""x"":1088,""y"":883,""t"":172},{""x"":1099,""y"":891,""t"":206},{""x"":1079,""y"":889,""t"":241},{""x"":1004,""y"":851,""t"":275},{""x"":960,""y"":790,""t"":313},{""x"":932,""y"":752,""t"":342},{""x"":882,""y"":717,""t"":379},{""x"":833,""y"":693,""t"":410},{""x"":781,""y"":660,""t"":456},{""x"":750,""y"":610,""t"":477},{""x"":743,""y"":618,""t"":521},{""x"":738,""y"":627,""t"":544},{""x"":752,""y"":603,""t"":582},{""x"":762,""y"":616,""t"":613},{""x"":788,""y"":648,""t"":662},{""x"":791,""y"":656,""t"":681},{""x"":793,""y"":658,""t"":722},{""x"":797,""y"":686,""t"":748},{""x"":836,""y"":702,""t"":799},{""x"":862,""y"":726,""t"":818},{""x"":877,""y"":719,""t"":861},{""x"":961,""y"":733,""t"":887},{""x"":1065,""y"":791,""t"":924},{""x"":1118,""y"":767,""t"":954},{""x"":1202,""y"":783,""t"":1004},{""x"":1226,""y"":765,""t"":1022},{""x"":1268,""y"":744,""t"":1065},{""x"":1297,""y"":729,""t"":1091},{""x"":1293,""y"":719,""t"":1128},{""x"":1278,""y"":726,""t"":1157},{""x"":1196,""y"":741,""t"":1193},{""x"":1109,""y"":748,""t"":1237},{""x"":991,""y"":749,""t"":1259},{""x"":934,""y"":717,""t"":1302},{""x"":870,""y"":708,""t"":1327},{""x"":824,""y"":685,""t"":1364},{""x"":778,""y"":689,""t"":1398},{""x"":754,""y"":697,""t"":1442},{""x"":737,""y"":703,""t"":1462},{""x"":701,""y"":687,""t"":1505},{""x"":664,""y"":688,""t"":1530},{""x"":668,""y"":691,""t"":1569},{""x"":648,""y"":703,""t"":1600},{""x"":655,""y"":707,""t"":1646},{""x"":666,""y"":697,""t"":1670},{""x"":755,""y"":732,""t"":1709},{""x"":825,""y"":743,""t"":1735},{""x"":920,""y"":752,""t"":1772},{""x"":972,""y"":757,""t"":1815},{""x"":1010,""y"":767,""t"":1837},{""x"":1054,""y"":771,""t"":1878},{""x"":1082,""y"":775,""t"":1907},{""x"":1102,""y"":778,""t"":1940},{""x"":1107,""y"":765,""t"":1987}]","{""#container"":{""x"":410,""y"":129.390625,""width"":1100,""height"":850,""top"":129.390625,""right"":1510,""bottom"":979.390625,""left"":410}}","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":550,""y"":125,""width"":92,""height"":92,""top"":79,""right"":596,""bottom"":171,""left"":504},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810},{""x"":550,""y"":725,""width"":92.37604307034013,""height"":80,""top"":685,""right"":596.18802153517,""bottom"":765,""left"":503.81197846482996}]","","",""
"","canvas-keyboard-response","28","88004","0.0-5.0-1.0-2.4","","","","","716","8","","","","","","","","","","","","","","","","","","true","triangle","8"
"","canvas-keyboard-response","29","89027","0.0-5.0-1.0-0.5","","","","","null","null","","","","","","","","","recall","","[""8"",""2"",""5"",""2"",""8"",""5"",""6"",""4"",""4"",""8"",""5"",""2"",""6"",""5"",""4"",""4"",""8"",""6"",""2"",""4"",""6"",""8"",""2"",""5"",""6"",""6"",""4"",""6"",""8"",""6"",""8"",""2"",""5"",""4"",""6"",""2"",""2"",""8"",""4"",""4"",""8"",""4"",""5"",""5"",""5"",""8"",""2"",""6"",""2"",""5""]","500","shape","4","","","","","",""
"","canvas-keyboard-response","30","91035","0.0-5.0-1.0-1.5","","","","","null","null","","","[""rect"",""star"",""triangle"",""hexagram""]","","","","","","","","","","","","[{""x"":1053,""y"":722,""t"":1},{""x"":1001,""y"":722,""t"":37},{""x"":984,""y"":695,""t"":69},{""x"":972,""y"":704,""t"":103},{""x"":981,""y"":710,""t"":139},{""x"":980,""y"":694,""t"":171},{""x"":985,""y"":681,""t"":205},{""x"":943,""y"":672,""t"":240},{""x"":940,""y"":670,""t"":273},{""x"":924,""y"":667,""t"":307},{""x"":910,""y"":674,""t"":357},{""x"":899,""y"":681,""t"":375},{""x"":883,""y"":661,""t"":419},{""x"":849,""y"":663,""t"":442},{""x"":884,""y"":664,""t"":481},{""x"":902,""y"":649,""t"":514},{""x"":931,""y"":649,""t"":559},{""x"":960,""y"":659,""t"":579},{""x"":1028,""y"":683,""t"":621},{""x"":1050,""y"":685,""t"":646},{""x"":1099,""y"":679,""t"":684},{""x"":1129,""y"":676,""t"":716},{""x"":1138,""y"":693,""t"":762},{""x"":1160,""y"":672,""t"":785},{""x"":1162,""y"":673,""t"":825},{""x"":1160,""y"":673,""t"":852},{""x"":1161,""y"":689,""t"":886},{""x"":1126,""y"":690,""t"":921},{""x"":1074,""y"":700,""t"":964},{""x"":1026,""y"":675,""t"":988},{""x"":994,""y"":636,""t"":1028},{""x"":937,""y"":633,""t"":1055},{""x"":879,""y"":635,""t"":1090},{""x"":832,""y"":650,""t"":1139},{""x"":797,""y"":668,""t"":1157},{""x"":740,""y"":749,""t"":1201},{""x"":748,""y"":740,""t"":1227},{""x"":683,""y"":752,""t"":1265},{""x"":647,""y"":758,""t"":1293},{""x"":649,""y"":792,""t"":1331},{""x"":645,""y"":794,""t"":1361},{""x"":684,""y"":775,""t"":1408},{""x"":766,""y"":734,""t"":1431},{""x"":783,""y"":705,""t"":1471},{""x"":805,""y"":671,""t"":1497},{""x"":818,""y"":643,""t"":1537},{""x"":852,""y"":635,""t"":1565},{""x"":872,""y"":624,""t"":1614},{""x"":910,""y"":634,""t"":1633},{""x"":927,""y"":611,""t"":1679},{""x"":958,""y"":613,""t"":1701},{""x"":954,""y"":601,""t"":1740},{""x"":949,""y"":591,""t"":1770},{""x"":967,""y"":587,""t"":1805},{""x"":960,""y"":614,""t"":1849},{""x"":1003,""y"":619,""t"":1872},{""x"":1006,""y"":606,""t"":1912},{""x"":1019,""y"":594,""t"":1940},{""x"":984,""y"":593,""t"":1973}]","{""#container"":{""x"":410,""y"":129.390625,""width"":1100,""height"":850,""top"":129.390625,""right"":1510,""bottom"":979.390625,""left"":410}}","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":550,""y"":125,""width"":100,""height"":100,""top"":75,""right"":600,""bottom"":175,""left"":500},{""x"":850,""y"":425,""width"":92,""height"":92,""top"":379,""right"":896,""bottom"":471,""left"":804},{""x"":550,""y"":725,""width"":92.37604307034013,""height"":80,""top"":685,""right"":596.18802153517,""bottom"":765,""left"":503.81197846482996}]","","",""
"","canvas-keyboard-response","31","92291","0.0-5.0-1.0-2.5","","","","","751","5","","","","","","","","","","","","","","","","","","true","circle","5"
"","canvas-keyboard-response","32","93318","0.0-5.0-1.0-0.6","","","","","null","null","","","","","","","","","recall","","[""8"",""2"",""5"",""2"",""8"",""5"",""6"",""4"",""4"",""8"",""5"",""2"",""6"",""5"",""4"",""4"",""8"",""6"",""2"",""4"",""6"",""8"",""2"",""5"",""6"",""6"",""4"",""6"",""8"",""6"",""8"",""2"",""5"",""4"",""6"",""2"",""2"",""8"",""4"",""4"",""8"",""4"",""5"",""5"",""5"",""8"",""2"",""6"",""2"",""5""]","500","shape","4","","","","","",""
"","canvas-keyboard-response","33","95333","0.0-5.0-1.0-1.6","","","","","null","null","","","[""hexagram"",""circle"",""triangle"",""star""]","","","","","","","","","","","","[{""x"":967,""y"":593,""t"":3},{""x"":919,""y"":629,""t"":36},{""x"":890,""y"":647,""t"":70},{""x"":871,""y"":641,""t"":106},{""x"":845,""y"":656,""t"":138},{""x"":808,""y"":665,""t"":172},{""x"":805,""y"":651,""t"":208},{""x"":799,""y"":629,""t"":240},{""x"":803,""y"":613,""t"":274},{""x"":768,""y"":601,""t"":316},{""x"":797,""y"":563,""t"":341},{""x"":796,""y"":553,""t"":379},{""x"":823,""y"":521,""t"":411},{""x"":816,""y"":533,""t"":458},{""x"":793,""y"":547,""t"":477},{""x"":888,""y"":576,""t"":524},{""x"":971,""y"":614,""t"":545},{""x"":1047,""y"":632,""t"":584},{""x"":1129,""y"":668,""t"":613},{""x"":1193,""y"":677,""t"":649},{""x"":1201,""y"":687,""t"":694},{""x"":1237,""y"":712,""t"":716},{""x"":1235,""y"":725,""t"":759},{""x"":1138,""y"":736,""t"":784},{""x"":1053,""y"":752,""t"":819},{""x"":994,""y"":769,""t"":853},{""x"":998,""y"":796,""t"":897},{""x"":994,""y"":809,""t"":919},{""x"":959,""y"":808,""t"":960},{""x"":929,""y"":835,""t"":987},{""x"":954,""y"":831,""t"":1024},{""x"":1012,""y"":827,""t"":1070},{""x"":1044,""y"":821,""t"":1088},{""x"":1072,""y"":810,""t"":1132},{""x"":1096,""y"":799,""t"":1157},{""x"":1144,""y"":797,""t"":1196},{""x"":1155,""y"":780,""t"":1227},{""x"":1140,""y"":775,""t"":1274},{""x"":1123,""y"":774,""t"":1296},{""x"":1124,""y"":763,""t"":1337},{""x"":1108,""y"":751,""t"":1362},{""x"":1094,""y"":741,""t"":1398},{""x"":1060,""y"":746,""t"":1431},{""x"":1087,""y"":738,""t"":1478},{""x"":1124,""y"":724,""t"":1497},{""x"":1174,""y"":701,""t"":1543},{""x"":1151,""y"":694,""t"":1565},{""x"":1151,""y"":707,""t"":1604},{""x"":1131,""y"":688,""t"":1635},{""x"":1029,""y"":709,""t"":1682},{""x"":926,""y"":715,""t"":1701},{""x"":835,""y"":728,""t"":1746},{""x"":756,""y"":754,""t"":1770},{""x"":711,""y"":764,""t"":1807},{""x"":673,""y"":757,""t"":1839},{""x"":630,""y"":763,""t"":1885},{""x"":623,""y"":737,""t"":1906},{""x"":643,""y"":723,""t"":1950},{""x"":699,""y"":715,""t"":1973}]","{""#container"":{""x"":410,""y"":129.390625,""width"":1100,""height"":850,""top"":129.390625,""right"":1510,""bottom"":979.390625,""left"":410}}","[{""x"":250,""y"":425,""width"":92.37604307034013,""height"":80,""top"":385,""right"":296.18802153517004,""bottom"":465,""left"":203.81197846482993},{""x"":550,""y"":125,""width"":80,""height"":80,""top"":85,""right"":590,""bottom"":165,""left"":510},{""x"":850,""y"":425,""width"":92,""height"":92,""top"":379,""right"":896,""bottom"":471,""left"":804},{""x"":550,""y"":725,""width"":100,""height"":100,""top"":675,""right"":600,""bottom"":775,""left"":500}]","","",""
"","canvas-keyboard-response","34","96732","0.0-5.0-1.0-2.6","","","","","889","6","","","","","","","","","","","","","","","","","","true","triangle","6"
"","canvas-keyboard-response","35","97746","0.0-5.0-1.0-0.7","","","","","null","null","","","","","","","","","recall","","[""8"",""2"",""5"",""2"",""8"",""5"",""6"",""4"",""4"",""8"",""5"",""2"",""6"",""5"",""4"",""4"",""8"",""6"",""2"",""4"",""6"",""8"",""2"",""5"",""6"",""6"",""4"",""6"",""8"",""6"",""8"",""2"",""5"",""4"",""6"",""2"",""2"",""8"",""4"",""4"",""8"",""4"",""5"",""5"",""5"",""8"",""2"",""6"",""2"",""5""]","500","shape","4","","","","","",""
"","canvas-keyboard-response","36","99752","0.0-5.0-1.0-1.7","","","","","null","null","","","[""circle"",""rect"",""hexagram"",""star""]","","","","","","","","","","","","[{""x"":707,""y"":705,""t"":1},{""x"":747,""y"":693,""t"":37},{""x"":786,""y"":677,""t"":69},{""x"":837,""y"":671,""t"":103},{""x"":836,""y"":675,""t"":139},{""x"":830,""y"":674,""t"":170},{""x"":846,""y"":674,""t"":206},{""x"":860,""y"":656,""t"":240},{""x"":859,""y"":649,""t"":275},{""x"":867,""y"":647,""t"":309},{""x"":862,""y"":649,""t"":342},{""x"":835,""y"":649,""t"":389},{""x"":826,""y"":656,""t"":409},{""x"":831,""y"":651,""t"":450},{""x"":835,""y"":661,""t"":479},{""x"":826,""y"":668,""t"":513},{""x"":829,""y"":720,""t"":545},{""x"":840,""y"":754,""t"":592},{""x"":828,""y"":777,""t"":614},{""x"":814,""y"":785,""t"":654},{""x"":821,""y"":804,""t"":683},{""x"":837,""y"":829,""t"":716},{""x"":828,""y"":841,""t"":765},{""x"":820,""y"":849,""t"":782},{""x"":817,""y"":870,""t"":828},{""x"":824,""y"":862,""t"":851},{""x"":854,""y"":847,""t"":890},{""x"":876,""y"":837,""t"":921},{""x"":908,""y"":848,""t"":953},{""x"":931,""y"":845,""t"":1000},{""x"":890,""y"":789,""t"":1023},{""x"":843,""y"":727,""t"":1062},{""x"":841,""y"":687,""t"":1089},{""x"":833,""y"":637,""t"":1126},{""x"":772,""y"":663,""t"":1159},{""x"":788,""y"":627,""t"":1204},{""x"":807,""y"":567,""t"":1224},{""x"":851,""y"":531,""t"":1267},{""x"":851,""y"":508,""t"":1295},{""x"":866,""y"":478,""t"":1329},{""x"":909,""y"":447,""t"":1360},{""x"":923,""y"":456,""t"":1409},{""x"":984,""y"":491,""t"":1429},{""x"":1056,""y"":531,""t"":1475},{""x"":1099,""y"":569,""t"":1497},{""x"":1159,""y"":598,""t"":1537},{""x"":1206,""y"":622,""t"":1565},{""x"":1207,""y"":605,""t"":1601},{""x"":1223,""y"":610,""t"":1635},{""x"":1164,""y"":606,""t"":1681},{""x"":1112,""y"":626,""t"":1701},{""x"":1078,""y"":652,""t"":1747},{""x"":1079,""y"":685,""t"":1769},{""x"":1053,""y"":721,""t"":1808},{""x"":1041,""y"":749,""t"":1837},{""x"":1024,""y"":742,""t"":1874},{""x"":1005,""y"":750,""t"":1920},{""x"":969,""y"":742,""t"":1939},{""x"":981,""y"":705,""t"":1986}]","{""#container"":{""x"":410,""y"":129.390625,""width"":1100,""height"":850,""top"":129.390625,""right"":1510,""bottom"":979.390625,""left"":410}}","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":550,""y"":125,""width"":80,""height"":80,""top"":85,""right"":590,""bottom"":165,""left"":510},{""x"":850,""y"":425,""width"":92.37604307034013,""height"":80,""top"":385,""right"":896.18802153517,""bottom"":465,""left"":803.81197846483},{""x"":550,""y"":725,""width"":100,""height"":100,""top"":675,""right"":600,""bottom"":775,""left"":500}]","","",""
"","canvas-keyboard-response","37","100957","0.0-5.0-1.0-2.7","","","","","698","4","","","","","","","","","","","","","","","","","","true","circle","4"
"","canvas-keyboard-response","38","101977","0.0-5.0-1.0-0.8","","","","","null","null","","","","","","","","","recall","","[""8"",""2"",""5"",""2"",""8"",""5"",""6"",""4"",""4"",""8"",""5"",""2"",""6"",""5"",""4"",""4"",""8"",""6"",""2"",""4"",""6"",""8"",""2"",""5"",""6"",""6"",""4"",""6"",""8"",""6"",""8"",""2"",""5"",""4"",""6"",""2"",""2"",""8"",""4"",""4"",""8"",""4"",""5"",""5"",""5"",""8"",""2"",""6"",""2"",""5""]","500","shape","4","","","","","",""
"","canvas-keyboard-response","39","103993","0.0-5.0-1.0-1.8","","","","","null","null","","","[""triangle"",""rect"",""circle"",""hexagram""]","","","","","","","","","","","","[{""x"":967,""y"":683,""t"":1},{""x"":927,""y"":674,""t"":35},{""x"":923,""y"":721,""t"":71},{""x"":882,""y"":720,""t"":103},{""x"":855,""y"":709,""t"":137},{""x"":830,""y"":703,""t"":173},{""x"":819,""y"":695,""t"":206},{""x"":805,""y"":699,""t"":239},{""x"":811,""y"":706,""t"":274},{""x"":820,""y"":760,""t"":315},{""x"":825,""y"":741,""t"":343},{""x"":810,""y"":743,""t"":378},{""x"":781,""y"":734,""t"":411},{""x"":776,""y"":754,""t"":458},{""x"":785,""y"":792,""t"":478},{""x"":804,""y"":818,""t"":524},{""x"":846,""y"":804,""t"":546},{""x"":881,""y"":807,""t"":586},{""x"":896,""y"":816,""t"":616},{""x"":905,""y"":831,""t"":650},{""x"":958,""y"":819,""t"":682},{""x"":1025,""y"":830,""t"":731},{""x"":1062,""y"":809,""t"":749},{""x"":1107,""y"":796,""t"":792},{""x"":1121,""y"":802,""t"":819},{""x"":1115,""y"":798,""t"":856},{""x"":1091,""y"":762,""t"":885},{""x"":1087,""y"":706,""t"":922},{""x"":1082,""y"":658,""t"":967},{""x"":1056,""y"":626,""t"":986},{""x"":1040,""y"":630,""t"":1030},{""x"":999,""y"":646,""t"":1054},{""x"":993,""y"":682,""t"":1094},{""x"":968,""y"":716,""t"":1123},{""x"":969,""y"":745,""t"":1170},{""x"":968,""y"":785,""t"":1193},{""x"":961,""y"":839,""t"":1231},{""x"":967,""y"":853,""t"":1259},{""x"":954,""y"":861,""t"":1296},{""x"":936,""y"":869,""t"":1343},{""x"":1009,""y"":859,""t"":1361},{""x"":1055,""y"":841,""t"":1407},{""x"":1088,""y"":829,""t"":1429},{""x"":1135,""y"":792,""t"":1467},{""x"":1128,""y"":772,""t"":1497},{""x"":1107,""y"":751,""t"":1548},{""x"":1092,""y"":716,""t"":1565},{""x"":1060,""y"":668,""t"":1608},{""x"":1063,""y"":632,""t"":1633},{""x"":1110,""y"":611,""t"":1670},{""x"":1090,""y"":578,""t"":1704},{""x"":1106,""y"":562,""t"":1749},{""x"":1103,""y"":575,""t"":1769},{""x"":1101,""y"":599,""t"":1813},{""x"":1078,""y"":613,""t"":1837},{""x"":1056,""y"":630,""t"":1873},{""x"":1033,""y"":643,""t"":1906},{""x"":1002,""y"":682,""t"":1953},{""x"":983,""y"":714,""t"":1973}]","{""#container"":{""x"":410,""y"":129.390625,""width"":1100,""height"":850,""top"":129.390625,""right"":1510,""bottom"":979.390625,""left"":410}}","[{""x"":250,""y"":425,""width"":92,""height"":92,""top"":379,""right"":296,""bottom"":471,""left"":204},{""x"":550,""y"":125,""width"":80,""height"":80,""top"":85,""right"":590,""bottom"":165,""left"":510},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810},{""x"":550,""y"":725,""width"":92.37604307034013,""height"":80,""top"":685,""right"":596.18802153517,""bottom"":765,""left"":503.81197846482996}]","","",""
"","canvas-keyboard-response","40","105152","0.0-5.0-1.0-2.8","","","","","638","4","","","","","","","","","","","","","","","","","","true","triangle","4"
"","canvas-keyboard-response","41","106168","0.0-5.0-1.0-0.9","","","","","null","null","","","","","","","","","recall","","[""8"",""2"",""5"",""2"",""8"",""5"",""6"",""4"",""4"",""8"",""5"",""2"",""6"",""5"",""4"",""4"",""8"",""6"",""2"",""4"",""6"",""8"",""2"",""5"",""6"",""6"",""4"",""6"",""8"",""6"",""8"",""2"",""5"",""4"",""6"",""2"",""2"",""8"",""4"",""4"",""8"",""4"",""5"",""5"",""5"",""8"",""2"",""6"",""2"",""5""]","500","shape","4","","","","","",""
"","canvas-keyboard-response","42","108175","0.0-5.0-1.0-1.9","","","","","null","null","","","[""circle"",""rect"",""hexagram"",""star""]","","","","","","","","","","","","[{""x"":900,""y"":724,""t"":1},{""x"":860,""y"":726,""t"":37},{""x"":823,""y"":738,""t"":69},{""x"":793,""y"":732,""t"":103},{""x"":756,""y"":735,""t"":137},{""x"":766,""y"":726,""t"":173},{""x"":721,""y"":724,""t"":205},{""x"":735,""y"":714,""t"":239},{""x"":729,""y"":722,""t"":275},{""x"":727,""y"":723,""t"":309},{""x"":734,""y"":708,""t"":342},{""x"":755,""y"":682,""t"":389},{""x"":799,""y"":692,""t"":409},{""x"":838,""y"":701,""t"":449},{""x"":849,""y"":712,""t"":477},{""x"":865,""y"":725,""t"":513},{""x"":886,""y"":735,""t"":559},{""x"":887,""y"":742,""t"":578},{""x"":897,""y"":733,""t"":621},{""x"":876,""y"":748,""t"":650},{""x"":857,""y"":739,""t"":683},{""x"":834,""y"":726,""t"":716},{""x"":816,""y"":713,""t"":763},{""x"":773,""y"":705,""t"":784},{""x"":713,""y"":700,""t"":824},{""x"":691,""y"":677,""t"":850},{""x"":699,""y"":666,""t"":888},{""x"":716,""y"":650,""t"":934},{""x"":730,""y"":642,""t"":953},{""x"":754,""y"":642,""t"":997},{""x"":758,""y"":649,""t"":1021},{""x"":756,""y"":657,""t"":1057},{""x"":768,""y"":664,""t"":1092},{""x"":762,""y"":654,""t"":1137},{""x"":806,""y"":686,""t"":1158},{""x"":808,""y"":657,""t"":1202},{""x"":868,""y"":648,""t"":1225},{""x"":992,""y"":662,""t"":1263},{""x"":1092,""y"":664,""t"":1295},{""x"":1129,""y"":664,""t"":1341},{""x"":1188,""y"":664,""t"":1361},{""x"":1214,""y"":659,""t"":1404},{""x"":1274,""y"":659,""t"":1429},{""x"":1295,""y"":666,""t"":1466},{""x"":1314,""y"":651,""t"":1499},{""x"":1313,""y"":646,""t"":1544},{""x"":1308,""y"":649,""t"":1565},{""x"":1294,""y"":643,""t"":1606},{""x"":1279,""y"":648,""t"":1633},{""x"":1249,""y"":628,""t"":1670},{""x"":1177,""y"":669,""t"":1715},{""x"":1115,""y"":705,""t"":1735},{""x"":998,""y"":704,""t"":1777},{""x"":923,""y"":697,""t"":1805},{""x"":835,""y"":689,""t"":1840},{""x"":782,""y"":700,""t"":1871},{""x"":724,""y"":708,""t"":1921},{""x"":680,""y"":714,""t"":1940},{""x"":669,""y"":699,""t"":1982}]","{""#container"":{""x"":410,""y"":129.390625,""width"":1100,""height"":850,""top"":129.390625,""right"":1510,""bottom"":979.390625,""left"":410}}","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":550,""y"":125,""width"":80,""height"":80,""top"":85,""right"":590,""bottom"":165,""left"":510},{""x"":850,""y"":425,""width"":92.37604307034013,""height"":80,""top"":385,""right"":896.18802153517,""bottom"":465,""left"":803.81197846483},{""x"":550,""y"":725,""width"":100,""height"":100,""top"":675,""right"":600,""bottom"":775,""left"":500}]","","",""
"","canvas-keyboard-response","43","109315","0.0-5.0-1.0-2.9","","","","","635","8","","","","","","","","","","","","","","","","","","true","rect","8"
"","canvas-keyboard-response","44","110339","0.0-5.0-1.0-0.10","","","","","null","null","","","","","","","","","recall","","[""8"",""2"",""5"",""2"",""8"",""5"",""6"",""4"",""4"",""8"",""5"",""2"",""6"",""5"",""4"",""4"",""8"",""6"",""2"",""4"",""6"",""8"",""2"",""5"",""6"",""6"",""4"",""6"",""8"",""6"",""8"",""2"",""5"",""4"",""6"",""2"",""2"",""8"",""4"",""4"",""8"",""4"",""5"",""5"",""5"",""8"",""2"",""6"",""2"",""5""]","500","shape","4","","","","","",""
"","canvas-keyboard-response","45","112359","0.0-5.0-1.0-1.10","","","","","null","null","","","[""hexagram"",""rect"",""circle"",""star""]","","","","","","","","","","","","[{""x"":686,""y"":681,""t"":1},{""x"":688,""y"":669,""t"":37},{""x"":696,""y"":635,""t"":69},{""x"":722,""y"":597,""t"":103},{""x"":744,""y"":579,""t"":139},{""x"":772,""y"":555,""t"":171},{""x"":781,""y"":550,""t"":205},{""x"":815,""y"":532,""t"":241},{""x"":817,""y"":569,""t"":272},{""x"":827,""y"":572,""t"":311},{""x"":831,""y"":597,""t"":341},{""x"":843,""y"":590,""t"":391},{""x"":854,""y"":626,""t"":410},{""x"":917,""y"":643,""t"":453},{""x"":1006,""y"":670,""t"":479},{""x"":1058,""y"":691,""t"":515},{""x"":1103,""y"":722,""t"":546},{""x"":1130,""y"":736,""t"":595},{""x"":1148,""y"":742,""t"":613},{""x"":1151,""y"":722,""t"":656},{""x"":1150,""y"":703,""t"":680},{""x"":1165,""y"":706,""t"":720},{""x"":1130,""y"":730,""t"":750},{""x"":1042,""y"":739,""t"":796},{""x"":974,""y"":758,""t"":819},{""x"":923,""y"":759,""t"":858},{""x"":855,""y"":770,""t"":886},{""x"":800,""y"":788,""t"":923},{""x"":782,""y"":792,""t"":969},{""x"":776,""y"":789,""t"":988},{""x"":785,""y"":782,""t"":1034},{""x"":792,""y"":762,""t"":1055},{""x"":790,""y"":749,""t"":1096},{""x"":844,""y"":769,""t"":1124},{""x"":934,""y"":766,""t"":1159},{""x"":997,""y"":771,""t"":1192},{""x"":1043,""y"":773,""t"":1241},{""x"":1073,""y"":765,""t"":1259},{""x"":1080,""y"":749,""t"":1303},{""x"":1108,""y"":739,""t"":1329},{""x"":1149,""y"":745,""t"":1367},{""x"":1155,""y"":715,""t"":1395},{""x"":1178,""y"":725,""t"":1433},{""x"":1187,""y"":739,""t"":1463},{""x"":1205,""y"":736,""t"":1511},{""x"":1233,""y"":737,""t"":1533},{""x"":1255,""y"":738,""t"":1574},{""x"":1266,""y"":768,""t"":1599},{""x"":1254,""y"":768,""t"":1639},{""x"":1181,""y"":701,""t"":1669},{""x"":1116,""y"":641,""t"":1701},{""x"":1051,""y"":589,""t"":1748},{""x"":999,""y"":540,""t"":1768},{""x"":936,""y"":512,""t"":1812},{""x"":898,""y"":490,""t"":1838},{""x"":858,""y"":474,""t"":1872},{""x"":786,""y"":497,""t"":1906},{""x"":761,""y"":521,""t"":1954},{""x"":742,""y"":513,""t"":1972}]","{""#container"":{""x"":410,""y"":129.390625,""width"":1100,""height"":850,""top"":129.390625,""right"":1510,""bottom"":979.390625,""left"":410}}","[{""x"":250,""y"":425,""width"":92.37604307034013,""height"":80,""top"":385,""right"":296.18802153517004,""bottom"":465,""left"":203.81197846482993},{""x"":550,""y"":125,""width"":80,""height"":80,""top"":85,""right"":590,""bottom"":165,""left"":510},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810},{""x"":550,""y"":725,""width"":100,""height"":100,""top"":675,""right"":600,""bottom"":775,""left"":500}]","","",""
"","canvas-keyboard-response","46","113650","0.0-5.0-1.0-2.10","","","","","771","5","","","","","","","","","","","","","","","","","","true","triangle","5"
"","canvas-keyboard-response","47","114662","0.0-5.0-1.0-0.11","","","","","null","null","","","","","","","","","recall","","[""8"",""2"",""5"",""2"",""8"",""5"",""6"",""4"",""4"",""8"",""5"",""2"",""6"",""5"",""4"",""4"",""8"",""6"",""2"",""4"",""6"",""8"",""2"",""5"",""6"",""6"",""4"",""6"",""8"",""6"",""8"",""2"",""5"",""4"",""6"",""2"",""2"",""8"",""4"",""4"",""8"",""4"",""5"",""5"",""5"",""8"",""2"",""6"",""2"",""5""]","500","shape","4","","","","","",""
