"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","load_time","stimulus","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","ans","ISI","size","shapeORcolor","webgazer_data","webgazer_targets","webgazer_targets_data","correct","response_target","response_answer"
"true","fullscreen","0","3024","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","3031","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","7534","0.0-2.0-0.0","","","","","4501","{""name"":""syx"",""age"":""22""}","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","10446","0.0-2.0-1.0","","","","","2911","{""sex"":""女""}","[0]","","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","4","16749","0.0-3.0","","","","","","","","747","","","","","","","","","","","","","","","","",""
"","html-button-response","5","17862","0.0-4.0-0.0","","","","","1111","0","","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","6","29696","0.0-4.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","7","30534","0.0-4.0-2.0","","","","","837","0","","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","",""
"","webgazer-validate","8","48326","0.0-4.0-3.0","","","","","","","","","","[[{""x"":426,""y"":310,""dx"":-65,""dy"":29,""t"":990},{""x"":442,""y"":326,""dx"":-49,""dy"":45,""t"":1024},{""x"":451,""y"":315,""dx"":-40,""dy"":34,""t"":1058},{""x"":446,""y"":284,""dx"":-45,""dy"":3,""t"":1092},{""x"":454,""y"":303,""dx"":-37,""dy"":22,""t"":1126},{""x"":461,""y"":311,""dx"":-30,""dy"":30,""t"":1160},{""x"":468,""y"":327,""dx"":-23,""dy"":46,""t"":1194},{""x"":473,""y"":330,""dx"":-18,""dy"":49,""t"":1228},{""x"":475,""y"":337,""dx"":-16,""dy"":56,""t"":1261},{""x"":478,""y"":354,""dx"":-13,""dy"":73,""t"":1298},{""x"":483,""y"":353,""dx"":-8,""dy"":72,""t"":1330},{""x"":487,""y"":353,""dx"":-4,""dy"":72,""t"":1363},{""x"":490,""y"":365,""dx"":-1,""dy"":84,""t"":1398},{""x"":483,""y"":321,""dx"":-8,""dy"":40,""t"":1431},{""x"":481,""y"":282,""dx"":-10,""dy"":1,""t"":1466},{""x"":481,""y"":313,""dx"":-10,""dy"":32,""t"":1499},{""x"":486,""y"":286,""dx"":-5,""dy"":5,""t"":1534},{""x"":484,""y"":306,""dx"":-7,""dy"":25,""t"":1568},{""x"":476,""y"":292,""dx"":-15,""dy"":11,""t"":1602},{""x"":473,""y"":264,""dx"":-18,""dy"":-17,""t"":1636},{""x"":481,""y"":279,""dx"":-10,""dy"":-2,""t"":1670},{""x"":483,""y"":299,""dx"":-8,""dy"":18,""t"":1704},{""x"":490,""y"":331,""dx"":-1,""dy"":50,""t"":1737},{""x"":487,""y"":358,""dx"":-4,""dy"":77,""t"":1773},{""x"":487,""y"":367,""dx"":-4,""dy"":86,""t"":1805},{""x"":476,""y"":368,""dx"":-15,""dy"":87,""t"":1839},{""x"":469,""y"":366,""dx"":-22,""dy"":85,""t"":1874},{""x"":462,""y"":360,""dx"":-29,""dy"":79,""t"":1907},{""x"":455,""y"":336,""dx"":-36,""dy"":55,""t"":1943},{""x"":439,""y"":319,""dx"":-52,""dy"":38,""t"":1976},{""x"":424,""y"":299,""dx"":-67,""dy"":18,""t"":2010},{""x"":434,""y"":309,""dx"":-57,""dy"":28,""t"":2045},{""x"":432,""y"":295,""dx"":-59,""dy"":14,""t"":2078},{""x"":434,""y"":287,""dx"":-57,""dy"":6,""t"":2112},{""x"":432,""y"":297,""dx"":-59,""dy"":16,""t"":2145},{""x"":437,""y"":307,""dx"":-54,""dy"":26,""t"":2180},{""x"":442,""y"":322,""dx"":-49,""dy"":41,""t"":2214},{""x"":452,""y"":326,""dx"":-39,""dy"":45,""t"":2249},{""x"":463,""y"":325,""dx"":-28,""dy"":44,""t"":2281},{""x"":458,""y"":346,""dx"":-33,""dy"":65,""t"":2316},{""x"":468,""y"":351,""dx"":-23,""dy"":70,""t"":2350},{""x"":482,""y"":352,""dx"":-9,""dy"":71,""t"":2383},{""x"":485,""y"":344,""dx"":-6,""dy"":63,""t"":2417},{""x"":482,""y"":328,""dx"":-9,""dy"":47,""t"":2452},{""x"":487,""y"":320,""dx"":-4,""dy"":39,""t"":2486},{""x"":475,""y"":327,""dx"":-16,""dy"":46,""t"":2520},{""x"":464,""y"":334,""dx"":-27,""dy"":53,""t"":2551},{""x"":464,""y"":337,""dx"":-27,""dy"":56,""t"":2588},{""x"":470,""y"":337,""dx"":-21,""dy"":56,""t"":2622},{""x"":475,""y"":343,""dx"":-16,""dy"":62,""t"":2656},{""x"":478,""y"":343,""dx"":-13,""dy"":62,""t"":2689},{""x"":483,""y"":339,""dx"":-8,""dy"":58,""t"":2724},{""x"":492,""y"":334,""dx"":1,""dy"":53,""t"":2757},{""x"":499,""y"":339,""dx"":8,""dy"":58,""t"":2793},{""x"":486,""y"":355,""dx"":-5,""dy"":74,""t"":2825},{""x"":495,""y"":359,""dx"":4,""dy"":78,""t"":2860},{""x"":510,""y"":378,""dx"":19,""dy"":97,""t"":2894},{""x"":503,""y"":381,""dx"":12,""dy"":100,""t"":2928},{""x"":496,""y"":383,""dx"":5,""dy"":102,""t"":2959},{""x"":490,""y"":394,""dx"":-1,""dy"":113,""t"":2996}],[{""x"":1493,""y"":240,""dx"":42,""dy"":-41,""t"":4016},{""x"":1481,""y"":247,""dx"":30,""dy"":-34,""t"":4050},{""x"":1464,""y"":257,""dx"":13,""dy"":-24,""t"":4084},{""x"":1455,""y"":259,""dx"":4,""dy"":-22,""t"":4117},{""x"":1445,""y"":260,""dx"":-6,""dy"":-21,""t"":4152},{""x"":1450,""y"":262,""dx"":-1,""dy"":-19,""t"":4186},{""x"":1453,""y"":263,""dx"":2,""dy"":-18,""t"":4219},{""x"":1443,""y"":270,""dx"":-8,""dy"":-11,""t"":4254},{""x"":1452,""y"":278,""dx"":1,""dy"":-3,""t"":4288},{""x"":1453,""y"":283,""dx"":2,""dy"":2,""t"":4321},{""x"":1432,""y"":279,""dx"":-19,""dy"":-2,""t"":4356},{""x"":1443,""y"":286,""dx"":-8,""dy"":5,""t"":4389},{""x"":1431,""y"":276,""dx"":-20,""dy"":-5,""t"":4425},{""x"":1421,""y"":272,""dx"":-30,""dy"":-9,""t"":4458},{""x"":1424,""y"":288,""dx"":-27,""dy"":7,""t"":4492},{""x"":1427,""y"":302,""dx"":-24,""dy"":21,""t"":4524},{""x"":1443,""y"":309,""dx"":-8,""dy"":28,""t"":4559},{""x"":1445,""y"":303,""dx"":-6,""dy"":22,""t"":4594},{""x"":1448,""y"":309,""dx"":-3,""dy"":28,""t"":4628},{""x"":1437,""y"":284,""dx"":-14,""dy"":3,""t"":4662},{""x"":1431,""y"":270,""dx"":-20,""dy"":-11,""t"":4696},{""x"":1426,""y"":245,""dx"":-25,""dy"":-36,""t"":4729},{""x"":1434,""y"":246,""dx"":-17,""dy"":-35,""t"":4764},{""x"":1432,""y"":252,""dx"":-19,""dy"":-29,""t"":4798},{""x"":1428,""y"":234,""dx"":-23,""dy"":-47,""t"":4831},{""x"":1417,""y"":225,""dx"":-34,""dy"":-56,""t"":4867},{""x"":1420,""y"":229,""dx"":-31,""dy"":-52,""t"":4901},{""x"":1422,""y"":233,""dx"":-29,""dy"":-48,""t"":4932},{""x"":1418,""y"":234,""dx"":-33,""dy"":-47,""t"":4969},{""x"":1424,""y"":237,""dx"":-27,""dy"":-44,""t"":5002},{""x"":1426,""y"":246,""dx"":-25,""dy"":-35,""t"":5036},{""x"":1416,""y"":255,""dx"":-35,""dy"":-26,""t"":5070},{""x"":1421,""y"":254,""dx"":-30,""dy"":-27,""t"":5104},{""x"":1414,""y"":264,""dx"":-37,""dy"":-17,""t"":5138},{""x"":1415,""y"":267,""dx"":-36,""dy"":-14,""t"":5172},{""x"":1413,""y"":277,""dx"":-38,""dy"":-4,""t"":5207},{""x"":1418,""y"":290,""dx"":-33,""dy"":9,""t"":5267},{""x"":1423,""y"":301,""dx"":-28,""dy"":20,""t"":5279},{""x"":1428,""y"":299,""dx"":-23,""dy"":18,""t"":5308},{""x"":1429,""y"":299,""dx"":-22,""dy"":18,""t"":5342},{""x"":1427,""y"":295,""dx"":-24,""dy"":14,""t"":5375},{""x"":1423,""y"":299,""dx"":-28,""dy"":18,""t"":5410},{""x"":1423,""y"":298,""dx"":-28,""dy"":17,""t"":5443},{""x"":1417,""y"":298,""dx"":-34,""dy"":17,""t"":5478},{""x"":1422,""y"":309,""dx"":-29,""dy"":28,""t"":5511},{""x"":1424,""y"":292,""dx"":-27,""dy"":11,""t"":5545},{""x"":1421,""y"":284,""dx"":-30,""dy"":3,""t"":5580},{""x"":1418,""y"":289,""dx"":-33,""dy"":8,""t"":5614},{""x"":1417,""y"":284,""dx"":-34,""dy"":3,""t"":5648},{""x"":1417,""y"":276,""dx"":-34,""dy"":-5,""t"":5682},{""x"":1412,""y"":278,""dx"":-39,""dy"":-3,""t"":5716},{""x"":1413,""y"":273,""dx"":-38,""dy"":-8,""t"":5750},{""x"":1420,""y"":276,""dx"":-31,""dy"":-5,""t"":5785},{""x"":1421,""y"":275,""dx"":-30,""dy"":-6,""t"":5817},{""x"":1416,""y"":279,""dx"":-35,""dy"":-2,""t"":5851},{""x"":1412,""y"":272,""dx"":-39,""dy"":-9,""t"":5886},{""x"":1412,""y"":273,""dx"":-39,""dy"":-8,""t"":5920},{""x"":1417,""y"":268,""dx"":-34,""dy"":-13,""t"":5954},{""x"":1415,""y"":259,""dx"":-36,""dy"":-22,""t"":5988}],[{""x"":983,""y"":553,""dx"":12,""dy"":2,""t"":7042},{""x"":990,""y"":560,""dx"":19,""dy"":9,""t"":7076},{""x"":988,""y"":564,""dx"":17,""dy"":13,""t"":7110},{""x"":991,""y"":523,""dx"":20,""dy"":-28,""t"":7144},{""x"":996,""y"":502,""dx"":25,""dy"":-49,""t"":7177},{""x"":995,""y"":486,""dx"":24,""dy"":-65,""t"":7211},{""x"":1002,""y"":499,""dx"":31,""dy"":-52,""t"":7245},{""x"":1001,""y"":476,""dx"":30,""dy"":-75,""t"":7280},{""x"":1006,""y"":498,""dx"":35,""dy"":-53,""t"":7314},{""x"":1004,""y"":497,""dx"":33,""dy"":-54,""t"":7348},{""x"":1005,""y"":502,""dx"":34,""dy"":-49,""t"":7383},{""x"":998,""y"":506,""dx"":27,""dy"":-45,""t"":7416},{""x"":995,""y"":503,""dx"":24,""dy"":-48,""t"":7450},{""x"":990,""y"":516,""dx"":19,""dy"":-35,""t"":7483},{""x"":985,""y"":523,""dx"":14,""dy"":-28,""t"":7518},{""x"":979,""y"":530,""dx"":8,""dy"":-21,""t"":7551},{""x"":967,""y"":519,""dx"":-4,""dy"":-32,""t"":7585},{""x"":968,""y"":517,""dx"":-3,""dy"":-34,""t"":7620},{""x"":978,""y"":519,""dx"":7,""dy"":-32,""t"":7654},{""x"":986,""y"":535,""dx"":15,""dy"":-16,""t"":7687},{""x"":992,""y"":548,""dx"":21,""dy"":-3,""t"":7720},{""x"":994,""y"":558,""dx"":23,""dy"":7,""t"":7755},{""x"":992,""y"":565,""dx"":21,""dy"":14,""t"":7790},{""x"":991,""y"":567,""dx"":20,""dy"":16,""t"":7824},{""x"":992,""y"":571,""dx"":21,""dy"":20,""t"":7858},{""x"":993,""y"":565,""dx"":22,""dy"":14,""t"":7891},{""x"":997,""y"":545,""dx"":26,""dy"":-6,""t"":7925},{""x"":994,""y"":543,""dx"":23,""dy"":-8,""t"":7961},{""x"":995,""y"":537,""dx"":24,""dy"":-14,""t"":7994},{""x"":990,""y"":527,""dx"":19,""dy"":-24,""t"":8027},{""x"":1002,""y"":524,""dx"":31,""dy"":-27,""t"":8062},{""x"":1012,""y"":521,""dx"":41,""dy"":-30,""t"":8094},{""x"":1009,""y"":529,""dx"":38,""dy"":-22,""t"":8130},{""x"":1007,""y"":535,""dx"":36,""dy"":-16,""t"":8165},{""x"":1009,""y"":533,""dx"":38,""dy"":-18,""t"":8198},{""x"":1017,""y"":555,""dx"":46,""dy"":4,""t"":8233},{""x"":1016,""y"":565,""dx"":45,""dy"":14,""t"":8266},{""x"":1015,""y"":568,""dx"":44,""dy"":17,""t"":8300},{""x"":1031,""y"":571,""dx"":60,""dy"":20,""t"":8334},{""x"":1021,""y"":557,""dx"":50,""dy"":6,""t"":8368},{""x"":1017,""y"":538,""dx"":46,""dy"":-13,""t"":8402},{""x"":1008,""y"":528,""dx"":37,""dy"":-23,""t"":8436},{""x"":999,""y"":528,""dx"":28,""dy"":-23,""t"":8469},{""x"":1001,""y"":517,""dx"":30,""dy"":-34,""t"":8504},{""x"":1000,""y"":535,""dx"":29,""dy"":-16,""t"":8538},{""x"":1002,""y"":538,""dx"":31,""dy"":-13,""t"":8571},{""x"":998,""y"":541,""dx"":27,""dy"":-10,""t"":8606},{""x"":990,""y"":541,""dx"":19,""dy"":-10,""t"":8639},{""x"":987,""y"":548,""dx"":16,""dy"":-3,""t"":8675},{""x"":1000,""y"":548,""dx"":29,""dy"":-3,""t"":8707},{""x"":999,""y"":542,""dx"":28,""dy"":-9,""t"":8742},{""x"":989,""y"":538,""dx"":18,""dy"":-13,""t"":8776},{""x"":1000,""y"":525,""dx"":29,""dy"":-26,""t"":8810},{""x"":999,""y"":518,""dx"":28,""dy"":-33,""t"":8844},{""x"":1000,""y"":521,""dx"":29,""dy"":-30,""t"":8877},{""x"":987,""y"":513,""dx"":16,""dy"":-38,""t"":8912},{""x"":986,""y"":521,""dx"":15,""dy"":-30,""t"":8946},{""x"":979,""y"":538,""dx"":8,""dy"":-13,""t"":8980},{""x"":972,""y"":549,""dx"":1,""dy"":-2,""t"":9015}],[{""x"":471,""y"":812,""dx"":-20,""dy"":-9,""t"":10034},{""x"":487,""y"":817,""dx"":-4,""dy"":-4,""t"":10067},{""x"":501,""y"":820,""dx"":10,""dy"":-1,""t"":10100},{""x"":514,""y"":831,""dx"":23,""dy"":10,""t"":10136},{""x"":532,""y"":843,""dx"":41,""dy"":22,""t"":10171},{""x"":535,""y"":849,""dx"":44,""dy"":28,""t"":10204},{""x"":532,""y"":857,""dx"":41,""dy"":36,""t"":10237},{""x"":533,""y"":859,""dx"":42,""dy"":38,""t"":10273},{""x"":554,""y"":900,""dx"":63,""dy"":79,""t"":10307},{""x"":629,""y"":982,""dx"":138,""dy"":161,""t"":10340},{""x"":712,""y"":1071,""dx"":221,""dy"":250,""t"":10375},{""x"":761,""y"":1092,""dx"":270,""dy"":271,""t"":10407},{""x"":763,""y"":1084,""dx"":272,""dy"":263,""t"":10441},{""x"":744,""y"":1043,""dx"":253,""dy"":222,""t"":10476},{""x"":707,""y"":1012,""dx"":216,""dy"":191,""t"":10510},{""x"":680,""y"":976,""dx"":189,""dy"":155,""t"":10545},{""x"":635,""y"":932,""dx"":144,""dy"":111,""t"":10578},{""x"":600,""y"":908,""dx"":109,""dy"":87,""t"":10612},{""x"":573,""y"":879,""dx"":82,""dy"":58,""t"":10647},{""x"":543,""y"":851,""dx"":52,""dy"":30,""t"":10681},{""x"":539,""y"":842,""dx"":48,""dy"":21,""t"":10713},{""x"":521,""y"":821,""dx"":30,""dy"":0,""t"":10748},{""x"":497,""y"":796,""dx"":6,""dy"":-25,""t"":10782},{""x"":485,""y"":789,""dx"":-6,""dy"":-32,""t"":10816},{""x"":474,""y"":776,""dx"":-17,""dy"":-45,""t"":10850},{""x"":471,""y"":771,""dx"":-20,""dy"":-50,""t"":10884},{""x"":461,""y"":771,""dx"":-30,""dy"":-50,""t"":10917},{""x"":459,""y"":764,""dx"":-32,""dy"":-57,""t"":10952},{""x"":460,""y"":769,""dx"":-31,""dy"":-52,""t"":10986},{""x"":465,""y"":770,""dx"":-26,""dy"":-51,""t"":11020},{""x"":463,""y"":761,""dx"":-28,""dy"":-60,""t"":11055},{""x"":472,""y"":769,""dx"":-19,""dy"":-52,""t"":11088},{""x"":485,""y"":778,""dx"":-6,""dy"":-43,""t"":11122},{""x"":485,""y"":771,""dx"":-6,""dy"":-50,""t"":11156},{""x"":481,""y"":780,""dx"":-10,""dy"":-41,""t"":11190},{""x"":482,""y"":775,""dx"":-9,""dy"":-46,""t"":11224},{""x"":484,""y"":784,""dx"":-7,""dy"":-37,""t"":11259},{""x"":486,""y"":792,""dx"":-5,""dy"":-29,""t"":11290},{""x"":488,""y"":796,""dx"":-3,""dy"":-25,""t"":11326},{""x"":493,""y"":807,""dx"":2,""dy"":-14,""t"":11360},{""x"":501,""y"":800,""dx"":10,""dy"":-21,""t"":11394},{""x"":498,""y"":771,""dx"":7,""dy"":-50,""t"":11428},{""x"":496,""y"":789,""dx"":5,""dy"":-32,""t"":11461},{""x"":492,""y"":795,""dx"":1,""dy"":-26,""t"":11497},{""x"":491,""y"":792,""dx"":0,""dy"":-29,""t"":11530},{""x"":489,""y"":784,""dx"":-2,""dy"":-37,""t"":11564},{""x"":487,""y"":788,""dx"":-4,""dy"":-33,""t"":11598},{""x"":496,""y"":784,""dx"":5,""dy"":-37,""t"":11633},{""x"":501,""y"":787,""dx"":10,""dy"":-34,""t"":11664},{""x"":503,""y"":791,""dx"":12,""dy"":-30,""t"":11700},{""x"":495,""y"":810,""dx"":4,""dy"":-11,""t"":11733},{""x"":494,""y"":805,""dx"":3,""dy"":-16,""t"":11769},{""x"":491,""y"":777,""dx"":0,""dy"":-44,""t"":11803},{""x"":493,""y"":780,""dx"":2,""dy"":-41,""t"":11836},{""x"":494,""y"":769,""dx"":3,""dy"":-52,""t"":11870},{""x"":495,""y"":774,""dx"":4,""dy"":-47,""t"":11905},{""x"":496,""y"":798,""dx"":5,""dy"":-23,""t"":11938},{""x"":491,""y"":779,""dx"":0,""dy"":-42,""t"":11972},{""x"":489,""y"":789,""dx"":-2,""dy"":-32,""t"":12005}],[{""x"":1340,""y"":815,""dx"":-111,""dy"":-6,""t"":13060},{""x"":1316,""y"":828,""dx"":-135,""dy"":7,""t"":13094},{""x"":1312,""y"":838,""dx"":-139,""dy"":17,""t"":13127},{""x"":1297,""y"":824,""dx"":-154,""dy"":3,""t"":13162},{""x"":1285,""y"":830,""dx"":-166,""dy"":9,""t"":13196},{""x"":1273,""y"":816,""dx"":-178,""dy"":-5,""t"":13229},{""x"":1266,""y"":799,""dx"":-185,""dy"":-22,""t"":13262},{""x"":1286,""y"":809,""dx"":-165,""dy"":-12,""t"":13299},{""x"":1298,""y"":824,""dx"":-153,""dy"":3,""t"":13332},{""x"":1296,""y"":842,""dx"":-155,""dy"":21,""t"":13365},{""x"":1273,""y"":838,""dx"":-178,""dy"":17,""t"":13400},{""x"":1280,""y"":832,""dx"":-171,""dy"":11,""t"":13434},{""x"":1289,""y"":827,""dx"":-162,""dy"":6,""t"":13468},{""x"":1305,""y"":845,""dx"":-146,""dy"":24,""t"":13502},{""x"":1325,""y"":866,""dx"":-126,""dy"":45,""t"":13536},{""x"":1306,""y"":875,""dx"":-145,""dy"":54,""t"":13570},{""x"":1302,""y"":849,""dx"":-149,""dy"":28,""t"":13603},{""x"":1311,""y"":852,""dx"":-140,""dy"":31,""t"":13638},{""x"":1320,""y"":846,""dx"":-131,""dy"":25,""t"":13672},{""x"":1330,""y"":849,""dx"":-121,""dy"":28,""t"":13707},{""x"":1305,""y"":829,""dx"":-146,""dy"":8,""t"":13739},{""x"":1297,""y"":820,""dx"":-154,""dy"":-1,""t"":13773},{""x"":1285,""y"":821,""dx"":-166,""dy"":0,""t"":13808},{""x"":1266,""y"":809,""dx"":-185,""dy"":-12,""t"":13842},{""x"":1264,""y"":805,""dx"":-187,""dy"":-16,""t"":13876},{""x"":1252,""y"":794,""dx"":-199,""dy"":-27,""t"":13910},{""x"":1243,""y"":787,""dx"":-208,""dy"":-34,""t"":13943},{""x"":1241,""y"":776,""dx"":-210,""dy"":-45,""t"":13978},{""x"":1245,""y"":776,""dx"":-206,""dy"":-45,""t"":14011},{""x"":1248,""y"":781,""dx"":-203,""dy"":-40,""t"":14046},{""x"":1235,""y"":779,""dx"":-216,""dy"":-42,""t"":14079},{""x"":1224,""y"":776,""dx"":-227,""dy"":-45,""t"":14113},{""x"":1219,""y"":776,""dx"":-232,""dy"":-45,""t"":14148},{""x"":1216,""y"":774,""dx"":-235,""dy"":-47,""t"":14183},{""x"":1224,""y"":792,""dx"":-227,""dy"":-29,""t"":14216},{""x"":1228,""y"":783,""dx"":-223,""dy"":-38,""t"":14250},{""x"":1267,""y"":795,""dx"":-184,""dy"":-26,""t"":14283},{""x"":1279,""y"":805,""dx"":-172,""dy"":-16,""t"":14319},{""x"":1279,""y"":807,""dx"":-172,""dy"":-14,""t"":14351},{""x"":1289,""y"":800,""dx"":-162,""dy"":-21,""t"":14386},{""x"":1299,""y"":810,""dx"":-152,""dy"":-11,""t"":14420},{""x"":1324,""y"":822,""dx"":-127,""dy"":1,""t"":14454},{""x"":1323,""y"":805,""dx"":-128,""dy"":-16,""t"":14488},{""x"":1310,""y"":811,""dx"":-141,""dy"":-10,""t"":14523},{""x"":1334,""y"":829,""dx"":-117,""dy"":8,""t"":14555},{""x"":1307,""y"":823,""dx"":-144,""dy"":2,""t"":14589},{""x"":1313,""y"":826,""dx"":-138,""dy"":5,""t"":14624},{""x"":1296,""y"":822,""dx"":-155,""dy"":1,""t"":14658},{""x"":1300,""y"":822,""dx"":-151,""dy"":1,""t"":14691},{""x"":1293,""y"":815,""dx"":-158,""dy"":-6,""t"":14725},{""x"":1283,""y"":790,""dx"":-168,""dy"":-31,""t"":14760},{""x"":1287,""y"":802,""dx"":-164,""dy"":-19,""t"":14793},{""x"":1264,""y"":801,""dx"":-187,""dy"":-20,""t"":14828},{""x"":1266,""y"":785,""dx"":-185,""dy"":-36,""t"":14859},{""x"":1285,""y"":769,""dx"":-166,""dy"":-52,""t"":14896},{""x"":1284,""y"":743,""dx"":-167,""dy"":-78,""t"":14930},{""x"":1284,""y"":727,""dx"":-167,""dy"":-94,""t"":14963},{""x"":1280,""y"":718,""dx"":-171,""dy"":-103,""t"":14998},{""x"":1293,""y"":714,""dx"":-158,""dy"":-107,""t"":15033}]]","[100,100,100,88.13559322033898,81.35593220338984]","[{""x"":-20.683333333333334,""y"":49.1,""r"":43.32569185051835},{""x"":-21.47457627118644,""y"":-8.779661016949152,""r"":21.896966952871203},{""x"":25.423728813559322,""y"":-18.135593220338983,""r"":18.164818840088913},{""x"":35.25423728813559,""y"":10.559322033898304,""r"":61.353141616471916},{""x"":-167.25423728813558,""y"":-13.830508474576272,""r"":34.79078108812205}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.41","validate","","","","","","","","","",""
"","html-keyboard-response","9","49445","0.0-5.0-0.0","","","","","1118"," ","","","<p>回忆实验：试验都以 500 毫秒的固定时间开始，然后会有一个 500 毫秒的fixation，接下来是 2500 毫秒的样本展示，500毫秒的空白间隔后，会有一个目标刺激的提示。</p> <p>要求：记忆所呈现刺激物的位置，根据提示选择对应刺激的位置，根据数字键盘的 "" 4 "" ,"" 8 "","" 6 "","" 2 "" 进行选择响应,如果不记得或者不存在选择""5""。</p><p>按"" ""键继续。</p>","","","","","","","","","","","","","","","",""
