"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","stimulus","load_time","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","ans","ISI","size","shapeORcolor","webgazer_data","webgazer_targets","target","response_answer","correct","webgazer_targets_data"
"true","fullscreen","0","3204","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","3210","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","6126","0.0-2.0-0.0","","","","","2913","{""name"":""scc"",""age"":""24""}","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","8395","0.0-2.0-1.0","","","","","2268","{""sex"":""男""}","[0]","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","4","9051","0.0-3.0","","","","","654"," ","","<p>实验说明：该实验根据颜色和形状各有两组，每组实验开始前会有一个眼动校准。</p><p>按""space""键继续。</p>","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","5","16107","0.0-4.0","","","","","","","","","746","","","","","","","","","","","","","","","",""
"","html-button-response","6","17051","0.0-5.0-0.0","","","","","942","0","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","7","27535","0.0-5.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","8","28251","0.0-5.0-2.0","","","","","715","0","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","",""
"","webgazer-validate","9","45139","0.0-5.0-3.0","","","","","","","","","","[[{""x"":420,""y"":256,""dx"":-71,""dy"":-25,""t"":990},{""x"":441,""y"":218,""dx"":-50,""dy"":-63,""t"":1024},{""x"":446,""y"":210,""dx"":-45,""dy"":-71,""t"":1059},{""x"":455,""y"":226,""dx"":-36,""dy"":-55,""t"":1093},{""x"":442,""y"":242,""dx"":-49,""dy"":-39,""t"":1126},{""x"":437,""y"":242,""dx"":-54,""dy"":-39,""t"":1161},{""x"":442,""y"":250,""dx"":-49,""dy"":-31,""t"":1194},{""x"":438,""y"":236,""dx"":-53,""dy"":-45,""t"":1228},{""x"":463,""y"":235,""dx"":-28,""dy"":-46,""t"":1262},{""x"":485,""y"":248,""dx"":-6,""dy"":-33,""t"":1296},{""x"":484,""y"":246,""dx"":-7,""dy"":-35,""t"":1330},{""x"":478,""y"":264,""dx"":-13,""dy"":-17,""t"":1364},{""x"":461,""y"":254,""dx"":-30,""dy"":-27,""t"":1398},{""x"":483,""y"":276,""dx"":-8,""dy"":-5,""t"":1433},{""x"":487,""y"":273,""dx"":-4,""dy"":-8,""t"":1466},{""x"":481,""y"":255,""dx"":-10,""dy"":-26,""t"":1499},{""x"":474,""y"":235,""dx"":-17,""dy"":-46,""t"":1534},{""x"":468,""y"":218,""dx"":-23,""dy"":-63,""t"":1566},{""x"":462,""y"":218,""dx"":-29,""dy"":-63,""t"":1602},{""x"":473,""y"":207,""dx"":-18,""dy"":-74,""t"":1635},{""x"":472,""y"":218,""dx"":-19,""dy"":-63,""t"":1670},{""x"":478,""y"":230,""dx"":-13,""dy"":-51,""t"":1705},{""x"":464,""y"":206,""dx"":-27,""dy"":-75,""t"":1739},{""x"":489,""y"":212,""dx"":-2,""dy"":-69,""t"":1772},{""x"":493,""y"":231,""dx"":2,""dy"":-50,""t"":1806},{""x"":480,""y"":224,""dx"":-11,""dy"":-57,""t"":1840},{""x"":498,""y"":276,""dx"":7,""dy"":-5,""t"":1874},{""x"":507,""y"":297,""dx"":16,""dy"":16,""t"":1908},{""x"":500,""y"":293,""dx"":9,""dy"":12,""t"":1942},{""x"":495,""y"":288,""dx"":4,""dy"":7,""t"":1974},{""x"":507,""y"":290,""dx"":16,""dy"":9,""t"":2011},{""x"":511,""y"":299,""dx"":20,""dy"":18,""t"":2044},{""x"":518,""y"":308,""dx"":27,""dy"":27,""t"":2077},{""x"":507,""y"":302,""dx"":16,""dy"":21,""t"":2111},{""x"":512,""y"":317,""dx"":21,""dy"":36,""t"":2146},{""x"":512,""y"":326,""dx"":21,""dy"":45,""t"":2180},{""x"":509,""y"":340,""dx"":18,""dy"":59,""t"":2214},{""x"":514,""y"":333,""dx"":23,""dy"":52,""t"":2248},{""x"":515,""y"":348,""dx"":24,""dy"":67,""t"":2282},{""x"":541,""y"":355,""dx"":50,""dy"":74,""t"":2315},{""x"":514,""y"":355,""dx"":23,""dy"":74,""t"":2349},{""x"":511,""y"":334,""dx"":20,""dy"":53,""t"":2384},{""x"":482,""y"":321,""dx"":-9,""dy"":40,""t"":2419},{""x"":455,""y"":315,""dx"":-36,""dy"":34,""t"":2452},{""x"":424,""y"":361,""dx"":-67,""dy"":80,""t"":2486},{""x"":410,""y"":354,""dx"":-81,""dy"":73,""t"":2520},{""x"":398,""y"":402,""dx"":-93,""dy"":121,""t"":2554},{""x"":385,""y"":387,""dx"":-106,""dy"":106,""t"":2589},{""x"":388,""y"":382,""dx"":-103,""dy"":101,""t"":2622},{""x"":399,""y"":364,""dx"":-92,""dy"":83,""t"":2656},{""x"":408,""y"":364,""dx"":-83,""dy"":83,""t"":2690},{""x"":423,""y"":366,""dx"":-68,""dy"":85,""t"":2725},{""x"":423,""y"":390,""dx"":-68,""dy"":109,""t"":2771},{""x"":444,""y"":415,""dx"":-47,""dy"":134,""t"":2807},{""x"":454,""y"":438,""dx"":-37,""dy"":157,""t"":2826},{""x"":496,""y"":384,""dx"":5,""dy"":103,""t"":2860},{""x"":489,""y"":409,""dx"":-2,""dy"":128,""t"":2894},{""x"":484,""y"":429,""dx"":-7,""dy"":148,""t"":2928},{""x"":493,""y"":416,""dx"":2,""dy"":135,""t"":2963},{""x"":492,""y"":454,""dx"":1,""dy"":173,""t"":2996}],[{""x"":1575,""y"":279,""dx"":124,""dy"":-2,""t"":4016},{""x"":1570,""y"":272,""dx"":119,""dy"":-9,""t"":4050},{""x"":1556,""y"":274,""dx"":105,""dy"":-7,""t"":4084},{""x"":1552,""y"":293,""dx"":101,""dy"":12,""t"":4117},{""x"":1523,""y"":302,""dx"":72,""dy"":21,""t"":4152},{""x"":1519,""y"":295,""dx"":68,""dy"":14,""t"":4186},{""x"":1502,""y"":281,""dx"":51,""dy"":0,""t"":4221},{""x"":1473,""y"":292,""dx"":22,""dy"":11,""t"":4254},{""x"":1467,""y"":305,""dx"":16,""dy"":24,""t"":4288},{""x"":1472,""y"":335,""dx"":21,""dy"":54,""t"":4323},{""x"":1467,""y"":337,""dx"":16,""dy"":56,""t"":4356},{""x"":1464,""y"":347,""dx"":13,""dy"":66,""t"":4390},{""x"":1455,""y"":353,""dx"":4,""dy"":72,""t"":4423},{""x"":1471,""y"":323,""dx"":20,""dy"":42,""t"":4458},{""x"":1467,""y"":317,""dx"":16,""dy"":36,""t"":4492},{""x"":1458,""y"":309,""dx"":7,""dy"":28,""t"":4526},{""x"":1451,""y"":338,""dx"":0,""dy"":57,""t"":4561},{""x"":1472,""y"":346,""dx"":21,""dy"":65,""t"":4594},{""x"":1472,""y"":342,""dx"":21,""dy"":61,""t"":4629},{""x"":1481,""y"":325,""dx"":30,""dy"":44,""t"":4662},{""x"":1469,""y"":327,""dx"":18,""dy"":46,""t"":4696},{""x"":1480,""y"":314,""dx"":29,""dy"":33,""t"":4730},{""x"":1467,""y"":304,""dx"":16,""dy"":23,""t"":4765},{""x"":1482,""y"":286,""dx"":31,""dy"":5,""t"":4798},{""x"":1496,""y"":273,""dx"":45,""dy"":-8,""t"":4831},{""x"":1504,""y"":271,""dx"":53,""dy"":-10,""t"":4866},{""x"":1487,""y"":270,""dx"":36,""dy"":-11,""t"":4900},{""x"":1495,""y"":291,""dx"":44,""dy"":10,""t"":4934},{""x"":1491,""y"":280,""dx"":40,""dy"":-1,""t"":4968},{""x"":1476,""y"":295,""dx"":25,""dy"":14,""t"":5002},{""x"":1469,""y"":289,""dx"":18,""dy"":8,""t"":5036},{""x"":1475,""y"":284,""dx"":24,""dy"":3,""t"":5070},{""x"":1477,""y"":281,""dx"":26,""dy"":0,""t"":5105},{""x"":1479,""y"":277,""dx"":28,""dy"":-4,""t"":5136},{""x"":1498,""y"":298,""dx"":47,""dy"":17,""t"":5172},{""x"":1505,""y"":321,""dx"":54,""dy"":40,""t"":5206},{""x"":1510,""y"":307,""dx"":59,""dy"":26,""t"":5241},{""x"":1520,""y"":289,""dx"":69,""dy"":8,""t"":5274},{""x"":1514,""y"":305,""dx"":63,""dy"":24,""t"":5308},{""x"":1516,""y"":290,""dx"":65,""dy"":9,""t"":5341},{""x"":1521,""y"":298,""dx"":70,""dy"":17,""t"":5376},{""x"":1515,""y"":275,""dx"":64,""dy"":-6,""t"":5411},{""x"":1512,""y"":265,""dx"":61,""dy"":-16,""t"":5444},{""x"":1513,""y"":251,""dx"":62,""dy"":-30,""t"":5478},{""x"":1508,""y"":251,""dx"":57,""dy"":-30,""t"":5512},{""x"":1499,""y"":280,""dx"":48,""dy"":-1,""t"":5543},{""x"":1472,""y"":310,""dx"":21,""dy"":29,""t"":5580},{""x"":1483,""y"":321,""dx"":32,""dy"":40,""t"":5614},{""x"":1492,""y"":306,""dx"":41,""dy"":25,""t"":5648},{""x"":1496,""y"":317,""dx"":45,""dy"":36,""t"":5682},{""x"":1506,""y"":313,""dx"":55,""dy"":32,""t"":5717},{""x"":1509,""y"":296,""dx"":58,""dy"":15,""t"":5750},{""x"":1507,""y"":306,""dx"":56,""dy"":25,""t"":5783},{""x"":1504,""y"":330,""dx"":53,""dy"":49,""t"":5818},{""x"":1502,""y"":330,""dx"":51,""dy"":49,""t"":5852},{""x"":1470,""y"":337,""dx"":19,""dy"":56,""t"":5886},{""x"":1479,""y"":331,""dx"":28,""dy"":50,""t"":5920},{""x"":1452,""y"":336,""dx"":1,""dy"":55,""t"":5954},{""x"":1461,""y"":315,""dx"":10,""dy"":34,""t"":5988}],[{""x"":818,""y"":720,""dx"":-153,""dy"":169,""t"":7009},{""x"":829,""y"":718,""dx"":-142,""dy"":167,""t"":7042},{""x"":850,""y"":622,""dx"":-121,""dy"":71,""t"":7075},{""x"":864,""y"":586,""dx"":-107,""dy"":35,""t"":7107},{""x"":853,""y"":603,""dx"":-118,""dy"":52,""t"":7144},{""x"":838,""y"":624,""dx"":-133,""dy"":73,""t"":7178},{""x"":822,""y"":572,""dx"":-149,""dy"":21,""t"":7212},{""x"":831,""y"":603,""dx"":-140,""dy"":52,""t"":7246},{""x"":834,""y"":634,""dx"":-137,""dy"":83,""t"":7281},{""x"":858,""y"":658,""dx"":-113,""dy"":107,""t"":7314},{""x"":846,""y"":597,""dx"":-125,""dy"":46,""t"":7348},{""x"":837,""y"":624,""dx"":-134,""dy"":73,""t"":7382},{""x"":851,""y"":669,""dx"":-120,""dy"":118,""t"":7417},{""x"":906,""y"":710,""dx"":-65,""dy"":159,""t"":7451},{""x"":904,""y"":746,""dx"":-67,""dy"":195,""t"":7484},{""x"":933,""y"":717,""dx"":-38,""dy"":166,""t"":7517},{""x"":950,""y"":689,""dx"":-21,""dy"":138,""t"":7552},{""x"":961,""y"":654,""dx"":-10,""dy"":103,""t"":7586},{""x"":968,""y"":637,""dx"":-3,""dy"":86,""t"":7621},{""x"":981,""y"":654,""dx"":10,""dy"":103,""t"":7654},{""x"":975,""y"":654,""dx"":4,""dy"":103,""t"":7688},{""x"":980,""y"":643,""dx"":9,""dy"":92,""t"":7722},{""x"":986,""y"":626,""dx"":15,""dy"":75,""t"":7756},{""x"":972,""y"":602,""dx"":1,""dy"":51,""t"":7790},{""x"":972,""y"":606,""dx"":1,""dy"":55,""t"":7824},{""x"":965,""y"":578,""dx"":-6,""dy"":27,""t"":7858},{""x"":958,""y"":587,""dx"":-13,""dy"":36,""t"":7892},{""x"":938,""y"":556,""dx"":-33,""dy"":5,""t"":7925},{""x"":950,""y"":568,""dx"":-21,""dy"":17,""t"":7960},{""x"":954,""y"":565,""dx"":-17,""dy"":14,""t"":7994},{""x"":940,""y"":582,""dx"":-31,""dy"":31,""t"":8028},{""x"":940,""y"":567,""dx"":-31,""dy"":16,""t"":8062},{""x"":926,""y"":594,""dx"":-45,""dy"":43,""t"":8096},{""x"":930,""y"":625,""dx"":-41,""dy"":74,""t"":8130},{""x"":930,""y"":587,""dx"":-41,""dy"":36,""t"":8164},{""x"":886,""y"":627,""dx"":-85,""dy"":76,""t"":8199},{""x"":892,""y"":669,""dx"":-79,""dy"":118,""t"":8232},{""x"":921,""y"":748,""dx"":-50,""dy"":197,""t"":8266},{""x"":897,""y"":803,""dx"":-74,""dy"":252,""t"":8300},{""x"":926,""y"":795,""dx"":-45,""dy"":244,""t"":8334},{""x"":961,""y"":839,""dx"":-10,""dy"":288,""t"":8368},{""x"":970,""y"":821,""dx"":-1,""dy"":270,""t"":8402},{""x"":961,""y"":818,""dx"":-10,""dy"":267,""t"":8436},{""x"":947,""y"":826,""dx"":-24,""dy"":275,""t"":8470},{""x"":918,""y"":864,""dx"":-53,""dy"":313,""t"":8504},{""x"":919,""y"":867,""dx"":-52,""dy"":316,""t"":8538},{""x"":938,""y"":807,""dx"":-33,""dy"":256,""t"":8572},{""x"":964,""y"":844,""dx"":-7,""dy"":293,""t"":8606},{""x"":991,""y"":808,""dx"":20,""dy"":257,""t"":8641},{""x"":959,""y"":797,""dx"":-12,""dy"":246,""t"":8676},{""x"":955,""y"":743,""dx"":-16,""dy"":192,""t"":8705},{""x"":968,""y"":719,""dx"":-3,""dy"":168,""t"":8742},{""x"":958,""y"":734,""dx"":-13,""dy"":183,""t"":8776},{""x"":964,""y"":723,""dx"":-7,""dy"":172,""t"":8810},{""x"":910,""y"":762,""dx"":-61,""dy"":211,""t"":8844},{""x"":864,""y"":825,""dx"":-107,""dy"":274,""t"":8879},{""x"":808,""y"":847,""dx"":-163,""dy"":296,""t"":8913},{""x"":763,""y"":831,""dx"":-208,""dy"":280,""t"":8946},{""x"":781,""y"":845,""dx"":-190,""dy"":294,""t"":8980},{""x"":813,""y"":802,""dx"":-158,""dy"":251,""t"":9014}],[{""x"":524,""y"":669,""dx"":33,""dy"":-152,""t"":10034},{""x"":524,""y"":670,""dx"":33,""dy"":-151,""t"":10068},{""x"":530,""y"":682,""dx"":39,""dy"":-139,""t"":10102},{""x"":522,""y"":680,""dx"":31,""dy"":-141,""t"":10136},{""x"":514,""y"":679,""dx"":23,""dy"":-142,""t"":10171},{""x"":510,""y"":711,""dx"":19,""dy"":-110,""t"":10205},{""x"":494,""y"":707,""dx"":3,""dy"":-114,""t"":10238},{""x"":534,""y"":695,""dx"":43,""dy"":-126,""t"":10269},{""x"":556,""y"":697,""dx"":65,""dy"":-124,""t"":10306},{""x"":548,""y"":736,""dx"":57,""dy"":-85,""t"":10339},{""x"":559,""y"":717,""dx"":68,""dy"":-104,""t"":10374},{""x"":550,""y"":745,""dx"":59,""dy"":-76,""t"":10408},{""x"":544,""y"":743,""dx"":53,""dy"":-78,""t"":10442},{""x"":524,""y"":774,""dx"":33,""dy"":-47,""t"":10476},{""x"":511,""y"":817,""dx"":20,""dy"":-4,""t"":10510},{""x"":516,""y"":830,""dx"":25,""dy"":9,""t"":10545},{""x"":502,""y"":824,""dx"":11,""dy"":3,""t"":10579},{""x"":500,""y"":850,""dx"":9,""dy"":29,""t"":10612},{""x"":496,""y"":855,""dx"":5,""dy"":34,""t"":10646},{""x"":500,""y"":847,""dx"":9,""dy"":26,""t"":10678},{""x"":493,""y"":840,""dx"":2,""dy"":19,""t"":10714},{""x"":496,""y"":828,""dx"":5,""dy"":7,""t"":10748},{""x"":490,""y"":833,""dx"":-1,""dy"":12,""t"":10782},{""x"":472,""y"":840,""dx"":-19,""dy"":19,""t"":10816},{""x"":482,""y"":845,""dx"":-9,""dy"":24,""t"":10850},{""x"":471,""y"":878,""dx"":-20,""dy"":57,""t"":10884},{""x"":475,""y"":885,""dx"":-16,""dy"":64,""t"":10917},{""x"":487,""y"":866,""dx"":-4,""dy"":45,""t"":10952},{""x"":471,""y"":883,""dx"":-20,""dy"":62,""t"":10986},{""x"":475,""y"":859,""dx"":-16,""dy"":38,""t"":11021},{""x"":505,""y"":821,""dx"":14,""dy"":0,""t"":11054},{""x"":517,""y"":797,""dx"":26,""dy"":-24,""t"":11088},{""x"":500,""y"":837,""dx"":9,""dy"":16,""t"":11122},{""x"":498,""y"":864,""dx"":7,""dy"":43,""t"":11156},{""x"":496,""y"":826,""dx"":5,""dy"":5,""t"":11190},{""x"":501,""y"":888,""dx"":10,""dy"":67,""t"":11223},{""x"":489,""y"":929,""dx"":-2,""dy"":108,""t"":11258},{""x"":509,""y"":930,""dx"":18,""dy"":109,""t"":11292},{""x"":478,""y"":943,""dx"":-13,""dy"":122,""t"":11326},{""x"":489,""y"":945,""dx"":-2,""dy"":124,""t"":11360},{""x"":502,""y"":931,""dx"":11,""dy"":110,""t"":11394},{""x"":493,""y"":932,""dx"":2,""dy"":111,""t"":11428},{""x"":468,""y"":958,""dx"":-23,""dy"":137,""t"":11462},{""x"":489,""y"":938,""dx"":-2,""dy"":117,""t"":11496},{""x"":476,""y"":957,""dx"":-15,""dy"":136,""t"":11529},{""x"":482,""y"":946,""dx"":-9,""dy"":125,""t"":11564},{""x"":495,""y"":913,""dx"":4,""dy"":92,""t"":11598},{""x"":506,""y"":815,""dx"":15,""dy"":-6,""t"":11632},{""x"":546,""y"":798,""dx"":55,""dy"":-23,""t"":11666},{""x"":570,""y"":794,""dx"":79,""dy"":-27,""t"":11700},{""x"":583,""y"":785,""dx"":92,""dy"":-36,""t"":11734},{""x"":588,""y"":785,""dx"":97,""dy"":-36,""t"":11769},{""x"":608,""y"":761,""dx"":117,""dy"":-60,""t"":11802},{""x"":627,""y"":733,""dx"":136,""dy"":-88,""t"":11836},{""x"":650,""y"":725,""dx"":159,""dy"":-96,""t"":11870},{""x"":653,""y"":754,""dx"":162,""dy"":-67,""t"":11904},{""x"":645,""y"":765,""dx"":154,""dy"":-56,""t"":11938},{""x"":628,""y"":733,""dx"":137,""dy"":-88,""t"":12011},{""x"":623,""y"":708,""dx"":132,""dy"":-113,""t"":12040}],[{""x"":1359,""y"":873,""dx"":-92,""dy"":52,""t"":13061},{""x"":1359,""y"":895,""dx"":-92,""dy"":74,""t"":13094},{""x"":1352,""y"":913,""dx"":-99,""dy"":92,""t"":13128},{""x"":1348,""y"":898,""dx"":-103,""dy"":77,""t"":13162},{""x"":1351,""y"":891,""dx"":-100,""dy"":70,""t"":13197},{""x"":1349,""y"":896,""dx"":-102,""dy"":75,""t"":13231},{""x"":1344,""y"":904,""dx"":-107,""dy"":83,""t"":13264},{""x"":1330,""y"":881,""dx"":-121,""dy"":60,""t"":13298},{""x"":1330,""y"":880,""dx"":-121,""dy"":59,""t"":13331},{""x"":1320,""y"":831,""dx"":-131,""dy"":10,""t"":13366},{""x"":1323,""y"":878,""dx"":-128,""dy"":57,""t"":13400},{""x"":1319,""y"":858,""dx"":-132,""dy"":37,""t"":13434},{""x"":1274,""y"":797,""dx"":-177,""dy"":-24,""t"":13468},{""x"":1269,""y"":792,""dx"":-182,""dy"":-29,""t"":13502},{""x"":1264,""y"":838,""dx"":-187,""dy"":17,""t"":13537},{""x"":1286,""y"":822,""dx"":-165,""dy"":1,""t"":13570},{""x"":1282,""y"":841,""dx"":-169,""dy"":20,""t"":13604},{""x"":1308,""y"":834,""dx"":-143,""dy"":13,""t"":13637},{""x"":1326,""y"":852,""dx"":-125,""dy"":31,""t"":13672},{""x"":1329,""y"":778,""dx"":-122,""dy"":-43,""t"":13707},{""x"":1334,""y"":775,""dx"":-117,""dy"":-46,""t"":13740},{""x"":1324,""y"":760,""dx"":-127,""dy"":-61,""t"":13774},{""x"":1334,""y"":777,""dx"":-117,""dy"":-44,""t"":13808},{""x"":1345,""y"":805,""dx"":-106,""dy"":-16,""t"":13839},{""x"":1353,""y"":841,""dx"":-98,""dy"":20,""t"":13877},{""x"":1309,""y"":770,""dx"":-142,""dy"":-51,""t"":13911},{""x"":1286,""y"":768,""dx"":-165,""dy"":-53,""t"":13944},{""x"":1294,""y"":786,""dx"":-157,""dy"":-35,""t"":13978},{""x"":1287,""y"":717,""dx"":-164,""dy"":-104,""t"":14011},{""x"":1257,""y"":747,""dx"":-194,""dy"":-74,""t"":14046},{""x"":1277,""y"":753,""dx"":-174,""dy"":-68,""t"":14080},{""x"":1292,""y"":754,""dx"":-159,""dy"":-67,""t"":14114},{""x"":1313,""y"":802,""dx"":-138,""dy"":-19,""t"":14149},{""x"":1294,""y"":802,""dx"":-157,""dy"":-19,""t"":14181},{""x"":1320,""y"":835,""dx"":-131,""dy"":14,""t"":14216},{""x"":1329,""y"":840,""dx"":-122,""dy"":19,""t"":14248},{""x"":1341,""y"":873,""dx"":-110,""dy"":52,""t"":14284},{""x"":1333,""y"":813,""dx"":-118,""dy"":-8,""t"":14319},{""x"":1344,""y"":809,""dx"":-107,""dy"":-12,""t"":14351},{""x"":1344,""y"":833,""dx"":-107,""dy"":12,""t"":14386},{""x"":1336,""y"":831,""dx"":-115,""dy"":10,""t"":14420},{""x"":1336,""y"":897,""dx"":-115,""dy"":76,""t"":14454},{""x"":1351,""y"":862,""dx"":-100,""dy"":41,""t"":14489},{""x"":1366,""y"":894,""dx"":-85,""dy"":73,""t"":14521},{""x"":1365,""y"":877,""dx"":-86,""dy"":56,""t"":14557},{""x"":1351,""y"":906,""dx"":-100,""dy"":85,""t"":14590},{""x"":1334,""y"":935,""dx"":-117,""dy"":114,""t"":14624},{""x"":1347,""y"":919,""dx"":-104,""dy"":98,""t"":14658},{""x"":1349,""y"":923,""dx"":-102,""dy"":102,""t"":14693},{""x"":1340,""y"":934,""dx"":-111,""dy"":113,""t"":14726},{""x"":1341,""y"":906,""dx"":-110,""dy"":85,""t"":14761},{""x"":1337,""y"":919,""dx"":-114,""dy"":98,""t"":14794},{""x"":1336,""y"":867,""dx"":-115,""dy"":46,""t"":14827},{""x"":1329,""y"":890,""dx"":-122,""dy"":69,""t"":14862},{""x"":1334,""y"":899,""dx"":-117,""dy"":78,""t"":14896},{""x"":1361,""y"":903,""dx"":-90,""dy"":82,""t"":14930},{""x"":1359,""y"":822,""dx"":-92,""dy"":1,""t"":14964},{""x"":1369,""y"":800,""dx"":-82,""dy"":-21,""t"":14998},{""x"":1375,""y"":808,""dx"":-76,""dy"":-13,""t"":15032}]]","[100,100,63.33333333333333,100,98.30508474576271]","[{""x"":-20.766666666666666,""y"":21.366666666666667,""r"":105.30112948918043},{""x"":41.847457627118644,""y"":22.135593220338983,""r"":29.087377898360156},{""x"":-59.6,""y"":144.68333333333334,""r"":162.3772145508591},{""x"":32.45762711864407,""y"":-7.508474576271187,""r"":86.3805739862544},{""x"":-123.0677966101695,""y"":23.135593220338983,""r"":55.980074532047716}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.32","validate","","","","","","","","","",""
