"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","stimulus","load_time","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","phase","ans","ISI","size","shapeORcolor","webgazer_data","webgazer_targets","target","response_answer","correct","webgazer_targets_data"
"true","fullscreen","0","5839","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","5843","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","11118","0.0-2.0-0.0","","","","","5273","{""name"":""张梦洋"",""age"":""23""}","","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","12486","0.0-2.0-1.0","","","","","1367","{""sex"":""女""}","[0]","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","4","13166","0.0-3.0","","","","","677"," ","","<p>实验说明：该实验根据颜色和形状各有两组，每组实验开始前会有一个眼动校准。</p><p>按""space""键继续。</p>","","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","5","17333","0.0-4.0","","","","","","","","","1465","","","","","","","","","","","","","","","","",""
"","html-button-response","6","19214","0.0-5.0-0.0","","","","","1879","0","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","7","31971","0.0-5.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","8","33086","0.0-5.0-2.0","","","","","1115","0","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","","",""
"","webgazer-validate","9","51781","0.0-5.0-3.0","","","","","","","","","","[[{""x"":457,""y"":205,""dx"":-34,""dy"":-76,""t"":989},{""x"":442,""y"":218,""dx"":-49,""dy"":-63,""t"":1024},{""x"":449,""y"":229,""dx"":-42,""dy"":-52,""t"":1058},{""x"":454,""y"":237,""dx"":-37,""dy"":-44,""t"":1092},{""x"":452,""y"":233,""dx"":-39,""dy"":-48,""t"":1126},{""x"":459,""y"":248,""dx"":-32,""dy"":-33,""t"":1160},{""x"":466,""y"":255,""dx"":-25,""dy"":-26,""t"":1194},{""x"":450,""y"":248,""dx"":-41,""dy"":-33,""t"":1228},{""x"":442,""y"":262,""dx"":-49,""dy"":-19,""t"":1262},{""x"":447,""y"":263,""dx"":-44,""dy"":-18,""t"":1295},{""x"":435,""y"":271,""dx"":-56,""dy"":-10,""t"":1330},{""x"":436,""y"":280,""dx"":-55,""dy"":-1,""t"":1365},{""x"":420,""y"":278,""dx"":-71,""dy"":-3,""t"":1399},{""x"":431,""y"":267,""dx"":-60,""dy"":-14,""t"":1432},{""x"":429,""y"":258,""dx"":-62,""dy"":-23,""t"":1466},{""x"":439,""y"":257,""dx"":-52,""dy"":-24,""t"":1500},{""x"":435,""y"":257,""dx"":-56,""dy"":-24,""t"":1534},{""x"":422,""y"":249,""dx"":-69,""dy"":-32,""t"":1568},{""x"":411,""y"":242,""dx"":-80,""dy"":-39,""t"":1601},{""x"":396,""y"":235,""dx"":-95,""dy"":-46,""t"":1636},{""x"":411,""y"":240,""dx"":-80,""dy"":-41,""t"":1669},{""x"":401,""y"":244,""dx"":-90,""dy"":-37,""t"":1704},{""x"":407,""y"":232,""dx"":-84,""dy"":-49,""t"":1738},{""x"":405,""y"":258,""dx"":-86,""dy"":-23,""t"":1772},{""x"":481,""y"":478,""dx"":-10,""dy"":197,""t"":1807},{""x"":578,""y"":687,""dx"":87,""dy"":406,""t"":1840},{""x"":637,""y"":861,""dx"":146,""dy"":580,""t"":1873},{""x"":705,""y"":998,""dx"":214,""dy"":717,""t"":1908},{""x"":763,""y"":1103,""dx"":272,""dy"":822,""t"":1942},{""x"":762,""y"":1151,""dx"":271,""dy"":870,""t"":1977},{""x"":728,""y"":1081,""dx"":237,""dy"":800,""t"":2010},{""x"":692,""y"":974,""dx"":201,""dy"":693,""t"":2044},{""x"":666,""y"":831,""dx"":175,""dy"":550,""t"":2079},{""x"":610,""y"":715,""dx"":119,""dy"":434,""t"":2112},{""x"":567,""y"":594,""dx"":76,""dy"":313,""t"":2145},{""x"":520,""y"":502,""dx"":29,""dy"":221,""t"":2180},{""x"":491,""y"":408,""dx"":0,""dy"":127,""t"":2214},{""x"":473,""y"":343,""dx"":-18,""dy"":62,""t"":2248},{""x"":464,""y"":325,""dx"":-27,""dy"":44,""t"":2282},{""x"":446,""y"":270,""dx"":-45,""dy"":-11,""t"":2314},{""x"":438,""y"":264,""dx"":-53,""dy"":-17,""t"":2350},{""x"":422,""y"":274,""dx"":-69,""dy"":-7,""t"":2384},{""x"":422,""y"":275,""dx"":-69,""dy"":-6,""t"":2417},{""x"":422,""y"":286,""dx"":-69,""dy"":5,""t"":2452},{""x"":424,""y"":291,""dx"":-67,""dy"":10,""t"":2486},{""x"":420,""y"":323,""dx"":-71,""dy"":42,""t"":2521},{""x"":425,""y"":339,""dx"":-66,""dy"":58,""t"":2554},{""x"":413,""y"":358,""dx"":-78,""dy"":77,""t"":2589},{""x"":415,""y"":343,""dx"":-76,""dy"":62,""t"":2621},{""x"":442,""y"":332,""dx"":-49,""dy"":51,""t"":2656},{""x"":442,""y"":358,""dx"":-49,""dy"":77,""t"":2690},{""x"":452,""y"":360,""dx"":-39,""dy"":79,""t"":2725},{""x"":459,""y"":374,""dx"":-32,""dy"":93,""t"":2758},{""x"":460,""y"":372,""dx"":-31,""dy"":91,""t"":2792},{""x"":465,""y"":384,""dx"":-26,""dy"":103,""t"":2826},{""x"":471,""y"":388,""dx"":-20,""dy"":107,""t"":2859},{""x"":467,""y"":404,""dx"":-24,""dy"":123,""t"":2894},{""x"":464,""y"":417,""dx"":-27,""dy"":136,""t"":2928},{""x"":463,""y"":417,""dx"":-28,""dy"":136,""t"":2962},{""x"":465,""y"":414,""dx"":-26,""dy"":133,""t"":2996}],[{""x"":1503,""y"":289,""dx"":52,""dy"":8,""t"":4017},{""x"":1505,""y"":310,""dx"":54,""dy"":29,""t"":4049},{""x"":1486,""y"":320,""dx"":35,""dy"":39,""t"":4084},{""x"":1469,""y"":313,""dx"":18,""dy"":32,""t"":4117},{""x"":1462,""y"":300,""dx"":11,""dy"":19,""t"":4152},{""x"":1461,""y"":301,""dx"":10,""dy"":20,""t"":4186},{""x"":1476,""y"":316,""dx"":25,""dy"":35,""t"":4220},{""x"":1479,""y"":328,""dx"":28,""dy"":47,""t"":4254},{""x"":1462,""y"":330,""dx"":11,""dy"":49,""t"":4288},{""x"":1447,""y"":331,""dx"":-4,""dy"":50,""t"":4320},{""x"":1444,""y"":335,""dx"":-7,""dy"":54,""t"":4356},{""x"":1426,""y"":345,""dx"":-25,""dy"":64,""t"":4390},{""x"":1415,""y"":363,""dx"":-36,""dy"":82,""t"":4424},{""x"":1422,""y"":335,""dx"":-29,""dy"":54,""t"":4458},{""x"":1434,""y"":327,""dx"":-17,""dy"":46,""t"":4492},{""x"":1456,""y"":312,""dx"":5,""dy"":31,""t"":4527},{""x"":1452,""y"":306,""dx"":1,""dy"":25,""t"":4560},{""x"":1451,""y"":316,""dx"":0,""dy"":35,""t"":4594},{""x"":1441,""y"":308,""dx"":-10,""dy"":27,""t"":4628},{""x"":1448,""y"":315,""dx"":-3,""dy"":34,""t"":4662},{""x"":1439,""y"":320,""dx"":-12,""dy"":39,""t"":4696},{""x"":1468,""y"":339,""dx"":17,""dy"":58,""t"":4730},{""x"":1464,""y"":346,""dx"":13,""dy"":65,""t"":4764},{""x"":1364,""y"":564,""dx"":-87,""dy"":283,""t"":4798},{""x"":1203,""y"":750,""dx"":-248,""dy"":469,""t"":4832},{""x"":1082,""y"":902,""dx"":-369,""dy"":621,""t"":4866},{""x"":1023,""y"":1060,""dx"":-428,""dy"":779,""t"":4900},{""x"":1020,""y"":1161,""dx"":-431,""dy"":880,""t"":4934},{""x"":1063,""y"":1177,""dx"":-388,""dy"":896,""t"":4968},{""x"":1123,""y"":1131,""dx"":-328,""dy"":850,""t"":5002},{""x"":1201,""y"":1048,""dx"":-250,""dy"":767,""t"":5036},{""x"":1261,""y"":925,""dx"":-190,""dy"":644,""t"":5069},{""x"":1308,""y"":795,""dx"":-143,""dy"":514,""t"":5104},{""x"":1349,""y"":690,""dx"":-102,""dy"":409,""t"":5139},{""x"":1384,""y"":599,""dx"":-67,""dy"":318,""t"":5172},{""x"":1417,""y"":498,""dx"":-34,""dy"":217,""t"":5206},{""x"":1446,""y"":451,""dx"":-5,""dy"":170,""t"":5240},{""x"":1471,""y"":415,""dx"":20,""dy"":134,""t"":5274},{""x"":1479,""y"":356,""dx"":28,""dy"":75,""t"":5308},{""x"":1495,""y"":316,""dx"":44,""dy"":35,""t"":5342},{""x"":1499,""y"":280,""dx"":48,""dy"":-1,""t"":5376},{""x"":1503,""y"":287,""dx"":52,""dy"":6,""t"":5409},{""x"":1497,""y"":296,""dx"":46,""dy"":15,""t"":5444},{""x"":1522,""y"":334,""dx"":71,""dy"":53,""t"":5478},{""x"":1531,""y"":356,""dx"":80,""dy"":75,""t"":5511},{""x"":1537,""y"":375,""dx"":86,""dy"":94,""t"":5546},{""x"":1530,""y"":393,""dx"":79,""dy"":112,""t"":5580},{""x"":1528,""y"":369,""dx"":77,""dy"":88,""t"":5614},{""x"":1534,""y"":367,""dx"":83,""dy"":86,""t"":5648},{""x"":1510,""y"":345,""dx"":59,""dy"":64,""t"":5681},{""x"":1493,""y"":358,""dx"":42,""dy"":77,""t"":5717},{""x"":1501,""y"":399,""dx"":50,""dy"":118,""t"":5750},{""x"":1494,""y"":375,""dx"":43,""dy"":94,""t"":5784},{""x"":1501,""y"":380,""dx"":50,""dy"":99,""t"":5817},{""x"":1488,""y"":386,""dx"":37,""dy"":105,""t"":5853},{""x"":1476,""y"":364,""dx"":25,""dy"":83,""t"":5883},{""x"":1460,""y"":364,""dx"":9,""dy"":83,""t"":5920},{""x"":1460,""y"":364,""dx"":9,""dy"":83,""t"":5953},{""x"":1459,""y"":376,""dx"":8,""dy"":95,""t"":5988}],[{""x"":1013,""y"":548,""dx"":42,""dy"":-3,""t"":7041},{""x"":1019,""y"":543,""dx"":48,""dy"":-8,""t"":7076},{""x"":1020,""y"":536,""dx"":49,""dy"":-15,""t"":7110},{""x"":1006,""y"":517,""dx"":35,""dy"":-34,""t"":7143},{""x"":996,""y"":512,""dx"":25,""dy"":-39,""t"":7178},{""x"":1009,""y"":515,""dx"":38,""dy"":-36,""t"":7212},{""x"":1013,""y"":505,""dx"":42,""dy"":-46,""t"":7246},{""x"":1029,""y"":505,""dx"":58,""dy"":-46,""t"":7281},{""x"":1047,""y"":515,""dx"":76,""dy"":-36,""t"":7313},{""x"":1059,""y"":523,""dx"":88,""dy"":-28,""t"":7349},{""x"":1039,""y"":507,""dx"":68,""dy"":-44,""t"":7382},{""x"":1053,""y"":525,""dx"":82,""dy"":-26,""t"":7416},{""x"":1048,""y"":642,""dx"":77,""dy"":91,""t"":7450},{""x"":1046,""y"":746,""dx"":75,""dy"":195,""t"":7481},{""x"":978,""y"":865,""dx"":7,""dy"":314,""t"":7517},{""x"":889,""y"":941,""dx"":-82,""dy"":390,""t"":7553},{""x"":810,""y"":1023,""dx"":-161,""dy"":472,""t"":7587},{""x"":736,""y"":1080,""dx"":-235,""dy"":529,""t"":7621},{""x"":707,""y"":1128,""dx"":-264,""dy"":577,""t"":7654},{""x"":711,""y"":1189,""dx"":-260,""dy"":638,""t"":7688},{""x"":749,""y"":1246,""dx"":-222,""dy"":695,""t"":7722},{""x"":776,""y"":1274,""dx"":-195,""dy"":723,""t"":7757},{""x"":817,""y"":1246,""dx"":-154,""dy"":695,""t"":7790},{""x"":858,""y"":1224,""dx"":-113,""dy"":673,""t"":7824},{""x"":890,""y"":1156,""dx"":-81,""dy"":605,""t"":7858},{""x"":955,""y"":1079,""dx"":-16,""dy"":528,""t"":7892},{""x"":1004,""y"":1008,""dx"":33,""dy"":457,""t"":7925},{""x"":1018,""y"":910,""dx"":47,""dy"":359,""t"":7960},{""x"":1044,""y"":833,""dx"":73,""dy"":282,""t"":7995},{""x"":1070,""y"":756,""dx"":99,""dy"":205,""t"":8027},{""x"":1089,""y"":701,""dx"":118,""dy"":150,""t"":8062},{""x"":1107,""y"":645,""dx"":136,""dy"":94,""t"":8097},{""x"":1101,""y"":601,""dx"":130,""dy"":50,""t"":8130},{""x"":1109,""y"":573,""dx"":138,""dy"":22,""t"":8164},{""x"":1120,""y"":564,""dx"":149,""dy"":13,""t"":8198},{""x"":1112,""y"":547,""dx"":141,""dy"":-4,""t"":8232},{""x"":1125,""y"":543,""dx"":154,""dy"":-8,""t"":8266},{""x"":1115,""y"":539,""dx"":144,""dy"":-12,""t"":8300},{""x"":1114,""y"":533,""dx"":143,""dy"":-18,""t"":8334},{""x"":1105,""y"":526,""dx"":134,""dy"":-25,""t"":8368},{""x"":1104,""y"":528,""dx"":133,""dy"":-23,""t"":8401},{""x"":1112,""y"":541,""dx"":141,""dy"":-10,""t"":8437},{""x"":1128,""y"":564,""dx"":157,""dy"":13,""t"":8471},{""x"":1141,""y"":582,""dx"":170,""dy"":31,""t"":8504},{""x"":1133,""y"":578,""dx"":162,""dy"":27,""t"":8539},{""x"":1122,""y"":583,""dx"":151,""dy"":32,""t"":8573},{""x"":1133,""y"":600,""dx"":162,""dy"":49,""t"":8607},{""x"":1121,""y"":605,""dx"":150,""dy"":54,""t"":8641},{""x"":1120,""y"":611,""dx"":149,""dy"":60,""t"":8674},{""x"":1108,""y"":614,""dx"":137,""dy"":63,""t"":8709},{""x"":1079,""y"":599,""dx"":108,""dy"":48,""t"":8743},{""x"":1084,""y"":605,""dx"":113,""dy"":54,""t"":8776},{""x"":1086,""y"":603,""dx"":115,""dy"":52,""t"":8810},{""x"":1091,""y"":618,""dx"":120,""dy"":67,""t"":8844},{""x"":1089,""y"":628,""dx"":118,""dy"":77,""t"":8878},{""x"":1084,""y"":633,""dx"":113,""dy"":82,""t"":8911},{""x"":1097,""y"":636,""dx"":126,""dy"":85,""t"":8946},{""x"":1104,""y"":652,""dx"":133,""dy"":101,""t"":8980},{""x"":1115,""y"":654,""dx"":144,""dy"":103,""t"":9014}],[{""x"":751,""y"":838,""dx"":260,""dy"":17,""t"":10068},{""x"":768,""y"":846,""dx"":277,""dy"":25,""t"":10102},{""x"":769,""y"":852,""dx"":278,""dy"":31,""t"":10136},{""x"":770,""y"":850,""dx"":279,""dy"":29,""t"":10170},{""x"":764,""y"":784,""dx"":273,""dy"":-37,""t"":10205},{""x"":776,""y"":794,""dx"":285,""dy"":-27,""t"":10238},{""x"":740,""y"":807,""dx"":249,""dy"":-14,""t"":10272},{""x"":749,""y"":803,""dx"":258,""dy"":-18,""t"":10306},{""x"":755,""y"":817,""dx"":264,""dy"":-4,""t"":10339},{""x"":745,""y"":755,""dx"":254,""dy"":-66,""t"":10374},{""x"":702,""y"":775,""dx"":211,""dy"":-46,""t"":10408},{""x"":660,""y"":775,""dx"":169,""dy"":-46,""t"":10442},{""x"":630,""y"":779,""dx"":139,""dy"":-42,""t"":10477},{""x"":586,""y"":720,""dx"":95,""dy"":-101,""t"":10509},{""x"":571,""y"":744,""dx"":80,""dy"":-77,""t"":10544},{""x"":563,""y"":756,""dx"":72,""dy"":-65,""t"":10578},{""x"":552,""y"":754,""dx"":61,""dy"":-67,""t"":10613},{""x"":548,""y"":765,""dx"":57,""dy"":-56,""t"":10644},{""x"":596,""y"":783,""dx"":105,""dy"":-38,""t"":10680},{""x"":620,""y"":790,""dx"":129,""dy"":-31,""t"":10714},{""x"":644,""y"":793,""dx"":153,""dy"":-28,""t"":10748},{""x"":623,""y"":807,""dx"":132,""dy"":-14,""t"":10782},{""x"":652,""y"":812,""dx"":161,""dy"":-9,""t"":10816},{""x"":680,""y"":803,""dx"":189,""dy"":-18,""t"":10850},{""x"":652,""y"":822,""dx"":161,""dy"":1,""t"":10884},{""x"":680,""y"":832,""dx"":189,""dy"":11,""t"":10918},{""x"":660,""y"":830,""dx"":169,""dy"":9,""t"":10952},{""x"":630,""y"":770,""dx"":139,""dy"":-51,""t"":10986},{""x"":605,""y"":718,""dx"":114,""dy"":-103,""t"":11017},{""x"":623,""y"":681,""dx"":132,""dy"":-140,""t"":11054},{""x"":647,""y"":705,""dx"":156,""dy"":-116,""t"":11088},{""x"":629,""y"":686,""dx"":138,""dy"":-135,""t"":11121},{""x"":651,""y"":702,""dx"":160,""dy"":-119,""t"":11157},{""x"":686,""y"":734,""dx"":195,""dy"":-87,""t"":11190},{""x"":687,""y"":693,""dx"":196,""dy"":-128,""t"":11224},{""x"":703,""y"":658,""dx"":212,""dy"":-163,""t"":11258},{""x"":724,""y"":693,""dx"":233,""dy"":-128,""t"":11292},{""x"":729,""y"":668,""dx"":238,""dy"":-153,""t"":11326},{""x"":731,""y"":642,""dx"":240,""dy"":-179,""t"":11360},{""x"":737,""y"":683,""dx"":246,""dy"":-138,""t"":11394},{""x"":747,""y"":725,""dx"":256,""dy"":-96,""t"":11428},{""x"":735,""y"":762,""dx"":244,""dy"":-59,""t"":11462},{""x"":755,""y"":795,""dx"":264,""dy"":-26,""t"":11495},{""x"":737,""y"":764,""dx"":246,""dy"":-57,""t"":11530},{""x"":717,""y"":724,""dx"":226,""dy"":-97,""t"":11564},{""x"":724,""y"":766,""dx"":233,""dy"":-55,""t"":11598},{""x"":718,""y"":797,""dx"":227,""dy"":-24,""t"":11632},{""x"":730,""y"":818,""dx"":239,""dy"":-3,""t"":11667},{""x"":733,""y"":774,""dx"":242,""dy"":-47,""t"":11700},{""x"":728,""y"":792,""dx"":237,""dy"":-29,""t"":11734},{""x"":725,""y"":746,""dx"":234,""dy"":-75,""t"":11767},{""x"":725,""y"":724,""dx"":234,""dy"":-97,""t"":11801},{""x"":716,""y"":704,""dx"":225,""dy"":-117,""t"":11836},{""x"":700,""y"":680,""dx"":209,""dy"":-141,""t"":11870},{""x"":709,""y"":714,""dx"":218,""dy"":-107,""t"":11904},{""x"":694,""y"":746,""dx"":203,""dy"":-75,""t"":11939},{""x"":676,""y"":775,""dx"":185,""dy"":-46,""t"":11972},{""x"":710,""y"":807,""dx"":219,""dy"":-14,""t"":12006},{""x"":714,""y"":809,""dx"":223,""dy"":-12,""t"":12040}],[{""x"":1424,""y"":962,""dx"":-27,""dy"":141,""t"":13060},{""x"":1366,""y"":993,""dx"":-85,""dy"":172,""t"":13094},{""x"":1203,""y"":1027,""dx"":-248,""dy"":206,""t"":13129},{""x"":1044,""y"":1029,""dx"":-407,""dy"":208,""t"":13163},{""x"":919,""y"":1046,""dx"":-532,""dy"":225,""t"":13196},{""x"":819,""y"":1078,""dx"":-632,""dy"":257,""t"":13230},{""x"":787,""y"":1126,""dx"":-664,""dy"":305,""t"":13264},{""x"":790,""y"":1180,""dx"":-661,""dy"":359,""t"":13298},{""x"":851,""y"":1219,""dx"":-600,""dy"":398,""t"":13332},{""x"":928,""y"":1211,""dx"":-523,""dy"":390,""t"":13366},{""x"":1007,""y"":1183,""dx"":-444,""dy"":362,""t"":13400},{""x"":1082,""y"":1133,""dx"":-369,""dy"":312,""t"":13434},{""x"":1150,""y"":1110,""dx"":-301,""dy"":289,""t"":13468},{""x"":1211,""y"":1070,""dx"":-240,""dy"":249,""t"":13501},{""x"":1299,""y"":1049,""dx"":-152,""dy"":228,""t"":13536},{""x"":1344,""y"":1015,""dx"":-107,""dy"":194,""t"":13570},{""x"":1389,""y"":976,""dx"":-62,""dy"":155,""t"":13604},{""x"":1414,""y"":959,""dx"":-37,""dy"":138,""t"":13638},{""x"":1425,""y"":936,""dx"":-26,""dy"":115,""t"":13672},{""x"":1449,""y"":920,""dx"":-2,""dy"":99,""t"":13707},{""x"":1469,""y"":902,""dx"":18,""dy"":81,""t"":13740},{""x"":1473,""y"":891,""dx"":22,""dy"":70,""t"":13774},{""x"":1479,""y"":871,""dx"":28,""dy"":50,""t"":13808},{""x"":1477,""y"":864,""dx"":26,""dy"":43,""t"":13842},{""x"":1459,""y"":870,""dx"":8,""dy"":49,""t"":13876},{""x"":1462,""y"":876,""dx"":11,""dy"":55,""t"":13911},{""x"":1437,""y"":872,""dx"":-14,""dy"":51,""t"":13945},{""x"":1448,""y"":874,""dx"":-3,""dy"":53,""t"":13978},{""x"":1448,""y"":865,""dx"":-3,""dy"":44,""t"":14013},{""x"":1436,""y"":891,""dx"":-15,""dy"":70,""t"":14046},{""x"":1444,""y"":902,""dx"":-7,""dy"":81,""t"":14080},{""x"":1423,""y"":892,""dx"":-28,""dy"":71,""t"":14113},{""x"":1418,""y"":887,""dx"":-33,""dy"":66,""t"":14148},{""x"":1426,""y"":887,""dx"":-25,""dy"":66,""t"":14181},{""x"":1433,""y"":887,""dx"":-18,""dy"":66,""t"":14213},{""x"":1445,""y"":911,""dx"":-6,""dy"":90,""t"":14250},{""x"":1434,""y"":932,""dx"":-17,""dy"":111,""t"":14284},{""x"":1438,""y"":924,""dx"":-13,""dy"":103,""t"":14318},{""x"":1424,""y"":926,""dx"":-27,""dy"":105,""t"":14352},{""x"":1415,""y"":931,""dx"":-36,""dy"":110,""t"":14385},{""x"":1401,""y"":929,""dx"":-50,""dy"":108,""t"":14420},{""x"":1399,""y"":937,""dx"":-52,""dy"":116,""t"":14454},{""x"":1390,""y"":947,""dx"":-61,""dy"":126,""t"":14488},{""x"":1390,""y"":954,""dx"":-61,""dy"":133,""t"":14522},{""x"":1376,""y"":926,""dx"":-75,""dy"":105,""t"":14556},{""x"":1364,""y"":924,""dx"":-87,""dy"":103,""t"":14590},{""x"":1350,""y"":919,""dx"":-101,""dy"":98,""t"":14622},{""x"":1369,""y"":907,""dx"":-82,""dy"":86,""t"":14658},{""x"":1369,""y"":894,""dx"":-82,""dy"":73,""t"":14692},{""x"":1378,""y"":901,""dx"":-73,""dy"":80,""t"":14726},{""x"":1387,""y"":884,""dx"":-64,""dy"":63,""t"":14760},{""x"":1388,""y"":869,""dx"":-63,""dy"":48,""t"":14794},{""x"":1387,""y"":857,""dx"":-64,""dy"":36,""t"":14828},{""x"":1396,""y"":853,""dx"":-55,""dy"":32,""t"":14862},{""x"":1393,""y"":849,""dx"":-58,""dy"":28,""t"":14896},{""x"":1386,""y"":841,""dx"":-65,""dy"":20,""t"":14930},{""x"":1397,""y"":837,""dx"":-54,""dy"":16,""t"":14964},{""x"":1412,""y"":845,""dx"":-39,""dy"":24,""t"":14998},{""x"":1410,""y"":843,""dx"":-41,""dy"":22,""t"":15033}]]","[81.66666666666667,77.96610169491525,71.1864406779661,38.983050847457626,76.27118644067797]","[{""x"":-10.5,""y"":123.33333333333333,""r"":219.29569968176833},{""x"":-31.983050847457626,""y"":176.8135593220339,""r"":145.37538013396593},{""x"":55.389830508474574,""y"":157.52542372881356,""r"":176.66981815830803},{""x"":198.5084745762712,""y"":-59.28813559322034,""r"":70.92836593309143},{""x"":-126.7457627118644,""y"":128.03389830508473,""r"":124.43416892422778}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.41","validate","","","","","","","","","","",""
