"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","stimulus","load_time","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","phase","ans","ISI","type","size","webgazer_data","webgazer_targets","target","response_answer","correct","webgazer_targets_data"
"true","fullscreen","0","3812","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","3820","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","8872","0.0-2.0-0.0","","","","","5050","{""name"":""wfy"",""age"":""24""}","","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","10550","0.0-2.0-1.0","","","","","1678","{""sex"":""男""}","[0]","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","4","11257","0.0-3.0","","","","","705"," ","","<p>实验说明：该实验根据颜色和形状各有两组，每组实验开始前会有一个眼动校准。</p><p>按""space""键继续。</p>","","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","5","21874","0.0-4.0","","","","","","","","","5097","","","","","","","","","","","","","","","","",""
"","html-button-response","6","23324","0.0-5.0-0.0","","","","","1449","0","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","7","34755","0.0-5.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","8","35561","0.0-5.0-2.0","","","","","806","0","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","","",""
"","webgazer-validate","9","52553","0.0-5.0-3.0","","","","","","","","","","[[{""x"":631,""y"":235,""dx"":140,""dy"":-46,""t"":987},{""x"":629,""y"":251,""dx"":138,""dy"":-30,""t"":1021},{""x"":599,""y"":270,""dx"":108,""dy"":-11,""t"":1056},{""x"":621,""y"":261,""dx"":130,""dy"":-20,""t"":1089},{""x"":645,""y"":247,""dx"":154,""dy"":-34,""t"":1124},{""x"":632,""y"":263,""dx"":141,""dy"":-18,""t"":1158},{""x"":631,""y"":266,""dx"":140,""dy"":-15,""t"":1191},{""x"":636,""y"":262,""dx"":145,""dy"":-19,""t"":1225},{""x"":621,""y"":270,""dx"":130,""dy"":-11,""t"":1259},{""x"":624,""y"":272,""dx"":133,""dy"":-9,""t"":1294},{""x"":597,""y"":291,""dx"":106,""dy"":10,""t"":1327},{""x"":581,""y"":311,""dx"":90,""dy"":30,""t"":1362},{""x"":573,""y"":323,""dx"":82,""dy"":42,""t"":1395},{""x"":578,""y"":326,""dx"":87,""dy"":45,""t"":1430},{""x"":560,""y"":339,""dx"":69,""dy"":58,""t"":1464},{""x"":541,""y"":352,""dx"":50,""dy"":71,""t"":1497},{""x"":554,""y"":340,""dx"":63,""dy"":59,""t"":1531},{""x"":552,""y"":335,""dx"":61,""dy"":54,""t"":1565},{""x"":580,""y"":316,""dx"":89,""dy"":35,""t"":1599},{""x"":576,""y"":315,""dx"":85,""dy"":34,""t"":1633},{""x"":583,""y"":302,""dx"":92,""dy"":21,""t"":1669},{""x"":600,""y"":286,""dx"":109,""dy"":5,""t"":1701},{""x"":622,""y"":265,""dx"":131,""dy"":-16,""t"":1735},{""x"":608,""y"":271,""dx"":117,""dy"":-10,""t"":1771},{""x"":603,""y"":279,""dx"":112,""dy"":-2,""t"":1803},{""x"":602,""y"":299,""dx"":111,""dy"":18,""t"":1837},{""x"":607,""y"":301,""dx"":116,""dy"":20,""t"":1873},{""x"":607,""y"":301,""dx"":116,""dy"":20,""t"":1905},{""x"":599,""y"":309,""dx"":108,""dy"":28,""t"":1939},{""x"":590,""y"":318,""dx"":99,""dy"":37,""t"":1975},{""x"":587,""y"":318,""dx"":96,""dy"":37,""t"":2008},{""x"":583,""y"":321,""dx"":92,""dy"":40,""t"":2041},{""x"":582,""y"":313,""dx"":91,""dy"":32,""t"":2086},{""x"":600,""y"":296,""dx"":109,""dy"":15,""t"":2109},{""x"":589,""y"":290,""dx"":98,""dy"":9,""t"":2143},{""x"":589,""y"":285,""dx"":98,""dy"":4,""t"":2179},{""x"":584,""y"":287,""dx"":93,""dy"":6,""t"":2211},{""x"":581,""y"":282,""dx"":90,""dy"":1,""t"":2245},{""x"":578,""y"":278,""dx"":87,""dy"":-3,""t"":2278},{""x"":579,""y"":265,""dx"":88,""dy"":-16,""t"":2315},{""x"":578,""y"":251,""dx"":87,""dy"":-30,""t"":2347},{""x"":584,""y"":256,""dx"":93,""dy"":-25,""t"":2381},{""x"":593,""y"":232,""dx"":102,""dy"":-49,""t"":2417},{""x"":605,""y"":229,""dx"":114,""dy"":-52,""t"":2449},{""x"":594,""y"":241,""dx"":103,""dy"":-40,""t"":2483},{""x"":594,""y"":255,""dx"":103,""dy"":-26,""t"":2519},{""x"":603,""y"":260,""dx"":112,""dy"":-21,""t"":2551},{""x"":583,""y"":286,""dx"":92,""dy"":5,""t"":2585},{""x"":565,""y"":309,""dx"":74,""dy"":28,""t"":2619},{""x"":566,""y"":317,""dx"":75,""dy"":36,""t"":2655},{""x"":553,""y"":336,""dx"":62,""dy"":55,""t"":2686},{""x"":537,""y"":353,""dx"":46,""dy"":72,""t"":2722},{""x"":541,""y"":351,""dx"":50,""dy"":70,""t"":2755},{""x"":543,""y"":346,""dx"":52,""dy"":65,""t"":2791},{""x"":534,""y"":355,""dx"":43,""dy"":74,""t"":2823},{""x"":534,""y"":360,""dx"":43,""dy"":79,""t"":2857},{""x"":526,""y"":356,""dx"":35,""dy"":75,""t"":2894},{""x"":532,""y"":346,""dx"":41,""dy"":65,""t"":2925},{""x"":548,""y"":331,""dx"":57,""dy"":50,""t"":2959}],[{""x"":1668,""y"":227,""dx"":217,""dy"":-54,""t"":4014},{""x"":1642,""y"":270,""dx"":191,""dy"":-11,""t"":4049},{""x"":1605,""y"":306,""dx"":154,""dy"":25,""t"":4081},{""x"":1594,""y"":310,""dx"":143,""dy"":29,""t"":4115},{""x"":1590,""y"":310,""dx"":139,""dy"":29,""t"":4150},{""x"":1594,""y"":299,""dx"":143,""dy"":18,""t"":4182},{""x"":1596,""y"":292,""dx"":145,""dy"":11,""t"":4219},{""x"":1586,""y"":296,""dx"":135,""dy"":15,""t"":4251},{""x"":1577,""y"":298,""dx"":126,""dy"":17,""t"":4284},{""x"":1556,""y"":305,""dx"":105,""dy"":24,""t"":4320},{""x"":1564,""y"":313,""dx"":113,""dy"":32,""t"":4356},{""x"":1591,""y"":303,""dx"":140,""dy"":22,""t"":4387},{""x"":1577,""y"":317,""dx"":126,""dy"":36,""t"":4421},{""x"":1594,""y"":294,""dx"":143,""dy"":13,""t"":4457},{""x"":1603,""y"":293,""dx"":152,""dy"":12,""t"":4489},{""x"":1622,""y"":275,""dx"":171,""dy"":-6,""t"":4524},{""x"":1603,""y"":285,""dx"":152,""dy"":4,""t"":4559},{""x"":1585,""y"":295,""dx"":134,""dy"":14,""t"":4590},{""x"":1615,""y"":257,""dx"":164,""dy"":-24,""t"":4626},{""x"":1642,""y"":214,""dx"":191,""dy"":-67,""t"":4660},{""x"":1642,""y"":204,""dx"":191,""dy"":-77,""t"":4696},{""x"":1632,""y"":223,""dx"":181,""dy"":-58,""t"":4727},{""x"":1649,""y"":186,""dx"":198,""dy"":-95,""t"":4761},{""x"":1672,""y"":141,""dx"":221,""dy"":-140,""t"":4797},{""x"":1674,""y"":151,""dx"":223,""dy"":-130,""t"":4829},{""x"":1676,""y"":159,""dx"":225,""dy"":-122,""t"":4863},{""x"":1675,""y"":170,""dx"":224,""dy"":-111,""t"":4899},{""x"":1693,""y"":183,""dx"":242,""dy"":-98,""t"":4931},{""x"":1703,""y"":186,""dx"":252,""dy"":-95,""t"":4965},{""x"":1712,""y"":190,""dx"":261,""dy"":-91,""t"":5001},{""x"":1692,""y"":200,""dx"":241,""dy"":-81,""t"":5033},{""x"":1682,""y"":201,""dx"":231,""dy"":-80,""t"":5067},{""x"":1685,""y"":209,""dx"":234,""dy"":-72,""t"":5103},{""x"":1682,""y"":189,""dx"":231,""dy"":-92,""t"":5135},{""x"":1677,""y"":202,""dx"":226,""dy"":-79,""t"":5169},{""x"":1686,""y"":171,""dx"":235,""dy"":-110,""t"":5205},{""x"":1691,""y"":150,""dx"":240,""dy"":-131,""t"":5237},{""x"":1708,""y"":135,""dx"":257,""dy"":-146,""t"":5271},{""x"":1706,""y"":119,""dx"":255,""dy"":-162,""t"":5307},{""x"":1721,""y"":116,""dx"":270,""dy"":-165,""t"":5339},{""x"":1717,""y"":107,""dx"":266,""dy"":-174,""t"":5373},{""x"":1708,""y"":120,""dx"":257,""dy"":-161,""t"":5409},{""x"":1692,""y"":141,""dx"":241,""dy"":-140,""t"":5441},{""x"":1671,""y"":166,""dx"":220,""dy"":-115,""t"":5475},{""x"":1672,""y"":170,""dx"":221,""dy"":-111,""t"":5510},{""x"":1652,""y"":196,""dx"":201,""dy"":-85,""t"":5545},{""x"":1638,""y"":223,""dx"":187,""dy"":-58,""t"":5577},{""x"":1638,""y"":227,""dx"":187,""dy"":-54,""t"":5611},{""x"":1642,""y"":210,""dx"":191,""dy"":-71,""t"":5647},{""x"":1643,""y"":191,""dx"":192,""dy"":-90,""t"":5679},{""x"":1658,""y"":169,""dx"":207,""dy"":-112,""t"":5714},{""x"":1672,""y"":134,""dx"":221,""dy"":-147,""t"":5749},{""x"":1685,""y"":105,""dx"":234,""dy"":-176,""t"":5781},{""x"":1693,""y"":72,""dx"":242,""dy"":-209,""t"":5815},{""x"":1711,""y"":60,""dx"":260,""dy"":-221,""t"":5849},{""x"":1726,""y"":52,""dx"":275,""dy"":-229,""t"":5882},{""x"":1723,""y"":41,""dx"":272,""dy"":-240,""t"":5920},{""x"":1695,""y"":83,""dx"":244,""dy"":-198,""t"":5952},{""x"":1670,""y"":139,""dx"":219,""dy"":-142,""t"":5985}],[{""x"":740,""y"":629,""dx"":-231,""dy"":78,""t"":7007},{""x"":743,""y"":618,""dx"":-228,""dy"":67,""t"":7040},{""x"":747,""y"":608,""dx"":-224,""dy"":57,""t"":7073},{""x"":757,""y"":600,""dx"":-214,""dy"":49,""t"":7108},{""x"":767,""y"":595,""dx"":-204,""dy"":44,""t"":7142},{""x"":783,""y"":600,""dx"":-188,""dy"":49,""t"":7175},{""x"":784,""y"":599,""dx"":-187,""dy"":48,""t"":7209},{""x"":792,""y"":595,""dx"":-179,""dy"":44,""t"":7245},{""x"":793,""y"":596,""dx"":-178,""dy"":45,""t"":7278},{""x"":779,""y"":591,""dx"":-192,""dy"":40,""t"":7312},{""x"":769,""y"":588,""dx"":-202,""dy"":37,""t"":7347},{""x"":762,""y"":586,""dx"":-209,""dy"":35,""t"":7379},{""x"":767,""y"":575,""dx"":-204,""dy"":24,""t"":7414},{""x"":760,""y"":560,""dx"":-211,""dy"":9,""t"":7448},{""x"":736,""y"":586,""dx"":-235,""dy"":35,""t"":7481},{""x"":757,""y"":609,""dx"":-214,""dy"":58,""t"":7517},{""x"":773,""y"":581,""dx"":-198,""dy"":30,""t"":7549},{""x"":811,""y"":567,""dx"":-160,""dy"":16,""t"":7583},{""x"":815,""y"":564,""dx"":-156,""dy"":13,""t"":7619},{""x"":820,""y"":559,""dx"":-151,""dy"":8,""t"":7652},{""x"":839,""y"":546,""dx"":-132,""dy"":-5,""t"":7686},{""x"":850,""y"":546,""dx"":-121,""dy"":-5,""t"":7721},{""x"":811,""y"":554,""dx"":-160,""dy"":3,""t"":7753},{""x"":783,""y"":582,""dx"":-188,""dy"":31,""t"":7786},{""x"":755,""y"":602,""dx"":-216,""dy"":51,""t"":7821},{""x"":757,""y"":596,""dx"":-214,""dy"":45,""t"":7857},{""x"":774,""y"":573,""dx"":-197,""dy"":22,""t"":7889},{""x"":794,""y"":569,""dx"":-177,""dy"":18,""t"":7923},{""x"":805,""y"":535,""dx"":-166,""dy"":-16,""t"":7959},{""x"":794,""y"":536,""dx"":-177,""dy"":-15,""t"":7991},{""x"":794,""y"":551,""dx"":-177,""dy"":0,""t"":8025},{""x"":801,""y"":520,""dx"":-170,""dy"":-31,""t"":8062},{""x"":803,""y"":514,""dx"":-168,""dy"":-37,""t"":8092},{""x"":810,""y"":503,""dx"":-161,""dy"":-48,""t"":8127},{""x"":817,""y"":480,""dx"":-154,""dy"":-71,""t"":8161},{""x"":845,""y"":464,""dx"":-126,""dy"":-87,""t"":8197},{""x"":860,""y"":462,""dx"":-111,""dy"":-89,""t"":8229},{""x"":841,""y"":456,""dx"":-130,""dy"":-95,""t"":8263},{""x"":838,""y"":457,""dx"":-133,""dy"":-94,""t"":8299},{""x"":836,""y"":516,""dx"":-135,""dy"":-35,""t"":8331},{""x"":821,""y"":523,""dx"":-150,""dy"":-28,""t"":8365},{""x"":835,""y"":533,""dx"":-136,""dy"":-18,""t"":8401},{""x"":816,""y"":542,""dx"":-155,""dy"":-9,""t"":8433},{""x"":807,""y"":551,""dx"":-164,""dy"":0,""t"":8467},{""x"":794,""y"":588,""dx"":-177,""dy"":37,""t"":8503},{""x"":796,""y"":571,""dx"":-175,""dy"":20,""t"":8535},{""x"":788,""y"":598,""dx"":-183,""dy"":47,""t"":8569},{""x"":798,""y"":611,""dx"":-173,""dy"":60,""t"":8605},{""x"":792,""y"":595,""dx"":-179,""dy"":44,""t"":8637},{""x"":780,""y"":622,""dx"":-191,""dy"":71,""t"":8671},{""x"":777,""y"":608,""dx"":-194,""dy"":57,""t"":8707},{""x"":786,""y"":635,""dx"":-185,""dy"":84,""t"":8740},{""x"":791,""y"":605,""dx"":-180,""dy"":54,""t"":8774},{""x"":781,""y"":616,""dx"":-190,""dy"":65,""t"":8809},{""x"":767,""y"":651,""dx"":-204,""dy"":100,""t"":8841},{""x"":749,""y"":650,""dx"":-222,""dy"":99,""t"":8875},{""x"":770,""y"":621,""dx"":-201,""dy"":70,""t"":8911},{""x"":751,""y"":609,""dx"":-220,""dy"":58,""t"":8943},{""x"":735,""y"":600,""dx"":-236,""dy"":49,""t"":8977}],[{""x"":494,""y"":621,""dx"":3,""dy"":-200,""t"":10034},{""x"":466,""y"":632,""dx"":-25,""dy"":-189,""t"":10065},{""x"":449,""y"":658,""dx"":-42,""dy"":-163,""t"":10099},{""x"":441,""y"":690,""dx"":-50,""dy"":-131,""t"":10135},{""x"":434,""y"":798,""dx"":-57,""dy"":-23,""t"":10167},{""x"":455,""y"":890,""dx"":-36,""dy"":69,""t"":10201},{""x"":467,""y"":963,""dx"":-24,""dy"":142,""t"":10237},{""x"":480,""y"":1030,""dx"":-11,""dy"":209,""t"":10269},{""x"":488,""y"":1080,""dx"":-3,""dy"":259,""t"":10303},{""x"":470,""y"":1102,""dx"":-21,""dy"":281,""t"":10339},{""x"":455,""y"":1131,""dx"":-36,""dy"":310,""t"":10371},{""x"":432,""y"":1134,""dx"":-59,""dy"":313,""t"":10405},{""x"":414,""y"":1118,""dx"":-77,""dy"":297,""t"":10441},{""x"":403,""y"":1105,""dx"":-88,""dy"":284,""t"":10473},{""x"":391,""y"":1091,""dx"":-100,""dy"":270,""t"":10508},{""x"":386,""y"":1080,""dx"":-105,""dy"":259,""t"":10544},{""x"":388,""y"":1045,""dx"":-103,""dy"":224,""t"":10575},{""x"":398,""y"":1010,""dx"":-93,""dy"":189,""t"":10609},{""x"":408,""y"":977,""dx"":-83,""dy"":156,""t"":10645},{""x"":421,""y"":936,""dx"":-70,""dy"":115,""t"":10676},{""x"":430,""y"":892,""dx"":-61,""dy"":71,""t"":10711},{""x"":432,""y"":870,""dx"":-59,""dy"":49,""t"":10745},{""x"":455,""y"":879,""dx"":-36,""dy"":58,""t"":10781},{""x"":485,""y"":868,""dx"":-6,""dy"":47,""t"":10813},{""x"":467,""y"":874,""dx"":-24,""dy"":53,""t"":10847},{""x"":493,""y"":886,""dx"":2,""dy"":65,""t"":10883},{""x"":473,""y"":879,""dx"":-18,""dy"":58,""t"":10915},{""x"":470,""y"":856,""dx"":-21,""dy"":35,""t"":10949},{""x"":467,""y"":837,""dx"":-24,""dy"":16,""t"":10983},{""x"":457,""y"":817,""dx"":-34,""dy"":-4,""t"":11019},{""x"":446,""y"":807,""dx"":-45,""dy"":-14,""t"":11051},{""x"":457,""y"":771,""dx"":-34,""dy"":-50,""t"":11085},{""x"":456,""y"":772,""dx"":-35,""dy"":-49,""t"":11119},{""x"":454,""y"":771,""dx"":-37,""dy"":-50,""t"":11155},{""x"":449,""y"":777,""dx"":-42,""dy"":-44,""t"":11187},{""x"":444,""y"":794,""dx"":-47,""dy"":-27,""t"":11221},{""x"":442,""y"":810,""dx"":-49,""dy"":-11,""t"":11257},{""x"":455,""y"":817,""dx"":-36,""dy"":-4,""t"":11289},{""x"":453,""y"":837,""dx"":-38,""dy"":16,""t"":11323},{""x"":454,""y"":849,""dx"":-37,""dy"":28,""t"":11359},{""x"":447,""y"":868,""dx"":-44,""dy"":47,""t"":11391},{""x"":439,""y"":894,""dx"":-52,""dy"":73,""t"":11425},{""x"":433,""y"":920,""dx"":-58,""dy"":99,""t"":11461},{""x"":423,""y"":940,""dx"":-68,""dy"":119,""t"":11493},{""x"":414,""y"":952,""dx"":-77,""dy"":131,""t"":11527},{""x"":407,""y"":952,""dx"":-84,""dy"":131,""t"":11563},{""x"":417,""y"":933,""dx"":-74,""dy"":112,""t"":11595},{""x"":424,""y"":916,""dx"":-67,""dy"":95,""t"":11629},{""x"":459,""y"":905,""dx"":-32,""dy"":84,""t"":11665},{""x"":459,""y"":891,""dx"":-32,""dy"":70,""t"":11698},{""x"":456,""y"":856,""dx"":-35,""dy"":35,""t"":11732},{""x"":473,""y"":816,""dx"":-18,""dy"":-5,""t"":11767},{""x"":473,""y"":804,""dx"":-18,""dy"":-17,""t"":11799},{""x"":471,""y"":785,""dx"":-20,""dy"":-36,""t"":11834},{""x"":480,""y"":789,""dx"":-11,""dy"":-32,""t"":11869},{""x"":476,""y"":817,""dx"":-15,""dy"":-4,""t"":11901},{""x"":476,""y"":841,""dx"":-15,""dy"":20,""t"":11935},{""x"":485,""y"":856,""dx"":-6,""dy"":35,""t"":11971},{""x"":489,""y"":884,""dx"":-2,""dy"":63,""t"":12003}],[{""x"":1495,""y"":690,""dx"":44,""dy"":-131,""t"":13026},{""x"":1492,""y"":690,""dx"":41,""dy"":-131,""t"":13057},{""x"":1461,""y"":704,""dx"":10,""dy"":-117,""t"":13091},{""x"":1429,""y"":687,""dx"":-22,""dy"":-134,""t"":13127},{""x"":1430,""y"":669,""dx"":-21,""dy"":-152,""t"":13159},{""x"":1431,""y"":649,""dx"":-20,""dy"":-172,""t"":13194},{""x"":1444,""y"":629,""dx"":-7,""dy"":-192,""t"":13229},{""x"":1467,""y"":619,""dx"":16,""dy"":-202,""t"":13261},{""x"":1482,""y"":628,""dx"":31,""dy"":-193,""t"":13295},{""x"":1497,""y"":620,""dx"":46,""dy"":-201,""t"":13332},{""x"":1494,""y"":639,""dx"":43,""dy"":-182,""t"":13364},{""x"":1485,""y"":663,""dx"":34,""dy"":-158,""t"":13397},{""x"":1472,""y"":675,""dx"":21,""dy"":-146,""t"":13433},{""x"":1470,""y"":671,""dx"":19,""dy"":-150,""t"":13465},{""x"":1470,""y"":664,""dx"":19,""dy"":-157,""t"":13499},{""x"":1433,""y"":702,""dx"":-18,""dy"":-119,""t"":13535},{""x"":1418,""y"":728,""dx"":-33,""dy"":-93,""t"":13568},{""x"":1419,""y"":743,""dx"":-32,""dy"":-78,""t"":13602},{""x"":1389,""y"":772,""dx"":-62,""dy"":-49,""t"":13637},{""x"":1382,""y"":794,""dx"":-69,""dy"":-27,""t"":13669},{""x"":1340,""y"":823,""dx"":-111,""dy"":2,""t"":13703},{""x"":1341,""y"":839,""dx"":-110,""dy"":18,""t"":13739},{""x"":1338,""y"":824,""dx"":-113,""dy"":3,""t"":13771},{""x"":1348,""y"":808,""dx"":-103,""dy"":-13,""t"":13805},{""x"":1347,""y"":807,""dx"":-104,""dy"":-14,""t"":13841},{""x"":1358,""y"":793,""dx"":-93,""dy"":-28,""t"":13873},{""x"":1363,""y"":771,""dx"":-88,""dy"":-50,""t"":13907},{""x"":1377,""y"":765,""dx"":-74,""dy"":-56,""t"":13943},{""x"":1396,""y"":748,""dx"":-55,""dy"":-73,""t"":13975},{""x"":1398,""y"":733,""dx"":-53,""dy"":-88,""t"":14009},{""x"":1415,""y"":718,""dx"":-36,""dy"":-103,""t"":14045},{""x"":1407,""y"":697,""dx"":-44,""dy"":-124,""t"":14077},{""x"":1420,""y"":701,""dx"":-31,""dy"":-120,""t"":14111},{""x"":1410,""y"":706,""dx"":-41,""dy"":-115,""t"":14147},{""x"":1413,""y"":700,""dx"":-38,""dy"":-121,""t"":14178},{""x"":1407,""y"":710,""dx"":-44,""dy"":-111,""t"":14213},{""x"":1399,""y"":721,""dx"":-52,""dy"":-100,""t"":14247},{""x"":1400,""y"":733,""dx"":-51,""dy"":-88,""t"":14281},{""x"":1413,""y"":751,""dx"":-38,""dy"":-70,""t"":14317},{""x"":1425,""y"":745,""dx"":-26,""dy"":-76,""t"":14349},{""x"":1405,""y"":780,""dx"":-46,""dy"":-41,""t"":14383},{""x"":1397,""y"":797,""dx"":-54,""dy"":-24,""t"":14419},{""x"":1417,""y"":801,""dx"":-34,""dy"":-20,""t"":14452},{""x"":1420,""y"":780,""dx"":-31,""dy"":-41,""t"":14486},{""x"":1434,""y"":773,""dx"":-17,""dy"":-48,""t"":14521},{""x"":1449,""y"":774,""dx"":-2,""dy"":-47,""t"":14554},{""x"":1461,""y"":774,""dx"":10,""dy"":-47,""t"":14587},{""x"":1460,""y"":767,""dx"":9,""dy"":-54,""t"":14622},{""x"":1442,""y"":758,""dx"":-9,""dy"":-63,""t"":14658},{""x"":1448,""y"":750,""dx"":-3,""dy"":-71,""t"":14689},{""x"":1436,""y"":750,""dx"":-15,""dy"":-71,""t"":14723},{""x"":1452,""y"":738,""dx"":1,""dy"":-83,""t"":14759},{""x"":1432,""y"":741,""dx"":-19,""dy"":-80,""t"":14791},{""x"":1437,""y"":727,""dx"":-14,""dy"":-94,""t"":14825},{""x"":1427,""y"":730,""dx"":-24,""dy"":-91,""t"":14861},{""x"":1422,""y"":735,""dx"":-29,""dy"":-86,""t"":14894},{""x"":1420,""y"":738,""dx"":-31,""dy"":-83,""t"":14927},{""x"":1429,""y"":740,""dx"":-22,""dy"":-81,""t"":14963},{""x"":1417,""y"":736,""dx"":-34,""dy"":-85,""t"":14995}]]","[100,35.59322033898305,61.016949152542374,79.66101694915254,96.61016949152543]","[{""x"":94.54237288135593,""y"":15.288135593220339,""r"":40.26906417394824},{""x"":202.6949152542373,""y"":-80.15254237288136,""r"":69.30843180132543},{""x"":-181.23728813559322,""y"":20.135593220338983,""r"":40.706557748390715},{""x"":-42.186440677966104,""y"":66.67796610169492,""r"":75.72633259975625},{""x"":-27.610169491525422,""y"":-90.1864406779661,""r"":49.30311245188546}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.44","validate","","","","","","","","","","",""
