"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","stimulus","load_time","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","phase","ans","ISI","size","shapeORcolor","webgazer_data","webgazer_targets","target","response_answer","correct","webgazer_targets_data"
"true","fullscreen","0","1983","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","1989","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","7979","0.0-2.0-0.0","","","","","5987","{""name"":""wfy"",""age"":""24""}","","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","9896","0.0-2.0-1.0","","","","","1915","{""sex"":""男""}","[0]","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","4","10680","0.0-3.0","","","","","782"," ","","<p>实验说明：该实验根据颜色和形状各有两组，每组实验开始前会有一个眼动校准。</p><p>按""space""键继续。</p>","","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","5","18537","0.0-4.0","","","","","","","","","2177","","","","","","","","","","","","","","","","",""
"","html-button-response","6","20248","0.0-5.0-0.0","","","","","1709","0","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","7","31290","0.0-5.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","8","32288","0.0-5.0-2.0","","","","","997","0","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","","",""
"","webgazer-validate","9","51359","0.0-5.0-3.0","","","","","","","","","","[[{""x"":348,""y"":343,""dx"":-143,""dy"":62,""t"":990},{""x"":351,""y"":321,""dx"":-140,""dy"":40,""t"":1025},{""x"":366,""y"":316,""dx"":-125,""dy"":35,""t"":1059},{""x"":342,""y"":309,""dx"":-149,""dy"":28,""t"":1092},{""x"":352,""y"":269,""dx"":-139,""dy"":-12,""t"":1127},{""x"":371,""y"":258,""dx"":-120,""dy"":-23,""t"":1160},{""x"":388,""y"":251,""dx"":-103,""dy"":-30,""t"":1191},{""x"":400,""y"":200,""dx"":-91,""dy"":-81,""t"":1228},{""x"":433,""y"":212,""dx"":-58,""dy"":-69,""t"":1262},{""x"":461,""y"":223,""dx"":-30,""dy"":-58,""t"":1296},{""x"":478,""y"":223,""dx"":-13,""dy"":-58,""t"":1329},{""x"":520,""y"":236,""dx"":29,""dy"":-45,""t"":1365},{""x"":535,""y"":231,""dx"":44,""dy"":-50,""t"":1398},{""x"":545,""y"":234,""dx"":54,""dy"":-47,""t"":1432},{""x"":541,""y"":253,""dx"":50,""dy"":-28,""t"":1466},{""x"":524,""y"":232,""dx"":33,""dy"":-49,""t"":1500},{""x"":513,""y"":253,""dx"":22,""dy"":-28,""t"":1534},{""x"":502,""y"":244,""dx"":11,""dy"":-37,""t"":1568},{""x"":511,""y"":257,""dx"":20,""dy"":-24,""t"":1601},{""x"":507,""y"":273,""dx"":16,""dy"":-8,""t"":1636},{""x"":508,""y"":279,""dx"":17,""dy"":-2,""t"":1670},{""x"":506,""y"":285,""dx"":15,""dy"":4,""t"":1704},{""x"":491,""y"":268,""dx"":0,""dy"":-13,""t"":1737},{""x"":484,""y"":255,""dx"":-7,""dy"":-26,""t"":1772},{""x"":488,""y"":271,""dx"":-3,""dy"":-10,""t"":1807},{""x"":463,""y"":255,""dx"":-28,""dy"":-26,""t"":1841},{""x"":469,""y"":270,""dx"":-22,""dy"":-11,""t"":1874},{""x"":447,""y"":255,""dx"":-44,""dy"":-26,""t"":1909},{""x"":430,""y"":241,""dx"":-61,""dy"":-40,""t"":1942},{""x"":452,""y"":251,""dx"":-39,""dy"":-30,""t"":1976},{""x"":463,""y"":253,""dx"":-28,""dy"":-28,""t"":2010},{""x"":478,""y"":257,""dx"":-13,""dy"":-24,""t"":2044},{""x"":482,""y"":249,""dx"":-9,""dy"":-32,""t"":2078},{""x"":473,""y"":252,""dx"":-18,""dy"":-29,""t"":2112},{""x"":434,""y"":257,""dx"":-57,""dy"":-24,""t"":2147},{""x"":419,""y"":264,""dx"":-72,""dy"":-17,""t"":2180},{""x"":431,""y"":265,""dx"":-60,""dy"":-16,""t"":2214},{""x"":422,""y"":287,""dx"":-69,""dy"":6,""t"":2248},{""x"":420,""y"":300,""dx"":-71,""dy"":19,""t"":2282},{""x"":450,""y"":314,""dx"":-41,""dy"":33,""t"":2315},{""x"":436,""y"":305,""dx"":-55,""dy"":24,""t"":2349},{""x"":450,""y"":314,""dx"":-41,""dy"":33,""t"":2385},{""x"":455,""y"":320,""dx"":-36,""dy"":39,""t"":2418},{""x"":483,""y"":314,""dx"":-8,""dy"":33,""t"":2452},{""x"":510,""y"":317,""dx"":19,""dy"":36,""t"":2486},{""x"":502,""y"":295,""dx"":11,""dy"":14,""t"":2520},{""x"":488,""y"":310,""dx"":-3,""dy"":29,""t"":2554},{""x"":475,""y"":359,""dx"":-16,""dy"":78,""t"":2588},{""x"":448,""y"":360,""dx"":-43,""dy"":79,""t"":2623},{""x"":380,""y"":356,""dx"":-111,""dy"":75,""t"":2656},{""x"":328,""y"":354,""dx"":-163,""dy"":73,""t"":2690},{""x"":300,""y"":349,""dx"":-191,""dy"":68,""t"":2725},{""x"":279,""y"":345,""dx"":-212,""dy"":64,""t"":2756},{""x"":305,""y"":335,""dx"":-186,""dy"":54,""t"":2792},{""x"":332,""y"":312,""dx"":-159,""dy"":31,""t"":2827},{""x"":349,""y"":297,""dx"":-142,""dy"":16,""t"":2860},{""x"":371,""y"":290,""dx"":-120,""dy"":9,""t"":2895},{""x"":384,""y"":281,""dx"":-107,""dy"":0,""t"":2928},{""x"":373,""y"":273,""dx"":-118,""dy"":-8,""t"":2961}],[{""x"":1315,""y"":427,""dx"":-136,""dy"":146,""t"":4016},{""x"":1298,""y"":455,""dx"":-153,""dy"":174,""t"":4050},{""x"":1300,""y"":443,""dx"":-151,""dy"":162,""t"":4084},{""x"":1291,""y"":395,""dx"":-160,""dy"":114,""t"":4117},{""x"":1292,""y"":396,""dx"":-159,""dy"":115,""t"":4152},{""x"":1290,""y"":397,""dx"":-161,""dy"":116,""t"":4186},{""x"":1302,""y"":407,""dx"":-149,""dy"":126,""t"":4219},{""x"":1293,""y"":410,""dx"":-158,""dy"":129,""t"":4255},{""x"":1301,""y"":409,""dx"":-150,""dy"":128,""t"":4287},{""x"":1283,""y"":367,""dx"":-168,""dy"":86,""t"":4322},{""x"":1271,""y"":374,""dx"":-180,""dy"":93,""t"":4354},{""x"":1273,""y"":395,""dx"":-178,""dy"":114,""t"":4390},{""x"":1262,""y"":410,""dx"":-189,""dy"":129,""t"":4425},{""x"":1291,""y"":400,""dx"":-160,""dy"":119,""t"":4458},{""x"":1291,""y"":406,""dx"":-160,""dy"":125,""t"":4491},{""x"":1281,""y"":389,""dx"":-170,""dy"":108,""t"":4527},{""x"":1281,""y"":379,""dx"":-170,""dy"":98,""t"":4561},{""x"":1284,""y"":362,""dx"":-167,""dy"":81,""t"":4593},{""x"":1269,""y"":350,""dx"":-182,""dy"":69,""t"":4628},{""x"":1280,""y"":357,""dx"":-171,""dy"":76,""t"":4661},{""x"":1289,""y"":344,""dx"":-162,""dy"":63,""t"":4697},{""x"":1295,""y"":330,""dx"":-156,""dy"":49,""t"":4730},{""x"":1299,""y"":334,""dx"":-152,""dy"":53,""t"":4762},{""x"":1298,""y"":325,""dx"":-153,""dy"":44,""t"":4798},{""x"":1308,""y"":327,""dx"":-143,""dy"":46,""t"":4832},{""x"":1285,""y"":340,""dx"":-166,""dy"":59,""t"":4866},{""x"":1287,""y"":336,""dx"":-164,""dy"":55,""t"":4900},{""x"":1288,""y"":340,""dx"":-163,""dy"":59,""t"":4934},{""x"":1294,""y"":341,""dx"":-157,""dy"":60,""t"":4968},{""x"":1299,""y"":342,""dx"":-152,""dy"":61,""t"":5003},{""x"":1295,""y"":337,""dx"":-156,""dy"":56,""t"":5035},{""x"":1297,""y"":332,""dx"":-154,""dy"":51,""t"":5070},{""x"":1255,""y"":365,""dx"":-196,""dy"":84,""t"":5104},{""x"":1257,""y"":382,""dx"":-194,""dy"":101,""t"":5138},{""x"":1267,""y"":393,""dx"":-184,""dy"":112,""t"":5186},{""x"":1276,""y"":409,""dx"":-175,""dy"":128,""t"":5224},{""x"":1269,""y"":420,""dx"":-182,""dy"":139,""t"":5242},{""x"":1279,""y"":404,""dx"":-172,""dy"":123,""t"":5274},{""x"":1283,""y"":403,""dx"":-168,""dy"":122,""t"":5308},{""x"":1286,""y"":407,""dx"":-165,""dy"":126,""t"":5342},{""x"":1278,""y"":389,""dx"":-173,""dy"":108,""t"":5376},{""x"":1274,""y"":381,""dx"":-177,""dy"":100,""t"":5410},{""x"":1277,""y"":381,""dx"":-174,""dy"":100,""t"":5444},{""x"":1283,""y"":392,""dx"":-168,""dy"":111,""t"":5478},{""x"":1291,""y"":398,""dx"":-160,""dy"":117,""t"":5513},{""x"":1297,""y"":398,""dx"":-154,""dy"":117,""t"":5545},{""x"":1277,""y"":410,""dx"":-174,""dy"":129,""t"":5580},{""x"":1287,""y"":415,""dx"":-164,""dy"":134,""t"":5614},{""x"":1301,""y"":430,""dx"":-150,""dy"":149,""t"":5648},{""x"":1306,""y"":426,""dx"":-145,""dy"":145,""t"":5682},{""x"":1301,""y"":419,""dx"":-150,""dy"":138,""t"":5716},{""x"":1300,""y"":407,""dx"":-151,""dy"":126,""t"":5750},{""x"":1284,""y"":404,""dx"":-167,""dy"":123,""t"":5784},{""x"":1284,""y"":405,""dx"":-167,""dy"":124,""t"":5818},{""x"":1268,""y"":385,""dx"":-183,""dy"":104,""t"":5853},{""x"":1280,""y"":382,""dx"":-171,""dy"":101,""t"":5886},{""x"":1279,""y"":390,""dx"":-172,""dy"":109,""t"":5920},{""x"":1265,""y"":385,""dx"":-186,""dy"":104,""t"":5954},{""x"":1258,""y"":378,""dx"":-193,""dy"":97,""t"":5988}],[{""x"":1022,""y"":542,""dx"":51,""dy"":-9,""t"":7042},{""x"":1012,""y"":535,""dx"":41,""dy"":-16,""t"":7077},{""x"":1008,""y"":532,""dx"":37,""dy"":-19,""t"":7110},{""x"":1010,""y"":538,""dx"":39,""dy"":-13,""t"":7144},{""x"":1010,""y"":542,""dx"":39,""dy"":-9,""t"":7178},{""x"":1023,""y"":545,""dx"":52,""dy"":-6,""t"":7212},{""x"":1021,""y"":542,""dx"":50,""dy"":-9,""t"":7246},{""x"":1023,""y"":545,""dx"":52,""dy"":-6,""t"":7279},{""x"":1028,""y"":554,""dx"":57,""dy"":3,""t"":7314},{""x"":1040,""y"":552,""dx"":69,""dy"":1,""t"":7349},{""x"":1031,""y"":564,""dx"":60,""dy"":13,""t"":7382},{""x"":1037,""y"":564,""dx"":66,""dy"":13,""t"":7415},{""x"":1036,""y"":567,""dx"":65,""dy"":16,""t"":7450},{""x"":1027,""y"":562,""dx"":56,""dy"":11,""t"":7484},{""x"":1020,""y"":561,""dx"":49,""dy"":10,""t"":7518},{""x"":1004,""y"":553,""dx"":33,""dy"":2,""t"":7552},{""x"":1021,""y"":551,""dx"":50,""dy"":0,""t"":7585},{""x"":1023,""y"":540,""dx"":52,""dy"":-11,""t"":7620},{""x"":1028,""y"":533,""dx"":57,""dy"":-18,""t"":7654},{""x"":1021,""y"":549,""dx"":50,""dy"":-2,""t"":7688},{""x"":956,""y"":579,""dx"":-15,""dy"":28,""t"":7722},{""x"":957,""y"":578,""dx"":-14,""dy"":27,""t"":7755},{""x"":950,""y"":587,""dx"":-21,""dy"":36,""t"":7791},{""x"":936,""y"":602,""dx"":-35,""dy"":51,""t"":7825},{""x"":930,""y"":605,""dx"":-41,""dy"":54,""t"":7857},{""x"":926,""y"":608,""dx"":-45,""dy"":57,""t"":7890},{""x"":922,""y"":614,""dx"":-49,""dy"":63,""t"":7925},{""x"":935,""y"":600,""dx"":-36,""dy"":49,""t"":7960},{""x"":967,""y"":585,""dx"":-4,""dy"":34,""t"":7994},{""x"":980,""y"":579,""dx"":9,""dy"":28,""t"":8028},{""x"":981,""y"":577,""dx"":10,""dy"":26,""t"":8061},{""x"":956,""y"":587,""dx"":-15,""dy"":36,""t"":8096},{""x"":949,""y"":603,""dx"":-22,""dy"":52,""t"":8131},{""x"":955,""y"":629,""dx"":-16,""dy"":78,""t"":8164},{""x"":964,""y"":641,""dx"":-7,""dy"":90,""t"":8198},{""x"":975,""y"":658,""dx"":4,""dy"":107,""t"":8233},{""x"":979,""y"":672,""dx"":8,""dy"":121,""t"":8266},{""x"":973,""y"":667,""dx"":2,""dy"":116,""t"":8297},{""x"":975,""y"":654,""dx"":4,""dy"":103,""t"":8334},{""x"":985,""y"":637,""dx"":14,""dy"":86,""t"":8368},{""x"":958,""y"":644,""dx"":-13,""dy"":93,""t"":8401},{""x"":963,""y"":625,""dx"":-8,""dy"":74,""t"":8437},{""x"":964,""y"":617,""dx"":-7,""dy"":66,""t"":8470},{""x"":963,""y"":601,""dx"":-8,""dy"":50,""t"":8504},{""x"":955,""y"":592,""dx"":-16,""dy"":41,""t"":8537},{""x"":945,""y"":576,""dx"":-26,""dy"":25,""t"":8573},{""x"":940,""y"":567,""dx"":-31,""dy"":16,""t"":8606},{""x"":939,""y"":562,""dx"":-32,""dy"":11,""t"":8640},{""x"":956,""y"":561,""dx"":-15,""dy"":10,""t"":8674},{""x"":966,""y"":571,""dx"":-5,""dy"":20,""t"":8708},{""x"":965,""y"":581,""dx"":-6,""dy"":30,""t"":8743},{""x"":967,""y"":578,""dx"":-4,""dy"":27,""t"":8775},{""x"":980,""y"":580,""dx"":9,""dy"":29,""t"":8810},{""x"":991,""y"":592,""dx"":20,""dy"":41,""t"":8844},{""x"":991,""y"":571,""dx"":20,""dy"":20,""t"":8877},{""x"":990,""y"":589,""dx"":19,""dy"":38,""t"":8911},{""x"":978,""y"":597,""dx"":7,""dy"":46,""t"":8946},{""x"":973,""y"":568,""dx"":2,""dy"":17,""t"":8980}],[{""x"":490,""y"":847,""dx"":-1,""dy"":26,""t"":10033},{""x"":527,""y"":865,""dx"":36,""dy"":44,""t"":10069},{""x"":551,""y"":882,""dx"":60,""dy"":61,""t"":10102},{""x"":551,""y"":839,""dx"":60,""dy"":18,""t"":10136},{""x"":541,""y"":808,""dx"":50,""dy"":-13,""t"":10170},{""x"":531,""y"":786,""dx"":40,""dy"":-35,""t"":10203},{""x"":537,""y"":768,""dx"":46,""dy"":-53,""t"":10237},{""x"":523,""y"":741,""dx"":32,""dy"":-80,""t"":10272},{""x"":511,""y"":719,""dx"":20,""dy"":-102,""t"":10303},{""x"":478,""y"":716,""dx"":-13,""dy"":-105,""t"":10340},{""x"":449,""y"":712,""dx"":-42,""dy"":-109,""t"":10373},{""x"":443,""y"":727,""dx"":-48,""dy"":-94,""t"":10408},{""x"":458,""y"":751,""dx"":-33,""dy"":-70,""t"":10442},{""x"":458,""y"":771,""dx"":-33,""dy"":-50,""t"":10476},{""x"":441,""y"":773,""dx"":-50,""dy"":-48,""t"":10509},{""x"":467,""y"":773,""dx"":-24,""dy"":-48,""t"":10544},{""x"":490,""y"":775,""dx"":-1,""dy"":-46,""t"":10578},{""x"":497,""y"":779,""dx"":6,""dy"":-42,""t"":10614},{""x"":438,""y"":767,""dx"":-53,""dy"":-54,""t"":10646},{""x"":479,""y"":784,""dx"":-12,""dy"":-37,""t"":10680},{""x"":479,""y"":790,""dx"":-12,""dy"":-31,""t"":10714},{""x"":473,""y"":803,""dx"":-18,""dy"":-18,""t"":10748},{""x"":504,""y"":805,""dx"":13,""dy"":-16,""t"":10782},{""x"":535,""y"":810,""dx"":44,""dy"":-11,""t"":10816},{""x"":508,""y"":794,""dx"":17,""dy"":-27,""t"":10850},{""x"":526,""y"":796,""dx"":35,""dy"":-25,""t"":10885},{""x"":523,""y"":810,""dx"":32,""dy"":-11,""t"":10917},{""x"":530,""y"":802,""dx"":39,""dy"":-19,""t"":10953},{""x"":546,""y"":805,""dx"":55,""dy"":-16,""t"":10986},{""x"":563,""y"":802,""dx"":72,""dy"":-19,""t"":11020},{""x"":553,""y"":813,""dx"":62,""dy"":-8,""t"":11054},{""x"":547,""y"":811,""dx"":56,""dy"":-10,""t"":11088},{""x"":521,""y"":811,""dx"":30,""dy"":-10,""t"":11122},{""x"":506,""y"":805,""dx"":15,""dy"":-16,""t"":11156},{""x"":536,""y"":807,""dx"":45,""dy"":-14,""t"":11189},{""x"":527,""y"":820,""dx"":36,""dy"":-1,""t"":11224},{""x"":519,""y"":812,""dx"":28,""dy"":-9,""t"":11258},{""x"":512,""y"":800,""dx"":21,""dy"":-21,""t"":11293},{""x"":529,""y"":804,""dx"":38,""dy"":-17,""t"":11326},{""x"":541,""y"":798,""dx"":50,""dy"":-23,""t"":11359},{""x"":528,""y"":783,""dx"":37,""dy"":-38,""t"":11394},{""x"":493,""y"":802,""dx"":2,""dy"":-19,""t"":11429},{""x"":499,""y"":810,""dx"":8,""dy"":-11,""t"":11459},{""x"":505,""y"":803,""dx"":14,""dy"":-18,""t"":11496},{""x"":505,""y"":800,""dx"":14,""dy"":-21,""t"":11531},{""x"":510,""y"":797,""dx"":19,""dy"":-24,""t"":11563},{""x"":530,""y"":791,""dx"":39,""dy"":-30,""t"":11599},{""x"":526,""y"":785,""dx"":35,""dy"":-36,""t"":11632},{""x"":515,""y"":777,""dx"":24,""dy"":-44,""t"":11665},{""x"":501,""y"":798,""dx"":10,""dy"":-23,""t"":11700},{""x"":520,""y"":802,""dx"":29,""dy"":-19,""t"":11735},{""x"":535,""y"":804,""dx"":44,""dy"":-17,""t"":11768},{""x"":554,""y"":809,""dx"":63,""dy"":-12,""t"":11802},{""x"":584,""y"":807,""dx"":93,""dy"":-14,""t"":11836},{""x"":608,""y"":805,""dx"":117,""dy"":-16,""t"":11868},{""x"":604,""y"":804,""dx"":113,""dy"":-17,""t"":11904},{""x"":596,""y"":799,""dx"":105,""dy"":-22,""t"":11939},{""x"":597,""y"":802,""dx"":106,""dy"":-19,""t"":11972},{""x"":594,""y"":803,""dx"":103,""dy"":-18,""t"":12007}],[{""x"":1225,""y"":788,""dx"":-226,""dy"":-33,""t"":13025},{""x"":1205,""y"":771,""dx"":-246,""dy"":-50,""t"":13059},{""x"":1192,""y"":760,""dx"":-259,""dy"":-61,""t"":13095},{""x"":1184,""y"":761,""dx"":-267,""dy"":-60,""t"":13128},{""x"":1168,""y"":760,""dx"":-283,""dy"":-61,""t"":13161},{""x"":1152,""y"":762,""dx"":-299,""dy"":-59,""t"":13196},{""x"":1154,""y"":759,""dx"":-297,""dy"":-62,""t"":13230},{""x"":1138,""y"":756,""dx"":-313,""dy"":-65,""t"":13263},{""x"":1108,""y"":761,""dx"":-343,""dy"":-60,""t"":13298},{""x"":1079,""y"":766,""dx"":-372,""dy"":-55,""t"":13333},{""x"":1080,""y"":760,""dx"":-371,""dy"":-61,""t"":13366},{""x"":1084,""y"":756,""dx"":-367,""dy"":-65,""t"":13400},{""x"":1098,""y"":761,""dx"":-353,""dy"":-60,""t"":13435},{""x"":1110,""y"":774,""dx"":-341,""dy"":-47,""t"":13467},{""x"":1134,""y"":784,""dx"":-317,""dy"":-37,""t"":13503},{""x"":1165,""y"":801,""dx"":-286,""dy"":-20,""t"":13536},{""x"":1191,""y"":822,""dx"":-260,""dy"":1,""t"":13569},{""x"":1215,""y"":828,""dx"":-236,""dy"":7,""t"":13604},{""x"":1240,""y"":846,""dx"":-211,""dy"":25,""t"":13638},{""x"":1256,""y"":857,""dx"":-195,""dy"":36,""t"":13672},{""x"":1235,""y"":860,""dx"":-216,""dy"":39,""t"":13706},{""x"":1227,""y"":862,""dx"":-224,""dy"":41,""t"":13739},{""x"":1212,""y"":865,""dx"":-239,""dy"":44,""t"":13774},{""x"":1185,""y"":866,""dx"":-266,""dy"":45,""t"":13808},{""x"":1165,""y"":868,""dx"":-286,""dy"":47,""t"":13842},{""x"":1154,""y"":868,""dx"":-297,""dy"":47,""t"":13876},{""x"":1151,""y"":861,""dx"":-300,""dy"":40,""t"":13910},{""x"":1160,""y"":868,""dx"":-291,""dy"":47,""t"":13944},{""x"":1143,""y"":851,""dx"":-308,""dy"":30,""t"":13978},{""x"":1123,""y"":838,""dx"":-328,""dy"":17,""t"":14012},{""x"":1133,""y"":843,""dx"":-318,""dy"":22,""t"":14046},{""x"":1164,""y"":838,""dx"":-287,""dy"":17,""t"":14079},{""x"":1188,""y"":845,""dx"":-263,""dy"":24,""t"":14115},{""x"":1183,""y"":834,""dx"":-268,""dy"":13,""t"":14148},{""x"":1174,""y"":827,""dx"":-277,""dy"":6,""t"":14182},{""x"":1155,""y"":818,""dx"":-296,""dy"":-3,""t"":14216},{""x"":1177,""y"":809,""dx"":-274,""dy"":-12,""t"":14249},{""x"":1169,""y"":777,""dx"":-282,""dy"":-44,""t"":14284},{""x"":1170,""y"":763,""dx"":-281,""dy"":-58,""t"":14318},{""x"":1171,""y"":739,""dx"":-280,""dy"":-82,""t"":14353},{""x"":1188,""y"":738,""dx"":-263,""dy"":-83,""t"":14386},{""x"":1202,""y"":749,""dx"":-249,""dy"":-72,""t"":14419},{""x"":1217,""y"":756,""dx"":-234,""dy"":-65,""t"":14454},{""x"":1240,""y"":765,""dx"":-211,""dy"":-56,""t"":14488},{""x"":1244,""y"":762,""dx"":-207,""dy"":-59,""t"":14523},{""x"":1254,""y"":785,""dx"":-197,""dy"":-36,""t"":14556},{""x"":1246,""y"":802,""dx"":-205,""dy"":-19,""t"":14590},{""x"":1240,""y"":808,""dx"":-211,""dy"":-13,""t"":14664},{""x"":1221,""y"":822,""dx"":-230,""dy"":1,""t"":14693},{""x"":1215,""y"":831,""dx"":-236,""dy"":10,""t"":14726},{""x"":1208,""y"":843,""dx"":-243,""dy"":22,""t"":14759},{""x"":1179,""y"":840,""dx"":-272,""dy"":19,""t"":14794},{""x"":1182,""y"":839,""dx"":-269,""dy"":18,""t"":14829},{""x"":1195,""y"":830,""dx"":-256,""dy"":9,""t"":14862},{""x"":1181,""y"":818,""dx"":-270,""dy"":-3,""t"":14895},{""x"":1176,""y"":832,""dx"":-275,""dy"":11,""t"":14929},{""x"":1185,""y"":830,""dx"":-266,""dy"":9,""t"":14966},{""x"":1160,""y"":806,""dx"":-291,""dy"":-15,""t"":14998}]]","[96.61016949152543,47.45762711864407,100,100,1.7241379310344827]","[{""x"":-52.932203389830505,""y"":-0.4576271186440678,""r"":68.07829828165633},{""x"":-165.5084745762712,""y"":103.98305084745763,""r"":26.367439855168794},{""x"":11.413793103448276,""y"":31.844827586206897,""r"":74.30285446200003},{""x"":28.35593220338983,""y"":-26.728813559322035,""r"":28.723053269822334},{""x"":-272.55172413793105,""y"":-14.293103448275861,""r"":81.97232019038647}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.30","validate","","","","","","","","","","",""
