"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","stimulus","load_time","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","ans","ISI","size","shapeORcolor","webgazer_data","webgazer_targets","target","response_answer","correct","webgazer_targets_data"
"true","fullscreen","0","6288","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","6294","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","17514","0.0-2.0-0.0","","","","","11219","{""name"":""张梦洋"",""age"":""23""}","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","19706","0.0-2.0-1.0","","","","","2191","{""sex"":""女""}","[0]","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","4","20954","0.0-3.0","","","","","1246"," ","","<p>实验说明：该实验根据颜色和形状各有两组，每组实验开始前会有一个眼动校准。</p><p>按""space""键继续。</p>","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","5","29810","0.0-4.0","","","","","","","","","1477","","","","","","","","","","","","","","","",""
"","html-button-response","6","31626","0.0-5.0-0.0","","","","","1814","0","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","7","43383","0.0-5.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","8","44210","0.0-5.0-2.0","","","","","827","0","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","",""
"","webgazer-validate","9","63410","0.0-5.0-3.0","","","","","","","","","","[[{""x"":493,""y"":187,""dx"":2,""dy"":-94,""t"":989},{""x"":509,""y"":194,""dx"":18,""dy"":-87,""t"":1024},{""x"":503,""y"":180,""dx"":12,""dy"":-101,""t"":1059},{""x"":512,""y"":183,""dx"":21,""dy"":-98,""t"":1092},{""x"":517,""y"":178,""dx"":26,""dy"":-103,""t"":1127},{""x"":516,""y"":182,""dx"":25,""dy"":-99,""t"":1160},{""x"":526,""y"":184,""dx"":35,""dy"":-97,""t"":1194},{""x"":521,""y"":179,""dx"":30,""dy"":-102,""t"":1227},{""x"":517,""y"":175,""dx"":26,""dy"":-106,""t"":1259},{""x"":521,""y"":166,""dx"":30,""dy"":-115,""t"":1296},{""x"":530,""y"":167,""dx"":39,""dy"":-114,""t"":1330},{""x"":530,""y"":165,""dx"":39,""dy"":-116,""t"":1364},{""x"":543,""y"":164,""dx"":52,""dy"":-117,""t"":1398},{""x"":553,""y"":171,""dx"":62,""dy"":-110,""t"":1431},{""x"":533,""y"":156,""dx"":42,""dy"":-125,""t"":1466},{""x"":549,""y"":167,""dx"":58,""dy"":-114,""t"":1500},{""x"":550,""y"":174,""dx"":59,""dy"":-107,""t"":1535},{""x"":533,""y"":163,""dx"":42,""dy"":-118,""t"":1568},{""x"":529,""y"":153,""dx"":38,""dy"":-128,""t"":1602},{""x"":515,""y"":143,""dx"":24,""dy"":-138,""t"":1637},{""x"":502,""y"":134,""dx"":11,""dy"":-147,""t"":1669},{""x"":498,""y"":134,""dx"":7,""dy"":-147,""t"":1704},{""x"":497,""y"":127,""dx"":6,""dy"":-154,""t"":1739},{""x"":486,""y"":127,""dx"":-5,""dy"":-154,""t"":1773},{""x"":505,""y"":146,""dx"":14,""dy"":-135,""t"":1806},{""x"":502,""y"":141,""dx"":11,""dy"":-140,""t"":1839},{""x"":516,""y"":155,""dx"":25,""dy"":-126,""t"":1874},{""x"":502,""y"":150,""dx"":11,""dy"":-131,""t"":1908},{""x"":505,""y"":162,""dx"":14,""dy"":-119,""t"":1942},{""x"":514,""y"":165,""dx"":23,""dy"":-116,""t"":1976},{""x"":511,""y"":161,""dx"":20,""dy"":-120,""t"":2011},{""x"":498,""y"":155,""dx"":7,""dy"":-126,""t"":2044},{""x"":491,""y"":156,""dx"":0,""dy"":-125,""t"":2078},{""x"":501,""y"":159,""dx"":10,""dy"":-122,""t"":2112},{""x"":494,""y"":159,""dx"":3,""dy"":-122,""t"":2147},{""x"":496,""y"":156,""dx"":5,""dy"":-125,""t"":2180},{""x"":486,""y"":155,""dx"":-5,""dy"":-126,""t"":2214},{""x"":492,""y"":154,""dx"":1,""dy"":-127,""t"":2249},{""x"":498,""y"":151,""dx"":7,""dy"":-130,""t"":2282},{""x"":504,""y"":165,""dx"":13,""dy"":-116,""t"":2317},{""x"":512,""y"":161,""dx"":21,""dy"":-120,""t"":2350},{""x"":515,""y"":167,""dx"":24,""dy"":-114,""t"":2384},{""x"":496,""y"":155,""dx"":5,""dy"":-126,""t"":2418},{""x"":484,""y"":148,""dx"":-7,""dy"":-133,""t"":2453},{""x"":483,""y"":150,""dx"":-8,""dy"":-131,""t"":2486},{""x"":486,""y"":150,""dx"":-5,""dy"":-131,""t"":2521},{""x"":478,""y"":156,""dx"":-13,""dy"":-125,""t"":2554},{""x"":467,""y"":144,""dx"":-24,""dy"":-137,""t"":2588},{""x"":457,""y"":136,""dx"":-34,""dy"":-145,""t"":2622},{""x"":451,""y"":125,""dx"":-40,""dy"":-156,""t"":2657},{""x"":451,""y"":122,""dx"":-40,""dy"":-159,""t"":2689},{""x"":454,""y"":129,""dx"":-37,""dy"":-152,""t"":2724},{""x"":445,""y"":120,""dx"":-46,""dy"":-161,""t"":2758},{""x"":456,""y"":124,""dx"":-35,""dy"":-157,""t"":2792},{""x"":457,""y"":123,""dx"":-34,""dy"":-158,""t"":2825},{""x"":454,""y"":124,""dx"":-37,""dy"":-157,""t"":2860},{""x"":459,""y"":132,""dx"":-32,""dy"":-149,""t"":2894},{""x"":476,""y"":136,""dx"":-15,""dy"":-145,""t"":2928},{""x"":489,""y"":148,""dx"":-2,""dy"":-133,""t"":2963},{""x"":485,""y"":145,""dx"":-6,""dy"":-136,""t"":2997}],[{""x"":1529,""y"":429,""dx"":78,""dy"":148,""t"":4016},{""x"":1517,""y"":399,""dx"":66,""dy"":118,""t"":4050},{""x"":1511,""y"":380,""dx"":60,""dy"":99,""t"":4084},{""x"":1508,""y"":381,""dx"":57,""dy"":100,""t"":4118},{""x"":1476,""y"":368,""dx"":25,""dy"":87,""t"":4153},{""x"":1452,""y"":360,""dx"":1,""dy"":79,""t"":4186},{""x"":1426,""y"":376,""dx"":-25,""dy"":95,""t"":4221},{""x"":1412,""y"":374,""dx"":-39,""dy"":93,""t"":4254},{""x"":1404,""y"":368,""dx"":-47,""dy"":87,""t"":4288},{""x"":1402,""y"":367,""dx"":-49,""dy"":86,""t"":4322},{""x"":1409,""y"":370,""dx"":-42,""dy"":89,""t"":4356},{""x"":1413,""y"":337,""dx"":-38,""dy"":56,""t"":4389},{""x"":1416,""y"":349,""dx"":-35,""dy"":68,""t"":4424},{""x"":1424,""y"":326,""dx"":-27,""dy"":45,""t"":4458},{""x"":1415,""y"":361,""dx"":-36,""dy"":80,""t"":4492},{""x"":1416,""y"":365,""dx"":-35,""dy"":84,""t"":4526},{""x"":1408,""y"":372,""dx"":-43,""dy"":91,""t"":4560},{""x"":1431,""y"":406,""dx"":-20,""dy"":125,""t"":4594},{""x"":1446,""y"":416,""dx"":-5,""dy"":135,""t"":4628},{""x"":1426,""y"":414,""dx"":-25,""dy"":133,""t"":4662},{""x"":1458,""y"":420,""dx"":7,""dy"":139,""t"":4696},{""x"":1446,""y"":444,""dx"":-5,""dy"":163,""t"":4730},{""x"":1448,""y"":445,""dx"":-3,""dy"":164,""t"":4764},{""x"":1455,""y"":407,""dx"":4,""dy"":126,""t"":4798},{""x"":1439,""y"":406,""dx"":-12,""dy"":125,""t"":4830},{""x"":1417,""y"":394,""dx"":-34,""dy"":113,""t"":4866},{""x"":1412,""y"":405,""dx"":-39,""dy"":124,""t"":4901},{""x"":1415,""y"":377,""dx"":-36,""dy"":96,""t"":4934},{""x"":1414,""y"":385,""dx"":-37,""dy"":104,""t"":4968},{""x"":1421,""y"":399,""dx"":-30,""dy"":118,""t"":5001},{""x"":1419,""y"":395,""dx"":-32,""dy"":114,""t"":5037},{""x"":1417,""y"":398,""dx"":-34,""dy"":117,""t"":5070},{""x"":1411,""y"":397,""dx"":-40,""dy"":116,""t"":5104},{""x"":1396,""y"":407,""dx"":-55,""dy"":126,""t"":5138},{""x"":1411,""y"":408,""dx"":-40,""dy"":127,""t"":5172},{""x"":1423,""y"":415,""dx"":-28,""dy"":134,""t"":5206},{""x"":1434,""y"":421,""dx"":-17,""dy"":140,""t"":5237},{""x"":1449,""y"":415,""dx"":-2,""dy"":134,""t"":5274},{""x"":1451,""y"":406,""dx"":0,""dy"":125,""t"":5308},{""x"":1437,""y"":387,""dx"":-14,""dy"":106,""t"":5341},{""x"":1460,""y"":385,""dx"":9,""dy"":104,""t"":5376},{""x"":1456,""y"":373,""dx"":5,""dy"":92,""t"":5410},{""x"":1443,""y"":365,""dx"":-8,""dy"":84,""t"":5444},{""x"":1434,""y"":354,""dx"":-17,""dy"":73,""t"":5478},{""x"":1440,""y"":352,""dx"":-11,""dy"":71,""t"":5512},{""x"":1428,""y"":342,""dx"":-23,""dy"":61,""t"":5546},{""x"":1433,""y"":341,""dx"":-18,""dy"":60,""t"":5580},{""x"":1450,""y"":347,""dx"":-1,""dy"":66,""t"":5614},{""x"":1448,""y"":316,""dx"":-3,""dy"":35,""t"":5647},{""x"":1437,""y"":325,""dx"":-14,""dy"":44,""t"":5682},{""x"":1434,""y"":328,""dx"":-17,""dy"":47,""t"":5716},{""x"":1441,""y"":337,""dx"":-10,""dy"":56,""t"":5750},{""x"":1435,""y"":341,""dx"":-16,""dy"":60,""t"":5784},{""x"":1439,""y"":322,""dx"":-12,""dy"":41,""t"":5817},{""x"":1451,""y"":337,""dx"":0,""dy"":56,""t"":5852},{""x"":1432,""y"":340,""dx"":-19,""dy"":59,""t"":5886},{""x"":1429,""y"":345,""dx"":-22,""dy"":64,""t"":5921},{""x"":1415,""y"":340,""dx"":-36,""dy"":59,""t"":5954},{""x"":1407,""y"":338,""dx"":-44,""dy"":57,""t"":5988}],[{""x"":996,""y"":456,""dx"":25,""dy"":-95,""t"":7008},{""x"":993,""y"":465,""dx"":22,""dy"":-86,""t"":7042},{""x"":1002,""y"":478,""dx"":31,""dy"":-73,""t"":7076},{""x"":1018,""y"":490,""dx"":47,""dy"":-61,""t"":7111},{""x"":1035,""y"":501,""dx"":64,""dy"":-50,""t"":7144},{""x"":1048,""y"":514,""dx"":77,""dy"":-37,""t"":7178},{""x"":1042,""y"":509,""dx"":71,""dy"":-42,""t"":7212},{""x"":1043,""y"":522,""dx"":72,""dy"":-29,""t"":7247},{""x"":1042,""y"":529,""dx"":71,""dy"":-22,""t"":7280},{""x"":1041,""y"":533,""dx"":70,""dy"":-18,""t"":7314},{""x"":1043,""y"":531,""dx"":72,""dy"":-20,""t"":7349},{""x"":1030,""y"":543,""dx"":59,""dy"":-8,""t"":7382},{""x"":1024,""y"":548,""dx"":53,""dy"":-3,""t"":7415},{""x"":1021,""y"":543,""dx"":50,""dy"":-8,""t"":7451},{""x"":1014,""y"":536,""dx"":43,""dy"":-15,""t"":7484},{""x"":995,""y"":516,""dx"":24,""dy"":-35,""t"":7518},{""x"":1001,""y"":509,""dx"":30,""dy"":-42,""t"":7552},{""x"":985,""y"":507,""dx"":14,""dy"":-44,""t"":7587},{""x"":986,""y"":503,""dx"":15,""dy"":-48,""t"":7621},{""x"":978,""y"":501,""dx"":7,""dy"":-50,""t"":7655},{""x"":994,""y"":505,""dx"":23,""dy"":-46,""t"":7688},{""x"":1006,""y"":494,""dx"":35,""dy"":-57,""t"":7722},{""x"":1027,""y"":466,""dx"":56,""dy"":-85,""t"":7756},{""x"":1044,""y"":476,""dx"":73,""dy"":-75,""t"":7789},{""x"":1037,""y"":485,""dx"":66,""dy"":-66,""t"":7824},{""x"":1029,""y"":477,""dx"":58,""dy"":-74,""t"":7858},{""x"":1012,""y"":475,""dx"":41,""dy"":-76,""t"":7893},{""x"":1005,""y"":468,""dx"":34,""dy"":-83,""t"":7927},{""x"":1013,""y"":489,""dx"":42,""dy"":-62,""t"":7960},{""x"":1010,""y"":488,""dx"":39,""dy"":-63,""t"":7995},{""x"":1003,""y"":471,""dx"":32,""dy"":-80,""t"":8028},{""x"":1014,""y"":480,""dx"":43,""dy"":-71,""t"":8063},{""x"":1006,""y"":485,""dx"":35,""dy"":-66,""t"":8096},{""x"":1020,""y"":453,""dx"":49,""dy"":-98,""t"":8131},{""x"":1008,""y"":462,""dx"":37,""dy"":-89,""t"":8164},{""x"":1003,""y"":443,""dx"":32,""dy"":-108,""t"":8198},{""x"":1027,""y"":456,""dx"":56,""dy"":-95,""t"":8232},{""x"":1021,""y"":452,""dx"":50,""dy"":-99,""t"":8266},{""x"":1031,""y"":454,""dx"":60,""dy"":-97,""t"":8299},{""x"":1033,""y"":472,""dx"":62,""dy"":-79,""t"":8334},{""x"":1036,""y"":483,""dx"":65,""dy"":-68,""t"":8368},{""x"":1037,""y"":492,""dx"":66,""dy"":-59,""t"":8400},{""x"":1041,""y"":504,""dx"":70,""dy"":-47,""t"":8436},{""x"":1031,""y"":505,""dx"":60,""dy"":-46,""t"":8471},{""x"":1036,""y"":510,""dx"":65,""dy"":-41,""t"":8504},{""x"":1029,""y"":524,""dx"":58,""dy"":-27,""t"":8538},{""x"":1015,""y"":511,""dx"":44,""dy"":-40,""t"":8572},{""x"":1017,""y"":502,""dx"":46,""dy"":-49,""t"":8606},{""x"":1022,""y"":497,""dx"":51,""dy"":-54,""t"":8639},{""x"":1022,""y"":505,""dx"":51,""dy"":-46,""t"":8674},{""x"":1022,""y"":516,""dx"":51,""dy"":-35,""t"":8708},{""x"":1006,""y"":523,""dx"":35,""dy"":-28,""t"":8742},{""x"":1020,""y"":536,""dx"":49,""dy"":-15,""t"":8776},{""x"":1033,""y"":546,""dx"":62,""dy"":-5,""t"":8808},{""x"":1046,""y"":541,""dx"":75,""dy"":-10,""t"":8844},{""x"":1041,""y"":540,""dx"":70,""dy"":-11,""t"":8878},{""x"":1035,""y"":544,""dx"":64,""dy"":-7,""t"":8912},{""x"":1033,""y"":532,""dx"":62,""dy"":-19,""t"":8947},{""x"":1026,""y"":513,""dx"":55,""dy"":-38,""t"":8980},{""x"":1014,""y"":507,""dx"":43,""dy"":-44,""t"":9014}],[{""x"":570,""y"":773,""dx"":79,""dy"":-48,""t"":10034},{""x"":583,""y"":769,""dx"":92,""dy"":-52,""t"":10068},{""x"":574,""y"":774,""dx"":83,""dy"":-47,""t"":10102},{""x"":549,""y"":767,""dx"":58,""dy"":-54,""t"":10136},{""x"":547,""y"":772,""dx"":56,""dy"":-49,""t"":10170},{""x"":532,""y"":771,""dx"":41,""dy"":-50,""t"":10204},{""x"":533,""y"":772,""dx"":42,""dy"":-49,""t"":10238},{""x"":541,""y"":762,""dx"":50,""dy"":-59,""t"":10272},{""x"":515,""y"":760,""dx"":24,""dy"":-61,""t"":10306},{""x"":543,""y"":771,""dx"":52,""dy"":-50,""t"":10339},{""x"":550,""y"":768,""dx"":59,""dy"":-53,""t"":10374},{""x"":557,""y"":766,""dx"":66,""dy"":-55,""t"":10406},{""x"":550,""y"":765,""dx"":59,""dy"":-56,""t"":10441},{""x"":559,""y"":745,""dx"":68,""dy"":-76,""t"":10475},{""x"":573,""y"":754,""dx"":82,""dy"":-67,""t"":10510},{""x"":565,""y"":757,""dx"":74,""dy"":-64,""t"":10544},{""x"":580,""y"":759,""dx"":89,""dy"":-62,""t"":10578},{""x"":591,""y"":765,""dx"":100,""dy"":-56,""t"":10612},{""x"":563,""y"":762,""dx"":72,""dy"":-59,""t"":10646},{""x"":532,""y"":767,""dx"":41,""dy"":-54,""t"":10680},{""x"":544,""y"":764,""dx"":53,""dy"":-57,""t"":10714},{""x"":547,""y"":750,""dx"":56,""dy"":-71,""t"":10747},{""x"":544,""y"":788,""dx"":53,""dy"":-33,""t"":10782},{""x"":564,""y"":803,""dx"":73,""dy"":-18,""t"":10817},{""x"":552,""y"":815,""dx"":61,""dy"":-6,""t"":10850},{""x"":554,""y"":800,""dx"":63,""dy"":-21,""t"":10884},{""x"":554,""y"":819,""dx"":63,""dy"":-2,""t"":10918},{""x"":537,""y"":810,""dx"":46,""dy"":-11,""t"":10952},{""x"":548,""y"":815,""dx"":57,""dy"":-6,""t"":10986},{""x"":562,""y"":822,""dx"":71,""dy"":1,""t"":11020},{""x"":564,""y"":816,""dx"":73,""dy"":-5,""t"":11054},{""x"":563,""y"":824,""dx"":72,""dy"":3,""t"":11088},{""x"":579,""y"":831,""dx"":88,""dy"":10,""t"":11122},{""x"":581,""y"":843,""dx"":90,""dy"":22,""t"":11156},{""x"":580,""y"":825,""dx"":89,""dy"":4,""t"":11190},{""x"":578,""y"":832,""dx"":87,""dy"":11,""t"":11225},{""x"":586,""y"":827,""dx"":95,""dy"":6,""t"":11258},{""x"":592,""y"":817,""dx"":101,""dy"":-4,""t"":11292},{""x"":600,""y"":818,""dx"":109,""dy"":-3,""t"":11326},{""x"":604,""y"":811,""dx"":113,""dy"":-10,""t"":11360},{""x"":574,""y"":805,""dx"":83,""dy"":-16,""t"":11394},{""x"":564,""y"":834,""dx"":73,""dy"":13,""t"":11428},{""x"":535,""y"":815,""dx"":44,""dy"":-6,""t"":11462},{""x"":547,""y"":799,""dx"":56,""dy"":-22,""t"":11496},{""x"":547,""y"":785,""dx"":56,""dy"":-36,""t"":11530},{""x"":547,""y"":797,""dx"":56,""dy"":-24,""t"":11564},{""x"":538,""y"":792,""dx"":47,""dy"":-29,""t"":11599},{""x"":539,""y"":805,""dx"":48,""dy"":-16,""t"":11632},{""x"":534,""y"":817,""dx"":43,""dy"":-4,""t"":11667},{""x"":537,""y"":817,""dx"":46,""dy"":-4,""t"":11701},{""x"":520,""y"":806,""dx"":29,""dy"":-15,""t"":11734},{""x"":527,""y"":816,""dx"":36,""dy"":-5,""t"":11768},{""x"":533,""y"":813,""dx"":42,""dy"":-8,""t"":11802},{""x"":540,""y"":825,""dx"":49,""dy"":4,""t"":11836},{""x"":531,""y"":828,""dx"":40,""dy"":7,""t"":11870},{""x"":538,""y"":827,""dx"":47,""dy"":6,""t"":11904},{""x"":547,""y"":830,""dx"":56,""dy"":9,""t"":11938},{""x"":543,""y"":844,""dx"":52,""dy"":23,""t"":11969},{""x"":541,""y"":837,""dx"":50,""dy"":16,""t"":12006}],[{""x"":1297,""y"":830,""dx"":-154,""dy"":9,""t"":13062},{""x"":1278,""y"":817,""dx"":-173,""dy"":-4,""t"":13094},{""x"":1292,""y"":825,""dx"":-159,""dy"":4,""t"":13128},{""x"":1263,""y"":807,""dx"":-188,""dy"":-14,""t"":13163},{""x"":1275,""y"":825,""dx"":-176,""dy"":4,""t"":13196},{""x"":1270,""y"":848,""dx"":-181,""dy"":27,""t"":13231},{""x"":1294,""y"":858,""dx"":-157,""dy"":37,""t"":13264},{""x"":1296,""y"":850,""dx"":-155,""dy"":29,""t"":13298},{""x"":1312,""y"":866,""dx"":-139,""dy"":45,""t"":13332},{""x"":1305,""y"":874,""dx"":-146,""dy"":53,""t"":13366},{""x"":1299,""y"":872,""dx"":-152,""dy"":51,""t"":13400},{""x"":1307,""y"":882,""dx"":-144,""dy"":61,""t"":13433},{""x"":1274,""y"":869,""dx"":-177,""dy"":48,""t"":13468},{""x"":1275,""y"":857,""dx"":-176,""dy"":36,""t"":13502},{""x"":1268,""y"":844,""dx"":-183,""dy"":23,""t"":13537},{""x"":1262,""y"":834,""dx"":-189,""dy"":13,""t"":13568},{""x"":1249,""y"":826,""dx"":-202,""dy"":5,""t"":13604},{""x"":1234,""y"":819,""dx"":-217,""dy"":-2,""t"":13637},{""x"":1231,""y"":816,""dx"":-220,""dy"":-5,""t"":13672},{""x"":1229,""y"":820,""dx"":-222,""dy"":-1,""t"":13706},{""x"":1230,""y"":832,""dx"":-221,""dy"":11,""t"":13739},{""x"":1238,""y"":830,""dx"":-213,""dy"":9,""t"":13773},{""x"":1238,""y"":825,""dx"":-213,""dy"":4,""t"":13809},{""x"":1236,""y"":817,""dx"":-215,""dy"":-4,""t"":13842},{""x"":1246,""y"":818,""dx"":-205,""dy"":-3,""t"":13876},{""x"":1255,""y"":813,""dx"":-196,""dy"":-8,""t"":13910},{""x"":1253,""y"":813,""dx"":-198,""dy"":-8,""t"":13945},{""x"":1252,""y"":812,""dx"":-199,""dy"":-9,""t"":13975},{""x"":1234,""y"":805,""dx"":-217,""dy"":-16,""t"":14011},{""x"":1232,""y"":811,""dx"":-219,""dy"":-10,""t"":14045},{""x"":1242,""y"":824,""dx"":-209,""dy"":3,""t"":14080},{""x"":1243,""y"":827,""dx"":-208,""dy"":6,""t"":14113},{""x"":1261,""y"":826,""dx"":-190,""dy"":5,""t"":14148},{""x"":1256,""y"":828,""dx"":-195,""dy"":7,""t"":14182},{""x"":1263,""y"":828,""dx"":-188,""dy"":7,""t"":14217},{""x"":1271,""y"":834,""dx"":-180,""dy"":13,""t"":14251},{""x"":1276,""y"":828,""dx"":-175,""dy"":7,""t"":14285},{""x"":1274,""y"":830,""dx"":-177,""dy"":9,""t"":14318},{""x"":1272,""y"":827,""dx"":-179,""dy"":6,""t"":14353},{""x"":1280,""y"":837,""dx"":-171,""dy"":16,""t"":14386},{""x"":1290,""y"":854,""dx"":-161,""dy"":33,""t"":14420},{""x"":1276,""y"":844,""dx"":-175,""dy"":23,""t"":14454},{""x"":1278,""y"":844,""dx"":-173,""dy"":23,""t"":14488},{""x"":1284,""y"":852,""dx"":-167,""dy"":31,""t"":14522},{""x"":1282,""y"":847,""dx"":-169,""dy"":26,""t"":14556},{""x"":1275,""y"":834,""dx"":-176,""dy"":13,""t"":14589},{""x"":1291,""y"":850,""dx"":-160,""dy"":29,""t"":14624},{""x"":1305,""y"":851,""dx"":-146,""dy"":30,""t"":14658},{""x"":1303,""y"":851,""dx"":-148,""dy"":30,""t"":14692},{""x"":1311,""y"":866,""dx"":-140,""dy"":45,""t"":14726},{""x"":1307,""y"":865,""dx"":-144,""dy"":44,""t"":14759},{""x"":1308,""y"":877,""dx"":-143,""dy"":56,""t"":14794},{""x"":1297,""y"":879,""dx"":-154,""dy"":58,""t"":14828},{""x"":1300,""y"":880,""dx"":-151,""dy"":59,""t"":14861},{""x"":1308,""y"":881,""dx"":-143,""dy"":60,""t"":14896},{""x"":1290,""y"":870,""dx"":-161,""dy"":49,""t"":14930},{""x"":1278,""y"":855,""dx"":-173,""dy"":34,""t"":14964},{""x"":1271,""y"":845,""dx"":-180,""dy"":24,""t"":14998},{""x"":1263,""y"":844,""dx"":-188,""dy"":23,""t"":15032}]]","[100,100,100,100,77.96610169491525]","[{""x"":8.216666666666667,""y"":-127.03333333333333,""r"":39.83561553990688},{""x"":-14.966101694915254,""y"":94.88135593220339,""r"":35.01304800491749},{""x"":49.7,""y"":-50.733333333333334,""r"":45.97310967164118},{""x"":63.610169491525426,""y"":-24.033898305084747,""r"":33.0197767904828},{""x"":-178.47457627118644,""y"":19.559322033898304,""r"":28.478878811341023}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.41","validate","","","","","","","","","",""
