999,478,3
1010,492,39
994,496,91
979,501,109
988,510,162
996,527,257
993,517,302
982,519,320
971,521,343
976,503,378
979,530,412
978,546,460
979,543,484
883,553,524
791,571,552
714,586,590
651,602,626
560,620,650
484,632,688
429,651,732
387,641,759
374,645,790
340,624,835
318,602,855
320,581,890
314,557,971
313,537,994
306,503,1025
302,493,1063
331,512,1104
428,715,1134
599,813,1162
756,871,1202
896,908,1238
1015,923,1268
1070,934,1306
1133,922,1329
1172,947,1368
1220,1097,1403
1209,1107,1430
1197,1834,1533
1180,1904,1567
1125,1925,1676
1037,1983,1731
1011,1970,1748
940,2016,1826
880,2053,1846
843,2049,1927
814,2044,1939
694,2103,2011
609,2154,2062
541,2201,2083
465,2224,2158
403,2122,2213
346,1920,2263
326,1935,2280
325,1351,2347
336,1193,2359
348,976,2411
345,863,2424
339,733,2461
350,651,2488
351,551,2524
367,450,2558
402,364,2590
481,478,2624
583,710,2657
637,851,2691
638,817,2724
603,752,2757
576,683,2793
547,622,2826
533,579,2873
507,532,2894
492,510,2939
455,483,2970
439,468,3002
422,427,3029
427,429,3071
421,429,3107
438,429,3141
446,421,3174
438,415,3209
438,404,3242
444,411,3275
529,569,3306
613,770,3339
683,871,3372
662,847,3404
681,853,3436
658,817,3471
621,766,3509
590,714,3543
554,662,3578
517,645,3610
488,609,3642
461,573,3677
440,548,3725
407,504,3747
369,479,3788
370,459,3822
373,445,3843
378,456,3883
366,460,3914
374,464,3948
379,477,3982
390,474,4029
378,456,4052
374,405,4088
392,360,4124
401,312,4158
404,288,4192
404,260,4236
406,229,4258
386,216,4295
373,218,4333
367,217,4355
362,224,4395
357,229,4431
362,223,4457
360,224,4493
366,223,4527
364,244,4561
348,282,4595
343,306,4636
342,342,4670
341,337,4711
334,318,4732
335,295,4766
360,269,4810
362,259,4831
357,242,4875
366,242,4904
396,226,4939
385,224,4977
393,212,5010
393,215,5035
424,213,5071
444,237,5112
457,231,5147
477,259,5178
495,245,5211
505,270,5240
532,274,5274
530,293,5309
568,275,5357
578,279,5379
596,265,5411
588,263,5445
592,245,5479
711,219,5513
788,204,5547
880,193,5596
928,187,5619
986,173,5660
1006,162,5683
1027,146,5724
1033,123,5758
1052,154,5793
1044,152,5817
1048,152,5869
932,234,5892
795,312,5932
691,369,5954
602,436,5996
528,476,6030
474,505,6064
452,555,6097
511,736,6131
639,883,6165
664,984,6198
625,982,6236
587,978,6271
555,990,6296
527,951,6328
501,889,6374
473,827,6397
445,783,6442
427,751,6465
405,716,6506
395,678,6539
392,636,6571
380,614,6600
406,579,6641
429,612,6676
430,600,6715
434,608,6737
431,594,6771
440,577,6810
452,549,6843
463,540,6873
455,535,6906
443,536,6940
456,558,6989
468,577,7009
478,586,7044
476,598,7078
481,609,7114
450,597,7144
422,579,7179
401,574,7212
393,568,7248
391,543,7293
370,551,7318
371,558,7357
365,551,7392
367,543,7419
370,537,7448
379,522,7496
379,507,7517
377,493,7564
376,478,7587
375,483,7629
459,485,7662
585,483,7696
713,482,7730
795,473,7764
887,471,7801
931,454,7827
996,444,7868
1044,431,7901
1195,436,7935
1343,432,7969
1461,448,8001
1565,450,8035
1638,466,8070
1617,510,8101
1574,548,8135
1515,583,8169
1469,634,8207
1465,662,8240
1399,701,8278
1345,726,8301
