893,506,3
890,507,52
889,516,79
909,521,128
926,526,139
910,544,194
910,523,288
890,529,328
890,534,346
887,542,380
887,528,411
898,501,453
883,511,489
875,529,514
908,538,558
933,534,585
920,523,624
876,498,658
825,489,691
776,469,725
732,474,760
689,498,789
633,612,872
611,618,889
504,625,926
416,630,956
301,695,994
267,712,1034
329,759,1061
419,800,1096
512,877,1126
677,976,1164
806,1054,1194
908,1186,1230
963,1253,1260
962,1410,1308
910,1285,1330
824,1223,1371
935,1308,1405
1025,1388,1433
969,1470,1468
1008,1664,1512
1018,1650,1542
998,1696,1579
961,1487,1609
1062,1439,1638
1116,1432,1677
1191,1396,1706
1263,1397,1742
1373,1470,1771
1457,1452,1806
1414,1342,1847
1509,1380,1875
1466,1390,1910
1490,1450,1949
1476,1413,1982
1519,1504,2013
1466,1396,2044
1452,1420,2083
1417,1346,2116
1453,1395,2160
1437,1395,2184
1478,1426,2224
1493,1499,2252
1483,1524,2291
1523,1570,2315
1490,1577,2353
1467,1504,2397
1460,1508,2423
1468,1482,2457
1473,1451,2492
1411,1355,2520
1437,1287,2565
1418,1249,2592
1384,1148,2628
1310,1016,2656
1330,1031,2702
1327,968,2731
1323,909,2761
1324,885,2798
1335,840,2825
1363,785,2862
1346,760,2894
1366,723,2930
1383,721,2963
1425,756,3001
1429,757,3038
1468,797,3070
1467,857,3102
1464,909,3131
1496,1022,3166
1457,1076,3216
1443,1133,3239
1419,1192,3290
1382,1171,3307
1372,1155,3342
1365,1138,3368
1392,1094,3406
1406,1067,3438
1380,1041,3491
1363,1022,3509
1363,1063,3552
1375,1063,3574
1408,1123,3618
1383,1177,3642
1239,1197,3690
1120,1269,3713
990,1263,3757
882,1331,3780
810,1332,3824
805,1333,3847
807,1312,3887
755,1268,3914
806,1328,3954
904,1417,3990
973,1476,4024
1016,1471,4053
1040,1404,4090
1058,1289,4121
1095,1212,4155
1123,1137,4194
1143,1028,4229
1124,947,4255
1138,923,4294
1144,894,4330
1166,841,4365
1164,801,4397
1129,784,4430
1076,738,4463
1080,726,4495
1085,720,4525
1119,670,4567
1153,676,4606
1186,652,4629
1184,607,4664
1223,608,4702
1228,640,4734
1227,843,4766
1221,1042,4799
1205,1182,4832
1131,1242,4877
1094,1252,4913
1063,1254,4933
957,1198,4968
904,1110,5006
863,1032,5037
795,973,5070
770,889,5104
772,900,5152
768,818,5176
728,783,5217
768,740,5239
815,711,5277
823,712,5315
854,678,5342
848,658,5376
806,663,5425
771,657,5449
726,624,5478
677,658,5518
673,706,5546
660,745,5593
645,748,5622
614,734,5647
628,720,5693
619,715,5720
613,721,5761
626,708,5783
634,709,5824
625,671,5859
641,692,5894
674,699,5920
711,690,5955
751,682,5987
773,685,6029
790,667,6062
801,656,6098
764,724,6133
724,766,6167
706,799,6194
694,840,6228
671,861,6262
677,836,6297
646,841,6335
697,801,6366
754,768,6398
784,731,6430
815,716,6464
840,710,6512
860,706,6533
878,706,6572
867,681,6606
875,666,6638
884,669,6668
954,669,6703
987,649,6742
1037,662,6775
1078,685,6809
1107,689,6849
1144,692,6875
1174,680,6914
1183,678,6942
1194,662,6975
1194,650,7008
1218,647,7057
1192,665,7079
1168,667,7121
1166,675,7145
1115,687,7180
1041,714,7216
1015,722,7250
973,760,7281
973,754,7321
957,777,7360
942,774,7384
961,742,7425
967,717,7452
953,694,7496
992,614,7519
990,564,7554
993,530,7597
978,514,7623
973,533,7660
973,573,7695
964,591,7732
974,624,7760
965,653,7797
954,670,7826
947,680,7864
923,682,7898
845,644,7933
738,694,7959
671,694,7998
614,687,8030
594,691,8062
582,693,8100
554,702,8136
647,762,8170
754,879,8204
886,967,8238
996,975,8271
1063,999,8302
1145,1196,8334
1222,1337,8368
1249,1336,8417
1310,1350,8440
1282,1273,8481
1298,1223,8503
1317,1156,8537
1271,1062,8575
1250,986,8607
1233,955,8657
1216,855,8679
1012,793,8738
838,727,8749
715,669,8782
630,660,8816
568,644,8844
544,627,8880
521,610,8912
487,615,8960
479,591,8988
485,546,9024
473,543,9051
451,574,9097
459,579,9124
442,608,9159
475,602,9188
495,594,9227
521,617,9251
556,612,9298
611,632,9324
641,605,9361
667,610,9389
707,571,9424
737,600,9459
751,579,9498
732,562,9523
740,541,9558
765,549,9598
781,584,9626
781,591,9663
829,623,9699
933,660,9733
1033,671,9768
1092,673,9804
1143,676,9839
1186,664,9866
1218,681,9903
1316,709,9934
1352,726,9967
1382,719,10001
1406,733,10049
1441,723,10072
1466,713,10108
1430,710,10135
1415,714,10173
1398,702,10206
1304,691,10239
1296,706,10272
1210,682,10321
1140,653,10344
1093,631,10384
1087,614,10411
1101,633,10449
1113,623,10483
1125,615,10509
1166,600,10561
1172,594,10583
1173,595,10625
1211,608,10652
1207,613,10680
1202,618,10721
1219,610,10755
1244,584,10799
1266,595,10817
1284,535,10863
1271,556,10888
1286,532,10929
1226,559,10951
1111,544,11000
976,588,11023
868,590,11057
786,624,11099
708,636,11123
673,663,11162
622,662,11199
597,679,11230
530,688,11263
457,740,11299
428,734,11336
389,773,11360
389,732,11399
390,736,11434
441,906,11466
554,1122,11498
549,1172,11544
515,1143,11610
496,1116,11660
491,1069,11671
616,1276,11715
723,1452,11737
865,1606,11772
889,1581,11807
905,1552,11836
899,1454,11871
912,1278,11921
880,1199,11946
880,1059,11984
830,941,12008
773,827,12048
694,796,12079
619,724,12111
585,611,12143
564,611,12176
524,582,12225
487,586,12248
592,606,12300
685,643,12315
793,641,12353
871,655,12380
969,648,12418
1001,669,12451
1057,687,12485
1098,655,12529
1106,694,12555
1110,747,12585
1111,850,12625
1119,858,12671
1123,836,12684
1135,876,12776
1127,914,12786
1110,936,12842
1093,948,12857
1087,974,12891
1081,971,12925
1059,958,12958
1085,1027,13001
1067,1018,13031
1045,974,13061
1017,961,13102
999,920,13135
984,886,13162
876,874,13199
753,870,13244
653,869,13273
567,853,13302
498,859,13343
446,865,13370
451,805,13403
447,817,13439
405,852,13466
394,856,13502
400,865,13553
443,849,13584
467,851,13616
489,852,13644
505,858,13675
516,872,13711
525,884,13738
561,870,13775
574,859,13825
582,857,13842
589,853,13886
584,847,13921
600,842,13953
592,843,13986
588,840,14017
584,838,14044
586,829,14104
590,836,14122
597,829,14161
625,790,14204
626,797,14216
622,805,14257
616,812,14290
616,827,14321
626,783,14356
610,793,14391
607,796,14422
641,809,14457
731,1100,14489
751,1254,14525
780,1419,14558
754,1396,14674
728,1307,14691
699,1229,14808
673,1159,14829
645,1094,14941
622,1037,14964
616,983,15092
611,938,15106
584,886,15241
562,845,15271
540,819,15314
501,797,15343
514,794,15375
599,815,15407
698,836,15458
765,832,15474
835,846,15521
982,880,15543
1051,912,15585
1125,929,15617
1182,943,15644
1196,957,15679
1243,971,15729
1230,970,15746
1175,955,15806
1176,960,15823
1197,956,15857
1172,965,15889
