1378,893,1
1391,943,42
1384,918,79
1326,955,122
1315,974,146
1324,993,184
1280,971,212
1278,965,250
1258,880,283
1235,817,312
1208,752,345
1189,719,397
1176,788,422
1145,812,536
1110,793,589
1051,785,626
1011,801,656
1002,813,686
1018,833,732
1022,900,756
1021,918,796
1027,944,820
1042,929,858
1074,905,888
1036,923,923
969,877,972
932,838,996
927,784,1029
858,747,1063
836,638,1096
887,550,1129
793,739,1162
803,717,1200
736,581,1228
665,489,1263
635,448,1296
575,437,1340
487,465,1365
368,469,1398
328,416,1438
354,461,1470
339,513,1501
285,485,1595
243,463,1606
222,360,1644
280,363,1679
345,341,1704
487,384,1747
492,569,1775
700,520,1806
899,373,1846
1074,297,1880
1222,243,1909
1348,183,1942
1492,156,1977
1610,110,2011
1657,166,2045
1691,110,2079
1713,89,2119
1734,45,2146
1787,16,2180
1843,54,2218
1802,20,2250
1766,85,2282
1644,165,2331
1522,183,2355
1219,416,2396
1109,402,2421
1046,290,2458
1121,221,2490
1197,186,2520
1245,173,2554
1337,192,2588
1440,180,2638
1482,191,2662
1456,133,2691
1437,75,2729
1557,192,2762
1602,287,2796
1558,408,2830
1563,430,2861
1582,521,2896
1572,518,2929
1566,507,2972
1555,486,2996
1532,401,3035
1515,435,3075
1496,442,3103
1523,516,3132
1583,492,3177
1598,524,3201
1624,500,3243
1633,505,3268
1676,499,3308
1693,519,3339
1530,458,3373
1463,526,3411
1282,568,3442
1226,501,3473
1174,414,3511
1178,370,3546
1186,335,3576
1235,262,3610
1280,202,3649
1306,178,3682
1329,181,3712
1314,187,3744
1350,197,3785
1399,186,3821
1440,179,3848
1503,165,3883
1522,152,3915
1592,140,3949
1632,153,3983
1650,155,4015
1608,214,4049
1473,257,4091
1427,259,4119
1385,175,4153
1352,190,4186
1301,208,4221
1332,222,4257
1412,269,4287
1435,277,4328
1422,285,4359
1456,285,4391
1459,289,4424
1520,297,4458
1542,314,4493
1590,289,4540
1609,301,4570
1608,346,4597
1642,331,4642
1617,286,4667
1602,273,4698
1559,292,4736
1563,310,4771
1583,333,4801
1583,314,4845
1602,289,4869
1628,291,4909
1679,322,4936
1676,302,4972
1723,293,5004
1719,348,5035
1475,368,5083
1221,375,5108
1039,379,5143
889,408,5179
806,409,5211
650,402,5245
571,325,5274
427,326,5314
378,362,5345
332,392,5378
341,398,5411
339,399,5445
295,397,5479
222,399,5514
166,401,5544
228,440,5582
290,451,5612
347,429,5655
313,402,5689
336,389,5717
410,354,5753
425,376,5787
444,358,5819
438,341,5852
434,336,5901
419,369,5926
441,367,5965
414,380,5989
392,391,6025
437,362,6059
474,357,6088
495,347,6126
496,345,6168
518,377,6197
550,365,6234
530,349,6263
513,329,6301
528,312,6336
540,298,6361
590,276,6396
517,264,6445
500,279,6474
507,308,6503
524,317,6542
529,366,6567
477,385,6604
435,417,6642
445,416,6677
484,437,6711
490,435,6736
520,383,6773
505,339,6807
517,405,6844
542,432,6878
567,460,6911
556,454,6941
461,447,6979
455,422,7013
455,460,7042
461,479,7076
548,446,7110
608,411,7146
585,375,7179
563,344,7214
557,328,7252
611,303,7280
708,275,7318
726,279,7348
689,241,7386
725,252,7415
756,274,7451
748,237,7484
760,273,7534
690,287,7554
696,344,7595
719,369,7619
682,404,7659
613,451,7689
581,475,7723
580,446,7773
573,404,7798
639,453,7827
610,475,7868
614,450,7893
633,451,7933
708,398,7968
763,413,7992
834,399,8045
887,386,8070
934,362,8109
892,380,8139
703,403,8167
579,427,8206
431,455,8234
343,464,8269
321,438,8307
308,469,8342
311,484,8376
326,465,8405
272,428,8445
335,438,8472
307,466,8508
352,498,8543
394,535,8579
413,507,8613
414,475,8670
369,448,8682
331,425,8707
297,420,8746
333,374,8780
312,382,8813
308,417,8847
317,429,8879
319,423,8912
296,413,8946
323,404,8982
367,400,9014
329,396,9050
388,383,9083
426,397,9133
487,408,9151
538,417,9182
584,465,9222
599,459,9256
591,488,9286
614,472,9321
690,495,9355
798,516,9401
938,544,9428
1018,545,9457
1026,536,9496
1043,513,9536
970,538,9564
967,536,9595
947,567,9627
950,541,9661
844,556,9700
757,560,9729
660,558,9763
575,546,9804
480,524,9835
483,511,9866
723,424,9907
958,385,9936
1184,360,9979
1365,298,10007
1496,254,10041
1614,280,10082
1691,265,10110
1695,259,10138
1797,275,10175
1836,305,10207
1840,263,10238
1864,329,10279
1662,364,10308
1378,430,10341
1125,521,10374
874,664,10412
692,822,10444
512,947,10505
381,1005,10517
282,1050,10545
287,1052,10662
398,995,10698
553,995,10729
693,989,10760
735,947,10787
715,894,10826
724,775,10859
739,722,10891
780,636,10923
770,643,10955
761,654,10985
743,696,11028
676,719,11060
656,705,11096
609,735,11131
651,739,11163
738,687,11191
867,630,11227
948,618,11259
1058,646,11293
1058,689,11348
1062,695,11365
1061,706,11399
1245,736,11430
1370,718,11471
1499,720,11503
1629,708,11534
1710,664,11564
1784,614,11605
1783,630,11636
1772,649,11667
1774,635,11720
1790,648,11738
1795,657,11772
1760,659,11812
1568,665,11844
1322,746,11874
1074,807,11906
905,836,11957
738,863,11975
656,882,12010
572,915,12042
498,936,12083
368,961,12122
327,953,12144
253,956,12187
200,955,12214
209,940,12247
232,932,12278
271,903,12315
335,890,12349
389,898,12382
437,879,12427
478,863,12452
649,857,12485
790,861,12517
972,930,12555
1108,996,12587
1226,1036,12619
1282,1043,12671
1270,1119,12690
1193,1158,12723
1120,1188,12752
1027,1233,12795
991,1238,12826
943,1219,12856
898,1191,12891
917,1141,12938
1119,1105,12969
1238,1076,13001
1334,1056,13032
1440,1047,13063
1500,1050,13094
1526,988,13146
1593,973,13164
1580,981,13197
1584,969,13249
1583,977,13267
1579,982,13301
1581,974,13333
1586,981,13385
1588,992,13403
1590,1007,13437
1561,1036,13467
1544,1047,13515
1569,988,13537
1598,998,13571
1653,1066,13603
1718,1110,13645
1751,1224,13679
1776,1222,13709
1802,1241,13816
1805,1220,13844
1814,1211,13879
1819,1220,13912
1781,1220,13945
1738,1206,13978
1696,1157,14012
1635,1104,14059
1622,1105,14080
1590,1074,14121
1578,1054,14152
1582,996,14188
1612,1020,14219
1600,1025,14251
1618,1029,14298
1633,1034,14320
1616,1045,14359
1570,1028,14389
1548,1011,14427
1507,1015,14459
1485,1009,14491
1494,1059,14523
1466,1078,14555
1157,1300,14614
1155,1353,14628
872,1477,14676
784,1532,14700
683,1588,14724
768,1499,14762
829,1432,14793
1042,1324,14828
1234,1246,14861
1354,1251,14911
1475,1224,14938
1594,1217,14965
1631,1205,15011
1682,1191,15045
1749,1228,15069
1781,1231,15111
1830,1206,15137
1896,1227,15178
1925,1261,15202
1727,1160,15244
1391,1172,15276
1165,1166,15306
999,1189,15345
845,1233,15377
683,1288,15412
599,1276,15445
524,1292,15478
534,1242,15510
477,1289,15545
432,1301,15578
403,1317,15611
324,1367,15645
263,1402,15681
278,1419,15712
259,1406,15753
182,1379,15785
224,1384,15819
198,1373,15851
273,1365,15883
287,1389,15920
351,1316,15951
411,1277,15992
456,1271,16023
500,1301,16059
459,1343,16091
480,1337,16123
503,1354,16155
490,1329,16189
510,1280,16231
493,1318,16255
517,1323,16292
502,1336,16331
488,1347,16357
670,1236,16395
804,1169,16427
935,1115,16461
1040,1016,16499
1133,1004,16530
1183,953,16562
1199,954,16603
1194,1016,16634
1190,1027,16671
1192,1071,16706
1345,1084,16737
1470,1095,16778
1575,1110,16802
1650,1115,16845
1753,1118,16869
1847,1092,16912
1875,1087,16937
1895,1076,16978
1686,1094,17003
1459,1134,17045
