438,295,1
581,391,38
651,404,72
730,454,106
779,492,140
849,533,174
915,569,208
908,528,242
942,513,277
973,472,310
983,516,345
937,557,378
877,568,413
797,589,446
755,619,479
788,622,514
867,614,549
864,570,582
875,570,616
867,580,649
868,570,685
867,575,732
866,579,755
882,576,787
909,610,820
896,621,854
828,785,888
946,1187,935
996,1497,959
1006,1671,990
966,1646,1024
945,1647,1055
820,1444,1092
745,1273,1126
785,1064,1253
804,911,1290
765,761,1302
742,671,1340
811,603,1375
826,552,1403
854,506,1434
824,416,1466
708,403,1500
705,360,1536
677,329,1568
656,379,1603
709,373,1636
732,417,1672
730,446,1704
707,517,1738
659,570,1772
673,581,1807
694,568,1840
638,480,1874
618,462,1909
529,478,1942
381,422,1976
323,398,2010
340,324,2044
382,252,2085
406,239,2113
420,247,2146
508,314,2183
518,261,2212
374,184,2248
400,155,2282
497,181,2316
532,264,2351
636,311,2384
699,373,2418
746,416,2453
762,368,2486
728,348,2521
797,341,2554
954,380,2587
1084,414,2620
1153,375,2657
1244,357,2690
1260,304,2724
1147,263,2758
1036,226,2841
972,189,2865
868,163,2894
700,119,2928
596,85,2962
494,88,2996
413,93,3028
426,163,3064
407,225,3098
374,236,3131
253,251,3166
234,264,3200
166,224,3235
72,246,3276
73,280,3304
98,265,3336
94,251,3378
107,232,3403
83,220,3438
148,200,3472
241,176,3506
154,170,3541
161,163,3574
156,165,3608
302,162,3643
489,217,3676
647,287,3710
723,321,3745
813,361,3778
858,368,3813
820,339,3847
851,312,3880
840,257,3915
866,272,3950
903,285,3983
955,318,4016
975,371,4054
1023,400,4084
1002,399,4118
919,372,4153
874,399,4187
785,360,4218
723,417,4254
658,490,4288
561,507,4322
534,540,4356
561,537,4390
535,499,4425
602,542,4466
663,546,4494
695,565,4526
644,619,4561
670,691,4608
697,748,4628
707,693,4696
677,710,4750
720,752,4763
763,739,4814
779,779,4841
795,787,4866
762,816,4900
797,820,4934
853,832,4968
871,825,5002
851,816,5037
900,831,5070
784,791,5104
759,798,5138
625,749,5172
651,768,5206
614,711,5240
665,731,5275
649,746,5308
701,783,5343
725,906,5376
764,922,5410
686,943,5445
710,880,5478
678,887,5512
637,916,5546
548,906,5581
579,858,5615
561,770,5649
570,716,5682
550,707,5717
606,695,5750
698,710,5786
733,715,5818
707,759,5852
751,791,5886
788,825,5920
779,861,5953
801,865,5988
763,874,6022
674,841,6056
626,830,6091
620,789,6124
633,811,6158
636,810,6190
688,792,6225
760,823,6260
790,809,6294
757,810,6328
728,811,6363
680,814,6396
707,793,6431
752,778,6464
714,749,6498
737,747,6537
695,746,6566
681,748,6601
616,754,6634
597,746,6669
646,757,6702
749,796,6737
851,818,6775
967,801,6804
1074,821,6838
1135,853,6872
1190,872,6906
1186,880,6942
1241,886,6974
1239,896,7008
1274,945,7042
1292,936,7075
1328,924,7110
1328,936,7145
1300,925,7179
1275,909,7212
1245,894,7251
1163,893,7281
1183,881,7314
1130,844,7348
1096,880,7382
1121,939,7417
1051,952,7451
1049,967,7484
1093,927,7519
1057,921,7552
981,872,7586
861,880,7620
786,860,7654
766,838,7689
665,817,7722
584,800,7754
501,787,7791
520,823,7824
529,882,7858
516,904,7892
531,944,7926
521,946,7959
581,974,7995
593,997,8028
569,1018,8062
600,1057,8096
598,1178,8131
598,1228,8164
641,1204,8219
679,1162,8232
609,1167,8327
548,1156,8340
518,1126,8427
494,1100,8438
507,1145,8510
492,1067,8560
456,1051,8571
457,1032,8648
424,1032,8693
364,1058,8711
283,992,8777
432,1057,8829
562,1114,8845
663,1116,8909
691,1129,8959
773,1193,8984
776,1180,9031
758,1215,9053
718,1173,9082
686,1124,9116
