"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","stimulus","load_time","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","phase","ans","ISI","type","size","webgazer_data","webgazer_targets","webgazer_targets_data","correct","response_target","response_answer"
"true","fullscreen","0","2066","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","2071","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","4779","0.0-2.0-0.0","","","","","2706","{""name"":""张昊"",""age"":""23""}","","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","12993","0.0-2.0-1.0","","","","","8213","{""sex"":""男""}","[0]","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","4","13921","0.0-3.0","","","","","925"," ","","<p>实验说明：该实验根据颜色和形状各有两组，每组实验开始前会有一个眼动校准。</p><p>按""space""键继续。</p>","","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","5","25258","0.0-4.0","","","","","","","","","2178","","","","","","","","","","","","","","","","",""
"","html-button-response","6","26023","0.0-5.0-0.0","","","","","764","0","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","7","36456","0.0-5.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","8","37199","0.0-5.0-2.0","","","","","743","0","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","","",""
"","webgazer-validate","9","54696","0.0-5.0-3.0","","","","","","","","","","[[{""x"":609,""y"":214,""dx"":118,""dy"":-67,""t"":989},{""x"":609,""y"":249,""dx"":118,""dy"":-32,""t"":1025},{""x"":609,""y"":245,""dx"":118,""dy"":-36,""t"":1057},{""x"":609,""y"":270,""dx"":118,""dy"":-11,""t"":1092},{""x"":600,""y"":273,""dx"":109,""dy"":-8,""t"":1125},{""x"":615,""y"":312,""dx"":124,""dy"":31,""t"":1159},{""x"":603,""y"":312,""dx"":112,""dy"":31,""t"":1194},{""x"":614,""y"":347,""dx"":123,""dy"":66,""t"":1228},{""x"":609,""y"":337,""dx"":118,""dy"":56,""t"":1261},{""x"":608,""y"":336,""dx"":117,""dy"":55,""t"":1296},{""x"":607,""y"":311,""dx"":116,""dy"":30,""t"":1329},{""x"":602,""y"":315,""dx"":111,""dy"":34,""t"":1364},{""x"":588,""y"":321,""dx"":97,""dy"":40,""t"":1398},{""x"":600,""y"":310,""dx"":109,""dy"":29,""t"":1432},{""x"":602,""y"":295,""dx"":111,""dy"":14,""t"":1466},{""x"":600,""y"":301,""dx"":109,""dy"":20,""t"":1500},{""x"":590,""y"":301,""dx"":99,""dy"":20,""t"":1534},{""x"":586,""y"":312,""dx"":95,""dy"":31,""t"":1568},{""x"":588,""y"":319,""dx"":97,""dy"":38,""t"":1603},{""x"":584,""y"":304,""dx"":93,""dy"":23,""t"":1636},{""x"":589,""y"":313,""dx"":98,""dy"":32,""t"":1670},{""x"":577,""y"":325,""dx"":86,""dy"":44,""t"":1705},{""x"":568,""y"":337,""dx"":77,""dy"":56,""t"":1738},{""x"":561,""y"":347,""dx"":70,""dy"":66,""t"":1771},{""x"":554,""y"":334,""dx"":63,""dy"":53,""t"":1806},{""x"":599,""y"":310,""dx"":108,""dy"":29,""t"":1840},{""x"":601,""y"":318,""dx"":110,""dy"":37,""t"":1873},{""x"":652,""y"":282,""dx"":161,""dy"":1,""t"":1908},{""x"":637,""y"":295,""dx"":146,""dy"":14,""t"":1942},{""x"":637,""y"":290,""dx"":146,""dy"":9,""t"":1975},{""x"":619,""y"":298,""dx"":128,""dy"":17,""t"":2009},{""x"":595,""y"":322,""dx"":104,""dy"":41,""t"":2044},{""x"":588,""y"":340,""dx"":97,""dy"":59,""t"":2078},{""x"":596,""y"":336,""dx"":105,""dy"":55,""t"":2113},{""x"":592,""y"":358,""dx"":101,""dy"":77,""t"":2146},{""x"":573,""y"":350,""dx"":82,""dy"":69,""t"":2180},{""x"":564,""y"":355,""dx"":73,""dy"":74,""t"":2213},{""x"":568,""y"":372,""dx"":77,""dy"":91,""t"":2245},{""x"":601,""y"":351,""dx"":110,""dy"":70,""t"":2282},{""x"":603,""y"":353,""dx"":112,""dy"":72,""t"":2315},{""x"":604,""y"":353,""dx"":113,""dy"":72,""t"":2350},{""x"":599,""y"":335,""dx"":108,""dy"":54,""t"":2384},{""x"":583,""y"":334,""dx"":92,""dy"":53,""t"":2417},{""x"":581,""y"":319,""dx"":90,""dy"":38,""t"":2452},{""x"":584,""y"":319,""dx"":93,""dy"":38,""t"":2486},{""x"":585,""y"":315,""dx"":94,""dy"":34,""t"":2519},{""x"":588,""y"":314,""dx"":97,""dy"":33,""t"":2554},{""x"":624,""y"":310,""dx"":133,""dy"":29,""t"":2588},{""x"":657,""y"":291,""dx"":166,""dy"":10,""t"":2622},{""x"":631,""y"":316,""dx"":140,""dy"":35,""t"":2655},{""x"":620,""y"":316,""dx"":129,""dy"":35,""t"":2690},{""x"":633,""y"":308,""dx"":142,""dy"":27,""t"":2723},{""x"":608,""y"":319,""dx"":117,""dy"":38,""t"":2757},{""x"":625,""y"":317,""dx"":134,""dy"":36,""t"":2792},{""x"":617,""y"":338,""dx"":126,""dy"":57,""t"":2826},{""x"":598,""y"":353,""dx"":107,""dy"":72,""t"":2860},{""x"":597,""y"":370,""dx"":106,""dy"":89,""t"":2894},{""x"":629,""y"":350,""dx"":138,""dy"":69,""t"":2928},{""x"":640,""y"":333,""dx"":149,""dy"":52,""t"":2962},{""x"":631,""y"":339,""dx"":140,""dy"":58,""t"":2996}],[{""x"":1637,""y"":240,""dx"":186,""dy"":-41,""t"":4015},{""x"":1644,""y"":261,""dx"":193,""dy"":-20,""t"":4050},{""x"":1637,""y"":277,""dx"":186,""dy"":-4,""t"":4083},{""x"":1662,""y"":313,""dx"":211,""dy"":32,""t"":4117},{""x"":1651,""y"":330,""dx"":200,""dy"":49,""t"":4152},{""x"":1650,""y"":308,""dx"":199,""dy"":27,""t"":4187},{""x"":1662,""y"":337,""dx"":211,""dy"":56,""t"":4220},{""x"":1624,""y"":345,""dx"":173,""dy"":64,""t"":4251},{""x"":1586,""y"":356,""dx"":135,""dy"":75,""t"":4287},{""x"":1611,""y"":354,""dx"":160,""dy"":73,""t"":4322},{""x"":1574,""y"":372,""dx"":123,""dy"":91,""t"":4356},{""x"":1595,""y"":410,""dx"":144,""dy"":129,""t"":4390},{""x"":1620,""y"":407,""dx"":169,""dy"":126,""t"":4423},{""x"":1624,""y"":397,""dx"":173,""dy"":116,""t"":4458},{""x"":1621,""y"":407,""dx"":170,""dy"":126,""t"":4492},{""x"":1626,""y"":402,""dx"":175,""dy"":121,""t"":4525},{""x"":1638,""y"":407,""dx"":187,""dy"":126,""t"":4560},{""x"":1608,""y"":379,""dx"":157,""dy"":98,""t"":4594},{""x"":1624,""y"":425,""dx"":173,""dy"":144,""t"":4627},{""x"":1594,""y"":410,""dx"":143,""dy"":129,""t"":4663},{""x"":1606,""y"":399,""dx"":155,""dy"":118,""t"":4696},{""x"":1583,""y"":392,""dx"":132,""dy"":111,""t"":4730},{""x"":1619,""y"":393,""dx"":168,""dy"":112,""t"":4765},{""x"":1595,""y"":391,""dx"":144,""dy"":110,""t"":4798},{""x"":1635,""y"":375,""dx"":184,""dy"":94,""t"":4832},{""x"":1665,""y"":403,""dx"":214,""dy"":122,""t"":4865},{""x"":1676,""y"":454,""dx"":225,""dy"":173,""t"":4900},{""x"":1707,""y"":453,""dx"":256,""dy"":172,""t"":4933},{""x"":1647,""y"":396,""dx"":196,""dy"":115,""t"":4968},{""x"":1619,""y"":371,""dx"":168,""dy"":90,""t"":5002},{""x"":1647,""y"":378,""dx"":196,""dy"":97,""t"":5035},{""x"":1629,""y"":330,""dx"":178,""dy"":49,""t"":5070},{""x"":1623,""y"":324,""dx"":172,""dy"":43,""t"":5104},{""x"":1603,""y"":313,""dx"":152,""dy"":32,""t"":5139},{""x"":1624,""y"":281,""dx"":173,""dy"":0,""t"":5172},{""x"":1653,""y"":290,""dx"":202,""dy"":9,""t"":5205},{""x"":1620,""y"":298,""dx"":169,""dy"":17,""t"":5239},{""x"":1626,""y"":283,""dx"":175,""dy"":2,""t"":5275},{""x"":1594,""y"":298,""dx"":143,""dy"":17,""t"":5308},{""x"":1584,""y"":316,""dx"":133,""dy"":35,""t"":5342},{""x"":1593,""y"":340,""dx"":142,""dy"":59,""t"":5375},{""x"":1602,""y"":361,""dx"":151,""dy"":80,""t"":5408},{""x"":1588,""y"":388,""dx"":137,""dy"":107,""t"":5444},{""x"":1597,""y"":387,""dx"":146,""dy"":106,""t"":5478},{""x"":1573,""y"":388,""dx"":122,""dy"":107,""t"":5512},{""x"":1630,""y"":360,""dx"":179,""dy"":79,""t"":5546},{""x"":1606,""y"":380,""dx"":155,""dy"":99,""t"":5579},{""x"":1604,""y"":379,""dx"":153,""dy"":98,""t"":5613},{""x"":1629,""y"":410,""dx"":178,""dy"":129,""t"":5647},{""x"":1662,""y"":415,""dx"":211,""dy"":134,""t"":5681},{""x"":1622,""y"":384,""dx"":171,""dy"":103,""t"":5715},{""x"":1645,""y"":409,""dx"":194,""dy"":128,""t"":5751},{""x"":1647,""y"":433,""dx"":196,""dy"":152,""t"":5785},{""x"":1677,""y"":428,""dx"":226,""dy"":147,""t"":5816},{""x"":1652,""y"":412,""dx"":201,""dy"":131,""t"":5852},{""x"":1635,""y"":372,""dx"":184,""dy"":91,""t"":5886},{""x"":1607,""y"":366,""dx"":156,""dy"":85,""t"":5919},{""x"":1603,""y"":310,""dx"":152,""dy"":29,""t"":5954},{""x"":1627,""y"":322,""dx"":176,""dy"":41,""t"":5987}],[{""x"":950,""y"":635,""dx"":-21,""dy"":84,""t"":7042},{""x"":966,""y"":647,""dx"":-5,""dy"":96,""t"":7076},{""x"":973,""y"":660,""dx"":2,""dy"":109,""t"":7110},{""x"":996,""y"":635,""dx"":25,""dy"":84,""t"":7143},{""x"":998,""y"":646,""dx"":27,""dy"":95,""t"":7178},{""x"":1000,""y"":673,""dx"":29,""dy"":122,""t"":7211},{""x"":1005,""y"":638,""dx"":34,""dy"":87,""t"":7245},{""x"":1036,""y"":626,""dx"":65,""dy"":75,""t"":7279},{""x"":1017,""y"":658,""dx"":46,""dy"":107,""t"":7314},{""x"":1014,""y"":682,""dx"":43,""dy"":131,""t"":7347},{""x"":1011,""y"":637,""dx"":40,""dy"":86,""t"":7382},{""x"":1006,""y"":650,""dx"":35,""dy"":99,""t"":7413},{""x"":1005,""y"":641,""dx"":34,""dy"":90,""t"":7449},{""x"":996,""y"":676,""dx"":25,""dy"":125,""t"":7484},{""x"":987,""y"":682,""dx"":16,""dy"":131,""t"":7517},{""x"":1002,""y"":638,""dx"":31,""dy"":87,""t"":7552},{""x"":1000,""y"":610,""dx"":29,""dy"":59,""t"":7586},{""x"":983,""y"":608,""dx"":12,""dy"":57,""t"":7619},{""x"":1007,""y"":600,""dx"":36,""dy"":49,""t"":7654},{""x"":1010,""y"":567,""dx"":39,""dy"":16,""t"":7688},{""x"":1024,""y"":583,""dx"":53,""dy"":32,""t"":7722},{""x"":997,""y"":546,""dx"":26,""dy"":-5,""t"":7756},{""x"":997,""y"":527,""dx"":26,""dy"":-24,""t"":7789},{""x"":1016,""y"":536,""dx"":45,""dy"":-15,""t"":7823},{""x"":1022,""y"":518,""dx"":51,""dy"":-33,""t"":7858},{""x"":1018,""y"":521,""dx"":47,""dy"":-30,""t"":7892},{""x"":1005,""y"":552,""dx"":34,""dy"":1,""t"":7926},{""x"":1010,""y"":541,""dx"":39,""dy"":-10,""t"":7960},{""x"":1005,""y"":540,""dx"":34,""dy"":-11,""t"":7994},{""x"":988,""y"":562,""dx"":17,""dy"":11,""t"":8028},{""x"":977,""y"":578,""dx"":6,""dy"":27,""t"":8063},{""x"":1019,""y"":582,""dx"":48,""dy"":31,""t"":8095},{""x"":1028,""y"":595,""dx"":57,""dy"":44,""t"":8129},{""x"":1033,""y"":576,""dx"":62,""dy"":25,""t"":8164},{""x"":1038,""y"":555,""dx"":67,""dy"":4,""t"":8198},{""x"":1043,""y"":559,""dx"":72,""dy"":8,""t"":8231},{""x"":1051,""y"":558,""dx"":80,""dy"":7,""t"":8265},{""x"":1044,""y"":557,""dx"":73,""dy"":6,""t"":8301},{""x"":1041,""y"":574,""dx"":70,""dy"":23,""t"":8334},{""x"":1033,""y"":585,""dx"":62,""dy"":34,""t"":8368},{""x"":1023,""y"":591,""dx"":52,""dy"":40,""t"":8402},{""x"":1011,""y"":582,""dx"":40,""dy"":31,""t"":8436},{""x"":1036,""y"":580,""dx"":65,""dy"":29,""t"":8471},{""x"":1050,""y"":571,""dx"":79,""dy"":20,""t"":8503},{""x"":999,""y"":601,""dx"":28,""dy"":50,""t"":8538},{""x"":1017,""y"":619,""dx"":46,""dy"":68,""t"":8571},{""x"":1004,""y"":616,""dx"":33,""dy"":65,""t"":8605},{""x"":1018,""y"":603,""dx"":47,""dy"":52,""t"":8640},{""x"":989,""y"":596,""dx"":18,""dy"":45,""t"":8674},{""x"":1012,""y"":590,""dx"":41,""dy"":39,""t"":8708},{""x"":1023,""y"":576,""dx"":52,""dy"":25,""t"":8742},{""x"":1019,""y"":557,""dx"":48,""dy"":6,""t"":8775},{""x"":1050,""y"":574,""dx"":79,""dy"":23,""t"":8809},{""x"":1016,""y"":542,""dx"":45,""dy"":-9,""t"":8843},{""x"":1030,""y"":528,""dx"":59,""dy"":-23,""t"":8877},{""x"":1051,""y"":541,""dx"":80,""dy"":-10,""t"":8911},{""x"":1016,""y"":537,""dx"":45,""dy"":-14,""t"":8946},{""x"":1025,""y"":541,""dx"":54,""dy"":-10,""t"":8978},{""x"":1033,""y"":548,""dx"":62,""dy"":-3,""t"":9013}],[{""x"":565,""y"":690,""dx"":74,""dy"":-131,""t"":10033},{""x"":595,""y"":674,""dx"":104,""dy"":-147,""t"":10067},{""x"":606,""y"":692,""dx"":115,""dy"":-129,""t"":10101},{""x"":599,""y"":691,""dx"":108,""dy"":-130,""t"":10136},{""x"":598,""y"":701,""dx"":107,""dy"":-120,""t"":10170},{""x"":577,""y"":721,""dx"":86,""dy"":-100,""t"":10203},{""x"":585,""y"":690,""dx"":94,""dy"":-131,""t"":10237},{""x"":566,""y"":714,""dx"":75,""dy"":-107,""t"":10271},{""x"":577,""y"":674,""dx"":86,""dy"":-147,""t"":10306},{""x"":592,""y"":716,""dx"":101,""dy"":-105,""t"":10339},{""x"":633,""y"":681,""dx"":142,""dy"":-140,""t"":10373},{""x"":615,""y"":691,""dx"":124,""dy"":-130,""t"":10407},{""x"":602,""y"":673,""dx"":111,""dy"":-148,""t"":10442},{""x"":593,""y"":719,""dx"":102,""dy"":-102,""t"":10476},{""x"":569,""y"":740,""dx"":78,""dy"":-81,""t"":10510},{""x"":608,""y"":724,""dx"":117,""dy"":-97,""t"":10543},{""x"":633,""y"":699,""dx"":142,""dy"":-122,""t"":10576},{""x"":629,""y"":682,""dx"":138,""dy"":-139,""t"":10612},{""x"":598,""y"":730,""dx"":107,""dy"":-91,""t"":10646},{""x"":621,""y"":703,""dx"":130,""dy"":-118,""t"":10681},{""x"":656,""y"":680,""dx"":165,""dy"":-141,""t"":10714},{""x"":674,""y"":666,""dx"":183,""dy"":-155,""t"":10748},{""x"":651,""y"":666,""dx"":160,""dy"":-155,""t"":10782},{""x"":690,""y"":646,""dx"":199,""dy"":-175,""t"":10815},{""x"":708,""y"":636,""dx"":217,""dy"":-185,""t"":10850},{""x"":734,""y"":615,""dx"":243,""dy"":-206,""t"":10884},{""x"":736,""y"":603,""dx"":245,""dy"":-218,""t"":10918},{""x"":688,""y"":615,""dx"":197,""dy"":-206,""t"":10953},{""x"":667,""y"":622,""dx"":176,""dy"":-199,""t"":10983},{""x"":693,""y"":614,""dx"":202,""dy"":-207,""t"":11019},{""x"":674,""y"":626,""dx"":183,""dy"":-195,""t"":11054},{""x"":675,""y"":625,""dx"":184,""dy"":-196,""t"":11087},{""x"":679,""y"":635,""dx"":188,""dy"":-186,""t"":11122},{""x"":672,""y"":642,""dx"":181,""dy"":-179,""t"":11156},{""x"":669,""y"":651,""dx"":178,""dy"":-170,""t"":11190},{""x"":665,""y"":642,""dx"":174,""dy"":-179,""t"":11224},{""x"":671,""y"":651,""dx"":180,""dy"":-170,""t"":11258},{""x"":655,""y"":645,""dx"":164,""dy"":-176,""t"":11292},{""x"":621,""y"":675,""dx"":130,""dy"":-146,""t"":11326},{""x"":614,""y"":684,""dx"":123,""dy"":-137,""t"":11361},{""x"":587,""y"":684,""dx"":96,""dy"":-137,""t"":11394},{""x"":582,""y"":693,""dx"":91,""dy"":-128,""t"":11427},{""x"":603,""y"":693,""dx"":112,""dy"":-128,""t"":11462},{""x"":633,""y"":673,""dx"":142,""dy"":-148,""t"":11496},{""x"":678,""y"":656,""dx"":187,""dy"":-165,""t"":11530},{""x"":696,""y"":651,""dx"":205,""dy"":-170,""t"":11564},{""x"":702,""y"":653,""dx"":211,""dy"":-168,""t"":11598},{""x"":715,""y"":644,""dx"":224,""dy"":-177,""t"":11631},{""x"":719,""y"":635,""dx"":228,""dy"":-186,""t"":11666},{""x"":723,""y"":634,""dx"":232,""dy"":-187,""t"":11699},{""x"":717,""y"":639,""dx"":226,""dy"":-182,""t"":11733},{""x"":678,""y"":659,""dx"":187,""dy"":-162,""t"":11768},{""x"":697,""y"":661,""dx"":206,""dy"":-160,""t"":11802},{""x"":716,""y"":664,""dx"":225,""dy"":-157,""t"":11835},{""x"":719,""y"":659,""dx"":228,""dy"":-162,""t"":11870},{""x"":713,""y"":656,""dx"":222,""dy"":-165,""t"":11904},{""x"":722,""y"":652,""dx"":231,""dy"":-169,""t"":11938},{""x"":719,""y"":645,""dx"":228,""dy"":-176,""t"":11971},{""x"":680,""y"":656,""dx"":189,""dy"":-165,""t"":12006},{""x"":669,""y"":647,""dx"":178,""dy"":-174,""t"":12039}],[{""x"":1501,""y"":674,""dx"":50,""dy"":-147,""t"":13059},{""x"":1523,""y"":671,""dx"":72,""dy"":-150,""t"":13094},{""x"":1504,""y"":675,""dx"":53,""dy"":-146,""t"":13128},{""x"":1466,""y"":665,""dx"":15,""dy"":-156,""t"":13162},{""x"":1453,""y"":664,""dx"":2,""dy"":-157,""t"":13196},{""x"":1423,""y"":679,""dx"":-28,""dy"":-142,""t"":13230},{""x"":1460,""y"":638,""dx"":9,""dy"":-183,""t"":13264},{""x"":1435,""y"":649,""dx"":-16,""dy"":-172,""t"":13298},{""x"":1436,""y"":687,""dx"":-15,""dy"":-134,""t"":13332},{""x"":1419,""y"":709,""dx"":-32,""dy"":-112,""t"":13365},{""x"":1422,""y"":671,""dx"":-29,""dy"":-150,""t"":13401},{""x"":1382,""y"":655,""dx"":-69,""dy"":-166,""t"":13433},{""x"":1422,""y"":628,""dx"":-29,""dy"":-193,""t"":13467},{""x"":1434,""y"":653,""dx"":-17,""dy"":-168,""t"":13503},{""x"":1470,""y"":665,""dx"":19,""dy"":-156,""t"":13535},{""x"":1464,""y"":678,""dx"":13,""dy"":-143,""t"":13569},{""x"":1425,""y"":698,""dx"":-26,""dy"":-123,""t"":13604},{""x"":1398,""y"":678,""dx"":-53,""dy"":-143,""t"":13638},{""x"":1420,""y"":655,""dx"":-31,""dy"":-166,""t"":13672},{""x"":1420,""y"":667,""dx"":-31,""dy"":-154,""t"":13706},{""x"":1439,""y"":694,""dx"":-12,""dy"":-127,""t"":13740},{""x"":1469,""y"":693,""dx"":18,""dy"":-128,""t"":13773},{""x"":1495,""y"":663,""dx"":44,""dy"":-158,""t"":13809},{""x"":1529,""y"":649,""dx"":78,""dy"":-172,""t"":13841},{""x"":1506,""y"":651,""dx"":55,""dy"":-170,""t"":13876},{""x"":1513,""y"":595,""dx"":62,""dy"":-226,""t"":13909},{""x"":1516,""y"":587,""dx"":65,""dy"":-234,""t"":13944},{""x"":1483,""y"":604,""dx"":32,""dy"":-217,""t"":13978},{""x"":1469,""y"":607,""dx"":18,""dy"":-214,""t"":14012},{""x"":1472,""y"":601,""dx"":21,""dy"":-220,""t"":14045},{""x"":1464,""y"":619,""dx"":13,""dy"":-202,""t"":14081},{""x"":1453,""y"":647,""dx"":2,""dy"":-174,""t"":14113},{""x"":1443,""y"":671,""dx"":-8,""dy"":-150,""t"":14146},{""x"":1428,""y"":690,""dx"":-23,""dy"":-131,""t"":14181},{""x"":1419,""y"":721,""dx"":-32,""dy"":-100,""t"":14215},{""x"":1445,""y"":697,""dx"":-6,""dy"":-124,""t"":14251},{""x"":1452,""y"":685,""dx"":1,""dy"":-136,""t"":14284},{""x"":1423,""y"":671,""dx"":-28,""dy"":-150,""t"":14318},{""x"":1451,""y"":658,""dx"":0,""dy"":-163,""t"":14352},{""x"":1445,""y"":654,""dx"":-6,""dy"":-167,""t"":14386},{""x"":1421,""y"":665,""dx"":-30,""dy"":-156,""t"":14420},{""x"":1385,""y"":660,""dx"":-66,""dy"":-161,""t"":14454},{""x"":1379,""y"":647,""dx"":-72,""dy"":-174,""t"":14487},{""x"":1417,""y"":651,""dx"":-34,""dy"":-170,""t"":14522},{""x"":1450,""y"":655,""dx"":-1,""dy"":-166,""t"":14553},{""x"":1444,""y"":651,""dx"":-7,""dy"":-170,""t"":14589},{""x"":1426,""y"":646,""dx"":-25,""dy"":-175,""t"":14623},{""x"":1396,""y"":685,""dx"":-55,""dy"":-136,""t"":14658},{""x"":1424,""y"":641,""dx"":-27,""dy"":-180,""t"":14692},{""x"":1400,""y"":647,""dx"":-51,""dy"":-174,""t"":14725},{""x"":1400,""y"":633,""dx"":-51,""dy"":-188,""t"":14759},{""x"":1410,""y"":651,""dx"":-41,""dy"":-170,""t"":14794},{""x"":1406,""y"":650,""dx"":-45,""dy"":-171,""t"":14827},{""x"":1407,""y"":658,""dx"":-44,""dy"":-163,""t"":14862},{""x"":1398,""y"":663,""dx"":-53,""dy"":-158,""t"":14896},{""x"":1401,""y"":671,""dx"":-50,""dy"":-150,""t"":14929},{""x"":1408,""y"":698,""dx"":-43,""dy"":-123,""t"":14964},{""x"":1420,""y"":690,""dx"":-31,""dy"":-131,""t"":14997},{""x"":1402,""y"":713,""dx"":-49,""dy"":-108,""t"":15032}]]","[100,57.6271186440678,100,41.66666666666667,89.83050847457628]","[{""x"":111.33333333333333,""y"":37.65,""r"":37.54358966741333},{""x"":173.4406779661017,""y"":83.72881355932203,""r"":44.392661748553856},{""x"":42.101694915254235,""y"":39.6271186440678,""r"":45.66714755064343},{""x"":161.01666666666668,""y"":-154.36666666666667,""r"":80.37432956941802},{""x"":-10.576271186440678,""y"":-160.135593220339,""r"":36.09748523240114}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.41","validate","","","","","","","","","","",""
