"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","stimulus","load_time","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","ans","ISI","type","size","webgazer_data","webgazer_targets","target","response_answer","correct","webgazer_targets_data"
"true","fullscreen","0","5965","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","5971","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","12564","0.0-2.0-0.0","","","","","6591","{""name"":""蔡思琪"",""age"":""22""}","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","13788","0.0-2.0-1.0","","","","","1223","{""sex"":""女""}","[0]","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","4","14595","0.0-3.0","","","","","805"," ","","<p>实验说明：该实验根据颜色和形状各有两组，每组实验开始前会有一个眼动校准。</p><p>按""space""键继续。</p>","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","5","21635","0.0-4.0","","","","","","","","","2150","","","","","","","","","","","","","","","",""
"","html-button-response","6","22523","0.0-5.0-0.0","","","","","886","0","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","7","35486","0.0-5.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","8","36819","0.0-5.0-2.0","","","","","1333","0","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","",""
"","webgazer-validate","9","55172","0.0-5.0-3.0","","","","","","","","","","[[{""x"":443,""y"":343,""dx"":-48,""dy"":62,""t"":990},{""x"":432,""y"":338,""dx"":-59,""dy"":57,""t"":1024},{""x"":437,""y"":359,""dx"":-54,""dy"":78,""t"":1057},{""x"":438,""y"":337,""dx"":-53,""dy"":56,""t"":1091},{""x"":423,""y"":353,""dx"":-68,""dy"":72,""t"":1126},{""x"":435,""y"":333,""dx"":-56,""dy"":52,""t"":1160},{""x"":441,""y"":357,""dx"":-50,""dy"":76,""t"":1194},{""x"":443,""y"":336,""dx"":-48,""dy"":55,""t"":1228},{""x"":453,""y"":335,""dx"":-38,""dy"":54,""t"":1262},{""x"":452,""y"":332,""dx"":-39,""dy"":51,""t"":1296},{""x"":473,""y"":324,""dx"":-18,""dy"":43,""t"":1328},{""x"":469,""y"":297,""dx"":-22,""dy"":16,""t"":1363},{""x"":463,""y"":298,""dx"":-28,""dy"":17,""t"":1398},{""x"":463,""y"":292,""dx"":-28,""dy"":11,""t"":1433},{""x"":489,""y"":307,""dx"":-2,""dy"":26,""t"":1466},{""x"":494,""y"":317,""dx"":3,""dy"":36,""t"":1501},{""x"":485,""y"":353,""dx"":-6,""dy"":72,""t"":1534},{""x"":492,""y"":376,""dx"":1,""dy"":95,""t"":1569},{""x"":479,""y"":380,""dx"":-12,""dy"":99,""t"":1602},{""x"":475,""y"":377,""dx"":-16,""dy"":96,""t"":1638},{""x"":469,""y"":369,""dx"":-22,""dy"":88,""t"":1670},{""x"":468,""y"":359,""dx"":-23,""dy"":78,""t"":1704},{""x"":469,""y"":369,""dx"":-22,""dy"":88,""t"":1735},{""x"":451,""y"":377,""dx"":-40,""dy"":96,""t"":1772},{""x"":439,""y"":367,""dx"":-52,""dy"":86,""t"":1807},{""x"":438,""y"":370,""dx"":-53,""dy"":89,""t"":1839},{""x"":446,""y"":373,""dx"":-45,""dy"":92,""t"":1874},{""x"":455,""y"":357,""dx"":-36,""dy"":76,""t"":1907},{""x"":460,""y"":351,""dx"":-31,""dy"":70,""t"":1941},{""x"":456,""y"":360,""dx"":-35,""dy"":79,""t"":1976},{""x"":455,""y"":346,""dx"":-36,""dy"":65,""t"":2010},{""x"":430,""y"":347,""dx"":-61,""dy"":66,""t"":2044},{""x"":455,""y"":357,""dx"":-36,""dy"":76,""t"":2077},{""x"":444,""y"":346,""dx"":-47,""dy"":65,""t"":2112},{""x"":433,""y"":354,""dx"":-58,""dy"":73,""t"":2147},{""x"":436,""y"":352,""dx"":-55,""dy"":71,""t"":2179},{""x"":441,""y"":350,""dx"":-50,""dy"":69,""t"":2215},{""x"":418,""y"":361,""dx"":-73,""dy"":80,""t"":2247},{""x"":414,""y"":352,""dx"":-77,""dy"":71,""t"":2281},{""x"":401,""y"":360,""dx"":-90,""dy"":79,""t"":2316},{""x"":402,""y"":350,""dx"":-89,""dy"":69,""t"":2351},{""x"":409,""y"":360,""dx"":-82,""dy"":79,""t"":2384},{""x"":420,""y"":350,""dx"":-71,""dy"":69,""t"":2420},{""x"":405,""y"":385,""dx"":-86,""dy"":104,""t"":2451},{""x"":429,""y"":390,""dx"":-62,""dy"":109,""t"":2486},{""x"":427,""y"":367,""dx"":-64,""dy"":86,""t"":2520},{""x"":421,""y"":399,""dx"":-70,""dy"":118,""t"":2554},{""x"":429,""y"":390,""dx"":-62,""dy"":109,""t"":2587},{""x"":432,""y"":364,""dx"":-59,""dy"":83,""t"":2622},{""x"":435,""y"":355,""dx"":-56,""dy"":74,""t"":2656},{""x"":447,""y"":363,""dx"":-44,""dy"":82,""t"":2690},{""x"":441,""y"":364,""dx"":-50,""dy"":83,""t"":2724},{""x"":430,""y"":375,""dx"":-61,""dy"":94,""t"":2757},{""x"":443,""y"":368,""dx"":-48,""dy"":87,""t"":2793},{""x"":446,""y"":356,""dx"":-45,""dy"":75,""t"":2826},{""x"":437,""y"":389,""dx"":-54,""dy"":108,""t"":2860},{""x"":444,""y"":410,""dx"":-47,""dy"":129,""t"":2892},{""x"":407,""y"":404,""dx"":-84,""dy"":123,""t"":2928},{""x"":391,""y"":397,""dx"":-100,""dy"":116,""t"":2962},{""x"":365,""y"":390,""dx"":-126,""dy"":109,""t"":2996}],[{""x"":1489,""y"":366,""dx"":38,""dy"":85,""t"":4016},{""x"":1451,""y"":378,""dx"":0,""dy"":97,""t"":4051},{""x"":1416,""y"":389,""dx"":-35,""dy"":108,""t"":4084},{""x"":1395,""y"":393,""dx"":-56,""dy"":112,""t"":4119},{""x"":1426,""y"":367,""dx"":-25,""dy"":86,""t"":4153},{""x"":1417,""y"":375,""dx"":-34,""dy"":94,""t"":4186},{""x"":1391,""y"":393,""dx"":-60,""dy"":112,""t"":4220},{""x"":1407,""y"":345,""dx"":-44,""dy"":64,""t"":4254},{""x"":1428,""y"":344,""dx"":-23,""dy"":63,""t"":4290},{""x"":1426,""y"":334,""dx"":-25,""dy"":53,""t"":4322},{""x"":1443,""y"":325,""dx"":-8,""dy"":44,""t"":4355},{""x"":1425,""y"":315,""dx"":-26,""dy"":34,""t"":4390},{""x"":1421,""y"":326,""dx"":-30,""dy"":45,""t"":4424},{""x"":1413,""y"":346,""dx"":-38,""dy"":65,""t"":4458},{""x"":1424,""y"":319,""dx"":-27,""dy"":38,""t"":4493},{""x"":1431,""y"":322,""dx"":-20,""dy"":41,""t"":4526},{""x"":1440,""y"":310,""dx"":-11,""dy"":29,""t"":4560},{""x"":1418,""y"":330,""dx"":-33,""dy"":49,""t"":4595},{""x"":1416,""y"":341,""dx"":-35,""dy"":60,""t"":4628},{""x"":1408,""y"":359,""dx"":-43,""dy"":78,""t"":4662},{""x"":1411,""y"":358,""dx"":-40,""dy"":77,""t"":4696},{""x"":1417,""y"":359,""dx"":-34,""dy"":78,""t"":4731},{""x"":1420,""y"":386,""dx"":-31,""dy"":105,""t"":4765},{""x"":1409,""y"":406,""dx"":-42,""dy"":125,""t"":4798},{""x"":1408,""y"":425,""dx"":-43,""dy"":144,""t"":4832},{""x"":1407,""y"":440,""dx"":-44,""dy"":159,""t"":4864},{""x"":1406,""y"":431,""dx"":-45,""dy"":150,""t"":4900},{""x"":1408,""y"":439,""dx"":-43,""dy"":158,""t"":4934},{""x"":1392,""y"":448,""dx"":-59,""dy"":167,""t"":4968},{""x"":1399,""y"":431,""dx"":-52,""dy"":150,""t"":5002},{""x"":1405,""y"":415,""dx"":-46,""dy"":134,""t"":5036},{""x"":1411,""y"":401,""dx"":-40,""dy"":120,""t"":5070},{""x"":1404,""y"":377,""dx"":-47,""dy"":96,""t"":5105},{""x"":1421,""y"":390,""dx"":-30,""dy"":109,""t"":5139},{""x"":1432,""y"":367,""dx"":-19,""dy"":86,""t"":5173},{""x"":1444,""y"":339,""dx"":-7,""dy"":58,""t"":5206},{""x"":1445,""y"":318,""dx"":-6,""dy"":37,""t"":5240},{""x"":1466,""y"":291,""dx"":15,""dy"":10,""t"":5271},{""x"":1482,""y"":271,""dx"":31,""dy"":-10,""t"":5308},{""x"":1460,""y"":309,""dx"":9,""dy"":28,""t"":5342},{""x"":1441,""y"":330,""dx"":-10,""dy"":49,""t"":5376},{""x"":1416,""y"":337,""dx"":-35,""dy"":56,""t"":5410},{""x"":1408,""y"":371,""dx"":-43,""dy"":90,""t"":5445},{""x"":1413,""y"":371,""dx"":-38,""dy"":90,""t"":5478},{""x"":1410,""y"":370,""dx"":-41,""dy"":89,""t"":5513},{""x"":1423,""y"":359,""dx"":-28,""dy"":78,""t"":5547},{""x"":1420,""y"":358,""dx"":-31,""dy"":77,""t"":5580},{""x"":1408,""y"":333,""dx"":-43,""dy"":52,""t"":5614},{""x"":1396,""y"":334,""dx"":-55,""dy"":53,""t"":5648},{""x"":1414,""y"":325,""dx"":-37,""dy"":44,""t"":5681},{""x"":1386,""y"":346,""dx"":-65,""dy"":65,""t"":5716},{""x"":1416,""y"":316,""dx"":-35,""dy"":35,""t"":5750},{""x"":1451,""y"":298,""dx"":0,""dy"":17,""t"":5784},{""x"":1436,""y"":320,""dx"":-15,""dy"":39,""t"":5818},{""x"":1427,""y"":322,""dx"":-24,""dy"":41,""t"":5853},{""x"":1405,""y"":345,""dx"":-46,""dy"":64,""t"":5886},{""x"":1399,""y"":367,""dx"":-52,""dy"":86,""t"":5921},{""x"":1378,""y"":350,""dx"":-73,""dy"":69,""t"":5955},{""x"":1391,""y"":351,""dx"":-60,""dy"":70,""t"":5988}],[{""x"":967,""y"":929,""dx"":-4,""dy"":378,""t"":7042},{""x"":962,""y"":900,""dx"":-9,""dy"":349,""t"":7076},{""x"":944,""y"":839,""dx"":-27,""dy"":288,""t"":7111},{""x"":920,""y"":791,""dx"":-51,""dy"":240,""t"":7144},{""x"":906,""y"":732,""dx"":-65,""dy"":181,""t"":7179},{""x"":913,""y"":686,""dx"":-58,""dy"":135,""t"":7212},{""x"":916,""y"":634,""dx"":-55,""dy"":83,""t"":7246},{""x"":904,""y"":597,""dx"":-67,""dy"":46,""t"":7280},{""x"":907,""y"":571,""dx"":-64,""dy"":20,""t"":7314},{""x"":921,""y"":551,""dx"":-50,""dy"":0,""t"":7348},{""x"":933,""y"":542,""dx"":-38,""dy"":-9,""t"":7382},{""x"":934,""y"":533,""dx"":-37,""dy"":-18,""t"":7416},{""x"":950,""y"":507,""dx"":-21,""dy"":-44,""t"":7451},{""x"":944,""y"":503,""dx"":-27,""dy"":-48,""t"":7483},{""x"":934,""y"":487,""dx"":-37,""dy"":-64,""t"":7518},{""x"":931,""y"":501,""dx"":-40,""dy"":-50,""t"":7552},{""x"":942,""y"":499,""dx"":-29,""dy"":-52,""t"":7587},{""x"":944,""y"":493,""dx"":-27,""dy"":-58,""t"":7620},{""x"":941,""y"":484,""dx"":-30,""dy"":-67,""t"":7654},{""x"":935,""y"":486,""dx"":-36,""dy"":-65,""t"":7689},{""x"":924,""y"":490,""dx"":-47,""dy"":-61,""t"":7722},{""x"":899,""y"":510,""dx"":-72,""dy"":-41,""t"":7757},{""x"":896,""y"":526,""dx"":-75,""dy"":-25,""t"":7790},{""x"":884,""y"":539,""dx"":-87,""dy"":-12,""t"":7824},{""x"":875,""y"":539,""dx"":-96,""dy"":-12,""t"":7858},{""x"":901,""y"":542,""dx"":-70,""dy"":-9,""t"":7893},{""x"":891,""y"":539,""dx"":-80,""dy"":-12,""t"":7926},{""x"":900,""y"":547,""dx"":-71,""dy"":-4,""t"":7960},{""x"":908,""y"":545,""dx"":-63,""dy"":-6,""t"":7994},{""x"":908,""y"":538,""dx"":-63,""dy"":-13,""t"":8028},{""x"":908,""y"":532,""dx"":-63,""dy"":-19,""t"":8060},{""x"":917,""y"":537,""dx"":-54,""dy"":-14,""t"":8097},{""x"":934,""y"":518,""dx"":-37,""dy"":-33,""t"":8129},{""x"":925,""y"":517,""dx"":-46,""dy"":-34,""t"":8164},{""x"":931,""y"":510,""dx"":-40,""dy"":-41,""t"":8198},{""x"":960,""y"":502,""dx"":-11,""dy"":-49,""t"":8232},{""x"":949,""y"":503,""dx"":-22,""dy"":-48,""t"":8266},{""x"":929,""y"":527,""dx"":-42,""dy"":-24,""t"":8300},{""x"":927,""y"":531,""dx"":-44,""dy"":-20,""t"":8335},{""x"":949,""y"":509,""dx"":-22,""dy"":-42,""t"":8368},{""x"":953,""y"":505,""dx"":-18,""dy"":-46,""t"":8402},{""x"":939,""y"":512,""dx"":-32,""dy"":-39,""t"":8436},{""x"":935,""y"":519,""dx"":-36,""dy"":-32,""t"":8469},{""x"":929,""y"":516,""dx"":-42,""dy"":-35,""t"":8504},{""x"":910,""y"":552,""dx"":-61,""dy"":1,""t"":8538},{""x"":892,""y"":535,""dx"":-79,""dy"":-16,""t"":8572},{""x"":911,""y"":531,""dx"":-60,""dy"":-20,""t"":8607},{""x"":913,""y"":532,""dx"":-58,""dy"":-19,""t"":8641},{""x"":924,""y"":535,""dx"":-47,""dy"":-16,""t"":8674},{""x"":924,""y"":558,""dx"":-47,""dy"":7,""t"":8707},{""x"":947,""y"":556,""dx"":-24,""dy"":5,""t"":8742},{""x"":952,""y"":563,""dx"":-19,""dy"":12,""t"":8776},{""x"":967,""y"":557,""dx"":-4,""dy"":6,""t"":8809},{""x"":950,""y"":563,""dx"":-21,""dy"":12,""t"":8844},{""x"":956,""y"":537,""dx"":-15,""dy"":-14,""t"":8878},{""x"":979,""y"":504,""dx"":8,""dy"":-47,""t"":8912},{""x"":977,""y"":482,""dx"":6,""dy"":-69,""t"":8945},{""x"":965,""y"":490,""dx"":-6,""dy"":-61,""t"":8980},{""x"":972,""y"":486,""dx"":1,""dy"":-65,""t"":9014}],[{""x"":281,""y"":599,""dx"":-210,""dy"":-222,""t"":10032},{""x"":263,""y"":593,""dx"":-228,""dy"":-228,""t"":10068},{""x"":286,""y"":614,""dx"":-205,""dy"":-207,""t"":10101},{""x"":307,""y"":608,""dx"":-184,""dy"":-213,""t"":10137},{""x"":320,""y"":613,""dx"":-171,""dy"":-208,""t"":10171},{""x"":338,""y"":616,""dx"":-153,""dy"":-205,""t"":10204},{""x"":334,""y"":616,""dx"":-157,""dy"":-205,""t"":10239},{""x"":358,""y"":619,""dx"":-133,""dy"":-202,""t"":10272},{""x"":389,""y"":619,""dx"":-102,""dy"":-202,""t"":10305},{""x"":404,""y"":638,""dx"":-87,""dy"":-183,""t"":10341},{""x"":434,""y"":658,""dx"":-57,""dy"":-163,""t"":10375},{""x"":553,""y"":740,""dx"":62,""dy"":-81,""t"":10407},{""x"":634,""y"":793,""dx"":143,""dy"":-28,""t"":10440},{""x"":764,""y"":961,""dx"":273,""dy"":140,""t"":10475},{""x"":873,""y"":1069,""dx"":382,""dy"":248,""t"":10510},{""x"":915,""y"":1112,""dx"":424,""dy"":291,""t"":10544},{""x"":932,""y"":1118,""dx"":441,""dy"":297,""t"":10577},{""x"":925,""y"":1098,""dx"":434,""dy"":277,""t"":10612},{""x"":887,""y"":1069,""dx"":396,""dy"":248,""t"":10647},{""x"":858,""y"":1042,""dx"":367,""dy"":221,""t"":10680},{""x"":811,""y"":984,""dx"":320,""dy"":163,""t"":10714},{""x"":775,""y"":972,""dx"":284,""dy"":151,""t"":10749},{""x"":705,""y"":899,""dx"":214,""dy"":78,""t"":10783},{""x"":680,""y"":842,""dx"":189,""dy"":21,""t"":10816},{""x"":630,""y"":805,""dx"":139,""dy"":-16,""t"":10851},{""x"":596,""y"":778,""dx"":105,""dy"":-43,""t"":10883},{""x"":571,""y"":744,""dx"":80,""dy"":-77,""t"":10918},{""x"":529,""y"":720,""dx"":38,""dy"":-101,""t"":10953},{""x"":522,""y"":721,""dx"":31,""dy"":-100,""t"":10987},{""x"":507,""y"":707,""dx"":16,""dy"":-114,""t"":11019},{""x"":480,""y"":683,""dx"":-11,""dy"":-138,""t"":11054},{""x"":462,""y"":690,""dx"":-29,""dy"":-131,""t"":11087},{""x"":436,""y"":684,""dx"":-55,""dy"":-137,""t"":11122},{""x"":422,""y"":674,""dx"":-69,""dy"":-147,""t"":11156},{""x"":447,""y"":683,""dx"":-44,""dy"":-138,""t"":11190},{""x"":446,""y"":669,""dx"":-45,""dy"":-152,""t"":11224},{""x"":467,""y"":687,""dx"":-24,""dy"":-134,""t"":11258},{""x"":455,""y"":695,""dx"":-36,""dy"":-126,""t"":11292},{""x"":474,""y"":694,""dx"":-17,""dy"":-127,""t"":11326},{""x"":493,""y"":718,""dx"":2,""dy"":-103,""t"":11360},{""x"":501,""y"":735,""dx"":10,""dy"":-86,""t"":11393},{""x"":504,""y"":728,""dx"":13,""dy"":-93,""t"":11428},{""x"":523,""y"":725,""dx"":32,""dy"":-96,""t"":11462},{""x"":533,""y"":717,""dx"":42,""dy"":-104,""t"":11496},{""x"":544,""y"":733,""dx"":53,""dy"":-88,""t"":11530},{""x"":538,""y"":742,""dx"":47,""dy"":-79,""t"":11564},{""x"":555,""y"":761,""dx"":64,""dy"":-60,""t"":11599},{""x"":569,""y"":778,""dx"":78,""dy"":-43,""t"":11629},{""x"":567,""y"":775,""dx"":76,""dy"":-46,""t"":11666},{""x"":540,""y"":779,""dx"":49,""dy"":-42,""t"":11700},{""x"":517,""y"":790,""dx"":26,""dy"":-31,""t"":11735},{""x"":508,""y"":763,""dx"":17,""dy"":-58,""t"":11769},{""x"":470,""y"":738,""dx"":-21,""dy"":-83,""t"":11801},{""x"":441,""y"":710,""dx"":-50,""dy"":-111,""t"":11836},{""x"":434,""y"":711,""dx"":-57,""dy"":-110,""t"":11870},{""x"":434,""y"":702,""dx"":-57,""dy"":-119,""t"":11903},{""x"":422,""y"":685,""dx"":-69,""dy"":-136,""t"":11938},{""x"":440,""y"":678,""dx"":-51,""dy"":-143,""t"":11971},{""x"":444,""y"":682,""dx"":-47,""dy"":-139,""t"":12006},{""x"":456,""y"":693,""dx"":-35,""dy"":-128,""t"":12038}],[{""x"":1428,""y"":658,""dx"":-23,""dy"":-163,""t"":13060},{""x"":1421,""y"":665,""dx"":-30,""dy"":-156,""t"":13094},{""x"":1404,""y"":667,""dx"":-47,""dy"":-154,""t"":13128},{""x"":1412,""y"":686,""dx"":-39,""dy"":-135,""t"":13161},{""x"":1410,""y"":677,""dx"":-41,""dy"":-144,""t"":13197},{""x"":1409,""y"":670,""dx"":-42,""dy"":-151,""t"":13228},{""x"":1407,""y"":696,""dx"":-44,""dy"":-125,""t"":13264},{""x"":1400,""y"":708,""dx"":-51,""dy"":-113,""t"":13298},{""x"":1422,""y"":724,""dx"":-29,""dy"":-97,""t"":13332},{""x"":1407,""y"":733,""dx"":-44,""dy"":-88,""t"":13366},{""x"":1410,""y"":724,""dx"":-41,""dy"":-97,""t"":13401},{""x"":1417,""y"":753,""dx"":-34,""dy"":-68,""t"":13434},{""x"":1414,""y"":760,""dx"":-37,""dy"":-61,""t"":13468},{""x"":1442,""y"":737,""dx"":-9,""dy"":-84,""t"":13502},{""x"":1425,""y"":737,""dx"":-26,""dy"":-84,""t"":13536},{""x"":1429,""y"":718,""dx"":-22,""dy"":-103,""t"":13569},{""x"":1432,""y"":701,""dx"":-19,""dy"":-120,""t"":13602},{""x"":1414,""y"":686,""dx"":-37,""dy"":-135,""t"":13637},{""x"":1387,""y"":702,""dx"":-64,""dy"":-119,""t"":13672},{""x"":1402,""y"":716,""dx"":-49,""dy"":-105,""t"":13705},{""x"":1402,""y"":715,""dx"":-49,""dy"":-106,""t"":13739},{""x"":1396,""y"":715,""dx"":-55,""dy"":-106,""t"":13775},{""x"":1383,""y"":739,""dx"":-68,""dy"":-82,""t"":13808},{""x"":1375,""y"":727,""dx"":-76,""dy"":-94,""t"":13841},{""x"":1371,""y"":726,""dx"":-80,""dy"":-95,""t"":13876},{""x"":1371,""y"":719,""dx"":-80,""dy"":-102,""t"":13910},{""x"":1367,""y"":708,""dx"":-84,""dy"":-113,""t"":13946},{""x"":1399,""y"":701,""dx"":-52,""dy"":-120,""t"":13983},{""x"":1391,""y"":698,""dx"":-60,""dy"":-123,""t"":14012},{""x"":1386,""y"":703,""dx"":-65,""dy"":-118,""t"":14047},{""x"":1389,""y"":701,""dx"":-62,""dy"":-120,""t"":14080},{""x"":1397,""y"":716,""dx"":-54,""dy"":-105,""t"":14114},{""x"":1399,""y"":720,""dx"":-52,""dy"":-101,""t"":14148},{""x"":1397,""y"":724,""dx"":-54,""dy"":-97,""t"":14182},{""x"":1407,""y"":721,""dx"":-44,""dy"":-100,""t"":14216},{""x"":1417,""y"":699,""dx"":-34,""dy"":-122,""t"":14251},{""x"":1411,""y"":693,""dx"":-40,""dy"":-128,""t"":14284},{""x"":1406,""y"":700,""dx"":-45,""dy"":-121,""t"":14318},{""x"":1394,""y"":691,""dx"":-57,""dy"":-130,""t"":14352},{""x"":1387,""y"":685,""dx"":-64,""dy"":-136,""t"":14387},{""x"":1408,""y"":662,""dx"":-43,""dy"":-159,""t"":14420},{""x"":1420,""y"":658,""dx"":-31,""dy"":-163,""t"":14455},{""x"":1398,""y"":664,""dx"":-53,""dy"":-157,""t"":14488},{""x"":1410,""y"":641,""dx"":-41,""dy"":-180,""t"":14523},{""x"":1411,""y"":642,""dx"":-40,""dy"":-179,""t"":14556},{""x"":1403,""y"":658,""dx"":-48,""dy"":-163,""t"":14590},{""x"":1406,""y"":655,""dx"":-45,""dy"":-166,""t"":14623},{""x"":1414,""y"":632,""dx"":-37,""dy"":-189,""t"":14657},{""x"":1422,""y"":632,""dx"":-29,""dy"":-189,""t"":14692},{""x"":1418,""y"":635,""dx"":-33,""dy"":-186,""t"":14726},{""x"":1408,""y"":621,""dx"":-43,""dy"":-200,""t"":14760},{""x"":1407,""y"":620,""dx"":-44,""dy"":-201,""t"":14794},{""x"":1394,""y"":637,""dx"":-57,""dy"":-184,""t"":14828},{""x"":1384,""y"":651,""dx"":-67,""dy"":-170,""t"":14862},{""x"":1386,""y"":659,""dx"":-65,""dy"":-162,""t"":14896},{""x"":1380,""y"":683,""dx"":-71,""dy"":-138,""t"":14929},{""x"":1390,""y"":670,""dx"":-61,""dy"":-151,""t"":14963},{""x"":1380,""y"":675,""dx"":-71,""dy"":-146,""t"":14998},{""x"":1372,""y"":672,""dx"":-79,""dy"":-149,""t"":15032},{""x"":1381,""y"":682,""dx"":-70,""dy"":-139,""t"":15066}]]","[100,100,93.22033898305084,66.66666666666666,96.66666666666667]","[{""x"":-49.05,""y"":76.45,""r"":35.28567574885909},{""x"":-31.16949152542373,""y"":76.30508474576271,""r"":33.331968276176454},{""x"":-41.20338983050848,""y"":4.915254237288136,""r"":45.13461304841511},{""x"":40.71666666666667,""y"":-63.18333333333333,""r"":165.28971006343392},{""x"":-48.85,""y"":-131.53333333333333,""r"":47.43021075972118}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.41","validate","","","","","","","","","",""
