"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","stimulus","load_time","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","phase","ans","ISI","size","shapeORcolor","webgazer_data","webgazer_targets","target","response_answer","correct","webgazer_targets_data"
"true","fullscreen","0","3142","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","3148","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","8210","0.0-2.0-0.0","","","","","5059","{""name"":""syx"",""age"":""22""}","","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","9953","0.0-2.0-1.0","","","","","1743","{""sex"":""女""}","[0]","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","4","11457","0.0-3.0","","","","","1502"," ","","<p>实验说明：该实验根据颜色和形状各有两组，每组实验开始前会有一个眼动校准。</p><p>按""space""键继续。</p>","","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","5","19416","0.0-4.0","","","","","","","","","745","","","","","","","","","","","","","","","","",""
"","html-button-response","6","20778","0.0-5.0-0.0","","","","","1360","0","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","7","32549","0.0-5.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","8","33538","0.0-5.0-2.0","","","","","989","0","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","","",""
"","webgazer-validate","9","53554","0.0-5.0-3.0","","","","","","","","","","[[{""x"":406,""y"":389,""dx"":-85,""dy"":108,""t"":990},{""x"":415,""y"":396,""dx"":-76,""dy"":115,""t"":1024},{""x"":419,""y"":385,""dx"":-72,""dy"":104,""t"":1058},{""x"":430,""y"":399,""dx"":-61,""dy"":118,""t"":1092},{""x"":424,""y"":380,""dx"":-67,""dy"":99,""t"":1125},{""x"":420,""y"":380,""dx"":-71,""dy"":99,""t"":1160},{""x"":405,""y"":366,""dx"":-86,""dy"":85,""t"":1194},{""x"":410,""y"":360,""dx"":-81,""dy"":79,""t"":1229},{""x"":421,""y"":364,""dx"":-70,""dy"":83,""t"":1262},{""x"":416,""y"":353,""dx"":-75,""dy"":72,""t"":1296},{""x"":411,""y"":360,""dx"":-80,""dy"":79,""t"":1329},{""x"":422,""y"":369,""dx"":-69,""dy"":88,""t"":1364},{""x"":421,""y"":370,""dx"":-70,""dy"":89,""t"":1398},{""x"":422,""y"":365,""dx"":-69,""dy"":84,""t"":1433},{""x"":422,""y"":361,""dx"":-69,""dy"":80,""t"":1463},{""x"":425,""y"":367,""dx"":-66,""dy"":86,""t"":1500},{""x"":418,""y"":375,""dx"":-73,""dy"":94,""t"":1534},{""x"":421,""y"":373,""dx"":-70,""dy"":92,""t"":1568},{""x"":417,""y"":374,""dx"":-74,""dy"":93,""t"":1602},{""x"":424,""y"":384,""dx"":-67,""dy"":103,""t"":1635},{""x"":414,""y"":373,""dx"":-77,""dy"":92,""t"":1670},{""x"":422,""y"":402,""dx"":-69,""dy"":121,""t"":1704},{""x"":443,""y"":433,""dx"":-48,""dy"":152,""t"":1738},{""x"":452,""y"":443,""dx"":-39,""dy"":162,""t"":1771},{""x"":456,""y"":455,""dx"":-35,""dy"":174,""t"":1806},{""x"":454,""y"":447,""dx"":-37,""dy"":166,""t"":1841},{""x"":453,""y"":440,""dx"":-38,""dy"":159,""t"":1871},{""x"":446,""y"":437,""dx"":-45,""dy"":156,""t"":1908},{""x"":442,""y"":408,""dx"":-49,""dy"":127,""t"":1942},{""x"":452,""y"":444,""dx"":-39,""dy"":163,""t"":1976},{""x"":458,""y"":480,""dx"":-33,""dy"":199,""t"":2010},{""x"":477,""y"":503,""dx"":-14,""dy"":222,""t"":2044},{""x"":477,""y"":501,""dx"":-14,""dy"":220,""t"":2079},{""x"":481,""y"":521,""dx"":-10,""dy"":240,""t"":2112},{""x"":488,""y"":534,""dx"":-3,""dy"":253,""t"":2146},{""x"":485,""y"":501,""dx"":-6,""dy"":220,""t"":2180},{""x"":493,""y"":508,""dx"":2,""dy"":227,""t"":2215},{""x"":480,""y"":496,""dx"":-11,""dy"":215,""t"":2248},{""x"":482,""y"":500,""dx"":-9,""dy"":219,""t"":2282},{""x"":491,""y"":500,""dx"":0,""dy"":219,""t"":2316},{""x"":498,""y"":500,""dx"":7,""dy"":219,""t"":2350},{""x"":490,""y"":508,""dx"":-1,""dy"":227,""t"":2384},{""x"":494,""y"":499,""dx"":3,""dy"":218,""t"":2417},{""x"":498,""y"":504,""dx"":7,""dy"":223,""t"":2452},{""x"":500,""y"":519,""dx"":9,""dy"":238,""t"":2486},{""x"":503,""y"":512,""dx"":12,""dy"":231,""t"":2520},{""x"":507,""y"":517,""dx"":16,""dy"":236,""t"":2554},{""x"":506,""y"":524,""dx"":15,""dy"":243,""t"":2587},{""x"":497,""y"":517,""dx"":6,""dy"":236,""t"":2622},{""x"":489,""y"":521,""dx"":-2,""dy"":240,""t"":2656},{""x"":477,""y"":508,""dx"":-14,""dy"":227,""t"":2690},{""x"":464,""y"":506,""dx"":-27,""dy"":225,""t"":2723},{""x"":462,""y"":493,""dx"":-29,""dy"":212,""t"":2759},{""x"":475,""y"":504,""dx"":-16,""dy"":223,""t"":2793},{""x"":472,""y"":502,""dx"":-19,""dy"":221,""t"":2826},{""x"":460,""y"":484,""dx"":-31,""dy"":203,""t"":2860},{""x"":464,""y"":497,""dx"":-27,""dy"":216,""t"":2893},{""x"":453,""y"":491,""dx"":-38,""dy"":210,""t"":2928},{""x"":477,""y"":476,""dx"":-14,""dy"":195,""t"":2962},{""x"":480,""y"":483,""dx"":-11,""dy"":202,""t"":2997}],[{""x"":1539,""y"":220,""dx"":88,""dy"":-61,""t"":4016},{""x"":1521,""y"":215,""dx"":70,""dy"":-66,""t"":4050},{""x"":1510,""y"":220,""dx"":59,""dy"":-61,""t"":4084},{""x"":1492,""y"":228,""dx"":41,""dy"":-53,""t"":4118},{""x"":1479,""y"":242,""dx"":28,""dy"":-39,""t"":4152},{""x"":1476,""y"":252,""dx"":25,""dy"":-29,""t"":4186},{""x"":1469,""y"":246,""dx"":18,""dy"":-35,""t"":4220},{""x"":1458,""y"":246,""dx"":7,""dy"":-35,""t"":4255},{""x"":1458,""y"":256,""dx"":7,""dy"":-25,""t"":4288},{""x"":1456,""y"":247,""dx"":5,""dy"":-34,""t"":4322},{""x"":1457,""y"":255,""dx"":6,""dy"":-26,""t"":4356},{""x"":1447,""y"":235,""dx"":-4,""dy"":-46,""t"":4390},{""x"":1451,""y"":239,""dx"":0,""dy"":-42,""t"":4424},{""x"":1442,""y"":254,""dx"":-9,""dy"":-27,""t"":4457},{""x"":1448,""y"":251,""dx"":-3,""dy"":-30,""t"":4492},{""x"":1450,""y"":245,""dx"":-1,""dy"":-36,""t"":4526},{""x"":1449,""y"":248,""dx"":-2,""dy"":-33,""t"":4559},{""x"":1443,""y"":248,""dx"":-8,""dy"":-33,""t"":4594},{""x"":1438,""y"":260,""dx"":-13,""dy"":-21,""t"":4628},{""x"":1438,""y"":271,""dx"":-13,""dy"":-10,""t"":4661},{""x"":1433,""y"":274,""dx"":-18,""dy"":-7,""t"":4696},{""x"":1429,""y"":271,""dx"":-22,""dy"":-10,""t"":4730},{""x"":1434,""y"":271,""dx"":-17,""dy"":-10,""t"":4763},{""x"":1448,""y"":277,""dx"":-3,""dy"":-4,""t"":4799},{""x"":1452,""y"":276,""dx"":1,""dy"":-5,""t"":4831},{""x"":1454,""y"":264,""dx"":3,""dy"":-17,""t"":4866},{""x"":1463,""y"":263,""dx"":12,""dy"":-18,""t"":4900},{""x"":1466,""y"":249,""dx"":15,""dy"":-32,""t"":4933},{""x"":1470,""y"":249,""dx"":19,""dy"":-32,""t"":4967},{""x"":1477,""y"":237,""dx"":26,""dy"":-44,""t"":5002},{""x"":1482,""y"":229,""dx"":31,""dy"":-52,""t"":5034},{""x"":1485,""y"":238,""dx"":34,""dy"":-43,""t"":5069},{""x"":1490,""y"":225,""dx"":39,""dy"":-56,""t"":5103},{""x"":1493,""y"":227,""dx"":42,""dy"":-54,""t"":5137},{""x"":1490,""y"":220,""dx"":39,""dy"":-61,""t"":5173},{""x"":1485,""y"":213,""dx"":34,""dy"":-68,""t"":5205},{""x"":1493,""y"":225,""dx"":42,""dy"":-56,""t"":5240},{""x"":1494,""y"":221,""dx"":43,""dy"":-60,""t"":5274},{""x"":1489,""y"":209,""dx"":38,""dy"":-72,""t"":5308},{""x"":1489,""y"":204,""dx"":38,""dy"":-77,""t"":5342},{""x"":1486,""y"":202,""dx"":35,""dy"":-79,""t"":5376},{""x"":1483,""y"":198,""dx"":32,""dy"":-83,""t"":5410},{""x"":1481,""y"":195,""dx"":30,""dy"":-86,""t"":5442},{""x"":1481,""y"":183,""dx"":30,""dy"":-98,""t"":5477},{""x"":1481,""y"":196,""dx"":30,""dy"":-85,""t"":5512},{""x"":1493,""y"":192,""dx"":42,""dy"":-89,""t"":5546},{""x"":1486,""y"":192,""dx"":35,""dy"":-89,""t"":5580},{""x"":1482,""y"":190,""dx"":31,""dy"":-91,""t"":5614},{""x"":1473,""y"":191,""dx"":22,""dy"":-90,""t"":5648},{""x"":1473,""y"":198,""dx"":22,""dy"":-83,""t"":5682},{""x"":1466,""y"":204,""dx"":15,""dy"":-77,""t"":5716},{""x"":1461,""y"":213,""dx"":10,""dy"":-68,""t"":5750},{""x"":1460,""y"":220,""dx"":9,""dy"":-61,""t"":5784},{""x"":1465,""y"":222,""dx"":14,""dy"":-59,""t"":5818},{""x"":1466,""y"":241,""dx"":15,""dy"":-40,""t"":5852},{""x"":1469,""y"":229,""dx"":18,""dy"":-52,""t"":5886},{""x"":1460,""y"":233,""dx"":9,""dy"":-48,""t"":5920},{""x"":1464,""y"":229,""dx"":13,""dy"":-52,""t"":5954},{""x"":1466,""y"":224,""dx"":15,""dy"":-57,""t"":5995}],[{""x"":959,""y"":535,""dx"":-12,""dy"":-16,""t"":7006},{""x"":941,""y"":544,""dx"":-30,""dy"":-7,""t"":7043},{""x"":954,""y"":560,""dx"":-17,""dy"":9,""t"":7076},{""x"":961,""y"":557,""dx"":-10,""dy"":6,""t"":7109},{""x"":972,""y"":545,""dx"":1,""dy"":-6,""t"":7144},{""x"":980,""y"":536,""dx"":9,""dy"":-15,""t"":7178},{""x"":992,""y"":524,""dx"":21,""dy"":-27,""t"":7212},{""x"":995,""y"":545,""dx"":24,""dy"":-6,""t"":7246},{""x"":1013,""y"":534,""dx"":42,""dy"":-17,""t"":7281},{""x"":1022,""y"":521,""dx"":51,""dy"":-30,""t"":7315},{""x"":1040,""y"":522,""dx"":69,""dy"":-29,""t"":7348},{""x"":1039,""y"":513,""dx"":68,""dy"":-38,""t"":7382},{""x"":1034,""y"":546,""dx"":63,""dy"":-5,""t"":7415},{""x"":1027,""y"":531,""dx"":56,""dy"":-20,""t"":7450},{""x"":1012,""y"":514,""dx"":41,""dy"":-37,""t"":7484},{""x"":985,""y"":530,""dx"":14,""dy"":-21,""t"":7518},{""x"":1000,""y"":519,""dx"":29,""dy"":-32,""t"":7552},{""x"":1007,""y"":514,""dx"":36,""dy"":-37,""t"":7586},{""x"":963,""y"":520,""dx"":-8,""dy"":-31,""t"":7620},{""x"":978,""y"":524,""dx"":7,""dy"":-27,""t"":7653},{""x"":939,""y"":530,""dx"":-32,""dy"":-21,""t"":7688},{""x"":963,""y"":533,""dx"":-8,""dy"":-18,""t"":7723},{""x"":969,""y"":530,""dx"":-2,""dy"":-21,""t"":7756},{""x"":996,""y"":538,""dx"":25,""dy"":-13,""t"":7790},{""x"":1009,""y"":540,""dx"":38,""dy"":-11,""t"":7824},{""x"":1017,""y"":541,""dx"":46,""dy"":-10,""t"":7859},{""x"":1021,""y"":541,""dx"":50,""dy"":-10,""t"":7892},{""x"":1024,""y"":546,""dx"":53,""dy"":-5,""t"":7927},{""x"":1019,""y"":546,""dx"":48,""dy"":-5,""t"":7960},{""x"":1024,""y"":554,""dx"":53,""dy"":3,""t"":7994},{""x"":1042,""y"":559,""dx"":71,""dy"":8,""t"":8028},{""x"":1033,""y"":551,""dx"":62,""dy"":0,""t"":8062},{""x"":1036,""y"":537,""dx"":65,""dy"":-14,""t"":8096},{""x"":1025,""y"":531,""dx"":54,""dy"":-20,""t"":8129},{""x"":1017,""y"":540,""dx"":46,""dy"":-11,""t"":8164},{""x"":1020,""y"":543,""dx"":49,""dy"":-8,""t"":8198},{""x"":1016,""y"":545,""dx"":45,""dy"":-6,""t"":8231},{""x"":1031,""y"":747,""dx"":60,""dy"":196,""t"":8266},{""x"":1023,""y"":932,""dx"":52,""dy"":381,""t"":8300},{""x"":1040,""y"":1039,""dx"":69,""dy"":488,""t"":8334},{""x"":1066,""y"":1065,""dx"":95,""dy"":514,""t"":8367},{""x"":1049,""y"":1047,""dx"":78,""dy"":496,""t"":8401},{""x"":1034,""y"":974,""dx"":63,""dy"":423,""t"":8436},{""x"":1012,""y"":904,""dx"":41,""dy"":353,""t"":8470},{""x"":998,""y"":819,""dx"":27,""dy"":268,""t"":8504},{""x"":989,""y"":764,""dx"":18,""dy"":213,""t"":8538},{""x"":989,""y"":709,""dx"":18,""dy"":158,""t"":8572},{""x"":990,""y"":663,""dx"":19,""dy"":112,""t"":8604},{""x"":981,""y"":631,""dx"":10,""dy"":80,""t"":8640},{""x"":976,""y"":601,""dx"":5,""dy"":50,""t"":8674},{""x"":995,""y"":588,""dx"":24,""dy"":37,""t"":8708},{""x"":1002,""y"":577,""dx"":31,""dy"":26,""t"":8742},{""x"":989,""y"":552,""dx"":18,""dy"":1,""t"":8776},{""x"":968,""y"":577,""dx"":-3,""dy"":26,""t"":8810},{""x"":945,""y"":586,""dx"":-26,""dy"":35,""t"":8843},{""x"":958,""y"":576,""dx"":-13,""dy"":25,""t"":8879},{""x"":950,""y"":555,""dx"":-21,""dy"":4,""t"":8913},{""x"":946,""y"":549,""dx"":-25,""dy"":-2,""t"":8946},{""x"":951,""y"":550,""dx"":-20,""dy"":-1,""t"":8980},{""x"":958,""y"":546,""dx"":-13,""dy"":-5,""t"":9015}],[{""x"":500,""y"":786,""dx"":9,""dy"":-35,""t"":10068},{""x"":490,""y"":772,""dx"":-1,""dy"":-49,""t"":10101},{""x"":483,""y"":781,""dx"":-8,""dy"":-40,""t"":10136},{""x"":479,""y"":768,""dx"":-12,""dy"":-53,""t"":10168},{""x"":477,""y"":755,""dx"":-14,""dy"":-66,""t"":10204},{""x"":475,""y"":743,""dx"":-16,""dy"":-78,""t"":10238},{""x"":488,""y"":738,""dx"":-3,""dy"":-83,""t"":10272},{""x"":508,""y"":774,""dx"":17,""dy"":-47,""t"":10306},{""x"":532,""y"":784,""dx"":41,""dy"":-37,""t"":10340},{""x"":543,""y"":803,""dx"":52,""dy"":-18,""t"":10374},{""x"":559,""y"":812,""dx"":68,""dy"":-9,""t"":10408},{""x"":572,""y"":821,""dx"":81,""dy"":0,""t"":10442},{""x"":575,""y"":822,""dx"":84,""dy"":1,""t"":10476},{""x"":574,""y"":811,""dx"":83,""dy"":-10,""t"":10510},{""x"":569,""y"":799,""dx"":78,""dy"":-22,""t"":10544},{""x"":565,""y"":787,""dx"":74,""dy"":-34,""t"":10575},{""x"":581,""y"":802,""dx"":90,""dy"":-19,""t"":10612},{""x"":571,""y"":791,""dx"":80,""dy"":-30,""t"":10645},{""x"":550,""y"":771,""dx"":59,""dy"":-50,""t"":10681},{""x"":523,""y"":775,""dx"":32,""dy"":-46,""t"":10713},{""x"":519,""y"":769,""dx"":28,""dy"":-52,""t"":10749},{""x"":516,""y"":759,""dx"":25,""dy"":-62,""t"":10782},{""x"":499,""y"":736,""dx"":8,""dy"":-85,""t"":10816},{""x"":486,""y"":724,""dx"":-5,""dy"":-97,""t"":10850},{""x"":471,""y"":711,""dx"":-20,""dy"":-110,""t"":10883},{""x"":463,""y"":704,""dx"":-28,""dy"":-117,""t"":10917},{""x"":477,""y"":710,""dx"":-14,""dy"":-111,""t"":10952},{""x"":483,""y"":713,""dx"":-8,""dy"":-108,""t"":10986},{""x"":487,""y"":738,""dx"":-4,""dy"":-83,""t"":11019},{""x"":501,""y"":749,""dx"":10,""dy"":-72,""t"":11054},{""x"":509,""y"":755,""dx"":18,""dy"":-66,""t"":11088},{""x"":505,""y"":755,""dx"":14,""dy"":-66,""t"":11122},{""x"":514,""y"":766,""dx"":23,""dy"":-55,""t"":11156},{""x"":528,""y"":777,""dx"":37,""dy"":-44,""t"":11191},{""x"":535,""y"":805,""dx"":44,""dy"":-16,""t"":11224},{""x"":545,""y"":815,""dx"":54,""dy"":-6,""t"":11257},{""x"":552,""y"":813,""dx"":61,""dy"":-8,""t"":11292},{""x"":539,""y"":807,""dx"":48,""dy"":-14,""t"":11327},{""x"":543,""y"":825,""dx"":52,""dy"":4,""t"":11360},{""x"":533,""y"":808,""dx"":42,""dy"":-13,""t"":11394},{""x"":524,""y"":810,""dx"":33,""dy"":-11,""t"":11428},{""x"":515,""y"":780,""dx"":24,""dy"":-41,""t"":11461},{""x"":499,""y"":764,""dx"":8,""dy"":-57,""t"":11496},{""x"":492,""y"":757,""dx"":1,""dy"":-64,""t"":11529},{""x"":479,""y"":741,""dx"":-12,""dy"":-80,""t"":11565},{""x"":466,""y"":713,""dx"":-25,""dy"":-108,""t"":11597},{""x"":456,""y"":704,""dx"":-35,""dy"":-117,""t"":11632},{""x"":444,""y"":712,""dx"":-47,""dy"":-109,""t"":11665},{""x"":446,""y"":702,""dx"":-45,""dy"":-119,""t"":11700},{""x"":441,""y"":693,""dx"":-50,""dy"":-128,""t"":11734},{""x"":441,""y"":689,""dx"":-50,""dy"":-132,""t"":11768},{""x"":452,""y"":694,""dx"":-39,""dy"":-127,""t"":11801},{""x"":463,""y"":702,""dx"":-28,""dy"":-119,""t"":11836},{""x"":484,""y"":699,""dx"":-7,""dy"":-122,""t"":11870},{""x"":477,""y"":706,""dx"":-14,""dy"":-115,""t"":11904},{""x"":497,""y"":737,""dx"":6,""dy"":-84,""t"":11937},{""x"":519,""y"":757,""dx"":28,""dy"":-64,""t"":11972},{""x"":530,""y"":782,""dx"":39,""dy"":-39,""t"":12005},{""x"":536,""y"":781,""dx"":45,""dy"":-40,""t"":12040}],[{""x"":1525,""y"":566,""dx"":74,""dy"":-255,""t"":13060},{""x"":1502,""y"":571,""dx"":51,""dy"":-250,""t"":13094},{""x"":1490,""y"":577,""dx"":39,""dy"":-244,""t"":13129},{""x"":1488,""y"":583,""dx"":37,""dy"":-238,""t"":13162},{""x"":1472,""y"":549,""dx"":21,""dy"":-272,""t"":13196},{""x"":1447,""y"":563,""dx"":-4,""dy"":-258,""t"":13230},{""x"":1448,""y"":542,""dx"":-3,""dy"":-279,""t"":13263},{""x"":1450,""y"":524,""dx"":-1,""dy"":-297,""t"":13298},{""x"":1442,""y"":547,""dx"":-9,""dy"":-274,""t"":13332},{""x"":1433,""y"":554,""dx"":-18,""dy"":-267,""t"":13367},{""x"":1431,""y"":563,""dx"":-20,""dy"":-258,""t"":13399},{""x"":1447,""y"":589,""dx"":-4,""dy"":-232,""t"":13434},{""x"":1440,""y"":572,""dx"":-11,""dy"":-249,""t"":13468},{""x"":1433,""y"":556,""dx"":-18,""dy"":-265,""t"":13502},{""x"":1426,""y"":539,""dx"":-25,""dy"":-282,""t"":13536},{""x"":1423,""y"":530,""dx"":-28,""dy"":-291,""t"":13571},{""x"":1427,""y"":508,""dx"":-24,""dy"":-313,""t"":13604},{""x"":1416,""y"":493,""dx"":-35,""dy"":-328,""t"":13638},{""x"":1413,""y"":484,""dx"":-38,""dy"":-337,""t"":13672},{""x"":1408,""y"":482,""dx"":-43,""dy"":-339,""t"":13707},{""x"":1404,""y"":480,""dx"":-47,""dy"":-341,""t"":13737},{""x"":1402,""y"":507,""dx"":-49,""dy"":-314,""t"":13774},{""x"":1406,""y"":517,""dx"":-45,""dy"":-304,""t"":13809},{""x"":1403,""y"":546,""dx"":-48,""dy"":-275,""t"":13844},{""x"":1402,""y"":565,""dx"":-49,""dy"":-256,""t"":13876},{""x"":1401,""y"":567,""dx"":-50,""dy"":-254,""t"":13909},{""x"":1403,""y"":590,""dx"":-48,""dy"":-231,""t"":13944},{""x"":1407,""y"":592,""dx"":-44,""dy"":-229,""t"":13978},{""x"":1421,""y"":574,""dx"":-30,""dy"":-247,""t"":14011},{""x"":1424,""y"":558,""dx"":-27,""dy"":-263,""t"":14045},{""x"":1419,""y"":537,""dx"":-32,""dy"":-284,""t"":14080},{""x"":1416,""y"":530,""dx"":-35,""dy"":-291,""t"":14113},{""x"":1418,""y"":543,""dx"":-33,""dy"":-278,""t"":14146},{""x"":1417,""y"":527,""dx"":-34,""dy"":-294,""t"":14181},{""x"":1418,""y"":531,""dx"":-33,""dy"":-290,""t"":14217},{""x"":1419,""y"":543,""dx"":-32,""dy"":-278,""t"":14249},{""x"":1416,""y"":569,""dx"":-35,""dy"":-252,""t"":14283},{""x"":1413,""y"":585,""dx"":-38,""dy"":-236,""t"":14317},{""x"":1412,""y"":604,""dx"":-39,""dy"":-217,""t"":14352},{""x"":1424,""y"":613,""dx"":-27,""dy"":-208,""t"":14386},{""x"":1415,""y"":615,""dx"":-36,""dy"":-206,""t"":14419},{""x"":1413,""y"":603,""dx"":-38,""dy"":-218,""t"":14454},{""x"":1415,""y"":600,""dx"":-36,""dy"":-221,""t"":14488},{""x"":1414,""y"":599,""dx"":-37,""dy"":-222,""t"":14522},{""x"":1421,""y"":603,""dx"":-30,""dy"":-218,""t"":14556},{""x"":1417,""y"":599,""dx"":-34,""dy"":-222,""t"":14590},{""x"":1416,""y"":602,""dx"":-35,""dy"":-219,""t"":14624},{""x"":1414,""y"":601,""dx"":-37,""dy"":-220,""t"":14657},{""x"":1417,""y"":603,""dx"":-34,""dy"":-218,""t"":14692},{""x"":1429,""y"":602,""dx"":-22,""dy"":-219,""t"":14726},{""x"":1421,""y"":597,""dx"":-30,""dy"":-224,""t"":14760},{""x"":1430,""y"":585,""dx"":-21,""dy"":-236,""t"":14794},{""x"":1424,""y"":562,""dx"":-27,""dy"":-259,""t"":14828},{""x"":1425,""y"":552,""dx"":-26,""dy"":-269,""t"":14862},{""x"":1424,""y"":545,""dx"":-27,""dy"":-276,""t"":14896},{""x"":1418,""y"":530,""dx"":-33,""dy"":-291,""t"":14930},{""x"":1435,""y"":543,""dx"":-16,""dy"":-278,""t"":15001},{""x"":1432,""y"":551,""dx"":-19,""dy"":-270,""t"":15032}]]","[51.66666666666667,100,85,100,0]","[{""x"":-36.31666666666667,""y"":166.68333333333334,""r"":102.86947381948423},{""x"":19.050847457627118,""y"":-49.271186440677965,""r"":26.6809433438746},{""x"":27.066666666666666,""y"":55.5,""r"":110.54684226777329},{""x"":17.135593220338983,""y"":-60.71186440677966,""r"":52.161740484318074},{""x"":-23.655172413793103,""y"":-261.3103448275862,""r"":51.93271618626295}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.28","validate","","","","","","","","","","",""
