"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","stimulus","load_time","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","phase","ans","ISI","size","shapeORcolor","webgazer_data","webgazer_targets","webgazer_targets_data","correct","response_target","response_answer"
"true","fullscreen","0","2403","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","2408","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","27428","0.0-2.0-0.0","","","","","25016","{""name"":""shh"",""age"":""27""}","","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","30515","0.0-2.0-1.0","","","","","3086","{""sex"":""女""}","[0]","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","4","33371","0.0-3.0","","","","","2854"," ","","<p>实验说明：该实验根据颜色和形状各有两组，每组实验开始前会有一个眼动校准。</p><p>按""space""键继续。</p>","","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","5","38523","0.0-4.0","","","","","","","","","2152","","","","","","","","","","","","","","","","",""
"","html-button-response","6","39987","0.0-5.0-0.0","","","","","1462","0","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","7","50348","0.0-5.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","8","51483","0.0-5.0-2.0","","","","","1135","0","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","","",""
"","webgazer-validate","9","70369","0.0-5.0-3.0","","","","","","","","","","[[{""x"":358,""y"":170,""dx"":-133,""dy"":-111,""t"":990},{""x"":379,""y"":206,""dx"":-112,""dy"":-75,""t"":1024},{""x"":387,""y"":221,""dx"":-104,""dy"":-60,""t"":1055},{""x"":395,""y"":235,""dx"":-96,""dy"":-46,""t"":1092},{""x"":397,""y"":260,""dx"":-94,""dy"":-21,""t"":1125},{""x"":399,""y"":268,""dx"":-92,""dy"":-13,""t"":1160},{""x"":405,""y"":296,""dx"":-86,""dy"":15,""t"":1193},{""x"":401,""y"":301,""dx"":-90,""dy"":20,""t"":1228},{""x"":402,""y"":317,""dx"":-89,""dy"":36,""t"":1261},{""x"":468,""y"":405,""dx"":-23,""dy"":124,""t"":1296},{""x"":485,""y"":464,""dx"":-6,""dy"":183,""t"":1330},{""x"":498,""y"":455,""dx"":7,""dy"":174,""t"":1364},{""x"":530,""y"":448,""dx"":39,""dy"":167,""t"":1398},{""x"":500,""y"":418,""dx"":9,""dy"":137,""t"":1432},{""x"":530,""y"":468,""dx"":39,""dy"":187,""t"":1466},{""x"":518,""y"":435,""dx"":27,""dy"":154,""t"":1499},{""x"":535,""y"":477,""dx"":44,""dy"":196,""t"":1534},{""x"":558,""y"":499,""dx"":67,""dy"":218,""t"":1568},{""x"":540,""y"":466,""dx"":49,""dy"":185,""t"":1602},{""x"":518,""y"":435,""dx"":27,""dy"":154,""t"":1636},{""x"":530,""y"":421,""dx"":39,""dy"":140,""t"":1669},{""x"":513,""y"":393,""dx"":22,""dy"":112,""t"":1704},{""x"":536,""y"":430,""dx"":45,""dy"":149,""t"":1739},{""x"":595,""y"":473,""dx"":104,""dy"":192,""t"":1771},{""x"":584,""y"":429,""dx"":93,""dy"":148,""t"":1806},{""x"":562,""y"":400,""dx"":71,""dy"":119,""t"":1840},{""x"":557,""y"":371,""dx"":66,""dy"":90,""t"":1874},{""x"":552,""y"":365,""dx"":61,""dy"":84,""t"":1907},{""x"":574,""y"":422,""dx"":83,""dy"":141,""t"":1942},{""x"":536,""y"":407,""dx"":45,""dy"":126,""t"":1976},{""x"":550,""y"":464,""dx"":59,""dy"":183,""t"":2010},{""x"":575,""y"":511,""dx"":84,""dy"":230,""t"":2044},{""x"":598,""y"":542,""dx"":107,""dy"":261,""t"":2078},{""x"":563,""y"":494,""dx"":72,""dy"":213,""t"":2112},{""x"":551,""y"":455,""dx"":60,""dy"":174,""t"":2146},{""x"":543,""y"":440,""dx"":52,""dy"":159,""t"":2207},{""x"":495,""y"":418,""dx"":4,""dy"":137,""t"":2221},{""x"":493,""y"":394,""dx"":2,""dy"":113,""t"":2248},{""x"":449,""y"":370,""dx"":-42,""dy"":89,""t"":2281},{""x"":490,""y"":414,""dx"":-1,""dy"":133,""t"":2316},{""x"":523,""y"":455,""dx"":32,""dy"":174,""t"":2349},{""x"":550,""y"":504,""dx"":59,""dy"":223,""t"":2384},{""x"":534,""y"":481,""dx"":43,""dy"":200,""t"":2418},{""x"":520,""y"":470,""dx"":29,""dy"":189,""t"":2452},{""x"":534,""y"":507,""dx"":43,""dy"":226,""t"":2486},{""x"":526,""y"":458,""dx"":35,""dy"":177,""t"":2520},{""x"":568,""y"":511,""dx"":77,""dy"":230,""t"":2553},{""x"":543,""y"":462,""dx"":52,""dy"":181,""t"":2588},{""x"":597,""y"":503,""dx"":106,""dy"":222,""t"":2622},{""x"":563,""y"":459,""dx"":72,""dy"":178,""t"":2654},{""x"":553,""y"":453,""dx"":62,""dy"":172,""t"":2689},{""x"":566,""y"":481,""dx"":75,""dy"":200,""t"":2724},{""x"":570,""y"":511,""dx"":79,""dy"":230,""t"":2758},{""x"":580,""y"":534,""dx"":89,""dy"":253,""t"":2792},{""x"":548,""y"":505,""dx"":57,""dy"":224,""t"":2827},{""x"":545,""y"":533,""dx"":54,""dy"":252,""t"":2860},{""x"":522,""y"":494,""dx"":31,""dy"":213,""t"":2893},{""x"":509,""y"":468,""dx"":18,""dy"":187,""t"":2928},{""x"":492,""y"":442,""dx"":1,""dy"":161,""t"":2962},{""x"":544,""y"":496,""dx"":53,""dy"":215,""t"":2996}],[{""x"":1501,""y"":387,""dx"":50,""dy"":106,""t"":4016},{""x"":1495,""y"":399,""dx"":44,""dy"":118,""t"":4050},{""x"":1478,""y"":393,""dx"":27,""dy"":112,""t"":4084},{""x"":1450,""y"":390,""dx"":-1,""dy"":109,""t"":4118},{""x"":1492,""y"":376,""dx"":41,""dy"":95,""t"":4151},{""x"":1500,""y"":381,""dx"":49,""dy"":100,""t"":4186},{""x"":1438,""y"":360,""dx"":-13,""dy"":79,""t"":4220},{""x"":1395,""y"":342,""dx"":-56,""dy"":61,""t"":4252},{""x"":1416,""y"":353,""dx"":-35,""dy"":72,""t"":4288},{""x"":1398,""y"":334,""dx"":-53,""dy"":53,""t"":4322},{""x"":1375,""y"":316,""dx"":-76,""dy"":35,""t"":4356},{""x"":1360,""y"":311,""dx"":-91,""dy"":30,""t"":4390},{""x"":1355,""y"":317,""dx"":-96,""dy"":36,""t"":4424},{""x"":1354,""y"":318,""dx"":-97,""dy"":37,""t"":4457},{""x"":1356,""y"":307,""dx"":-95,""dy"":26,""t"":4492},{""x"":1348,""y"":311,""dx"":-103,""dy"":30,""t"":4526},{""x"":1350,""y"":294,""dx"":-101,""dy"":13,""t"":4560},{""x"":1347,""y"":290,""dx"":-104,""dy"":9,""t"":4593},{""x"":1347,""y"":289,""dx"":-104,""dy"":8,""t"":4627},{""x"":1348,""y"":289,""dx"":-103,""dy"":8,""t"":4659},{""x"":1350,""y"":293,""dx"":-101,""dy"":12,""t"":4696},{""x"":1376,""y"":299,""dx"":-75,""dy"":18,""t"":4730},{""x"":1378,""y"":309,""dx"":-73,""dy"":28,""t"":4763},{""x"":1390,""y"":333,""dx"":-61,""dy"":52,""t"":4798},{""x"":1401,""y"":329,""dx"":-50,""dy"":48,""t"":4832},{""x"":1421,""y"":323,""dx"":-30,""dy"":42,""t"":4866},{""x"":1434,""y"":324,""dx"":-17,""dy"":43,""t"":4900},{""x"":1417,""y"":331,""dx"":-34,""dy"":50,""t"":4935},{""x"":1427,""y"":343,""dx"":-24,""dy"":62,""t"":4968},{""x"":1404,""y"":346,""dx"":-47,""dy"":65,""t"":5002},{""x"":1417,""y"":350,""dx"":-34,""dy"":69,""t"":5036},{""x"":1400,""y"":343,""dx"":-51,""dy"":62,""t"":5069},{""x"":1410,""y"":346,""dx"":-41,""dy"":65,""t"":5104},{""x"":1393,""y"":337,""dx"":-58,""dy"":56,""t"":5138},{""x"":1396,""y"":336,""dx"":-55,""dy"":55,""t"":5172},{""x"":1383,""y"":348,""dx"":-68,""dy"":67,""t"":5206},{""x"":1405,""y"":348,""dx"":-46,""dy"":67,""t"":5240},{""x"":1398,""y"":352,""dx"":-53,""dy"":71,""t"":5274},{""x"":1413,""y"":362,""dx"":-38,""dy"":81,""t"":5307},{""x"":1454,""y"":360,""dx"":3,""dy"":79,""t"":5342},{""x"":1457,""y"":364,""dx"":6,""dy"":83,""t"":5376},{""x"":1468,""y"":373,""dx"":17,""dy"":92,""t"":5410},{""x"":1454,""y"":362,""dx"":3,""dy"":81,""t"":5444},{""x"":1454,""y"":358,""dx"":3,""dy"":77,""t"":5478},{""x"":1455,""y"":346,""dx"":4,""dy"":65,""t"":5512},{""x"":1471,""y"":365,""dx"":20,""dy"":84,""t"":5546},{""x"":1447,""y"":347,""dx"":-4,""dy"":66,""t"":5580},{""x"":1470,""y"":353,""dx"":19,""dy"":72,""t"":5614},{""x"":1477,""y"":391,""dx"":26,""dy"":110,""t"":5648},{""x"":1475,""y"":379,""dx"":24,""dy"":98,""t"":5682},{""x"":1483,""y"":370,""dx"":32,""dy"":89,""t"":5716},{""x"":1490,""y"":364,""dx"":39,""dy"":83,""t"":5750},{""x"":1492,""y"":363,""dx"":41,""dy"":82,""t"":5785},{""x"":1461,""y"":349,""dx"":10,""dy"":68,""t"":5818},{""x"":1471,""y"":364,""dx"":20,""dy"":83,""t"":5849},{""x"":1480,""y"":354,""dx"":29,""dy"":73,""t"":5886},{""x"":1470,""y"":349,""dx"":19,""dy"":68,""t"":5920},{""x"":1474,""y"":353,""dx"":23,""dy"":72,""t"":5953},{""x"":1474,""y"":350,""dx"":23,""dy"":69,""t"":5988}],[{""x"":849,""y"":410,""dx"":-122,""dy"":-141,""t"":7008},{""x"":849,""y"":417,""dx"":-122,""dy"":-134,""t"":7041},{""x"":852,""y"":428,""dx"":-119,""dy"":-123,""t"":7076},{""x"":850,""y"":408,""dx"":-121,""dy"":-143,""t"":7110},{""x"":852,""y"":390,""dx"":-119,""dy"":-161,""t"":7144},{""x"":848,""y"":386,""dx"":-123,""dy"":-165,""t"":7177},{""x"":855,""y"":413,""dx"":-116,""dy"":-138,""t"":7212},{""x"":842,""y"":409,""dx"":-129,""dy"":-142,""t"":7245},{""x"":858,""y"":392,""dx"":-113,""dy"":-159,""t"":7280},{""x"":857,""y"":378,""dx"":-114,""dy"":-173,""t"":7314},{""x"":886,""y"":378,""dx"":-85,""dy"":-173,""t"":7348},{""x"":900,""y"":369,""dx"":-71,""dy"":-182,""t"":7382},{""x"":926,""y"":363,""dx"":-45,""dy"":-188,""t"":7414},{""x"":914,""y"":399,""dx"":-57,""dy"":-152,""t"":7450},{""x"":892,""y"":429,""dx"":-79,""dy"":-122,""t"":7485},{""x"":895,""y"":431,""dx"":-76,""dy"":-120,""t"":7518},{""x"":897,""y"":423,""dx"":-74,""dy"":-128,""t"":7552},{""x"":888,""y"":422,""dx"":-83,""dy"":-129,""t"":7586},{""x"":913,""y"":395,""dx"":-58,""dy"":-156,""t"":7620},{""x"":912,""y"":435,""dx"":-59,""dy"":-116,""t"":7654},{""x"":925,""y"":422,""dx"":-46,""dy"":-129,""t"":7687},{""x"":920,""y"":428,""dx"":-51,""dy"":-123,""t"":7722},{""x"":911,""y"":418,""dx"":-60,""dy"":-133,""t"":7756},{""x"":898,""y"":403,""dx"":-73,""dy"":-148,""t"":7789},{""x"":888,""y"":390,""dx"":-83,""dy"":-161,""t"":7821},{""x"":884,""y"":395,""dx"":-87,""dy"":-156,""t"":7857},{""x"":885,""y"":388,""dx"":-86,""dy"":-163,""t"":7892},{""x"":886,""y"":442,""dx"":-85,""dy"":-109,""t"":7926},{""x"":909,""y"":426,""dx"":-62,""dy"":-125,""t"":7960},{""x"":895,""y"":418,""dx"":-76,""dy"":-133,""t"":7993},{""x"":907,""y"":410,""dx"":-64,""dy"":-141,""t"":8028},{""x"":921,""y"":399,""dx"":-50,""dy"":-152,""t"":8062},{""x"":914,""y"":390,""dx"":-57,""dy"":-161,""t"":8096},{""x"":922,""y"":393,""dx"":-49,""dy"":-158,""t"":8129},{""x"":902,""y"":385,""dx"":-69,""dy"":-166,""t"":8164},{""x"":899,""y"":395,""dx"":-72,""dy"":-156,""t"":8198},{""x"":898,""y"":405,""dx"":-73,""dy"":-146,""t"":8232},{""x"":889,""y"":407,""dx"":-82,""dy"":-144,""t"":8266},{""x"":890,""y"":397,""dx"":-81,""dy"":-154,""t"":8300},{""x"":896,""y"":386,""dx"":-75,""dy"":-165,""t"":8334},{""x"":901,""y"":410,""dx"":-70,""dy"":-141,""t"":8368},{""x"":901,""y"":398,""dx"":-70,""dy"":-153,""t"":8403},{""x"":914,""y"":395,""dx"":-57,""dy"":-156,""t"":8437},{""x"":920,""y"":394,""dx"":-51,""dy"":-157,""t"":8469},{""x"":902,""y"":407,""dx"":-69,""dy"":-144,""t"":8504},{""x"":923,""y"":400,""dx"":-48,""dy"":-151,""t"":8538},{""x"":913,""y"":412,""dx"":-58,""dy"":-139,""t"":8572},{""x"":923,""y"":408,""dx"":-48,""dy"":-143,""t"":8606},{""x"":943,""y"":411,""dx"":-28,""dy"":-140,""t"":8640},{""x"":953,""y"":427,""dx"":-18,""dy"":-124,""t"":8674},{""x"":951,""y"":445,""dx"":-20,""dy"":-106,""t"":8708},{""x"":947,""y"":468,""dx"":-24,""dy"":-83,""t"":8741},{""x"":945,""y"":469,""dx"":-26,""dy"":-82,""t"":8776},{""x"":969,""y"":469,""dx"":-2,""dy"":-82,""t"":8809},{""x"":967,""y"":481,""dx"":-4,""dy"":-70,""t"":8844},{""x"":949,""y"":476,""dx"":-22,""dy"":-75,""t"":8878},{""x"":952,""y"":470,""dx"":-19,""dy"":-81,""t"":8912},{""x"":973,""y"":441,""dx"":2,""dy"":-110,""t"":8946},{""x"":958,""y"":449,""dx"":-13,""dy"":-102,""t"":8979},{""x"":941,""y"":435,""dx"":-30,""dy"":-116,""t"":9014}],[{""x"":518,""y"":665,""dx"":27,""dy"":-156,""t"":10034},{""x"":494,""y"":676,""dx"":3,""dy"":-145,""t"":10068},{""x"":501,""y"":683,""dx"":10,""dy"":-138,""t"":10102},{""x"":478,""y"":689,""dx"":-13,""dy"":-132,""t"":10136},{""x"":489,""y"":734,""dx"":-2,""dy"":-87,""t"":10170},{""x"":469,""y"":720,""dx"":-22,""dy"":-101,""t"":10204},{""x"":449,""y"":752,""dx"":-42,""dy"":-69,""t"":10238},{""x"":433,""y"":736,""dx"":-58,""dy"":-85,""t"":10272},{""x"":434,""y"":753,""dx"":-57,""dy"":-68,""t"":10306},{""x"":432,""y"":756,""dx"":-59,""dy"":-65,""t"":10340},{""x"":424,""y"":744,""dx"":-67,""dy"":-77,""t"":10375},{""x"":421,""y"":748,""dx"":-70,""dy"":-73,""t"":10407},{""x"":434,""y"":733,""dx"":-57,""dy"":-88,""t"":10442},{""x"":428,""y"":719,""dx"":-63,""dy"":-102,""t"":10476},{""x"":433,""y"":701,""dx"":-58,""dy"":-120,""t"":10509},{""x"":442,""y"":730,""dx"":-49,""dy"":-91,""t"":10544},{""x"":439,""y"":741,""dx"":-52,""dy"":-80,""t"":10578},{""x"":480,""y"":777,""dx"":-11,""dy"":-44,""t"":10611},{""x"":518,""y"":751,""dx"":27,""dy"":-70,""t"":10646},{""x"":541,""y"":747,""dx"":50,""dy"":-74,""t"":10680},{""x"":559,""y"":717,""dx"":68,""dy"":-104,""t"":10714},{""x"":597,""y"":731,""dx"":106,""dy"":-90,""t"":10747},{""x"":602,""y"":709,""dx"":111,""dy"":-112,""t"":10784},{""x"":623,""y"":695,""dx"":132,""dy"":-126,""t"":10816},{""x"":617,""y"":678,""dx"":126,""dy"":-143,""t"":10850},{""x"":628,""y"":670,""dx"":137,""dy"":-151,""t"":10884},{""x"":596,""y"":689,""dx"":105,""dy"":-132,""t"":10917},{""x"":575,""y"":707,""dx"":84,""dy"":-114,""t"":10951},{""x"":564,""y"":709,""dx"":73,""dy"":-112,""t"":10986},{""x"":560,""y"":702,""dx"":69,""dy"":-119,""t"":11020},{""x"":512,""y"":717,""dx"":21,""dy"":-104,""t"":11054},{""x"":481,""y"":728,""dx"":-10,""dy"":-93,""t"":11088},{""x"":467,""y"":727,""dx"":-24,""dy"":-94,""t"":11123},{""x"":468,""y"":721,""dx"":-23,""dy"":-100,""t"":11156},{""x"":467,""y"":716,""dx"":-24,""dy"":-105,""t"":11189},{""x"":472,""y"":720,""dx"":-19,""dy"":-101,""t"":11235},{""x"":491,""y"":721,""dx"":0,""dy"":-100,""t"":11275},{""x"":471,""y"":729,""dx"":-20,""dy"":-92,""t"":11299},{""x"":464,""y"":728,""dx"":-27,""dy"":-93,""t"":11326},{""x"":474,""y"":729,""dx"":-17,""dy"":-92,""t"":11358},{""x"":485,""y"":730,""dx"":-6,""dy"":-91,""t"":11395},{""x"":472,""y"":727,""dx"":-19,""dy"":-94,""t"":11427},{""x"":471,""y"":741,""dx"":-20,""dy"":-80,""t"":11461},{""x"":451,""y"":732,""dx"":-40,""dy"":-89,""t"":11497},{""x"":472,""y"":725,""dx"":-19,""dy"":-96,""t"":11531},{""x"":455,""y"":729,""dx"":-36,""dy"":-92,""t"":11564},{""x"":448,""y"":739,""dx"":-43,""dy"":-82,""t"":11598},{""x"":446,""y"":746,""dx"":-45,""dy"":-75,""t"":11631},{""x"":442,""y"":772,""dx"":-49,""dy"":-49,""t"":11666},{""x"":471,""y"":765,""dx"":-20,""dy"":-56,""t"":11700},{""x"":485,""y"":763,""dx"":-6,""dy"":-58,""t"":11734},{""x"":495,""y"":757,""dx"":4,""dy"":-64,""t"":11768},{""x"":511,""y"":764,""dx"":20,""dy"":-57,""t"":11802},{""x"":511,""y"":770,""dx"":20,""dy"":-51,""t"":11836},{""x"":506,""y"":773,""dx"":15,""dy"":-48,""t"":11870},{""x"":495,""y"":763,""dx"":4,""dy"":-58,""t"":11903},{""x"":481,""y"":746,""dx"":-10,""dy"":-75,""t"":11938},{""x"":473,""y"":757,""dx"":-18,""dy"":-64,""t"":11972},{""x"":474,""y"":773,""dx"":-17,""dy"":-48,""t"":12006}],[{""x"":1305,""y"":656,""dx"":-146,""dy"":-165,""t"":13060},{""x"":1293,""y"":657,""dx"":-158,""dy"":-164,""t"":13093},{""x"":1289,""y"":674,""dx"":-162,""dy"":-147,""t"":13128},{""x"":1301,""y"":688,""dx"":-150,""dy"":-133,""t"":13162},{""x"":1314,""y"":694,""dx"":-137,""dy"":-127,""t"":13197},{""x"":1327,""y"":691,""dx"":-124,""dy"":-130,""t"":13230},{""x"":1317,""y"":663,""dx"":-134,""dy"":-158,""t"":13264},{""x"":1314,""y"":664,""dx"":-137,""dy"":-157,""t"":13298},{""x"":1327,""y"":676,""dx"":-124,""dy"":-145,""t"":13331},{""x"":1338,""y"":686,""dx"":-113,""dy"":-135,""t"":13363},{""x"":1352,""y"":668,""dx"":-99,""dy"":-153,""t"":13399},{""x"":1347,""y"":673,""dx"":-104,""dy"":-148,""t"":13434},{""x"":1366,""y"":694,""dx"":-85,""dy"":-127,""t"":13468},{""x"":1353,""y"":648,""dx"":-98,""dy"":-173,""t"":13502},{""x"":1337,""y"":654,""dx"":-114,""dy"":-167,""t"":13536},{""x"":1324,""y"":612,""dx"":-127,""dy"":-209,""t"":13570},{""x"":1315,""y"":623,""dx"":-136,""dy"":-198,""t"":13604},{""x"":1296,""y"":598,""dx"":-155,""dy"":-223,""t"":13638},{""x"":1319,""y"":648,""dx"":-132,""dy"":-173,""t"":13672},{""x"":1306,""y"":623,""dx"":-145,""dy"":-198,""t"":13705},{""x"":1334,""y"":678,""dx"":-117,""dy"":-143,""t"":13741},{""x"":1360,""y"":693,""dx"":-91,""dy"":-128,""t"":13774},{""x"":1350,""y"":716,""dx"":-101,""dy"":-105,""t"":13807},{""x"":1340,""y"":674,""dx"":-111,""dy"":-147,""t"":13842},{""x"":1313,""y"":670,""dx"":-138,""dy"":-151,""t"":13875},{""x"":1322,""y"":672,""dx"":-129,""dy"":-149,""t"":13910},{""x"":1315,""y"":667,""dx"":-136,""dy"":-154,""t"":13944},{""x"":1299,""y"":678,""dx"":-152,""dy"":-143,""t"":13977},{""x"":1292,""y"":689,""dx"":-159,""dy"":-132,""t"":14012},{""x"":1308,""y"":680,""dx"":-143,""dy"":-141,""t"":14046},{""x"":1295,""y"":649,""dx"":-156,""dy"":-172,""t"":14080},{""x"":1291,""y"":658,""dx"":-160,""dy"":-163,""t"":14114},{""x"":1282,""y"":664,""dx"":-169,""dy"":-157,""t"":14148},{""x"":1280,""y"":678,""dx"":-171,""dy"":-143,""t"":14182},{""x"":1290,""y"":665,""dx"":-161,""dy"":-156,""t"":14215},{""x"":1319,""y"":696,""dx"":-132,""dy"":-125,""t"":14250},{""x"":1324,""y"":688,""dx"":-127,""dy"":-133,""t"":14285},{""x"":1311,""y"":693,""dx"":-140,""dy"":-128,""t"":14318},{""x"":1293,""y"":698,""dx"":-158,""dy"":-123,""t"":14352},{""x"":1290,""y"":712,""dx"":-161,""dy"":-109,""t"":14386},{""x"":1291,""y"":730,""dx"":-160,""dy"":-91,""t"":14420},{""x"":1272,""y"":691,""dx"":-179,""dy"":-130,""t"":14453},{""x"":1263,""y"":692,""dx"":-188,""dy"":-129,""t"":14487},{""x"":1249,""y"":645,""dx"":-202,""dy"":-176,""t"":14522},{""x"":1238,""y"":605,""dx"":-213,""dy"":-216,""t"":14554},{""x"":1243,""y"":611,""dx"":-208,""dy"":-210,""t"":14590},{""x"":1245,""y"":613,""dx"":-206,""dy"":-208,""t"":14623},{""x"":1290,""y"":648,""dx"":-161,""dy"":-173,""t"":14657},{""x"":1298,""y"":658,""dx"":-153,""dy"":-163,""t"":14692},{""x"":1300,""y"":630,""dx"":-151,""dy"":-191,""t"":14725},{""x"":1296,""y"":657,""dx"":-155,""dy"":-164,""t"":14760},{""x"":1293,""y"":669,""dx"":-158,""dy"":-152,""t"":14794},{""x"":1287,""y"":702,""dx"":-164,""dy"":-119,""t"":14827},{""x"":1303,""y"":719,""dx"":-148,""dy"":-102,""t"":14862},{""x"":1306,""y"":718,""dx"":-145,""dy"":-103,""t"":14896},{""x"":1304,""y"":710,""dx"":-147,""dy"":-111,""t"":14930},{""x"":1294,""y"":713,""dx"":-157,""dy"":-108,""t"":14962},{""x"":1304,""y"":687,""dx"":-147,""dy"":-134,""t"":14997},{""x"":1292,""y"":693,""dx"":-159,""dy"":-128,""t"":15032}]]","[70,100,95,98.30508474576271,38.983050847457626]","[{""x"":24.6,""y"":145.4,""r"":86.89977080966247},{""x"":-25.694915254237287,""y"":63.45762711864407,""r"":49.00931206182496},{""x"":-65.68333333333334,""y"":-137.05,""r"":43.09165417804749},{""x"":0.3389830508474576,""y"":-91,""r"":45.43066605260524},{""x"":-145.64406779661016,""y"":-149.83050847457628,""r"":29.35497806411203}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.41","validate","","","","","","","","","","",""
