"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","stimulus","load_time","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","ans","ISI","type","size","webgazer_data","webgazer_targets","webgazer_targets_data","correct","response_target","response_answer"
"true","fullscreen","0","1961","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","1967","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","4505","0.0-2.0-0.0","","","","","2528","{""name"":""张昊"",""age"":""23""}","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","5472","0.0-2.0-1.0","","","","","967","{""sex"":""男""}","[0]","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","4","6220","0.0-3.0","","","","","747"," ","","<p>实验说明：该实验根据颜色和形状各有两组，每组实验开始前会有一个眼动校准。</p><p>按""space""键继续。</p>","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","5","20961","0.0-4.0","","","","","","","","","6852","","","","","","","","","","","","","","","",""
"","html-button-response","6","21792","0.0-5.0-0.0","","","","","829","0","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","7","31399","0.0-5.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","8","32378","0.0-5.0-2.0","","","","","978","0","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","",""
"","webgazer-validate","9","49838","0.0-5.0-3.0","","","","","","","","","","[[{""x"":381,""y"":384,""dx"":-56.833343505859375,""dy"":133,""t"":989},{""x"":378,""y"":378,""dx"":-59.833343505859375,""dy"":127,""t"":1022},{""x"":382,""y"":376,""dx"":-55.833343505859375,""dy"":125,""t"":1058},{""x"":380,""y"":370,""dx"":-57.833343505859375,""dy"":119,""t"":1092},{""x"":351,""y"":338,""dx"":-86.83334350585938,""dy"":87,""t"":1125},{""x"":397,""y"":362,""dx"":-40.833343505859375,""dy"":111,""t"":1161},{""x"":425,""y"":351,""dx"":-12.833343505859375,""dy"":100,""t"":1191},{""x"":434,""y"":340,""dx"":-3.833343505859375,""dy"":89,""t"":1229},{""x"":421,""y"":345,""dx"":-16.833343505859375,""dy"":94,""t"":1261},{""x"":435,""y"":326,""dx"":-2.833343505859375,""dy"":75,""t"":1294},{""x"":428,""y"":312,""dx"":-9.833343505859375,""dy"":61,""t"":1336},{""x"":418,""y"":335,""dx"":-19.833343505859375,""dy"":84,""t"":1363},{""x"":449,""y"":340,""dx"":11.166656494140625,""dy"":89,""t"":1396},{""x"":425,""y"":334,""dx"":-12.833343505859375,""dy"":83,""t"":1434},{""x"":424,""y"":326,""dx"":-13.833343505859375,""dy"":75,""t"":1464},{""x"":423,""y"":350,""dx"":-14.833343505859375,""dy"":99,""t"":1500},{""x"":413,""y"":323,""dx"":-24.833343505859375,""dy"":72,""t"":1532},{""x"":405,""y"":333,""dx"":-32.833343505859375,""dy"":82,""t"":1567},{""x"":401,""y"":333,""dx"":-36.833343505859375,""dy"":82,""t"":1600},{""x"":446,""y"":344,""dx"":8.166656494140625,""dy"":93,""t"":1634},{""x"":475,""y"":371,""dx"":37.166656494140625,""dy"":120,""t"":1668},{""x"":482,""y"":372,""dx"":44.166656494140625,""dy"":121,""t"":1706},{""x"":499,""y"":394,""dx"":61.166656494140625,""dy"":143,""t"":1737},{""x"":456,""y"":360,""dx"":18.166656494140625,""dy"":109,""t"":1772},{""x"":452,""y"":347,""dx"":14.166656494140625,""dy"":96,""t"":1803},{""x"":451,""y"":358,""dx"":13.166656494140625,""dy"":107,""t"":1840},{""x"":437,""y"":366,""dx"":-0.833343505859375,""dy"":115,""t"":1876},{""x"":437,""y"":372,""dx"":-0.833343505859375,""dy"":121,""t"":1907},{""x"":431,""y"":349,""dx"":-6.833343505859375,""dy"":98,""t"":1942},{""x"":441,""y"":339,""dx"":3.166656494140625,""dy"":88,""t"":1973},{""x"":438,""y"":318,""dx"":0.166656494140625,""dy"":67,""t"":2010},{""x"":426,""y"":309,""dx"":-11.833343505859375,""dy"":58,""t"":2045},{""x"":441,""y"":308,""dx"":3.166656494140625,""dy"":57,""t"":2076},{""x"":423,""y"":290,""dx"":-14.833343505859375,""dy"":39,""t"":2112},{""x"":458,""y"":296,""dx"":20.166656494140625,""dy"":45,""t"":2143},{""x"":459,""y"":335,""dx"":21.166656494140625,""dy"":84,""t"":2179},{""x"":466,""y"":368,""dx"":28.166656494140625,""dy"":117,""t"":2212},{""x"":481,""y"":359,""dx"":43.166656494140625,""dy"":108,""t"":2246},{""x"":506,""y"":339,""dx"":68.16665649414062,""dy"":88,""t"":2282},{""x"":488,""y"":341,""dx"":50.166656494140625,""dy"":90,""t"":2316},{""x"":522,""y"":317,""dx"":84.16665649414062,""dy"":66,""t"":2348},{""x"":516,""y"":354,""dx"":78.16665649414062,""dy"":103,""t"":2385},{""x"":497,""y"":372,""dx"":59.166656494140625,""dy"":121,""t"":2415},{""x"":516,""y"":362,""dx"":78.16665649414062,""dy"":111,""t"":2452},{""x"":502,""y"":381,""dx"":64.16665649414062,""dy"":130,""t"":2484},{""x"":510,""y"":403,""dx"":72.16665649414062,""dy"":152,""t"":2518},{""x"":478,""y"":384,""dx"":40.166656494140625,""dy"":133,""t"":2555},{""x"":451,""y"":367,""dx"":13.166656494140625,""dy"":116,""t"":2585},{""x"":425,""y"":365,""dx"":-12.833343505859375,""dy"":114,""t"":2620},{""x"":421,""y"":377,""dx"":-16.833343505859375,""dy"":126,""t"":2658},{""x"":434,""y"":371,""dx"":-3.833343505859375,""dy"":120,""t"":2689},{""x"":396,""y"":368,""dx"":-41.833343505859375,""dy"":117,""t"":2724},{""x"":365,""y"":365,""dx"":-72.83334350585938,""dy"":114,""t"":2754},{""x"":369,""y"":351,""dx"":-68.83334350585938,""dy"":100,""t"":2791},{""x"":372,""y"":373,""dx"":-65.83334350585938,""dy"":122,""t"":2828},{""x"":375,""y"":391,""dx"":-62.833343505859375,""dy"":140,""t"":2857},{""x"":380,""y"":413,""dx"":-57.833343505859375,""dy"":162,""t"":2892},{""x"":385,""y"":413,""dx"":-52.833343505859375,""dy"":162,""t"":2928},{""x"":383,""y"":422,""dx"":-54.833343505859375,""dy"":171,""t"":2961}],[{""x"":1249,""y"":385,""dx"":-42.5,""dy"":134,""t"":4015},{""x"":1208,""y"":392,""dx"":-83.5,""dy"":141,""t"":4051},{""x"":1227,""y"":372,""dx"":-64.5,""dy"":121,""t"":4082},{""x"":1212,""y"":354,""dx"":-79.5,""dy"":103,""t"":4117},{""x"":1206,""y"":367,""dx"":-85.5,""dy"":116,""t"":4154},{""x"":1201,""y"":379,""dx"":-90.5,""dy"":128,""t"":4184},{""x"":1186,""y"":383,""dx"":-105.5,""dy"":132,""t"":4220},{""x"":1204,""y"":340,""dx"":-87.5,""dy"":89,""t"":4258},{""x"":1203,""y"":365,""dx"":-88.5,""dy"":114,""t"":4288},{""x"":1191,""y"":367,""dx"":-100.5,""dy"":116,""t"":4324},{""x"":1183,""y"":344,""dx"":-108.5,""dy"":93,""t"":4355},{""x"":1201,""y"":320,""dx"":-90.5,""dy"":69,""t"":4388},{""x"":1207,""y"":312,""dx"":-84.5,""dy"":61,""t"":4421},{""x"":1213,""y"":306,""dx"":-78.5,""dy"":55,""t"":4457},{""x"":1212,""y"":300,""dx"":-79.5,""dy"":49,""t"":4494},{""x"":1225,""y"":304,""dx"":-66.5,""dy"":53,""t"":4524},{""x"":1215,""y"":288,""dx"":-76.5,""dy"":37,""t"":4561},{""x"":1224,""y"":300,""dx"":-67.5,""dy"":49,""t"":4592},{""x"":1226,""y"":321,""dx"":-65.5,""dy"":70,""t"":4627},{""x"":1232,""y"":336,""dx"":-59.5,""dy"":85,""t"":4660},{""x"":1243,""y"":361,""dx"":-48.5,""dy"":110,""t"":4695},{""x"":1244,""y"":346,""dx"":-47.5,""dy"":95,""t"":4730},{""x"":1216,""y"":369,""dx"":-75.5,""dy"":118,""t"":4764},{""x"":1224,""y"":394,""dx"":-67.5,""dy"":143,""t"":4796},{""x"":1249,""y"":397,""dx"":-42.5,""dy"":146,""t"":4833},{""x"":1278,""y"":431,""dx"":-13.5,""dy"":180,""t"":4863},{""x"":1293,""y"":432,""dx"":1.5,""dy"":181,""t"":4901},{""x"":1293,""y"":460,""dx"":1.5,""dy"":209,""t"":4932},{""x"":1300,""y"":440,""dx"":8.5,""dy"":189,""t"":4967},{""x"":1327,""y"":450,""dx"":35.5,""dy"":199,""t"":5004},{""x"":1311,""y"":452,""dx"":19.5,""dy"":201,""t"":5033},{""x"":1291,""y"":475,""dx"":-0.5,""dy"":224,""t"":5067},{""x"":1267,""y"":422,""dx"":-24.5,""dy"":171,""t"":5107},{""x"":1303,""y"":421,""dx"":11.5,""dy"":170,""t"":5135},{""x"":1269,""y"":426,""dx"":-22.5,""dy"":175,""t"":5173},{""x"":1230,""y"":419,""dx"":-61.5,""dy"":168,""t"":5204},{""x"":1267,""y"":445,""dx"":-24.5,""dy"":194,""t"":5239},{""x"":1265,""y"":458,""dx"":-26.5,""dy"":207,""t"":5276},{""x"":1283,""y"":454,""dx"":-8.5,""dy"":203,""t"":5307},{""x"":1282,""y"":464,""dx"":-9.5,""dy"":213,""t"":5341},{""x"":1269,""y"":480,""dx"":-22.5,""dy"":229,""t"":5379},{""x"":1248,""y"":462,""dx"":-43.5,""dy"":211,""t"":5409},{""x"":1259,""y"":464,""dx"":-32.5,""dy"":213,""t"":5444},{""x"":1258,""y"":482,""dx"":-33.5,""dy"":231,""t"":5475},{""x"":1268,""y"":456,""dx"":-23.5,""dy"":205,""t"":5513},{""x"":1288,""y"":460,""dx"":-3.5,""dy"":209,""t"":5548},{""x"":1290,""y"":422,""dx"":-1.5,""dy"":171,""t"":5584},{""x"":1269,""y"":428,""dx"":-22.5,""dy"":177,""t"":5612},{""x"":1257,""y"":394,""dx"":-34.5,""dy"":143,""t"":5645},{""x"":1233,""y"":421,""dx"":-58.5,""dy"":170,""t"":5681},{""x"":1174,""y"":393,""dx"":-117.5,""dy"":142,""t"":5717},{""x"":1166,""y"":386,""dx"":-125.5,""dy"":135,""t"":5749},{""x"":1143,""y"":330,""dx"":-148.5,""dy"":79,""t"":5785},{""x"":1149,""y"":316,""dx"":-142.5,""dy"":65,""t"":5815},{""x"":1182,""y"":360,""dx"":-109.5,""dy"":109,""t"":5851},{""x"":1220,""y"":395,""dx"":-71.5,""dy"":144,""t"":5884},{""x"":1238,""y"":358,""dx"":-53.5,""dy"":107,""t"":5918},{""x"":1224,""y"":398,""dx"":-67.5,""dy"":147,""t"":5955}],[{""x"":911,""y"":368,""dx"":46.33331298828125,""dy"":-123,""t"":7009},{""x"":932,""y"":381,""dx"":67.33331298828125,""dy"":-110,""t"":7039},{""x"":921,""y"":386,""dx"":56.33331298828125,""dy"":-105,""t"":7075},{""x"":932,""y"":400,""dx"":67.33331298828125,""dy"":-91,""t"":7108},{""x"":917,""y"":411,""dx"":52.33331298828125,""dy"":-80,""t"":7142},{""x"":880,""y"":408,""dx"":15.33331298828125,""dy"":-83,""t"":7178},{""x"":894,""y"":420,""dx"":29.33331298828125,""dy"":-71,""t"":7213},{""x"":932,""y"":430,""dx"":67.33331298828125,""dy"":-61,""t"":7244},{""x"":941,""y"":419,""dx"":76.33331298828125,""dy"":-72,""t"":7281},{""x"":948,""y"":443,""dx"":83.33331298828125,""dy"":-48,""t"":7312},{""x"":927,""y"":463,""dx"":62.33331298828125,""dy"":-28,""t"":7348},{""x"":918,""y"":473,""dx"":53.33331298828125,""dy"":-18,""t"":7380},{""x"":911,""y"":482,""dx"":46.33331298828125,""dy"":-9,""t"":7414},{""x"":927,""y"":479,""dx"":62.33331298828125,""dy"":-12,""t"":7452},{""x"":934,""y"":448,""dx"":69.33331298828125,""dy"":-43,""t"":7481},{""x"":919,""y"":423,""dx"":54.33331298828125,""dy"":-68,""t"":7516},{""x"":935,""y"":369,""dx"":70.33331298828125,""dy"":-122,""t"":7554},{""x"":901,""y"":365,""dx"":36.33331298828125,""dy"":-126,""t"":7584},{""x"":871,""y"":357,""dx"":6.33331298828125,""dy"":-134,""t"":7620},{""x"":873,""y"":345,""dx"":8.33331298828125,""dy"":-146,""t"":7651},{""x"":860,""y"":359,""dx"":-4.66668701171875,""dy"":-132,""t"":7688},{""x"":832,""y"":345,""dx"":-32.66668701171875,""dy"":-146,""t"":7724},{""x"":825,""y"":326,""dx"":-39.66668701171875,""dy"":-165,""t"":7753},{""x"":814,""y"":324,""dx"":-50.66668701171875,""dy"":-167,""t"":7789},{""x"":788,""y"":321,""dx"":-76.66668701171875,""dy"":-170,""t"":7821},{""x"":809,""y"":348,""dx"":-55.66668701171875,""dy"":-143,""t"":7857},{""x"":802,""y"":372,""dx"":-62.66668701171875,""dy"":-119,""t"":7892},{""x"":818,""y"":373,""dx"":-46.66668701171875,""dy"":-118,""t"":7924},{""x"":845,""y"":387,""dx"":-19.66668701171875,""dy"":-104,""t"":7960},{""x"":831,""y"":407,""dx"":-33.66668701171875,""dy"":-84,""t"":7996},{""x"":867,""y"":418,""dx"":2.33331298828125,""dy"":-73,""t"":8027},{""x"":849,""y"":465,""dx"":-15.66668701171875,""dy"":-26,""t"":8059},{""x"":851,""y"":508,""dx"":-13.66668701171875,""dy"":17,""t"":8094},{""x"":837,""y"":518,""dx"":-27.66668701171875,""dy"":27,""t"":8130},{""x"":860,""y"":507,""dx"":-4.66668701171875,""dy"":16,""t"":8164},{""x"":868,""y"":527,""dx"":3.33331298828125,""dy"":36,""t"":8197},{""x"":867,""y"":514,""dx"":2.33331298828125,""dy"":23,""t"":8233},{""x"":860,""y"":475,""dx"":-4.66668701171875,""dy"":-16,""t"":8263},{""x"":844,""y"":488,""dx"":-20.66668701171875,""dy"":-3,""t"":8300},{""x"":834,""y"":469,""dx"":-30.66668701171875,""dy"":-22,""t"":8332},{""x"":883,""y"":498,""dx"":18.33331298828125,""dy"":7,""t"":8366},{""x"":878,""y"":475,""dx"":13.33331298828125,""dy"":-16,""t"":8403},{""x"":881,""y"":447,""dx"":16.33331298828125,""dy"":-44,""t"":8433},{""x"":858,""y"":422,""dx"":-6.66668701171875,""dy"":-69,""t"":8468},{""x"":853,""y"":401,""dx"":-11.66668701171875,""dy"":-90,""t"":8507},{""x"":801,""y"":451,""dx"":-63.66668701171875,""dy"":-40,""t"":8535},{""x"":799,""y"":432,""dx"":-65.66668701171875,""dy"":-59,""t"":8572},{""x"":800,""y"":417,""dx"":-64.66668701171875,""dy"":-74,""t"":8604},{""x"":802,""y"":405,""dx"":-62.66668701171875,""dy"":-86,""t"":8639},{""x"":822,""y"":380,""dx"":-42.66668701171875,""dy"":-111,""t"":8675},{""x"":811,""y"":345,""dx"":-53.66668701171875,""dy"":-146,""t"":8705},{""x"":844,""y"":342,""dx"":-20.66668701171875,""dy"":-149,""t"":8741},{""x"":869,""y"":331,""dx"":4.33331298828125,""dy"":-160,""t"":8778},{""x"":867,""y"":351,""dx"":2.33331298828125,""dy"":-140,""t"":8810},{""x"":846,""y"":343,""dx"":-18.66668701171875,""dy"":-148,""t"":8844},{""x"":886,""y"":328,""dx"":21.33331298828125,""dy"":-163,""t"":8875},{""x"":913,""y"":332,""dx"":48.33331298828125,""dy"":-159,""t"":8911},{""x"":895,""y"":384,""dx"":30.33331298828125,""dy"":-107,""t"":8948},{""x"":910,""y"":413,""dx"":45.33331298828125,""dy"":-78,""t"":8978}],[{""x"":425,""y"":554,""dx"":-12.833343505859375,""dy"":-177,""t"":10002},{""x"":431,""y"":587,""dx"":-6.833343505859375,""dy"":-144,""t"":10033},{""x"":452,""y"":616,""dx"":14.166656494140625,""dy"":-115,""t"":10068},{""x"":479,""y"":617,""dx"":41.166656494140625,""dy"":-114,""t"":10100},{""x"":477,""y"":578,""dx"":39.166656494140625,""dy"":-153,""t"":10136},{""x"":506,""y"":601,""dx"":68.16665649414062,""dy"":-130,""t"":10172},{""x"":531,""y"":622,""dx"":93.16665649414062,""dy"":-109,""t"":10202},{""x"":550,""y"":654,""dx"":112.16665649414062,""dy"":-77,""t"":10236},{""x"":537,""y"":635,""dx"":99.16665649414062,""dy"":-96,""t"":10269},{""x"":554,""y"":631,""dx"":116.16665649414062,""dy"":-100,""t"":10305},{""x"":521,""y"":643,""dx"":83.16665649414062,""dy"":-88,""t"":10356},{""x"":492,""y"":654,""dx"":54.166656494140625,""dy"":-77,""t"":10372},{""x"":530,""y"":636,""dx"":92.16665649414062,""dy"":-95,""t"":10409},{""x"":547,""y"":646,""dx"":109.16665649414062,""dy"":-85,""t"":10444},{""x"":571,""y"":652,""dx"":133.16665649414062,""dy"":-79,""t"":10475},{""x"":546,""y"":631,""dx"":108.16665649414062,""dy"":-100,""t"":10509},{""x"":536,""y"":630,""dx"":98.16665649414062,""dy"":-101,""t"":10541},{""x"":552,""y"":635,""dx"":114.16665649414062,""dy"":-96,""t"":10578},{""x"":574,""y"":623,""dx"":136.16665649414062,""dy"":-108,""t"":10613},{""x"":560,""y"":615,""dx"":122.16665649414062,""dy"":-116,""t"":10644},{""x"":571,""y"":609,""dx"":133.16665649414062,""dy"":-122,""t"":10681},{""x"":581,""y"":617,""dx"":143.16665649414062,""dy"":-114,""t"":10712},{""x"":589,""y"":632,""dx"":151.16665649414062,""dy"":-99,""t"":10748},{""x"":562,""y"":620,""dx"":124.16665649414062,""dy"":-111,""t"":10781},{""x"":521,""y"":614,""dx"":83.16665649414062,""dy"":-117,""t"":10815},{""x"":504,""y"":616,""dx"":66.16665649414062,""dy"":-115,""t"":10850},{""x"":468,""y"":593,""dx"":30.166656494140625,""dy"":-138,""t"":10881},{""x"":469,""y"":565,""dx"":31.166656494140625,""dy"":-166,""t"":10917},{""x"":465,""y"":532,""dx"":27.166656494140625,""dy"":-199,""t"":10954},{""x"":500,""y"":521,""dx"":62.166656494140625,""dy"":-210,""t"":10984},{""x"":494,""y"":544,""dx"":56.166656494140625,""dy"":-187,""t"":11021},{""x"":487,""y"":536,""dx"":49.166656494140625,""dy"":-195,""t"":11053},{""x"":476,""y"":523,""dx"":38.166656494140625,""dy"":-208,""t"":11087},{""x"":477,""y"":532,""dx"":39.166656494140625,""dy"":-199,""t"":11124},{""x"":480,""y"":530,""dx"":42.166656494140625,""dy"":-201,""t"":11153},{""x"":487,""y"":526,""dx"":49.166656494140625,""dy"":-205,""t"":11188},{""x"":462,""y"":533,""dx"":24.166656494140625,""dy"":-198,""t"":11227},{""x"":454,""y"":527,""dx"":16.166656494140625,""dy"":-204,""t"":11257},{""x"":451,""y"":513,""dx"":13.166656494140625,""dy"":-218,""t"":11293},{""x"":445,""y"":511,""dx"":7.166656494140625,""dy"":-220,""t"":11324},{""x"":449,""y"":515,""dx"":11.166656494140625,""dy"":-216,""t"":11360},{""x"":477,""y"":537,""dx"":39.166656494140625,""dy"":-194,""t"":11395},{""x"":491,""y"":535,""dx"":53.166656494140625,""dy"":-196,""t"":11429},{""x"":515,""y"":539,""dx"":77.16665649414062,""dy"":-192,""t"":11460},{""x"":525,""y"":543,""dx"":87.16665649414062,""dy"":-188,""t"":11493},{""x"":528,""y"":548,""dx"":90.16665649414062,""dy"":-183,""t"":11530},{""x"":538,""y"":549,""dx"":100.16665649414062,""dy"":-182,""t"":11565},{""x"":526,""y"":536,""dx"":88.16665649414062,""dy"":-195,""t"":11596},{""x"":522,""y"":536,""dx"":84.16665649414062,""dy"":-195,""t"":11633},{""x"":495,""y"":531,""dx"":57.166656494140625,""dy"":-200,""t"":11663},{""x"":522,""y"":525,""dx"":84.16665649414062,""dy"":-206,""t"":11699},{""x"":529,""y"":532,""dx"":91.16665649414062,""dy"":-199,""t"":11732},{""x"":535,""y"":532,""dx"":97.16665649414062,""dy"":-199,""t"":11766},{""x"":525,""y"":496,""dx"":87.16665649414062,""dy"":-235,""t"":11802},{""x"":497,""y"":494,""dx"":59.166656494140625,""dy"":-237,""t"":11837},{""x"":463,""y"":479,""dx"":25.166656494140625,""dy"":-252,""t"":11869},{""x"":438,""y"":504,""dx"":0.166656494140625,""dy"":-227,""t"":11905},{""x"":434,""y"":480,""dx"":-3.833343505859375,""dy"":-251,""t"":11935},{""x"":437,""y"":515,""dx"":-0.833343505859375,""dy"":-216,""t"":11972}],[{""x"":1215,""y"":565,""dx"":-76.5,""dy"":-166,""t"":13026},{""x"":1213,""y"":549,""dx"":-78.5,""dy"":-182,""t"":13061},{""x"":1225,""y"":555,""dx"":-66.5,""dy"":-176,""t"":13093},{""x"":1209,""y"":556,""dx"":-82.5,""dy"":-175,""t"":13129},{""x"":1194,""y"":553,""dx"":-97.5,""dy"":-178,""t"":13160},{""x"":1197,""y"":570,""dx"":-94.5,""dy"":-161,""t"":13196},{""x"":1189,""y"":562,""dx"":-102.5,""dy"":-169,""t"":13228},{""x"":1159,""y"":562,""dx"":-132.5,""dy"":-169,""t"":13263},{""x"":1165,""y"":577,""dx"":-126.5,""dy"":-154,""t"":13299},{""x"":1156,""y"":616,""dx"":-135.5,""dy"":-115,""t"":13329},{""x"":1149,""y"":650,""dx"":-142.5,""dy"":-81,""t"":13363},{""x"":1150,""y"":674,""dx"":-141.5,""dy"":-57,""t"":13403},{""x"":1189,""y"":666,""dx"":-102.5,""dy"":-65,""t"":13432},{""x"":1214,""y"":678,""dx"":-77.5,""dy"":-53,""t"":13467},{""x"":1231,""y"":704,""dx"":-60.5,""dy"":-27,""t"":13499},{""x"":1243,""y"":694,""dx"":-48.5,""dy"":-37,""t"":13537},{""x"":1227,""y"":686,""dx"":-64.5,""dy"":-45,""t"":13571},{""x"":1183,""y"":653,""dx"":-108.5,""dy"":-78,""t"":13603},{""x"":1218,""y"":654,""dx"":-73.5,""dy"":-77,""t"":13636},{""x"":1196,""y"":632,""dx"":-95.5,""dy"":-99,""t"":13674},{""x"":1190,""y"":626,""dx"":-101.5,""dy"":-105,""t"":13705},{""x"":1217,""y"":646,""dx"":-74.5,""dy"":-85,""t"":13740},{""x"":1182,""y"":648,""dx"":-109.5,""dy"":-83,""t"":13771},{""x"":1202,""y"":650,""dx"":-89.5,""dy"":-81,""t"":13808},{""x"":1199,""y"":678,""dx"":-92.5,""dy"":-53,""t"":13844},{""x"":1200,""y"":682,""dx"":-91.5,""dy"":-49,""t"":13874},{""x"":1231,""y"":701,""dx"":-60.5,""dy"":-30,""t"":13909},{""x"":1202,""y"":711,""dx"":-89.5,""dy"":-20,""t"":13941},{""x"":1201,""y"":697,""dx"":-90.5,""dy"":-34,""t"":13977},{""x"":1218,""y"":714,""dx"":-73.5,""dy"":-17,""t"":14012},{""x"":1210,""y"":730,""dx"":-81.5,""dy"":-1,""t"":14044},{""x"":1226,""y"":732,""dx"":-65.5,""dy"":1,""t"":14085},{""x"":1239,""y"":749,""dx"":-52.5,""dy"":18,""t"":14111},{""x"":1253,""y"":736,""dx"":-38.5,""dy"":5,""t"":14147},{""x"":1271,""y"":727,""dx"":-20.5,""dy"":-4,""t"":14180},{""x"":1261,""y"":715,""dx"":-30.5,""dy"":-16,""t"":14214},{""x"":1216,""y"":700,""dx"":-75.5,""dy"":-31,""t"":14250},{""x"":1192,""y"":712,""dx"":-99.5,""dy"":-19,""t"":14284},{""x"":1163,""y"":703,""dx"":-128.5,""dy"":-28,""t"":14318},{""x"":1145,""y"":687,""dx"":-146.5,""dy"":-44,""t"":14350},{""x"":1158,""y"":665,""dx"":-133.5,""dy"":-66,""t"":14383},{""x"":1169,""y"":649,""dx"":-122.5,""dy"":-82,""t"":14420},{""x"":1159,""y"":657,""dx"":-132.5,""dy"":-74,""t"":14452},{""x"":1140,""y"":658,""dx"":-151.5,""dy"":-73,""t"":14486},{""x"":1168,""y"":648,""dx"":-123.5,""dy"":-83,""t"":14524},{""x"":1192,""y"":641,""dx"":-99.5,""dy"":-90,""t"":14553},{""x"":1219,""y"":619,""dx"":-72.5,""dy"":-112,""t"":14588},{""x"":1240,""y"":599,""dx"":-51.5,""dy"":-132,""t"":14625},{""x"":1241,""y"":603,""dx"":-50.5,""dy"":-128,""t"":14655},{""x"":1244,""y"":613,""dx"":-47.5,""dy"":-118,""t"":14692},{""x"":1291,""y"":635,""dx"":-0.5,""dy"":-96,""t"":14723},{""x"":1264,""y"":633,""dx"":-27.5,""dy"":-98,""t"":14759},{""x"":1260,""y"":625,""dx"":-31.5,""dy"":-106,""t"":14796},{""x"":1245,""y"":634,""dx"":-46.5,""dy"":-97,""t"":14826},{""x"":1242,""y"":647,""dx"":-49.5,""dy"":-84,""t"":14861},{""x"":1224,""y"":676,""dx"":-67.5,""dy"":-55,""t"":14899},{""x"":1218,""y"":667,""dx"":-73.5,""dy"":-64,""t"":14929},{""x"":1217,""y"":669,""dx"":-74.5,""dy"":-62,""t"":14964},{""x"":1228,""y"":643,""dx"":-63.5,""dy"":-88,""t"":14995}]]","[100,77.58620689655173,100,52.54237288135594,96.61016949152543]","[{""x"":-2.9180892685712396,""y"":103.91525423728814,""r"":43.191502510474486},{""x"":-53.6551724137931,""y"":141.3448275862069,""r"":96.11594645164834},{""x"":4.8756858696371825,""y"":-80.52542372881356,""r"":69.84785451830365},{""x"":66.57343615515758,""y"":-161.84745762711864,""r"":65.70905770357592},{""x"":-83.72033898305085,""y"":-78.77966101694915,""r"":56.74784081811355}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.43","validate","","","","","","","","","",""
