"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","stimulus","load_time","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","phase","ans","ISI","type","size","webgazer_data","webgazer_targets","webgazer_targets_data","correct","response_target","response_answer"
"true","fullscreen","0","2079","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","2083","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","5617","0.0-2.0-0.0","","","","","3532","{""name"":""黎钰"",""age"":""22""}","","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","6712","0.0-2.0-1.0","","","","","1095","{""sex"":""女""}","[0]","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","4","7560","0.0-3.0","","","","","846"," ","","<p>实验说明：该实验根据颜色和形状各有两组，每组实验开始前会有一个眼动校准。</p><p>按""space""键继续。</p>","","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","5","20521","0.0-4.0","","","","","","","","","18","","","","","","","","","","","","","","","","",""
"","html-button-response","6","21112","0.0-5.0-0.0","","","","","589","0","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","7","31800","0.0-5.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","8","32543","0.0-5.0-2.0","","","","","743","0","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","","",""
"","webgazer-validate","9","50232","0.0-5.0-3.0","","","","","","","","","","[[{""x"":393,""y"":446,""dx"":-98,""dy"":165,""t"":990},{""x"":399,""y"":429,""dx"":-92,""dy"":148,""t"":1022},{""x"":380,""y"":411,""dx"":-111,""dy"":130,""t"":1058},{""x"":380,""y"":400,""dx"":-111,""dy"":119,""t"":1092},{""x"":369,""y"":424,""dx"":-122,""dy"":143,""t"":1125},{""x"":379,""y"":407,""dx"":-112,""dy"":126,""t"":1160},{""x"":398,""y"":399,""dx"":-93,""dy"":118,""t"":1194},{""x"":378,""y"":436,""dx"":-113,""dy"":155,""t"":1228},{""x"":357,""y"":453,""dx"":-134,""dy"":172,""t"":1261},{""x"":367,""y"":434,""dx"":-124,""dy"":153,""t"":1297},{""x"":357,""y"":445,""dx"":-134,""dy"":164,""t"":1331},{""x"":354,""y"":455,""dx"":-137,""dy"":174,""t"":1364},{""x"":344,""y"":481,""dx"":-147,""dy"":200,""t"":1398},{""x"":336,""y"":503,""dx"":-155,""dy"":222,""t"":1430},{""x"":340,""y"":505,""dx"":-151,""dy"":224,""t"":1466},{""x"":331,""y"":512,""dx"":-160,""dy"":231,""t"":1499},{""x"":338,""y"":488,""dx"":-153,""dy"":207,""t"":1534},{""x"":362,""y"":464,""dx"":-129,""dy"":183,""t"":1568},{""x"":380,""y"":479,""dx"":-111,""dy"":198,""t"":1602},{""x"":388,""y"":484,""dx"":-103,""dy"":203,""t"":1636},{""x"":367,""y"":510,""dx"":-124,""dy"":229,""t"":1670},{""x"":369,""y"":516,""dx"":-122,""dy"":235,""t"":1703},{""x"":367,""y"":525,""dx"":-124,""dy"":244,""t"":1738},{""x"":365,""y"":523,""dx"":-126,""dy"":242,""t"":1772},{""x"":359,""y"":509,""dx"":-132,""dy"":228,""t"":1806},{""x"":351,""y"":506,""dx"":-140,""dy"":225,""t"":1840},{""x"":349,""y"":511,""dx"":-142,""dy"":230,""t"":1873},{""x"":348,""y"":535,""dx"":-143,""dy"":254,""t"":1908},{""x"":336,""y"":531,""dx"":-155,""dy"":250,""t"":1941},{""x"":338,""y"":532,""dx"":-153,""dy"":251,""t"":1977},{""x"":317,""y"":546,""dx"":-174,""dy"":265,""t"":2011},{""x"":321,""y"":545,""dx"":-170,""dy"":264,""t"":2043},{""x"":316,""y"":573,""dx"":-175,""dy"":292,""t"":2078},{""x"":319,""y"":551,""dx"":-172,""dy"":270,""t"":2111},{""x"":323,""y"":566,""dx"":-168,""dy"":285,""t"":2146},{""x"":350,""y"":555,""dx"":-141,""dy"":274,""t"":2180},{""x"":362,""y"":561,""dx"":-129,""dy"":280,""t"":2213},{""x"":367,""y"":574,""dx"":-124,""dy"":293,""t"":2247},{""x"":384,""y"":582,""dx"":-107,""dy"":301,""t"":2282},{""x"":408,""y"":576,""dx"":-83,""dy"":295,""t"":2316},{""x"":400,""y"":549,""dx"":-91,""dy"":268,""t"":2349},{""x"":394,""y"":545,""dx"":-97,""dy"":264,""t"":2383},{""x"":381,""y"":536,""dx"":-110,""dy"":255,""t"":2418},{""x"":391,""y"":528,""dx"":-100,""dy"":247,""t"":2452},{""x"":373,""y"":507,""dx"":-118,""dy"":226,""t"":2486},{""x"":386,""y"":533,""dx"":-105,""dy"":252,""t"":2520},{""x"":397,""y"":527,""dx"":-94,""dy"":246,""t"":2555},{""x"":394,""y"":535,""dx"":-97,""dy"":254,""t"":2587},{""x"":405,""y"":483,""dx"":-86,""dy"":202,""t"":2621},{""x"":423,""y"":471,""dx"":-68,""dy"":190,""t"":2656},{""x"":426,""y"":457,""dx"":-65,""dy"":176,""t"":2690},{""x"":406,""y"":472,""dx"":-85,""dy"":191,""t"":2724},{""x"":415,""y"":481,""dx"":-76,""dy"":200,""t"":2758},{""x"":409,""y"":500,""dx"":-82,""dy"":219,""t"":2792},{""x"":405,""y"":543,""dx"":-86,""dy"":262,""t"":2826},{""x"":406,""y"":535,""dx"":-85,""dy"":254,""t"":2859},{""x"":401,""y"":526,""dx"":-90,""dy"":245,""t"":2894},{""x"":424,""y"":507,""dx"":-67,""dy"":226,""t"":2928},{""x"":426,""y"":512,""dx"":-65,""dy"":231,""t"":2961}],[{""x"":1834,""y"":718,""dx"":383,""dy"":437,""t"":4017},{""x"":1820,""y"":711,""dx"":369,""dy"":430,""t"":4050},{""x"":1812,""y"":713,""dx"":361,""dy"":432,""t"":4083},{""x"":1794,""y"":717,""dx"":343,""dy"":436,""t"":4117},{""x"":1788,""y"":710,""dx"":337,""dy"":429,""t"":4152},{""x"":1775,""y"":696,""dx"":324,""dy"":415,""t"":4185},{""x"":1765,""y"":702,""dx"":314,""dy"":421,""t"":4220},{""x"":1763,""y"":682,""dx"":312,""dy"":401,""t"":4254},{""x"":1756,""y"":684,""dx"":305,""dy"":403,""t"":4288},{""x"":1746,""y"":685,""dx"":295,""dy"":404,""t"":4321},{""x"":1735,""y"":677,""dx"":284,""dy"":396,""t"":4355},{""x"":1713,""y"":683,""dx"":262,""dy"":402,""t"":4390},{""x"":1701,""y"":676,""dx"":250,""dy"":395,""t"":4423},{""x"":1693,""y"":686,""dx"":242,""dy"":405,""t"":4457},{""x"":1685,""y"":701,""dx"":234,""dy"":420,""t"":4491},{""x"":1703,""y"":698,""dx"":252,""dy"":417,""t"":4525},{""x"":1720,""y"":701,""dx"":269,""dy"":420,""t"":4560},{""x"":1736,""y"":703,""dx"":285,""dy"":422,""t"":4592},{""x"":1741,""y"":699,""dx"":290,""dy"":418,""t"":4627},{""x"":1759,""y"":688,""dx"":308,""dy"":407,""t"":4661},{""x"":1770,""y"":692,""dx"":319,""dy"":411,""t"":4696},{""x"":1771,""y"":697,""dx"":320,""dy"":416,""t"":4729},{""x"":1756,""y"":706,""dx"":305,""dy"":425,""t"":4763},{""x"":1768,""y"":699,""dx"":317,""dy"":418,""t"":4799},{""x"":1784,""y"":692,""dx"":333,""dy"":411,""t"":4832},{""x"":1783,""y"":685,""dx"":332,""dy"":404,""t"":4867},{""x"":1776,""y"":690,""dx"":325,""dy"":409,""t"":4900},{""x"":1768,""y"":687,""dx"":317,""dy"":406,""t"":4934},{""x"":1745,""y"":698,""dx"":294,""dy"":417,""t"":4967},{""x"":1725,""y"":707,""dx"":274,""dy"":426,""t"":4999},{""x"":1726,""y"":715,""dx"":275,""dy"":434,""t"":5035},{""x"":1727,""y"":717,""dx"":276,""dy"":436,""t"":5069},{""x"":1713,""y"":722,""dx"":262,""dy"":441,""t"":5104},{""x"":1730,""y"":716,""dx"":279,""dy"":435,""t"":5138},{""x"":1736,""y"":719,""dx"":285,""dy"":438,""t"":5171},{""x"":1738,""y"":720,""dx"":287,""dy"":439,""t"":5206},{""x"":1759,""y"":711,""dx"":308,""dy"":430,""t"":5240},{""x"":1776,""y"":705,""dx"":325,""dy"":424,""t"":5274},{""x"":1772,""y"":699,""dx"":321,""dy"":418,""t"":5308},{""x"":1762,""y"":693,""dx"":311,""dy"":412,""t"":5342},{""x"":1768,""y"":683,""dx"":317,""dy"":402,""t"":5376},{""x"":1766,""y"":683,""dx"":315,""dy"":402,""t"":5411},{""x"":1778,""y"":688,""dx"":327,""dy"":407,""t"":5444},{""x"":1773,""y"":691,""dx"":322,""dy"":410,""t"":5477},{""x"":1776,""y"":675,""dx"":325,""dy"":394,""t"":5511},{""x"":1787,""y"":670,""dx"":336,""dy"":389,""t"":5545},{""x"":1795,""y"":653,""dx"":344,""dy"":372,""t"":5580},{""x"":1797,""y"":656,""dx"":346,""dy"":375,""t"":5613},{""x"":1799,""y"":643,""dx"":348,""dy"":362,""t"":5647},{""x"":1797,""y"":634,""dx"":346,""dy"":353,""t"":5682},{""x"":1795,""y"":638,""dx"":344,""dy"":357,""t"":5716},{""x"":1806,""y"":643,""dx"":355,""dy"":362,""t"":5749},{""x"":1788,""y"":645,""dx"":337,""dy"":364,""t"":5784},{""x"":1796,""y"":644,""dx"":345,""dy"":363,""t"":5820},{""x"":1809,""y"":645,""dx"":358,""dy"":364,""t"":5854},{""x"":1811,""y"":646,""dx"":360,""dy"":365,""t"":5886},{""x"":1806,""y"":651,""dx"":355,""dy"":370,""t"":5919},{""x"":1794,""y"":655,""dx"":343,""dy"":374,""t"":5954},{""x"":1779,""y"":667,""dx"":328,""dy"":386,""t"":5988}],[{""x"":1075,""y"":682,""dx"":104,""dy"":131,""t"":7008},{""x"":1079,""y"":688,""dx"":108,""dy"":137,""t"":7042},{""x"":1098,""y"":660,""dx"":127,""dy"":109,""t"":7076},{""x"":1097,""y"":641,""dx"":126,""dy"":90,""t"":7110},{""x"":1099,""y"":631,""dx"":128,""dy"":80,""t"":7144},{""x"":1073,""y"":664,""dx"":102,""dy"":113,""t"":7177},{""x"":1069,""y"":652,""dx"":98,""dy"":101,""t"":7211},{""x"":1073,""y"":639,""dx"":102,""dy"":88,""t"":7246},{""x"":1060,""y"":666,""dx"":89,""dy"":115,""t"":7280},{""x"":1063,""y"":682,""dx"":92,""dy"":131,""t"":7313},{""x"":1064,""y"":665,""dx"":93,""dy"":114,""t"":7348},{""x"":1061,""y"":658,""dx"":90,""dy"":107,""t"":7382},{""x"":1078,""y"":648,""dx"":107,""dy"":97,""t"":7415},{""x"":1082,""y"":636,""dx"":111,""dy"":85,""t"":7451},{""x"":1093,""y"":623,""dx"":122,""dy"":72,""t"":7483},{""x"":1071,""y"":636,""dx"":100,""dy"":85,""t"":7517},{""x"":1063,""y"":637,""dx"":92,""dy"":86,""t"":7552},{""x"":1060,""y"":632,""dx"":89,""dy"":81,""t"":7585},{""x"":1059,""y"":645,""dx"":88,""dy"":94,""t"":7620},{""x"":1017,""y"":675,""dx"":46,""dy"":124,""t"":7653},{""x"":987,""y"":676,""dx"":16,""dy"":125,""t"":7688},{""x"":985,""y"":680,""dx"":14,""dy"":129,""t"":7721},{""x"":973,""y"":691,""dx"":2,""dy"":140,""t"":7756},{""x"":977,""y"":679,""dx"":6,""dy"":128,""t"":7790},{""x"":988,""y"":683,""dx"":17,""dy"":132,""t"":7825},{""x"":985,""y"":648,""dx"":14,""dy"":97,""t"":7858},{""x"":977,""y"":651,""dx"":6,""dy"":100,""t"":7892},{""x"":962,""y"":697,""dx"":-9,""dy"":146,""t"":7926},{""x"":959,""y"":678,""dx"":-12,""dy"":127,""t"":7960},{""x"":969,""y"":671,""dx"":-2,""dy"":120,""t"":7994},{""x"":954,""y"":699,""dx"":-17,""dy"":148,""t"":8027},{""x"":945,""y"":731,""dx"":-26,""dy"":180,""t"":8061},{""x"":947,""y"":738,""dx"":-24,""dy"":187,""t"":8097},{""x"":964,""y"":671,""dx"":-7,""dy"":120,""t"":8131},{""x"":979,""y"":613,""dx"":8,""dy"":62,""t"":8161},{""x"":968,""y"":665,""dx"":-3,""dy"":114,""t"":8198},{""x"":986,""y"":674,""dx"":15,""dy"":123,""t"":8232},{""x"":1000,""y"":655,""dx"":29,""dy"":104,""t"":8265},{""x"":1003,""y"":667,""dx"":32,""dy"":116,""t"":8299},{""x"":987,""y"":682,""dx"":16,""dy"":131,""t"":8335},{""x"":990,""y"":709,""dx"":19,""dy"":158,""t"":8368},{""x"":982,""y"":697,""dx"":11,""dy"":146,""t"":8401},{""x"":1001,""y"":680,""dx"":30,""dy"":129,""t"":8436},{""x"":1002,""y"":674,""dx"":31,""dy"":123,""t"":8469},{""x"":991,""y"":688,""dx"":20,""dy"":137,""t"":8504},{""x"":971,""y"":673,""dx"":0,""dy"":122,""t"":8538},{""x"":955,""y"":660,""dx"":-16,""dy"":109,""t"":8570},{""x"":952,""y"":684,""dx"":-19,""dy"":133,""t"":8607},{""x"":964,""y"":673,""dx"":-7,""dy"":122,""t"":8640},{""x"":980,""y"":666,""dx"":9,""dy"":115,""t"":8674},{""x"":994,""y"":650,""dx"":23,""dy"":99,""t"":8707},{""x"":1009,""y"":630,""dx"":38,""dy"":79,""t"":8741},{""x"":1012,""y"":631,""dx"":41,""dy"":80,""t"":8775},{""x"":1033,""y"":633,""dx"":62,""dy"":82,""t"":8810},{""x"":1076,""y"":610,""dx"":105,""dy"":59,""t"":8844},{""x"":1075,""y"":589,""dx"":104,""dy"":38,""t"":8878},{""x"":1056,""y"":605,""dx"":85,""dy"":54,""t"":8911},{""x"":1058,""y"":608,""dx"":87,""dy"":57,""t"":8947},{""x"":1057,""y"":598,""dx"":86,""dy"":47,""t"":8979}],[{""x"":392,""y"":869,""dx"":-99,""dy"":48,""t"":10034},{""x"":393,""y"":862,""dx"":-98,""dy"":41,""t"":10067},{""x"":398,""y"":838,""dx"":-93,""dy"":17,""t"":10102},{""x"":402,""y"":818,""dx"":-89,""dy"":-3,""t"":10134},{""x"":417,""y"":793,""dx"":-74,""dy"":-28,""t"":10169},{""x"":416,""y"":766,""dx"":-75,""dy"":-55,""t"":10203},{""x"":428,""y"":748,""dx"":-63,""dy"":-73,""t"":10239},{""x"":428,""y"":752,""dx"":-63,""dy"":-69,""t"":10272},{""x"":435,""y"":739,""dx"":-56,""dy"":-82,""t"":10306},{""x"":418,""y"":786,""dx"":-73,""dy"":-35,""t"":10340},{""x"":430,""y"":771,""dx"":-61,""dy"":-50,""t"":10374},{""x"":434,""y"":752,""dx"":-57,""dy"":-69,""t"":10408},{""x"":446,""y"":752,""dx"":-45,""dy"":-69,""t"":10442},{""x"":439,""y"":771,""dx"":-52,""dy"":-50,""t"":10476},{""x"":498,""y"":726,""dx"":7,""dy"":-95,""t"":10509},{""x"":486,""y"":762,""dx"":-5,""dy"":-59,""t"":10544},{""x"":475,""y"":784,""dx"":-16,""dy"":-37,""t"":10578},{""x"":479,""y"":798,""dx"":-12,""dy"":-23,""t"":10612},{""x"":461,""y"":800,""dx"":-30,""dy"":-21,""t"":10646},{""x"":468,""y"":814,""dx"":-23,""dy"":-7,""t"":10680},{""x"":479,""y"":819,""dx"":-12,""dy"":-2,""t"":10714},{""x"":478,""y"":819,""dx"":-13,""dy"":-2,""t"":10748},{""x"":486,""y"":824,""dx"":-5,""dy"":3,""t"":10783},{""x"":483,""y"":832,""dx"":-8,""dy"":11,""t"":10815},{""x"":494,""y"":847,""dx"":3,""dy"":26,""t"":10850},{""x"":479,""y"":858,""dx"":-12,""dy"":37,""t"":10883},{""x"":487,""y"":864,""dx"":-4,""dy"":43,""t"":10918},{""x"":504,""y"":851,""dx"":13,""dy"":30,""t"":10951},{""x"":502,""y"":838,""dx"":11,""dy"":17,""t"":10985},{""x"":518,""y"":829,""dx"":27,""dy"":8,""t"":11020},{""x"":524,""y"":837,""dx"":33,""dy"":16,""t"":11053},{""x"":528,""y"":827,""dx"":37,""dy"":6,""t"":11087},{""x"":527,""y"":813,""dx"":36,""dy"":-8,""t"":11122},{""x"":514,""y"":850,""dx"":23,""dy"":29,""t"":11156},{""x"":491,""y"":893,""dx"":0,""dy"":72,""t"":11191},{""x"":477,""y"":888,""dx"":-14,""dy"":67,""t"":11224},{""x"":470,""y"":861,""dx"":-21,""dy"":40,""t"":11258},{""x"":477,""y"":858,""dx"":-14,""dy"":37,""t"":11292},{""x"":471,""y"":831,""dx"":-20,""dy"":10,""t"":11326},{""x"":458,""y"":867,""dx"":-33,""dy"":46,""t"":11360},{""x"":455,""y"":845,""dx"":-36,""dy"":24,""t"":11393},{""x"":439,""y"":872,""dx"":-52,""dy"":51,""t"":11427},{""x"":430,""y"":924,""dx"":-61,""dy"":103,""t"":11461},{""x"":415,""y"":960,""dx"":-76,""dy"":139,""t"":11495},{""x"":436,""y"":934,""dx"":-55,""dy"":113,""t"":11530},{""x"":434,""y"":920,""dx"":-57,""dy"":99,""t"":11564},{""x"":416,""y"":952,""dx"":-75,""dy"":131,""t"":11598},{""x"":423,""y"":937,""dx"":-68,""dy"":116,""t"":11631},{""x"":426,""y"":928,""dx"":-65,""dy"":107,""t"":11666},{""x"":429,""y"":908,""dx"":-62,""dy"":87,""t"":11699},{""x"":422,""y"":920,""dx"":-69,""dy"":99,""t"":11732},{""x"":426,""y"":915,""dx"":-65,""dy"":94,""t"":11768},{""x"":430,""y"":913,""dx"":-61,""dy"":92,""t"":11802},{""x"":430,""y"":912,""dx"":-61,""dy"":91,""t"":11836},{""x"":430,""y"":849,""dx"":-61,""dy"":28,""t"":11870},{""x"":424,""y"":831,""dx"":-67,""dy"":10,""t"":11904},{""x"":415,""y"":821,""dx"":-76,""dy"":0,""t"":11937},{""x"":430,""y"":834,""dx"":-61,""dy"":13,""t"":11972},{""x"":424,""y"":851,""dx"":-67,""dy"":30,""t"":12006}],[{""x"":1378,""y"":979,""dx"":-73,""dy"":158,""t"":13026},{""x"":1359,""y"":983,""dx"":-92,""dy"":162,""t"":13060},{""x"":1362,""y"":969,""dx"":-89,""dy"":148,""t"":13094},{""x"":1381,""y"":972,""dx"":-70,""dy"":151,""t"":13127},{""x"":1398,""y"":961,""dx"":-53,""dy"":140,""t"":13161},{""x"":1415,""y"":960,""dx"":-36,""dy"":139,""t"":13195},{""x"":1432,""y"":957,""dx"":-19,""dy"":136,""t"":13229},{""x"":1449,""y"":954,""dx"":-2,""dy"":133,""t"":13264},{""x"":1456,""y"":948,""dx"":5,""dy"":127,""t"":13296},{""x"":1456,""y"":934,""dx"":5,""dy"":113,""t"":13332},{""x"":1407,""y"":950,""dx"":-44,""dy"":129,""t"":13366},{""x"":1416,""y"":934,""dx"":-35,""dy"":113,""t"":13401},{""x"":1408,""y"":946,""dx"":-43,""dy"":125,""t"":13433},{""x"":1417,""y"":953,""dx"":-34,""dy"":132,""t"":13467},{""x"":1373,""y"":957,""dx"":-78,""dy"":136,""t"":13501},{""x"":1324,""y"":972,""dx"":-127,""dy"":151,""t"":13536},{""x"":1345,""y"":992,""dx"":-106,""dy"":171,""t"":13570},{""x"":1336,""y"":982,""dx"":-115,""dy"":161,""t"":13604},{""x"":1311,""y"":990,""dx"":-140,""dy"":169,""t"":13639},{""x"":1321,""y"":1003,""dx"":-130,""dy"":182,""t"":13672},{""x"":1331,""y"":1014,""dx"":-120,""dy"":193,""t"":13703},{""x"":1361,""y"":1012,""dx"":-90,""dy"":191,""t"":13740},{""x"":1336,""y"":1008,""dx"":-115,""dy"":187,""t"":13774},{""x"":1323,""y"":1009,""dx"":-128,""dy"":188,""t"":13808},{""x"":1315,""y"":996,""dx"":-136,""dy"":175,""t"":13842},{""x"":1278,""y"":1008,""dx"":-173,""dy"":187,""t"":13876},{""x"":1305,""y"":998,""dx"":-146,""dy"":177,""t"":13910},{""x"":1276,""y"":1014,""dx"":-175,""dy"":193,""t"":13944},{""x"":1273,""y"":1021,""dx"":-178,""dy"":200,""t"":13978},{""x"":1313,""y"":1023,""dx"":-138,""dy"":202,""t"":14011},{""x"":1347,""y"":1026,""dx"":-104,""dy"":205,""t"":14046},{""x"":1333,""y"":1019,""dx"":-118,""dy"":198,""t"":14080},{""x"":1352,""y"":1014,""dx"":-99,""dy"":193,""t"":14114},{""x"":1373,""y"":1011,""dx"":-78,""dy"":190,""t"":14147},{""x"":1407,""y"":992,""dx"":-44,""dy"":171,""t"":14182},{""x"":1417,""y"":986,""dx"":-34,""dy"":165,""t"":14216},{""x"":1386,""y"":976,""dx"":-65,""dy"":155,""t"":14250},{""x"":1402,""y"":962,""dx"":-49,""dy"":141,""t"":14283},{""x"":1411,""y"":944,""dx"":-40,""dy"":123,""t"":14317},{""x"":1369,""y"":941,""dx"":-82,""dy"":120,""t"":14352},{""x"":1379,""y"":925,""dx"":-72,""dy"":104,""t"":14385},{""x"":1383,""y"":927,""dx"":-68,""dy"":106,""t"":14419},{""x"":1391,""y"":906,""dx"":-60,""dy"":85,""t"":14454},{""x"":1393,""y"":897,""dx"":-58,""dy"":76,""t"":14488},{""x"":1406,""y"":889,""dx"":-45,""dy"":68,""t"":14521},{""x"":1369,""y"":902,""dx"":-82,""dy"":81,""t"":14556},{""x"":1371,""y"":893,""dx"":-80,""dy"":72,""t"":14589},{""x"":1373,""y"":887,""dx"":-78,""dy"":66,""t"":14625},{""x"":1374,""y"":896,""dx"":-77,""dy"":75,""t"":14658},{""x"":1363,""y"":907,""dx"":-88,""dy"":86,""t"":14692},{""x"":1368,""y"":915,""dx"":-83,""dy"":94,""t"":14726},{""x"":1368,""y"":937,""dx"":-83,""dy"":116,""t"":14760},{""x"":1372,""y"":954,""dx"":-79,""dy"":133,""t"":14793},{""x"":1368,""y"":953,""dx"":-83,""dy"":132,""t"":14827},{""x"":1344,""y"":956,""dx"":-107,""dy"":135,""t"":14861},{""x"":1365,""y"":942,""dx"":-86,""dy"":121,""t"":14894},{""x"":1366,""y"":940,""dx"":-85,""dy"":119,""t"":14956},{""x"":1368,""y"":939,""dx"":-83,""dy"":118,""t"":14968},{""x"":1384,""y"":954,""dx"":-67,""dy"":133,""t"":14998}]]","[16.94915254237288,0,100,100,71.1864406779661]","[{""x"":-117.98305084745763,""y"":221.1864406779661,""r"":47.02596970888734},{""x"":314.1525423728813,""y"":405.6101694915254,""r"":33.443942215282654},{""x"":47.42372881355932,""y"":109.45762711864407,""r"":51.27855949227136},{""x"":-38.05084745762712,""y"":20.23728813559322,""r"":63.44281751713956},{""x"":-82.23728813559322,""y"":141.52542372881356,""r"":49.16878749663944}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.42","validate","","","","","","","","","","",""
