"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","stimulus","load_time","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","ans","ISI","size","shapeORcolor","webgazer_data","webgazer_targets","webgazer_targets_data","correct","response_target","response_answer"
"true","fullscreen","0","1773","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","1778","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","5667","0.0-2.0-0.0","","","","","3888","{""name"":""罗晨曦"",""age"":""23""}","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","7267","0.0-2.0-1.0","","","","","1599","{""sex"":""女""}","[0]","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","4","8043","0.0-3.0","","","","","774"," ","","<p>实验说明：该实验根据颜色和形状各有两组，每组实验开始前会有一个眼动校准。</p><p>按""space""键继续。</p>","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","5","16801","0.0-4.0","","","","","","","","","19","","","","","","","","","","","","","","","",""
"","html-button-response","6","20555","0.0-5.0-0.0","","","","","3753","0","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","7","35029","0.0-5.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","8","36371","0.0-5.0-2.0","","","","","1341","0","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","",""
"","webgazer-validate","9","53928","0.0-5.0-3.0","","","","","","","","","","[[{""x"":438,""y"":436,""dx"":-53,""dy"":155,""t"":991},{""x"":441,""y"":426,""dx"":-50,""dy"":145,""t"":1024},{""x"":445,""y"":411,""dx"":-46,""dy"":130,""t"":1058},{""x"":428,""y"":412,""dx"":-63,""dy"":131,""t"":1092},{""x"":410,""y"":386,""dx"":-81,""dy"":105,""t"":1126},{""x"":402,""y"":364,""dx"":-89,""dy"":83,""t"":1160},{""x"":396,""y"":346,""dx"":-95,""dy"":65,""t"":1194},{""x"":388,""y"":341,""dx"":-103,""dy"":60,""t"":1228},{""x"":376,""y"":320,""dx"":-115,""dy"":39,""t"":1262},{""x"":373,""y"":325,""dx"":-118,""dy"":44,""t"":1296},{""x"":375,""y"":306,""dx"":-116,""dy"":25,""t"":1331},{""x"":391,""y"":302,""dx"":-100,""dy"":21,""t"":1364},{""x"":410,""y"":270,""dx"":-81,""dy"":-11,""t"":1398},{""x"":412,""y"":265,""dx"":-79,""dy"":-16,""t"":1433},{""x"":414,""y"":261,""dx"":-77,""dy"":-20,""t"":1466},{""x"":427,""y"":250,""dx"":-64,""dy"":-31,""t"":1499},{""x"":431,""y"":260,""dx"":-60,""dy"":-21,""t"":1534},{""x"":431,""y"":253,""dx"":-60,""dy"":-28,""t"":1568},{""x"":419,""y"":263,""dx"":-72,""dy"":-18,""t"":1601},{""x"":437,""y"":314,""dx"":-54,""dy"":33,""t"":1636},{""x"":438,""y"":320,""dx"":-53,""dy"":39,""t"":1670},{""x"":432,""y"":335,""dx"":-59,""dy"":54,""t"":1704},{""x"":426,""y"":347,""dx"":-65,""dy"":66,""t"":1736},{""x"":418,""y"":330,""dx"":-73,""dy"":49,""t"":1772},{""x"":414,""y"":322,""dx"":-77,""dy"":41,""t"":1805},{""x"":415,""y"":321,""dx"":-76,""dy"":40,""t"":1840},{""x"":413,""y"":325,""dx"":-78,""dy"":44,""t"":1873},{""x"":426,""y"":323,""dx"":-65,""dy"":42,""t"":1908},{""x"":436,""y"":315,""dx"":-55,""dy"":34,""t"":1943},{""x"":428,""y"":316,""dx"":-63,""dy"":35,""t"":1977},{""x"":434,""y"":315,""dx"":-57,""dy"":34,""t"":2010},{""x"":421,""y"":328,""dx"":-70,""dy"":47,""t"":2045},{""x"":461,""y"":341,""dx"":-30,""dy"":60,""t"":2078},{""x"":472,""y"":346,""dx"":-19,""dy"":65,""t"":2113},{""x"":474,""y"":347,""dx"":-17,""dy"":66,""t"":2146},{""x"":487,""y"":348,""dx"":-4,""dy"":67,""t"":2180},{""x"":487,""y"":338,""dx"":-4,""dy"":57,""t"":2214},{""x"":491,""y"":338,""dx"":0,""dy"":57,""t"":2248},{""x"":479,""y"":352,""dx"":-12,""dy"":71,""t"":2282},{""x"":493,""y"":360,""dx"":2,""dy"":79,""t"":2316},{""x"":475,""y"":357,""dx"":-16,""dy"":76,""t"":2351},{""x"":462,""y"":360,""dx"":-29,""dy"":79,""t"":2384},{""x"":443,""y"":350,""dx"":-48,""dy"":69,""t"":2418},{""x"":433,""y"":341,""dx"":-58,""dy"":60,""t"":2452},{""x"":415,""y"":335,""dx"":-76,""dy"":54,""t"":2485},{""x"":412,""y"":316,""dx"":-79,""dy"":35,""t"":2520},{""x"":404,""y"":315,""dx"":-87,""dy"":34,""t"":2554},{""x"":416,""y"":294,""dx"":-75,""dy"":13,""t"":2588},{""x"":435,""y"":291,""dx"":-56,""dy"":10,""t"":2622},{""x"":439,""y"":293,""dx"":-52,""dy"":12,""t"":2656},{""x"":435,""y"":291,""dx"":-56,""dy"":10,""t"":2689},{""x"":424,""y"":300,""dx"":-67,""dy"":19,""t"":2724},{""x"":414,""y"":301,""dx"":-77,""dy"":20,""t"":2757},{""x"":411,""y"":302,""dx"":-80,""dy"":21,""t"":2792},{""x"":399,""y"":300,""dx"":-92,""dy"":19,""t"":2826},{""x"":389,""y"":305,""dx"":-102,""dy"":24,""t"":2861},{""x"":386,""y"":301,""dx"":-105,""dy"":20,""t"":2894},{""x"":387,""y"":299,""dx"":-104,""dy"":18,""t"":2928},{""x"":395,""y"":297,""dx"":-96,""dy"":16,""t"":2962},{""x"":401,""y"":307,""dx"":-90,""dy"":26,""t"":2996}],[{""x"":1340,""y"":871,""dx"":-111,""dy"":590,""t"":4015},{""x"":1396,""y"":792,""dx"":-55,""dy"":511,""t"":4049},{""x"":1417,""y"":724,""dx"":-34,""dy"":443,""t"":4084},{""x"":1402,""y"":680,""dx"":-49,""dy"":399,""t"":4118},{""x"":1378,""y"":632,""dx"":-73,""dy"":351,""t"":4151},{""x"":1379,""y"":557,""dx"":-72,""dy"":276,""t"":4186},{""x"":1397,""y"":511,""dx"":-54,""dy"":230,""t"":4220},{""x"":1402,""y"":461,""dx"":-49,""dy"":180,""t"":4254},{""x"":1409,""y"":417,""dx"":-42,""dy"":136,""t"":4288},{""x"":1424,""y"":378,""dx"":-27,""dy"":97,""t"":4322},{""x"":1433,""y"":359,""dx"":-18,""dy"":78,""t"":4356},{""x"":1428,""y"":349,""dx"":-23,""dy"":68,""t"":4389},{""x"":1431,""y"":340,""dx"":-20,""dy"":59,""t"":4424},{""x"":1415,""y"":314,""dx"":-36,""dy"":33,""t"":4458},{""x"":1406,""y"":284,""dx"":-45,""dy"":3,""t"":4492},{""x"":1406,""y"":283,""dx"":-45,""dy"":2,""t"":4525},{""x"":1405,""y"":269,""dx"":-46,""dy"":-12,""t"":4560},{""x"":1401,""y"":271,""dx"":-50,""dy"":-10,""t"":4594},{""x"":1411,""y"":296,""dx"":-40,""dy"":15,""t"":4628},{""x"":1388,""y"":319,""dx"":-63,""dy"":38,""t"":4662},{""x"":1392,""y"":341,""dx"":-59,""dy"":60,""t"":4710},{""x"":1386,""y"":321,""dx"":-65,""dy"":40,""t"":4748},{""x"":1380,""y"":304,""dx"":-71,""dy"":23,""t"":4764},{""x"":1381,""y"":296,""dx"":-70,""dy"":15,""t"":4797},{""x"":1387,""y"":312,""dx"":-64,""dy"":31,""t"":4832},{""x"":1402,""y"":320,""dx"":-49,""dy"":39,""t"":4865},{""x"":1414,""y"":327,""dx"":-37,""dy"":46,""t"":4898},{""x"":1422,""y"":333,""dx"":-29,""dy"":52,""t"":4934},{""x"":1437,""y"":342,""dx"":-14,""dy"":61,""t"":4968},{""x"":1455,""y"":366,""dx"":4,""dy"":85,""t"":5001},{""x"":1442,""y"":370,""dx"":-9,""dy"":89,""t"":5036},{""x"":1443,""y"":395,""dx"":-8,""dy"":114,""t"":5070},{""x"":1425,""y"":394,""dx"":-26,""dy"":113,""t"":5104},{""x"":1431,""y"":399,""dx"":-20,""dy"":118,""t"":5137},{""x"":1426,""y"":420,""dx"":-25,""dy"":139,""t"":5172},{""x"":1429,""y"":443,""dx"":-22,""dy"":162,""t"":5206},{""x"":1422,""y"":439,""dx"":-29,""dy"":158,""t"":5239},{""x"":1410,""y"":428,""dx"":-41,""dy"":147,""t"":5274},{""x"":1400,""y"":404,""dx"":-51,""dy"":123,""t"":5305},{""x"":1390,""y"":394,""dx"":-61,""dy"":113,""t"":5342},{""x"":1366,""y"":378,""dx"":-85,""dy"":97,""t"":5376},{""x"":1380,""y"":371,""dx"":-71,""dy"":90,""t"":5410},{""x"":1390,""y"":373,""dx"":-61,""dy"":92,""t"":5444},{""x"":1400,""y"":387,""dx"":-51,""dy"":106,""t"":5478},{""x"":1415,""y"":394,""dx"":-36,""dy"":113,""t"":5513},{""x"":1401,""y"":391,""dx"":-50,""dy"":110,""t"":5546},{""x"":1404,""y"":404,""dx"":-47,""dy"":123,""t"":5580},{""x"":1405,""y"":428,""dx"":-46,""dy"":147,""t"":5614},{""x"":1417,""y"":437,""dx"":-34,""dy"":156,""t"":5648},{""x"":1426,""y"":447,""dx"":-25,""dy"":166,""t"":5682},{""x"":1408,""y"":437,""dx"":-43,""dy"":156,""t"":5716},{""x"":1413,""y"":442,""dx"":-38,""dy"":161,""t"":5750},{""x"":1416,""y"":465,""dx"":-35,""dy"":184,""t"":5784},{""x"":1435,""y"":463,""dx"":-16,""dy"":182,""t"":5818},{""x"":1428,""y"":460,""dx"":-23,""dy"":179,""t"":5853},{""x"":1457,""y"":450,""dx"":6,""dy"":169,""t"":5886},{""x"":1437,""y"":446,""dx"":-14,""dy"":165,""t"":5920},{""x"":1428,""y"":430,""dx"":-23,""dy"":149,""t"":5954},{""x"":1412,""y"":424,""dx"":-39,""dy"":143,""t"":5988}],[{""x"":840,""y"":528,""dx"":-131,""dy"":-23,""t"":7042},{""x"":836,""y"":533,""dx"":-135,""dy"":-18,""t"":7076},{""x"":835,""y"":536,""dx"":-136,""dy"":-15,""t"":7110},{""x"":860,""y"":530,""dx"":-111,""dy"":-21,""t"":7144},{""x"":912,""y"":611,""dx"":-59,""dy"":60,""t"":7178},{""x"":970,""y"":766,""dx"":-1,""dy"":215,""t"":7212},{""x"":996,""y"":920,""dx"":25,""dy"":369,""t"":7246},{""x"":1006,""y"":1048,""dx"":35,""dy"":497,""t"":7278},{""x"":1027,""y"":1058,""dx"":56,""dy"":507,""t"":7313},{""x"":1008,""y"":1059,""dx"":37,""dy"":508,""t"":7348},{""x"":1040,""y"":1049,""dx"":69,""dy"":498,""t"":7382},{""x"":1075,""y"":1019,""dx"":104,""dy"":468,""t"":7416},{""x"":1087,""y"":952,""dx"":116,""dy"":401,""t"":7450},{""x"":1092,""y"":879,""dx"":121,""dy"":328,""t"":7483},{""x"":1077,""y"":819,""dx"":106,""dy"":268,""t"":7518},{""x"":1069,""y"":765,""dx"":98,""dy"":214,""t"":7551},{""x"":1055,""y"":710,""dx"":84,""dy"":159,""t"":7586},{""x"":1034,""y"":664,""dx"":63,""dy"":113,""t"":7620},{""x"":1044,""y"":622,""dx"":73,""dy"":71,""t"":7654},{""x"":1018,""y"":593,""dx"":47,""dy"":42,""t"":7688},{""x"":1010,""y"":563,""dx"":39,""dy"":12,""t"":7722},{""x"":978,""y"":546,""dx"":7,""dy"":-5,""t"":7756},{""x"":950,""y"":520,""dx"":-21,""dy"":-31,""t"":7789},{""x"":911,""y"":518,""dx"":-60,""dy"":-33,""t"":7824},{""x"":895,""y"":514,""dx"":-76,""dy"":-37,""t"":7857},{""x"":887,""y"":513,""dx"":-84,""dy"":-38,""t"":7892},{""x"":875,""y"":503,""dx"":-96,""dy"":-48,""t"":7927},{""x"":874,""y"":508,""dx"":-97,""dy"":-43,""t"":7960},{""x"":865,""y"":514,""dx"":-106,""dy"":-37,""t"":7994},{""x"":848,""y"":536,""dx"":-123,""dy"":-15,""t"":8028},{""x"":846,""y"":535,""dx"":-125,""dy"":-16,""t"":8062},{""x"":857,""y"":538,""dx"":-114,""dy"":-13,""t"":8096},{""x"":858,""y"":534,""dx"":-113,""dy"":-17,""t"":8131},{""x"":857,""y"":528,""dx"":-114,""dy"":-23,""t"":8164},{""x"":870,""y"":531,""dx"":-101,""dy"":-20,""t"":8199},{""x"":866,""y"":546,""dx"":-105,""dy"":-5,""t"":8232},{""x"":887,""y"":546,""dx"":-84,""dy"":-5,""t"":8267},{""x"":869,""y"":553,""dx"":-102,""dy"":2,""t"":8300},{""x"":874,""y"":550,""dx"":-97,""dy"":-1,""t"":8334},{""x"":887,""y"":552,""dx"":-84,""dy"":1,""t"":8367},{""x"":898,""y"":548,""dx"":-73,""dy"":-3,""t"":8402},{""x"":893,""y"":550,""dx"":-78,""dy"":-1,""t"":8436},{""x"":900,""y"":541,""dx"":-71,""dy"":-10,""t"":8468},{""x"":915,""y"":539,""dx"":-56,""dy"":-12,""t"":8504},{""x"":908,""y"":536,""dx"":-63,""dy"":-15,""t"":8538},{""x"":896,""y"":534,""dx"":-75,""dy"":-17,""t"":8573},{""x"":897,""y"":538,""dx"":-74,""dy"":-13,""t"":8606},{""x"":891,""y"":541,""dx"":-80,""dy"":-10,""t"":8640},{""x"":877,""y"":547,""dx"":-94,""dy"":-4,""t"":8673},{""x"":874,""y"":536,""dx"":-97,""dy"":-15,""t"":8708},{""x"":895,""y"":540,""dx"":-76,""dy"":-11,""t"":8742},{""x"":907,""y"":548,""dx"":-64,""dy"":-3,""t"":8776},{""x"":931,""y"":564,""dx"":-40,""dy"":13,""t"":8810},{""x"":934,""y"":572,""dx"":-37,""dy"":21,""t"":8844},{""x"":936,""y"":578,""dx"":-35,""dy"":27,""t"":8876},{""x"":952,""y"":571,""dx"":-19,""dy"":20,""t"":8912},{""x"":962,""y"":558,""dx"":-9,""dy"":7,""t"":8947},{""x"":966,""y"":566,""dx"":-5,""dy"":15,""t"":8980},{""x"":960,""y"":563,""dx"":-11,""dy"":12,""t"":9013}],[{""x"":617,""y"":907,""dx"":126,""dy"":86,""t"":10035},{""x"":715,""y"":1048,""dx"":224,""dy"":227,""t"":10067},{""x"":799,""y"":1182,""dx"":308,""dy"":361,""t"":10102},{""x"":808,""y"":1216,""dx"":317,""dy"":395,""t"":10136},{""x"":811,""y"":1213,""dx"":320,""dy"":392,""t"":10170},{""x"":833,""y"":1221,""dx"":342,""dy"":400,""t"":10204},{""x"":872,""y"":1185,""dx"":381,""dy"":364,""t"":10238},{""x"":857,""y"":1156,""dx"":366,""dy"":335,""t"":10272},{""x"":834,""y"":1117,""dx"":343,""dy"":296,""t"":10305},{""x"":817,""y"":1066,""dx"":326,""dy"":245,""t"":10339},{""x"":798,""y"":1015,""dx"":307,""dy"":194,""t"":10374},{""x"":768,""y"":949,""dx"":277,""dy"":128,""t"":10408},{""x"":741,""y"":893,""dx"":250,""dy"":72,""t"":10439},{""x"":761,""y"":853,""dx"":270,""dy"":32,""t"":10476},{""x"":781,""y"":807,""dx"":290,""dy"":-14,""t"":10510},{""x"":753,""y"":778,""dx"":262,""dy"":-43,""t"":10544},{""x"":761,""y"":759,""dx"":270,""dy"":-62,""t"":10577},{""x"":760,""y"":739,""dx"":269,""dy"":-82,""t"":10612},{""x"":767,""y"":731,""dx"":276,""dy"":-90,""t"":10646},{""x"":747,""y"":719,""dx"":256,""dy"":-102,""t"":10680},{""x"":744,""y"":713,""dx"":253,""dy"":-108,""t"":10714},{""x"":710,""y"":719,""dx"":219,""dy"":-102,""t"":10748},{""x"":695,""y"":725,""dx"":204,""dy"":-96,""t"":10782},{""x"":671,""y"":728,""dx"":180,""dy"":-93,""t"":10816},{""x"":655,""y"":725,""dx"":164,""dy"":-96,""t"":10850},{""x"":653,""y"":736,""dx"":162,""dy"":-85,""t"":10885},{""x"":648,""y"":734,""dx"":157,""dy"":-87,""t"":10917},{""x"":654,""y"":746,""dx"":163,""dy"":-75,""t"":10953},{""x"":640,""y"":762,""dx"":149,""dy"":-59,""t"":10986},{""x"":639,""y"":758,""dx"":148,""dy"":-63,""t"":11020},{""x"":611,""y"":753,""dx"":120,""dy"":-68,""t"":11054},{""x"":594,""y"":737,""dx"":103,""dy"":-84,""t"":11088},{""x"":595,""y"":712,""dx"":104,""dy"":-109,""t"":11122},{""x"":592,""y"":721,""dx"":101,""dy"":-100,""t"":11155},{""x"":597,""y"":719,""dx"":106,""dy"":-102,""t"":11189},{""x"":586,""y"":710,""dx"":95,""dy"":-111,""t"":11224},{""x"":579,""y"":715,""dx"":88,""dy"":-106,""t"":11258},{""x"":568,""y"":724,""dx"":77,""dy"":-97,""t"":11292},{""x"":555,""y"":711,""dx"":64,""dy"":-110,""t"":11326},{""x"":552,""y"":731,""dx"":61,""dy"":-90,""t"":11360},{""x"":537,""y"":730,""dx"":46,""dy"":-91,""t"":11394},{""x"":531,""y"":718,""dx"":40,""dy"":-103,""t"":11429},{""x"":525,""y"":714,""dx"":34,""dy"":-107,""t"":11463},{""x"":535,""y"":703,""dx"":44,""dy"":-118,""t"":11497},{""x"":546,""y"":718,""dx"":55,""dy"":-103,""t"":11530},{""x"":525,""y"":706,""dx"":34,""dy"":-115,""t"":11564},{""x"":576,""y"":716,""dx"":85,""dy"":-105,""t"":11598},{""x"":595,""y"":736,""dx"":104,""dy"":-85,""t"":11632},{""x"":566,""y"":745,""dx"":75,""dy"":-76,""t"":11666},{""x"":555,""y"":733,""dx"":64,""dy"":-88,""t"":11700},{""x"":548,""y"":716,""dx"":57,""dy"":-105,""t"":11734},{""x"":548,""y"":715,""dx"":57,""dy"":-106,""t"":11768},{""x"":554,""y"":725,""dx"":63,""dy"":-96,""t"":11801},{""x"":547,""y"":748,""dx"":56,""dy"":-73,""t"":11836},{""x"":531,""y"":755,""dx"":40,""dy"":-66,""t"":11870},{""x"":524,""y"":763,""dx"":33,""dy"":-58,""t"":11903},{""x"":543,""y"":770,""dx"":52,""dy"":-51,""t"":11937},{""x"":546,""y"":780,""dx"":55,""dy"":-41,""t"":11972},{""x"":541,""y"":779,""dx"":50,""dy"":-42,""t"":12006},{""x"":536,""y"":777,""dx"":45,""dy"":-44,""t"":12037}],[{""x"":1393,""y"":716,""dx"":-58,""dy"":-105,""t"":13060},{""x"":1361,""y"":729,""dx"":-90,""dy"":-92,""t"":13094},{""x"":1367,""y"":732,""dx"":-84,""dy"":-89,""t"":13128},{""x"":1371,""y"":733,""dx"":-80,""dy"":-88,""t"":13162},{""x"":1358,""y"":737,""dx"":-93,""dy"":-84,""t"":13196},{""x"":1349,""y"":735,""dx"":-102,""dy"":-86,""t"":13230},{""x"":1358,""y"":743,""dx"":-93,""dy"":-78,""t"":13264},{""x"":1353,""y"":741,""dx"":-98,""dy"":-80,""t"":13298},{""x"":1363,""y"":746,""dx"":-88,""dy"":-75,""t"":13333},{""x"":1361,""y"":745,""dx"":-90,""dy"":-76,""t"":13366},{""x"":1352,""y"":744,""dx"":-99,""dy"":-77,""t"":13400},{""x"":1329,""y"":742,""dx"":-122,""dy"":-79,""t"":13433},{""x"":1348,""y"":745,""dx"":-103,""dy"":-76,""t"":13468},{""x"":1323,""y"":748,""dx"":-128,""dy"":-73,""t"":13502},{""x"":1328,""y"":748,""dx"":-123,""dy"":-73,""t"":13536},{""x"":1361,""y"":755,""dx"":-90,""dy"":-66,""t"":13569},{""x"":1380,""y"":742,""dx"":-71,""dy"":-79,""t"":13604},{""x"":1351,""y"":724,""dx"":-100,""dy"":-97,""t"":13638},{""x"":1375,""y"":733,""dx"":-76,""dy"":-88,""t"":13672},{""x"":1375,""y"":743,""dx"":-76,""dy"":-78,""t"":13706},{""x"":1388,""y"":746,""dx"":-63,""dy"":-75,""t"":13739},{""x"":1366,""y"":734,""dx"":-85,""dy"":-87,""t"":13773},{""x"":1344,""y"":745,""dx"":-107,""dy"":-76,""t"":13808},{""x"":1342,""y"":729,""dx"":-109,""dy"":-92,""t"":13842},{""x"":1338,""y"":743,""dx"":-113,""dy"":-78,""t"":13877},{""x"":1337,""y"":739,""dx"":-114,""dy"":-82,""t"":13910},{""x"":1333,""y"":732,""dx"":-118,""dy"":-89,""t"":13944},{""x"":1320,""y"":708,""dx"":-131,""dy"":-113,""t"":13978},{""x"":1309,""y"":687,""dx"":-142,""dy"":-134,""t"":14009},{""x"":1289,""y"":689,""dx"":-162,""dy"":-132,""t"":14045},{""x"":1293,""y"":676,""dx"":-158,""dy"":-145,""t"":14080},{""x"":1284,""y"":700,""dx"":-167,""dy"":-121,""t"":14129},{""x"":1282,""y"":712,""dx"":-169,""dy"":-109,""t"":14176},{""x"":1286,""y"":712,""dx"":-165,""dy"":-109,""t"":14189},{""x"":1261,""y"":703,""dx"":-190,""dy"":-118,""t"":14216},{""x"":1262,""y"":703,""dx"":-189,""dy"":-118,""t"":14250},{""x"":1269,""y"":712,""dx"":-182,""dy"":-109,""t"":14284},{""x"":1272,""y"":713,""dx"":-179,""dy"":-108,""t"":14318},{""x"":1311,""y"":726,""dx"":-140,""dy"":-95,""t"":14352},{""x"":1341,""y"":740,""dx"":-110,""dy"":-81,""t"":14386},{""x"":1346,""y"":760,""dx"":-105,""dy"":-61,""t"":14420},{""x"":1357,""y"":778,""dx"":-94,""dy"":-43,""t"":14454},{""x"":1347,""y"":790,""dx"":-104,""dy"":-31,""t"":14488},{""x"":1340,""y"":799,""dx"":-111,""dy"":-22,""t"":14522},{""x"":1337,""y"":809,""dx"":-114,""dy"":-12,""t"":14556},{""x"":1327,""y"":810,""dx"":-124,""dy"":-11,""t"":14589},{""x"":1330,""y"":819,""dx"":-121,""dy"":-2,""t"":14624},{""x"":1319,""y"":821,""dx"":-132,""dy"":0,""t"":14659},{""x"":1308,""y"":818,""dx"":-143,""dy"":-3,""t"":14693},{""x"":1310,""y"":831,""dx"":-141,""dy"":10,""t"":14727},{""x"":1307,""y"":825,""dx"":-144,""dy"":4,""t"":14760},{""x"":1277,""y"":845,""dx"":-174,""dy"":24,""t"":14794},{""x"":1270,""y"":829,""dx"":-181,""dy"":8,""t"":14828},{""x"":1290,""y"":814,""dx"":-161,""dy"":-7,""t"":14863},{""x"":1283,""y"":812,""dx"":-168,""dy"":-9,""t"":14896},{""x"":1278,""y"":801,""dx"":-173,""dy"":-20,""t"":14929},{""x"":1274,""y"":800,""dx"":-177,""dy"":-21,""t"":14963},{""x"":1261,""y"":794,""dx"":-190,""dy"":-27,""t"":14998},{""x"":1256,""y"":779,""dx"":-195,""dy"":-42,""t"":15033}]]","[100,88.13559322033898,81.35593220338984,61.66666666666667,86.4406779661017]","[{""x"":-64.93333333333334,""y"":42.88333333333333,""r"":61.75078205755734},{""x"":-41.16949152542373,""y"":133.94915254237287,""r"":55.27479081174179},{""x"":-38.16949152542373,""y"":72.37288135593221,""r"":107.61047916216113},{""x"":159.78333333333333,""y"":-6.333333333333333,""r"":186.7411795453156},{""x"":-125.57627118644068,""y"":-67.37288135593221,""r"":50.7024882567572}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.42","validate","","","","","","","","","",""
