"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","load_time","stimulus","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","phase","ans","ISI","type","size","webgazer_data","webgazer_targets","webgazer_targets_data","correct","response_target","response_answer"
"","html-keyboard-response","17","101319","0.0-5.0-0.0","","","","","3820"," ","","","<p>回忆实验：试验都以 500 毫秒的固定时间开始，然后会有一个 500 毫秒的fixation，接下来是 2500 毫秒的样本展示，1000毫秒的空白间隔后，会有一个目标刺激的提示。</p> <p>要求：记忆所呈现刺激物的位置，根据提示选择对应刺激的位置，根据数字键盘的  "" 1 "","" 4 "" ,"" 7 "","" 9 "","" 6 "","" 3 "" 进行选择响应,如果不记得或者不存在选择""5""。</p><p>按"" ""键继续。</p>","","","","","","","","","","","","","","","","",""
"","canvas-keyboard-response","18","102333","0.0-5.0-1.0-0.0","","","","","null","null","","","","","","","","","recall","","[""7"",""4"",""1"",""9"",""1"",""9"",""9"",""3"",""6"",""4"",""9"",""4"",""4"",""6"",""3"",""7"",""3"",""1"",""6"",""6"",""6"",""6"",""7"",""1"",""7"",""4"",""4"",""9"",""7"",""3"",""7"",""1"",""3"",""9"",""3"",""1""]","1500","shape","6","","","","","",""
"","canvas-keyboard-response","19","104340","0.0-5.0-1.0-1.0","","","","","null","null","","","[""rect"",""star"",""hexagram"",""circle"",""triangle"",""diamond""]","","","","","","","","","","","","[{""x"":1272,""y"":473,""t"":2},{""x"":1131,""y"":515,""t"":35},{""x"":1051,""y"":561,""t"":69},{""x"":942,""y"":606,""t"":106},{""x"":878,""y"":630,""t"":137},{""x"":843,""y"":608,""t"":172},{""x"":760,""y"":636,""t"":207},{""x"":746,""y"":591,""t"":239},{""x"":680,""y"":626,""t"":274},{""x"":693,""y"":606,""t"":309},{""x"":684,""y"":582,""t"":344},{""x"":692,""y"":540,""t"":386},{""x"":698,""y"":489,""t"":409},{""x"":710,""y"":464,""t"":451},{""x"":707,""y"":442,""t"":478},{""x"":717,""y"":434,""t"":511},{""x"":705,""y"":437,""t"":559},{""x"":703,""y"":452,""t"":579},{""x"":737,""y"":400,""t"":620},{""x"":738,""y"":437,""t"":649},{""x"":788,""y"":405,""t"":682},{""x"":806,""y"":384,""t"":729},{""x"":829,""y"":376,""t"":751},{""x"":837,""y"":375,""t"":792},{""x"":855,""y"":385,""t"":818},{""x"":860,""y"":349,""t"":855},{""x"":851,""y"":347,""t"":885},{""x"":820,""y"":339,""t"":931},{""x"":840,""y"":318,""t"":955},{""x"":800,""y"":322,""t"":995},{""x"":808,""y"":328,""t"":1022},{""x"":860,""y"":288,""t"":1060},{""x"":927,""y"":293,""t"":1090},{""x"":989,""y"":351,""t"":1138},{""x"":1073,""y"":360,""t"":1160},{""x"":1119,""y"":377,""t"":1202},{""x"":1114,""y"":429,""t"":1226},{""x"":1137,""y"":491,""t"":1268},{""x"":1205,""y"":498,""t"":1294},{""x"":1249,""y"":522,""t"":1329},{""x"":1288,""y"":530,""t"":1365},{""x"":1264,""y"":564,""t"":1409},{""x"":1275,""y"":572,""t"":1428},{""x"":1230,""y"":602,""t"":1473},{""x"":1206,""y"":596,""t"":1499},{""x"":1131,""y"":613,""t"":1536},{""x"":1080,""y"":641,""t"":1565},{""x"":1043,""y"":647,""t"":1601},{""x"":983,""y"":660,""t"":1634},{""x"":963,""y"":662,""t"":1681},{""x"":943,""y"":650,""t"":1700},{""x"":1008,""y"":674,""t"":1745},{""x"":1047,""y"":684,""t"":1771},{""x"":1088,""y"":688,""t"":1809},{""x"":1088,""y"":715,""t"":1836},{""x"":1128,""y"":716,""t"":1872},{""x"":1123,""y"":676,""t"":1921},{""x"":1133,""y"":696,""t"":1938},{""x"":1076,""y"":652,""t"":1981}]","{""#container"":{""x"":410,""y"":129.390625,""width"":1100,""height"":850,""top"":129.390625,""right"":1510,""bottom"":979.390625,""left"":410}}","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":400,""y"":165.1923788646684,""width"":100,""height"":100,""top"":115.1923788646684,""right"":450,""bottom"":215.1923788646684,""left"":350},{""x"":700,""y"":165.1923788646684,""width"":92.37604307034013,""height"":80,""top"":125.1923788646684,""right"":746.18802153517,""bottom"":205.1923788646684,""left"":653.81197846483},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810},{""x"":700,""y"":684.8076211353316,""width"":92,""height"":92,""top"":638.8076211353316,""right"":746,""bottom"":730.8076211353316,""left"":654},{""x"":400,""y"":684.8076211353316,""width"":100,""height"":100,""top"":634.8076211353316,""right"":450,""bottom"":734.8076211353316,""left"":350}]","","",""
"","canvas-keyboard-response","20","106693","0.0-5.0-1.0-2.0","","","","","833","7","","","","","","","","","","","","","","","","","","true","star","7"
"","canvas-keyboard-response","21","107716","0.0-5.0-1.0-0.1","","","","","null","null","","","","","","","","","recall","","[""7"",""4"",""1"",""9"",""1"",""9"",""9"",""3"",""6"",""4"",""9"",""4"",""4"",""6"",""3"",""7"",""3"",""1"",""6"",""6"",""6"",""6"",""7"",""1"",""7"",""4"",""4"",""9"",""7"",""3"",""7"",""1"",""3"",""9"",""3"",""1""]","1500","shape","6","","","","","",""
"","canvas-keyboard-response","22","109726","0.0-5.0-1.0-1.1","","","","","null","null","","","[""circle"",""rect"",""diamond"",""star"",""triangle"",""hexagram""]","","","","","","","","","","","","[{""x"":981,""y"":661,""t"":1},{""x"":982,""y"":605,""t"":37},{""x"":955,""y"":589,""t"":69},{""x"":935,""y"":576,""t"":103},{""x"":927,""y"":545,""t"":139},{""x"":874,""y"":526,""t"":171},{""x"":873,""y"":520,""t"":205},{""x"":838,""y"":451,""t"":241},{""x"":839,""y"":431,""t"":273},{""x"":858,""y"":378,""t"":311},{""x"":852,""y"":355,""t"":344},{""x"":895,""y"":364,""t"":390},{""x"":941,""y"":361,""t"":409},{""x"":1026,""y"":402,""t"":452},{""x"":1098,""y"":435,""t"":479},{""x"":1099,""y"":484,""t"":515},{""x"":1189,""y"":494,""t"":545},{""x"":1207,""y"":523,""t"":594},{""x"":1254,""y"":531,""t"":613},{""x"":1223,""y"":622,""t"":659},{""x"":1252,""y"":681,""t"":682},{""x"":1233,""y"":741,""t"":720},{""x"":1222,""y"":797,""t"":749},{""x"":1175,""y"":871,""t"":799},{""x"":1145,""y"":864,""t"":819},{""x"":1086,""y"":901,""t"":859},{""x"":1026,""y"":913,""t"":885},{""x"":996,""y"":895,""t"":921},{""x"":922,""y"":919,""t"":969},{""x"":876,""y"":907,""t"":986},{""x"":827,""y"":881,""t"":1030},{""x"":800,""y"":833,""t"":1056},{""x"":750,""y"":766,""t"":1094},{""x"":693,""y"":730,""t"":1123},{""x"":683,""y"":683,""t"":1171},{""x"":690,""y"":613,""t"":1193},{""x"":731,""y"":556,""t"":1234},{""x"":774,""y"":501,""t"":1258},{""x"":808,""y"":460,""t"":1296},{""x"":856,""y"":391,""t"":1330},{""x"":908,""y"":373,""t"":1374},{""x"":864,""y"":397,""t"":1395},{""x"":876,""y"":390,""t"":1438},{""x"":860,""y"":401,""t"":1464},{""x"":847,""y"":400,""t"":1498},{""x"":838,""y"":400,""t"":1547},{""x"":865,""y"":403,""t"":1565},{""x"":919,""y"":382,""t"":1607},{""x"":934,""y"":394,""t"":1635},{""x"":979,""y"":362,""t"":1670},{""x"":1039,""y"":391,""t"":1701},{""x"":1042,""y"":406,""t"":1751},{""x"":1016,""y"":394,""t"":1770},{""x"":947,""y"":427,""t"":1812},{""x"":928,""y"":424,""t"":1839},{""x"":917,""y"":422,""t"":1877},{""x"":856,""y"":467,""t"":1905},{""x"":888,""y"":470,""t"":1942},{""x"":979,""y"":443,""t"":1988}]","{""#container"":{""x"":410,""y"":129.390625,""width"":1100,""height"":850,""top"":129.390625,""right"":1510,""bottom"":979.390625,""left"":410}}","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":400,""y"":165.1923788646684,""width"":80,""height"":80,""top"":125.1923788646684,""right"":440,""bottom"":205.1923788646684,""left"":360},{""x"":700,""y"":165.1923788646684,""width"":100,""height"":100,""top"":115.1923788646684,""right"":750,""bottom"":215.1923788646684,""left"":650},{""x"":850,""y"":425,""width"":100,""height"":100,""top"":375,""right"":900,""bottom"":475,""left"":800},{""x"":700,""y"":684.8076211353316,""width"":92,""height"":92,""top"":638.8076211353316,""right"":746,""bottom"":730.8076211353316,""left"":654},{""x"":400,""y"":684.8076211353316,""width"":92.37604307034013,""height"":80,""top"":644.8076211353316,""right"":446.18802153517004,""bottom"":724.8076211353316,""left"":353.81197846482996}]","","",""
"","canvas-keyboard-response","23","112706","0.0-5.0-1.0-2.1","","","","","1467","4","","","","","","","","","","","","","","","","","","true","circle","4"
"","canvas-keyboard-response","24","113721","0.0-5.0-1.0-0.2","","","","","null","null","","","","","","","","","recall","","[""7"",""4"",""1"",""9"",""1"",""9"",""9"",""3"",""6"",""4"",""9"",""4"",""4"",""6"",""3"",""7"",""3"",""1"",""6"",""6"",""6"",""6"",""7"",""1"",""7"",""4"",""4"",""9"",""7"",""3"",""7"",""1"",""3"",""9"",""3"",""1""]","1500","shape","6","","","","","",""
"","canvas-keyboard-response","25","115728","0.0-5.0-1.0-1.2","","","","","null","null","","","[""diamond"",""circle"",""star"",""triangle"",""hexagram"",""rect""]","","","","","","","","","","","","[{""x"":992,""y"":509,""t"":1},{""x"":1029,""y"":574,""t"":37},{""x"":1019,""y"":629,""t"":70},{""x"":1018,""y"":652,""t"":104},{""x"":1009,""y"":646,""t"":139},{""x"":1011,""y"":650,""t"":172},{""x"":1006,""y"":655,""t"":206},{""x"":1028,""y"":653,""t"":242},{""x"":1024,""y"":653,""t"":274},{""x"":1029,""y"":660,""t"":310},{""x"":1083,""y"":674,""t"":343},{""x"":1091,""y"":679,""t"":387},{""x"":1119,""y"":680,""t"":408},{""x"":1107,""y"":588,""t"":450},{""x"":1149,""y"":535,""t"":479},{""x"":1188,""y"":456,""t"":512},{""x"":1208,""y"":437,""t"":558},{""x"":1225,""y"":405,""t"":579},{""x"":1153,""y"":428,""t"":620},{""x"":1079,""y"":399,""t"":647},{""x"":1049,""y"":392,""t"":696},{""x"":1004,""y"":361,""t"":716},{""x"":915,""y"":377,""t"":760},{""x"":878,""y"":391,""t"":784},{""x"":837,""y"":410,""t"":822},{""x"":816,""y"":436,""t"":851},{""x"":819,""y"":448,""t"":901},{""x"":808,""y"":449,""t"":920},{""x"":811,""y"":517,""t"":962},{""x"":768,""y"":547,""t"":990},{""x"":763,""y"":593,""t"":1024},{""x"":795,""y"":656,""t"":1055},{""x"":899,""y"":676,""t"":1105},{""x"":1012,""y"":714,""t"":1123},{""x"":1100,""y"":747,""t"":1166},{""x"":1185,""y"":727,""t"":1193},{""x"":1262,""y"":700,""t"":1229},{""x"":1334,""y"":699,""t"":1260},{""x"":1308,""y"":749,""t"":1308},{""x"":1331,""y"":757,""t"":1327},{""x"":1256,""y"":800,""t"":1369},{""x"":1189,""y"":829,""t"":1395},{""x"":1116,""y"":847,""t"":1432},{""x"":1067,""y"":865,""t"":1477},{""x"":1012,""y"":893,""t"":1497},{""x"":940,""y"":900,""t"":1541},{""x"":913,""y"":876,""t"":1566},{""x"":809,""y"":872,""t"":1602},{""x"":752,""y"":811,""t"":1635},{""x"":729,""y"":761,""t"":1681},{""x"":693,""y"":705,""t"":1702},{""x"":667,""y"":624,""t"":1747},{""x"":612,""y"":590,""t"":1770},{""x"":603,""y"":539,""t"":1809},{""x"":580,""y"":514,""t"":1840},{""x"":593,""y"":481,""t"":1872},{""x"":572,""y"":553,""t"":1919},{""x"":614,""y"":565,""t"":1939},{""x"":633,""y"":603,""t"":1985}]","{""#container"":{""x"":410,""y"":129.390625,""width"":1100,""height"":850,""top"":129.390625,""right"":1510,""bottom"":979.390625,""left"":410}}","[{""x"":250,""y"":425,""width"":100,""height"":100,""top"":375,""right"":300,""bottom"":475,""left"":200},{""x"":400,""y"":165.1923788646684,""width"":80,""height"":80,""top"":125.1923788646684,""right"":440,""bottom"":205.1923788646684,""left"":360},{""x"":700,""y"":165.1923788646684,""width"":100,""height"":100,""top"":115.1923788646684,""right"":750,""bottom"":215.1923788646684,""left"":650},{""x"":850,""y"":425,""width"":92,""height"":92,""top"":379,""right"":896,""bottom"":471,""left"":804},{""x"":700,""y"":684.8076211353316,""width"":92.37604307034013,""height"":80,""top"":644.8076211353316,""right"":746.18802153517,""bottom"":724.8076211353316,""left"":653.81197846483},{""x"":400,""y"":684.8076211353316,""width"":80,""height"":80,""top"":644.8076211353316,""right"":440,""bottom"":724.8076211353316,""left"":360}]","","",""
"","canvas-keyboard-response","26","118124","0.0-5.0-1.0-2.2","","","","","883","1","","","","","","","","","","","","","","","","","","true","rect","1"
"","canvas-keyboard-response","27","119132","0.0-5.0-1.0-0.3","","","","","null","null","","","","","","","","","recall","","[""7"",""4"",""1"",""9"",""1"",""9"",""9"",""3"",""6"",""4"",""9"",""4"",""4"",""6"",""3"",""7"",""3"",""1"",""6"",""6"",""6"",""6"",""7"",""1"",""7"",""4"",""4"",""9"",""7"",""3"",""7"",""1"",""3"",""9"",""3"",""1""]","1500","shape","6","","","","","",""
"","canvas-keyboard-response","28","121145","0.0-5.0-1.0-1.3","","","","","null","null","","","[""circle"",""rect"",""star"",""triangle"",""diamond"",""hexagram""]","","","","","","","","","","","","[{""x"":702,""y"":608,""t"":1},{""x"":772,""y"":632,""t"":36},{""x"":862,""y"":647,""t"":72},{""x"":984,""y"":613,""t"":103},{""x"":1016,""y"":621,""t"":138},{""x"":1098,""y"":584,""t"":173},{""x"":1118,""y"":602,""t"":206},{""x"":1130,""y"":618,""t"":239},{""x"":1139,""y"":616,""t"":273},{""x"":1088,""y"":585,""t"":312},{""x"":1120,""y"":535,""t"":341},{""x"":1100,""y"":539,""t"":388},{""x"":1136,""y"":546,""t"":410},{""x"":1140,""y"":524,""t"":452},{""x"":1121,""y"":513,""t"":477},{""x"":1129,""y"":472,""t"":512},{""x"":1143,""y"":470,""t"":561},{""x"":1178,""y"":450,""t"":580},{""x"":1172,""y"":509,""t"":623},{""x"":1182,""y"":567,""t"":649},{""x"":1182,""y"":629,""t"":684},{""x"":1196,""y"":667,""t"":715},{""x"":1198,""y"":711,""t"":765},{""x"":1152,""y"":729,""t"":784},{""x"":1068,""y"":753,""t"":826},{""x"":972,""y"":743,""t"":853},{""x"":937,""y"":725,""t"":887},{""x"":851,""y"":706,""t"":919},{""x"":825,""y"":687,""t"":967},{""x"":823,""y"":670,""t"":987},{""x"":808,""y"":698,""t"":1027},{""x"":840,""y"":693,""t"":1057},{""x"":838,""y"":710,""t"":1104},{""x"":867,""y"":750,""t"":1123},{""x"":886,""y"":757,""t"":1166},{""x"":928,""y"":763,""t"":1193},{""x"":934,""y"":810,""t"":1229},{""x"":949,""y"":796,""t"":1259},{""x"":929,""y"":834,""t"":1309},{""x"":956,""y"":817,""t"":1327},{""x"":959,""y"":833,""t"":1369},{""x"":972,""y"":821,""t"":1395},{""x"":951,""y"":798,""t"":1430},{""x"":942,""y"":797,""t"":1479},{""x"":1015,""y"":853,""t"":1498},{""x"":1021,""y"":893,""t"":1540},{""x"":1017,""y"":945,""t"":1565},{""x"":1040,""y"":931,""t"":1605},{""x"":1074,""y"":953,""t"":1633},{""x"":1076,""y"":961,""t"":1682},{""x"":1030,""y"":926,""t"":1701},{""x"":991,""y"":939,""t"":1747},{""x"":962,""y"":901,""t"":1769},{""x"":923,""y"":794,""t"":1806},{""x"":883,""y"":691,""t"":1837},{""x"":793,""y"":629,""t"":1886},{""x"":758,""y"":582,""t"":1906},{""x"":678,""y"":571,""t"":1947},{""x"":683,""y"":491,""t"":1974}]","{""#container"":{""x"":410,""y"":129.390625,""width"":1100,""height"":850,""top"":129.390625,""right"":1510,""bottom"":979.390625,""left"":410}}","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":400,""y"":165.1923788646684,""width"":80,""height"":80,""top"":125.1923788646684,""right"":440,""bottom"":205.1923788646684,""left"":360},{""x"":700,""y"":165.1923788646684,""width"":100,""height"":100,""top"":115.1923788646684,""right"":750,""bottom"":215.1923788646684,""left"":650},{""x"":850,""y"":425,""width"":92,""height"":92,""top"":379,""right"":896,""bottom"":471,""left"":804},{""x"":700,""y"":684.8076211353316,""width"":100,""height"":100,""top"":634.8076211353316,""right"":750,""bottom"":734.8076211353316,""left"":650},{""x"":400,""y"":684.8076211353316,""width"":92.37604307034013,""height"":80,""top"":644.8076211353316,""right"":446.18802153517004,""bottom"":724.8076211353316,""left"":353.81197846482996}]","","",""
"","canvas-keyboard-response","29","123507","0.0-5.0-1.0-2.3","","","","","854","9","","","","","","","","","","","","","","","","","","true","star","9"
"","canvas-keyboard-response","30","124538","0.0-5.0-1.0-0.4","","","","","null","null","","","","","","","","","recall","","[""7"",""4"",""1"",""9"",""1"",""9"",""9"",""3"",""6"",""4"",""9"",""4"",""4"",""6"",""3"",""7"",""3"",""1"",""6"",""6"",""6"",""6"",""7"",""1"",""7"",""4"",""4"",""9"",""7"",""3"",""7"",""1"",""3"",""9"",""3"",""1""]","1500","shape","6","","","","","",""
"","canvas-keyboard-response","31","126554","0.0-5.0-1.0-1.4","","","","","null","null","","","[""triangle"",""star"",""diamond"",""hexagram"",""rect"",""circle""]","","","","","","","","","","","","[{""x"":729,""y"":522,""t"":3},{""x"":786,""y"":537,""t"":36},{""x"":837,""y"":562,""t"":69},{""x"":884,""y"":566,""t"":105},{""x"":928,""y"":585,""t"":138},{""x"":961,""y"":596,""t"":171},{""x"":975,""y"":607,""t"":207},{""x"":994,""y"":633,""t"":239},{""x"":1026,""y"":613,""t"":273},{""x"":1065,""y"":638,""t"":317},{""x"":1116,""y"":586,""t"":342},{""x"":1120,""y"":605,""t"":379},{""x"":1133,""y"":561,""t"":411},{""x"":1081,""y"":567,""t"":443},{""x"":1016,""y"":539,""t"":491},{""x"":936,""y"":525,""t"":513},{""x"":864,""y"":509,""t"":556},{""x"":802,""y"":525,""t"":580},{""x"":765,""y"":511,""t"":621},{""x"":771,""y"":545,""t"":648},{""x"":762,""y"":544,""t"":683},{""x"":741,""y"":613,""t"":718},{""x"":769,""y"":626,""t"":763},{""x"":769,""y"":672,""t"":783},{""x"":872,""y"":680,""t"":826},{""x"":974,""y"":731,""t"":854},{""x"":1056,""y"":726,""t"":889},{""x"":1036,""y"":722,""t"":919},{""x"":1011,""y"":681,""t"":968},{""x"":981,""y"":704,""t"":988},{""x"":925,""y"":677,""t"":1029},{""x"":917,""y"":692,""t"":1057},{""x"":918,""y"":672,""t"":1091},{""x"":884,""y"":647,""t"":1124},{""x"":872,""y"":638,""t"":1171},{""x"":869,""y"":682,""t"":1191},{""x"":861,""y"":678,""t"":1232},{""x"":836,""y"":723,""t"":1259},{""x"":871,""y"":707,""t"":1297},{""x"":958,""y"":733,""t"":1327},{""x"":1013,""y"":673,""t"":1373},{""x"":1099,""y"":703,""t"":1394},{""x"":1107,""y"":661,""t"":1437},{""x"":1137,""y"":684,""t"":1462},{""x"":1140,""y"":601,""t"":1498},{""x"":1133,""y"":624,""t"":1544},{""x"":1153,""y"":560,""t"":1565},{""x"":1164,""y"":578,""t"":1606},{""x"":1152,""y"":520,""t"":1635},{""x"":1168,""y"":548,""t"":1669},{""x"":1211,""y"":555,""t"":1701},{""x"":1277,""y"":591,""t"":1749},{""x"":1323,""y"":593,""t"":1770},{""x"":1372,""y"":637,""t"":1809},{""x"":1417,""y"":641,""t"":1839},{""x"":1434,""y"":667,""t"":1886},{""x"":1412,""y"":730,""t"":1905},{""x"":1413,""y"":777,""t"":1951},{""x"":1392,""y"":801,""t"":1974}]","{""#container"":{""x"":410,""y"":129.390625,""width"":1100,""height"":850,""top"":129.390625,""right"":1510,""bottom"":979.390625,""left"":410}}","[{""x"":250,""y"":425,""width"":92,""height"":92,""top"":379,""right"":296,""bottom"":471,""left"":204},{""x"":400,""y"":165.1923788646684,""width"":100,""height"":100,""top"":115.1923788646684,""right"":450,""bottom"":215.1923788646684,""left"":350},{""x"":700,""y"":165.1923788646684,""width"":100,""height"":100,""top"":115.1923788646684,""right"":750,""bottom"":215.1923788646684,""left"":650},{""x"":850,""y"":425,""width"":92.37604307034013,""height"":80,""top"":385,""right"":896.18802153517,""bottom"":465,""left"":803.81197846483},{""x"":700,""y"":684.8076211353316,""width"":80,""height"":80,""top"":644.8076211353316,""right"":740,""bottom"":724.8076211353316,""left"":660},{""x"":400,""y"":684.8076211353316,""width"":80,""height"":80,""top"":644.8076211353316,""right"":440,""bottom"":724.8076211353316,""left"":360}]","","",""
"","canvas-keyboard-response","32","129084","0.0-5.0-1.0-2.4","","","","","1010","1","","","","","","","","","","","","","","","","","","true","circle","1"
"","canvas-keyboard-response","33","130108","0.0-5.0-1.0-0.5","","","","","null","null","","","","","","","","","recall","","[""7"",""4"",""1"",""9"",""1"",""9"",""9"",""3"",""6"",""4"",""9"",""4"",""4"",""6"",""3"",""7"",""3"",""1"",""6"",""6"",""6"",""6"",""7"",""1"",""7"",""4"",""4"",""9"",""7"",""3"",""7"",""1"",""3"",""9"",""3"",""1""]","1500","shape","6","","","","","",""
"","canvas-keyboard-response","34","132121","0.0-5.0-1.0-1.5","","","","","null","null","","","[""rect"",""triangle"",""hexagram"",""diamond"",""circle"",""star""]","","","","","","","","","","","","[{""x"":1264,""y"":774,""t"":1},{""x"":1199,""y"":723,""t"":38},{""x"":1122,""y"":754,""t"":69},{""x"":1029,""y"":721,""t"":103},{""x"":942,""y"":728,""t"":138},{""x"":860,""y"":677,""t"":173},{""x"":847,""y"":690,""t"":205},{""x"":815,""y"":647,""t"":240},{""x"":766,""y"":668,""t"":275},{""x"":779,""y"":627,""t"":322},{""x"":832,""y"":635,""t"":341},{""x"":837,""y"":583,""t"":386},{""x"":836,""y"":593,""t"":410},{""x"":834,""y"":544,""t"":449},{""x"":818,""y"":585,""t"":479},{""x"":768,""y"":573,""t"":513},{""x"":763,""y"":593,""t"":560},{""x"":751,""y"":573,""t"":581},{""x"":769,""y"":642,""t"":623},{""x"":814,""y"":699,""t"":648},{""x"":882,""y"":755,""t"":689},{""x"":892,""y"":811,""t"":716},{""x"":880,""y"":855,""t"":751},{""x"":871,""y"":810,""t"":800},{""x"":852,""y"":830,""t"":817},{""x"":817,""y"":761,""t"":862},{""x"":789,""y"":752,""t"":885},{""x"":775,""y"":679,""t"":928},{""x"":787,""y"":611,""t"":953},{""x"":754,""y"":606,""t"":990},{""x"":794,""y"":594,""t"":1023},{""x"":835,""y"":594,""t"":1069},{""x"":926,""y"":574,""t"":1088},{""x"":1010,""y"":530,""t"":1133},{""x"":1080,""y"":477,""t"":1156},{""x"":1083,""y"":496,""t"":1198},{""x"":1040,""y"":544,""t"":1225},{""x"":1022,""y"":536,""t"":1260},{""x"":1050,""y"":482,""t"":1307},{""x"":1032,""y"":504,""t"":1326},{""x"":1095,""y"":568,""t"":1370},{""x"":1142,""y"":619,""t"":1395},{""x"":1169,""y"":665,""t"":1430},{""x"":1206,""y"":706,""t"":1477},{""x"":1217,""y"":725,""t"":1499},{""x"":1267,""y"":713,""t"":1540},{""x"":1309,""y"":742,""t"":1566},{""x"":1319,""y"":747,""t"":1606},{""x"":1324,""y"":748,""t"":1633},{""x"":1336,""y"":685,""t"":1681},{""x"":1374,""y"":671,""t"":1702},{""x"":1390,""y"":648,""t"":1744},{""x"":1375,""y"":638,""t"":1769},{""x"":1335,""y"":640,""t"":1805},{""x"":1204,""y"":645,""t"":1840},{""x"":1083,""y"":655,""t"":1883},{""x"":944,""y"":649,""t"":1905},{""x"":866,""y"":637,""t"":1948},{""x"":779,""y"":625,""t"":1973}]","{""#container"":{""x"":410,""y"":129.390625,""width"":1100,""height"":850,""top"":129.390625,""right"":1510,""bottom"":979.390625,""left"":410}}","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":400,""y"":165.1923788646684,""width"":92,""height"":92,""top"":119.1923788646684,""right"":446,""bottom"":211.1923788646684,""left"":354},{""x"":700,""y"":165.1923788646684,""width"":92.37604307034013,""height"":80,""top"":125.1923788646684,""right"":746.18802153517,""bottom"":205.1923788646684,""left"":653.81197846483},{""x"":850,""y"":425,""width"":100,""height"":100,""top"":375,""right"":900,""bottom"":475,""left"":800},{""x"":700,""y"":684.8076211353316,""width"":80,""height"":80,""top"":644.8076211353316,""right"":740,""bottom"":724.8076211353316,""left"":660},{""x"":400,""y"":684.8076211353316,""width"":100,""height"":100,""top"":634.8076211353316,""right"":450,""bottom"":734.8076211353316,""left"":350}]","","",""
"","canvas-keyboard-response","35","134492","0.0-5.0-1.0-2.5","","","","","861","9","","","","","","","","","","","","","","","","","","true","hexagram","9"
"","canvas-keyboard-response","36","135511","0.0-5.0-1.0-0.6","","","","","null","null","","","","","","","","","recall","","[""7"",""4"",""1"",""9"",""1"",""9"",""9"",""3"",""6"",""4"",""9"",""4"",""4"",""6"",""3"",""7"",""3"",""1"",""6"",""6"",""6"",""6"",""7"",""1"",""7"",""4"",""4"",""9"",""7"",""3"",""7"",""1"",""3"",""9"",""3"",""1""]","1500","shape","6","","","","","",""
