"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","load_time","stimulus","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","ans","ISI","type","size","webgazer_data","webgazer_targets","webgazer_targets_data","correct","response_target","response_answer"
"","canvas-keyboard-response","42","98238","0.0-5.0-1.0-1.10","","","","","null","null","","","[""blue"",""green"",""cyan"",""yellow"",""red"",""purple""]","","","","","","","","","","","[{""x"":1020,""y"":597,""t"":1},{""x"":1026,""y"":624,""t"":38},{""x"":1026,""y"":661,""t"":70},{""x"":1017,""y"":657,""t"":104},{""x"":1036,""y"":690,""t"":139},{""x"":1035,""y"":694,""t"":172},{""x"":1013,""y"":683,""t"":207},{""x"":1021,""y"":678,""t"":241},{""x"":1047,""y"":669,""t"":274},{""x"":1010,""y"":660,""t"":311},{""x"":993,""y"":655,""t"":343},{""x"":978,""y"":638,""t"":390},{""x"":960,""y"":605,""t"":408},{""x"":948,""y"":597,""t"":453},{""x"":927,""y"":593,""t"":477},{""x"":918,""y"":620,""t"":516},{""x"":946,""y"":627,""t"":546},{""x"":971,""y"":691,""t"":594},{""x"":1003,""y"":730,""t"":615},{""x"":1017,""y"":741,""t"":655},{""x"":1026,""y"":741,""t"":682},{""x"":1046,""y"":761,""t"":719},{""x"":1075,""y"":791,""t"":750},{""x"":1115,""y"":822,""t"":796},{""x"":1130,""y"":825,""t"":817},{""x"":1143,""y"":839,""t"":861},{""x"":1133,""y"":842,""t"":886},{""x"":1136,""y"":853,""t"":921},{""x"":1122,""y"":863,""t"":954},{""x"":1090,""y"":833,""t"":1002},{""x"":1093,""y"":840,""t"":1020},{""x"":1073,""y"":748,""t"":1062},{""x"":1077,""y"":717,""t"":1088},{""x"":1080,""y"":659,""t"":1124},{""x"":1108,""y"":620,""t"":1173},{""x"":1129,""y"":606,""t"":1191},{""x"":1138,""y"":584,""t"":1234},{""x"":1160,""y"":608,""t"":1261},{""x"":1203,""y"":619,""t"":1295},{""x"":1233,""y"":639,""t"":1327},{""x"":1250,""y"":656,""t"":1373},{""x"":1225,""y"":682,""t"":1397},{""x"":1161,""y"":672,""t"":1436},{""x"":1084,""y"":653,""t"":1464},{""x"":1012,""y"":639,""t"":1500},{""x"":941,""y"":609,""t"":1545},{""x"":881,""y"":579,""t"":1566},{""x"":832,""y"":564,""t"":1609},{""x"":803,""y"":552,""t"":1633},{""x"":776,""y"":537,""t"":1670},{""x"":748,""y"":532,""t"":1704},{""x"":736,""y"":527,""t"":1749},{""x"":729,""y"":524,""t"":1768},{""x"":755,""y"":504,""t"":1813},{""x"":786,""y"":502,""t"":1840},{""x"":816,""y"":507,""t"":1875},{""x"":800,""y"":511,""t"":1905},{""x"":816,""y"":505,""t"":1954},{""x"":834,""y"":518,""t"":1973}]","{""#container"":{""x"":410,""y"":129.390625,""width"":1100,""height"":850,""top"":129.390625,""right"":1510,""bottom"":979.390625,""left"":410}}","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":400,""y"":165.1923788646684,""width"":80,""height"":80,""top"":125.1923788646684,""right"":440,""bottom"":205.1923788646684,""left"":360},{""x"":700,""y"":165.1923788646684,""width"":80,""height"":80,""top"":125.1923788646684,""right"":740,""bottom"":205.1923788646684,""left"":660},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810},{""x"":700,""y"":684.8076211353316,""width"":80,""height"":80,""top"":644.8076211353316,""right"":740,""bottom"":724.8076211353316,""left"":660},{""x"":400,""y"":684.8076211353316,""width"":80,""height"":80,""top"":644.8076211353316,""right"":440,""bottom"":724.8076211353316,""left"":360}]","","",""
"","canvas-keyboard-response","43","100812","0.0-5.0-1.0-2.10","","","","","1067","6","","","","","","","","","","","","","","","","","true","yellow","6"
"","canvas-keyboard-response","44","101829","0.0-5.0-1.0-0.11","","","","","null","null","","","","","","","","","recall","[""4"",""7"",""9"",""3"",""7"",""6"",""1"",""9"",""1"",""4"",""6"",""7"",""6"",""6"",""6"",""1"",""9"",""4"",""3"",""7"",""3"",""1"",""7"",""6"",""9"",""9"",""7"",""4"",""3"",""4"",""1"",""9"",""1"",""3"",""4"",""3""]","1500","color","6","","","","","",""
"","canvas-keyboard-response","45","103834","0.0-5.0-1.0-1.11","","","","","null","null","","","[""blue"",""yellow"",""cyan"",""purple"",""green"",""red""]","","","","","","","","","","","[{""x"":888,""y"":582,""t"":1},{""x"":905,""y"":604,""t"":37},{""x"":917,""y"":624,""t"":69},{""x"":932,""y"":622,""t"":103},{""x"":925,""y"":637,""t"":140},{""x"":919,""y"":637,""t"":171},{""x"":921,""y"":640,""t"":206},{""x"":925,""y"":628,""t"":240},{""x"":930,""y"":613,""t"":275},{""x"":959,""y"":628,""t"":315},{""x"":988,""y"":655,""t"":341},{""x"":994,""y"":669,""t"":378},{""x"":992,""y"":717,""t"":412},{""x"":999,""y"":764,""t"":455},{""x"":997,""y"":802,""t"":477},{""x"":1000,""y"":826,""t"":518},{""x"":1011,""y"":839,""t"":547},{""x"":1065,""y"":862,""t"":595},{""x"":1096,""y"":861,""t"":612},{""x"":1141,""y"":892,""t"":657},{""x"":1164,""y"":878,""t"":683},{""x"":1179,""y"":881,""t"":720},{""x"":1178,""y"":825,""t"":750},{""x"":1167,""y"":785,""t"":798},{""x"":1149,""y"":749,""t"":817},{""x"":1141,""y"":695,""t"":857},{""x"":1103,""y"":676,""t"":887},{""x"":1081,""y"":634,""t"":919},{""x"":1084,""y"":625,""t"":966},{""x"":1115,""y"":621,""t"":987},{""x"":1165,""y"":580,""t"":1030},{""x"":1181,""y"":595,""t"":1056},{""x"":1205,""y"":577,""t"":1092},{""x"":1234,""y"":580,""t"":1125},{""x"":1263,""y"":561,""t"":1169},{""x"":1292,""y"":564,""t"":1191},{""x"":1308,""y"":580,""t"":1234},{""x"":1320,""y"":587,""t"":1259},{""x"":1325,""y"":604,""t"":1295},{""x"":1296,""y"":606,""t"":1329},{""x"":1281,""y"":605,""t"":1373},{""x"":1240,""y"":605,""t"":1396},{""x"":1213,""y"":610,""t"":1438},{""x"":1222,""y"":638,""t"":1463},{""x"":1235,""y"":675,""t"":1498},{""x"":1255,""y"":711,""t"":1546},{""x"":1256,""y"":739,""t"":1565},{""x"":1272,""y"":763,""t"":1608},{""x"":1288,""y"":785,""t"":1636},{""x"":1285,""y"":801,""t"":1670},{""x"":1215,""y"":821,""t"":1702},{""x"":1142,""y"":814,""t"":1749},{""x"":1072,""y"":819,""t"":1769},{""x"":1005,""y"":817,""t"":1811},{""x"":956,""y"":803,""t"":1837},{""x"":914,""y"":780,""t"":1874},{""x"":874,""y"":752,""t"":1918},{""x"":856,""y"":713,""t"":1939},{""x"":841,""y"":707,""t"":1981}]","{""#container"":{""x"":410,""y"":129.390625,""width"":1100,""height"":850,""top"":129.390625,""right"":1510,""bottom"":979.390625,""left"":410}}","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":400,""y"":165.1923788646684,""width"":80,""height"":80,""top"":125.1923788646684,""right"":440,""bottom"":205.1923788646684,""left"":360},{""x"":700,""y"":165.1923788646684,""width"":80,""height"":80,""top"":125.1923788646684,""right"":740,""bottom"":205.1923788646684,""left"":660},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810},{""x"":700,""y"":684.8076211353316,""width"":80,""height"":80,""top"":644.8076211353316,""right"":740,""bottom"":724.8076211353316,""left"":660},{""x"":400,""y"":684.8076211353316,""width"":80,""height"":80,""top"":644.8076211353316,""right"":440,""bottom"":724.8076211353316,""left"":360}]","","",""
"","canvas-keyboard-response","46","106791","0.0-5.0-1.0-2.11","","","","","1441","7","","","","","","","","","","","","","","","","","true","yellow","7"
"","canvas-keyboard-response","47","107807","0.0-5.0-1.0-0.12","","","","","null","null","","","","","","","","","recall","[""4"",""7"",""9"",""3"",""7"",""6"",""1"",""9"",""1"",""4"",""6"",""7"",""6"",""6"",""6"",""1"",""9"",""4"",""3"",""7"",""3"",""1"",""7"",""6"",""9"",""9"",""7"",""4"",""3"",""4"",""1"",""9"",""1"",""3"",""4"",""3""]","1500","color","6","","","","","",""
"","canvas-keyboard-response","48","109813","0.0-5.0-1.0-1.12","","","","","null","null","","","[""yellow"",""red"",""blue"",""purple"",""cyan"",""green""]","","","","","","","","","","","[{""x"":865,""y"":705,""t"":3},{""x"":891,""y"":682,""t"":35},{""x"":907,""y"":667,""t"":70},{""x"":931,""y"":671,""t"":103},{""x"":942,""y"":650,""t"":139},{""x"":968,""y"":648,""t"":171},{""x"":977,""y"":617,""t"":205},{""x"":992,""y"":617,""t"":241},{""x"":993,""y"":605,""t"":273},{""x"":995,""y"":616,""t"":315},{""x"":954,""y"":602,""t"":343},{""x"":925,""y"":621,""t"":376},{""x"":884,""y"":609,""t"":423},{""x"":854,""y"":606,""t"":444},{""x"":830,""y"":603,""t"":488},{""x"":805,""y"":602,""t"":511},{""x"":787,""y"":607,""t"":548},{""x"":784,""y"":617,""t"":582},{""x"":804,""y"":609,""t"":626},{""x"":809,""y"":632,""t"":647},{""x"":816,""y"":626,""t"":691},{""x"":828,""y"":648,""t"":715},{""x"":821,""y"":629,""t"":752},{""x"":853,""y"":677,""t"":785},{""x"":851,""y"":662,""t"":829},{""x"":877,""y"":684,""t"":851},{""x"":878,""y"":683,""t"":893},{""x"":929,""y"":732,""t"":919},{""x"":975,""y"":756,""t"":954},{""x"":1007,""y"":787,""t"":1003},{""x"":1039,""y"":814,""t"":1023},{""x"":1064,""y"":825,""t"":1064},{""x"":1088,""y"":840,""t"":1091},{""x"":1109,""y"":844,""t"":1126},{""x"":1112,""y"":866,""t"":1158},{""x"":1115,""y"":905,""t"":1206},{""x"":1088,""y"":879,""t"":1225},{""x"":1074,""y"":902,""t"":1266},{""x"":1061,""y"":897,""t"":1293},{""x"":1080,""y"":885,""t"":1329},{""x"":1086,""y"":795,""t"":1363},{""x"":1129,""y"":760,""t"":1407},{""x"":1171,""y"":714,""t"":1428},{""x"":1217,""y"":682,""t"":1469},{""x"":1235,""y"":664,""t"":1499},{""x"":1264,""y"":652,""t"":1531},{""x"":1292,""y"":634,""t"":1579},{""x"":1316,""y"":658,""t"":1602},{""x"":1320,""y"":650,""t"":1641},{""x"":1336,""y"":658,""t"":1667},{""x"":1353,""y"":650,""t"":1703},{""x"":1364,""y"":668,""t"":1737},{""x"":1356,""y"":629,""t"":1781},{""x"":1364,""y"":644,""t"":1802},{""x"":1346,""y"":685,""t"":1844},{""x"":1329,""y"":750,""t"":1874},{""x"":1313,""y"":781,""t"":1907},{""x"":1288,""y"":837,""t"":1939},{""x"":1268,""y"":840,""t"":1986}]","{""#container"":{""x"":410,""y"":129.390625,""width"":1100,""height"":850,""top"":129.390625,""right"":1510,""bottom"":979.390625,""left"":410}}","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":400,""y"":165.1923788646684,""width"":80,""height"":80,""top"":125.1923788646684,""right"":440,""bottom"":205.1923788646684,""left"":360},{""x"":700,""y"":165.1923788646684,""width"":80,""height"":80,""top"":125.1923788646684,""right"":740,""bottom"":205.1923788646684,""left"":660},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810},{""x"":700,""y"":684.8076211353316,""width"":80,""height"":80,""top"":644.8076211353316,""right"":740,""bottom"":724.8076211353316,""left"":660},{""x"":400,""y"":684.8076211353316,""width"":80,""height"":80,""top"":644.8076211353316,""right"":440,""bottom"":724.8076211353316,""left"":360}]","","",""
"","canvas-keyboard-response","49","112135","0.0-5.0-1.0-2.12","","","","","804","3","","","","","","","","","","","","","","","","","false","purple","6"
"","html-keyboard-response","50","113145","0.0-5.0-1.0-3.12-0.12-0.12","","","","","null","null","","","<div id=""errorinfo"">error</div>","","","","","","recall","[""4"",""7"",""9"",""3"",""7"",""6"",""1"",""9"",""1"",""4"",""6"",""7"",""6"",""6"",""6"",""1"",""9"",""4"",""3"",""7"",""3"",""1"",""7"",""6"",""9"",""9"",""7"",""4"",""3"",""4"",""1"",""9"",""1"",""3"",""4"",""3""]","1500","color","6","","","","","",""
"","canvas-keyboard-response","51","114158","0.0-5.0-1.0-0.13","","","","","null","null","","","","","","","","","recall","[""4"",""7"",""9"",""3"",""7"",""6"",""1"",""9"",""1"",""4"",""6"",""7"",""6"",""6"",""6"",""1"",""9"",""4"",""3"",""7"",""3"",""1"",""7"",""6"",""9"",""9"",""7"",""4"",""3"",""4"",""1"",""9"",""1"",""3"",""4"",""3""]","1500","color","6","","","","","",""
"","canvas-keyboard-response","52","116163","0.0-5.0-1.0-1.13","","","","","null","null","","","[""red"",""yellow"",""blue"",""green"",""purple"",""cyan""]","","","","","","","","","","","[{""x"":1224,""y"":817,""t"":1},{""x"":1157,""y"":793,""t"":36},{""x"":1121,""y"":755,""t"":71},{""x"":1070,""y"":703,""t"":103},{""x"":1048,""y"":693,""t"":137},{""x"":1017,""y"":672,""t"":173},{""x"":999,""y"":687,""t"":205},{""x"":983,""y"":674,""t"":240},{""x"":978,""y"":671,""t"":275},{""x"":978,""y"":630,""t"":312},{""x"":962,""y"":660,""t"":341},{""x"":905,""y"":633,""t"":393},{""x"":876,""y"":619,""t"":409},{""x"":832,""y"":594,""t"":454},{""x"":820,""y"":597,""t"":477},{""x"":799,""y"":559,""t"":517},{""x"":799,""y"":559,""t"":548},{""x"":779,""y"":531,""t"":594},{""x"":784,""y"":530,""t"":613},{""x"":769,""y"":528,""t"":654},{""x"":754,""y"":526,""t"":683},{""x"":737,""y"":526,""t"":718},{""x"":743,""y"":520,""t"":750},{""x"":733,""y"":522,""t"":798},{""x"":735,""y"":538,""t"":817},{""x"":731,""y"":555,""t"":858},{""x"":813,""y"":577,""t"":885},{""x"":891,""y"":589,""t"":924},{""x"":944,""y"":619,""t"":953},{""x"":985,""y"":641,""t"":1001},{""x"":1017,""y"":664,""t"":1022},{""x"":1034,""y"":675,""t"":1063},{""x"":1057,""y"":681,""t"":1090},{""x"":1057,""y"":714,""t"":1127},{""x"":1051,""y"":778,""t"":1172},{""x"":1030,""y"":800,""t"":1191},{""x"":1011,""y"":825,""t"":1236},{""x"":996,""y"":868,""t"":1259},{""x"":1005,""y"":862,""t"":1297},{""x"":1037,""y"":863,""t"":1329},{""x"":1076,""y"":828,""t"":1375},{""x"":1115,""y"":802,""t"":1395},{""x"":1141,""y"":762,""t"":1440},{""x"":1186,""y"":755,""t"":1463},{""x"":1230,""y"":719,""t"":1500},{""x"":1258,""y"":695,""t"":1533},{""x"":1256,""y"":676,""t"":1579},{""x"":1248,""y"":651,""t"":1599},{""x"":1266,""y"":640,""t"":1642},{""x"":1272,""y"":662,""t"":1668},{""x"":1277,""y"":686,""t"":1703},{""x"":1295,""y"":697,""t"":1737},{""x"":1310,""y"":729,""t"":1783},{""x"":1313,""y"":716,""t"":1804},{""x"":1312,""y"":716,""t"":1847},{""x"":1308,""y"":708,""t"":1872},{""x"":1314,""y"":705,""t"":1908},{""x"":1305,""y"":692,""t"":1941},{""x"":1330,""y"":699,""t"":1986}]","{""#container"":{""x"":410,""y"":129.390625,""width"":1100,""height"":850,""top"":129.390625,""right"":1510,""bottom"":979.390625,""left"":410}}","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":400,""y"":165.1923788646684,""width"":80,""height"":80,""top"":125.1923788646684,""right"":440,""bottom"":205.1923788646684,""left"":360},{""x"":700,""y"":165.1923788646684,""width"":80,""height"":80,""top"":125.1923788646684,""right"":740,""bottom"":205.1923788646684,""left"":660},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810},{""x"":700,""y"":684.8076211353316,""width"":80,""height"":80,""top"":644.8076211353316,""right"":740,""bottom"":724.8076211353316,""left"":660},{""x"":400,""y"":684.8076211353316,""width"":80,""height"":80,""top"":644.8076211353316,""right"":440,""bottom"":724.8076211353316,""left"":360}]","","",""
"","canvas-keyboard-response","53","118841","0.0-5.0-1.0-2.13","","","","","1168","6","","","","","","","","","","","","","","","","","true","green","6"
"","canvas-keyboard-response","54","119852","0.0-5.0-1.0-0.14","","","","","null","null","","","","","","","","","recall","[""4"",""7"",""9"",""3"",""7"",""6"",""1"",""9"",""1"",""4"",""6"",""7"",""6"",""6"",""6"",""1"",""9"",""4"",""3"",""7"",""3"",""1"",""7"",""6"",""9"",""9"",""7"",""4"",""3"",""4"",""1"",""9"",""1"",""3"",""4"",""3""]","1500","color","6","","","","","",""
"","canvas-keyboard-response","55","121861","0.0-5.0-1.0-1.14","","","","","null","null","","","[""purple"",""red"",""cyan"",""blue"",""yellow"",""green""]","","","","","","","","","","","[{""x"":1257,""y"":716,""t"":1},{""x"":1202,""y"":723,""t"":37},{""x"":1153,""y"":733,""t"":69},{""x"":1112,""y"":751,""t"":103},{""x"":1078,""y"":772,""t"":139},{""x"":1062,""y"":797,""t"":171},{""x"":1062,""y"":815,""t"":205},{""x"":1078,""y"":842,""t"":241},{""x"":1080,""y"":861,""t"":273},{""x"":1086,""y"":871,""t"":314},{""x"":1062,""y"":871,""t"":343},{""x"":1047,""y"":871,""t"":378},{""x"":1040,""y"":879,""t"":409},{""x"":1033,""y"":867,""t"":459},{""x"":1004,""y"":854,""t"":478},{""x"":989,""y"":845,""t"":520},{""x"":963,""y"":831,""t"":548},{""x"":950,""y"":813,""t"":583},{""x"":913,""y"":799,""t"":613},{""x"":906,""y"":827,""t"":664},{""x"":864,""y"":813,""t"":680},{""x"":837,""y"":788,""t"":724},{""x"":815,""y"":784,""t"":749},{""x"":794,""y"":774,""t"":788},{""x"":804,""y"":813,""t"":819},{""x"":804,""y"":831,""t"":864},{""x"":822,""y"":848,""t"":886},{""x"":830,""y"":866,""t"":928},{""x"":845,""y"":868,""t"":953},{""x"":910,""y"":905,""t"":989},{""x"":990,""y"":941,""t"":1037},{""x"":1077,""y"":965,""t"":1055},{""x"":1129,""y"":981,""t"":1098},{""x"":1171,""y"":992,""t"":1123},{""x"":1235,""y"":966,""t"":1160},{""x"":1287,""y"":942,""t"":1193},{""x"":1326,""y"":945,""t"":1238},{""x"":1338,""y"":948,""t"":1259},{""x"":1339,""y"":944,""t"":1303},{""x"":1341,""y"":932,""t"":1327},{""x"":1339,""y"":915,""t"":1363},{""x"":1347,""y"":889,""t"":1409},{""x"":1344,""y"":857,""t"":1431},{""x"":1333,""y"":853,""t"":1471},{""x"":1342,""y"":785,""t"":1498},{""x"":1349,""y"":729,""t"":1533},{""x"":1333,""y"":687,""t"":1565},{""x"":1330,""y"":662,""t"":1615},{""x"":1263,""y"":635,""t"":1633},{""x"":1158,""y"":630,""t"":1677},{""x"":1065,""y"":628,""t"":1703},{""x"":983,""y"":635,""t"":1739},{""x"":913,""y"":638,""t"":1771},{""x"":857,""y"":642,""t"":1817},{""x"":856,""y"":695,""t"":1839},{""x"":859,""y"":738,""t"":1879},{""x"":870,""y"":804,""t"":1907},{""x"":877,""y"":851,""t"":1942},{""x"":890,""y"":891,""t"":1974}]","{""#container"":{""x"":410,""y"":129.390625,""width"":1100,""height"":850,""top"":129.390625,""right"":1510,""bottom"":979.390625,""left"":410}}","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":400,""y"":165.1923788646684,""width"":80,""height"":80,""top"":125.1923788646684,""right"":440,""bottom"":205.1923788646684,""left"":360},{""x"":700,""y"":165.1923788646684,""width"":80,""height"":80,""top"":125.1923788646684,""right"":740,""bottom"":205.1923788646684,""left"":660},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810},{""x"":700,""y"":684.8076211353316,""width"":80,""height"":80,""top"":644.8076211353316,""right"":740,""bottom"":724.8076211353316,""left"":660},{""x"":400,""y"":684.8076211353316,""width"":80,""height"":80,""top"":644.8076211353316,""right"":440,""bottom"":724.8076211353316,""left"":360}]","","",""
"","canvas-keyboard-response","56","124780","0.0-5.0-1.0-2.14","","","","","1411","6","","","","","","","","","","","","","","","","","true","blue","6"
"","canvas-keyboard-response","57","125806","0.0-5.0-1.0-0.15","","","","","null","null","","","","","","","","","recall","[""4"",""7"",""9"",""3"",""7"",""6"",""1"",""9"",""1"",""4"",""6"",""7"",""6"",""6"",""6"",""1"",""9"",""4"",""3"",""7"",""3"",""1"",""7"",""6"",""9"",""9"",""7"",""4"",""3"",""4"",""1"",""9"",""1"",""3"",""4"",""3""]","1500","color","6","","","","","",""
"","canvas-keyboard-response","58","127812","0.0-5.0-1.0-1.15","","","","","null","null","","","[""yellow"",""blue"",""red"",""cyan"",""purple"",""green""]","","","","","","","","","","","[{""x"":934,""y"":855,""t"":2},{""x"":960,""y"":814,""t"":35},{""x"":972,""y"":759,""t"":69},{""x"":982,""y"":712,""t"":103},{""x"":994,""y"":677,""t"":139},{""x"":992,""y"":646,""t"":171},{""x"":1007,""y"":635,""t"":205},{""x"":997,""y"":614,""t"":239},{""x"":970,""y"":604,""t"":275},{""x"":980,""y"":605,""t"":315},{""x"":963,""y"":626,""t"":341},{""x"":934,""y"":625,""t"":380},{""x"":918,""y"":620,""t"":410},{""x"":898,""y"":604,""t"":458},{""x"":888,""y"":600,""t"":480},{""x"":872,""y"":607,""t"":522},{""x"":855,""y"":598,""t"":546},{""x"":839,""y"":586,""t"":587},{""x"":815,""y"":594,""t"":613},{""x"":792,""y"":592,""t"":649},{""x"":778,""y"":606,""t"":697},{""x"":781,""y"":596,""t"":715},{""x"":760,""y"":594,""t"":757},{""x"":751,""y"":586,""t"":785},{""x"":758,""y"":583,""t"":819},{""x"":768,""y"":584,""t"":851},{""x"":782,""y"":581,""t"":899},{""x"":788,""y"":564,""t"":919},{""x"":854,""y"":574,""t"":960},{""x"":911,""y"":582,""t"":986},{""x"":975,""y"":604,""t"":1023},{""x"":1034,""y"":619,""t"":1057},{""x"":1081,""y"":629,""t"":1103},{""x"":1127,""y"":652,""t"":1122},{""x"":1159,""y"":658,""t"":1165},{""x"":1160,""y"":645,""t"":1193},{""x"":1114,""y"":635,""t"":1227},{""x"":1053,""y"":621,""t"":1260},{""x"":988,""y"":607,""t"":1307},{""x"":929,""y"":578,""t"":1327},{""x"":938,""y"":593,""t"":1369},{""x"":949,""y"":601,""t"":1394},{""x"":1015,""y"":639,""t"":1432},{""x"":1057,""y"":702,""t"":1466},{""x"":1095,""y"":767,""t"":1510},{""x"":1127,""y"":795,""t"":1531},{""x"":1149,""y"":805,""t"":1575},{""x"":1138,""y"":797,""t"":1600},{""x"":1128,""y"":818,""t"":1637},{""x"":1127,""y"":848,""t"":1670},{""x"":1109,""y"":888,""t"":1715},{""x"":1096,""y"":911,""t"":1735},{""x"":1080,""y"":899,""t"":1778},{""x"":1064,""y"":890,""t"":1802},{""x"":1052,""y"":888,""t"":1842},{""x"":1072,""y"":881,""t"":1871},{""x"":1075,""y"":882,""t"":1924},{""x"":1091,""y"":883,""t"":1941},{""x"":1104,""y"":870,""t"":1987}]","{""#container"":{""x"":410,""y"":129.390625,""width"":1100,""height"":850,""top"":129.390625,""right"":1510,""bottom"":979.390625,""left"":410}}","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":400,""y"":165.1923788646684,""width"":80,""height"":80,""top"":125.1923788646684,""right"":440,""bottom"":205.1923788646684,""left"":360},{""x"":700,""y"":165.1923788646684,""width"":80,""height"":80,""top"":125.1923788646684,""right"":740,""bottom"":205.1923788646684,""left"":660},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810},{""x"":700,""y"":684.8076211353316,""width"":80,""height"":80,""top"":644.8076211353316,""right"":740,""bottom"":724.8076211353316,""left"":660},{""x"":400,""y"":684.8076211353316,""width"":80,""height"":80,""top"":644.8076211353316,""right"":440,""bottom"":724.8076211353316,""left"":360}]","","",""
"","canvas-keyboard-response","59","130791","0.0-5.0-1.0-2.15","","","","","1474","4","","","","","","","","","","","","","","","","","false","green","1"
"","html-keyboard-response","60","131803","0.0-5.0-1.0-3.15-0.15-0.15","","","","","null","null","","","<div id=""errorinfo"">error</div>","","","","","","recall","[""4"",""7"",""9"",""3"",""7"",""6"",""1"",""9"",""1"",""4"",""6"",""7"",""6"",""6"",""6"",""1"",""9"",""4"",""3"",""7"",""3"",""1"",""7"",""6"",""9"",""9"",""7"",""4"",""3"",""4"",""1"",""9"",""1"",""3"",""4"",""3""]","1500","color","6","","","","","",""
"","canvas-keyboard-response","61","132818","0.0-5.0-1.0-0.16","","","","","null","null","","","","","","","","","recall","[""4"",""7"",""9"",""3"",""7"",""6"",""1"",""9"",""1"",""4"",""6"",""7"",""6"",""6"",""6"",""1"",""9"",""4"",""3"",""7"",""3"",""1"",""7"",""6"",""9"",""9"",""7"",""4"",""3"",""4"",""1"",""9"",""1"",""3"",""4"",""3""]","1500","color","6","","","","","",""
