"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","load_time","stimulus","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","ans","ISI","size","shapeORcolor","webgazer_data","webgazer_targets","webgazer_targets_data","correct","response_target","response_answer"
"true","fullscreen","0","3191","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","3198","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","7510","0.0-2.0-0.0","","","","","4309","{""name"":""张小雨"",""age"":""23""}","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","9638","0.0-2.0-1.0","","","","","2127","{""sex"":""女""}","[0]","","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","4","17966","0.0-3.0","","","","","","","","2182","","","","","","","","","","","","","","","","",""
"","html-button-response","5","18814","0.0-4.0-0.0","","","","","846","0","","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","6","28481","0.0-4.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","7","29470","0.0-4.0-2.0","","","","","988","0","","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","",""
"","webgazer-validate","8","46598","0.0-4.0-3.0","","","","","","","","","","[[{""x"":400,""y"":256,""dx"":-91,""dy"":-25,""t"":990},{""x"":345,""y"":227,""dx"":-146,""dy"":-54,""t"":1024},{""x"":321,""y"":228,""dx"":-170,""dy"":-53,""t"":1058},{""x"":406,""y"":254,""dx"":-85,""dy"":-27,""t"":1093},{""x"":376,""y"":259,""dx"":-115,""dy"":-22,""t"":1126},{""x"":466,""y"":290,""dx"":-25,""dy"":9,""t"":1160},{""x"":461,""y"":300,""dx"":-30,""dy"":19,""t"":1195},{""x"":418,""y"":305,""dx"":-73,""dy"":24,""t"":1228},{""x"":381,""y"":347,""dx"":-110,""dy"":66,""t"":1260},{""x"":333,""y"":337,""dx"":-158,""dy"":56,""t"":1296},{""x"":314,""y"":301,""dx"":-177,""dy"":20,""t"":1330},{""x"":329,""y"":306,""dx"":-162,""dy"":25,""t"":1364},{""x"":345,""y"":302,""dx"":-146,""dy"":21,""t"":1398},{""x"":405,""y"":336,""dx"":-86,""dy"":55,""t"":1433},{""x"":359,""y"":333,""dx"":-132,""dy"":52,""t"":1467},{""x"":393,""y"":358,""dx"":-98,""dy"":77,""t"":1501},{""x"":465,""y"":353,""dx"":-26,""dy"":72,""t"":1534},{""x"":485,""y"":372,""dx"":-6,""dy"":91,""t"":1568},{""x"":489,""y"":374,""dx"":-2,""dy"":93,""t"":1602},{""x"":492,""y"":380,""dx"":1,""dy"":99,""t"":1636},{""x"":407,""y"":360,""dx"":-84,""dy"":79,""t"":1668},{""x"":425,""y"":364,""dx"":-66,""dy"":83,""t"":1703},{""x"":364,""y"":329,""dx"":-127,""dy"":48,""t"":1739},{""x"":342,""y"":325,""dx"":-149,""dy"":44,""t"":1772},{""x"":327,""y"":324,""dx"":-164,""dy"":43,""t"":1808},{""x"":416,""y"":345,""dx"":-75,""dy"":64,""t"":1839},{""x"":393,""y"":354,""dx"":-98,""dy"":73,""t"":1874},{""x"":419,""y"":379,""dx"":-72,""dy"":98,""t"":1909},{""x"":352,""y"":354,""dx"":-139,""dy"":73,""t"":1942},{""x"":380,""y"":372,""dx"":-111,""dy"":91,""t"":1976},{""x"":341,""y"":392,""dx"":-150,""dy"":111,""t"":2010},{""x"":411,""y"":386,""dx"":-80,""dy"":105,""t"":2045},{""x"":450,""y"":403,""dx"":-41,""dy"":122,""t"":2078},{""x"":498,""y"":400,""dx"":7,""dy"":119,""t"":2112},{""x"":437,""y"":373,""dx"":-54,""dy"":92,""t"":2146},{""x"":410,""y"":322,""dx"":-81,""dy"":41,""t"":2180},{""x"":409,""y"":321,""dx"":-82,""dy"":40,""t"":2214},{""x"":381,""y"":299,""dx"":-110,""dy"":18,""t"":2248},{""x"":385,""y"":293,""dx"":-106,""dy"":12,""t"":2282},{""x"":378,""y"":278,""dx"":-113,""dy"":-3,""t"":2316},{""x"":407,""y"":327,""dx"":-84,""dy"":46,""t"":2351},{""x"":430,""y"":338,""dx"":-61,""dy"":57,""t"":2384},{""x"":457,""y"":358,""dx"":-34,""dy"":77,""t"":2419},{""x"":473,""y"":432,""dx"":-18,""dy"":151,""t"":2452},{""x"":406,""y"":437,""dx"":-85,""dy"":156,""t"":2486},{""x"":427,""y"":442,""dx"":-64,""dy"":161,""t"":2520},{""x"":431,""y"":435,""dx"":-60,""dy"":154,""t"":2553},{""x"":446,""y"":429,""dx"":-45,""dy"":148,""t"":2588},{""x"":442,""y"":408,""dx"":-49,""dy"":127,""t"":2622},{""x"":474,""y"":426,""dx"":-17,""dy"":145,""t"":2656},{""x"":470,""y"":418,""dx"":-21,""dy"":137,""t"":2691},{""x"":479,""y"":442,""dx"":-12,""dy"":161,""t"":2724},{""x"":475,""y"":397,""dx"":-16,""dy"":116,""t"":2758},{""x"":486,""y"":361,""dx"":-5,""dy"":80,""t"":2792},{""x"":493,""y"":388,""dx"":2,""dy"":107,""t"":2827},{""x"":498,""y"":411,""dx"":7,""dy"":130,""t"":2857},{""x"":546,""y"":412,""dx"":55,""dy"":131,""t"":2894},{""x"":572,""y"":421,""dx"":81,""dy"":140,""t"":2928},{""x"":512,""y"":371,""dx"":21,""dy"":90,""t"":2963},{""x"":516,""y"":344,""dx"":25,""dy"":63,""t"":2996}],[{""x"":1556,""y"":410,""dx"":105,""dy"":129,""t"":4015},{""x"":1546,""y"":396,""dx"":95,""dy"":115,""t"":4050},{""x"":1556,""y"":410,""dx"":105,""dy"":129,""t"":4084},{""x"":1540,""y"":394,""dx"":89,""dy"":113,""t"":4117},{""x"":1512,""y"":380,""dx"":61,""dy"":99,""t"":4153},{""x"":1543,""y"":391,""dx"":92,""dy"":110,""t"":4187},{""x"":1500,""y"":402,""dx"":49,""dy"":121,""t"":4219},{""x"":1474,""y"":395,""dx"":23,""dy"":114,""t"":4255},{""x"":1413,""y"":356,""dx"":-38,""dy"":75,""t"":4287},{""x"":1455,""y"":339,""dx"":4,""dy"":58,""t"":4323},{""x"":1430,""y"":293,""dx"":-21,""dy"":12,""t"":4357},{""x"":1419,""y"":306,""dx"":-32,""dy"":25,""t"":4390},{""x"":1442,""y"":312,""dx"":-9,""dy"":31,""t"":4424},{""x"":1390,""y"":317,""dx"":-61,""dy"":36,""t"":4458},{""x"":1391,""y"":346,""dx"":-60,""dy"":65,""t"":4492},{""x"":1389,""y"":363,""dx"":-62,""dy"":82,""t"":4526},{""x"":1378,""y"":345,""dx"":-73,""dy"":64,""t"":4559},{""x"":1396,""y"":317,""dx"":-55,""dy"":36,""t"":4595},{""x"":1434,""y"":331,""dx"":-17,""dy"":50,""t"":4628},{""x"":1452,""y"":363,""dx"":1,""dy"":82,""t"":4662},{""x"":1485,""y"":361,""dx"":34,""dy"":80,""t"":4696},{""x"":1495,""y"":356,""dx"":44,""dy"":75,""t"":4730},{""x"":1519,""y"":360,""dx"":68,""dy"":79,""t"":4764},{""x"":1535,""y"":357,""dx"":84,""dy"":76,""t"":4798},{""x"":1547,""y"":354,""dx"":96,""dy"":73,""t"":4830},{""x"":1534,""y"":292,""dx"":83,""dy"":11,""t"":4866},{""x"":1553,""y"":276,""dx"":102,""dy"":-5,""t"":4900},{""x"":1550,""y"":306,""dx"":99,""dy"":25,""t"":4934},{""x"":1518,""y"":286,""dx"":67,""dy"":5,""t"":4968},{""x"":1505,""y"":275,""dx"":54,""dy"":-6,""t"":5002},{""x"":1453,""y"":268,""dx"":2,""dy"":-13,""t"":5036},{""x"":1459,""y"":253,""dx"":8,""dy"":-28,""t"":5070},{""x"":1450,""y"":262,""dx"":-1,""dy"":-19,""t"":5104},{""x"":1512,""y"":277,""dx"":61,""dy"":-4,""t"":5139},{""x"":1461,""y"":312,""dx"":10,""dy"":31,""t"":5172},{""x"":1514,""y"":333,""dx"":63,""dy"":52,""t"":5206},{""x"":1559,""y"":351,""dx"":108,""dy"":70,""t"":5237},{""x"":1471,""y"":363,""dx"":20,""dy"":82,""t"":5274},{""x"":1438,""y"":384,""dx"":-13,""dy"":103,""t"":5308},{""x"":1449,""y"":351,""dx"":-2,""dy"":70,""t"":5342},{""x"":1447,""y"":357,""dx"":-4,""dy"":76,""t"":5376},{""x"":1459,""y"":376,""dx"":8,""dy"":95,""t"":5409},{""x"":1394,""y"":376,""dx"":-57,""dy"":95,""t"":5444},{""x"":1391,""y"":335,""dx"":-60,""dy"":54,""t"":5478},{""x"":1382,""y"":340,""dx"":-69,""dy"":59,""t"":5512},{""x"":1366,""y"":342,""dx"":-85,""dy"":61,""t"":5546},{""x"":1385,""y"":333,""dx"":-66,""dy"":52,""t"":5580},{""x"":1349,""y"":336,""dx"":-102,""dy"":55,""t"":5614},{""x"":1361,""y"":323,""dx"":-90,""dy"":42,""t"":5648},{""x"":1366,""y"":332,""dx"":-85,""dy"":51,""t"":5682},{""x"":1390,""y"":348,""dx"":-61,""dy"":67,""t"":5715},{""x"":1384,""y"":351,""dx"":-67,""dy"":70,""t"":5750},{""x"":1392,""y"":338,""dx"":-59,""dy"":57,""t"":5783},{""x"":1396,""y"":328,""dx"":-55,""dy"":47,""t"":5817},{""x"":1393,""y"":331,""dx"":-58,""dy"":50,""t"":5852},{""x"":1384,""y"":330,""dx"":-67,""dy"":49,""t"":5887},{""x"":1387,""y"":336,""dx"":-64,""dy"":55,""t"":5920},{""x"":1417,""y"":321,""dx"":-34,""dy"":40,""t"":5954},{""x"":1493,""y"":408,""dx"":42,""dy"":127,""t"":5988}],[{""x"":1058,""y"":477,""dx"":87,""dy"":-74,""t"":7043},{""x"":1090,""y"":506,""dx"":119,""dy"":-45,""t"":7076},{""x"":1077,""y"":495,""dx"":106,""dy"":-56,""t"":7110},{""x"":1123,""y"":521,""dx"":152,""dy"":-30,""t"":7144},{""x"":1132,""y"":520,""dx"":161,""dy"":-31,""t"":7178},{""x"":1111,""y"":510,""dx"":140,""dy"":-41,""t"":7212},{""x"":1099,""y"":502,""dx"":128,""dy"":-49,""t"":7246},{""x"":1110,""y"":503,""dx"":139,""dy"":-48,""t"":7280},{""x"":1142,""y"":512,""dx"":171,""dy"":-39,""t"":7313},{""x"":1107,""y"":515,""dx"":136,""dy"":-36,""t"":7348},{""x"":1071,""y"":507,""dx"":100,""dy"":-44,""t"":7382},{""x"":1044,""y"":494,""dx"":73,""dy"":-57,""t"":7416},{""x"":1016,""y"":499,""dx"":45,""dy"":-52,""t"":7450},{""x"":1003,""y"":496,""dx"":32,""dy"":-55,""t"":7484},{""x"":1015,""y"":507,""dx"":44,""dy"":-44,""t"":7518},{""x"":1016,""y"":499,""dx"":45,""dy"":-52,""t"":7552},{""x"":999,""y"":468,""dx"":28,""dy"":-83,""t"":7586},{""x"":976,""y"":455,""dx"":5,""dy"":-96,""t"":7620},{""x"":1017,""y"":467,""dx"":46,""dy"":-84,""t"":7654},{""x"":1026,""y"":475,""dx"":55,""dy"":-76,""t"":7687},{""x"":1018,""y"":453,""dx"":47,""dy"":-98,""t"":7722},{""x"":1043,""y"":470,""dx"":72,""dy"":-81,""t"":7756},{""x"":1035,""y"":463,""dx"":64,""dy"":-88,""t"":7790},{""x"":1017,""y"":472,""dx"":46,""dy"":-79,""t"":7824},{""x"":1072,""y"":482,""dx"":101,""dy"":-69,""t"":7858},{""x"":1081,""y"":474,""dx"":110,""dy"":-77,""t"":7892},{""x"":1042,""y"":498,""dx"":71,""dy"":-53,""t"":7926},{""x"":1024,""y"":491,""dx"":53,""dy"":-60,""t"":7960},{""x"":1062,""y"":504,""dx"":91,""dy"":-47,""t"":7992},{""x"":1056,""y"":510,""dx"":85,""dy"":-41,""t"":8028},{""x"":1010,""y"":492,""dx"":39,""dy"":-59,""t"":8062},{""x"":1007,""y"":515,""dx"":36,""dy"":-36,""t"":8096},{""x"":1004,""y"":505,""dx"":33,""dy"":-46,""t"":8130},{""x"":998,""y"":512,""dx"":27,""dy"":-39,""t"":8165},{""x"":963,""y"":521,""dx"":-8,""dy"":-30,""t"":8198},{""x"":960,""y"":535,""dx"":-11,""dy"":-16,""t"":8232},{""x"":971,""y"":519,""dx"":0,""dy"":-32,""t"":8266},{""x"":1044,""y"":523,""dx"":73,""dy"":-28,""t"":8300},{""x"":1054,""y"":500,""dx"":83,""dy"":-51,""t"":8334},{""x"":1046,""y"":491,""dx"":75,""dy"":-60,""t"":8367},{""x"":1039,""y"":484,""dx"":68,""dy"":-67,""t"":8399},{""x"":1046,""y"":478,""dx"":75,""dy"":-73,""t"":8436},{""x"":1027,""y"":469,""dx"":56,""dy"":-82,""t"":8470},{""x"":1045,""y"":465,""dx"":74,""dy"":-86,""t"":8503},{""x"":1042,""y"":486,""dx"":71,""dy"":-65,""t"":8537},{""x"":1038,""y"":470,""dx"":67,""dy"":-81,""t"":8572},{""x"":1048,""y"":469,""dx"":77,""dy"":-82,""t"":8607},{""x"":1055,""y"":471,""dx"":84,""dy"":-80,""t"":8641},{""x"":1082,""y"":471,""dx"":111,""dy"":-80,""t"":8674},{""x"":1094,""y"":472,""dx"":123,""dy"":-79,""t"":8708},{""x"":1098,""y"":497,""dx"":127,""dy"":-54,""t"":8741},{""x"":1089,""y"":490,""dx"":118,""dy"":-61,""t"":8775},{""x"":1082,""y"":492,""dx"":111,""dy"":-59,""t"":8809},{""x"":1067,""y"":480,""dx"":96,""dy"":-71,""t"":8843},{""x"":991,""y"":558,""dx"":20,""dy"":7,""t"":8878},{""x"":850,""y"":577,""dx"":-121,""dy"":26,""t"":8913},{""x"":808,""y"":642,""dx"":-163,""dy"":91,""t"":8946},{""x"":753,""y"":680,""dx"":-218,""dy"":129,""t"":8981},{""x"":709,""y"":731,""dx"":-262,""dy"":180,""t"":9014}],[{""x"":584,""y"":722,""dx"":93,""dy"":-99,""t"":10034},{""x"":579,""y"":719,""dx"":88,""dy"":-102,""t"":10068},{""x"":603,""y"":723,""dx"":112,""dy"":-98,""t"":10103},{""x"":605,""y"":727,""dx"":114,""dy"":-94,""t"":10136},{""x"":593,""y"":738,""dx"":102,""dy"":-83,""t"":10170},{""x"":601,""y"":724,""dx"":110,""dy"":-97,""t"":10204},{""x"":576,""y"":690,""dx"":85,""dy"":-131,""t"":10239},{""x"":637,""y"":707,""dx"":146,""dy"":-114,""t"":10271},{""x"":581,""y"":672,""dx"":90,""dy"":-149,""t"":10306},{""x"":579,""y"":684,""dx"":88,""dy"":-137,""t"":10340},{""x"":618,""y"":706,""dx"":127,""dy"":-115,""t"":10374},{""x"":629,""y"":715,""dx"":138,""dy"":-106,""t"":10408},{""x"":604,""y"":696,""dx"":113,""dy"":-125,""t"":10441},{""x"":638,""y"":706,""dx"":147,""dy"":-115,""t"":10475},{""x"":586,""y"":680,""dx"":95,""dy"":-141,""t"":10510},{""x"":593,""y"":688,""dx"":102,""dy"":-133,""t"":10543},{""x"":613,""y"":699,""dx"":122,""dy"":-122,""t"":10577},{""x"":611,""y"":688,""dx"":120,""dy"":-133,""t"":10612},{""x"":606,""y"":689,""dx"":115,""dy"":-132,""t"":10646},{""x"":588,""y"":680,""dx"":97,""dy"":-141,""t"":10681},{""x"":583,""y"":686,""dx"":92,""dy"":-135,""t"":10715},{""x"":536,""y"":664,""dx"":45,""dy"":-157,""t"":10748},{""x"":595,""y"":722,""dx"":104,""dy"":-99,""t"":10783},{""x"":620,""y"":729,""dx"":129,""dy"":-92,""t"":10816},{""x"":619,""y"":760,""dx"":128,""dy"":-61,""t"":10851},{""x"":663,""y"":775,""dx"":172,""dy"":-46,""t"":10885},{""x"":661,""y"":781,""dx"":170,""dy"":-40,""t"":10918},{""x"":656,""y"":796,""dx"":165,""dy"":-25,""t"":10953},{""x"":655,""y"":788,""dx"":164,""dy"":-33,""t"":10987},{""x"":666,""y"":790,""dx"":175,""dy"":-31,""t"":11020},{""x"":673,""y"":777,""dx"":182,""dy"":-44,""t"":11054},{""x"":687,""y"":778,""dx"":196,""dy"":-43,""t"":11088},{""x"":690,""y"":766,""dx"":199,""dy"":-55,""t"":11122},{""x"":700,""y"":776,""dx"":209,""dy"":-45,""t"":11155},{""x"":746,""y"":771,""dx"":255,""dy"":-50,""t"":11190},{""x"":711,""y"":750,""dx"":220,""dy"":-71,""t"":11224},{""x"":711,""y"":734,""dx"":220,""dy"":-87,""t"":11258},{""x"":708,""y"":718,""dx"":217,""dy"":-103,""t"":11292},{""x"":703,""y"":727,""dx"":212,""dy"":-94,""t"":11326},{""x"":706,""y"":722,""dx"":215,""dy"":-99,""t"":11360},{""x"":711,""y"":738,""dx"":220,""dy"":-83,""t"":11394},{""x"":707,""y"":729,""dx"":216,""dy"":-92,""t"":11428},{""x"":707,""y"":741,""dx"":216,""dy"":-80,""t"":11462},{""x"":742,""y"":754,""dx"":251,""dy"":-67,""t"":11495},{""x"":764,""y"":760,""dx"":273,""dy"":-61,""t"":11529},{""x"":783,""y"":766,""dx"":292,""dy"":-55,""t"":11561},{""x"":788,""y"":768,""dx"":297,""dy"":-53,""t"":11598},{""x"":795,""y"":762,""dx"":304,""dy"":-59,""t"":11633},{""x"":766,""y"":764,""dx"":275,""dy"":-57,""t"":11666},{""x"":749,""y"":766,""dx"":258,""dy"":-55,""t"":11701},{""x"":746,""y"":776,""dx"":255,""dy"":-45,""t"":11734},{""x"":833,""y"":754,""dx"":342,""dy"":-67,""t"":11768},{""x"":975,""y"":714,""dx"":484,""dy"":-107,""t"":11803},{""x"":1110,""y"":690,""dx"":619,""dy"":-131,""t"":11836},{""x"":1177,""y"":666,""dx"":686,""dy"":-155,""t"":11870},{""x"":1299,""y"":664,""dx"":808,""dy"":-157,""t"":11904},{""x"":1321,""y"":643,""dx"":830,""dy"":-178,""t"":11937},{""x"":1356,""y"":623,""dx"":865,""dy"":-198,""t"":11969},{""x"":1396,""y"":632,""dx"":905,""dy"":-189,""t"":12006}],[{""x"":1506,""y"":641,""dx"":55,""dy"":-180,""t"":13059},{""x"":1538,""y"":641,""dx"":87,""dy"":-180,""t"":13095},{""x"":1519,""y"":638,""dx"":68,""dy"":-183,""t"":13127},{""x"":1589,""y"":659,""dx"":138,""dy"":-162,""t"":13162},{""x"":1534,""y"":647,""dx"":83,""dy"":-174,""t"":13196},{""x"":1509,""y"":662,""dx"":58,""dy"":-159,""t"":13231},{""x"":1514,""y"":667,""dx"":63,""dy"":-154,""t"":13265},{""x"":1516,""y"":670,""dx"":65,""dy"":-151,""t"":13298},{""x"":1485,""y"":666,""dx"":34,""dy"":-155,""t"":13332},{""x"":1536,""y"":669,""dx"":85,""dy"":-152,""t"":13366},{""x"":1540,""y"":670,""dx"":89,""dy"":-151,""t"":13401},{""x"":1534,""y"":655,""dx"":83,""dy"":-166,""t"":13434},{""x"":1554,""y"":667,""dx"":103,""dy"":-154,""t"":13468},{""x"":1567,""y"":681,""dx"":116,""dy"":-140,""t"":13502},{""x"":1536,""y"":683,""dx"":85,""dy"":-138,""t"":13536},{""x"":1509,""y"":684,""dx"":58,""dy"":-137,""t"":13568},{""x"":1502,""y"":686,""dx"":51,""dy"":-135,""t"":13604},{""x"":1474,""y"":668,""dx"":23,""dy"":-153,""t"":13637},{""x"":1486,""y"":669,""dx"":35,""dy"":-152,""t"":13672},{""x"":1514,""y"":661,""dx"":63,""dy"":-160,""t"":13706},{""x"":1460,""y"":645,""dx"":9,""dy"":-176,""t"":13740},{""x"":1447,""y"":654,""dx"":-4,""dy"":-167,""t"":13774},{""x"":1435,""y"":646,""dx"":-16,""dy"":-175,""t"":13809},{""x"":1417,""y"":638,""dx"":-34,""dy"":-183,""t"":13842},{""x"":1471,""y"":624,""dx"":20,""dy"":-197,""t"":13876},{""x"":1435,""y"":626,""dx"":-16,""dy"":-195,""t"":13910},{""x"":1454,""y"":664,""dx"":3,""dy"":-157,""t"":13944},{""x"":1454,""y"":669,""dx"":3,""dy"":-152,""t"":13978},{""x"":1480,""y"":695,""dx"":29,""dy"":-126,""t"":14012},{""x"":1443,""y"":680,""dx"":-8,""dy"":-141,""t"":14046},{""x"":1460,""y"":678,""dx"":9,""dy"":-143,""t"":14080},{""x"":1442,""y"":654,""dx"":-9,""dy"":-167,""t"":14115},{""x"":1441,""y"":673,""dx"":-10,""dy"":-148,""t"":14149},{""x"":1459,""y"":683,""dx"":8,""dy"":-138,""t"":14182},{""x"":1461,""y"":703,""dx"":10,""dy"":-118,""t"":14216},{""x"":1464,""y"":690,""dx"":13,""dy"":-131,""t"":14250},{""x"":1454,""y"":686,""dx"":3,""dy"":-135,""t"":14284},{""x"":1476,""y"":694,""dx"":25,""dy"":-127,""t"":14318},{""x"":1466,""y"":688,""dx"":15,""dy"":-133,""t"":14352},{""x"":1454,""y"":689,""dx"":3,""dy"":-132,""t"":14386},{""x"":1435,""y"":679,""dx"":-16,""dy"":-142,""t"":14420},{""x"":1425,""y"":688,""dx"":-26,""dy"":-133,""t"":14454},{""x"":1461,""y"":708,""dx"":10,""dy"":-113,""t"":14487},{""x"":1452,""y"":683,""dx"":1,""dy"":-138,""t"":14522},{""x"":1465,""y"":673,""dx"":14,""dy"":-148,""t"":14556},{""x"":1455,""y"":669,""dx"":4,""dy"":-152,""t"":14590},{""x"":1470,""y"":658,""dx"":19,""dy"":-163,""t"":14624},{""x"":1438,""y"":643,""dx"":-13,""dy"":-178,""t"":14658},{""x"":1438,""y"":643,""dx"":-13,""dy"":-178,""t"":14692},{""x"":1456,""y"":653,""dx"":5,""dy"":-168,""t"":14726},{""x"":1460,""y"":652,""dx"":9,""dy"":-169,""t"":14760},{""x"":1448,""y"":667,""dx"":-3,""dy"":-154,""t"":14794},{""x"":1422,""y"":646,""dx"":-29,""dy"":-175,""t"":14828},{""x"":1419,""y"":632,""dx"":-32,""dy"":-189,""t"":14863},{""x"":1457,""y"":643,""dx"":6,""dy"":-178,""t"":14896},{""x"":1472,""y"":652,""dx"":21,""dy"":-169,""t"":14930},{""x"":1468,""y"":645,""dx"":17,""dy"":-176,""t"":14964},{""x"":1447,""y"":627,""dx"":-4,""dy"":-194,""t"":14999},{""x"":1502,""y"":650,""dx"":51,""dy"":-171,""t"":15032}]]","[100,100,96.61016949152543,52.54237288135594,98.30508474576271]","[{""x"":-68.53333333333333,""y"":72.13333333333334,""r"":108.12197283667766},{""x"":2.542372881355932,""y"":59.40677966101695,""r"":68.94140457775495},{""x"":57.847457627118644,""y"":-46.932203389830505,""r"":42.25440385589284},{""x"":238.45762711864407,""y"":-96.03389830508475,""r"":107.53599505603579},{""x"":25.694915254237287,""y"":-157.03389830508473,""r"":36.8203516223541}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.41","validate","","","","","","","","","",""
"","html-keyboard-response","9","47279","0.0-5.0-0.0","","","","","679"," ","","","<p>回忆实验：试验都以 500 毫秒的固定时间开始，然后会有一个 500 毫秒的fixation，接下来是 2500 毫秒的样本展示，500毫秒的空白间隔后，会有一个目标刺激的提示。</p> <p>要求：记忆所呈现刺激物的位置，根据提示选择对应刺激的位置，根据数字键盘的 "" 4 "" ,"" 8 "","" 6 "","" 2 "" 进行选择响应,如果不记得或者不存在选择""5""。</p><p>按"" ""键继续。</p>","","","","","","","","","","","","","","","",""
