"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","load_time","stimulus","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","phase","ans","ISI","size","shapeORcolor","webgazer_data","webgazer_targets","webgazer_targets_data","correct","response_target","response_answer"
"true","fullscreen","0","1830","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","1836","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","5084","0.0-2.0-0.0","","","","","3247","{""name"":""张小雨"",""age"":""23""}","","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","7348","0.0-2.0-1.0","","","","","2263","{""sex"":""女""}","[0]","","","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","4","14364","0.0-3.0","","","","","","","","2164","","","","","","","","","","","","","","","","","",""
"","html-button-response","5","15196","0.0-4.0-0.0","","","","","831","0","","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","6","26311","0.0-4.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","7","30109","0.0-4.0-2.0","","","","","3797","0","","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","",""
"","webgazer-validate","8","47533","0.0-4.0-3.0","","","","","","","","","","[[{""x"":731,""y"":280,""dx"":240,""dy"":-1,""t"":990},{""x"":739,""y"":310,""dx"":248,""dy"":29,""t"":1024},{""x"":755,""y"":307,""dx"":264,""dy"":26,""t"":1058},{""x"":744,""y"":301,""dx"":253,""dy"":20,""t"":1089},{""x"":723,""y"":327,""dx"":232,""dy"":46,""t"":1126},{""x"":685,""y"":302,""dx"":194,""dy"":21,""t"":1160},{""x"":672,""y"":292,""dx"":181,""dy"":11,""t"":1194},{""x"":637,""y"":281,""dx"":146,""dy"":0,""t"":1227},{""x"":645,""y"":276,""dx"":154,""dy"":-5,""t"":1261},{""x"":668,""y"":267,""dx"":177,""dy"":-14,""t"":1296},{""x"":678,""y"":259,""dx"":187,""dy"":-22,""t"":1329},{""x"":681,""y"":235,""dx"":190,""dy"":-46,""t"":1364},{""x"":680,""y"":265,""dx"":189,""dy"":-16,""t"":1398},{""x"":669,""y"":253,""dx"":178,""dy"":-28,""t"":1432},{""x"":661,""y"":277,""dx"":170,""dy"":-4,""t"":1467},{""x"":649,""y"":266,""dx"":158,""dy"":-15,""t"":1497},{""x"":653,""y"":318,""dx"":162,""dy"":37,""t"":1534},{""x"":650,""y"":329,""dx"":159,""dy"":48,""t"":1568},{""x"":656,""y"":348,""dx"":165,""dy"":67,""t"":1602},{""x"":635,""y"":345,""dx"":144,""dy"":64,""t"":1636},{""x"":597,""y"":372,""dx"":106,""dy"":91,""t"":1670},{""x"":556,""y"":379,""dx"":65,""dy"":98,""t"":1704},{""x"":548,""y"":401,""dx"":57,""dy"":120,""t"":1737},{""x"":544,""y"":415,""dx"":53,""dy"":134,""t"":1772},{""x"":532,""y"":394,""dx"":41,""dy"":113,""t"":1806},{""x"":521,""y"":349,""dx"":30,""dy"":68,""t"":1840},{""x"":505,""y"":339,""dx"":14,""dy"":58,""t"":1873},{""x"":518,""y"":330,""dx"":27,""dy"":49,""t"":1908},{""x"":515,""y"":308,""dx"":24,""dy"":27,""t"":1942},{""x"":529,""y"":358,""dx"":38,""dy"":77,""t"":1976},{""x"":513,""y"":326,""dx"":22,""dy"":45,""t"":2010},{""x"":502,""y"":332,""dx"":11,""dy"":51,""t"":2043},{""x"":469,""y"":355,""dx"":-22,""dy"":74,""t"":2078},{""x"":471,""y"":390,""dx"":-20,""dy"":109,""t"":2111},{""x"":472,""y"":373,""dx"":-19,""dy"":92,""t"":2146},{""x"":503,""y"":326,""dx"":12,""dy"":45,""t"":2179},{""x"":518,""y"":385,""dx"":27,""dy"":104,""t"":2214},{""x"":510,""y"":395,""dx"":19,""dy"":114,""t"":2248},{""x"":513,""y"":380,""dx"":22,""dy"":99,""t"":2281},{""x"":551,""y"":412,""dx"":60,""dy"":131,""t"":2316},{""x"":540,""y"":403,""dx"":49,""dy"":122,""t"":2350},{""x"":528,""y"":397,""dx"":37,""dy"":116,""t"":2383},{""x"":535,""y"":431,""dx"":44,""dy"":150,""t"":2417},{""x"":535,""y"":413,""dx"":44,""dy"":132,""t"":2452},{""x"":532,""y"":420,""dx"":41,""dy"":139,""t"":2486},{""x"":524,""y"":413,""dx"":33,""dy"":132,""t"":2520},{""x"":547,""y"":390,""dx"":56,""dy"":109,""t"":2554},{""x"":552,""y"":349,""dx"":61,""dy"":68,""t"":2589},{""x"":556,""y"":315,""dx"":65,""dy"":34,""t"":2622},{""x"":563,""y"":327,""dx"":72,""dy"":46,""t"":2656},{""x"":549,""y"":346,""dx"":58,""dy"":65,""t"":2690},{""x"":545,""y"":324,""dx"":54,""dy"":43,""t"":2724},{""x"":535,""y"":340,""dx"":44,""dy"":59,""t"":2758},{""x"":518,""y"":364,""dx"":27,""dy"":83,""t"":2792},{""x"":515,""y"":388,""dx"":24,""dy"":107,""t"":2826},{""x"":528,""y"":371,""dx"":37,""dy"":90,""t"":2860},{""x"":553,""y"":337,""dx"":62,""dy"":56,""t"":2894},{""x"":536,""y"":358,""dx"":45,""dy"":77,""t"":2927},{""x"":534,""y"":326,""dx"":43,""dy"":45,""t"":2961},{""x"":537,""y"":335,""dx"":46,""dy"":54,""t"":2996}],[{""x"":1490,""y"":553,""dx"":39,""dy"":272,""t"":4015},{""x"":1479,""y"":580,""dx"":28,""dy"":299,""t"":4049},{""x"":1496,""y"":587,""dx"":45,""dy"":306,""t"":4084},{""x"":1489,""y"":561,""dx"":38,""dy"":280,""t"":4117},{""x"":1499,""y"":564,""dx"":48,""dy"":283,""t"":4152},{""x"":1511,""y"":508,""dx"":60,""dy"":227,""t"":4186},{""x"":1520,""y"":495,""dx"":69,""dy"":214,""t"":4220},{""x"":1540,""y"":502,""dx"":89,""dy"":221,""t"":4254},{""x"":1538,""y"":492,""dx"":87,""dy"":211,""t"":4288},{""x"":1530,""y"":492,""dx"":79,""dy"":211,""t"":4323},{""x"":1513,""y"":506,""dx"":62,""dy"":225,""t"":4355},{""x"":1496,""y"":526,""dx"":45,""dy"":245,""t"":4398},{""x"":1487,""y"":556,""dx"":36,""dy"":275,""t"":4438},{""x"":1480,""y"":582,""dx"":29,""dy"":301,""t"":4462},{""x"":1477,""y"":538,""dx"":26,""dy"":257,""t"":4492},{""x"":1446,""y"":504,""dx"":-5,""dy"":223,""t"":4526},{""x"":1443,""y"":504,""dx"":-8,""dy"":223,""t"":4560},{""x"":1475,""y"":514,""dx"":24,""dy"":233,""t"":4594},{""x"":1504,""y"":523,""dx"":53,""dy"":242,""t"":4626},{""x"":1512,""y"":508,""dx"":61,""dy"":227,""t"":4661},{""x"":1511,""y"":524,""dx"":60,""dy"":243,""t"":4696},{""x"":1496,""y"":558,""dx"":45,""dy"":277,""t"":4730},{""x"":1502,""y"":563,""dx"":51,""dy"":282,""t"":4764},{""x"":1525,""y"":581,""dx"":74,""dy"":300,""t"":4798},{""x"":1525,""y"":573,""dx"":74,""dy"":292,""t"":4832},{""x"":1518,""y"":573,""dx"":67,""dy"":292,""t"":4865},{""x"":1532,""y"":588,""dx"":81,""dy"":307,""t"":4900},{""x"":1498,""y"":584,""dx"":47,""dy"":303,""t"":4933},{""x"":1519,""y"":529,""dx"":68,""dy"":248,""t"":4967},{""x"":1522,""y"":492,""dx"":71,""dy"":211,""t"":5001},{""x"":1515,""y"":498,""dx"":64,""dy"":217,""t"":5034},{""x"":1437,""y"":507,""dx"":-14,""dy"":226,""t"":5070},{""x"":1450,""y"":514,""dx"":-1,""dy"":233,""t"":5103},{""x"":1480,""y"":542,""dx"":29,""dy"":261,""t"":5137},{""x"":1493,""y"":557,""dx"":42,""dy"":276,""t"":5172},{""x"":1492,""y"":593,""dx"":41,""dy"":312,""t"":5207},{""x"":1464,""y"":583,""dx"":13,""dy"":302,""t"":5239},{""x"":1419,""y"":550,""dx"":-32,""dy"":269,""t"":5274},{""x"":1452,""y"":515,""dx"":1,""dy"":234,""t"":5309},{""x"":1442,""y"":477,""dx"":-9,""dy"":196,""t"":5342},{""x"":1415,""y"":450,""dx"":-36,""dy"":169,""t"":5376},{""x"":1416,""y"":479,""dx"":-35,""dy"":198,""t"":5410},{""x"":1451,""y"":499,""dx"":0,""dy"":218,""t"":5445},{""x"":1428,""y"":535,""dx"":-23,""dy"":254,""t"":5478},{""x"":1380,""y"":538,""dx"":-71,""dy"":257,""t"":5512},{""x"":1399,""y"":485,""dx"":-52,""dy"":204,""t"":5546},{""x"":1425,""y"":505,""dx"":-26,""dy"":224,""t"":5579},{""x"":1453,""y"":549,""dx"":2,""dy"":268,""t"":5614},{""x"":1442,""y"":579,""dx"":-9,""dy"":298,""t"":5648},{""x"":1435,""y"":546,""dx"":-16,""dy"":265,""t"":5682},{""x"":1447,""y"":497,""dx"":-4,""dy"":216,""t"":5716},{""x"":1430,""y"":467,""dx"":-21,""dy"":186,""t"":5750},{""x"":1471,""y"":454,""dx"":20,""dy"":173,""t"":5784},{""x"":1495,""y"":443,""dx"":44,""dy"":162,""t"":5818},{""x"":1481,""y"":404,""dx"":30,""dy"":123,""t"":5851},{""x"":1465,""y"":429,""dx"":14,""dy"":148,""t"":5886},{""x"":1473,""y"":398,""dx"":22,""dy"":117,""t"":5921},{""x"":1465,""y"":362,""dx"":14,""dy"":81,""t"":5954},{""x"":1416,""y"":360,""dx"":-35,""dy"":79,""t"":5988}],[{""x"":990,""y"":625,""dx"":19,""dy"":74,""t"":7007},{""x"":984,""y"":640,""dx"":13,""dy"":89,""t"":7042},{""x"":987,""y"":617,""dx"":16,""dy"":66,""t"":7076},{""x"":1001,""y"":598,""dx"":30,""dy"":47,""t"":7110},{""x"":1007,""y"":596,""dx"":36,""dy"":45,""t"":7144},{""x"":1005,""y"":599,""dx"":34,""dy"":48,""t"":7179},{""x"":1016,""y"":619,""dx"":45,""dy"":68,""t"":7212},{""x"":1017,""y"":623,""dx"":46,""dy"":72,""t"":7246},{""x"":1006,""y"":641,""dx"":35,""dy"":90,""t"":7280},{""x"":987,""y"":637,""dx"":16,""dy"":86,""t"":7314},{""x"":1000,""y"":649,""dx"":29,""dy"":98,""t"":7347},{""x"":1003,""y"":677,""dx"":32,""dy"":126,""t"":7382},{""x"":999,""y"":652,""dx"":28,""dy"":101,""t"":7416},{""x"":1008,""y"":647,""dx"":37,""dy"":96,""t"":7450},{""x"":984,""y"":658,""dx"":13,""dy"":107,""t"":7484},{""x"":998,""y"":640,""dx"":27,""dy"":89,""t"":7518},{""x"":1009,""y"":643,""dx"":38,""dy"":92,""t"":7552},{""x"":1022,""y"":622,""dx"":51,""dy"":71,""t"":7586},{""x"":1016,""y"":627,""dx"":45,""dy"":76,""t"":7620},{""x"":1026,""y"":602,""dx"":55,""dy"":51,""t"":7654},{""x"":1052,""y"":556,""dx"":81,""dy"":5,""t"":7688},{""x"":1046,""y"":544,""dx"":75,""dy"":-7,""t"":7721},{""x"":1030,""y"":571,""dx"":59,""dy"":20,""t"":7756},{""x"":1024,""y"":557,""dx"":53,""dy"":6,""t"":7790},{""x"":1018,""y"":572,""dx"":47,""dy"":21,""t"":7824},{""x"":1021,""y"":533,""dx"":50,""dy"":-18,""t"":7858},{""x"":1036,""y"":516,""dx"":65,""dy"":-35,""t"":7892},{""x"":1027,""y"":503,""dx"":56,""dy"":-48,""t"":7926},{""x"":1010,""y"":523,""dx"":39,""dy"":-28,""t"":7959},{""x"":1007,""y"":525,""dx"":36,""dy"":-26,""t"":7994},{""x"":1023,""y"":501,""dx"":52,""dy"":-50,""t"":8028},{""x"":1030,""y"":513,""dx"":59,""dy"":-38,""t"":8062},{""x"":1038,""y"":496,""dx"":67,""dy"":-55,""t"":8096},{""x"":1061,""y"":497,""dx"":90,""dy"":-54,""t"":8131},{""x"":1051,""y"":494,""dx"":80,""dy"":-57,""t"":8164},{""x"":1044,""y"":480,""dx"":73,""dy"":-71,""t"":8198},{""x"":1038,""y"":469,""dx"":67,""dy"":-82,""t"":8229},{""x"":1055,""y"":472,""dx"":84,""dy"":-79,""t"":8266},{""x"":1036,""y"":505,""dx"":65,""dy"":-46,""t"":8300},{""x"":1036,""y"":558,""dx"":65,""dy"":7,""t"":8334},{""x"":1071,""y"":564,""dx"":100,""dy"":13,""t"":8368},{""x"":1059,""y"":600,""dx"":88,""dy"":49,""t"":8403},{""x"":1063,""y"":593,""dx"":92,""dy"":42,""t"":8436},{""x"":1038,""y"":580,""dx"":67,""dy"":29,""t"":8470},{""x"":1049,""y"":600,""dx"":78,""dy"":49,""t"":8504},{""x"":1046,""y"":581,""dx"":75,""dy"":30,""t"":8537},{""x"":1059,""y"":569,""dx"":88,""dy"":18,""t"":8572},{""x"":1025,""y"":587,""dx"":54,""dy"":36,""t"":8605},{""x"":1020,""y"":572,""dx"":49,""dy"":21,""t"":8638},{""x"":1019,""y"":578,""dx"":48,""dy"":27,""t"":8673},{""x"":945,""y"":623,""dx"":-26,""dy"":72,""t"":8708},{""x"":875,""y"":663,""dx"":-96,""dy"":112,""t"":8742},{""x"":792,""y"":679,""dx"":-179,""dy"":128,""t"":8776},{""x"":726,""y"":716,""dx"":-245,""dy"":165,""t"":8810},{""x"":661,""y"":738,""dx"":-310,""dy"":187,""t"":8844},{""x"":627,""y"":789,""dx"":-344,""dy"":238,""t"":8878},{""x"":617,""y"":817,""dx"":-354,""dy"":266,""t"":8912},{""x"":576,""y"":807,""dx"":-395,""dy"":256,""t"":8946},{""x"":616,""y"":805,""dx"":-355,""dy"":254,""t"":8980},{""x"":625,""y"":854,""dx"":-346,""dy"":303,""t"":9013}],[{""x"":633,""y"":784,""dx"":142,""dy"":-37,""t"":10033},{""x"":657,""y"":784,""dx"":166,""dy"":-37,""t"":10068},{""x"":656,""y"":740,""dx"":165,""dy"":-81,""t"":10102},{""x"":651,""y"":751,""dx"":160,""dy"":-70,""t"":10135},{""x"":647,""y"":746,""dx"":156,""dy"":-75,""t"":10170},{""x"":643,""y"":743,""dx"":152,""dy"":-78,""t"":10202},{""x"":660,""y"":752,""dx"":169,""dy"":-69,""t"":10238},{""x"":667,""y"":732,""dx"":176,""dy"":-89,""t"":10271},{""x"":666,""y"":728,""dx"":175,""dy"":-93,""t"":10305},{""x"":673,""y"":725,""dx"":182,""dy"":-96,""t"":10340},{""x"":671,""y"":715,""dx"":180,""dy"":-106,""t"":10374},{""x"":671,""y"":712,""dx"":180,""dy"":-109,""t"":10408},{""x"":653,""y"":702,""dx"":162,""dy"":-119,""t"":10442},{""x"":664,""y"":715,""dx"":173,""dy"":-106,""t"":10476},{""x"":671,""y"":713,""dx"":180,""dy"":-108,""t"":10510},{""x"":684,""y"":705,""dx"":193,""dy"":-116,""t"":10543},{""x"":685,""y"":708,""dx"":194,""dy"":-113,""t"":10578},{""x"":663,""y"":705,""dx"":172,""dy"":-116,""t"":10612},{""x"":667,""y"":696,""dx"":176,""dy"":-125,""t"":10646},{""x"":664,""y"":698,""dx"":173,""dy"":-123,""t"":10680},{""x"":665,""y"":688,""dx"":174,""dy"":-133,""t"":10713},{""x"":657,""y"":699,""dx"":166,""dy"":-122,""t"":10748},{""x"":668,""y"":715,""dx"":177,""dy"":-106,""t"":10781},{""x"":648,""y"":698,""dx"":157,""dy"":-123,""t"":10816},{""x"":655,""y"":704,""dx"":164,""dy"":-117,""t"":10850},{""x"":680,""y"":725,""dx"":189,""dy"":-96,""t"":10885},{""x"":698,""y"":701,""dx"":207,""dy"":-120,""t"":10918},{""x"":723,""y"":716,""dx"":232,""dy"":-105,""t"":10951},{""x"":731,""y"":710,""dx"":240,""dy"":-111,""t"":10985},{""x"":726,""y"":726,""dx"":235,""dy"":-95,""t"":11020},{""x"":724,""y"":709,""dx"":233,""dy"":-112,""t"":11054},{""x"":720,""y"":717,""dx"":229,""dy"":-104,""t"":11088},{""x"":711,""y"":744,""dx"":220,""dy"":-77,""t"":11122},{""x"":725,""y"":726,""dx"":234,""dy"":-95,""t"":11156},{""x"":699,""y"":700,""dx"":208,""dy"":-121,""t"":11190},{""x"":690,""y"":724,""dx"":199,""dy"":-97,""t"":11223},{""x"":713,""y"":712,""dx"":222,""dy"":-109,""t"":11259},{""x"":713,""y"":723,""dx"":222,""dy"":-98,""t"":11292},{""x"":720,""y"":739,""dx"":229,""dy"":-82,""t"":11325},{""x"":724,""y"":719,""dx"":233,""dy"":-102,""t"":11360},{""x"":739,""y"":704,""dx"":248,""dy"":-117,""t"":11393},{""x"":737,""y"":723,""dx"":246,""dy"":-98,""t"":11427},{""x"":745,""y"":738,""dx"":254,""dy"":-83,""t"":11462},{""x"":746,""y"":697,""dx"":255,""dy"":-124,""t"":11496},{""x"":719,""y"":733,""dx"":228,""dy"":-88,""t"":11530},{""x"":705,""y"":739,""dx"":214,""dy"":-82,""t"":11565},{""x"":715,""y"":746,""dx"":224,""dy"":-75,""t"":11597},{""x"":705,""y"":741,""dx"":214,""dy"":-80,""t"":11632},{""x"":701,""y"":727,""dx"":210,""dy"":-94,""t"":11666},{""x"":717,""y"":723,""dx"":226,""dy"":-98,""t"":11700},{""x"":710,""y"":693,""dx"":219,""dy"":-128,""t"":11734},{""x"":708,""y"":734,""dx"":217,""dy"":-87,""t"":11768},{""x"":706,""y"":769,""dx"":215,""dy"":-52,""t"":11800},{""x"":696,""y"":794,""dx"":205,""dy"":-27,""t"":11837},{""x"":696,""y"":806,""dx"":205,""dy"":-15,""t"":11870},{""x"":685,""y"":796,""dx"":194,""dy"":-25,""t"":11903},{""x"":691,""y"":802,""dx"":200,""dy"":-19,""t"":11937},{""x"":695,""y"":822,""dx"":204,""dy"":1,""t"":11972},{""x"":692,""y"":794,""dx"":201,""dy"":-27,""t"":12006}],[{""x"":1298,""y"":825,""dx"":-153,""dy"":4,""t"":13026},{""x"":1287,""y"":837,""dx"":-164,""dy"":16,""t"":13059},{""x"":1283,""y"":812,""dx"":-168,""dy"":-9,""t"":13093},{""x"":1263,""y"":774,""dx"":-188,""dy"":-47,""t"":13128},{""x"":1251,""y"":766,""dx"":-200,""dy"":-55,""t"":13162},{""x"":1249,""y"":779,""dx"":-202,""dy"":-42,""t"":13196},{""x"":1233,""y"":750,""dx"":-218,""dy"":-71,""t"":13230},{""x"":1238,""y"":764,""dx"":-213,""dy"":-57,""t"":13264},{""x"":1236,""y"":758,""dx"":-215,""dy"":-63,""t"":13298},{""x"":1233,""y"":753,""dx"":-218,""dy"":-68,""t"":13332},{""x"":1231,""y"":749,""dx"":-220,""dy"":-72,""t"":13364},{""x"":1241,""y"":739,""dx"":-210,""dy"":-82,""t"":13399},{""x"":1230,""y"":746,""dx"":-221,""dy"":-75,""t"":13434},{""x"":1226,""y"":740,""dx"":-225,""dy"":-81,""t"":13507},{""x"":1224,""y"":736,""dx"":-227,""dy"":-85,""t"":13533},{""x"":1254,""y"":765,""dx"":-197,""dy"":-56,""t"":13570},{""x"":1268,""y"":778,""dx"":-183,""dy"":-43,""t"":13604},{""x"":1273,""y"":787,""dx"":-178,""dy"":-34,""t"":13639},{""x"":1280,""y"":801,""dx"":-171,""dy"":-20,""t"":13672},{""x"":1300,""y"":808,""dx"":-151,""dy"":-13,""t"":13706},{""x"":1309,""y"":820,""dx"":-142,""dy"":-1,""t"":13741},{""x"":1317,""y"":831,""dx"":-134,""dy"":10,""t"":13772},{""x"":1308,""y"":854,""dx"":-143,""dy"":33,""t"":13808},{""x"":1314,""y"":851,""dx"":-137,""dy"":30,""t"":13841},{""x"":1298,""y"":851,""dx"":-153,""dy"":30,""t"":13876},{""x"":1318,""y"":845,""dx"":-133,""dy"":24,""t"":13910},{""x"":1326,""y"":840,""dx"":-125,""dy"":19,""t"":13944},{""x"":1299,""y"":817,""dx"":-152,""dy"":-4,""t"":13978},{""x"":1290,""y"":799,""dx"":-161,""dy"":-22,""t"":14012},{""x"":1285,""y"":817,""dx"":-166,""dy"":-4,""t"":14045},{""x"":1276,""y"":807,""dx"":-175,""dy"":-14,""t"":14080},{""x"":1297,""y"":819,""dx"":-154,""dy"":-2,""t"":14114},{""x"":1285,""y"":810,""dx"":-166,""dy"":-11,""t"":14148},{""x"":1264,""y"":794,""dx"":-187,""dy"":-27,""t"":14182},{""x"":1259,""y"":785,""dx"":-192,""dy"":-36,""t"":14216},{""x"":1247,""y"":781,""dx"":-204,""dy"":-40,""t"":14250},{""x"":1253,""y"":802,""dx"":-198,""dy"":-19,""t"":14284},{""x"":1262,""y"":805,""dx"":-189,""dy"":-16,""t"":14317},{""x"":1272,""y"":826,""dx"":-179,""dy"":5,""t"":14352},{""x"":1285,""y"":819,""dx"":-166,""dy"":-2,""t"":14386},{""x"":1299,""y"":783,""dx"":-152,""dy"":-38,""t"":14420},{""x"":1306,""y"":779,""dx"":-145,""dy"":-42,""t"":14455},{""x"":1313,""y"":786,""dx"":-138,""dy"":-35,""t"":14488},{""x"":1295,""y"":782,""dx"":-156,""dy"":-39,""t"":14522},{""x"":1272,""y"":761,""dx"":-179,""dy"":-60,""t"":14556},{""x"":1268,""y"":783,""dx"":-183,""dy"":-38,""t"":14590},{""x"":1279,""y"":788,""dx"":-172,""dy"":-33,""t"":14625},{""x"":1302,""y"":818,""dx"":-149,""dy"":-3,""t"":14658},{""x"":1316,""y"":808,""dx"":-135,""dy"":-13,""t"":14692},{""x"":1328,""y"":795,""dx"":-123,""dy"":-26,""t"":14726},{""x"":1302,""y"":793,""dx"":-149,""dy"":-28,""t"":14760},{""x"":1296,""y"":780,""dx"":-155,""dy"":-41,""t"":14794},{""x"":1271,""y"":780,""dx"":-180,""dy"":-41,""t"":14828},{""x"":1265,""y"":797,""dx"":-186,""dy"":-24,""t"":14862},{""x"":1264,""y"":817,""dx"":-187,""dy"":-4,""t"":14896},{""x"":1253,""y"":785,""dx"":-198,""dy"":-36,""t"":14930},{""x"":1300,""y"":776,""dx"":-151,""dy"":-45,""t"":14964},{""x"":1319,""y"":767,""dx"":-132,""dy"":-54,""t"":14999},{""x"":1320,""y"":766,""dx"":-131,""dy"":-55,""t"":15032}]]","[91.66666666666666,16.94915254237288,86.66666666666667,18.64406779661017,76.27118644067797]","[{""x"":88.33333333333333,""y"":60.733333333333334,""r"":115.04086791160199},{""x"":25.338983050847457,""y"":235.52542372881356,""r"":52.60567537156496},{""x"":-0.05,""y"":54.2,""r"":119.04021699434841},{""x"":199.57627118644066,""y"":-89.98305084745763,""r"":35.73243557365326},{""x"":-172.52542372881356,""y"":-28.050847457627118,""r"":32.59859638185703}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.30","validate","","","","","","","","","","",""
"","html-button-response","9","48100","0.0-4.0-4.0-0.0-0.0","","","","","567","0","","","
          <p>校准的精度较低。</p>
          <p>请重新校准.</p>
          <p>在下一个屏幕上，注视圆点并单击它们。<p>
        ","","","","","","","recalibration","","","","","","","","","",""
