"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","load_time","stimulus","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","phase","ans","ISI","size","shapeORcolor","webgazer_data","webgazer_targets","webgazer_targets_data","correct","response_target","response_answer"
"true","fullscreen","0","2010","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","2014","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","5893","0.0-2.0-0.0","","","","","3877","{""name"":""scc"",""age"":""24""}","","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","7924","0.0-2.0-1.0","","","","","2030","{""sex"":""男""}","[0]","","","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","4","17249","0.0-3.0","","","","","","","","11","","","","","","","","","","","","","","","","","",""
"","html-button-response","5","18308","0.0-4.0-0.0","","","","","1057","0","","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","6","28997","0.0-4.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","7","29724","0.0-4.0-2.0","","","","","726","0","","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","",""
"","webgazer-validate","8","47365","0.0-4.0-3.0","","","","","","","","","","[[{""x"":429,""y"":299,""dx"":-62,""dy"":18,""t"":990},{""x"":451,""y"":264,""dx"":-40,""dy"":-17,""t"":1024},{""x"":445,""y"":268,""dx"":-46,""dy"":-13,""t"":1058},{""x"":412,""y"":259,""dx"":-79,""dy"":-22,""t"":1091},{""x"":451,""y"":227,""dx"":-40,""dy"":-54,""t"":1126},{""x"":452,""y"":238,""dx"":-39,""dy"":-43,""t"":1160},{""x"":456,""y"":252,""dx"":-35,""dy"":-29,""t"":1194},{""x"":450,""y"":258,""dx"":-41,""dy"":-23,""t"":1228},{""x"":445,""y"":235,""dx"":-46,""dy"":-46,""t"":1261},{""x"":463,""y"":252,""dx"":-28,""dy"":-29,""t"":1297},{""x"":456,""y"":293,""dx"":-35,""dy"":12,""t"":1330},{""x"":429,""y"":308,""dx"":-62,""dy"":27,""t"":1363},{""x"":461,""y"":299,""dx"":-30,""dy"":18,""t"":1399},{""x"":455,""y"":302,""dx"":-36,""dy"":21,""t"":1432},{""x"":462,""y"":303,""dx"":-29,""dy"":22,""t"":1466},{""x"":488,""y"":287,""dx"":-3,""dy"":6,""t"":1500},{""x"":481,""y"":319,""dx"":-10,""dy"":38,""t"":1535},{""x"":499,""y"":309,""dx"":8,""dy"":28,""t"":1567},{""x"":522,""y"":305,""dx"":31,""dy"":24,""t"":1602},{""x"":540,""y"":307,""dx"":49,""dy"":26,""t"":1635},{""x"":553,""y"":274,""dx"":62,""dy"":-7,""t"":1671},{""x"":570,""y"":231,""dx"":79,""dy"":-50,""t"":1704},{""x"":555,""y"":245,""dx"":64,""dy"":-36,""t"":1738},{""x"":546,""y"":204,""dx"":55,""dy"":-77,""t"":1772},{""x"":567,""y"":198,""dx"":76,""dy"":-83,""t"":1806},{""x"":549,""y"":195,""dx"":58,""dy"":-86,""t"":1840},{""x"":517,""y"":225,""dx"":26,""dy"":-56,""t"":1873},{""x"":518,""y"":239,""dx"":27,""dy"":-42,""t"":1909},{""x"":520,""y"":251,""dx"":29,""dy"":-30,""t"":1941},{""x"":512,""y"":263,""dx"":21,""dy"":-18,""t"":1976},{""x"":507,""y"":259,""dx"":16,""dy"":-22,""t"":2009},{""x"":513,""y"":268,""dx"":22,""dy"":-13,""t"":2043},{""x"":520,""y"":265,""dx"":29,""dy"":-16,""t"":2077},{""x"":532,""y"":263,""dx"":41,""dy"":-18,""t"":2112},{""x"":549,""y"":269,""dx"":58,""dy"":-12,""t"":2146},{""x"":571,""y"":265,""dx"":80,""dy"":-16,""t"":2179},{""x"":569,""y"":257,""dx"":78,""dy"":-24,""t"":2214},{""x"":564,""y"":238,""dx"":73,""dy"":-43,""t"":2248},{""x"":582,""y"":245,""dx"":91,""dy"":-36,""t"":2282},{""x"":597,""y"":232,""dx"":106,""dy"":-49,""t"":2317},{""x"":625,""y"":221,""dx"":134,""dy"":-60,""t"":2349},{""x"":629,""y"":226,""dx"":138,""dy"":-55,""t"":2384},{""x"":634,""y"":206,""dx"":143,""dy"":-75,""t"":2417},{""x"":652,""y"":197,""dx"":161,""dy"":-84,""t"":2452},{""x"":658,""y"":199,""dx"":167,""dy"":-82,""t"":2486},{""x"":640,""y"":228,""dx"":149,""dy"":-53,""t"":2519},{""x"":629,""y"":217,""dx"":138,""dy"":-64,""t"":2553},{""x"":593,""y"":238,""dx"":102,""dy"":-43,""t"":2587},{""x"":571,""y"":256,""dx"":80,""dy"":-25,""t"":2622},{""x"":558,""y"":280,""dx"":67,""dy"":-1,""t"":2656},{""x"":531,""y"":300,""dx"":40,""dy"":19,""t"":2690},{""x"":550,""y"":284,""dx"":59,""dy"":3,""t"":2723},{""x"":546,""y"":251,""dx"":55,""dy"":-30,""t"":2758},{""x"":574,""y"":245,""dx"":83,""dy"":-36,""t"":2793},{""x"":546,""y"":258,""dx"":55,""dy"":-23,""t"":2825},{""x"":521,""y"":272,""dx"":30,""dy"":-9,""t"":2859},{""x"":559,""y"":256,""dx"":68,""dy"":-25,""t"":2893},{""x"":562,""y"":267,""dx"":71,""dy"":-14,""t"":2928},{""x"":541,""y"":290,""dx"":50,""dy"":9,""t"":2962}],[{""x"":1633,""y"":414,""dx"":182,""dy"":133,""t"":4016},{""x"":1630,""y"":411,""dx"":179,""dy"":130,""t"":4050},{""x"":1595,""y"":416,""dx"":144,""dy"":135,""t"":4084},{""x"":1575,""y"":395,""dx"":124,""dy"":114,""t"":4117},{""x"":1548,""y"":404,""dx"":97,""dy"":123,""t"":4151},{""x"":1533,""y"":414,""dx"":82,""dy"":133,""t"":4186},{""x"":1506,""y"":427,""dx"":55,""dy"":146,""t"":4219},{""x"":1476,""y"":426,""dx"":25,""dy"":145,""t"":4254},{""x"":1485,""y"":439,""dx"":34,""dy"":158,""t"":4287},{""x"":1468,""y"":440,""dx"":17,""dy"":159,""t"":4322},{""x"":1453,""y"":448,""dx"":2,""dy"":167,""t"":4356},{""x"":1461,""y"":465,""dx"":10,""dy"":184,""t"":4390},{""x"":1477,""y"":457,""dx"":26,""dy"":176,""t"":4423},{""x"":1502,""y"":456,""dx"":51,""dy"":175,""t"":4458},{""x"":1515,""y"":466,""dx"":64,""dy"":185,""t"":4494},{""x"":1516,""y"":470,""dx"":65,""dy"":189,""t"":4526},{""x"":1506,""y"":471,""dx"":55,""dy"":190,""t"":4559},{""x"":1528,""y"":465,""dx"":77,""dy"":184,""t"":4594},{""x"":1517,""y"":468,""dx"":66,""dy"":187,""t"":4628},{""x"":1510,""y"":444,""dx"":59,""dy"":163,""t"":4661},{""x"":1514,""y"":440,""dx"":63,""dy"":159,""t"":4696},{""x"":1496,""y"":430,""dx"":45,""dy"":149,""t"":4730},{""x"":1498,""y"":425,""dx"":47,""dy"":144,""t"":4764},{""x"":1495,""y"":407,""dx"":44,""dy"":126,""t"":4798},{""x"":1488,""y"":404,""dx"":37,""dy"":123,""t"":4832},{""x"":1481,""y"":391,""dx"":30,""dy"":110,""t"":4865},{""x"":1481,""y"":419,""dx"":30,""dy"":138,""t"":4900},{""x"":1493,""y"":426,""dx"":42,""dy"":145,""t"":4933},{""x"":1515,""y"":418,""dx"":64,""dy"":137,""t"":4967},{""x"":1517,""y"":433,""dx"":66,""dy"":152,""t"":5001},{""x"":1509,""y"":435,""dx"":58,""dy"":154,""t"":5037},{""x"":1493,""y"":450,""dx"":42,""dy"":169,""t"":5069},{""x"":1480,""y"":462,""dx"":29,""dy"":181,""t"":5102},{""x"":1501,""y"":459,""dx"":50,""dy"":178,""t"":5137},{""x"":1500,""y"":452,""dx"":49,""dy"":171,""t"":5172},{""x"":1498,""y"":434,""dx"":47,""dy"":153,""t"":5205},{""x"":1519,""y"":441,""dx"":68,""dy"":160,""t"":5240},{""x"":1497,""y"":420,""dx"":46,""dy"":139,""t"":5273},{""x"":1479,""y"":424,""dx"":28,""dy"":143,""t"":5308},{""x"":1473,""y"":405,""dx"":22,""dy"":124,""t"":5341},{""x"":1478,""y"":390,""dx"":27,""dy"":109,""t"":5376},{""x"":1492,""y"":393,""dx"":41,""dy"":112,""t"":5410},{""x"":1501,""y"":392,""dx"":50,""dy"":111,""t"":5443},{""x"":1500,""y"":392,""dx"":49,""dy"":111,""t"":5478},{""x"":1499,""y"":394,""dx"":48,""dy"":113,""t"":5509},{""x"":1498,""y"":424,""dx"":47,""dy"":143,""t"":5546},{""x"":1503,""y"":443,""dx"":52,""dy"":162,""t"":5579},{""x"":1503,""y"":466,""dx"":52,""dy"":185,""t"":5613},{""x"":1534,""y"":468,""dx"":83,""dy"":187,""t"":5649},{""x"":1542,""y"":463,""dx"":91,""dy"":182,""t"":5682},{""x"":1529,""y"":455,""dx"":78,""dy"":174,""t"":5715},{""x"":1539,""y"":465,""dx"":88,""dy"":184,""t"":5750},{""x"":1545,""y"":441,""dx"":94,""dy"":160,""t"":5783},{""x"":1565,""y"":448,""dx"":114,""dy"":167,""t"":5817},{""x"":1572,""y"":439,""dx"":121,""dy"":158,""t"":5851},{""x"":1574,""y"":441,""dx"":123,""dy"":160,""t"":5885},{""x"":1598,""y"":436,""dx"":147,""dy"":155,""t"":5920},{""x"":1630,""y"":432,""dx"":179,""dy"":151,""t"":5955},{""x"":1627,""y"":443,""dx"":176,""dy"":162,""t"":5989}],[{""x"":931,""y"":537,""dx"":-40,""dy"":-14,""t"":7008},{""x"":943,""y"":546,""dx"":-28,""dy"":-5,""t"":7043},{""x"":965,""y"":535,""dx"":-6,""dy"":-16,""t"":7076},{""x"":984,""y"":527,""dx"":13,""dy"":-24,""t"":7107},{""x"":1012,""y"":552,""dx"":41,""dy"":1,""t"":7143},{""x"":1027,""y"":573,""dx"":56,""dy"":22,""t"":7178},{""x"":1022,""y"":552,""dx"":51,""dy"":1,""t"":7212},{""x"":1012,""y"":540,""dx"":41,""dy"":-11,""t"":7245},{""x"":1009,""y"":547,""dx"":38,""dy"":-4,""t"":7280},{""x"":1026,""y"":528,""dx"":55,""dy"":-23,""t"":7314},{""x"":1027,""y"":542,""dx"":56,""dy"":-9,""t"":7347},{""x"":1024,""y"":542,""dx"":53,""dy"":-9,""t"":7381},{""x"":1028,""y"":549,""dx"":57,""dy"":-2,""t"":7416},{""x"":1039,""y"":554,""dx"":68,""dy"":3,""t"":7450},{""x"":1057,""y"":524,""dx"":86,""dy"":-27,""t"":7483},{""x"":1072,""y"":499,""dx"":101,""dy"":-52,""t"":7515},{""x"":1097,""y"":524,""dx"":126,""dy"":-27,""t"":7552},{""x"":1126,""y"":543,""dx"":155,""dy"":-8,""t"":7586},{""x"":1127,""y"":557,""dx"":156,""dy"":6,""t"":7620},{""x"":1141,""y"":560,""dx"":170,""dy"":9,""t"":7653},{""x"":1081,""y"":580,""dx"":110,""dy"":29,""t"":7687},{""x"":1053,""y"":597,""dx"":82,""dy"":46,""t"":7722},{""x"":1011,""y"":572,""dx"":40,""dy"":21,""t"":7757},{""x"":955,""y"":634,""dx"":-16,""dy"":83,""t"":7790},{""x"":900,""y"":595,""dx"":-71,""dy"":44,""t"":7824},{""x"":907,""y"":628,""dx"":-64,""dy"":77,""t"":7858},{""x"":892,""y"":631,""dx"":-79,""dy"":80,""t"":7891},{""x"":877,""y"":669,""dx"":-94,""dy"":118,""t"":7925},{""x"":861,""y"":682,""dx"":-110,""dy"":131,""t"":7960},{""x"":869,""y"":670,""dx"":-102,""dy"":119,""t"":7994},{""x"":871,""y"":665,""dx"":-100,""dy"":114,""t"":8028},{""x"":881,""y"":671,""dx"":-90,""dy"":120,""t"":8061},{""x"":947,""y"":675,""dx"":-24,""dy"":124,""t"":8095},{""x"":921,""y"":644,""dx"":-50,""dy"":93,""t"":8130},{""x"":890,""y"":592,""dx"":-81,""dy"":41,""t"":8164},{""x"":940,""y"":595,""dx"":-31,""dy"":44,""t"":8199},{""x"":970,""y"":608,""dx"":-1,""dy"":57,""t"":8232},{""x"":1000,""y"":602,""dx"":29,""dy"":51,""t"":8265},{""x"":1031,""y"":609,""dx"":60,""dy"":58,""t"":8299},{""x"":1047,""y"":574,""dx"":76,""dy"":23,""t"":8333},{""x"":1066,""y"":572,""dx"":95,""dy"":21,""t"":8368},{""x"":1084,""y"":589,""dx"":113,""dy"":38,""t"":8402},{""x"":1081,""y"":616,""dx"":110,""dy"":65,""t"":8435},{""x"":1093,""y"":627,""dx"":122,""dy"":76,""t"":8469},{""x"":1050,""y"":656,""dx"":79,""dy"":105,""t"":8504},{""x"":1011,""y"":659,""dx"":40,""dy"":108,""t"":8537},{""x"":1030,""y"":678,""dx"":59,""dy"":127,""t"":8572},{""x"":978,""y"":699,""dx"":7,""dy"":148,""t"":8605},{""x"":991,""y"":623,""dx"":20,""dy"":72,""t"":8639},{""x"":1015,""y"":572,""dx"":44,""dy"":21,""t"":8671},{""x"":981,""y"":605,""dx"":10,""dy"":54,""t"":8708},{""x"":948,""y"":570,""dx"":-23,""dy"":19,""t"":8741},{""x"":988,""y"":536,""dx"":17,""dy"":-15,""t"":8777},{""x"":977,""y"":580,""dx"":6,""dy"":29,""t"":8810},{""x"":1004,""y"":636,""dx"":33,""dy"":85,""t"":8844},{""x"":1004,""y"":659,""dx"":33,""dy"":108,""t"":8877},{""x"":1001,""y"":649,""dx"":30,""dy"":98,""t"":8913},{""x"":1006,""y"":661,""dx"":35,""dy"":110,""t"":8946},{""x"":993,""y"":659,""dx"":22,""dy"":108,""t"":8980},{""x"":971,""y"":616,""dx"":0,""dy"":65,""t"":9014}],[{""x"":624,""y"":424,""dx"":133,""dy"":-397,""t"":10034},{""x"":642,""y"":421,""dx"":151,""dy"":-400,""t"":10068},{""x"":633,""y"":434,""dx"":142,""dy"":-387,""t"":10103},{""x"":632,""y"":458,""dx"":141,""dy"":-363,""t"":10135},{""x"":637,""y"":473,""dx"":146,""dy"":-348,""t"":10169},{""x"":640,""y"":491,""dx"":149,""dy"":-330,""t"":10204},{""x"":606,""y"":536,""dx"":115,""dy"":-285,""t"":10237},{""x"":592,""y"":524,""dx"":101,""dy"":-297,""t"":10272},{""x"":588,""y"":533,""dx"":97,""dy"":-288,""t"":10306},{""x"":594,""y"":545,""dx"":103,""dy"":-276,""t"":10340},{""x"":590,""y"":566,""dx"":99,""dy"":-255,""t"":10374},{""x"":570,""y"":565,""dx"":79,""dy"":-256,""t"":10407},{""x"":567,""y"":608,""dx"":76,""dy"":-213,""t"":10443},{""x"":575,""y"":608,""dx"":84,""dy"":-213,""t"":10476},{""x"":573,""y"":594,""dx"":82,""dy"":-227,""t"":10509},{""x"":564,""y"":589,""dx"":73,""dy"":-232,""t"":10545},{""x"":562,""y"":585,""dx"":71,""dy"":-236,""t"":10577},{""x"":561,""y"":592,""dx"":70,""dy"":-229,""t"":10611},{""x"":554,""y"":575,""dx"":63,""dy"":-246,""t"":10645},{""x"":549,""y"":559,""dx"":58,""dy"":-262,""t"":10677},{""x"":570,""y"":569,""dx"":79,""dy"":-252,""t"":10714},{""x"":578,""y"":580,""dx"":87,""dy"":-241,""t"":10747},{""x"":596,""y"":599,""dx"":105,""dy"":-222,""t"":10781},{""x"":610,""y"":619,""dx"":119,""dy"":-202,""t"":10816},{""x"":602,""y"":647,""dx"":111,""dy"":-174,""t"":10849},{""x"":610,""y"":652,""dx"":119,""dy"":-169,""t"":10884},{""x"":598,""y"":665,""dx"":107,""dy"":-156,""t"":10917},{""x"":596,""y"":653,""dx"":105,""dy"":-168,""t"":10951},{""x"":605,""y"":677,""dx"":114,""dy"":-144,""t"":10986},{""x"":601,""y"":706,""dx"":110,""dy"":-115,""t"":11019},{""x"":591,""y"":708,""dx"":100,""dy"":-113,""t"":11054},{""x"":585,""y"":693,""dx"":94,""dy"":-128,""t"":11087},{""x"":581,""y"":712,""dx"":90,""dy"":-109,""t"":11121},{""x"":572,""y"":709,""dx"":81,""dy"":-112,""t"":11156},{""x"":576,""y"":693,""dx"":85,""dy"":-128,""t"":11190},{""x"":559,""y"":707,""dx"":68,""dy"":-114,""t"":11224},{""x"":560,""y"":687,""dx"":69,""dy"":-134,""t"":11258},{""x"":569,""y"":690,""dx"":78,""dy"":-131,""t"":11292},{""x"":575,""y"":665,""dx"":84,""dy"":-156,""t"":11326},{""x"":561,""y"":672,""dx"":70,""dy"":-149,""t"":11360},{""x"":547,""y"":669,""dx"":56,""dy"":-152,""t"":11394},{""x"":557,""y"":663,""dx"":66,""dy"":-158,""t"":11427},{""x"":581,""y"":668,""dx"":90,""dy"":-153,""t"":11462},{""x"":583,""y"":663,""dx"":92,""dy"":-158,""t"":11496},{""x"":586,""y"":671,""dx"":95,""dy"":-150,""t"":11529},{""x"":588,""y"":682,""dx"":97,""dy"":-139,""t"":11564},{""x"":582,""y"":696,""dx"":91,""dy"":-125,""t"":11597},{""x"":586,""y"":706,""dx"":95,""dy"":-115,""t"":11632},{""x"":590,""y"":716,""dx"":99,""dy"":-105,""t"":11667},{""x"":589,""y"":707,""dx"":98,""dy"":-114,""t"":11699},{""x"":585,""y"":685,""dx"":94,""dy"":-136,""t"":11734},{""x"":582,""y"":692,""dx"":91,""dy"":-129,""t"":11768},{""x"":579,""y"":665,""dx"":88,""dy"":-156,""t"":11802},{""x"":556,""y"":637,""dx"":65,""dy"":-184,""t"":11836},{""x"":551,""y"":595,""dx"":60,""dy"":-226,""t"":11869},{""x"":566,""y"":598,""dx"":75,""dy"":-223,""t"":11904},{""x"":565,""y"":575,""dx"":74,""dy"":-246,""t"":11937},{""x"":564,""y"":596,""dx"":73,""dy"":-225,""t"":11972},{""x"":576,""y"":609,""dx"":85,""dy"":-212,""t"":12006}],[{""x"":1647,""y"":622,""dx"":196,""dy"":-199,""t"":13026},{""x"":1598,""y"":606,""dx"":147,""dy"":-215,""t"":13060},{""x"":1569,""y"":632,""dx"":118,""dy"":-189,""t"":13095},{""x"":1541,""y"":606,""dx"":90,""dy"":-215,""t"":13128},{""x"":1514,""y"":631,""dx"":63,""dy"":-190,""t"":13162},{""x"":1490,""y"":614,""dx"":39,""dy"":-207,""t"":13196},{""x"":1478,""y"":665,""dx"":27,""dy"":-156,""t"":13230},{""x"":1473,""y"":720,""dx"":22,""dy"":-101,""t"":13264},{""x"":1451,""y"":680,""dx"":0,""dy"":-141,""t"":13298},{""x"":1453,""y"":713,""dx"":2,""dy"":-108,""t"":13332},{""x"":1460,""y"":720,""dx"":9,""dy"":-101,""t"":13367},{""x"":1446,""y"":675,""dx"":-5,""dy"":-146,""t"":13400},{""x"":1453,""y"":704,""dx"":2,""dy"":-117,""t"":13434},{""x"":1453,""y"":707,""dx"":2,""dy"":-114,""t"":13468},{""x"":1445,""y"":686,""dx"":-6,""dy"":-135,""t"":13501},{""x"":1458,""y"":712,""dx"":7,""dy"":-109,""t"":13536},{""x"":1465,""y"":754,""dx"":14,""dy"":-67,""t"":13570},{""x"":1467,""y"":708,""dx"":16,""dy"":-113,""t"":13604},{""x"":1468,""y"":700,""dx"":17,""dy"":-121,""t"":13638},{""x"":1476,""y"":725,""dx"":25,""dy"":-96,""t"":13672},{""x"":1489,""y"":708,""dx"":38,""dy"":-113,""t"":13705},{""x"":1492,""y"":734,""dx"":41,""dy"":-87,""t"":13740},{""x"":1491,""y"":683,""dx"":40,""dy"":-138,""t"":13773},{""x"":1478,""y"":713,""dx"":27,""dy"":-108,""t"":13809},{""x"":1479,""y"":711,""dx"":28,""dy"":-110,""t"":13841},{""x"":1483,""y"":723,""dx"":32,""dy"":-98,""t"":13876},{""x"":1493,""y"":696,""dx"":42,""dy"":-125,""t"":13909},{""x"":1514,""y"":698,""dx"":63,""dy"":-123,""t"":13945},{""x"":1542,""y"":673,""dx"":91,""dy"":-148,""t"":13978},{""x"":1526,""y"":636,""dx"":75,""dy"":-185,""t"":14012},{""x"":1498,""y"":656,""dx"":47,""dy"":-165,""t"":14045},{""x"":1467,""y"":700,""dx"":16,""dy"":-121,""t"":14080},{""x"":1450,""y"":721,""dx"":-1,""dy"":-100,""t"":14114},{""x"":1421,""y"":703,""dx"":-30,""dy"":-118,""t"":14148},{""x"":1418,""y"":745,""dx"":-33,""dy"":-76,""t"":14182},{""x"":1403,""y"":702,""dx"":-48,""dy"":-119,""t"":14214},{""x"":1397,""y"":665,""dx"":-54,""dy"":-156,""t"":14249},{""x"":1396,""y"":654,""dx"":-55,""dy"":-167,""t"":14284},{""x"":1394,""y"":640,""dx"":-57,""dy"":-181,""t"":14317},{""x"":1389,""y"":633,""dx"":-62,""dy"":-188,""t"":14351},{""x"":1433,""y"":599,""dx"":-18,""dy"":-222,""t"":14385},{""x"":1460,""y"":587,""dx"":9,""dy"":-234,""t"":14420},{""x"":1465,""y"":572,""dx"":14,""dy"":-249,""t"":14454},{""x"":1471,""y"":627,""dx"":20,""dy"":-194,""t"":14487},{""x"":1472,""y"":615,""dx"":21,""dy"":-206,""t"":14521},{""x"":1466,""y"":587,""dx"":15,""dy"":-234,""t"":14556},{""x"":1496,""y"":645,""dx"":45,""dy"":-176,""t"":14589},{""x"":1496,""y"":705,""dx"":45,""dy"":-116,""t"":14623},{""x"":1480,""y"":723,""dx"":29,""dy"":-98,""t"":14658},{""x"":1499,""y"":703,""dx"":48,""dy"":-118,""t"":14692},{""x"":1488,""y"":744,""dx"":37,""dy"":-77,""t"":14726},{""x"":1490,""y"":697,""dx"":39,""dy"":-124,""t"":14760},{""x"":1471,""y"":756,""dx"":20,""dy"":-65,""t"":14794},{""x"":1489,""y"":781,""dx"":38,""dy"":-40,""t"":14828},{""x"":1485,""y"":740,""dx"":34,""dy"":-81,""t"":14861},{""x"":1472,""y"":740,""dx"":21,""dy"":-81,""t"":14895},{""x"":1465,""y"":787,""dx"":14,""dy"":-34,""t"":14929},{""x"":1449,""y"":757,""dx"":-2,""dy"":-64,""t"":14964},{""x"":1463,""y"":780,""dx"":12,""dy"":-41,""t"":14997},{""x"":1464,""y"":796,""dx"":13,""dy"":-25,""t"":15031}]]","[100,83.05084745762711,100,47.45762711864407,81.66666666666667]","[{""x"":39.11864406779661,""y"":-24.033898305084747,""r"":53.243428544159606},{""x"":67.47457627118644,""y"":152.83050847457628,""r"":37.47405499104668},{""x"":26.416666666666668,""y"":45.43333333333333,""r"":99.86542271251824},{""x"":93.08474576271186,""y"":-202.76271186440678,""r"":58.509269983005844},{""x"":23.983333333333334,""y"":-132.41666666666666,""r"":77.69478063193375}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.41","validate","","","","","","","","","","",""
"","html-button-response","9","48228","0.0-4.0-4.0-0.0-0.0","","","","","862","0","","","
          <p>校准的精度较低。</p>
          <p>请重新校准.</p>
          <p>在下一个屏幕上，注视圆点并单击它们。<p>
        ","","","","","","","recalibration","","","","","","","","","",""
