index,name,age,sex,rt,response,answer,stimulus,target,correct,webgazer_data,webgazer_targets_data,canvas_data,fixation,fixation_target,first_dot
0,scc,24.0,男,,,,,,,,,,,,
1,,,,667.0,7.0,7.0,"[""cyan"",""green"",""blue"",""yellow"",""purple"",""red""]",green,True,"[{""x"":889,""y"":612,""t"":4},{""x"":947,""y"":507,""t"":45},{""x"":937,""y"":478,""t"":69},{""x"":949,""y"":488,""t"":107},{""x"":946,""y"":495,""t"":141},{""x"":944,""y"":544,""t"":174},{""x"":930,""y"":582,""t"":207},{""x"":952,""y"":558,""t"":242},{""x"":958,""y"":550,""t"":273},{""x"":934,""y"":586,""t"":309},{""x"":935,""y"":572,""t"":345},{""x"":934,""y"":607,""t"":377},{""x"":947,""y"":647,""t"":411},{""x"":930,""y"":761,""t"":446},{""x"":858,""y"":815,""t"":480},{""x"":853,""y"":897,""t"":514},{""x"":854,""y"":973,""t"":548},{""x"":855,""y"":958,""t"":582},{""x"":898,""y"":927,""t"":615},{""x"":920,""y"":862,""t"":650},{""x"":923,""y"":813,""t"":684},{""x"":919,""y"":738,""t"":717},{""x"":921,""y"":816,""t"":752},{""x"":834,""y"":855,""t"":786},{""x"":827,""y"":916,""t"":820},{""x"":832,""y"":894,""t"":855},{""x"":845,""y"":867,""t"":888},{""x"":862,""y"":844,""t"":922},{""x"":897,""y"":770,""t"":956},{""x"":956,""y"":680,""t"":990},{""x"":1012,""y"":619,""t"":1024},{""x"":1012,""y"":604,""t"":1057},{""x"":1010,""y"":571,""t"":1092},{""x"":1014,""y"":569,""t"":1126},{""x"":1022,""y"":477,""t"":1161},{""x"":1021,""y"":507,""t"":1194},{""x"":1061,""y"":453,""t"":1228},{""x"":1048,""y"":507,""t"":1261},{""x"":1038,""y"":479,""t"":1296},{""x"":1012,""y"":448,""t"":1330},{""x"":1020,""y"":429,""t"":1364},{""x"":1005,""y"":419,""t"":1398},{""x"":1006,""y"":409,""t"":1431},{""x"":1012,""y"":435,""t"":1466},{""x"":1026,""y"":442,""t"":1499},{""x"":1028,""y"":458,""t"":1534},{""x"":1045,""y"":420,""t"":1568},{""x"":1040,""y"":386,""t"":1602},{""x"":1019,""y"":400,""t"":1635},{""x"":1000,""y"":472,""t"":1671},{""x"":1005,""y"":501,""t"":1703},{""x"":1021,""y"":440,""t"":1738},{""x"":1032,""y"":422,""t"":1772},{""x"":1026,""y"":424,""t"":1805},{""x"":966,""y"":493,""t"":1838},{""x"":968,""y"":507,""t"":1874},{""x"":984,""y"":507,""t"":1908},{""x"":1040,""y"":474,""t"":1941},{""x"":1076,""y"":439,""t"":1975}]","[{""x"":250,""y"":500,""width"":80,""height"":80,""top"":460,""right"":290,""bottom"":540,""left"":210},{""x"":400,""y"":240.1923788646684,""width"":80,""height"":80,""top"":200.1923788646684,""right"":440,""bottom"":280.1923788646684,""left"":360},{""x"":700,""y"":240.1923788646684,""width"":80,""height"":80,""top"":200.1923788646684,""right"":740,""bottom"":280.1923788646684,""left"":660},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810},{""x"":700,""y"":759.8076211353316,""width"":80,""height"":80,""top"":719.8076211353316,""right"":740,""bottom"":799.8076211353316,""left"":660},{""x"":400,""y"":759.8076211353316,""width"":80,""height"":80,""top"":719.8076211353316,""right"":440,""bottom"":799.8076211353316,""left"":360}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}","[{'blue': [{'x': 635, 'y': 365.609375, 't': 1568, 'tagged': False}, {'x': 630, 'y': 331.609375, 't': 1602, 'tagged': False}, {'x': 609, 'y': 345.609375, 't': 1635, 'tagged': False}, {'x': 622, 'y': 367.609375, 't': 1772, 'tagged': False}, {'x': 666, 'y': 384.609375, 't': 1975, 'tagged': False}]}, {'red': [{'x': 520, 'y': 706.609375, 't': 446, 'tagged': True}, {'x': 448, 'y': 760.609375, 't': 480, 'tagged': False}, {'x': 443, 'y': 842.609375, 't': 514, 'tagged': False}, {'x': 488, 'y': 872.609375, 't': 615, 'tagged': False}, {'x': 510, 'y': 807.609375, 't': 650, 'tagged': False}, {'x': 513, 'y': 758.609375, 't': 684, 'tagged': False}, {'x': 509, 'y': 683.609375, 't': 717, 'tagged': False}, {'x': 511, 'y': 761.609375, 't': 752, 'tagged': False}, {'x': 424, 'y': 800.609375, 't': 786, 'tagged': False}, {'x': 417, 'y': 861.609375, 't': 820, 'tagged': False}, {'x': 422, 'y': 839.609375, 't': 855, 'tagged': False}, {'x': 435, 'y': 812.609375, 't': 888, 'tagged': False}, {'x': 452, 'y': 789.609375, 't': 922, 'tagged': False}, {'x': 487, 'y': 715.609375, 't': 956, 'tagged': False}]}]",,red
2,,,,717.0,3.0,3.0,"[""green"",""cyan"",""blue"",""yellow"",""red"",""purple""]",red,True,"[{""x"":1069,""y"":506,""t"":5},{""x"":1083,""y"":502,""t"":39},{""x"":1080,""y"":481,""t"":74},{""x"":1089,""y"":475,""t"":106},{""x"":1080,""y"":477,""t"":141},{""x"":1115,""y"":499,""t"":175},{""x"":1086,""y"":476,""t"":208},{""x"":1069,""y"":473,""t"":242},{""x"":1080,""y"":480,""t"":276},{""x"":1078,""y"":484,""t"":311},{""x"":1064,""y"":511,""t"":342},{""x"":1015,""y"":623,""t"":378},{""x"":948,""y"":709,""t"":412},{""x"":855,""y"":769,""t"":447},{""x"":802,""y"":857,""t"":480},{""x"":782,""y"":899,""t"":514},{""x"":830,""y"":801,""t"":549},{""x"":851,""y"":759,""t"":583},{""x"":889,""y"":695,""t"":616},{""x"":885,""y"":811,""t"":650},{""x"":836,""y"":878,""t"":684},{""x"":795,""y"":932,""t"":716},{""x"":780,""y"":991,""t"":751},{""x"":794,""y"":983,""t"":786},{""x"":800,""y"":951,""t"":820},{""x"":818,""y"":937,""t"":853},{""x"":895,""y"":871,""t"":887},{""x"":889,""y"":892,""t"":921},{""x"":884,""y"":932,""t"":956},{""x"":894,""y"":848,""t"":990},{""x"":881,""y"":818,""t"":1024},{""x"":901,""y"":738,""t"":1057},{""x"":916,""y"":729,""t"":1092},{""x"":887,""y"":870,""t"":1125},{""x"":837,""y"":866,""t"":1160},{""x"":786,""y"":860,""t"":1194},{""x"":800,""y"":905,""t"":1229},{""x"":827,""y"":950,""t"":1262},{""x"":851,""y"":948,""t"":1296},{""x"":890,""y"":863,""t"":1330},{""x"":943,""y"":779,""t"":1364},{""x"":972,""y"":675,""t"":1398},{""x"":1002,""y"":593,""t"":1431},{""x"":1012,""y"":535,""t"":1466},{""x"":1035,""y"":448,""t"":1500},{""x"":1014,""y"":424,""t"":1534},{""x"":1004,""y"":387,""t"":1568},{""x"":1018,""y"":404,""t"":1603},{""x"":1026,""y"":380,""t"":1636},{""x"":1035,""y"":353,""t"":1670},{""x"":1006,""y"":424,""t"":1703},{""x"":921,""y"":599,""t"":1737},{""x"":842,""y"":705,""t"":1773},{""x"":806,""y"":826,""t"":1806},{""x"":826,""y"":923,""t"":1840},{""x"":840,""y"":965,""t"":1874},{""x"":874,""y"":931,""t"":1907},{""x"":870,""y"":867,""t"":1942},{""x"":917,""y"":782,""t"":1975}]","[{""x"":250,""y"":500,""width"":80,""height"":80,""top"":460,""right"":290,""bottom"":540,""left"":210},{""x"":400,""y"":240.1923788646684,""width"":80,""height"":80,""top"":200.1923788646684,""right"":440,""bottom"":280.1923788646684,""left"":360},{""x"":700,""y"":240.1923788646684,""width"":80,""height"":80,""top"":200.1923788646684,""right"":740,""bottom"":280.1923788646684,""left"":660},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810},{""x"":700,""y"":759.8076211353316,""width"":80,""height"":80,""top"":719.8076211353316,""right"":740,""bottom"":799.8076211353316,""left"":660},{""x"":400,""y"":759.8076211353316,""width"":80,""height"":80,""top"":719.8076211353316,""right"":440,""bottom"":799.8076211353316,""left"":360}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}","[{'blue': [{'x': 594, 'y': 332.609375, 't': 1568, 'tagged': False}, {'x': 608, 'y': 349.609375, 't': 1603, 'tagged': False}, {'x': 616, 'y': 325.609375, 't': 1636, 'tagged': False}, {'x': 625, 'y': 298.609375, 't': 1670, 'tagged': False}]}, {'purple': [{'x': 445, 'y': 714.609375, 't': 447, 'tagged': True}, {'x': 392, 'y': 802.609375, 't': 480, 'tagged': False}, {'x': 372, 'y': 844.609375, 't': 514, 'tagged': False}, {'x': 420, 'y': 746.609375, 't': 549, 'tagged': False}, {'x': 441, 'y': 704.609375, 't': 583, 'tagged': False}, {'x': 479, 'y': 640.609375, 't': 616, 'tagged': False}, {'x': 475, 'y': 756.609375, 't': 650, 'tagged': False}, {'x': 426, 'y': 823.609375, 't': 684, 'tagged': False}, {'x': 385, 'y': 877.609375, 't': 716, 'tagged': False}, {'x': 390, 'y': 896.609375, 't': 820, 'tagged': False}, {'x': 408, 'y': 882.609375, 't': 853, 'tagged': False}, {'x': 485, 'y': 816.609375, 't': 887, 'tagged': False}, {'x': 479, 'y': 837.609375, 't': 921, 'tagged': False}, {'x': 474, 'y': 877.609375, 't': 956, 'tagged': False}, {'x': 484, 'y': 793.609375, 't': 990, 'tagged': False}, {'x': 471, 'y': 763.609375, 't': 1024, 'tagged': False}, {'x': 491, 'y': 683.609375, 't': 1057, 'tagged': False}, {'x': 506, 'y': 674.609375, 't': 1092, 'tagged': False}, {'x': 477, 'y': 815.609375, 't': 1125, 'tagged': False}, {'x': 427, 'y': 811.609375, 't': 1160, 'tagged': False}, {'x': 376, 'y': 805.609375, 't': 1194, 'tagged': False}, {'x': 390, 'y': 850.609375, 't': 1229, 'tagged': False}, {'x': 417, 'y': 895.609375, 't': 1262, 'tagged': False}, {'x': 441, 'y': 893.609375, 't': 1296, 'tagged': False}, {'x': 480, 'y': 808.609375, 't': 1330, 'tagged': False}, {'x': 533, 'y': 724.609375, 't': 1364, 'tagged': False}, {'x': 432, 'y': 650.609375, 't': 1773, 'tagged': False}, {'x': 396, 'y': 771.609375, 't': 1806, 'tagged': False}, {'x': 416, 'y': 868.609375, 't': 1840, 'tagged': False}, {'x': 464, 'y': 876.609375, 't': 1907, 'tagged': False}, {'x': 460, 'y': 812.609375, 't': 1942, 'tagged': False}, {'x': 507, 'y': 727.609375, 't': 1975, 'tagged': False}]}]",,purple
3,,,,510.0,3.0,3.0,"[""blue"",""green"",""red"",""cyan"",""yellow"",""purple""]",yellow,True,"[{""x"":951,""y"":723,""t"":5},{""x"":992,""y"":678,""t"":41},{""x"":977,""y"":639,""t"":73},{""x"":996,""y"":590,""t"":106},{""x"":976,""y"":568,""t"":140},{""x"":987,""y"":561,""t"":175},{""x"":943,""y"":641,""t"":208},{""x"":878,""y"":661,""t"":243},{""x"":851,""y"":695,""t"":276},{""x"":858,""y"":746,""t"":310},{""x"":860,""y"":778,""t"":342},{""x"":833,""y"":856,""t"":378},{""x"":781,""y"":1007,""t"":412},{""x"":673,""y"":1013,""t"":445},{""x"":630,""y"":1028,""t"":480},{""x"":662,""y"":1088,""t"":514},{""x"":694,""y"":1098,""t"":548},{""x"":754,""y"":1029,""t"":582},{""x"":820,""y"":924,""t"":616},{""x"":851,""y"":929,""t"":651},{""x"":892,""y"":960,""t"":684},{""x"":833,""y"":961,""t"":718},{""x"":752,""y"":948,""t"":752},{""x"":732,""y"":958,""t"":787},{""x"":774,""y"":979,""t"":819},{""x"":805,""y"":974,""t"":854},{""x"":817,""y"":971,""t"":887},{""x"":807,""y"":976,""t"":922},{""x"":803,""y"":912,""t"":956},{""x"":800,""y"":874,""t"":990},{""x"":792,""y"":890,""t"":1023},{""x"":819,""y"":946,""t"":1058},{""x"":786,""y"":974,""t"":1092},{""x"":826,""y"":1005,""t"":1126},{""x"":843,""y"":1003,""t"":1161},{""x"":877,""y"":1017,""t"":1195},{""x"":906,""y"":990,""t"":1228},{""x"":870,""y"":978,""t"":1262},{""x"":867,""y"":856,""t"":1296},{""x"":825,""y"":846,""t"":1331},{""x"":821,""y"":823,""t"":1364},{""x"":805,""y"":790,""t"":1398},{""x"":826,""y"":752,""t"":1432},{""x"":836,""y"":823,""t"":1466},{""x"":826,""y"":925,""t"":1500},{""x"":825,""y"":978,""t"":1534},{""x"":867,""y"":982,""t"":1567},{""x"":872,""y"":1019,""t"":1602},{""x"":891,""y"":957,""t"":1636},{""x"":930,""y"":898,""t"":1669},{""x"":951,""y"":764,""t"":1703},{""x"":973,""y"":667,""t"":1738},{""x"":990,""y"":616,""t"":1772},{""x"":952,""y"":626,""t"":1805},{""x"":907,""y"":647,""t"":1842},{""x"":924,""y"":607,""t"":1873},{""x"":919,""y"":556,""t"":1907},{""x"":914,""y"":517,""t"":1940},{""x"":940,""y"":516,""t"":1976}]","[{""x"":250,""y"":500,""width"":80,""height"":80,""top"":460,""right"":290,""bottom"":540,""left"":210},{""x"":400,""y"":240.1923788646684,""width"":80,""height"":80,""top"":200.1923788646684,""right"":440,""bottom"":280.1923788646684,""left"":360},{""x"":700,""y"":240.1923788646684,""width"":80,""height"":80,""top"":200.1923788646684,""right"":740,""bottom"":280.1923788646684,""left"":660},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810},{""x"":700,""y"":759.8076211353316,""width"":80,""height"":80,""top"":719.8076211353316,""right"":740,""bottom"":799.8076211353316,""left"":660},{""x"":400,""y"":759.8076211353316,""width"":80,""height"":80,""top"":719.8076211353316,""right"":440,""bottom"":799.8076211353316,""left"":360}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}","[{'purple': [{'x': 441, 'y': 640.609375, 't': 276, 'tagged': True}, {'x': 448, 'y': 691.609375, 't': 310, 'tagged': False}, {'x': 450, 'y': 723.609375, 't': 342, 'tagged': False}, {'x': 423, 'y': 801.609375, 't': 378, 'tagged': False}, {'x': 410, 'y': 869.609375, 't': 616, 'tagged': False}, {'x': 441, 'y': 874.609375, 't': 651, 'tagged': False}, {'x': 423, 'y': 906.609375, 't': 718, 'tagged': False}, {'x': 342, 'y': 893.609375, 't': 752, 'tagged': False}, {'x': 393, 'y': 857.609375, 't': 956, 'tagged': False}, {'x': 390, 'y': 819.609375, 't': 990, 'tagged': False}, {'x': 382, 'y': 835.609375, 't': 1023, 'tagged': False}, {'x': 409, 'y': 891.609375, 't': 1058, 'tagged': False}, {'x': 457, 'y': 801.609375, 't': 1296, 'tagged': False}, {'x': 415, 'y': 791.609375, 't': 1331, 'tagged': False}, {'x': 411, 'y': 768.609375, 't': 1364, 'tagged': False}, {'x': 395, 'y': 735.609375, 't': 1398, 'tagged': False}, {'x': 416, 'y': 697.609375, 't': 1432, 'tagged': False}, {'x': 426, 'y': 768.609375, 't': 1466, 'tagged': False}, {'x': 416, 'y': 870.609375, 't': 1500, 'tagged': False}, {'x': 520, 'y': 843.609375, 't': 1669, 'tagged': False}, {'x': 541, 'y': 709.609375, 't': 1703, 'tagged': False}]}]",,purple
4,,,,694.0,6.0,6.0,"[""blue"",""yellow"",""purple"",""green"",""cyan"",""red""]",green,True,"[{""x"":928,""y"":529,""t"":4},{""x"":888,""y"":610,""t"":39},{""x"":893,""y"":584,""t"":72},{""x"":881,""y"":584,""t"":106},{""x"":893,""y"":552,""t"":140},{""x"":931,""y"":607,""t"":175},{""x"":918,""y"":612,""t"":208},{""x"":913,""y"":660,""t"":242},{""x"":935,""y"":644,""t"":276},{""x"":938,""y"":636,""t"":310},{""x"":921,""y"":640,""t"":344},{""x"":896,""y"":615,""t"":378},{""x"":866,""y"":770,""t"":412},{""x"":822,""y"":875,""t"":446},{""x"":716,""y"":896,""t"":480},{""x"":673,""y"":948,""t"":515},{""x"":664,""y"":1023,""t"":548},{""x"":724,""y"":1059,""t"":582},{""x"":760,""y"":1097,""t"":616},{""x"":748,""y"":1067,""t"":650},{""x"":805,""y"":969,""t"":684},{""x"":867,""y"":941,""t"":717},{""x"":878,""y"":989,""t"":752},{""x"":808,""y"":977,""t"":786},{""x"":803,""y"":994,""t"":820},{""x"":824,""y"":1005,""t"":854},{""x"":839,""y"":985,""t"":888},{""x"":843,""y"":941,""t"":922},{""x"":839,""y"":878,""t"":956},{""x"":876,""y"":779,""t"":989},{""x"":909,""y"":719,""t"":1024},{""x"":968,""y"":691,""t"":1058},{""x"":989,""y"":669,""t"":1092},{""x"":967,""y"":606,""t"":1127},{""x"":965,""y"":585,""t"":1160},{""x"":955,""y"":515,""t"":1194},{""x"":942,""y"":505,""t"":1229},{""x"":935,""y"":524,""t"":1262},{""x"":915,""y"":522,""t"":1296},{""x"":923,""y"":567,""t"":1329},{""x"":935,""y"":533,""t"":1362},{""x"":935,""y"":469,""t"":1397},{""x"":943,""y"":492,""t"":1433},{""x"":927,""y"":581,""t"":1466},{""x"":865,""y"":695,""t"":1500},{""x"":814,""y"":832,""t"":1534},{""x"":808,""y"":930,""t"":1567},{""x"":840,""y"":973,""t"":1602},{""x"":859,""y"":1038,""t"":1636},{""x"":844,""y"":975,""t"":1670},{""x"":863,""y"":914,""t"":1704},{""x"":898,""y"":818,""t"":1738},{""x"":948,""y"":727,""t"":1769},{""x"":962,""y"":746,""t"":1807},{""x"":950,""y"":858,""t"":1841},{""x"":886,""y"":898,""t"":1874},{""x"":812,""y"":941,""t"":1908},{""x"":817,""y"":1001,""t"":1941},{""x"":802,""y"":1054,""t"":1976}]","[{""x"":250,""y"":500,""width"":80,""height"":80,""top"":460,""right"":290,""bottom"":540,""left"":210},{""x"":400,""y"":240.1923788646684,""width"":80,""height"":80,""top"":200.1923788646684,""right"":440,""bottom"":280.1923788646684,""left"":360},{""x"":700,""y"":240.1923788646684,""width"":80,""height"":80,""top"":200.1923788646684,""right"":740,""bottom"":280.1923788646684,""left"":660},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810},{""x"":700,""y"":759.8076211353316,""width"":80,""height"":80,""top"":719.8076211353316,""right"":740,""bottom"":799.8076211353316,""left"":660},{""x"":400,""y"":759.8076211353316,""width"":80,""height"":80,""top"":719.8076211353316,""right"":440,""bottom"":799.8076211353316,""left"":360}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}","[{'red': [{'x': 456, 'y': 715.609375, 't': 412, 'tagged': True}, {'x': 412, 'y': 820.609375, 't': 446, 'tagged': False}, {'x': 306, 'y': 841.609375, 't': 480, 'tagged': False}, {'x': 457, 'y': 886.609375, 't': 717, 'tagged': False}, {'x': 433, 'y': 886.609375, 't': 922, 'tagged': False}, {'x': 429, 'y': 823.609375, 't': 956, 'tagged': False}, {'x': 466, 'y': 724.609375, 't': 989, 'tagged': False}, {'x': 499, 'y': 664.609375, 't': 1024, 'tagged': False}, {'x': 455, 'y': 640.609375, 't': 1500, 'tagged': False}, {'x': 404, 'y': 777.609375, 't': 1534, 'tagged': False}, {'x': 398, 'y': 875.609375, 't': 1567, 'tagged': False}, {'x': 453, 'y': 859.609375, 't': 1704, 'tagged': False}, {'x': 488, 'y': 763.609375, 't': 1738, 'tagged': False}, {'x': 540, 'y': 803.609375, 't': 1841, 'tagged': False}, {'x': 476, 'y': 843.609375, 't': 1874, 'tagged': False}, {'x': 402, 'y': 886.609375, 't': 1908, 'tagged': False}]}]",,red
5,,,,824.0,1.0,1.0,"[""blue"",""yellow"",""cyan"",""green"",""purple"",""red""]",red,True,"[{""x"":835,""y"":928,""t"":4},{""x"":891,""y"":821,""t"":39},{""x"":928,""y"":708,""t"":72},{""x"":934,""y"":628,""t"":107},{""x"":942,""y"":665,""t"":139},{""x"":941,""y"":616,""t"":173},{""x"":939,""y"":575,""t"":209},{""x"":928,""y"":600,""t"":242},{""x"":951,""y"":551,""t"":276},{""x"":942,""y"":557,""t"":310},{""x"":945,""y"":561,""t"":344},{""x"":936,""y"":535,""t"":378},{""x"":956,""y"":734,""t"":412},{""x"":813,""y"":806,""t"":446},{""x"":676,""y"":808,""t"":480},{""x"":648,""y"":890,""t"":515},{""x"":681,""y"":984,""t"":548},{""x"":784,""y"":1040,""t"":582},{""x"":822,""y"":1000,""t"":616},{""x"":858,""y"":999,""t"":650},{""x"":873,""y"":898,""t"":684},{""x"":868,""y"":827,""t"":718},{""x"":839,""y"":880,""t"":753},{""x"":784,""y"":966,""t"":785},{""x"":640,""y"":923,""t"":820},{""x"":624,""y"":968,""t"":853},{""x"":666,""y"":998,""t"":888},{""x"":704,""y"":969,""t"":922},{""x"":717,""y"":969,""t"":956},{""x"":756,""y"":939,""t"":989},{""x"":757,""y"":884,""t"":1023},{""x"":778,""y"":797,""t"":1059},{""x"":819,""y"":721,""t"":1093},{""x"":858,""y"":685,""t"":1126},{""x"":874,""y"":605,""t"":1160},{""x"":925,""y"":567,""t"":1194},{""x"":942,""y"":530,""t"":1228},{""x"":940,""y"":516,""t"":1261},{""x"":881,""y"":682,""t"":1297},{""x"":750,""y"":732,""t"":1331},{""x"":685,""y"":802,""t"":1362},{""x"":609,""y"":842,""t"":1398},{""x"":632,""y"":945,""t"":1432},{""x"":670,""y"":975,""t"":1466},{""x"":750,""y"":1018,""t"":1500},{""x"":820,""y"":1040,""t"":1535},{""x"":885,""y"":1019,""t"":1569},{""x"":904,""y"":1015,""t"":1601},{""x"":942,""y"":951,""t"":1636},{""x"":994,""y"":906,""t"":1670},{""x"":1029,""y"":792,""t"":1704},{""x"":1023,""y"":832,""t"":1738},{""x"":1015,""y"":868,""t"":1770},{""x"":866,""y"":867,""t"":1806},{""x"":905,""y"":910,""t"":1839},{""x"":924,""y"":898,""t"":1874},{""x"":902,""y"":862,""t"":1907},{""x"":914,""y"":879,""t"":1942},{""x"":958,""y"":792,""t"":1976}]","[{""x"":250,""y"":500,""width"":80,""height"":80,""top"":460,""right"":290,""bottom"":540,""left"":210},{""x"":400,""y"":240.1923788646684,""width"":80,""height"":80,""top"":200.1923788646684,""right"":440,""bottom"":280.1923788646684,""left"":360},{""x"":700,""y"":240.1923788646684,""width"":80,""height"":80,""top"":200.1923788646684,""right"":740,""bottom"":280.1923788646684,""left"":660},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810},{""x"":700,""y"":759.8076211353316,""width"":80,""height"":80,""top"":719.8076211353316,""right"":740,""bottom"":799.8076211353316,""left"":660},{""x"":400,""y"":759.8076211353316,""width"":80,""height"":80,""top"":719.8076211353316,""right"":440,""bottom"":799.8076211353316,""left"":360}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}","[{'purple': [{'x': 584, 'y': 851.609375, 't': 1670, 'tagged': False}, {'x': 619, 'y': 737.609375, 't': 1704, 'tagged': False}, {'x': 613, 'y': 777.609375, 't': 1738, 'tagged': False}, {'x': 605, 'y': 813.609375, 't': 1770, 'tagged': False}]}, {'red': [{'x': 425, 'y': 873.609375, 't': 4, 'tagged': True}, {'x': 481, 'y': 766.609375, 't': 39, 'tagged': False}, {'x': 403, 'y': 751.609375, 't': 446, 'tagged': False}, {'x': 266, 'y': 753.609375, 't': 480, 'tagged': False}, {'x': 463, 'y': 843.609375, 't': 684, 'tagged': False}, {'x': 458, 'y': 772.609375, 't': 718, 'tagged': False}, {'x': 429, 'y': 825.609375, 't': 753, 'tagged': False}, {'x': 346, 'y': 884.609375, 't': 989, 'tagged': False}, {'x': 347, 'y': 829.609375, 't': 1023, 'tagged': False}, {'x': 368, 'y': 742.609375, 't': 1059, 'tagged': False}, {'x': 409, 'y': 666.609375, 't': 1093, 'tagged': False}, {'x': 448, 'y': 630.609375, 't': 1126, 'tagged': False}, {'x': 340, 'y': 677.609375, 't': 1331, 'tagged': False}, {'x': 275, 'y': 747.609375, 't': 1362, 'tagged': False}, {'x': 456, 'y': 812.609375, 't': 1806, 'tagged': False}, {'x': 495, 'y': 855.609375, 't': 1839, 'tagged': False}, {'x': 514, 'y': 843.609375, 't': 1874, 'tagged': False}, {'x': 492, 'y': 807.609375, 't': 1907, 'tagged': False}, {'x': 504, 'y': 824.609375, 't': 1942, 'tagged': False}, {'x': 548, 'y': 737.609375, 't': 1976, 'tagged': False}]}]","{'red': [{'x': 425, 'y': 873.609375, 't': 4, 'tagged': True}, {'x': 481, 'y': 766.609375, 't': 39, 'tagged': False}, {'x': 403, 'y': 751.609375, 't': 446, 'tagged': False}, {'x': 266, 'y': 753.609375, 't': 480, 'tagged': False}, {'x': 463, 'y': 843.609375, 't': 684, 'tagged': False}, {'x': 458, 'y': 772.609375, 't': 718, 'tagged': False}, {'x': 429, 'y': 825.609375, 't': 753, 'tagged': False}, {'x': 346, 'y': 884.609375, 't': 989, 'tagged': False}, {'x': 347, 'y': 829.609375, 't': 1023, 'tagged': False}, {'x': 368, 'y': 742.609375, 't': 1059, 'tagged': False}, {'x': 409, 'y': 666.609375, 't': 1093, 'tagged': False}, {'x': 448, 'y': 630.609375, 't': 1126, 'tagged': False}, {'x': 340, 'y': 677.609375, 't': 1331, 'tagged': False}, {'x': 275, 'y': 747.609375, 't': 1362, 'tagged': False}, {'x': 456, 'y': 812.609375, 't': 1806, 'tagged': False}, {'x': 495, 'y': 855.609375, 't': 1839, 'tagged': False}, {'x': 514, 'y': 843.609375, 't': 1874, 'tagged': False}, {'x': 492, 'y': 807.609375, 't': 1907, 'tagged': False}, {'x': 504, 'y': 824.609375, 't': 1942, 'tagged': False}, {'x': 548, 'y': 737.609375, 't': 1976, 'tagged': False}]}",red
