"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","stimulus","load_time","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","ans","ISI","type","size","webgazer_data","webgazer_targets","webgazer_targets_data","correct","response_target","response_answer"
"true","fullscreen","0","1569","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","1575","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","5978","0.0-2.0-0.0","","","","","4402","{""name"":""wfy"",""age"":""24""}","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","7479","0.0-2.0-1.0","","","","","1500","{""sex"":""男""}","[0]","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","4","9257","0.0-3.0","","","","","1777"," ","","<p>实验说明：该实验根据颜色和形状各有两组，每组实验开始前会有一个眼动校准。</p><p>按""space""键继续。</p>","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","5","12352","0.0-4.0","","","","","","","","","742","","","","","","","","","","","","","","","",""
"","html-button-response","6","13139","0.0-5.0-0.0","","","","","785","0","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","7","23490","0.0-5.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","8","24346","0.0-5.0-2.0","","","","","856","0","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","",""
"","webgazer-validate","9","41340","0.0-5.0-3.0","","","","","","","","","","[[{""x"":524,""y"":370,""dx"":33,""dy"":89,""t"":990},{""x"":532,""y"":366,""dx"":41,""dy"":85,""t"":1021},{""x"":533,""y"":360,""dx"":42,""dy"":79,""t"":1056},{""x"":544,""y"":381,""dx"":53,""dy"":100,""t"":1091},{""x"":548,""y"":401,""dx"":57,""dy"":120,""t"":1124},{""x"":553,""y"":409,""dx"":62,""dy"":128,""t"":1158},{""x"":554,""y"":411,""dx"":63,""dy"":130,""t"":1193},{""x"":553,""y"":409,""dx"":62,""dy"":128,""t"":1226},{""x"":553,""y"":421,""dx"":62,""dy"":140,""t"":1260},{""x"":548,""y"":403,""dx"":57,""dy"":122,""t"":1295},{""x"":554,""y"":395,""dx"":63,""dy"":114,""t"":1328},{""x"":546,""y"":366,""dx"":55,""dy"":85,""t"":1361},{""x"":547,""y"":353,""dx"":56,""dy"":72,""t"":1396},{""x"":552,""y"":342,""dx"":61,""dy"":61,""t"":1431},{""x"":559,""y"":335,""dx"":68,""dy"":54,""t"":1464},{""x"":564,""y"":343,""dx"":73,""dy"":62,""t"":1498},{""x"":568,""y"":337,""dx"":77,""dy"":56,""t"":1533},{""x"":568,""y"":330,""dx"":77,""dy"":49,""t"":1566},{""x"":569,""y"":336,""dx"":78,""dy"":55,""t"":1601},{""x"":553,""y"":333,""dx"":62,""dy"":52,""t"":1635},{""x"":552,""y"":334,""dx"":61,""dy"":53,""t"":1666},{""x"":553,""y"":352,""dx"":62,""dy"":71,""t"":1701},{""x"":552,""y"":362,""dx"":61,""dy"":81,""t"":1736},{""x"":553,""y"":386,""dx"":62,""dy"":105,""t"":1769},{""x"":537,""y"":389,""dx"":46,""dy"":108,""t"":1806},{""x"":527,""y"":374,""dx"":36,""dy"":93,""t"":1838},{""x"":522,""y"":381,""dx"":31,""dy"":100,""t"":1873},{""x"":509,""y"":357,""dx"":18,""dy"":76,""t"":1907},{""x"":497,""y"":361,""dx"":6,""dy"":80,""t"":1939},{""x"":498,""y"":352,""dx"":7,""dy"":71,""t"":1973},{""x"":494,""y"":371,""dx"":3,""dy"":90,""t"":2009},{""x"":494,""y"":374,""dx"":3,""dy"":93,""t"":2041},{""x"":491,""y"":380,""dx"":0,""dy"":99,""t"":2074},{""x"":488,""y"":382,""dx"":-3,""dy"":101,""t"":2109},{""x"":483,""y"":378,""dx"":-8,""dy"":97,""t"":2145},{""x"":491,""y"":376,""dx"":0,""dy"":95,""t"":2178},{""x"":497,""y"":371,""dx"":6,""dy"":90,""t"":2211},{""x"":489,""y"":376,""dx"":-2,""dy"":95,""t"":2247},{""x"":496,""y"":360,""dx"":5,""dy"":79,""t"":2279},{""x"":503,""y"":360,""dx"":12,""dy"":79,""t"":2313},{""x"":501,""y"":350,""dx"":10,""dy"":69,""t"":2349},{""x"":525,""y"":356,""dx"":34,""dy"":75,""t"":2381},{""x"":519,""y"":354,""dx"":28,""dy"":73,""t"":2415},{""x"":519,""y"":343,""dx"":28,""dy"":62,""t"":2451},{""x"":514,""y"":355,""dx"":23,""dy"":74,""t"":2483},{""x"":505,""y"":333,""dx"":14,""dy"":52,""t"":2517},{""x"":509,""y"":339,""dx"":18,""dy"":58,""t"":2553},{""x"":518,""y"":334,""dx"":27,""dy"":53,""t"":2585},{""x"":517,""y"":340,""dx"":26,""dy"":59,""t"":2619},{""x"":528,""y"":346,""dx"":37,""dy"":65,""t"":2655},{""x"":533,""y"":352,""dx"":42,""dy"":71,""t"":2687},{""x"":532,""y"":353,""dx"":41,""dy"":72,""t"":2721},{""x"":534,""y"":356,""dx"":43,""dy"":75,""t"":2757},{""x"":534,""y"":360,""dx"":43,""dy"":79,""t"":2789},{""x"":540,""y"":378,""dx"":49,""dy"":97,""t"":2823},{""x"":537,""y"":373,""dx"":46,""dy"":92,""t"":2859},{""x"":543,""y"":385,""dx"":52,""dy"":104,""t"":2891},{""x"":537,""y"":383,""dx"":46,""dy"":102,""t"":2925},{""x"":538,""y"":375,""dx"":47,""dy"":94,""t"":2962}],[{""x"":1524,""y"":394,""dx"":73,""dy"":113,""t"":4014},{""x"":1503,""y"":391,""dx"":52,""dy"":110,""t"":4048},{""x"":1495,""y"":419,""dx"":44,""dy"":138,""t"":4083},{""x"":1487,""y"":438,""dx"":36,""dy"":157,""t"":4116},{""x"":1471,""y"":443,""dx"":20,""dy"":162,""t"":4150},{""x"":1485,""y"":487,""dx"":34,""dy"":206,""t"":4185},{""x"":1488,""y"":530,""dx"":37,""dy"":249,""t"":4218},{""x"":1485,""y"":556,""dx"":34,""dy"":275,""t"":4252},{""x"":1467,""y"":567,""dx"":16,""dy"":286,""t"":4287},{""x"":1468,""y"":563,""dx"":17,""dy"":282,""t"":4319},{""x"":1459,""y"":587,""dx"":8,""dy"":306,""t"":4354},{""x"":1456,""y"":594,""dx"":5,""dy"":313,""t"":4389},{""x"":1453,""y"":554,""dx"":2,""dy"":273,""t"":4422},{""x"":1455,""y"":521,""dx"":4,""dy"":240,""t"":4456},{""x"":1457,""y"":502,""dx"":6,""dy"":221,""t"":4491},{""x"":1466,""y"":482,""dx"":15,""dy"":201,""t"":4523},{""x"":1485,""y"":473,""dx"":34,""dy"":192,""t"":4557},{""x"":1490,""y"":449,""dx"":39,""dy"":168,""t"":4594},{""x"":1491,""y"":431,""dx"":40,""dy"":150,""t"":4625},{""x"":1492,""y"":423,""dx"":41,""dy"":142,""t"":4659},{""x"":1494,""y"":424,""dx"":43,""dy"":143,""t"":4695},{""x"":1490,""y"":417,""dx"":39,""dy"":136,""t"":4727},{""x"":1494,""y"":476,""dx"":43,""dy"":195,""t"":4761},{""x"":1500,""y"":501,""dx"":49,""dy"":220,""t"":4797},{""x"":1491,""y"":532,""dx"":40,""dy"":251,""t"":4829},{""x"":1492,""y"":556,""dx"":41,""dy"":275,""t"":4863},{""x"":1495,""y"":571,""dx"":44,""dy"":290,""t"":4900},{""x"":1499,""y"":582,""dx"":48,""dy"":301,""t"":4932},{""x"":1494,""y"":611,""dx"":43,""dy"":330,""t"":4965},{""x"":1492,""y"":609,""dx"":41,""dy"":328,""t"":4999},{""x"":1471,""y"":617,""dx"":20,""dy"":336,""t"":5035},{""x"":1449,""y"":615,""dx"":-2,""dy"":334,""t"":5067},{""x"":1437,""y"":613,""dx"":-14,""dy"":332,""t"":5102},{""x"":1434,""y"":550,""dx"":-17,""dy"":269,""t"":5138},{""x"":1405,""y"":547,""dx"":-46,""dy"":266,""t"":5170},{""x"":1419,""y"":498,""dx"":-32,""dy"":217,""t"":5203},{""x"":1441,""y"":503,""dx"":-10,""dy"":222,""t"":5240},{""x"":1436,""y"":447,""dx"":-15,""dy"":166,""t"":5270},{""x"":1413,""y"":482,""dx"":-38,""dy"":201,""t"":5305},{""x"":1430,""y"":446,""dx"":-21,""dy"":165,""t"":5339},{""x"":1444,""y"":417,""dx"":-7,""dy"":136,""t"":5373},{""x"":1426,""y"":432,""dx"":-25,""dy"":151,""t"":5409},{""x"":1416,""y"":433,""dx"":-35,""dy"":152,""t"":5441},{""x"":1441,""y"":418,""dx"":-10,""dy"":137,""t"":5475},{""x"":1451,""y"":410,""dx"":0,""dy"":129,""t"":5511},{""x"":1465,""y"":399,""dx"":14,""dy"":118,""t"":5543},{""x"":1462,""y"":398,""dx"":11,""dy"":117,""t"":5578},{""x"":1464,""y"":396,""dx"":13,""dy"":115,""t"":5613},{""x"":1479,""y"":391,""dx"":28,""dy"":110,""t"":5645},{""x"":1495,""y"":383,""dx"":44,""dy"":102,""t"":5679},{""x"":1493,""y"":370,""dx"":42,""dy"":89,""t"":5715},{""x"":1499,""y"":374,""dx"":48,""dy"":93,""t"":5748},{""x"":1513,""y"":375,""dx"":62,""dy"":94,""t"":5782},{""x"":1524,""y"":358,""dx"":73,""dy"":77,""t"":5817},{""x"":1539,""y"":338,""dx"":88,""dy"":57,""t"":5849},{""x"":1548,""y"":338,""dx"":97,""dy"":57,""t"":5883},{""x"":1548,""y"":324,""dx"":97,""dy"":43,""t"":5919},{""x"":1533,""y"":333,""dx"":82,""dy"":52,""t"":5951},{""x"":1512,""y"":344,""dx"":61,""dy"":63,""t"":5985}],[{""x"":1001,""y"":506,""dx"":30,""dy"":-45,""t"":7005},{""x"":1022,""y"":487,""dx"":51,""dy"":-64,""t"":7041},{""x"":1022,""y"":486,""dx"":51,""dy"":-65,""t"":7073},{""x"":1031,""y"":481,""dx"":60,""dy"":-70,""t"":7107},{""x"":1024,""y"":478,""dx"":53,""dy"":-73,""t"":7142},{""x"":1016,""y"":475,""dx"":45,""dy"":-76,""t"":7175},{""x"":1007,""y"":475,""dx"":36,""dy"":-76,""t"":7209},{""x"":1003,""y"":472,""dx"":32,""dy"":-79,""t"":7244},{""x"":991,""y"":488,""dx"":20,""dy"":-63,""t"":7276},{""x"":1006,""y"":508,""dx"":35,""dy"":-43,""t"":7311},{""x"":990,""y"":523,""dx"":19,""dy"":-28,""t"":7345},{""x"":1000,""y"":513,""dx"":29,""dy"":-38,""t"":7382},{""x"":971,""y"":547,""dx"":0,""dy"":-4,""t"":7413},{""x"":991,""y"":528,""dx"":20,""dy"":-23,""t"":7447},{""x"":983,""y"":557,""dx"":12,""dy"":6,""t"":7483},{""x"":1005,""y"":532,""dx"":34,""dy"":-19,""t"":7516},{""x"":1004,""y"":540,""dx"":33,""dy"":-11,""t"":7549},{""x"":993,""y"":526,""dx"":22,""dy"":-25,""t"":7585},{""x"":977,""y"":556,""dx"":6,""dy"":5,""t"":7617},{""x"":987,""y"":552,""dx"":16,""dy"":1,""t"":7651},{""x"":1001,""y"":540,""dx"":30,""dy"":-11,""t"":7687},{""x"":1028,""y"":525,""dx"":57,""dy"":-26,""t"":7719},{""x"":1011,""y"":514,""dx"":40,""dy"":-37,""t"":7753},{""x"":1012,""y"":524,""dx"":41,""dy"":-27,""t"":7789},{""x"":1024,""y"":517,""dx"":53,""dy"":-34,""t"":7821},{""x"":1041,""y"":495,""dx"":70,""dy"":-56,""t"":7855},{""x"":1012,""y"":504,""dx"":41,""dy"":-47,""t"":7891},{""x"":1008,""y"":496,""dx"":37,""dy"":-55,""t"":7923},{""x"":1017,""y"":487,""dx"":46,""dy"":-64,""t"":7958},{""x"":1002,""y"":469,""dx"":31,""dy"":-82,""t"":7993},{""x"":1012,""y"":476,""dx"":41,""dy"":-75,""t"":8025},{""x"":1032,""y"":484,""dx"":61,""dy"":-67,""t"":8060},{""x"":1006,""y"":506,""dx"":35,""dy"":-45,""t"":8095},{""x"":989,""y"":540,""dx"":18,""dy"":-11,""t"":8127},{""x"":980,""y"":545,""dx"":9,""dy"":-6,""t"":8161},{""x"":968,""y"":555,""dx"":-3,""dy"":4,""t"":8195},{""x"":990,""y"":549,""dx"":19,""dy"":-2,""t"":8231},{""x"":1011,""y"":537,""dx"":40,""dy"":-14,""t"":8263},{""x"":1031,""y"":545,""dx"":60,""dy"":-6,""t"":8297},{""x"":1044,""y"":542,""dx"":73,""dy"":-9,""t"":8333},{""x"":1038,""y"":535,""dx"":67,""dy"":-16,""t"":8366},{""x"":1048,""y"":528,""dx"":77,""dy"":-23,""t"":8401},{""x"":1045,""y"":520,""dx"":74,""dy"":-31,""t"":8435},{""x"":1056,""y"":512,""dx"":85,""dy"":-39,""t"":8467},{""x"":1021,""y"":500,""dx"":50,""dy"":-51,""t"":8502},{""x"":996,""y"":518,""dx"":25,""dy"":-33,""t"":8536},{""x"":1013,""y"":510,""dx"":42,""dy"":-41,""t"":8569},{""x"":1032,""y"":517,""dx"":61,""dy"":-34,""t"":8605},{""x"":1047,""y"":513,""dx"":76,""dy"":-38,""t"":8638},{""x"":1030,""y"":532,""dx"":59,""dy"":-19,""t"":8671},{""x"":1013,""y"":515,""dx"":42,""dy"":-36,""t"":8707},{""x"":1017,""y"":526,""dx"":46,""dy"":-25,""t"":8740},{""x"":1017,""y"":531,""dx"":46,""dy"":-20,""t"":8773},{""x"":994,""y"":591,""dx"":23,""dy"":40,""t"":8808},{""x"":1007,""y"":610,""dx"":36,""dy"":59,""t"":8843},{""x"":994,""y"":672,""dx"":23,""dy"":121,""t"":8874},{""x"":1002,""y"":679,""dx"":31,""dy"":128,""t"":8910},{""x"":1017,""y"":675,""dx"":46,""dy"":124,""t"":8944},{""x"":1021,""y"":682,""dx"":50,""dy"":131,""t"":8979}],[{""x"":472,""y"":714,""dx"":-19,""dy"":-107,""t"":10032},{""x"":473,""y"":708,""dx"":-18,""dy"":-113,""t"":10065},{""x"":483,""y"":698,""dx"":-8,""dy"":-123,""t"":10099},{""x"":485,""y"":708,""dx"":-6,""dy"":-113,""t"":10135},{""x"":499,""y"":711,""dx"":8,""dy"":-110,""t"":10167},{""x"":498,""y"":714,""dx"":7,""dy"":-107,""t"":10201},{""x"":508,""y"":713,""dx"":17,""dy"":-108,""t"":10236},{""x"":507,""y"":741,""dx"":16,""dy"":-80,""t"":10271},{""x"":517,""y"":736,""dx"":26,""dy"":-85,""t"":10304},{""x"":516,""y"":763,""dx"":25,""dy"":-58,""t"":10337},{""x"":521,""y"":757,""dx"":30,""dy"":-64,""t"":10373},{""x"":514,""y"":781,""dx"":23,""dy"":-40,""t"":10405},{""x"":520,""y"":764,""dx"":29,""dy"":-57,""t"":10440},{""x"":520,""y"":785,""dx"":29,""dy"":-36,""t"":10474},{""x"":528,""y"":770,""dx"":37,""dy"":-51,""t"":10509},{""x"":525,""y"":786,""dx"":34,""dy"":-35,""t"":10541},{""x"":533,""y"":763,""dx"":42,""dy"":-58,""t"":10575},{""x"":532,""y"":785,""dx"":41,""dy"":-36,""t"":10611},{""x"":531,""y"":766,""dx"":40,""dy"":-55,""t"":10644},{""x"":529,""y"":790,""dx"":38,""dy"":-31,""t"":10677},{""x"":525,""y"":760,""dx"":34,""dy"":-61,""t"":10713},{""x"":527,""y"":769,""dx"":36,""dy"":-52,""t"":10745},{""x"":518,""y"":739,""dx"":27,""dy"":-82,""t"":10779},{""x"":520,""y"":764,""dx"":29,""dy"":-57,""t"":10813},{""x"":522,""y"":732,""dx"":31,""dy"":-89,""t"":10849},{""x"":521,""y"":769,""dx"":30,""dy"":-52,""t"":10881},{""x"":518,""y"":733,""dx"":27,""dy"":-88,""t"":10915},{""x"":518,""y"":713,""dx"":27,""dy"":-108,""t"":10952},{""x"":522,""y"":720,""dx"":31,""dy"":-101,""t"":10983},{""x"":518,""y"":708,""dx"":27,""dy"":-113,""t"":11017},{""x"":517,""y"":710,""dx"":26,""dy"":-111,""t"":11053},{""x"":517,""y"":716,""dx"":26,""dy"":-105,""t"":11086},{""x"":517,""y"":682,""dx"":26,""dy"":-139,""t"":11119},{""x"":512,""y"":682,""dx"":21,""dy"":-139,""t"":11155},{""x"":509,""y"":659,""dx"":18,""dy"":-162,""t"":11187},{""x"":519,""y"":714,""dx"":28,""dy"":-107,""t"":11222},{""x"":519,""y"":716,""dx"":28,""dy"":-105,""t"":11257},{""x"":516,""y"":712,""dx"":25,""dy"":-109,""t"":11290},{""x"":517,""y"":720,""dx"":26,""dy"":-101,""t"":11324},{""x"":512,""y"":717,""dx"":21,""dy"":-104,""t"":11360},{""x"":514,""y"":718,""dx"":23,""dy"":-103,""t"":11392},{""x"":511,""y"":736,""dx"":20,""dy"":-85,""t"":11426},{""x"":513,""y"":707,""dx"":22,""dy"":-114,""t"":11462},{""x"":510,""y"":713,""dx"":19,""dy"":-108,""t"":11493},{""x"":516,""y"":722,""dx"":25,""dy"":-99,""t"":11527},{""x"":516,""y"":741,""dx"":25,""dy"":-80,""t"":11562},{""x"":519,""y"":745,""dx"":28,""dy"":-76,""t"":11595},{""x"":522,""y"":757,""dx"":31,""dy"":-64,""t"":11630},{""x"":522,""y"":769,""dx"":31,""dy"":-52,""t"":11665},{""x"":525,""y"":774,""dx"":34,""dy"":-47,""t"":11698},{""x"":523,""y"":779,""dx"":32,""dy"":-42,""t"":11732},{""x"":520,""y"":783,""dx"":29,""dy"":-38,""t"":11765},{""x"":527,""y"":792,""dx"":36,""dy"":-29,""t"":11801},{""x"":534,""y"":777,""dx"":43,""dy"":-44,""t"":11833},{""x"":539,""y"":784,""dx"":48,""dy"":-37,""t"":11867},{""x"":536,""y"":796,""dx"":45,""dy"":-25,""t"":11903},{""x"":538,""y"":792,""dx"":47,""dy"":-29,""t"":11937},{""x"":548,""y"":797,""dx"":57,""dy"":-24,""t"":11970},{""x"":559,""y"":801,""dx"":68,""dy"":-20,""t"":12005}],[{""x"":1429,""y"":882,""dx"":-22,""dy"":61,""t"":13023},{""x"":1409,""y"":902,""dx"":-42,""dy"":81,""t"":13058},{""x"":1399,""y"":912,""dx"":-52,""dy"":91,""t"":13093},{""x"":1394,""y"":928,""dx"":-57,""dy"":107,""t"":13125},{""x"":1378,""y"":937,""dx"":-73,""dy"":116,""t"":13159},{""x"":1365,""y"":936,""dx"":-86,""dy"":115,""t"":13195},{""x"":1372,""y"":936,""dx"":-79,""dy"":115,""t"":13227},{""x"":1375,""y"":926,""dx"":-76,""dy"":105,""t"":13263},{""x"":1353,""y"":919,""dx"":-98,""dy"":98,""t"":13298},{""x"":1338,""y"":930,""dx"":-113,""dy"":109,""t"":13330},{""x"":1344,""y"":926,""dx"":-107,""dy"":105,""t"":13363},{""x"":1331,""y"":924,""dx"":-120,""dy"":103,""t"":13398},{""x"":1346,""y"":919,""dx"":-105,""dy"":98,""t"":13433},{""x"":1353,""y"":899,""dx"":-98,""dy"":78,""t"":13465},{""x"":1371,""y"":896,""dx"":-80,""dy"":75,""t"":13500},{""x"":1370,""y"":896,""dx"":-81,""dy"":75,""t"":13535},{""x"":1358,""y"":904,""dx"":-93,""dy"":83,""t"":13569},{""x"":1349,""y"":915,""dx"":-102,""dy"":94,""t"":13602},{""x"":1353,""y"":913,""dx"":-98,""dy"":92,""t"":13637},{""x"":1344,""y"":926,""dx"":-107,""dy"":105,""t"":13669},{""x"":1350,""y"":922,""dx"":-101,""dy"":101,""t"":13704},{""x"":1357,""y"":925,""dx"":-94,""dy"":104,""t"":13738},{""x"":1343,""y"":931,""dx"":-108,""dy"":110,""t"":13771},{""x"":1326,""y"":944,""dx"":-125,""dy"":123,""t"":13807},{""x"":1342,""y"":940,""dx"":-109,""dy"":119,""t"":13839},{""x"":1351,""y"":939,""dx"":-100,""dy"":118,""t"":13873},{""x"":1343,""y"":950,""dx"":-108,""dy"":129,""t"":13910},{""x"":1353,""y"":956,""dx"":-98,""dy"":135,""t"":13941},{""x"":1339,""y"":973,""dx"":-112,""dy"":152,""t"":13975},{""x"":1346,""y"":971,""dx"":-105,""dy"":150,""t"":14010},{""x"":1339,""y"":982,""dx"":-112,""dy"":161,""t"":14043},{""x"":1332,""y"":971,""dx"":-119,""dy"":150,""t"":14077},{""x"":1310,""y"":988,""dx"":-141,""dy"":167,""t"":14111},{""x"":1289,""y"":998,""dx"":-162,""dy"":177,""t"":14147},{""x"":1267,""y"":1009,""dx"":-184,""dy"":188,""t"":14179},{""x"":1259,""y"":1002,""dx"":-192,""dy"":181,""t"":14213},{""x"":1265,""y"":997,""dx"":-186,""dy"":176,""t"":14249},{""x"":1258,""y"":992,""dx"":-193,""dy"":171,""t"":14281},{""x"":1287,""y"":968,""dx"":-164,""dy"":147,""t"":14315},{""x"":1278,""y"":945,""dx"":-173,""dy"":124,""t"":14351},{""x"":1277,""y"":942,""dx"":-174,""dy"":121,""t"":14383},{""x"":1265,""y"":930,""dx"":-186,""dy"":109,""t"":14417},{""x"":1263,""y"":925,""dx"":-188,""dy"":104,""t"":14453},{""x"":1273,""y"":929,""dx"":-178,""dy"":108,""t"":14485},{""x"":1279,""y"":944,""dx"":-172,""dy"":123,""t"":14520},{""x"":1271,""y"":932,""dx"":-180,""dy"":111,""t"":14555},{""x"":1304,""y"":937,""dx"":-147,""dy"":116,""t"":14588},{""x"":1299,""y"":928,""dx"":-152,""dy"":107,""t"":14621},{""x"":1299,""y"":946,""dx"":-152,""dy"":125,""t"":14657},{""x"":1284,""y"":934,""dx"":-167,""dy"":113,""t"":14689},{""x"":1275,""y"":938,""dx"":-176,""dy"":117,""t"":14724},{""x"":1250,""y"":951,""dx"":-201,""dy"":130,""t"":14759},{""x"":1251,""y"":917,""dx"":-200,""dy"":96,""t"":14791},{""x"":1238,""y"":931,""dx"":-213,""dy"":110,""t"":14825},{""x"":1244,""y"":893,""dx"":-207,""dy"":72,""t"":14862},{""x"":1234,""y"":906,""dx"":-217,""dy"":85,""t"":14895},{""x"":1250,""y"":876,""dx"":-201,""dy"":55,""t"":14929},{""x"":1270,""y"":891,""dx"":-181,""dy"":70,""t"":14961},{""x"":1291,""y"":908,""dx"":-160,""dy"":87,""t"":14999}]]","[100,55.932203389830505,100,100,62.71186440677966]","[{""x"":38.33898305084746,""y"":84.11864406779661,""r"":32.11964132435076},{""x"":25.35593220338983,""y"":187.33898305084745,""r"":73.38663045436519},{""x"":40.03389830508475,""y"":-21.406779661016948,""r"":33.72994206441898},{""x"":27.084745762711865,""y"":-77.42372881355932,""r"":31.199743846501867},{""x"":-132.66101694915255,""y"":114.37288135593221,""r"":45.78468085355428}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.39","validate","","","","","","","","","",""
