"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","stimulus","load_time","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","ans","ISI","type","size","webgazer_data","webgazer_targets","webgazer_targets_data","correct","response_target","response_answer"
"true","fullscreen","0","2062","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","2067","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","4714","0.0-2.0-0.0","","","","","2645","{""name"":""张昊"",""age"":""23""}","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","5584","0.0-2.0-1.0","","","","","869","{""sex"":""男""}","[0]","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","4","6292","0.0-3.0","","","","","706"," ","","<p>实验说明：该实验根据颜色和形状各有两组，每组实验开始前会有一个眼动校准。</p><p>按""space""键继续。</p>","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","5","16313","0.0-4.0","","","","","","","","","4849","","","","","","","","","","","","","","","",""
"","html-button-response","6","17438","0.0-5.0-0.0","","","","","1124","0","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","7","27499","0.0-5.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","8","28286","0.0-5.0-2.0","","","","","786","0","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","",""
"","webgazer-validate","9","45266","0.0-5.0-3.0","","","","","","","","","","[[{""x"":423,""y"":322,""dx"":-14.833343505859375,""dy"":71,""t"":989},{""x"":421,""y"":337,""dx"":-16.833343505859375,""dy"":86,""t"":1024},{""x"":428,""y"":339,""dx"":-9.833343505859375,""dy"":88,""t"":1056},{""x"":455,""y"":345,""dx"":17.166656494140625,""dy"":94,""t"":1092},{""x"":448,""y"":362,""dx"":10.166656494140625,""dy"":111,""t"":1129},{""x"":439,""y"":345,""dx"":1.166656494140625,""dy"":94,""t"":1157},{""x"":489,""y"":317,""dx"":51.166656494140625,""dy"":66,""t"":1193},{""x"":472,""y"":330,""dx"":34.166656494140625,""dy"":79,""t"":1226},{""x"":493,""y"":326,""dx"":55.166656494140625,""dy"":75,""t"":1262},{""x"":519,""y"":289,""dx"":81.16665649414062,""dy"":38,""t"":1296},{""x"":492,""y"":320,""dx"":54.166656494140625,""dy"":69,""t"":1329},{""x"":489,""y"":312,""dx"":51.166656494140625,""dy"":61,""t"":1365},{""x"":516,""y"":356,""dx"":78.16665649414062,""dy"":105,""t"":1395},{""x"":498,""y"":355,""dx"":60.166656494140625,""dy"":104,""t"":1432},{""x"":516,""y"":371,""dx"":78.16665649414062,""dy"":120,""t"":1464},{""x"":468,""y"":355,""dx"":30.166656494140625,""dy"":104,""t"":1498},{""x"":419,""y"":354,""dx"":-18.833343505859375,""dy"":103,""t"":1535},{""x"":423,""y"":352,""dx"":-14.833343505859375,""dy"":101,""t"":1565},{""x"":407,""y"":362,""dx"":-30.833343505859375,""dy"":111,""t"":1600},{""x"":394,""y"":352,""dx"":-43.833343505859375,""dy"":101,""t"":1638},{""x"":390,""y"":324,""dx"":-47.833343505859375,""dy"":73,""t"":1667},{""x"":464,""y"":297,""dx"":26.166656494140625,""dy"":46,""t"":1703},{""x"":481,""y"":270,""dx"":43.166656494140625,""dy"":19,""t"":1736},{""x"":454,""y"":259,""dx"":16.166656494140625,""dy"":8,""t"":1771},{""x"":459,""y"":302,""dx"":21.166656494140625,""dy"":51,""t"":1807},{""x"":478,""y"":301,""dx"":40.166656494140625,""dy"":50,""t"":1838},{""x"":483,""y"":321,""dx"":45.166656494140625,""dy"":70,""t"":1872},{""x"":482,""y"":337,""dx"":44.166656494140625,""dy"":86,""t"":1910},{""x"":478,""y"":331,""dx"":40.166656494140625,""dy"":80,""t"":1942},{""x"":471,""y"":366,""dx"":33.166656494140625,""dy"":115,""t"":1977},{""x"":462,""y"":411,""dx"":24.166656494140625,""dy"":160,""t"":2007},{""x"":499,""y"":440,""dx"":61.166656494140625,""dy"":189,""t"":2044},{""x"":488,""y"":464,""dx"":50.166656494140625,""dy"":213,""t"":2081},{""x"":542,""y"":447,""dx"":104.16665649414062,""dy"":196,""t"":2110},{""x"":560,""y"":458,""dx"":122.16665649414062,""dy"":207,""t"":2144},{""x"":577,""y"":412,""dx"":139.16665649414062,""dy"":161,""t"":2178},{""x"":616,""y"":386,""dx"":178.16665649414062,""dy"":135,""t"":2216},{""x"":567,""y"":372,""dx"":129.16665649414062,""dy"":121,""t"":2248},{""x"":600,""y"":353,""dx"":162.16665649414062,""dy"":102,""t"":2280},{""x"":574,""y"":357,""dx"":136.16665649414062,""dy"":106,""t"":2316},{""x"":586,""y"":350,""dx"":148.16665649414062,""dy"":99,""t"":2352},{""x"":595,""y"":315,""dx"":157.16665649414062,""dy"":64,""t"":2384},{""x"":560,""y"":296,""dx"":122.16665649414062,""dy"":45,""t"":2415},{""x"":576,""y"":313,""dx"":138.16665649414062,""dy"":62,""t"":2450},{""x"":564,""y"":373,""dx"":126.16665649414062,""dy"":122,""t"":2486},{""x"":597,""y"":380,""dx"":159.16665649414062,""dy"":129,""t"":2521},{""x"":602,""y"":434,""dx"":164.16665649414062,""dy"":183,""t"":2553},{""x"":593,""y"":415,""dx"":155.16665649414062,""dy"":164,""t"":2589},{""x"":583,""y"":380,""dx"":145.16665649414062,""dy"":129,""t"":2620},{""x"":577,""y"":421,""dx"":139.16665649414062,""dy"":170,""t"":2655},{""x"":596,""y"":434,""dx"":158.16665649414062,""dy"":183,""t"":2688},{""x"":607,""y"":423,""dx"":169.16665649414062,""dy"":172,""t"":2723},{""x"":605,""y"":418,""dx"":167.16665649414062,""dy"":167,""t"":2759},{""x"":580,""y"":451,""dx"":142.16665649414062,""dy"":200,""t"":2789},{""x"":586,""y"":479,""dx"":148.16665649414062,""dy"":228,""t"":2825},{""x"":556,""y"":491,""dx"":118.16665649414062,""dy"":240,""t"":2862},{""x"":571,""y"":478,""dx"":133.16665649414062,""dy"":227,""t"":2891},{""x"":588,""y"":478,""dx"":150.16665649414062,""dy"":227,""t"":2929},{""x"":599,""y"":483,""dx"":161.16665649414062,""dy"":232,""t"":2959}],[{""x"":1362,""y"":298,""dx"":70.5,""dy"":47,""t"":3983},{""x"":1363,""y"":296,""dx"":71.5,""dy"":45,""t"":4013},{""x"":1356,""y"":291,""dx"":64.5,""dy"":40,""t"":4048},{""x"":1328,""y"":302,""dx"":36.5,""dy"":51,""t"":4087},{""x"":1339,""y"":329,""dx"":47.5,""dy"":78,""t"":4117},{""x"":1348,""y"":334,""dx"":56.5,""dy"":83,""t"":4152},{""x"":1354,""y"":346,""dx"":62.5,""dy"":95,""t"":4184},{""x"":1323,""y"":334,""dx"":31.5,""dy"":83,""t"":4219},{""x"":1284,""y"":341,""dx"":-7.5,""dy"":90,""t"":4255},{""x"":1263,""y"":346,""dx"":-28.5,""dy"":95,""t"":4286},{""x"":1238,""y"":325,""dx"":-53.5,""dy"":74,""t"":4321},{""x"":1221,""y"":354,""dx"":-70.5,""dy"":103,""t"":4358},{""x"":1192,""y"":340,""dx"":-99.5,""dy"":89,""t"":4389},{""x"":1196,""y"":331,""dx"":-95.5,""dy"":80,""t"":4425},{""x"":1187,""y"":313,""dx"":-104.5,""dy"":62,""t"":4456},{""x"":1239,""y"":349,""dx"":-52.5,""dy"":98,""t"":4493},{""x"":1227,""y"":331,""dx"":-64.5,""dy"":80,""t"":4528},{""x"":1177,""y"":285,""dx"":-114.5,""dy"":34,""t"":4558},{""x"":1191,""y"":287,""dx"":-100.5,""dy"":36,""t"":4593},{""x"":1146,""y"":297,""dx"":-145.5,""dy"":46,""t"":4625},{""x"":1197,""y"":327,""dx"":-94.5,""dy"":76,""t"":4661},{""x"":1234,""y"":307,""dx"":-57.5,""dy"":56,""t"":4697},{""x"":1195,""y"":297,""dx"":-96.5,""dy"":46,""t"":4727},{""x"":1197,""y"":283,""dx"":-94.5,""dy"":32,""t"":4764},{""x"":1213,""y"":286,""dx"":-78.5,""dy"":35,""t"":4796},{""x"":1220,""y"":308,""dx"":-71.5,""dy"":57,""t"":4831},{""x"":1211,""y"":304,""dx"":-80.5,""dy"":53,""t"":4871},{""x"":1183,""y"":288,""dx"":-108.5,""dy"":37,""t"":4900},{""x"":1207,""y"":302,""dx"":-84.5,""dy"":51,""t"":4934},{""x"":1228,""y"":314,""dx"":-63.5,""dy"":63,""t"":4967},{""x"":1187,""y"":313,""dx"":-104.5,""dy"":62,""t"":5000},{""x"":1161,""y"":314,""dx"":-130.5,""dy"":63,""t"":5038},{""x"":1224,""y"":332,""dx"":-67.5,""dy"":81,""t"":5069},{""x"":1250,""y"":336,""dx"":-41.5,""dy"":85,""t"":5104},{""x"":1234,""y"":303,""dx"":-57.5,""dy"":52,""t"":5137},{""x"":1213,""y"":292,""dx"":-78.5,""dy"":41,""t"":5170},{""x"":1212,""y"":280,""dx"":-79.5,""dy"":29,""t"":5207},{""x"":1239,""y"":262,""dx"":-52.5,""dy"":11,""t"":5238},{""x"":1235,""y"":234,""dx"":-56.5,""dy"":-17,""t"":5272},{""x"":1251,""y"":244,""dx"":-40.5,""dy"":-7,""t"":5310},{""x"":1242,""y"":231,""dx"":-49.5,""dy"":-20,""t"":5340},{""x"":1214,""y"":242,""dx"":-77.5,""dy"":-9,""t"":5376},{""x"":1204,""y"":250,""dx"":-87.5,""dy"":-1,""t"":5406},{""x"":1238,""y"":282,""dx"":-53.5,""dy"":31,""t"":5443},{""x"":1257,""y"":287,""dx"":-34.5,""dy"":36,""t"":5480},{""x"":1278,""y"":288,""dx"":-13.5,""dy"":37,""t"":5510},{""x"":1296,""y"":314,""dx"":4.5,""dy"":63,""t"":5544},{""x"":1305,""y"":327,""dx"":13.5,""dy"":76,""t"":5583},{""x"":1310,""y"":296,""dx"":18.5,""dy"":45,""t"":5612},{""x"":1299,""y"":287,""dx"":7.5,""dy"":36,""t"":5648},{""x"":1314,""y"":279,""dx"":22.5,""dy"":28,""t"":5680},{""x"":1317,""y"":258,""dx"":25.5,""dy"":7,""t"":5716},{""x"":1330,""y"":255,""dx"":38.5,""dy"":4,""t"":5752},{""x"":1338,""y"":270,""dx"":46.5,""dy"":19,""t"":5783},{""x"":1288,""y"":273,""dx"":-3.5,""dy"":22,""t"":5816},{""x"":1290,""y"":261,""dx"":-1.5,""dy"":10,""t"":5849},{""x"":1282,""y"":269,""dx"":-9.5,""dy"":18,""t"":5886},{""x"":1282,""y"":282,""dx"":-9.5,""dy"":31,""t"":5920},{""x"":1277,""y"":273,""dx"":-14.5,""dy"":22,""t"":5952}],[{""x"":896,""y"":439,""dx"":31.33331298828125,""dy"":-52,""t"":7006},{""x"":939,""y"":448,""dx"":74.33331298828125,""dy"":-43,""t"":7042},{""x"":987,""y"":416,""dx"":122.33331298828125,""dy"":-75,""t"":7073},{""x"":988,""y"":423,""dx"":123.33331298828125,""dy"":-68,""t"":7109},{""x"":1021,""y"":421,""dx"":156.33331298828125,""dy"":-70,""t"":7144},{""x"":1046,""y"":463,""dx"":181.33331298828125,""dy"":-28,""t"":7175},{""x"":1022,""y"":454,""dx"":157.33331298828125,""dy"":-37,""t"":7213},{""x"":1018,""y"":441,""dx"":153.33331298828125,""dy"":-50,""t"":7244},{""x"":991,""y"":452,""dx"":126.33331298828125,""dy"":-39,""t"":7279},{""x"":992,""y"":459,""dx"":127.33331298828125,""dy"":-32,""t"":7312},{""x"":1022,""y"":433,""dx"":157.33331298828125,""dy"":-58,""t"":7347},{""x"":1032,""y"":426,""dx"":167.33331298828125,""dy"":-65,""t"":7382},{""x"":1018,""y"":451,""dx"":153.33331298828125,""dy"":-40,""t"":7413},{""x"":980,""y"":436,""dx"":115.33331298828125,""dy"":-55,""t"":7449},{""x"":936,""y"":407,""dx"":71.33331298828125,""dy"":-84,""t"":7485},{""x"":917,""y"":408,""dx"":52.33331298828125,""dy"":-83,""t"":7516},{""x"":940,""y"":397,""dx"":75.33331298828125,""dy"":-94,""t"":7553},{""x"":875,""y"":398,""dx"":10.33331298828125,""dy"":-93,""t"":7584},{""x"":865,""y"":414,""dx"":0.33331298828125,""dy"":-77,""t"":7618},{""x"":827,""y"":458,""dx"":-37.66668701171875,""dy"":-33,""t"":7656},{""x"":814,""y"":473,""dx"":-50.66668701171875,""dy"":-18,""t"":7685},{""x"":817,""y"":473,""dx"":-47.66668701171875,""dy"":-18,""t"":7719},{""x"":832,""y"":481,""dx"":-32.66668701171875,""dy"":-10,""t"":7759},{""x"":823,""y"":466,""dx"":-41.66668701171875,""dy"":-25,""t"":7794},{""x"":814,""y"":431,""dx"":-50.66668701171875,""dy"":-60,""t"":7821},{""x"":832,""y"":451,""dx"":-32.66668701171875,""dy"":-40,""t"":7855},{""x"":834,""y"":395,""dx"":-30.66668701171875,""dy"":-96,""t"":7892},{""x"":798,""y"":380,""dx"":-66.66668701171875,""dy"":-111,""t"":7927},{""x"":897,""y"":403,""dx"":32.33331298828125,""dy"":-88,""t"":7957},{""x"":827,""y"":356,""dx"":-37.66668701171875,""dy"":-135,""t"":7992},{""x"":806,""y"":342,""dx"":-58.66668701171875,""dy"":-149,""t"":8032},{""x"":793,""y"":303,""dx"":-71.66668701171875,""dy"":-188,""t"":8062},{""x"":819,""y"":274,""dx"":-45.66668701171875,""dy"":-217,""t"":8096},{""x"":860,""y"":288,""dx"":-4.66668701171875,""dy"":-203,""t"":8129},{""x"":835,""y"":276,""dx"":-29.66668701171875,""dy"":-215,""t"":8164},{""x"":889,""y"":299,""dx"":24.33331298828125,""dy"":-192,""t"":8200},{""x"":893,""y"":351,""dx"":28.33331298828125,""dy"":-140,""t"":8231},{""x"":975,""y"":398,""dx"":110.33331298828125,""dy"":-93,""t"":8264},{""x"":946,""y"":433,""dx"":81.33331298828125,""dy"":-58,""t"":8297},{""x"":887,""y"":400,""dx"":22.33331298828125,""dy"":-91,""t"":8334},{""x"":851,""y"":399,""dx"":-13.66668701171875,""dy"":-92,""t"":8367},{""x"":861,""y"":457,""dx"":-3.66668701171875,""dy"":-34,""t"":8400},{""x"":910,""y"":507,""dx"":45.33331298828125,""dy"":16,""t"":8437},{""x"":880,""y"":491,""dx"":15.33331298828125,""dy"":0,""t"":8469},{""x"":884,""y"":501,""dx"":19.33331298828125,""dy"":10,""t"":8503},{""x"":826,""y"":453,""dx"":-38.66668701171875,""dy"":-38,""t"":8537},{""x"":862,""y"":484,""dx"":-2.66668701171875,""dy"":-7,""t"":8571},{""x"":919,""y"":473,""dx"":54.33331298828125,""dy"":-18,""t"":8606},{""x"":853,""y"":459,""dx"":-11.66668701171875,""dy"":-32,""t"":8637},{""x"":916,""y"":482,""dx"":51.33331298828125,""dy"":-9,""t"":8673},{""x"":837,""y"":436,""dx"":-27.66668701171875,""dy"":-55,""t"":8709},{""x"":814,""y"":434,""dx"":-50.66668701171875,""dy"":-57,""t"":8740},{""x"":799,""y"":449,""dx"":-65.66668701171875,""dy"":-42,""t"":8777},{""x"":831,""y"":439,""dx"":-33.66668701171875,""dy"":-52,""t"":8809},{""x"":813,""y"":407,""dx"":-51.66668701171875,""dy"":-84,""t"":8843},{""x"":862,""y"":450,""dx"":-2.66668701171875,""dy"":-41,""t"":8876},{""x"":825,""y"":434,""dx"":-39.66668701171875,""dy"":-57,""t"":8939},{""x"":783,""y"":407,""dx"":-81.66668701171875,""dy"":-84,""t"":8949},{""x"":775,""y"":422,""dx"":-89.66668701171875,""dy"":-69,""t"":8980}],[{""x"":438,""y"":708,""dx"":0.166656494140625,""dy"":-23,""t"":10000},{""x"":458,""y"":703,""dx"":20.166656494140625,""dy"":-28,""t"":10032},{""x"":458,""y"":713,""dx"":20.166656494140625,""dy"":-18,""t"":10067},{""x"":485,""y"":692,""dx"":47.166656494140625,""dy"":-39,""t"":10103},{""x"":489,""y"":735,""dx"":51.166656494140625,""dy"":4,""t"":10134},{""x"":498,""y"":773,""dx"":60.166656494140625,""dy"":42,""t"":10168},{""x"":480,""y"":762,""dx"":42.166656494140625,""dy"":31,""t"":10206},{""x"":460,""y"":771,""dx"":22.166656494140625,""dy"":40,""t"":10239},{""x"":486,""y"":761,""dx"":48.166656494140625,""dy"":30,""t"":10269},{""x"":479,""y"":759,""dx"":41.166656494140625,""dy"":28,""t"":10303},{""x"":490,""y"":757,""dx"":52.166656494140625,""dy"":26,""t"":10340},{""x"":509,""y"":748,""dx"":71.16665649414062,""dy"":17,""t"":10376},{""x"":496,""y"":734,""dx"":58.166656494140625,""dy"":3,""t"":10406},{""x"":547,""y"":731,""dx"":109.16665649414062,""dy"":0,""t"":10441},{""x"":533,""y"":711,""dx"":95.16665649414062,""dy"":-20,""t"":10479},{""x"":544,""y"":725,""dx"":106.16665649414062,""dy"":-6,""t"":10508},{""x"":527,""y"":698,""dx"":89.16665649414062,""dy"":-33,""t"":10545},{""x"":515,""y"":712,""dx"":77.16665649414062,""dy"":-19,""t"":10575},{""x"":556,""y"":651,""dx"":118.16665649414062,""dy"":-80,""t"":10612},{""x"":554,""y"":639,""dx"":116.16665649414062,""dy"":-92,""t"":10648},{""x"":550,""y"":625,""dx"":112.16665649414062,""dy"":-106,""t"":10679},{""x"":554,""y"":615,""dx"":116.16665649414062,""dy"":-116,""t"":10714},{""x"":540,""y"":569,""dx"":102.16665649414062,""dy"":-162,""t"":10746},{""x"":548,""y"":574,""dx"":110.16665649414062,""dy"":-157,""t"":10782},{""x"":566,""y"":566,""dx"":128.16665649414062,""dy"":-165,""t"":10814},{""x"":587,""y"":545,""dx"":149.16665649414062,""dy"":-186,""t"":10849},{""x"":583,""y"":569,""dx"":145.16665649414062,""dy"":-162,""t"":10885},{""x"":593,""y"":578,""dx"":155.16665649414062,""dy"":-153,""t"":10915},{""x"":589,""y"":562,""dx"":151.16665649414062,""dy"":-169,""t"":10952},{""x"":583,""y"":559,""dx"":145.16665649414062,""dy"":-172,""t"":10984},{""x"":592,""y"":554,""dx"":154.16665649414062,""dy"":-177,""t"":11018},{""x"":626,""y"":575,""dx"":188.16665649414062,""dy"":-156,""t"":11055},{""x"":643,""y"":621,""dx"":205.16665649414062,""dy"":-110,""t"":11085},{""x"":637,""y"":625,""dx"":199.16665649414062,""dy"":-106,""t"":11120},{""x"":634,""y"":614,""dx"":196.16665649414062,""dy"":-117,""t"":11158},{""x"":631,""y"":635,""dx"":193.16665649414062,""dy"":-96,""t"":11188},{""x"":615,""y"":660,""dx"":177.16665649414062,""dy"":-71,""t"":11224},{""x"":593,""y"":673,""dx"":155.16665649414062,""dy"":-58,""t"":11258},{""x"":621,""y"":676,""dx"":183.16665649414062,""dy"":-55,""t"":11291},{""x"":637,""y"":698,""dx"":199.16665649414062,""dy"":-33,""t"":11327},{""x"":615,""y"":675,""dx"":177.16665649414062,""dy"":-56,""t"":11357},{""x"":599,""y"":702,""dx"":161.16665649414062,""dy"":-29,""t"":11392},{""x"":579,""y"":662,""dx"":141.16665649414062,""dy"":-69,""t"":11430},{""x"":581,""y"":677,""dx"":143.16665649414062,""dy"":-54,""t"":11460},{""x"":540,""y"":686,""dx"":102.16665649414062,""dy"":-45,""t"":11497},{""x"":544,""y"":746,""dx"":106.16665649414062,""dy"":15,""t"":11527},{""x"":528,""y"":741,""dx"":90.16665649414062,""dy"":10,""t"":11563},{""x"":500,""y"":716,""dx"":62.166656494140625,""dy"":-15,""t"":11601},{""x"":502,""y"":708,""dx"":64.16665649414062,""dy"":-23,""t"":11630},{""x"":506,""y"":710,""dx"":68.16665649414062,""dy"":-21,""t"":11664},{""x"":515,""y"":696,""dx"":77.16665649414062,""dy"":-35,""t"":11698},{""x"":524,""y"":692,""dx"":86.16665649414062,""dy"":-39,""t"":11733},{""x"":544,""y"":686,""dx"":106.16665649414062,""dy"":-45,""t"":11767},{""x"":541,""y"":672,""dx"":103.16665649414062,""dy"":-59,""t"":11801},{""x"":511,""y"":653,""dx"":73.16665649414062,""dy"":-78,""t"":11836},{""x"":530,""y"":636,""dx"":92.16665649414062,""dy"":-95,""t"":11872},{""x"":540,""y"":634,""dx"":102.16665649414062,""dy"":-97,""t"":11902},{""x"":524,""y"":628,""dx"":86.16665649414062,""dy"":-103,""t"":11936},{""x"":510,""y"":639,""dx"":72.16665649414062,""dy"":-92,""t"":11969}],[{""x"":1147,""y"":520,""dx"":-144.5,""dy"":-211,""t"":13023},{""x"":1166,""y"":533,""dx"":-125.5,""dy"":-198,""t"":13060},{""x"":1200,""y"":527,""dx"":-91.5,""dy"":-204,""t"":13092},{""x"":1188,""y"":543,""dx"":-103.5,""dy"":-188,""t"":13127},{""x"":1213,""y"":598,""dx"":-78.5,""dy"":-133,""t"":13160},{""x"":1187,""y"":576,""dx"":-104.5,""dy"":-155,""t"":13194},{""x"":1176,""y"":568,""dx"":-115.5,""dy"":-163,""t"":13230},{""x"":1178,""y"":585,""dx"":-113.5,""dy"":-146,""t"":13263},{""x"":1207,""y"":635,""dx"":-84.5,""dy"":-96,""t"":13297},{""x"":1227,""y"":673,""dx"":-64.5,""dy"":-58,""t"":13333},{""x"":1226,""y"":651,""dx"":-65.5,""dy"":-80,""t"":13371},{""x"":1219,""y"":644,""dx"":-72.5,""dy"":-87,""t"":13401},{""x"":1246,""y"":677,""dx"":-45.5,""dy"":-54,""t"":13432},{""x"":1259,""y"":716,""dx"":-32.5,""dy"":-15,""t"":13466},{""x"":1214,""y"":681,""dx"":-77.5,""dy"":-50,""t"":13504},{""x"":1204,""y"":700,""dx"":-87.5,""dy"":-31,""t"":13533},{""x"":1200,""y"":722,""dx"":-91.5,""dy"":-9,""t"":13568},{""x"":1181,""y"":669,""dx"":-110.5,""dy"":-62,""t"":13607},{""x"":1182,""y"":684,""dx"":-109.5,""dy"":-47,""t"":13636},{""x"":1182,""y"":658,""dx"":-109.5,""dy"":-73,""t"":13671},{""x"":1177,""y"":633,""dx"":-114.5,""dy"":-98,""t"":13705},{""x"":1198,""y"":651,""dx"":-93.5,""dy"":-80,""t"":13739},{""x"":1169,""y"":607,""dx"":-122.5,""dy"":-124,""t"":13776},{""x"":1195,""y"":600,""dx"":-96.5,""dy"":-131,""t"":13806},{""x"":1193,""y"":575,""dx"":-98.5,""dy"":-156,""t"":13840},{""x"":1180,""y"":588,""dx"":-111.5,""dy"":-143,""t"":13878},{""x"":1210,""y"":606,""dx"":-81.5,""dy"":-125,""t"":13908},{""x"":1206,""y"":607,""dx"":-85.5,""dy"":-124,""t"":13943},{""x"":1212,""y"":597,""dx"":-79.5,""dy"":-134,""t"":13975},{""x"":1200,""y"":603,""dx"":-91.5,""dy"":-128,""t"":14012},{""x"":1192,""y"":620,""dx"":-99.5,""dy"":-111,""t"":14048},{""x"":1210,""y"":662,""dx"":-81.5,""dy"":-69,""t"":14078},{""x"":1224,""y"":656,""dx"":-67.5,""dy"":-75,""t"":14113},{""x"":1229,""y"":648,""dx"":-62.5,""dy"":-83,""t"":14145},{""x"":1232,""y"":644,""dx"":-59.5,""dy"":-87,""t"":14181},{""x"":1159,""y"":615,""dx"":-132.5,""dy"":-116,""t"":14217},{""x"":1125,""y"":613,""dx"":-166.5,""dy"":-118,""t"":14248},{""x"":1160,""y"":621,""dx"":-131.5,""dy"":-110,""t"":14284},{""x"":1161,""y"":579,""dx"":-130.5,""dy"":-152,""t"":14320},{""x"":1153,""y"":646,""dx"":-138.5,""dy"":-85,""t"":14351},{""x"":1128,""y"":650,""dx"":-163.5,""dy"":-81,""t"":14384},{""x"":1158,""y"":667,""dx"":-133.5,""dy"":-64,""t"":14418},{""x"":1189,""y"":658,""dx"":-102.5,""dy"":-73,""t"":14455},{""x"":1165,""y"":628,""dx"":-126.5,""dy"":-103,""t"":14486},{""x"":1156,""y"":615,""dx"":-135.5,""dy"":-116,""t"":14520},{""x"":1135,""y"":625,""dx"":-156.5,""dy"":-106,""t"":14558},{""x"":1117,""y"":626,""dx"":-174.5,""dy"":-105,""t"":14587},{""x"":1133,""y"":679,""dx"":-158.5,""dy"":-52,""t"":14624},{""x"":1140,""y"":661,""dx"":-151.5,""dy"":-70,""t"":14658},{""x"":1132,""y"":648,""dx"":-159.5,""dy"":-83,""t"":14690},{""x"":1113,""y"":627,""dx"":-178.5,""dy"":-104,""t"":14727},{""x"":1162,""y"":658,""dx"":-129.5,""dy"":-73,""t"":14758},{""x"":1125,""y"":642,""dx"":-166.5,""dy"":-89,""t"":14792},{""x"":1127,""y"":626,""dx"":-164.5,""dy"":-105,""t"":14830},{""x"":1117,""y"":628,""dx"":-174.5,""dy"":-103,""t"":14861},{""x"":1153,""y"":654,""dx"":-138.5,""dy"":-77,""t"":14897},{""x"":1156,""y"":636,""dx"":-135.5,""dy"":-95,""t"":14927},{""x"":1167,""y"":666,""dx"":-124.5,""dy"":-65,""t"":14966},{""x"":1137,""y"":643,""dx"":-154.5,""dy"":-88,""t"":14996}]]","[69.49152542372882,100,93.22033898305084,77.96610169491525,84.7457627118644]","[{""x"":78.35309717210673,""y"":118.84745762711864,""r"":82.51845440528754},{""x"":-37.5,""y"":46.94915254237288,""r"":58.69371123047443},{""x"":23.536702818789724,""y"":-68.94915254237289,""r"":78.63211846683274},{""x"":107.20055479922537,""y"":-60.91525423728814,""r"":72.93234519064352},{""x"":-113.58474576271186,""y"":-101.03389830508475,""r"":47.4633652705304}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.43","validate","","","","","","","","","",""
