"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","load_time","stimulus","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","ans","ISI","size","shapeORcolor","webgazer_data","webgazer_targets","webgazer_targets_data","correct","response_target","response_answer"
"true","fullscreen","0","4956209","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","4956536","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","4960463","0.0-2.0-0.0","","","","","3924","{""name"":""scc"",""age"":""24""}","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","4961623","0.0-2.0-1.0","","","","","1158","{""sex"":""男""}","[0]","","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","4","4966063","0.0-3.0","","","","","","","","2240","","","","","","","","","","","","","","","","",""
"","html-button-response","5","4967359","0.0-4.0-0.0","","","","","1294","0","","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","6","4977374","0.0-4.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","7","4978111","0.0-4.0-2.0","","","","","736","0","","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","",""
"","webgazer-validate","8","4995173","0.0-4.0-3.0","","","","","","","","","","[[{""x"":531,""y"":203,""dx"":40,""dy"":-78,""t"":990},{""x"":562,""y"":237,""dx"":71,""dy"":-44,""t"":1024},{""x"":564,""y"":252,""dx"":73,""dy"":-29,""t"":1059},{""x"":564,""y"":267,""dx"":73,""dy"":-14,""t"":1092},{""x"":559,""y"":256,""dx"":68,""dy"":-25,""t"":1126},{""x"":570,""y"":234,""dx"":79,""dy"":-47,""t"":1160},{""x"":574,""y"":264,""dx"":83,""dy"":-17,""t"":1194},{""x"":582,""y"":281,""dx"":91,""dy"":0,""t"":1228},{""x"":579,""y"":265,""dx"":88,""dy"":-16,""t"":1261},{""x"":587,""y"":266,""dx"":96,""dy"":-15,""t"":1296},{""x"":598,""y"":279,""dx"":107,""dy"":-2,""t"":1330},{""x"":591,""y"":270,""dx"":100,""dy"":-11,""t"":1364},{""x"":582,""y"":268,""dx"":91,""dy"":-13,""t"":1398},{""x"":563,""y"":246,""dx"":72,""dy"":-35,""t"":1432},{""x"":562,""y"":210,""dx"":71,""dy"":-71,""t"":1466},{""x"":563,""y"":210,""dx"":72,""dy"":-71,""t"":1501},{""x"":552,""y"":165,""dx"":61,""dy"":-116,""t"":1534},{""x"":559,""y"":152,""dx"":68,""dy"":-129,""t"":1568},{""x"":557,""y"":160,""dx"":66,""dy"":-121,""t"":1602},{""x"":559,""y"":161,""dx"":68,""dy"":-120,""t"":1636},{""x"":552,""y"":192,""dx"":61,""dy"":-89,""t"":1670},{""x"":547,""y"":191,""dx"":56,""dy"":-90,""t"":1704},{""x"":549,""y"":199,""dx"":58,""dy"":-82,""t"":1739},{""x"":544,""y"":200,""dx"":53,""dy"":-81,""t"":1772},{""x"":547,""y"":207,""dx"":56,""dy"":-74,""t"":1806},{""x"":539,""y"":193,""dx"":48,""dy"":-88,""t"":1839},{""x"":547,""y"":184,""dx"":56,""dy"":-97,""t"":1875},{""x"":545,""y"":184,""dx"":54,""dy"":-97,""t"":1909},{""x"":547,""y"":192,""dx"":56,""dy"":-89,""t"":1942},{""x"":549,""y"":190,""dx"":58,""dy"":-91,""t"":1976},{""x"":548,""y"":211,""dx"":57,""dy"":-70,""t"":2010},{""x"":554,""y"":238,""dx"":63,""dy"":-43,""t"":2044},{""x"":565,""y"":239,""dx"":74,""dy"":-42,""t"":2078},{""x"":566,""y"":250,""dx"":75,""dy"":-31,""t"":2111},{""x"":564,""y"":266,""dx"":73,""dy"":-15,""t"":2145},{""x"":549,""y"":258,""dx"":58,""dy"":-23,""t"":2181},{""x"":551,""y"":268,""dx"":60,""dy"":-13,""t"":2214},{""x"":552,""y"":276,""dx"":61,""dy"":-5,""t"":2246},{""x"":541,""y"":258,""dx"":50,""dy"":-23,""t"":2282},{""x"":539,""y"":249,""dx"":48,""dy"":-32,""t"":2316},{""x"":540,""y"":252,""dx"":49,""dy"":-29,""t"":2350},{""x"":555,""y"":276,""dx"":64,""dy"":-5,""t"":2384},{""x"":556,""y"":282,""dx"":65,""dy"":1,""t"":2418},{""x"":547,""y"":271,""dx"":56,""dy"":-10,""t"":2452},{""x"":570,""y"":299,""dx"":79,""dy"":18,""t"":2486},{""x"":587,""y"":299,""dx"":96,""dy"":18,""t"":2520},{""x"":580,""y"":282,""dx"":89,""dy"":1,""t"":2553},{""x"":570,""y"":267,""dx"":79,""dy"":-14,""t"":2588},{""x"":573,""y"":293,""dx"":82,""dy"":12,""t"":2621},{""x"":575,""y"":315,""dx"":84,""dy"":34,""t"":2654},{""x"":565,""y"":280,""dx"":74,""dy"":-1,""t"":2691},{""x"":565,""y"":283,""dx"":74,""dy"":2,""t"":2724},{""x"":551,""y"":271,""dx"":60,""dy"":-10,""t"":2757},{""x"":543,""y"":263,""dx"":52,""dy"":-18,""t"":2792},{""x"":528,""y"":266,""dx"":37,""dy"":-15,""t"":2826},{""x"":548,""y"":273,""dx"":57,""dy"":-8,""t"":2860},{""x"":545,""y"":277,""dx"":54,""dy"":-4,""t"":2894},{""x"":553,""y"":333,""dx"":62,""dy"":52,""t"":2928},{""x"":538,""y"":329,""dx"":47,""dy"":48,""t"":2962},{""x"":539,""y"":316,""dx"":48,""dy"":35,""t"":2997}],[{""x"":1516,""y"":296,""dx"":65,""dy"":15,""t"":4015},{""x"":1504,""y"":303,""dx"":53,""dy"":22,""t"":4051},{""x"":1500,""y"":342,""dx"":49,""dy"":61,""t"":4084},{""x"":1489,""y"":298,""dx"":38,""dy"":17,""t"":4118},{""x"":1489,""y"":333,""dx"":38,""dy"":52,""t"":4152},{""x"":1482,""y"":295,""dx"":31,""dy"":14,""t"":4186},{""x"":1485,""y"":305,""dx"":34,""dy"":24,""t"":4220},{""x"":1487,""y"":314,""dx"":36,""dy"":33,""t"":4252},{""x"":1472,""y"":390,""dx"":21,""dy"":109,""t"":4287},{""x"":1463,""y"":362,""dx"":12,""dy"":81,""t"":4322},{""x"":1467,""y"":345,""dx"":16,""dy"":64,""t"":4356},{""x"":1468,""y"":325,""dx"":17,""dy"":44,""t"":4390},{""x"":1465,""y"":282,""dx"":14,""dy"":1,""t"":4424},{""x"":1449,""y"":233,""dx"":-2,""dy"":-48,""t"":4458},{""x"":1462,""y"":221,""dx"":11,""dy"":-60,""t"":4492},{""x"":1461,""y"":201,""dx"":10,""dy"":-80,""t"":4526},{""x"":1452,""y"":156,""dx"":1,""dy"":-125,""t"":4560},{""x"":1434,""y"":166,""dx"":-17,""dy"":-115,""t"":4595},{""x"":1433,""y"":163,""dx"":-18,""dy"":-118,""t"":4628},{""x"":1440,""y"":164,""dx"":-11,""dy"":-117,""t"":4662},{""x"":1457,""y"":154,""dx"":6,""dy"":-127,""t"":4696},{""x"":1477,""y"":137,""dx"":26,""dy"":-144,""t"":4730},{""x"":1463,""y"":142,""dx"":12,""dy"":-139,""t"":4764},{""x"":1457,""y"":165,""dx"":6,""dy"":-116,""t"":4798},{""x"":1459,""y"":164,""dx"":8,""dy"":-117,""t"":4832},{""x"":1475,""y"":159,""dx"":24,""dy"":-122,""t"":4866},{""x"":1492,""y"":161,""dx"":41,""dy"":-120,""t"":4900},{""x"":1505,""y"":193,""dx"":54,""dy"":-88,""t"":4934},{""x"":1490,""y"":234,""dx"":39,""dy"":-47,""t"":4968},{""x"":1484,""y"":262,""dx"":33,""dy"":-19,""t"":5002},{""x"":1464,""y"":298,""dx"":13,""dy"":17,""t"":5036},{""x"":1448,""y"":311,""dx"":-3,""dy"":30,""t"":5070},{""x"":1442,""y"":309,""dx"":-9,""dy"":28,""t"":5104},{""x"":1449,""y"":311,""dx"":-2,""dy"":30,""t"":5139},{""x"":1439,""y"":291,""dx"":-12,""dy"":10,""t"":5172},{""x"":1429,""y"":290,""dx"":-22,""dy"":9,""t"":5206},{""x"":1414,""y"":297,""dx"":-37,""dy"":16,""t"":5240},{""x"":1405,""y"":305,""dx"":-46,""dy"":24,""t"":5274},{""x"":1388,""y"":292,""dx"":-63,""dy"":11,""t"":5308},{""x"":1395,""y"":286,""dx"":-56,""dy"":5,""t"":5343},{""x"":1401,""y"":269,""dx"":-50,""dy"":-12,""t"":5375},{""x"":1391,""y"":259,""dx"":-60,""dy"":-22,""t"":5410},{""x"":1385,""y"":243,""dx"":-66,""dy"":-38,""t"":5444},{""x"":1384,""y"":250,""dx"":-67,""dy"":-31,""t"":5478},{""x"":1394,""y"":247,""dx"":-57,""dy"":-34,""t"":5512},{""x"":1388,""y"":264,""dx"":-63,""dy"":-17,""t"":5547},{""x"":1399,""y"":275,""dx"":-52,""dy"":-6,""t"":5580},{""x"":1392,""y"":281,""dx"":-59,""dy"":0,""t"":5614},{""x"":1381,""y"":290,""dx"":-70,""dy"":9,""t"":5648},{""x"":1389,""y"":271,""dx"":-62,""dy"":-10,""t"":5682},{""x"":1389,""y"":293,""dx"":-62,""dy"":12,""t"":5715},{""x"":1399,""y"":262,""dx"":-52,""dy"":-19,""t"":5750},{""x"":1405,""y"":273,""dx"":-46,""dy"":-8,""t"":5784},{""x"":1410,""y"":300,""dx"":-41,""dy"":19,""t"":5816},{""x"":1402,""y"":331,""dx"":-49,""dy"":50,""t"":5852},{""x"":1403,""y"":324,""dx"":-48,""dy"":43,""t"":5886},{""x"":1378,""y"":334,""dx"":-73,""dy"":53,""t"":5919},{""x"":1384,""y"":346,""dx"":-67,""dy"":65,""t"":5954},{""x"":1390,""y"":307,""dx"":-61,""dy"":26,""t"":5988}],[{""x"":1089,""y"":746,""dx"":118,""dy"":195,""t"":7042},{""x"":1086,""y"":688,""dx"":115,""dy"":137,""t"":7077},{""x"":1058,""y"":636,""dx"":87,""dy"":85,""t"":7110},{""x"":1013,""y"":598,""dx"":42,""dy"":47,""t"":7144},{""x"":1000,""y"":551,""dx"":29,""dy"":0,""t"":7178},{""x"":987,""y"":535,""dx"":16,""dy"":-16,""t"":7212},{""x"":956,""y"":544,""dx"":-15,""dy"":-7,""t"":7246},{""x"":964,""y"":542,""dx"":-7,""dy"":-9,""t"":7280},{""x"":951,""y"":583,""dx"":-20,""dy"":32,""t"":7315},{""x"":978,""y"":615,""dx"":7,""dy"":64,""t"":7348},{""x"":983,""y"":595,""dx"":12,""dy"":44,""t"":7382},{""x"":990,""y"":597,""dx"":19,""dy"":46,""t"":7414},{""x"":984,""y"":524,""dx"":13,""dy"":-27,""t"":7450},{""x"":980,""y"":574,""dx"":9,""dy"":23,""t"":7484},{""x"":963,""y"":580,""dx"":-8,""dy"":29,""t"":7518},{""x"":976,""y"":603,""dx"":5,""dy"":52,""t"":7552},{""x"":975,""y"":653,""dx"":4,""dy"":102,""t"":7587},{""x"":966,""y"":686,""dx"":-5,""dy"":135,""t"":7620},{""x"":947,""y"":714,""dx"":-24,""dy"":163,""t"":7654},{""x"":961,""y"":636,""dx"":-10,""dy"":85,""t"":7689},{""x"":956,""y"":640,""dx"":-15,""dy"":89,""t"":7722},{""x"":958,""y"":660,""dx"":-13,""dy"":109,""t"":7756},{""x"":964,""y"":675,""dx"":-7,""dy"":124,""t"":7790},{""x"":970,""y"":688,""dx"":-1,""dy"":137,""t"":7821},{""x"":982,""y"":682,""dx"":11,""dy"":131,""t"":7859},{""x"":996,""y"":698,""dx"":25,""dy"":147,""t"":7892},{""x"":984,""y"":670,""dx"":13,""dy"":119,""t"":7926},{""x"":984,""y"":556,""dx"":13,""dy"":5,""t"":7959},{""x"":1016,""y"":495,""dx"":45,""dy"":-56,""t"":7994},{""x"":1019,""y"":423,""dx"":48,""dy"":-128,""t"":8029},{""x"":1005,""y"":481,""dx"":34,""dy"":-70,""t"":8062},{""x"":1026,""y"":468,""dx"":55,""dy"":-83,""t"":8097},{""x"":1034,""y"":554,""dx"":63,""dy"":3,""t"":8130},{""x"":1017,""y"":543,""dx"":46,""dy"":-8,""t"":8164},{""x"":1005,""y"":577,""dx"":34,""dy"":26,""t"":8198},{""x"":1018,""y"":567,""dx"":47,""dy"":16,""t"":8233},{""x"":1013,""y"":595,""dx"":42,""dy"":44,""t"":8266},{""x"":1008,""y"":570,""dx"":37,""dy"":19,""t"":8300},{""x"":996,""y"":575,""dx"":25,""dy"":24,""t"":8334},{""x"":970,""y"":646,""dx"":-1,""dy"":95,""t"":8367},{""x"":957,""y"":662,""dx"":-14,""dy"":111,""t"":8402},{""x"":956,""y"":664,""dx"":-15,""dy"":113,""t"":8436},{""x"":970,""y"":621,""dx"":-1,""dy"":70,""t"":8470},{""x"":1006,""y"":593,""dx"":35,""dy"":42,""t"":8504},{""x"":1011,""y"":623,""dx"":40,""dy"":72,""t"":8537},{""x"":1036,""y"":614,""dx"":65,""dy"":63,""t"":8572},{""x"":1029,""y"":596,""dx"":58,""dy"":45,""t"":8606},{""x"":1060,""y"":565,""dx"":89,""dy"":14,""t"":8640},{""x"":1083,""y"":556,""dx"":112,""dy"":5,""t"":8674},{""x"":1117,""y"":567,""dx"":146,""dy"":16,""t"":8708},{""x"":1138,""y"":572,""dx"":167,""dy"":21,""t"":8742},{""x"":1143,""y"":544,""dx"":172,""dy"":-7,""t"":8776},{""x"":1110,""y"":525,""dx"":139,""dy"":-26,""t"":8809},{""x"":1110,""y"":511,""dx"":139,""dy"":-40,""t"":8844},{""x"":1090,""y"":506,""dx"":119,""dy"":-45,""t"":8878},{""x"":1121,""y"":517,""dx"":150,""dy"":-34,""t"":8912},{""x"":1131,""y"":525,""dx"":160,""dy"":-26,""t"":8947},{""x"":1138,""y"":532,""dx"":167,""dy"":-19,""t"":8978},{""x"":1133,""y"":538,""dx"":162,""dy"":-13,""t"":9014}],[{""x"":660,""y"":783,""dx"":169,""dy"":-38,""t"":10034},{""x"":660,""y"":742,""dx"":169,""dy"":-79,""t"":10068},{""x"":634,""y"":692,""dx"":143,""dy"":-129,""t"":10101},{""x"":632,""y"":730,""dx"":141,""dy"":-91,""t"":10137},{""x"":657,""y"":791,""dx"":166,""dy"":-30,""t"":10170},{""x"":678,""y"":825,""dx"":187,""dy"":4,""t"":10204},{""x"":678,""y"":784,""dx"":187,""dy"":-37,""t"":10237},{""x"":672,""y"":752,""dx"":181,""dy"":-69,""t"":10272},{""x"":685,""y"":726,""dx"":194,""dy"":-95,""t"":10306},{""x"":673,""y"":715,""dx"":182,""dy"":-106,""t"":10340},{""x"":680,""y"":685,""dx"":189,""dy"":-136,""t"":10375},{""x"":661,""y"":690,""dx"":170,""dy"":-131,""t"":10408},{""x"":693,""y"":686,""dx"":202,""dy"":-135,""t"":10442},{""x"":697,""y"":701,""dx"":206,""dy"":-120,""t"":10476},{""x"":720,""y"":742,""dx"":229,""dy"":-79,""t"":10510},{""x"":678,""y"":725,""dx"":187,""dy"":-96,""t"":10543},{""x"":654,""y"":691,""dx"":163,""dy"":-130,""t"":10578},{""x"":637,""y"":701,""dx"":146,""dy"":-120,""t"":10611},{""x"":612,""y"":703,""dx"":121,""dy"":-118,""t"":10646},{""x"":603,""y"":714,""dx"":112,""dy"":-107,""t"":10680},{""x"":593,""y"":720,""dx"":102,""dy"":-101,""t"":10714},{""x"":601,""y"":723,""dx"":110,""dy"":-98,""t"":10748},{""x"":631,""y"":757,""dx"":140,""dy"":-64,""t"":10782},{""x"":603,""y"":735,""dx"":112,""dy"":-86,""t"":10816},{""x"":607,""y"":737,""dx"":116,""dy"":-84,""t"":10849},{""x"":614,""y"":739,""dx"":123,""dy"":-82,""t"":10885},{""x"":622,""y"":740,""dx"":131,""dy"":-81,""t"":10918},{""x"":616,""y"":744,""dx"":125,""dy"":-77,""t"":10952},{""x"":610,""y"":748,""dx"":119,""dy"":-73,""t"":10984},{""x"":625,""y"":773,""dx"":134,""dy"":-48,""t"":11020},{""x"":658,""y"":813,""dx"":167,""dy"":-8,""t"":11054},{""x"":680,""y"":845,""dx"":189,""dy"":24,""t"":11088},{""x"":678,""y"":821,""dx"":187,""dy"":0,""t"":11122},{""x"":656,""y"":805,""dx"":165,""dy"":-16,""t"":11156},{""x"":662,""y"":831,""dx"":171,""dy"":10,""t"":11190},{""x"":646,""y"":817,""dx"":155,""dy"":-4,""t"":11224},{""x"":665,""y"":802,""dx"":174,""dy"":-19,""t"":11258},{""x"":657,""y"":761,""dx"":166,""dy"":-60,""t"":11291},{""x"":619,""y"":744,""dx"":128,""dy"":-77,""t"":11326},{""x"":617,""y"":699,""dx"":126,""dy"":-122,""t"":11360},{""x"":603,""y"":699,""dx"":112,""dy"":-122,""t"":11395},{""x"":584,""y"":694,""dx"":93,""dy"":-127,""t"":11429},{""x"":586,""y"":703,""dx"":95,""dy"":-118,""t"":11462},{""x"":575,""y"":733,""dx"":84,""dy"":-88,""t"":11496},{""x"":568,""y"":734,""dx"":77,""dy"":-87,""t"":11530},{""x"":590,""y"":760,""dx"":99,""dy"":-61,""t"":11563},{""x"":592,""y"":749,""dx"":101,""dy"":-72,""t"":11598},{""x"":585,""y"":751,""dx"":94,""dy"":-70,""t"":11632},{""x"":577,""y"":727,""dx"":86,""dy"":-94,""t"":11666},{""x"":562,""y"":739,""dx"":71,""dy"":-82,""t"":11701},{""x"":588,""y"":731,""dx"":97,""dy"":-90,""t"":11735},{""x"":578,""y"":759,""dx"":87,""dy"":-62,""t"":11768},{""x"":621,""y"":789,""dx"":130,""dy"":-32,""t"":11802},{""x"":610,""y"":823,""dx"":119,""dy"":2,""t"":11836},{""x"":633,""y"":824,""dx"":142,""dy"":3,""t"":11870},{""x"":647,""y"":840,""dx"":156,""dy"":19,""t"":11904},{""x"":654,""y"":834,""dx"":163,""dy"":13,""t"":11939},{""x"":678,""y"":827,""dx"":187,""dy"":6,""t"":11972},{""x"":671,""y"":813,""dx"":180,""dy"":-8,""t"":12006}],[{""x"":1473,""y"":607,""dx"":22,""dy"":-214,""t"":13060},{""x"":1475,""y"":614,""dx"":24,""dy"":-207,""t"":13093},{""x"":1458,""y"":641,""dx"":7,""dy"":-180,""t"":13128},{""x"":1439,""y"":663,""dx"":-12,""dy"":-158,""t"":13162},{""x"":1418,""y"":682,""dx"":-33,""dy"":-139,""t"":13196},{""x"":1414,""y"":685,""dx"":-37,""dy"":-136,""t"":13230},{""x"":1411,""y"":677,""dx"":-40,""dy"":-144,""t"":13263},{""x"":1415,""y"":635,""dx"":-36,""dy"":-186,""t"":13298},{""x"":1413,""y"":621,""dx"":-38,""dy"":-200,""t"":13332},{""x"":1416,""y"":622,""dx"":-35,""dy"":-199,""t"":13366},{""x"":1418,""y"":621,""dx"":-33,""dy"":-200,""t"":13400},{""x"":1401,""y"":613,""dx"":-50,""dy"":-208,""t"":13434},{""x"":1391,""y"":599,""dx"":-60,""dy"":-222,""t"":13468},{""x"":1381,""y"":584,""dx"":-70,""dy"":-237,""t"":13502},{""x"":1372,""y"":598,""dx"":-79,""dy"":-223,""t"":13536},{""x"":1362,""y"":620,""dx"":-89,""dy"":-201,""t"":13569},{""x"":1363,""y"":611,""dx"":-88,""dy"":-210,""t"":13603},{""x"":1356,""y"":645,""dx"":-95,""dy"":-176,""t"":13638},{""x"":1354,""y"":666,""dx"":-97,""dy"":-155,""t"":13672},{""x"":1366,""y"":642,""dx"":-85,""dy"":-179,""t"":13705},{""x"":1383,""y"":666,""dx"":-68,""dy"":-155,""t"":13740},{""x"":1366,""y"":668,""dx"":-85,""dy"":-153,""t"":13774},{""x"":1374,""y"":657,""dx"":-77,""dy"":-164,""t"":13808},{""x"":1387,""y"":688,""dx"":-64,""dy"":-133,""t"":13842},{""x"":1390,""y"":673,""dx"":-61,""dy"":-148,""t"":13877},{""x"":1396,""y"":686,""dx"":-55,""dy"":-135,""t"":13910},{""x"":1409,""y"":683,""dx"":-42,""dy"":-138,""t"":13944},{""x"":1421,""y"":665,""dx"":-30,""dy"":-156,""t"":13978},{""x"":1433,""y"":689,""dx"":-18,""dy"":-132,""t"":14012},{""x"":1419,""y"":683,""dx"":-32,""dy"":-138,""t"":14046},{""x"":1428,""y"":673,""dx"":-23,""dy"":-148,""t"":14079},{""x"":1421,""y"":676,""dx"":-30,""dy"":-145,""t"":14115},{""x"":1414,""y"":679,""dx"":-37,""dy"":-142,""t"":14146},{""x"":1425,""y"":668,""dx"":-26,""dy"":-153,""t"":14182},{""x"":1426,""y"":665,""dx"":-25,""dy"":-156,""t"":14217},{""x"":1425,""y"":651,""dx"":-26,""dy"":-170,""t"":14251},{""x"":1414,""y"":633,""dx"":-37,""dy"":-188,""t"":14285},{""x"":1411,""y"":629,""dx"":-40,""dy"":-192,""t"":14318},{""x"":1396,""y"":611,""dx"":-55,""dy"":-210,""t"":14352},{""x"":1390,""y"":586,""dx"":-61,""dy"":-235,""t"":14385},{""x"":1384,""y"":593,""dx"":-67,""dy"":-228,""t"":14420},{""x"":1400,""y"":626,""dx"":-51,""dy"":-195,""t"":14453},{""x"":1394,""y"":625,""dx"":-57,""dy"":-196,""t"":14488},{""x"":1377,""y"":613,""dx"":-74,""dy"":-208,""t"":14522},{""x"":1362,""y"":603,""dx"":-89,""dy"":-218,""t"":14554},{""x"":1371,""y"":605,""dx"":-80,""dy"":-216,""t"":14590},{""x"":1373,""y"":635,""dx"":-78,""dy"":-186,""t"":14623},{""x"":1383,""y"":626,""dx"":-68,""dy"":-195,""t"":14659},{""x"":1394,""y"":639,""dx"":-57,""dy"":-182,""t"":14692},{""x"":1399,""y"":672,""dx"":-52,""dy"":-149,""t"":14726},{""x"":1405,""y"":665,""dx"":-46,""dy"":-156,""t"":14760},{""x"":1411,""y"":701,""dx"":-40,""dy"":-120,""t"":14794},{""x"":1416,""y"":735,""dx"":-35,""dy"":-86,""t"":14828},{""x"":1425,""y"":756,""dx"":-26,""dy"":-65,""t"":14862},{""x"":1411,""y"":761,""dx"":-40,""dy"":-60,""t"":14897},{""x"":1408,""y"":765,""dx"":-43,""dy"":-56,""t"":14930},{""x"":1381,""y"":749,""dx"":-70,""dy"":-72,""t"":14964},{""x"":1372,""y"":749,""dx"":-79,""dy"":-72,""t"":14998},{""x"":1387,""y"":763,""dx"":-64,""dy"":-58,""t"":15032}]]","[100,100,98.30508474576271,84.7457627118644,62.71186440677966]","[{""x"":67.01666666666667,""y"":-34.03333333333333,""r"":53.894376419312195},{""x"":-11.779661016949152,""y"":-15.338983050847459,""r"":59.84140679538533},{""x"":47.08474576271186,""y"":38.728813559322035,""r"":74.04084565714265},{""x"":143.33898305084745,""y"":-67.42372881355932,""r"":56.59945092884479},{""x"":-49.69491525423729,""y"":-164.11864406779662,""r"":37.85035701282454}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.41","validate","","","","","","","","","",""
"","html-keyboard-response","9","4996631","0.0-5.0-0.0","","","","","1456"," ","","","<p>回忆实验：试验都以 500 毫秒的固定时间开始，然后会有一个 500 毫秒的fixation，接下来是 2500 毫秒的样本展示，500毫秒的空白间隔后，会有一个目标刺激的提示。</p> <p>要求：记忆所呈现刺激物的位置，根据提示选择对应刺激的位置，根据数字键盘的 "" 4 "" ,"" 8 "","" 6 "","" 2 "" 进行选择响应,如果不记得或者不存在选择""5""。</p><p>按"" ""键继续。</p>","","","","","","","","","","","","","","","",""
