"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","load_time","stimulus","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","ans","ISI","size","shapeORcolor","webgazer_data","webgazer_targets","webgazer_targets_data","correct","response_target","response_answer"
"true","fullscreen","0","3419","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","3422","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","15409","0.0-2.0-0.0","","","","","11985","{""name"":""陈舒雨"",""age"":""24""}","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","17641","0.0-2.0-1.0","","","","","2230","{""sex"":""女""}","[0]","","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","4","29108","0.0-3.0","","","","","","","","1531","","","","","","","","","","","","","","","","",""
"","html-button-response","5","31513","0.0-4.0-0.0","","","","","2402","0","","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","6","46319","0.0-4.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","7","47272","0.0-4.0-2.0","","","","","953","0","","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","",""
"","webgazer-validate","8","65687","0.0-4.0-3.0","","","","","","","","","","[[{""x"":474,""y"":199,""dx"":-17,""dy"":-82,""t"":989},{""x"":475,""y"":193,""dx"":-16,""dy"":-88,""t"":1024},{""x"":492,""y"":203,""dx"":1,""dy"":-78,""t"":1058},{""x"":491,""y"":207,""dx"":0,""dy"":-74,""t"":1091},{""x"":494,""y"":208,""dx"":3,""dy"":-73,""t"":1126},{""x"":505,""y"":196,""dx"":14,""dy"":-85,""t"":1160},{""x"":522,""y"":215,""dx"":31,""dy"":-66,""t"":1194},{""x"":530,""y"":206,""dx"":39,""dy"":-75,""t"":1228},{""x"":567,""y"":232,""dx"":76,""dy"":-49,""t"":1261},{""x"":589,""y"":228,""dx"":98,""dy"":-53,""t"":1293},{""x"":596,""y"":231,""dx"":105,""dy"":-50,""t"":1329},{""x"":596,""y"":226,""dx"":105,""dy"":-55,""t"":1364},{""x"":611,""y"":244,""dx"":120,""dy"":-37,""t"":1398},{""x"":584,""y"":254,""dx"":93,""dy"":-27,""t"":1432},{""x"":591,""y"":265,""dx"":100,""dy"":-16,""t"":1465},{""x"":574,""y"":276,""dx"":83,""dy"":-5,""t"":1500},{""x"":544,""y"":275,""dx"":53,""dy"":-6,""t"":1534},{""x"":537,""y"":267,""dx"":46,""dy"":-14,""t"":1568},{""x"":550,""y"":264,""dx"":59,""dy"":-17,""t"":1602},{""x"":564,""y"":257,""dx"":73,""dy"":-24,""t"":1636},{""x"":563,""y"":245,""dx"":72,""dy"":-36,""t"":1670},{""x"":562,""y"":234,""dx"":71,""dy"":-47,""t"":1702},{""x"":574,""y"":229,""dx"":83,""dy"":-52,""t"":1738},{""x"":573,""y"":232,""dx"":82,""dy"":-49,""t"":1772},{""x"":601,""y"":229,""dx"":110,""dy"":-52,""t"":1805},{""x"":598,""y"":222,""dx"":107,""dy"":-59,""t"":1840},{""x"":615,""y"":245,""dx"":124,""dy"":-36,""t"":1874},{""x"":625,""y"":266,""dx"":134,""dy"":-15,""t"":1908},{""x"":651,""y"":278,""dx"":160,""dy"":-3,""t"":1942},{""x"":631,""y"":292,""dx"":140,""dy"":11,""t"":1976},{""x"":636,""y"":288,""dx"":145,""dy"":7,""t"":2010},{""x"":639,""y"":299,""dx"":148,""dy"":18,""t"":2044},{""x"":623,""y"":298,""dx"":132,""dy"":17,""t"":2079},{""x"":622,""y"":289,""dx"":131,""dy"":8,""t"":2112},{""x"":617,""y"":281,""dx"":126,""dy"":0,""t"":2147},{""x"":597,""y"":276,""dx"":106,""dy"":-5,""t"":2179},{""x"":570,""y"":264,""dx"":79,""dy"":-17,""t"":2214},{""x"":579,""y"":266,""dx"":88,""dy"":-15,""t"":2248},{""x"":576,""y"":280,""dx"":85,""dy"":-1,""t"":2282},{""x"":569,""y"":273,""dx"":78,""dy"":-8,""t"":2316},{""x"":560,""y"":263,""dx"":69,""dy"":-18,""t"":2349},{""x"":565,""y"":275,""dx"":74,""dy"":-6,""t"":2384},{""x"":568,""y"":272,""dx"":77,""dy"":-9,""t"":2418},{""x"":585,""y"":282,""dx"":94,""dy"":1,""t"":2452},{""x"":588,""y"":293,""dx"":97,""dy"":12,""t"":2486},{""x"":592,""y"":287,""dx"":101,""dy"":6,""t"":2520},{""x"":604,""y"":266,""dx"":113,""dy"":-15,""t"":2554},{""x"":594,""y"":248,""dx"":103,""dy"":-33,""t"":2587},{""x"":569,""y"":234,""dx"":78,""dy"":-47,""t"":2621},{""x"":546,""y"":233,""dx"":55,""dy"":-48,""t"":2656},{""x"":538,""y"":225,""dx"":47,""dy"":-56,""t"":2690},{""x"":516,""y"":221,""dx"":25,""dy"":-60,""t"":2724},{""x"":525,""y"":228,""dx"":34,""dy"":-53,""t"":2757},{""x"":551,""y"":230,""dx"":60,""dy"":-51,""t"":2792},{""x"":543,""y"":233,""dx"":52,""dy"":-48,""t"":2826},{""x"":542,""y"":220,""dx"":51,""dy"":-61,""t"":2860},{""x"":535,""y"":219,""dx"":44,""dy"":-62,""t"":2894},{""x"":529,""y"":219,""dx"":38,""dy"":-62,""t"":2926},{""x"":533,""y"":219,""dx"":42,""dy"":-62,""t"":2961},{""x"":538,""y"":226,""dx"":47,""dy"":-55,""t"":2995}],[{""x"":1631,""y"":390,""dx"":180,""dy"":109,""t"":4017},{""x"":1639,""y"":375,""dx"":188,""dy"":94,""t"":4050},{""x"":1632,""y"":384,""dx"":181,""dy"":103,""t"":4084},{""x"":1625,""y"":385,""dx"":174,""dy"":104,""t"":4118},{""x"":1620,""y"":384,""dx"":169,""dy"":103,""t"":4151},{""x"":1623,""y"":381,""dx"":172,""dy"":100,""t"":4185},{""x"":1606,""y"":371,""dx"":155,""dy"":90,""t"":4220},{""x"":1586,""y"":376,""dx"":135,""dy"":95,""t"":4253},{""x"":1598,""y"":382,""dx"":147,""dy"":101,""t"":4287},{""x"":1585,""y"":384,""dx"":134,""dy"":103,""t"":4322},{""x"":1586,""y"":385,""dx"":135,""dy"":104,""t"":4355},{""x"":1570,""y"":398,""dx"":119,""dy"":117,""t"":4389},{""x"":1577,""y"":402,""dx"":126,""dy"":121,""t"":4424},{""x"":1574,""y"":400,""dx"":123,""dy"":119,""t"":4459},{""x"":1571,""y"":399,""dx"":120,""dy"":118,""t"":4489},{""x"":1584,""y"":407,""dx"":133,""dy"":126,""t"":4527},{""x"":1575,""y"":416,""dx"":124,""dy"":135,""t"":4559},{""x"":1578,""y"":415,""dx"":127,""dy"":134,""t"":4593},{""x"":1554,""y"":423,""dx"":103,""dy"":142,""t"":4628},{""x"":1535,""y"":431,""dx"":84,""dy"":150,""t"":4662},{""x"":1535,""y"":432,""dx"":84,""dy"":151,""t"":4695},{""x"":1566,""y"":428,""dx"":115,""dy"":147,""t"":4730},{""x"":1576,""y"":424,""dx"":125,""dy"":143,""t"":4764},{""x"":1583,""y"":435,""dx"":132,""dy"":154,""t"":4798},{""x"":1569,""y"":434,""dx"":118,""dy"":153,""t"":4831},{""x"":1590,""y"":444,""dx"":139,""dy"":163,""t"":4866},{""x"":1605,""y"":437,""dx"":154,""dy"":156,""t"":4898},{""x"":1563,""y"":418,""dx"":112,""dy"":137,""t"":4934},{""x"":1548,""y"":420,""dx"":97,""dy"":139,""t"":4967},{""x"":1534,""y"":405,""dx"":83,""dy"":124,""t"":5001},{""x"":1536,""y"":405,""dx"":85,""dy"":124,""t"":5036},{""x"":1554,""y"":427,""dx"":103,""dy"":146,""t"":5070},{""x"":1564,""y"":464,""dx"":113,""dy"":183,""t"":5104},{""x"":1545,""y"":477,""dx"":94,""dy"":196,""t"":5138},{""x"":1521,""y"":474,""dx"":70,""dy"":193,""t"":5172},{""x"":1536,""y"":511,""dx"":85,""dy"":230,""t"":5206},{""x"":1498,""y"":516,""dx"":47,""dy"":235,""t"":5240},{""x"":1498,""y"":473,""dx"":47,""dy"":192,""t"":5274},{""x"":1516,""y"":493,""dx"":65,""dy"":212,""t"":5308},{""x"":1536,""y"":512,""dx"":85,""dy"":231,""t"":5341},{""x"":1563,""y"":501,""dx"":112,""dy"":220,""t"":5376},{""x"":1582,""y"":528,""dx"":131,""dy"":247,""t"":5410},{""x"":1570,""y"":514,""dx"":119,""dy"":233,""t"":5444},{""x"":1567,""y"":510,""dx"":116,""dy"":229,""t"":5478},{""x"":1566,""y"":497,""dx"":115,""dy"":216,""t"":5511},{""x"":1565,""y"":477,""dx"":114,""dy"":196,""t"":5545},{""x"":1553,""y"":477,""dx"":102,""dy"":196,""t"":5579},{""x"":1550,""y"":456,""dx"":99,""dy"":175,""t"":5614},{""x"":1537,""y"":460,""dx"":86,""dy"":179,""t"":5648},{""x"":1536,""y"":440,""dx"":85,""dy"":159,""t"":5681},{""x"":1533,""y"":430,""dx"":82,""dy"":149,""t"":5715},{""x"":1521,""y"":407,""dx"":70,""dy"":126,""t"":5750},{""x"":1535,""y"":424,""dx"":84,""dy"":143,""t"":5784},{""x"":1529,""y"":427,""dx"":78,""dy"":146,""t"":5818},{""x"":1503,""y"":416,""dx"":52,""dy"":135,""t"":5851},{""x"":1512,""y"":422,""dx"":61,""dy"":141,""t"":5886},{""x"":1539,""y"":435,""dx"":88,""dy"":154,""t"":5920},{""x"":1525,""y"":416,""dx"":74,""dy"":135,""t"":5953},{""x"":1562,""y"":427,""dx"":111,""dy"":146,""t"":5987}],[{""x"":909,""y"":626,""dx"":-62,""dy"":75,""t"":7007},{""x"":891,""y"":597,""dx"":-80,""dy"":46,""t"":7043},{""x"":893,""y"":571,""dx"":-78,""dy"":20,""t"":7076},{""x"":913,""y"":527,""dx"":-58,""dy"":-24,""t"":7111},{""x"":935,""y"":497,""dx"":-36,""dy"":-54,""t"":7143},{""x"":950,""y"":498,""dx"":-21,""dy"":-53,""t"":7177},{""x"":973,""y"":489,""dx"":2,""dy"":-62,""t"":7212},{""x"":989,""y"":504,""dx"":18,""dy"":-47,""t"":7245},{""x"":995,""y"":519,""dx"":24,""dy"":-32,""t"":7280},{""x"":1006,""y"":541,""dx"":35,""dy"":-10,""t"":7314},{""x"":1016,""y"":563,""dx"":45,""dy"":12,""t"":7347},{""x"":1002,""y"":578,""dx"":31,""dy"":27,""t"":7382},{""x"":963,""y"":571,""dx"":-8,""dy"":20,""t"":7415},{""x"":963,""y"":599,""dx"":-8,""dy"":48,""t"":7450},{""x"":973,""y"":590,""dx"":2,""dy"":39,""t"":7484},{""x"":976,""y"":606,""dx"":5,""dy"":55,""t"":7518},{""x"":954,""y"":585,""dx"":-17,""dy"":34,""t"":7552},{""x"":975,""y"":610,""dx"":4,""dy"":59,""t"":7585},{""x"":990,""y"":607,""dx"":19,""dy"":56,""t"":7620},{""x"":1011,""y"":601,""dx"":40,""dy"":50,""t"":7654},{""x"":1022,""y"":606,""dx"":51,""dy"":55,""t"":7689},{""x"":1028,""y"":607,""dx"":57,""dy"":56,""t"":7722},{""x"":1044,""y"":615,""dx"":73,""dy"":64,""t"":7756},{""x"":1055,""y"":593,""dx"":84,""dy"":42,""t"":7790},{""x"":1054,""y"":582,""dx"":83,""dy"":31,""t"":7824},{""x"":1053,""y"":581,""dx"":82,""dy"":30,""t"":7859},{""x"":1054,""y"":566,""dx"":83,""dy"":15,""t"":7891},{""x"":1060,""y"":553,""dx"":89,""dy"":2,""t"":7926},{""x"":1057,""y"":536,""dx"":86,""dy"":-15,""t"":7960},{""x"":1057,""y"":538,""dx"":86,""dy"":-13,""t"":7993},{""x"":1064,""y"":541,""dx"":93,""dy"":-10,""t"":8028},{""x"":1070,""y"":544,""dx"":99,""dy"":-7,""t"":8059},{""x"":1080,""y"":543,""dx"":109,""dy"":-8,""t"":8095},{""x"":1080,""y"":545,""dx"":109,""dy"":-6,""t"":8131},{""x"":1090,""y"":546,""dx"":119,""dy"":-5,""t"":8164},{""x"":1081,""y"":542,""dx"":110,""dy"":-9,""t"":8198},{""x"":1078,""y"":528,""dx"":107,""dy"":-23,""t"":8232},{""x"":1071,""y"":526,""dx"":100,""dy"":-25,""t"":8265},{""x"":1071,""y"":527,""dx"":100,""dy"":-24,""t"":8300},{""x"":1069,""y"":519,""dx"":98,""dy"":-32,""t"":8334},{""x"":1063,""y"":521,""dx"":92,""dy"":-30,""t"":8368},{""x"":1058,""y"":512,""dx"":87,""dy"":-39,""t"":8402},{""x"":1052,""y"":507,""dx"":81,""dy"":-44,""t"":8437},{""x"":1047,""y"":502,""dx"":76,""dy"":-49,""t"":8467},{""x"":1047,""y"":511,""dx"":76,""dy"":-40,""t"":8504},{""x"":1046,""y"":499,""dx"":75,""dy"":-52,""t"":8538},{""x"":1058,""y"":490,""dx"":87,""dy"":-61,""t"":8572},{""x"":1067,""y"":484,""dx"":96,""dy"":-67,""t"":8605},{""x"":1048,""y"":500,""dx"":77,""dy"":-51,""t"":8640},{""x"":1051,""y"":493,""dx"":80,""dy"":-58,""t"":8674},{""x"":1073,""y"":503,""dx"":102,""dy"":-48,""t"":8707},{""x"":1055,""y"":515,""dx"":84,""dy"":-36,""t"":8742},{""x"":1038,""y"":547,""dx"":67,""dy"":-4,""t"":8777},{""x"":1015,""y"":544,""dx"":44,""dy"":-7,""t"":8810},{""x"":1016,""y"":523,""dx"":45,""dy"":-28,""t"":8844},{""x"":1028,""y"":518,""dx"":57,""dy"":-33,""t"":8878},{""x"":1026,""y"":546,""dx"":55,""dy"":-5,""t"":8912},{""x"":1033,""y"":573,""dx"":62,""dy"":22,""t"":8946},{""x"":1006,""y"":566,""dx"":35,""dy"":15,""t"":8980}],[{""x"":574,""y"":638,""dx"":83,""dy"":-183,""t"":10034},{""x"":542,""y"":669,""dx"":51,""dy"":-152,""t"":10066},{""x"":566,""y"":647,""dx"":75,""dy"":-174,""t"":10102},{""x"":584,""y"":632,""dx"":93,""dy"":-189,""t"":10135},{""x"":561,""y"":667,""dx"":70,""dy"":-154,""t"":10170},{""x"":550,""y"":698,""dx"":59,""dy"":-123,""t"":10204},{""x"":588,""y"":688,""dx"":97,""dy"":-133,""t"":10238},{""x"":618,""y"":680,""dx"":127,""dy"":-141,""t"":10272},{""x"":587,""y"":724,""dx"":96,""dy"":-97,""t"":10305},{""x"":629,""y"":709,""dx"":138,""dy"":-112,""t"":10340},{""x"":649,""y"":680,""dx"":158,""dy"":-141,""t"":10374},{""x"":666,""y"":675,""dx"":175,""dy"":-146,""t"":10408},{""x"":673,""y"":679,""dx"":182,""dy"":-142,""t"":10439},{""x"":679,""y"":685,""dx"":188,""dy"":-136,""t"":10476},{""x"":674,""y"":690,""dx"":183,""dy"":-131,""t"":10511},{""x"":679,""y"":687,""dx"":188,""dy"":-134,""t"":10544},{""x"":683,""y"":685,""dx"":192,""dy"":-136,""t"":10578},{""x"":663,""y"":697,""dx"":172,""dy"":-124,""t"":10611},{""x"":665,""y"":704,""dx"":174,""dy"":-117,""t"":10645},{""x"":652,""y"":713,""dx"":161,""dy"":-108,""t"":10680},{""x"":651,""y"":711,""dx"":160,""dy"":-110,""t"":10714},{""x"":606,""y"":737,""dx"":115,""dy"":-84,""t"":10748},{""x"":589,""y"":743,""dx"":98,""dy"":-78,""t"":10781},{""x"":549,""y"":750,""dx"":58,""dy"":-71,""t"":10815},{""x"":527,""y"":768,""dx"":36,""dy"":-53,""t"":10851},{""x"":495,""y"":802,""dx"":4,""dy"":-19,""t"":10884},{""x"":518,""y"":826,""dx"":27,""dy"":5,""t"":10918},{""x"":512,""y"":806,""dx"":21,""dy"":-15,""t"":10953},{""x"":569,""y"":756,""dx"":78,""dy"":-65,""t"":10987},{""x"":560,""y"":755,""dx"":69,""dy"":-66,""t"":11021},{""x"":538,""y"":777,""dx"":47,""dy"":-44,""t"":11054},{""x"":536,""y"":766,""dx"":45,""dy"":-55,""t"":11087},{""x"":521,""y"":782,""dx"":30,""dy"":-39,""t"":11123},{""x"":508,""y"":804,""dx"":17,""dy"":-17,""t"":11156},{""x"":510,""y"":792,""dx"":19,""dy"":-29,""t"":11191},{""x"":510,""y"":783,""dx"":19,""dy"":-38,""t"":11224},{""x"":508,""y"":794,""dx"":17,""dy"":-27,""t"":11258},{""x"":510,""y"":806,""dx"":19,""dy"":-15,""t"":11292},{""x"":514,""y"":807,""dx"":23,""dy"":-14,""t"":11326},{""x"":507,""y"":821,""dx"":16,""dy"":0,""t"":11359},{""x"":517,""y"":829,""dx"":26,""dy"":8,""t"":11394},{""x"":520,""y"":836,""dx"":29,""dy"":15,""t"":11428},{""x"":519,""y"":824,""dx"":28,""dy"":3,""t"":11462},{""x"":523,""y"":782,""dx"":32,""dy"":-39,""t"":11497},{""x"":512,""y"":799,""dx"":21,""dy"":-22,""t"":11529},{""x"":543,""y"":772,""dx"":52,""dy"":-49,""t"":11565},{""x"":534,""y"":766,""dx"":43,""dy"":-55,""t"":11595},{""x"":528,""y"":764,""dx"":37,""dy"":-57,""t"":11631},{""x"":549,""y"":775,""dx"":58,""dy"":-46,""t"":11666},{""x"":546,""y"":774,""dx"":55,""dy"":-47,""t"":11700},{""x"":543,""y"":786,""dx"":52,""dy"":-35,""t"":11735},{""x"":542,""y"":792,""dx"":51,""dy"":-29,""t"":11767},{""x"":526,""y"":783,""dx"":35,""dy"":-38,""t"":11803},{""x"":499,""y"":787,""dx"":8,""dy"":-34,""t"":11836},{""x"":506,""y"":777,""dx"":15,""dy"":-44,""t"":11870},{""x"":494,""y"":785,""dx"":3,""dy"":-36,""t"":11904},{""x"":465,""y"":788,""dx"":-26,""dy"":-33,""t"":11938},{""x"":474,""y"":789,""dx"":-17,""dy"":-32,""t"":11972},{""x"":483,""y"":790,""dx"":-8,""dy"":-31,""t"":12003}],[{""x"":1464,""y"":780,""dx"":13,""dy"":-41,""t"":13059},{""x"":1463,""y"":789,""dx"":12,""dy"":-32,""t"":13094},{""x"":1468,""y"":782,""dx"":17,""dy"":-39,""t"":13128},{""x"":1465,""y"":775,""dx"":14,""dy"":-46,""t"":13162},{""x"":1438,""y"":786,""dx"":-13,""dy"":-35,""t"":13196},{""x"":1413,""y"":797,""dx"":-38,""dy"":-24,""t"":13228},{""x"":1405,""y"":795,""dx"":-46,""dy"":-26,""t"":13263},{""x"":1406,""y"":790,""dx"":-45,""dy"":-31,""t"":13311},{""x"":1393,""y"":795,""dx"":-58,""dy"":-26,""t"":13342},{""x"":1358,""y"":796,""dx"":-93,""dy"":-25,""t"":13371},{""x"":1361,""y"":795,""dx"":-90,""dy"":-26,""t"":13405},{""x"":1338,""y"":835,""dx"":-113,""dy"":14,""t"":13435},{""x"":1347,""y"":833,""dx"":-104,""dy"":12,""t"":13472},{""x"":1366,""y"":829,""dx"":-85,""dy"":8,""t"":13502},{""x"":1359,""y"":841,""dx"":-92,""dy"":20,""t"":13535},{""x"":1358,""y"":846,""dx"":-93,""dy"":25,""t"":13570},{""x"":1358,""y"":843,""dx"":-93,""dy"":22,""t"":13604},{""x"":1382,""y"":830,""dx"":-69,""dy"":9,""t"":13636},{""x"":1394,""y"":817,""dx"":-57,""dy"":-4,""t"":13672},{""x"":1381,""y"":835,""dx"":-70,""dy"":14,""t"":13705},{""x"":1382,""y"":832,""dx"":-69,""dy"":11,""t"":13741},{""x"":1344,""y"":812,""dx"":-107,""dy"":-9,""t"":13773},{""x"":1341,""y"":813,""dx"":-110,""dy"":-8,""t"":13807},{""x"":1329,""y"":818,""dx"":-122,""dy"":-3,""t"":13842},{""x"":1322,""y"":800,""dx"":-129,""dy"":-21,""t"":13876},{""x"":1326,""y"":791,""dx"":-125,""dy"":-30,""t"":13909},{""x"":1339,""y"":781,""dx"":-112,""dy"":-40,""t"":13944},{""x"":1334,""y"":781,""dx"":-117,""dy"":-40,""t"":13978},{""x"":1322,""y"":761,""dx"":-129,""dy"":-60,""t"":14012},{""x"":1345,""y"":772,""dx"":-106,""dy"":-49,""t"":14046},{""x"":1331,""y"":766,""dx"":-120,""dy"":-55,""t"":14079},{""x"":1340,""y"":788,""dx"":-111,""dy"":-33,""t"":14113},{""x"":1318,""y"":790,""dx"":-133,""dy"":-31,""t"":14147},{""x"":1326,""y"":801,""dx"":-125,""dy"":-20,""t"":14182},{""x"":1314,""y"":791,""dx"":-137,""dy"":-30,""t"":14216},{""x"":1345,""y"":805,""dx"":-106,""dy"":-16,""t"":14250},{""x"":1321,""y"":784,""dx"":-130,""dy"":-37,""t"":14283},{""x"":1318,""y"":806,""dx"":-133,""dy"":-15,""t"":14318},{""x"":1311,""y"":807,""dx"":-140,""dy"":-14,""t"":14351},{""x"":1313,""y"":815,""dx"":-138,""dy"":-6,""t"":14385},{""x"":1316,""y"":798,""dx"":-135,""dy"":-23,""t"":14420},{""x"":1324,""y"":809,""dx"":-127,""dy"":-12,""t"":14454},{""x"":1300,""y"":786,""dx"":-151,""dy"":-35,""t"":14488},{""x"":1278,""y"":780,""dx"":-173,""dy"":-41,""t"":14522},{""x"":1295,""y"":789,""dx"":-156,""dy"":-32,""t"":14555},{""x"":1317,""y"":773,""dx"":-134,""dy"":-48,""t"":14590},{""x"":1311,""y"":769,""dx"":-140,""dy"":-52,""t"":14624},{""x"":1303,""y"":773,""dx"":-148,""dy"":-48,""t"":14657},{""x"":1317,""y"":783,""dx"":-134,""dy"":-38,""t"":14691},{""x"":1311,""y"":764,""dx"":-140,""dy"":-57,""t"":14726},{""x"":1320,""y"":773,""dx"":-131,""dy"":-48,""t"":14761},{""x"":1346,""y"":766,""dx"":-105,""dy"":-55,""t"":14794},{""x"":1362,""y"":781,""dx"":-89,""dy"":-40,""t"":14828},{""x"":1344,""y"":785,""dx"":-107,""dy"":-36,""t"":14861},{""x"":1344,""y"":792,""dx"":-107,""dy"":-29,""t"":14896},{""x"":1331,""y"":784,""dx"":-120,""dy"":-37,""t"":14929},{""x"":1355,""y"":770,""dx"":-96,""dy"":-51,""t"":14964},{""x"":1366,""y"":762,""dx"":-85,""dy"":-59,""t"":14998},{""x"":1345,""y"":748,""dx"":-106,""dy"":-73,""t"":15032}]]","[100,62.71186440677966,100,81.35593220338984,100]","[{""x"":76.13333333333334,""y"":-33.916666666666664,""r"":56.144577126936184},{""x"":111.20338983050847,""y"":152.57627118644066,""r"":41.146294167276906},{""x"":51.74576271186441,""y"":-4.033898305084746,""r"":54.051432091272986},{""x"":69.05084745762711,""y"":-71.32203389830508,""r"":74.90233994064364},{""x"":-99.76271186440678,""y"":-26.28813559322034,""r"":38.041730061663316}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.42","validate","","","","","","","","","",""
"","html-keyboard-response","9","71185","0.0-5.0-0.0","","","","","5497"," ","","","<p>回忆实验：试验都以 500 毫秒的固定时间开始，然后会有一个 500 毫秒的fixation，接下来是 2500 毫秒的样本展示，500毫秒的空白间隔后，会有一个目标刺激的提示。</p> <p>要求：记忆所呈现刺激物的位置，根据提示选择对应刺激的位置，根据数字键盘的 "" 4 "" ,"" 8 "","" 6 "","" 2 "" 进行选择响应,如果不记得或者不存在选择""5""。</p><p>按"" ""键继续。</p>","","","","","","","","","","","","","","","",""
