"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","load_time","stimulus","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","ans","ISI","type","size","webgazer_data","webgazer_targets","webgazer_targets_data","correct","response_target","response_answer"
"true","fullscreen","0","11213","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","11218","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","15256","0.0-2.0-0.0","","","","","4037","{""name"":""张昊"",""age"":""23""}","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","16380","0.0-2.0-1.0","","","","","1123","{""sex"":""男""}","[0]","","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","4","48237","0.0-3.0","","","","","","","","5125","","","","","","","","","","","","","","","","",""
"","html-button-response","5","49485","0.0-4.0-0.0","","","","","1246","0","","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","6","60478","0.0-4.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","7","61384","0.0-4.0-2.0","","","","","906","0","","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","",""
"","webgazer-validate","8","80209","0.0-4.0-3.0","","","","","","","","","","[[{""x"":470,""y"":409,""dx"":32.166656494140625,""dy"":158,""t"":961},{""x"":466,""y"":419,""dx"":28.166656494140625,""dy"":168,""t"":1002},{""x"":464,""y"":432,""dx"":26.166656494140625,""dy"":181,""t"":1024},{""x"":481,""y"":441,""dx"":43.166656494140625,""dy"":190,""t"":1067},{""x"":494,""y"":448,""dx"":56.166656494140625,""dy"":197,""t"":1090},{""x"":485,""y"":460,""dx"":47.166656494140625,""dy"":209,""t"":1139},{""x"":477,""y"":469,""dx"":39.166656494140625,""dy"":218,""t"":1161},{""x"":472,""y"":465,""dx"":34.166656494140625,""dy"":214,""t"":1202},{""x"":481,""y"":440,""dx"":43.166656494140625,""dy"":189,""t"":1233},{""x"":489,""y"":418,""dx"":51.166656494140625,""dy"":167,""t"":1261},{""x"":490,""y"":412,""dx"":52.166656494140625,""dy"":161,""t"":1299},{""x"":479,""y"":392,""dx"":41.166656494140625,""dy"":141,""t"":1340},{""x"":474,""y"":366,""dx"":36.166656494140625,""dy"":115,""t"":1362},{""x"":487,""y"":374,""dx"":49.166656494140625,""dy"":123,""t"":1413},{""x"":490,""y"":359,""dx"":52.166656494140625,""dy"":108,""t"":1429},{""x"":488,""y"":361,""dx"":50.166656494140625,""dy"":110,""t"":1468},{""x"":481,""y"":372,""dx"":43.166656494140625,""dy"":121,""t"":1501},{""x"":493,""y"":384,""dx"":55.166656494140625,""dy"":133,""t"":1540},{""x"":486,""y"":382,""dx"":48.166656494140625,""dy"":131,""t"":1568},{""x"":501,""y"":391,""dx"":63.166656494140625,""dy"":140,""t"":1606},{""x"":490,""y"":407,""dx"":52.166656494140625,""dy"":156,""t"":1643},{""x"":501,""y"":390,""dx"":63.166656494140625,""dy"":139,""t"":1673},{""x"":495,""y"":367,""dx"":57.166656494140625,""dy"":116,""t"":1709},{""x"":499,""y"":346,""dx"":61.166656494140625,""dy"":95,""t"":1736},{""x"":499,""y"":347,""dx"":61.166656494140625,""dy"":96,""t"":1769},{""x"":512,""y"":353,""dx"":74.16665649414062,""dy"":102,""t"":1809},{""x"":512,""y"":349,""dx"":74.16665649414062,""dy"":98,""t"":1849},{""x"":517,""y"":351,""dx"":79.16665649414062,""dy"":100,""t"":1880},{""x"":494,""y"":356,""dx"":56.166656494140625,""dy"":105,""t"":1911},{""x"":490,""y"":346,""dx"":52.166656494140625,""dy"":95,""t"":1947},{""x"":499,""y"":344,""dx"":61.166656494140625,""dy"":93,""t"":1983},{""x"":501,""y"":353,""dx"":63.166656494140625,""dy"":102,""t"":2012},{""x"":473,""y"":354,""dx"":35.166656494140625,""dy"":103,""t"":2045},{""x"":453,""y"":347,""dx"":15.166656494140625,""dy"":96,""t"":2079},{""x"":451,""y"":384,""dx"":13.166656494140625,""dy"":133,""t"":2111},{""x"":467,""y"":401,""dx"":29.166656494140625,""dy"":150,""t"":2147},{""x"":464,""y"":375,""dx"":26.166656494140625,""dy"":124,""t"":2183},{""x"":460,""y"":376,""dx"":22.166656494140625,""dy"":125,""t"":2213},{""x"":452,""y"":395,""dx"":14.166656494140625,""dy"":144,""t"":2249},{""x"":466,""y"":404,""dx"":28.166656494140625,""dy"":153,""t"":2286},{""x"":464,""y"":405,""dx"":26.166656494140625,""dy"":154,""t"":2318},{""x"":466,""y"":415,""dx"":28.166656494140625,""dy"":164,""t"":2353},{""x"":468,""y"":376,""dx"":30.166656494140625,""dy"":125,""t"":2389},{""x"":488,""y"":389,""dx"":50.166656494140625,""dy"":138,""t"":2427},{""x"":496,""y"":371,""dx"":58.166656494140625,""dy"":120,""t"":2461},{""x"":507,""y"":341,""dx"":69.16665649414062,""dy"":90,""t"":2484},{""x"":510,""y"":319,""dx"":72.16665649414062,""dy"":68,""t"":2522},{""x"":519,""y"":326,""dx"":81.16665649414062,""dy"":75,""t"":2552},{""x"":513,""y"":300,""dx"":75.16665649414062,""dy"":49,""t"":2590},{""x"":499,""y"":279,""dx"":61.166656494140625,""dy"":28,""t"":2620},{""x"":505,""y"":293,""dx"":67.16665649414062,""dy"":42,""t"":2656},{""x"":499,""y"":273,""dx"":61.166656494140625,""dy"":22,""t"":2687},{""x"":509,""y"":287,""dx"":71.16665649414062,""dy"":36,""t"":2723},{""x"":505,""y"":283,""dx"":67.16665649414062,""dy"":32,""t"":2759},{""x"":500,""y"":292,""dx"":62.166656494140625,""dy"":41,""t"":2795},{""x"":498,""y"":299,""dx"":60.166656494140625,""dy"":48,""t"":2839},{""x"":505,""y"":312,""dx"":67.16665649414062,""dy"":61,""t"":2860},{""x"":506,""y"":345,""dx"":68.16665649414062,""dy"":94,""t"":2896},{""x"":511,""y"":351,""dx"":73.16665649414062,""dy"":100,""t"":2929},{""x"":514,""y"":350,""dx"":76.16665649414062,""dy"":99,""t"":2965}],[{""x"":1299,""y"":461,""dx"":7.5,""dy"":210,""t"":3973},{""x"":1286,""y"":450,""dx"":-5.5,""dy"":199,""t"":3986},{""x"":1290,""y"":444,""dx"":-1.5,""dy"":193,""t"":4042},{""x"":1287,""y"":439,""dx"":-4.5,""dy"":188,""t"":4054},{""x"":1282,""y"":440,""dx"":-9.5,""dy"":189,""t"":4107},{""x"":1281,""y"":432,""dx"":-10.5,""dy"":181,""t"":4119},{""x"":1276,""y"":415,""dx"":-15.5,""dy"":164,""t"":4208},{""x"":1278,""y"":436,""dx"":-13.5,""dy"":185,""t"":4219},{""x"":1268,""y"":437,""dx"":-23.5,""dy"":186,""t"":4278},{""x"":1249,""y"":434,""dx"":-42.5,""dy"":183,""t"":4288},{""x"":1262,""y"":430,""dx"":-29.5,""dy"":179,""t"":4376},{""x"":1273,""y"":428,""dx"":-18.5,""dy"":177,""t"":4388},{""x"":1285,""y"":408,""dx"":-6.5,""dy"":157,""t"":4475},{""x"":1293,""y"":389,""dx"":1.5,""dy"":138,""t"":4491},{""x"":1258,""y"":410,""dx"":-33.5,""dy"":159,""t"":4538},{""x"":1223,""y"":424,""dx"":-68.5,""dy"":173,""t"":4559},{""x"":1212,""y"":429,""dx"":-79.5,""dy"":178,""t"":4599},{""x"":1211,""y"":446,""dx"":-80.5,""dy"":195,""t"":4636},{""x"":1212,""y"":460,""dx"":-79.5,""dy"":209,""t"":4659},{""x"":1198,""y"":473,""dx"":-93.5,""dy"":222,""t"":4696},{""x"":1222,""y"":462,""dx"":-69.5,""dy"":211,""t"":4734},{""x"":1229,""y"":462,""dx"":-62.5,""dy"":211,""t"":4762},{""x"":1212,""y"":436,""dx"":-79.5,""dy"":185,""t"":4798},{""x"":1204,""y"":411,""dx"":-87.5,""dy"":160,""t"":4832},{""x"":1212,""y"":377,""dx"":-79.5,""dy"":126,""t"":4863},{""x"":1226,""y"":391,""dx"":-65.5,""dy"":140,""t"":4903},{""x"":1241,""y"":364,""dx"":-50.5,""dy"":113,""t"":4939},{""x"":1226,""y"":345,""dx"":-65.5,""dy"":94,""t"":4965},{""x"":1224,""y"":349,""dx"":-67.5,""dy"":98,""t"":5000},{""x"":1233,""y"":340,""dx"":-58.5,""dy"":89,""t"":5039},{""x"":1241,""y"":359,""dx"":-50.5,""dy"":108,""t"":5072},{""x"":1258,""y"":367,""dx"":-33.5,""dy"":116,""t"":5108},{""x"":1264,""y"":359,""dx"":-27.5,""dy"":108,""t"":5142},{""x"":1261,""y"":348,""dx"":-30.5,""dy"":97,""t"":5176},{""x"":1257,""y"":341,""dx"":-34.5,""dy"":90,""t"":5213},{""x"":1244,""y"":327,""dx"":-47.5,""dy"":76,""t"":5249},{""x"":1228,""y"":335,""dx"":-63.5,""dy"":84,""t"":5278},{""x"":1217,""y"":340,""dx"":-74.5,""dy"":89,""t"":5309},{""x"":1239,""y"":361,""dx"":-52.5,""dy"":110,""t"":5347},{""x"":1243,""y"":359,""dx"":-48.5,""dy"":108,""t"":5374},{""x"":1248,""y"":359,""dx"":-43.5,""dy"":108,""t"":5408},{""x"":1226,""y"":362,""dx"":-65.5,""dy"":111,""t"":5445},{""x"":1239,""y"":365,""dx"":-52.5,""dy"":114,""t"":5480},{""x"":1250,""y"":386,""dx"":-41.5,""dy"":135,""t"":5515},{""x"":1252,""y"":404,""dx"":-39.5,""dy"":153,""t"":5548},{""x"":1250,""y"":409,""dx"":-41.5,""dy"":158,""t"":5578},{""x"":1266,""y"":399,""dx"":-25.5,""dy"":148,""t"":5614},{""x"":1264,""y"":385,""dx"":-27.5,""dy"":134,""t"":5650},{""x"":1266,""y"":371,""dx"":-25.5,""dy"":120,""t"":5680},{""x"":1273,""y"":369,""dx"":-18.5,""dy"":118,""t"":5734},{""x"":1278,""y"":367,""dx"":-13.5,""dy"":116,""t"":5747},{""x"":1287,""y"":352,""dx"":-4.5,""dy"":101,""t"":5783},{""x"":1275,""y"":332,""dx"":-16.5,""dy"":81,""t"":5816},{""x"":1270,""y"":349,""dx"":-21.5,""dy"":98,""t"":5849},{""x"":1244,""y"":365,""dx"":-47.5,""dy"":114,""t"":5886},{""x"":1250,""y"":357,""dx"":-41.5,""dy"":106,""t"":5921},{""x"":1258,""y"":364,""dx"":-33.5,""dy"":113,""t"":5958}],[{""x"":820,""y"":432,""dx"":-44.66668701171875,""dy"":-59,""t"":7008},{""x"":803,""y"":437,""dx"":-61.66668701171875,""dy"":-54,""t"":7041},{""x"":798,""y"":453,""dx"":-66.66668701171875,""dy"":-38,""t"":7073},{""x"":798,""y"":447,""dx"":-66.66668701171875,""dy"":-44,""t"":7112},{""x"":819,""y"":442,""dx"":-45.66668701171875,""dy"":-49,""t"":7144},{""x"":824,""y"":470,""dx"":-40.66668701171875,""dy"":-21,""t"":7180},{""x"":834,""y"":491,""dx"":-30.66668701171875,""dy"":0,""t"":7218},{""x"":817,""y"":495,""dx"":-47.66668701171875,""dy"":4,""t"":7248},{""x"":809,""y"":491,""dx"":-55.66668701171875,""dy"":0,""t"":7279},{""x"":790,""y"":480,""dx"":-74.66668701171875,""dy"":-11,""t"":7316},{""x"":819,""y"":486,""dx"":-45.66668701171875,""dy"":-5,""t"":7350},{""x"":838,""y"":477,""dx"":-26.66668701171875,""dy"":-14,""t"":7386},{""x"":840,""y"":489,""dx"":-24.66668701171875,""dy"":-2,""t"":7424},{""x"":827,""y"":497,""dx"":-37.66668701171875,""dy"":6,""t"":7454},{""x"":799,""y"":499,""dx"":-65.66668701171875,""dy"":8,""t"":7485},{""x"":769,""y"":488,""dx"":-95.66668701171875,""dy"":-3,""t"":7520},{""x"":769,""y"":506,""dx"":-95.66668701171875,""dy"":15,""t"":7557},{""x"":783,""y"":498,""dx"":-81.66668701171875,""dy"":7,""t"":7592},{""x"":777,""y"":478,""dx"":-87.66668701171875,""dy"":-13,""t"":7624},{""x"":772,""y"":482,""dx"":-92.66668701171875,""dy"":-9,""t"":7654},{""x"":776,""y"":457,""dx"":-88.66668701171875,""dy"":-34,""t"":7690},{""x"":797,""y"":471,""dx"":-67.66668701171875,""dy"":-20,""t"":7727},{""x"":824,""y"":489,""dx"":-40.66668701171875,""dy"":-2,""t"":7762},{""x"":837,""y"":487,""dx"":-27.66668701171875,""dy"":-4,""t"":7792},{""x"":834,""y"":499,""dx"":-30.66668701171875,""dy"":8,""t"":7834},{""x"":842,""y"":505,""dx"":-22.66668701171875,""dy"":14,""t"":7855},{""x"":840,""y"":520,""dx"":-24.66668701171875,""dy"":29,""t"":7896},{""x"":860,""y"":490,""dx"":-4.66668701171875,""dy"":-1,""t"":7929},{""x"":866,""y"":465,""dx"":1.33331298828125,""dy"":-26,""t"":7961},{""x"":878,""y"":450,""dx"":13.33331298828125,""dy"":-41,""t"":8000},{""x"":858,""y"":474,""dx"":-6.66668701171875,""dy"":-17,""t"":8030},{""x"":865,""y"":459,""dx"":0.33331298828125,""dy"":-32,""t"":8060},{""x"":870,""y"":447,""dx"":5.33331298828125,""dy"":-44,""t"":8096},{""x"":862,""y"":435,""dx"":-2.66668701171875,""dy"":-56,""t"":8132},{""x"":856,""y"":437,""dx"":-8.66668701171875,""dy"":-54,""t"":8163},{""x"":849,""y"":439,""dx"":-15.66668701171875,""dy"":-52,""t"":8195},{""x"":860,""y"":437,""dx"":-4.66668701171875,""dy"":-54,""t"":8233},{""x"":866,""y"":445,""dx"":1.33331298828125,""dy"":-46,""t"":8264},{""x"":841,""y"":457,""dx"":-23.66668701171875,""dy"":-34,""t"":8298},{""x"":834,""y"":453,""dx"":-30.66668701171875,""dy"":-38,""t"":8333},{""x"":823,""y"":468,""dx"":-41.66668701171875,""dy"":-23,""t"":8365},{""x"":809,""y"":473,""dx"":-55.66668701171875,""dy"":-18,""t"":8401},{""x"":796,""y"":460,""dx"":-68.66668701171875,""dy"":-31,""t"":8443},{""x"":779,""y"":459,""dx"":-85.66668701171875,""dy"":-32,""t"":8470},{""x"":785,""y"":460,""dx"":-79.66668701171875,""dy"":-31,""t"":8514},{""x"":801,""y"":470,""dx"":-63.66668701171875,""dy"":-21,""t"":8537},{""x"":803,""y"":484,""dx"":-61.66668701171875,""dy"":-7,""t"":8585},{""x"":817,""y"":497,""dx"":-47.66668701171875,""dy"":6,""t"":8604},{""x"":804,""y"":514,""dx"":-60.66668701171875,""dy"":23,""t"":8650},{""x"":801,""y"":522,""dx"":-63.66668701171875,""dy"":31,""t"":8674},{""x"":800,""y"":510,""dx"":-64.66668701171875,""dy"":19,""t"":8712},{""x"":803,""y"":499,""dx"":-61.66668701171875,""dy"":8,""t"":8751},{""x"":790,""y"":517,""dx"":-74.66668701171875,""dy"":26,""t"":8774},{""x"":782,""y"":526,""dx"":-82.66668701171875,""dy"":35,""t"":8842},{""x"":758,""y"":538,""dx"":-106.66668701171875,""dy"":47,""t"":8894},{""x"":763,""y"":528,""dx"":-101.66668701171875,""dy"":37,""t"":8910},{""x"":769,""y"":541,""dx"":-95.66668701171875,""dy"":50,""t"":8968}],[{""x"":493,""y"":669,""dx"":55.166656494140625,""dy"":-62,""t"":10004},{""x"":482,""y"":667,""dx"":44.166656494140625,""dy"":-64,""t"":10036},{""x"":498,""y"":674,""dx"":60.166656494140625,""dy"":-57,""t"":10067},{""x"":498,""y"":681,""dx"":60.166656494140625,""dy"":-50,""t"":10104},{""x"":513,""y"":661,""dx"":75.16665649414062,""dy"":-70,""t"":10138},{""x"":549,""y"":652,""dx"":111.16665649414062,""dy"":-79,""t"":10169},{""x"":568,""y"":652,""dx"":130.16665649414062,""dy"":-79,""t"":10206},{""x"":555,""y"":644,""dx"":117.16665649414062,""dy"":-87,""t"":10235},{""x"":543,""y"":650,""dx"":105.16665649414062,""dy"":-81,""t"":10274},{""x"":522,""y"":637,""dx"":84.16665649414062,""dy"":-94,""t"":10306},{""x"":537,""y"":642,""dx"":99.16665649414062,""dy"":-89,""t"":10345},{""x"":543,""y"":637,""dx"":105.16665649414062,""dy"":-94,""t"":10376},{""x"":526,""y"":639,""dx"":88.16665649414062,""dy"":-92,""t"":10407},{""x"":496,""y"":650,""dx"":58.166656494140625,""dy"":-81,""t"":10448},{""x"":474,""y"":661,""dx"":36.166656494140625,""dy"":-70,""t"":10475},{""x"":460,""y"":657,""dx"":22.166656494140625,""dy"":-74,""t"":10513},{""x"":438,""y"":656,""dx"":0.166656494140625,""dy"":-75,""t"":10549},{""x"":433,""y"":665,""dx"":-4.833343505859375,""dy"":-66,""t"":10577},{""x"":431,""y"":667,""dx"":-6.833343505859375,""dy"":-64,""t"":10610},{""x"":440,""y"":661,""dx"":2.166656494140625,""dy"":-70,""t"":10644},{""x"":479,""y"":627,""dx"":41.166656494140625,""dy"":-104,""t"":10680},{""x"":467,""y"":644,""dx"":29.166656494140625,""dy"":-87,""t"":10716},{""x"":485,""y"":619,""dx"":47.166656494140625,""dy"":-112,""t"":10751},{""x"":499,""y"":594,""dx"":61.166656494140625,""dy"":-137,""t"":10788},{""x"":492,""y"":612,""dx"":54.166656494140625,""dy"":-119,""t"":10826},{""x"":495,""y"":613,""dx"":57.166656494140625,""dy"":-118,""t"":10848},{""x"":479,""y"":628,""dx"":41.166656494140625,""dy"":-103,""t"":10886},{""x"":479,""y"":618,""dx"":41.166656494140625,""dy"":-113,""t"":10925},{""x"":471,""y"":605,""dx"":33.166656494140625,""dy"":-126,""t"":10953},{""x"":490,""y"":602,""dx"":52.166656494140625,""dy"":-129,""t"":10993},{""x"":475,""y"":610,""dx"":37.166656494140625,""dy"":-121,""t"":11019},{""x"":487,""y"":632,""dx"":49.166656494140625,""dy"":-99,""t"":11057},{""x"":481,""y"":652,""dx"":43.166656494140625,""dy"":-79,""t"":11088},{""x"":493,""y"":661,""dx"":55.166656494140625,""dy"":-70,""t"":11128},{""x"":490,""y"":647,""dx"":52.166656494140625,""dy"":-84,""t"":11164},{""x"":486,""y"":634,""dx"":48.166656494140625,""dy"":-97,""t"":11189},{""x"":473,""y"":608,""dx"":35.166656494140625,""dy"":-123,""t"":11224},{""x"":503,""y"":607,""dx"":65.16665649414062,""dy"":-124,""t"":11258},{""x"":501,""y"":603,""dx"":63.166656494140625,""dy"":-128,""t"":11296},{""x"":500,""y"":603,""dx"":62.166656494140625,""dy"":-128,""t"":11328},{""x"":502,""y"":610,""dx"":64.16665649414062,""dy"":-121,""t"":11363},{""x"":472,""y"":599,""dx"":34.166656494140625,""dy"":-132,""t"":11400},{""x"":465,""y"":602,""dx"":27.166656494140625,""dy"":-129,""t"":11430},{""x"":470,""y"":599,""dx"":32.166656494140625,""dy"":-132,""t"":11460},{""x"":448,""y"":612,""dx"":10.166656494140625,""dy"":-119,""t"":11503},{""x"":438,""y"":618,""dx"":0.166656494140625,""dy"":-113,""t"":11532},{""x"":432,""y"":640,""dx"":-5.833343505859375,""dy"":-91,""t"":11576},{""x"":434,""y"":658,""dx"":-3.833343505859375,""dy"":-73,""t"":11598},{""x"":432,""y"":643,""dx"":-5.833343505859375,""dy"":-88,""t"":11635},{""x"":453,""y"":652,""dx"":15.166656494140625,""dy"":-79,""t"":11672},{""x"":457,""y"":665,""dx"":19.166656494140625,""dy"":-66,""t"":11709},{""x"":458,""y"":672,""dx"":20.166656494140625,""dy"":-59,""t"":11731},{""x"":452,""y"":670,""dx"":14.166656494140625,""dy"":-61,""t"":11769},{""x"":454,""y"":679,""dx"":16.166656494140625,""dy"":-52,""t"":11807},{""x"":469,""y"":647,""dx"":31.166656494140625,""dy"":-84,""t"":11833},{""x"":456,""y"":641,""dx"":18.166656494140625,""dy"":-90,""t"":11873},{""x"":456,""y"":639,""dx"":18.166656494140625,""dy"":-92,""t"":11906},{""x"":465,""y"":657,""dx"":27.166656494140625,""dy"":-74,""t"":11945},{""x"":466,""y"":676,""dx"":28.166656494140625,""dy"":-55,""t"":11981}],[{""x"":1136,""y"":691,""dx"":-155.5,""dy"":-40,""t"":13029},{""x"":1139,""y"":690,""dx"":-152.5,""dy"":-41,""t"":13066},{""x"":1142,""y"":690,""dx"":-149.5,""dy"":-41,""t"":13095},{""x"":1129,""y"":699,""dx"":-162.5,""dy"":-32,""t"":13132},{""x"":1145,""y"":684,""dx"":-146.5,""dy"":-47,""t"":13169},{""x"":1141,""y"":690,""dx"":-150.5,""dy"":-41,""t"":13206},{""x"":1135,""y"":677,""dx"":-156.5,""dy"":-54,""t"":13241},{""x"":1130,""y"":667,""dx"":-161.5,""dy"":-64,""t"":13263},{""x"":1150,""y"":662,""dx"":-141.5,""dy"":-69,""t"":13301},{""x"":1157,""y"":681,""dx"":-134.5,""dy"":-50,""t"":13333},{""x"":1150,""y"":662,""dx"":-141.5,""dy"":-69,""t"":13364},{""x"":1144,""y"":678,""dx"":-147.5,""dy"":-53,""t"":13400},{""x"":1140,""y"":680,""dx"":-151.5,""dy"":-51,""t"":13436},{""x"":1130,""y"":679,""dx"":-161.5,""dy"":-52,""t"":13472},{""x"":1122,""y"":678,""dx"":-169.5,""dy"":-53,""t"":13500},{""x"":1139,""y"":706,""dx"":-152.5,""dy"":-25,""t"":13538},{""x"":1141,""y"":707,""dx"":-150.5,""dy"":-24,""t"":13575},{""x"":1143,""y"":707,""dx"":-148.5,""dy"":-24,""t"":13604},{""x"":1139,""y"":702,""dx"":-152.5,""dy"":-29,""t"":13637},{""x"":1105,""y"":698,""dx"":-186.5,""dy"":-33,""t"":13678},{""x"":1077,""y"":694,""dx"":-214.5,""dy"":-37,""t"":13706},{""x"":1071,""y"":697,""dx"":-220.5,""dy"":-34,""t"":13738},{""x"":1053,""y"":702,""dx"":-238.5,""dy"":-29,""t"":13787},{""x"":1055,""y"":707,""dx"":-236.5,""dy"":-24,""t"":13806},{""x"":1085,""y"":708,""dx"":-206.5,""dy"":-23,""t"":13873},{""x"":1091,""y"":689,""dx"":-200.5,""dy"":-42,""t"":13922},{""x"":1091,""y"":676,""dx"":-200.5,""dy"":-55,""t"":13943},{""x"":1062,""y"":674,""dx"":-229.5,""dy"":-57,""t"":13987},{""x"":1038,""y"":673,""dx"":-253.5,""dy"":-58,""t"":14009},{""x"":1036,""y"":668,""dx"":-255.5,""dy"":-63,""t"":14058},{""x"":1036,""y"":664,""dx"":-255.5,""dy"":-67,""t"":14081},{""x"":1044,""y"":672,""dx"":-247.5,""dy"":-59,""t"":14134},{""x"":1052,""y"":679,""dx"":-239.5,""dy"":-52,""t"":14145},{""x"":1060,""y"":682,""dx"":-231.5,""dy"":-49,""t"":14217},{""x"":1057,""y"":682,""dx"":-234.5,""dy"":-49,""t"":14249},{""x"":1064,""y"":671,""dx"":-227.5,""dy"":-60,""t"":14302},{""x"":1093,""y"":662,""dx"":-198.5,""dy"":-69,""t"":14315},{""x"":1105,""y"":650,""dx"":-186.5,""dy"":-81,""t"":14387},{""x"":1107,""y"":643,""dx"":-184.5,""dy"":-88,""t"":14417},{""x"":1115,""y"":644,""dx"":-176.5,""dy"":-87,""t"":14486},{""x"":1136,""y"":643,""dx"":-155.5,""dy"":-88,""t"":14521},{""x"":1154,""y"":660,""dx"":-137.5,""dy"":-71,""t"":14558},{""x"":1174,""y"":649,""dx"":-117.5,""dy"":-82,""t"":14599},{""x"":1169,""y"":636,""dx"":-122.5,""dy"":-95,""t"":14622},{""x"":1150,""y"":632,""dx"":-141.5,""dy"":-99,""t"":14655},{""x"":1127,""y"":632,""dx"":-164.5,""dy"":-99,""t"":14690},{""x"":1125,""y"":629,""dx"":-166.5,""dy"":-102,""t"":14728},{""x"":1113,""y"":616,""dx"":-178.5,""dy"":-115,""t"":14762},{""x"":1085,""y"":627,""dx"":-206.5,""dy"":-104,""t"":14792},{""x"":1108,""y"":638,""dx"":-183.5,""dy"":-93,""t"":14829},{""x"":1108,""y"":633,""dx"":-183.5,""dy"":-98,""t"":14865},{""x"":1129,""y"":636,""dx"":-162.5,""dy"":-95,""t"":14894},{""x"":1130,""y"":650,""dx"":-161.5,""dy"":-81,""t"":14928},{""x"":1121,""y"":645,""dx"":-170.5,""dy"":-86,""t"":14963},{""x"":1134,""y"":663,""dx"":-157.5,""dy"":-68,""t"":14999}]]","[93.33333333333333,87.71929824561403,100,100,58.18181818181818]","[{""x"":50.916656494140625,""y"":118.08333333333333,""r"":52.51068759666143},{""x"":-40.62280701754386,""y"":142.21052631578948,""r"":42.1214588734773},{""x"":-48.82458174856085,""y"":-11.701754385964913,""r"":36.898745100154066},{""x"":43.57343615515757,""y"":-91.67796610169492,""r"":38.443416785820986},{""x"":-180.37272727272727,""y"":-60.92727272727273,""r"":39.70211393918049}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","28.57","validate","","","","","","","","","",""
"","html-keyboard-response","9","89954","0.0-5.0-0.0","","","","","9743"," ","","","<p>回忆实验：试验都以 500 毫秒的固定时间开始，然后会有一个 500 毫秒的fixation，接下来是 2500 毫秒的样本展示，1000毫秒的空白间隔后，会有一个目标刺激的提示。</p> <p>要求：记忆所呈现刺激物的位置，根据提示选择对应刺激的位置，根据数字键盘的 "" 4 "" ,"" 6 "" 进行选择响应,如果不记得或者不存在选择""5""。</p><p>按"" ""键继续。</p>","","","","","","","","","","","","","","","",""
