"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","stimulus","load_time","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","phase","ans","ISI","size","shapeORcolor","webgazer_data","webgazer_targets","target","response_answer","correct","webgazer_targets_data"
"true","fullscreen","0","4436","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","4446","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","14116","0.0-2.0-0.0","","","","","9668","{""name"":""张梦洋"",""age"":""23""}","","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","15916","0.0-2.0-1.0","","","","","1798","{""sex"":""女""}","[0]","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","4","16580","0.0-3.0","","","","","662"," ","","<p>实验说明：该实验根据颜色和形状各有两组，每组实验开始前会有一个眼动校准。</p><p>按""space""键继续。</p>","","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","5","22875","0.0-4.0","","","","","","","","","1457","","","","","","","","","","","","","","","","",""
"","html-button-response","6","24076","0.0-5.0-0.0","","","","","1198","0","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","7","36298","0.0-5.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","8","37195","0.0-5.0-2.0","","","","","897","0","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","","",""
"","webgazer-validate","9","54510","0.0-5.0-3.0","","","","","","","","","","[[{""x"":476,""y"":410,""dx"":-10.5,""dy"":132.5,""t"":991},{""x"":495,""y"":424,""dx"":8.5,""dy"":146.5,""t"":1023},{""x"":479,""y"":439,""dx"":-7.5,""dy"":161.5,""t"":1059},{""x"":458,""y"":433,""dx"":-28.5,""dy"":155.5,""t"":1091},{""x"":487,""y"":437,""dx"":0.5,""dy"":159.5,""t"":1126},{""x"":495,""y"":435,""dx"":8.5,""dy"":157.5,""t"":1159},{""x"":484,""y"":451,""dx"":-2.5,""dy"":173.5,""t"":1194},{""x"":483,""y"":472,""dx"":-3.5,""dy"":194.5,""t"":1228},{""x"":495,""y"":511,""dx"":8.5,""dy"":233.5,""t"":1261},{""x"":500,""y"":533,""dx"":13.5,""dy"":255.5,""t"":1296},{""x"":509,""y"":541,""dx"":22.5,""dy"":263.5,""t"":1330},{""x"":522,""y"":562,""dx"":35.5,""dy"":284.5,""t"":1364},{""x"":523,""y"":576,""dx"":36.5,""dy"":298.5,""t"":1398},{""x"":529,""y"":589,""dx"":42.5,""dy"":311.5,""t"":1431},{""x"":504,""y"":553,""dx"":17.5,""dy"":275.5,""t"":1467},{""x"":493,""y"":548,""dx"":6.5,""dy"":270.5,""t"":1499},{""x"":481,""y"":521,""dx"":-5.5,""dy"":243.5,""t"":1534},{""x"":482,""y"":524,""dx"":-4.5,""dy"":246.5,""t"":1568},{""x"":492,""y"":526,""dx"":5.5,""dy"":248.5,""t"":1602},{""x"":489,""y"":489,""dx"":2.5,""dy"":211.5,""t"":1636},{""x"":475,""y"":473,""dx"":-11.5,""dy"":195.5,""t"":1669},{""x"":457,""y"":455,""dx"":-29.5,""dy"":177.5,""t"":1705},{""x"":442,""y"":436,""dx"":-44.5,""dy"":158.5,""t"":1737},{""x"":438,""y"":459,""dx"":-48.5,""dy"":181.5,""t"":1773},{""x"":440,""y"":468,""dx"":-46.5,""dy"":190.5,""t"":1806},{""x"":449,""y"":473,""dx"":-37.5,""dy"":195.5,""t"":1840},{""x"":453,""y"":468,""dx"":-33.5,""dy"":190.5,""t"":1874},{""x"":454,""y"":477,""dx"":-32.5,""dy"":199.5,""t"":1908},{""x"":459,""y"":483,""dx"":-27.5,""dy"":205.5,""t"":1942},{""x"":457,""y"":487,""dx"":-29.5,""dy"":209.5,""t"":1976},{""x"":443,""y"":469,""dx"":-43.5,""dy"":191.5,""t"":2010},{""x"":442,""y"":482,""dx"":-44.5,""dy"":204.5,""t"":2044},{""x"":447,""y"":495,""dx"":-39.5,""dy"":217.5,""t"":2077},{""x"":449,""y"":499,""dx"":-37.5,""dy"":221.5,""t"":2112},{""x"":469,""y"":515,""dx"":-17.5,""dy"":237.5,""t"":2146},{""x"":456,""y"":503,""dx"":-30.5,""dy"":225.5,""t"":2181},{""x"":447,""y"":490,""dx"":-39.5,""dy"":212.5,""t"":2214},{""x"":458,""y"":484,""dx"":-28.5,""dy"":206.5,""t"":2247},{""x"":461,""y"":474,""dx"":-25.5,""dy"":196.5,""t"":2282},{""x"":453,""y"":480,""dx"":-33.5,""dy"":202.5,""t"":2317},{""x"":459,""y"":495,""dx"":-27.5,""dy"":217.5,""t"":2350},{""x"":459,""y"":501,""dx"":-27.5,""dy"":223.5,""t"":2383},{""x"":453,""y"":486,""dx"":-33.5,""dy"":208.5,""t"":2417},{""x"":449,""y"":500,""dx"":-37.5,""dy"":222.5,""t"":2449},{""x"":446,""y"":484,""dx"":-40.5,""dy"":206.5,""t"":2486},{""x"":437,""y"":474,""dx"":-49.5,""dy"":196.5,""t"":2520},{""x"":428,""y"":470,""dx"":-58.5,""dy"":192.5,""t"":2553},{""x"":425,""y"":458,""dx"":-61.5,""dy"":180.5,""t"":2588},{""x"":424,""y"":448,""dx"":-62.5,""dy"":170.5,""t"":2622},{""x"":428,""y"":437,""dx"":-58.5,""dy"":159.5,""t"":2657},{""x"":415,""y"":432,""dx"":-71.5,""dy"":154.5,""t"":2690},{""x"":444,""y"":436,""dx"":-42.5,""dy"":158.5,""t"":2724},{""x"":453,""y"":439,""dx"":-33.5,""dy"":161.5,""t"":2758},{""x"":455,""y"":445,""dx"":-31.5,""dy"":167.5,""t"":2792},{""x"":460,""y"":452,""dx"":-26.5,""dy"":174.5,""t"":2827},{""x"":464,""y"":458,""dx"":-22.5,""dy"":180.5,""t"":2858},{""x"":465,""y"":466,""dx"":-21.5,""dy"":188.5,""t"":2895},{""x"":468,""y"":480,""dx"":-18.5,""dy"":202.5,""t"":2927},{""x"":461,""y"":473,""dx"":-25.5,""dy"":195.5,""t"":2962},{""x"":467,""y"":483,""dx"":-19.5,""dy"":205.5,""t"":2996}],[{""x"":1390,""y"":101,""dx"":-47.5,""dy"":-176.5,""t"":4015},{""x"":1394,""y"":126,""dx"":-43.5,""dy"":-151.5,""t"":4050},{""x"":1397,""y"":150,""dx"":-40.5,""dy"":-127.5,""t"":4083},{""x"":1382,""y"":177,""dx"":-55.5,""dy"":-100.5,""t"":4118},{""x"":1383,""y"":183,""dx"":-54.5,""dy"":-94.5,""t"":4152},{""x"":1383,""y"":188,""dx"":-54.5,""dy"":-89.5,""t"":4186},{""x"":1393,""y"":191,""dx"":-44.5,""dy"":-86.5,""t"":4219},{""x"":1384,""y"":193,""dx"":-53.5,""dy"":-84.5,""t"":4255},{""x"":1385,""y"":201,""dx"":-52.5,""dy"":-76.5,""t"":4287},{""x"":1376,""y"":202,""dx"":-61.5,""dy"":-75.5,""t"":4323},{""x"":1388,""y"":213,""dx"":-49.5,""dy"":-64.5,""t"":4355},{""x"":1391,""y"":231,""dx"":-46.5,""dy"":-46.5,""t"":4390},{""x"":1402,""y"":241,""dx"":-35.5,""dy"":-36.5,""t"":4424},{""x"":1400,""y"":243,""dx"":-37.5,""dy"":-34.5,""t"":4457},{""x"":1398,""y"":244,""dx"":-39.5,""dy"":-33.5,""t"":4489},{""x"":1395,""y"":246,""dx"":-42.5,""dy"":-31.5,""t"":4526},{""x"":1381,""y"":262,""dx"":-56.5,""dy"":-15.5,""t"":4559},{""x"":1379,""y"":267,""dx"":-58.5,""dy"":-10.5,""t"":4594},{""x"":1388,""y"":282,""dx"":-49.5,""dy"":4.5,""t"":4628},{""x"":1376,""y"":277,""dx"":-61.5,""dy"":-0.5,""t"":4662},{""x"":1384,""y"":255,""dx"":-53.5,""dy"":-22.5,""t"":4696},{""x"":1376,""y"":262,""dx"":-61.5,""dy"":-15.5,""t"":4730},{""x"":1372,""y"":245,""dx"":-65.5,""dy"":-32.5,""t"":4764},{""x"":1367,""y"":242,""dx"":-70.5,""dy"":-35.5,""t"":4798},{""x"":1368,""y"":234,""dx"":-69.5,""dy"":-43.5,""t"":4832},{""x"":1373,""y"":235,""dx"":-64.5,""dy"":-42.5,""t"":4879},{""x"":1369,""y"":235,""dx"":-68.5,""dy"":-42.5,""t"":4918},{""x"":1375,""y"":259,""dx"":-62.5,""dy"":-18.5,""t"":4936},{""x"":1381,""y"":230,""dx"":-56.5,""dy"":-47.5,""t"":4968},{""x"":1373,""y"":208,""dx"":-64.5,""dy"":-69.5,""t"":5001},{""x"":1353,""y"":192,""dx"":-84.5,""dy"":-85.5,""t"":5036},{""x"":1336,""y"":177,""dx"":-101.5,""dy"":-100.5,""t"":5071},{""x"":1323,""y"":194,""dx"":-114.5,""dy"":-83.5,""t"":5104},{""x"":1307,""y"":197,""dx"":-130.5,""dy"":-80.5,""t"":5137},{""x"":1321,""y"":248,""dx"":-116.5,""dy"":-29.5,""t"":5172},{""x"":1325,""y"":228,""dx"":-112.5,""dy"":-49.5,""t"":5206},{""x"":1364,""y"":267,""dx"":-73.5,""dy"":-10.5,""t"":5240},{""x"":1397,""y"":300,""dx"":-40.5,""dy"":22.5,""t"":5274},{""x"":1413,""y"":338,""dx"":-24.5,""dy"":60.5,""t"":5308},{""x"":1433,""y"":311,""dx"":-4.5,""dy"":33.5,""t"":5342},{""x"":1444,""y"":293,""dx"":6.5,""dy"":15.5,""t"":5377},{""x"":1440,""y"":328,""dx"":2.5,""dy"":50.5,""t"":5409},{""x"":1433,""y"":326,""dx"":-4.5,""dy"":48.5,""t"":5444},{""x"":1435,""y"":318,""dx"":-2.5,""dy"":40.5,""t"":5478},{""x"":1448,""y"":302,""dx"":10.5,""dy"":24.5,""t"":5513},{""x"":1445,""y"":276,""dx"":7.5,""dy"":-1.5,""t"":5546},{""x"":1441,""y"":305,""dx"":3.5,""dy"":27.5,""t"":5580},{""x"":1455,""y"":272,""dx"":17.5,""dy"":-5.5,""t"":5615},{""x"":1463,""y"":246,""dx"":25.5,""dy"":-31.5,""t"":5648},{""x"":1466,""y"":241,""dx"":28.5,""dy"":-36.5,""t"":5682},{""x"":1455,""y"":260,""dx"":17.5,""dy"":-17.5,""t"":5717},{""x"":1448,""y"":247,""dx"":10.5,""dy"":-30.5,""t"":5750},{""x"":1437,""y"":252,""dx"":-0.5,""dy"":-25.5,""t"":5783},{""x"":1424,""y"":255,""dx"":-13.5,""dy"":-22.5,""t"":5818},{""x"":1416,""y"":263,""dx"":-21.5,""dy"":-14.5,""t"":5852},{""x"":1409,""y"":257,""dx"":-28.5,""dy"":-20.5,""t"":5886},{""x"":1383,""y"":294,""dx"":-54.5,""dy"":16.5,""t"":5919},{""x"":1377,""y"":318,""dx"":-60.5,""dy"":40.5,""t"":5954},{""x"":1397,""y"":339,""dx"":-40.5,""dy"":61.5,""t"":5988}],[{""x"":961,""y"":608,""dx"":-1,""dy"":64,""t"":7008},{""x"":971,""y"":593,""dx"":9,""dy"":49,""t"":7042},{""x"":981,""y"":600,""dx"":19,""dy"":56,""t"":7076},{""x"":979,""y"":601,""dx"":17,""dy"":57,""t"":7111},{""x"":969,""y"":587,""dx"":7,""dy"":43,""t"":7145},{""x"":972,""y"":588,""dx"":10,""dy"":44,""t"":7177},{""x"":972,""y"":605,""dx"":10,""dy"":61,""t"":7212},{""x"":981,""y"":624,""dx"":19,""dy"":80,""t"":7246},{""x"":986,""y"":630,""dx"":24,""dy"":86,""t"":7279},{""x"":982,""y"":626,""dx"":20,""dy"":82,""t"":7315},{""x"":998,""y"":652,""dx"":36,""dy"":108,""t"":7347},{""x"":1001,""y"":664,""dx"":39,""dy"":120,""t"":7383},{""x"":1010,""y"":656,""dx"":48,""dy"":112,""t"":7416},{""x"":1010,""y"":662,""dx"":48,""dy"":118,""t"":7450},{""x"":1019,""y"":648,""dx"":57,""dy"":104,""t"":7484},{""x"":1026,""y"":649,""dx"":64,""dy"":105,""t"":7518},{""x"":1009,""y"":643,""dx"":47,""dy"":99,""t"":7551},{""x"":1020,""y"":611,""dx"":58,""dy"":67,""t"":7585},{""x"":1018,""y"":614,""dx"":56,""dy"":70,""t"":7621},{""x"":1017,""y"":616,""dx"":55,""dy"":72,""t"":7651},{""x"":1021,""y"":598,""dx"":59,""dy"":54,""t"":7689},{""x"":1005,""y"":581,""dx"":43,""dy"":37,""t"":7722},{""x"":994,""y"":577,""dx"":32,""dy"":33,""t"":7755},{""x"":999,""y"":567,""dx"":37,""dy"":23,""t"":7789},{""x"":1002,""y"":581,""dx"":40,""dy"":37,""t"":7824},{""x"":1014,""y"":586,""dx"":52,""dy"":42,""t"":7858},{""x"":1022,""y"":586,""dx"":60,""dy"":42,""t"":7891},{""x"":1018,""y"":605,""dx"":56,""dy"":61,""t"":7926},{""x"":1035,""y"":605,""dx"":73,""dy"":61,""t"":7960},{""x"":1025,""y"":600,""dx"":63,""dy"":56,""t"":7993},{""x"":1009,""y"":591,""dx"":47,""dy"":47,""t"":8029},{""x"":1019,""y"":597,""dx"":57,""dy"":53,""t"":8060},{""x"":996,""y"":614,""dx"":34,""dy"":70,""t"":8095},{""x"":965,""y"":664,""dx"":3,""dy"":120,""t"":8130},{""x"":924,""y"":695,""dx"":-38,""dy"":151,""t"":8164},{""x"":897,""y"":729,""dx"":-65,""dy"":185,""t"":8198},{""x"":896,""y"":741,""dx"":-66,""dy"":197,""t"":8232},{""x"":908,""y"":755,""dx"":-54,""dy"":211,""t"":8265},{""x"":915,""y"":733,""dx"":-47,""dy"":189,""t"":8299},{""x"":932,""y"":723,""dx"":-30,""dy"":179,""t"":8334},{""x"":959,""y"":725,""dx"":-3,""dy"":181,""t"":8368},{""x"":939,""y"":686,""dx"":-23,""dy"":142,""t"":8402},{""x"":965,""y"":684,""dx"":3,""dy"":140,""t"":8436},{""x"":984,""y"":698,""dx"":22,""dy"":154,""t"":8470},{""x"":992,""y"":700,""dx"":30,""dy"":156,""t"":8505},{""x"":995,""y"":684,""dx"":33,""dy"":140,""t"":8538},{""x"":1003,""y"":659,""dx"":41,""dy"":115,""t"":8572},{""x"":993,""y"":642,""dx"":31,""dy"":98,""t"":8606},{""x"":999,""y"":624,""dx"":37,""dy"":80,""t"":8640},{""x"":1011,""y"":630,""dx"":49,""dy"":86,""t"":8675},{""x"":991,""y"":642,""dx"":29,""dy"":98,""t"":8708},{""x"":990,""y"":636,""dx"":28,""dy"":92,""t"":8742},{""x"":989,""y"":633,""dx"":27,""dy"":89,""t"":8777},{""x"":985,""y"":638,""dx"":23,""dy"":94,""t"":8810},{""x"":999,""y"":647,""dx"":37,""dy"":103,""t"":8844},{""x"":1005,""y"":611,""dx"":43,""dy"":67,""t"":8877},{""x"":1017,""y"":600,""dx"":55,""dy"":56,""t"":8912},{""x"":1002,""y"":591,""dx"":40,""dy"":47,""t"":8945},{""x"":1020,""y"":618,""dx"":58,""dy"":74,""t"":8981},{""x"":995,""y"":621,""dx"":33,""dy"":77,""t"":9013}],[{""x"":577,""y"":733,""dx"":90.5,""dy"":-77.5,""t"":10033},{""x"":590,""y"":722,""dx"":103.5,""dy"":-88.5,""t"":10068},{""x"":587,""y"":724,""dx"":100.5,""dy"":-86.5,""t"":10102},{""x"":582,""y"":719,""dx"":95.5,""dy"":-91.5,""t"":10136},{""x"":559,""y"":712,""dx"":72.5,""dy"":-98.5,""t"":10169},{""x"":571,""y"":719,""dx"":84.5,""dy"":-91.5,""t"":10204},{""x"":565,""y"":715,""dx"":78.5,""dy"":-95.5,""t"":10238},{""x"":568,""y"":725,""dx"":81.5,""dy"":-85.5,""t"":10273},{""x"":580,""y"":742,""dx"":93.5,""dy"":-68.5,""t"":10306},{""x"":598,""y"":740,""dx"":111.5,""dy"":-70.5,""t"":10339},{""x"":610,""y"":722,""dx"":123.5,""dy"":-88.5,""t"":10374},{""x"":616,""y"":727,""dx"":129.5,""dy"":-83.5,""t"":10407},{""x"":578,""y"":708,""dx"":91.5,""dy"":-102.5,""t"":10442},{""x"":576,""y"":700,""dx"":89.5,""dy"":-110.5,""t"":10475},{""x"":583,""y"":696,""dx"":96.5,""dy"":-114.5,""t"":10510},{""x"":601,""y"":687,""dx"":114.5,""dy"":-123.5,""t"":10544},{""x"":608,""y"":695,""dx"":121.5,""dy"":-115.5,""t"":10578},{""x"":594,""y"":724,""dx"":107.5,""dy"":-86.5,""t"":10612},{""x"":600,""y"":741,""dx"":113.5,""dy"":-69.5,""t"":10646},{""x"":579,""y"":738,""dx"":92.5,""dy"":-72.5,""t"":10680},{""x"":588,""y"":742,""dx"":101.5,""dy"":-68.5,""t"":10715},{""x"":610,""y"":759,""dx"":123.5,""dy"":-51.5,""t"":10748},{""x"":613,""y"":780,""dx"":126.5,""dy"":-30.5,""t"":10782},{""x"":625,""y"":780,""dx"":138.5,""dy"":-30.5,""t"":10816},{""x"":614,""y"":763,""dx"":127.5,""dy"":-47.5,""t"":10851},{""x"":631,""y"":790,""dx"":144.5,""dy"":-20.5,""t"":10883},{""x"":647,""y"":801,""dx"":160.5,""dy"":-9.5,""t"":10917},{""x"":641,""y"":801,""dx"":154.5,""dy"":-9.5,""t"":10952},{""x"":610,""y"":786,""dx"":123.5,""dy"":-24.5,""t"":10987},{""x"":602,""y"":778,""dx"":115.5,""dy"":-32.5,""t"":11020},{""x"":613,""y"":789,""dx"":126.5,""dy"":-21.5,""t"":11055},{""x"":627,""y"":790,""dx"":140.5,""dy"":-20.5,""t"":11087},{""x"":605,""y"":764,""dx"":118.5,""dy"":-46.5,""t"":11121},{""x"":597,""y"":747,""dx"":110.5,""dy"":-63.5,""t"":11155},{""x"":589,""y"":733,""dx"":102.5,""dy"":-77.5,""t"":11188},{""x"":589,""y"":727,""dx"":102.5,""dy"":-83.5,""t"":11224},{""x"":600,""y"":747,""dx"":113.5,""dy"":-63.5,""t"":11257},{""x"":608,""y"":766,""dx"":121.5,""dy"":-44.5,""t"":11292},{""x"":612,""y"":779,""dx"":125.5,""dy"":-31.5,""t"":11326},{""x"":622,""y"":787,""dx"":135.5,""dy"":-23.5,""t"":11359},{""x"":625,""y"":785,""dx"":138.5,""dy"":-25.5,""t"":11394},{""x"":629,""y"":792,""dx"":142.5,""dy"":-18.5,""t"":11428},{""x"":623,""y"":801,""dx"":136.5,""dy"":-9.5,""t"":11462},{""x"":616,""y"":794,""dx"":129.5,""dy"":-16.5,""t"":11496},{""x"":607,""y"":795,""dx"":120.5,""dy"":-15.5,""t"":11530},{""x"":613,""y"":806,""dx"":126.5,""dy"":-4.5,""t"":11564},{""x"":618,""y"":816,""dx"":131.5,""dy"":5.5,""t"":11596},{""x"":619,""y"":807,""dx"":132.5,""dy"":-3.5,""t"":11631},{""x"":629,""y"":798,""dx"":142.5,""dy"":-12.5,""t"":11665},{""x"":639,""y"":802,""dx"":152.5,""dy"":-8.5,""t"":11700},{""x"":633,""y"":807,""dx"":146.5,""dy"":-3.5,""t"":11734},{""x"":627,""y"":806,""dx"":140.5,""dy"":-4.5,""t"":11768},{""x"":627,""y"":794,""dx"":140.5,""dy"":-16.5,""t"":11801},{""x"":613,""y"":774,""dx"":126.5,""dy"":-36.5,""t"":11836},{""x"":589,""y"":773,""dx"":102.5,""dy"":-37.5,""t"":11871},{""x"":578,""y"":767,""dx"":91.5,""dy"":-43.5,""t"":11903},{""x"":554,""y"":765,""dx"":67.5,""dy"":-45.5,""t"":11938},{""x"":549,""y"":759,""dx"":62.5,""dy"":-51.5,""t"":11972},{""x"":552,""y"":738,""dx"":65.5,""dy"":-72.5,""t"":12006}],[{""x"":1312,""y"":628,""dx"":-125.5,""dy"":-182.5,""t"":13027},{""x"":1294,""y"":622,""dx"":-143.5,""dy"":-188.5,""t"":13060},{""x"":1291,""y"":631,""dx"":-146.5,""dy"":-179.5,""t"":13094},{""x"":1262,""y"":649,""dx"":-175.5,""dy"":-161.5,""t"":13129},{""x"":1261,""y"":670,""dx"":-176.5,""dy"":-140.5,""t"":13160},{""x"":1230,""y"":664,""dx"":-207.5,""dy"":-146.5,""t"":13195},{""x"":1236,""y"":677,""dx"":-201.5,""dy"":-133.5,""t"":13230},{""x"":1208,""y"":688,""dx"":-229.5,""dy"":-122.5,""t"":13263},{""x"":1209,""y"":701,""dx"":-228.5,""dy"":-109.5,""t"":13298},{""x"":1213,""y"":700,""dx"":-224.5,""dy"":-110.5,""t"":13331},{""x"":1199,""y"":713,""dx"":-238.5,""dy"":-97.5,""t"":13367},{""x"":1204,""y"":708,""dx"":-233.5,""dy"":-102.5,""t"":13400},{""x"":1198,""y"":691,""dx"":-239.5,""dy"":-119.5,""t"":13435},{""x"":1197,""y"":697,""dx"":-240.5,""dy"":-113.5,""t"":13467},{""x"":1190,""y"":692,""dx"":-247.5,""dy"":-118.5,""t"":13501},{""x"":1195,""y"":690,""dx"":-242.5,""dy"":-120.5,""t"":13535},{""x"":1192,""y"":697,""dx"":-245.5,""dy"":-113.5,""t"":13570},{""x"":1187,""y"":694,""dx"":-250.5,""dy"":-116.5,""t"":13605},{""x"":1186,""y"":693,""dx"":-251.5,""dy"":-117.5,""t"":13638},{""x"":1190,""y"":692,""dx"":-247.5,""dy"":-118.5,""t"":13672},{""x"":1185,""y"":697,""dx"":-252.5,""dy"":-113.5,""t"":13706},{""x"":1187,""y"":703,""dx"":-250.5,""dy"":-107.5,""t"":13740},{""x"":1184,""y"":711,""dx"":-253.5,""dy"":-99.5,""t"":13773},{""x"":1181,""y"":716,""dx"":-256.5,""dy"":-94.5,""t"":13808},{""x"":1158,""y"":713,""dx"":-279.5,""dy"":-97.5,""t"":13881},{""x"":1156,""y"":715,""dx"":-281.5,""dy"":-95.5,""t"":13909},{""x"":1165,""y"":712,""dx"":-272.5,""dy"":-98.5,""t"":13945},{""x"":1171,""y"":700,""dx"":-266.5,""dy"":-110.5,""t"":13978},{""x"":1171,""y"":702,""dx"":-266.5,""dy"":-108.5,""t"":14012},{""x"":1153,""y"":696,""dx"":-284.5,""dy"":-114.5,""t"":14045},{""x"":1139,""y"":693,""dx"":-298.5,""dy"":-117.5,""t"":14079},{""x"":1150,""y"":708,""dx"":-287.5,""dy"":-102.5,""t"":14116},{""x"":1126,""y"":693,""dx"":-311.5,""dy"":-117.5,""t"":14148},{""x"":1108,""y"":703,""dx"":-329.5,""dy"":-107.5,""t"":14182},{""x"":1140,""y"":674,""dx"":-297.5,""dy"":-136.5,""t"":14215},{""x"":1162,""y"":660,""dx"":-275.5,""dy"":-150.5,""t"":14250},{""x"":1187,""y"":652,""dx"":-250.5,""dy"":-158.5,""t"":14285},{""x"":1212,""y"":648,""dx"":-225.5,""dy"":-162.5,""t"":14318},{""x"":1187,""y"":628,""dx"":-250.5,""dy"":-182.5,""t"":14352},{""x"":1187,""y"":637,""dx"":-250.5,""dy"":-173.5,""t"":14386},{""x"":1186,""y"":651,""dx"":-251.5,""dy"":-159.5,""t"":14420},{""x"":1176,""y"":679,""dx"":-261.5,""dy"":-131.5,""t"":14453},{""x"":1166,""y"":710,""dx"":-271.5,""dy"":-100.5,""t"":14488},{""x"":1173,""y"":736,""dx"":-264.5,""dy"":-74.5,""t"":14522},{""x"":1178,""y"":745,""dx"":-259.5,""dy"":-65.5,""t"":14556},{""x"":1177,""y"":734,""dx"":-260.5,""dy"":-76.5,""t"":14590},{""x"":1155,""y"":734,""dx"":-282.5,""dy"":-76.5,""t"":14623},{""x"":1132,""y"":735,""dx"":-305.5,""dy"":-75.5,""t"":14658},{""x"":1122,""y"":723,""dx"":-315.5,""dy"":-87.5,""t"":14692},{""x"":1109,""y"":712,""dx"":-328.5,""dy"":-98.5,""t"":14726},{""x"":1099,""y"":703,""dx"":-338.5,""dy"":-107.5,""t"":14758},{""x"":1104,""y"":693,""dx"":-333.5,""dy"":-117.5,""t"":14794},{""x"":1098,""y"":698,""dx"":-339.5,""dy"":-112.5,""t"":14828},{""x"":1090,""y"":701,""dx"":-347.5,""dy"":-109.5,""t"":14861},{""x"":1087,""y"":708,""dx"":-350.5,""dy"":-102.5,""t"":14895},{""x"":1105,""y"":702,""dx"":-332.5,""dy"":-108.5,""t"":14930},{""x"":1118,""y"":688,""dx"":-319.5,""dy"":-122.5,""t"":14964},{""x"":1116,""y"":692,""dx"":-321.5,""dy"":-118.5,""t"":14997},{""x"":1098,""y"":714,""dx"":-339.5,""dy"":-96.5,""t"":15032}]]","[46.666666666666664,100,96.66666666666667,100,0]","[{""x"":-21.75,""y"":203.51666666666668,""r"":43.32478983828045},{""x"":-42.73728813559322,""y"":-32.29661016949152,""r"":53.301312145877596},{""x"":26.516666666666666,""y"":92.23333333333333,""r"":59.77158284471078},{""x"":115.27966101694915,""y"":-51.567796610169495,""r"":37.841358325053434},{""x"":-263.73728813559325,""y"":-118.70338983050847,""r"":41.94038600403189}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.31","validate","","","","","","","","","","",""
