"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","stimulus","load_time","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","ans","ISI","size","shapeORcolor","webgazer_data","webgazer_targets","target","response_answer","correct","webgazer_targets_data"
"true","fullscreen","0","5973","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","5979","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","8401","0.0-2.0-0.0","","","","","2419","{""name"":""scc"",""age"":""24""}","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","10081","0.0-2.0-1.0","","","","","1679","{""sex"":""女""}","[0]","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","4","11864","0.0-3.0","","","","","1782"," ","","<p>实验说明：该实验根据颜色和形状各有两组，每组实验开始前会有一个眼动校准。</p><p>按""space""键继续。</p>","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","5","16656","0.0-4.0","","","","","","","","","2164","","","","","","","","","","","","","","","",""
"","html-button-response","6","18384","0.0-5.0-0.0","","","","","1727","0","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","7","27660","0.0-5.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","8","28448","0.0-5.0-2.0","","","","","788","0","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","",""
"","webgazer-validate","9","45448","0.0-5.0-3.0","","","","","","","","","","[[{""x"":403,""y"":256,""dx"":-88,""dy"":-25,""t"":990},{""x"":417,""y"":249,""dx"":-74,""dy"":-32,""t"":1024},{""x"":436,""y"":229,""dx"":-55,""dy"":-52,""t"":1058},{""x"":417,""y"":247,""dx"":-74,""dy"":-34,""t"":1093},{""x"":417,""y"":232,""dx"":-74,""dy"":-49,""t"":1126},{""x"":432,""y"":266,""dx"":-59,""dy"":-15,""t"":1160},{""x"":427,""y"":283,""dx"":-64,""dy"":2,""t"":1194},{""x"":428,""y"":273,""dx"":-63,""dy"":-8,""t"":1228},{""x"":440,""y"":241,""dx"":-51,""dy"":-40,""t"":1262},{""x"":453,""y"":262,""dx"":-38,""dy"":-19,""t"":1296},{""x"":469,""y"":262,""dx"":-22,""dy"":-19,""t"":1330},{""x"":446,""y"":287,""dx"":-45,""dy"":6,""t"":1364},{""x"":459,""y"":284,""dx"":-32,""dy"":3,""t"":1398},{""x"":476,""y"":273,""dx"":-15,""dy"":-8,""t"":1432},{""x"":478,""y"":279,""dx"":-13,""dy"":-2,""t"":1466},{""x"":449,""y"":323,""dx"":-42,""dy"":42,""t"":1500},{""x"":452,""y"":334,""dx"":-39,""dy"":53,""t"":1533},{""x"":432,""y"":343,""dx"":-59,""dy"":62,""t"":1569},{""x"":453,""y"":297,""dx"":-38,""dy"":16,""t"":1602},{""x"":429,""y"":310,""dx"":-62,""dy"":29,""t"":1636},{""x"":442,""y"":281,""dx"":-49,""dy"":0,""t"":1670},{""x"":468,""y"":271,""dx"":-23,""dy"":-10,""t"":1704},{""x"":482,""y"":247,""dx"":-9,""dy"":-34,""t"":1738},{""x"":488,""y"":236,""dx"":-3,""dy"":-45,""t"":1770},{""x"":484,""y"":248,""dx"":-7,""dy"":-33,""t"":1806},{""x"":483,""y"":238,""dx"":-8,""dy"":-43,""t"":1840},{""x"":492,""y"":283,""dx"":1,""dy"":2,""t"":1874},{""x"":501,""y"":310,""dx"":10,""dy"":29,""t"":1908},{""x"":502,""y"":316,""dx"":11,""dy"":35,""t"":1942},{""x"":507,""y"":309,""dx"":16,""dy"":28,""t"":1977},{""x"":521,""y"":298,""dx"":30,""dy"":17,""t"":2011},{""x"":515,""y"":309,""dx"":24,""dy"":28,""t"":2044},{""x"":521,""y"":311,""dx"":30,""dy"":30,""t"":2078},{""x"":512,""y"":297,""dx"":21,""dy"":16,""t"":2112},{""x"":530,""y"":309,""dx"":39,""dy"":28,""t"":2147},{""x"":540,""y"":345,""dx"":49,""dy"":64,""t"":2177},{""x"":534,""y"":318,""dx"":43,""dy"":37,""t"":2214},{""x"":535,""y"":333,""dx"":44,""dy"":52,""t"":2248},{""x"":527,""y"":351,""dx"":36,""dy"":70,""t"":2281},{""x"":529,""y"":333,""dx"":38,""dy"":52,""t"":2316},{""x"":502,""y"":289,""dx"":11,""dy"":8,""t"":2350},{""x"":517,""y"":273,""dx"":26,""dy"":-8,""t"":2384},{""x"":511,""y"":261,""dx"":20,""dy"":-20,""t"":2418},{""x"":501,""y"":280,""dx"":10,""dy"":-1,""t"":2452},{""x"":485,""y"":285,""dx"":-6,""dy"":4,""t"":2486},{""x"":477,""y"":258,""dx"":-14,""dy"":-23,""t"":2520},{""x"":484,""y"":257,""dx"":-7,""dy"":-24,""t"":2554},{""x"":486,""y"":291,""dx"":-5,""dy"":10,""t"":2588},{""x"":477,""y"":270,""dx"":-14,""dy"":-11,""t"":2622},{""x"":469,""y"":291,""dx"":-22,""dy"":10,""t"":2656},{""x"":465,""y"":314,""dx"":-26,""dy"":33,""t"":2690},{""x"":462,""y"":292,""dx"":-29,""dy"":11,""t"":2723},{""x"":470,""y"":327,""dx"":-21,""dy"":46,""t"":2758},{""x"":468,""y"":322,""dx"":-23,""dy"":41,""t"":2792},{""x"":452,""y"":291,""dx"":-39,""dy"":10,""t"":2827},{""x"":478,""y"":315,""dx"":-13,""dy"":34,""t"":2860},{""x"":464,""y"":316,""dx"":-27,""dy"":35,""t"":2894},{""x"":466,""y"":350,""dx"":-25,""dy"":69,""t"":2928},{""x"":474,""y"":366,""dx"":-17,""dy"":85,""t"":2963}],[{""x"":1087,""y"":514,""dx"":-364,""dy"":233,""t"":4016},{""x"":1144,""y"":518,""dx"":-307,""dy"":237,""t"":4051},{""x"":1209,""y"":500,""dx"":-242,""dy"":219,""t"":4084},{""x"":1229,""y"":531,""dx"":-222,""dy"":250,""t"":4118},{""x"":1107,""y"":654,""dx"":-344,""dy"":373,""t"":4152},{""x"":984,""y"":778,""dx"":-467,""dy"":497,""t"":4186},{""x"":902,""y"":848,""dx"":-549,""dy"":567,""t"":4220},{""x"":865,""y"":842,""dx"":-586,""dy"":561,""t"":4254},{""x"":898,""y"":840,""dx"":-553,""dy"":559,""t"":4289},{""x"":988,""y"":735,""dx"":-463,""dy"":454,""t"":4322},{""x"":1090,""y"":667,""dx"":-361,""dy"":386,""t"":4356},{""x"":1181,""y"":551,""dx"":-270,""dy"":270,""t"":4391},{""x"":1250,""y"":438,""dx"":-201,""dy"":157,""t"":4425},{""x"":1294,""y"":316,""dx"":-157,""dy"":35,""t"":4458},{""x"":1344,""y"":204,""dx"":-107,""dy"":-77,""t"":4491},{""x"":1380,""y"":147,""dx"":-71,""dy"":-134,""t"":4525},{""x"":1408,""y"":89,""dx"":-43,""dy"":-192,""t"":4560},{""x"":1437,""y"":40,""dx"":-14,""dy"":-241,""t"":4594},{""x"":1443,""y"":20,""dx"":-8,""dy"":-261,""t"":4628},{""x"":1446,""y"":15,""dx"":-5,""dy"":-266,""t"":4662},{""x"":1461,""y"":10,""dx"":10,""dy"":-271,""t"":4707},{""x"":1448,""y"":62,""dx"":-3,""dy"":-219,""t"":4743},{""x"":1434,""y"":75,""dx"":-17,""dy"":-206,""t"":4769},{""x"":1421,""y"":70,""dx"":-30,""dy"":-211,""t"":4798},{""x"":1434,""y"":38,""dx"":-17,""dy"":-243,""t"":4831},{""x"":1438,""y"":53,""dx"":-13,""dy"":-228,""t"":4866},{""x"":1433,""y"":54,""dx"":-18,""dy"":-227,""t"":4901},{""x"":1426,""y"":76,""dx"":-25,""dy"":-205,""t"":4934},{""x"":1414,""y"":89,""dx"":-37,""dy"":-192,""t"":4968},{""x"":1407,""y"":123,""dx"":-44,""dy"":-158,""t"":5002},{""x"":1375,""y"":157,""dx"":-76,""dy"":-124,""t"":5036},{""x"":1368,""y"":162,""dx"":-83,""dy"":-119,""t"":5071},{""x"":1355,""y"":185,""dx"":-96,""dy"":-96,""t"":5103},{""x"":1341,""y"":192,""dx"":-110,""dy"":-89,""t"":5138},{""x"":1338,""y"":211,""dx"":-113,""dy"":-70,""t"":5172},{""x"":1339,""y"":236,""dx"":-112,""dy"":-45,""t"":5206},{""x"":1343,""y"":228,""dx"":-108,""dy"":-53,""t"":5241},{""x"":1349,""y"":244,""dx"":-102,""dy"":-37,""t"":5274},{""x"":1347,""y"":224,""dx"":-104,""dy"":-57,""t"":5308},{""x"":1346,""y"":206,""dx"":-105,""dy"":-75,""t"":5340},{""x"":1345,""y"":231,""dx"":-106,""dy"":-50,""t"":5376},{""x"":1336,""y"":228,""dx"":-115,""dy"":-53,""t"":5410},{""x"":1344,""y"":260,""dx"":-107,""dy"":-21,""t"":5444},{""x"":1346,""y"":258,""dx"":-105,""dy"":-23,""t"":5479},{""x"":1352,""y"":249,""dx"":-99,""dy"":-32,""t"":5512},{""x"":1360,""y"":258,""dx"":-91,""dy"":-23,""t"":5545},{""x"":1370,""y"":267,""dx"":-81,""dy"":-14,""t"":5580},{""x"":1365,""y"":275,""dx"":-86,""dy"":-6,""t"":5615},{""x"":1363,""y"":280,""dx"":-88,""dy"":-1,""t"":5648},{""x"":1344,""y"":292,""dx"":-107,""dy"":11,""t"":5681},{""x"":1363,""y"":287,""dx"":-88,""dy"":6,""t"":5715},{""x"":1352,""y"":290,""dx"":-99,""dy"":9,""t"":5750},{""x"":1349,""y"":306,""dx"":-102,""dy"":25,""t"":5785},{""x"":1343,""y"":352,""dx"":-108,""dy"":71,""t"":5818},{""x"":1344,""y"":341,""dx"":-107,""dy"":60,""t"":5853},{""x"":1353,""y"":364,""dx"":-98,""dy"":83,""t"":5886},{""x"":1370,""y"":378,""dx"":-81,""dy"":97,""t"":5919},{""x"":1383,""y"":389,""dx"":-68,""dy"":108,""t"":5954},{""x"":1385,""y"":423,""dx"":-66,""dy"":142,""t"":5988}],[{""x"":840,""y"":585,""dx"":-131,""dy"":34,""t"":7042},{""x"":824,""y"":584,""dx"":-147,""dy"":33,""t"":7076},{""x"":819,""y"":568,""dx"":-152,""dy"":17,""t"":7109},{""x"":833,""y"":572,""dx"":-138,""dy"":21,""t"":7145},{""x"":833,""y"":571,""dx"":-138,""dy"":20,""t"":7178},{""x"":851,""y"":512,""dx"":-120,""dy"":-39,""t"":7212},{""x"":841,""y"":526,""dx"":-130,""dy"":-25,""t"":7246},{""x"":845,""y"":516,""dx"":-126,""dy"":-35,""t"":7280},{""x"":843,""y"":511,""dx"":-128,""dy"":-40,""t"":7313},{""x"":842,""y"":508,""dx"":-129,""dy"":-43,""t"":7346},{""x"":854,""y"":534,""dx"":-117,""dy"":-17,""t"":7381},{""x"":873,""y"":555,""dx"":-98,""dy"":4,""t"":7416},{""x"":870,""y"":558,""dx"":-101,""dy"":7,""t"":7451},{""x"":868,""y"":563,""dx"":-103,""dy"":12,""t"":7484},{""x"":873,""y"":567,""dx"":-98,""dy"":16,""t"":7518},{""x"":864,""y"":576,""dx"":-107,""dy"":25,""t"":7551},{""x"":873,""y"":603,""dx"":-98,""dy"":52,""t"":7586},{""x"":889,""y"":615,""dx"":-82,""dy"":64,""t"":7620},{""x"":883,""y"":654,""dx"":-88,""dy"":103,""t"":7655},{""x"":898,""y"":640,""dx"":-73,""dy"":89,""t"":7688},{""x"":912,""y"":660,""dx"":-59,""dy"":109,""t"":7722},{""x"":904,""y"":638,""dx"":-67,""dy"":87,""t"":7756},{""x"":911,""y"":648,""dx"":-60,""dy"":97,""t"":7791},{""x"":944,""y"":639,""dx"":-27,""dy"":88,""t"":7824},{""x"":924,""y"":610,""dx"":-47,""dy"":59,""t"":7858},{""x"":910,""y"":586,""dx"":-61,""dy"":35,""t"":7892},{""x"":927,""y"":571,""dx"":-44,""dy"":20,""t"":7926},{""x"":900,""y"":562,""dx"":-71,""dy"":11,""t"":7959},{""x"":903,""y"":577,""dx"":-68,""dy"":26,""t"":7995},{""x"":889,""y"":540,""dx"":-82,""dy"":-11,""t"":8028},{""x"":867,""y"":549,""dx"":-104,""dy"":-2,""t"":8063},{""x"":853,""y"":561,""dx"":-118,""dy"":10,""t"":8095},{""x"":861,""y"":592,""dx"":-110,""dy"":41,""t"":8130},{""x"":879,""y"":601,""dx"":-92,""dy"":50,""t"":8164},{""x"":867,""y"":635,""dx"":-104,""dy"":84,""t"":8197},{""x"":858,""y"":650,""dx"":-113,""dy"":99,""t"":8232},{""x"":901,""y"":671,""dx"":-70,""dy"":120,""t"":8265},{""x"":919,""y"":700,""dx"":-52,""dy"":149,""t"":8300},{""x"":909,""y"":711,""dx"":-62,""dy"":160,""t"":8334},{""x"":915,""y"":722,""dx"":-56,""dy"":171,""t"":8367},{""x"":942,""y"":672,""dx"":-29,""dy"":121,""t"":8402},{""x"":950,""y"":677,""dx"":-21,""dy"":126,""t"":8436},{""x"":932,""y"":682,""dx"":-39,""dy"":131,""t"":8471},{""x"":916,""y"":686,""dx"":-55,""dy"":135,""t"":8501},{""x"":913,""y"":713,""dx"":-58,""dy"":162,""t"":8538},{""x"":901,""y"":696,""dx"":-70,""dy"":145,""t"":8572},{""x"":886,""y"":686,""dx"":-85,""dy"":135,""t"":8606},{""x"":873,""y"":690,""dx"":-98,""dy"":139,""t"":8641},{""x"":848,""y"":683,""dx"":-123,""dy"":132,""t"":8674},{""x"":851,""y"":678,""dx"":-120,""dy"":127,""t"":8707},{""x"":835,""y"":658,""dx"":-136,""dy"":107,""t"":8743},{""x"":827,""y"":622,""dx"":-144,""dy"":71,""t"":8776},{""x"":820,""y"":647,""dx"":-151,""dy"":96,""t"":8810},{""x"":828,""y"":683,""dx"":-143,""dy"":132,""t"":8844},{""x"":827,""y"":662,""dx"":-144,""dy"":111,""t"":8878},{""x"":828,""y"":654,""dx"":-143,""dy"":103,""t"":8911},{""x"":866,""y"":661,""dx"":-105,""dy"":110,""t"":8946},{""x"":860,""y"":671,""dx"":-111,""dy"":120,""t"":8980}],[{""x"":569,""y"":828,""dx"":78,""dy"":7,""t"":10034},{""x"":576,""y"":811,""dx"":85,""dy"":-10,""t"":10067},{""x"":611,""y"":797,""dx"":120,""dy"":-24,""t"":10102},{""x"":599,""y"":815,""dx"":108,""dy"":-6,""t"":10135},{""x"":604,""y"":832,""dx"":113,""dy"":11,""t"":10170},{""x"":617,""y"":816,""dx"":126,""dy"":-5,""t"":10204},{""x"":627,""y"":810,""dx"":136,""dy"":-11,""t"":10238},{""x"":620,""y"":821,""dx"":129,""dy"":0,""t"":10272},{""x"":621,""y"":830,""dx"":130,""dy"":9,""t"":10306},{""x"":610,""y"":834,""dx"":119,""dy"":13,""t"":10340},{""x"":619,""y"":843,""dx"":128,""dy"":22,""t"":10375},{""x"":611,""y"":847,""dx"":120,""dy"":26,""t"":10408},{""x"":611,""y"":868,""dx"":120,""dy"":47,""t"":10442},{""x"":580,""y"":848,""dx"":89,""dy"":27,""t"":10476},{""x"":588,""y"":849,""dx"":97,""dy"":28,""t"":10508},{""x"":595,""y"":844,""dx"":104,""dy"":23,""t"":10544},{""x"":583,""y"":802,""dx"":92,""dy"":-19,""t"":10578},{""x"":566,""y"":802,""dx"":75,""dy"":-19,""t"":10612},{""x"":563,""y"":831,""dx"":72,""dy"":10,""t"":10647},{""x"":563,""y"":847,""dx"":72,""dy"":26,""t"":10681},{""x"":577,""y"":861,""dx"":86,""dy"":40,""t"":10714},{""x"":587,""y"":877,""dx"":96,""dy"":56,""t"":10748},{""x"":588,""y"":894,""dx"":97,""dy"":73,""t"":10781},{""x"":597,""y"":898,""dx"":106,""dy"":77,""t"":10816},{""x"":605,""y"":902,""dx"":114,""dy"":81,""t"":10849},{""x"":610,""y"":916,""dx"":119,""dy"":95,""t"":10884},{""x"":622,""y"":900,""dx"":131,""dy"":79,""t"":10918},{""x"":621,""y"":901,""dx"":130,""dy"":80,""t"":10953},{""x"":605,""y"":903,""dx"":114,""dy"":82,""t"":10986},{""x"":590,""y"":918,""dx"":99,""dy"":97,""t"":11020},{""x"":596,""y"":939,""dx"":105,""dy"":118,""t"":11053},{""x"":589,""y"":957,""dx"":98,""dy"":136,""t"":11088},{""x"":608,""y"":966,""dx"":117,""dy"":145,""t"":11122},{""x"":610,""y"":959,""dx"":119,""dy"":138,""t"":11156},{""x"":622,""y"":966,""dx"":131,""dy"":145,""t"":11190},{""x"":615,""y"":972,""dx"":124,""dy"":151,""t"":11224},{""x"":628,""y"":981,""dx"":137,""dy"":160,""t"":11258},{""x"":593,""y"":1013,""dx"":102,""dy"":192,""t"":11291},{""x"":581,""y"":1034,""dx"":90,""dy"":213,""t"":11326},{""x"":602,""y"":1022,""dx"":111,""dy"":201,""t"":11360},{""x"":582,""y"":1038,""dx"":91,""dy"":217,""t"":11394},{""x"":583,""y"":1035,""dx"":92,""dy"":214,""t"":11428},{""x"":586,""y"":1044,""dx"":95,""dy"":223,""t"":11463},{""x"":575,""y"":1033,""dx"":84,""dy"":212,""t"":11496},{""x"":557,""y"":1025,""dx"":66,""dy"":204,""t"":11531},{""x"":567,""y"":1006,""dx"":76,""dy"":185,""t"":11564},{""x"":578,""y"":1013,""dx"":87,""dy"":192,""t"":11598},{""x"":591,""y"":1004,""dx"":100,""dy"":183,""t"":11631},{""x"":606,""y"":998,""dx"":115,""dy"":177,""t"":11666},{""x"":626,""y"":976,""dx"":135,""dy"":155,""t"":11700},{""x"":626,""y"":1000,""dx"":135,""dy"":179,""t"":11734},{""x"":609,""y"":1031,""dx"":118,""dy"":210,""t"":11767},{""x"":603,""y"":1036,""dx"":112,""dy"":215,""t"":11803},{""x"":602,""y"":1051,""dx"":111,""dy"":230,""t"":11836},{""x"":594,""y"":1050,""dx"":103,""dy"":229,""t"":11869},{""x"":606,""y"":1052,""dx"":115,""dy"":231,""t"":11904},{""x"":635,""y"":1034,""dx"":144,""dy"":213,""t"":11938},{""x"":616,""y"":1034,""dx"":125,""dy"":213,""t"":11973},{""x"":620,""y"":1016,""dx"":129,""dy"":195,""t"":12006}],[{""x"":1447,""y"":768,""dx"":-4,""dy"":-53,""t"":13026},{""x"":1436,""y"":764,""dx"":-15,""dy"":-57,""t"":13060},{""x"":1450,""y"":765,""dx"":-1,""dy"":-56,""t"":13094},{""x"":1419,""y"":767,""dx"":-32,""dy"":-54,""t"":13128},{""x"":1387,""y"":787,""dx"":-64,""dy"":-34,""t"":13162},{""x"":1369,""y"":786,""dx"":-82,""dy"":-35,""t"":13196},{""x"":1369,""y"":783,""dx"":-82,""dy"":-38,""t"":13230},{""x"":1353,""y"":771,""dx"":-98,""dy"":-50,""t"":13264},{""x"":1338,""y"":778,""dx"":-113,""dy"":-43,""t"":13298},{""x"":1333,""y"":793,""dx"":-118,""dy"":-28,""t"":13331},{""x"":1339,""y"":797,""dx"":-112,""dy"":-24,""t"":13367},{""x"":1337,""y"":783,""dx"":-114,""dy"":-38,""t"":13400},{""x"":1328,""y"":788,""dx"":-123,""dy"":-33,""t"":13434},{""x"":1344,""y"":783,""dx"":-107,""dy"":-38,""t"":13468},{""x"":1360,""y"":792,""dx"":-91,""dy"":-29,""t"":13502},{""x"":1354,""y"":801,""dx"":-97,""dy"":-20,""t"":13536},{""x"":1331,""y"":813,""dx"":-120,""dy"":-8,""t"":13571},{""x"":1318,""y"":819,""dx"":-133,""dy"":-2,""t"":13604},{""x"":1313,""y"":830,""dx"":-138,""dy"":9,""t"":13638},{""x"":1309,""y"":838,""dx"":-142,""dy"":17,""t"":13670},{""x"":1322,""y"":841,""dx"":-129,""dy"":20,""t"":13706},{""x"":1340,""y"":826,""dx"":-111,""dy"":5,""t"":13741},{""x"":1330,""y"":844,""dx"":-121,""dy"":23,""t"":13774},{""x"":1332,""y"":845,""dx"":-119,""dy"":24,""t"":13820},{""x"":1338,""y"":850,""dx"":-113,""dy"":29,""t"":13861},{""x"":1344,""y"":855,""dx"":-107,""dy"":34,""t"":13874},{""x"":1336,""y"":857,""dx"":-115,""dy"":36,""t"":13911},{""x"":1343,""y"":852,""dx"":-108,""dy"":31,""t"":13944},{""x"":1343,""y"":841,""dx"":-108,""dy"":20,""t"":13978},{""x"":1339,""y"":858,""dx"":-112,""dy"":37,""t"":14012},{""x"":1348,""y"":864,""dx"":-103,""dy"":43,""t"":14046},{""x"":1344,""y"":848,""dx"":-107,""dy"":27,""t"":14078},{""x"":1331,""y"":845,""dx"":-120,""dy"":24,""t"":14114},{""x"":1327,""y"":864,""dx"":-124,""dy"":43,""t"":14148},{""x"":1329,""y"":867,""dx"":-122,""dy"":46,""t"":14181},{""x"":1339,""y"":870,""dx"":-112,""dy"":49,""t"":14216},{""x"":1325,""y"":858,""dx"":-126,""dy"":37,""t"":14250},{""x"":1335,""y"":876,""dx"":-116,""dy"":55,""t"":14283},{""x"":1321,""y"":870,""dx"":-130,""dy"":49,""t"":14318},{""x"":1316,""y"":862,""dx"":-135,""dy"":41,""t"":14352},{""x"":1336,""y"":876,""dx"":-115,""dy"":55,""t"":14386},{""x"":1329,""y"":868,""dx"":-122,""dy"":47,""t"":14421},{""x"":1334,""y"":880,""dx"":-117,""dy"":59,""t"":14454},{""x"":1317,""y"":846,""dx"":-134,""dy"":25,""t"":14489},{""x"":1307,""y"":851,""dx"":-144,""dy"":30,""t"":14522},{""x"":1301,""y"":851,""dx"":-150,""dy"":30,""t"":14557},{""x"":1299,""y"":869,""dx"":-152,""dy"":48,""t"":14590},{""x"":1301,""y"":867,""dx"":-150,""dy"":46,""t"":14624},{""x"":1300,""y"":846,""dx"":-151,""dy"":25,""t"":14658},{""x"":1288,""y"":858,""dx"":-163,""dy"":37,""t"":14692},{""x"":1280,""y"":853,""dx"":-171,""dy"":32,""t"":14726},{""x"":1293,""y"":863,""dx"":-158,""dy"":42,""t"":14760},{""x"":1308,""y"":899,""dx"":-143,""dy"":78,""t"":14794},{""x"":1294,""y"":909,""dx"":-157,""dy"":88,""t"":14827},{""x"":1297,""y"":891,""dx"":-154,""dy"":70,""t"":14862},{""x"":1302,""y"":898,""dx"":-149,""dy"":77,""t"":14896},{""x"":1292,""y"":888,""dx"":-159,""dy"":67,""t"":14931},{""x"":1292,""y"":906,""dx"":-159,""dy"":85,""t"":14963},{""x"":1287,""y"":901,""dx"":-164,""dy"":80,""t"":14998}]]","[100,59.32203389830508,100,61.016949152542374,100]","[{""x"":-15.847457627118644,""y"":9.186440677966102,""r"":41.960518918931314},{""x"":-141.33898305084745,""y"":18.491525423728813,""r"":149.35647460606094},{""x"":-95.62068965517241,""y"":67.3103448275862,""r"":93.75689279756338},{""x"":108,""y"":108.32203389830508,""r"":88.60865384566075},{""x"":-117.55932203389831,""y"":18.305084745762713,""r"":36.78405816095954}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.41","validate","","","","","","","","","",""
