"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","load_time","stimulus","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","phase","ans","ISI","webgazer_data","webgazer_targets","size","target","response_answer","correct","webgazer_targets_data"
"","webgazer-calibrate","10","81338","0.0-4.0-4.0-0.0-1.0","","","","","","","","","","","","","","","","recalibration","","","","","","","","",""
"","html-button-response","11","82046","0.0-4.0-4.0-0.0-2.0","","","","","708","0","","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","recalibration","","","","","","","","",""
"","webgazer-validate","12","105358","0.0-4.0-4.0-0.0-3.0","","","","","","","","","","[[{""x"":395,""y"":216,""dx"":-91.5,""dy"":-61.5,""t"":990},{""x"":384,""y"":225,""dx"":-102.5,""dy"":-52.5,""t"":1023},{""x"":434,""y"":238,""dx"":-52.5,""dy"":-39.5,""t"":1057},{""x"":431,""y"":270,""dx"":-55.5,""dy"":-7.5,""t"":1092},{""x"":441,""y"":259,""dx"":-45.5,""dy"":-18.5,""t"":1126},{""x"":458,""y"":254,""dx"":-28.5,""dy"":-23.5,""t"":1160},{""x"":408,""y"":252,""dx"":-78.5,""dy"":-25.5,""t"":1193},{""x"":421,""y"":246,""dx"":-65.5,""dy"":-31.5,""t"":1225},{""x"":412,""y"":263,""dx"":-74.5,""dy"":-14.5,""t"":1262},{""x"":410,""y"":257,""dx"":-76.5,""dy"":-20.5,""t"":1296},{""x"":423,""y"":243,""dx"":-63.5,""dy"":-34.5,""t"":1330},{""x"":380,""y"":227,""dx"":-106.5,""dy"":-50.5,""t"":1363},{""x"":372,""y"":225,""dx"":-114.5,""dy"":-52.5,""t"":1398},{""x"":376,""y"":229,""dx"":-110.5,""dy"":-48.5,""t"":1433},{""x"":429,""y"":219,""dx"":-57.5,""dy"":-58.5,""t"":1467},{""x"":435,""y"":205,""dx"":-51.5,""dy"":-72.5,""t"":1500},{""x"":444,""y"":214,""dx"":-42.5,""dy"":-63.5,""t"":1534},{""x"":404,""y"":234,""dx"":-82.5,""dy"":-43.5,""t"":1568},{""x"":421,""y"":238,""dx"":-65.5,""dy"":-39.5,""t"":1601},{""x"":435,""y"":241,""dx"":-51.5,""dy"":-36.5,""t"":1634},{""x"":460,""y"":262,""dx"":-26.5,""dy"":-15.5,""t"":1671},{""x"":471,""y"":250,""dx"":-15.5,""dy"":-27.5,""t"":1704},{""x"":499,""y"":236,""dx"":12.5,""dy"":-41.5,""t"":1739},{""x"":521,""y"":242,""dx"":34.5,""dy"":-35.5,""t"":1772},{""x"":501,""y"":245,""dx"":14.5,""dy"":-32.5,""t"":1806},{""x"":523,""y"":254,""dx"":36.5,""dy"":-23.5,""t"":1840},{""x"":571,""y"":264,""dx"":84.5,""dy"":-13.5,""t"":1874},{""x"":585,""y"":265,""dx"":98.5,""dy"":-12.5,""t"":1907},{""x"":619,""y"":252,""dx"":132.5,""dy"":-25.5,""t"":1942},{""x"":623,""y"":279,""dx"":136.5,""dy"":1.5,""t"":1975},{""x"":640,""y"":281,""dx"":153.5,""dy"":3.5,""t"":2010},{""x"":608,""y"":273,""dx"":121.5,""dy"":-4.5,""t"":2044},{""x"":615,""y"":252,""dx"":128.5,""dy"":-25.5,""t"":2078},{""x"":574,""y"":234,""dx"":87.5,""dy"":-43.5,""t"":2111},{""x"":545,""y"":216,""dx"":58.5,""dy"":-61.5,""t"":2146},{""x"":528,""y"":227,""dx"":41.5,""dy"":-50.5,""t"":2180},{""x"":532,""y"":209,""dx"":45.5,""dy"":-68.5,""t"":2214},{""x"":472,""y"":212,""dx"":-14.5,""dy"":-65.5,""t"":2248},{""x"":471,""y"":194,""dx"":-15.5,""dy"":-83.5,""t"":2282},{""x"":443,""y"":194,""dx"":-43.5,""dy"":-83.5,""t"":2316},{""x"":467,""y"":194,""dx"":-19.5,""dy"":-83.5,""t"":2350},{""x"":444,""y"":211,""dx"":-42.5,""dy"":-66.5,""t"":2384},{""x"":396,""y"":192,""dx"":-90.5,""dy"":-85.5,""t"":2417},{""x"":387,""y"":171,""dx"":-99.5,""dy"":-106.5,""t"":2452},{""x"":348,""y"":147,""dx"":-138.5,""dy"":-130.5,""t"":2485},{""x"":326,""y"":138,""dx"":-160.5,""dy"":-139.5,""t"":2520},{""x"":334,""y"":130,""dx"":-152.5,""dy"":-147.5,""t"":2554},{""x"":333,""y"":115,""dx"":-153.5,""dy"":-162.5,""t"":2588},{""x"":339,""y"":124,""dx"":-147.5,""dy"":-153.5,""t"":2622},{""x"":314,""y"":150,""dx"":-172.5,""dy"":-127.5,""t"":2656},{""x"":272,""y"":164,""dx"":-214.5,""dy"":-113.5,""t"":2690},{""x"":286,""y"":186,""dx"":-200.5,""dy"":-91.5,""t"":2724},{""x"":301,""y"":210,""dx"":-185.5,""dy"":-67.5,""t"":2757},{""x"":317,""y"":182,""dx"":-169.5,""dy"":-95.5,""t"":2792},{""x"":336,""y"":151,""dx"":-150.5,""dy"":-126.5,""t"":2825},{""x"":380,""y"":159,""dx"":-106.5,""dy"":-118.5,""t"":2860},{""x"":450,""y"":160,""dx"":-36.5,""dy"":-117.5,""t"":2894},{""x"":444,""y"":157,""dx"":-42.5,""dy"":-120.5,""t"":2927},{""x"":458,""y"":148,""dx"":-28.5,""dy"":-129.5,""t"":2961}],[{""x"":1384,""y"":235,""dx"":-53.5,""dy"":-42.5,""t"":4016},{""x"":1369,""y"":255,""dx"":-68.5,""dy"":-22.5,""t"":4050},{""x"":1374,""y"":248,""dx"":-63.5,""dy"":-29.5,""t"":4084},{""x"":1373,""y"":266,""dx"":-64.5,""dy"":-11.5,""t"":4117},{""x"":1389,""y"":260,""dx"":-48.5,""dy"":-17.5,""t"":4152},{""x"":1384,""y"":262,""dx"":-53.5,""dy"":-15.5,""t"":4186},{""x"":1358,""y"":274,""dx"":-79.5,""dy"":-3.5,""t"":4220},{""x"":1353,""y"":287,""dx"":-84.5,""dy"":9.5,""t"":4254},{""x"":1364,""y"":284,""dx"":-73.5,""dy"":6.5,""t"":4288},{""x"":1358,""y"":288,""dx"":-79.5,""dy"":10.5,""t"":4322},{""x"":1353,""y"":282,""dx"":-84.5,""dy"":4.5,""t"":4356},{""x"":1344,""y"":275,""dx"":-93.5,""dy"":-2.5,""t"":4389},{""x"":1359,""y"":318,""dx"":-78.5,""dy"":40.5,""t"":4424},{""x"":1341,""y"":303,""dx"":-96.5,""dy"":25.5,""t"":4458},{""x"":1341,""y"":288,""dx"":-96.5,""dy"":10.5,""t"":4492},{""x"":1339,""y"":273,""dx"":-98.5,""dy"":-4.5,""t"":4526},{""x"":1338,""y"":250,""dx"":-99.5,""dy"":-27.5,""t"":4561},{""x"":1350,""y"":245,""dx"":-87.5,""dy"":-32.5,""t"":4594},{""x"":1332,""y"":240,""dx"":-105.5,""dy"":-37.5,""t"":4628},{""x"":1322,""y"":258,""dx"":-115.5,""dy"":-19.5,""t"":4662},{""x"":1331,""y"":259,""dx"":-106.5,""dy"":-18.5,""t"":4696},{""x"":1342,""y"":262,""dx"":-95.5,""dy"":-15.5,""t"":4730},{""x"":1352,""y"":252,""dx"":-85.5,""dy"":-25.5,""t"":4763},{""x"":1353,""y"":261,""dx"":-84.5,""dy"":-16.5,""t"":4796},{""x"":1336,""y"":267,""dx"":-101.5,""dy"":-10.5,""t"":4832},{""x"":1381,""y"":285,""dx"":-56.5,""dy"":7.5,""t"":4866},{""x"":1381,""y"":287,""dx"":-56.5,""dy"":9.5,""t"":4900},{""x"":1349,""y"":265,""dx"":-88.5,""dy"":-12.5,""t"":4934},{""x"":1320,""y"":238,""dx"":-117.5,""dy"":-39.5,""t"":4967},{""x"":1309,""y"":243,""dx"":-128.5,""dy"":-34.5,""t"":5002},{""x"":1303,""y"":236,""dx"":-134.5,""dy"":-41.5,""t"":5036},{""x"":1317,""y"":270,""dx"":-120.5,""dy"":-7.5,""t"":5069},{""x"":1323,""y"":260,""dx"":-114.5,""dy"":-17.5,""t"":5104},{""x"":1342,""y"":242,""dx"":-95.5,""dy"":-35.5,""t"":5138},{""x"":1317,""y"":246,""dx"":-120.5,""dy"":-31.5,""t"":5171},{""x"":1296,""y"":249,""dx"":-141.5,""dy"":-28.5,""t"":5203},{""x"":1314,""y"":264,""dx"":-123.5,""dy"":-13.5,""t"":5240},{""x"":1342,""y"":267,""dx"":-95.5,""dy"":-10.5,""t"":5274},{""x"":1345,""y"":265,""dx"":-92.5,""dy"":-12.5,""t"":5308},{""x"":1331,""y"":245,""dx"":-106.5,""dy"":-32.5,""t"":5341},{""x"":1317,""y"":229,""dx"":-120.5,""dy"":-48.5,""t"":5376},{""x"":1323,""y"":236,""dx"":-114.5,""dy"":-41.5,""t"":5410},{""x"":1322,""y"":224,""dx"":-115.5,""dy"":-53.5,""t"":5444},{""x"":1315,""y"":210,""dx"":-122.5,""dy"":-67.5,""t"":5478},{""x"":1337,""y"":192,""dx"":-100.5,""dy"":-85.5,""t"":5511},{""x"":1359,""y"":213,""dx"":-78.5,""dy"":-64.5,""t"":5546},{""x"":1359,""y"":205,""dx"":-78.5,""dy"":-72.5,""t"":5581},{""x"":1355,""y"":201,""dx"":-82.5,""dy"":-76.5,""t"":5613},{""x"":1370,""y"":227,""dx"":-67.5,""dy"":-50.5,""t"":5649},{""x"":1349,""y"":226,""dx"":-88.5,""dy"":-51.5,""t"":5682},{""x"":1352,""y"":212,""dx"":-85.5,""dy"":-65.5,""t"":5716},{""x"":1376,""y"":212,""dx"":-61.5,""dy"":-65.5,""t"":5749},{""x"":1372,""y"":220,""dx"":-65.5,""dy"":-57.5,""t"":5784},{""x"":1381,""y"":217,""dx"":-56.5,""dy"":-60.5,""t"":5818},{""x"":1393,""y"":210,""dx"":-44.5,""dy"":-67.5,""t"":5852},{""x"":1391,""y"":223,""dx"":-46.5,""dy"":-54.5,""t"":5887},{""x"":1406,""y"":228,""dx"":-31.5,""dy"":-49.5,""t"":5919},{""x"":1388,""y"":222,""dx"":-49.5,""dy"":-55.5,""t"":5953},{""x"":1387,""y"":217,""dx"":-50.5,""dy"":-60.5,""t"":5988}],[{""x"":999,""y"":530,""dx"":37,""dy"":-14,""t"":7008},{""x"":994,""y"":520,""dx"":32,""dy"":-24,""t"":7042},{""x"":946,""y"":505,""dx"":-16,""dy"":-39,""t"":7075},{""x"":969,""y"":493,""dx"":7,""dy"":-51,""t"":7110},{""x"":997,""y"":480,""dx"":35,""dy"":-64,""t"":7144},{""x"":990,""y"":483,""dx"":28,""dy"":-61,""t"":7177},{""x"":1034,""y"":494,""dx"":72,""dy"":-50,""t"":7211},{""x"":1045,""y"":486,""dx"":83,""dy"":-58,""t"":7245},{""x"":1002,""y"":471,""dx"":40,""dy"":-73,""t"":7280},{""x"":1016,""y"":470,""dx"":54,""dy"":-74,""t"":7315},{""x"":1042,""y"":462,""dx"":80,""dy"":-82,""t"":7348},{""x"":1016,""y"":461,""dx"":54,""dy"":-83,""t"":7382},{""x"":1022,""y"":470,""dx"":60,""dy"":-74,""t"":7416},{""x"":1034,""y"":472,""dx"":72,""dy"":-72,""t"":7450},{""x"":1075,""y"":483,""dx"":113,""dy"":-61,""t"":7484},{""x"":1081,""y"":488,""dx"":119,""dy"":-56,""t"":7517},{""x"":1069,""y"":497,""dx"":107,""dy"":-47,""t"":7552},{""x"":1034,""y"":490,""dx"":72,""dy"":-54,""t"":7585},{""x"":1049,""y"":510,""dx"":87,""dy"":-34,""t"":7619},{""x"":1051,""y"":503,""dx"":89,""dy"":-41,""t"":7654},{""x"":1060,""y"":505,""dx"":98,""dy"":-39,""t"":7689},{""x"":999,""y"":498,""dx"":37,""dy"":-46,""t"":7722},{""x"":985,""y"":487,""dx"":23,""dy"":-57,""t"":7756},{""x"":981,""y"":472,""dx"":19,""dy"":-72,""t"":7791},{""x"":990,""y"":480,""dx"":28,""dy"":-64,""t"":7824},{""x"":1000,""y"":495,""dx"":38,""dy"":-49,""t"":7858},{""x"":1024,""y"":510,""dx"":62,""dy"":-34,""t"":7893},{""x"":1051,""y"":513,""dx"":89,""dy"":-31,""t"":7926},{""x"":1030,""y"":507,""dx"":68,""dy"":-37,""t"":7973},{""x"":1002,""y"":484,""dx"":40,""dy"":-60,""t"":8017},{""x"":978,""y"":465,""dx"":16,""dy"":-79,""t"":8028},{""x"":975,""y"":467,""dx"":13,""dy"":-77,""t"":8062},{""x"":947,""y"":440,""dx"":-15,""dy"":-104,""t"":8096},{""x"":918,""y"":422,""dx"":-44,""dy"":-122,""t"":8129},{""x"":918,""y"":430,""dx"":-44,""dy"":-114,""t"":8164},{""x"":930,""y"":451,""dx"":-32,""dy"":-93,""t"":8197},{""x"":900,""y"":442,""dx"":-62,""dy"":-102,""t"":8232},{""x"":878,""y"":454,""dx"":-84,""dy"":-90,""t"":8267},{""x"":883,""y"":472,""dx"":-79,""dy"":-72,""t"":8300},{""x"":902,""y"":493,""dx"":-60,""dy"":-51,""t"":8334},{""x"":919,""y"":510,""dx"":-43,""dy"":-34,""t"":8366},{""x"":933,""y"":502,""dx"":-29,""dy"":-42,""t"":8402},{""x"":942,""y"":467,""dx"":-20,""dy"":-77,""t"":8436},{""x"":959,""y"":473,""dx"":-3,""dy"":-71,""t"":8470},{""x"":954,""y"":469,""dx"":-8,""dy"":-75,""t"":8504},{""x"":961,""y"":458,""dx"":-1,""dy"":-86,""t"":8539},{""x"":924,""y"":452,""dx"":-38,""dy"":-92,""t"":8572},{""x"":918,""y"":461,""dx"":-44,""dy"":-83,""t"":8606},{""x"":888,""y"":459,""dx"":-74,""dy"":-85,""t"":8640},{""x"":869,""y"":462,""dx"":-93,""dy"":-82,""t"":8674},{""x"":870,""y"":480,""dx"":-92,""dy"":-64,""t"":8708},{""x"":897,""y"":465,""dx"":-65,""dy"":-79,""t"":8742},{""x"":921,""y"":453,""dx"":-41,""dy"":-91,""t"":8774},{""x"":903,""y"":449,""dx"":-59,""dy"":-95,""t"":8811},{""x"":884,""y"":456,""dx"":-78,""dy"":-88,""t"":8844},{""x"":881,""y"":443,""dx"":-81,""dy"":-101,""t"":8878},{""x"":933,""y"":465,""dx"":-29,""dy"":-79,""t"":8912},{""x"":943,""y"":473,""dx"":-19,""dy"":-71,""t"":8947},{""x"":908,""y"":462,""dx"":-54,""dy"":-82,""t"":8980}],[{""x"":433,""y"":644,""dx"":-53.5,""dy"":-166.5,""t"":10034},{""x"":428,""y"":640,""dx"":-58.5,""dy"":-170.5,""t"":10068},{""x"":409,""y"":655,""dx"":-77.5,""dy"":-155.5,""t"":10102},{""x"":414,""y"":665,""dx"":-72.5,""dy"":-145.5,""t"":10136},{""x"":414,""y"":668,""dx"":-72.5,""dy"":-142.5,""t"":10170},{""x"":423,""y"":664,""dx"":-63.5,""dy"":-146.5,""t"":10203},{""x"":428,""y"":679,""dx"":-58.5,""dy"":-131.5,""t"":10239},{""x"":426,""y"":681,""dx"":-60.5,""dy"":-129.5,""t"":10272},{""x"":435,""y"":682,""dx"":-51.5,""dy"":-128.5,""t"":10306},{""x"":443,""y"":682,""dx"":-43.5,""dy"":-128.5,""t"":10338},{""x"":465,""y"":672,""dx"":-21.5,""dy"":-138.5,""t"":10374},{""x"":459,""y"":669,""dx"":-27.5,""dy"":-141.5,""t"":10408},{""x"":459,""y"":649,""dx"":-27.5,""dy"":-161.5,""t"":10443},{""x"":428,""y"":653,""dx"":-58.5,""dy"":-157.5,""t"":10476},{""x"":455,""y"":651,""dx"":-31.5,""dy"":-159.5,""t"":10510},{""x"":426,""y"":659,""dx"":-60.5,""dy"":-151.5,""t"":10544},{""x"":390,""y"":660,""dx"":-96.5,""dy"":-150.5,""t"":10578},{""x"":387,""y"":665,""dx"":-99.5,""dy"":-145.5,""t"":10612},{""x"":408,""y"":656,""dx"":-78.5,""dy"":-154.5,""t"":10645},{""x"":416,""y"":668,""dx"":-70.5,""dy"":-142.5,""t"":10681},{""x"":441,""y"":669,""dx"":-45.5,""dy"":-141.5,""t"":10715},{""x"":455,""y"":664,""dx"":-31.5,""dy"":-146.5,""t"":10749},{""x"":477,""y"":670,""dx"":-9.5,""dy"":-140.5,""t"":10782},{""x"":480,""y"":673,""dx"":-6.5,""dy"":-137.5,""t"":10816},{""x"":488,""y"":678,""dx"":1.5,""dy"":-132.5,""t"":10850},{""x"":484,""y"":677,""dx"":-2.5,""dy"":-133.5,""t"":10884},{""x"":479,""y"":680,""dx"":-7.5,""dy"":-130.5,""t"":10918},{""x"":474,""y"":678,""dx"":-12.5,""dy"":-132.5,""t"":10952},{""x"":456,""y"":689,""dx"":-30.5,""dy"":-121.5,""t"":10986},{""x"":445,""y"":687,""dx"":-41.5,""dy"":-123.5,""t"":11020},{""x"":434,""y"":692,""dx"":-52.5,""dy"":-118.5,""t"":11055},{""x"":443,""y"":693,""dx"":-43.5,""dy"":-117.5,""t"":11088},{""x"":454,""y"":697,""dx"":-32.5,""dy"":-113.5,""t"":11122},{""x"":445,""y"":699,""dx"":-41.5,""dy"":-111.5,""t"":11156},{""x"":404,""y"":691,""dx"":-82.5,""dy"":-119.5,""t"":11190},{""x"":400,""y"":703,""dx"":-86.5,""dy"":-107.5,""t"":11225},{""x"":395,""y"":714,""dx"":-91.5,""dy"":-96.5,""t"":11258},{""x"":390,""y"":704,""dx"":-96.5,""dy"":-106.5,""t"":11291},{""x"":378,""y"":706,""dx"":-108.5,""dy"":-104.5,""t"":11326},{""x"":406,""y"":701,""dx"":-80.5,""dy"":-109.5,""t"":11360},{""x"":404,""y"":705,""dx"":-82.5,""dy"":-105.5,""t"":11394},{""x"":385,""y"":703,""dx"":-101.5,""dy"":-107.5,""t"":11427},{""x"":419,""y"":697,""dx"":-67.5,""dy"":-113.5,""t"":11462},{""x"":415,""y"":690,""dx"":-71.5,""dy"":-120.5,""t"":11496},{""x"":407,""y"":695,""dx"":-79.5,""dy"":-115.5,""t"":11530},{""x"":413,""y"":690,""dx"":-73.5,""dy"":-120.5,""t"":11564},{""x"":409,""y"":692,""dx"":-77.5,""dy"":-118.5,""t"":11597},{""x"":396,""y"":686,""dx"":-90.5,""dy"":-124.5,""t"":11633},{""x"":406,""y"":691,""dx"":-80.5,""dy"":-119.5,""t"":11666},{""x"":415,""y"":692,""dx"":-71.5,""dy"":-118.5,""t"":11700},{""x"":427,""y"":696,""dx"":-59.5,""dy"":-114.5,""t"":11734},{""x"":440,""y"":691,""dx"":-46.5,""dy"":-119.5,""t"":11768},{""x"":441,""y"":703,""dx"":-45.5,""dy"":-107.5,""t"":11802},{""x"":455,""y"":714,""dx"":-31.5,""dy"":-96.5,""t"":11835},{""x"":452,""y"":705,""dx"":-34.5,""dy"":-105.5,""t"":11870},{""x"":466,""y"":706,""dx"":-20.5,""dy"":-104.5,""t"":11905},{""x"":478,""y"":707,""dx"":-8.5,""dy"":-103.5,""t"":11935},{""x"":460,""y"":713,""dx"":-26.5,""dy"":-97.5,""t"":11972},{""x"":444,""y"":724,""dx"":-42.5,""dy"":-86.5,""t"":12006}],[{""x"":1361,""y"":888,""dx"":-76.5,""dy"":77.5,""t"":13026},{""x"":1286,""y"":1051,""dx"":-151.5,""dy"":240.5,""t"":13060},{""x"":1182,""y"":1158,""dx"":-255.5,""dy"":347.5,""t"":13094},{""x"":1121,""y"":1214,""dx"":-316.5,""dy"":403.5,""t"":13129},{""x"":1134,""y"":1178,""dx"":-303.5,""dy"":367.5,""t"":13162},{""x"":1181,""y"":1158,""dx"":-256.5,""dy"":347.5,""t"":13196},{""x"":1210,""y"":1121,""dx"":-227.5,""dy"":310.5,""t"":13230},{""x"":1209,""y"":1054,""dx"":-228.5,""dy"":243.5,""t"":13264},{""x"":1229,""y"":1023,""dx"":-208.5,""dy"":212.5,""t"":13298},{""x"":1257,""y"":985,""dx"":-180.5,""dy"":174.5,""t"":13332},{""x"":1296,""y"":951,""dx"":-141.5,""dy"":140.5,""t"":13366},{""x"":1338,""y"":923,""dx"":-99.5,""dy"":112.5,""t"":13399},{""x"":1342,""y"":869,""dx"":-95.5,""dy"":58.5,""t"":13433},{""x"":1359,""y"":838,""dx"":-78.5,""dy"":27.5,""t"":13467},{""x"":1371,""y"":814,""dx"":-66.5,""dy"":3.5,""t"":13499},{""x"":1355,""y"":803,""dx"":-82.5,""dy"":-7.5,""t"":13536},{""x"":1359,""y"":797,""dx"":-78.5,""dy"":-13.5,""t"":13570},{""x"":1349,""y"":785,""dx"":-88.5,""dy"":-25.5,""t"":13604},{""x"":1363,""y"":791,""dx"":-74.5,""dy"":-19.5,""t"":13637},{""x"":1348,""y"":801,""dx"":-89.5,""dy"":-9.5,""t"":13672},{""x"":1351,""y"":819,""dx"":-86.5,""dy"":8.5,""t"":13706},{""x"":1352,""y"":804,""dx"":-85.5,""dy"":-6.5,""t"":13740},{""x"":1361,""y"":812,""dx"":-76.5,""dy"":1.5,""t"":13775},{""x"":1344,""y"":816,""dx"":-93.5,""dy"":5.5,""t"":13808},{""x"":1343,""y"":827,""dx"":-94.5,""dy"":16.5,""t"":13841},{""x"":1360,""y"":833,""dx"":-77.5,""dy"":22.5,""t"":13877},{""x"":1374,""y"":837,""dx"":-63.5,""dy"":26.5,""t"":13908},{""x"":1386,""y"":839,""dx"":-51.5,""dy"":28.5,""t"":13944},{""x"":1374,""y"":825,""dx"":-63.5,""dy"":14.5,""t"":13977},{""x"":1376,""y"":829,""dx"":-61.5,""dy"":18.5,""t"":14012},{""x"":1374,""y"":823,""dx"":-63.5,""dy"":12.5,""t"":14047},{""x"":1380,""y"":850,""dx"":-57.5,""dy"":39.5,""t"":14080},{""x"":1379,""y"":854,""dx"":-58.5,""dy"":43.5,""t"":14113},{""x"":1386,""y"":863,""dx"":-51.5,""dy"":52.5,""t"":14148},{""x"":1399,""y"":861,""dx"":-38.5,""dy"":50.5,""t"":14182},{""x"":1366,""y"":851,""dx"":-71.5,""dy"":40.5,""t"":14216},{""x"":1349,""y"":860,""dx"":-88.5,""dy"":49.5,""t"":14250},{""x"":1316,""y"":855,""dx"":-121.5,""dy"":44.5,""t"":14283},{""x"":1335,""y"":841,""dx"":-102.5,""dy"":30.5,""t"":14318},{""x"":1341,""y"":835,""dx"":-96.5,""dy"":24.5,""t"":14352},{""x"":1345,""y"":826,""dx"":-92.5,""dy"":15.5,""t"":14386},{""x"":1317,""y"":827,""dx"":-120.5,""dy"":16.5,""t"":14420},{""x"":1306,""y"":843,""dx"":-131.5,""dy"":32.5,""t"":14454},{""x"":1310,""y"":829,""dx"":-127.5,""dy"":18.5,""t"":14488},{""x"":1310,""y"":818,""dx"":-127.5,""dy"":7.5,""t"":14522},{""x"":1273,""y"":812,""dx"":-164.5,""dy"":1.5,""t"":14555},{""x"":1275,""y"":838,""dx"":-162.5,""dy"":27.5,""t"":14590},{""x"":1271,""y"":855,""dx"":-166.5,""dy"":44.5,""t"":14623},{""x"":1291,""y"":848,""dx"":-146.5,""dy"":37.5,""t"":14658},{""x"":1299,""y"":864,""dx"":-138.5,""dy"":53.5,""t"":14692},{""x"":1331,""y"":843,""dx"":-106.5,""dy"":32.5,""t"":14726},{""x"":1341,""y"":838,""dx"":-96.5,""dy"":27.5,""t"":14759},{""x"":1358,""y"":820,""dx"":-79.5,""dy"":9.5,""t"":14794},{""x"":1356,""y"":811,""dx"":-81.5,""dy"":0.5,""t"":14827},{""x"":1370,""y"":800,""dx"":-67.5,""dy"":-10.5,""t"":14861},{""x"":1380,""y"":761,""dx"":-57.5,""dy"":-49.5,""t"":14896},{""x"":1387,""y"":768,""dx"":-50.5,""dy"":-42.5,""t"":14929},{""x"":1395,""y"":764,""dx"":-42.5,""dy"":-46.5,""t"":14964},{""x"":1388,""y"":773,""dx"":-49.5,""dy"":-37.5,""t"":14998},{""x"":1369,""y"":777,""dx"":-68.5,""dy"":-33.5,""t"":15032}]]","[88.13559322033898,100,100,100,85]","[{""x"":-45.04237288135593,""y"":-62.5,""r"":66.67303929132397},{""x"":-87.3135593220339,""y"":-28.720338983050848,""r"":36.5135023212884},{""x"":7.88135593220339,""y"":-67.49152542372882,""r"":60.90351980390339},{""x"":-54.19491525423729,""y"":-126.99152542372882,""r"":30.382796694202096},{""x"":-111.36666666666666,""y"":60.35,""r"":98.24226037556372}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.41","validate","recalibration","","","","","","","","",""
"","html-keyboard-response","13","108791","0.0-5.0-0.0","","","","","3431"," ","","","<p>识别实验：试验都以 500 毫秒的固定时间开始，然后会有一个 500 毫秒的fixation，接下来是100毫秒的单个项目展示，1000毫秒的空白间隔后，会呈现一个多个项目的阵列。</p> <p>要求：记忆单个项目，并在多个项目阵列中快速找到，并根据数字键盘的 "" 4 "" ,"" 8 "","" 6 "","" 2 "" 进行选择响应,如果不记得或者不存在选择""5""。</p><p>按"" ""键继续，实验开始。</p>","","","","","","","","","","","","","","","",""
"","html-keyboard-response","14","110486","0.0-5.0-1.0","","","","","1195"," ","","","<p>本次试验包含4个刺激物。根据数字键盘的 "" 4 "" ,"" 8 "","" 6 "","" 2 "" 进行选择响应,如果不记得或者不存在选择""5""。</p> <p>按"" ""键继续，实验开始。</p>","","","","","","","","","","","","","","","",""
"","html-keyboard-response","15","111950","0.0-5.0-2.0","","","","","963"," ","","","<p>要求：记忆项目的形状。</p><p>按"" ""键继续，实验开始。</p>","","","","","","","","","","","","","","","",""
"","canvas-keyboard-response","16","112963","0.0-5.0-3.0-0.0","","","","","null","null","","","","","","","","","recognition","","[""4"",""2"",""6"",""2"",""5"",""8"",""5"",""5"",""6"",""2"",""6"",""5"",""4"",""8"",""6"",""8"",""6"",""2"",""4"",""4"",""4"",""5"",""2"",""8"",""8""]","1500","","","","","","",""
"","canvas-keyboard-response","17","113072","0.0-5.0-3.0-1.0","","","","","null","null","","","","","","","","","recognition","","[""4"",""2"",""6"",""2"",""5"",""8"",""5"",""5"",""6"",""2"",""6"",""5"",""4"",""8"",""6"",""8"",""6"",""2"",""4"",""4"",""4"",""5"",""2"",""8"",""8""]","1500","","","","","","",""
"","canvas-keyboard-response","18","115037","0.0-5.0-3.0-2.0","","","","","452","4","","","[""rect"",""triangle"",""circle"",""hexagram""]","","","","","","","","","","[{""x"":1072,""y"":661,""t"":5},{""x"":1073,""y"":652,""t"":39},{""x"":1059,""y"":629,""t"":72},{""x"":1056,""y"":599,""t"":107},{""x"":1060,""y"":632,""t"":140},{""x"":1052,""y"":663,""t"":174},{""x"":1030,""y"":633,""t"":205},{""x"":1027,""y"":616,""t"":242},{""x"":1024,""y"":647,""t"":276},{""x"":967,""y"":653,""t"":310},{""x"":881,""y"":623,""t"":344},{""x"":806,""y"":595,""t"":377},{""x"":749,""y"":597,""t"":412}]","{""#container"":{""x"":401,""y"":47.390625,""width"":1100,""height"":1000,""top"":47.390625,""right"":1501,""bottom"":1047.390625,""left"":401}}","4","rect","4","true","[{""x"":250,""y"":500,""width"":80,""height"":80,""top"":460,""right"":290,""bottom"":540,""left"":210},{""x"":550,""y"":200,""width"":92,""height"":92,""top"":154,""right"":596,""bottom"":246,""left"":504},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810},{""x"":550,""y"":800,""width"":92.37604307034013,""height"":80,""top"":760,""right"":596.18802153517,""bottom"":840,""left"":503.81197846482996}]"
"","canvas-keyboard-response","19","116047","0.0-5.0-3.0-0.1","","","","","null","null","","","","","","","","","recognition","","[""4"",""2"",""6"",""2"",""5"",""8"",""5"",""5"",""6"",""2"",""6"",""5"",""4"",""8"",""6"",""8"",""6"",""2"",""4"",""4"",""4"",""5"",""2"",""8"",""8""]","1500","","","","","","",""
