"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","load_time","stimulus","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","phase","ans","ISI","type","size","webgazer_data","webgazer_targets","target","response_answer","correct","webgazer_targets_data"
"","canvas-keyboard-response","149","323941","0.0-5.0-3.0-0.17","","","","","null","null","","","","","","","","","recognition","","[""4"",""8"",""8"",""8"",""5"",""2"",""6"",""8"",""2"",""2"",""4"",""6"",""6"",""4"",""5"",""2"",""6"",""5"",""2"",""8"",""5"",""4"",""5"",""4"",""6"",""5"",""8"",""4"",""8"",""2"",""2"",""2"",""5"",""5"",""6"",""2"",""6"",""6"",""8"",""4"",""5"",""5"",""4"",""4"",""4"",""8"",""2"",""6"",""8"",""6""]","1500","color","4","","","","","",""
"","canvas-keyboard-response","150","324070","0.0-5.0-3.0-1.17","","","","","null","null","","","","","","","","","recognition","","[""4"",""8"",""8"",""8"",""5"",""2"",""6"",""8"",""2"",""2"",""4"",""6"",""6"",""4"",""5"",""2"",""6"",""5"",""2"",""8"",""5"",""4"",""5"",""4"",""6"",""5"",""8"",""4"",""8"",""2"",""2"",""2"",""5"",""5"",""6"",""2"",""6"",""6"",""8"",""4"",""5"",""5"",""4"",""4"",""4"",""8"",""2"",""6"",""8"",""6""]","1500","color","4","","","","","",""
"","canvas-keyboard-response","151","326083","0.0-5.0-3.0-2.17","","","","","498","4","","","[""circle"",""circle"",""circle"",""circle""]","","","","","","","","","","","","[{""x"":918,""y"":329,""t"":4},{""x"":880,""y"":349,""t"":50},{""x"":821,""y"":372,""t"":70},{""x"":838,""y"":317,""t"":106},{""x"":853,""y"":270,""t"":138},{""x"":884,""y"":277,""t"":172},{""x"":911,""y"":284,""t"":208},{""x"":929,""y"":274,""t"":251},{""x"":943,""y"":266,""t"":276},{""x"":937,""y"":252,""t"":317},{""x"":936,""y"":267,""t"":351},{""x"":935,""y"":281,""t"":384},{""x"":920,""y"":287,""t"":418},{""x"":907,""y"":292,""t"":448}]","{""#container"":{""x"":266.42919921875,""y"":48.58407211303711,""width"":1099.9910888671875,""height"":849.9955444335938,""top"":48.58407211303711,""right"":1366.4202880859375,""bottom"":898.5796165466309,""left"":266.42919921875}}","red","4","true","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":550,""y"":125,""width"":80,""height"":80,""top"":85,""right"":590,""bottom"":165,""left"":510},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810},{""x"":550,""y"":725,""width"":80,""height"":80,""top"":685,""right"":590,""bottom"":765,""left"":510}]"
"","canvas-keyboard-response","152","327127","0.0-5.0-3.0-0.18","","","","","null","null","","","","","","","","","recognition","","[""4"",""8"",""8"",""8"",""5"",""2"",""6"",""8"",""2"",""2"",""4"",""6"",""6"",""4"",""5"",""2"",""6"",""5"",""2"",""8"",""5"",""4"",""5"",""4"",""6"",""5"",""8"",""4"",""8"",""2"",""2"",""2"",""5"",""5"",""6"",""2"",""6"",""6"",""8"",""4"",""5"",""5"",""4"",""4"",""4"",""8"",""2"",""6"",""8"",""6""]","1500","color","4","","","","","",""
"","canvas-keyboard-response","153","327236","0.0-5.0-3.0-1.18","","","","","null","null","","","","","","","","","recognition","","[""4"",""8"",""8"",""8"",""5"",""2"",""6"",""8"",""2"",""2"",""4"",""6"",""6"",""4"",""5"",""2"",""6"",""5"",""2"",""8"",""5"",""4"",""5"",""4"",""6"",""5"",""8"",""4"",""8"",""2"",""2"",""2"",""5"",""5"",""6"",""2"",""6"",""6"",""8"",""4"",""5"",""5"",""4"",""4"",""4"",""8"",""2"",""6"",""8"",""6""]","1500","color","4","","","","","",""
"","canvas-keyboard-response","154","329301","0.0-5.0-3.0-2.18","","","","","539","4","","","[""circle"",""circle"",""circle"",""circle""]","","","","","","","","","","","","[{""x"":838,""y"":312,""t"":4},{""x"":823,""y"":282,""t"":50},{""x"":812,""y"":257,""t"":84},{""x"":774,""y"":267,""t"":124},{""x"":771,""y"":248,""t"":142},{""x"":751,""y"":239,""t"":184},{""x"":735,""y"":233,""t"":206},{""x"":748,""y"":237,""t"":244},{""x"":760,""y"":241,""t"":279},{""x"":767,""y"":251,""t"":310},{""x"":773,""y"":260,""t"":341},{""x"":735,""y"":293,""t"":378},{""x"":725,""y"":361,""t"":414},{""x"":712,""y"":429,""t"":448},{""x"":713,""y"":500,""t"":485}]","{""#container"":{""x"":266.42919921875,""y"":48.58407211303711,""width"":1099.9910888671875,""height"":849.9955444335938,""top"":48.58407211303711,""right"":1366.4202880859375,""bottom"":898.5796165466309,""left"":266.42919921875}}","yellow","4","true","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":550,""y"":125,""width"":80,""height"":80,""top"":85,""right"":590,""bottom"":165,""left"":510},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810},{""x"":550,""y"":725,""width"":80,""height"":80,""top"":685,""right"":590,""bottom"":765,""left"":510}]"
"","canvas-keyboard-response","155","330361","0.0-5.0-3.0-0.19","","","","","null","null","","","","","","","","","recognition","","[""4"",""8"",""8"",""8"",""5"",""2"",""6"",""8"",""2"",""2"",""4"",""6"",""6"",""4"",""5"",""2"",""6"",""5"",""2"",""8"",""5"",""4"",""5"",""4"",""6"",""5"",""8"",""4"",""8"",""2"",""2"",""2"",""5"",""5"",""6"",""2"",""6"",""6"",""8"",""4"",""5"",""5"",""4"",""4"",""4"",""8"",""2"",""6"",""8"",""6""]","1500","color","4","","","","","",""
"","canvas-keyboard-response","156","330484","0.0-5.0-3.0-1.19","","","","","null","null","","","","","","","","","recognition","","[""4"",""8"",""8"",""8"",""5"",""2"",""6"",""8"",""2"",""2"",""4"",""6"",""6"",""4"",""5"",""2"",""6"",""5"",""2"",""8"",""5"",""4"",""5"",""4"",""6"",""5"",""8"",""4"",""8"",""2"",""2"",""2"",""5"",""5"",""6"",""2"",""6"",""6"",""8"",""4"",""5"",""5"",""4"",""4"",""4"",""8"",""2"",""6"",""8"",""6""]","1500","color","4","","","","","",""
"","canvas-keyboard-response","157","332549","0.0-5.0-3.0-2.19","","","","","537","4","","","[""circle"",""circle"",""circle"",""circle""]","","","","","","","","","","","","[{""x"":768,""y"":515,""t"":4},{""x"":786,""y"":479,""t"":65},{""x"":769,""y"":421,""t"":118},{""x"":778,""y"":401,""t"":152},{""x"":785,""y"":383,""t"":183},{""x"":805,""y"":342,""t"":214},{""x"":820,""y"":311,""t"":249},{""x"":826,""y"":307,""t"":284},{""x"":843,""y"":328,""t"":318},{""x"":820,""y"":312,""t"":347},{""x"":855,""y"":356,""t"":378},{""x"":883,""y"":395,""t"":412},{""x"":843,""y"":419,""t"":452},{""x"":822,""y"":450,""t"":486}]","{""#container"":{""x"":266.42919921875,""y"":48.58407211303711,""width"":1099.9910888671875,""height"":849.9955444335938,""top"":48.58407211303711,""right"":1366.4202880859375,""bottom"":898.5796165466309,""left"":266.42919921875}}","purple","4","true","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":550,""y"":125,""width"":80,""height"":80,""top"":85,""right"":590,""bottom"":165,""left"":510},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810},{""x"":550,""y"":725,""width"":80,""height"":80,""top"":685,""right"":590,""bottom"":765,""left"":510}]"
"","canvas-keyboard-response","158","333577","0.0-5.0-3.0-0.20","","","","","null","null","","","","","","","","","recognition","","[""4"",""8"",""8"",""8"",""5"",""2"",""6"",""8"",""2"",""2"",""4"",""6"",""6"",""4"",""5"",""2"",""6"",""5"",""2"",""8"",""5"",""4"",""5"",""4"",""6"",""5"",""8"",""4"",""8"",""2"",""2"",""2"",""5"",""5"",""6"",""2"",""6"",""6"",""8"",""4"",""5"",""5"",""4"",""4"",""4"",""8"",""2"",""6"",""8"",""6""]","1500","color","4","","","","","",""
"","canvas-keyboard-response","159","333690","0.0-5.0-3.0-1.20","","","","","null","null","","","","","","","","","recognition","","[""4"",""8"",""8"",""8"",""5"",""2"",""6"",""8"",""2"",""2"",""4"",""6"",""6"",""4"",""5"",""2"",""6"",""5"",""2"",""8"",""5"",""4"",""5"",""4"",""6"",""5"",""8"",""4"",""8"",""2"",""2"",""2"",""5"",""5"",""6"",""2"",""6"",""6"",""8"",""4"",""5"",""5"",""4"",""4"",""4"",""8"",""2"",""6"",""8"",""6""]","1500","color","4","","","","","",""
"","canvas-keyboard-response","160","335744","0.0-5.0-3.0-2.20","","","","","541","8","","","[""circle"",""circle"",""circle"",""circle""]","","","","","","","","","","","","[{""x"":805,""y"":468,""t"":5},{""x"":805,""y"":403,""t"":50},{""x"":807,""y"":368,""t"":70},{""x"":808,""y"":339,""t"":103},{""x"":819,""y"":301,""t"":139},{""x"":816,""y"":282,""t"":176},{""x"":834,""y"":259,""t"":207},{""x"":787,""y"":275,""t"":242},{""x"":747,""y"":290,""t"":275},{""x"":733,""y"":321,""t"":318},{""x"":722,""y"":349,""t"":342},{""x"":758,""y"":334,""t"":392},{""x"":789,""y"":303,""t"":416},{""x"":764,""y"":266,""t"":456},{""x"":759,""y"":208,""t"":478},{""x"":772,""y"":168,""t"":513}]","{""#container"":{""x"":266.42919921875,""y"":48.58407211303711,""width"":1099.9910888671875,""height"":849.9955444335938,""top"":48.58407211303711,""right"":1366.4202880859375,""bottom"":898.5796165466309,""left"":266.42919921875}}","blue","8","true","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":550,""y"":125,""width"":80,""height"":80,""top"":85,""right"":590,""bottom"":165,""left"":510},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810},{""x"":550,""y"":725,""width"":80,""height"":80,""top"":685,""right"":590,""bottom"":765,""left"":510}]"
"","canvas-keyboard-response","161","336769","0.0-5.0-3.0-0.21","","","","","null","null","","","","","","","","","recognition","","[""4"",""8"",""8"",""8"",""5"",""2"",""6"",""8"",""2"",""2"",""4"",""6"",""6"",""4"",""5"",""2"",""6"",""5"",""2"",""8"",""5"",""4"",""5"",""4"",""6"",""5"",""8"",""4"",""8"",""2"",""2"",""2"",""5"",""5"",""6"",""2"",""6"",""6"",""8"",""4"",""5"",""5"",""4"",""4"",""4"",""8"",""2"",""6"",""8"",""6""]","1500","color","4","","","","","",""
"","canvas-keyboard-response","162","336912","0.0-5.0-3.0-1.21","","","","","null","null","","","","","","","","","recognition","","[""4"",""8"",""8"",""8"",""5"",""2"",""6"",""8"",""2"",""2"",""4"",""6"",""6"",""4"",""5"",""2"",""6"",""5"",""2"",""8"",""5"",""4"",""5"",""4"",""6"",""5"",""8"",""4"",""8"",""2"",""2"",""2"",""5"",""5"",""6"",""2"",""6"",""6"",""8"",""4"",""5"",""5"",""4"",""4"",""4"",""8"",""2"",""6"",""8"",""6""]","1500","color","4","","","","","",""
"","canvas-keyboard-response","163","339014","0.0-5.0-3.0-2.21","","","","","577","2","","","[""circle"",""circle"",""circle"",""circle""]","","","","","","","","","","","","[{""x"":831,""y"":209,""t"":5},{""x"":873,""y"":213,""t"":38},{""x"":892,""y"":269,""t"":79},{""x"":884,""y"":258,""t"":111},{""x"":908,""y"":224,""t"":142},{""x"":928,""y"":196,""t"":181},{""x"":918,""y"":183,""t"":218},{""x"":909,""y"":174,""t"":241},{""x"":887,""y"":166,""t"":284},{""x"":870,""y"":165,""t"":317},{""x"":854,""y"":166,""t"":349},{""x"":870,""y"":226,""t"":379},{""x"":884,""y"":277,""t"":414},{""x"":905,""y"":338,""t"":451},{""x"":918,""y"":374,""t"":483},{""x"":957,""y"":421,""t"":523}]","{""#container"":{""x"":266.42919921875,""y"":48.58407211303711,""width"":1099.9910888671875,""height"":849.9955444335938,""top"":48.58407211303711,""right"":1366.4202880859375,""bottom"":898.5796165466309,""left"":266.42919921875}}","blue","2","true","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":550,""y"":125,""width"":80,""height"":80,""top"":85,""right"":590,""bottom"":165,""left"":510},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810},{""x"":550,""y"":725,""width"":80,""height"":80,""top"":685,""right"":590,""bottom"":765,""left"":510}]"
