"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","load_time","stimulus","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","ans","ISI","size","shapeORcolor","webgazer_data","webgazer_targets","target","response_answer","correct","webgazer_targets_data"
"true","fullscreen","0","1896","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","1902","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","7641","0.0-2.0-0.0","","","","","5736","{""name"":""wfy"",""age"":""24""}","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","9575","0.0-2.0-1.0","","","","","1933","{""sex"":""男""}","[0]","","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","4","14409","0.0-3.0","","","","","","","","741","","","","","","","","","","","","","","","","",""
"","html-button-response","5","16063","0.0-4.0-0.0","","","","","1651","0","","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","6","29793","0.0-4.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","7","31142","0.0-4.0-2.0","","","","","1349","0","","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","",""
"","webgazer-validate","8","49246","0.0-4.0-3.0","","","","","","","","","","[[{""x"":516,""y"":222,""dx"":25,""dy"":-59,""t"":990},{""x"":486,""y"":285,""dx"":-5,""dy"":4,""t"":1025},{""x"":460,""y"":325,""dx"":-31,""dy"":44,""t"":1058},{""x"":476,""y"":367,""dx"":-15,""dy"":86,""t"":1092},{""x"":466,""y"":405,""dx"":-25,""dy"":124,""t"":1127},{""x"":514,""y"":374,""dx"":23,""dy"":93,""t"":1161},{""x"":578,""y"":347,""dx"":87,""dy"":66,""t"":1194},{""x"":574,""y"":341,""dx"":83,""dy"":60,""t"":1228},{""x"":588,""y"":336,""dx"":97,""dy"":55,""t"":1262},{""x"":598,""y"":313,""dx"":107,""dy"":32,""t"":1297},{""x"":644,""y"":269,""dx"":153,""dy"":-12,""t"":1331},{""x"":614,""y"":311,""dx"":123,""dy"":30,""t"":1364},{""x"":604,""y"":319,""dx"":113,""dy"":38,""t"":1398},{""x"":576,""y"":332,""dx"":85,""dy"":51,""t"":1431},{""x"":546,""y"":319,""dx"":55,""dy"":38,""t"":1466},{""x"":520,""y"":307,""dx"":29,""dy"":26,""t"":1497},{""x"":482,""y"":284,""dx"":-9,""dy"":3,""t"":1535},{""x"":478,""y"":269,""dx"":-13,""dy"":-12,""t"":1569},{""x"":497,""y"":274,""dx"":6,""dy"":-7,""t"":1603},{""x"":522,""y"":236,""dx"":31,""dy"":-45,""t"":1636},{""x"":544,""y"":243,""dx"":53,""dy"":-38,""t"":1670},{""x"":571,""y"":238,""dx"":80,""dy"":-43,""t"":1704},{""x"":584,""y"":233,""dx"":93,""dy"":-48,""t"":1738},{""x"":584,""y"":259,""dx"":93,""dy"":-22,""t"":1772},{""x"":590,""y"":293,""dx"":99,""dy"":12,""t"":1806},{""x"":597,""y"":321,""dx"":106,""dy"":40,""t"":1840},{""x"":597,""y"":321,""dx"":106,""dy"":40,""t"":1875},{""x"":597,""y"":320,""dx"":106,""dy"":39,""t"":1905},{""x"":577,""y"":285,""dx"":86,""dy"":4,""t"":1942},{""x"":554,""y"":241,""dx"":63,""dy"":-40,""t"":1976},{""x"":564,""y"":224,""dx"":73,""dy"":-57,""t"":2011},{""x"":548,""y"":236,""dx"":57,""dy"":-45,""t"":2044},{""x"":549,""y"":246,""dx"":58,""dy"":-35,""t"":2078},{""x"":564,""y"":228,""dx"":73,""dy"":-53,""t"":2112},{""x"":563,""y"":237,""dx"":72,""dy"":-44,""t"":2146},{""x"":592,""y"":240,""dx"":101,""dy"":-41,""t"":2180},{""x"":603,""y"":295,""dx"":112,""dy"":14,""t"":2214},{""x"":611,""y"":267,""dx"":120,""dy"":-14,""t"":2248},{""x"":610,""y"":326,""dx"":119,""dy"":45,""t"":2282},{""x"":617,""y"":348,""dx"":126,""dy"":67,""t"":2316},{""x"":622,""y"":393,""dx"":131,""dy"":112,""t"":2350},{""x"":603,""y"":419,""dx"":112,""dy"":138,""t"":2383},{""x"":654,""y"":385,""dx"":163,""dy"":104,""t"":2418},{""x"":625,""y"":395,""dx"":134,""dy"":114,""t"":2452},{""x"":655,""y"":320,""dx"":164,""dy"":39,""t"":2487},{""x"":703,""y"":288,""dx"":212,""dy"":7,""t"":2519},{""x"":706,""y"":299,""dx"":215,""dy"":18,""t"":2554},{""x"":751,""y"":269,""dx"":260,""dy"":-12,""t"":2588},{""x"":779,""y"":235,""dx"":288,""dy"":-46,""t"":2622},{""x"":801,""y"":202,""dx"":310,""dy"":-79,""t"":2657},{""x"":780,""y"":232,""dx"":289,""dy"":-49,""t"":2690},{""x"":798,""y"":215,""dx"":307,""dy"":-66,""t"":2723},{""x"":822,""y"":199,""dx"":331,""dy"":-82,""t"":2758},{""x"":835,""y"":178,""dx"":344,""dy"":-103,""t"":2792},{""x"":846,""y"":170,""dx"":355,""dy"":-111,""t"":2826},{""x"":822,""y"":167,""dx"":331,""dy"":-114,""t"":2860},{""x"":837,""y"":184,""dx"":346,""dy"":-97,""t"":2894},{""x"":751,""y"":251,""dx"":260,""dy"":-30,""t"":2929},{""x"":689,""y"":335,""dx"":198,""dy"":54,""t"":2962},{""x"":611,""y"":340,""dx"":120,""dy"":59,""t"":2996}],[{""x"":1612,""y"":500,""dx"":161,""dy"":219,""t"":4016},{""x"":1611,""y"":499,""dx"":160,""dy"":218,""t"":4050},{""x"":1621,""y"":536,""dx"":170,""dy"":255,""t"":4083},{""x"":1623,""y"":535,""dx"":172,""dy"":254,""t"":4118},{""x"":1597,""y"":540,""dx"":146,""dy"":259,""t"":4152},{""x"":1618,""y"":543,""dx"":167,""dy"":262,""t"":4186},{""x"":1619,""y"":509,""dx"":168,""dy"":228,""t"":4219},{""x"":1605,""y"":470,""dx"":154,""dy"":189,""t"":4254},{""x"":1582,""y"":443,""dx"":131,""dy"":162,""t"":4288},{""x"":1541,""y"":431,""dx"":90,""dy"":150,""t"":4322},{""x"":1542,""y"":443,""dx"":91,""dy"":162,""t"":4355},{""x"":1548,""y"":492,""dx"":97,""dy"":211,""t"":4420},{""x"":1554,""y"":534,""dx"":103,""dy"":253,""t"":4427},{""x"":1553,""y"":507,""dx"":102,""dy"":226,""t"":4458},{""x"":1525,""y"":481,""dx"":74,""dy"":200,""t"":4491},{""x"":1519,""y"":466,""dx"":68,""dy"":185,""t"":4526},{""x"":1513,""y"":431,""dx"":62,""dy"":150,""t"":4560},{""x"":1512,""y"":398,""dx"":61,""dy"":117,""t"":4595},{""x"":1511,""y"":354,""dx"":60,""dy"":73,""t"":4627},{""x"":1509,""y"":384,""dx"":58,""dy"":103,""t"":4662},{""x"":1521,""y"":426,""dx"":70,""dy"":145,""t"":4696},{""x"":1518,""y"":396,""dx"":67,""dy"":115,""t"":4730},{""x"":1504,""y"":371,""dx"":53,""dy"":90,""t"":4765},{""x"":1497,""y"":348,""dx"":46,""dy"":67,""t"":4798},{""x"":1509,""y"":294,""dx"":58,""dy"":13,""t"":4832},{""x"":1502,""y"":297,""dx"":51,""dy"":16,""t"":4866},{""x"":1526,""y"":266,""dx"":75,""dy"":-15,""t"":4900},{""x"":1538,""y"":250,""dx"":87,""dy"":-31,""t"":4933},{""x"":1554,""y"":236,""dx"":103,""dy"":-45,""t"":4967},{""x"":1541,""y"":257,""dx"":90,""dy"":-24,""t"":5002},{""x"":1530,""y"":277,""dx"":79,""dy"":-4,""t"":5035},{""x"":1531,""y"":307,""dx"":80,""dy"":26,""t"":5070},{""x"":1512,""y"":316,""dx"":61,""dy"":35,""t"":5104},{""x"":1499,""y"":321,""dx"":48,""dy"":40,""t"":5138},{""x"":1495,""y"":324,""dx"":44,""dy"":43,""t"":5172},{""x"":1462,""y"":306,""dx"":11,""dy"":25,""t"":5207},{""x"":1474,""y"":333,""dx"":23,""dy"":52,""t"":5239},{""x"":1499,""y"":401,""dx"":48,""dy"":120,""t"":5275},{""x"":1559,""y"":428,""dx"":108,""dy"":147,""t"":5308},{""x"":1549,""y"":457,""dx"":98,""dy"":176,""t"":5341},{""x"":1510,""y"":460,""dx"":59,""dy"":179,""t"":5376},{""x"":1552,""y"":483,""dx"":101,""dy"":202,""t"":5409},{""x"":1588,""y"":501,""dx"":137,""dy"":220,""t"":5442},{""x"":1638,""y"":489,""dx"":187,""dy"":208,""t"":5478},{""x"":1688,""y"":511,""dx"":237,""dy"":230,""t"":5511},{""x"":1715,""y"":495,""dx"":264,""dy"":214,""t"":5546},{""x"":1677,""y"":490,""dx"":226,""dy"":209,""t"":5580},{""x"":1671,""y"":498,""dx"":220,""dy"":217,""t"":5614},{""x"":1679,""y"":468,""dx"":228,""dy"":187,""t"":5647},{""x"":1677,""y"":493,""dx"":226,""dy"":212,""t"":5682},{""x"":1683,""y"":470,""dx"":232,""dy"":189,""t"":5716},{""x"":1690,""y"":440,""dx"":239,""dy"":159,""t"":5750},{""x"":1669,""y"":421,""dx"":218,""dy"":140,""t"":5785},{""x"":1646,""y"":388,""dx"":195,""dy"":107,""t"":5818},{""x"":1621,""y"":348,""dx"":170,""dy"":67,""t"":5852},{""x"":1573,""y"":320,""dx"":122,""dy"":39,""t"":5886},{""x"":1553,""y"":294,""dx"":102,""dy"":13,""t"":5920},{""x"":1524,""y"":267,""dx"":73,""dy"":-14,""t"":5954},{""x"":1519,""y"":254,""dx"":68,""dy"":-27,""t"":5988}],[{""x"":1167,""y"":659,""dx"":196,""dy"":108,""t"":7006},{""x"":1217,""y"":676,""dx"":246,""dy"":125,""t"":7042},{""x"":1240,""y"":675,""dx"":269,""dy"":124,""t"":7077},{""x"":1245,""y"":682,""dx"":274,""dy"":131,""t"":7109},{""x"":1276,""y"":692,""dx"":305,""dy"":141,""t"":7144},{""x"":1286,""y"":692,""dx"":315,""dy"":141,""t"":7178},{""x"":1279,""y"":702,""dx"":308,""dy"":151,""t"":7212},{""x"":1292,""y"":693,""dx"":321,""dy"":142,""t"":7245},{""x"":1280,""y"":694,""dx"":309,""dy"":143,""t"":7280},{""x"":1291,""y"":701,""dx"":320,""dy"":150,""t"":7315},{""x"":1216,""y"":674,""dx"":245,""dy"":123,""t"":7348},{""x"":1143,""y"":618,""dx"":172,""dy"":67,""t"":7382},{""x"":1115,""y"":611,""dx"":144,""dy"":60,""t"":7416},{""x"":1112,""y"":588,""dx"":141,""dy"":37,""t"":7451},{""x"":1113,""y"":581,""dx"":142,""dy"":30,""t"":7485},{""x"":1106,""y"":565,""dx"":135,""dy"":14,""t"":7518},{""x"":1062,""y"":522,""dx"":91,""dy"":-29,""t"":7552},{""x"":1024,""y"":496,""dx"":53,""dy"":-55,""t"":7586},{""x"":995,""y"":482,""dx"":24,""dy"":-69,""t"":7620},{""x"":973,""y"":477,""dx"":2,""dy"":-74,""t"":7654},{""x"":954,""y"":474,""dx"":-17,""dy"":-77,""t"":7688},{""x"":931,""y"":488,""dx"":-40,""dy"":-63,""t"":7722},{""x"":920,""y"":501,""dx"":-51,""dy"":-50,""t"":7756},{""x"":910,""y"":527,""dx"":-61,""dy"":-24,""t"":7790},{""x"":950,""y"":518,""dx"":-21,""dy"":-33,""t"":7825},{""x"":989,""y"":561,""dx"":18,""dy"":10,""t"":7858},{""x"":981,""y"":589,""dx"":10,""dy"":38,""t"":7892},{""x"":964,""y"":568,""dx"":-7,""dy"":17,""t"":7927},{""x"":946,""y"":566,""dx"":-25,""dy"":15,""t"":7959},{""x"":952,""y"":586,""dx"":-19,""dy"":35,""t"":7994},{""x"":943,""y"":582,""dx"":-28,""dy"":31,""t"":8029},{""x"":955,""y"":566,""dx"":-16,""dy"":15,""t"":8063},{""x"":936,""y"":561,""dx"":-35,""dy"":10,""t"":8095},{""x"":927,""y"":541,""dx"":-44,""dy"":-10,""t"":8130},{""x"":943,""y"":600,""dx"":-28,""dy"":49,""t"":8164},{""x"":949,""y"":647,""dx"":-22,""dy"":96,""t"":8198},{""x"":957,""y"":671,""dx"":-14,""dy"":120,""t"":8231},{""x"":937,""y"":630,""dx"":-34,""dy"":79,""t"":8266},{""x"":941,""y"":653,""dx"":-30,""dy"":102,""t"":8300},{""x"":944,""y"":673,""dx"":-27,""dy"":122,""t"":8334},{""x"":934,""y"":672,""dx"":-37,""dy"":121,""t"":8368},{""x"":929,""y"":699,""dx"":-42,""dy"":148,""t"":8402},{""x"":975,""y"":701,""dx"":4,""dy"":150,""t"":8437},{""x"":950,""y"":687,""dx"":-21,""dy"":136,""t"":8469},{""x"":946,""y"":684,""dx"":-25,""dy"":133,""t"":8503},{""x"":952,""y"":668,""dx"":-19,""dy"":117,""t"":8539},{""x"":1001,""y"":676,""dx"":30,""dy"":125,""t"":8572},{""x"":1043,""y"":682,""dx"":72,""dy"":131,""t"":8604},{""x"":1097,""y"":681,""dx"":126,""dy"":130,""t"":8640},{""x"":1104,""y"":699,""dx"":133,""dy"":148,""t"":8674},{""x"":1068,""y"":708,""dx"":97,""dy"":157,""t"":8707},{""x"":1064,""y"":696,""dx"":93,""dy"":145,""t"":8742},{""x"":1055,""y"":674,""dx"":84,""dy"":123,""t"":8775},{""x"":1127,""y"":695,""dx"":156,""dy"":144,""t"":8810},{""x"":1104,""y"":697,""dx"":133,""dy"":146,""t"":8845},{""x"":1115,""y"":707,""dx"":144,""dy"":156,""t"":8878},{""x"":1112,""y"":689,""dx"":141,""dy"":138,""t"":8911},{""x"":1116,""y"":663,""dx"":145,""dy"":112,""t"":8946},{""x"":1089,""y"":655,""dx"":118,""dy"":104,""t"":8980},{""x"":1045,""y"":645,""dx"":74,""dy"":94,""t"":9011}],[{""x"":596,""y"":874,""dx"":105,""dy"":53,""t"":10035},{""x"":605,""y"":862,""dx"":114,""dy"":41,""t"":10069},{""x"":609,""y"":881,""dx"":118,""dy"":60,""t"":10102},{""x"":603,""y"":887,""dx"":112,""dy"":66,""t"":10136},{""x"":614,""y"":890,""dx"":123,""dy"":69,""t"":10170},{""x"":636,""y"":886,""dx"":145,""dy"":65,""t"":10204},{""x"":641,""y"":888,""dx"":150,""dy"":67,""t"":10238},{""x"":653,""y"":882,""dx"":162,""dy"":61,""t"":10272},{""x"":663,""y"":872,""dx"":172,""dy"":51,""t"":10306},{""x"":670,""y"":895,""dx"":179,""dy"":74,""t"":10340},{""x"":668,""y"":890,""dx"":177,""dy"":69,""t"":10375},{""x"":686,""y"":918,""dx"":195,""dy"":97,""t"":10408},{""x"":672,""y"":910,""dx"":181,""dy"":89,""t"":10442},{""x"":651,""y"":905,""dx"":160,""dy"":84,""t"":10477},{""x"":625,""y"":875,""dx"":134,""dy"":54,""t"":10510},{""x"":589,""y"":892,""dx"":98,""dy"":71,""t"":10544},{""x"":573,""y"":881,""dx"":82,""dy"":60,""t"":10575},{""x"":564,""y"":873,""dx"":73,""dy"":52,""t"":10612},{""x"":567,""y"":864,""dx"":76,""dy"":43,""t"":10645},{""x"":584,""y"":835,""dx"":93,""dy"":14,""t"":10680},{""x"":587,""y"":832,""dx"":96,""dy"":11,""t"":10715},{""x"":584,""y"":837,""dx"":93,""dy"":16,""t"":10748},{""x"":598,""y"":867,""dx"":107,""dy"":46,""t"":10783},{""x"":592,""y"":863,""dx"":101,""dy"":42,""t"":10816},{""x"":597,""y"":878,""dx"":106,""dy"":57,""t"":10849},{""x"":599,""y"":882,""dx"":108,""dy"":61,""t"":10885},{""x"":608,""y"":876,""dx"":117,""dy"":55,""t"":10918},{""x"":600,""y"":874,""dx"":109,""dy"":53,""t"":10952},{""x"":597,""y"":850,""dx"":106,""dy"":29,""t"":10986},{""x"":593,""y"":850,""dx"":102,""dy"":29,""t"":11020},{""x"":613,""y"":816,""dx"":122,""dy"":-5,""t"":11054},{""x"":607,""y"":812,""dx"":116,""dy"":-9,""t"":11088},{""x"":581,""y"":842,""dx"":90,""dy"":21,""t"":11122},{""x"":585,""y"":860,""dx"":94,""dy"":39,""t"":11156},{""x"":592,""y"":844,""dx"":101,""dy"":23,""t"":11189},{""x"":600,""y"":834,""dx"":109,""dy"":13,""t"":11225},{""x"":598,""y"":820,""dx"":107,""dy"":-1,""t"":11258},{""x"":595,""y"":824,""dx"":104,""dy"":3,""t"":11292},{""x"":585,""y"":815,""dx"":94,""dy"":-6,""t"":11325},{""x"":563,""y"":824,""dx"":72,""dy"":3,""t"":11360},{""x"":542,""y"":830,""dx"":51,""dy"":9,""t"":11393},{""x"":527,""y"":843,""dx"":36,""dy"":22,""t"":11428},{""x"":522,""y"":889,""dx"":31,""dy"":68,""t"":11462},{""x"":537,""y"":887,""dx"":46,""dy"":66,""t"":11496},{""x"":541,""y"":884,""dx"":50,""dy"":63,""t"":11530},{""x"":541,""y"":904,""dx"":50,""dy"":83,""t"":11564},{""x"":552,""y"":929,""dx"":61,""dy"":108,""t"":11597},{""x"":539,""y"":941,""dx"":48,""dy"":120,""t"":11632},{""x"":550,""y"":928,""dx"":59,""dy"":107,""t"":11666},{""x"":563,""y"":924,""dx"":72,""dy"":103,""t"":11699},{""x"":580,""y"":904,""dx"":89,""dy"":83,""t"":11734},{""x"":612,""y"":874,""dx"":121,""dy"":53,""t"":11768},{""x"":624,""y"":922,""dx"":133,""dy"":101,""t"":11803},{""x"":622,""y"":948,""dx"":131,""dy"":127,""t"":11835},{""x"":630,""y"":993,""dx"":139,""dy"":172,""t"":11869},{""x"":643,""y"":944,""dx"":152,""dy"":123,""t"":11903},{""x"":642,""y"":990,""dx"":151,""dy"":169,""t"":11938},{""x"":643,""y"":956,""dx"":152,""dy"":135,""t"":11972},{""x"":640,""y"":935,""dx"":149,""dy"":114,""t"":12007}],[{""x"":1375,""y"":718,""dx"":-76,""dy"":-103,""t"":13025},{""x"":1356,""y"":700,""dx"":-95,""dy"":-121,""t"":13059},{""x"":1350,""y"":705,""dx"":-101,""dy"":-116,""t"":13094},{""x"":1336,""y"":694,""dx"":-115,""dy"":-127,""t"":13129},{""x"":1341,""y"":699,""dx"":-110,""dy"":-122,""t"":13162},{""x"":1330,""y"":708,""dx"":-121,""dy"":-113,""t"":13197},{""x"":1337,""y"":723,""dx"":-114,""dy"":-98,""t"":13231},{""x"":1345,""y"":750,""dx"":-106,""dy"":-71,""t"":13264},{""x"":1345,""y"":762,""dx"":-106,""dy"":-59,""t"":13298},{""x"":1342,""y"":763,""dx"":-109,""dy"":-58,""t"":13332},{""x"":1357,""y"":769,""dx"":-94,""dy"":-52,""t"":13366},{""x"":1347,""y"":789,""dx"":-104,""dy"":-32,""t"":13400},{""x"":1354,""y"":783,""dx"":-97,""dy"":-38,""t"":13434},{""x"":1336,""y"":777,""dx"":-115,""dy"":-44,""t"":13477},{""x"":1354,""y"":777,""dx"":-97,""dy"":-44,""t"":13520},{""x"":1369,""y"":777,""dx"":-82,""dy"":-44,""t"":13536},{""x"":1346,""y"":788,""dx"":-105,""dy"":-33,""t"":13570},{""x"":1365,""y"":785,""dx"":-86,""dy"":-36,""t"":13604},{""x"":1372,""y"":789,""dx"":-79,""dy"":-32,""t"":13639},{""x"":1347,""y"":817,""dx"":-104,""dy"":-4,""t"":13671},{""x"":1349,""y"":843,""dx"":-102,""dy"":22,""t"":13706},{""x"":1350,""y"":864,""dx"":-101,""dy"":43,""t"":13738},{""x"":1338,""y"":871,""dx"":-113,""dy"":50,""t"":13773},{""x"":1346,""y"":861,""dx"":-105,""dy"":40,""t"":13808},{""x"":1351,""y"":837,""dx"":-100,""dy"":16,""t"":13841},{""x"":1345,""y"":832,""dx"":-106,""dy"":11,""t"":13877},{""x"":1340,""y"":802,""dx"":-111,""dy"":-19,""t"":13910},{""x"":1333,""y"":783,""dx"":-118,""dy"":-38,""t"":13944},{""x"":1357,""y"":786,""dx"":-94,""dy"":-35,""t"":13978},{""x"":1350,""y"":771,""dx"":-101,""dy"":-50,""t"":14012},{""x"":1341,""y"":783,""dx"":-110,""dy"":-38,""t"":14046},{""x"":1334,""y"":784,""dx"":-117,""dy"":-37,""t"":14080},{""x"":1352,""y"":812,""dx"":-99,""dy"":-9,""t"":14114},{""x"":1355,""y"":813,""dx"":-96,""dy"":-8,""t"":14145},{""x"":1367,""y"":830,""dx"":-84,""dy"":9,""t"":14182},{""x"":1379,""y"":834,""dx"":-72,""dy"":13,""t"":14216},{""x"":1373,""y"":811,""dx"":-78,""dy"":-10,""t"":14251},{""x"":1362,""y"":799,""dx"":-89,""dy"":-22,""t"":14284},{""x"":1361,""y"":779,""dx"":-90,""dy"":-42,""t"":14319},{""x"":1353,""y"":762,""dx"":-98,""dy"":-59,""t"":14352},{""x"":1361,""y"":750,""dx"":-90,""dy"":-71,""t"":14387},{""x"":1360,""y"":744,""dx"":-91,""dy"":-77,""t"":14420},{""x"":1355,""y"":738,""dx"":-96,""dy"":-83,""t"":14454},{""x"":1359,""y"":730,""dx"":-92,""dy"":-91,""t"":14488},{""x"":1368,""y"":731,""dx"":-83,""dy"":-90,""t"":14523},{""x"":1376,""y"":733,""dx"":-75,""dy"":-88,""t"":14556},{""x"":1377,""y"":731,""dx"":-74,""dy"":-90,""t"":14590},{""x"":1377,""y"":732,""dx"":-74,""dy"":-89,""t"":14624},{""x"":1370,""y"":726,""dx"":-81,""dy"":-95,""t"":14657},{""x"":1366,""y"":699,""dx"":-85,""dy"":-122,""t"":14692},{""x"":1376,""y"":704,""dx"":-75,""dy"":-117,""t"":14727},{""x"":1359,""y"":691,""dx"":-92,""dy"":-130,""t"":14761},{""x"":1355,""y"":691,""dx"":-96,""dy"":-130,""t"":14794},{""x"":1344,""y"":698,""dx"":-107,""dy"":-123,""t"":14829},{""x"":1333,""y"":713,""dx"":-118,""dy"":-108,""t"":14861},{""x"":1345,""y"":737,""dx"":-106,""dy"":-84,""t"":14896},{""x"":1341,""y"":737,""dx"":-110,""dy"":-84,""t"":14931},{""x"":1332,""y"":746,""dx"":-119,""dy"":-75,""t"":14965},{""x"":1321,""y"":727,""dx"":-130,""dy"":-94,""t"":14998},{""x"":1314,""y"":737,""dx"":-137,""dy"":-84,""t"":15033}]]","[76.66666666666667,54.23728813559322,78.33333333333333,91.52542372881356,100]","[{""x"":126.41666666666667,""y"":4.2,""r"":127.2229314963057},{""x"":116.9322033898305,""y"":129.11864406779662,""r"":109.48392821415368},{""x"":82.11666666666666,""y"":76.66666666666667,""r"":172.88633766420836},{""x"":108.88135593220339,""y"":60.101694915254235,""r"":50.7632325034844},{""x"":-98.85,""y"":-57.25,""r"":60.29261231497637}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.41","validate","","","","","","","","","",""
"","html-keyboard-response","9","50735","0.0-5.0-0.0","","","","","1487"," ","","","<p>识别实验：试验都以 500 毫秒的固定时间开始，然后会有一个 500 毫秒的fixation，接下来是100毫秒的单个项目展示，500毫秒的空白间隔后，会呈现一个多个项目的阵列。</p> <p>要求：记忆单个项目，并在多个项目阵列中快速找到，并根据数字键盘进行选择响应。</p><p>按"" ""键继续，实验开始。</p>","","","","","","","","","","","","","","","",""
