"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","load_time","stimulus","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","ans","ISI","size","shapeORcolor","webgazer_data","webgazer_targets","target","response_answer","correct","webgazer_targets_data"
"true","fullscreen","0","2997","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","3003","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","10735","0.0-2.0-0.0","","","","","7729","{""name"":""张梦洋"",""age"":""23""}","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","13055","0.0-2.0-1.0","","","","","2319","{""sex"":""女""}","[0]","","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","4","20761","0.0-3.0","","","","","","","","2183","","","","","","","","","","","","","","","","",""
"","html-button-response","5","21895","0.0-4.0-0.0","","","","","1132","0","","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","6","34358","0.0-4.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","7","35639","0.0-4.0-2.0","","","","","1281","0","","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","",""
"","webgazer-validate","8","53414","0.0-4.0-3.0","","","","","","","","","","[[{""x"":491,""y"":301,""dx"":0,""dy"":20,""t"":990},{""x"":486,""y"":295,""dx"":-5,""dy"":14,""t"":1024},{""x"":485,""y"":298,""dx"":-6,""dy"":17,""t"":1058},{""x"":501,""y"":296,""dx"":10,""dy"":15,""t"":1092},{""x"":503,""y"":291,""dx"":12,""dy"":10,""t"":1126},{""x"":495,""y"":289,""dx"":4,""dy"":8,""t"":1160},{""x"":500,""y"":296,""dx"":9,""dy"":15,""t"":1194},{""x"":506,""y"":275,""dx"":15,""dy"":-6,""t"":1229},{""x"":508,""y"":257,""dx"":17,""dy"":-24,""t"":1261},{""x"":516,""y"":247,""dx"":25,""dy"":-34,""t"":1296},{""x"":521,""y"":239,""dx"":30,""dy"":-42,""t"":1330},{""x"":529,""y"":235,""dx"":38,""dy"":-46,""t"":1364},{""x"":528,""y"":235,""dx"":37,""dy"":-46,""t"":1397},{""x"":532,""y"":227,""dx"":41,""dy"":-54,""t"":1432},{""x"":533,""y"":219,""dx"":42,""dy"":-62,""t"":1466},{""x"":534,""y"":220,""dx"":43,""dy"":-61,""t"":1499},{""x"":507,""y"":224,""dx"":16,""dy"":-57,""t"":1534},{""x"":509,""y"":222,""dx"":18,""dy"":-59,""t"":1568},{""x"":498,""y"":223,""dx"":7,""dy"":-58,""t"":1602},{""x"":496,""y"":228,""dx"":5,""dy"":-53,""t"":1635},{""x"":493,""y"":230,""dx"":2,""dy"":-51,""t"":1670},{""x"":482,""y"":225,""dx"":-9,""dy"":-56,""t"":1705},{""x"":497,""y"":220,""dx"":6,""dy"":-61,""t"":1738},{""x"":493,""y"":219,""dx"":2,""dy"":-62,""t"":1772},{""x"":497,""y"":226,""dx"":6,""dy"":-55,""t"":1806},{""x"":485,""y"":220,""dx"":-6,""dy"":-61,""t"":1840},{""x"":478,""y"":220,""dx"":-13,""dy"":-61,""t"":1873},{""x"":479,""y"":219,""dx"":-12,""dy"":-62,""t"":1908},{""x"":490,""y"":216,""dx"":-1,""dy"":-65,""t"":1941},{""x"":492,""y"":219,""dx"":1,""dy"":-62,""t"":1977},{""x"":493,""y"":221,""dx"":2,""dy"":-60,""t"":2008},{""x"":494,""y"":226,""dx"":3,""dy"":-55,""t"":2044},{""x"":495,""y"":222,""dx"":4,""dy"":-59,""t"":2078},{""x"":501,""y"":226,""dx"":10,""dy"":-55,""t"":2112},{""x"":505,""y"":231,""dx"":14,""dy"":-50,""t"":2146},{""x"":514,""y"":232,""dx"":23,""dy"":-49,""t"":2179},{""x"":489,""y"":266,""dx"":-2,""dy"":-15,""t"":2214},{""x"":464,""y"":259,""dx"":-27,""dy"":-22,""t"":2249},{""x"":445,""y"":257,""dx"":-46,""dy"":-24,""t"":2282},{""x"":428,""y"":250,""dx"":-63,""dy"":-31,""t"":2316},{""x"":416,""y"":246,""dx"":-75,""dy"":-35,""t"":2350},{""x"":450,""y"":241,""dx"":-41,""dy"":-40,""t"":2384},{""x"":480,""y"":237,""dx"":-11,""dy"":-44,""t"":2416},{""x"":490,""y"":233,""dx"":-1,""dy"":-48,""t"":2452},{""x"":461,""y"":237,""dx"":-30,""dy"":-44,""t"":2485},{""x"":469,""y"":235,""dx"":-22,""dy"":-46,""t"":2520},{""x"":480,""y"":237,""dx"":-11,""dy"":-44,""t"":2554},{""x"":495,""y"":237,""dx"":4,""dy"":-44,""t"":2588},{""x"":520,""y"":247,""dx"":29,""dy"":-34,""t"":2621},{""x"":535,""y"":238,""dx"":44,""dy"":-43,""t"":2656},{""x"":538,""y"":259,""dx"":47,""dy"":-22,""t"":2691},{""x"":533,""y"":240,""dx"":42,""dy"":-41,""t"":2724},{""x"":539,""y"":255,""dx"":48,""dy"":-26,""t"":2758},{""x"":531,""y"":236,""dx"":40,""dy"":-45,""t"":2792},{""x"":526,""y"":236,""dx"":35,""dy"":-45,""t"":2826},{""x"":540,""y"":253,""dx"":49,""dy"":-28,""t"":2861},{""x"":528,""y"":276,""dx"":37,""dy"":-5,""t"":2893},{""x"":530,""y"":279,""dx"":39,""dy"":-2,""t"":2928},{""x"":506,""y"":265,""dx"":15,""dy"":-16,""t"":2962}],[{""x"":1485,""y"":504,""dx"":34,""dy"":223,""t"":4014},{""x"":1477,""y"":454,""dx"":26,""dy"":173,""t"":4050},{""x"":1472,""y"":409,""dx"":21,""dy"":128,""t"":4084},{""x"":1477,""y"":371,""dx"":26,""dy"":90,""t"":4118},{""x"":1475,""y"":329,""dx"":24,""dy"":48,""t"":4152},{""x"":1471,""y"":299,""dx"":20,""dy"":18,""t"":4187},{""x"":1474,""y"":311,""dx"":23,""dy"":30,""t"":4220},{""x"":1476,""y"":342,""dx"":25,""dy"":61,""t"":4254},{""x"":1482,""y"":364,""dx"":31,""dy"":83,""t"":4288},{""x"":1491,""y"":388,""dx"":40,""dy"":107,""t"":4321},{""x"":1498,""y"":405,""dx"":47,""dy"":124,""t"":4356},{""x"":1495,""y"":417,""dx"":44,""dy"":136,""t"":4389},{""x"":1503,""y"":431,""dx"":52,""dy"":150,""t"":4455},{""x"":1509,""y"":439,""dx"":58,""dy"":158,""t"":4492},{""x"":1515,""y"":449,""dx"":64,""dy"":168,""t"":4526},{""x"":1522,""y"":465,""dx"":71,""dy"":184,""t"":4559},{""x"":1523,""y"":472,""dx"":72,""dy"":191,""t"":4595},{""x"":1519,""y"":478,""dx"":68,""dy"":197,""t"":4628},{""x"":1520,""y"":480,""dx"":69,""dy"":199,""t"":4662},{""x"":1527,""y"":486,""dx"":76,""dy"":205,""t"":4695},{""x"":1535,""y"":491,""dx"":84,""dy"":210,""t"":4730},{""x"":1546,""y"":492,""dx"":95,""dy"":211,""t"":4765},{""x"":1552,""y"":480,""dx"":101,""dy"":199,""t"":4798},{""x"":1542,""y"":449,""dx"":91,""dy"":168,""t"":4832},{""x"":1530,""y"":458,""dx"":79,""dy"":177,""t"":4866},{""x"":1517,""y"":436,""dx"":66,""dy"":155,""t"":4901},{""x"":1509,""y"":420,""dx"":58,""dy"":139,""t"":4934},{""x"":1502,""y"":413,""dx"":51,""dy"":132,""t"":4968},{""x"":1498,""y"":392,""dx"":47,""dy"":111,""t"":5001},{""x"":1495,""y"":421,""dx"":44,""dy"":140,""t"":5036},{""x"":1504,""y"":440,""dx"":53,""dy"":159,""t"":5071},{""x"":1514,""y"":460,""dx"":63,""dy"":179,""t"":5104},{""x"":1516,""y"":420,""dx"":65,""dy"":139,""t"":5137},{""x"":1511,""y"":404,""dx"":60,""dy"":123,""t"":5172},{""x"":1520,""y"":425,""dx"":69,""dy"":144,""t"":5205},{""x"":1515,""y"":414,""dx"":64,""dy"":133,""t"":5240},{""x"":1522,""y"":435,""dx"":71,""dy"":154,""t"":5273},{""x"":1525,""y"":452,""dx"":74,""dy"":171,""t"":5308},{""x"":1520,""y"":430,""dx"":69,""dy"":149,""t"":5343},{""x"":1524,""y"":445,""dx"":73,""dy"":164,""t"":5377},{""x"":1518,""y"":430,""dx"":67,""dy"":149,""t"":5409},{""x"":1510,""y"":391,""dx"":59,""dy"":110,""t"":5444},{""x"":1519,""y"":415,""dx"":68,""dy"":134,""t"":5479},{""x"":1526,""y"":435,""dx"":75,""dy"":154,""t"":5512},{""x"":1524,""y"":450,""dx"":73,""dy"":169,""t"":5546},{""x"":1523,""y"":464,""dx"":72,""dy"":183,""t"":5577},{""x"":1514,""y"":444,""dx"":63,""dy"":163,""t"":5614},{""x"":1502,""y"":422,""dx"":51,""dy"":141,""t"":5649},{""x"":1507,""y"":438,""dx"":56,""dy"":157,""t"":5681},{""x"":1512,""y"":456,""dx"":61,""dy"":175,""t"":5716},{""x"":1511,""y"":468,""dx"":60,""dy"":187,""t"":5750},{""x"":1505,""y"":440,""dx"":54,""dy"":159,""t"":5784},{""x"":1508,""y"":447,""dx"":57,""dy"":166,""t"":5818},{""x"":1500,""y"":415,""dx"":49,""dy"":134,""t"":5852},{""x"":1494,""y"":393,""dx"":43,""dy"":112,""t"":5886},{""x"":1507,""y"":413,""dx"":56,""dy"":132,""t"":5921},{""x"":1515,""y"":431,""dx"":64,""dy"":150,""t"":5954},{""x"":1512,""y"":404,""dx"":61,""dy"":123,""t"":5986}],[{""x"":942,""y"":490,""dx"":-29,""dy"":-61,""t"":7042},{""x"":954,""y"":496,""dx"":-17,""dy"":-55,""t"":7076},{""x"":953,""y"":492,""dx"":-18,""dy"":-59,""t"":7109},{""x"":954,""y"":493,""dx"":-17,""dy"":-58,""t"":7144},{""x"":954,""y"":493,""dx"":-17,""dy"":-58,""t"":7176},{""x"":938,""y"":484,""dx"":-33,""dy"":-67,""t"":7212},{""x"":945,""y"":483,""dx"":-26,""dy"":-68,""t"":7246},{""x"":935,""y"":486,""dx"":-36,""dy"":-65,""t"":7280},{""x"":938,""y"":492,""dx"":-33,""dy"":-59,""t"":7314},{""x"":948,""y"":497,""dx"":-23,""dy"":-54,""t"":7348},{""x"":968,""y"":514,""dx"":-3,""dy"":-37,""t"":7382},{""x"":933,""y"":494,""dx"":-38,""dy"":-57,""t"":7416},{""x"":945,""y"":503,""dx"":-26,""dy"":-48,""t"":7449},{""x"":959,""y"":506,""dx"":-12,""dy"":-45,""t"":7484},{""x"":963,""y"":509,""dx"":-8,""dy"":-42,""t"":7519},{""x"":973,""y"":514,""dx"":2,""dy"":-37,""t"":7551},{""x"":971,""y"":505,""dx"":0,""dy"":-46,""t"":7584},{""x"":970,""y"":510,""dx"":-1,""dy"":-41,""t"":7620},{""x"":985,""y"":524,""dx"":14,""dy"":-27,""t"":7653},{""x"":986,""y"":522,""dx"":15,""dy"":-29,""t"":7688},{""x"":989,""y"":539,""dx"":18,""dy"":-12,""t"":7722},{""x"":990,""y"":531,""dx"":19,""dy"":-20,""t"":7756},{""x"":994,""y"":532,""dx"":23,""dy"":-19,""t"":7790},{""x"":997,""y"":529,""dx"":26,""dy"":-22,""t"":7825},{""x"":1001,""y"":531,""dx"":30,""dy"":-20,""t"":7858},{""x"":993,""y"":536,""dx"":22,""dy"":-15,""t"":7892},{""x"":1001,""y"":539,""dx"":30,""dy"":-12,""t"":7926},{""x"":1008,""y"":554,""dx"":37,""dy"":3,""t"":7960},{""x"":992,""y"":546,""dx"":21,""dy"":-5,""t"":7994},{""x"":993,""y"":537,""dx"":22,""dy"":-14,""t"":8028},{""x"":988,""y"":547,""dx"":17,""dy"":-4,""t"":8062},{""x"":996,""y"":562,""dx"":25,""dy"":11,""t"":8096},{""x"":987,""y"":563,""dx"":16,""dy"":12,""t"":8130},{""x"":985,""y"":565,""dx"":14,""dy"":14,""t"":8164},{""x"":983,""y"":564,""dx"":12,""dy"":13,""t"":8199},{""x"":981,""y"":559,""dx"":10,""dy"":8,""t"":8232},{""x"":969,""y"":555,""dx"":-2,""dy"":4,""t"":8266},{""x"":965,""y"":549,""dx"":-6,""dy"":-2,""t"":8300},{""x"":969,""y"":547,""dx"":-2,""dy"":-4,""t"":8334},{""x"":971,""y"":545,""dx"":0,""dy"":-6,""t"":8368},{""x"":960,""y"":536,""dx"":-11,""dy"":-15,""t"":8402},{""x"":965,""y"":545,""dx"":-6,""dy"":-6,""t"":8436},{""x"":961,""y"":497,""dx"":-10,""dy"":-54,""t"":8472},{""x"":965,""y"":504,""dx"":-6,""dy"":-47,""t"":8505},{""x"":959,""y"":508,""dx"":-12,""dy"":-43,""t"":8538},{""x"":969,""y"":517,""dx"":-2,""dy"":-34,""t"":8572},{""x"":966,""y"":482,""dx"":-5,""dy"":-69,""t"":8606},{""x"":978,""y"":501,""dx"":7,""dy"":-50,""t"":8640},{""x"":984,""y"":513,""dx"":13,""dy"":-38,""t"":8674},{""x"":982,""y"":549,""dx"":11,""dy"":-2,""t"":8707},{""x"":999,""y"":550,""dx"":28,""dy"":-1,""t"":8743},{""x"":1001,""y"":550,""dx"":30,""dy"":-1,""t"":8773},{""x"":993,""y"":546,""dx"":22,""dy"":-5,""t"":8810},{""x"":1003,""y"":555,""dx"":32,""dy"":4,""t"":8844},{""x"":997,""y"":552,""dx"":26,""dy"":1,""t"":8878},{""x"":1003,""y"":556,""dx"":32,""dy"":5,""t"":8912},{""x"":994,""y"":549,""dx"":23,""dy"":-2,""t"":8946},{""x"":1006,""y"":557,""dx"":35,""dy"":6,""t"":8981},{""x"":998,""y"":573,""dx"":27,""dy"":22,""t"":9014}],[{""x"":562,""y"":733,""dx"":71,""dy"":-88,""t"":10034},{""x"":562,""y"":749,""dx"":71,""dy"":-72,""t"":10068},{""x"":571,""y"":761,""dx"":80,""dy"":-60,""t"":10101},{""x"":589,""y"":772,""dx"":98,""dy"":-49,""t"":10136},{""x"":608,""y"":789,""dx"":117,""dy"":-32,""t"":10170},{""x"":638,""y"":791,""dx"":147,""dy"":-30,""t"":10204},{""x"":657,""y"":795,""dx"":166,""dy"":-26,""t"":10238},{""x"":653,""y"":811,""dx"":162,""dy"":-10,""t"":10272},{""x"":672,""y"":803,""dx"":181,""dy"":-18,""t"":10307},{""x"":670,""y"":794,""dx"":179,""dy"":-27,""t"":10339},{""x"":671,""y"":804,""dx"":180,""dy"":-17,""t"":10374},{""x"":641,""y"":824,""dx"":150,""dy"":3,""t"":10408},{""x"":610,""y"":833,""dx"":119,""dy"":12,""t"":10442},{""x"":583,""y"":838,""dx"":92,""dy"":17,""t"":10476},{""x"":574,""y"":840,""dx"":83,""dy"":19,""t"":10510},{""x"":606,""y"":838,""dx"":115,""dy"":17,""t"":10543},{""x"":593,""y"":833,""dx"":102,""dy"":12,""t"":10578},{""x"":573,""y"":835,""dx"":82,""dy"":14,""t"":10613},{""x"":554,""y"":847,""dx"":63,""dy"":26,""t"":10645},{""x"":577,""y"":853,""dx"":86,""dy"":32,""t"":10680},{""x"":591,""y"":836,""dx"":100,""dy"":15,""t"":10714},{""x"":604,""y"":820,""dx"":113,""dy"":-1,""t"":10745},{""x"":623,""y"":814,""dx"":132,""dy"":-7,""t"":10783},{""x"":638,""y"":824,""dx"":147,""dy"":3,""t"":10816},{""x"":640,""y"":824,""dx"":149,""dy"":3,""t"":10850},{""x"":637,""y"":831,""dx"":146,""dy"":10,""t"":10884},{""x"":607,""y"":834,""dx"":116,""dy"":13,""t"":10918},{""x"":610,""y"":836,""dx"":119,""dy"":15,""t"":10953},{""x"":616,""y"":838,""dx"":125,""dy"":17,""t"":10986},{""x"":641,""y"":838,""dx"":150,""dy"":17,""t"":11020},{""x"":673,""y"":842,""dx"":182,""dy"":21,""t"":11054},{""x"":653,""y"":844,""dx"":162,""dy"":23,""t"":11089},{""x"":641,""y"":851,""dx"":150,""dy"":30,""t"":11122},{""x"":630,""y"":856,""dx"":139,""dy"":35,""t"":11154},{""x"":620,""y"":860,""dx"":129,""dy"":39,""t"":11189},{""x"":635,""y"":861,""dx"":144,""dy"":40,""t"":11225},{""x"":644,""y"":863,""dx"":153,""dy"":42,""t"":11258},{""x"":653,""y"":861,""dx"":162,""dy"":40,""t"":11292},{""x"":668,""y"":857,""dx"":177,""dy"":36,""t"":11326},{""x"":667,""y"":849,""dx"":176,""dy"":28,""t"":11360},{""x"":644,""y"":849,""dx"":153,""dy"":28,""t"":11394},{""x"":641,""y"":840,""dx"":150,""dy"":19,""t"":11428},{""x"":633,""y"":846,""dx"":142,""dy"":25,""t"":11462},{""x"":647,""y"":844,""dx"":156,""dy"":23,""t"":11496},{""x"":638,""y"":826,""dx"":147,""dy"":5,""t"":11529},{""x"":627,""y"":841,""dx"":136,""dy"":20,""t"":11563},{""x"":610,""y"":827,""dx"":119,""dy"":6,""t"":11598},{""x"":576,""y"":822,""dx"":85,""dy"":1,""t"":11632},{""x"":595,""y"":830,""dx"":104,""dy"":9,""t"":11665},{""x"":579,""y"":842,""dx"":88,""dy"":21,""t"":11700},{""x"":578,""y"":856,""dx"":87,""dy"":35,""t"":11734},{""x"":579,""y"":866,""dx"":88,""dy"":45,""t"":11768},{""x"":577,""y"":881,""dx"":86,""dy"":60,""t"":11802},{""x"":582,""y"":887,""dx"":91,""dy"":66,""t"":11836},{""x"":591,""y"":895,""dx"":100,""dy"":74,""t"":11870},{""x"":604,""y"":896,""dx"":113,""dy"":75,""t"":11904},{""x"":598,""y"":889,""dx"":107,""dy"":68,""t"":11938},{""x"":590,""y"":884,""dx"":99,""dy"":63,""t"":11972},{""x"":594,""y"":884,""dx"":103,""dy"":63,""t"":12006}],[{""x"":1327,""y"":900,""dx"":-124,""dy"":79,""t"":13027},{""x"":1325,""y"":893,""dx"":-126,""dy"":72,""t"":13060},{""x"":1317,""y"":891,""dx"":-134,""dy"":70,""t"":13094},{""x"":1311,""y"":896,""dx"":-140,""dy"":75,""t"":13129},{""x"":1311,""y"":894,""dx"":-140,""dy"":73,""t"":13162},{""x"":1296,""y"":893,""dx"":-155,""dy"":72,""t"":13195},{""x"":1293,""y"":890,""dx"":-158,""dy"":69,""t"":13230},{""x"":1291,""y"":888,""dx"":-160,""dy"":67,""t"":13264},{""x"":1288,""y"":878,""dx"":-163,""dy"":57,""t"":13298},{""x"":1284,""y"":879,""dx"":-167,""dy"":58,""t"":13332},{""x"":1289,""y"":876,""dx"":-162,""dy"":55,""t"":13366},{""x"":1289,""y"":879,""dx"":-162,""dy"":58,""t"":13401},{""x"":1293,""y"":880,""dx"":-158,""dy"":59,""t"":13434},{""x"":1302,""y"":877,""dx"":-149,""dy"":56,""t"":13467},{""x"":1313,""y"":870,""dx"":-138,""dy"":49,""t"":13510},{""x"":1317,""y"":874,""dx"":-134,""dy"":53,""t"":13552},{""x"":1319,""y"":878,""dx"":-132,""dy"":57,""t"":13571},{""x"":1324,""y"":881,""dx"":-127,""dy"":60,""t"":13603},{""x"":1331,""y"":881,""dx"":-120,""dy"":60,""t"":13638},{""x"":1330,""y"":881,""dx"":-121,""dy"":60,""t"":13671},{""x"":1335,""y"":881,""dx"":-116,""dy"":60,""t"":13706},{""x"":1340,""y"":875,""dx"":-111,""dy"":54,""t"":13740},{""x"":1336,""y"":876,""dx"":-115,""dy"":55,""t"":13773},{""x"":1321,""y"":891,""dx"":-130,""dy"":70,""t"":13808},{""x"":1321,""y"":895,""dx"":-130,""dy"":74,""t"":13842},{""x"":1318,""y"":895,""dx"":-133,""dy"":74,""t"":13876},{""x"":1310,""y"":907,""dx"":-141,""dy"":86,""t"":13910},{""x"":1313,""y"":918,""dx"":-138,""dy"":97,""t"":13944},{""x"":1313,""y"":922,""dx"":-138,""dy"":101,""t"":13978},{""x"":1308,""y"":930,""dx"":-143,""dy"":109,""t"":14011},{""x"":1283,""y"":934,""dx"":-168,""dy"":113,""t"":14046},{""x"":1286,""y"":934,""dx"":-165,""dy"":113,""t"":14081},{""x"":1292,""y"":923,""dx"":-159,""dy"":102,""t"":14114},{""x"":1280,""y"":931,""dx"":-171,""dy"":110,""t"":14147},{""x"":1297,""y"":920,""dx"":-154,""dy"":99,""t"":14182},{""x"":1309,""y"":921,""dx"":-142,""dy"":100,""t"":14216},{""x"":1295,""y"":924,""dx"":-156,""dy"":103,""t"":14251},{""x"":1310,""y"":920,""dx"":-141,""dy"":99,""t"":14284},{""x"":1320,""y"":920,""dx"":-131,""dy"":99,""t"":14315},{""x"":1327,""y"":912,""dx"":-124,""dy"":91,""t"":14352},{""x"":1313,""y"":923,""dx"":-138,""dy"":102,""t"":14386},{""x"":1309,""y"":922,""dx"":-142,""dy"":101,""t"":14420},{""x"":1297,""y"":920,""dx"":-154,""dy"":99,""t"":14453},{""x"":1284,""y"":925,""dx"":-167,""dy"":104,""t"":14489},{""x"":1280,""y"":914,""dx"":-171,""dy"":93,""t"":14522},{""x"":1278,""y"":911,""dx"":-173,""dy"":90,""t"":14556},{""x"":1268,""y"":920,""dx"":-183,""dy"":99,""t"":14590},{""x"":1259,""y"":926,""dx"":-192,""dy"":105,""t"":14624},{""x"":1253,""y"":932,""dx"":-198,""dy"":111,""t"":14658},{""x"":1255,""y"":941,""dx"":-196,""dy"":120,""t"":14692},{""x"":1265,""y"":921,""dx"":-186,""dy"":100,""t"":14726},{""x"":1268,""y"":934,""dx"":-183,""dy"":113,""t"":14760},{""x"":1250,""y"":917,""dx"":-201,""dy"":96,""t"":14794},{""x"":1182,""y"":914,""dx"":-269,""dy"":93,""t"":14828},{""x"":1112,""y"":921,""dx"":-339,""dy"":100,""t"":14862},{""x"":1085,""y"":908,""dx"":-366,""dy"":87,""t"":14895},{""x"":1059,""y"":901,""dx"":-392,""dy"":80,""t"":14930},{""x"":1045,""y"":879,""dx"":-406,""dy"":58,""t"":14964},{""x"":1032,""y"":864,""dx"":-419,""dy"":43,""t"":14998},{""x"":1027,""y"":853,""dx"":-424,""dy"":32,""t"":15032}]]","[100,86.20689655172413,100,100,73.33333333333333]","[{""x"":8.305084745762711,""y"":-36.79661016949152,""r"":30.13470666557361},{""x"":57.87931034482759,""y"":147.0344827586207,""r"":38.80784323526826},{""x"":4.406779661016949,""y"":-24.271186440677965,""r"":28.38300449180133},{""x"":124.89830508474576,""y"":14.372881355932204,""r"":39.40765080137897},{""x"":-176.25,""y"":81.56666666666666,""r"":59.0149275899083}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.31","validate","","","","","","","","","",""
"","html-keyboard-response","9","55263","0.0-5.0-0.0","","","","","1847"," ","","","<p>识别实验：试验都以 500 毫秒的固定时间开始，然后会有一个 500 毫秒的fixation，接下来是100毫秒的单个项目展示，500毫秒的空白间隔后，会呈现一个多个项目的阵列。</p> <p>要求：记忆单个项目，并在多个项目阵列中快速找到，并根据数字键盘进行选择响应。</p><p>按"" ""键继续，实验开始。</p>","","","","","","","","","","","","","","","",""
