"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","load_time","stimulus","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","ans","ISI","type","size","webgazer_data","webgazer_targets","webgazer_targets_data","correct","response_target","response_answer"
"","canvas-keyboard-response","35","85718","0.0-5.0-1.0-1.8","","","","","null","null","","","[""triangle"",""circle"",""rect"",""star""]","","","","","","","","","","","[{""x"":839,""y"":618,""t"":1},{""x"":862,""y"":600,""t"":36},{""x"":895,""y"":637,""t"":72},{""x"":904,""y"":657,""t"":103},{""x"":913,""y"":667,""t"":137},{""x"":904,""y"":681,""t"":173},{""x"":933,""y"":701,""t"":206},{""x"":930,""y"":699,""t"":239},{""x"":953,""y"":704,""t"":275},{""x"":943,""y"":703,""t"":307},{""x"":910,""y"":693,""t"":355},{""x"":876,""y"":674,""t"":377},{""x"":859,""y"":687,""t"":418},{""x"":831,""y"":696,""t"":443},{""x"":806,""y"":699,""t"":481},{""x"":780,""y"":705,""t"":511},{""x"":770,""y"":710,""t"":547},{""x"":814,""y"":721,""t"":591},{""x"":855,""y"":737,""t"":613},{""x"":881,""y"":761,""t"":654},{""x"":910,""y"":782,""t"":683},{""x"":920,""y"":784,""t"":718},{""x"":948,""y"":807,""t"":750},{""x"":950,""y"":820,""t"":798},{""x"":970,""y"":827,""t"":817},{""x"":966,""y"":823,""t"":861},{""x"":958,""y"":827,""t"":885},{""x"":911,""y"":836,""t"":925},{""x"":882,""y"":818,""t"":955},{""x"":888,""y"":788,""t"":989},{""x"":875,""y"":750,""t"":1037},{""x"":869,""y"":693,""t"":1058},{""x"":864,""y"":640,""t"":1101},{""x"":876,""y"":594,""t"":1124},{""x"":886,""y"":555,""t"":1166},{""x"":887,""y"":520,""t"":1192},{""x"":960,""y"":538,""t"":1228},{""x"":1013,""y"":569,""t"":1261},{""x"":1078,""y"":582,""t"":1308},{""x"":1135,""y"":602,""t"":1328},{""x"":1179,""y"":613,""t"":1374},{""x"":1197,""y"":637,""t"":1397},{""x"":1221,""y"":653,""t"":1435},{""x"":1164,""y"":635,""t"":1466},{""x"":1101,""y"":599,""t"":1512},{""x"":1023,""y"":567,""t"":1531},{""x"":995,""y"":552,""t"":1574},{""x"":960,""y"":531,""t"":1601},{""x"":956,""y"":523,""t"":1637},{""x"":897,""y"":526,""t"":1668},{""x"":879,""y"":523,""t"":1717},{""x"":908,""y"":510,""t"":1735},{""x"":944,""y"":525,""t"":1777},{""x"":963,""y"":522,""t"":1805},{""x"":980,""y"":540,""t"":1840},{""x"":992,""y"":546,""t"":1871},{""x"":975,""y"":567,""t"":1920},{""x"":981,""y"":553,""t"":1939},{""x"":967,""y"":572,""t"":1982}]","{""#container"":{""x"":410,""y"":129.390625,""width"":1100,""height"":850,""top"":129.390625,""right"":1510,""bottom"":979.390625,""left"":410}}","[{""x"":250,""y"":425,""width"":92,""height"":92,""top"":379,""right"":296,""bottom"":471,""left"":204},{""x"":550,""y"":125,""width"":80,""height"":80,""top"":85,""right"":590,""bottom"":165,""left"":510},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810},{""x"":550,""y"":725,""width"":100,""height"":100,""top"":675,""right"":600,""bottom"":775,""left"":500}]","","",""
"","canvas-keyboard-response","36","88259","0.0-5.0-1.0-2.8","","","","","1025","8","","","","","","","","","","","","","","","","","true","circle","8"
"","canvas-keyboard-response","37","89277","0.0-5.0-1.0-0.9","","","","","null","null","","","","","","","","","recall","[""4"",""5"",""5"",""5"",""2"",""8"",""6"",""8"",""8"",""4"",""2"",""4"",""2"",""5"",""4"",""6"",""6"",""5"",""2"",""8"",""2"",""8"",""6"",""4"",""6"",""8"",""8"",""6"",""5"",""2"",""4"",""4"",""5"",""8"",""5"",""6"",""5"",""2"",""8"",""2"",""6"",""4"",""6"",""4"",""2"",""6"",""2"",""4"",""5"",""8""]","1500","shape","4","","","","","",""
"","canvas-keyboard-response","38","91283","0.0-5.0-1.0-1.9","","","","","null","null","","","[""star"",""rect"",""triangle"",""circle""]","","","","","","","","","","","[{""x"":944,""y"":621,""t"":1},{""x"":938,""y"":627,""t"":37},{""x"":925,""y"":634,""t"":69},{""x"":941,""y"":651,""t"":103},{""x"":915,""y"":659,""t"":139},{""x"":920,""y"":702,""t"":171},{""x"":910,""y"":680,""t"":207},{""x"":919,""y"":672,""t"":241},{""x"":899,""y"":668,""t"":273},{""x"":917,""y"":686,""t"":308},{""x"":868,""y"":718,""t"":357},{""x"":879,""y"":708,""t"":374},{""x"":825,""y"":754,""t"":416},{""x"":802,""y"":796,""t"":443},{""x"":759,""y"":820,""t"":479},{""x"":774,""y"":838,""t"":513},{""x"":826,""y"":865,""t"":556},{""x"":886,""y"":870,""t"":579},{""x"":945,""y"":861,""t"":617},{""x"":975,""y"":844,""t"":649},{""x"":1002,""y"":849,""t"":695},{""x"":1031,""y"":844,""t"":716},{""x"":1059,""y"":844,""t"":758},{""x"":1062,""y"":830,""t"":783},{""x"":1058,""y"":830,""t"":819},{""x"":1053,""y"":836,""t"":851},{""x"":1037,""y"":825,""t"":899},{""x"":1022,""y"":815,""t"":919},{""x"":1021,""y"":820,""t"":959},{""x"":1005,""y"":799,""t"":987},{""x"":982,""y"":726,""t"":1024},{""x"":967,""y"":670,""t"":1069},{""x"":977,""y"":630,""t"":1089},{""x"":938,""y"":610,""t"":1135},{""x"":958,""y"":602,""t"":1157},{""x"":923,""y"":590,""t"":1196},{""x"":955,""y"":592,""t"":1227},{""x"":900,""y"":588,""t"":1260},{""x"":896,""y"":586,""t"":1308},{""x"":882,""y"":631,""t"":1329},{""x"":891,""y"":704,""t"":1372},{""x"":864,""y"":769,""t"":1395},{""x"":861,""y"":811,""t"":1438},{""x"":845,""y"":858,""t"":1463},{""x"":858,""y"":895,""t"":1499},{""x"":849,""y"":907,""t"":1533},{""x"":881,""y"":877,""t"":1579},{""x"":874,""y"":839,""t"":1599},{""x"":890,""y"":809,""t"":1643},{""x"":848,""y"":792,""t"":1669},{""x"":888,""y"":761,""t"":1707},{""x"":874,""y"":706,""t"":1735},{""x"":870,""y"":652,""t"":1773},{""x"":829,""y"":652,""t"":1803},{""x"":831,""y"":606,""t"":1850},{""x"":830,""y"":559,""t"":1871},{""x"":892,""y"":539,""t"":1916},{""x"":922,""y"":512,""t"":1939},{""x"":968,""y"":527,""t"":1977}]","{""#container"":{""x"":410,""y"":129.390625,""width"":1100,""height"":850,""top"":129.390625,""right"":1510,""bottom"":979.390625,""left"":410}}","[{""x"":250,""y"":425,""width"":100,""height"":100,""top"":375,""right"":300,""bottom"":475,""left"":200},{""x"":550,""y"":125,""width"":80,""height"":80,""top"":85,""right"":590,""bottom"":165,""left"":510},{""x"":850,""y"":425,""width"":92,""height"":92,""top"":379,""right"":896,""bottom"":471,""left"":804},{""x"":550,""y"":725,""width"":80,""height"":80,""top"":685,""right"":590,""bottom"":765,""left"":510}]","","",""
"","canvas-keyboard-response","39","93638","0.0-5.0-1.0-2.9","","","","","844","4","","","","","","","","","","","","","","","","","true","star","4"
"","canvas-keyboard-response","40","94665","0.0-5.0-1.0-0.10","","","","","null","null","","","","","","","","","recall","[""4"",""5"",""5"",""5"",""2"",""8"",""6"",""8"",""8"",""4"",""2"",""4"",""2"",""5"",""4"",""6"",""6"",""5"",""2"",""8"",""2"",""8"",""6"",""4"",""6"",""8"",""8"",""6"",""5"",""2"",""4"",""4"",""5"",""8"",""5"",""6"",""5"",""2"",""8"",""2"",""6"",""4"",""6"",""4"",""2"",""6"",""2"",""4"",""5"",""8""]","1500","shape","4","","","","","",""
"","canvas-keyboard-response","41","96672","0.0-5.0-1.0-1.10","","","","","null","null","","","[""star"",""triangle"",""rect"",""hexagram""]","","","","","","","","","","","[{""x"":974,""y"":580,""t"":1},{""x"":948,""y"":604,""t"":37},{""x"":928,""y"":634,""t"":69},{""x"":927,""y"":635,""t"":103},{""x"":919,""y"":679,""t"":139},{""x"":902,""y"":702,""t"":172},{""x"":889,""y"":736,""t"":206},{""x"":867,""y"":744,""t"":241},{""x"":897,""y"":786,""t"":274},{""x"":885,""y"":775,""t"":308},{""x"":902,""y"":780,""t"":357},{""x"":884,""y"":774,""t"":376},{""x"":902,""y"":779,""t"":418},{""x"":864,""y"":803,""t"":445},{""x"":869,""y"":811,""t"":480},{""x"":836,""y"":819,""t"":512},{""x"":851,""y"":802,""t"":559},{""x"":816,""y"":805,""t"":580},{""x"":851,""y"":791,""t"":620},{""x"":865,""y"":735,""t"":648},{""x"":843,""y"":728,""t"":684},{""x"":878,""y"":706,""t"":729},{""x"":879,""y"":642,""t"":749},{""x"":878,""y"":586,""t"":793},{""x"":876,""y"":564,""t"":818},{""x"":877,""y"":541,""t"":854},{""x"":885,""y"":525,""t"":887},{""x"":947,""y"":540,""t"":931},{""x"":997,""y"":543,""t"":953},{""x"":1029,""y"":545,""t"":994},{""x"":1079,""y"":572,""t"":1021},{""x"":1083,""y"":551,""t"":1058},{""x"":1086,""y"":547,""t"":1103},{""x"":1079,""y"":525,""t"":1123},{""x"":1075,""y"":552,""t"":1165},{""x"":1066,""y"":541,""t"":1191},{""x"":1048,""y"":563,""t"":1229},{""x"":1039,""y"":558,""t"":1259},{""x"":1050,""y"":599,""t"":1305},{""x"":1055,""y"":645,""t"":1329},{""x"":1072,""y"":683,""t"":1368},{""x"":1104,""y"":715,""t"":1395},{""x"":1118,""y"":742,""t"":1446},{""x"":1137,""y"":774,""t"":1463},{""x"":1172,""y"":796,""t"":1506},{""x"":1183,""y"":817,""t"":1531},{""x"":1185,""y"":829,""t"":1571},{""x"":1187,""y"":838,""t"":1599},{""x"":1190,""y"":826,""t"":1648},{""x"":1193,""y"":826,""t"":1669},{""x"":1187,""y"":829,""t"":1710},{""x"":1185,""y"":821,""t"":1736},{""x"":1178,""y"":822,""t"":1775},{""x"":1167,""y"":824,""t"":1803},{""x"":1156,""y"":837,""t"":1852},{""x"":1167,""y"":848,""t"":1873},{""x"":1165,""y"":850,""t"":1915},{""x"":1153,""y"":834,""t"":1939},{""x"":1103,""y"":817,""t"":1980}]","{""#container"":{""x"":410,""y"":129.390625,""width"":1100,""height"":850,""top"":129.390625,""right"":1510,""bottom"":979.390625,""left"":410}}","[{""x"":250,""y"":425,""width"":100,""height"":100,""top"":375,""right"":300,""bottom"":475,""left"":200},{""x"":550,""y"":125,""width"":92,""height"":92,""top"":79,""right"":596,""bottom"":171,""left"":504},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810},{""x"":550,""y"":725,""width"":92.37604307034013,""height"":80,""top"":685,""right"":596.18802153517,""bottom"":765,""left"":503.81197846482996}]","","",""
"","canvas-keyboard-response","42","98764","0.0-5.0-1.0-2.10","","","","","579","2","","","","","","","","","","","","","","","","","true","hexagram","2"
"","canvas-keyboard-response","43","99775","0.0-5.0-1.0-0.11","","","","","null","null","","","","","","","","","recall","[""4"",""5"",""5"",""5"",""2"",""8"",""6"",""8"",""8"",""4"",""2"",""4"",""2"",""5"",""4"",""6"",""6"",""5"",""2"",""8"",""2"",""8"",""6"",""4"",""6"",""8"",""8"",""6"",""5"",""2"",""4"",""4"",""5"",""8"",""5"",""6"",""5"",""2"",""8"",""2"",""6"",""4"",""6"",""4"",""2"",""6"",""2"",""4"",""5"",""8""]","1500","shape","4","","","","","",""
"","canvas-keyboard-response","44","101788","0.0-5.0-1.0-1.11","","","","","null","null","","","[""hexagram"",""star"",""circle"",""triangle""]","","","","","","","","","","","[{""x"":1075,""y"":791,""t"":1},{""x"":1040,""y"":767,""t"":35},{""x"":1034,""y"":765,""t"":70},{""x"":974,""y"":778,""t"":103},{""x"":953,""y"":794,""t"":137},{""x"":921,""y"":749,""t"":173},{""x"":927,""y"":728,""t"":205},{""x"":910,""y"":692,""t"":240},{""x"":914,""y"":683,""t"":275},{""x"":911,""y"":664,""t"":313},{""x"":930,""y"":665,""t"":341},{""x"":930,""y"":615,""t"":379},{""x"":964,""y"":589,""t"":408},{""x"":948,""y"":580,""t"":456},{""x"":928,""y"":568,""t"":477},{""x"":948,""y"":561,""t"":519},{""x"":929,""y"":564,""t"":544},{""x"":965,""y"":564,""t"":583},{""x"":936,""y"":545,""t"":613},{""x"":976,""y"":535,""t"":660},{""x"":953,""y"":532,""t"":683},{""x"":987,""y"":528,""t"":721},{""x"":961,""y"":526,""t"":749},{""x"":999,""y"":521,""t"":785},{""x"":971,""y"":532,""t"":832},{""x"":1006,""y"":530,""t"":851},{""x"":1025,""y"":570,""t"":894},{""x"":1039,""y"":609,""t"":920},{""x"":1048,""y"":620,""t"":958},{""x"":1053,""y"":670,""t"":987},{""x"":1040,""y"":682,""t"":1034},{""x"":1012,""y"":662,""t"":1057},{""x"":966,""y"":649,""t"":1097},{""x"":943,""y"":619,""t"":1123},{""x"":935,""y"":589,""t"":1158},{""x"":921,""y"":570,""t"":1206},{""x"":914,""y"":579,""t"":1225},{""x"":901,""y"":555,""t"":1267},{""x"":925,""y"":563,""t"":1295},{""x"":908,""y"":559,""t"":1330},{""x"":887,""y"":585,""t"":1362},{""x"":907,""y"":624,""t"":1410},{""x"":891,""y"":642,""t"":1429},{""x"":911,""y"":633,""t"":1471},{""x"":905,""y"":624,""t"":1499},{""x"":918,""y"":624,""t"":1535},{""x"":903,""y"":632,""t"":1565},{""x"":891,""y"":635,""t"":1615},{""x"":874,""y"":657,""t"":1633},{""x"":891,""y"":628,""t"":1680},{""x"":882,""y"":643,""t"":1703},{""x"":923,""y"":629,""t"":1743},{""x"":979,""y"":659,""t"":1770},{""x"":1010,""y"":688,""t"":1807},{""x"":1058,""y"":692,""t"":1837},{""x"":1104,""y"":706,""t"":1883},{""x"":1114,""y"":729,""t"":1904},{""x"":1143,""y"":747,""t"":1947},{""x"":1131,""y"":750,""t"":1973}]","{""#container"":{""x"":410,""y"":129.390625,""width"":1100,""height"":850,""top"":129.390625,""right"":1510,""bottom"":979.390625,""left"":410}}","[{""x"":250,""y"":425,""width"":92.37604307034013,""height"":80,""top"":385,""right"":296.18802153517004,""bottom"":465,""left"":203.81197846482993},{""x"":550,""y"":125,""width"":100,""height"":100,""top"":75,""right"":600,""bottom"":175,""left"":500},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810},{""x"":550,""y"":725,""width"":92,""height"":92,""top"":679,""right"":596,""bottom"":771,""left"":504}]","","",""
"","canvas-keyboard-response","45","103967","0.0-5.0-1.0-2.11","","","","","668","4","","","","","","","","","","","","","","","","","true","hexagram","4"
"","canvas-keyboard-response","46","105001","0.0-5.0-1.0-0.12","","","","","null","null","","","","","","","","","recall","[""4"",""5"",""5"",""5"",""2"",""8"",""6"",""8"",""8"",""4"",""2"",""4"",""2"",""5"",""4"",""6"",""6"",""5"",""2"",""8"",""2"",""8"",""6"",""4"",""6"",""8"",""8"",""6"",""5"",""2"",""4"",""4"",""5"",""8"",""5"",""6"",""5"",""2"",""8"",""2"",""6"",""4"",""6"",""4"",""2"",""6"",""2"",""4"",""5"",""8""]","1500","shape","4","","","","","",""
"","canvas-keyboard-response","47","107019","0.0-5.0-1.0-1.12","","","","","null","null","","","[""circle"",""rect"",""triangle"",""star""]","","","","","","","","","","","[{""x"":1068,""y"":768,""t"":1},{""x"":1054,""y"":780,""t"":37},{""x"":1043,""y"":766,""t"":70},{""x"":1008,""y"":731,""t"":104},{""x"":993,""y"":678,""t"":139},{""x"":994,""y"":684,""t"":171},{""x"":967,""y"":661,""t"":205},{""x"":965,""y"":667,""t"":241},{""x"":958,""y"":663,""t"":273},{""x"":960,""y"":666,""t"":310},{""x"":967,""y"":658,""t"":343},{""x"":966,""y"":662,""t"":389},{""x"":945,""y"":650,""t"":409},{""x"":929,""y"":638,""t"":454},{""x"":909,""y"":640,""t"":477},{""x"":954,""y"":654,""t"":516},{""x"":1007,""y"":687,""t"":547},{""x"":1053,""y"":711,""t"":580},{""x"":1102,""y"":748,""t"":628},{""x"":1142,""y"":779,""t"":646},{""x"":1154,""y"":793,""t"":694},{""x"":1165,""y"":791,""t"":715},{""x"":1187,""y"":812,""t"":756},{""x"":1190,""y"":816,""t"":783},{""x"":1201,""y"":809,""t"":822},{""x"":1184,""y"":794,""t"":851},{""x"":1150,""y"":793,""t"":900},{""x"":1119,""y"":788,""t"":921},{""x"":1067,""y"":781,""t"":964},{""x"":1034,""y"":779,""t"":987},{""x"":1029,""y"":767,""t"":1027},{""x"":1017,""y"":765,""t"":1057},{""x"":1004,""y"":777,""t"":1090},{""x"":988,""y"":774,""t"":1123},{""x"":984,""y"":785,""t"":1171},{""x"":985,""y"":793,""t"":1190},{""x"":992,""y"":807,""t"":1236},{""x"":999,""y"":818,""t"":1258},{""x"":1015,""y"":822,""t"":1297},{""x"":1023,""y"":826,""t"":1327},{""x"":1047,""y"":825,""t"":1378},{""x"":1067,""y"":830,""t"":1395},{""x"":1077,""y"":832,""t"":1438},{""x"":1082,""y"":834,""t"":1465},{""x"":1085,""y"":834,""t"":1499},{""x"":1083,""y"":813,""t"":1531},{""x"":1101,""y"":801,""t"":1578},{""x"":1119,""y"":794,""t"":1601},{""x"":1137,""y"":790,""t"":1640},{""x"":1155,""y"":771,""t"":1668},{""x"":1160,""y"":745,""t"":1703},{""x"":1131,""y"":706,""t"":1748},{""x"":1136,""y"":664,""t"":1769},{""x"":1121,""y"":631,""t"":1812},{""x"":1092,""y"":613,""t"":1837},{""x"":1060,""y"":614,""t"":1874},{""x"":1062,""y"":611,""t"":1907},{""x"":1040,""y"":606,""t"":1952},{""x"":1023,""y"":588,""t"":1972}]","{""#container"":{""x"":410,""y"":129.390625,""width"":1100,""height"":850,""top"":129.390625,""right"":1510,""bottom"":979.390625,""left"":410}}","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":550,""y"":125,""width"":80,""height"":80,""top"":85,""right"":590,""bottom"":165,""left"":510},{""x"":850,""y"":425,""width"":92,""height"":92,""top"":379,""right"":896,""bottom"":471,""left"":804},{""x"":550,""y"":725,""width"":100,""height"":100,""top"":675,""right"":600,""bottom"":775,""left"":500}]","","",""
"","canvas-keyboard-response","48","109404","0.0-5.0-1.0-2.12","","","","","865","2","","","","","","","","","","","","","","","","","true","star","2"
"","canvas-keyboard-response","49","110418","0.0-5.0-1.0-0.13","","","","","null","null","","","","","","","","","recall","[""4"",""5"",""5"",""5"",""2"",""8"",""6"",""8"",""8"",""4"",""2"",""4"",""2"",""5"",""4"",""6"",""6"",""5"",""2"",""8"",""2"",""8"",""6"",""4"",""6"",""8"",""8"",""6"",""5"",""2"",""4"",""4"",""5"",""8"",""5"",""6"",""5"",""2"",""8"",""2"",""6"",""4"",""6"",""4"",""2"",""6"",""2"",""4"",""5"",""8""]","1500","shape","4","","","","","",""
"","canvas-keyboard-response","50","112438","0.0-5.0-1.0-1.13","","","","","null","null","","","[""triangle"",""rect"",""hexagram"",""star""]","","","","","","","","","","","[{""x"":1018,""y"":619,""t"":1},{""x"":978,""y"":634,""t"":37},{""x"":976,""y"":657,""t"":69},{""x"":976,""y"":681,""t"":103},{""x"":977,""y"":704,""t"":137},{""x"":954,""y"":698,""t"":171},{""x"":961,""y"":699,""t"":207},{""x"":944,""y"":729,""t"":239},{""x"":954,""y"":724,""t"":273},{""x"":933,""y"":710,""t"":310},{""x"":930,""y"":718,""t"":355},{""x"":902,""y"":692,""t"":375},{""x"":898,""y"":702,""t"":420},{""x"":863,""y"":715,""t"":444},{""x"":856,""y"":721,""t"":480},{""x"":809,""y"":741,""t"":511},{""x"":874,""y"":754,""t"":560},{""x"":898,""y"":758,""t"":579},{""x"":962,""y"":752,""t"":621},{""x"":974,""y"":755,""t"":649},{""x"":1020,""y"":739,""t"":682},{""x"":1015,""y"":732,""t"":729},{""x"":1047,""y"":736,""t"":752},{""x"":1073,""y"":743,""t"":793},{""x"":1079,""y"":755,""t"":818},{""x"":1057,""y"":752,""t"":859},{""x"":1052,""y"":757,""t"":885},{""x"":1051,""y"":765,""t"":920},{""x"":1054,""y"":762,""t"":969},{""x"":1039,""y"":763,""t"":987},{""x"":1027,""y"":765,""t"":1031},{""x"":976,""y"":751,""t"":1057},{""x"":934,""y"":735,""t"":1094},{""x"":921,""y"":722,""t"":1123},{""x"":893,""y"":716,""t"":1160},{""x"":945,""y"":722,""t"":1205},{""x"":987,""y"":734,""t"":1225},{""x"":1029,""y"":737,""t"":1269},{""x"":1054,""y"":744,""t"":1295},{""x"":1079,""y"":750,""t"":1332},{""x"":1095,""y"":759,""t"":1361},{""x"":1117,""y"":760,""t"":1396},{""x"":1102,""y"":744,""t"":1446},{""x"":1096,""y"":714,""t"":1463},{""x"":1086,""y"":693,""t"":1508},{""x"":1085,""y"":683,""t"":1531},{""x"":1079,""y"":677,""t"":1573},{""x"":1074,""y"":673,""t"":1599},{""x"":1070,""y"":676,""t"":1638},{""x"":1025,""y"":632,""t"":1667},{""x"":1002,""y"":651,""t"":1716},{""x"":907,""y"":657,""t"":1735},{""x"":878,""y"":672,""t"":1780},{""x"":800,""y"":718,""t"":1803},{""x"":836,""y"":701,""t"":1843},{""x"":779,""y"":705,""t"":1871},{""x"":808,""y"":692,""t"":1906},{""x"":796,""y"":675,""t"":1955},{""x"":859,""y"":667,""t"":1973}]","{""#container"":{""x"":410,""y"":129.390625,""width"":1100,""height"":850,""top"":129.390625,""right"":1510,""bottom"":979.390625,""left"":410}}","[{""x"":250,""y"":425,""width"":92,""height"":92,""top"":379,""right"":296,""bottom"":471,""left"":204},{""x"":550,""y"":125,""width"":80,""height"":80,""top"":85,""right"":590,""bottom"":165,""left"":510},{""x"":850,""y"":425,""width"":92.37604307034013,""height"":80,""top"":385,""right"":896.18802153517,""bottom"":465,""left"":803.81197846483},{""x"":550,""y"":725,""width"":100,""height"":100,""top"":675,""right"":600,""bottom"":775,""left"":500}]","","",""
"","canvas-keyboard-response","51","114671","0.0-5.0-1.0-2.13","","","","","714","5","","","","","","","","","","","","","","","","","true","circle","5"
"","canvas-keyboard-response","52","115706","0.0-5.0-1.0-0.14","","","","","null","null","","","","","","","","","recall","[""4"",""5"",""5"",""5"",""2"",""8"",""6"",""8"",""8"",""4"",""2"",""4"",""2"",""5"",""4"",""6"",""6"",""5"",""2"",""8"",""2"",""8"",""6"",""4"",""6"",""8"",""8"",""6"",""5"",""2"",""4"",""4"",""5"",""8"",""5"",""6"",""5"",""2"",""8"",""2"",""6"",""4"",""6"",""4"",""2"",""6"",""2"",""4"",""5"",""8""]","1500","shape","4","","","","","",""
"","canvas-keyboard-response","53","117721","0.0-5.0-1.0-1.14","","","","","null","null","","","[""circle"",""hexagram"",""star"",""rect""]","","","","","","","","","","","[{""x"":874,""y"":637,""t"":1},{""x"":904,""y"":651,""t"":37},{""x"":943,""y"":615,""t"":69},{""x"":963,""y"":641,""t"":103},{""x"":931,""y"":669,""t"":139},{""x"":986,""y"":659,""t"":171},{""x"":981,""y"":652,""t"":206},{""x"":1032,""y"":656,""t"":241},{""x"":987,""y"":703,""t"":274},{""x"":1011,""y"":709,""t"":312},{""x"":957,""y"":695,""t"":343},{""x"":936,""y"":698,""t"":389},{""x"":867,""y"":715,""t"":409},{""x"":881,""y"":721,""t"":454},{""x"":826,""y"":732,""t"":477},{""x"":867,""y"":712,""t"":515},{""x"":893,""y"":723,""t"":547},{""x"":947,""y"":747,""t"":594},{""x"":980,""y"":759,""t"":612},{""x"":993,""y"":750,""t"":654},{""x"":1002,""y"":760,""t"":681},{""x"":1005,""y"":764,""t"":717},{""x"":1018,""y"":736,""t"":751},{""x"":1016,""y"":723,""t"":796},{""x"":1010,""y"":711,""t"":817},{""x"":1019,""y"":710,""t"":858},{""x"":1027,""y"":706,""t"":884},{""x"":1008,""y"":709,""t"":922},{""x"":979,""y"":702,""t"":967},{""x"":952,""y"":688,""t"":987},{""x"":962,""y"":702,""t"":1030},{""x"":973,""y"":715,""t"":1055},{""x"":978,""y"":731,""t"":1090},{""x"":989,""y"":748,""t"":1138},{""x"":997,""y"":764,""t"":1157},{""x"":979,""y"":802,""t"":1199},{""x"":1000,""y"":819,""t"":1225},{""x"":1020,""y"":807,""t"":1263},{""x"":1001,""y"":821,""t"":1293},{""x"":1006,""y"":835,""t"":1339},{""x"":987,""y"":841,""t"":1363},{""x"":1005,""y"":784,""t"":1400},{""x"":972,""y"":766,""t"":1429},{""x"":979,""y"":706,""t"":1480},{""x"":941,""y"":645,""t"":1498},{""x"":961,""y"":606,""t"":1541},{""x"":933,""y"":559,""t"":1567},{""x"":946,""y"":529,""t"":1603},{""x"":885,""y"":534,""t"":1634},{""x"":904,""y"":505,""t"":1683},{""x"":904,""y"":474,""t"":1702},{""x"":914,""y"":445,""t"":1743},{""x"":919,""y"":431,""t"":1771},{""x"":946,""y"":438,""t"":1805},{""x"":924,""y"":461,""t"":1838},{""x"":960,""y"":502,""t"":1886},{""x"":919,""y"":498,""t"":1905},{""x"":955,""y"":525,""t"":1947},{""x"":916,""y"":526,""t"":1973}]","{""#container"":{""x"":410,""y"":129.390625,""width"":1100,""height"":850,""top"":129.390625,""right"":1510,""bottom"":979.390625,""left"":410}}","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":550,""y"":125,""width"":92.37604307034013,""height"":80,""top"":85,""right"":596.18802153517,""bottom"":165,""left"":503.81197846482996},{""x"":850,""y"":425,""width"":100,""height"":100,""top"":375,""right"":900,""bottom"":475,""left"":800},{""x"":550,""y"":725,""width"":80,""height"":80,""top"":685,""right"":590,""bottom"":765,""left"":510}]","","",""
"","canvas-keyboard-response","54","120266","0.0-5.0-1.0-2.14","","","","","1032","4","","","","","","","","","","","","","","","","","true","circle","4"
"","canvas-keyboard-response","55","121290","0.0-5.0-1.0-0.15","","","","","null","null","","","","","","","","","recall","[""4"",""5"",""5"",""5"",""2"",""8"",""6"",""8"",""8"",""4"",""2"",""4"",""2"",""5"",""4"",""6"",""6"",""5"",""2"",""8"",""2"",""8"",""6"",""4"",""6"",""8"",""8"",""6"",""5"",""2"",""4"",""4"",""5"",""8"",""5"",""6"",""5"",""2"",""8"",""2"",""6"",""4"",""6"",""4"",""2"",""6"",""2"",""4"",""5"",""8""]","1500","shape","4","","","","","",""
