"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","load_time","stimulus","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","ans","ISI","size","shapeORcolor","webgazer_data","webgazer_targets","webgazer_targets_data","correct","response_target","response_answer"
"true","fullscreen","0","2543","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","2547","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","5594","0.0-2.0-0.0","","","","","3045","{""name"":""scc"",""age"":""24""}","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","8096","0.0-2.0-1.0","","","","","2502","{""sex"":""男""}","[0]","","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","4","19080","0.0-3.0","","","","","","","","7","","","","","","","","","","","","","","","","",""
"","html-button-response","5","19969","0.0-4.0-0.0","","","","","886","0","","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","6","31182","0.0-4.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","7","31928","0.0-4.0-2.0","","","","","746","0","","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","",""
"","webgazer-validate","8","51072","0.0-4.0-3.0","","","","","","","","","","[[{""x"":453,""y"":205,""dx"":-38,""dy"":-76,""t"":989},{""x"":450,""y"":216,""dx"":-41,""dy"":-65,""t"":1024},{""x"":460,""y"":244,""dx"":-31,""dy"":-37,""t"":1058},{""x"":461,""y"":251,""dx"":-30,""dy"":-30,""t"":1092},{""x"":477,""y"":265,""dx"":-14,""dy"":-16,""t"":1126},{""x"":475,""y"":267,""dx"":-16,""dy"":-14,""t"":1159},{""x"":485,""y"":254,""dx"":-6,""dy"":-27,""t"":1193},{""x"":504,""y"":258,""dx"":13,""dy"":-23,""t"":1228},{""x"":501,""y"":248,""dx"":10,""dy"":-33,""t"":1261},{""x"":475,""y"":227,""dx"":-16,""dy"":-54,""t"":1296},{""x"":494,""y"":238,""dx"":3,""dy"":-43,""t"":1329},{""x"":506,""y"":238,""dx"":15,""dy"":-43,""t"":1364},{""x"":495,""y"":238,""dx"":4,""dy"":-43,""t"":1397},{""x"":484,""y"":262,""dx"":-7,""dy"":-19,""t"":1432},{""x"":484,""y"":278,""dx"":-7,""dy"":-3,""t"":1466},{""x"":469,""y"":293,""dx"":-22,""dy"":12,""t"":1499},{""x"":458,""y"":288,""dx"":-33,""dy"":7,""t"":1534},{""x"":470,""y"":305,""dx"":-21,""dy"":24,""t"":1568},{""x"":466,""y"":302,""dx"":-25,""dy"":21,""t"":1601},{""x"":475,""y"":308,""dx"":-16,""dy"":27,""t"":1636},{""x"":487,""y"":321,""dx"":-4,""dy"":40,""t"":1670},{""x"":476,""y"":311,""dx"":-15,""dy"":30,""t"":1703},{""x"":483,""y"":314,""dx"":-8,""dy"":33,""t"":1738},{""x"":487,""y"":296,""dx"":-4,""dy"":15,""t"":1771},{""x"":494,""y"":285,""dx"":3,""dy"":4,""t"":1805},{""x"":487,""y"":278,""dx"":-4,""dy"":-3,""t"":1839},{""x"":481,""y"":272,""dx"":-10,""dy"":-9,""t"":1872},{""x"":488,""y"":279,""dx"":-3,""dy"":-2,""t"":1907},{""x"":474,""y"":261,""dx"":-17,""dy"":-20,""t"":1942},{""x"":489,""y"":276,""dx"":-2,""dy"":-5,""t"":1977},{""x"":487,""y"":270,""dx"":-4,""dy"":-11,""t"":2011},{""x"":487,""y"":249,""dx"":-4,""dy"":-32,""t"":2044},{""x"":472,""y"":240,""dx"":-19,""dy"":-41,""t"":2077},{""x"":468,""y"":244,""dx"":-23,""dy"":-37,""t"":2113},{""x"":482,""y"":284,""dx"":-9,""dy"":3,""t"":2146},{""x"":465,""y"":299,""dx"":-26,""dy"":18,""t"":2180},{""x"":456,""y"":314,""dx"":-35,""dy"":33,""t"":2214},{""x"":461,""y"":319,""dx"":-30,""dy"":38,""t"":2248},{""x"":483,""y"":321,""dx"":-8,""dy"":40,""t"":2282},{""x"":501,""y"":322,""dx"":10,""dy"":41,""t"":2314},{""x"":493,""y"":337,""dx"":2,""dy"":56,""t"":2349},{""x"":504,""y"":336,""dx"":13,""dy"":55,""t"":2384},{""x"":500,""y"":341,""dx"":9,""dy"":60,""t"":2418},{""x"":498,""y"":330,""dx"":7,""dy"":49,""t"":2452},{""x"":514,""y"":347,""dx"":23,""dy"":66,""t"":2486},{""x"":501,""y"":332,""dx"":10,""dy"":51,""t"":2520},{""x"":491,""y"":383,""dx"":0,""dy"":102,""t"":2553},{""x"":482,""y"":339,""dx"":-9,""dy"":58,""t"":2589},{""x"":468,""y"":358,""dx"":-23,""dy"":77,""t"":2622},{""x"":458,""y"":372,""dx"":-33,""dy"":91,""t"":2657},{""x"":489,""y"":365,""dx"":-2,""dy"":84,""t"":2691},{""x"":499,""y"":323,""dx"":8,""dy"":42,""t"":2723},{""x"":479,""y"":337,""dx"":-12,""dy"":56,""t"":2757},{""x"":485,""y"":379,""dx"":-6,""dy"":98,""t"":2793},{""x"":494,""y"":375,""dx"":3,""dy"":94,""t"":2826},{""x"":491,""y"":359,""dx"":0,""dy"":78,""t"":2860},{""x"":503,""y"":323,""dx"":12,""dy"":42,""t"":2894},{""x"":517,""y"":306,""dx"":26,""dy"":25,""t"":2928},{""x"":520,""y"":319,""dx"":29,""dy"":38,""t"":2962},{""x"":515,""y"":272,""dx"":24,""dy"":-9,""t"":2996}],[{""x"":1479,""y"":307,""dx"":28,""dy"":26,""t"":4016},{""x"":1471,""y"":331,""dx"":20,""dy"":50,""t"":4050},{""x"":1457,""y"":258,""dx"":6,""dy"":-23,""t"":4084},{""x"":1450,""y"":273,""dx"":-1,""dy"":-8,""t"":4118},{""x"":1450,""y"":250,""dx"":-1,""dy"":-31,""t"":4152},{""x"":1461,""y"":250,""dx"":10,""dy"":-31,""t"":4186},{""x"":1433,""y"":221,""dx"":-18,""dy"":-60,""t"":4220},{""x"":1418,""y"":213,""dx"":-33,""dy"":-68,""t"":4254},{""x"":1431,""y"":244,""dx"":-20,""dy"":-37,""t"":4288},{""x"":1435,""y"":230,""dx"":-16,""dy"":-51,""t"":4323},{""x"":1427,""y"":269,""dx"":-24,""dy"":-12,""t"":4356},{""x"":1440,""y"":285,""dx"":-11,""dy"":4,""t"":4390},{""x"":1464,""y"":303,""dx"":13,""dy"":22,""t"":4423},{""x"":1452,""y"":361,""dx"":1,""dy"":80,""t"":4458},{""x"":1448,""y"":391,""dx"":-3,""dy"":110,""t"":4491},{""x"":1437,""y"":404,""dx"":-14,""dy"":123,""t"":4525},{""x"":1426,""y"":393,""dx"":-25,""dy"":112,""t"":4560},{""x"":1422,""y"":318,""dx"":-29,""dy"":37,""t"":4594},{""x"":1429,""y"":293,""dx"":-22,""dy"":12,""t"":4628},{""x"":1436,""y"":312,""dx"":-15,""dy"":31,""t"":4662},{""x"":1431,""y"":325,""dx"":-20,""dy"":44,""t"":4697},{""x"":1441,""y"":339,""dx"":-10,""dy"":58,""t"":4731},{""x"":1478,""y"":376,""dx"":27,""dy"":95,""t"":4763},{""x"":1471,""y"":372,""dx"":20,""dy"":91,""t"":4797},{""x"":1465,""y"":288,""dx"":14,""dy"":7,""t"":4832},{""x"":1460,""y"":321,""dx"":9,""dy"":40,""t"":4866},{""x"":1457,""y"":332,""dx"":6,""dy"":51,""t"":4899},{""x"":1450,""y"":301,""dx"":-1,""dy"":20,""t"":4934},{""x"":1447,""y"":247,""dx"":-4,""dy"":-34,""t"":4967},{""x"":1443,""y"":210,""dx"":-8,""dy"":-71,""t"":5002},{""x"":1438,""y"":222,""dx"":-13,""dy"":-59,""t"":5035},{""x"":1427,""y"":254,""dx"":-24,""dy"":-27,""t"":5069},{""x"":1450,""y"":303,""dx"":-1,""dy"":22,""t"":5103},{""x"":1454,""y"":346,""dx"":3,""dy"":65,""t"":5139},{""x"":1438,""y"":382,""dx"":-13,""dy"":101,""t"":5171},{""x"":1423,""y"":432,""dx"":-28,""dy"":151,""t"":5206},{""x"":1397,""y"":467,""dx"":-54,""dy"":186,""t"":5240},{""x"":1414,""y"":438,""dx"":-37,""dy"":157,""t"":5275},{""x"":1421,""y"":463,""dx"":-30,""dy"":182,""t"":5308},{""x"":1392,""y"":492,""dx"":-59,""dy"":211,""t"":5342},{""x"":1411,""y"":468,""dx"":-40,""dy"":187,""t"":5376},{""x"":1402,""y"":436,""dx"":-49,""dy"":155,""t"":5410},{""x"":1419,""y"":413,""dx"":-32,""dy"":132,""t"":5443},{""x"":1413,""y"":380,""dx"":-38,""dy"":99,""t"":5476},{""x"":1411,""y"":367,""dx"":-40,""dy"":86,""t"":5512},{""x"":1412,""y"":345,""dx"":-39,""dy"":64,""t"":5546},{""x"":1424,""y"":329,""dx"":-27,""dy"":48,""t"":5581},{""x"":1425,""y"":286,""dx"":-26,""dy"":5,""t"":5614},{""x"":1407,""y"":241,""dx"":-44,""dy"":-40,""t"":5648},{""x"":1391,""y"":227,""dx"":-60,""dy"":-54,""t"":5681},{""x"":1372,""y"":198,""dx"":-79,""dy"":-83,""t"":5717},{""x"":1350,""y"":175,""dx"":-101,""dy"":-106,""t"":5750},{""x"":1382,""y"":170,""dx"":-69,""dy"":-111,""t"":5784},{""x"":1396,""y"":222,""dx"":-55,""dy"":-59,""t"":5818},{""x"":1373,""y"":244,""dx"":-78,""dy"":-37,""t"":5853},{""x"":1354,""y"":265,""dx"":-97,""dy"":-16,""t"":5883},{""x"":1380,""y"":299,""dx"":-71,""dy"":18,""t"":5919},{""x"":1383,""y"":367,""dx"":-68,""dy"":86,""t"":5953},{""x"":1369,""y"":379,""dx"":-82,""dy"":98,""t"":5989}],[{""x"":959,""y"":659,""dx"":-12,""dy"":108,""t"":7008},{""x"":937,""y"":638,""dx"":-34,""dy"":87,""t"":7040},{""x"":913,""y"":632,""dx"":-58,""dy"":81,""t"":7076},{""x"":919,""y"":677,""dx"":-52,""dy"":126,""t"":7110},{""x"":942,""y"":721,""dx"":-29,""dy"":170,""t"":7144},{""x"":974,""y"":729,""dx"":3,""dy"":178,""t"":7178},{""x"":978,""y"":729,""dx"":7,""dy"":178,""t"":7212},{""x"":960,""y"":717,""dx"":-11,""dy"":166,""t"":7245},{""x"":957,""y"":726,""dx"":-14,""dy"":175,""t"":7280},{""x"":908,""y"":745,""dx"":-63,""dy"":194,""t"":7314},{""x"":927,""y"":637,""dx"":-44,""dy"":86,""t"":7348},{""x"":925,""y"":648,""dx"":-46,""dy"":97,""t"":7382},{""x"":976,""y"":664,""dx"":5,""dy"":113,""t"":7415},{""x"":956,""y"":663,""dx"":-15,""dy"":112,""t"":7447},{""x"":914,""y"":704,""dx"":-57,""dy"":153,""t"":7484},{""x"":939,""y"":750,""dx"":-32,""dy"":199,""t"":7517},{""x"":899,""y"":746,""dx"":-72,""dy"":195,""t"":7552},{""x"":879,""y"":744,""dx"":-92,""dy"":193,""t"":7586},{""x"":913,""y"":767,""dx"":-58,""dy"":216,""t"":7620},{""x"":938,""y"":783,""dx"":-33,""dy"":232,""t"":7653},{""x"":943,""y"":805,""dx"":-28,""dy"":254,""t"":7688},{""x"":969,""y"":787,""dx"":-2,""dy"":236,""t"":7721},{""x"":999,""y"":800,""dx"":28,""dy"":249,""t"":7756},{""x"":988,""y"":813,""dx"":17,""dy"":262,""t"":7789},{""x"":957,""y"":752,""dx"":-14,""dy"":201,""t"":7824},{""x"":969,""y"":721,""dx"":-2,""dy"":170,""t"":7858},{""x"":948,""y"":697,""dx"":-23,""dy"":146,""t"":7892},{""x"":981,""y"":698,""dx"":10,""dy"":147,""t"":7927},{""x"":1018,""y"":701,""dx"":47,""dy"":150,""t"":7959},{""x"":1013,""y"":643,""dx"":42,""dy"":92,""t"":7993},{""x"":1034,""y"":574,""dx"":63,""dy"":23,""t"":8028},{""x"":1038,""y"":569,""dx"":67,""dy"":18,""t"":8062},{""x"":1047,""y"":548,""dx"":76,""dy"":-3,""t"":8097},{""x"":1055,""y"":558,""dx"":84,""dy"":7,""t"":8130},{""x"":1004,""y"":511,""dx"":33,""dy"":-40,""t"":8164},{""x"":1022,""y"":524,""dx"":51,""dy"":-27,""t"":8198},{""x"":1007,""y"":589,""dx"":36,""dy"":38,""t"":8232},{""x"":1016,""y"":644,""dx"":45,""dy"":93,""t"":8266},{""x"":1052,""y"":713,""dx"":81,""dy"":162,""t"":8301},{""x"":1074,""y"":766,""dx"":103,""dy"":215,""t"":8334},{""x"":1086,""y"":775,""dx"":115,""dy"":224,""t"":8368},{""x"":1085,""y"":800,""dx"":114,""dy"":249,""t"":8401},{""x"":1097,""y"":734,""dx"":126,""dy"":183,""t"":8436},{""x"":1091,""y"":750,""dx"":120,""dy"":199,""t"":8469},{""x"":1074,""y"":755,""dx"":103,""dy"":204,""t"":8503},{""x"":1050,""y"":760,""dx"":79,""dy"":209,""t"":8538},{""x"":1033,""y"":739,""dx"":62,""dy"":188,""t"":8571},{""x"":1024,""y"":706,""dx"":53,""dy"":155,""t"":8606},{""x"":1004,""y"":679,""dx"":33,""dy"":128,""t"":8640},{""x"":1023,""y"":666,""dx"":52,""dy"":115,""t"":8673},{""x"":1032,""y"":652,""dx"":61,""dy"":101,""t"":8708},{""x"":1034,""y"":627,""dx"":63,""dy"":76,""t"":8742},{""x"":1036,""y"":618,""dx"":65,""dy"":67,""t"":8777},{""x"":1042,""y"":621,""dx"":71,""dy"":70,""t"":8811},{""x"":1047,""y"":621,""dx"":76,""dy"":70,""t"":8844},{""x"":1060,""y"":625,""dx"":89,""dy"":74,""t"":8878},{""x"":1055,""y"":620,""dx"":84,""dy"":69,""t"":8913},{""x"":1037,""y"":618,""dx"":66,""dy"":67,""t"":8946},{""x"":1020,""y"":646,""dx"":49,""dy"":95,""t"":8980}],[{""x"":339,""y"":748,""dx"":-152,""dy"":-73,""t"":10001},{""x"":352,""y"":753,""dx"":-139,""dy"":-68,""t"":10034},{""x"":349,""y"":729,""dx"":-142,""dy"":-92,""t"":10068},{""x"":365,""y"":738,""dx"":-126,""dy"":-83,""t"":10102},{""x"":385,""y"":752,""dx"":-106,""dy"":-69,""t"":10136},{""x"":396,""y"":758,""dx"":-95,""dy"":-63,""t"":10169},{""x"":404,""y"":793,""dx"":-87,""dy"":-28,""t"":10203},{""x"":397,""y"":801,""dx"":-94,""dy"":-20,""t"":10238},{""x"":416,""y"":839,""dx"":-75,""dy"":18,""t"":10273},{""x"":454,""y"":874,""dx"":-37,""dy"":53,""t"":10306},{""x"":484,""y"":902,""dx"":-7,""dy"":81,""t"":10340},{""x"":504,""y"":915,""dx"":13,""dy"":94,""t"":10375},{""x"":507,""y"":898,""dx"":16,""dy"":77,""t"":10408},{""x"":502,""y"":874,""dx"":11,""dy"":53,""t"":10442},{""x"":574,""y"":895,""dx"":83,""dy"":74,""t"":10475},{""x"":602,""y"":868,""dx"":111,""dy"":47,""t"":10509},{""x"":572,""y"":830,""dx"":81,""dy"":9,""t"":10544},{""x"":527,""y"":814,""dx"":36,""dy"":-7,""t"":10579},{""x"":487,""y"":800,""dx"":-4,""dy"":-21,""t"":10610},{""x"":443,""y"":813,""dx"":-48,""dy"":-8,""t"":10646},{""x"":438,""y"":837,""dx"":-53,""dy"":16,""t"":10681},{""x"":481,""y"":890,""dx"":-10,""dy"":69,""t"":10714},{""x"":479,""y"":891,""dx"":-12,""dy"":70,""t"":10748},{""x"":441,""y"":878,""dx"":-50,""dy"":57,""t"":10781},{""x"":441,""y"":904,""dx"":-50,""dy"":83,""t"":10817},{""x"":457,""y"":937,""dx"":-34,""dy"":116,""t"":10851},{""x"":498,""y"":975,""dx"":7,""dy"":154,""t"":10884},{""x"":502,""y"":968,""dx"":11,""dy"":147,""t"":10918},{""x"":460,""y"":934,""dx"":-31,""dy"":113,""t"":10952},{""x"":423,""y"":885,""dx"":-68,""dy"":64,""t"":10984},{""x"":398,""y"":832,""dx"":-93,""dy"":11,""t"":11020},{""x"":382,""y"":806,""dx"":-109,""dy"":-15,""t"":11053},{""x"":371,""y"":784,""dx"":-120,""dy"":-37,""t"":11088},{""x"":379,""y"":810,""dx"":-112,""dy"":-11,""t"":11122},{""x"":412,""y"":832,""dx"":-79,""dy"":11,""t"":11155},{""x"":400,""y"":838,""dx"":-91,""dy"":17,""t"":11190},{""x"":383,""y"":811,""dx"":-108,""dy"":-10,""t"":11224},{""x"":384,""y"":821,""dx"":-107,""dy"":0,""t"":11257},{""x"":380,""y"":827,""dx"":-111,""dy"":6,""t"":11292},{""x"":392,""y"":832,""dx"":-99,""dy"":11,""t"":11326},{""x"":375,""y"":817,""dx"":-116,""dy"":-4,""t"":11360},{""x"":379,""y"":816,""dx"":-112,""dy"":-5,""t"":11393},{""x"":374,""y"":797,""dx"":-117,""dy"":-24,""t"":11428},{""x"":364,""y"":781,""dx"":-127,""dy"":-40,""t"":11462},{""x"":344,""y"":758,""dx"":-147,""dy"":-63,""t"":11496},{""x"":362,""y"":776,""dx"":-129,""dy"":-45,""t"":11530},{""x"":364,""y"":794,""dx"":-127,""dy"":-27,""t"":11563},{""x"":385,""y"":821,""dx"":-106,""dy"":0,""t"":11598},{""x"":388,""y"":819,""dx"":-103,""dy"":-2,""t"":11631},{""x"":396,""y"":823,""dx"":-95,""dy"":2,""t"":11665},{""x"":403,""y"":821,""dx"":-88,""dy"":0,""t"":11700},{""x"":398,""y"":841,""dx"":-93,""dy"":20,""t"":11735},{""x"":391,""y"":826,""dx"":-100,""dy"":5,""t"":11769},{""x"":411,""y"":833,""dx"":-80,""dy"":12,""t"":11803},{""x"":406,""y"":847,""dx"":-85,""dy"":26,""t"":11836},{""x"":417,""y"":848,""dx"":-74,""dy"":27,""t"":11870},{""x"":417,""y"":848,""dx"":-74,""dy"":27,""t"":11903},{""x"":407,""y"":828,""dx"":-84,""dy"":7,""t"":11938},{""x"":446,""y"":850,""dx"":-45,""dy"":29,""t"":11972},{""x"":417,""y"":832,""dx"":-74,""dy"":11,""t"":12005}],[{""x"":1393,""y"":814,""dx"":-58,""dy"":-7,""t"":13026},{""x"":1386,""y"":787,""dx"":-65,""dy"":-34,""t"":13060},{""x"":1368,""y"":795,""dx"":-83,""dy"":-26,""t"":13095},{""x"":1344,""y"":830,""dx"":-107,""dy"":9,""t"":13128},{""x"":1370,""y"":846,""dx"":-81,""dy"":25,""t"":13161},{""x"":1373,""y"":852,""dx"":-78,""dy"":31,""t"":13197},{""x"":1385,""y"":844,""dx"":-66,""dy"":23,""t"":13231},{""x"":1405,""y"":847,""dx"":-46,""dy"":26,""t"":13264},{""x"":1397,""y"":827,""dx"":-54,""dy"":6,""t"":13299},{""x"":1383,""y"":817,""dx"":-68,""dy"":-4,""t"":13332},{""x"":1336,""y"":823,""dx"":-115,""dy"":2,""t"":13365},{""x"":1352,""y"":831,""dx"":-99,""dy"":10,""t"":13401},{""x"":1361,""y"":800,""dx"":-90,""dy"":-21,""t"":13434},{""x"":1355,""y"":779,""dx"":-96,""dy"":-42,""t"":13467},{""x"":1325,""y"":807,""dx"":-126,""dy"":-14,""t"":13501},{""x"":1342,""y"":799,""dx"":-109,""dy"":-22,""t"":13536},{""x"":1370,""y"":814,""dx"":-81,""dy"":-7,""t"":13570},{""x"":1320,""y"":836,""dx"":-131,""dy"":15,""t"":13603},{""x"":1290,""y"":831,""dx"":-161,""dy"":10,""t"":13638},{""x"":1254,""y"":830,""dx"":-197,""dy"":9,""t"":13672},{""x"":1245,""y"":846,""dx"":-206,""dy"":25,""t"":13706},{""x"":1292,""y"":879,""dx"":-159,""dy"":58,""t"":13740},{""x"":1333,""y"":880,""dx"":-118,""dy"":59,""t"":13774},{""x"":1343,""y"":899,""dx"":-108,""dy"":78,""t"":13808},{""x"":1335,""y"":903,""dx"":-116,""dy"":82,""t"":13842},{""x"":1312,""y"":898,""dx"":-139,""dy"":77,""t"":13876},{""x"":1304,""y"":892,""dx"":-147,""dy"":71,""t"":13909},{""x"":1317,""y"":861,""dx"":-134,""dy"":40,""t"":13943},{""x"":1306,""y"":852,""dx"":-145,""dy"":31,""t"":13978},{""x"":1315,""y"":856,""dx"":-136,""dy"":35,""t"":14012},{""x"":1340,""y"":879,""dx"":-111,""dy"":58,""t"":14045},{""x"":1353,""y"":883,""dx"":-98,""dy"":62,""t"":14081},{""x"":1348,""y"":834,""dx"":-103,""dy"":13,""t"":14113},{""x"":1339,""y"":802,""dx"":-112,""dy"":-19,""t"":14148},{""x"":1331,""y"":776,""dx"":-120,""dy"":-45,""t"":14181},{""x"":1310,""y"":787,""dx"":-141,""dy"":-34,""t"":14216},{""x"":1273,""y"":799,""dx"":-178,""dy"":-22,""t"":14250},{""x"":1268,""y"":812,""dx"":-183,""dy"":-9,""t"":14284},{""x"":1237,""y"":803,""dx"":-214,""dy"":-18,""t"":14317},{""x"":1270,""y"":805,""dx"":-181,""dy"":-16,""t"":14351},{""x"":1238,""y"":796,""dx"":-213,""dy"":-25,""t"":14387},{""x"":1261,""y"":785,""dx"":-190,""dy"":-36,""t"":14420},{""x"":1274,""y"":791,""dx"":-177,""dy"":-30,""t"":14453},{""x"":1309,""y"":792,""dx"":-142,""dy"":-29,""t"":14489},{""x"":1333,""y"":784,""dx"":-118,""dy"":-37,""t"":14523},{""x"":1315,""y"":759,""dx"":-136,""dy"":-62,""t"":14556},{""x"":1299,""y"":738,""dx"":-152,""dy"":-83,""t"":14587},{""x"":1306,""y"":771,""dx"":-145,""dy"":-50,""t"":14624},{""x"":1313,""y"":765,""dx"":-138,""dy"":-56,""t"":14658},{""x"":1308,""y"":794,""dx"":-143,""dy"":-27,""t"":14691},{""x"":1313,""y"":783,""dx"":-138,""dy"":-38,""t"":14726},{""x"":1297,""y"":817,""dx"":-154,""dy"":-4,""t"":14760},{""x"":1280,""y"":777,""dx"":-171,""dy"":-44,""t"":14794},{""x"":1276,""y"":764,""dx"":-175,""dy"":-57,""t"":14828},{""x"":1267,""y"":799,""dx"":-184,""dy"":-22,""t"":14862},{""x"":1240,""y"":779,""dx"":-211,""dy"":-42,""t"":14896},{""x"":1248,""y"":826,""dx"":-203,""dy"":5,""t"":14930},{""x"":1272,""y"":838,""dx"":-179,""dy"":17,""t"":14964},{""x"":1284,""y"":842,""dx"":-167,""dy"":21,""t"":14998}]]","[100,98.30508474576271,69.49152542372882,100,91.52542372881356]","[{""x"":-6.816666666666666,""y"":15.216666666666667,""r"":56.25607551657471},{""x"":-24.949152542372882,""y"":34.71186440677966,""r"":71.83444370564361},{""x"":25.220338983050848,""y"":135.5084745762712,""r"":82.8850662924645},{""x"":-67.6,""y"":13.366666666666667,""r"":75.9582940159317},{""x"":-133.83050847457628,""y"":-1.423728813559322,""r"":54.735308861798664}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.41","validate","","","","","","","","","",""
"","html-keyboard-response","9","55097","0.0-5.0-0.0","","","","","4023"," ","","","<p>回忆实验：试验都以 500 毫秒的固定时间开始，然后会有一个 500 毫秒的fixation，接下来是 2500 毫秒的样本展示，1000毫秒的空白间隔后，会有一个目标刺激的提示。</p> <p>要求：记忆所呈现刺激物的位置，根据提示选择对应刺激的位置，根据数字键盘的 "" 4 "" ,"" 8 "","" 6 "","" 2 "" 进行选择响应,如果不记得或者不存在选择""5""。</p><p>按"" ""键继续。</p>","","","","","","","","","","","","","","","",""
