index,name,age,sex,rt,response,answer,stimulus,target,correct,webgazer_data,webgazer_targets_data,canvas_data,fixation,fixation_target,first_dot
0,lisuya,23.0,男,,,,,,,,,,,,
3,,,,602.0,6.0,6.0,"[""green"",""blue""]",blue,True,"[{""x"":1084,""y"":489,""t"":1},{""x"":1026,""y"":523,""t"":40},{""x"":985,""y"":538,""t"":69},{""x"":980,""y"":551,""t"":104},{""x"":984,""y"":574,""t"":140},{""x"":946,""y"":583,""t"":175},{""x"":916,""y"":615,""t"":205},{""x"":935,""y"":615,""t"":242},{""x"":918,""y"":580,""t"":274},{""x"":931,""y"":560,""t"":308},{""x"":928,""y"":546,""t"":343},{""x"":925,""y"":552,""t"":391},{""x"":965,""y"":584,""t"":419},{""x"":891,""y"":599,""t"":453},{""x"":861,""y"":625,""t"":486},{""x"":840,""y"":596,""t"":515},{""x"":841,""y"":616,""t"":546},{""x"":822,""y"":596,""t"":596},{""x"":807,""y"":578,""t"":616},{""x"":839,""y"":578,""t"":648},{""x"":896,""y"":575,""t"":689},{""x"":946,""y"":574,""t"":718},{""x"":1003,""y"":559,""t"":756},{""x"":1054,""y"":556,""t"":784},{""x"":1107,""y"":538,""t"":830},{""x"":1155,""y"":532,""t"":859},{""x"":1152,""y"":515,""t"":889},{""x"":1147,""y"":500,""t"":921},{""x"":1156,""y"":467,""t"":955},{""x"":1161,""y"":440,""t"":990},{""x"":1174,""y"":438,""t"":1022},{""x"":1172,""y"":452,""t"":1056},{""x"":1182,""y"":460,""t"":1098},{""x"":1178,""y"":477,""t"":1136},{""x"":1174,""y"":475,""t"":1168},{""x"":1170,""y"":473,""t"":1203},{""x"":1134,""y"":487,""t"":1237},{""x"":1103,""y"":498,""t"":1269},{""x"":1043,""y"":512,""t"":1301},{""x"":993,""y"":524,""t"":1334},{""x"":956,""y"":518,""t"":1370},{""x"":926,""y"":513,""t"":1403},{""x"":925,""y"":533,""t"":1437},{""x"":927,""y"":550,""t"":1466},{""x"":919,""y"":558,""t"":1499},{""x"":1000,""y"":544,""t"":1545},{""x"":1074,""y"":522,""t"":1575},{""x"":1128,""y"":526,""t"":1611},{""x"":1173,""y"":529,""t"":1640},{""x"":1204,""y"":526,""t"":1672},{""x"":1228,""y"":523,""t"":1701},{""x"":1237,""y"":526,""t"":1736},{""x"":1225,""y"":524,""t"":1784},{""x"":1213,""y"":522,""t"":1803},{""x"":1233,""y"":511,""t"":1849},{""x"":1232,""y"":520,""t"":1876},{""x"":1080,""y"":485,""t"":1906},{""x"":952,""y"":456,""t"":1940}]","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810}]","{""#container"":{""x"":266.42919921875,""y"":48.58407211303711,""width"":1099.9910888671875,""height"":849.9955444335938,""top"":48.58407211303711,""right"":1366.4202880859375,""bottom"":898.5796165466309,""left"":266.42919921875}}","[{'green': 0}, {'blue': 40}]",{'blue': 40},blue
4,,,,728.0,5.0,5.0,"[""blue"",""red""]",green_1,True,"[{""x"":871,""y"":492,""t"":10},{""x"":820,""y"":500,""t"":45},{""x"":812,""y"":540,""t"":78},{""x"":810,""y"":552,""t"":111},{""x"":806,""y"":575,""t"":141},{""x"":821,""y"":562,""t"":176},{""x"":865,""y"":547,""t"":211},{""x"":909,""y"":541,""t"":247},{""x"":921,""y"":539,""t"":285},{""x"":944,""y"":522,""t"":318},{""x"":985,""y"":520,""t"":351},{""x"":1042,""y"":518,""t"":379},{""x"":1066,""y"":530,""t"":410},{""x"":1071,""y"":560,""t"":452},{""x"":1106,""y"":596,""t"":481},{""x"":1048,""y"":634,""t"":516},{""x"":1035,""y"":644,""t"":546},{""x"":978,""y"":661,""t"":594},{""x"":957,""y"":662,""t"":613},{""x"":919,""y"":633,""t"":648},{""x"":887,""y"":631,""t"":683},{""x"":858,""y"":609,""t"":717},{""x"":840,""y"":599,""t"":753},{""x"":883,""y"":603,""t"":785},{""x"":915,""y"":614,""t"":820},{""x"":937,""y"":618,""t"":861},{""x"":986,""y"":612,""t"":892},{""x"":1038,""y"":604,""t"":927},{""x"":1064,""y"":589,""t"":955},{""x"":1073,""y"":602,""t"":988},{""x"":1078,""y"":613,""t"":1036},{""x"":1103,""y"":616,""t"":1066},{""x"":1122,""y"":618,""t"":1094},{""x"":1139,""y"":628,""t"":1125},{""x"":1117,""y"":603,""t"":1158},{""x"":1166,""y"":623,""t"":1197},{""x"":1188,""y"":620,""t"":1229},{""x"":1194,""y"":624,""t"":1262},{""x"":1130,""y"":629,""t"":1297},{""x"":1066,""y"":640,""t"":1327},{""x"":972,""y"":638,""t"":1370},{""x"":923,""y"":658,""t"":1397},{""x"":897,""y"":671,""t"":1431},{""x"":825,""y"":679,""t"":1466},{""x"":783,""y"":674,""t"":1498},{""x"":755,""y"":671,""t"":1545},{""x"":781,""y"":684,""t"":1574},{""x"":777,""y"":681,""t"":1603},{""x"":770,""y"":688,""t"":1633},{""x"":791,""y"":666,""t"":1672},{""x"":854,""y"":636,""t"":1702},{""x"":946,""y"":643,""t"":1750},{""x"":1002,""y"":604,""t"":1773},{""x"":1071,""y"":617,""t"":1812},{""x"":1092,""y"":591,""t"":1846},{""x"":1107,""y"":570,""t"":1874},{""x"":1159,""y"":589,""t"":1908},{""x"":1201,""y"":606,""t"":1940}]","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810}]","{""#container"":{""x"":266.42919921875,""y"":48.58407211303711,""width"":1099.9910888671875,""height"":849.9955444335938,""top"":48.58407211303711,""right"":1366.4202880859375,""bottom"":898.5796165466309,""left"":266.42919921875}}",,,
5,,,,701.0,5.0,5.0,"[""green"",""red""]",blue_1,True,"[{""x"":1175,""y"":612,""t"":1},{""x"":1119,""y"":600,""t"":47},{""x"":1086,""y"":604,""t"":69},{""x"":1069,""y"":599,""t"":106},{""x"":1055,""y"":595,""t"":137},{""x"":1054,""y"":572,""t"":172},{""x"":1053,""y"":554,""t"":205},{""x"":1048,""y"":565,""t"":240},{""x"":1035,""y"":574,""t"":277},{""x"":1019,""y"":579,""t"":307},{""x"":1048,""y"":588,""t"":344},{""x"":1073,""y"":595,""t"":375},{""x"":1132,""y"":628,""t"":419},{""x"":1168,""y"":633,""t"":448},{""x"":1189,""y"":647,""t"":483},{""x"":1191,""y"":623,""t"":518},{""x"":1248,""y"":661,""t"":547},{""x"":1271,""y"":678,""t"":581},{""x"":1289,""y"":692,""t"":615},{""x"":1182,""y"":661,""t"":649},{""x"":1064,""y"":671,""t"":689},{""x"":945,""y"":606,""t"":720},{""x"":872,""y"":586,""t"":753},{""x"":810,""y"":563,""t"":788},{""x"":816,""y"":532,""t"":824},{""x"":802,""y"":499,""t"":856},{""x"":814,""y"":503,""t"":886},{""x"":827,""y"":508,""t"":919},{""x"":938,""y"":520,""t"":957},{""x"":993,""y"":557,""t"":989},{""x"":1078,""y"":607,""t"":1034},{""x"":1120,""y"":591,""t"":1066},{""x"":1153,""y"":576,""t"":1099},{""x"":1205,""y"":564,""t"":1130},{""x"":1252,""y"":573,""t"":1165},{""x"":1255,""y"":554,""t"":1197},{""x"":1274,""y"":562,""t"":1231},{""x"":1275,""y"":533,""t"":1261},{""x"":1248,""y"":537,""t"":1295},{""x"":1175,""y"":537,""t"":1328},{""x"":1123,""y"":539,""t"":1368},{""x"":1079,""y"":541,""t"":1397},{""x"":1032,""y"":524,""t"":1432},{""x"":988,""y"":507,""t"":1465},{""x"":952,""y"":489,""t"":1499},{""x"":932,""y"":487,""t"":1540},{""x"":918,""y"":471,""t"":1568},{""x"":914,""y"":487,""t"":1600},{""x"":905,""y"":505,""t"":1646},{""x"":923,""y"":515,""t"":1677},{""x"":950,""y"":523,""t"":1707},{""x"":948,""y"":526,""t"":1739},{""x"":1008,""y"":538,""t"":1774},{""x"":1019,""y"":532,""t"":1803},{""x"":1031,""y"":537,""t"":1853},{""x"":1030,""y"":528,""t"":1881},{""x"":1027,""y"":510,""t"":1913},{""x"":1029,""y"":487,""t"":1940},{""x"":1032,""y"":462,""t"":1974}]","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810}]","{""#container"":{""x"":266.42919921875,""y"":48.58407211303711,""width"":1099.9910888671875,""height"":849.9955444335938,""top"":48.58407211303711,""right"":1366.4202880859375,""bottom"":898.5796165466309,""left"":266.42919921875}}",,,
6,,,,554.0,4.0,4.0,"[""red"",""green""]",red_1,True,"[{""x"":1021,""y"":503,""t"":1},{""x"":1009,""y"":516,""t"":49},{""x"":1001,""y"":545,""t"":70},{""x"":1008,""y"":552,""t"":106},{""x"":996,""y"":554,""t"":139},{""x"":1009,""y"":596,""t"":173},{""x"":1027,""y"":634,""t"":205},{""x"":1001,""y"":624,""t"":241},{""x"":982,""y"":596,""t"":275},{""x"":974,""y"":585,""t"":310},{""x"":933,""y"":564,""t"":345},{""x"":899,""y"":546,""t"":380},{""x"":773,""y"":516,""t"":415},{""x"":669,""y"":491,""t"":446},{""x"":604,""y"":465,""t"":478},{""x"":556,""y"":464,""t"":513},{""x"":470,""y"":476,""t"":548},{""x"":460,""y"":475,""t"":585},{""x"":457,""y"":475,""t"":621},{""x"":478,""y"":471,""t"":657},{""x"":500,""y"":469,""t"":687},{""x"":631,""y"":499,""t"":722},{""x"":767,""y"":534,""t"":751},{""x"":891,""y"":518,""t"":788},{""x"":1006,""y"":529,""t"":819},{""x"":1096,""y"":536,""t"":853},{""x"":1155,""y"":539,""t"":888},{""x"":1193,""y"":540,""t"":922},{""x"":1228,""y"":557,""t"":959},{""x"":1252,""y"":571,""t"":987},{""x"":1102,""y"":607,""t"":1036},{""x"":1010,""y"":618,""t"":1058},{""x"":911,""y"":648,""t"":1090},{""x"":854,""y"":664,""t"":1133},{""x"":841,""y"":692,""t"":1166},{""x"":789,""y"":725,""t"":1200},{""x"":734,""y"":734,""t"":1231},{""x"":722,""y"":728,""t"":1265},{""x"":818,""y"":736,""t"":1298},{""x"":870,""y"":743,""t"":1327},{""x"":967,""y"":741,""t"":1362},{""x"":1062,""y"":738,""t"":1400},{""x"":1130,""y"":713,""t"":1435},{""x"":1176,""y"":694,""t"":1464},{""x"":1008,""y"":636,""t"":1513},{""x"":869,""y"":590,""t"":1535},{""x"":747,""y"":550,""t"":1566},{""x"":680,""y"":545,""t"":1607},{""x"":593,""y"":548,""t"":1640},{""x"":524,""y"":555,""t"":1677},{""x"":463,""y"":544,""t"":1707},{""x"":446,""y"":526,""t"":1746},{""x"":424,""y"":504,""t"":1780},{""x"":579,""y"":473,""t"":1813},{""x"":720,""y"":447,""t"":1842},{""x"":865,""y"":412,""t"":1871},{""x"":957,""y"":402,""t"":1907},{""x"":1049,""y"":369,""t"":1954},{""x"":1098,""y"":380,""t"":1982}]","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810}]","{""#container"":{""x"":266.42919921875,""y"":48.58407211303711,""width"":1099.9910888671875,""height"":849.9955444335938,""top"":48.58407211303711,""right"":1366.4202880859375,""bottom"":898.5796165466309,""left"":266.42919921875}}","[{'red': 16}, {'green': 22}]",{'red_1': 16},green
7,,,,763.0,4.0,4.0,"[""blue"",""red""]",blue_1,True,"[{""x"":1105,""y"":412,""t"":2},{""x"":1124,""y"":449,""t"":46},{""x"":1139,""y"":497,""t"":73},{""x"":1150,""y"":522,""t"":103},{""x"":1146,""y"":527,""t"":137},{""x"":1098,""y"":487,""t"":173},{""x"":1065,""y"":472,""t"":205},{""x"":1024,""y"":480,""t"":239},{""x"":1035,""y"":483,""t"":274},{""x"":1043,""y"":503,""t"":308},{""x"":1029,""y"":514,""t"":346},{""x"":1002,""y"":527,""t"":376},{""x"":947,""y"":528,""t"":421},{""x"":899,""y"":528,""t"":454},{""x"":840,""y"":522,""t"":485},{""x"":774,""y"":514,""t"":519},{""x"":778,""y"":520,""t"":549},{""x"":793,""y"":515,""t"":581},{""x"":808,""y"":510,""t"":613},{""x"":878,""y"":520,""t"":653},{""x"":939,""y"":520,""t"":681},{""x"":972,""y"":580,""t"":731},{""x"":1027,""y"":604,""t"":750},{""x"":1076,""y"":628,""t"":792},{""x"":1099,""y"":623,""t"":820},{""x"":1116,""y"":616,""t"":851},{""x"":1082,""y"":595,""t"":888},{""x"":1051,""y"":576,""t"":933},{""x"":1053,""y"":581,""t"":963},{""x"":1055,""y"":585,""t"":990},{""x"":1065,""y"":578,""t"":1022},{""x"":1058,""y"":572,""t"":1061},{""x"":1052,""y"":567,""t"":1091},{""x"":1082,""y"":604,""t"":1124},{""x"":1107,""y"":634,""t"":1168},{""x"":1112,""y"":613,""t"":1200},{""x"":1108,""y"":587,""t"":1231},{""x"":1069,""y"":586,""t"":1267},{""x"":1039,""y"":564,""t"":1295},{""x"":996,""y"":550,""t"":1342},{""x"":958,""y"":555,""t"":1363},{""x"":892,""y"":553,""t"":1406},{""x"":900,""y"":578,""t"":1435},{""x"":911,""y"":577,""t"":1467},{""x"":890,""y"":611,""t"":1502},{""x"":858,""y"":624,""t"":1532},{""x"":809,""y"":614,""t"":1564},{""x"":908,""y"":615,""t"":1613},{""x"":974,""y"":600,""t"":1633},{""x"":1040,""y"":602,""t"":1673},{""x"":1076,""y"":588,""t"":1705},{""x"":1148,""y"":633,""t"":1736},{""x"":1203,""y"":634,""t"":1783},{""x"":1246,""y"":634,""t"":1803},{""x"":1229,""y"":631,""t"":1844},{""x"":1193,""y"":620,""t"":1876},{""x"":1143,""y"":620,""t"":1909},{""x"":1093,""y"":615,""t"":1939}]","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810}]","{""#container"":{""x"":266.42919921875,""y"":48.58407211303711,""width"":1099.9910888671875,""height"":849.9955444335938,""top"":48.58407211303711,""right"":1366.4202880859375,""bottom"":898.5796165466309,""left"":266.42919921875}}","[{'blue': 0}, {'red': 43}]",,red
8,,,,568.0,4.0,4.0,"[""green"",""red""]",green_1,True,"[{""x"":1025,""y"":601,""t"":1},{""x"":966,""y"":580,""t"":41},{""x"":981,""y"":551,""t"":73},{""x"":968,""y"":516,""t"":104},{""x"":985,""y"":493,""t"":139},{""x"":1001,""y"":474,""t"":171},{""x"":998,""y"":465,""t"":205},{""x"":955,""y"":452,""t"":239},{""x"":917,""y"":411,""t"":274},{""x"":858,""y"":377,""t"":310},{""x"":817,""y"":374,""t"":354},{""x"":767,""y"":369,""t"":375},{""x"":751,""y"":399,""t"":416},{""x"":722,""y"":397,""t"":443},{""x"":741,""y"":428,""t"":479},{""x"":712,""y"":413,""t"":513},{""x"":713,""y"":394,""t"":558},{""x"":698,""y"":374,""t"":588},{""x"":748,""y"":360,""t"":622},{""x"":757,""y"":352,""t"":650},{""x"":771,""y"":368,""t"":684},{""x"":803,""y"":413,""t"":714},{""x"":798,""y"":490,""t"":764},{""x"":811,""y"":558,""t"":785},{""x"":805,""y"":616,""t"":827},{""x"":811,""y"":671,""t"":862},{""x"":826,""y"":710,""t"":892},{""x"":886,""y"":728,""t"":925},{""x"":908,""y"":740,""t"":953},{""x"":909,""y"":718,""t"":999},{""x"":928,""y"":709,""t"":1031},{""x"":939,""y"":697,""t"":1059},{""x"":972,""y"":702,""t"":1089},{""x"":943,""y"":661,""t"":1124},{""x"":948,""y"":600,""t"":1172},{""x"":955,""y"":555,""t"":1203},{""x"":933,""y"":532,""t"":1234},{""x"":926,""y"":512,""t"":1265},{""x"":905,""y"":487,""t"":1295},{""x"":886,""y"":467,""t"":1328},{""x"":848,""y"":420,""t"":1375},{""x"":834,""y"":384,""t"":1397},{""x"":811,""y"":349,""t"":1437},{""x"":815,""y"":378,""t"":1470},{""x"":821,""y"":405,""t"":1500},{""x"":835,""y"":433,""t"":1533},{""x"":823,""y"":421,""t"":1583},{""x"":813,""y"":412,""t"":1609},{""x"":820,""y"":380,""t"":1641},{""x"":835,""y"":358,""t"":1669},{""x"":870,""y"":360,""t"":1702},{""x"":886,""y"":370,""t"":1737},{""x"":860,""y"":404,""t"":1772},{""x"":891,""y"":447,""t"":1805},{""x"":921,""y"":495,""t"":1846},{""x"":847,""y"":501,""t"":1875},{""x"":792,""y"":508,""t"":1909},{""x"":718,""y"":494,""t"":1942},{""x"":656,""y"":481,""t"":1973}]","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810}]","{""#container"":{""x"":266.42919921875,""y"":48.58407211303711,""width"":1099.9910888671875,""height"":849.9955444335938,""top"":48.58407211303711,""right"":1366.4202880859375,""bottom"":898.5796165466309,""left"":266.42919921875}}","[{'green': 1}, {'red': 12}]",{'green_1': 1},red
9,,,,606.0,4.0,4.0,"[""blue"",""green""]",blue,True,"[{""x"":661,""y"":510,""t"":1},{""x"":724,""y"":573,""t"":49},{""x"":773,""y"":631,""t"":79},{""x"":760,""y"":623,""t"":110},{""x"":749,""y"":608,""t"":139},{""x"":746,""y"":585,""t"":172},{""x"":777,""y"":584,""t"":206},{""x"":803,""y"":582,""t"":239},{""x"":835,""y"":591,""t"":275},{""x"":862,""y"":598,""t"":307},{""x"":866,""y"":611,""t"":352},{""x"":849,""y"":615,""t"":383},{""x"":847,""y"":610,""t"":411},{""x"":896,""y"":605,""t"":448},{""x"":938,""y"":600,""t"":477},{""x"":995,""y"":626,""t"":519},{""x"":1041,""y"":648,""t"":550},{""x"":1096,""y"":687,""t"":584},{""x"":1139,""y"":719,""t"":613},{""x"":1084,""y"":671,""t"":652},{""x"":1050,""y"":653,""t"":682},{""x"":1017,""y"":607,""t"":729},{""x"":967,""y"":572,""t"":750},{""x"":968,""y"":544,""t"":791},{""x"":984,""y"":559,""t"":825},{""x"":965,""y"":584,""t"":857},{""x"":929,""y"":572,""t"":888},{""x"":912,""y"":585,""t"":918},{""x"":897,""y"":580,""t"":965},{""x"":886,""y"":589,""t"":998},{""x"":919,""y"":591,""t"":1026},{""x"":990,""y"":583,""t"":1056},{""x"":1036,""y"":558,""t"":1090},{""x"":1071,""y"":580,""t"":1139},{""x"":1100,""y"":600,""t"":1157},{""x"":1138,""y"":616,""t"":1204},{""x"":1154,""y"":589,""t"":1235},{""x"":1168,""y"":573,""t"":1267},{""x"":1243,""y"":582,""t"":1299},{""x"":1232,""y"":571,""t"":1335},{""x"":1211,""y"":563,""t"":1369},{""x"":1205,""y"":548,""t"":1401},{""x"":1212,""y"":529,""t"":1434},{""x"":1211,""y"":524,""t"":1463},{""x"":1191,""y"":536,""t"":1500},{""x"":1193,""y"":556,""t"":1533},{""x"":1170,""y"":561,""t"":1578},{""x"":1129,""y"":544,""t"":1608},{""x"":1093,""y"":530,""t"":1640},{""x"":1133,""y"":514,""t"":1671},{""x"":1168,""y"":501,""t"":1701},{""x"":1121,""y"":520,""t"":1738},{""x"":1110,""y"":550,""t"":1771},{""x"":1100,""y"":572,""t"":1803},{""x"":1086,""y"":547,""t"":1846},{""x"":1085,""y"":536,""t"":1874},{""x"":1057,""y"":538,""t"":1908},{""x"":1035,""y"":539,""t"":1939}]","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810}]","{""#container"":{""x"":266.42919921875,""y"":48.58407211303711,""width"":1099.9910888671875,""height"":849.9955444335938,""top"":48.58407211303711,""right"":1366.4202880859375,""bottom"":898.5796165466309,""left"":266.42919921875}}","[{'blue': 1}, {'green': 35}]",{'blue': 1},green
10,,,,459.0,6.0,6.0,"[""green"",""red""]",red,True,"[{""x"":989,""y"":576,""t"":2},{""x"":940,""y"":590,""t"":43},{""x"":897,""y"":598,""t"":72},{""x"":894,""y"":585,""t"":106},{""x"":887,""y"":597,""t"":137},{""x"":878,""y"":613,""t"":172},{""x"":886,""y"":634,""t"":205},{""x"":923,""y"":659,""t"":241},{""x"":927,""y"":689,""t"":274},{""x"":1001,""y"":721,""t"":322},{""x"":1022,""y"":690,""t"":343},{""x"":1040,""y"":661,""t"":375},{""x"":1114,""y"":673,""t"":417},{""x"":1158,""y"":669,""t"":444},{""x"":1184,""y"":652,""t"":477},{""x"":1216,""y"":647,""t"":525},{""x"":1246,""y"":635,""t"":552},{""x"":1249,""y"":625,""t"":587},{""x"":1239,""y"":585,""t"":619},{""x"":1242,""y"":555,""t"":651},{""x"":1228,""y"":558,""t"":681},{""x"":1162,""y"":592,""t"":727},{""x"":1175,""y"":620,""t"":761},{""x"":1153,""y"":636,""t"":791},{""x"":1131,""y"":669,""t"":823},{""x"":1147,""y"":694,""t"":853},{""x"":1088,""y"":717,""t"":886},{""x"":1072,""y"":744,""t"":933},{""x"":1007,""y"":706,""t"":961},{""x"":953,""y"":672,""t"":992},{""x"":909,""y"":647,""t"":1024},{""x"":896,""y"":674,""t"":1056},{""x"":930,""y"":691,""t"":1105},{""x"":936,""y"":704,""t"":1128},{""x"":943,""y"":715,""t"":1157},{""x"":964,""y"":728,""t"":1199},{""x"":964,""y"":732,""t"":1231},{""x"":975,""y"":739,""t"":1263},{""x"":1001,""y"":730,""t"":1295},{""x"":1005,""y"":714,""t"":1329},{""x"":951,""y"":686,""t"":1371},{""x"":967,""y"":634,""t"":1397},{""x"":1012,""y"":600,""t"":1430},{""x"":998,""y"":594,""t"":1465},{""x"":1035,""y"":636,""t"":1499},{""x"":1018,""y"":639,""t"":1545},{""x"":1054,""y"":672,""t"":1565},{""x"":1029,""y"":676,""t"":1609},{""x"":1007,""y"":679,""t"":1642},{""x"":1039,""y"":684,""t"":1676},{""x"":1067,""y"":687,""t"":1703},{""x"":1072,""y"":694,""t"":1736},{""x"":1076,""y"":699,""t"":1773},{""x"":1086,""y"":698,""t"":1804},{""x"":1095,""y"":696,""t"":1841},{""x"":1115,""y"":700,""t"":1874},{""x"":1129,""y"":697,""t"":1907},{""x"":1142,""y"":714,""t"":1939}]","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810}]","{""#container"":{""x"":266.42919921875,""y"":48.58407211303711,""width"":1099.9910888671875,""height"":849.9955444335938,""top"":48.58407211303711,""right"":1366.4202880859375,""bottom"":898.5796165466309,""left"":266.42919921875}}","[{'green': 0}, {'red': 16}]",{'red': 16},red
11,,,,595.0,6.0,6.0,"[""blue"",""green""]",green_1,True,"[{""x"":1066,""y"":657,""t"":4},{""x"":1002,""y"":636,""t"":43},{""x"":953,""y"":629,""t"":75},{""x"":970,""y"":649,""t"":105},{""x"":920,""y"":638,""t"":139},{""x"":889,""y"":663,""t"":173},{""x"":910,""y"":688,""t"":205},{""x"":901,""y"":697,""t"":240},{""x"":894,""y"":704,""t"":273},{""x"":833,""y"":681,""t"":308},{""x"":783,""y"":660,""t"":351},{""x"":821,""y"":688,""t"":381},{""x"":884,""y"":714,""t"":409},{""x"":940,""y"":735,""t"":446},{""x"":941,""y"":729,""t"":478},{""x"":889,""y"":694,""t"":525},{""x"":843,""y"":663,""t"":549},{""x"":809,""y"":645,""t"":579},{""x"":767,""y"":635,""t"":618},{""x"":796,""y"":638,""t"":647},{""x"":843,""y"":660,""t"":682},{""x"":844,""y"":629,""t"":730},{""x"":846,""y"":604,""t"":749},{""x"":931,""y"":643,""t"":792},{""x"":1004,""y"":677,""t"":819},{""x"":1020,""y"":668,""t"":851},{""x"":1010,""y"":612,""t"":886},{""x"":975,""y"":621,""t"":934},{""x"":970,""y"":597,""t"":962},{""x"":964,""y"":577,""t"":989},{""x"":982,""y"":592,""t"":1023},{""x"":986,""y"":597,""t"":1057},{""x"":1001,""y"":636,""t"":1091},{""x"":1069,""y"":677,""t"":1137},{""x"":1105,""y"":706,""t"":1158},{""x"":1140,""y"":714,""t"":1200},{""x"":1163,""y"":722,""t"":1228},{""x"":1213,""y"":731,""t"":1260},{""x"":1253,""y"":737,""t"":1294},{""x"":1236,""y"":732,""t"":1342},{""x"":1218,""y"":727,""t"":1371},{""x"":1143,""y"":712,""t"":1404},{""x"":1122,""y"":717,""t"":1436},{""x"":1104,""y"":721,""t"":1464},{""x"":1060,""y"":721,""t"":1499},{""x"":1052,""y"":755,""t"":1531},{""x"":1045,""y"":744,""t"":1579},{""x"":1039,""y"":735,""t"":1599},{""x"":1038,""y"":745,""t"":1643},{""x"":1026,""y"":735,""t"":1676},{""x"":1016,""y"":726,""t"":1708},{""x"":994,""y"":724,""t"":1739},{""x"":997,""y"":728,""t"":1774},{""x"":999,""y"":742,""t"":1806},{""x"":996,""y"":743,""t"":1847},{""x"":979,""y"":721,""t"":1878},{""x"":965,""y"":703,""t"":1906},{""x"":941,""y"":697,""t"":1943},{""x"":951,""y"":694,""t"":1976}]","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810}]","{""#container"":{""x"":266.42919921875,""y"":48.58407211303711,""width"":1099.9910888671875,""height"":849.9955444335938,""top"":48.58407211303711,""right"":1366.4202880859375,""bottom"":898.5796165466309,""left"":266.42919921875}}","[{'blue': 0}, {'green': 8}]",{'green_1': 8},green_1
