index,name,age,sex,rt,response,answer,stimulus,target,correct,webgazer_data,webgazer_targets_data,canvas_data,fixation,fixation_target,first_dot
0,dyk,22.0,男,,,,,,,,,,,,
1,,,,580.0,6.0,6.0,"[""triangle"",""rect_1""]",rect_1,True,"[{""x"":873,""y"":366,""t"":4},{""x"":835,""y"":460,""t"":38},{""x"":828,""y"":491,""t"":76},{""x"":851,""y"":536,""t"":108},{""x"":859,""y"":597,""t"":140},{""x"":872,""y"":616,""t"":185},{""x"":909,""y"":642,""t"":214},{""x"":907,""y"":656,""t"":243},{""x"":957,""y"":636,""t"":278},{""x"":938,""y"":669,""t"":311},{""x"":908,""y"":659,""t"":355},{""x"":868,""y"":676,""t"":384},{""x"":797,""y"":690,""t"":411},{""x"":768,""y"":697,""t"":448},{""x"":727,""y"":664,""t"":480},{""x"":727,""y"":627,""t"":522},{""x"":712,""y"":587,""t"":547},{""x"":693,""y"":546,""t"":586},{""x"":678,""y"":512,""t"":613},{""x"":665,""y"":492,""t"":664},{""x"":713,""y"":486,""t"":689},{""x"":826,""y"":457,""t"":718},{""x"":933,""y"":402,""t"":758},{""x"":1043,""y"":410,""t"":786},{""x"":1136,""y"":380,""t"":825},{""x"":1211,""y"":357,""t"":852},{""x"":1311,""y"":366,""t"":891},{""x"":1391,""y"":375,""t"":920},{""x"":1402,""y"":373,""t"":959},{""x"":1379,""y"":398,""t"":990},{""x"":1340,""y"":375,""t"":1034},{""x"":1301,""y"":356,""t"":1056},{""x"":1316,""y"":377,""t"":1098},{""x"":1292,""y"":339,""t"":1126},{""x"":1277,""y"":369,""t"":1161},{""x"":1250,""y"":388,""t"":1193},{""x"":1277,""y"":448,""t"":1239},{""x"":1269,""y"":498,""t"":1268},{""x"":1242,""y"":548,""t"":1296},{""x"":1174,""y"":501,""t"":1332},{""x"":1178,""y"":506,""t"":1364},{""x"":1124,""y"":469,""t"":1403},{""x"":1079,""y"":437,""t"":1430},{""x"":1049,""y"":399,""t"":1466},{""x"":1091,""y"":379,""t"":1505},{""x"":1139,""y"":425,""t"":1535},{""x"":1096,""y"":413,""t"":1582},{""x"":1056,""y"":410,""t"":1606},{""x"":976,""y"":448,""t"":1636},{""x"":920,""y"":433,""t"":1675},{""x"":884,""y"":486,""t"":1704},{""x"":873,""y"":481,""t"":1752},{""x"":833,""y"":453,""t"":1781},{""x"":791,""y"":449,""t"":1809},{""x"":789,""y"":459,""t"":1840},{""x"":739,""y"":439,""t"":1877},{""x"":758,""y"":430,""t"":1909},{""x"":798,""y"":399,""t"":1954},{""x"":745,""y"":454,""t"":1982}]","[{""x"":250,""y"":500,""width"":92,""height"":92,""top"":454,""right"":296,""bottom"":546,""left"":204},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}","[{'triangle': 18}, {'rect_1': 13}]",{'rect_1': 13},triangle
2,,,,1001.0,5.0,5.0,"[""circle"",""rect_1""]",triangle,True,"[{""x"":755,""y"":452,""t"":5},{""x"":769,""y"":466,""t"":38},{""x"":781,""y"":495,""t"":72},{""x"":849,""y"":479,""t"":106},{""x"":847,""y"":483,""t"":149},{""x"":885,""y"":497,""t"":179},{""x"":916,""y"":509,""t"":207},{""x"":909,""y"":466,""t"":241},{""x"":966,""y"":491,""t"":275},{""x"":976,""y"":480,""t"":323},{""x"":909,""y"":492,""t"":348},{""x"":876,""y"":494,""t"":377},{""x"":783,""y"":479,""t"":416},{""x"":746,""y"":501,""t"":446},{""x"":722,""y"":537,""t"":482},{""x"":695,""y"":562,""t"":512},{""x"":647,""y"":546,""t"":557},{""x"":618,""y"":542,""t"":582},{""x"":589,""y"":544,""t"":620},{""x"":573,""y"":549,""t"":650},{""x"":599,""y"":564,""t"":697},{""x"":718,""y"":593,""t"":721},{""x"":862,""y"":593,""t"":753},{""x"":950,""y"":551,""t"":791},{""x"":1054,""y"":534,""t"":819},{""x"":1145,""y"":506,""t"":854},{""x"":1260,""y"":466,""t"":902},{""x"":1281,""y"":466,""t"":921},{""x"":1287,""y"":458,""t"":964},{""x"":1314,""y"":439,""t"":989},{""x"":1335,""y"":393,""t"":1027},{""x"":1356,""y"":374,""t"":1059},{""x"":1343,""y"":367,""t"":1106},{""x"":1337,""y"":347,""t"":1134},{""x"":1211,""y"":375,""t"":1159},{""x"":1086,""y"":388,""t"":1200},{""x"":970,""y"":409,""t"":1229},{""x"":861,""y"":415,""t"":1263},{""x"":782,""y"":470,""t"":1309},{""x"":731,""y"":475,""t"":1337},{""x"":670,""y"":484,""t"":1365},{""x"":641,""y"":501,""t"":1397},{""x"":769,""y"":464,""t"":1433},{""x"":881,""y"":473,""t"":1475},{""x"":966,""y"":436,""t"":1499},{""x"":1063,""y"":405,""t"":1539},{""x"":1144,""y"":379,""t"":1565},{""x"":1207,""y"":385,""t"":1602},{""x"":1257,""y"":416,""t"":1635},{""x"":1301,""y"":413,""t"":1670},{""x"":1310,""y"":440,""t"":1714},{""x"":1349,""y"":399,""t"":1742},{""x"":1370,""y"":354,""t"":1772},{""x"":1382,""y"":355,""t"":1808},{""x"":1377,""y"":366,""t"":1843},{""x"":1369,""y"":376,""t"":1872},{""x"":1366,""y"":370,""t"":1917},{""x"":1307,""y"":411,""t"":1942},{""x"":1296,""y"":418,""t"":1979}]","[{""x"":250,""y"":500,""width"":80,""height"":80,""top"":460,""right"":290,""bottom"":540,""left"":210},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}",,,
3,,,,559.0,4.0,4.0,"[""triangle"",""ring_1""]",triangle,True,"[{""x"":1215,""y"":508,""t"":4},{""x"":1110,""y"":514,""t"":38},{""x"":1065,""y"":533,""t"":73},{""x"":1017,""y"":502,""t"":119},{""x"":971,""y"":510,""t"":149},{""x"":947,""y"":532,""t"":179},{""x"":913,""y"":583,""t"":208},{""x"":897,""y"":573,""t"":244},{""x"":901,""y"":607,""t"":276},{""x"":866,""y"":583,""t"":323},{""x"":832,""y"":577,""t"":351},{""x"":733,""y"":609,""t"":380},{""x"":656,""y"":619,""t"":411},{""x"":614,""y"":593,""t"":448},{""x"":547,""y"":623,""t"":481},{""x"":520,""y"":652,""t"":526},{""x"":523,""y"":614,""t"":552},{""x"":518,""y"":610,""t"":582},{""x"":645,""y"":570,""t"":618},{""x"":798,""y"":524,""t"":651},{""x"":918,""y"":475,""t"":695},{""x"":1015,""y"":509,""t"":723},{""x"":1137,""y"":453,""t"":753},{""x"":1177,""y"":487,""t"":789},{""x"":1239,""y"":468,""t"":821},{""x"":1299,""y"":457,""t"":862},{""x"":1382,""y"":473,""t"":890},{""x"":1443,""y"":475,""t"":922},{""x"":1290,""y"":504,""t"":958},{""x"":1154,""y"":529,""t"":987},{""x"":997,""y"":516,""t"":1037},{""x"":848,""y"":552,""t"":1059},{""x"":808,""y"":529,""t"":1092},{""x"":686,""y"":563,""t"":1131},{""x"":631,""y"":585,""t"":1160},{""x"":597,""y"":642,""t"":1198},{""x"":623,""y"":618,""t"":1226},{""x"":542,""y"":626,""t"":1263},{""x"":532,""y"":605,""t"":1301},{""x"":539,""y"":591,""t"":1331},{""x"":646,""y"":571,""t"":1363},{""x"":738,""y"":613,""t"":1410},{""x"":835,""y"":561,""t"":1439},{""x"":940,""y"":530,""t"":1464},{""x"":1052,""y"":519,""t"":1503},{""x"":1104,""y"":591,""t"":1531},{""x"":1209,""y"":522,""t"":1580},{""x"":1248,""y"":491,""t"":1608},{""x"":1311,""y"":487,""t"":1635},{""x"":1352,""y"":456,""t"":1675},{""x"":1400,""y"":466,""t"":1704},{""x"":1418,""y"":437,""t"":1752},{""x"":1410,""y"":451,""t"":1776},{""x"":1435,""y"":462,""t"":1806},{""x"":1431,""y"":475,""t"":1845},{""x"":1384,""y"":469,""t"":1873},{""x"":1222,""y"":497,""t"":1908},{""x"":1131,""y"":522,""t"":1955},{""x"":1050,""y"":540,""t"":1978}]","[{""x"":250,""y"":500,""width"":92,""height"":92,""top"":454,""right"":296,""bottom"":546,""left"":204},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}","[{'triangle': 22}, {'ring_1': 24}]",{'triangle': 22},ring_1
4,,,,571.0,4.0,4.0,"[""ring_1"",""rect""]",ring_1,True,"[{""x"":1038,""y"":473,""t"":5},{""x"":1023,""y"":485,""t"":39},{""x"":974,""y"":550,""t"":75},{""x"":916,""y"":476,""t"":107},{""x"":903,""y"":507,""t"":152},{""x"":908,""y"":524,""t"":181},{""x"":893,""y"":556,""t"":211},{""x"":892,""y"":559,""t"":242},{""x"":927,""y"":534,""t"":276},{""x"":870,""y"":551,""t"":320},{""x"":803,""y"":534,""t"":344},{""x"":754,""y"":541,""t"":383},{""x"":756,""y"":556,""t"":412},{""x"":739,""y"":530,""t"":447},{""x"":736,""y"":558,""t"":479},{""x"":752,""y"":549,""t"":525},{""x"":719,""y"":507,""t"":550},{""x"":728,""y"":451,""t"":582},{""x"":716,""y"":436,""t"":618},{""x"":652,""y"":485,""t"":650},{""x"":683,""y"":555,""t"":688},{""x"":885,""y"":564,""t"":719},{""x"":960,""y"":493,""t"":751},{""x"":1038,""y"":535,""t"":788},{""x"":1151,""y"":554,""t"":820},{""x"":1121,""y"":575,""t"":866},{""x"":1082,""y"":550,""t"":886},{""x"":1016,""y"":537,""t"":926},{""x"":954,""y"":533,""t"":955},{""x"":890,""y"":485,""t"":992},{""x"":835,""y"":445,""t"":1021},{""x"":773,""y"":431,""t"":1066},{""x"":683,""y"":485,""t"":1092},{""x"":780,""y"":543,""t"":1129},{""x"":909,""y"":504,""t"":1160},{""x"":1031,""y"":491,""t"":1206},{""x"":1073,""y"":509,""t"":1229},{""x"":1150,""y"":518,""t"":1261},{""x"":1208,""y"":606,""t"":1296},{""x"":1264,""y"":573,""t"":1331},{""x"":1309,""y"":551,""t"":1376},{""x"":1243,""y"":531,""t"":1400},{""x"":1116,""y"":524,""t"":1432},{""x"":968,""y"":550,""t"":1469},{""x"":877,""y"":550,""t"":1500},{""x"":750,""y"":578,""t"":1546},{""x"":701,""y"":557,""t"":1571},{""x"":643,""y"":566,""t"":1602},{""x"":604,""y"":576,""t"":1639},{""x"":511,""y"":579,""t"":1670},{""x"":505,""y"":571,""t"":1719},{""x"":507,""y"":599,""t"":1747},{""x"":520,""y"":600,""t"":1774},{""x"":633,""y"":523,""t"":1806},{""x"":757,""y"":505,""t"":1844},{""x"":866,""y"":476,""t"":1874},{""x"":979,""y"":433,""t"":1919},{""x"":1039,""y"":410,""t"":1945},{""x"":1124,""y"":427,""t"":1977}]","[{""x"":250,""y"":500,""width"":80,""height"":80,""top"":460,""right"":290,""bottom"":540,""left"":210},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}","[{'ring_1': 24}, {'rect': 11}]",{'ring_1': 24},ring_1
5,,,,461.0,6.0,6.0,"[""triangle"",""ring_1""]",ring_1,True,"[{""x"":1082,""y"":433,""t"":4},{""x"":1048,""y"":389,""t"":40},{""x"":1019,""y"":412,""t"":73},{""x"":991,""y"":421,""t"":105},{""x"":980,""y"":397,""t"":151},{""x"":1014,""y"":395,""t"":179},{""x"":995,""y"":365,""t"":208},{""x"":970,""y"":361,""t"":244},{""x"":951,""y"":341,""t"":291},{""x"":976,""y"":354,""t"":319},{""x"":993,""y"":333,""t"":345},{""x"":938,""y"":349,""t"":378},{""x"":854,""y"":340,""t"":416},{""x"":798,""y"":332,""t"":446},{""x"":771,""y"":395,""t"":493},{""x"":767,""y"":397,""t"":518},{""x"":744,""y"":406,""t"":548},{""x"":735,""y"":370,""t"":588},{""x"":722,""y"":386,""t"":616},{""x"":719,""y"":428,""t"":665},{""x"":792,""y"":389,""t"":689},{""x"":908,""y"":431,""t"":719},{""x"":999,""y"":443,""t"":759},{""x"":1130,""y"":377,""t"":786},{""x"":1227,""y"":377,""t"":822},{""x"":1286,""y"":375,""t"":854},{""x"":1302,""y"":389,""t"":899},{""x"":1326,""y"":396,""t"":925},{""x"":1366,""y"":363,""t"":956},{""x"":1396,""y"":360,""t"":991},{""x"":1381,""y"":374,""t"":1033},{""x"":1363,""y"":386,""t"":1058},{""x"":1401,""y"":404,""t"":1093},{""x"":1395,""y"":368,""t"":1130},{""x"":1248,""y"":388,""t"":1160},{""x"":1098,""y"":412,""t"":1207},{""x"":925,""y"":510,""t"":1235},{""x"":844,""y"":507,""t"":1262},{""x"":776,""y"":508,""t"":1301},{""x"":695,""y"":491,""t"":1330},{""x"":672,""y"":465,""t"":1364},{""x"":618,""y"":445,""t"":1401},{""x"":586,""y"":472,""t"":1433},{""x"":545,""y"":470,""t"":1473},{""x"":539,""y"":445,""t"":1500},{""x"":539,""y"":423,""t"":1532},{""x"":547,""y"":391,""t"":1577},{""x"":557,""y"":365,""t"":1599},{""x"":608,""y"":403,""t"":1641},{""x"":654,""y"":437,""t"":1667},{""x"":784,""y"":436,""t"":1705},{""x"":869,""y"":454,""t"":1752},{""x"":973,""y"":455,""t"":1776},{""x"":1049,""y"":493,""t"":1806},{""x"":1105,""y"":499,""t"":1845},{""x"":1145,""y"":518,""t"":1874},{""x"":1222,""y"":520,""t"":1922},{""x"":1315,""y"":522,""t"":1949},{""x"":1389,""y"":523,""t"":1974}]","[{""x"":250,""y"":500,""width"":92,""height"":92,""top"":454,""right"":296,""bottom"":546,""left"":204},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}","[{'triangle': 19}, {'ring_1': 11}]",{'ring_1': 11},triangle
6,,,,674.0,5.0,5.0,"[""rect_1"",""triangle""]",ring_1,True,"[{""x"":1354,""y"":489,""t"":5},{""x"":1274,""y"":444,""t"":43},{""x"":1210,""y"":460,""t"":73},{""x"":1164,""y"":449,""t"":121},{""x"":1065,""y"":466,""t"":140},{""x"":1023,""y"":486,""t"":185},{""x"":985,""y"":438,""t"":215},{""x"":953,""y"":426,""t"":244},{""x"":921,""y"":423,""t"":275},{""x"":829,""y"":456,""t"":311},{""x"":780,""y"":426,""t"":358},{""x"":733,""y"":461,""t"":386},{""x"":733,""y"":426,""t"":411},{""x"":693,""y"":426,""t"":451},{""x"":726,""y"":379,""t"":480},{""x"":739,""y"":395,""t"":530},{""x"":736,""y"":404,""t"":547},{""x"":749,""y"":390,""t"":593},{""x"":769,""y"":436,""t"":620},{""x"":876,""y"":537,""t"":650},{""x"":998,""y"":626,""t"":685},{""x"":1092,""y"":661,""t"":717},{""x"":1169,""y"":706,""t"":764},{""x"":1255,""y"":678,""t"":791},{""x"":1325,""y"":663,""t"":820},{""x"":1357,""y"":678,""t"":857},{""x"":1395,""y"":640,""t"":888},{""x"":1360,""y"":582,""t"":930},{""x"":1326,""y"":683,""t"":956},{""x"":1326,""y"":905,""t"":994},{""x"":1278,""y"":1119,""t"":1024},{""x"":1198,""y"":1153,""t"":1058},{""x"":1163,""y"":1097,""t"":1104},{""x"":1086,""y"":1038,""t"":1129},{""x"":1026,""y"":1005,""t"":1160},{""x"":1008,""y"":964,""t"":1199},{""x"":975,""y"":924,""t"":1229},{""x"":973,""y"":892,""t"":1266},{""x"":1061,""y"":801,""t"":1296},{""x"":1146,""y"":741,""t"":1330},{""x"":1219,""y"":637,""t"":1370},{""x"":1253,""y"":591,""t"":1399},{""x"":1235,""y"":563,""t"":1432},{""x"":1235,""y"":529,""t"":1479},{""x"":1234,""y"":504,""t"":1501},{""x"":1232,""y"":496,""t"":1534},{""x"":1200,""y"":473,""t"":1570},{""x"":1067,""y"":458,""t"":1602},{""x"":945,""y"":447,""t"":1651},{""x"":839,""y"":433,""t"":1679},{""x"":747,""y"":442,""t"":1708},{""x"":687,""y"":449,""t"":1738},{""x"":632,""y"":413,""t"":1775},{""x"":618,""y"":418,""t"":1806},{""x"":620,""y"":394,""t"":1853},{""x"":623,""y"":406,""t"":1876},{""x"":579,""y"":376,""t"":1910},{""x"":582,""y"":369,""t"":1948},{""x"":591,""y"":371,""t"":1975}]","[{""x"":250,""y"":500,""width"":80,""height"":80,""top"":460,""right"":290,""bottom"":540,""left"":210},{""x"":850,""y"":500,""width"":92,""height"":92,""top"":454,""right"":896,""bottom"":546,""left"":804}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}",,,
7,,,,507.0,6.0,6.0,"[""triangle_1"",""rect""]",rect,True,"[{""x"":704,""y"":406,""t"":5},{""x"":757,""y"":442,""t"":36},{""x"":802,""y"":430,""t"":74},{""x"":836,""y"":429,""t"":106},{""x"":871,""y"":430,""t"":143},{""x"":909,""y"":554,""t"":174},{""x"":905,""y"":539,""t"":220},{""x"":919,""y"":575,""t"":248},{""x"":928,""y"":581,""t"":277},{""x"":876,""y"":582,""t"":315},{""x"":853,""y"":590,""t"":344},{""x"":785,""y"":649,""t"":392},{""x"":707,""y"":690,""t"":420},{""x"":658,""y"":631,""t"":446},{""x"":642,""y"":580,""t"":485},{""x"":642,""y"":574,""t"":515},{""x"":645,""y"":530,""t"":563},{""x"":631,""y"":519,""t"":586},{""x"":598,""y"":508,""t"":616},{""x"":630,""y"":471,""t"":655},{""x"":652,""y"":423,""t"":684},{""x"":665,""y"":431,""t"":730},{""x"":668,""y"":463,""t"":758},{""x"":672,""y"":464,""t"":786},{""x"":656,""y"":493,""t"":825},{""x"":638,""y"":518,""t"":855},{""x"":705,""y"":499,""t"":889},{""x"":843,""y"":484,""t"":936},{""x"":967,""y"":468,""t"":964},{""x"":1073,""y"":435,""t"":991},{""x"":1155,""y"":414,""t"":1024},{""x"":1224,""y"":422,""t"":1061},{""x"":1322,""y"":405,""t"":1091},{""x"":1355,""y"":431,""t"":1130},{""x"":1374,""y"":462,""t"":1158},{""x"":1363,""y"":489,""t"":1194},{""x"":1357,""y"":483,""t"":1232},{""x"":1381,""y"":437,""t"":1262},{""x"":1366,""y"":406,""t"":1306},{""x"":1357,""y"":392,""t"":1332},{""x"":1325,""y"":361,""t"":1364},{""x"":1288,""y"":324,""t"":1402},{""x"":1292,""y"":327,""t"":1431},{""x"":1306,""y"":294,""t"":1465},{""x"":1330,""y"":309,""t"":1512},{""x"":1336,""y"":276,""t"":1540},{""x"":1366,""y"":287,""t"":1568},{""x"":1376,""y"":333,""t"":1604},{""x"":1383,""y"":374,""t"":1633},{""x"":1367,""y"":412,""t"":1674},{""x"":1341,""y"":426,""t"":1701},{""x"":1322,""y"":476,""t"":1738},{""x"":1288,""y"":420,""t"":1777},{""x"":1269,""y"":419,""t"":1806},{""x"":1190,""y"":422,""t"":1855},{""x"":1159,""y"":421,""t"":1873},{""x"":1016,""y"":481,""t"":1917},{""x"":890,""y"":516,""t"":1943},{""x"":785,""y"":564,""t"":1979}]","[{""x"":250,""y"":500,""width"":92,""height"":92,""top"":454,""right"":296,""bottom"":546,""left"":204},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}","[{'triangle_1': 22}, {'rect': 17}]",{'rect': 17},triangle_1
8,,,,572.0,4.0,4.0,"[""rect_1"",""triangle""]",rect_1,True,"[{""x"":788,""y"":554,""t"":5},{""x"":807,""y"":510,""t"":44},{""x"":819,""y"":511,""t"":73},{""x"":821,""y"":509,""t"":108},{""x"":845,""y"":504,""t"":142},{""x"":883,""y"":469,""t"":185},{""x"":896,""y"":460,""t"":214},{""x"":908,""y"":460,""t"":242},{""x"":864,""y"":477,""t"":280},{""x"":826,""y"":474,""t"":309},{""x"":814,""y"":495,""t"":357},{""x"":807,""y"":488,""t"":384},{""x"":808,""y"":484,""t"":412},{""x"":784,""y"":521,""t"":450},{""x"":757,""y"":537,""t"":480},{""x"":739,""y"":523,""t"":522},{""x"":698,""y"":545,""t"":551},{""x"":695,""y"":508,""t"":581},{""x"":693,""y"":501,""t"":619},{""x"":696,""y"":474,""t"":647},{""x"":704,""y"":504,""t"":684},{""x"":703,""y"":507,""t"":729},{""x"":704,""y"":511,""t"":755},{""x"":817,""y"":555,""t"":786},{""x"":925,""y"":640,""t"":824},{""x"":965,""y"":906,""t"":853},{""x"":1049,""y"":1165,""t"":890},{""x"":1118,""y"":1380,""t"":919},{""x"":1209,""y"":1351,""t"":965},{""x"":1260,""y"":1296,""t"":991},{""x"":1313,""y"":1187,""t"":1023},{""x"":1366,""y"":1049,""t"":1058},{""x"":1409,""y"":927,""t"":1105},{""x"":1448,""y"":768,""t"":1133},{""x"":1425,""y"":613,""t"":1157},{""x"":1433,""y"":600,""t"":1194},{""x"":1456,""y"":483,""t"":1229},{""x"":1423,""y"":493,""t"":1264},{""x"":1413,""y"":504,""t"":1296},{""x"":1371,""y"":473,""t"":1337},{""x"":1357,""y"":502,""t"":1365},{""x"":1334,""y"":446,""t"":1400},{""x"":1286,""y"":434,""t"":1432},{""x"":1258,""y"":465,""t"":1478},{""x"":1118,""y"":466,""t"":1504},{""x"":1036,""y"":450,""t"":1535},{""x"":933,""y"":455,""t"":1571},{""x"":914,""y"":479,""t"":1602},{""x"":906,""y"":499,""t"":1649},{""x"":893,""y"":484,""t"":1673},{""x"":861,""y"":490,""t"":1704},{""x"":827,""y"":486,""t"":1744},{""x"":776,""y"":520,""t"":1771},{""x"":734,""y"":527,""t"":1806},{""x"":660,""y"":511,""t"":1851},{""x"":669,""y"":492,""t"":1877},{""x"":646,""y"":478,""t"":1908},{""x"":666,""y"":481,""t"":1943},{""x"":663,""y"":497,""t"":1976}]","[{""x"":250,""y"":500,""width"":80,""height"":80,""top"":460,""right"":290,""bottom"":540,""left"":210},{""x"":850,""y"":500,""width"":92,""height"":92,""top"":454,""right"":896,""bottom"":546,""left"":804}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}","[{'rect_1': 28}, {'triangle': 10}]",{'rect_1': 28},rect_1
9,,,,730.0,5.0,5.0,"[""triangle_1"",""circle""]",rect_1,True,"[{""x"":742,""y"":523,""t"":4},{""x"":862,""y"":530,""t"":41},{""x"":905,""y"":535,""t"":75},{""x"":939,""y"":559,""t"":106},{""x"":919,""y"":557,""t"":154},{""x"":987,""y"":562,""t"":185},{""x"":1026,""y"":560,""t"":208},{""x"":1056,""y"":550,""t"":243},{""x"":1101,""y"":538,""t"":278},{""x"":1110,""y"":531,""t"":311},{""x"":1110,""y"":519,""t"":345},{""x"":1030,""y"":532,""t"":377},{""x"":985,""y"":521,""t"":418},{""x"":882,""y"":560,""t"":447},{""x"":827,""y"":563,""t"":495},{""x"":767,""y"":555,""t"":522},{""x"":750,""y"":526,""t"":548},{""x"":705,""y"":511,""t"":582},{""x"":700,""y"":469,""t"":617},{""x"":701,""y"":462,""t"":652},{""x"":721,""y"":451,""t"":685},{""x"":741,""y"":450,""t"":728},{""x"":756,""y"":458,""t"":755},{""x"":765,""y"":443,""t"":785},{""x"":773,""y"":472,""t"":820},{""x"":748,""y"":478,""t"":866},{""x"":770,""y"":516,""t"":892},{""x"":948,""y"":486,""t"":921},{""x"":1033,""y"":458,""t"":958},{""x"":1106,""y"":468,""t"":990},{""x"":1196,""y"":482,""t"":1037},{""x"":1259,""y"":478,""t"":1061},{""x"":1292,""y"":445,""t"":1092},{""x"":1299,""y"":448,""t"":1130},{""x"":1369,""y"":455,""t"":1161},{""x"":1374,""y"":454,""t"":1207},{""x"":1384,""y"":426,""t"":1235},{""x"":1384,""y"":432,""t"":1263},{""x"":1388,""y"":453,""t"":1298},{""x"":1377,""y"":451,""t"":1333},{""x"":1377,""y"":434,""t"":1364},{""x"":1342,""y"":436,""t"":1409},{""x"":1158,""y"":492,""t"":1436},{""x"":1060,""y"":509,""t"":1466},{""x"":951,""y"":506,""t"":1503},{""x"":906,""y"":489,""t"":1534},{""x"":805,""y"":503,""t"":1577},{""x"":758,""y"":495,""t"":1606},{""x"":751,""y"":506,""t"":1635},{""x"":748,""y"":499,""t"":1673},{""x"":698,""y"":519,""t"":1704},{""x"":688,""y"":488,""t"":1739},{""x"":684,""y"":478,""t"":1785},{""x"":685,""y"":455,""t"":1809},{""x"":718,""y"":474,""t"":1840},{""x"":748,""y"":480,""t"":1879},{""x"":731,""y"":495,""t"":1908},{""x"":692,""y"":516,""t"":1942},{""x"":696,""y"":502,""t"":1977}]","[{""x"":250,""y"":500,""width"":92,""height"":92,""top"":454,""right"":296,""bottom"":546,""left"":204},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}",,,
