"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","load_time","stimulus","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","phase","ans","ISI","type","size","webgazer_data","webgazer_targets","webgazer_targets_data","correct","response_target","response_answer"
"","canvas-keyboard-response","25","95763","0.0-5.0-1.0-2.3","","","","","656","8","","","","","","","","","","","","","","","","","","true","star","8"
"","canvas-keyboard-response","26","96794","0.0-5.0-1.0-0.4","","","","","null","null","","","","","","","","","recall","","[""6"",""2"",""2"",""8"",""6"",""6"",""4"",""6"",""4"",""6"",""4"",""8"",""8"",""5"",""8"",""5"",""2"",""4"",""2"",""5"",""4"",""8"",""2"",""5"",""5"",""4"",""4"",""2"",""8"",""8"",""2"",""6"",""8"",""4"",""6"",""8"",""5"",""4"",""2"",""6"",""5"",""2"",""5"",""5"",""8"",""4"",""6"",""6"",""2"",""5""]","1000","shape","4","","","","","",""
"","canvas-keyboard-response","27","98799","0.0-5.0-1.0-1.4","","","","","null","null","","","[""hexagram"",""triangle"",""star"",""circle""]","","","","","","","","","","","","[{""x"":1063,""y"":739,""t"":2},{""x"":1026,""y"":715,""t"":36},{""x"":986,""y"":751,""t"":69},{""x"":961,""y"":753,""t"":105},{""x"":941,""y"":736,""t"":137},{""x"":928,""y"":721,""t"":171},{""x"":942,""y"":738,""t"":205},{""x"":969,""y"":715,""t"":241},{""x"":950,""y"":657,""t"":273},{""x"":944,""y"":603,""t"":314},{""x"":944,""y"":560,""t"":343},{""x"":980,""y"":566,""t"":378},{""x"":1023,""y"":566,""t"":409},{""x"":1071,""y"":579,""t"":460},{""x"":1111,""y"":592,""t"":477},{""x"":1137,""y"":592,""t"":521},{""x"":1149,""y"":599,""t"":547},{""x"":1164,""y"":599,""t"":585},{""x"":1193,""y"":561,""t"":614},{""x"":1231,""y"":558,""t"":651},{""x"":1260,""y"":557,""t"":681},{""x"":1250,""y"":547,""t"":727},{""x"":1296,""y"":562,""t"":751},{""x"":1283,""y"":544,""t"":790},{""x"":1220,""y"":561,""t"":818},{""x"":1178,""y"":561,""t"":855},{""x"":1095,""y"":555,""t"":886},{""x"":1038,""y"":536,""t"":932},{""x"":1027,""y"":475,""t"":953},{""x"":969,""y"":443,""t"":997},{""x"":907,""y"":433,""t"":1021},{""x"":860,""y"":405,""t"":1057},{""x"":842,""y"":400,""t"":1089},{""x"":842,""y"":397,""t"":1135},{""x"":805,""y"":430,""t"":1157},{""x"":763,""y"":457,""t"":1196},{""x"":744,""y"":478,""t"":1227},{""x"":700,""y"":546,""t"":1274},{""x"":666,""y"":604,""t"":1293},{""x"":680,""y"":614,""t"":1336},{""x"":676,""y"":614,""t"":1362},{""x"":688,""y"":618,""t"":1400},{""x"":684,""y"":623,""t"":1429},{""x"":702,""y"":612,""t"":1476},{""x"":696,""y"":609,""t"":1496},{""x"":722,""y"":609,""t"":1541},{""x"":725,""y"":604,""t"":1564},{""x"":811,""y"":638,""t"":1602},{""x"":901,""y"":696,""t"":1633},{""x"":989,""y"":727,""t"":1682},{""x"":1020,""y"":744,""t"":1701},{""x"":1074,""y"":753,""t"":1742},{""x"":1117,""y"":759,""t"":1770},{""x"":1166,""y"":747,""t"":1805},{""x"":1210,""y"":748,""t"":1850},{""x"":1220,""y"":745,""t"":1871},{""x"":1264,""y"":727,""t"":1912},{""x"":1264,""y"":709,""t"":1941},{""x"":1294,""y"":691,""t"":1975}]","{""#container"":{""x"":410,""y"":129.390625,""width"":1100,""height"":850,""top"":129.390625,""right"":1510,""bottom"":979.390625,""left"":410}}","[{""x"":250,""y"":425,""width"":92.37604307034013,""height"":80,""top"":385,""right"":296.18802153517004,""bottom"":465,""left"":203.81197846482993},{""x"":550,""y"":125,""width"":92,""height"":92,""top"":79,""right"":596,""bottom"":171,""left"":504},{""x"":850,""y"":425,""width"":100,""height"":100,""top"":375,""right"":900,""bottom"":475,""left"":800},{""x"":550,""y"":725,""width"":80,""height"":80,""top"":685,""right"":590,""bottom"":765,""left"":510}]","","",""
"","canvas-keyboard-response","28","100511","0.0-5.0-1.0-2.4","","","","","701","6","","","","","","","","","","","","","","","","","","true","star","6"
"","canvas-keyboard-response","29","101540","0.0-5.0-1.0-0.5","","","","","null","null","","","","","","","","","recall","","[""6"",""2"",""2"",""8"",""6"",""6"",""4"",""6"",""4"",""6"",""4"",""8"",""8"",""5"",""8"",""5"",""2"",""4"",""2"",""5"",""4"",""8"",""2"",""5"",""5"",""4"",""4"",""2"",""8"",""8"",""2"",""6"",""8"",""4"",""6"",""8"",""5"",""4"",""2"",""6"",""5"",""2"",""5"",""5"",""8"",""4"",""6"",""6"",""2"",""5""]","1000","shape","4","","","","","",""
"","canvas-keyboard-response","30","103557","0.0-5.0-1.0-1.5","","","","","null","null","","","[""star"",""triangle"",""circle"",""hexagram""]","","","","","","","","","","","","[{""x"":1235,""y"":696,""t"":1},{""x"":1198,""y"":703,""t"":38},{""x"":1142,""y"":703,""t"":70},{""x"":1076,""y"":714,""t"":104},{""x"":1068,""y"":730,""t"":139},{""x"":1049,""y"":739,""t"":171},{""x"":1038,""y"":741,""t"":205},{""x"":1054,""y"":703,""t"":241},{""x"":1042,""y"":666,""t"":274},{""x"":1015,""y"":676,""t"":310},{""x"":960,""y"":702,""t"":343},{""x"":934,""y"":683,""t"":388},{""x"":916,""y"":654,""t"":410},{""x"":880,""y"":629,""t"":452},{""x"":868,""y"":608,""t"":477},{""x"":845,""y"":581,""t"":511},{""x"":814,""y"":587,""t"":560},{""x"":818,""y"":567,""t"":579},{""x"":819,""y"":554,""t"":620},{""x"":810,""y"":587,""t"":649},{""x"":832,""y"":577,""t"":682},{""x"":832,""y"":611,""t"":730},{""x"":825,""y"":671,""t"":749},{""x"":864,""y"":718,""t"":792},{""x"":903,""y"":766,""t"":816},{""x"":930,""y"":787,""t"":857},{""x"":967,""y"":739,""t"":886},{""x"":994,""y"":695,""t"":934},{""x"":978,""y"":732,""t"":956},{""x"":1014,""y"":717,""t"":994},{""x"":1043,""y"":697,""t"":1021},{""x"":1044,""y"":660,""t"":1057},{""x"":1041,""y"":649,""t"":1089},{""x"":1040,""y"":613,""t"":1139},{""x"":1028,""y"":594,""t"":1158},{""x"":1028,""y"":568,""t"":1200},{""x"":1039,""y"":555,""t"":1227},{""x"":1010,""y"":524,""t"":1264},{""x"":984,""y"":547,""t"":1294},{""x"":945,""y"":542,""t"":1329},{""x"":925,""y"":527,""t"":1375},{""x"":923,""y"":509,""t"":1397},{""x"":909,""y"":537,""t"":1440},{""x"":915,""y"":528,""t"":1464},{""x"":919,""y"":497,""t"":1503},{""x"":992,""y"":494,""t"":1533},{""x"":1061,""y"":486,""t"":1566},{""x"":1099,""y"":473,""t"":1614},{""x"":1132,""y"":457,""t"":1635},{""x"":1186,""y"":424,""t"":1678},{""x"":1137,""y"":454,""t"":1702},{""x"":1096,""y"":417,""t"":1743},{""x"":1057,""y"":420,""t"":1770},{""x"":1001,""y"":418,""t"":1805},{""x"":975,""y"":396,""t"":1839},{""x"":960,""y"":386,""t"":1885},{""x"":938,""y"":367,""t"":1905},{""x"":899,""y"":388,""t"":1951},{""x"":884,""y"":397,""t"":1973}]","{""#container"":{""x"":410,""y"":129.390625,""width"":1100,""height"":850,""top"":129.390625,""right"":1510,""bottom"":979.390625,""left"":410}}","[{""x"":250,""y"":425,""width"":100,""height"":100,""top"":375,""right"":300,""bottom"":475,""left"":200},{""x"":550,""y"":125,""width"":92,""height"":92,""top"":79,""right"":596,""bottom"":171,""left"":504},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810},{""x"":550,""y"":725,""width"":92.37604307034013,""height"":80,""top"":685,""right"":596.18802153517,""bottom"":765,""left"":503.81197846482996}]","","",""
"","canvas-keyboard-response","31","105287","0.0-5.0-1.0-2.5","","","","","722","6","","","","","","","","","","","","","","","","","","true","circle","6"
"","canvas-keyboard-response","32","106306","0.0-5.0-1.0-0.6","","","","","null","null","","","","","","","","","recall","","[""6"",""2"",""2"",""8"",""6"",""6"",""4"",""6"",""4"",""6"",""4"",""8"",""8"",""5"",""8"",""5"",""2"",""4"",""2"",""5"",""4"",""8"",""2"",""5"",""5"",""4"",""4"",""2"",""8"",""8"",""2"",""6"",""8"",""4"",""6"",""8"",""5"",""4"",""2"",""6"",""5"",""2"",""5"",""5"",""8"",""4"",""6"",""6"",""2"",""5""]","1000","shape","4","","","","","",""
"","canvas-keyboard-response","33","108311","0.0-5.0-1.0-1.6","","","","","null","null","","","[""triangle"",""hexagram"",""rect"",""star""]","","","","","","","","","","","","[{""x"":843,""y"":480,""t"":1},{""x"":830,""y"":575,""t"":37},{""x"":813,""y"":647,""t"":69},{""x"":783,""y"":712,""t"":103},{""x"":786,""y"":733,""t"":139},{""x"":781,""y"":742,""t"":171},{""x"":790,""y"":770,""t"":205},{""x"":817,""y"":761,""t"":241},{""x"":825,""y"":776,""t"":273},{""x"":818,""y"":800,""t"":313},{""x"":828,""y"":830,""t"":341},{""x"":833,""y"":842,""t"":378},{""x"":832,""y"":821,""t"":422},{""x"":835,""y"":790,""t"":444},{""x"":833,""y"":790,""t"":486},{""x"":833,""y"":801,""t"":511},{""x"":825,""y"":791,""t"":547},{""x"":848,""y"":806,""t"":581},{""x"":877,""y"":787,""t"":626},{""x"":892,""y"":791,""t"":647},{""x"":901,""y"":830,""t"":688},{""x"":935,""y"":747,""t"":717},{""x"":934,""y"":740,""t"":749},{""x"":979,""y"":677,""t"":798},{""x"":1016,""y"":623,""t"":817},{""x"":1073,""y"":557,""t"":860},{""x"":1064,""y"":513,""t"":885},{""x"":1076,""y"":480,""t"":925},{""x"":1056,""y"":460,""t"":953},{""x"":1010,""y"":467,""t"":987},{""x"":974,""y"":454,""t"":1036},{""x"":993,""y"":435,""t"":1055},{""x"":936,""y"":467,""t"":1097},{""x"":889,""y"":515,""t"":1124},{""x"":872,""y"":518,""t"":1159},{""x"":909,""y"":484,""t"":1193},{""x"":908,""y"":521,""t"":1238},{""x"":869,""y"":533,""t"":1259},{""x"":893,""y"":529,""t"":1303},{""x"":934,""y"":554,""t"":1327},{""x"":958,""y"":573,""t"":1364},{""x"":977,""y"":581,""t"":1397},{""x"":1026,""y"":591,""t"":1442},{""x"":1039,""y"":608,""t"":1463},{""x"":1047,""y"":589,""t"":1504},{""x"":1063,""y"":588,""t"":1533},{""x"":1036,""y"":584,""t"":1566},{""x"":1020,""y"":574,""t"":1613},{""x"":1011,""y"":535,""t"":1635},{""x"":992,""y"":492,""t"":1677},{""x"":978,""y"":457,""t"":1701},{""x"":974,""y"":434,""t"":1741},{""x"":980,""y"":396,""t"":1770},{""x"":960,""y"":377,""t"":1803},{""x"":957,""y"":375,""t"":1852},{""x"":948,""y"":362,""t"":1872},{""x"":943,""y"":363,""t"":1913},{""x"":940,""y"":365,""t"":1939},{""x"":930,""y"":378,""t"":1978}]","{""#container"":{""x"":410,""y"":129.390625,""width"":1100,""height"":850,""top"":129.390625,""right"":1510,""bottom"":979.390625,""left"":410}}","[{""x"":250,""y"":425,""width"":92,""height"":92,""top"":379,""right"":296,""bottom"":471,""left"":204},{""x"":550,""y"":125,""width"":92.37604307034013,""height"":80,""top"":85,""right"":596.18802153517,""bottom"":165,""left"":503.81197846482996},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810},{""x"":550,""y"":725,""width"":100,""height"":100,""top"":675,""right"":600,""bottom"":775,""left"":500}]","","",""
"","canvas-keyboard-response","34","111151","0.0-5.0-1.0-2.6","","","","","1834","4","","","","","","","","","","","","","","","","","","true","triangle","4"
"","canvas-keyboard-response","35","112169","0.0-5.0-1.0-0.7","","","","","null","null","","","","","","","","","recall","","[""6"",""2"",""2"",""8"",""6"",""6"",""4"",""6"",""4"",""6"",""4"",""8"",""8"",""5"",""8"",""5"",""2"",""4"",""2"",""5"",""4"",""8"",""2"",""5"",""5"",""4"",""4"",""2"",""8"",""8"",""2"",""6"",""8"",""4"",""6"",""8"",""5"",""4"",""2"",""6"",""5"",""2"",""5"",""5"",""8"",""4"",""6"",""6"",""2"",""5""]","1000","shape","4","","","","","",""
"","canvas-keyboard-response","36","114175","0.0-5.0-1.0-1.7","","","","","null","null","","","[""star"",""rect"",""hexagram"",""triangle""]","","","","","","","","","","","","[{""x"":933,""y"":474,""t"":1},{""x"":931,""y"":581,""t"":36},{""x"":951,""y"":682,""t"":71},{""x"":959,""y"":729,""t"":104},{""x"":949,""y"":754,""t"":138},{""x"":962,""y"":783,""t"":173},{""x"":961,""y"":796,""t"":207},{""x"":951,""y"":814,""t"":239},{""x"":943,""y"":852,""t"":275},{""x"":975,""y"":859,""t"":316},{""x"":925,""y"":879,""t"":342},{""x"":866,""y"":909,""t"":381},{""x"":792,""y"":917,""t"":409},{""x"":760,""y"":883,""t"":458},{""x"":696,""y"":871,""t"":479},{""x"":660,""y"":863,""t"":520},{""x"":669,""y"":855,""t"":546},{""x"":690,""y"":848,""t"":584},{""x"":708,""y"":843,""t"":613},{""x"":756,""y"":845,""t"":659},{""x"":796,""y"":849,""t"":681},{""x"":881,""y"":828,""t"":724},{""x"":921,""y"":807,""t"":749},{""x"":985,""y"":777,""t"":786},{""x"":1031,""y"":750,""t"":817},{""x"":1053,""y"":713,""t"":862},{""x"":1085,""y"":710,""t"":887},{""x"":1074,""y"":685,""t"":925},{""x"":1082,""y"":722,""t"":953},{""x"":1018,""y"":790,""t"":1004},{""x"":1018,""y"":892,""t"":1020},{""x"":1015,""y"":947,""t"":1065},{""x"":1040,""y"":952,""t"":1090},{""x"":1058,""y"":921,""t"":1129},{""x"":1092,""y"":862,""t"":1157},{""x"":1116,""y"":837,""t"":1191},{""x"":1050,""y"":913,""t"":1237},{""x"":1013,""y"":989,""t"":1260},{""x"":940,""y"":1083,""t"":1302},{""x"":893,""y"":1138,""t"":1328},{""x"":886,""y"":1123,""t"":1362},{""x"":879,""y"":1076,""t"":1410},{""x"":888,""y"":1015,""t"":1429},{""x"":898,""y"":945,""t"":1470},{""x"":858,""y"":921,""t"":1499},{""x"":847,""y"":838,""t"":1533},{""x"":815,""y"":807,""t"":1565},{""x"":805,""y"":732,""t"":1612},{""x"":814,""y"":641,""t"":1634},{""x"":808,""y"":583,""t"":1672},{""x"":821,""y"":540,""t"":1703},{""x"":804,""y"":522,""t"":1736},{""x"":814,""y"":490,""t"":1783},{""x"":811,""y"":474,""t"":1805},{""x"":811,""y"":457,""t"":1847},{""x"":794,""y"":450,""t"":1872},{""x"":821,""y"":431,""t"":1911},{""x"":809,""y"":409,""t"":1939},{""x"":835,""y"":398,""t"":1988}]","{""#container"":{""x"":410,""y"":129.390625,""width"":1100,""height"":850,""top"":129.390625,""right"":1510,""bottom"":979.390625,""left"":410}}","[{""x"":250,""y"":425,""width"":100,""height"":100,""top"":375,""right"":300,""bottom"":475,""left"":200},{""x"":550,""y"":125,""width"":80,""height"":80,""top"":85,""right"":590,""bottom"":165,""left"":510},{""x"":850,""y"":425,""width"":92.37604307034013,""height"":80,""top"":385,""right"":896.18802153517,""bottom"":465,""left"":803.81197846483},{""x"":550,""y"":725,""width"":92,""height"":92,""top"":679,""right"":596,""bottom"":771,""left"":504}]","","",""
"","canvas-keyboard-response","37","115849","0.0-5.0-1.0-2.7","","","","","655","6","","","","","","","","","","","","","","","","","","true","hexagram","6"
"","canvas-keyboard-response","38","116873","0.0-5.0-1.0-0.8","","","","","null","null","","","","","","","","","recall","","[""6"",""2"",""2"",""8"",""6"",""6"",""4"",""6"",""4"",""6"",""4"",""8"",""8"",""5"",""8"",""5"",""2"",""4"",""2"",""5"",""4"",""8"",""2"",""5"",""5"",""4"",""4"",""2"",""8"",""8"",""2"",""6"",""8"",""4"",""6"",""8"",""5"",""4"",""2"",""6"",""5"",""2"",""5"",""5"",""8"",""4"",""6"",""6"",""2"",""5""]","1000","shape","4","","","","","",""
"","canvas-keyboard-response","39","118892","0.0-5.0-1.0-1.8","","","","","null","null","","","[""hexagram"",""star"",""triangle"",""rect""]","","","","","","","","","","","","[{""x"":877,""y"":504,""t"":3},{""x"":912,""y"":621,""t"":35},{""x"":922,""y"":622,""t"":70},{""x"":913,""y"":651,""t"":105},{""x"":936,""y"":660,""t"":138},{""x"":928,""y"":713,""t"":172},{""x"":957,""y"":725,""t"":207},{""x"":992,""y"":743,""t"":240},{""x"":994,""y"":748,""t"":274},{""x"":973,""y"":738,""t"":313},{""x"":961,""y"":751,""t"":341},{""x"":960,""y"":749,""t"":390},{""x"":940,""y"":741,""t"":408},{""x"":914,""y"":742,""t"":455},{""x"":919,""y"":748,""t"":477},{""x"":922,""y"":722,""t"":516},{""x"":925,""y"":698,""t"":544},{""x"":924,""y"":647,""t"":594},{""x"":928,""y"":616,""t"":612},{""x"":937,""y"":597,""t"":658},{""x"":944,""y"":582,""t"":682},{""x"":951,""y"":553,""t"":719},{""x"":958,""y"":582,""t"":749},{""x"":952,""y"":579,""t"":798},{""x"":959,""y"":551,""t"":819},{""x"":950,""y"":536,""t"":860},{""x"":959,""y"":560,""t"":885},{""x"":1003,""y"":564,""t"":922},{""x"":1017,""y"":573,""t"":953},{""x"":1047,""y"":570,""t"":1004},{""x"":1052,""y"":576,""t"":1020},{""x"":1094,""y"":592,""t"":1067},{""x"":1079,""y"":597,""t"":1089},{""x"":1045,""y"":591,""t"":1131},{""x"":980,""y"":630,""t"":1157},{""x"":936,""y"":623,""t"":1193},{""x"":889,""y"":649,""t"":1227},{""x"":853,""y"":630,""t"":1273},{""x"":835,""y"":602,""t"":1292},{""x"":870,""y"":555,""t"":1337},{""x"":868,""y"":578,""t"":1363},{""x"":894,""y"":582,""t"":1401},{""x"":943,""y"":601,""t"":1429},{""x"":960,""y"":610,""t"":1467},{""x"":1001,""y"":632,""t"":1497},{""x"":1020,""y"":661,""t"":1544},{""x"":1034,""y"":667,""t"":1567},{""x"":1029,""y"":659,""t"":1608},{""x"":1047,""y"":631,""t"":1634},{""x"":1053,""y"":595,""t"":1672},{""x"":1069,""y"":578,""t"":1702},{""x"":1065,""y"":560,""t"":1750},{""x"":1064,""y"":588,""t"":1771},{""x"":1041,""y"":577,""t"":1813},{""x"":1047,""y"":569,""t"":1838},{""x"":1059,""y"":602,""t"":1877},{""x"":1080,""y"":640,""t"":1906},{""x"":1095,""y"":662,""t"":1952},{""x"":1117,""y"":683,""t"":1974}]","{""#container"":{""x"":410,""y"":129.390625,""width"":1100,""height"":850,""top"":129.390625,""right"":1510,""bottom"":979.390625,""left"":410}}","[{""x"":250,""y"":425,""width"":92.37604307034013,""height"":80,""top"":385,""right"":296.18802153517004,""bottom"":465,""left"":203.81197846482993},{""x"":550,""y"":125,""width"":100,""height"":100,""top"":75,""right"":600,""bottom"":175,""left"":500},{""x"":850,""y"":425,""width"":92,""height"":92,""top"":379,""right"":896,""bottom"":471,""left"":804},{""x"":550,""y"":725,""width"":80,""height"":80,""top"":685,""right"":590,""bottom"":765,""left"":510}]","","",""
"","canvas-keyboard-response","40","120274","0.0-5.0-1.0-2.8","","","","","373","4","","","","","","","","","","","","","","","","","","true","hexagram","4"
"","canvas-keyboard-response","41","121283","0.0-5.0-1.0-0.9","","","","","null","null","","","","","","","","","recall","","[""6"",""2"",""2"",""8"",""6"",""6"",""4"",""6"",""4"",""6"",""4"",""8"",""8"",""5"",""8"",""5"",""2"",""4"",""2"",""5"",""4"",""8"",""2"",""5"",""5"",""4"",""4"",""2"",""8"",""8"",""2"",""6"",""8"",""4"",""6"",""8"",""5"",""4"",""2"",""6"",""5"",""2"",""5"",""5"",""8"",""4"",""6"",""6"",""2"",""5""]","1000","shape","4","","","","","",""
"","canvas-keyboard-response","42","123296","0.0-5.0-1.0-1.9","","","","","null","null","","","[""rect"",""star"",""triangle"",""hexagram""]","","","","","","","","","","","","[{""x"":1084,""y"":690,""t"":2},{""x"":1056,""y"":712,""t"":36},{""x"":1027,""y"":663,""t"":71},{""x"":1015,""y"":633,""t"":105},{""x"":1029,""y"":627,""t"":136},{""x"":1032,""y"":603,""t"":171},{""x"":1029,""y"":610,""t"":205},{""x"":1018,""y"":648,""t"":241},{""x"":1004,""y"":659,""t"":273},{""x"":983,""y"":707,""t"":313},{""x"":946,""y"":730,""t"":343},{""x"":912,""y"":752,""t"":376},{""x"":890,""y"":754,""t"":424},{""x"":867,""y"":748,""t"":445},{""x"":876,""y"":740,""t"":484},{""x"":900,""y"":722,""t"":511},{""x"":923,""y"":711,""t"":546},{""x"":937,""y"":711,""t"":592},{""x"":951,""y"":699,""t"":615},{""x"":964,""y"":675,""t"":654},{""x"":975,""y"":673,""t"":681},{""x"":958,""y"":675,""t"":718},{""x"":950,""y"":717,""t"":763},{""x"":933,""y"":692,""t"":783},{""x"":926,""y"":724,""t"":827},{""x"":916,""y"":707,""t"":852},{""x"":903,""y"":691,""t"":888},{""x"":963,""y"":680,""t"":922},{""x"":1030,""y"":679,""t"":967},{""x"":1075,""y"":703,""t"":988},{""x"":1122,""y"":719,""t"":1029},{""x"":1170,""y"":702,""t"":1055},{""x"":1186,""y"":685,""t"":1090},{""x"":1218,""y"":659,""t"":1139},{""x"":1224,""y"":662,""t"":1158},{""x"":1233,""y"":665,""t"":1200},{""x"":1226,""y"":696,""t"":1227},{""x"":1199,""y"":709,""t"":1262},{""x"":1146,""y"":729,""t"":1293},{""x"":1101,""y"":728,""t"":1342},{""x"":1055,""y"":734,""t"":1362},{""x"":1034,""y"":744,""t"":1402},{""x"":963,""y"":776,""t"":1431},{""x"":909,""y"":808,""t"":1465},{""x"":857,""y"":811,""t"":1511},{""x"":816,""y"":812,""t"":1530},{""x"":793,""y"":797,""t"":1575},{""x"":776,""y"":783,""t"":1599},{""x"":768,""y"":775,""t"":1636},{""x"":803,""y"":750,""t"":1668},{""x"":828,""y"":724,""t"":1715},{""x"":909,""y"":716,""t"":1736},{""x"":954,""y"":710,""t"":1774},{""x"":1014,""y"":713,""t"":1803},{""x"":1043,""y"":716,""t"":1840},{""x"":1067,""y"":735,""t"":1886},{""x"":1072,""y"":686,""t"":1905},{""x"":1066,""y"":691,""t"":1947},{""x"":1040,""y"":660,""t"":1976}]","{""#container"":{""x"":410,""y"":129.390625,""width"":1100,""height"":850,""top"":129.390625,""right"":1510,""bottom"":979.390625,""left"":410}}","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":550,""y"":125,""width"":100,""height"":100,""top"":75,""right"":600,""bottom"":175,""left"":500},{""x"":850,""y"":425,""width"":92,""height"":92,""top"":379,""right"":896,""bottom"":471,""left"":804},{""x"":550,""y"":725,""width"":92.37604307034013,""height"":80,""top"":685,""right"":596.18802153517,""bottom"":765,""left"":503.81197846482996}]","","",""
"","canvas-keyboard-response","43","124893","0.0-5.0-1.0-2.9","","","","","580","6","","","","","","","","","","","","","","","","","","true","triangle","6"
"","canvas-keyboard-response","44","125923","0.0-5.0-1.0-0.10","","","","","null","null","","","","","","","","","recall","","[""6"",""2"",""2"",""8"",""6"",""6"",""4"",""6"",""4"",""6"",""4"",""8"",""8"",""5"",""8"",""5"",""2"",""4"",""2"",""5"",""4"",""8"",""2"",""5"",""5"",""4"",""4"",""2"",""8"",""8"",""2"",""6"",""8"",""4"",""6"",""8"",""5"",""4"",""2"",""6"",""5"",""2"",""5"",""5"",""8"",""4"",""6"",""6"",""2"",""5""]","1000","shape","4","","","","","",""
"","canvas-keyboard-response","45","127941","0.0-5.0-1.0-1.10","","","","","null","null","","","[""star"",""circle"",""rect"",""triangle""]","","","","","","","","","","","","[{""x"":1043,""y"":668,""t"":1},{""x"":1007,""y"":664,""t"":35},{""x"":971,""y"":663,""t"":71},{""x"":936,""y"":661,""t"":104},{""x"":924,""y"":651,""t"":137},{""x"":925,""y"":656,""t"":173},{""x"":929,""y"":679,""t"":205},{""x"":933,""y"":699,""t"":239},{""x"":938,""y"":689,""t"":273},{""x"":892,""y"":700,""t"":312},{""x"":902,""y"":729,""t"":341},{""x"":899,""y"":750,""t"":387},{""x"":872,""y"":798,""t"":411},{""x"":852,""y"":817,""t"":448},{""x"":819,""y"":834,""t"":477},{""x"":795,""y"":859,""t"":528},{""x"":766,""y"":871,""t"":546},{""x"":806,""y"":832,""t"":589},{""x"":850,""y"":801,""t"":615},{""x"":887,""y"":804,""t"":651},{""x"":924,""y"":808,""t"":682},{""x"":957,""y"":815,""t"":717},{""x"":986,""y"":828,""t"":762},{""x"":1002,""y"":850,""t"":783},{""x"":992,""y"":857,""t"":826},{""x"":978,""y"":855,""t"":852},{""x"":926,""y"":862,""t"":887},{""x"":901,""y"":871,""t"":921},{""x"":867,""y"":882,""t"":966},{""x"":839,""y"":890,""t"":986},{""x"":844,""y"":852,""t"":1030},{""x"":874,""y"":779,""t"":1057},{""x"":890,""y"":714,""t"":1094},{""x"":904,""y"":661,""t"":1123},{""x"":926,""y"":608,""t"":1158},{""x"":947,""y"":550,""t"":1208},{""x"":965,""y"":504,""t"":1226},{""x"":982,""y"":481,""t"":1270},{""x"":975,""y"":458,""t"":1293},{""x"":1028,""y"":485,""t"":1334},{""x"":1059,""y"":479,""t"":1361},{""x"":1117,""y"":498,""t"":1400},{""x"":1151,""y"":513,""t"":1429},{""x"":1190,""y"":537,""t"":1478},{""x"":1203,""y"":554,""t"":1497},{""x"":1222,""y"":562,""t"":1542},{""x"":1223,""y"":582,""t"":1565},{""x"":1239,""y"":582,""t"":1606},{""x"":1217,""y"":602,""t"":1633},{""x"":1239,""y"":583,""t"":1671},{""x"":1205,""y"":593,""t"":1703},{""x"":1154,""y"":609,""t"":1749},{""x"":1084,""y"":594,""t"":1769},{""x"":1038,""y"":581,""t"":1813},{""x"":984,""y"":555,""t"":1837},{""x"":972,""y"":561,""t"":1873},{""x"":948,""y"":544,""t"":1906},{""x"":927,""y"":514,""t"":1953},{""x"":933,""y"":483,""t"":1974}]","{""#container"":{""x"":410,""y"":129.390625,""width"":1100,""height"":850,""top"":129.390625,""right"":1510,""bottom"":979.390625,""left"":410}}","[{""x"":250,""y"":425,""width"":100,""height"":100,""top"":375,""right"":300,""bottom"":475,""left"":200},{""x"":550,""y"":125,""width"":80,""height"":80,""top"":85,""right"":590,""bottom"":165,""left"":510},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810},{""x"":550,""y"":725,""width"":92,""height"":92,""top"":679,""right"":596,""bottom"":771,""left"":504}]","","",""
"","canvas-keyboard-response","46","129573","0.0-5.0-1.0-2.10","","","","","614","4","","","","","","","","","","","","","","","","","","true","star","4"
"","canvas-keyboard-response","47","130590","0.0-5.0-1.0-0.11","","","","","null","null","","","","","","","","","recall","","[""6"",""2"",""2"",""8"",""6"",""6"",""4"",""6"",""4"",""6"",""4"",""8"",""8"",""5"",""8"",""5"",""2"",""4"",""2"",""5"",""4"",""8"",""2"",""5"",""5"",""4"",""4"",""2"",""8"",""8"",""2"",""6"",""8"",""4"",""6"",""8"",""5"",""4"",""2"",""6"",""5"",""2"",""5"",""5"",""8"",""4"",""6"",""6"",""2"",""5""]","1000","shape","4","","","","","",""
