"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","load_time","stimulus","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","phase","ans","ISI","size","shapeORcolor","webgazer_data","webgazer_targets","webgazer_targets_data","correct","response_target","response_answer"
"true","fullscreen","0","1710","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","1716","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","6017","0.0-2.0-0.0","","","","","4299","{""name"":""syx"",""age"":""22""}","","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","7312","0.0-2.0-1.0","","","","","1294","{""sex"":""女""}","[0]","","","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","4","22225","0.0-3.0","","","","","","","","745","","","","","","","","","","","","","","","","","",""
"","html-button-response","5","25721","0.0-4.0-0.0","","","","","3493","0","","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","6","38594","0.0-4.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","7","39560","0.0-4.0-2.0","","","","","966","0","","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","",""
"","webgazer-validate","8","67144","0.0-4.0-3.0","","","","","","","","","","[[{""x"":447,""y"":145,""dx"":-44,""dy"":-136,""t"":990},{""x"":447,""y"":134,""dx"":-44,""dy"":-147,""t"":1024},{""x"":454,""y"":133,""dx"":-37,""dy"":-148,""t"":1057},{""x"":479,""y"":154,""dx"":-12,""dy"":-127,""t"":1091},{""x"":491,""y"":164,""dx"":0,""dy"":-117,""t"":1124},{""x"":497,""y"":173,""dx"":6,""dy"":-108,""t"":1160},{""x"":516,""y"":180,""dx"":25,""dy"":-101,""t"":1194},{""x"":492,""y"":169,""dx"":1,""dy"":-112,""t"":1228},{""x"":506,""y"":171,""dx"":15,""dy"":-110,""t"":1262},{""x"":512,""y"":167,""dx"":21,""dy"":-114,""t"":1296},{""x"":524,""y"":167,""dx"":33,""dy"":-114,""t"":1330},{""x"":530,""y"":166,""dx"":39,""dy"":-115,""t"":1365},{""x"":517,""y"":167,""dx"":26,""dy"":-114,""t"":1398},{""x"":498,""y"":155,""dx"":7,""dy"":-126,""t"":1432},{""x"":494,""y"":165,""dx"":3,""dy"":-116,""t"":1466},{""x"":482,""y"":152,""dx"":-9,""dy"":-129,""t"":1500},{""x"":471,""y"":140,""dx"":-20,""dy"":-141,""t"":1531},{""x"":451,""y"":132,""dx"":-40,""dy"":-149,""t"":1568},{""x"":444,""y"":137,""dx"":-47,""dy"":-144,""t"":1602},{""x"":441,""y"":135,""dx"":-50,""dy"":-146,""t"":1635},{""x"":448,""y"":137,""dx"":-43,""dy"":-144,""t"":1669},{""x"":441,""y"":141,""dx"":-50,""dy"":-140,""t"":1704},{""x"":450,""y"":156,""dx"":-41,""dy"":-125,""t"":1738},{""x"":470,""y"":162,""dx"":-21,""dy"":-119,""t"":1772},{""x"":488,""y"":171,""dx"":-3,""dy"":-110,""t"":1806},{""x"":503,""y"":182,""dx"":12,""dy"":-99,""t"":1841},{""x"":513,""y"":172,""dx"":22,""dy"":-109,""t"":1874},{""x"":517,""y"":175,""dx"":26,""dy"":-106,""t"":1908},{""x"":531,""y"":174,""dx"":40,""dy"":-107,""t"":1941},{""x"":540,""y"":176,""dx"":49,""dy"":-105,""t"":1976},{""x"":552,""y"":188,""dx"":61,""dy"":-93,""t"":2010},{""x"":567,""y"":190,""dx"":76,""dy"":-91,""t"":2044},{""x"":581,""y"":200,""dx"":90,""dy"":-81,""t"":2079},{""x"":599,""y"":231,""dx"":108,""dy"":-50,""t"":2112},{""x"":603,""y"":249,""dx"":112,""dy"":-32,""t"":2145},{""x"":588,""y"":241,""dx"":97,""dy"":-40,""t"":2180},{""x"":579,""y"":246,""dx"":88,""dy"":-35,""t"":2214},{""x"":573,""y"":247,""dx"":82,""dy"":-34,""t"":2248},{""x"":569,""y"":253,""dx"":78,""dy"":-28,""t"":2282},{""x"":566,""y"":255,""dx"":75,""dy"":-26,""t"":2316},{""x"":540,""y"":235,""dx"":49,""dy"":-46,""t"":2350},{""x"":525,""y"":224,""dx"":34,""dy"":-57,""t"":2384},{""x"":518,""y"":219,""dx"":27,""dy"":-62,""t"":2418},{""x"":507,""y"":209,""dx"":16,""dy"":-72,""t"":2452},{""x"":507,""y"":206,""dx"":16,""dy"":-75,""t"":2486},{""x"":511,""y"":205,""dx"":20,""dy"":-76,""t"":2520},{""x"":501,""y"":197,""dx"":10,""dy"":-84,""t"":2554},{""x"":496,""y"":195,""dx"":5,""dy"":-86,""t"":2588},{""x"":495,""y"":197,""dx"":4,""dy"":-84,""t"":2622},{""x"":502,""y"":196,""dx"":11,""dy"":-85,""t"":2657},{""x"":497,""y"":196,""dx"":6,""dy"":-85,""t"":2690},{""x"":497,""y"":193,""dx"":6,""dy"":-88,""t"":2725},{""x"":497,""y"":193,""dx"":6,""dy"":-88,""t"":2758},{""x"":503,""y"":192,""dx"":12,""dy"":-89,""t"":2792},{""x"":500,""y"":190,""dx"":9,""dy"":-91,""t"":2826},{""x"":478,""y"":192,""dx"":-13,""dy"":-89,""t"":2860},{""x"":492,""y"":190,""dx"":1,""dy"":-91,""t"":2895},{""x"":508,""y"":188,""dx"":17,""dy"":-93,""t"":2928},{""x"":517,""y"":197,""dx"":26,""dy"":-84,""t"":2961}],[{""x"":1441,""y"":102,""dx"":-10,""dy"":-179,""t"":4016},{""x"":1435,""y"":110,""dx"":-16,""dy"":-171,""t"":4050},{""x"":1419,""y"":111,""dx"":-32,""dy"":-170,""t"":4084},{""x"":1414,""y"":108,""dx"":-37,""dy"":-173,""t"":4118},{""x"":1407,""y"":105,""dx"":-44,""dy"":-176,""t"":4181},{""x"":1401,""y"":103,""dx"":-50,""dy"":-178,""t"":4188},{""x"":1401,""y"":114,""dx"":-50,""dy"":-167,""t"":4219},{""x"":1398,""y"":102,""dx"":-53,""dy"":-179,""t"":4254},{""x"":1397,""y"":103,""dx"":-54,""dy"":-178,""t"":4288},{""x"":1382,""y"":108,""dx"":-69,""dy"":-173,""t"":4322},{""x"":1376,""y"":102,""dx"":-75,""dy"":-179,""t"":4356},{""x"":1381,""y"":111,""dx"":-70,""dy"":-170,""t"":4390},{""x"":1385,""y"":107,""dx"":-66,""dy"":-174,""t"":4424},{""x"":1387,""y"":100,""dx"":-64,""dy"":-181,""t"":4458},{""x"":1391,""y"":90,""dx"":-60,""dy"":-191,""t"":4491},{""x"":1394,""y"":92,""dx"":-57,""dy"":-189,""t"":4526},{""x"":1391,""y"":96,""dx"":-60,""dy"":-185,""t"":4560},{""x"":1393,""y"":109,""dx"":-58,""dy"":-172,""t"":4593},{""x"":1385,""y"":123,""dx"":-66,""dy"":-158,""t"":4628},{""x"":1388,""y"":122,""dx"":-63,""dy"":-159,""t"":4662},{""x"":1390,""y"":121,""dx"":-61,""dy"":-160,""t"":4694},{""x"":1394,""y"":118,""dx"":-57,""dy"":-163,""t"":4730},{""x"":1383,""y"":114,""dx"":-68,""dy"":-167,""t"":4764},{""x"":1378,""y"":130,""dx"":-73,""dy"":-151,""t"":4798},{""x"":1395,""y"":123,""dx"":-56,""dy"":-158,""t"":4832},{""x"":1397,""y"":127,""dx"":-54,""dy"":-154,""t"":4865},{""x"":1407,""y"":125,""dx"":-44,""dy"":-156,""t"":4900},{""x"":1404,""y"":109,""dx"":-47,""dy"":-172,""t"":4934},{""x"":1408,""y"":106,""dx"":-43,""dy"":-175,""t"":4968},{""x"":1392,""y"":99,""dx"":-59,""dy"":-182,""t"":5002},{""x"":1373,""y"":90,""dx"":-78,""dy"":-191,""t"":5036},{""x"":1397,""y"":77,""dx"":-54,""dy"":-204,""t"":5071},{""x"":1417,""y"":67,""dx"":-34,""dy"":-214,""t"":5103},{""x"":1429,""y"":57,""dx"":-22,""dy"":-224,""t"":5137},{""x"":1431,""y"":54,""dx"":-20,""dy"":-227,""t"":5173},{""x"":1425,""y"":74,""dx"":-26,""dy"":-207,""t"":5206},{""x"":1400,""y"":75,""dx"":-51,""dy"":-206,""t"":5241},{""x"":1381,""y"":73,""dx"":-70,""dy"":-208,""t"":5273},{""x"":1365,""y"":83,""dx"":-86,""dy"":-198,""t"":5308},{""x"":1365,""y"":93,""dx"":-86,""dy"":-188,""t"":5342},{""x"":1350,""y"":74,""dx"":-101,""dy"":-207,""t"":5375},{""x"":1365,""y"":85,""dx"":-86,""dy"":-196,""t"":5410},{""x"":1370,""y"":85,""dx"":-81,""dy"":-196,""t"":5444},{""x"":1382,""y"":89,""dx"":-69,""dy"":-192,""t"":5478},{""x"":1391,""y"":90,""dx"":-60,""dy"":-191,""t"":5512},{""x"":1402,""y"":93,""dx"":-49,""dy"":-188,""t"":5546},{""x"":1423,""y"":94,""dx"":-28,""dy"":-187,""t"":5580},{""x"":1426,""y"":103,""dx"":-25,""dy"":-178,""t"":5614},{""x"":1431,""y"":94,""dx"":-20,""dy"":-187,""t"":5648},{""x"":1436,""y"":110,""dx"":-15,""dy"":-171,""t"":5681},{""x"":1444,""y"":111,""dx"":-7,""dy"":-170,""t"":5716},{""x"":1450,""y"":110,""dx"":-1,""dy"":-171,""t"":5750},{""x"":1445,""y"":117,""dx"":-6,""dy"":-164,""t"":5784},{""x"":1453,""y"":116,""dx"":2,""dy"":-165,""t"":5818},{""x"":1459,""y"":122,""dx"":8,""dy"":-159,""t"":5852},{""x"":1461,""y"":121,""dx"":10,""dy"":-160,""t"":5886},{""x"":1468,""y"":122,""dx"":17,""dy"":-159,""t"":5921},{""x"":1455,""y"":145,""dx"":4,""dy"":-136,""t"":5954},{""x"":1460,""y"":139,""dx"":9,""dy"":-142,""t"":5988}],[{""x"":1034,""y"":399,""dx"":63,""dy"":-152,""t"":7039},{""x"":1027,""y"":408,""dx"":56,""dy"":-143,""t"":7077},{""x"":1022,""y"":432,""dx"":51,""dy"":-119,""t"":7110},{""x"":1018,""y"":438,""dx"":47,""dy"":-113,""t"":7145},{""x"":1021,""y"":458,""dx"":50,""dy"":-93,""t"":7178},{""x"":1035,""y"":470,""dx"":64,""dy"":-81,""t"":7212},{""x"":1038,""y"":473,""dx"":67,""dy"":-78,""t"":7247},{""x"":1033,""y"":467,""dx"":62,""dy"":-84,""t"":7280},{""x"":1023,""y"":463,""dx"":52,""dy"":-88,""t"":7314},{""x"":1013,""y"":465,""dx"":42,""dy"":-86,""t"":7348},{""x"":1007,""y"":465,""dx"":36,""dy"":-86,""t"":7382},{""x"":997,""y"":458,""dx"":26,""dy"":-93,""t"":7415},{""x"":1016,""y"":470,""dx"":45,""dy"":-81,""t"":7450},{""x"":1006,""y"":455,""dx"":35,""dy"":-96,""t"":7484},{""x"":1004,""y"":445,""dx"":33,""dy"":-106,""t"":7518},{""x"":982,""y"":470,""dx"":11,""dy"":-81,""t"":7552},{""x"":911,""y"":516,""dx"":-60,""dy"":-35,""t"":7587},{""x"":878,""y"":540,""dx"":-93,""dy"":-11,""t"":7620},{""x"":886,""y"":572,""dx"":-85,""dy"":21,""t"":7654},{""x"":923,""y"":539,""dx"":-48,""dy"":-12,""t"":7687},{""x"":962,""y"":518,""dx"":-9,""dy"":-33,""t"":7722},{""x"":986,""y"":483,""dx"":15,""dy"":-68,""t"":7755},{""x"":1010,""y"":448,""dx"":39,""dy"":-103,""t"":7790},{""x"":1022,""y"":400,""dx"":51,""dy"":-151,""t"":7824},{""x"":1030,""y"":383,""dx"":59,""dy"":-168,""t"":7859},{""x"":1048,""y"":368,""dx"":77,""dy"":-183,""t"":7892},{""x"":1055,""y"":369,""dx"":84,""dy"":-182,""t"":7926},{""x"":1064,""y"":348,""dx"":93,""dy"":-203,""t"":7960},{""x"":1067,""y"":364,""dx"":96,""dy"":-187,""t"":7994},{""x"":1063,""y"":375,""dx"":92,""dy"":-176,""t"":8028},{""x"":1057,""y"":363,""dx"":86,""dy"":-188,""t"":8063},{""x"":1060,""y"":364,""dx"":89,""dy"":-187,""t"":8096},{""x"":1047,""y"":355,""dx"":76,""dy"":-196,""t"":8129},{""x"":1044,""y"":330,""dx"":73,""dy"":-221,""t"":8165},{""x"":1043,""y"":344,""dx"":72,""dy"":-207,""t"":8198},{""x"":1042,""y"":357,""dx"":71,""dy"":-194,""t"":8230},{""x"":1043,""y"":360,""dx"":72,""dy"":-191,""t"":8266},{""x"":1041,""y"":361,""dx"":70,""dy"":-190,""t"":8300},{""x"":1049,""y"":359,""dx"":78,""dy"":-192,""t"":8334},{""x"":1056,""y"":349,""dx"":85,""dy"":-202,""t"":8368},{""x"":1057,""y"":334,""dx"":86,""dy"":-217,""t"":8401},{""x"":1068,""y"":333,""dx"":97,""dy"":-218,""t"":8436},{""x"":1063,""y"":333,""dx"":92,""dy"":-218,""t"":8471},{""x"":1076,""y"":330,""dx"":105,""dy"":-221,""t"":8504},{""x"":1077,""y"":331,""dx"":106,""dy"":-220,""t"":8538},{""x"":1082,""y"":332,""dx"":111,""dy"":-219,""t"":8571},{""x"":1075,""y"":335,""dx"":104,""dy"":-216,""t"":8606},{""x"":1070,""y"":347,""dx"":99,""dy"":-204,""t"":8638},{""x"":1069,""y"":346,""dx"":98,""dy"":-205,""t"":8673},{""x"":1081,""y"":342,""dx"":110,""dy"":-209,""t"":8708},{""x"":1080,""y"":361,""dx"":109,""dy"":-190,""t"":8743},{""x"":1079,""y"":357,""dx"":108,""dy"":-194,""t"":8776},{""x"":1071,""y"":357,""dx"":100,""dy"":-194,""t"":8810},{""x"":1074,""y"":358,""dx"":103,""dy"":-193,""t"":8844},{""x"":1076,""y"":374,""dx"":105,""dy"":-177,""t"":8878},{""x"":1068,""y"":368,""dx"":97,""dy"":-183,""t"":8912},{""x"":1061,""y"":361,""dx"":90,""dy"":-190,""t"":8946},{""x"":1066,""y"":363,""dx"":95,""dy"":-188,""t"":8980},{""x"":1068,""y"":376,""dx"":97,""dy"":-175,""t"":9014}],[{""x"":488,""y"":554,""dx"":-3,""dy"":-267,""t"":10034},{""x"":501,""y"":556,""dx"":10,""dy"":-265,""t"":10068},{""x"":517,""y"":557,""dx"":26,""dy"":-264,""t"":10102},{""x"":525,""y"":543,""dx"":34,""dy"":-278,""t"":10136},{""x"":522,""y"":545,""dx"":31,""dy"":-276,""t"":10170},{""x"":520,""y"":547,""dx"":29,""dy"":-274,""t"":10201},{""x"":509,""y"":548,""dx"":18,""dy"":-273,""t"":10238},{""x"":502,""y"":544,""dx"":11,""dy"":-277,""t"":10272},{""x"":509,""y"":529,""dx"":18,""dy"":-292,""t"":10307},{""x"":513,""y"":508,""dx"":22,""dy"":-313,""t"":10340},{""x"":508,""y"":514,""dx"":17,""dy"":-307,""t"":10375},{""x"":502,""y"":500,""dx"":11,""dy"":-321,""t"":10408},{""x"":502,""y"":497,""dx"":11,""dy"":-324,""t"":10442},{""x"":498,""y"":496,""dx"":7,""dy"":-325,""t"":10476},{""x"":489,""y"":463,""dx"":-2,""dy"":-358,""t"":10510},{""x"":485,""y"":458,""dx"":-6,""dy"":-363,""t"":10545},{""x"":484,""y"":460,""dx"":-7,""dy"":-361,""t"":10578},{""x"":491,""y"":470,""dx"":0,""dy"":-351,""t"":10612},{""x"":491,""y"":472,""dx"":0,""dy"":-349,""t"":10646},{""x"":491,""y"":478,""dx"":0,""dy"":-343,""t"":10680},{""x"":494,""y"":480,""dx"":3,""dy"":-341,""t"":10714},{""x"":494,""y"":496,""dx"":3,""dy"":-325,""t"":10748},{""x"":499,""y"":509,""dx"":8,""dy"":-312,""t"":10782},{""x"":500,""y"":499,""dx"":9,""dy"":-322,""t"":10817},{""x"":499,""y"":500,""dx"":8,""dy"":-321,""t"":10850},{""x"":495,""y"":510,""dx"":4,""dy"":-311,""t"":10884},{""x"":482,""y"":512,""dx"":-9,""dy"":-309,""t"":10918},{""x"":480,""y"":509,""dx"":-11,""dy"":-312,""t"":10952},{""x"":487,""y"":520,""dx"":-4,""dy"":-301,""t"":10985},{""x"":481,""y"":525,""dx"":-10,""dy"":-296,""t"":11020},{""x"":483,""y"":520,""dx"":-8,""dy"":-301,""t"":11054},{""x"":479,""y"":535,""dx"":-12,""dy"":-286,""t"":11114},{""x"":477,""y"":547,""dx"":-14,""dy"":-274,""t"":11127},{""x"":481,""y"":552,""dx"":-10,""dy"":-269,""t"":11156},{""x"":476,""y"":553,""dx"":-15,""dy"":-268,""t"":11190},{""x"":482,""y"":543,""dx"":-9,""dy"":-278,""t"":11224},{""x"":494,""y"":544,""dx"":3,""dy"":-277,""t"":11258},{""x"":493,""y"":539,""dx"":2,""dy"":-282,""t"":11292},{""x"":497,""y"":544,""dx"":6,""dy"":-277,""t"":11326},{""x"":493,""y"":533,""dx"":2,""dy"":-288,""t"":11361},{""x"":496,""y"":539,""dx"":5,""dy"":-282,""t"":11394},{""x"":499,""y"":530,""dx"":8,""dy"":-291,""t"":11428},{""x"":495,""y"":531,""dx"":4,""dy"":-290,""t"":11462},{""x"":491,""y"":538,""dx"":0,""dy"":-283,""t"":11496},{""x"":498,""y"":537,""dx"":7,""dy"":-284,""t"":11531},{""x"":492,""y"":529,""dx"":1,""dy"":-292,""t"":11564},{""x"":498,""y"":537,""dx"":7,""dy"":-284,""t"":11599},{""x"":498,""y"":536,""dx"":7,""dy"":-285,""t"":11632},{""x"":491,""y"":530,""dx"":0,""dy"":-291,""t"":11666},{""x"":489,""y"":530,""dx"":-2,""dy"":-291,""t"":11700},{""x"":484,""y"":533,""dx"":-7,""dy"":-288,""t"":11734},{""x"":487,""y"":537,""dx"":-4,""dy"":-284,""t"":11769},{""x"":490,""y"":541,""dx"":-1,""dy"":-280,""t"":11800},{""x"":495,""y"":543,""dx"":4,""dy"":-278,""t"":11836},{""x"":496,""y"":533,""dx"":5,""dy"":-288,""t"":11871},{""x"":511,""y"":548,""dx"":20,""dy"":-273,""t"":11904},{""x"":505,""y"":532,""dx"":14,""dy"":-289,""t"":11938},{""x"":503,""y"":535,""dx"":12,""dy"":-286,""t"":11972},{""x"":500,""y"":555,""dx"":9,""dy"":-266,""t"":12006}],[{""x"":1400,""y"":479,""dx"":-51,""dy"":-342,""t"":13060},{""x"":1365,""y"":476,""dx"":-86,""dy"":-345,""t"":13094},{""x"":1363,""y"":497,""dx"":-88,""dy"":-324,""t"":13128},{""x"":1359,""y"":510,""dx"":-92,""dy"":-311,""t"":13162},{""x"":1333,""y"":512,""dx"":-118,""dy"":-309,""t"":13196},{""x"":1316,""y"":524,""dx"":-135,""dy"":-297,""t"":13230},{""x"":1293,""y"":520,""dx"":-158,""dy"":-301,""t"":13264},{""x"":1274,""y"":524,""dx"":-177,""dy"":-297,""t"":13297},{""x"":1281,""y"":510,""dx"":-170,""dy"":-311,""t"":13332},{""x"":1288,""y"":498,""dx"":-163,""dy"":-323,""t"":13364},{""x"":1280,""y"":519,""dx"":-171,""dy"":-302,""t"":13400},{""x"":1255,""y"":521,""dx"":-196,""dy"":-300,""t"":13434},{""x"":1255,""y"":522,""dx"":-196,""dy"":-299,""t"":13468},{""x"":1263,""y"":516,""dx"":-188,""dy"":-305,""t"":13502},{""x"":1254,""y"":535,""dx"":-197,""dy"":-286,""t"":13536},{""x"":1244,""y"":522,""dx"":-207,""dy"":-299,""t"":13569},{""x"":1253,""y"":526,""dx"":-198,""dy"":-295,""t"":13604},{""x"":1246,""y"":507,""dx"":-205,""dy"":-314,""t"":13638},{""x"":1249,""y"":488,""dx"":-202,""dy"":-333,""t"":13672},{""x"":1245,""y"":480,""dx"":-206,""dy"":-341,""t"":13706},{""x"":1251,""y"":486,""dx"":-200,""dy"":-335,""t"":13740},{""x"":1256,""y"":492,""dx"":-195,""dy"":-329,""t"":13772},{""x"":1260,""y"":488,""dx"":-191,""dy"":-333,""t"":13809},{""x"":1259,""y"":479,""dx"":-192,""dy"":-342,""t"":13842},{""x"":1256,""y"":478,""dx"":-195,""dy"":-343,""t"":13875},{""x"":1260,""y"":470,""dx"":-191,""dy"":-351,""t"":13910},{""x"":1268,""y"":490,""dx"":-183,""dy"":-331,""t"":13944},{""x"":1269,""y"":497,""dx"":-182,""dy"":-324,""t"":13979},{""x"":1262,""y"":499,""dx"":-189,""dy"":-322,""t"":14013},{""x"":1265,""y"":496,""dx"":-186,""dy"":-325,""t"":14045},{""x"":1251,""y"":497,""dx"":-200,""dy"":-324,""t"":14080},{""x"":1259,""y"":500,""dx"":-192,""dy"":-321,""t"":14115},{""x"":1255,""y"":516,""dx"":-196,""dy"":-305,""t"":14148},{""x"":1251,""y"":537,""dx"":-200,""dy"":-284,""t"":14181},{""x"":1238,""y"":541,""dx"":-213,""dy"":-280,""t"":14216},{""x"":1234,""y"":540,""dx"":-217,""dy"":-281,""t"":14250},{""x"":1236,""y"":534,""dx"":-215,""dy"":-287,""t"":14284},{""x"":1240,""y"":534,""dx"":-211,""dy"":-287,""t"":14318},{""x"":1239,""y"":535,""dx"":-212,""dy"":-286,""t"":14352},{""x"":1259,""y"":525,""dx"":-192,""dy"":-296,""t"":14386},{""x"":1259,""y"":520,""dx"":-192,""dy"":-301,""t"":14419},{""x"":1246,""y"":491,""dx"":-205,""dy"":-330,""t"":14454},{""x"":1243,""y"":480,""dx"":-208,""dy"":-341,""t"":14488},{""x"":1259,""y"":490,""dx"":-192,""dy"":-331,""t"":14522},{""x"":1262,""y"":488,""dx"":-189,""dy"":-333,""t"":14556},{""x"":1271,""y"":497,""dx"":-180,""dy"":-324,""t"":14590},{""x"":1278,""y"":506,""dx"":-173,""dy"":-315,""t"":14624},{""x"":1279,""y"":526,""dx"":-172,""dy"":-295,""t"":14658},{""x"":1277,""y"":526,""dx"":-174,""dy"":-295,""t"":14691},{""x"":1268,""y"":531,""dx"":-183,""dy"":-290,""t"":14726},{""x"":1255,""y"":552,""dx"":-196,""dy"":-269,""t"":14760},{""x"":1253,""y"":537,""dx"":-198,""dy"":-284,""t"":14794},{""x"":1245,""y"":513,""dx"":-206,""dy"":-308,""t"":14829},{""x"":1240,""y"":492,""dx"":-211,""dy"":-329,""t"":14861},{""x"":1249,""y"":493,""dx"":-202,""dy"":-328,""t"":14896},{""x"":1258,""y"":486,""dx"":-193,""dy"":-335,""t"":14929},{""x"":1270,""y"":484,""dx"":-181,""dy"":-337,""t"":14961},{""x"":1278,""y"":486,""dx"":-173,""dy"":-335,""t"":14998},{""x"":1282,""y"":467,""dx"":-169,""dy"":-354,""t"":15032}]]","[100,72.88135593220339,45.76271186440678,0,0]","[{""x"":16.83050847457627,""y"":-96.83050847457628,""r"":28.663858372317556},{""x"":-44.76271186440678,""y"":-178.40677966101694,""r"":26.631218059861812},{""x"":63.30508474576271,""y"":-150.33898305084745,""r"":60.45635366175557},{""x"":4.440677966101695,""y"":-297.22033898305085,""r"":20.28037459700601},{""x"":-182.25423728813558,""y"":-314.47457627118644,""r"":24.485935670840306}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.41","validate","","","","","","","","","","",""
"","html-button-response","9","67888","0.0-4.0-4.0-0.0-0.0","","","","","744","0","","","
          <p>校准的精度较低。</p>
          <p>请重新校准.</p>
          <p>在下一个屏幕上，注视圆点并单击它们。<p>
        ","","","","","","","recalibration","","","","","","","","","",""
