"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","load_time","stimulus","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","phase","ans","ISI","type","size","webgazer_data","webgazer_targets","webgazer_targets_data","correct","response_target","response_answer"
"true","fullscreen","0","1831","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","1835","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","4240","0.0-2.0-0.0","","","","","2403","{""name"":""张昊"",""age"":""23""}","","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","5566","0.0-2.0-1.0","","","","","1325","{""sex"":""男""}","[0]","","","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","4","25066","0.0-3.0","","","","","","","","4885","","","","","","","","","","","","","","","","","",""
"","html-button-response","5","26454","0.0-4.0-0.0","","","","","1386","0","","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","6","36908","0.0-4.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","7","37533","0.0-4.0-2.0","","","","","625","0","","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","",""
"","webgazer-validate","8","58797","0.0-4.0-3.0","","","","","","","","","","[[{""x"":392,""y"":190,""dx"":-45.833343505859375,""dy"":-61,""t"":989},{""x"":380,""y"":155,""dx"":-57.833343505859375,""dy"":-96,""t"":1024},{""x"":408,""y"":149,""dx"":-29.833343505859375,""dy"":-102,""t"":1056},{""x"":410,""y"":156,""dx"":-27.833343505859375,""dy"":-95,""t"":1093},{""x"":393,""y"":138,""dx"":-44.833343505859375,""dy"":-113,""t"":1124},{""x"":404,""y"":130,""dx"":-33.833343505859375,""dy"":-121,""t"":1158},{""x"":401,""y"":121,""dx"":-36.833343505859375,""dy"":-130,""t"":1196},{""x"":395,""y"":87,""dx"":-42.833343505859375,""dy"":-164,""t"":1227},{""x"":414,""y"":91,""dx"":-23.833343505859375,""dy"":-160,""t"":1263},{""x"":423,""y"":105,""dx"":-14.833343505859375,""dy"":-146,""t"":1293},{""x"":464,""y"":88,""dx"":26.166656494140625,""dy"":-163,""t"":1330},{""x"":457,""y"":123,""dx"":19.166656494140625,""dy"":-128,""t"":1365},{""x"":445,""y"":164,""dx"":7.166656494140625,""dy"":-87,""t"":1395},{""x"":441,""y"":191,""dx"":3.166656494140625,""dy"":-60,""t"":1431},{""x"":448,""y"":197,""dx"":10.166656494140625,""dy"":-54,""t"":1468},{""x"":451,""y"":205,""dx"":13.166656494140625,""dy"":-46,""t"":1499},{""x"":473,""y"":145,""dx"":35.166656494140625,""dy"":-106,""t"":1535},{""x"":456,""y"":139,""dx"":18.166656494140625,""dy"":-112,""t"":1565},{""x"":428,""y"":144,""dx"":-9.833343505859375,""dy"":-107,""t"":1602},{""x"":431,""y"":183,""dx"":-6.833343505859375,""dy"":-68,""t"":1639},{""x"":447,""y"":152,""dx"":9.166656494140625,""dy"":-99,""t"":1668},{""x"":423,""y"":133,""dx"":-14.833343505859375,""dy"":-118,""t"":1701},{""x"":392,""y"":102,""dx"":-45.833343505859375,""dy"":-149,""t"":1736},{""x"":351,""y"":139,""dx"":-86.83334350585938,""dy"":-112,""t"":1771},{""x"":384,""y"":158,""dx"":-53.833343505859375,""dy"":-93,""t"":1805},{""x"":370,""y"":180,""dx"":-67.83334350585938,""dy"":-71,""t"":1839},{""x"":364,""y"":200,""dx"":-73.83334350585938,""dy"":-51,""t"":1874},{""x"":337,""y"":199,""dx"":-100.83334350585938,""dy"":-52,""t"":1910},{""x"":315,""y"":220,""dx"":-122.83334350585938,""dy"":-31,""t"":1942},{""x"":312,""y"":268,""dx"":-125.83334350585938,""dy"":17,""t"":1974},{""x"":322,""y"":251,""dx"":-115.83334350585938,""dy"":0,""t"":2008},{""x"":302,""y"":270,""dx"":-135.83334350585938,""dy"":19,""t"":2045},{""x"":327,""y"":249,""dx"":-110.83334350585938,""dy"":-2,""t"":2075},{""x"":323,""y"":227,""dx"":-114.83334350585938,""dy"":-24,""t"":2109},{""x"":309,""y"":192,""dx"":-128.83334350585938,""dy"":-59,""t"":2147},{""x"":318,""y"":171,""dx"":-119.83334350585938,""dy"":-80,""t"":2178},{""x"":331,""y"":195,""dx"":-106.83334350585938,""dy"":-56,""t"":2214},{""x"":323,""y"":157,""dx"":-114.83334350585938,""dy"":-94,""t"":2246},{""x"":344,""y"":214,""dx"":-93.83334350585938,""dy"":-37,""t"":2281},{""x"":329,""y"":244,""dx"":-108.83334350585938,""dy"":-7,""t"":2317},{""x"":365,""y"":242,""dx"":-72.83334350585938,""dy"":-9,""t"":2347},{""x"":372,""y"":221,""dx"":-65.83334350585938,""dy"":-30,""t"":2383},{""x"":403,""y"":219,""dx"":-34.833343505859375,""dy"":-32,""t"":2420},{""x"":379,""y"":208,""dx"":-58.833343505859375,""dy"":-43,""t"":2450},{""x"":393,""y"":222,""dx"":-44.833343505859375,""dy"":-29,""t"":2486},{""x"":420,""y"":223,""dx"":-17.833343505859375,""dy"":-28,""t"":2518},{""x"":421,""y"":212,""dx"":-16.833343505859375,""dy"":-39,""t"":2553},{""x"":424,""y"":224,""dx"":-13.833343505859375,""dy"":-27,""t"":2592},{""x"":439,""y"":235,""dx"":1.166656494140625,""dy"":-16,""t"":2619},{""x"":446,""y"":200,""dx"":8.166656494140625,""dy"":-51,""t"":2654},{""x"":422,""y"":213,""dx"":-15.833343505859375,""dy"":-38,""t"":2693},{""x"":414,""y"":205,""dx"":-23.833343505859375,""dy"":-46,""t"":2723},{""x"":426,""y"":211,""dx"":-11.833343505859375,""dy"":-40,""t"":2758},{""x"":430,""y"":186,""dx"":-7.833343505859375,""dy"":-65,""t"":2790},{""x"":451,""y"":162,""dx"":13.166656494140625,""dy"":-89,""t"":2826},{""x"":455,""y"":120,""dx"":17.166656494140625,""dy"":-131,""t"":2857},{""x"":455,""y"":151,""dx"":17.166656494140625,""dy"":-100,""t"":2893},{""x"":455,""y"":177,""dx"":17.166656494140625,""dy"":-74,""t"":2926},{""x"":452,""y"":144,""dx"":14.166656494140625,""dy"":-107,""t"":2959}],[{""x"":1362,""y"":144,""dx"":70.5,""dy"":-107,""t"":3983},{""x"":1344,""y"":141,""dx"":52.5,""dy"":-110,""t"":4013},{""x"":1326,""y"":156,""dx"":34.5,""dy"":-95,""t"":4050},{""x"":1299,""y"":166,""dx"":7.5,""dy"":-85,""t"":4086},{""x"":1282,""y"":134,""dx"":-9.5,""dy"":-117,""t"":4115},{""x"":1294,""y"":122,""dx"":2.5,""dy"":-129,""t"":4150},{""x"":1291,""y"":116,""dx"":-0.5,""dy"":-135,""t"":4187},{""x"":1269,""y"":92,""dx"":-22.5,""dy"":-159,""t"":4219},{""x"":1252,""y"":85,""dx"":-39.5,""dy"":-166,""t"":4253},{""x"":1249,""y"":88,""dx"":-42.5,""dy"":-163,""t"":4286},{""x"":1267,""y"":96,""dx"":-24.5,""dy"":-155,""t"":4322},{""x"":1291,""y"":119,""dx"":-0.5,""dy"":-132,""t"":4353},{""x"":1317,""y"":137,""dx"":25.5,""dy"":-114,""t"":4390},{""x"":1328,""y"":122,""dx"":36.5,""dy"":-129,""t"":4421},{""x"":1333,""y"":110,""dx"":41.5,""dy"":-141,""t"":4456},{""x"":1325,""y"":144,""dx"":33.5,""dy"":-107,""t"":4493},{""x"":1314,""y"":154,""dx"":22.5,""dy"":-97,""t"":4526},{""x"":1294,""y"":189,""dx"":2.5,""dy"":-62,""t"":4558},{""x"":1299,""y"":166,""dx"":7.5,""dy"":-85,""t"":4596},{""x"":1300,""y"":160,""dx"":8.5,""dy"":-91,""t"":4625},{""x"":1291,""y"":150,""dx"":-0.5,""dy"":-101,""t"":4662},{""x"":1290,""y"":161,""dx"":-1.5,""dy"":-90,""t"":4696},{""x"":1269,""y"":144,""dx"":-22.5,""dy"":-107,""t"":4728},{""x"":1267,""y"":128,""dx"":-24.5,""dy"":-123,""t"":4765},{""x"":1264,""y"":118,""dx"":-27.5,""dy"":-133,""t"":4796},{""x"":1288,""y"":131,""dx"":-3.5,""dy"":-120,""t"":4830},{""x"":1313,""y"":155,""dx"":21.5,""dy"":-96,""t"":4868},{""x"":1332,""y"":163,""dx"":40.5,""dy"":-88,""t"":4899},{""x"":1334,""y"":151,""dx"":42.5,""dy"":-100,""t"":4934},{""x"":1348,""y"":183,""dx"":56.5,""dy"":-68,""t"":4965},{""x"":1350,""y"":189,""dx"":58.5,""dy"":-62,""t"":5002},{""x"":1349,""y"":173,""dx"":57.5,""dy"":-78,""t"":5038},{""x"":1348,""y"":212,""dx"":56.5,""dy"":-39,""t"":5068},{""x"":1331,""y"":235,""dx"":39.5,""dy"":-16,""t"":5101},{""x"":1308,""y"":197,""dx"":16.5,""dy"":-54,""t"":5142},{""x"":1298,""y"":234,""dx"":6.5,""dy"":-17,""t"":5170},{""x"":1303,""y"":272,""dx"":11.5,""dy"":21,""t"":5206},{""x"":1336,""y"":282,""dx"":44.5,""dy"":31,""t"":5237},{""x"":1314,""y"":255,""dx"":22.5,""dy"":4,""t"":5275},{""x"":1306,""y"":271,""dx"":14.5,""dy"":20,""t"":5310},{""x"":1323,""y"":287,""dx"":31.5,""dy"":36,""t"":5341},{""x"":1337,""y"":295,""dx"":45.5,""dy"":44,""t"":5376},{""x"":1339,""y"":314,""dx"":47.5,""dy"":63,""t"":5427},{""x"":1344,""y"":300,""dx"":52.5,""dy"":49,""t"":5442},{""x"":1318,""y"":283,""dx"":26.5,""dy"":32,""t"":5479},{""x"":1308,""y"":289,""dx"":16.5,""dy"":38,""t"":5513},{""x"":1321,""y"":280,""dx"":29.5,""dy"":29,""t"":5547},{""x"":1274,""y"":239,""dx"":-17.5,""dy"":-12,""t"":5578},{""x"":1284,""y"":242,""dx"":-7.5,""dy"":-9,""t"":5613},{""x"":1273,""y"":177,""dx"":-18.5,""dy"":-74,""t"":5646},{""x"":1244,""y"":179,""dx"":-47.5,""dy"":-72,""t"":5681},{""x"":1247,""y"":150,""dx"":-44.5,""dy"":-101,""t"":5716},{""x"":1257,""y"":187,""dx"":-34.5,""dy"":-64,""t"":5750},{""x"":1236,""y"":171,""dx"":-55.5,""dy"":-80,""t"":5783},{""x"":1242,""y"":140,""dx"":-49.5,""dy"":-111,""t"":5819},{""x"":1236,""y"":180,""dx"":-55.5,""dy"":-71,""t"":5850},{""x"":1239,""y"":165,""dx"":-52.5,""dy"":-86,""t"":5886},{""x"":1257,""y"":131,""dx"":-34.5,""dy"":-120,""t"":5919},{""x"":1286,""y"":124,""dx"":-5.5,""dy"":-127,""t"":5953}],[{""x"":772,""y"":308,""dx"":-92.66668701171875,""dy"":-183,""t"":7007},{""x"":718,""y"":292,""dx"":-146.66668701171875,""dy"":-199,""t"":7043},{""x"":724,""y"":353,""dx"":-140.66668701171875,""dy"":-138,""t"":7073},{""x"":752,""y"":322,""dx"":-112.66668701171875,""dy"":-169,""t"":7108},{""x"":725,""y"":317,""dx"":-139.66668701171875,""dy"":-174,""t"":7143},{""x"":739,""y"":281,""dx"":-125.66668701171875,""dy"":-210,""t"":7177},{""x"":724,""y"":358,""dx"":-140.66668701171875,""dy"":-133,""t"":7214},{""x"":721,""y"":431,""dx"":-143.66668701171875,""dy"":-60,""t"":7243},{""x"":717,""y"":457,""dx"":-147.66668701171875,""dy"":-34,""t"":7278},{""x"":702,""y"":516,""dx"":-162.66668701171875,""dy"":25,""t"":7317},{""x"":707,""y"":530,""dx"":-157.66668701171875,""dy"":39,""t"":7346},{""x"":695,""y"":533,""dx"":-169.66668701171875,""dy"":42,""t"":7381},{""x"":730,""y"":561,""dx"":-134.66668701171875,""dy"":70,""t"":7414},{""x"":762,""y"":554,""dx"":-102.66668701171875,""dy"":63,""t"":7450},{""x"":779,""y"":564,""dx"":-85.66668701171875,""dy"":73,""t"":7486},{""x"":798,""y"":538,""dx"":-66.66668701171875,""dy"":47,""t"":7516},{""x"":808,""y"":544,""dx"":-56.66668701171875,""dy"":53,""t"":7550},{""x"":796,""y"":530,""dx"":-68.66668701171875,""dy"":39,""t"":7589},{""x"":720,""y"":504,""dx"":-144.66668701171875,""dy"":13,""t"":7620},{""x"":691,""y"":493,""dx"":-173.66668701171875,""dy"":2,""t"":7654},{""x"":672,""y"":497,""dx"":-192.66668701171875,""dy"":6,""t"":7686},{""x"":662,""y"":435,""dx"":-202.66668701171875,""dy"":-56,""t"":7723},{""x"":668,""y"":426,""dx"":-196.66668701171875,""dy"":-65,""t"":7758},{""x"":675,""y"":432,""dx"":-189.66668701171875,""dy"":-59,""t"":7789},{""x"":716,""y"":482,""dx"":-148.66668701171875,""dy"":-9,""t"":7823},{""x"":714,""y"":424,""dx"":-150.66668701171875,""dy"":-67,""t"":7855},{""x"":791,""y"":383,""dx"":-73.66668701171875,""dy"":-108,""t"":7892},{""x"":779,""y"":397,""dx"":-85.66668701171875,""dy"":-94,""t"":7927},{""x"":768,""y"":406,""dx"":-96.66668701171875,""dy"":-85,""t"":7958},{""x"":756,""y"":455,""dx"":-108.66668701171875,""dy"":-36,""t"":7995},{""x"":728,""y"":478,""dx"":-136.66668701171875,""dy"":-13,""t"":8026},{""x"":695,""y"":472,""dx"":-169.66668701171875,""dy"":-19,""t"":8061},{""x"":731,""y"":497,""dx"":-133.66668701171875,""dy"":6,""t"":8094},{""x"":705,""y"":488,""dx"":-159.66668701171875,""dy"":-3,""t"":8128},{""x"":666,""y"":497,""dx"":-198.66668701171875,""dy"":6,""t"":8165},{""x"":669,""y"":542,""dx"":-195.66668701171875,""dy"":51,""t"":8198},{""x"":646,""y"":560,""dx"":-218.66668701171875,""dy"":69,""t"":8230},{""x"":669,""y"":462,""dx"":-195.66668701171875,""dy"":-29,""t"":8268},{""x"":701,""y"":401,""dx"":-163.66668701171875,""dy"":-90,""t"":8297},{""x"":710,""y"":344,""dx"":-154.66668701171875,""dy"":-147,""t"":8334},{""x"":700,""y"":321,""dx"":-164.66668701171875,""dy"":-170,""t"":8367},{""x"":691,""y"":280,""dx"":-173.66668701171875,""dy"":-211,""t"":8401},{""x"":694,""y"":270,""dx"":-170.66668701171875,""dy"":-221,""t"":8436},{""x"":709,""y"":285,""dx"":-155.66668701171875,""dy"":-206,""t"":8468},{""x"":710,""y"":274,""dx"":-154.66668701171875,""dy"":-217,""t"":8501},{""x"":741,""y"":253,""dx"":-123.66668701171875,""dy"":-238,""t"":8540},{""x"":761,""y"":238,""dx"":-103.66668701171875,""dy"":-253,""t"":8570},{""x"":791,""y"":217,""dx"":-73.66668701171875,""dy"":-274,""t"":8607},{""x"":772,""y"":203,""dx"":-92.66668701171875,""dy"":-288,""t"":8637},{""x"":812,""y"":228,""dx"":-52.66668701171875,""dy"":-263,""t"":8673},{""x"":830,""y"":278,""dx"":-34.66668701171875,""dy"":-213,""t"":8711},{""x"":848,""y"":291,""dx"":-16.66668701171875,""dy"":-200,""t"":8739},{""x"":828,""y"":326,""dx"":-36.66668701171875,""dy"":-165,""t"":8775},{""x"":779,""y"":343,""dx"":-85.66668701171875,""dy"":-148,""t"":8808},{""x"":771,""y"":333,""dx"":-93.66668701171875,""dy"":-158,""t"":8843},{""x"":802,""y"":332,""dx"":-62.66668701171875,""dy"":-159,""t"":8879},{""x"":821,""y"":323,""dx"":-43.66668701171875,""dy"":-168,""t"":8911},{""x"":847,""y"":391,""dx"":-17.66668701171875,""dy"":-100,""t"":8946},{""x"":867,""y"":408,""dx"":2.33331298828125,""dy"":-83,""t"":8982}],[{""x"":543,""y"":856,""dx"":105.16665649414062,""dy"":125,""t"":9999},{""x"":534,""y"":979,""dx"":96.16665649414062,""dy"":248,""t"":10031},{""x"":515,""y"":1084,""dx"":77.16665649414062,""dy"":353,""t"":10067},{""x"":486,""y"":1164,""dx"":48.166656494140625,""dy"":433,""t"":10103},{""x"":489,""y"":1182,""dx"":51.166656494140625,""dy"":451,""t"":10134},{""x"":493,""y"":1166,""dx"":55.166656494140625,""dy"":435,""t"":10170},{""x"":487,""y"":1143,""dx"":49.166656494140625,""dy"":412,""t"":10207},{""x"":483,""y"":1083,""dx"":45.166656494140625,""dy"":352,""t"":10237},{""x"":538,""y"":983,""dx"":100.16665649414062,""dy"":252,""t"":10270},{""x"":553,""y"":896,""dx"":115.16665649414062,""dy"":165,""t"":10304},{""x"":573,""y"":857,""dx"":135.16665649414062,""dy"":126,""t"":10340},{""x"":612,""y"":797,""dx"":174.16665649414062,""dy"":66,""t"":10374},{""x"":613,""y"":744,""dx"":175.16665649414062,""dy"":13,""t"":10407},{""x"":617,""y"":660,""dx"":179.16665649414062,""dy"":-71,""t"":10443},{""x"":604,""y"":626,""dx"":166.16665649414062,""dy"":-105,""t"":10473},{""x"":598,""y"":619,""dx"":160.16665649414062,""dy"":-112,""t"":10510},{""x"":591,""y"":614,""dx"":153.16665649414062,""dy"":-117,""t"":10542},{""x"":557,""y"":616,""dx"":119.16665649414062,""dy"":-115,""t"":10576},{""x"":577,""y"":646,""dx"":139.16665649414062,""dy"":-85,""t"":10613},{""x"":550,""y"":636,""dx"":112.16665649414062,""dy"":-95,""t"":10643},{""x"":529,""y"":647,""dx"":91.16665649414062,""dy"":-84,""t"":10678},{""x"":551,""y"":633,""dx"":113.16665649414062,""dy"":-98,""t"":10716},{""x"":562,""y"":640,""dx"":124.16665649414062,""dy"":-91,""t"":10746},{""x"":580,""y"":682,""dx"":142.16665649414062,""dy"":-49,""t"":10782},{""x"":570,""y"":627,""dx"":132.16665649414062,""dy"":-104,""t"":10814},{""x"":571,""y"":635,""dx"":133.16665649414062,""dy"":-96,""t"":10849},{""x"":557,""y"":630,""dx"":119.16665649414062,""dy"":-101,""t"":10885},{""x"":569,""y"":616,""dx"":131.16665649414062,""dy"":-115,""t"":10916},{""x"":577,""y"":599,""dx"":139.16665649414062,""dy"":-132,""t"":10950},{""x"":547,""y"":608,""dx"":109.16665649414062,""dy"":-123,""t"":10988},{""x"":522,""y"":616,""dx"":84.16665649414062,""dy"":-115,""t"":11018},{""x"":513,""y"":616,""dx"":75.16665649414062,""dy"":-115,""t"":11055},{""x"":505,""y"":567,""dx"":67.16665649414062,""dy"":-164,""t"":11091},{""x"":517,""y"":563,""dx"":79.16665649414062,""dy"":-168,""t"":11121},{""x"":515,""y"":607,""dx"":77.16665649414062,""dy"":-124,""t"":11159},{""x"":511,""y"":616,""dx"":73.16665649414062,""dy"":-115,""t"":11188},{""x"":557,""y"":624,""dx"":119.16665649414062,""dy"":-107,""t"":11223},{""x"":570,""y"":623,""dx"":132.16665649414062,""dy"":-108,""t"":11256},{""x"":567,""y"":653,""dx"":129.16665649414062,""dy"":-78,""t"":11291},{""x"":594,""y"":692,""dx"":156.16665649414062,""dy"":-39,""t"":11326},{""x"":616,""y"":700,""dx"":178.16665649414062,""dy"":-31,""t"":11359},{""x"":595,""y"":708,""dx"":157.16665649414062,""dy"":-23,""t"":11394},{""x"":560,""y"":725,""dx"":122.16665649414062,""dy"":-6,""t"":11430},{""x"":530,""y"":738,""dx"":92.16665649414062,""dy"":7,""t"":11461},{""x"":526,""y"":731,""dx"":88.16665649414062,""dy"":0,""t"":11495},{""x"":538,""y"":711,""dx"":100.16665649414062,""dy"":-20,""t"":11528},{""x"":525,""y"":686,""dx"":87.16665649414062,""dy"":-45,""t"":11564},{""x"":520,""y"":676,""dx"":82.16665649414062,""dy"":-55,""t"":11599},{""x"":501,""y"":668,""dx"":63.166656494140625,""dy"":-63,""t"":11630},{""x"":453,""y"":639,""dx"":15.166656494140625,""dy"":-92,""t"":11667},{""x"":469,""y"":644,""dx"":31.166656494140625,""dy"":-87,""t"":11698},{""x"":453,""y"":628,""dx"":15.166656494140625,""dy"":-103,""t"":11734},{""x"":502,""y"":626,""dx"":64.16665649414062,""dy"":-105,""t"":11767},{""x"":543,""y"":634,""dx"":105.16665649414062,""dy"":-97,""t"":11801},{""x"":566,""y"":655,""dx"":128.16665649414062,""dy"":-76,""t"":11838},{""x"":572,""y"":671,""dx"":134.16665649414062,""dy"":-60,""t"":11867},{""x"":565,""y"":654,""dx"":127.16665649414062,""dy"":-77,""t"":11903},{""x"":583,""y"":635,""dx"":145.16665649414062,""dy"":-96,""t"":11940},{""x"":588,""y"":639,""dx"":150.16665649414062,""dy"":-92,""t"":11969}],[{""x"":1140,""y"":533,""dx"":-151.5,""dy"":-198,""t"":12991},{""x"":1121,""y"":521,""dx"":-170.5,""dy"":-210,""t"":13024},{""x"":1142,""y"":547,""dx"":-149.5,""dy"":-184,""t"":13061},{""x"":1126,""y"":525,""dx"":-165.5,""dy"":-206,""t"":13092},{""x"":1129,""y"":542,""dx"":-162.5,""dy"":-189,""t"":13125},{""x"":1108,""y"":536,""dx"":-183.5,""dy"":-195,""t"":13164},{""x"":1078,""y"":542,""dx"":-213.5,""dy"":-189,""t"":13195},{""x"":1057,""y"":564,""dx"":-234.5,""dy"":-167,""t"":13230},{""x"":1077,""y"":564,""dx"":-214.5,""dy"":-167,""t"":13262},{""x"":1107,""y"":540,""dx"":-184.5,""dy"":-191,""t"":13298},{""x"":1137,""y"":525,""dx"":-154.5,""dy"":-206,""t"":13333},{""x"":1152,""y"":557,""dx"":-139.5,""dy"":-174,""t"":13364},{""x"":1148,""y"":556,""dx"":-143.5,""dy"":-175,""t"":13399},{""x"":1136,""y"":529,""dx"":-155.5,""dy"":-202,""t"":13436},{""x"":1145,""y"":523,""dx"":-146.5,""dy"":-208,""t"":13467},{""x"":1146,""y"":568,""dx"":-145.5,""dy"":-163,""t"":13503},{""x"":1146,""y"":573,""dx"":-145.5,""dy"":-158,""t"":13533},{""x"":1155,""y"":608,""dx"":-136.5,""dy"":-123,""t"":13570},{""x"":1130,""y"":615,""dx"":-161.5,""dy"":-116,""t"":13607},{""x"":1130,""y"":587,""dx"":-161.5,""dy"":-144,""t"":13636},{""x"":1142,""y"":563,""dx"":-149.5,""dy"":-168,""t"":13670},{""x"":1158,""y"":533,""dx"":-133.5,""dy"":-198,""t"":13704},{""x"":1182,""y"":538,""dx"":-109.5,""dy"":-193,""t"":13739},{""x"":1168,""y"":572,""dx"":-123.5,""dy"":-159,""t"":13773},{""x"":1156,""y"":598,""dx"":-135.5,""dy"":-133,""t"":13807},{""x"":1154,""y"":637,""dx"":-137.5,""dy"":-94,""t"":13842},{""x"":1156,""y"":610,""dx"":-135.5,""dy"":-121,""t"":13878},{""x"":1173,""y"":588,""dx"":-118.5,""dy"":-143,""t"":13910},{""x"":1167,""y"":603,""dx"":-124.5,""dy"":-128,""t"":13943},{""x"":1185,""y"":617,""dx"":-106.5,""dy"":-114,""t"":13975},{""x"":1212,""y"":628,""dx"":-79.5,""dy"":-103,""t"":14013},{""x"":1206,""y"":654,""dx"":-85.5,""dy"":-77,""t"":14047},{""x"":1209,""y"":660,""dx"":-82.5,""dy"":-71,""t"":14079},{""x"":1205,""y"":627,""dx"":-86.5,""dy"":-104,""t"":14115},{""x"":1206,""y"":600,""dx"":-85.5,""dy"":-131,""t"":14146},{""x"":1198,""y"":563,""dx"":-93.5,""dy"":-168,""t"":14182},{""x"":1175,""y"":583,""dx"":-116.5,""dy"":-148,""t"":14214},{""x"":1166,""y"":609,""dx"":-125.5,""dy"":-122,""t"":14249},{""x"":1174,""y"":590,""dx"":-117.5,""dy"":-141,""t"":14285},{""x"":1197,""y"":623,""dx"":-94.5,""dy"":-108,""t"":14315},{""x"":1196,""y"":636,""dx"":-95.5,""dy"":-95,""t"":14351},{""x"":1223,""y"":627,""dx"":-68.5,""dy"":-104,""t"":14388},{""x"":1246,""y"":620,""dx"":-45.5,""dy"":-111,""t"":14418},{""x"":1209,""y"":572,""dx"":-82.5,""dy"":-159,""t"":14454},{""x"":1176,""y"":532,""dx"":-115.5,""dy"":-199,""t"":14484},{""x"":1160,""y"":530,""dx"":-131.5,""dy"":-201,""t"":14522},{""x"":1196,""y"":481,""dx"":-95.5,""dy"":-250,""t"":14557},{""x"":1196,""y"":511,""dx"":-95.5,""dy"":-220,""t"":14588},{""x"":1193,""y"":510,""dx"":-98.5,""dy"":-221,""t"":14623},{""x"":1204,""y"":531,""dx"":-87.5,""dy"":-200,""t"":14661},{""x"":1199,""y"":544,""dx"":-92.5,""dy"":-187,""t"":14690},{""x"":1186,""y"":524,""dx"":-105.5,""dy"":-207,""t"":14727},{""x"":1187,""y"":545,""dx"":-104.5,""dy"":-186,""t"":14757},{""x"":1192,""y"":597,""dx"":-99.5,""dy"":-134,""t"":14794},{""x"":1189,""y"":627,""dx"":-102.5,""dy"":-104,""t"":14830},{""x"":1206,""y"":622,""dx"":-85.5,""dy"":-109,""t"":14861},{""x"":1186,""y"":652,""dx"":-105.5,""dy"":-79,""t"":14894},{""x"":1191,""y"":655,""dx"":-100.5,""dy"":-76,""t"":14928},{""x"":1208,""y"":633,""dx"":-83.5,""dy"":-98,""t"":14963}]]","[100,100,62.71186440677966,84.7457627118644,47.45762711864407]","[{""x"":-40.22317401433395,""y"":-71.38983050847457,""r"":57.449156917799314},{""x"":7.483050847457627,""y"":-71.71186440677967,""r"":60.44326591225539},{""x"":-124.41244972358315,""y"":-90.01694915254237,""r"":107.21156262810734},{""x"":107.96326666363215,""y"":-8.745762711864407,""r"":99.84897529984276},{""x"":-124.6864406779661,""y"":-154.72881355932202,""r"":53.433689276238766}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.42","validate","","","","","","","","","","",""
"","html-button-response","9","59567","0.0-4.0-4.0-0.0-0.0","","","","","769","0","","","
          <p>校准的精度较低。</p>
          <p>请重新校准.</p>
          <p>在下一个屏幕上，注视圆点并单击它们。<p>
        ","","","","","","","recalibration","","","","","","","","","",""
