"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","load_time","stimulus","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","phase","ans","ISI","size","shapeORcolor","webgazer_data","webgazer_targets","webgazer_targets_data","correct","response_target","response_answer"
"true","fullscreen","0","3189","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","3193","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","20189","0.0-2.0-0.0","","","","","16994","{""name"":""罗晨曦"",""age"":""23""}","","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","22244","0.0-2.0-1.0","","","","","2054","{""sex"":""女""}","[0]","","","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","4","25628","0.0-3.0","","","","","","","","1561","","","","","","","","","","","","","","","","","",""
"","html-button-response","5","27100","0.0-4.0-0.0","","","","","1470","0","","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","6","38508","0.0-4.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","7","39516","0.0-4.0-2.0","","","","","1007","0","","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","",""
"","webgazer-validate","8","57876","0.0-4.0-3.0","","","","","","","","","","[[{""x"":380,""y"":432,""dx"":-111,""dy"":151,""t"":991},{""x"":364,""y"":449,""dx"":-127,""dy"":168,""t"":1024},{""x"":340,""y"":464,""dx"":-151,""dy"":183,""t"":1058},{""x"":317,""y"":468,""dx"":-174,""dy"":187,""t"":1093},{""x"":300,""y"":482,""dx"":-191,""dy"":201,""t"":1125},{""x"":238,""y"":477,""dx"":-253,""dy"":196,""t"":1159},{""x"":206,""y"":478,""dx"":-285,""dy"":197,""t"":1194},{""x"":220,""y"":486,""dx"":-271,""dy"":205,""t"":1228},{""x"":233,""y"":483,""dx"":-258,""dy"":202,""t"":1262},{""x"":218,""y"":476,""dx"":-273,""dy"":195,""t"":1295},{""x"":188,""y"":440,""dx"":-303,""dy"":159,""t"":1330},{""x"":176,""y"":427,""dx"":-315,""dy"":146,""t"":1364},{""x"":172,""y"":421,""dx"":-319,""dy"":140,""t"":1397},{""x"":181,""y"":423,""dx"":-310,""dy"":142,""t"":1432},{""x"":238,""y"":387,""dx"":-253,""dy"":106,""t"":1466},{""x"":279,""y"":357,""dx"":-212,""dy"":76,""t"":1500},{""x"":321,""y"":349,""dx"":-170,""dy"":68,""t"":1534},{""x"":369,""y"":481,""dx"":-122,""dy"":200,""t"":1568},{""x"":549,""y"":668,""dx"":58,""dy"":387,""t"":1601},{""x"":751,""y"":868,""dx"":260,""dy"":587,""t"":1636},{""x"":789,""y"":911,""dx"":298,""dy"":630,""t"":1670},{""x"":792,""y"":921,""dx"":301,""dy"":640,""t"":1705},{""x"":727,""y"":880,""dx"":236,""dy"":599,""t"":1738},{""x"":651,""y"":797,""dx"":160,""dy"":516,""t"":1772},{""x"":574,""y"":724,""dx"":83,""dy"":443,""t"":1807},{""x"":524,""y"":645,""dx"":33,""dy"":364,""t"":1840},{""x"":507,""y"":580,""dx"":16,""dy"":299,""t"":1874},{""x"":457,""y"":528,""dx"":-34,""dy"":247,""t"":1908},{""x"":386,""y"":457,""dx"":-105,""dy"":176,""t"":1942},{""x"":359,""y"":425,""dx"":-132,""dy"":144,""t"":1977},{""x"":334,""y"":391,""dx"":-157,""dy"":110,""t"":2019},{""x"":303,""y"":372,""dx"":-188,""dy"":91,""t"":2053},{""x"":279,""y"":359,""dx"":-212,""dy"":78,""t"":2080},{""x"":281,""y"":353,""dx"":-210,""dy"":72,""t"":2113},{""x"":312,""y"":339,""dx"":-179,""dy"":58,""t"":2146},{""x"":314,""y"":326,""dx"":-177,""dy"":45,""t"":2180},{""x"":299,""y"":340,""dx"":-192,""dy"":59,""t"":2214},{""x"":287,""y"":340,""dx"":-204,""dy"":59,""t"":2248},{""x"":291,""y"":347,""dx"":-200,""dy"":66,""t"":2283},{""x"":256,""y"":357,""dx"":-235,""dy"":76,""t"":2316},{""x"":233,""y"":388,""dx"":-258,""dy"":107,""t"":2349},{""x"":267,""y"":388,""dx"":-224,""dy"":107,""t"":2385},{""x"":275,""y"":400,""dx"":-216,""dy"":119,""t"":2418},{""x"":273,""y"":411,""dx"":-218,""dy"":130,""t"":2452},{""x"":283,""y"":421,""dx"":-208,""dy"":140,""t"":2486},{""x"":293,""y"":421,""dx"":-198,""dy"":140,""t"":2520},{""x"":294,""y"":435,""dx"":-197,""dy"":154,""t"":2554},{""x"":277,""y"":452,""dx"":-214,""dy"":171,""t"":2588},{""x"":280,""y"":473,""dx"":-211,""dy"":192,""t"":2622},{""x"":256,""y"":470,""dx"":-235,""dy"":189,""t"":2656},{""x"":246,""y"":454,""dx"":-245,""dy"":173,""t"":2690},{""x"":249,""y"":459,""dx"":-242,""dy"":178,""t"":2724},{""x"":260,""y"":440,""dx"":-231,""dy"":159,""t"":2758},{""x"":292,""y"":427,""dx"":-199,""dy"":146,""t"":2791},{""x"":298,""y"":400,""dx"":-193,""dy"":119,""t"":2827},{""x"":285,""y"":406,""dx"":-206,""dy"":125,""t"":2860},{""x"":273,""y"":411,""dx"":-218,""dy"":130,""t"":2892},{""x"":292,""y"":437,""dx"":-199,""dy"":156,""t"":2928},{""x"":256,""y"":430,""dx"":-235,""dy"":149,""t"":2963}],[{""x"":1489,""y"":331,""dx"":38,""dy"":50,""t"":4016},{""x"":1485,""y"":339,""dx"":34,""dy"":58,""t"":4050},{""x"":1472,""y"":352,""dx"":21,""dy"":71,""t"":4084},{""x"":1461,""y"":358,""dx"":10,""dy"":77,""t"":4117},{""x"":1456,""y"":355,""dx"":5,""dy"":74,""t"":4152},{""x"":1462,""y"":357,""dx"":11,""dy"":76,""t"":4186},{""x"":1461,""y"":348,""dx"":10,""dy"":67,""t"":4220},{""x"":1444,""y"":350,""dx"":-7,""dy"":69,""t"":4254},{""x"":1469,""y"":345,""dx"":18,""dy"":64,""t"":4289},{""x"":1453,""y"":346,""dx"":2,""dy"":65,""t"":4322},{""x"":1479,""y"":350,""dx"":28,""dy"":69,""t"":4356},{""x"":1484,""y"":342,""dx"":33,""dy"":61,""t"":4389},{""x"":1485,""y"":342,""dx"":34,""dy"":61,""t"":4424},{""x"":1499,""y"":357,""dx"":48,""dy"":76,""t"":4458},{""x"":1475,""y"":327,""dx"":24,""dy"":46,""t"":4490},{""x"":1481,""y"":341,""dx"":30,""dy"":60,""t"":4526},{""x"":1484,""y"":356,""dx"":33,""dy"":75,""t"":4560},{""x"":1482,""y"":371,""dx"":31,""dy"":90,""t"":4594},{""x"":1481,""y"":371,""dx"":30,""dy"":90,""t"":4629},{""x"":1479,""y"":378,""dx"":28,""dy"":97,""t"":4662},{""x"":1485,""y"":369,""dx"":34,""dy"":88,""t"":4696},{""x"":1441,""y"":378,""dx"":-10,""dy"":97,""t"":4730},{""x"":1393,""y"":516,""dx"":-58,""dy"":235,""t"":4764},{""x"":1376,""y"":646,""dx"":-75,""dy"":365,""t"":4798},{""x"":1331,""y"":698,""dx"":-120,""dy"":417,""t"":4832},{""x"":1267,""y"":726,""dx"":-184,""dy"":445,""t"":4864},{""x"":1244,""y"":707,""dx"":-207,""dy"":426,""t"":4899},{""x"":1234,""y"":624,""dx"":-217,""dy"":343,""t"":4933},{""x"":1265,""y"":565,""dx"":-186,""dy"":284,""t"":4968},{""x"":1296,""y"":522,""dx"":-155,""dy"":241,""t"":5002},{""x"":1341,""y"":494,""dx"":-110,""dy"":213,""t"":5036},{""x"":1373,""y"":455,""dx"":-78,""dy"":174,""t"":5070},{""x"":1410,""y"":433,""dx"":-41,""dy"":152,""t"":5104},{""x"":1415,""y"":401,""dx"":-36,""dy"":120,""t"":5138},{""x"":1430,""y"":368,""dx"":-21,""dy"":87,""t"":5172},{""x"":1447,""y"":328,""dx"":-4,""dy"":47,""t"":5206},{""x"":1459,""y"":294,""dx"":8,""dy"":13,""t"":5240},{""x"":1470,""y"":267,""dx"":19,""dy"":-14,""t"":5275},{""x"":1457,""y"":262,""dx"":6,""dy"":-19,""t"":5308},{""x"":1441,""y"":255,""dx"":-10,""dy"":-26,""t"":5342},{""x"":1452,""y"":267,""dx"":1,""dy"":-14,""t"":5376},{""x"":1464,""y"":272,""dx"":13,""dy"":-9,""t"":5410},{""x"":1480,""y"":275,""dx"":29,""dy"":-6,""t"":5444},{""x"":1502,""y"":292,""dx"":51,""dy"":11,""t"":5478},{""x"":1506,""y"":309,""dx"":55,""dy"":28,""t"":5511},{""x"":1524,""y"":327,""dx"":73,""dy"":46,""t"":5546},{""x"":1531,""y"":323,""dx"":80,""dy"":42,""t"":5580},{""x"":1539,""y"":329,""dx"":88,""dy"":48,""t"":5614},{""x"":1561,""y"":337,""dx"":110,""dy"":56,""t"":5649},{""x"":1571,""y"":362,""dx"":120,""dy"":81,""t"":5682},{""x"":1566,""y"":367,""dx"":115,""dy"":86,""t"":5716},{""x"":1569,""y"":405,""dx"":118,""dy"":124,""t"":5750},{""x"":1563,""y"":408,""dx"":112,""dy"":127,""t"":5784},{""x"":1564,""y"":415,""dx"":113,""dy"":134,""t"":5817},{""x"":1541,""y"":415,""dx"":90,""dy"":134,""t"":5853},{""x"":1544,""y"":414,""dx"":93,""dy"":133,""t"":5886},{""x"":1535,""y"":441,""dx"":84,""dy"":160,""t"":5920},{""x"":1522,""y"":450,""dx"":71,""dy"":169,""t"":5954},{""x"":1518,""y"":458,""dx"":67,""dy"":177,""t"":5988}],[{""x"":1064,""y"":468,""dx"":93,""dy"":-83,""t"":7008},{""x"":1079,""y"":470,""dx"":108,""dy"":-81,""t"":7043},{""x"":1052,""y"":563,""dx"":81,""dy"":12,""t"":7076},{""x"":1073,""y"":717,""dx"":102,""dy"":166,""t"":7110},{""x"":1113,""y"":882,""dx"":142,""dy"":331,""t"":7144},{""x"":1088,""y"":977,""dx"":117,""dy"":426,""t"":7178},{""x"":1092,""y"":995,""dx"":121,""dy"":444,""t"":7213},{""x"":1046,""y"":964,""dx"":75,""dy"":413,""t"":7247},{""x"":1004,""y"":920,""dx"":33,""dy"":369,""t"":7280},{""x"":987,""y"":865,""dx"":16,""dy"":314,""t"":7314},{""x"":988,""y"":779,""dx"":17,""dy"":228,""t"":7348},{""x"":970,""y"":672,""dx"":-1,""dy"":121,""t"":7382},{""x"":957,""y"":600,""dx"":-14,""dy"":49,""t"":7416},{""x"":952,""y"":546,""dx"":-19,""dy"":-5,""t"":7450},{""x"":942,""y"":521,""dx"":-29,""dy"":-30,""t"":7485},{""x"":945,""y"":486,""dx"":-26,""dy"":-65,""t"":7518},{""x"":950,""y"":439,""dx"":-21,""dy"":-112,""t"":7552},{""x"":922,""y"":437,""dx"":-49,""dy"":-114,""t"":7587},{""x"":917,""y"":425,""dx"":-54,""dy"":-126,""t"":7620},{""x"":927,""y"":418,""dx"":-44,""dy"":-133,""t"":7654},{""x"":957,""y"":410,""dx"":-14,""dy"":-141,""t"":7687},{""x"":970,""y"":401,""dx"":-1,""dy"":-150,""t"":7722},{""x"":987,""y"":388,""dx"":16,""dy"":-163,""t"":7756},{""x"":1018,""y"":427,""dx"":47,""dy"":-124,""t"":7790},{""x"":1022,""y"":422,""dx"":51,""dy"":-129,""t"":7824},{""x"":1038,""y"":414,""dx"":67,""dy"":-137,""t"":7858},{""x"":1035,""y"":404,""dx"":64,""dy"":-147,""t"":7892},{""x"":1017,""y"":408,""dx"":46,""dy"":-143,""t"":7926},{""x"":1013,""y"":407,""dx"":42,""dy"":-144,""t"":7960},{""x"":1044,""y"":439,""dx"":73,""dy"":-112,""t"":7994},{""x"":1057,""y"":458,""dx"":86,""dy"":-93,""t"":8028},{""x"":1043,""y"":474,""dx"":72,""dy"":-77,""t"":8060},{""x"":1070,""y"":446,""dx"":99,""dy"":-105,""t"":8096},{""x"":1072,""y"":443,""dx"":101,""dy"":-108,""t"":8131},{""x"":1053,""y"":444,""dx"":82,""dy"":-107,""t"":8164},{""x"":1052,""y"":460,""dx"":81,""dy"":-91,""t"":8197},{""x"":1037,""y"":442,""dx"":66,""dy"":-109,""t"":8232},{""x"":1034,""y"":474,""dx"":63,""dy"":-77,""t"":8266},{""x"":1011,""y"":469,""dx"":40,""dy"":-82,""t"":8300},{""x"":1042,""y"":506,""dx"":71,""dy"":-45,""t"":8335},{""x"":1078,""y"":484,""dx"":107,""dy"":-67,""t"":8368},{""x"":1087,""y"":473,""dx"":116,""dy"":-78,""t"":8402},{""x"":1107,""y"":449,""dx"":136,""dy"":-102,""t"":8434},{""x"":1130,""y"":430,""dx"":159,""dy"":-121,""t"":8470},{""x"":1116,""y"":423,""dx"":145,""dy"":-128,""t"":8504},{""x"":1145,""y"":412,""dx"":174,""dy"":-139,""t"":8539},{""x"":1153,""y"":423,""dx"":182,""dy"":-128,""t"":8572},{""x"":1125,""y"":431,""dx"":154,""dy"":-120,""t"":8607},{""x"":1135,""y"":456,""dx"":164,""dy"":-95,""t"":8640},{""x"":1092,""y"":442,""dx"":121,""dy"":-109,""t"":8674},{""x"":1125,""y"":446,""dx"":154,""dy"":-105,""t"":8708},{""x"":1118,""y"":452,""dx"":147,""dy"":-99,""t"":8742},{""x"":1112,""y"":463,""dx"":141,""dy"":-88,""t"":8776},{""x"":1098,""y"":469,""dx"":127,""dy"":-82,""t"":8810},{""x"":1106,""y"":457,""dx"":135,""dy"":-94,""t"":8843},{""x"":1042,""y"":457,""dx"":71,""dy"":-94,""t"":8877},{""x"":1070,""y"":452,""dx"":99,""dy"":-99,""t"":8911},{""x"":1086,""y"":446,""dx"":115,""dy"":-105,""t"":8946},{""x"":1038,""y"":457,""dx"":67,""dy"":-94,""t"":8980}],[{""x"":405,""y"":734,""dx"":-86,""dy"":-87,""t"":10033},{""x"":413,""y"":739,""dx"":-78,""dy"":-82,""t"":10068},{""x"":414,""y"":747,""dx"":-77,""dy"":-74,""t"":10101},{""x"":443,""y"":723,""dx"":-48,""dy"":-98,""t"":10136},{""x"":465,""y"":721,""dx"":-26,""dy"":-100,""t"":10170},{""x"":482,""y"":698,""dx"":-9,""dy"":-123,""t"":10203},{""x"":507,""y"":677,""dx"":16,""dy"":-144,""t"":10238},{""x"":531,""y"":669,""dx"":40,""dy"":-152,""t"":10272},{""x"":562,""y"":659,""dx"":71,""dy"":-162,""t"":10306},{""x"":598,""y"":660,""dx"":107,""dy"":-161,""t"":10340},{""x"":643,""y"":660,""dx"":152,""dy"":-161,""t"":10374},{""x"":643,""y"":684,""dx"":152,""dy"":-137,""t"":10408},{""x"":624,""y"":717,""dx"":133,""dy"":-104,""t"":10443},{""x"":634,""y"":724,""dx"":143,""dy"":-97,""t"":10476},{""x"":604,""y"":736,""dx"":113,""dy"":-85,""t"":10510},{""x"":622,""y"":765,""dx"":131,""dy"":-56,""t"":10544},{""x"":572,""y"":791,""dx"":81,""dy"":-30,""t"":10578},{""x"":557,""y"":808,""dx"":66,""dy"":-13,""t"":10612},{""x"":526,""y"":830,""dx"":35,""dy"":9,""t"":10646},{""x"":515,""y"":859,""dx"":24,""dy"":38,""t"":10681},{""x"":498,""y"":873,""dx"":7,""dy"":52,""t"":10714},{""x"":469,""y"":878,""dx"":-22,""dy"":57,""t"":10748},{""x"":455,""y"":879,""dx"":-36,""dy"":58,""t"":10782},{""x"":466,""y"":879,""dx"":-25,""dy"":58,""t"":10816},{""x"":463,""y"":856,""dx"":-28,""dy"":35,""t"":10850},{""x"":480,""y"":847,""dx"":-11,""dy"":26,""t"":10899},{""x"":492,""y"":841,""dx"":1,""dy"":20,""t"":10941},{""x"":505,""y"":846,""dx"":14,""dy"":25,""t"":10952},{""x"":509,""y"":857,""dx"":18,""dy"":36,""t"":10986},{""x"":521,""y"":860,""dx"":30,""dy"":39,""t"":11020},{""x"":519,""y"":845,""dx"":28,""dy"":24,""t"":11053},{""x"":513,""y"":859,""dx"":22,""dy"":38,""t"":11088},{""x"":530,""y"":852,""dx"":39,""dy"":31,""t"":11122},{""x"":587,""y"":907,""dx"":96,""dy"":86,""t"":11156},{""x"":702,""y"":989,""dx"":211,""dy"":168,""t"":11189},{""x"":808,""y"":1064,""dx"":317,""dy"":243,""t"":11222},{""x"":867,""y"":1076,""dx"":376,""dy"":255,""t"":11258},{""x"":891,""y"":1065,""dx"":400,""dy"":244,""t"":11292},{""x"":898,""y"":1070,""dx"":407,""dy"":249,""t"":11326},{""x"":871,""y"":1055,""dx"":380,""dy"":234,""t"":11360},{""x"":838,""y"":1034,""dx"":347,""dy"":213,""t"":11393},{""x"":777,""y"":992,""dx"":286,""dy"":171,""t"":11427},{""x"":726,""y"":964,""dx"":235,""dy"":143,""t"":11462},{""x"":682,""y"":918,""dx"":191,""dy"":97,""t"":11496},{""x"":672,""y"":922,""dx"":181,""dy"":101,""t"":11531},{""x"":635,""y"":904,""dx"":144,""dy"":83,""t"":11564},{""x"":597,""y"":873,""dx"":106,""dy"":52,""t"":11598},{""x"":592,""y"":863,""dx"":101,""dy"":42,""t"":11630},{""x"":568,""y"":831,""dx"":77,""dy"":10,""t"":11666},{""x"":544,""y"":792,""dx"":53,""dy"":-29,""t"":11700},{""x"":513,""y"":754,""dx"":22,""dy"":-67,""t"":11734},{""x"":502,""y"":751,""dx"":11,""dy"":-70,""t"":11768},{""x"":501,""y"":735,""dx"":10,""dy"":-86,""t"":11802},{""x"":480,""y"":710,""dx"":-11,""dy"":-111,""t"":11837},{""x"":479,""y"":701,""dx"":-12,""dy"":-120,""t"":11870},{""x"":477,""y"":710,""dx"":-14,""dy"":-111,""t"":11905},{""x"":536,""y"":664,""dx"":45,""dy"":-157,""t"":11938},{""x"":534,""y"":676,""dx"":43,""dy"":-145,""t"":11972},{""x"":544,""y"":701,""dx"":53,""dy"":-120,""t"":12003}],[{""x"":1547,""y"":582,""dx"":96,""dy"":-239,""t"":13027},{""x"":1555,""y"":592,""dx"":104,""dy"":-229,""t"":13061},{""x"":1538,""y"":599,""dx"":87,""dy"":-222,""t"":13093},{""x"":1541,""y"":601,""dx"":90,""dy"":-220,""t"":13128},{""x"":1524,""y"":598,""dx"":73,""dy"":-223,""t"":13163},{""x"":1509,""y"":596,""dx"":58,""dy"":-225,""t"":13194},{""x"":1506,""y"":601,""dx"":55,""dy"":-220,""t"":13230},{""x"":1494,""y"":603,""dx"":43,""dy"":-218,""t"":13264},{""x"":1490,""y"":609,""dx"":39,""dy"":-212,""t"":13298},{""x"":1495,""y"":621,""dx"":44,""dy"":-200,""t"":13333},{""x"":1460,""y"":606,""dx"":9,""dy"":-215,""t"":13365},{""x"":1460,""y"":614,""dx"":9,""dy"":-207,""t"":13399},{""x"":1469,""y"":620,""dx"":18,""dy"":-201,""t"":13434},{""x"":1468,""y"":628,""dx"":17,""dy"":-193,""t"":13468},{""x"":1422,""y"":602,""dx"":-29,""dy"":-219,""t"":13502},{""x"":1408,""y"":596,""dx"":-43,""dy"":-225,""t"":13536},{""x"":1383,""y"":585,""dx"":-68,""dy"":-236,""t"":13570},{""x"":1363,""y"":575,""dx"":-88,""dy"":-246,""t"":13602},{""x"":1379,""y"":582,""dx"":-72,""dy"":-239,""t"":13638},{""x"":1363,""y"":586,""dx"":-88,""dy"":-235,""t"":13672},{""x"":1377,""y"":593,""dx"":-74,""dy"":-228,""t"":13706},{""x"":1392,""y"":586,""dx"":-59,""dy"":-235,""t"":13740},{""x"":1390,""y"":578,""dx"":-61,""dy"":-243,""t"":13774},{""x"":1412,""y"":591,""dx"":-39,""dy"":-230,""t"":13808},{""x"":1407,""y"":584,""dx"":-44,""dy"":-237,""t"":13842},{""x"":1427,""y"":581,""dx"":-24,""dy"":-240,""t"":13876},{""x"":1438,""y"":599,""dx"":-13,""dy"":-222,""t"":13910},{""x"":1457,""y"":611,""dx"":6,""dy"":-210,""t"":13943},{""x"":1458,""y"":615,""dx"":7,""dy"":-206,""t"":13978},{""x"":1451,""y"":606,""dx"":0,""dy"":-215,""t"":14013},{""x"":1453,""y"":611,""dx"":2,""dy"":-210,""t"":14046},{""x"":1480,""y"":621,""dx"":29,""dy"":-200,""t"":14080},{""x"":1494,""y"":626,""dx"":43,""dy"":-195,""t"":14114},{""x"":1498,""y"":640,""dx"":47,""dy"":-181,""t"":14147},{""x"":1518,""y"":652,""dx"":67,""dy"":-169,""t"":14182},{""x"":1522,""y"":655,""dx"":71,""dy"":-166,""t"":14216},{""x"":1456,""y"":633,""dx"":5,""dy"":-188,""t"":14249},{""x"":1450,""y"":631,""dx"":-1,""dy"":-190,""t"":14283},{""x"":1405,""y"":614,""dx"":-46,""dy"":-207,""t"":14318},{""x"":1383,""y"":609,""dx"":-68,""dy"":-212,""t"":14353},{""x"":1393,""y"":606,""dx"":-58,""dy"":-215,""t"":14386},{""x"":1381,""y"":591,""dx"":-70,""dy"":-230,""t"":14421},{""x"":1370,""y"":590,""dx"":-81,""dy"":-231,""t"":14454},{""x"":1347,""y"":590,""dx"":-104,""dy"":-231,""t"":14488},{""x"":1379,""y"":602,""dx"":-72,""dy"":-219,""t"":14523},{""x"":1404,""y"":615,""dx"":-47,""dy"":-206,""t"":14556},{""x"":1388,""y"":606,""dx"":-63,""dy"":-215,""t"":14590},{""x"":1422,""y"":612,""dx"":-29,""dy"":-209,""t"":14624},{""x"":1451,""y"":625,""dx"":0,""dy"":-196,""t"":14658},{""x"":1444,""y"":609,""dx"":-7,""dy"":-212,""t"":14692},{""x"":1442,""y"":605,""dx"":-9,""dy"":-216,""t"":14725},{""x"":1474,""y"":612,""dx"":23,""dy"":-209,""t"":14760},{""x"":1500,""y"":618,""dx"":49,""dy"":-203,""t"":14791},{""x"":1479,""y"":606,""dx"":28,""dy"":-215,""t"":14828},{""x"":1486,""y"":617,""dx"":35,""dy"":-204,""t"":14862},{""x"":1449,""y"":609,""dx"":-2,""dy"":-212,""t"":14896},{""x"":1425,""y"":600,""dx"":-26,""dy"":-221,""t"":14932},{""x"":1398,""y"":601,""dx"":-53,""dy"":-220,""t"":14964},{""x"":1381,""y"":592,""dx"":-70,""dy"":-229,""t"":14997},{""x"":1348,""y"":603,""dx"":-103,""dy"":-218,""t"":15033}]]","[10.16949152542373,84.7457627118644,84.7457627118644,77.96610169491525,13.333333333333334]","[{""x"":-152.96610169491527,""y"":194.10169491525423,""r"":112.39448369705313},{""x"":8.457627118644067,""y"":112.05084745762711,""r"":87.43913219235505},{""x"":73.11864406779661,""y"":-35.71186440677966,""r"":101.47277574393524},{""x"":85.28813559322033,""y"":0.9322033898305084,""r"":125.16837266979832},{""x"":-7.616666666666666,""y"":-215.31666666666666,""r"":71.92666850083792}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.42","validate","","","","","","","","","","",""
"","html-button-response","9","58940","0.0-4.0-4.0-0.0-0.0","","","","","1063","0","","","
          <p>校准的精度较低。</p>
          <p>请重新校准.</p>
          <p>在下一个屏幕上，注视圆点并单击它们。<p>
        ","","","","","","","recalibration","","","","","","","","","",""
