"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","stimulus","load_time","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","ans","ISI","size","shapeORcolor","webgazer_data","webgazer_targets","target","response_answer","correct","webgazer_targets_data"
"true","fullscreen","0","2630","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","2636","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","6099","0.0-2.0-0.0","","","","","3462","{""name"":""scc"",""age"":""24""}","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","7379","0.0-2.0-1.0","","","","","1279","{""sex"":""男""}","[0]","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","4","8771","0.0-3.0","","","","","1390"," ","","<p>实验说明：该实验根据颜色和形状各有两组，每组实验开始前会有一个眼动校准。</p><p>按""space""键继续。</p>","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","5","16294","0.0-4.0","","","","","","","","","748","","","","","","","","","","","","","","","",""
"","html-button-response","6","16980","0.0-5.0-0.0","","","","","683","0","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","7","26919","0.0-5.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","8","27643","0.0-5.0-2.0","","","","","724","0","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","",""
"","webgazer-validate","9","44979","0.0-5.0-3.0","","","","","","","","","","[[{""x"":502,""y"":442,""dx"":11,""dy"":161,""t"":989},{""x"":492,""y"":437,""dx"":1,""dy"":156,""t"":1024},{""x"":477,""y"":432,""dx"":-14,""dy"":151,""t"":1058},{""x"":476,""y"":437,""dx"":-15,""dy"":156,""t"":1089},{""x"":499,""y"":444,""dx"":8,""dy"":163,""t"":1126},{""x"":497,""y"":454,""dx"":6,""dy"":173,""t"":1161},{""x"":509,""y"":402,""dx"":18,""dy"":121,""t"":1194},{""x"":490,""y"":380,""dx"":-1,""dy"":99,""t"":1228},{""x"":508,""y"":357,""dx"":17,""dy"":76,""t"":1261},{""x"":489,""y"":328,""dx"":-2,""dy"":47,""t"":1296},{""x"":504,""y"":372,""dx"":13,""dy"":91,""t"":1330},{""x"":512,""y"":376,""dx"":21,""dy"":95,""t"":1363},{""x"":507,""y"":365,""dx"":16,""dy"":84,""t"":1398},{""x"":505,""y"":414,""dx"":14,""dy"":133,""t"":1432},{""x"":496,""y"":379,""dx"":5,""dy"":98,""t"":1466},{""x"":488,""y"":349,""dx"":-3,""dy"":68,""t"":1497},{""x"":501,""y"":343,""dx"":10,""dy"":62,""t"":1534},{""x"":480,""y"":330,""dx"":-11,""dy"":49,""t"":1567},{""x"":479,""y"":315,""dx"":-12,""dy"":34,""t"":1602},{""x"":474,""y"":303,""dx"":-17,""dy"":22,""t"":1636},{""x"":474,""y"":303,""dx"":-17,""dy"":22,""t"":1670},{""x"":454,""y"":282,""dx"":-37,""dy"":1,""t"":1703},{""x"":446,""y"":280,""dx"":-45,""dy"":-1,""t"":1738},{""x"":454,""y"":287,""dx"":-37,""dy"":6,""t"":1773},{""x"":459,""y"":301,""dx"":-32,""dy"":20,""t"":1806},{""x"":470,""y"":305,""dx"":-21,""dy"":24,""t"":1840},{""x"":479,""y"":382,""dx"":-12,""dy"":101,""t"":1875},{""x"":500,""y"":380,""dx"":9,""dy"":99,""t"":1908},{""x"":510,""y"":380,""dx"":19,""dy"":99,""t"":1942},{""x"":513,""y"":376,""dx"":22,""dy"":95,""t"":1976},{""x"":510,""y"":378,""dx"":19,""dy"":97,""t"":2010},{""x"":517,""y"":377,""dx"":26,""dy"":96,""t"":2044},{""x"":507,""y"":379,""dx"":16,""dy"":98,""t"":2078},{""x"":495,""y"":365,""dx"":4,""dy"":84,""t"":2112},{""x"":489,""y"":368,""dx"":-2,""dy"":87,""t"":2146},{""x"":496,""y"":369,""dx"":5,""dy"":88,""t"":2180},{""x"":477,""y"":362,""dx"":-14,""dy"":81,""t"":2214},{""x"":468,""y"":345,""dx"":-23,""dy"":64,""t"":2248},{""x"":478,""y"":348,""dx"":-13,""dy"":67,""t"":2281},{""x"":492,""y"":361,""dx"":1,""dy"":80,""t"":2316},{""x"":490,""y"":361,""dx"":-1,""dy"":80,""t"":2350},{""x"":492,""y"":380,""dx"":1,""dy"":99,""t"":2384},{""x"":520,""y"":372,""dx"":29,""dy"":91,""t"":2419},{""x"":505,""y"":388,""dx"":14,""dy"":107,""t"":2452},{""x"":484,""y"":373,""dx"":-7,""dy"":92,""t"":2485},{""x"":483,""y"":376,""dx"":-8,""dy"":95,""t"":2520},{""x"":500,""y"":369,""dx"":9,""dy"":88,""t"":2555},{""x"":494,""y"":372,""dx"":3,""dy"":91,""t"":2587},{""x"":560,""y"":377,""dx"":69,""dy"":96,""t"":2622},{""x"":583,""y"":390,""dx"":92,""dy"":109,""t"":2656},{""x"":577,""y"":396,""dx"":86,""dy"":115,""t"":2690},{""x"":579,""y"":393,""dx"":88,""dy"":112,""t"":2724},{""x"":590,""y"":389,""dx"":99,""dy"":108,""t"":2758},{""x"":570,""y"":372,""dx"":79,""dy"":91,""t"":2792},{""x"":578,""y"":376,""dx"":87,""dy"":95,""t"":2826},{""x"":546,""y"":399,""dx"":55,""dy"":118,""t"":2860},{""x"":526,""y"":402,""dx"":35,""dy"":121,""t"":2894},{""x"":534,""y"":397,""dx"":43,""dy"":116,""t"":2928},{""x"":517,""y"":407,""dx"":26,""dy"":126,""t"":2962}],[{""x"":1507,""y"":474,""dx"":56,""dy"":193,""t"":4017},{""x"":1472,""y"":451,""dx"":21,""dy"":170,""t"":4050},{""x"":1435,""y"":353,""dx"":-16,""dy"":72,""t"":4084},{""x"":1428,""y"":387,""dx"":-23,""dy"":106,""t"":4119},{""x"":1387,""y"":313,""dx"":-64,""dy"":32,""t"":4152},{""x"":1368,""y"":372,""dx"":-83,""dy"":91,""t"":4186},{""x"":1381,""y"":412,""dx"":-70,""dy"":131,""t"":4220},{""x"":1387,""y"":409,""dx"":-64,""dy"":128,""t"":4254},{""x"":1415,""y"":449,""dx"":-36,""dy"":168,""t"":4287},{""x"":1413,""y"":432,""dx"":-38,""dy"":151,""t"":4322},{""x"":1397,""y"":448,""dx"":-54,""dy"":167,""t"":4355},{""x"":1381,""y"":420,""dx"":-70,""dy"":139,""t"":4390},{""x"":1394,""y"":425,""dx"":-57,""dy"":144,""t"":4426},{""x"":1411,""y"":474,""dx"":-40,""dy"":193,""t"":4457},{""x"":1410,""y"":501,""dx"":-41,""dy"":220,""t"":4492},{""x"":1417,""y"":538,""dx"":-34,""dy"":257,""t"":4528},{""x"":1416,""y"":530,""dx"":-35,""dy"":249,""t"":4560},{""x"":1416,""y"":524,""dx"":-35,""dy"":243,""t"":4593},{""x"":1425,""y"":515,""dx"":-26,""dy"":234,""t"":4627},{""x"":1432,""y"":506,""dx"":-19,""dy"":225,""t"":4660},{""x"":1437,""y"":485,""dx"":-14,""dy"":204,""t"":4696},{""x"":1448,""y"":476,""dx"":-3,""dy"":195,""t"":4730},{""x"":1463,""y"":460,""dx"":12,""dy"":179,""t"":4763},{""x"":1450,""y"":411,""dx"":-1,""dy"":130,""t"":4798},{""x"":1461,""y"":435,""dx"":10,""dy"":154,""t"":4832},{""x"":1435,""y"":421,""dx"":-16,""dy"":140,""t"":4866},{""x"":1457,""y"":447,""dx"":6,""dy"":166,""t"":4900},{""x"":1470,""y"":454,""dx"":19,""dy"":173,""t"":4935},{""x"":1473,""y"":485,""dx"":22,""dy"":204,""t"":4968},{""x"":1484,""y"":522,""dx"":33,""dy"":241,""t"":5002},{""x"":1496,""y"":528,""dx"":45,""dy"":247,""t"":5036},{""x"":1506,""y"":532,""dx"":55,""dy"":251,""t"":5068},{""x"":1492,""y"":533,""dx"":41,""dy"":252,""t"":5104},{""x"":1494,""y"":522,""dx"":43,""dy"":241,""t"":5137},{""x"":1498,""y"":495,""dx"":47,""dy"":214,""t"":5172},{""x"":1482,""y"":498,""dx"":31,""dy"":217,""t"":5206},{""x"":1490,""y"":501,""dx"":39,""dy"":220,""t"":5241},{""x"":1474,""y"":497,""dx"":23,""dy"":216,""t"":5274},{""x"":1460,""y"":492,""dx"":9,""dy"":211,""t"":5308},{""x"":1469,""y"":502,""dx"":18,""dy"":221,""t"":5341},{""x"":1465,""y"":490,""dx"":14,""dy"":209,""t"":5376},{""x"":1460,""y"":469,""dx"":9,""dy"":188,""t"":5410},{""x"":1447,""y"":475,""dx"":-4,""dy"":194,""t"":5444},{""x"":1451,""y"":464,""dx"":0,""dy"":183,""t"":5478},{""x"":1458,""y"":454,""dx"":7,""dy"":173,""t"":5512},{""x"":1455,""y"":444,""dx"":4,""dy"":163,""t"":5546},{""x"":1452,""y"":435,""dx"":1,""dy"":154,""t"":5580},{""x"":1456,""y"":435,""dx"":5,""dy"":154,""t"":5614},{""x"":1468,""y"":436,""dx"":17,""dy"":155,""t"":5648},{""x"":1474,""y"":458,""dx"":23,""dy"":177,""t"":5682},{""x"":1480,""y"":462,""dx"":29,""dy"":181,""t"":5716},{""x"":1486,""y"":460,""dx"":35,""dy"":179,""t"":5750},{""x"":1492,""y"":442,""dx"":41,""dy"":161,""t"":5784},{""x"":1499,""y"":462,""dx"":48,""dy"":181,""t"":5818},{""x"":1498,""y"":457,""dx"":47,""dy"":176,""t"":5852},{""x"":1484,""y"":450,""dx"":33,""dy"":169,""t"":5886},{""x"":1482,""y"":464,""dx"":31,""dy"":183,""t"":5920},{""x"":1490,""y"":471,""dx"":39,""dy"":190,""t"":5954},{""x"":1494,""y"":483,""dx"":43,""dy"":202,""t"":5988}],[{""x"":956,""y"":616,""dx"":-15,""dy"":65,""t"":7008},{""x"":951,""y"":725,""dx"":-20,""dy"":174,""t"":7042},{""x"":853,""y"":864,""dx"":-118,""dy"":313,""t"":7077},{""x"":782,""y"":976,""dx"":-189,""dy"":425,""t"":7110},{""x"":763,""y"":1050,""dx"":-208,""dy"":499,""t"":7144},{""x"":740,""y"":1085,""dx"":-231,""dy"":534,""t"":7178},{""x"":789,""y"":1100,""dx"":-182,""dy"":549,""t"":7211},{""x"":852,""y"":1100,""dx"":-119,""dy"":549,""t"":7245},{""x"":913,""y"":1068,""dx"":-58,""dy"":517,""t"":7280},{""x"":1036,""y"":1007,""dx"":65,""dy"":456,""t"":7313},{""x"":1049,""y"":958,""dx"":78,""dy"":407,""t"":7347},{""x"":1135,""y"":899,""dx"":164,""dy"":348,""t"":7382},{""x"":1142,""y"":839,""dx"":171,""dy"":288,""t"":7415},{""x"":1176,""y"":777,""dx"":205,""dy"":226,""t"":7450},{""x"":1238,""y"":723,""dx"":267,""dy"":172,""t"":7484},{""x"":1254,""y"":678,""dx"":283,""dy"":127,""t"":7517},{""x"":1276,""y"":612,""dx"":305,""dy"":61,""t"":7552},{""x"":1281,""y"":586,""dx"":310,""dy"":35,""t"":7586},{""x"":1302,""y"":564,""dx"":331,""dy"":13,""t"":7620},{""x"":1280,""y"":550,""dx"":309,""dy"":-1,""t"":7653},{""x"":1291,""y"":548,""dx"":320,""dy"":-3,""t"":7689},{""x"":1304,""y"":538,""dx"":333,""dy"":-13,""t"":7722},{""x"":1195,""y"":560,""dx"":224,""dy"":9,""t"":7756},{""x"":1148,""y"":551,""dx"":177,""dy"":0,""t"":7790},{""x"":1129,""y"":558,""dx"":158,""dy"":7,""t"":7825},{""x"":1120,""y"":570,""dx"":149,""dy"":19,""t"":7858},{""x"":1085,""y"":543,""dx"":114,""dy"":-8,""t"":7892},{""x"":1064,""y"":525,""dx"":93,""dy"":-26,""t"":7926},{""x"":1029,""y"":527,""dx"":58,""dy"":-24,""t"":7960},{""x"":1001,""y"":530,""dx"":30,""dy"":-21,""t"":7993},{""x"":1028,""y"":562,""dx"":57,""dy"":11,""t"":8028},{""x"":1040,""y"":568,""dx"":69,""dy"":17,""t"":8062},{""x"":993,""y"":562,""dx"":22,""dy"":11,""t"":8097},{""x"":1036,""y"":575,""dx"":65,""dy"":24,""t"":8129},{""x"":1030,""y"":596,""dx"":59,""dy"":45,""t"":8163},{""x"":1026,""y"":614,""dx"":55,""dy"":63,""t"":8196},{""x"":1019,""y"":617,""dx"":48,""dy"":66,""t"":8232},{""x"":1013,""y"":615,""dx"":42,""dy"":64,""t"":8265},{""x"":1007,""y"":611,""dx"":36,""dy"":60,""t"":8300},{""x"":1027,""y"":613,""dx"":56,""dy"":62,""t"":8334},{""x"":1026,""y"":625,""dx"":55,""dy"":74,""t"":8368},{""x"":1018,""y"":630,""dx"":47,""dy"":79,""t"":8401},{""x"":1014,""y"":625,""dx"":43,""dy"":74,""t"":8436},{""x"":1024,""y"":633,""dx"":53,""dy"":82,""t"":8470},{""x"":1026,""y"":633,""dx"":55,""dy"":82,""t"":8504},{""x"":1011,""y"":634,""dx"":40,""dy"":83,""t"":8538},{""x"":1016,""y"":655,""dx"":45,""dy"":104,""t"":8572},{""x"":1008,""y"":679,""dx"":37,""dy"":128,""t"":8603},{""x"":1040,""y"":688,""dx"":69,""dy"":137,""t"":8640},{""x"":1100,""y"":676,""dx"":129,""dy"":125,""t"":8673},{""x"":1138,""y"":670,""dx"":167,""dy"":119,""t"":8708},{""x"":1142,""y"":663,""dx"":171,""dy"":112,""t"":8742},{""x"":1138,""y"":654,""dx"":167,""dy"":103,""t"":8776},{""x"":1141,""y"":656,""dx"":170,""dy"":105,""t"":8810},{""x"":1131,""y"":651,""dx"":160,""dy"":100,""t"":8844},{""x"":1164,""y"":653,""dx"":193,""dy"":102,""t"":8878},{""x"":1186,""y"":654,""dx"":215,""dy"":103,""t"":8912},{""x"":1191,""y"":639,""dx"":220,""dy"":88,""t"":8946},{""x"":1153,""y"":613,""dx"":182,""dy"":62,""t"":8980},{""x"":1072,""y"":643,""dx"":101,""dy"":92,""t"":9013}],[{""x"":546,""y"":843,""dx"":55,""dy"":22,""t"":10034},{""x"":537,""y"":825,""dx"":46,""dy"":4,""t"":10068},{""x"":530,""y"":801,""dx"":39,""dy"":-20,""t"":10102},{""x"":539,""y"":789,""dx"":48,""dy"":-32,""t"":10137},{""x"":543,""y"":782,""dx"":52,""dy"":-39,""t"":10170},{""x"":547,""y"":778,""dx"":56,""dy"":-43,""t"":10201},{""x"":575,""y"":816,""dx"":84,""dy"":-5,""t"":10238},{""x"":570,""y"":821,""dx"":79,""dy"":0,""t"":10271},{""x"":552,""y"":832,""dx"":61,""dy"":11,""t"":10305},{""x"":546,""y"":832,""dx"":55,""dy"":11,""t"":10340},{""x"":555,""y"":865,""dx"":64,""dy"":44,""t"":10374},{""x"":551,""y"":851,""dx"":60,""dy"":30,""t"":10408},{""x"":536,""y"":840,""dx"":45,""dy"":19,""t"":10442},{""x"":525,""y"":832,""dx"":34,""dy"":11,""t"":10476},{""x"":518,""y"":810,""dx"":27,""dy"":-11,""t"":10510},{""x"":506,""y"":804,""dx"":15,""dy"":-17,""t"":10544},{""x"":480,""y"":795,""dx"":-11,""dy"":-26,""t"":10578},{""x"":483,""y"":831,""dx"":-8,""dy"":10,""t"":10612},{""x"":461,""y"":822,""dx"":-30,""dy"":1,""t"":10645},{""x"":461,""y"":811,""dx"":-30,""dy"":-10,""t"":10680},{""x"":469,""y"":802,""dx"":-22,""dy"":-19,""t"":10714},{""x"":454,""y"":797,""dx"":-37,""dy"":-24,""t"":10748},{""x"":503,""y"":834,""dx"":12,""dy"":13,""t"":10783},{""x"":501,""y"":815,""dx"":10,""dy"":-6,""t"":10816},{""x"":533,""y"":850,""dx"":42,""dy"":29,""t"":10850},{""x"":547,""y"":822,""dx"":56,""dy"":1,""t"":10884},{""x"":553,""y"":793,""dx"":62,""dy"":-28,""t"":10918},{""x"":547,""y"":779,""dx"":56,""dy"":-42,""t"":10952},{""x"":536,""y"":774,""dx"":45,""dy"":-47,""t"":10986},{""x"":536,""y"":759,""dx"":45,""dy"":-62,""t"":11020},{""x"":565,""y"":780,""dx"":74,""dy"":-41,""t"":11053},{""x"":571,""y"":822,""dx"":80,""dy"":1,""t"":11088},{""x"":569,""y"":867,""dx"":78,""dy"":46,""t"":11122},{""x"":576,""y"":905,""dx"":85,""dy"":84,""t"":11156},{""x"":578,""y"":883,""dx"":87,""dy"":62,""t"":11190},{""x"":569,""y"":862,""dx"":78,""dy"":41,""t"":11225},{""x"":585,""y"":842,""dx"":94,""dy"":21,""t"":11259},{""x"":586,""y"":869,""dx"":95,""dy"":48,""t"":11292},{""x"":558,""y"":862,""dx"":67,""dy"":41,""t"":11325},{""x"":570,""y"":892,""dx"":79,""dy"":71,""t"":11360},{""x"":551,""y"":881,""dx"":60,""dy"":60,""t"":11395},{""x"":558,""y"":906,""dx"":67,""dy"":85,""t"":11427},{""x"":549,""y"":882,""dx"":58,""dy"":61,""t"":11462},{""x"":569,""y"":895,""dx"":78,""dy"":74,""t"":11496},{""x"":559,""y"":880,""dx"":68,""dy"":59,""t"":11530},{""x"":543,""y"":860,""dx"":52,""dy"":39,""t"":11563},{""x"":527,""y"":847,""dx"":36,""dy"":26,""t"":11598},{""x"":540,""y"":827,""dx"":49,""dy"":6,""t"":11633},{""x"":545,""y"":814,""dx"":54,""dy"":-7,""t"":11667},{""x"":536,""y"":809,""dx"":45,""dy"":-12,""t"":11700},{""x"":553,""y"":804,""dx"":62,""dy"":-17,""t"":11735},{""x"":582,""y"":802,""dx"":91,""dy"":-19,""t"":11769},{""x"":606,""y"":801,""dx"":115,""dy"":-20,""t"":11800},{""x"":584,""y"":801,""dx"":93,""dy"":-20,""t"":11836},{""x"":594,""y"":840,""dx"":103,""dy"":19,""t"":11870},{""x"":588,""y"":810,""dx"":97,""dy"":-11,""t"":11905},{""x"":586,""y"":807,""dx"":95,""dy"":-14,""t"":11938},{""x"":593,""y"":790,""dx"":102,""dy"":-31,""t"":11971},{""x"":588,""y"":787,""dx"":97,""dy"":-34,""t"":12006}],[{""x"":1446,""y"":727,""dx"":-5,""dy"":-94,""t"":13026},{""x"":1439,""y"":724,""dx"":-12,""dy"":-97,""t"":13060},{""x"":1419,""y"":725,""dx"":-32,""dy"":-96,""t"":13095},{""x"":1408,""y"":737,""dx"":-43,""dy"":-84,""t"":13128},{""x"":1416,""y"":740,""dx"":-35,""dy"":-81,""t"":13163},{""x"":1416,""y"":741,""dx"":-35,""dy"":-80,""t"":13196},{""x"":1401,""y"":748,""dx"":-50,""dy"":-73,""t"":13230},{""x"":1385,""y"":742,""dx"":-66,""dy"":-79,""t"":13264},{""x"":1384,""y"":733,""dx"":-67,""dy"":-88,""t"":13298},{""x"":1398,""y"":727,""dx"":-53,""dy"":-94,""t"":13331},{""x"":1411,""y"":722,""dx"":-40,""dy"":-99,""t"":13363},{""x"":1410,""y"":718,""dx"":-41,""dy"":-103,""t"":13400},{""x"":1411,""y"":711,""dx"":-40,""dy"":-110,""t"":13434},{""x"":1410,""y"":721,""dx"":-41,""dy"":-100,""t"":13468},{""x"":1411,""y"":721,""dx"":-40,""dy"":-100,""t"":13501},{""x"":1390,""y"":728,""dx"":-61,""dy"":-93,""t"":13536},{""x"":1377,""y"":741,""dx"":-74,""dy"":-80,""t"":13569},{""x"":1388,""y"":748,""dx"":-63,""dy"":-73,""t"":13604},{""x"":1377,""y"":756,""dx"":-74,""dy"":-65,""t"":13637},{""x"":1369,""y"":767,""dx"":-82,""dy"":-54,""t"":13672},{""x"":1374,""y"":757,""dx"":-77,""dy"":-64,""t"":13706},{""x"":1392,""y"":749,""dx"":-59,""dy"":-72,""t"":13740},{""x"":1388,""y"":754,""dx"":-63,""dy"":-67,""t"":13772},{""x"":1382,""y"":768,""dx"":-69,""dy"":-53,""t"":13808},{""x"":1385,""y"":774,""dx"":-66,""dy"":-47,""t"":13841},{""x"":1395,""y"":779,""dx"":-56,""dy"":-42,""t"":13875},{""x"":1374,""y"":777,""dx"":-77,""dy"":-44,""t"":13910},{""x"":1371,""y"":790,""dx"":-80,""dy"":-31,""t"":13944},{""x"":1382,""y"":778,""dx"":-69,""dy"":-43,""t"":13978},{""x"":1388,""y"":778,""dx"":-63,""dy"":-43,""t"":14012},{""x"":1393,""y"":782,""dx"":-58,""dy"":-39,""t"":14046},{""x"":1404,""y"":782,""dx"":-47,""dy"":-39,""t"":14079},{""x"":1399,""y"":775,""dx"":-52,""dy"":-46,""t"":14113},{""x"":1384,""y"":782,""dx"":-67,""dy"":-39,""t"":14147},{""x"":1392,""y"":792,""dx"":-59,""dy"":-29,""t"":14181},{""x"":1394,""y"":775,""dx"":-57,""dy"":-46,""t"":14215},{""x"":1403,""y"":767,""dx"":-48,""dy"":-54,""t"":14251},{""x"":1403,""y"":772,""dx"":-48,""dy"":-49,""t"":14284},{""x"":1393,""y"":768,""dx"":-58,""dy"":-53,""t"":14319},{""x"":1391,""y"":766,""dx"":-60,""dy"":-55,""t"":14351},{""x"":1388,""y"":769,""dx"":-63,""dy"":-52,""t"":14386},{""x"":1385,""y"":749,""dx"":-66,""dy"":-72,""t"":14420},{""x"":1389,""y"":788,""dx"":-62,""dy"":-33,""t"":14454},{""x"":1386,""y"":765,""dx"":-65,""dy"":-56,""t"":14488},{""x"":1373,""y"":756,""dx"":-78,""dy"":-65,""t"":14522},{""x"":1360,""y"":762,""dx"":-91,""dy"":-59,""t"":14556},{""x"":1373,""y"":812,""dx"":-78,""dy"":-9,""t"":14590},{""x"":1368,""y"":794,""dx"":-83,""dy"":-27,""t"":14623},{""x"":1362,""y"":772,""dx"":-89,""dy"":-49,""t"":14660},{""x"":1357,""y"":772,""dx"":-94,""dy"":-49,""t"":14692},{""x"":1352,""y"":781,""dx"":-99,""dy"":-40,""t"":14726},{""x"":1359,""y"":769,""dx"":-92,""dy"":-52,""t"":14761},{""x"":1356,""y"":765,""dx"":-95,""dy"":-56,""t"":14795},{""x"":1353,""y"":763,""dx"":-98,""dy"":-58,""t"":14828},{""x"":1360,""y"":763,""dx"":-91,""dy"":-58,""t"":14862},{""x"":1367,""y"":747,""dx"":-84,""dy"":-74,""t"":14895},{""x"":1361,""y"":736,""dx"":-90,""dy"":-85,""t"":14929},{""x"":1356,""y"":728,""dx"":-95,""dy"":-93,""t"":14961},{""x"":1371,""y"":743,""dx"":-80,""dy"":-78,""t"":14998},{""x"":1374,""y"":735,""dx"":-77,""dy"":-86,""t"":15032}]]","[100,62.71186440677966,56.666666666666664,100,100]","[{""x"":12.40677966101695,""y"":89.77966101694915,""r"":34.1235609043162},{""x"":1.9152542372881356,""y"":182.38983050847457,""r"":45.20825442674936},{""x"":97.2,""y"":134.56666666666666,""r"":195.6077568034321},{""x"":55.067796610169495,""y"":6.661016949152542,""r"":45.49968352422208},{""x"":-64.28333333333333,""y"":-64.15,""r"":38.25780787104729}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.41","validate","","","","","","","","","",""
