"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","stimulus","load_time","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","phase","ans","ISI","size","shapeORcolor","webgazer_data","webgazer_targets","webgazer_targets_data","correct","response_target","response_answer"
"true","fullscreen","0","6989","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","6995","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","10793","0.0-2.0-0.0","","","","","3795","{""name"":""何靓雯"",""age"":""24""}","","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","12745","0.0-2.0-1.0","","","","","1951","{""sex"":""女""}","[0]","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","4","14505","0.0-3.0","","","","","1758"," ","","<p>实验说明：该实验根据颜色和形状各有两组，每组实验开始前会有一个眼动校准。</p><p>按""space""键继续。</p>","","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","5","20261","0.0-4.0","","","","","","","","","1575","","","","","","","","","","","","","","","","",""
"","html-button-response","6","21273","0.0-5.0-0.0","","","","","1010","0","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","7","32732","0.0-5.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","8","33384","0.0-5.0-2.0","","","","","651","0","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","","",""
"","webgazer-validate","9","51000","0.0-5.0-3.0","","","","","","","","","","[[{""x"":417,""y"":294,""dx"":-74,""dy"":13,""t"":990},{""x"":428,""y"":292,""dx"":-63,""dy"":11,""t"":1024},{""x"":432,""y"":297,""dx"":-59,""dy"":16,""t"":1059},{""x"":453,""y"":301,""dx"":-38,""dy"":20,""t"":1092},{""x"":459,""y"":303,""dx"":-32,""dy"":22,""t"":1125},{""x"":480,""y"":314,""dx"":-11,""dy"":33,""t"":1160},{""x"":499,""y"":311,""dx"":8,""dy"":30,""t"":1194},{""x"":515,""y"":308,""dx"":24,""dy"":27,""t"":1227},{""x"":507,""y"":304,""dx"":16,""dy"":23,""t"":1262},{""x"":537,""y"":303,""dx"":46,""dy"":22,""t"":1296},{""x"":525,""y"":305,""dx"":34,""dy"":24,""t"":1332},{""x"":549,""y"":315,""dx"":58,""dy"":34,""t"":1364},{""x"":543,""y"":324,""dx"":52,""dy"":43,""t"":1398},{""x"":544,""y"":322,""dx"":53,""dy"":41,""t"":1431},{""x"":522,""y"":326,""dx"":31,""dy"":45,""t"":1466},{""x"":511,""y"":333,""dx"":20,""dy"":52,""t"":1500},{""x"":492,""y"":332,""dx"":1,""dy"":51,""t"":1534},{""x"":475,""y"":332,""dx"":-16,""dy"":51,""t"":1566},{""x"":469,""y"":328,""dx"":-22,""dy"":47,""t"":1634},{""x"":465,""y"":325,""dx"":-26,""dy"":44,""t"":1669},{""x"":444,""y"":325,""dx"":-47,""dy"":44,""t"":1705},{""x"":455,""y"":327,""dx"":-36,""dy"":46,""t"":1738},{""x"":441,""y"":344,""dx"":-50,""dy"":63,""t"":1772},{""x"":440,""y"":336,""dx"":-51,""dy"":55,""t"":1806},{""x"":430,""y"":335,""dx"":-61,""dy"":54,""t"":1841},{""x"":417,""y"":330,""dx"":-74,""dy"":49,""t"":1874},{""x"":430,""y"":320,""dx"":-61,""dy"":39,""t"":1909},{""x"":441,""y"":311,""dx"":-50,""dy"":30,""t"":1939},{""x"":425,""y"":313,""dx"":-66,""dy"":32,""t"":1976},{""x"":433,""y"":313,""dx"":-58,""dy"":32,""t"":2010},{""x"":455,""y"":327,""dx"":-36,""dy"":46,""t"":2043},{""x"":445,""y"":335,""dx"":-46,""dy"":54,""t"":2078},{""x"":445,""y"":335,""dx"":-46,""dy"":54,""t"":2112},{""x"":428,""y"":340,""dx"":-63,""dy"":59,""t"":2146},{""x"":453,""y"":331,""dx"":-38,""dy"":50,""t"":2180},{""x"":454,""y"":332,""dx"":-37,""dy"":51,""t"":2214},{""x"":442,""y"":337,""dx"":-49,""dy"":56,""t"":2248},{""x"":446,""y"":332,""dx"":-45,""dy"":51,""t"":2283},{""x"":435,""y"":330,""dx"":-56,""dy"":49,""t"":2316},{""x"":455,""y"":322,""dx"":-36,""dy"":41,""t"":2350},{""x"":441,""y"":324,""dx"":-50,""dy"":43,""t"":2384},{""x"":449,""y"":317,""dx"":-42,""dy"":36,""t"":2417},{""x"":438,""y"":323,""dx"":-53,""dy"":42,""t"":2451},{""x"":458,""y"":337,""dx"":-33,""dy"":56,""t"":2486},{""x"":430,""y"":350,""dx"":-61,""dy"":69,""t"":2520},{""x"":427,""y"":342,""dx"":-64,""dy"":61,""t"":2554},{""x"":427,""y"":337,""dx"":-64,""dy"":56,""t"":2588},{""x"":425,""y"":333,""dx"":-66,""dy"":52,""t"":2622},{""x"":430,""y"":339,""dx"":-61,""dy"":58,""t"":2656},{""x"":425,""y"":338,""dx"":-66,""dy"":57,""t"":2691},{""x"":451,""y"":331,""dx"":-40,""dy"":50,""t"":2724},{""x"":471,""y"":334,""dx"":-20,""dy"":53,""t"":2757},{""x"":457,""y"":328,""dx"":-34,""dy"":47,""t"":2792},{""x"":457,""y"":318,""dx"":-34,""dy"":37,""t"":2828},{""x"":462,""y"":335,""dx"":-29,""dy"":54,""t"":2860},{""x"":464,""y"":351,""dx"":-27,""dy"":70,""t"":2893},{""x"":454,""y"":349,""dx"":-37,""dy"":68,""t"":2929},{""x"":454,""y"":351,""dx"":-37,""dy"":70,""t"":2962},{""x"":447,""y"":350,""dx"":-44,""dy"":69,""t"":2997}],[{""x"":1281,""y"":274,""dx"":-170,""dy"":-7,""t"":4015},{""x"":1284,""y"":271,""dx"":-167,""dy"":-10,""t"":4050},{""x"":1268,""y"":277,""dx"":-183,""dy"":-4,""t"":4083},{""x"":1263,""y"":292,""dx"":-188,""dy"":11,""t"":4117},{""x"":1242,""y"":301,""dx"":-209,""dy"":20,""t"":4152},{""x"":1257,""y"":298,""dx"":-194,""dy"":17,""t"":4186},{""x"":1261,""y"":298,""dx"":-190,""dy"":17,""t"":4221},{""x"":1259,""y"":302,""dx"":-192,""dy"":21,""t"":4254},{""x"":1263,""y"":314,""dx"":-188,""dy"":33,""t"":4288},{""x"":1257,""y"":319,""dx"":-194,""dy"":38,""t"":4322},{""x"":1265,""y"":324,""dx"":-186,""dy"":43,""t"":4356},{""x"":1271,""y"":331,""dx"":-180,""dy"":50,""t"":4389},{""x"":1283,""y"":326,""dx"":-168,""dy"":45,""t"":4424},{""x"":1285,""y"":338,""dx"":-166,""dy"":57,""t"":4458},{""x"":1283,""y"":334,""dx"":-168,""dy"":53,""t"":4491},{""x"":1285,""y"":340,""dx"":-166,""dy"":59,""t"":4526},{""x"":1276,""y"":333,""dx"":-175,""dy"":52,""t"":4561},{""x"":1256,""y"":344,""dx"":-195,""dy"":63,""t"":4595},{""x"":1253,""y"":344,""dx"":-198,""dy"":63,""t"":4628},{""x"":1249,""y"":345,""dx"":-202,""dy"":64,""t"":4661},{""x"":1237,""y"":342,""dx"":-214,""dy"":61,""t"":4697},{""x"":1227,""y"":340,""dx"":-224,""dy"":59,""t"":4728},{""x"":1215,""y"":340,""dx"":-236,""dy"":59,""t"":4765},{""x"":1217,""y"":340,""dx"":-234,""dy"":59,""t"":4798},{""x"":1218,""y"":335,""dx"":-233,""dy"":54,""t"":4832},{""x"":1217,""y"":332,""dx"":-234,""dy"":51,""t"":4866},{""x"":1226,""y"":328,""dx"":-225,""dy"":47,""t"":4900},{""x"":1230,""y"":326,""dx"":-221,""dy"":45,""t"":4934},{""x"":1230,""y"":321,""dx"":-221,""dy"":40,""t"":4967},{""x"":1232,""y"":309,""dx"":-219,""dy"":28,""t"":5002},{""x"":1232,""y"":314,""dx"":-219,""dy"":33,""t"":5036},{""x"":1234,""y"":312,""dx"":-217,""dy"":31,""t"":5070},{""x"":1241,""y"":318,""dx"":-210,""dy"":37,""t"":5103},{""x"":1247,""y"":325,""dx"":-204,""dy"":44,""t"":5136},{""x"":1249,""y"":320,""dx"":-202,""dy"":39,""t"":5172},{""x"":1261,""y"":329,""dx"":-190,""dy"":48,""t"":5205},{""x"":1265,""y"":319,""dx"":-186,""dy"":38,""t"":5240},{""x"":1261,""y"":324,""dx"":-190,""dy"":43,""t"":5275},{""x"":1260,""y"":314,""dx"":-191,""dy"":33,""t"":5309},{""x"":1250,""y"":316,""dx"":-201,""dy"":35,""t"":5342},{""x"":1246,""y"":319,""dx"":-205,""dy"":38,""t"":5376},{""x"":1257,""y"":324,""dx"":-194,""dy"":43,""t"":5411},{""x"":1258,""y"":323,""dx"":-193,""dy"":42,""t"":5443},{""x"":1261,""y"":328,""dx"":-190,""dy"":47,""t"":5478},{""x"":1253,""y"":324,""dx"":-198,""dy"":43,""t"":5513},{""x"":1262,""y"":332,""dx"":-189,""dy"":51,""t"":5547},{""x"":1260,""y"":330,""dx"":-191,""dy"":49,""t"":5579},{""x"":1251,""y"":335,""dx"":-200,""dy"":54,""t"":5614},{""x"":1252,""y"":345,""dx"":-199,""dy"":64,""t"":5648},{""x"":1258,""y"":343,""dx"":-193,""dy"":62,""t"":5683},{""x"":1266,""y"":347,""dx"":-185,""dy"":66,""t"":5715},{""x"":1272,""y"":350,""dx"":-179,""dy"":69,""t"":5750},{""x"":1272,""y"":353,""dx"":-179,""dy"":72,""t"":5784},{""x"":1263,""y"":341,""dx"":-188,""dy"":60,""t"":5817},{""x"":1254,""y"":344,""dx"":-197,""dy"":63,""t"":5851},{""x"":1260,""y"":347,""dx"":-191,""dy"":66,""t"":5886},{""x"":1255,""y"":358,""dx"":-196,""dy"":77,""t"":5920},{""x"":1256,""y"":369,""dx"":-195,""dy"":88,""t"":5954},{""x"":1267,""y"":367,""dx"":-184,""dy"":86,""t"":5988}],[{""x"":978,""y"":555,""dx"":7,""dy"":4,""t"":7042},{""x"":984,""y"":569,""dx"":13,""dy"":18,""t"":7076},{""x"":989,""y"":581,""dx"":18,""dy"":30,""t"":7108},{""x"":1015,""y"":554,""dx"":44,""dy"":3,""t"":7144},{""x"":1011,""y"":542,""dx"":40,""dy"":-9,""t"":7179},{""x"":1009,""y"":546,""dx"":38,""dy"":-5,""t"":7211},{""x"":1004,""y"":558,""dx"":33,""dy"":7,""t"":7246},{""x"":1014,""y"":563,""dx"":43,""dy"":12,""t"":7280},{""x"":1018,""y"":574,""dx"":47,""dy"":23,""t"":7313},{""x"":1026,""y"":560,""dx"":55,""dy"":9,""t"":7349},{""x"":1027,""y"":567,""dx"":56,""dy"":16,""t"":7381},{""x"":1025,""y"":570,""dx"":54,""dy"":19,""t"":7416},{""x"":1037,""y"":571,""dx"":66,""dy"":20,""t"":7450},{""x"":1034,""y"":562,""dx"":63,""dy"":11,""t"":7483},{""x"":1041,""y"":562,""dx"":70,""dy"":11,""t"":7517},{""x"":1009,""y"":552,""dx"":38,""dy"":1,""t"":7552},{""x"":1007,""y"":574,""dx"":36,""dy"":23,""t"":7586},{""x"":1020,""y"":574,""dx"":49,""dy"":23,""t"":7620},{""x"":1034,""y"":576,""dx"":63,""dy"":25,""t"":7655},{""x"":1039,""y"":581,""dx"":68,""dy"":30,""t"":7689},{""x"":1038,""y"":583,""dx"":67,""dy"":32,""t"":7722},{""x"":1053,""y"":561,""dx"":82,""dy"":10,""t"":7755},{""x"":1049,""y"":552,""dx"":78,""dy"":1,""t"":7789},{""x"":1041,""y"":559,""dx"":70,""dy"":8,""t"":7824},{""x"":1031,""y"":551,""dx"":60,""dy"":0,""t"":7859},{""x"":1026,""y"":566,""dx"":55,""dy"":15,""t"":7892},{""x"":1016,""y"":589,""dx"":45,""dy"":38,""t"":7927},{""x"":997,""y"":601,""dx"":26,""dy"":50,""t"":7960},{""x"":1001,""y"":597,""dx"":30,""dy"":46,""t"":7994},{""x"":1019,""y"":590,""dx"":48,""dy"":39,""t"":8028},{""x"":1024,""y"":591,""dx"":53,""dy"":40,""t"":8062},{""x"":1026,""y"":591,""dx"":55,""dy"":40,""t"":8096},{""x"":1048,""y"":582,""dx"":77,""dy"":31,""t"":8131},{""x"":1061,""y"":580,""dx"":90,""dy"":29,""t"":8164},{""x"":1056,""y"":602,""dx"":85,""dy"":51,""t"":8198},{""x"":1016,""y"":602,""dx"":45,""dy"":51,""t"":8232},{""x"":1017,""y"":622,""dx"":46,""dy"":71,""t"":8266},{""x"":1019,""y"":638,""dx"":48,""dy"":87,""t"":8298},{""x"":1025,""y"":629,""dx"":54,""dy"":78,""t"":8334},{""x"":1020,""y"":639,""dx"":49,""dy"":88,""t"":8368},{""x"":1047,""y"":635,""dx"":76,""dy"":84,""t"":8401},{""x"":1059,""y"":615,""dx"":88,""dy"":64,""t"":8436},{""x"":1050,""y"":609,""dx"":79,""dy"":58,""t"":8469},{""x"":1042,""y"":599,""dx"":71,""dy"":48,""t"":8505},{""x"":1055,""y"":595,""dx"":84,""dy"":44,""t"":8538},{""x"":1055,""y"":591,""dx"":84,""dy"":40,""t"":8572},{""x"":1026,""y"":559,""dx"":55,""dy"":8,""t"":8606},{""x"":993,""y"":539,""dx"":22,""dy"":-12,""t"":8640},{""x"":1023,""y"":539,""dx"":52,""dy"":-12,""t"":8674},{""x"":1043,""y"":556,""dx"":72,""dy"":5,""t"":8705},{""x"":1037,""y"":555,""dx"":66,""dy"":4,""t"":8742},{""x"":1003,""y"":543,""dx"":32,""dy"":-8,""t"":8776},{""x"":1006,""y"":559,""dx"":35,""dy"":8,""t"":8810},{""x"":975,""y"":544,""dx"":4,""dy"":-7,""t"":8844},{""x"":976,""y"":561,""dx"":5,""dy"":10,""t"":8879},{""x"":992,""y"":568,""dx"":21,""dy"":17,""t"":8912},{""x"":964,""y"":564,""dx"":-7,""dy"":13,""t"":8946},{""x"":984,""y"":583,""dx"":13,""dy"":32,""t"":8979},{""x"":1010,""y"":599,""dx"":39,""dy"":48,""t"":9014}],[{""x"":525,""y"":719,""dx"":34,""dy"":-102,""t"":10034},{""x"":557,""y"":708,""dx"":66,""dy"":-113,""t"":10068},{""x"":573,""y"":712,""dx"":82,""dy"":-109,""t"":10101},{""x"":573,""y"":742,""dx"":82,""dy"":-79,""t"":10135},{""x"":582,""y"":729,""dx"":91,""dy"":-92,""t"":10170},{""x"":587,""y"":720,""dx"":96,""dy"":-101,""t"":10205},{""x"":589,""y"":713,""dx"":98,""dy"":-108,""t"":10237},{""x"":592,""y"":706,""dx"":101,""dy"":-115,""t"":10270},{""x"":595,""y"":708,""dx"":104,""dy"":-113,""t"":10306},{""x"":617,""y"":709,""dx"":126,""dy"":-112,""t"":10340},{""x"":629,""y"":722,""dx"":138,""dy"":-99,""t"":10374},{""x"":646,""y"":712,""dx"":155,""dy"":-109,""t"":10409},{""x"":647,""y"":730,""dx"":156,""dy"":-91,""t"":10443},{""x"":662,""y"":722,""dx"":171,""dy"":-99,""t"":10475},{""x"":668,""y"":719,""dx"":177,""dy"":-102,""t"":10510},{""x"":686,""y"":710,""dx"":195,""dy"":-111,""t"":10544},{""x"":680,""y"":728,""dx"":189,""dy"":-93,""t"":10579},{""x"":664,""y"":731,""dx"":173,""dy"":-90,""t"":10612},{""x"":673,""y"":735,""dx"":182,""dy"":-86,""t"":10646},{""x"":677,""y"":742,""dx"":186,""dy"":-79,""t"":10679},{""x"":693,""y"":729,""dx"":202,""dy"":-92,""t"":10715},{""x"":698,""y"":718,""dx"":207,""dy"":-103,""t"":10749},{""x"":699,""y"":712,""dx"":208,""dy"":-109,""t"":10823},{""x"":683,""y"":704,""dx"":192,""dy"":-117,""t"":10852},{""x"":686,""y"":696,""dx"":195,""dy"":-125,""t"":10884},{""x"":672,""y"":695,""dx"":181,""dy"":-126,""t"":10917},{""x"":676,""y"":685,""dx"":185,""dy"":-136,""t"":10952},{""x"":683,""y"":699,""dx"":192,""dy"":-122,""t"":10986},{""x"":669,""y"":734,""dx"":178,""dy"":-87,""t"":11020},{""x"":678,""y"":734,""dx"":187,""dy"":-87,""t"":11053},{""x"":684,""y"":742,""dx"":193,""dy"":-79,""t"":11088},{""x"":682,""y"":748,""dx"":191,""dy"":-73,""t"":11122},{""x"":679,""y"":764,""dx"":188,""dy"":-57,""t"":11156},{""x"":677,""y"":759,""dx"":186,""dy"":-62,""t"":11190},{""x"":679,""y"":741,""dx"":188,""dy"":-80,""t"":11224},{""x"":673,""y"":762,""dx"":182,""dy"":-59,""t"":11259},{""x"":677,""y"":756,""dx"":186,""dy"":-65,""t"":11292},{""x"":674,""y"":740,""dx"":183,""dy"":-81,""t"":11326},{""x"":673,""y"":740,""dx"":182,""dy"":-81,""t"":11361},{""x"":676,""y"":741,""dx"":185,""dy"":-80,""t"":11393},{""x"":679,""y"":731,""dx"":188,""dy"":-90,""t"":11428},{""x"":675,""y"":739,""dx"":184,""dy"":-82,""t"":11461},{""x"":691,""y"":727,""dx"":200,""dy"":-94,""t"":11497},{""x"":706,""y"":727,""dx"":215,""dy"":-94,""t"":11531},{""x"":708,""y"":741,""dx"":217,""dy"":-80,""t"":11564},{""x"":726,""y"":723,""dx"":235,""dy"":-98,""t"":11598},{""x"":725,""y"":707,""dx"":234,""dy"":-114,""t"":11632},{""x"":734,""y"":705,""dx"":243,""dy"":-116,""t"":11666},{""x"":730,""y"":710,""dx"":239,""dy"":-111,""t"":11700},{""x"":725,""y"":714,""dx"":234,""dy"":-107,""t"":11733},{""x"":717,""y"":703,""dx"":226,""dy"":-118,""t"":11767},{""x"":707,""y"":699,""dx"":216,""dy"":-122,""t"":11802},{""x"":695,""y"":699,""dx"":204,""dy"":-122,""t"":11836},{""x"":686,""y"":700,""dx"":195,""dy"":-121,""t"":11868},{""x"":671,""y"":701,""dx"":180,""dy"":-120,""t"":11904},{""x"":668,""y"":701,""dx"":177,""dy"":-120,""t"":11937},{""x"":668,""y"":709,""dx"":177,""dy"":-112,""t"":11972},{""x"":670,""y"":724,""dx"":179,""dy"":-97,""t"":12005}],[{""x"":1312,""y"":548,""dx"":-139,""dy"":-273,""t"":13026},{""x"":1280,""y"":558,""dx"":-171,""dy"":-263,""t"":13060},{""x"":1275,""y"":549,""dx"":-176,""dy"":-272,""t"":13094},{""x"":1279,""y"":541,""dx"":-172,""dy"":-280,""t"":13127},{""x"":1275,""y"":547,""dx"":-176,""dy"":-274,""t"":13162},{""x"":1265,""y"":562,""dx"":-186,""dy"":-259,""t"":13196},{""x"":1258,""y"":573,""dx"":-193,""dy"":-248,""t"":13230},{""x"":1255,""y"":578,""dx"":-196,""dy"":-243,""t"":13264},{""x"":1259,""y"":580,""dx"":-192,""dy"":-241,""t"":13298},{""x"":1277,""y"":606,""dx"":-174,""dy"":-215,""t"":13332},{""x"":1270,""y"":611,""dx"":-181,""dy"":-210,""t"":13366},{""x"":1276,""y"":613,""dx"":-175,""dy"":-208,""t"":13400},{""x"":1269,""y"":624,""dx"":-182,""dy"":-197,""t"":13432},{""x"":1267,""y"":619,""dx"":-184,""dy"":-202,""t"":13468},{""x"":1268,""y"":617,""dx"":-183,""dy"":-204,""t"":13503},{""x"":1282,""y"":612,""dx"":-169,""dy"":-209,""t"":13536},{""x"":1290,""y"":611,""dx"":-161,""dy"":-210,""t"":13570},{""x"":1306,""y"":598,""dx"":-145,""dy"":-223,""t"":13604},{""x"":1305,""y"":599,""dx"":-146,""dy"":-222,""t"":13637},{""x"":1322,""y"":589,""dx"":-129,""dy"":-232,""t"":13672},{""x"":1319,""y"":590,""dx"":-132,""dy"":-231,""t"":13705},{""x"":1302,""y"":606,""dx"":-149,""dy"":-215,""t"":13739},{""x"":1298,""y"":607,""dx"":-153,""dy"":-214,""t"":13774},{""x"":1289,""y"":618,""dx"":-162,""dy"":-203,""t"":13808},{""x"":1288,""y"":615,""dx"":-163,""dy"":-206,""t"":13839},{""x"":1306,""y"":603,""dx"":-145,""dy"":-218,""t"":13876},{""x"":1311,""y"":608,""dx"":-140,""dy"":-213,""t"":13910},{""x"":1324,""y"":601,""dx"":-127,""dy"":-220,""t"":13944},{""x"":1338,""y"":594,""dx"":-113,""dy"":-227,""t"":13978},{""x"":1339,""y"":601,""dx"":-112,""dy"":-220,""t"":14012},{""x"":1340,""y"":592,""dx"":-111,""dy"":-229,""t"":14046},{""x"":1336,""y"":595,""dx"":-115,""dy"":-226,""t"":14080},{""x"":1336,""y"":597,""dx"":-115,""dy"":-224,""t"":14114},{""x"":1353,""y"":591,""dx"":-98,""dy"":-230,""t"":14148},{""x"":1370,""y"":580,""dx"":-81,""dy"":-241,""t"":14182},{""x"":1364,""y"":586,""dx"":-87,""dy"":-235,""t"":14216},{""x"":1366,""y"":581,""dx"":-85,""dy"":-240,""t"":14250},{""x"":1369,""y"":585,""dx"":-82,""dy"":-236,""t"":14284},{""x"":1371,""y"":586,""dx"":-80,""dy"":-235,""t"":14318},{""x"":1379,""y"":583,""dx"":-72,""dy"":-238,""t"":14352},{""x"":1380,""y"":591,""dx"":-71,""dy"":-230,""t"":14385},{""x"":1381,""y"":592,""dx"":-70,""dy"":-229,""t"":14419},{""x"":1397,""y"":592,""dx"":-54,""dy"":-229,""t"":14454},{""x"":1385,""y"":605,""dx"":-66,""dy"":-216,""t"":14488},{""x"":1385,""y"":592,""dx"":-66,""dy"":-229,""t"":14522},{""x"":1379,""y"":598,""dx"":-72,""dy"":-223,""t"":14556},{""x"":1373,""y"":588,""dx"":-78,""dy"":-233,""t"":14590},{""x"":1360,""y"":589,""dx"":-91,""dy"":-232,""t"":14623},{""x"":1349,""y"":594,""dx"":-102,""dy"":-227,""t"":14658},{""x"":1345,""y"":606,""dx"":-106,""dy"":-215,""t"":14692},{""x"":1339,""y"":604,""dx"":-112,""dy"":-217,""t"":14726},{""x"":1321,""y"":618,""dx"":-130,""dy"":-203,""t"":14760},{""x"":1322,""y"":618,""dx"":-129,""dy"":-203,""t"":14793},{""x"":1326,""y"":614,""dx"":-125,""dy"":-207,""t"":14828},{""x"":1325,""y"":618,""dx"":-126,""dy"":-203,""t"":14862},{""x"":1327,""y"":611,""dx"":-124,""dy"":-210,""t"":14896},{""x"":1322,""y"":612,""dx"":-129,""dy"":-209,""t"":14930},{""x"":1325,""y"":615,""dx"":-126,""dy"":-206,""t"":14964},{""x"":1317,""y"":621,""dx"":-134,""dy"":-200,""t"":14997},{""x"":1324,""y"":601,""dx"":-127,""dy"":-220,""t"":15032}]]","[100,49.152542372881356,100,36.206896551724135,0]","[{""x"":-31.627118644067796,""y"":44.94915254237288,""r"":25.620554490686324},{""x"":-196.54237288135593,""y"":45.91525423728814,""r"":23.072024170827977},{""x"":50.08474576271186,""y"":25.76271186440678,""r"":28.512187629780257},{""x"":174.75862068965517,""y"":-99,""r"":46.90015066337778},{""x"":-129.83333333333334,""y"":-225.45,""r"":58.91715383084026}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.21","validate","","","","","","","","","","",""
