"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","stimulus","load_time","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","phase","ans","ISI","type","size","webgazer_data","webgazer_targets","webgazer_targets_data","correct","response_target","response_answer"
"true","fullscreen","0","1974","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","1978","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","5192","0.0-2.0-0.0","","","","","3213","{""name"":""wfy"",""age"":""24""}","","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","6416","0.0-2.0-1.0","","","","","1223","{""sex"":""男""}","[0]","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","4","7477","0.0-3.0","","","","","1060"," ","","<p>实验说明：该实验根据颜色和形状各有两组，每组实验开始前会有一个眼动校准。</p><p>按""space""键继续。</p>","","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","5","9667","0.0-4.0","","","","","","","","","728","","","","","","","","","","","","","","","","",""
"","html-button-response","6","10412","0.0-5.0-0.0","","","","","743","0","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","7","21541","0.0-5.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","8","22250","0.0-5.0-2.0","","","","","708","0","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","","",""
"","webgazer-validate","9","40395","0.0-5.0-3.0","","","","","","","","","","[[{""x"":371,""y"":160,""dx"":-120,""dy"":-121,""t"":1022},{""x"":370,""y"":185,""dx"":-121,""dy"":-96,""t"":1057},{""x"":364,""y"":188,""dx"":-127,""dy"":-93,""t"":1089},{""x"":357,""y"":203,""dx"":-134,""dy"":-78,""t"":1123},{""x"":356,""y"":203,""dx"":-135,""dy"":-78,""t"":1159},{""x"":354,""y"":211,""dx"":-137,""dy"":-70,""t"":1192},{""x"":382,""y"":208,""dx"":-109,""dy"":-73,""t"":1226},{""x"":383,""y"":217,""dx"":-108,""dy"":-64,""t"":1261},{""x"":395,""y"":180,""dx"":-96,""dy"":-101,""t"":1292},{""x"":397,""y"":194,""dx"":-94,""dy"":-87,""t"":1328},{""x"":409,""y"":152,""dx"":-82,""dy"":-129,""t"":1362},{""x"":411,""y"":173,""dx"":-80,""dy"":-108,""t"":1397},{""x"":418,""y"":136,""dx"":-73,""dy"":-145,""t"":1430},{""x"":432,""y"":164,""dx"":-59,""dy"":-117,""t"":1463},{""x"":452,""y"":171,""dx"":-39,""dy"":-110,""t"":1499},{""x"":452,""y"":201,""dx"":-39,""dy"":-80,""t"":1532},{""x"":454,""y"":166,""dx"":-37,""dy"":-115,""t"":1565},{""x"":459,""y"":210,""dx"":-32,""dy"":-71,""t"":1601},{""x"":465,""y"":176,""dx"":-26,""dy"":-105,""t"":1633},{""x"":441,""y"":182,""dx"":-50,""dy"":-99,""t"":1667},{""x"":443,""y"":155,""dx"":-48,""dy"":-126,""t"":1703},{""x"":424,""y"":172,""dx"":-67,""dy"":-109,""t"":1735},{""x"":432,""y"":169,""dx"":-59,""dy"":-112,""t"":1769},{""x"":415,""y"":180,""dx"":-76,""dy"":-101,""t"":1805},{""x"":419,""y"":167,""dx"":-72,""dy"":-114,""t"":1837},{""x"":414,""y"":185,""dx"":-77,""dy"":-96,""t"":1871},{""x"":395,""y"":171,""dx"":-96,""dy"":-110,""t"":1907},{""x"":386,""y"":188,""dx"":-105,""dy"":-93,""t"":1940},{""x"":408,""y"":216,""dx"":-83,""dy"":-65,""t"":1974},{""x"":394,""y"":211,""dx"":-97,""dy"":-70,""t"":2009},{""x"":395,""y"":184,""dx"":-96,""dy"":-97,""t"":2041},{""x"":391,""y"":207,""dx"":-100,""dy"":-74,""t"":2075},{""x"":394,""y"":201,""dx"":-97,""dy"":-80,""t"":2111},{""x"":382,""y"":205,""dx"":-109,""dy"":-76,""t"":2143},{""x"":386,""y"":201,""dx"":-105,""dy"":-80,""t"":2177},{""x"":382,""y"":210,""dx"":-109,""dy"":-71,""t"":2211},{""x"":389,""y"":178,""dx"":-102,""dy"":-103,""t"":2247},{""x"":385,""y"":187,""dx"":-106,""dy"":-94,""t"":2279},{""x"":390,""y"":185,""dx"":-101,""dy"":-96,""t"":2313},{""x"":384,""y"":211,""dx"":-107,""dy"":-70,""t"":2349},{""x"":399,""y"":207,""dx"":-92,""dy"":-74,""t"":2381},{""x"":400,""y"":233,""dx"":-91,""dy"":-48,""t"":2415},{""x"":420,""y"":220,""dx"":-71,""dy"":-61,""t"":2451},{""x"":408,""y"":214,""dx"":-83,""dy"":-67,""t"":2483},{""x"":418,""y"":177,""dx"":-73,""dy"":-104,""t"":2517},{""x"":414,""y"":185,""dx"":-77,""dy"":-96,""t"":2551},{""x"":411,""y"":188,""dx"":-80,""dy"":-93,""t"":2584},{""x"":411,""y"":205,""dx"":-80,""dy"":-76,""t"":2621},{""x"":407,""y"":211,""dx"":-84,""dy"":-70,""t"":2653},{""x"":394,""y"":209,""dx"":-97,""dy"":-72,""t"":2687},{""x"":379,""y"":213,""dx"":-112,""dy"":-68,""t"":2723},{""x"":362,""y"":220,""dx"":-129,""dy"":-61,""t"":2755},{""x"":363,""y"":243,""dx"":-128,""dy"":-38,""t"":2790},{""x"":355,""y"":240,""dx"":-136,""dy"":-41,""t"":2825},{""x"":347,""y"":216,""dx"":-144,""dy"":-65,""t"":2857},{""x"":346,""y"":218,""dx"":-145,""dy"":-63,""t"":2891},{""x"":342,""y"":192,""dx"":-149,""dy"":-89,""t"":2926},{""x"":350,""y"":209,""dx"":-141,""dy"":-72,""t"":2961},{""x"":356,""y"":212,""dx"":-135,""dy"":-69,""t"":2993}],[{""x"":1136,""y"":298,""dx"":-315,""dy"":17,""t"":4013},{""x"":1141,""y"":311,""dx"":-310,""dy"":30,""t"":4047},{""x"":1130,""y"":322,""dx"":-321,""dy"":41,""t"":4080},{""x"":1141,""y"":332,""dx"":-310,""dy"":51,""t"":4117},{""x"":1130,""y"":351,""dx"":-321,""dy"":70,""t"":4150},{""x"":1192,""y"":374,""dx"":-259,""dy"":93,""t"":4183},{""x"":1173,""y"":371,""dx"":-278,""dy"":90,""t"":4219},{""x"":1159,""y"":378,""dx"":-292,""dy"":97,""t"":4253},{""x"":1142,""y"":377,""dx"":-309,""dy"":96,""t"":4286},{""x"":1123,""y"":369,""dx"":-328,""dy"":88,""t"":4319},{""x"":1110,""y"":362,""dx"":-341,""dy"":81,""t"":4355},{""x"":1099,""y"":352,""dx"":-352,""dy"":71,""t"":4387},{""x"":1100,""y"":356,""dx"":-351,""dy"":75,""t"":4421},{""x"":1089,""y"":336,""dx"":-362,""dy"":55,""t"":4457},{""x"":1095,""y"":329,""dx"":-356,""dy"":48,""t"":4489},{""x"":1095,""y"":333,""dx"":-356,""dy"":52,""t"":4523},{""x"":1095,""y"":334,""dx"":-356,""dy"":53,""t"":4557},{""x"":1101,""y"":337,""dx"":-350,""dy"":56,""t"":4594},{""x"":1101,""y"":346,""dx"":-350,""dy"":65,""t"":4625},{""x"":1101,""y"":349,""dx"":-350,""dy"":68,""t"":4659},{""x"":1094,""y"":347,""dx"":-357,""dy"":66,""t"":4695},{""x"":1094,""y"":333,""dx"":-357,""dy"":52,""t"":4727},{""x"":1089,""y"":320,""dx"":-362,""dy"":39,""t"":4761},{""x"":1086,""y"":297,""dx"":-365,""dy"":16,""t"":4797},{""x"":1096,""y"":311,""dx"":-355,""dy"":30,""t"":4829},{""x"":1112,""y"":340,""dx"":-339,""dy"":59,""t"":4863},{""x"":1134,""y"":369,""dx"":-317,""dy"":88,""t"":4899},{""x"":1117,""y"":352,""dx"":-334,""dy"":71,""t"":4931},{""x"":1134,""y"":396,""dx"":-317,""dy"":115,""t"":4965},{""x"":1126,""y"":393,""dx"":-325,""dy"":112,""t"":5001},{""x"":1154,""y"":386,""dx"":-297,""dy"":105,""t"":5033},{""x"":1175,""y"":385,""dx"":-276,""dy"":104,""t"":5067},{""x"":1185,""y"":378,""dx"":-266,""dy"":97,""t"":5103},{""x"":1204,""y"":363,""dx"":-247,""dy"":82,""t"":5135},{""x"":1220,""y"":368,""dx"":-231,""dy"":87,""t"":5169},{""x"":1239,""y"":350,""dx"":-212,""dy"":69,""t"":5205},{""x"":1245,""y"":353,""dx"":-206,""dy"":72,""t"":5238},{""x"":1251,""y"":340,""dx"":-200,""dy"":59,""t"":5271},{""x"":1259,""y"":326,""dx"":-192,""dy"":45,""t"":5307},{""x"":1223,""y"":314,""dx"":-228,""dy"":33,""t"":5339},{""x"":1230,""y"":323,""dx"":-221,""dy"":42,""t"":5373},{""x"":1219,""y"":322,""dx"":-232,""dy"":41,""t"":5409},{""x"":1229,""y"":314,""dx"":-222,""dy"":33,""t"":5441},{""x"":1223,""y"":341,""dx"":-228,""dy"":60,""t"":5476},{""x"":1249,""y"":360,""dx"":-202,""dy"":79,""t"":5511},{""x"":1258,""y"":369,""dx"":-193,""dy"":88,""t"":5544},{""x"":1281,""y"":368,""dx"":-170,""dy"":87,""t"":5578},{""x"":1308,""y"":363,""dx"":-143,""dy"":82,""t"":5613},{""x"":1342,""y"":358,""dx"":-109,""dy"":77,""t"":5645},{""x"":1342,""y"":361,""dx"":-109,""dy"":80,""t"":5679},{""x"":1318,""y"":335,""dx"":-133,""dy"":54,""t"":5715},{""x"":1325,""y"":317,""dx"":-126,""dy"":36,""t"":5747},{""x"":1334,""y"":311,""dx"":-117,""dy"":30,""t"":5780},{""x"":1314,""y"":299,""dx"":-137,""dy"":18,""t"":5815},{""x"":1294,""y"":304,""dx"":-157,""dy"":23,""t"":5851},{""x"":1288,""y"":300,""dx"":-163,""dy"":19,""t"":5884},{""x"":1298,""y"":329,""dx"":-153,""dy"":48,""t"":5918},{""x"":1281,""y"":308,""dx"":-170,""dy"":27,""t"":5953},{""x"":1223,""y"":312,""dx"":-228,""dy"":31,""t"":5985}],[{""x"":1034,""y"":448,""dx"":63,""dy"":-103,""t"":7007},{""x"":1021,""y"":452,""dx"":50,""dy"":-99,""t"":7041},{""x"":1006,""y"":462,""dx"":35,""dy"":-89,""t"":7073},{""x"":993,""y"":471,""dx"":22,""dy"":-80,""t"":7107},{""x"":995,""y"":477,""dx"":24,""dy"":-74,""t"":7143},{""x"":1000,""y"":489,""dx"":29,""dy"":-62,""t"":7176},{""x"":996,""y"":504,""dx"":25,""dy"":-47,""t"":7209},{""x"":994,""y"":526,""dx"":23,""dy"":-25,""t"":7245},{""x"":984,""y"":522,""dx"":13,""dy"":-29,""t"":7277},{""x"":977,""y"":513,""dx"":6,""dy"":-38,""t"":7311},{""x"":971,""y"":522,""dx"":0,""dy"":-29,""t"":7347},{""x"":977,""y"":535,""dx"":6,""dy"":-16,""t"":7378},{""x"":979,""y"":541,""dx"":8,""dy"":-10,""t"":7413},{""x"":966,""y"":540,""dx"":-5,""dy"":-11,""t"":7447},{""x"":967,""y"":546,""dx"":-4,""dy"":-5,""t"":7482},{""x"":962,""y"":547,""dx"":-9,""dy"":-4,""t"":7516},{""x"":962,""y"":557,""dx"":-9,""dy"":6,""t"":7550},{""x"":966,""y"":555,""dx"":-5,""dy"":4,""t"":7585},{""x"":963,""y"":540,""dx"":-8,""dy"":-11,""t"":7617},{""x"":955,""y"":524,""dx"":-16,""dy"":-27,""t"":7651},{""x"":1006,""y"":553,""dx"":35,""dy"":2,""t"":7685},{""x"":1026,""y"":546,""dx"":55,""dy"":-5,""t"":7721},{""x"":1024,""y"":543,""dx"":53,""dy"":-8,""t"":7753},{""x"":1029,""y"":554,""dx"":58,""dy"":3,""t"":7787},{""x"":1046,""y"":538,""dx"":75,""dy"":-13,""t"":7821},{""x"":1029,""y"":554,""dx"":58,""dy"":3,""t"":7858},{""x"":1046,""y"":532,""dx"":75,""dy"":-19,""t"":7889},{""x"":1038,""y"":539,""dx"":67,""dy"":-12,""t"":7923},{""x"":1023,""y"":546,""dx"":52,""dy"":-5,""t"":7959},{""x"":1009,""y"":534,""dx"":38,""dy"":-17,""t"":7991},{""x"":1035,""y"":530,""dx"":64,""dy"":-21,""t"":8025},{""x"":1022,""y"":538,""dx"":51,""dy"":-13,""t"":8061},{""x"":1015,""y"":546,""dx"":44,""dy"":-5,""t"":8092},{""x"":1001,""y"":532,""dx"":30,""dy"":-19,""t"":8127},{""x"":985,""y"":528,""dx"":14,""dy"":-23,""t"":8161},{""x"":985,""y"":531,""dx"":14,""dy"":-20,""t"":8197},{""x"":974,""y"":549,""dx"":3,""dy"":-2,""t"":8229},{""x"":969,""y"":575,""dx"":-2,""dy"":24,""t"":8263},{""x"":968,""y"":591,""dx"":-3,""dy"":40,""t"":8299},{""x"":986,""y"":591,""dx"":15,""dy"":40,""t"":8332},{""x"":1038,""y"":615,""dx"":67,""dy"":64,""t"":8365},{""x"":1036,""y"":600,""dx"":65,""dy"":49,""t"":8401},{""x"":1041,""y"":591,""dx"":70,""dy"":40,""t"":8433},{""x"":1021,""y"":586,""dx"":50,""dy"":35,""t"":8467},{""x"":1026,""y"":575,""dx"":55,""dy"":24,""t"":8503},{""x"":1031,""y"":558,""dx"":60,""dy"":7,""t"":8536},{""x"":1036,""y"":554,""dx"":65,""dy"":3,""t"":8569},{""x"":1003,""y"":557,""dx"":32,""dy"":6,""t"":8605},{""x"":1049,""y"":567,""dx"":78,""dy"":16,""t"":8637},{""x"":1022,""y"":582,""dx"":51,""dy"":31,""t"":8671},{""x"":997,""y"":583,""dx"":26,""dy"":32,""t"":8707},{""x"":985,""y"":583,""dx"":14,""dy"":32,""t"":8739},{""x"":991,""y"":570,""dx"":20,""dy"":19,""t"":8773},{""x"":981,""y"":571,""dx"":10,""dy"":20,""t"":8809},{""x"":985,""y"":567,""dx"":14,""dy"":16,""t"":8842},{""x"":984,""y"":546,""dx"":13,""dy"":-5,""t"":8876},{""x"":979,""y"":538,""dx"":8,""dy"":-13,""t"":8911},{""x"":962,""y"":534,""dx"":-9,""dy"":-17,""t"":8943},{""x"":969,""y"":529,""dx"":-2,""dy"":-22,""t"":8977}],[{""x"":648,""y"":777,""dx"":157,""dy"":-44,""t"":10031},{""x"":659,""y"":808,""dx"":168,""dy"":-13,""t"":10067},{""x"":659,""y"":819,""dx"":168,""dy"":-2,""t"":10099},{""x"":662,""y"":844,""dx"":171,""dy"":23,""t"":10133},{""x"":661,""y"":849,""dx"":170,""dy"":28,""t"":10169},{""x"":658,""y"":854,""dx"":167,""dy"":33,""t"":10201},{""x"":655,""y"":855,""dx"":164,""dy"":34,""t"":10235},{""x"":667,""y"":866,""dx"":176,""dy"":45,""t"":10271},{""x"":671,""y"":872,""dx"":180,""dy"":51,""t"":10304},{""x"":665,""y"":874,""dx"":174,""dy"":53,""t"":10337},{""x"":657,""y"":829,""dx"":166,""dy"":8,""t"":10373},{""x"":662,""y"":844,""dx"":171,""dy"":23,""t"":10406},{""x"":646,""y"":808,""dx"":155,""dy"":-13,""t"":10439},{""x"":648,""y"":814,""dx"":157,""dy"":-7,""t"":10475},{""x"":652,""y"":803,""dx"":161,""dy"":-18,""t"":10507},{""x"":642,""y"":772,""dx"":151,""dy"":-49,""t"":10541},{""x"":650,""y"":804,""dx"":159,""dy"":-17,""t"":10576},{""x"":651,""y"":828,""dx"":160,""dy"":7,""t"":10609},{""x"":652,""y"":853,""dx"":161,""dy"":32,""t"":10643},{""x"":648,""y"":842,""dx"":157,""dy"":21,""t"":10679},{""x"":639,""y"":861,""dx"":148,""dy"":40,""t"":10711},{""x"":641,""y"":823,""dx"":150,""dy"":2,""t"":10746},{""x"":670,""y"":859,""dx"":179,""dy"":38,""t"":10781},{""x"":671,""y"":811,""dx"":180,""dy"":-10,""t"":10814},{""x"":691,""y"":828,""dx"":200,""dy"":7,""t"":10847},{""x"":689,""y"":782,""dx"":198,""dy"":-39,""t"":10881},{""x"":701,""y"":792,""dx"":210,""dy"":-29,""t"":10917},{""x"":694,""y"":782,""dx"":203,""dy"":-39,""t"":10951},{""x"":701,""y"":796,""dx"":210,""dy"":-25,""t"":10982},{""x"":676,""y"":785,""dx"":185,""dy"":-36,""t"":11017},{""x"":679,""y"":804,""dx"":188,""dy"":-17,""t"":11053},{""x"":658,""y"":799,""dx"":167,""dy"":-22,""t"":11085},{""x"":667,""y"":807,""dx"":176,""dy"":-14,""t"":11119},{""x"":645,""y"":837,""dx"":154,""dy"":16,""t"":11155},{""x"":650,""y"":835,""dx"":159,""dy"":14,""t"":11187},{""x"":649,""y"":868,""dx"":158,""dy"":47,""t"":11221},{""x"":647,""y"":896,""dx"":156,""dy"":75,""t"":11257},{""x"":653,""y"":921,""dx"":162,""dy"":100,""t"":11289},{""x"":672,""y"":934,""dx"":181,""dy"":113,""t"":11323},{""x"":677,""y"":918,""dx"":186,""dy"":97,""t"":11357},{""x"":680,""y"":900,""dx"":189,""dy"":79,""t"":11393},{""x"":670,""y"":889,""dx"":179,""dy"":68,""t"":11425},{""x"":674,""y"":909,""dx"":183,""dy"":88,""t"":11459},{""x"":693,""y"":902,""dx"":202,""dy"":81,""t"":11495},{""x"":711,""y"":936,""dx"":220,""dy"":115,""t"":11527},{""x"":700,""y"":900,""dx"":209,""dy"":79,""t"":11561},{""x"":711,""y"":906,""dx"":220,""dy"":85,""t"":11597},{""x"":704,""y"":898,""dx"":213,""dy"":77,""t"":11629},{""x"":697,""y"":897,""dx"":206,""dy"":76,""t"":11663},{""x"":712,""y"":918,""dx"":221,""dy"":97,""t"":11699},{""x"":710,""y"":886,""dx"":219,""dy"":65,""t"":11731},{""x"":711,""y"":899,""dx"":220,""dy"":78,""t"":11765},{""x"":700,""y"":909,""dx"":209,""dy"":88,""t"":11801},{""x"":696,""y"":916,""dx"":205,""dy"":95,""t"":11833},{""x"":710,""y"":936,""dx"":219,""dy"":115,""t"":11867},{""x"":689,""y"":935,""dx"":198,""dy"":114,""t"":11903},{""x"":686,""y"":934,""dx"":195,""dy"":113,""t"":11936},{""x"":682,""y"":943,""dx"":191,""dy"":122,""t"":11970},{""x"":675,""y"":938,""dx"":184,""dy"":117,""t"":12005}],[{""x"":1394,""y"":781,""dx"":-57,""dy"":-40,""t"":13025},{""x"":1371,""y"":787,""dx"":-80,""dy"":-34,""t"":13057},{""x"":1358,""y"":799,""dx"":-93,""dy"":-22,""t"":13091},{""x"":1347,""y"":804,""dx"":-104,""dy"":-17,""t"":13127},{""x"":1339,""y"":816,""dx"":-112,""dy"":-5,""t"":13159},{""x"":1324,""y"":818,""dx"":-127,""dy"":-3,""t"":13193},{""x"":1325,""y"":816,""dx"":-126,""dy"":-5,""t"":13229},{""x"":1334,""y"":814,""dx"":-117,""dy"":-7,""t"":13261},{""x"":1342,""y"":815,""dx"":-109,""dy"":-6,""t"":13295},{""x"":1345,""y"":813,""dx"":-106,""dy"":-8,""t"":13332},{""x"":1346,""y"":806,""dx"":-105,""dy"":-15,""t"":13363},{""x"":1346,""y"":800,""dx"":-105,""dy"":-21,""t"":13397},{""x"":1349,""y"":785,""dx"":-102,""dy"":-36,""t"":13433},{""x"":1366,""y"":766,""dx"":-85,""dy"":-55,""t"":13465},{""x"":1376,""y"":751,""dx"":-75,""dy"":-70,""t"":13500},{""x"":1386,""y"":742,""dx"":-65,""dy"":-79,""t"":13535},{""x"":1395,""y"":733,""dx"":-56,""dy"":-88,""t"":13568},{""x"":1396,""y"":732,""dx"":-55,""dy"":-89,""t"":13601},{""x"":1398,""y"":723,""dx"":-53,""dy"":-98,""t"":13637},{""x"":1384,""y"":728,""dx"":-67,""dy"":-93,""t"":13669},{""x"":1368,""y"":721,""dx"":-83,""dy"":-100,""t"":13703},{""x"":1372,""y"":722,""dx"":-79,""dy"":-99,""t"":13739},{""x"":1370,""y"":704,""dx"":-81,""dy"":-117,""t"":13772},{""x"":1367,""y"":714,""dx"":-84,""dy"":-107,""t"":13806},{""x"":1368,""y"":694,""dx"":-83,""dy"":-127,""t"":13841},{""x"":1372,""y"":708,""dx"":-79,""dy"":-113,""t"":13873},{""x"":1374,""y"":693,""dx"":-77,""dy"":-128,""t"":13907},{""x"":1372,""y"":719,""dx"":-79,""dy"":-102,""t"":13943},{""x"":1377,""y"":728,""dx"":-74,""dy"":-93,""t"":13975},{""x"":1378,""y"":740,""dx"":-73,""dy"":-81,""t"":14009},{""x"":1378,""y"":717,""dx"":-73,""dy"":-104,""t"":14045},{""x"":1379,""y"":715,""dx"":-72,""dy"":-106,""t"":14077},{""x"":1387,""y"":711,""dx"":-64,""dy"":-110,""t"":14112},{""x"":1390,""y"":705,""dx"":-61,""dy"":-116,""t"":14147},{""x"":1392,""y"":699,""dx"":-59,""dy"":-122,""t"":14179},{""x"":1397,""y"":701,""dx"":-54,""dy"":-120,""t"":14214},{""x"":1398,""y"":699,""dx"":-53,""dy"":-122,""t"":14248},{""x"":1397,""y"":715,""dx"":-54,""dy"":-106,""t"":14283},{""x"":1414,""y"":700,""dx"":-37,""dy"":-121,""t"":14315},{""x"":1409,""y"":707,""dx"":-42,""dy"":-114,""t"":14349},{""x"":1382,""y"":697,""dx"":-69,""dy"":-124,""t"":14386},{""x"":1335,""y"":683,""dx"":-116,""dy"":-138,""t"":14417},{""x"":1313,""y"":674,""dx"":-138,""dy"":-147,""t"":14451},{""x"":1283,""y"":663,""dx"":-168,""dy"":-158,""t"":14485},{""x"":1273,""y"":662,""dx"":-178,""dy"":-159,""t"":14521},{""x"":1274,""y"":665,""dx"":-177,""dy"":-156,""t"":14554},{""x"":1292,""y"":675,""dx"":-159,""dy"":-146,""t"":14586},{""x"":1304,""y"":695,""dx"":-147,""dy"":-126,""t"":14621},{""x"":1319,""y"":716,""dx"":-132,""dy"":-105,""t"":14658},{""x"":1338,""y"":740,""dx"":-113,""dy"":-81,""t"":14689},{""x"":1356,""y"":761,""dx"":-95,""dy"":-60,""t"":14724},{""x"":1367,""y"":782,""dx"":-84,""dy"":-39,""t"":14759},{""x"":1378,""y"":795,""dx"":-73,""dy"":-26,""t"":14793},{""x"":1387,""y"":799,""dx"":-64,""dy"":-22,""t"":14826},{""x"":1384,""y"":797,""dx"":-67,""dy"":-24,""t"":14861},{""x"":1392,""y"":795,""dx"":-59,""dy"":-26,""t"":14893},{""x"":1394,""y"":783,""dx"":-57,""dy"":-38,""t"":14927},{""x"":1406,""y"":754,""dx"":-45,""dy"":-67,""t"":14961},{""x"":1383,""y"":770,""dx"":-68,""dy"":-51,""t"":14997}]]","[100,22.033898305084744,100,57.6271186440678,91.52542372881356]","[{""x"":-94.1864406779661,""y"":-86.50847457627118,""r"":27.473964589223893},{""x"":-263.77966101694915,""y"":61.91525423728814,""r"":75.27680986859835},{""x"":29.338983050847457,""y"":-8.169491525423728,""r"":36.95954604247207},{""x"":181.77966101694915,""y"":38.389830508474574,""r"":49.65334585283176},{""x"":-87.61016949152543,""y"":-79.52542372881356,""r"":49.62217489499999}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.41","validate","","","","","","","","","","",""
