"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","stimulus","load_time","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","ans","ISI","size","shapeORcolor","webgazer_data","webgazer_targets","webgazer_targets_data","correct","response_target","response_answer"
"true","fullscreen","0","2122","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","2126","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","7300","0.0-2.0-0.0","","","","","5172","{""name"":""syx"",""age"":""22""}","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","9092","0.0-2.0-1.0","","","","","1790","{""sex"":""女""}","[0]","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","4","9972","0.0-3.0","","","","","877"," ","","<p>实验说明：该实验根据颜色和形状各有两组，每组实验开始前会有一个眼动校准。</p><p>按""space""键继续。</p>","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","5","17076","0.0-4.0","","","","","","","","","1462","","","","","","","","","","","","","","","",""
"","html-button-response","6","18204","0.0-5.0-0.0","","","","","1126","0","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","7","28499","0.0-5.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","8","29692","0.0-5.0-2.0","","","","","1192","0","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","",""
"","webgazer-validate","9","47330","0.0-5.0-3.0","","","","","","","","","","[[{""x"":437,""y"":321,""dx"":-54,""dy"":40,""t"":990},{""x"":450,""y"":349,""dx"":-41,""dy"":68,""t"":1024},{""x"":457,""y"":348,""dx"":-34,""dy"":67,""t"":1058},{""x"":460,""y"":337,""dx"":-31,""dy"":56,""t"":1093},{""x"":479,""y"":344,""dx"":-12,""dy"":63,""t"":1125},{""x"":486,""y"":331,""dx"":-5,""dy"":50,""t"":1159},{""x"":494,""y"":346,""dx"":3,""dy"":65,""t"":1195},{""x"":496,""y"":359,""dx"":5,""dy"":78,""t"":1227},{""x"":493,""y"":365,""dx"":2,""dy"":84,""t"":1263},{""x"":489,""y"":370,""dx"":-2,""dy"":89,""t"":1294},{""x"":483,""y"":382,""dx"":-8,""dy"":101,""t"":1330},{""x"":486,""y"":388,""dx"":-5,""dy"":107,""t"":1364},{""x"":486,""y"":393,""dx"":-5,""dy"":112,""t"":1398},{""x"":486,""y"":387,""dx"":-5,""dy"":106,""t"":1432},{""x"":498,""y"":392,""dx"":7,""dy"":111,""t"":1466},{""x"":502,""y"":375,""dx"":11,""dy"":94,""t"":1500},{""x"":504,""y"":356,""dx"":13,""dy"":75,""t"":1534},{""x"":501,""y"":342,""dx"":10,""dy"":61,""t"":1568},{""x"":502,""y"":331,""dx"":11,""dy"":50,""t"":1602},{""x"":495,""y"":359,""dx"":4,""dy"":78,""t"":1636},{""x"":492,""y"":376,""dx"":1,""dy"":95,""t"":1670},{""x"":492,""y"":368,""dx"":1,""dy"":87,""t"":1705},{""x"":493,""y"":379,""dx"":2,""dy"":98,""t"":1739},{""x"":499,""y"":368,""dx"":8,""dy"":87,""t"":1771},{""x"":503,""y"":382,""dx"":12,""dy"":101,""t"":1807},{""x"":504,""y"":375,""dx"":13,""dy"":94,""t"":1840},{""x"":497,""y"":357,""dx"":6,""dy"":76,""t"":1874},{""x"":502,""y"":333,""dx"":11,""dy"":52,""t"":1908},{""x"":513,""y"":338,""dx"":22,""dy"":57,""t"":1943},{""x"":506,""y"":347,""dx"":15,""dy"":66,""t"":1976},{""x"":494,""y"":334,""dx"":3,""dy"":53,""t"":2009},{""x"":495,""y"":336,""dx"":4,""dy"":55,""t"":2044},{""x"":500,""y"":347,""dx"":9,""dy"":66,""t"":2078},{""x"":515,""y"":361,""dx"":24,""dy"":80,""t"":2112},{""x"":512,""y"":346,""dx"":21,""dy"":65,""t"":2146},{""x"":516,""y"":338,""dx"":25,""dy"":57,""t"":2181},{""x"":518,""y"":338,""dx"":27,""dy"":57,""t"":2215},{""x"":516,""y"":329,""dx"":25,""dy"":48,""t"":2249},{""x"":519,""y"":333,""dx"":28,""dy"":52,""t"":2283},{""x"":521,""y"":329,""dx"":30,""dy"":48,""t"":2316},{""x"":506,""y"":346,""dx"":15,""dy"":65,""t"":2350},{""x"":509,""y"":342,""dx"":18,""dy"":61,""t"":2385},{""x"":509,""y"":365,""dx"":18,""dy"":84,""t"":2418},{""x"":494,""y"":365,""dx"":3,""dy"":84,""t"":2452},{""x"":490,""y"":372,""dx"":-1,""dy"":91,""t"":2487},{""x"":485,""y"":369,""dx"":-6,""dy"":88,""t"":2519},{""x"":489,""y"":389,""dx"":-2,""dy"":108,""t"":2554},{""x"":496,""y"":390,""dx"":5,""dy"":109,""t"":2588},{""x"":489,""y"":395,""dx"":-2,""dy"":114,""t"":2622},{""x"":494,""y"":387,""dx"":3,""dy"":106,""t"":2656},{""x"":492,""y"":377,""dx"":1,""dy"":96,""t"":2690},{""x"":494,""y"":372,""dx"":3,""dy"":91,""t"":2724},{""x"":495,""y"":381,""dx"":4,""dy"":100,""t"":2758},{""x"":494,""y"":381,""dx"":3,""dy"":100,""t"":2793},{""x"":482,""y"":371,""dx"":-9,""dy"":90,""t"":2826},{""x"":477,""y"":383,""dx"":-14,""dy"":102,""t"":2859},{""x"":479,""y"":386,""dx"":-12,""dy"":105,""t"":2891},{""x"":484,""y"":400,""dx"":-7,""dy"":119,""t"":2928},{""x"":481,""y"":401,""dx"":-10,""dy"":120,""t"":2963}],[{""x"":1525,""y"":291,""dx"":74,""dy"":10,""t"":3982},{""x"":1506,""y"":285,""dx"":55,""dy"":4,""t"":4016},{""x"":1495,""y"":276,""dx"":44,""dy"":-5,""t"":4050},{""x"":1492,""y"":277,""dx"":41,""dy"":-4,""t"":4084},{""x"":1484,""y"":274,""dx"":33,""dy"":-7,""t"":4117},{""x"":1457,""y"":261,""dx"":6,""dy"":-20,""t"":4152},{""x"":1456,""y"":268,""dx"":5,""dy"":-13,""t"":4185},{""x"":1453,""y"":265,""dx"":2,""dy"":-16,""t"":4220},{""x"":1445,""y"":280,""dx"":-6,""dy"":-1,""t"":4254},{""x"":1439,""y"":276,""dx"":-12,""dy"":-5,""t"":4288},{""x"":1434,""y"":275,""dx"":-17,""dy"":-6,""t"":4322},{""x"":1435,""y"":280,""dx"":-16,""dy"":-1,""t"":4356},{""x"":1437,""y"":290,""dx"":-14,""dy"":9,""t"":4390},{""x"":1437,""y"":284,""dx"":-14,""dy"":3,""t"":4425},{""x"":1443,""y"":300,""dx"":-8,""dy"":19,""t"":4458},{""x"":1440,""y"":300,""dx"":-11,""dy"":19,""t"":4490},{""x"":1445,""y"":312,""dx"":-6,""dy"":31,""t"":4526},{""x"":1444,""y"":305,""dx"":-7,""dy"":24,""t"":4560},{""x"":1449,""y"":291,""dx"":-2,""dy"":10,""t"":4594},{""x"":1456,""y"":292,""dx"":5,""dy"":11,""t"":4629},{""x"":1457,""y"":280,""dx"":6,""dy"":-1,""t"":4661},{""x"":1454,""y"":272,""dx"":3,""dy"":-9,""t"":4697},{""x"":1458,""y"":268,""dx"":7,""dy"":-13,""t"":4730},{""x"":1460,""y"":259,""dx"":9,""dy"":-22,""t"":4764},{""x"":1462,""y"":263,""dx"":11,""dy"":-18,""t"":4798},{""x"":1461,""y"":265,""dx"":10,""dy"":-16,""t"":4832},{""x"":1467,""y"":277,""dx"":16,""dy"":-4,""t"":4863},{""x"":1469,""y"":273,""dx"":18,""dy"":-8,""t"":4900},{""x"":1464,""y"":272,""dx"":13,""dy"":-9,""t"":4934},{""x"":1462,""y"":265,""dx"":11,""dy"":-16,""t"":4968},{""x"":1465,""y"":263,""dx"":14,""dy"":-18,""t"":5002},{""x"":1465,""y"":265,""dx"":14,""dy"":-16,""t"":5036},{""x"":1465,""y"":267,""dx"":14,""dy"":-14,""t"":5070},{""x"":1466,""y"":270,""dx"":15,""dy"":-11,""t"":5105},{""x"":1465,""y"":272,""dx"":14,""dy"":-9,""t"":5138},{""x"":1464,""y"":265,""dx"":13,""dy"":-16,""t"":5172},{""x"":1453,""y"":272,""dx"":2,""dy"":-9,""t"":5206},{""x"":1455,""y"":266,""dx"":4,""dy"":-15,""t"":5241},{""x"":1452,""y"":264,""dx"":1,""dy"":-17,""t"":5275},{""x"":1453,""y"":262,""dx"":2,""dy"":-19,""t"":5308},{""x"":1451,""y"":259,""dx"":0,""dy"":-22,""t"":5342},{""x"":1458,""y"":271,""dx"":7,""dy"":-10,""t"":5376},{""x"":1461,""y"":276,""dx"":10,""dy"":-5,""t"":5410},{""x"":1465,""y"":280,""dx"":14,""dy"":-1,""t"":5444},{""x"":1467,""y"":278,""dx"":16,""dy"":-3,""t"":5477},{""x"":1470,""y"":285,""dx"":19,""dy"":4,""t"":5511},{""x"":1470,""y"":283,""dx"":19,""dy"":2,""t"":5547},{""x"":1474,""y"":290,""dx"":23,""dy"":9,""t"":5580},{""x"":1476,""y"":296,""dx"":25,""dy"":15,""t"":5615},{""x"":1472,""y"":298,""dx"":21,""dy"":17,""t"":5649},{""x"":1463,""y"":304,""dx"":12,""dy"":23,""t"":5683},{""x"":1458,""y"":307,""dx"":7,""dy"":26,""t"":5716},{""x"":1463,""y"":300,""dx"":12,""dy"":19,""t"":5750},{""x"":1457,""y"":311,""dx"":6,""dy"":30,""t"":5784},{""x"":1460,""y"":307,""dx"":9,""dy"":26,""t"":5819},{""x"":1454,""y"":299,""dx"":3,""dy"":18,""t"":5852},{""x"":1459,""y"":305,""dx"":8,""dy"":24,""t"":5886},{""x"":1453,""y"":302,""dx"":2,""dy"":21,""t"":5920},{""x"":1456,""y"":293,""dx"":5,""dy"":12,""t"":5954},{""x"":1459,""y"":297,""dx"":8,""dy"":16,""t"":5988}],[{""x"":1006,""y"":596,""dx"":35,""dy"":45,""t"":7008},{""x"":991,""y"":601,""dx"":20,""dy"":50,""t"":7042},{""x"":1006,""y"":632,""dx"":35,""dy"":81,""t"":7076},{""x"":990,""y"":702,""dx"":19,""dy"":151,""t"":7110},{""x"":954,""y"":806,""dx"":-17,""dy"":255,""t"":7145},{""x"":932,""y"":892,""dx"":-39,""dy"":341,""t"":7178},{""x"":905,""y"":922,""dx"":-66,""dy"":371,""t"":7212},{""x"":904,""y"":919,""dx"":-67,""dy"":368,""t"":7246},{""x"":908,""y"":883,""dx"":-63,""dy"":332,""t"":7280},{""x"":935,""y"":857,""dx"":-36,""dy"":306,""t"":7314},{""x"":956,""y"":831,""dx"":-15,""dy"":280,""t"":7348},{""x"":959,""y"":817,""dx"":-12,""dy"":266,""t"":7382},{""x"":957,""y"":789,""dx"":-14,""dy"":238,""t"":7416},{""x"":959,""y"":774,""dx"":-12,""dy"":223,""t"":7450},{""x"":965,""y"":747,""dx"":-6,""dy"":196,""t"":7485},{""x"":968,""y"":724,""dx"":-3,""dy"":173,""t"":7518},{""x"":980,""y"":677,""dx"":9,""dy"":126,""t"":7552},{""x"":979,""y"":651,""dx"":8,""dy"":100,""t"":7587},{""x"":986,""y"":621,""dx"":15,""dy"":70,""t"":7620},{""x"":1003,""y"":604,""dx"":32,""dy"":53,""t"":7654},{""x"":988,""y"":609,""dx"":17,""dy"":58,""t"":7688},{""x"":977,""y"":611,""dx"":6,""dy"":60,""t"":7722},{""x"":971,""y"":627,""dx"":0,""dy"":76,""t"":7756},{""x"":972,""y"":632,""dx"":1,""dy"":81,""t"":7791},{""x"":971,""y"":619,""dx"":0,""dy"":68,""t"":7825},{""x"":977,""y"":613,""dx"":6,""dy"":62,""t"":7858},{""x"":979,""y"":612,""dx"":8,""dy"":61,""t"":7893},{""x"":1006,""y"":599,""dx"":35,""dy"":48,""t"":7926},{""x"":1014,""y"":598,""dx"":43,""dy"":47,""t"":7960},{""x"":1031,""y"":583,""dx"":60,""dy"":32,""t"":7994},{""x"":1048,""y"":581,""dx"":77,""dy"":30,""t"":8028},{""x"":1061,""y"":581,""dx"":90,""dy"":30,""t"":8060},{""x"":1056,""y"":577,""dx"":85,""dy"":26,""t"":8097},{""x"":1059,""y"":569,""dx"":88,""dy"":18,""t"":8130},{""x"":1054,""y"":565,""dx"":83,""dy"":14,""t"":8165},{""x"":1036,""y"":565,""dx"":65,""dy"":14,""t"":8198},{""x"":1025,""y"":575,""dx"":54,""dy"":24,""t"":8232},{""x"":1013,""y"":585,""dx"":42,""dy"":34,""t"":8266},{""x"":998,""y"":587,""dx"":27,""dy"":36,""t"":8301},{""x"":995,""y"":599,""dx"":24,""dy"":48,""t"":8334},{""x"":983,""y"":596,""dx"":12,""dy"":45,""t"":8368},{""x"":983,""y"":577,""dx"":12,""dy"":26,""t"":8402},{""x"":1002,""y"":560,""dx"":31,""dy"":9,""t"":8433},{""x"":1025,""y"":564,""dx"":54,""dy"":13,""t"":8469},{""x"":1027,""y"":564,""dx"":56,""dy"":13,""t"":8505},{""x"":1026,""y"":569,""dx"":55,""dy"":18,""t"":8539},{""x"":1036,""y"":576,""dx"":65,""dy"":25,""t"":8571},{""x"":1037,""y"":586,""dx"":66,""dy"":35,""t"":8606},{""x"":1048,""y"":593,""dx"":77,""dy"":42,""t"":8641},{""x"":1045,""y"":591,""dx"":74,""dy"":40,""t"":8674},{""x"":1041,""y"":592,""dx"":70,""dy"":41,""t"":8708},{""x"":1045,""y"":604,""dx"":74,""dy"":53,""t"":8743},{""x"":1046,""y"":617,""dx"":75,""dy"":66,""t"":8776},{""x"":1050,""y"":617,""dx"":79,""dy"":66,""t"":8810},{""x"":1051,""y"":616,""dx"":80,""dy"":65,""t"":8845},{""x"":1050,""y"":603,""dx"":79,""dy"":52,""t"":8878},{""x"":1048,""y"":608,""dx"":77,""dy"":57,""t"":8912},{""x"":1045,""y"":600,""dx"":74,""dy"":49,""t"":8947},{""x"":1043,""y"":607,""dx"":72,""dy"":56,""t"":8980}],[{""x"":587,""y"":976,""dx"":96,""dy"":155,""t"":10035},{""x"":598,""y"":968,""dx"":107,""dy"":147,""t"":10068},{""x"":602,""y"":972,""dx"":111,""dy"":151,""t"":10101},{""x"":605,""y"":980,""dx"":114,""dy"":159,""t"":10137},{""x"":617,""y"":970,""dx"":126,""dy"":149,""t"":10171},{""x"":620,""y"":950,""dx"":129,""dy"":129,""t"":10204},{""x"":617,""y"":940,""dx"":126,""dy"":119,""t"":10238},{""x"":619,""y"":928,""dx"":128,""dy"":107,""t"":10272},{""x"":623,""y"":948,""dx"":132,""dy"":127,""t"":10306},{""x"":626,""y"":950,""dx"":135,""dy"":129,""t"":10340},{""x"":620,""y"":939,""dx"":129,""dy"":118,""t"":10374},{""x"":621,""y"":947,""dx"":130,""dy"":126,""t"":10409},{""x"":627,""y"":926,""dx"":136,""dy"":105,""t"":10442},{""x"":628,""y"":936,""dx"":137,""dy"":115,""t"":10476},{""x"":626,""y"":938,""dx"":135,""dy"":117,""t"":10510},{""x"":619,""y"":919,""dx"":128,""dy"":98,""t"":10545},{""x"":617,""y"":911,""dx"":126,""dy"":90,""t"":10578},{""x"":619,""y"":896,""dx"":128,""dy"":75,""t"":10613},{""x"":621,""y"":899,""dx"":130,""dy"":78,""t"":10646},{""x"":623,""y"":905,""dx"":132,""dy"":84,""t"":10681},{""x"":631,""y"":917,""dx"":140,""dy"":96,""t"":10715},{""x"":626,""y"":909,""dx"":135,""dy"":88,""t"":10748},{""x"":610,""y"":893,""dx"":119,""dy"":72,""t"":10783},{""x"":603,""y"":884,""dx"":112,""dy"":63,""t"":10816},{""x"":594,""y"":905,""dx"":103,""dy"":84,""t"":10850},{""x"":597,""y"":888,""dx"":106,""dy"":67,""t"":10884},{""x"":587,""y"":858,""dx"":96,""dy"":37,""t"":10918},{""x"":598,""y"":876,""dx"":107,""dy"":55,""t"":10953},{""x"":595,""y"":880,""dx"":104,""dy"":59,""t"":10985},{""x"":599,""y"":903,""dx"":108,""dy"":82,""t"":11020},{""x"":604,""y"":901,""dx"":113,""dy"":80,""t"":11054},{""x"":609,""y"":909,""dx"":118,""dy"":88,""t"":11087},{""x"":613,""y"":910,""dx"":122,""dy"":89,""t"":11150},{""x"":615,""y"":910,""dx"":124,""dy"":89,""t"":11165},{""x"":621,""y"":917,""dx"":130,""dy"":96,""t"":11190},{""x"":626,""y"":923,""dx"":135,""dy"":102,""t"":11221},{""x"":625,""y"":941,""dx"":134,""dy"":120,""t"":11258},{""x"":623,""y"":934,""dx"":132,""dy"":113,""t"":11292},{""x"":619,""y"":939,""dx"":128,""dy"":118,""t"":11326},{""x"":624,""y"":949,""dx"":133,""dy"":128,""t"":11360},{""x"":630,""y"":960,""dx"":139,""dy"":139,""t"":11394},{""x"":622,""y"":960,""dx"":131,""dy"":139,""t"":11428},{""x"":624,""y"":965,""dx"":133,""dy"":144,""t"":11462},{""x"":626,""y"":966,""dx"":135,""dy"":145,""t"":11496},{""x"":625,""y"":970,""dx"":134,""dy"":149,""t"":11531},{""x"":631,""y"":974,""dx"":140,""dy"":153,""t"":11564},{""x"":624,""y"":964,""dx"":133,""dy"":143,""t"":11598},{""x"":618,""y"":955,""dx"":127,""dy"":134,""t"":11630},{""x"":621,""y"":968,""dx"":130,""dy"":147,""t"":11666},{""x"":616,""y"":956,""dx"":125,""dy"":135,""t"":11700},{""x"":617,""y"":951,""dx"":126,""dy"":130,""t"":11734},{""x"":615,""y"":951,""dx"":124,""dy"":130,""t"":11769},{""x"":614,""y"":948,""dx"":123,""dy"":127,""t"":11802},{""x"":620,""y"":945,""dx"":129,""dy"":124,""t"":11836},{""x"":620,""y"":931,""dx"":129,""dy"":110,""t"":11870},{""x"":621,""y"":937,""dx"":130,""dy"":116,""t"":11904},{""x"":628,""y"":935,""dx"":137,""dy"":114,""t"":11938},{""x"":628,""y"":939,""dx"":137,""dy"":118,""t"":11972}],[{""x"":1481,""y"":800,""dx"":30,""dy"":-21,""t"":13026},{""x"":1360,""y"":914,""dx"":-91,""dy"":93,""t"":13060},{""x"":1244,""y"":1035,""dx"":-207,""dy"":214,""t"":13095},{""x"":1166,""y"":1090,""dx"":-285,""dy"":269,""t"":13129},{""x"":1090,""y"":1101,""dx"":-361,""dy"":280,""t"":13162},{""x"":1071,""y"":1115,""dx"":-380,""dy"":294,""t"":13193},{""x"":1046,""y"":1099,""dx"":-405,""dy"":278,""t"":13230},{""x"":1092,""y"":1100,""dx"":-359,""dy"":279,""t"":13264},{""x"":1149,""y"":1090,""dx"":-302,""dy"":269,""t"":13299},{""x"":1203,""y"":1051,""dx"":-248,""dy"":230,""t"":13333},{""x"":1254,""y"":1028,""dx"":-197,""dy"":207,""t"":13365},{""x"":1302,""y"":987,""dx"":-149,""dy"":166,""t"":13400},{""x"":1351,""y"":952,""dx"":-100,""dy"":131,""t"":13434},{""x"":1387,""y"":925,""dx"":-64,""dy"":104,""t"":13468},{""x"":1420,""y"":897,""dx"":-31,""dy"":76,""t"":13502},{""x"":1436,""y"":853,""dx"":-15,""dy"":32,""t"":13536},{""x"":1454,""y"":838,""dx"":3,""dy"":17,""t"":13570},{""x"":1466,""y"":827,""dx"":15,""dy"":6,""t"":13601},{""x"":1471,""y"":808,""dx"":20,""dy"":-13,""t"":13638},{""x"":1471,""y"":791,""dx"":20,""dy"":-30,""t"":13672},{""x"":1474,""y"":777,""dx"":23,""dy"":-44,""t"":13707},{""x"":1478,""y"":767,""dx"":27,""dy"":-54,""t"":13740},{""x"":1474,""y"":760,""dx"":23,""dy"":-61,""t"":13774},{""x"":1462,""y"":746,""dx"":11,""dy"":-75,""t"":13808},{""x"":1462,""y"":740,""dx"":11,""dy"":-81,""t"":13842},{""x"":1453,""y"":745,""dx"":2,""dy"":-76,""t"":13876},{""x"":1456,""y"":763,""dx"":5,""dy"":-58,""t"":13910},{""x"":1456,""y"":776,""dx"":5,""dy"":-45,""t"":13944},{""x"":1452,""y"":782,""dx"":1,""dy"":-39,""t"":13979},{""x"":1448,""y"":778,""dx"":-3,""dy"":-43,""t"":14012},{""x"":1443,""y"":786,""dx"":-8,""dy"":-35,""t"":14046},{""x"":1447,""y"":785,""dx"":-4,""dy"":-36,""t"":14080},{""x"":1442,""y"":793,""dx"":-9,""dy"":-28,""t"":14114},{""x"":1443,""y"":802,""dx"":-8,""dy"":-19,""t"":14149},{""x"":1438,""y"":811,""dx"":-13,""dy"":-10,""t"":14182},{""x"":1432,""y"":813,""dx"":-19,""dy"":-8,""t"":14216},{""x"":1430,""y"":820,""dx"":-21,""dy"":-1,""t"":14250},{""x"":1428,""y"":817,""dx"":-23,""dy"":-4,""t"":14285},{""x"":1424,""y"":821,""dx"":-27,""dy"":0,""t"":14318},{""x"":1418,""y"":832,""dx"":-33,""dy"":11,""t"":14353},{""x"":1421,""y"":842,""dx"":-30,""dy"":21,""t"":14386},{""x"":1423,""y"":845,""dx"":-28,""dy"":24,""t"":14420},{""x"":1423,""y"":868,""dx"":-28,""dy"":47,""t"":14454},{""x"":1422,""y"":853,""dx"":-29,""dy"":32,""t"":14488},{""x"":1419,""y"":858,""dx"":-32,""dy"":37,""t"":14522},{""x"":1415,""y"":861,""dx"":-36,""dy"":40,""t"":14556},{""x"":1409,""y"":859,""dx"":-42,""dy"":38,""t"":14590},{""x"":1409,""y"":862,""dx"":-42,""dy"":41,""t"":14625},{""x"":1403,""y"":862,""dx"":-48,""dy"":41,""t"":14658},{""x"":1400,""y"":856,""dx"":-51,""dy"":35,""t"":14692},{""x"":1400,""y"":854,""dx"":-51,""dy"":33,""t"":14725},{""x"":1400,""y"":863,""dx"":-51,""dy"":42,""t"":14760},{""x"":1401,""y"":871,""dx"":-50,""dy"":50,""t"":14792},{""x"":1404,""y"":873,""dx"":-47,""dy"":52,""t"":14828},{""x"":1393,""y"":877,""dx"":-58,""dy"":56,""t"":14862},{""x"":1375,""y"":862,""dx"":-76,""dy"":41,""t"":14896},{""x"":1362,""y"":853,""dx"":-89,""dy"":32,""t"":14931},{""x"":1355,""y"":862,""dx"":-96,""dy"":41,""t"":14965},{""x"":1348,""y"":863,""dx"":-103,""dy"":42,""t"":14997}]]","[100,100,83.05084745762711,96.55172413793103,83.05084745762711]","[{""x"":2.7288135593220337,""y"":81.05084745762711,""r"":23.297447130614803},{""x"":9.583333333333334,""y"":0.38333333333333336,""r"":27.824272277551103},{""x"":30.779661016949152,""y"":95.98305084745763,""r"":67.53792172135243},{""x"":125.44827586206897,""y"":112.08620689655173,""r"":34.48397258052467},{""x"":-70.38983050847457,""y"":49.49152542372882,""r"":82.66095960629546}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.41","validate","","","","","","","","","",""
