"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","stimulus","load_time","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","phase","ans","ISI","type","size","webgazer_data","webgazer_targets","webgazer_targets_data","correct","response_target","response_answer"
"true","fullscreen","0","3814","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","3821","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","7782","0.0-2.0-0.0","","","","","3959","{""name"":""张小雨"",""age"":""23""}","","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","9214","0.0-2.0-1.0","","","","","1430","{""sex"":""女""}","[0]","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","4","9854","0.0-3.0","","","","","638"," ","","<p>实验说明：该实验根据颜色和形状各有两组，每组实验开始前会有一个眼动校准。</p><p>按""space""键继续。</p>","","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","5","18165","0.0-4.0","","","","","","","","","746","","","","","","","","","","","","","","","","",""
"","html-button-response","6","19550","0.0-5.0-0.0","","","","","1383","0","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","7","32692","0.0-5.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","8","35397","0.0-5.0-2.0","","","","","2704","0","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","","",""
"","webgazer-validate","9","53023","0.0-5.0-3.0","","","","","","","","","","[[{""x"":493,""y"":351,""dx"":2,""dy"":70,""t"":990},{""x"":498,""y"":387,""dx"":7,""dy"":106,""t"":1024},{""x"":519,""y"":342,""dx"":28,""dy"":61,""t"":1058},{""x"":522,""y"":322,""dx"":31,""dy"":41,""t"":1092},{""x"":545,""y"":360,""dx"":54,""dy"":79,""t"":1126},{""x"":510,""y"":313,""dx"":19,""dy"":32,""t"":1160},{""x"":459,""y"":274,""dx"":-32,""dy"":-7,""t"":1194},{""x"":503,""y"":317,""dx"":12,""dy"":36,""t"":1228},{""x"":482,""y"":301,""dx"":-9,""dy"":20,""t"":1262},{""x"":477,""y"":300,""dx"":-14,""dy"":19,""t"":1296},{""x"":461,""y"":291,""dx"":-30,""dy"":10,""t"":1330},{""x"":485,""y"":292,""dx"":-6,""dy"":11,""t"":1364},{""x"":458,""y"":311,""dx"":-33,""dy"":30,""t"":1398},{""x"":421,""y"":304,""dx"":-70,""dy"":23,""t"":1432},{""x"":434,""y"":334,""dx"":-57,""dy"":53,""t"":1466},{""x"":421,""y"":323,""dx"":-70,""dy"":42,""t"":1500},{""x"":450,""y"":312,""dx"":-41,""dy"":31,""t"":1534},{""x"":471,""y"":329,""dx"":-20,""dy"":48,""t"":1566},{""x"":515,""y"":360,""dx"":24,""dy"":79,""t"":1603},{""x"":501,""y"":317,""dx"":10,""dy"":36,""t"":1636},{""x"":498,""y"":368,""dx"":7,""dy"":87,""t"":1670},{""x"":476,""y"":378,""dx"":-15,""dy"":97,""t"":1704},{""x"":506,""y"":360,""dx"":15,""dy"":79,""t"":1739},{""x"":502,""y"":314,""dx"":11,""dy"":33,""t"":1772},{""x"":488,""y"":326,""dx"":-3,""dy"":45,""t"":1805},{""x"":437,""y"":288,""dx"":-54,""dy"":7,""t"":1840},{""x"":427,""y"":248,""dx"":-64,""dy"":-33,""t"":1874},{""x"":423,""y"":265,""dx"":-68,""dy"":-16,""t"":1907},{""x"":469,""y"":311,""dx"":-22,""dy"":30,""t"":1942},{""x"":509,""y"":351,""dx"":18,""dy"":70,""t"":1974},{""x"":538,""y"":353,""dx"":47,""dy"":72,""t"":2011},{""x"":547,""y"":381,""dx"":56,""dy"":100,""t"":2044},{""x"":522,""y"":412,""dx"":31,""dy"":131,""t"":2077},{""x"":523,""y"":446,""dx"":32,""dy"":165,""t"":2112},{""x"":495,""y"":395,""dx"":4,""dy"":114,""t"":2146},{""x"":529,""y"":350,""dx"":38,""dy"":69,""t"":2180},{""x"":500,""y"":326,""dx"":9,""dy"":45,""t"":2214},{""x"":498,""y"":324,""dx"":7,""dy"":43,""t"":2248},{""x"":528,""y"":340,""dx"":37,""dy"":59,""t"":2281},{""x"":504,""y"":343,""dx"":13,""dy"":62,""t"":2315},{""x"":510,""y"":343,""dx"":19,""dy"":62,""t"":2350},{""x"":532,""y"":370,""dx"":41,""dy"":89,""t"":2384},{""x"":497,""y"":362,""dx"":6,""dy"":81,""t"":2418},{""x"":503,""y"":411,""dx"":12,""dy"":130,""t"":2453},{""x"":513,""y"":456,""dx"":22,""dy"":175,""t"":2486},{""x"":512,""y"":464,""dx"":21,""dy"":183,""t"":2520},{""x"":500,""y"":482,""dx"":9,""dy"":201,""t"":2555},{""x"":487,""y"":491,""dx"":-4,""dy"":210,""t"":2588},{""x"":479,""y"":452,""dx"":-12,""dy"":171,""t"":2622},{""x"":485,""y"":490,""dx"":-6,""dy"":209,""t"":2655},{""x"":461,""y"":432,""dx"":-30,""dy"":151,""t"":2689},{""x"":467,""y"":443,""dx"":-24,""dy"":162,""t"":2724},{""x"":510,""y"":475,""dx"":19,""dy"":194,""t"":2758},{""x"":532,""y"":516,""dx"":41,""dy"":235,""t"":2792},{""x"":581,""y"":533,""dx"":90,""dy"":252,""t"":2826},{""x"":588,""y"":543,""dx"":97,""dy"":262,""t"":2860},{""x"":603,""y"":550,""dx"":112,""dy"":269,""t"":2895},{""x"":569,""y"":554,""dx"":78,""dy"":273,""t"":2929},{""x"":546,""y"":531,""dx"":55,""dy"":250,""t"":2962},{""x"":690,""y"":519,""dx"":199,""dy"":238,""t"":2996}],[{""x"":1404,""y"":335,""dx"":-47,""dy"":54,""t"":4017},{""x"":1398,""y"":357,""dx"":-53,""dy"":76,""t"":4049},{""x"":1401,""y"":377,""dx"":-50,""dy"":96,""t"":4083},{""x"":1402,""y"":336,""dx"":-49,""dy"":55,""t"":4118},{""x"":1409,""y"":333,""dx"":-42,""dy"":52,""t"":4152},{""x"":1425,""y"":337,""dx"":-26,""dy"":56,""t"":4186},{""x"":1439,""y"":315,""dx"":-12,""dy"":34,""t"":4220},{""x"":1433,""y"":294,""dx"":-18,""dy"":13,""t"":4255},{""x"":1437,""y"":287,""dx"":-14,""dy"":6,""t"":4288},{""x"":1452,""y"":286,""dx"":1,""dy"":5,""t"":4322},{""x"":1446,""y"":283,""dx"":-5,""dy"":2,""t"":4356},{""x"":1453,""y"":296,""dx"":2,""dy"":15,""t"":4390},{""x"":1462,""y"":289,""dx"":11,""dy"":8,""t"":4425},{""x"":1448,""y"":292,""dx"":-3,""dy"":11,""t"":4458},{""x"":1465,""y"":286,""dx"":14,""dy"":5,""t"":4492},{""x"":1477,""y"":279,""dx"":26,""dy"":-2,""t"":4526},{""x"":1463,""y"":295,""dx"":12,""dy"":14,""t"":4561},{""x"":1434,""y"":340,""dx"":-17,""dy"":59,""t"":4594},{""x"":1471,""y"":320,""dx"":20,""dy"":39,""t"":4628},{""x"":1464,""y"":336,""dx"":13,""dy"":55,""t"":4662},{""x"":1460,""y"":321,""dx"":9,""dy"":40,""t"":4696},{""x"":1430,""y"":323,""dx"":-21,""dy"":42,""t"":4730},{""x"":1429,""y"":329,""dx"":-22,""dy"":48,""t"":4764},{""x"":1412,""y"":341,""dx"":-39,""dy"":60,""t"":4798},{""x"":1402,""y"":325,""dx"":-49,""dy"":44,""t"":4831},{""x"":1402,""y"":320,""dx"":-49,""dy"":39,""t"":4867},{""x"":1398,""y"":361,""dx"":-53,""dy"":80,""t"":4900},{""x"":1405,""y"":344,""dx"":-46,""dy"":63,""t"":4934},{""x"":1409,""y"":333,""dx"":-42,""dy"":52,""t"":4968},{""x"":1414,""y"":336,""dx"":-37,""dy"":55,""t"":5003},{""x"":1413,""y"":351,""dx"":-38,""dy"":70,""t"":5037},{""x"":1421,""y"":343,""dx"":-30,""dy"":62,""t"":5070},{""x"":1406,""y"":340,""dx"":-45,""dy"":59,""t"":5104},{""x"":1394,""y"":336,""dx"":-57,""dy"":55,""t"":5136},{""x"":1383,""y"":318,""dx"":-68,""dy"":37,""t"":5172},{""x"":1389,""y"":322,""dx"":-62,""dy"":41,""t"":5206},{""x"":1412,""y"":302,""dx"":-39,""dy"":21,""t"":5240},{""x"":1411,""y"":332,""dx"":-40,""dy"":51,""t"":5274},{""x"":1430,""y"":336,""dx"":-21,""dy"":55,""t"":5308},{""x"":1435,""y"":327,""dx"":-16,""dy"":46,""t"":5341},{""x"":1406,""y"":389,""dx"":-45,""dy"":108,""t"":5376},{""x"":1422,""y"":373,""dx"":-29,""dy"":92,""t"":5409},{""x"":1429,""y"":366,""dx"":-22,""dy"":85,""t"":5444},{""x"":1439,""y"":370,""dx"":-12,""dy"":89,""t"":5478},{""x"":1426,""y"":384,""dx"":-25,""dy"":103,""t"":5512},{""x"":1429,""y"":381,""dx"":-22,""dy"":100,""t"":5546},{""x"":1404,""y"":424,""dx"":-47,""dy"":143,""t"":5580},{""x"":1386,""y"":408,""dx"":-65,""dy"":127,""t"":5614},{""x"":1371,""y"":402,""dx"":-80,""dy"":121,""t"":5648},{""x"":1380,""y"":390,""dx"":-71,""dy"":109,""t"":5682},{""x"":1390,""y"":380,""dx"":-61,""dy"":99,""t"":5716},{""x"":1404,""y"":381,""dx"":-47,""dy"":100,""t"":5750},{""x"":1420,""y"":381,""dx"":-31,""dy"":100,""t"":5784},{""x"":1414,""y"":381,""dx"":-37,""dy"":100,""t"":5818},{""x"":1419,""y"":394,""dx"":-32,""dy"":113,""t"":5851},{""x"":1416,""y"":392,""dx"":-35,""dy"":111,""t"":5886},{""x"":1429,""y"":391,""dx"":-22,""dy"":110,""t"":5921},{""x"":1436,""y"":370,""dx"":-15,""dy"":89,""t"":5954},{""x"":1407,""y"":370,""dx"":-44,""dy"":89,""t"":5988}],[{""x"":1102,""y"":496,""dx"":131,""dy"":-55,""t"":7008},{""x"":1119,""y"":499,""dx"":148,""dy"":-52,""t"":7042},{""x"":1091,""y"":492,""dx"":120,""dy"":-59,""t"":7076},{""x"":1066,""y"":485,""dx"":95,""dy"":-66,""t"":7107},{""x"":1072,""y"":477,""dx"":101,""dy"":-74,""t"":7144},{""x"":1060,""y"":434,""dx"":89,""dy"":-117,""t"":7179},{""x"":1049,""y"":436,""dx"":78,""dy"":-115,""t"":7212},{""x"":1047,""y"":421,""dx"":76,""dy"":-130,""t"":7246},{""x"":1048,""y"":418,""dx"":77,""dy"":-133,""t"":7280},{""x"":1038,""y"":416,""dx"":67,""dy"":-135,""t"":7314},{""x"":1009,""y"":417,""dx"":38,""dy"":-134,""t"":7348},{""x"":1030,""y"":419,""dx"":59,""dy"":-132,""t"":7382},{""x"":1039,""y"":416,""dx"":68,""dy"":-135,""t"":7415},{""x"":1044,""y"":414,""dx"":73,""dy"":-137,""t"":7450},{""x"":1027,""y"":427,""dx"":56,""dy"":-124,""t"":7485},{""x"":1026,""y"":481,""dx"":55,""dy"":-70,""t"":7518},{""x"":997,""y"":580,""dx"":26,""dy"":29,""t"":7552},{""x"":977,""y"":694,""dx"":6,""dy"":143,""t"":7586},{""x"":964,""y"":812,""dx"":-7,""dy"":261,""t"":7620},{""x"":929,""y"":864,""dx"":-42,""dy"":313,""t"":7654},{""x"":897,""y"":911,""dx"":-74,""dy"":360,""t"":7688},{""x"":910,""y"":931,""dx"":-61,""dy"":380,""t"":7722},{""x"":901,""y"":913,""dx"":-70,""dy"":362,""t"":7755},{""x"":935,""y"":846,""dx"":-36,""dy"":295,""t"":7790},{""x"":959,""y"":819,""dx"":-12,""dy"":268,""t"":7824},{""x"":995,""y"":801,""dx"":24,""dy"":250,""t"":7858},{""x"":1011,""y"":756,""dx"":40,""dy"":205,""t"":7892},{""x"":1037,""y"":740,""dx"":66,""dy"":189,""t"":7926},{""x"":1048,""y"":696,""dx"":77,""dy"":145,""t"":7960},{""x"":1054,""y"":599,""dx"":83,""dy"":48,""t"":7995},{""x"":1069,""y"":561,""dx"":98,""dy"":10,""t"":8028},{""x"":1099,""y"":523,""dx"":128,""dy"":-28,""t"":8062},{""x"":1078,""y"":511,""dx"":107,""dy"":-40,""t"":8096},{""x"":1069,""y"":481,""dx"":98,""dy"":-70,""t"":8130},{""x"":1052,""y"":466,""dx"":81,""dy"":-85,""t"":8163},{""x"":1057,""y"":468,""dx"":86,""dy"":-83,""t"":8197},{""x"":1042,""y"":446,""dx"":71,""dy"":-105,""t"":8232},{""x"":1054,""y"":448,""dx"":83,""dy"":-103,""t"":8265},{""x"":1066,""y"":437,""dx"":95,""dy"":-114,""t"":8298},{""x"":1065,""y"":412,""dx"":94,""dy"":-139,""t"":8334},{""x"":1091,""y"":408,""dx"":120,""dy"":-143,""t"":8368},{""x"":1090,""y"":412,""dx"":119,""dy"":-139,""t"":8402},{""x"":1113,""y"":420,""dx"":142,""dy"":-131,""t"":8437},{""x"":1117,""y"":428,""dx"":146,""dy"":-123,""t"":8471},{""x"":1100,""y"":437,""dx"":129,""dy"":-114,""t"":8504},{""x"":1087,""y"":443,""dx"":116,""dy"":-108,""t"":8538},{""x"":1075,""y"":451,""dx"":104,""dy"":-100,""t"":8599},{""x"":1065,""y"":458,""dx"":94,""dy"":-93,""t"":8613},{""x"":1056,""y"":462,""dx"":85,""dy"":-89,""t"":8639},{""x"":1035,""y"":469,""dx"":64,""dy"":-82,""t"":8673},{""x"":1018,""y"":474,""dx"":47,""dy"":-77,""t"":8706},{""x"":1024,""y"":474,""dx"":53,""dy"":-77,""t"":8742},{""x"":1016,""y"":488,""dx"":45,""dy"":-63,""t"":8776},{""x"":1013,""y"":521,""dx"":42,""dy"":-30,""t"":8811},{""x"":1044,""y"":497,""dx"":73,""dy"":-54,""t"":8843},{""x"":1088,""y"":512,""dx"":117,""dy"":-39,""t"":8877},{""x"":1101,""y"":520,""dx"":130,""dy"":-31,""t"":8912},{""x"":1120,""y"":526,""dx"":149,""dy"":-25,""t"":8946},{""x"":1135,""y"":549,""dx"":164,""dy"":-2,""t"":8980},{""x"":1105,""y"":577,""dx"":134,""dy"":26,""t"":9014}],[{""x"":646,""y"":755,""dx"":155,""dy"":-66,""t"":10034},{""x"":633,""y"":757,""dx"":142,""dy"":-64,""t"":10068},{""x"":657,""y"":731,""dx"":166,""dy"":-90,""t"":10103},{""x"":689,""y"":702,""dx"":198,""dy"":-119,""t"":10136},{""x"":688,""y"":708,""dx"":197,""dy"":-113,""t"":10170},{""x"":670,""y"":733,""dx"":179,""dy"":-88,""t"":10204},{""x"":648,""y"":736,""dx"":157,""dy"":-85,""t"":10238},{""x"":629,""y"":738,""dx"":138,""dy"":-83,""t"":10270},{""x"":623,""y"":747,""dx"":132,""dy"":-74,""t"":10305},{""x"":641,""y"":742,""dx"":150,""dy"":-79,""t"":10340},{""x"":674,""y"":740,""dx"":183,""dy"":-81,""t"":10374},{""x"":668,""y"":765,""dx"":177,""dy"":-56,""t"":10408},{""x"":695,""y"":791,""dx"":204,""dy"":-30,""t"":10442},{""x"":675,""y"":788,""dx"":184,""dy"":-33,""t"":10476},{""x"":655,""y"":791,""dx"":164,""dy"":-30,""t"":10510},{""x"":666,""y"":758,""dx"":175,""dy"":-63,""t"":10543},{""x"":656,""y"":756,""dx"":165,""dy"":-65,""t"":10578},{""x"":628,""y"":810,""dx"":137,""dy"":-11,""t"":10613},{""x"":616,""y"":793,""dx"":125,""dy"":-28,""t"":10646},{""x"":606,""y"":778,""dx"":115,""dy"":-43,""t"":10678},{""x"":616,""y"":758,""dx"":125,""dy"":-63,""t"":10714},{""x"":636,""y"":744,""dx"":145,""dy"":-77,""t"":10748},{""x"":624,""y"":752,""dx"":133,""dy"":-69,""t"":10782},{""x"":644,""y"":738,""dx"":153,""dy"":-83,""t"":10816},{""x"":629,""y"":744,""dx"":138,""dy"":-77,""t"":10849},{""x"":648,""y"":774,""dx"":157,""dy"":-47,""t"":10884},{""x"":632,""y"":790,""dx"":141,""dy"":-31,""t"":10918},{""x"":614,""y"":789,""dx"":123,""dy"":-32,""t"":10952},{""x"":595,""y"":827,""dx"":104,""dy"":6,""t"":10986},{""x"":601,""y"":810,""dx"":110,""dy"":-11,""t"":11020},{""x"":595,""y"":819,""dx"":104,""dy"":-2,""t"":11055},{""x"":612,""y"":784,""dx"":121,""dy"":-37,""t"":11088},{""x"":604,""y"":811,""dx"":113,""dy"":-10,""t"":11122},{""x"":593,""y"":826,""dx"":102,""dy"":5,""t"":11155},{""x"":582,""y"":822,""dx"":91,""dy"":1,""t"":11190},{""x"":640,""y"":842,""dx"":149,""dy"":21,""t"":11224},{""x"":628,""y"":810,""dx"":137,""dy"":-11,""t"":11257},{""x"":604,""y"":824,""dx"":113,""dy"":3,""t"":11292},{""x"":615,""y"":777,""dx"":124,""dy"":-44,""t"":11326},{""x"":638,""y"":752,""dx"":147,""dy"":-69,""t"":11360},{""x"":659,""y"":746,""dx"":168,""dy"":-75,""t"":11393},{""x"":652,""y"":734,""dx"":161,""dy"":-87,""t"":11428},{""x"":688,""y"":765,""dx"":197,""dy"":-56,""t"":11461},{""x"":710,""y"":758,""dx"":219,""dy"":-63,""t"":11496},{""x"":677,""y"":769,""dx"":186,""dy"":-52,""t"":11530},{""x"":676,""y"":751,""dx"":185,""dy"":-70,""t"":11563},{""x"":652,""y"":739,""dx"":161,""dy"":-82,""t"":11598},{""x"":698,""y"":756,""dx"":207,""dy"":-65,""t"":11633},{""x"":683,""y"":785,""dx"":192,""dy"":-36,""t"":11665},{""x"":699,""y"":796,""dx"":208,""dy"":-25,""t"":11700},{""x"":713,""y"":810,""dx"":222,""dy"":-11,""t"":11734},{""x"":723,""y"":799,""dx"":232,""dy"":-22,""t"":11768},{""x"":680,""y"":833,""dx"":189,""dy"":12,""t"":11802},{""x"":697,""y"":823,""dx"":206,""dy"":2,""t"":11835},{""x"":712,""y"":814,""dx"":221,""dy"":-7,""t"":11867},{""x"":698,""y"":794,""dx"":207,""dy"":-27,""t"":11904},{""x"":677,""y"":787,""dx"":186,""dy"":-34,""t"":11938},{""x"":666,""y"":785,""dx"":175,""dy"":-36,""t"":11972},{""x"":679,""y"":777,""dx"":188,""dy"":-44,""t"":12006}],[{""x"":1195,""y"":608,""dx"":-256,""dy"":-213,""t"":13026},{""x"":1130,""y"":654,""dx"":-321,""dy"":-167,""t"":13061},{""x"":1126,""y"":685,""dx"":-325,""dy"":-136,""t"":13094},{""x"":1138,""y"":723,""dx"":-313,""dy"":-98,""t"":13128},{""x"":1193,""y"":676,""dx"":-258,""dy"":-145,""t"":13162},{""x"":1191,""y"":729,""dx"":-260,""dy"":-92,""t"":13196},{""x"":1194,""y"":691,""dx"":-257,""dy"":-130,""t"":13230},{""x"":1193,""y"":654,""dx"":-258,""dy"":-167,""t"":13264},{""x"":1211,""y"":625,""dx"":-240,""dy"":-196,""t"":13298},{""x"":1213,""y"":599,""dx"":-238,""dy"":-222,""t"":13332},{""x"":1201,""y"":588,""dx"":-250,""dy"":-233,""t"":13366},{""x"":1192,""y"":643,""dx"":-259,""dy"":-178,""t"":13400},{""x"":1215,""y"":607,""dx"":-236,""dy"":-214,""t"":13434},{""x"":1225,""y"":592,""dx"":-226,""dy"":-229,""t"":13465},{""x"":1232,""y"":568,""dx"":-219,""dy"":-253,""t"":13503},{""x"":1233,""y"":550,""dx"":-218,""dy"":-271,""t"":13536},{""x"":1235,""y"":552,""dx"":-216,""dy"":-269,""t"":13570},{""x"":1232,""y"":550,""dx"":-219,""dy"":-271,""t"":13605},{""x"":1225,""y"":575,""dx"":-226,""dy"":-246,""t"":13639},{""x"":1219,""y"":614,""dx"":-232,""dy"":-207,""t"":13673},{""x"":1198,""y"":616,""dx"":-253,""dy"":-205,""t"":13705},{""x"":1198,""y"":600,""dx"":-253,""dy"":-221,""t"":13740},{""x"":1204,""y"":615,""dx"":-247,""dy"":-206,""t"":13774},{""x"":1195,""y"":627,""dx"":-256,""dy"":-194,""t"":13808},{""x"":1187,""y"":637,""dx"":-264,""dy"":-184,""t"":13839},{""x"":1195,""y"":649,""dx"":-256,""dy"":-172,""t"":13876},{""x"":1238,""y"":595,""dx"":-213,""dy"":-226,""t"":13910},{""x"":1248,""y"":551,""dx"":-203,""dy"":-270,""t"":13944},{""x"":1297,""y"":522,""dx"":-154,""dy"":-299,""t"":13977},{""x"":1284,""y"":527,""dx"":-167,""dy"":-294,""t"":14011},{""x"":1272,""y"":505,""dx"":-179,""dy"":-316,""t"":14046},{""x"":1273,""y"":472,""dx"":-178,""dy"":-349,""t"":14080},{""x"":1249,""y"":517,""dx"":-202,""dy"":-304,""t"":14114},{""x"":1257,""y"":526,""dx"":-194,""dy"":-295,""t"":14148},{""x"":1233,""y"":563,""dx"":-218,""dy"":-258,""t"":14183},{""x"":1239,""y"":547,""dx"":-212,""dy"":-274,""t"":14216},{""x"":1224,""y"":579,""dx"":-227,""dy"":-242,""t"":14251},{""x"":1219,""y"":558,""dx"":-232,""dy"":-263,""t"":14284},{""x"":1224,""y"":542,""dx"":-227,""dy"":-279,""t"":14317},{""x"":1224,""y"":571,""dx"":-227,""dy"":-250,""t"":14353},{""x"":1187,""y"":660,""dx"":-264,""dy"":-161,""t"":14387},{""x"":1200,""y"":607,""dx"":-251,""dy"":-214,""t"":14420},{""x"":1220,""y"":569,""dx"":-231,""dy"":-252,""t"":14454},{""x"":1217,""y"":587,""dx"":-234,""dy"":-234,""t"":14488},{""x"":1242,""y"":576,""dx"":-209,""dy"":-245,""t"":14523},{""x"":1239,""y"":582,""dx"":-212,""dy"":-239,""t"":14555},{""x"":1217,""y"":598,""dx"":-234,""dy"":-223,""t"":14591},{""x"":1214,""y"":644,""dx"":-237,""dy"":-177,""t"":14624},{""x"":1231,""y"":610,""dx"":-220,""dy"":-211,""t"":14658},{""x"":1244,""y"":562,""dx"":-207,""dy"":-259,""t"":14692},{""x"":1250,""y"":537,""dx"":-201,""dy"":-284,""t"":14725},{""x"":1247,""y"":573,""dx"":-204,""dy"":-248,""t"":14760},{""x"":1260,""y"":550,""dx"":-191,""dy"":-271,""t"":14794},{""x"":1252,""y"":540,""dx"":-199,""dy"":-281,""t"":14828},{""x"":1253,""y"":567,""dx"":-198,""dy"":-254,""t"":14863},{""x"":1251,""y"":570,""dx"":-200,""dy"":-251,""t"":14895},{""x"":1240,""y"":611,""dx"":-211,""dy"":-210,""t"":14930},{""x"":1232,""y"":664,""dx"":-219,""dy"":-157,""t"":14965},{""x"":1228,""y"":712,""dx"":-223,""dy"":-109,""t"":14998}]]","[83.33333333333334,100,83.33333333333334,77.96610169491525,0]","[{""x"":10.816666666666666,""y"":97.93333333333334,""r"":102.1145624849842},{""x"":-29.559322033898304,""y"":62.05084745762712,""r"":38.67171921804767},{""x"":72.75,""y"":-11.183333333333334,""r"":146.128595258841},{""x"":160.72881355932202,""y"":-45.86440677966102,""r"":40.2113955786997},{""x"":-229.38983050847457,""y"":-225.72881355932202,""r"":42.24430662366629}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.41","validate","","","","","","","","","","",""
