"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","stimulus","load_time","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","ans","ISI","size","shapeORcolor","webgazer_data","webgazer_targets","target","response_answer","correct","webgazer_targets_data"
"true","fullscreen","0","5747","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","5754","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","11470","0.0-2.0-0.0","","","","","5710","{""name"":""syx"",""age"":""22""}","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","13142","0.0-2.0-1.0","","","","","1670","{""sex"":""女""}","[0]","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","4","14654","0.0-3.0","","","","","1510"," ","","<p>实验说明：该实验根据颜色和形状各有两组，每组实验开始前会有一个眼动校准。</p><p>按""space""键继续。</p>","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","5","20032","0.0-4.0","","","","","","","","","1512","","","","","","","","","","","","","","","",""
"","html-button-response","6","21597","0.0-5.0-0.0","","","","","1563","0","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","7","32854","0.0-5.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","8","33805","0.0-5.0-2.0","","","","","950","0","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","",""
"","webgazer-validate","9","51707","0.0-5.0-3.0","","","","","","","","","","[[{""x"":480,""y"":292,""dx"":-11,""dy"":11,""t"":990},{""x"":477,""y"":302,""dx"":-14,""dy"":21,""t"":1023},{""x"":479,""y"":311,""dx"":-12,""dy"":30,""t"":1057},{""x"":485,""y"":306,""dx"":-6,""dy"":25,""t"":1092},{""x"":497,""y"":293,""dx"":6,""dy"":12,""t"":1126},{""x"":517,""y"":305,""dx"":26,""dy"":24,""t"":1161},{""x"":534,""y"":316,""dx"":43,""dy"":35,""t"":1192},{""x"":534,""y"":296,""dx"":43,""dy"":15,""t"":1228},{""x"":540,""y"":306,""dx"":49,""dy"":25,""t"":1262},{""x"":557,""y"":308,""dx"":66,""dy"":27,""t"":1297},{""x"":563,""y"":309,""dx"":72,""dy"":28,""t"":1329},{""x"":571,""y"":331,""dx"":80,""dy"":50,""t"":1365},{""x"":570,""y"":340,""dx"":79,""dy"":59,""t"":1398},{""x"":567,""y"":336,""dx"":76,""dy"":55,""t"":1432},{""x"":571,""y"":339,""dx"":80,""dy"":58,""t"":1466},{""x"":580,""y"":343,""dx"":89,""dy"":62,""t"":1501},{""x"":563,""y"":343,""dx"":72,""dy"":62,""t"":1534},{""x"":548,""y"":349,""dx"":57,""dy"":68,""t"":1568},{""x"":536,""y"":356,""dx"":45,""dy"":75,""t"":1599},{""x"":550,""y"":373,""dx"":59,""dy"":92,""t"":1636},{""x"":546,""y"":361,""dx"":55,""dy"":80,""t"":1669},{""x"":548,""y"":371,""dx"":57,""dy"":90,""t"":1703},{""x"":527,""y"":357,""dx"":36,""dy"":76,""t"":1738},{""x"":521,""y"":354,""dx"":30,""dy"":73,""t"":1772},{""x"":525,""y"":352,""dx"":34,""dy"":71,""t"":1806},{""x"":525,""y"":355,""dx"":34,""dy"":74,""t"":1840},{""x"":514,""y"":357,""dx"":23,""dy"":76,""t"":1874},{""x"":524,""y"":358,""dx"":33,""dy"":77,""t"":1908},{""x"":533,""y"":355,""dx"":42,""dy"":74,""t"":1942},{""x"":543,""y"":357,""dx"":52,""dy"":76,""t"":1976},{""x"":541,""y"":358,""dx"":50,""dy"":77,""t"":2012},{""x"":533,""y"":353,""dx"":42,""dy"":72,""t"":2044},{""x"":528,""y"":344,""dx"":37,""dy"":63,""t"":2078},{""x"":528,""y"":339,""dx"":37,""dy"":58,""t"":2113},{""x"":534,""y"":348,""dx"":43,""dy"":67,""t"":2146},{""x"":541,""y"":327,""dx"":50,""dy"":46,""t"":2181},{""x"":541,""y"":328,""dx"":50,""dy"":47,""t"":2214},{""x"":539,""y"":326,""dx"":48,""dy"":45,""t"":2248},{""x"":545,""y"":350,""dx"":54,""dy"":69,""t"":2281},{""x"":532,""y"":338,""dx"":41,""dy"":57,""t"":2316},{""x"":535,""y"":335,""dx"":44,""dy"":54,""t"":2350},{""x"":526,""y"":312,""dx"":35,""dy"":31,""t"":2385},{""x"":525,""y"":317,""dx"":34,""dy"":36,""t"":2417},{""x"":519,""y"":333,""dx"":28,""dy"":52,""t"":2452},{""x"":521,""y"":333,""dx"":30,""dy"":52,""t"":2487},{""x"":519,""y"":346,""dx"":28,""dy"":65,""t"":2520},{""x"":524,""y"":350,""dx"":33,""dy"":69,""t"":2554},{""x"":526,""y"":352,""dx"":35,""dy"":71,""t"":2588},{""x"":536,""y"":356,""dx"":45,""dy"":75,""t"":2623},{""x"":525,""y"":343,""dx"":34,""dy"":62,""t"":2656},{""x"":536,""y"":348,""dx"":45,""dy"":67,""t"":2690},{""x"":541,""y"":347,""dx"":50,""dy"":66,""t"":2724},{""x"":535,""y"":344,""dx"":44,""dy"":63,""t"":2758},{""x"":538,""y"":346,""dx"":47,""dy"":65,""t"":2821},{""x"":541,""y"":356,""dx"":50,""dy"":75,""t"":2828},{""x"":535,""y"":347,""dx"":44,""dy"":66,""t"":2860},{""x"":534,""y"":335,""dx"":43,""dy"":54,""t"":2893},{""x"":539,""y"":342,""dx"":48,""dy"":61,""t"":2928},{""x"":541,""y"":347,""dx"":50,""dy"":66,""t"":2962}],[{""x"":1549,""y"":361,""dx"":98,""dy"":80,""t"":4016},{""x"":1535,""y"":359,""dx"":84,""dy"":78,""t"":4050},{""x"":1526,""y"":360,""dx"":75,""dy"":79,""t"":4084},{""x"":1516,""y"":371,""dx"":65,""dy"":90,""t"":4118},{""x"":1513,""y"":378,""dx"":62,""dy"":97,""t"":4153},{""x"":1508,""y"":390,""dx"":57,""dy"":109,""t"":4187},{""x"":1504,""y"":399,""dx"":53,""dy"":118,""t"":4220},{""x"":1504,""y"":409,""dx"":53,""dy"":128,""t"":4254},{""x"":1495,""y"":391,""dx"":44,""dy"":110,""t"":4288},{""x"":1489,""y"":382,""dx"":38,""dy"":101,""t"":4322},{""x"":1488,""y"":377,""dx"":37,""dy"":96,""t"":4356},{""x"":1493,""y"":377,""dx"":42,""dy"":96,""t"":4392},{""x"":1494,""y"":370,""dx"":43,""dy"":89,""t"":4424},{""x"":1494,""y"":364,""dx"":43,""dy"":83,""t"":4458},{""x"":1497,""y"":357,""dx"":46,""dy"":76,""t"":4492},{""x"":1497,""y"":358,""dx"":46,""dy"":77,""t"":4526},{""x"":1493,""y"":344,""dx"":42,""dy"":63,""t"":4560},{""x"":1502,""y"":360,""dx"":51,""dy"":79,""t"":4594},{""x"":1495,""y"":358,""dx"":44,""dy"":77,""t"":4630},{""x"":1487,""y"":356,""dx"":36,""dy"":75,""t"":4662},{""x"":1481,""y"":357,""dx"":30,""dy"":76,""t"":4696},{""x"":1477,""y"":348,""dx"":26,""dy"":67,""t"":4729},{""x"":1492,""y"":349,""dx"":41,""dy"":68,""t"":4762},{""x"":1495,""y"":357,""dx"":44,""dy"":76,""t"":4798},{""x"":1499,""y"":360,""dx"":48,""dy"":79,""t"":4832},{""x"":1486,""y"":373,""dx"":35,""dy"":92,""t"":4865},{""x"":1497,""y"":382,""dx"":46,""dy"":101,""t"":4901},{""x"":1497,""y"":382,""dx"":46,""dy"":101,""t"":4934},{""x"":1486,""y"":388,""dx"":35,""dy"":107,""t"":4967},{""x"":1476,""y"":389,""dx"":25,""dy"":108,""t"":5001},{""x"":1462,""y"":396,""dx"":11,""dy"":115,""t"":5036},{""x"":1454,""y"":410,""dx"":3,""dy"":129,""t"":5070},{""x"":1472,""y"":411,""dx"":21,""dy"":130,""t"":5103},{""x"":1465,""y"":426,""dx"":14,""dy"":145,""t"":5138},{""x"":1453,""y"":415,""dx"":2,""dy"":134,""t"":5172},{""x"":1455,""y"":421,""dx"":4,""dy"":140,""t"":5206},{""x"":1468,""y"":422,""dx"":17,""dy"":141,""t"":5241},{""x"":1462,""y"":435,""dx"":11,""dy"":154,""t"":5273},{""x"":1450,""y"":437,""dx"":-1,""dy"":156,""t"":5308},{""x"":1467,""y"":428,""dx"":16,""dy"":147,""t"":5342},{""x"":1466,""y"":427,""dx"":15,""dy"":146,""t"":5375},{""x"":1457,""y"":436,""dx"":6,""dy"":155,""t"":5410},{""x"":1458,""y"":428,""dx"":7,""dy"":147,""t"":5443},{""x"":1462,""y"":423,""dx"":11,""dy"":142,""t"":5479},{""x"":1461,""y"":427,""dx"":10,""dy"":146,""t"":5512},{""x"":1461,""y"":421,""dx"":10,""dy"":140,""t"":5547},{""x"":1462,""y"":409,""dx"":11,""dy"":128,""t"":5580},{""x"":1485,""y"":401,""dx"":34,""dy"":120,""t"":5614},{""x"":1476,""y"":395,""dx"":25,""dy"":114,""t"":5648},{""x"":1474,""y"":389,""dx"":23,""dy"":108,""t"":5681},{""x"":1466,""y"":379,""dx"":15,""dy"":98,""t"":5716},{""x"":1463,""y"":376,""dx"":12,""dy"":95,""t"":5749},{""x"":1463,""y"":381,""dx"":12,""dy"":100,""t"":5784},{""x"":1461,""y"":371,""dx"":10,""dy"":90,""t"":5818},{""x"":1482,""y"":370,""dx"":31,""dy"":89,""t"":5852},{""x"":1496,""y"":353,""dx"":45,""dy"":72,""t"":5886},{""x"":1490,""y"":354,""dx"":39,""dy"":73,""t"":5920},{""x"":1499,""y"":361,""dx"":48,""dy"":80,""t"":5954},{""x"":1491,""y"":370,""dx"":40,""dy"":89,""t"":5988}],[{""x"":917,""y"":575,""dx"":-54,""dy"":24,""t"":7007},{""x"":921,""y"":578,""dx"":-50,""dy"":27,""t"":7042},{""x"":926,""y"":594,""dx"":-45,""dy"":43,""t"":7076},{""x"":930,""y"":610,""dx"":-41,""dy"":59,""t"":7110},{""x"":932,""y"":612,""dx"":-39,""dy"":61,""t"":7145},{""x"":932,""y"":607,""dx"":-39,""dy"":56,""t"":7178},{""x"":939,""y"":604,""dx"":-32,""dy"":53,""t"":7213},{""x"":934,""y"":609,""dx"":-37,""dy"":58,""t"":7246},{""x"":944,""y"":596,""dx"":-27,""dy"":45,""t"":7280},{""x"":955,""y"":570,""dx"":-16,""dy"":19,""t"":7313},{""x"":955,""y"":568,""dx"":-16,""dy"":17,""t"":7349},{""x"":949,""y"":570,""dx"":-22,""dy"":19,""t"":7381},{""x"":954,""y"":574,""dx"":-17,""dy"":23,""t"":7416},{""x"":943,""y"":579,""dx"":-28,""dy"":28,""t"":7449},{""x"":936,""y"":562,""dx"":-35,""dy"":11,""t"":7484},{""x"":939,""y"":574,""dx"":-32,""dy"":23,""t"":7518},{""x"":942,""y"":591,""dx"":-29,""dy"":40,""t"":7553},{""x"":959,""y"":587,""dx"":-12,""dy"":36,""t"":7586},{""x"":959,""y"":572,""dx"":-12,""dy"":21,""t"":7620},{""x"":954,""y"":574,""dx"":-17,""dy"":23,""t"":7653},{""x"":951,""y"":578,""dx"":-20,""dy"":27,""t"":7689},{""x"":942,""y"":589,""dx"":-29,""dy"":38,""t"":7721},{""x"":944,""y"":586,""dx"":-27,""dy"":35,""t"":7756},{""x"":952,""y"":588,""dx"":-19,""dy"":37,""t"":7791},{""x"":947,""y"":595,""dx"":-24,""dy"":44,""t"":7824},{""x"":970,""y"":627,""dx"":-1,""dy"":76,""t"":7857},{""x"":948,""y"":713,""dx"":-23,""dy"":162,""t"":7892},{""x"":930,""y"":786,""dx"":-41,""dy"":235,""t"":7924},{""x"":931,""y"":825,""dx"":-40,""dy"":274,""t"":7961},{""x"":912,""y"":816,""dx"":-59,""dy"":265,""t"":7994},{""x"":910,""y"":811,""dx"":-61,""dy"":260,""t"":8028},{""x"":908,""y"":764,""dx"":-63,""dy"":213,""t"":8062},{""x"":923,""y"":726,""dx"":-48,""dy"":175,""t"":8096},{""x"":956,""y"":704,""dx"":-15,""dy"":153,""t"":8130},{""x"":970,""y"":695,""dx"":-1,""dy"":144,""t"":8165},{""x"":979,""y"":684,""dx"":8,""dy"":133,""t"":8197},{""x"":979,""y"":671,""dx"":8,""dy"":120,""t"":8232},{""x"":998,""y"":647,""dx"":27,""dy"":96,""t"":8267},{""x"":1008,""y"":607,""dx"":37,""dy"":56,""t"":8299},{""x"":1007,""y"":597,""dx"":36,""dy"":46,""t"":8332},{""x"":997,""y"":599,""dx"":26,""dy"":48,""t"":8368},{""x"":1007,""y"":595,""dx"":36,""dy"":44,""t"":8402},{""x"":1021,""y"":588,""dx"":50,""dy"":37,""t"":8437},{""x"":1032,""y"":560,""dx"":61,""dy"":9,""t"":8471},{""x"":1023,""y"":570,""dx"":52,""dy"":19,""t"":8504},{""x"":1027,""y"":552,""dx"":56,""dy"":1,""t"":8537},{""x"":1017,""y"":563,""dx"":46,""dy"":12,""t"":8572},{""x"":1006,""y"":592,""dx"":35,""dy"":41,""t"":8607},{""x"":1019,""y"":599,""dx"":48,""dy"":48,""t"":8640},{""x"":1049,""y"":601,""dx"":78,""dy"":50,""t"":8674},{""x"":1056,""y"":589,""dx"":85,""dy"":38,""t"":8707},{""x"":1061,""y"":579,""dx"":90,""dy"":28,""t"":8742},{""x"":1062,""y"":595,""dx"":91,""dy"":44,""t"":8776},{""x"":1068,""y"":605,""dx"":97,""dy"":54,""t"":8810},{""x"":1076,""y"":604,""dx"":105,""dy"":53,""t"":8844},{""x"":1075,""y"":611,""dx"":104,""dy"":60,""t"":8878},{""x"":1074,""y"":619,""dx"":103,""dy"":68,""t"":8912},{""x"":1071,""y"":601,""dx"":100,""dy"":50,""t"":8947},{""x"":1072,""y"":623,""dx"":101,""dy"":72,""t"":8980}],[{""x"":563,""y"":826,""dx"":72,""dy"":5,""t"":10000},{""x"":585,""y"":839,""dx"":94,""dy"":18,""t"":10034},{""x"":600,""y"":854,""dx"":109,""dy"":33,""t"":10069},{""x"":585,""y"":815,""dx"":94,""dy"":-6,""t"":10101},{""x"":606,""y"":830,""dx"":115,""dy"":9,""t"":10136},{""x"":622,""y"":838,""dx"":131,""dy"":17,""t"":10170},{""x"":631,""y"":850,""dx"":140,""dy"":29,""t"":10203},{""x"":647,""y"":862,""dx"":156,""dy"":41,""t"":10238},{""x"":661,""y"":873,""dx"":170,""dy"":52,""t"":10273},{""x"":662,""y"":865,""dx"":171,""dy"":44,""t"":10306},{""x"":666,""y"":869,""dx"":175,""dy"":48,""t"":10340},{""x"":664,""y"":862,""dx"":173,""dy"":41,""t"":10374},{""x"":653,""y"":855,""dx"":162,""dy"":34,""t"":10408},{""x"":640,""y"":841,""dx"":149,""dy"":20,""t"":10442},{""x"":622,""y"":836,""dx"":131,""dy"":15,""t"":10475},{""x"":595,""y"":816,""dx"":104,""dy"":-5,""t"":10510},{""x"":607,""y"":802,""dx"":116,""dy"":-19,""t"":10544},{""x"":603,""y"":819,""dx"":112,""dy"":-2,""t"":10578},{""x"":595,""y"":827,""dx"":104,""dy"":6,""t"":10613},{""x"":601,""y"":821,""dx"":110,""dy"":0,""t"":10647},{""x"":602,""y"":807,""dx"":111,""dy"":-14,""t"":10680},{""x"":594,""y"":773,""dx"":103,""dy"":-48,""t"":10714},{""x"":594,""y"":760,""dx"":103,""dy"":-61,""t"":10748},{""x"":581,""y"":758,""dx"":90,""dy"":-63,""t"":10782},{""x"":584,""y"":732,""dx"":93,""dy"":-89,""t"":10816},{""x"":588,""y"":715,""dx"":97,""dy"":-106,""t"":10850},{""x"":578,""y"":694,""dx"":87,""dy"":-127,""t"":10884},{""x"":580,""y"":679,""dx"":89,""dy"":-142,""t"":10918},{""x"":611,""y"":705,""dx"":120,""dy"":-116,""t"":10952},{""x"":603,""y"":711,""dx"":112,""dy"":-110,""t"":10986},{""x"":629,""y"":752,""dx"":138,""dy"":-69,""t"":11020},{""x"":617,""y"":730,""dx"":126,""dy"":-91,""t"":11054},{""x"":632,""y"":757,""dx"":141,""dy"":-64,""t"":11089},{""x"":627,""y"":780,""dx"":136,""dy"":-41,""t"":11122},{""x"":600,""y"":788,""dx"":109,""dy"":-33,""t"":11156},{""x"":591,""y"":759,""dx"":100,""dy"":-62,""t"":11191},{""x"":586,""y"":739,""dx"":95,""dy"":-82,""t"":11224},{""x"":577,""y"":722,""dx"":86,""dy"":-99,""t"":11294},{""x"":584,""y"":714,""dx"":93,""dy"":-107,""t"":11326},{""x"":576,""y"":718,""dx"":85,""dy"":-103,""t"":11360},{""x"":582,""y"":708,""dx"":91,""dy"":-113,""t"":11394},{""x"":577,""y"":702,""dx"":86,""dy"":-119,""t"":11429},{""x"":579,""y"":693,""dx"":88,""dy"":-128,""t"":11460},{""x"":573,""y"":688,""dx"":82,""dy"":-133,""t"":11496},{""x"":559,""y"":687,""dx"":68,""dy"":-134,""t"":11530},{""x"":551,""y"":685,""dx"":60,""dy"":-136,""t"":11564},{""x"":552,""y"":696,""dx"":61,""dy"":-125,""t"":11598},{""x"":548,""y"":698,""dx"":57,""dy"":-123,""t"":11632},{""x"":552,""y"":719,""dx"":61,""dy"":-102,""t"":11665},{""x"":559,""y"":738,""dx"":68,""dy"":-83,""t"":11700},{""x"":564,""y"":743,""dx"":73,""dy"":-78,""t"":11734},{""x"":574,""y"":754,""dx"":83,""dy"":-67,""t"":11768},{""x"":575,""y"":749,""dx"":84,""dy"":-72,""t"":11803},{""x"":581,""y"":766,""dx"":90,""dy"":-55,""t"":11836},{""x"":586,""y"":779,""dx"":95,""dy"":-42,""t"":11868},{""x"":581,""y"":772,""dx"":90,""dy"":-49,""t"":11903},{""x"":561,""y"":767,""dx"":70,""dy"":-54,""t"":11938},{""x"":547,""y"":744,""dx"":56,""dy"":-77,""t"":11972},{""x"":534,""y"":744,""dx"":43,""dy"":-77,""t"":12007}],[{""x"":1430,""y"":611,""dx"":-21,""dy"":-210,""t"":13026},{""x"":1411,""y"":632,""dx"":-40,""dy"":-189,""t"":13060},{""x"":1411,""y"":628,""dx"":-40,""dy"":-193,""t"":13093},{""x"":1405,""y"":618,""dx"":-46,""dy"":-203,""t"":13128},{""x"":1406,""y"":613,""dx"":-45,""dy"":-208,""t"":13163},{""x"":1407,""y"":606,""dx"":-44,""dy"":-215,""t"":13196},{""x"":1385,""y"":630,""dx"":-66,""dy"":-191,""t"":13229},{""x"":1381,""y"":628,""dx"":-70,""dy"":-193,""t"":13264},{""x"":1364,""y"":639,""dx"":-87,""dy"":-182,""t"":13297},{""x"":1379,""y"":647,""dx"":-72,""dy"":-174,""t"":13331},{""x"":1386,""y"":671,""dx"":-65,""dy"":-150,""t"":13365},{""x"":1383,""y"":686,""dx"":-68,""dy"":-135,""t"":13400},{""x"":1393,""y"":686,""dx"":-58,""dy"":-135,""t"":13434},{""x"":1403,""y"":685,""dx"":-48,""dy"":-136,""t"":13466},{""x"":1412,""y"":673,""dx"":-39,""dy"":-148,""t"":13502},{""x"":1414,""y"":659,""dx"":-37,""dy"":-162,""t"":13536},{""x"":1417,""y"":652,""dx"":-34,""dy"":-169,""t"":13569},{""x"":1418,""y"":640,""dx"":-33,""dy"":-181,""t"":13605},{""x"":1418,""y"":638,""dx"":-33,""dy"":-183,""t"":13638},{""x"":1432,""y"":637,""dx"":-19,""dy"":-184,""t"":13672},{""x"":1440,""y"":640,""dx"":-11,""dy"":-181,""t"":13706},{""x"":1440,""y"":636,""dx"":-11,""dy"":-185,""t"":13740},{""x"":1443,""y"":652,""dx"":-8,""dy"":-169,""t"":13773},{""x"":1443,""y"":649,""dx"":-8,""dy"":-172,""t"":13807},{""x"":1447,""y"":653,""dx"":-4,""dy"":-168,""t"":13842},{""x"":1436,""y"":649,""dx"":-15,""dy"":-172,""t"":13877},{""x"":1440,""y"":645,""dx"":-11,""dy"":-176,""t"":13910},{""x"":1437,""y"":638,""dx"":-14,""dy"":-183,""t"":13944},{""x"":1431,""y"":643,""dx"":-20,""dy"":-178,""t"":13978},{""x"":1418,""y"":664,""dx"":-33,""dy"":-157,""t"":14012},{""x"":1408,""y"":657,""dx"":-43,""dy"":-164,""t"":14047},{""x"":1406,""y"":677,""dx"":-45,""dy"":-144,""t"":14081},{""x"":1411,""y"":678,""dx"":-40,""dy"":-143,""t"":14114},{""x"":1412,""y"":697,""dx"":-39,""dy"":-124,""t"":14147},{""x"":1413,""y"":692,""dx"":-38,""dy"":-129,""t"":14182},{""x"":1414,""y"":697,""dx"":-37,""dy"":-124,""t"":14215},{""x"":1412,""y"":683,""dx"":-39,""dy"":-138,""t"":14249},{""x"":1418,""y"":675,""dx"":-33,""dy"":-146,""t"":14284},{""x"":1432,""y"":672,""dx"":-19,""dy"":-149,""t"":14318},{""x"":1443,""y"":673,""dx"":-8,""dy"":-148,""t"":14352},{""x"":1440,""y"":673,""dx"":-11,""dy"":-148,""t"":14386},{""x"":1424,""y"":694,""dx"":-27,""dy"":-127,""t"":14419},{""x"":1411,""y"":682,""dx"":-40,""dy"":-139,""t"":14454},{""x"":1399,""y"":707,""dx"":-52,""dy"":-114,""t"":14488},{""x"":1379,""y"":724,""dx"":-72,""dy"":-97,""t"":14523},{""x"":1377,""y"":721,""dx"":-74,""dy"":-100,""t"":14556},{""x"":1382,""y"":732,""dx"":-69,""dy"":-89,""t"":14590},{""x"":1386,""y"":716,""dx"":-65,""dy"":-105,""t"":14624},{""x"":1403,""y"":711,""dx"":-48,""dy"":-110,""t"":14659},{""x"":1410,""y"":696,""dx"":-41,""dy"":-125,""t"":14692},{""x"":1424,""y"":690,""dx"":-27,""dy"":-131,""t"":14726},{""x"":1415,""y"":673,""dx"":-36,""dy"":-148,""t"":14759},{""x"":1411,""y"":687,""dx"":-40,""dy"":-134,""t"":14794},{""x"":1410,""y"":676,""dx"":-41,""dy"":-145,""t"":14829},{""x"":1394,""y"":690,""dx"":-57,""dy"":-131,""t"":14862},{""x"":1389,""y"":699,""dx"":-62,""dy"":-122,""t"":14896},{""x"":1393,""y"":692,""dx"":-58,""dy"":-129,""t"":14930},{""x"":1409,""y"":687,""dx"":-42,""dy"":-134,""t"":14964},{""x"":1405,""y"":699,""dx"":-46,""dy"":-122,""t"":14998}]]","[100,100,91.52542372881356,100,88.13559322033898]","[{""x"":42.610169491525426,""y"":56.813559322033896,""r"":19.222610692880487},{""x"":32.83050847457627,""y"":105.0677966101695,""r"":30.264642373483106},{""x"":6.932203389830509,""y"":68.66101694915254,""r"":57.474246384050446},{""x"":103.52542372881356,""y"":-51.08474576271186,""r"":56.89727762460732},{""x"":-39.813559322033896,""y"":-153.23728813559322,""r"":31.10871393572621}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.30","validate","","","","","","","","","",""
