"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","stimulus","load_time","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","phase","ans","ISI","type","size","webgazer_data","webgazer_targets","target","response_answer","correct","webgazer_targets_data"
"true","fullscreen","0","2190","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","2196","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","11046","0.0-2.0-0.0","","","","","8847","{""name"":""蔡思琪"",""age"":""22""}","","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","12270","0.0-2.0-1.0","","","","","1222","{""sex"":""女""}","[0]","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","4","13086","0.0-3.0","","","","","814"," ","","<p>实验说明：该实验根据颜色和形状各有两组，每组实验开始前会有一个眼动校准。</p><p>按""space""键继续。</p>","","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","5","16989","0.0-4.0","","","","","","","","","1479","","","","","","","","","","","","","","","","",""
"","html-button-response","6","18342","0.0-5.0-0.0","","","","","1351","0","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","7","30016","0.0-5.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","8","30805","0.0-5.0-2.0","","","","","788","0","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","","",""
"","webgazer-validate","9","48404","0.0-5.0-3.0","","","","","","","","","","[[{""x"":528,""y"":302,""dx"":37,""dy"":21,""t"":990},{""x"":545,""y"":299,""dx"":54,""dy"":18,""t"":1024},{""x"":554,""y"":317,""dx"":63,""dy"":36,""t"":1058},{""x"":561,""y"":333,""dx"":70,""dy"":52,""t"":1090},{""x"":544,""y"":360,""dx"":53,""dy"":79,""t"":1126},{""x"":538,""y"":338,""dx"":47,""dy"":57,""t"":1160},{""x"":534,""y"":335,""dx"":43,""dy"":54,""t"":1194},{""x"":550,""y"":339,""dx"":59,""dy"":58,""t"":1228},{""x"":554,""y"":339,""dx"":63,""dy"":58,""t"":1262},{""x"":537,""y"":324,""dx"":46,""dy"":43,""t"":1296},{""x"":527,""y"":310,""dx"":36,""dy"":29,""t"":1330},{""x"":531,""y"":303,""dx"":40,""dy"":22,""t"":1364},{""x"":545,""y"":321,""dx"":54,""dy"":40,""t"":1399},{""x"":540,""y"":294,""dx"":49,""dy"":13,""t"":1433},{""x"":519,""y"":332,""dx"":28,""dy"":51,""t"":1466},{""x"":525,""y"":342,""dx"":34,""dy"":61,""t"":1500},{""x"":518,""y"":355,""dx"":27,""dy"":74,""t"":1533},{""x"":517,""y"":357,""dx"":26,""dy"":76,""t"":1568},{""x"":529,""y"":359,""dx"":38,""dy"":78,""t"":1602},{""x"":539,""y"":344,""dx"":48,""dy"":63,""t"":1636},{""x"":541,""y"":336,""dx"":50,""dy"":55,""t"":1670},{""x"":532,""y"":311,""dx"":41,""dy"":30,""t"":1704},{""x"":528,""y"":293,""dx"":37,""dy"":12,""t"":1738},{""x"":503,""y"":275,""dx"":12,""dy"":-6,""t"":1772},{""x"":506,""y"":300,""dx"":15,""dy"":19,""t"":1806},{""x"":504,""y"":322,""dx"":13,""dy"":41,""t"":1840},{""x"":506,""y"":358,""dx"":15,""dy"":77,""t"":1874},{""x"":503,""y"":363,""dx"":12,""dy"":82,""t"":1907},{""x"":476,""y"":358,""dx"":-15,""dy"":77,""t"":1942},{""x"":465,""y"":347,""dx"":-26,""dy"":66,""t"":1976},{""x"":456,""y"":324,""dx"":-35,""dy"":43,""t"":2010},{""x"":483,""y"":340,""dx"":-8,""dy"":59,""t"":2044},{""x"":476,""y"":357,""dx"":-15,""dy"":76,""t"":2078},{""x"":483,""y"":349,""dx"":-8,""dy"":68,""t"":2112},{""x"":468,""y"":359,""dx"":-23,""dy"":78,""t"":2146},{""x"":485,""y"":354,""dx"":-6,""dy"":73,""t"":2180},{""x"":494,""y"":359,""dx"":3,""dy"":78,""t"":2213},{""x"":526,""y"":347,""dx"":35,""dy"":66,""t"":2248},{""x"":553,""y"":337,""dx"":62,""dy"":56,""t"":2280},{""x"":563,""y"":317,""dx"":72,""dy"":36,""t"":2316},{""x"":557,""y"":326,""dx"":66,""dy"":45,""t"":2350},{""x"":560,""y"":332,""dx"":69,""dy"":51,""t"":2384},{""x"":563,""y"":353,""dx"":72,""dy"":72,""t"":2418},{""x"":545,""y"":314,""dx"":54,""dy"":33,""t"":2452},{""x"":544,""y"":300,""dx"":53,""dy"":19,""t"":2486},{""x"":557,""y"":287,""dx"":66,""dy"":6,""t"":2521},{""x"":538,""y"":267,""dx"":47,""dy"":-14,""t"":2554},{""x"":530,""y"":243,""dx"":39,""dy"":-38,""t"":2588},{""x"":535,""y"":247,""dx"":44,""dy"":-34,""t"":2621},{""x"":515,""y"":262,""dx"":24,""dy"":-19,""t"":2656},{""x"":498,""y"":277,""dx"":7,""dy"":-4,""t"":2687},{""x"":483,""y"":287,""dx"":-8,""dy"":6,""t"":2724},{""x"":469,""y"":294,""dx"":-22,""dy"":13,""t"":2757},{""x"":460,""y"":279,""dx"":-31,""dy"":-2,""t"":2793},{""x"":467,""y"":289,""dx"":-24,""dy"":8,""t"":2825},{""x"":454,""y"":264,""dx"":-37,""dy"":-17,""t"":2860},{""x"":465,""y"":300,""dx"":-26,""dy"":19,""t"":2894},{""x"":464,""y"":310,""dx"":-27,""dy"":29,""t"":2927},{""x"":492,""y"":313,""dx"":1,""dy"":32,""t"":2963},{""x"":497,""y"":328,""dx"":6,""dy"":47,""t"":2996}],[{""x"":1532,""y"":398,""dx"":81,""dy"":117,""t"":4017},{""x"":1534,""y"":410,""dx"":83,""dy"":129,""t"":4049},{""x"":1535,""y"":417,""dx"":84,""dy"":136,""t"":4085},{""x"":1542,""y"":410,""dx"":91,""dy"":129,""t"":4117},{""x"":1568,""y"":411,""dx"":117,""dy"":130,""t"":4153},{""x"":1566,""y"":413,""dx"":115,""dy"":132,""t"":4186},{""x"":1586,""y"":387,""dx"":135,""dy"":106,""t"":4220},{""x"":1603,""y"":365,""dx"":152,""dy"":84,""t"":4253},{""x"":1609,""y"":352,""dx"":158,""dy"":71,""t"":4288},{""x"":1610,""y"":375,""dx"":159,""dy"":94,""t"":4322},{""x"":1612,""y"":381,""dx"":161,""dy"":100,""t"":4355},{""x"":1615,""y"":367,""dx"":164,""dy"":86,""t"":4389},{""x"":1596,""y"":349,""dx"":145,""dy"":68,""t"":4425},{""x"":1557,""y"":354,""dx"":106,""dy"":73,""t"":4457},{""x"":1563,""y"":388,""dx"":112,""dy"":107,""t"":4492},{""x"":1573,""y"":377,""dx"":122,""dy"":96,""t"":4525},{""x"":1595,""y"":371,""dx"":144,""dy"":90,""t"":4559},{""x"":1602,""y"":332,""dx"":151,""dy"":51,""t"":4594},{""x"":1620,""y"":331,""dx"":169,""dy"":50,""t"":4628},{""x"":1635,""y"":324,""dx"":184,""dy"":43,""t"":4661},{""x"":1626,""y"":323,""dx"":175,""dy"":42,""t"":4696},{""x"":1628,""y"":336,""dx"":177,""dy"":55,""t"":4730},{""x"":1615,""y"":333,""dx"":164,""dy"":52,""t"":4764},{""x"":1605,""y"":357,""dx"":154,""dy"":76,""t"":4798},{""x"":1588,""y"":371,""dx"":137,""dy"":90,""t"":4833},{""x"":1574,""y"":422,""dx"":123,""dy"":141,""t"":4866},{""x"":1371,""y"":673,""dx"":-80,""dy"":392,""t"":4900},{""x"":1130,""y"":891,""dx"":-321,""dy"":610,""t"":4934},{""x"":1010,""y"":1005,""dx"":-441,""dy"":724,""t"":4969},{""x"":1016,""y"":1047,""dx"":-435,""dy"":766,""t"":5002},{""x"":1054,""y"":1025,""dx"":-397,""dy"":744,""t"":5036},{""x"":1108,""y"":905,""dx"":-343,""dy"":624,""t"":5069},{""x"":1200,""y"":766,""dx"":-251,""dy"":485,""t"":5104},{""x"":1299,""y"":652,""dx"":-152,""dy"":371,""t"":5139},{""x"":1370,""y"":551,""dx"":-81,""dy"":270,""t"":5171},{""x"":1422,""y"":475,""dx"":-29,""dy"":194,""t"":5206},{""x"":1478,""y"":431,""dx"":27,""dy"":150,""t"":5240},{""x"":1530,""y"":351,""dx"":79,""dy"":70,""t"":5274},{""x"":1561,""y"":322,""dx"":110,""dy"":41,""t"":5308},{""x"":1590,""y"":330,""dx"":139,""dy"":49,""t"":5342},{""x"":1588,""y"":320,""dx"":137,""dy"":39,""t"":5375},{""x"":1607,""y"":301,""dx"":156,""dy"":20,""t"":5410},{""x"":1612,""y"":286,""dx"":161,""dy"":5,""t"":5444},{""x"":1603,""y"":269,""dx"":152,""dy"":-12,""t"":5478},{""x"":1604,""y"":320,""dx"":153,""dy"":39,""t"":5512},{""x"":1593,""y"":328,""dx"":142,""dy"":47,""t"":5546},{""x"":1593,""y"":340,""dx"":142,""dy"":59,""t"":5580},{""x"":1607,""y"":354,""dx"":156,""dy"":73,""t"":5614},{""x"":1609,""y"":365,""dx"":158,""dy"":84,""t"":5647},{""x"":1608,""y"":371,""dx"":157,""dy"":90,""t"":5682},{""x"":1615,""y"":364,""dx"":164,""dy"":83,""t"":5716},{""x"":1585,""y"":339,""dx"":134,""dy"":58,""t"":5750},{""x"":1606,""y"":336,""dx"":155,""dy"":55,""t"":5784},{""x"":1620,""y"":329,""dx"":169,""dy"":48,""t"":5818},{""x"":1632,""y"":324,""dx"":181,""dy"":43,""t"":5850},{""x"":1633,""y"":328,""dx"":182,""dy"":47,""t"":5886},{""x"":1627,""y"":329,""dx"":176,""dy"":48,""t"":5920},{""x"":1625,""y"":322,""dx"":174,""dy"":41,""t"":5954},{""x"":1629,""y"":315,""dx"":178,""dy"":34,""t"":5988}],[{""x"":972,""y"":423,""dx"":1,""dy"":-128,""t"":7008},{""x"":957,""y"":447,""dx"":-14,""dy"":-104,""t"":7044},{""x"":945,""y"":459,""dx"":-26,""dy"":-92,""t"":7077},{""x"":927,""y"":455,""dx"":-44,""dy"":-96,""t"":7110},{""x"":955,""y"":426,""dx"":-16,""dy"":-125,""t"":7143},{""x"":953,""y"":380,""dx"":-18,""dy"":-171,""t"":7179},{""x"":950,""y"":396,""dx"":-21,""dy"":-155,""t"":7212},{""x"":955,""y"":407,""dx"":-16,""dy"":-144,""t"":7246},{""x"":941,""y"":419,""dx"":-30,""dy"":-132,""t"":7279},{""x"":938,""y"":421,""dx"":-33,""dy"":-130,""t"":7314},{""x"":932,""y"":421,""dx"":-39,""dy"":-130,""t"":7348},{""x"":931,""y"":429,""dx"":-40,""dy"":-122,""t"":7382},{""x"":930,""y"":435,""dx"":-41,""dy"":-116,""t"":7413},{""x"":928,""y"":443,""dx"":-43,""dy"":-108,""t"":7450},{""x"":946,""y"":412,""dx"":-25,""dy"":-139,""t"":7484},{""x"":944,""y"":423,""dx"":-27,""dy"":-128,""t"":7518},{""x"":945,""y"":430,""dx"":-26,""dy"":-121,""t"":7552},{""x"":955,""y"":382,""dx"":-16,""dy"":-169,""t"":7586},{""x"":973,""y"":373,""dx"":2,""dy"":-178,""t"":7620},{""x"":980,""y"":391,""dx"":9,""dy"":-160,""t"":7653},{""x"":967,""y"":395,""dx"":-4,""dy"":-156,""t"":7688},{""x"":940,""y"":428,""dx"":-31,""dy"":-123,""t"":7722},{""x"":929,""y"":411,""dx"":-42,""dy"":-140,""t"":7756},{""x"":933,""y"":401,""dx"":-38,""dy"":-150,""t"":7790},{""x"":937,""y"":392,""dx"":-34,""dy"":-159,""t"":7822},{""x"":945,""y"":372,""dx"":-26,""dy"":-179,""t"":7858},{""x"":958,""y"":385,""dx"":-13,""dy"":-166,""t"":7892},{""x"":952,""y"":388,""dx"":-19,""dy"":-163,""t"":7955},{""x"":946,""y"":391,""dx"":-25,""dy"":-160,""t"":7965},{""x"":966,""y"":393,""dx"":-5,""dy"":-158,""t"":7995},{""x"":964,""y"":380,""dx"":-7,""dy"":-171,""t"":8029},{""x"":943,""y"":409,""dx"":-28,""dy"":-142,""t"":8062},{""x"":958,""y"":421,""dx"":-13,""dy"":-130,""t"":8095},{""x"":964,""y"":434,""dx"":-7,""dy"":-117,""t"":8130},{""x"":976,""y"":441,""dx"":5,""dy"":-110,""t"":8164},{""x"":968,""y"":448,""dx"":-3,""dy"":-103,""t"":8198},{""x"":955,""y"":444,""dx"":-16,""dy"":-107,""t"":8232},{""x"":947,""y"":475,""dx"":-24,""dy"":-76,""t"":8265},{""x"":945,""y"":438,""dx"":-26,""dy"":-113,""t"":8300},{""x"":938,""y"":438,""dx"":-33,""dy"":-113,""t"":8335},{""x"":959,""y"":443,""dx"":-12,""dy"":-108,""t"":8368},{""x"":991,""y"":446,""dx"":20,""dy"":-105,""t"":8402},{""x"":982,""y"":430,""dx"":11,""dy"":-121,""t"":8436},{""x"":984,""y"":402,""dx"":13,""dy"":-149,""t"":8470},{""x"":998,""y"":417,""dx"":27,""dy"":-134,""t"":8505},{""x"":976,""y"":472,""dx"":5,""dy"":-79,""t"":8538},{""x"":965,""y"":496,""dx"":-6,""dy"":-55,""t"":8572},{""x"":958,""y"":496,""dx"":-13,""dy"":-55,""t"":8606},{""x"":979,""y"":515,""dx"":8,""dy"":-36,""t"":8639},{""x"":952,""y"":481,""dx"":-19,""dy"":-70,""t"":8674},{""x"":935,""y"":470,""dx"":-36,""dy"":-81,""t"":8708},{""x"":927,""y"":453,""dx"":-44,""dy"":-98,""t"":8742},{""x"":906,""y"":436,""dx"":-65,""dy"":-115,""t"":8776},{""x"":897,""y"":444,""dx"":-74,""dy"":-107,""t"":8810},{""x"":937,""y"":418,""dx"":-34,""dy"":-133,""t"":8845},{""x"":940,""y"":406,""dx"":-31,""dy"":-145,""t"":8878},{""x"":960,""y"":416,""dx"":-11,""dy"":-135,""t"":8912},{""x"":971,""y"":407,""dx"":0,""dy"":-144,""t"":8946},{""x"":979,""y"":425,""dx"":8,""dy"":-126,""t"":8980},{""x"":973,""y"":410,""dx"":2,""dy"":-141,""t"":9015}],[{""x"":528,""y"":636,""dx"":37,""dy"":-185,""t"":10034},{""x"":541,""y"":616,""dx"":50,""dy"":-205,""t"":10068},{""x"":539,""y"":596,""dx"":48,""dy"":-225,""t"":10102},{""x"":549,""y"":591,""dx"":58,""dy"":-230,""t"":10136},{""x"":551,""y"":586,""dx"":60,""dy"":-235,""t"":10171},{""x"":534,""y"":599,""dx"":43,""dy"":-222,""t"":10205},{""x"":537,""y"":594,""dx"":46,""dy"":-227,""t"":10239},{""x"":527,""y"":588,""dx"":36,""dy"":-233,""t"":10272},{""x"":544,""y"":592,""dx"":53,""dy"":-229,""t"":10306},{""x"":553,""y"":578,""dx"":62,""dy"":-243,""t"":10339},{""x"":554,""y"":590,""dx"":63,""dy"":-231,""t"":10375},{""x"":545,""y"":607,""dx"":54,""dy"":-214,""t"":10409},{""x"":537,""y"":591,""dx"":46,""dy"":-230,""t"":10442},{""x"":529,""y"":578,""dx"":38,""dy"":-243,""t"":10476},{""x"":524,""y"":581,""dx"":33,""dy"":-240,""t"":10510},{""x"":516,""y"":578,""dx"":25,""dy"":-243,""t"":10543},{""x"":531,""y"":583,""dx"":40,""dy"":-238,""t"":10578},{""x"":538,""y"":577,""dx"":47,""dy"":-244,""t"":10612},{""x"":543,""y"":579,""dx"":52,""dy"":-242,""t"":10646},{""x"":546,""y"":564,""dx"":55,""dy"":-257,""t"":10679},{""x"":561,""y"":572,""dx"":70,""dy"":-249,""t"":10714},{""x"":553,""y"":571,""dx"":62,""dy"":-250,""t"":10748},{""x"":569,""y"":574,""dx"":78,""dy"":-247,""t"":10782},{""x"":567,""y"":570,""dx"":76,""dy"":-251,""t"":10817},{""x"":571,""y"":572,""dx"":80,""dy"":-249,""t"":10849},{""x"":576,""y"":573,""dx"":85,""dy"":-248,""t"":10884},{""x"":567,""y"":579,""dx"":76,""dy"":-242,""t"":10918},{""x"":564,""y"":599,""dx"":73,""dy"":-222,""t"":10952},{""x"":560,""y"":617,""dx"":69,""dy"":-204,""t"":10985},{""x"":547,""y"":597,""dx"":56,""dy"":-224,""t"":11020},{""x"":547,""y"":600,""dx"":56,""dy"":-221,""t"":11054},{""x"":541,""y"":588,""dx"":50,""dy"":-233,""t"":11088},{""x"":529,""y"":574,""dx"":38,""dy"":-247,""t"":11122},{""x"":536,""y"":561,""dx"":45,""dy"":-260,""t"":11155},{""x"":543,""y"":565,""dx"":52,""dy"":-256,""t"":11190},{""x"":553,""y"":567,""dx"":62,""dy"":-254,""t"":11224},{""x"":542,""y"":572,""dx"":51,""dy"":-249,""t"":11258},{""x"":539,""y"":579,""dx"":48,""dy"":-242,""t"":11291},{""x"":540,""y"":599,""dx"":49,""dy"":-222,""t"":11326},{""x"":538,""y"":583,""dx"":47,""dy"":-238,""t"":11360},{""x"":536,""y"":569,""dx"":45,""dy"":-252,""t"":11391},{""x"":538,""y"":564,""dx"":47,""dy"":-257,""t"":11428},{""x"":538,""y"":564,""dx"":47,""dy"":-257,""t"":11461},{""x"":530,""y"":554,""dx"":39,""dy"":-267,""t"":11496},{""x"":541,""y"":538,""dx"":50,""dy"":-283,""t"":11530},{""x"":529,""y"":546,""dx"":38,""dy"":-275,""t"":11564},{""x"":536,""y"":538,""dx"":45,""dy"":-283,""t"":11598},{""x"":536,""y"":550,""dx"":45,""dy"":-271,""t"":11632},{""x"":551,""y"":536,""dx"":60,""dy"":-285,""t"":11666},{""x"":542,""y"":563,""dx"":51,""dy"":-258,""t"":11700},{""x"":532,""y"":552,""dx"":41,""dy"":-269,""t"":11734},{""x"":537,""y"":547,""dx"":46,""dy"":-274,""t"":11768},{""x"":539,""y"":538,""dx"":48,""dy"":-283,""t"":11803},{""x"":536,""y"":526,""dx"":45,""dy"":-295,""t"":11835},{""x"":545,""y"":526,""dx"":54,""dy"":-295,""t"":11870},{""x"":529,""y"":511,""dx"":38,""dy"":-310,""t"":11904},{""x"":534,""y"":507,""dx"":43,""dy"":-314,""t"":11939},{""x"":535,""y"":527,""dx"":44,""dy"":-294,""t"":11972},{""x"":530,""y"":498,""dx"":39,""dy"":-323,""t"":12006}],[{""x"":1473,""y"":643,""dx"":22,""dy"":-178,""t"":13060},{""x"":1303,""y"":830,""dx"":-148,""dy"":9,""t"":13093},{""x"":1119,""y"":1005,""dx"":-332,""dy"":184,""t"":13128},{""x"":1007,""y"":1084,""dx"":-444,""dy"":263,""t"":13162},{""x"":995,""y"":1134,""dx"":-456,""dy"":313,""t"":13196},{""x"":1028,""y"":1127,""dx"":-423,""dy"":306,""t"":13231},{""x"":1050,""y"":1053,""dx"":-401,""dy"":232,""t"":13264},{""x"":1092,""y"":988,""dx"":-359,""dy"":167,""t"":13298},{""x"":1147,""y"":901,""dx"":-304,""dy"":80,""t"":13333},{""x"":1183,""y"":875,""dx"":-268,""dy"":54,""t"":13365},{""x"":1221,""y"":823,""dx"":-230,""dy"":2,""t"":13401},{""x"":1275,""y"":791,""dx"":-176,""dy"":-30,""t"":13435},{""x"":1320,""y"":722,""dx"":-131,""dy"":-99,""t"":13468},{""x"":1361,""y"":653,""dx"":-90,""dy"":-168,""t"":13502},{""x"":1391,""y"":635,""dx"":-60,""dy"":-186,""t"":13536},{""x"":1396,""y"":595,""dx"":-55,""dy"":-226,""t"":13570},{""x"":1427,""y"":569,""dx"":-24,""dy"":-252,""t"":13604},{""x"":1439,""y"":561,""dx"":-12,""dy"":-260,""t"":13639},{""x"":1476,""y"":566,""dx"":25,""dy"":-255,""t"":13672},{""x"":1445,""y"":571,""dx"":-6,""dy"":-250,""t"":13706},{""x"":1464,""y"":553,""dx"":13,""dy"":-268,""t"":13740},{""x"":1437,""y"":538,""dx"":-14,""dy"":-283,""t"":13773},{""x"":1422,""y"":544,""dx"":-29,""dy"":-277,""t"":13808},{""x"":1387,""y"":540,""dx"":-64,""dy"":-281,""t"":13842},{""x"":1332,""y"":527,""dx"":-119,""dy"":-294,""t"":13876},{""x"":1349,""y"":540,""dx"":-102,""dy"":-281,""t"":13910},{""x"":1374,""y"":517,""dx"":-77,""dy"":-304,""t"":13944},{""x"":1400,""y"":513,""dx"":-51,""dy"":-308,""t"":13978},{""x"":1408,""y"":516,""dx"":-43,""dy"":-305,""t"":14012},{""x"":1416,""y"":511,""dx"":-35,""dy"":-310,""t"":14046},{""x"":1428,""y"":509,""dx"":-23,""dy"":-312,""t"":14079},{""x"":1398,""y"":491,""dx"":-53,""dy"":-330,""t"":14114},{""x"":1347,""y"":490,""dx"":-104,""dy"":-331,""t"":14148},{""x"":1306,""y"":487,""dx"":-145,""dy"":-334,""t"":14182},{""x"":1318,""y"":462,""dx"":-133,""dy"":-359,""t"":14216},{""x"":1295,""y"":452,""dx"":-156,""dy"":-369,""t"":14250},{""x"":1319,""y"":476,""dx"":-132,""dy"":-345,""t"":14284},{""x"":1286,""y"":525,""dx"":-165,""dy"":-296,""t"":14318},{""x"":1334,""y"":535,""dx"":-117,""dy"":-286,""t"":14352},{""x"":1324,""y"":557,""dx"":-127,""dy"":-264,""t"":14385},{""x"":1365,""y"":570,""dx"":-86,""dy"":-251,""t"":14420},{""x"":1401,""y"":560,""dx"":-50,""dy"":-261,""t"":14453},{""x"":1413,""y"":597,""dx"":-38,""dy"":-224,""t"":14488},{""x"":1369,""y"":612,""dx"":-82,""dy"":-209,""t"":14522},{""x"":1393,""y"":598,""dx"":-58,""dy"":-223,""t"":14554},{""x"":1381,""y"":629,""dx"":-70,""dy"":-192,""t"":14590},{""x"":1421,""y"":596,""dx"":-30,""dy"":-225,""t"":14623},{""x"":1461,""y"":570,""dx"":10,""dy"":-251,""t"":14658},{""x"":1454,""y"":570,""dx"":3,""dy"":-251,""t"":14692},{""x"":1410,""y"":550,""dx"":-41,""dy"":-271,""t"":14725},{""x"":1388,""y"":539,""dx"":-63,""dy"":-282,""t"":14761},{""x"":1335,""y"":525,""dx"":-116,""dy"":-296,""t"":14794},{""x"":1328,""y"":496,""dx"":-123,""dy"":-325,""t"":14829},{""x"":1282,""y"":504,""dx"":-169,""dy"":-317,""t"":14862},{""x"":1241,""y"":482,""dx"":-210,""dy"":-339,""t"":14896},{""x"":1211,""y"":491,""dx"":-240,""dy"":-330,""t"":14930},{""x"":1189,""y"":500,""dx"":-262,""dy"":-321,""t"":14962},{""x"":1195,""y"":493,""dx"":-256,""dy"":-328,""t"":14997},{""x"":1199,""y"":482,""dx"":-252,""dy"":-339,""t"":15033}]]","[100,84.7457627118644,100,1.694915254237288,10.16949152542373]","[{""x"":25.316666666666666,""y"":38.68333333333333,""r"":61.82670380899438},{""x"":74.83050847457628,""y"":148.11864406779662,""r"":113.51596060583988},{""x"":-18.383333333333333,""y"":-125.35,""r"":44.58620133191074},{""x"":51.42372881355932,""y"":-250.32203389830508,""r"":23.193625608952352},{""x"":-130.1864406779661,""y"":-197.72881355932202,""r"":137.07398656833993}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.41","validate","","","","","","","","","","",""
