"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","stimulus","load_time","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","phase","ans","ISI","size","shapeORcolor","webgazer_data","webgazer_targets","target","response_answer","correct","webgazer_targets_data"
"true","fullscreen","0","1724","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","1730","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","8021","0.0-2.0-0.0","","","","","6289","{""name"":""罗晨曦"",""age"":""23""}","","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","12596","0.0-2.0-1.0","","","","","4574","{""sex"":""女""}","[0]","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","4","13459","0.0-3.0","","","","","861"," ","","<p>实验说明：该实验根据颜色和形状各有两组，每组实验开始前会有一个眼动校准。</p><p>按""space""键继续。</p>","","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","5","44700","0.0-4.0","","","","","","","","","2143","","","","","","","","","","","","","","","","",""
"","html-button-response","6","46700","0.0-5.0-0.0","","","","","1998","0","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","7","60276","0.0-5.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","8","62028","0.0-5.0-2.0","","","","","1751","0","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","","",""
"","webgazer-validate","9","81044","0.0-5.0-3.0","","","","","","","","","","[[{""x"":661,""y"":521,""dx"":170,""dy"":240,""t"":991},{""x"":648,""y"":465,""dx"":157,""dy"":184,""t"":1023},{""x"":583,""y"":398,""dx"":92,""dy"":117,""t"":1058},{""x"":574,""y"":340,""dx"":83,""dy"":59,""t"":1090},{""x"":524,""y"":297,""dx"":33,""dy"":16,""t"":1125},{""x"":451,""y"":302,""dx"":-40,""dy"":21,""t"":1160},{""x"":401,""y"":278,""dx"":-90,""dy"":-3,""t"":1195},{""x"":357,""y"":293,""dx"":-134,""dy"":12,""t"":1227},{""x"":338,""y"":273,""dx"":-153,""dy"":-8,""t"":1262},{""x"":336,""y"":254,""dx"":-155,""dy"":-27,""t"":1295},{""x"":326,""y"":252,""dx"":-165,""dy"":-29,""t"":1330},{""x"":284,""y"":287,""dx"":-207,""dy"":6,""t"":1364},{""x"":255,""y"":308,""dx"":-236,""dy"":27,""t"":1398},{""x"":208,""y"":324,""dx"":-283,""dy"":43,""t"":1432},{""x"":185,""y"":347,""dx"":-306,""dy"":66,""t"":1500},{""x"":165,""y"":355,""dx"":-326,""dy"":74,""t"":1534},{""x"":168,""y"":357,""dx"":-323,""dy"":76,""t"":1568},{""x"":224,""y"":328,""dx"":-267,""dy"":47,""t"":1602},{""x"":243,""y"":349,""dx"":-248,""dy"":68,""t"":1636},{""x"":268,""y"":352,""dx"":-223,""dy"":71,""t"":1670},{""x"":267,""y"":362,""dx"":-224,""dy"":81,""t"":1704},{""x"":255,""y"":329,""dx"":-236,""dy"":48,""t"":1738},{""x"":270,""y"":333,""dx"":-221,""dy"":52,""t"":1773},{""x"":254,""y"":323,""dx"":-237,""dy"":42,""t"":1805},{""x"":247,""y"":332,""dx"":-244,""dy"":51,""t"":1840},{""x"":266,""y"":336,""dx"":-225,""dy"":55,""t"":1873},{""x"":310,""y"":344,""dx"":-181,""dy"":63,""t"":1908},{""x"":324,""y"":349,""dx"":-167,""dy"":68,""t"":1943},{""x"":344,""y"":370,""dx"":-147,""dy"":89,""t"":1975},{""x"":328,""y"":374,""dx"":-163,""dy"":93,""t"":2010},{""x"":351,""y"":369,""dx"":-140,""dy"":88,""t"":2043},{""x"":379,""y"":326,""dx"":-112,""dy"":45,""t"":2078},{""x"":381,""y"":343,""dx"":-110,""dy"":62,""t"":2111},{""x"":387,""y"":331,""dx"":-104,""dy"":50,""t"":2146},{""x"":389,""y"":344,""dx"":-102,""dy"":63,""t"":2180},{""x"":427,""y"":346,""dx"":-64,""dy"":65,""t"":2214},{""x"":429,""y"":339,""dx"":-62,""dy"":58,""t"":2248},{""x"":408,""y"":350,""dx"":-83,""dy"":69,""t"":2281},{""x"":413,""y"":361,""dx"":-78,""dy"":80,""t"":2316},{""x"":424,""y"":365,""dx"":-67,""dy"":84,""t"":2350},{""x"":427,""y"":356,""dx"":-64,""dy"":75,""t"":2385},{""x"":421,""y"":348,""dx"":-70,""dy"":67,""t"":2418},{""x"":405,""y"":345,""dx"":-86,""dy"":64,""t"":2453},{""x"":397,""y"":357,""dx"":-94,""dy"":76,""t"":2487},{""x"":392,""y"":350,""dx"":-99,""dy"":69,""t"":2519},{""x"":404,""y"":360,""dx"":-87,""dy"":79,""t"":2554},{""x"":366,""y"":357,""dx"":-125,""dy"":76,""t"":2587},{""x"":380,""y"":377,""dx"":-111,""dy"":96,""t"":2622},{""x"":368,""y"":374,""dx"":-123,""dy"":93,""t"":2656},{""x"":368,""y"":369,""dx"":-123,""dy"":88,""t"":2690},{""x"":348,""y"":377,""dx"":-143,""dy"":96,""t"":2724},{""x"":300,""y"":377,""dx"":-191,""dy"":96,""t"":2758},{""x"":301,""y"":371,""dx"":-190,""dy"":90,""t"":2793},{""x"":274,""y"":369,""dx"":-217,""dy"":88,""t"":2825},{""x"":284,""y"":365,""dx"":-207,""dy"":84,""t"":2860},{""x"":264,""y"":360,""dx"":-227,""dy"":79,""t"":2893},{""x"":265,""y"":357,""dx"":-226,""dy"":76,""t"":2928},{""x"":252,""y"":351,""dx"":-239,""dy"":70,""t"":2961}],[{""x"":1552,""y"":346,""dx"":101,""dy"":65,""t"":4015},{""x"":1526,""y"":336,""dx"":75,""dy"":55,""t"":4049},{""x"":1517,""y"":331,""dx"":66,""dy"":50,""t"":4084},{""x"":1491,""y"":303,""dx"":40,""dy"":22,""t"":4118},{""x"":1494,""y"":307,""dx"":43,""dy"":26,""t"":4151},{""x"":1490,""y"":303,""dx"":39,""dy"":22,""t"":4185},{""x"":1493,""y"":280,""dx"":42,""dy"":-1,""t"":4220},{""x"":1489,""y"":269,""dx"":38,""dy"":-12,""t"":4254},{""x"":1474,""y"":270,""dx"":23,""dy"":-11,""t"":4288},{""x"":1482,""y"":262,""dx"":31,""dy"":-19,""t"":4322},{""x"":1468,""y"":287,""dx"":17,""dy"":6,""t"":4355},{""x"":1455,""y"":262,""dx"":4,""dy"":-19,""t"":4390},{""x"":1482,""y"":258,""dx"":31,""dy"":-23,""t"":4424},{""x"":1496,""y"":261,""dx"":45,""dy"":-20,""t"":4458},{""x"":1496,""y"":250,""dx"":45,""dy"":-31,""t"":4492},{""x"":1477,""y"":256,""dx"":26,""dy"":-25,""t"":4527},{""x"":1469,""y"":265,""dx"":18,""dy"":-16,""t"":4559},{""x"":1427,""y"":241,""dx"":-24,""dy"":-40,""t"":4593},{""x"":1422,""y"":237,""dx"":-29,""dy"":-44,""t"":4627},{""x"":1388,""y"":218,""dx"":-63,""dy"":-63,""t"":4659},{""x"":1386,""y"":217,""dx"":-65,""dy"":-64,""t"":4696},{""x"":1401,""y"":283,""dx"":-50,""dy"":2,""t"":4730},{""x"":1390,""y"":299,""dx"":-61,""dy"":18,""t"":4764},{""x"":1378,""y"":306,""dx"":-73,""dy"":25,""t"":4797},{""x"":1369,""y"":326,""dx"":-82,""dy"":45,""t"":4832},{""x"":1373,""y"":324,""dx"":-78,""dy"":43,""t"":4865},{""x"":1389,""y"":317,""dx"":-62,""dy"":36,""t"":4900},{""x"":1375,""y"":319,""dx"":-76,""dy"":38,""t"":4934},{""x"":1335,""y"":305,""dx"":-116,""dy"":24,""t"":4968},{""x"":1356,""y"":294,""dx"":-95,""dy"":13,""t"":5002},{""x"":1397,""y"":287,""dx"":-54,""dy"":6,""t"":5035},{""x"":1431,""y"":282,""dx"":-20,""dy"":1,""t"":5068},{""x"":1448,""y"":346,""dx"":-3,""dy"":65,""t"":5104},{""x"":1452,""y"":325,""dx"":1,""dy"":44,""t"":5137},{""x"":1430,""y"":324,""dx"":-21,""dy"":43,""t"":5173},{""x"":1410,""y"":321,""dx"":-41,""dy"":40,""t"":5206},{""x"":1416,""y"":300,""dx"":-35,""dy"":19,""t"":5240},{""x"":1390,""y"":320,""dx"":-61,""dy"":39,""t"":5274},{""x"":1404,""y"":318,""dx"":-47,""dy"":37,""t"":5308},{""x"":1447,""y"":301,""dx"":-4,""dy"":20,""t"":5343},{""x"":1428,""y"":287,""dx"":-23,""dy"":6,""t"":5376},{""x"":1426,""y"":266,""dx"":-25,""dy"":-15,""t"":5410},{""x"":1450,""y"":253,""dx"":-1,""dy"":-28,""t"":5444},{""x"":1452,""y"":288,""dx"":1,""dy"":7,""t"":5477},{""x"":1462,""y"":258,""dx"":11,""dy"":-23,""t"":5511},{""x"":1460,""y"":236,""dx"":9,""dy"":-45,""t"":5545},{""x"":1434,""y"":213,""dx"":-17,""dy"":-68,""t"":5581},{""x"":1420,""y"":195,""dx"":-31,""dy"":-86,""t"":5614},{""x"":1431,""y"":194,""dx"":-20,""dy"":-87,""t"":5648},{""x"":1428,""y"":185,""dx"":-23,""dy"":-96,""t"":5682},{""x"":1441,""y"":193,""dx"":-10,""dy"":-88,""t"":5716},{""x"":1451,""y"":194,""dx"":0,""dy"":-87,""t"":5749},{""x"":1447,""y"":196,""dx"":-4,""dy"":-85,""t"":5784},{""x"":1461,""y"":201,""dx"":10,""dy"":-80,""t"":5818},{""x"":1455,""y"":202,""dx"":4,""dy"":-79,""t"":5851},{""x"":1451,""y"":198,""dx"":0,""dy"":-83,""t"":5886},{""x"":1448,""y"":195,""dx"":-3,""dy"":-86,""t"":5919},{""x"":1454,""y"":200,""dx"":3,""dy"":-81,""t"":5954},{""x"":1461,""y"":211,""dx"":10,""dy"":-70,""t"":5987}],[{""x"":971,""y"":547,""dx"":0,""dy"":-4,""t"":7007},{""x"":999,""y"":612,""dx"":28,""dy"":61,""t"":7041},{""x"":1001,""y"":729,""dx"":30,""dy"":178,""t"":7076},{""x"":1005,""y"":819,""dx"":34,""dy"":268,""t"":7109},{""x"":989,""y"":911,""dx"":18,""dy"":360,""t"":7144},{""x"":972,""y"":964,""dx"":1,""dy"":413,""t"":7178},{""x"":976,""y"":960,""dx"":5,""dy"":409,""t"":7211},{""x"":1009,""y"":916,""dx"":38,""dy"":365,""t"":7246},{""x"":1020,""y"":834,""dx"":49,""dy"":283,""t"":7279},{""x"":1004,""y"":779,""dx"":33,""dy"":228,""t"":7315},{""x"":976,""y"":746,""dx"":5,""dy"":195,""t"":7348},{""x"":983,""y"":717,""dx"":12,""dy"":166,""t"":7381},{""x"":1009,""y"":696,""dx"":38,""dy"":145,""t"":7416},{""x"":1004,""y"":667,""dx"":33,""dy"":116,""t"":7451},{""x"":1012,""y"":641,""dx"":41,""dy"":90,""t"":7484},{""x"":1011,""y"":609,""dx"":40,""dy"":58,""t"":7518},{""x"":1006,""y"":591,""dx"":35,""dy"":40,""t"":7552},{""x"":1004,""y"":581,""dx"":33,""dy"":30,""t"":7586},{""x"":1012,""y"":573,""dx"":41,""dy"":22,""t"":7620},{""x"":1031,""y"":557,""dx"":60,""dy"":6,""t"":7653},{""x"":1034,""y"":557,""dx"":63,""dy"":6,""t"":7688},{""x"":1028,""y"":542,""dx"":57,""dy"":-9,""t"":7722},{""x"":1023,""y"":545,""dx"":52,""dy"":-6,""t"":7755},{""x"":1027,""y"":549,""dx"":56,""dy"":-2,""t"":7790},{""x"":1011,""y"":541,""dx"":40,""dy"":-10,""t"":7823},{""x"":1004,""y"":531,""dx"":33,""dy"":-20,""t"":7858},{""x"":998,""y"":520,""dx"":27,""dy"":-31,""t"":7892},{""x"":1004,""y"":521,""dx"":33,""dy"":-30,""t"":7925},{""x"":1005,""y"":514,""dx"":34,""dy"":-37,""t"":7959},{""x"":1013,""y"":523,""dx"":42,""dy"":-28,""t"":7993},{""x"":1032,""y"":523,""dx"":61,""dy"":-28,""t"":8028},{""x"":1022,""y"":529,""dx"":51,""dy"":-22,""t"":8063},{""x"":1025,""y"":525,""dx"":54,""dy"":-26,""t"":8096},{""x"":1047,""y"":540,""dx"":76,""dy"":-11,""t"":8130},{""x"":1043,""y"":541,""dx"":72,""dy"":-10,""t"":8164},{""x"":1048,""y"":543,""dx"":77,""dy"":-8,""t"":8197},{""x"":1051,""y"":545,""dx"":80,""dy"":-6,""t"":8229},{""x"":1046,""y"":549,""dx"":75,""dy"":-2,""t"":8266},{""x"":1043,""y"":555,""dx"":72,""dy"":4,""t"":8300},{""x"":1026,""y"":555,""dx"":55,""dy"":4,""t"":8334},{""x"":998,""y"":560,""dx"":27,""dy"":9,""t"":8368},{""x"":981,""y"":565,""dx"":10,""dy"":14,""t"":8401},{""x"":973,""y"":555,""dx"":2,""dy"":4,""t"":8436},{""x"":970,""y"":565,""dx"":-1,""dy"":14,""t"":8470},{""x"":970,""y"":573,""dx"":-1,""dy"":22,""t"":8504},{""x"":979,""y"":570,""dx"":8,""dy"":19,""t"":8539},{""x"":985,""y"":577,""dx"":14,""dy"":26,""t"":8572},{""x"":985,""y"":585,""dx"":14,""dy"":34,""t"":8606},{""x"":985,""y"":592,""dx"":14,""dy"":41,""t"":8637},{""x"":981,""y"":586,""dx"":10,""dy"":35,""t"":8673},{""x"":990,""y"":590,""dx"":19,""dy"":39,""t"":8709},{""x"":988,""y"":585,""dx"":17,""dy"":34,""t"":8741},{""x"":978,""y"":603,""dx"":7,""dy"":52,""t"":8776},{""x"":987,""y"":615,""dx"":16,""dy"":64,""t"":8809},{""x"":982,""y"":602,""dx"":11,""dy"":51,""t"":8844},{""x"":972,""y"":604,""dx"":1,""dy"":53,""t"":8878},{""x"":972,""y"":600,""dx"":1,""dy"":49,""t"":8912},{""x"":995,""y"":589,""dx"":24,""dy"":38,""t"":8946},{""x"":988,""y"":603,""dx"":17,""dy"":52,""t"":8979},{""x"":998,""y"":588,""dx"":27,""dy"":37,""t"":9015}],[{""x"":681,""y"":606,""dx"":190,""dy"":-215,""t"":10033},{""x"":684,""y"":610,""dx"":193,""dy"":-211,""t"":10068},{""x"":685,""y"":615,""dx"":194,""dy"":-206,""t"":10102},{""x"":674,""y"":625,""dx"":183,""dy"":-196,""t"":10136},{""x"":688,""y"":643,""dx"":197,""dy"":-178,""t"":10170},{""x"":708,""y"":652,""dx"":217,""dy"":-169,""t"":10201},{""x"":698,""y"":662,""dx"":207,""dy"":-159,""t"":10237},{""x"":703,""y"":664,""dx"":212,""dy"":-157,""t"":10273},{""x"":706,""y"":663,""dx"":215,""dy"":-158,""t"":10305},{""x"":710,""y"":675,""dx"":219,""dy"":-146,""t"":10341},{""x"":678,""y"":658,""dx"":187,""dy"":-163,""t"":10374},{""x"":675,""y"":660,""dx"":184,""dy"":-161,""t"":10408},{""x"":679,""y"":661,""dx"":188,""dy"":-160,""t"":10442},{""x"":685,""y"":652,""dx"":194,""dy"":-169,""t"":10476},{""x"":687,""y"":647,""dx"":196,""dy"":-174,""t"":10510},{""x"":690,""y"":652,""dx"":199,""dy"":-169,""t"":10543},{""x"":697,""y"":648,""dx"":206,""dy"":-173,""t"":10577},{""x"":686,""y"":639,""dx"":195,""dy"":-182,""t"":10613},{""x"":692,""y"":644,""dx"":201,""dy"":-177,""t"":10646},{""x"":683,""y"":637,""dx"":192,""dy"":-184,""t"":10680},{""x"":669,""y"":640,""dx"":178,""dy"":-181,""t"":10715},{""x"":668,""y"":646,""dx"":177,""dy"":-175,""t"":10749},{""x"":666,""y"":654,""dx"":175,""dy"":-167,""t"":10781},{""x"":690,""y"":656,""dx"":199,""dy"":-165,""t"":10816},{""x"":703,""y"":666,""dx"":212,""dy"":-155,""t"":10850},{""x"":692,""y"":672,""dx"":201,""dy"":-149,""t"":10927},{""x"":712,""y"":659,""dx"":221,""dy"":-162,""t"":10956},{""x"":716,""y"":653,""dx"":225,""dy"":-168,""t"":10987},{""x"":727,""y"":659,""dx"":236,""dy"":-162,""t"":11020},{""x"":692,""y"":678,""dx"":201,""dy"":-143,""t"":11054},{""x"":685,""y"":690,""dx"":194,""dy"":-131,""t"":11087},{""x"":663,""y"":749,""dx"":172,""dy"":-72,""t"":11122},{""x"":682,""y"":894,""dx"":191,""dy"":73,""t"":11156},{""x"":695,""y"":1002,""dx"":204,""dy"":181,""t"":11190},{""x"":748,""y"":1062,""dx"":257,""dy"":241,""t"":11224},{""x"":752,""y"":1085,""dx"":261,""dy"":264,""t"":11258},{""x"":724,""y"":1070,""dx"":233,""dy"":249,""t"":11292},{""x"":721,""y"":1019,""dx"":230,""dy"":198,""t"":11326},{""x"":738,""y"":988,""dx"":247,""dy"":167,""t"":11360},{""x"":701,""y"":966,""dx"":210,""dy"":145,""t"":11394},{""x"":682,""y"":916,""dx"":191,""dy"":95,""t"":11428},{""x"":676,""y"":883,""dx"":185,""dy"":62,""t"":11462},{""x"":659,""y"":883,""dx"":168,""dy"":62,""t"":11495},{""x"":696,""y"":821,""dx"":205,""dy"":0,""t"":11530},{""x"":665,""y"":816,""dx"":174,""dy"":-5,""t"":11564},{""x"":644,""y"":803,""dx"":153,""dy"":-18,""t"":11598},{""x"":619,""y"":788,""dx"":128,""dy"":-33,""t"":11632},{""x"":614,""y"":785,""dx"":123,""dy"":-36,""t"":11665},{""x"":609,""y"":781,""dx"":118,""dy"":-40,""t"":11700},{""x"":596,""y"":779,""dx"":105,""dy"":-42,""t"":11734},{""x"":656,""y"":743,""dx"":165,""dy"":-78,""t"":11767},{""x"":707,""y"":713,""dx"":216,""dy"":-108,""t"":11799},{""x"":692,""y"":724,""dx"":201,""dy"":-97,""t"":11837},{""x"":655,""y"":739,""dx"":164,""dy"":-82,""t"":11870},{""x"":675,""y"":707,""dx"":184,""dy"":-114,""t"":11904},{""x"":659,""y"":721,""dx"":168,""dy"":-100,""t"":11937},{""x"":676,""y"":714,""dx"":185,""dy"":-107,""t"":11973},{""x"":686,""y"":717,""dx"":195,""dy"":-104,""t"":12005}],[{""x"":1416,""y"":775,""dx"":-35,""dy"":-46,""t"":13026},{""x"":1427,""y"":786,""dx"":-24,""dy"":-35,""t"":13060},{""x"":1431,""y"":799,""dx"":-20,""dy"":-22,""t"":13094},{""x"":1440,""y"":815,""dx"":-11,""dy"":-6,""t"":13128},{""x"":1435,""y"":817,""dx"":-16,""dy"":-4,""t"":13161},{""x"":1449,""y"":811,""dx"":-2,""dy"":-10,""t"":13196},{""x"":1447,""y"":807,""dx"":-4,""dy"":-14,""t"":13230},{""x"":1444,""y"":791,""dx"":-7,""dy"":-30,""t"":13264},{""x"":1456,""y"":780,""dx"":5,""dy"":-41,""t"":13298},{""x"":1441,""y"":784,""dx"":-10,""dy"":-37,""t"":13332},{""x"":1427,""y"":788,""dx"":-24,""dy"":-33,""t"":13364},{""x"":1387,""y"":780,""dx"":-64,""dy"":-41,""t"":13400},{""x"":1314,""y"":767,""dx"":-137,""dy"":-54,""t"":13433},{""x"":1328,""y"":773,""dx"":-123,""dy"":-48,""t"":13468},{""x"":1358,""y"":765,""dx"":-93,""dy"":-56,""t"":13501},{""x"":1345,""y"":763,""dx"":-106,""dy"":-58,""t"":13536},{""x"":1292,""y"":773,""dx"":-159,""dy"":-48,""t"":13569},{""x"":1247,""y"":756,""dx"":-204,""dy"":-65,""t"":13604},{""x"":1248,""y"":749,""dx"":-203,""dy"":-72,""t"":13638},{""x"":1229,""y"":756,""dx"":-222,""dy"":-65,""t"":13672},{""x"":1267,""y"":761,""dx"":-184,""dy"":-60,""t"":13706},{""x"":1274,""y"":759,""dx"":-177,""dy"":-62,""t"":13740},{""x"":1281,""y"":758,""dx"":-170,""dy"":-63,""t"":13772},{""x"":1311,""y"":762,""dx"":-140,""dy"":-59,""t"":13808},{""x"":1328,""y"":770,""dx"":-123,""dy"":-51,""t"":13841},{""x"":1336,""y"":772,""dx"":-115,""dy"":-49,""t"":13877},{""x"":1289,""y"":775,""dx"":-162,""dy"":-46,""t"":13909},{""x"":1260,""y"":776,""dx"":-191,""dy"":-45,""t"":13944},{""x"":1229,""y"":771,""dx"":-222,""dy"":-50,""t"":13978},{""x"":1204,""y"":778,""dx"":-247,""dy"":-43,""t"":14011},{""x"":1218,""y"":773,""dx"":-233,""dy"":-48,""t"":14046},{""x"":1201,""y"":779,""dx"":-250,""dy"":-42,""t"":14080},{""x"":1180,""y"":777,""dx"":-271,""dy"":-44,""t"":14114},{""x"":1203,""y"":789,""dx"":-248,""dy"":-32,""t"":14148},{""x"":1194,""y"":794,""dx"":-257,""dy"":-27,""t"":14181},{""x"":1192,""y"":795,""dx"":-259,""dy"":-26,""t"":14216},{""x"":1190,""y"":799,""dx"":-261,""dy"":-22,""t"":14250},{""x"":1164,""y"":791,""dx"":-287,""dy"":-30,""t"":14284},{""x"":1145,""y"":785,""dx"":-306,""dy"":-36,""t"":14318},{""x"":1153,""y"":787,""dx"":-298,""dy"":-34,""t"":14352},{""x"":1168,""y"":797,""dx"":-283,""dy"":-24,""t"":14386},{""x"":1153,""y"":791,""dx"":-298,""dy"":-30,""t"":14419},{""x"":1148,""y"":789,""dx"":-303,""dy"":-32,""t"":14453},{""x"":1139,""y"":781,""dx"":-312,""dy"":-40,""t"":14488},{""x"":1139,""y"":776,""dx"":-312,""dy"":-45,""t"":14522},{""x"":1152,""y"":774,""dx"":-299,""dy"":-47,""t"":14555},{""x"":1188,""y"":761,""dx"":-263,""dy"":-60,""t"":14590},{""x"":1194,""y"":777,""dx"":-257,""dy"":-44,""t"":14624},{""x"":1219,""y"":797,""dx"":-232,""dy"":-24,""t"":14658},{""x"":1199,""y"":806,""dx"":-252,""dy"":-15,""t"":14692},{""x"":1235,""y"":826,""dx"":-216,""dy"":5,""t"":14726},{""x"":1254,""y"":845,""dx"":-197,""dy"":24,""t"":14760},{""x"":1265,""y"":853,""dx"":-186,""dy"":32,""t"":14794},{""x"":1266,""y"":853,""dx"":-185,""dy"":32,""t"":14828},{""x"":1207,""y"":843,""dx"":-244,""dy"":22,""t"":14862},{""x"":1163,""y"":830,""dx"":-288,""dy"":9,""t"":14896},{""x"":1155,""y"":813,""dx"":-296,""dy"":-8,""t"":14930},{""x"":1148,""y"":799,""dx"":-303,""dy"":-22,""t"":14963},{""x"":1116,""y"":784,""dx"":-335,""dy"":-37,""t"":14998},{""x"":1128,""y"":782,""dx"":-323,""dy"":-39,""t"":15031}]]","[58.620689655172406,100,88.33333333333333,20.689655172413794,46.666666666666664]","[{""x"":-141.55172413793105,""y"":66,""r"":117.36738214225788},{""x"":-9.898305084745763,""y"":-12.847457627118644,""r"":60.51739952220038},{""x"":32.016666666666666,""y"":64.06666666666666,""r"":102.29170659727868},{""x"":193.4655172413793,""y"":-78.6896551724138,""r"":135.3762066759816},{""x"":-187.4,""y"":-33.28333333333333,""r"":119.20990170174129}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.21","validate","","","","","","","","","","",""
