"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","stimulus","load_time","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","phase","ans","ISI","type","size","webgazer_data","webgazer_targets","target","response_answer","correct","webgazer_targets_data"
"true","fullscreen","0","20751","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","20756","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","39125","0.0-2.0-0.0","","","","","18367","{""name"":""scc"",""age"":""24""}","","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","43285","0.0-2.0-1.0","","","","","4159","{""sex"":""男""}","[0]","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","4","43942","0.0-3.0","","","","","654"," ","","<p>实验说明：该实验根据颜色和形状各有两组，每组实验开始前会有一个眼动校准。</p><p>按""space""键继续。</p>","","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","5","110034","0.0-4.0","","","","","","","","","2134","","","","","","","","","","","","","","","","",""
"","html-button-response","6","110965","0.0-5.0-0.0","","","","","929","0","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","7","121529","0.0-5.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","8","122205","0.0-5.0-2.0","","","","","675","0","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","","",""
"","webgazer-validate","9","139253","0.0-5.0-3.0","","","","","","","","","","[[{""x"":629,""y"":253,""dx"":138,""dy"":-28,""t"":989},{""x"":642,""y"":260,""dx"":151,""dy"":-21,""t"":1024},{""x"":648,""y"":237,""dx"":157,""dy"":-44,""t"":1058},{""x"":609,""y"":194,""dx"":118,""dy"":-87,""t"":1093},{""x"":602,""y"":162,""dx"":111,""dy"":-119,""t"":1126},{""x"":598,""y"":147,""dx"":107,""dy"":-134,""t"":1159},{""x"":618,""y"":123,""dx"":127,""dy"":-158,""t"":1193},{""x"":601,""y"":113,""dx"":110,""dy"":-168,""t"":1229},{""x"":592,""y"":88,""dx"":101,""dy"":-193,""t"":1262},{""x"":540,""y"":92,""dx"":49,""dy"":-189,""t"":1296},{""x"":536,""y"":156,""dx"":45,""dy"":-125,""t"":1330},{""x"":539,""y"":200,""dx"":48,""dy"":-81,""t"":1364},{""x"":554,""y"":244,""dx"":63,""dy"":-37,""t"":1397},{""x"":538,""y"":238,""dx"":47,""dy"":-43,""t"":1433},{""x"":522,""y"":235,""dx"":31,""dy"":-46,""t"":1466},{""x"":534,""y"":264,""dx"":43,""dy"":-17,""t"":1500},{""x"":499,""y"":284,""dx"":8,""dy"":3,""t"":1533},{""x"":496,""y"":305,""dx"":5,""dy"":24,""t"":1566},{""x"":461,""y"":261,""dx"":-30,""dy"":-20,""t"":1603},{""x"":491,""y"":262,""dx"":0,""dy"":-19,""t"":1636},{""x"":460,""y"":230,""dx"":-31,""dy"":-51,""t"":1670},{""x"":479,""y"":279,""dx"":-12,""dy"":-2,""t"":1703},{""x"":461,""y"":242,""dx"":-30,""dy"":-39,""t"":1738},{""x"":496,""y"":257,""dx"":5,""dy"":-24,""t"":1772},{""x"":484,""y"":215,""dx"":-7,""dy"":-66,""t"":1805},{""x"":497,""y"":174,""dx"":6,""dy"":-107,""t"":1840},{""x"":507,""y"":194,""dx"":16,""dy"":-87,""t"":1874},{""x"":524,""y"":206,""dx"":33,""dy"":-75,""t"":1908},{""x"":548,""y"":233,""dx"":57,""dy"":-48,""t"":1942},{""x"":567,""y"":256,""dx"":76,""dy"":-25,""t"":1973},{""x"":548,""y"":190,""dx"":57,""dy"":-91,""t"":2009},{""x"":495,""y"":157,""dx"":4,""dy"":-124,""t"":2043},{""x"":509,""y"":178,""dx"":18,""dy"":-103,""t"":2077},{""x"":471,""y"":130,""dx"":-20,""dy"":-151,""t"":2111},{""x"":441,""y"":105,""dx"":-50,""dy"":-176,""t"":2146},{""x"":468,""y"":128,""dx"":-23,""dy"":-153,""t"":2180},{""x"":461,""y"":98,""dx"":-30,""dy"":-183,""t"":2213},{""x"":498,""y"":133,""dx"":7,""dy"":-148,""t"":2247},{""x"":527,""y"":84,""dx"":36,""dy"":-197,""t"":2282},{""x"":527,""y"":94,""dx"":36,""dy"":-187,""t"":2316},{""x"":518,""y"":88,""dx"":27,""dy"":-193,""t"":2350},{""x"":542,""y"":141,""dx"":51,""dy"":-140,""t"":2384},{""x"":514,""y"":122,""dx"":23,""dy"":-159,""t"":2417},{""x"":490,""y"":130,""dx"":-1,""dy"":-151,""t"":2451},{""x"":510,""y"":173,""dx"":19,""dy"":-108,""t"":2486},{""x"":559,""y"":194,""dx"":68,""dy"":-87,""t"":2519},{""x"":585,""y"":173,""dx"":94,""dy"":-108,""t"":2554},{""x"":612,""y"":165,""dx"":121,""dy"":-116,""t"":2588},{""x"":620,""y"":161,""dx"":129,""dy"":-120,""t"":2621},{""x"":646,""y"":209,""dx"":155,""dy"":-72,""t"":2655},{""x"":661,""y"":221,""dx"":170,""dy"":-60,""t"":2690},{""x"":670,""y"":214,""dx"":179,""dy"":-67,""t"":2724},{""x"":681,""y"":218,""dx"":190,""dy"":-63,""t"":2758},{""x"":684,""y"":234,""dx"":193,""dy"":-47,""t"":2792},{""x"":680,""y"":249,""dx"":189,""dy"":-32,""t"":2825},{""x"":691,""y"":237,""dx"":200,""dy"":-44,""t"":2860},{""x"":683,""y"":244,""dx"":192,""dy"":-37,""t"":2894},{""x"":684,""y"":223,""dx"":193,""dy"":-58,""t"":2927},{""x"":641,""y"":200,""dx"":150,""dy"":-81,""t"":2962}],[{""x"":1491,""y"":346,""dx"":40,""dy"":65,""t"":4015},{""x"":1503,""y"":332,""dx"":52,""dy"":51,""t"":4049},{""x"":1511,""y"":319,""dx"":60,""dy"":38,""t"":4084},{""x"":1530,""y"":324,""dx"":79,""dy"":43,""t"":4118},{""x"":1523,""y"":282,""dx"":72,""dy"":1,""t"":4153},{""x"":1548,""y"":307,""dx"":97,""dy"":26,""t"":4185},{""x"":1548,""y"":302,""dx"":97,""dy"":21,""t"":4219},{""x"":1527,""y"":303,""dx"":76,""dy"":22,""t"":4254},{""x"":1510,""y"":280,""dx"":59,""dy"":-1,""t"":4288},{""x"":1494,""y"":293,""dx"":43,""dy"":12,""t"":4322},{""x"":1483,""y"":312,""dx"":32,""dy"":31,""t"":4356},{""x"":1478,""y"":284,""dx"":27,""dy"":3,""t"":4389},{""x"":1470,""y"":273,""dx"":19,""dy"":-8,""t"":4424},{""x"":1497,""y"":280,""dx"":46,""dy"":-1,""t"":4458},{""x"":1504,""y"":283,""dx"":53,""dy"":2,""t"":4492},{""x"":1484,""y"":278,""dx"":33,""dy"":-3,""t"":4526},{""x"":1484,""y"":317,""dx"":33,""dy"":36,""t"":4561},{""x"":1490,""y"":337,""dx"":39,""dy"":56,""t"":4593},{""x"":1495,""y"":352,""dx"":44,""dy"":71,""t"":4628},{""x"":1493,""y"":349,""dx"":42,""dy"":68,""t"":4662},{""x"":1504,""y"":371,""dx"":53,""dy"":90,""t"":4696},{""x"":1493,""y"":358,""dx"":42,""dy"":77,""t"":4731},{""x"":1476,""y"":352,""dx"":25,""dy"":71,""t"":4764},{""x"":1490,""y"":348,""dx"":39,""dy"":67,""t"":4797},{""x"":1496,""y"":355,""dx"":45,""dy"":74,""t"":4832},{""x"":1483,""y"":326,""dx"":32,""dy"":45,""t"":4866},{""x"":1461,""y"":308,""dx"":10,""dy"":27,""t"":4900},{""x"":1436,""y"":287,""dx"":-15,""dy"":6,""t"":4934},{""x"":1445,""y"":305,""dx"":-6,""dy"":24,""t"":4968},{""x"":1468,""y"":301,""dx"":17,""dy"":20,""t"":5003},{""x"":1481,""y"":283,""dx"":30,""dy"":2,""t"":5035},{""x"":1492,""y"":266,""dx"":41,""dy"":-15,""t"":5069},{""x"":1487,""y"":266,""dx"":36,""dy"":-15,""t"":5103},{""x"":1483,""y"":267,""dx"":32,""dy"":-14,""t"":5135},{""x"":1455,""y"":250,""dx"":4,""dy"":-31,""t"":5172},{""x"":1470,""y"":263,""dx"":19,""dy"":-18,""t"":5206},{""x"":1476,""y"":251,""dx"":25,""dy"":-30,""t"":5240},{""x"":1476,""y"":272,""dx"":25,""dy"":-9,""t"":5273},{""x"":1453,""y"":263,""dx"":2,""dy"":-18,""t"":5308},{""x"":1469,""y"":313,""dx"":18,""dy"":32,""t"":5341},{""x"":1468,""y"":342,""dx"":17,""dy"":61,""t"":5376},{""x"":1433,""y"":335,""dx"":-18,""dy"":54,""t"":5410},{""x"":1446,""y"":387,""dx"":-5,""dy"":106,""t"":5443},{""x"":1440,""y"":411,""dx"":-11,""dy"":130,""t"":5477},{""x"":1443,""y"":431,""dx"":-8,""dy"":150,""t"":5512},{""x"":1447,""y"":447,""dx"":-4,""dy"":166,""t"":5543},{""x"":1466,""y"":475,""dx"":15,""dy"":194,""t"":5580},{""x"":1464,""y"":468,""dx"":13,""dy"":187,""t"":5613},{""x"":1449,""y"":463,""dx"":-2,""dy"":182,""t"":5647},{""x"":1458,""y"":410,""dx"":7,""dy"":129,""t"":5681},{""x"":1464,""y"":373,""dx"":13,""dy"":92,""t"":5716},{""x"":1449,""y"":374,""dx"":-2,""dy"":93,""t"":5749},{""x"":1452,""y"":358,""dx"":1,""dy"":77,""t"":5784},{""x"":1456,""y"":358,""dx"":5,""dy"":77,""t"":5818},{""x"":1470,""y"":351,""dx"":19,""dy"":70,""t"":5852},{""x"":1459,""y"":319,""dx"":8,""dy"":38,""t"":5886},{""x"":1483,""y"":307,""dx"":32,""dy"":26,""t"":5920},{""x"":1468,""y"":328,""dx"":17,""dy"":47,""t"":5953},{""x"":1464,""y"":333,""dx"":13,""dy"":52,""t"":5988}],[{""x"":942,""y"":754,""dx"":-29,""dy"":203,""t"":7008},{""x"":948,""y"":733,""dx"":-23,""dy"":182,""t"":7042},{""x"":955,""y"":693,""dx"":-16,""dy"":142,""t"":7076},{""x"":974,""y"":659,""dx"":3,""dy"":108,""t"":7109},{""x"":991,""y"":628,""dx"":20,""dy"":77,""t"":7142},{""x"":1006,""y"":620,""dx"":35,""dy"":69,""t"":7177},{""x"":1008,""y"":641,""dx"":37,""dy"":90,""t"":7211},{""x"":983,""y"":625,""dx"":12,""dy"":74,""t"":7245},{""x"":979,""y"":612,""dx"":8,""dy"":61,""t"":7279},{""x"":1012,""y"":573,""dx"":41,""dy"":22,""t"":7314},{""x"":999,""y"":545,""dx"":28,""dy"":-6,""t"":7348},{""x"":1005,""y"":560,""dx"":34,""dy"":9,""t"":7382},{""x"":1030,""y"":517,""dx"":59,""dy"":-34,""t"":7416},{""x"":1062,""y"":459,""dx"":91,""dy"":-92,""t"":7449},{""x"":1084,""y"":434,""dx"":113,""dy"":-117,""t"":7483},{""x"":1093,""y"":477,""dx"":122,""dy"":-74,""t"":7518},{""x"":1075,""y"":497,""dx"":104,""dy"":-54,""t"":7551},{""x"":1070,""y"":535,""dx"":99,""dy"":-16,""t"":7586},{""x"":1083,""y"":550,""dx"":112,""dy"":-1,""t"":7620},{""x"":1049,""y"":580,""dx"":78,""dy"":29,""t"":7653},{""x"":1072,""y"":578,""dx"":101,""dy"":27,""t"":7689},{""x"":1072,""y"":562,""dx"":101,""dy"":11,""t"":7723},{""x"":1081,""y"":564,""dx"":110,""dy"":13,""t"":7756},{""x"":1080,""y"":530,""dx"":109,""dy"":-21,""t"":7790},{""x"":1114,""y"":550,""dx"":143,""dy"":-1,""t"":7823},{""x"":1138,""y"":561,""dx"":167,""dy"":10,""t"":7858},{""x"":1137,""y"":545,""dx"":166,""dy"":-6,""t"":7893},{""x"":1146,""y"":522,""dx"":175,""dy"":-29,""t"":7926},{""x"":1141,""y"":502,""dx"":170,""dy"":-49,""t"":7960},{""x"":1200,""y"":483,""dx"":229,""dy"":-68,""t"":7993},{""x"":1133,""y"":518,""dx"":162,""dy"":-33,""t"":8028},{""x"":1144,""y"":515,""dx"":173,""dy"":-36,""t"":8061},{""x"":1154,""y"":533,""dx"":183,""dy"":-18,""t"":8095},{""x"":1147,""y"":535,""dx"":176,""dy"":-16,""t"":8130},{""x"":1143,""y"":504,""dx"":172,""dy"":-47,""t"":8163},{""x"":1099,""y"":526,""dx"":128,""dy"":-25,""t"":8197},{""x"":1107,""y"":512,""dx"":136,""dy"":-39,""t"":8232},{""x"":1099,""y"":496,""dx"":128,""dy"":-55,""t"":8266},{""x"":1100,""y"":482,""dx"":129,""dy"":-69,""t"":8300},{""x"":1092,""y"":489,""dx"":121,""dy"":-62,""t"":8333},{""x"":1100,""y"":513,""dx"":129,""dy"":-38,""t"":8368},{""x"":1079,""y"":547,""dx"":108,""dy"":-4,""t"":8404},{""x"":1080,""y"":539,""dx"":109,""dy"":-12,""t"":8436},{""x"":1085,""y"":583,""dx"":114,""dy"":32,""t"":8470},{""x"":1072,""y"":623,""dx"":101,""dy"":72,""t"":8504},{""x"":1069,""y"":570,""dx"":98,""dy"":19,""t"":8538},{""x"":1087,""y"":548,""dx"":116,""dy"":-3,""t"":8572},{""x"":1071,""y"":579,""dx"":100,""dy"":28,""t"":8605},{""x"":1071,""y"":550,""dx"":100,""dy"":-1,""t"":8639},{""x"":1067,""y"":540,""dx"":96,""dy"":-11,""t"":8673},{""x"":1063,""y"":531,""dx"":92,""dy"":-20,""t"":8706},{""x"":1071,""y"":570,""dx"":100,""dy"":19,""t"":8741},{""x"":1095,""y"":561,""dx"":124,""dy"":10,""t"":8775},{""x"":1084,""y"":516,""dx"":113,""dy"":-35,""t"":8810},{""x"":1106,""y"":548,""dx"":135,""dy"":-3,""t"":8843},{""x"":1092,""y"":514,""dx"":121,""dy"":-37,""t"":8877},{""x"":1116,""y"":498,""dx"":145,""dy"":-53,""t"":8912},{""x"":1101,""y"":475,""dx"":130,""dy"":-76,""t"":8945},{""x"":1092,""y"":477,""dx"":121,""dy"":-74,""t"":8980}],[{""x"":706,""y"":606,""dx"":215,""dy"":-215,""t"":10000},{""x"":729,""y"":602,""dx"":238,""dy"":-219,""t"":10034},{""x"":745,""y"":560,""dx"":254,""dy"":-261,""t"":10068},{""x"":760,""y"":530,""dx"":269,""dy"":-291,""t"":10103},{""x"":748,""y"":576,""dx"":257,""dy"":-245,""t"":10137},{""x"":735,""y"":551,""dx"":244,""dy"":-270,""t"":10169},{""x"":746,""y"":494,""dx"":255,""dy"":-327,""t"":10204},{""x"":765,""y"":475,""dx"":274,""dy"":-346,""t"":10237},{""x"":758,""y"":495,""dx"":267,""dy"":-326,""t"":10272},{""x"":757,""y"":470,""dx"":266,""dy"":-351,""t"":10303},{""x"":763,""y"":449,""dx"":272,""dy"":-372,""t"":10339},{""x"":761,""y"":454,""dx"":270,""dy"":-367,""t"":10373},{""x"":752,""y"":492,""dx"":261,""dy"":-329,""t"":10407},{""x"":757,""y"":522,""dx"":266,""dy"":-299,""t"":10441},{""x"":744,""y"":543,""dx"":253,""dy"":-278,""t"":10476},{""x"":735,""y"":560,""dx"":244,""dy"":-261,""t"":10509},{""x"":745,""y"":613,""dx"":254,""dy"":-208,""t"":10543},{""x"":745,""y"":586,""dx"":254,""dy"":-235,""t"":10578},{""x"":728,""y"":564,""dx"":237,""dy"":-257,""t"":10612},{""x"":711,""y"":564,""dx"":220,""dy"":-257,""t"":10645},{""x"":699,""y"":598,""dx"":208,""dy"":-223,""t"":10680},{""x"":659,""y"":668,""dx"":168,""dy"":-153,""t"":10711},{""x"":645,""y"":677,""dx"":154,""dy"":-144,""t"":10747},{""x"":649,""y"":632,""dx"":158,""dy"":-189,""t"":10781},{""x"":666,""y"":613,""dx"":175,""dy"":-208,""t"":10815},{""x"":686,""y"":596,""dx"":195,""dy"":-225,""t"":10849},{""x"":706,""y"":622,""dx"":215,""dy"":-199,""t"":10883},{""x"":687,""y"":614,""dx"":196,""dy"":-207,""t"":10917},{""x"":697,""y"":663,""dx"":206,""dy"":-158,""t"":10952},{""x"":703,""y"":697,""dx"":212,""dy"":-124,""t"":10985},{""x"":676,""y"":721,""dx"":185,""dy"":-100,""t"":11019},{""x"":696,""y"":692,""dx"":205,""dy"":-129,""t"":11053},{""x"":703,""y"":650,""dx"":212,""dy"":-171,""t"":11088},{""x"":716,""y"":629,""dx"":225,""dy"":-192,""t"":11122},{""x"":716,""y"":610,""dx"":225,""dy"":-211,""t"":11157},{""x"":713,""y"":584,""dx"":222,""dy"":-237,""t"":11191},{""x"":705,""y"":594,""dx"":214,""dy"":-227,""t"":11224},{""x"":713,""y"":587,""dx"":222,""dy"":-234,""t"":11257},{""x"":718,""y"":577,""dx"":227,""dy"":-244,""t"":11291},{""x"":740,""y"":553,""dx"":249,""dy"":-268,""t"":11326},{""x"":737,""y"":534,""dx"":246,""dy"":-287,""t"":11360},{""x"":737,""y"":530,""dx"":246,""dy"":-291,""t"":11393},{""x"":732,""y"":607,""dx"":241,""dy"":-214,""t"":11427},{""x"":730,""y"":572,""dx"":239,""dy"":-249,""t"":11462},{""x"":759,""y"":583,""dx"":268,""dy"":-238,""t"":11496},{""x"":744,""y"":558,""dx"":253,""dy"":-263,""t"":11530},{""x"":740,""y"":550,""dx"":249,""dy"":-271,""t"":11565},{""x"":728,""y"":541,""dx"":237,""dy"":-280,""t"":11598},{""x"":739,""y"":550,""dx"":248,""dy"":-271,""t"":11631},{""x"":736,""y"":553,""dx"":245,""dy"":-268,""t"":11665},{""x"":725,""y"":559,""dx"":234,""dy"":-262,""t"":11700},{""x"":690,""y"":596,""dx"":199,""dy"":-225,""t"":11734},{""x"":681,""y"":607,""dx"":190,""dy"":-214,""t"":11767},{""x"":652,""y"":605,""dx"":161,""dy"":-216,""t"":11803},{""x"":629,""y"":602,""dx"":138,""dy"":-219,""t"":11836},{""x"":655,""y"":613,""dx"":164,""dy"":-208,""t"":11870},{""x"":621,""y"":624,""dx"":130,""dy"":-197,""t"":11903},{""x"":599,""y"":642,""dx"":108,""dy"":-179,""t"":11938},{""x"":603,""y"":631,""dx"":112,""dy"":-190,""t"":11972},{""x"":579,""y"":648,""dx"":88,""dy"":-173,""t"":12006}],[{""x"":1423,""y"":768,""dx"":-28,""dy"":-53,""t"":13026},{""x"":1428,""y"":783,""dx"":-23,""dy"":-38,""t"":13060},{""x"":1418,""y"":771,""dx"":-33,""dy"":-50,""t"":13093},{""x"":1424,""y"":777,""dx"":-27,""dy"":-44,""t"":13128},{""x"":1370,""y"":784,""dx"":-81,""dy"":-37,""t"":13161},{""x"":1298,""y"":781,""dx"":-153,""dy"":-40,""t"":13195},{""x"":1190,""y"":795,""dx"":-261,""dy"":-26,""t"":13230},{""x"":1121,""y"":794,""dx"":-330,""dy"":-27,""t"":13264},{""x"":1081,""y"":829,""dx"":-370,""dy"":8,""t"":13298},{""x"":1073,""y"":846,""dx"":-378,""dy"":25,""t"":13331},{""x"":1054,""y"":848,""dx"":-397,""dy"":27,""t"":13367},{""x"":1079,""y"":866,""dx"":-372,""dy"":45,""t"":13400},{""x"":1117,""y"":887,""dx"":-334,""dy"":66,""t"":13434},{""x"":1175,""y"":863,""dx"":-276,""dy"":42,""t"":13468},{""x"":1237,""y"":840,""dx"":-214,""dy"":19,""t"":13503},{""x"":1247,""y"":831,""dx"":-204,""dy"":10,""t"":13536},{""x"":1288,""y"":805,""dx"":-163,""dy"":-16,""t"":13569},{""x"":1324,""y"":809,""dx"":-127,""dy"":-12,""t"":13604},{""x"":1364,""y"":782,""dx"":-87,""dy"":-39,""t"":13637},{""x"":1398,""y"":773,""dx"":-53,""dy"":-48,""t"":13672},{""x"":1424,""y"":771,""dx"":-27,""dy"":-50,""t"":13706},{""x"":1427,""y"":766,""dx"":-24,""dy"":-55,""t"":13740},{""x"":1409,""y"":763,""dx"":-42,""dy"":-58,""t"":13773},{""x"":1424,""y"":770,""dx"":-27,""dy"":-51,""t"":13809},{""x"":1433,""y"":780,""dx"":-18,""dy"":-41,""t"":13842},{""x"":1439,""y"":789,""dx"":-12,""dy"":-32,""t"":13874},{""x"":1411,""y"":780,""dx"":-40,""dy"":-41,""t"":13909},{""x"":1408,""y"":745,""dx"":-43,""dy"":-76,""t"":13944},{""x"":1396,""y"":729,""dx"":-55,""dy"":-92,""t"":13978},{""x"":1365,""y"":739,""dx"":-86,""dy"":-82,""t"":14013},{""x"":1356,""y"":721,""dx"":-95,""dy"":-100,""t"":14045},{""x"":1342,""y"":752,""dx"":-109,""dy"":-69,""t"":14079},{""x"":1316,""y"":757,""dx"":-135,""dy"":-64,""t"":14114},{""x"":1345,""y"":728,""dx"":-106,""dy"":-93,""t"":14147},{""x"":1342,""y"":749,""dx"":-109,""dy"":-72,""t"":14181},{""x"":1362,""y"":728,""dx"":-89,""dy"":-93,""t"":14216},{""x"":1365,""y"":728,""dx"":-86,""dy"":-93,""t"":14249},{""x"":1367,""y"":728,""dx"":-84,""dy"":-93,""t"":14281},{""x"":1334,""y"":726,""dx"":-117,""dy"":-95,""t"":14317},{""x"":1354,""y"":712,""dx"":-97,""dy"":-109,""t"":14352},{""x"":1383,""y"":687,""dx"":-68,""dy"":-134,""t"":14385},{""x"":1335,""y"":711,""dx"":-116,""dy"":-110,""t"":14420},{""x"":1283,""y"":724,""dx"":-168,""dy"":-97,""t"":14454},{""x"":1269,""y"":715,""dx"":-182,""dy"":-106,""t"":14488},{""x"":1287,""y"":695,""dx"":-164,""dy"":-126,""t"":14521},{""x"":1312,""y"":689,""dx"":-139,""dy"":-132,""t"":14557},{""x"":1344,""y"":643,""dx"":-107,""dy"":-178,""t"":14590},{""x"":1379,""y"":646,""dx"":-72,""dy"":-175,""t"":14623},{""x"":1402,""y"":615,""dx"":-49,""dy"":-206,""t"":14657},{""x"":1401,""y"":600,""dx"":-50,""dy"":-221,""t"":14692},{""x"":1419,""y"":591,""dx"":-32,""dy"":-230,""t"":14727},{""x"":1439,""y"":615,""dx"":-12,""dy"":-206,""t"":14760},{""x"":1406,""y"":652,""dx"":-45,""dy"":-169,""t"":14794},{""x"":1379,""y"":684,""dx"":-72,""dy"":-137,""t"":14828},{""x"":1374,""y"":694,""dx"":-77,""dy"":-127,""t"":14862},{""x"":1364,""y"":730,""dx"":-87,""dy"":-91,""t"":14895},{""x"":1377,""y"":710,""dx"":-74,""dy"":-111,""t"":14930},{""x"":1411,""y"":697,""dx"":-40,""dy"":-124,""t"":14964},{""x"":1407,""y"":673,""dx"":-44,""dy"":-148,""t"":14998}]]","[88.13559322033898,100,96.61016949152543,1.6666666666666667,71.1864406779661]","[{""x"":66.42372881355932,""y"":-89.52542372881356,""r"":90.29339009123726},{""x"":27.576271186440678,""y"":48.28813559322034,""r"":46.35154752603228},{""x"":102.69491525423729,""y"":-0.4745762711864407,""r"":64.19076173842782},{""x"":218.98333333333332,""y"":-237.86666666666667,""r"":69.15354516003178},{""x"":-117.11864406779661,""y"":-75.84745762711864,""r"":77.20973015323982}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.41","validate","","","","","","","","","","",""
