"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","stimulus","load_time","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","phase","ans","ISI","type","size","webgazer_data","webgazer_targets","target","response_answer","correct","webgazer_targets_data"
"true","fullscreen","0","18592","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","18599","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","23249","0.0-2.0-0.0","","","","","4647","{""name"":""蔡思琪"",""age"":""22""}","","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","24729","0.0-2.0-1.0","","","","","1479","{""sex"":""女""}","[0]","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","4","25224","0.0-3.0","","","","","493"," ","","<p>实验说明：该实验根据颜色和形状各有两组，每组实验开始前会有一个眼动校准。</p><p>按""space""键继续。</p>","","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","5","29656","0.0-4.0","","","","","","","","","1487","","","","","","","","","","","","","","","","",""
"","html-button-response","6","30312","0.0-5.0-0.0","","","","","654","0","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","7","41508","0.0-5.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","8","42208","0.0-5.0-2.0","","","","","699","0","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","","",""
"","webgazer-validate","9","60660","0.0-5.0-3.0","","","","","","","","","","[[{""x"":212,""y"":462,""dx"":-279,""dy"":181,""t"":990},{""x"":191,""y"":487,""dx"":-300,""dy"":206,""t"":1024},{""x"":246,""y"":475,""dx"":-245,""dy"":194,""t"":1058},{""x"":236,""y"":476,""dx"":-255,""dy"":195,""t"":1092},{""x"":230,""y"":475,""dx"":-261,""dy"":194,""t"":1158},{""x"":247,""y"":498,""dx"":-244,""dy"":217,""t"":1193},{""x"":272,""y"":489,""dx"":-219,""dy"":208,""t"":1228},{""x"":334,""y"":477,""dx"":-157,""dy"":196,""t"":1262},{""x"":332,""y"":496,""dx"":-159,""dy"":215,""t"":1296},{""x"":340,""y"":509,""dx"":-151,""dy"":228,""t"":1330},{""x"":345,""y"":524,""dx"":-146,""dy"":243,""t"":1364},{""x"":328,""y"":520,""dx"":-163,""dy"":239,""t"":1398},{""x"":305,""y"":504,""dx"":-186,""dy"":223,""t"":1431},{""x"":296,""y"":513,""dx"":-195,""dy"":232,""t"":1467},{""x"":295,""y"":510,""dx"":-196,""dy"":229,""t"":1500},{""x"":293,""y"":495,""dx"":-198,""dy"":214,""t"":1534},{""x"":269,""y"":477,""dx"":-222,""dy"":196,""t"":1568},{""x"":248,""y"":462,""dx"":-243,""dy"":181,""t"":1599},{""x"":253,""y"":459,""dx"":-238,""dy"":178,""t"":1635},{""x"":249,""y"":439,""dx"":-242,""dy"":158,""t"":1670},{""x"":283,""y"":448,""dx"":-208,""dy"":167,""t"":1703},{""x"":276,""y"":451,""dx"":-215,""dy"":170,""t"":1738},{""x"":275,""y"":460,""dx"":-216,""dy"":179,""t"":1773},{""x"":270,""y"":460,""dx"":-221,""dy"":179,""t"":1807},{""x"":240,""y"":457,""dx"":-251,""dy"":176,""t"":1840},{""x"":221,""y"":446,""dx"":-270,""dy"":165,""t"":1874},{""x"":214,""y"":430,""dx"":-277,""dy"":149,""t"":1908},{""x"":201,""y"":420,""dx"":-290,""dy"":139,""t"":1941},{""x"":210,""y"":440,""dx"":-281,""dy"":159,""t"":1976},{""x"":207,""y"":426,""dx"":-284,""dy"":145,""t"":2010},{""x"":207,""y"":413,""dx"":-284,""dy"":132,""t"":2045},{""x"":204,""y"":418,""dx"":-287,""dy"":137,""t"":2078},{""x"":228,""y"":418,""dx"":-263,""dy"":137,""t"":2112},{""x"":240,""y"":417,""dx"":-251,""dy"":136,""t"":2146},{""x"":230,""y"":411,""dx"":-261,""dy"":130,""t"":2179},{""x"":237,""y"":401,""dx"":-254,""dy"":120,""t"":2213},{""x"":217,""y"":404,""dx"":-274,""dy"":123,""t"":2247},{""x"":248,""y"":446,""dx"":-243,""dy"":165,""t"":2282},{""x"":248,""y"":456,""dx"":-243,""dy"":175,""t"":2316},{""x"":268,""y"":466,""dx"":-223,""dy"":185,""t"":2350},{""x"":258,""y"":491,""dx"":-233,""dy"":210,""t"":2384},{""x"":251,""y"":476,""dx"":-240,""dy"":195,""t"":2417},{""x"":268,""y"":516,""dx"":-223,""dy"":235,""t"":2451},{""x"":241,""y"":517,""dx"":-250,""dy"":236,""t"":2486},{""x"":263,""y"":516,""dx"":-228,""dy"":235,""t"":2520},{""x"":282,""y"":508,""dx"":-209,""dy"":227,""t"":2554},{""x"":259,""y"":499,""dx"":-232,""dy"":218,""t"":2587},{""x"":298,""y"":500,""dx"":-193,""dy"":219,""t"":2622},{""x"":313,""y"":514,""dx"":-178,""dy"":233,""t"":2656},{""x"":292,""y"":491,""dx"":-199,""dy"":210,""t"":2690},{""x"":303,""y"":490,""dx"":-188,""dy"":209,""t"":2724},{""x"":306,""y"":494,""dx"":-185,""dy"":213,""t"":2758},{""x"":312,""y"":489,""dx"":-179,""dy"":208,""t"":2792},{""x"":319,""y"":515,""dx"":-172,""dy"":234,""t"":2825},{""x"":306,""y"":500,""dx"":-185,""dy"":219,""t"":2860},{""x"":305,""y"":502,""dx"":-186,""dy"":221,""t"":2894},{""x"":325,""y"":501,""dx"":-166,""dy"":220,""t"":2928},{""x"":303,""y"":495,""dx"":-188,""dy"":214,""t"":2962},{""x"":302,""y"":492,""dx"":-189,""dy"":211,""t"":2996}],[{""x"":1606,""y"":314,""dx"":155,""dy"":33,""t"":4016},{""x"":1619,""y"":330,""dx"":168,""dy"":49,""t"":4050},{""x"":1605,""y"":300,""dx"":154,""dy"":19,""t"":4084},{""x"":1592,""y"":282,""dx"":141,""dy"":1,""t"":4118},{""x"":1555,""y"":287,""dx"":104,""dy"":6,""t"":4153},{""x"":1511,""y"":286,""dx"":60,""dy"":5,""t"":4186},{""x"":1508,""y"":289,""dx"":57,""dy"":8,""t"":4220},{""x"":1433,""y"":336,""dx"":-18,""dy"":55,""t"":4254},{""x"":1437,""y"":323,""dx"":-14,""dy"":42,""t"":4288},{""x"":1388,""y"":395,""dx"":-63,""dy"":114,""t"":4322},{""x"":1265,""y"":555,""dx"":-186,""dy"":274,""t"":4356},{""x"":1160,""y"":709,""dx"":-291,""dy"":428,""t"":4390},{""x"":1113,""y"":786,""dx"":-338,""dy"":505,""t"":4424},{""x"":1094,""y"":807,""dx"":-357,""dy"":526,""t"":4458},{""x"":1104,""y"":783,""dx"":-347,""dy"":502,""t"":4492},{""x"":1147,""y"":738,""dx"":-304,""dy"":457,""t"":4526},{""x"":1260,""y"":643,""dx"":-191,""dy"":362,""t"":4560},{""x"":1336,""y"":564,""dx"":-115,""dy"":283,""t"":4594},{""x"":1408,""y"":488,""dx"":-43,""dy"":207,""t"":4629},{""x"":1456,""y"":449,""dx"":5,""dy"":168,""t"":4663},{""x"":1555,""y"":367,""dx"":104,""dy"":86,""t"":4695},{""x"":1604,""y"":334,""dx"":153,""dy"":53,""t"":4730},{""x"":1645,""y"":306,""dx"":194,""dy"":25,""t"":4761},{""x"":1644,""y"":278,""dx"":193,""dy"":-3,""t"":4799},{""x"":1659,""y"":280,""dx"":208,""dy"":-1,""t"":4832},{""x"":1655,""y"":276,""dx"":204,""dy"":-5,""t"":4866},{""x"":1689,""y"":267,""dx"":238,""dy"":-14,""t"":4900},{""x"":1742,""y"":245,""dx"":291,""dy"":-36,""t"":4934},{""x"":1750,""y"":247,""dx"":299,""dy"":-34,""t"":4968},{""x"":1755,""y"":244,""dx"":304,""dy"":-37,""t"":5003},{""x"":1801,""y"":239,""dx"":350,""dy"":-42,""t"":5037},{""x"":1785,""y"":221,""dx"":334,""dy"":-60,""t"":5070},{""x"":1769,""y"":239,""dx"":318,""dy"":-42,""t"":5104},{""x"":1795,""y"":249,""dx"":344,""dy"":-32,""t"":5139},{""x"":1816,""y"":258,""dx"":365,""dy"":-23,""t"":5170},{""x"":1800,""y"":276,""dx"":349,""dy"":-5,""t"":5206},{""x"":1781,""y"":277,""dx"":330,""dy"":-4,""t"":5240},{""x"":1757,""y"":282,""dx"":306,""dy"":1,""t"":5274},{""x"":1736,""y"":282,""dx"":285,""dy"":1,""t"":5308},{""x"":1757,""y"":281,""dx"":306,""dy"":0,""t"":5342},{""x"":1733,""y"":277,""dx"":282,""dy"":-4,""t"":5375},{""x"":1690,""y"":329,""dx"":239,""dy"":48,""t"":5411},{""x"":1679,""y"":317,""dx"":228,""dy"":36,""t"":5444},{""x"":1695,""y"":307,""dx"":244,""dy"":26,""t"":5479},{""x"":1687,""y"":286,""dx"":236,""dy"":5,""t"":5513},{""x"":1677,""y"":300,""dx"":226,""dy"":19,""t"":5546},{""x"":1682,""y"":284,""dx"":231,""dy"":3,""t"":5580},{""x"":1691,""y"":278,""dx"":240,""dy"":-3,""t"":5614},{""x"":1721,""y"":257,""dx"":270,""dy"":-24,""t"":5648},{""x"":1673,""y"":260,""dx"":222,""dy"":-21,""t"":5682},{""x"":1694,""y"":248,""dx"":243,""dy"":-33,""t"":5716},{""x"":1709,""y"":239,""dx"":258,""dy"":-42,""t"":5750},{""x"":1725,""y"":217,""dx"":274,""dy"":-64,""t"":5783},{""x"":1723,""y"":247,""dx"":272,""dy"":-34,""t"":5818},{""x"":1675,""y"":253,""dx"":224,""dy"":-28,""t"":5852},{""x"":1690,""y"":273,""dx"":239,""dy"":-8,""t"":5886},{""x"":1700,""y"":292,""dx"":249,""dy"":11,""t"":5920},{""x"":1704,""y"":307,""dx"":253,""dy"":26,""t"":5954},{""x"":1698,""y"":335,""dx"":247,""dy"":54,""t"":5988}],[{""x"":860,""y"":552,""dx"":-111,""dy"":1,""t"":7008},{""x"":862,""y"":551,""dx"":-109,""dy"":0,""t"":7042},{""x"":881,""y"":557,""dx"":-90,""dy"":6,""t"":7076},{""x"":894,""y"":545,""dx"":-77,""dy"":-6,""t"":7109},{""x"":905,""y"":535,""dx"":-66,""dy"":-16,""t"":7141},{""x"":916,""y"":540,""dx"":-55,""dy"":-11,""t"":7178},{""x"":948,""y"":521,""dx"":-23,""dy"":-30,""t"":7212},{""x"":983,""y"":501,""dx"":12,""dy"":-50,""t"":7247},{""x"":1015,""y"":490,""dx"":44,""dy"":-61,""t"":7279},{""x"":1055,""y"":479,""dx"":84,""dy"":-72,""t"":7314},{""x"":1054,""y"":481,""dx"":83,""dy"":-70,""t"":7348},{""x"":1062,""y"":464,""dx"":91,""dy"":-87,""t"":7382},{""x"":1060,""y"":457,""dx"":89,""dy"":-94,""t"":7417},{""x"":1062,""y"":451,""dx"":91,""dy"":-100,""t"":7451},{""x"":1056,""y"":432,""dx"":85,""dy"":-119,""t"":7484},{""x"":1037,""y"":457,""dx"":66,""dy"":-94,""t"":7518},{""x"":1040,""y"":491,""dx"":69,""dy"":-60,""t"":7551},{""x"":1026,""y"":499,""dx"":55,""dy"":-52,""t"":7586},{""x"":1016,""y"":510,""dx"":45,""dy"":-41,""t"":7620},{""x"":1015,""y"":494,""dx"":44,""dy"":-57,""t"":7655},{""x"":1004,""y"":478,""dx"":33,""dy"":-73,""t"":7688},{""x"":995,""y"":477,""dx"":24,""dy"":-74,""t"":7722},{""x"":994,""y"":469,""dx"":23,""dy"":-82,""t"":7756},{""x"":999,""y"":460,""dx"":28,""dy"":-91,""t"":7790},{""x"":992,""y"":446,""dx"":21,""dy"":-105,""t"":7824},{""x"":990,""y"":439,""dx"":19,""dy"":-112,""t"":7858},{""x"":982,""y"":436,""dx"":11,""dy"":-115,""t"":7892},{""x"":992,""y"":440,""dx"":21,""dy"":-111,""t"":7926},{""x"":1009,""y"":442,""dx"":38,""dy"":-109,""t"":7960},{""x"":1019,""y"":460,""dx"":48,""dy"":-91,""t"":7993},{""x"":1021,""y"":456,""dx"":50,""dy"":-95,""t"":8028},{""x"":1036,""y"":455,""dx"":65,""dy"":-96,""t"":8062},{""x"":1035,""y"":454,""dx"":64,""dy"":-97,""t"":8096},{""x"":1023,""y"":452,""dx"":52,""dy"":-99,""t"":8130},{""x"":1023,""y"":450,""dx"":52,""dy"":-101,""t"":8164},{""x"":1029,""y"":466,""dx"":58,""dy"":-85,""t"":8198},{""x"":1019,""y"":483,""dx"":48,""dy"":-68,""t"":8232},{""x"":1024,""y"":473,""dx"":53,""dy"":-78,""t"":8266},{""x"":1027,""y"":463,""dx"":56,""dy"":-88,""t"":8300},{""x"":1032,""y"":481,""dx"":61,""dy"":-70,""t"":8332},{""x"":1038,""y"":482,""dx"":67,""dy"":-69,""t"":8368},{""x"":1056,""y"":494,""dx"":85,""dy"":-57,""t"":8402},{""x"":1038,""y"":478,""dx"":67,""dy"":-73,""t"":8436},{""x"":1022,""y"":492,""dx"":51,""dy"":-59,""t"":8470},{""x"":1014,""y"":490,""dx"":43,""dy"":-61,""t"":8504},{""x"":1027,""y"":486,""dx"":56,""dy"":-65,""t"":8538},{""x"":1033,""y"":496,""dx"":62,""dy"":-55,""t"":8572},{""x"":1059,""y"":488,""dx"":88,""dy"":-63,""t"":8606},{""x"":1062,""y"":498,""dx"":91,""dy"":-53,""t"":8640},{""x"":1054,""y"":506,""dx"":83,""dy"":-45,""t"":8674},{""x"":1040,""y"":511,""dx"":69,""dy"":-40,""t"":8716},{""x"":1027,""y"":506,""dx"":56,""dy"":-45,""t"":8750},{""x"":1035,""y"":494,""dx"":64,""dy"":-57,""t"":8778},{""x"":1031,""y"":516,""dx"":60,""dy"":-35,""t"":8810},{""x"":1025,""y"":510,""dx"":54,""dy"":-41,""t"":8844},{""x"":1040,""y"":529,""dx"":69,""dy"":-22,""t"":8878},{""x"":1046,""y"":541,""dx"":75,""dy"":-10,""t"":8912},{""x"":1058,""y"":532,""dx"":87,""dy"":-19,""t"":8946},{""x"":1070,""y"":531,""dx"":99,""dy"":-20,""t"":8980},{""x"":1059,""y"":507,""dx"":88,""dy"":-44,""t"":9014}],[{""x"":792,""y"":933,""dx"":301,""dy"":112,""t"":10034},{""x"":788,""y"":908,""dx"":297,""dy"":87,""t"":10069},{""x"":791,""y"":881,""dx"":300,""dy"":60,""t"":10102},{""x"":800,""y"":865,""dx"":309,""dy"":44,""t"":10136},{""x"":780,""y"":845,""dx"":289,""dy"":24,""t"":10171},{""x"":799,""y"":811,""dx"":308,""dy"":-10,""t"":10204},{""x"":759,""y"":805,""dx"":268,""dy"":-16,""t"":10238},{""x"":710,""y"":775,""dx"":219,""dy"":-46,""t"":10273},{""x"":671,""y"":738,""dx"":180,""dy"":-83,""t"":10306},{""x"":646,""y"":707,""dx"":155,""dy"":-114,""t"":10338},{""x"":601,""y"":714,""dx"":110,""dy"":-107,""t"":10375},{""x"":560,""y"":695,""dx"":69,""dy"":-126,""t"":10408},{""x"":557,""y"":687,""dx"":66,""dy"":-134,""t"":10442},{""x"":546,""y"":671,""dx"":55,""dy"":-150,""t"":10476},{""x"":540,""y"":656,""dx"":49,""dy"":-165,""t"":10510},{""x"":492,""y"":652,""dx"":1,""dy"":-169,""t"":10544},{""x"":454,""y"":665,""dx"":-37,""dy"":-156,""t"":10578},{""x"":451,""y"":675,""dx"":-40,""dy"":-146,""t"":10612},{""x"":458,""y"":654,""dx"":-33,""dy"":-167,""t"":10645},{""x"":460,""y"":653,""dx"":-31,""dy"":-168,""t"":10680},{""x"":479,""y"":634,""dx"":-12,""dy"":-187,""t"":10713},{""x"":484,""y"":625,""dx"":-7,""dy"":-196,""t"":10748},{""x"":488,""y"":621,""dx"":-3,""dy"":-200,""t"":10782},{""x"":455,""y"":634,""dx"":-36,""dy"":-187,""t"":10816},{""x"":458,""y"":629,""dx"":-33,""dy"":-192,""t"":10850},{""x"":465,""y"":638,""dx"":-26,""dy"":-183,""t"":10884},{""x"":467,""y"":647,""dx"":-24,""dy"":-174,""t"":10918},{""x"":459,""y"":660,""dx"":-32,""dy"":-161,""t"":10953},{""x"":459,""y"":636,""dx"":-32,""dy"":-185,""t"":10987},{""x"":449,""y"":613,""dx"":-42,""dy"":-208,""t"":11021},{""x"":480,""y"":612,""dx"":-11,""dy"":-209,""t"":11053},{""x"":503,""y"":613,""dx"":12,""dy"":-208,""t"":11089},{""x"":490,""y"":589,""dx"":-1,""dy"":-232,""t"":11122},{""x"":513,""y"":578,""dx"":22,""dy"":-243,""t"":11156},{""x"":521,""y"":570,""dx"":30,""dy"":-251,""t"":11190},{""x"":538,""y"":567,""dx"":47,""dy"":-254,""t"":11224},{""x"":566,""y"":602,""dx"":75,""dy"":-219,""t"":11258},{""x"":578,""y"":613,""dx"":87,""dy"":-208,""t"":11292},{""x"":590,""y"":626,""dx"":99,""dy"":-195,""t"":11326},{""x"":609,""y"":616,""dx"":118,""dy"":-205,""t"":11359},{""x"":599,""y"":624,""dx"":108,""dy"":-197,""t"":11394},{""x"":621,""y"":619,""dx"":130,""dy"":-202,""t"":11428},{""x"":623,""y"":616,""dx"":132,""dy"":-205,""t"":11463},{""x"":626,""y"":636,""dx"":135,""dy"":-185,""t"":11496},{""x"":627,""y"":622,""dx"":136,""dy"":-199,""t"":11530},{""x"":616,""y"":613,""dx"":125,""dy"":-208,""t"":11564},{""x"":611,""y"":603,""dx"":120,""dy"":-218,""t"":11598},{""x"":622,""y"":608,""dx"":131,""dy"":-213,""t"":11632},{""x"":620,""y"":609,""dx"":129,""dy"":-212,""t"":11666},{""x"":606,""y"":605,""dx"":115,""dy"":-216,""t"":11699},{""x"":594,""y"":605,""dx"":103,""dy"":-216,""t"":11734},{""x"":582,""y"":612,""dx"":91,""dy"":-209,""t"":11768},{""x"":567,""y"":601,""dx"":76,""dy"":-220,""t"":11802},{""x"":546,""y"":595,""dx"":55,""dy"":-226,""t"":11837},{""x"":542,""y"":580,""dx"":51,""dy"":-241,""t"":11870},{""x"":539,""y"":568,""dx"":48,""dy"":-253,""t"":11902},{""x"":515,""y"":547,""dx"":24,""dy"":-274,""t"":11939},{""x"":499,""y"":549,""dx"":8,""dy"":-272,""t"":11973},{""x"":505,""y"":556,""dx"":14,""dy"":-265,""t"":12006}],[{""x"":1972,""y"":402,""dx"":521,""dy"":-419,""t"":13026},{""x"":1962,""y"":373,""dx"":511,""dy"":-448,""t"":13061},{""x"":1965,""y"":356,""dx"":514,""dy"":-465,""t"":13094},{""x"":1976,""y"":346,""dx"":525,""dy"":-475,""t"":13127},{""x"":1981,""y"":330,""dx"":530,""dy"":-491,""t"":13162},{""x"":1966,""y"":339,""dx"":515,""dy"":-482,""t"":13196},{""x"":1944,""y"":346,""dx"":493,""dy"":-475,""t"":13231},{""x"":1944,""y"":358,""dx"":493,""dy"":-463,""t"":13264},{""x"":1953,""y"":374,""dx"":502,""dy"":-447,""t"":13298},{""x"":1896,""y"":402,""dx"":445,""dy"":-419,""t"":13332},{""x"":1878,""y"":391,""dx"":427,""dy"":-430,""t"":13366},{""x"":1896,""y"":442,""dx"":445,""dy"":-379,""t"":13399},{""x"":1822,""y"":421,""dx"":371,""dy"":-400,""t"":13434},{""x"":1781,""y"":454,""dx"":330,""dy"":-367,""t"":13468},{""x"":1747,""y"":481,""dx"":296,""dy"":-340,""t"":13500},{""x"":1615,""y"":561,""dx"":164,""dy"":-260,""t"":13536},{""x"":1428,""y"":665,""dx"":-23,""dy"":-156,""t"":13570},{""x"":1321,""y"":785,""dx"":-130,""dy"":-36,""t"":13604},{""x"":1288,""y"":815,""dx"":-163,""dy"":-6,""t"":13638},{""x"":1261,""y"":842,""dx"":-190,""dy"":21,""t"":13671},{""x"":1314,""y"":816,""dx"":-137,""dy"":-5,""t"":13707},{""x"":1365,""y"":777,""dx"":-86,""dy"":-44,""t"":13740},{""x"":1414,""y"":723,""dx"":-37,""dy"":-98,""t"":13775},{""x"":1450,""y"":678,""dx"":-1,""dy"":-143,""t"":13808},{""x"":1480,""y"":658,""dx"":29,""dy"":-163,""t"":13842},{""x"":1546,""y"":638,""dx"":95,""dy"":-183,""t"":13876},{""x"":1601,""y"":622,""dx"":150,""dy"":-199,""t"":13907},{""x"":1642,""y"":576,""dx"":191,""dy"":-245,""t"":13943},{""x"":1659,""y"":545,""dx"":208,""dy"":-276,""t"":13978},{""x"":1682,""y"":502,""dx"":231,""dy"":-319,""t"":14011},{""x"":1676,""y"":482,""dx"":225,""dy"":-339,""t"":14046},{""x"":1666,""y"":491,""dx"":215,""dy"":-330,""t"":14081},{""x"":1678,""y"":475,""dx"":227,""dy"":-346,""t"":14114},{""x"":1712,""y"":447,""dx"":261,""dy"":-374,""t"":14148},{""x"":1694,""y"":459,""dx"":243,""dy"":-362,""t"":14183},{""x"":1711,""y"":460,""dx"":260,""dy"":-361,""t"":14217},{""x"":1722,""y"":451,""dx"":271,""dy"":-370,""t"":14250},{""x"":1734,""y"":420,""dx"":283,""dy"":-401,""t"":14284},{""x"":1718,""y"":418,""dx"":267,""dy"":-403,""t"":14319},{""x"":1720,""y"":411,""dx"":269,""dy"":-410,""t"":14352},{""x"":1719,""y"":393,""dx"":268,""dy"":-428,""t"":14385},{""x"":1730,""y"":380,""dx"":279,""dy"":-441,""t"":14420},{""x"":1728,""y"":407,""dx"":277,""dy"":-414,""t"":14454},{""x"":1704,""y"":448,""dx"":253,""dy"":-373,""t"":14488},{""x"":1735,""y"":437,""dx"":284,""dy"":-384,""t"":14522},{""x"":1724,""y"":430,""dx"":273,""dy"":-391,""t"":14557},{""x"":1685,""y"":449,""dx"":234,""dy"":-372,""t"":14590},{""x"":1680,""y"":439,""dx"":229,""dy"":-382,""t"":14625},{""x"":1675,""y"":457,""dx"":224,""dy"":-364,""t"":14658},{""x"":1689,""y"":443,""dx"":238,""dy"":-378,""t"":14691},{""x"":1694,""y"":450,""dx"":243,""dy"":-371,""t"":14726},{""x"":1711,""y"":456,""dx"":260,""dy"":-365,""t"":14759},{""x"":1758,""y"":456,""dx"":307,""dy"":-365,""t"":14794},{""x"":1763,""y"":437,""dx"":312,""dy"":-384,""t"":14828},{""x"":1769,""y"":452,""dx"":318,""dy"":-369,""t"":14863},{""x"":1769,""y"":450,""dx"":318,""dy"":-371,""t"":14896},{""x"":1776,""y"":434,""dx"":325,""dy"":-387,""t"":14929},{""x"":1782,""y"":425,""dx"":331,""dy"":-396,""t"":14964},{""x"":1761,""y"":425,""dx"":310,""dy"":-396,""t"":14998},{""x"":1769,""y"":411,""dx"":318,""dy"":-410,""t"":15032}]]","[0,25.423728813559322,100,33.89830508474576,15]","[{""x"":-224.03389830508473,""y"":192.57627118644066,""r"":44.05421563870489},{""x"":147.94915254237287,""y"":65.0677966101695,""r"":151.0942810238544},{""x"":42.766666666666666,""y"":-63.1,""r"":58.16428695996501},{""x"":81.30508474576271,""y"":-165.38983050847457,""r"":93.72710636873545},{""x"":255.68333333333334,""y"":-334.15,""r"":134.49344222317103}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.31","validate","","","","","","","","","","",""
