"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","load_time","stimulus","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","ans","ISI","size","shapeORcolor","webgazer_data","webgazer_targets","target","response_answer","correct","webgazer_targets_data"
"true","fullscreen","0","5092","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","5097","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","8419","0.0-2.0-0.0","","","","","3320","{""name"":""黎钰"",""age"":""22""}","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","9851","0.0-2.0-1.0","","","","","1431","{""sex"":""女""}","[0]","","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","4","15048","0.0-3.0","","","","","","","","2202","","","","","","","","","","","","","","","","",""
"","html-button-response","5","15883","0.0-4.0-0.0","","","","","833","0","","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","6","26601","0.0-4.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","7","27595","0.0-4.0-2.0","","","","","993","0","","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","",""
"","webgazer-validate","8","44878","0.0-4.0-3.0","","","","","","","","","","[[{""x"":577,""y"":392,""dx"":86,""dy"":111,""t"":991},{""x"":552,""y"":345,""dx"":61,""dy"":64,""t"":1024},{""x"":532,""y"":311,""dx"":41,""dy"":30,""t"":1058},{""x"":521,""y"":283,""dx"":30,""dy"":2,""t"":1092},{""x"":508,""y"":282,""dx"":17,""dy"":1,""t"":1126},{""x"":497,""y"":268,""dx"":6,""dy"":-13,""t"":1188},{""x"":489,""y"":251,""dx"":-2,""dy"":-30,""t"":1197},{""x"":497,""y"":257,""dx"":6,""dy"":-24,""t"":1228},{""x"":500,""y"":288,""dx"":9,""dy"":7,""t"":1262},{""x"":505,""y"":300,""dx"":14,""dy"":19,""t"":1297},{""x"":510,""y"":304,""dx"":19,""dy"":23,""t"":1328},{""x"":501,""y"":309,""dx"":10,""dy"":28,""t"":1364},{""x"":498,""y"":320,""dx"":7,""dy"":39,""t"":1398},{""x"":504,""y"":339,""dx"":13,""dy"":58,""t"":1431},{""x"":503,""y"":332,""dx"":12,""dy"":51,""t"":1466},{""x"":501,""y"":348,""dx"":10,""dy"":67,""t"":1500},{""x"":501,""y"":345,""dx"":10,""dy"":64,""t"":1534},{""x"":520,""y"":371,""dx"":29,""dy"":90,""t"":1569},{""x"":613,""y"":617,""dx"":122,""dy"":336,""t"":1603},{""x"":743,""y"":889,""dx"":252,""dy"":608,""t"":1637},{""x"":856,""y"":1103,""dx"":365,""dy"":822,""t"":1671},{""x"":902,""y"":1145,""dx"":411,""dy"":864,""t"":1704},{""x"":891,""y"":1063,""dx"":400,""dy"":782,""t"":1738},{""x"":852,""y"":948,""dx"":361,""dy"":667,""t"":1772},{""x"":806,""y"":835,""dx"":315,""dy"":554,""t"":1806},{""x"":763,""y"":750,""dx"":272,""dy"":469,""t"":1840},{""x"":725,""y"":664,""dx"":234,""dy"":383,""t"":1874},{""x"":692,""y"":596,""dx"":201,""dy"":315,""t"":1907},{""x"":666,""y"":550,""dx"":175,""dy"":269,""t"":1942},{""x"":640,""y"":469,""dx"":149,""dy"":188,""t"":1976},{""x"":614,""y"":436,""dx"":123,""dy"":155,""t"":2010},{""x"":592,""y"":394,""dx"":101,""dy"":113,""t"":2044},{""x"":568,""y"":351,""dx"":77,""dy"":70,""t"":2078},{""x"":537,""y"":307,""dx"":46,""dy"":26,""t"":2112},{""x"":539,""y"":286,""dx"":48,""dy"":5,""t"":2146},{""x"":539,""y"":285,""dx"":48,""dy"":4,""t"":2179},{""x"":547,""y"":289,""dx"":56,""dy"":8,""t"":2214},{""x"":541,""y"":265,""dx"":50,""dy"":-16,""t"":2247},{""x"":549,""y"":255,""dx"":58,""dy"":-26,""t"":2282},{""x"":534,""y"":238,""dx"":43,""dy"":-43,""t"":2315},{""x"":516,""y"":262,""dx"":25,""dy"":-19,""t"":2350},{""x"":503,""y"":274,""dx"":12,""dy"":-7,""t"":2384},{""x"":496,""y"":291,""dx"":5,""dy"":10,""t"":2419},{""x"":489,""y"":311,""dx"":-2,""dy"":30,""t"":2452},{""x"":491,""y"":328,""dx"":0,""dy"":47,""t"":2487},{""x"":490,""y"":360,""dx"":-1,""dy"":79,""t"":2520},{""x"":505,""y"":380,""dx"":14,""dy"":99,""t"":2554},{""x"":498,""y"":396,""dx"":7,""dy"":115,""t"":2587},{""x"":500,""y"":391,""dx"":9,""dy"":110,""t"":2622},{""x"":492,""y"":404,""dx"":1,""dy"":123,""t"":2657},{""x"":499,""y"":420,""dx"":8,""dy"":139,""t"":2691},{""x"":515,""y"":405,""dx"":24,""dy"":124,""t"":2723},{""x"":523,""y"":389,""dx"":32,""dy"":108,""t"":2758},{""x"":510,""y"":378,""dx"":19,""dy"":97,""t"":2792},{""x"":508,""y"":372,""dx"":17,""dy"":91,""t"":2827},{""x"":518,""y"":352,""dx"":27,""dy"":71,""t"":2860},{""x"":502,""y"":339,""dx"":11,""dy"":58,""t"":2894},{""x"":489,""y"":327,""dx"":-2,""dy"":46,""t"":2925},{""x"":513,""y"":319,""dx"":22,""dy"":38,""t"":2962}],[{""x"":1633,""y"":175,""dx"":182,""dy"":-106,""t"":4016},{""x"":1626,""y"":196,""dx"":175,""dy"":-85,""t"":4050},{""x"":1624,""y"":195,""dx"":173,""dy"":-86,""t"":4083},{""x"":1610,""y"":215,""dx"":159,""dy"":-66,""t"":4117},{""x"":1597,""y"":223,""dx"":146,""dy"":-58,""t"":4152},{""x"":1598,""y"":240,""dx"":147,""dy"":-41,""t"":4186},{""x"":1591,""y"":260,""dx"":140,""dy"":-21,""t"":4220},{""x"":1590,""y"":284,""dx"":139,""dy"":3,""t"":4254},{""x"":1579,""y"":307,""dx"":128,""dy"":26,""t"":4288},{""x"":1577,""y"":312,""dx"":126,""dy"":31,""t"":4322},{""x"":1569,""y"":326,""dx"":118,""dy"":45,""t"":4356},{""x"":1581,""y"":308,""dx"":130,""dy"":27,""t"":4390},{""x"":1586,""y"":305,""dx"":135,""dy"":24,""t"":4424},{""x"":1597,""y"":298,""dx"":146,""dy"":17,""t"":4459},{""x"":1606,""y"":292,""dx"":155,""dy"":11,""t"":4489},{""x"":1600,""y"":301,""dx"":149,""dy"":20,""t"":4527},{""x"":1589,""y"":294,""dx"":138,""dy"":13,""t"":4560},{""x"":1558,""y"":310,""dx"":107,""dy"":29,""t"":4594},{""x"":1566,""y"":287,""dx"":115,""dy"":6,""t"":4628},{""x"":1565,""y"":281,""dx"":114,""dy"":0,""t"":4663},{""x"":1571,""y"":277,""dx"":120,""dy"":-4,""t"":4696},{""x"":1574,""y"":278,""dx"":123,""dy"":-3,""t"":4730},{""x"":1571,""y"":262,""dx"":120,""dy"":-19,""t"":4764},{""x"":1571,""y"":263,""dx"":120,""dy"":-18,""t"":4798},{""x"":1587,""y"":258,""dx"":136,""dy"":-23,""t"":4832},{""x"":1587,""y"":259,""dx"":136,""dy"":-22,""t"":4866},{""x"":1586,""y"":259,""dx"":135,""dy"":-22,""t"":4897},{""x"":1573,""y"":243,""dx"":122,""dy"":-38,""t"":4934},{""x"":1579,""y"":247,""dx"":128,""dy"":-34,""t"":4968},{""x"":1567,""y"":240,""dx"":116,""dy"":-41,""t"":5003},{""x"":1562,""y"":241,""dx"":111,""dy"":-40,""t"":5037},{""x"":1566,""y"":251,""dx"":115,""dy"":-30,""t"":5070},{""x"":1564,""y"":266,""dx"":113,""dy"":-15,""t"":5104},{""x"":1567,""y"":257,""dx"":116,""dy"":-24,""t"":5137},{""x"":1585,""y"":263,""dx"":134,""dy"":-18,""t"":5172},{""x"":1584,""y"":249,""dx"":133,""dy"":-32,""t"":5206},{""x"":1595,""y"":253,""dx"":144,""dy"":-28,""t"":5240},{""x"":1611,""y"":252,""dx"":160,""dy"":-29,""t"":5274},{""x"":1611,""y"":262,""dx"":160,""dy"":-19,""t"":5308},{""x"":1621,""y"":280,""dx"":170,""dy"":-1,""t"":5343},{""x"":1619,""y"":294,""dx"":168,""dy"":13,""t"":5376},{""x"":1621,""y"":318,""dx"":170,""dy"":37,""t"":5410},{""x"":1609,""y"":336,""dx"":158,""dy"":55,""t"":5443},{""x"":1605,""y"":344,""dx"":154,""dy"":63,""t"":5479},{""x"":1607,""y"":340,""dx"":156,""dy"":59,""t"":5512},{""x"":1603,""y"":345,""dx"":152,""dy"":64,""t"":5546},{""x"":1606,""y"":367,""dx"":155,""dy"":86,""t"":5580},{""x"":1597,""y"":389,""dx"":146,""dy"":108,""t"":5614},{""x"":1593,""y"":355,""dx"":142,""dy"":74,""t"":5648},{""x"":1597,""y"":320,""dx"":146,""dy"":39,""t"":5682},{""x"":1590,""y"":290,""dx"":139,""dy"":9,""t"":5717},{""x"":1579,""y"":295,""dx"":128,""dy"":14,""t"":5750},{""x"":1573,""y"":291,""dx"":122,""dy"":10,""t"":5784},{""x"":1589,""y"":283,""dx"":138,""dy"":2,""t"":5818},{""x"":1590,""y"":290,""dx"":139,""dy"":9,""t"":5852},{""x"":1574,""y"":324,""dx"":123,""dy"":43,""t"":5886},{""x"":1573,""y"":310,""dx"":122,""dy"":29,""t"":5920},{""x"":1576,""y"":308,""dx"":125,""dy"":27,""t"":5954},{""x"":1578,""y"":289,""dx"":127,""dy"":8,""t"":5988}],[{""x"":1023,""y"":604,""dx"":52,""dy"":53,""t"":7009},{""x"":1028,""y"":605,""dx"":57,""dy"":54,""t"":7043},{""x"":1029,""y"":597,""dx"":58,""dy"":46,""t"":7076},{""x"":1033,""y"":602,""dx"":62,""dy"":51,""t"":7110},{""x"":1023,""y"":618,""dx"":52,""dy"":67,""t"":7143},{""x"":1025,""y"":620,""dx"":54,""dy"":69,""t"":7178},{""x"":1022,""y"":616,""dx"":51,""dy"":65,""t"":7212},{""x"":1036,""y"":605,""dx"":65,""dy"":54,""t"":7246},{""x"":1041,""y"":608,""dx"":70,""dy"":57,""t"":7280},{""x"":1050,""y"":603,""dx"":79,""dy"":52,""t"":7314},{""x"":1048,""y"":598,""dx"":77,""dy"":47,""t"":7349},{""x"":1058,""y"":605,""dx"":87,""dy"":54,""t"":7382},{""x"":1064,""y"":616,""dx"":93,""dy"":65,""t"":7417},{""x"":1062,""y"":625,""dx"":91,""dy"":74,""t"":7450},{""x"":1070,""y"":623,""dx"":99,""dy"":72,""t"":7484},{""x"":1075,""y"":621,""dx"":104,""dy"":70,""t"":7517},{""x"":1059,""y"":611,""dx"":88,""dy"":60,""t"":7551},{""x"":1060,""y"":608,""dx"":89,""dy"":57,""t"":7586},{""x"":1056,""y"":614,""dx"":85,""dy"":63,""t"":7621},{""x"":1052,""y"":605,""dx"":81,""dy"":54,""t"":7654},{""x"":1056,""y"":602,""dx"":85,""dy"":51,""t"":7688},{""x"":1047,""y"":574,""dx"":76,""dy"":23,""t"":7722},{""x"":1046,""y"":579,""dx"":75,""dy"":28,""t"":7758},{""x"":1053,""y"":577,""dx"":82,""dy"":26,""t"":7790},{""x"":1049,""y"":610,""dx"":78,""dy"":59,""t"":7824},{""x"":1041,""y"":602,""dx"":70,""dy"":51,""t"":7858},{""x"":1039,""y"":607,""dx"":68,""dy"":56,""t"":7892},{""x"":1049,""y"":604,""dx"":78,""dy"":53,""t"":7926},{""x"":1043,""y"":616,""dx"":72,""dy"":65,""t"":7960},{""x"":1045,""y"":609,""dx"":74,""dy"":58,""t"":7994},{""x"":1048,""y"":614,""dx"":77,""dy"":63,""t"":8028},{""x"":1050,""y"":617,""dx"":79,""dy"":66,""t"":8059},{""x"":1049,""y"":607,""dx"":78,""dy"":56,""t"":8096},{""x"":1055,""y"":607,""dx"":84,""dy"":56,""t"":8130},{""x"":1045,""y"":600,""dx"":74,""dy"":49,""t"":8164},{""x"":1047,""y"":600,""dx"":76,""dy"":49,""t"":8199},{""x"":1058,""y"":585,""dx"":87,""dy"":34,""t"":8232},{""x"":1041,""y"":564,""dx"":70,""dy"":13,""t"":8267},{""x"":1041,""y"":578,""dx"":70,""dy"":27,""t"":8300},{""x"":1043,""y"":598,""dx"":72,""dy"":47,""t"":8333},{""x"":1045,""y"":597,""dx"":74,""dy"":46,""t"":8368},{""x"":1050,""y"":598,""dx"":79,""dy"":47,""t"":8402},{""x"":1051,""y"":603,""dx"":80,""dy"":52,""t"":8436},{""x"":1052,""y"":606,""dx"":81,""dy"":55,""t"":8468},{""x"":1051,""y"":606,""dx"":80,""dy"":55,""t"":8504},{""x"":1039,""y"":611,""dx"":68,""dy"":60,""t"":8538},{""x"":1043,""y"":587,""dx"":72,""dy"":36,""t"":8572},{""x"":1053,""y"":585,""dx"":82,""dy"":34,""t"":8606},{""x"":1057,""y"":582,""dx"":86,""dy"":31,""t"":8640},{""x"":1060,""y"":581,""dx"":89,""dy"":30,""t"":8674},{""x"":1069,""y"":586,""dx"":98,""dy"":35,""t"":8708},{""x"":1057,""y"":593,""dx"":86,""dy"":42,""t"":8742},{""x"":1051,""y"":608,""dx"":80,""dy"":57,""t"":8776},{""x"":1042,""y"":609,""dx"":71,""dy"":58,""t"":8810},{""x"":1042,""y"":610,""dx"":71,""dy"":59,""t"":8844},{""x"":1037,""y"":617,""dx"":66,""dy"":66,""t"":8879},{""x"":1034,""y"":613,""dx"":63,""dy"":62,""t"":8911},{""x"":1033,""y"":617,""dx"":62,""dy"":66,""t"":8946},{""x"":1042,""y"":604,""dx"":71,""dy"":53,""t"":8981},{""x"":1041,""y"":599,""dx"":70,""dy"":48,""t"":9014}],[{""x"":650,""y"":796,""dx"":159,""dy"":-25,""t"":10035},{""x"":659,""y"":792,""dx"":168,""dy"":-29,""t"":10065},{""x"":672,""y"":775,""dx"":181,""dy"":-46,""t"":10102},{""x"":672,""y"":773,""dx"":181,""dy"":-48,""t"":10136},{""x"":685,""y"":781,""dx"":194,""dy"":-40,""t"":10170},{""x"":704,""y"":801,""dx"":213,""dy"":-20,""t"":10242},{""x"":704,""y"":797,""dx"":213,""dy"":-24,""t"":10272},{""x"":724,""y"":805,""dx"":233,""dy"":-16,""t"":10306},{""x"":729,""y"":805,""dx"":238,""dy"":-16,""t"":10340},{""x"":720,""y"":796,""dx"":229,""dy"":-25,""t"":10374},{""x"":713,""y"":796,""dx"":222,""dy"":-25,""t"":10409},{""x"":709,""y"":795,""dx"":218,""dy"":-26,""t"":10441},{""x"":712,""y"":802,""dx"":221,""dy"":-19,""t"":10477},{""x"":705,""y"":795,""dx"":214,""dy"":-26,""t"":10510},{""x"":726,""y"":802,""dx"":235,""dy"":-19,""t"":10544},{""x"":733,""y"":817,""dx"":242,""dy"":-4,""t"":10578},{""x"":717,""y"":810,""dx"":226,""dy"":-11,""t"":10611},{""x"":717,""y"":825,""dx"":226,""dy"":4,""t"":10646},{""x"":705,""y"":823,""dx"":214,""dy"":2,""t"":10680},{""x"":712,""y"":807,""dx"":221,""dy"":-14,""t"":10715},{""x"":708,""y"":815,""dx"":217,""dy"":-6,""t"":10749},{""x"":707,""y"":831,""dx"":216,""dy"":10,""t"":10783},{""x"":698,""y"":829,""dx"":207,""dy"":8,""t"":10817},{""x"":688,""y"":826,""dx"":197,""dy"":5,""t"":10850},{""x"":678,""y"":819,""dx"":187,""dy"":-2,""t"":10884},{""x"":682,""y"":833,""dx"":191,""dy"":12,""t"":10917},{""x"":691,""y"":828,""dx"":200,""dy"":7,""t"":10952},{""x"":685,""y"":828,""dx"":194,""dy"":7,""t"":10986},{""x"":688,""y"":815,""dx"":197,""dy"":-6,""t"":11020},{""x"":696,""y"":824,""dx"":205,""dy"":3,""t"":11054},{""x"":692,""y"":820,""dx"":201,""dy"":-1,""t"":11088},{""x"":684,""y"":830,""dx"":193,""dy"":9,""t"":11121},{""x"":675,""y"":821,""dx"":184,""dy"":0,""t"":11156},{""x"":668,""y"":818,""dx"":177,""dy"":-3,""t"":11191},{""x"":668,""y"":834,""dx"":177,""dy"":13,""t"":11224},{""x"":673,""y"":828,""dx"":182,""dy"":7,""t"":11258},{""x"":673,""y"":834,""dx"":182,""dy"":13,""t"":11291},{""x"":670,""y"":848,""dx"":179,""dy"":27,""t"":11325},{""x"":667,""y"":854,""dx"":176,""dy"":33,""t"":11360},{""x"":670,""y"":867,""dx"":179,""dy"":46,""t"":11394},{""x"":662,""y"":854,""dx"":171,""dy"":33,""t"":11428},{""x"":675,""y"":844,""dx"":184,""dy"":23,""t"":11462},{""x"":687,""y"":843,""dx"":196,""dy"":22,""t"":11496},{""x"":695,""y"":848,""dx"":204,""dy"":27,""t"":11531},{""x"":682,""y"":833,""dx"":191,""dy"":12,""t"":11564},{""x"":678,""y"":828,""dx"":187,""dy"":7,""t"":11598},{""x"":675,""y"":825,""dx"":184,""dy"":4,""t"":11630},{""x"":686,""y"":845,""dx"":195,""dy"":24,""t"":11666},{""x"":693,""y"":826,""dx"":202,""dy"":5,""t"":11700},{""x"":695,""y"":852,""dx"":204,""dy"":31,""t"":11734},{""x"":671,""y"":869,""dx"":180,""dy"":48,""t"":11768},{""x"":675,""y"":853,""dx"":184,""dy"":32,""t"":11802},{""x"":667,""y"":858,""dx"":176,""dy"":37,""t"":11836},{""x"":663,""y"":854,""dx"":172,""dy"":33,""t"":11870},{""x"":678,""y"":866,""dx"":187,""dy"":45,""t"":11904},{""x"":681,""y"":878,""dx"":190,""dy"":57,""t"":11938},{""x"":681,""y"":864,""dx"":190,""dy"":43,""t"":11972},{""x"":685,""y"":872,""dx"":194,""dy"":51,""t"":12006}],[{""x"":1408,""y"":721,""dx"":-43,""dy"":-100,""t"":13060},{""x"":1433,""y"":730,""dx"":-18,""dy"":-91,""t"":13094},{""x"":1425,""y"":758,""dx"":-26,""dy"":-63,""t"":13128},{""x"":1427,""y"":770,""dx"":-24,""dy"":-51,""t"":13163},{""x"":1429,""y"":778,""dx"":-22,""dy"":-43,""t"":13197},{""x"":1430,""y"":785,""dx"":-21,""dy"":-36,""t"":13228},{""x"":1426,""y"":802,""dx"":-25,""dy"":-19,""t"":13264},{""x"":1432,""y"":801,""dx"":-19,""dy"":-20,""t"":13298},{""x"":1447,""y"":786,""dx"":-4,""dy"":-35,""t"":13333},{""x"":1424,""y"":804,""dx"":-27,""dy"":-17,""t"":13367},{""x"":1413,""y"":810,""dx"":-38,""dy"":-11,""t"":13400},{""x"":1427,""y"":813,""dx"":-24,""dy"":-8,""t"":13434},{""x"":1422,""y"":821,""dx"":-29,""dy"":0,""t"":13468},{""x"":1416,""y"":832,""dx"":-35,""dy"":11,""t"":13502},{""x"":1421,""y"":828,""dx"":-30,""dy"":7,""t"":13536},{""x"":1431,""y"":841,""dx"":-20,""dy"":20,""t"":13570},{""x"":1440,""y"":847,""dx"":-11,""dy"":26,""t"":13604},{""x"":1446,""y"":852,""dx"":-5,""dy"":31,""t"":13635},{""x"":1444,""y"":864,""dx"":-7,""dy"":43,""t"":13672},{""x"":1439,""y"":847,""dx"":-12,""dy"":26,""t"":13707},{""x"":1404,""y"":833,""dx"":-47,""dy"":12,""t"":13740},{""x"":1366,""y"":824,""dx"":-85,""dy"":3,""t"":13774},{""x"":1351,""y"":839,""dx"":-100,""dy"":18,""t"":13808},{""x"":1348,""y"":837,""dx"":-103,""dy"":16,""t"":13841},{""x"":1362,""y"":830,""dx"":-89,""dy"":9,""t"":13876},{""x"":1372,""y"":849,""dx"":-79,""dy"":28,""t"":13910},{""x"":1374,""y"":860,""dx"":-77,""dy"":39,""t"":13944},{""x"":1381,""y"":833,""dx"":-70,""dy"":12,""t"":13978},{""x"":1399,""y"":828,""dx"":-52,""dy"":7,""t"":14012},{""x"":1370,""y"":795,""dx"":-81,""dy"":-26,""t"":14046},{""x"":1351,""y"":784,""dx"":-100,""dy"":-37,""t"":14080},{""x"":1348,""y"":803,""dx"":-103,""dy"":-18,""t"":14114},{""x"":1327,""y"":796,""dx"":-124,""dy"":-25,""t"":14148},{""x"":1327,""y"":783,""dx"":-124,""dy"":-38,""t"":14183},{""x"":1315,""y"":771,""dx"":-136,""dy"":-50,""t"":14216},{""x"":1296,""y"":776,""dx"":-155,""dy"":-45,""t"":14250},{""x"":1324,""y"":779,""dx"":-127,""dy"":-42,""t"":14284},{""x"":1354,""y"":789,""dx"":-97,""dy"":-32,""t"":14317},{""x"":1375,""y"":816,""dx"":-76,""dy"":-5,""t"":14352},{""x"":1379,""y"":823,""dx"":-72,""dy"":2,""t"":14387},{""x"":1387,""y"":844,""dx"":-64,""dy"":23,""t"":14420},{""x"":1424,""y"":831,""dx"":-27,""dy"":10,""t"":14454},{""x"":1414,""y"":835,""dx"":-37,""dy"":14,""t"":14488},{""x"":1425,""y"":843,""dx"":-26,""dy"":22,""t"":14522},{""x"":1412,""y"":850,""dx"":-39,""dy"":29,""t"":14557},{""x"":1427,""y"":842,""dx"":-24,""dy"":21,""t"":14590},{""x"":1434,""y"":837,""dx"":-17,""dy"":16,""t"":14624},{""x"":1422,""y"":857,""dx"":-29,""dy"":36,""t"":14658},{""x"":1426,""y"":865,""dx"":-25,""dy"":44,""t"":14692},{""x"":1413,""y"":872,""dx"":-38,""dy"":51,""t"":14726},{""x"":1397,""y"":867,""dx"":-54,""dy"":46,""t"":14760},{""x"":1371,""y"":843,""dx"":-80,""dy"":22,""t"":14794},{""x"":1350,""y"":804,""dx"":-101,""dy"":-17,""t"":14828},{""x"":1354,""y"":766,""dx"":-97,""dy"":-55,""t"":14862},{""x"":1324,""y"":781,""dx"":-127,""dy"":-40,""t"":14896},{""x"":1298,""y"":766,""dx"":-153,""dy"":-55,""t"":14930},{""x"":1292,""y"":771,""dx"":-159,""dy"":-50,""t"":14964},{""x"":1278,""y"":771,""dx"":-173,""dy"":-50,""t"":14998},{""x"":1255,""y"":760,""dx"":-196,""dy"":-61,""t"":15032}]]","[79.66101694915254,98.30508474576271,100,56.896551724137936,98.30508474576271]","[{""x"":76.49152542372882,""y"":144.05084745762713,""r"":133.74947532161693},{""x"":138.03389830508473,""y"":1.3220338983050848,""r"":31.986805129371263},{""x"":75.8,""y"":51.766666666666666,""r"":20.678759319162147},{""x"":197.93103448275863,""y"":4.982758620689655,""r"":43.6246929234743},{""x"":-64.45762711864407,""y"":-8.40677966101695,""r"":49.03788204361178}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.32","validate","","","","","","","","","",""
"","html-keyboard-response","9","47642","0.0-5.0-0.0","","","","","2764"," ","","","<p>识别实验：试验都以 500 毫秒的固定时间开始，然后会有一个 500 毫秒的fixation，接下来是100毫秒的单个项目展示，1000毫秒的空白间隔后，会呈现一个多个项目的阵列。</p> <p>要求：记忆单个项目，并在多个项目阵列中快速找到，并根据数字键盘的 "" 4 "" ,"" 8 "","" 6 "","" 2 "" 进行选择响应,如果不记得或者不存在选择""5""。</p><p>按"" ""键继续，实验开始。</p>","","","","","","","","","","","","","","","",""
