success,trial_type,trial_index,time_elapsed,internal_node_id,timeout,failed_images,failed_audio,failed_video,rt,response,question_order,load_time,stimulus,raw_gaze,percent_in_roi,average_offset,validation_points,samples_per_sec,task,phase,ans,ISI,webgazer_data,webgazer_targets,size,target,response_answer,correct,webgazer_targets_data
,webgazer-calibrate,10,88163,0.0-4.0-4.0-0.0-1.0,,,,,,,,,,,,,,,,recalibration,,,,,,,,,
,html-button-response,11,89650,0.0-4.0-4.0-0.0-2.0,,,,,1486,0,,,"
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ",,,,,,,recalibration,,,,,,,,,
,webgazer-validate,12,109290,0.0-4.0-4.0-0.0-3.0,,,,,,,,,,"[[{""x"":615,""y"":410,""dx"":124,""dy"":129,""t"":990},{""x"":561,""y"":413,""dx"":70,""dy"":132,""t"":1024},{""x"":566,""y"":387,""dx"":75,""dy"":106,""t"":1058},{""x"":508,""y"":414,""dx"":17,""dy"":133,""t"":1091},{""x"":562,""y"":425,""dx"":71,""dy"":144,""t"":1125},{""x"":575,""y"":437,""dx"":84,""dy"":156,""t"":1159},{""x"":542,""y"":430,""dx"":51,""dy"":149,""t"":1196},{""x"":503,""y"":465,""dx"":12,""dy"":184,""t"":1228},{""x"":527,""y"":466,""dx"":36,""dy"":185,""t"":1261},{""x"":509,""y"":453,""dx"":18,""dy"":172,""t"":1296},{""x"":540,""y"":444,""dx"":49,""dy"":163,""t"":1330},{""x"":527,""y"":490,""dx"":36,""dy"":209,""t"":1364},{""x"":521,""y"":428,""dx"":30,""dy"":147,""t"":1398},{""x"":515,""y"":431,""dx"":24,""dy"":150,""t"":1432},{""x"":527,""y"":414,""dx"":36,""dy"":133,""t"":1466},{""x"":579,""y"":414,""dx"":88,""dy"":133,""t"":1500},{""x"":591,""y"":412,""dx"":100,""dy"":131,""t"":1534},{""x"":603,""y"":462,""dx"":112,""dy"":181,""t"":1568},{""x"":571,""y"":479,""dx"":80,""dy"":198,""t"":1602},{""x"":536,""y"":486,""dx"":45,""dy"":205,""t"":1636},{""x"":528,""y"":489,""dx"":37,""dy"":208,""t"":1670},{""x"":532,""y"":470,""dx"":41,""dy"":189,""t"":1703},{""x"":501,""y"":464,""dx"":10,""dy"":183,""t"":1739},{""x"":521,""y"":442,""dx"":30,""dy"":161,""t"":1772},{""x"":484,""y"":440,""dx"":-7,""dy"":159,""t"":1805},{""x"":531,""y"":416,""dx"":40,""dy"":135,""t"":1840},{""x"":491,""y"":408,""dx"":0,""dy"":127,""t"":1874},{""x"":472,""y"":410,""dx"":-19,""dy"":129,""t"":1907},{""x"":498,""y"":401,""dx"":7,""dy"":120,""t"":1942},{""x"":521,""y"":418,""dx"":30,""dy"":137,""t"":1976},{""x"":472,""y"":436,""dx"":-19,""dy"":155,""t"":2009},{""x"":497,""y"":425,""dx"":6,""dy"":144,""t"":2044},{""x"":459,""y"":420,""dx"":-32,""dy"":139,""t"":2077},{""x"":455,""y"":405,""dx"":-36,""dy"":124,""t"":2112},{""x"":459,""y"":399,""dx"":-32,""dy"":118,""t"":2146},{""x"":464,""y"":416,""dx"":-27,""dy"":135,""t"":2179},{""x"":531,""y"":418,""dx"":40,""dy"":137,""t"":2214},{""x"":599,""y"":402,""dx"":108,""dy"":121,""t"":2248},{""x"":618,""y"":402,""dx"":127,""dy"":121,""t"":2280},{""x"":634,""y"":362,""dx"":143,""dy"":81,""t"":2316},{""x"":650,""y"":354,""dx"":159,""dy"":73,""t"":2350},{""x"":625,""y"":385,""dx"":134,""dy"":104,""t"":2383},{""x"":582,""y"":423,""dx"":91,""dy"":142,""t"":2418},{""x"":543,""y"":429,""dx"":52,""dy"":148,""t"":2452},{""x"":533,""y"":447,""dx"":42,""dy"":166,""t"":2485},{""x"":514,""y"":520,""dx"":23,""dy"":239,""t"":2520},{""x"":526,""y"":544,""dx"":35,""dy"":263,""t"":2554},{""x"":498,""y"":544,""dx"":7,""dy"":263,""t"":2588},{""x"":515,""y"":530,""dx"":24,""dy"":249,""t"":2622},{""x"":554,""y"":491,""dx"":63,""dy"":210,""t"":2656},{""x"":537,""y"":456,""dx"":46,""dy"":175,""t"":2690},{""x"":513,""y"":455,""dx"":22,""dy"":174,""t"":2724},{""x"":483,""y"":477,""dx"":-8,""dy"":196,""t"":2757},{""x"":515,""y"":448,""dx"":24,""dy"":167,""t"":2792},{""x"":500,""y"":502,""dx"":9,""dy"":221,""t"":2826},{""x"":508,""y"":491,""dx"":17,""dy"":210,""t"":2861},{""x"":506,""y"":502,""dx"":15,""dy"":221,""t"":2895},{""x"":503,""y"":513,""dx"":12,""dy"":232,""t"":2927},{""x"":482,""y"":547,""dx"":-9,""dy"":266,""t"":2961},{""x"":457,""y"":518,""dx"":-34,""dy"":237,""t"":2996}],[{""x"":1515,""y"":167,""dx"":64,""dy"":-114,""t"":4015},{""x"":1534,""y"":161,""dx"":83,""dy"":-120,""t"":4050},{""x"":1478,""y"":153,""dx"":27,""dy"":-128,""t"":4084},{""x"":1410,""y"":179,""dx"":-41,""dy"":-102,""t"":4118},{""x"":1410,""y"":240,""dx"":-41,""dy"":-41,""t"":4152},{""x"":1389,""y"":241,""dx"":-62,""dy"":-40,""t"":4185},{""x"":1344,""y"":248,""dx"":-107,""dy"":-33,""t"":4220},{""x"":1307,""y"":252,""dx"":-144,""dy"":-29,""t"":4251},{""x"":1324,""y"":231,""dx"":-127,""dy"":-50,""t"":4288},{""x"":1330,""y"":199,""dx"":-121,""dy"":-82,""t"":4321},{""x"":1339,""y"":179,""dx"":-112,""dy"":-102,""t"":4358},{""x"":1323,""y"":156,""dx"":-128,""dy"":-125,""t"":4390},{""x"":1325,""y"":145,""dx"":-126,""dy"":-136,""t"":4424},{""x"":1373,""y"":101,""dx"":-78,""dy"":-180,""t"":4458},{""x"":1370,""y"":115,""dx"":-81,""dy"":-166,""t"":4492},{""x"":1376,""y"":154,""dx"":-75,""dy"":-127,""t"":4526},{""x"":1414,""y"":146,""dx"":-37,""dy"":-135,""t"":4559},{""x"":1403,""y"":162,""dx"":-48,""dy"":-119,""t"":4594},{""x"":1432,""y"":168,""dx"":-19,""dy"":-113,""t"":4628},{""x"":1436,""y"":193,""dx"":-15,""dy"":-88,""t"":4662},{""x"":1415,""y"":190,""dx"":-36,""dy"":-91,""t"":4696},{""x"":1439,""y"":175,""dx"":-12,""dy"":-106,""t"":4730},{""x"":1411,""y"":205,""dx"":-40,""dy"":-76,""t"":4763},{""x"":1396,""y"":189,""dx"":-55,""dy"":-92,""t"":4797},{""x"":1361,""y"":214,""dx"":-90,""dy"":-67,""t"":4832},{""x"":1345,""y"":201,""dx"":-106,""dy"":-80,""t"":4866},{""x"":1371,""y"":223,""dx"":-80,""dy"":-58,""t"":4899},{""x"":1360,""y"":215,""dx"":-91,""dy"":-66,""t"":4934},{""x"":1383,""y"":219,""dx"":-68,""dy"":-62,""t"":4968},{""x"":1375,""y"":215,""dx"":-76,""dy"":-66,""t"":5002},{""x"":1391,""y"":164,""dx"":-60,""dy"":-117,""t"":5035},{""x"":1405,""y"":191,""dx"":-46,""dy"":-90,""t"":5069},{""x"":1436,""y"":178,""dx"":-15,""dy"":-103,""t"":5104},{""x"":1432,""y"":202,""dx"":-19,""dy"":-79,""t"":5138},{""x"":1452,""y"":186,""dx"":1,""dy"":-95,""t"":5172},{""x"":1403,""y"":263,""dx"":-48,""dy"":-18,""t"":5206},{""x"":1359,""y"":409,""dx"":-92,""dy"":128,""t"":5240},{""x"":1305,""y"":462,""dx"":-146,""dy"":181,""t"":5274},{""x"":1277,""y"":500,""dx"":-174,""dy"":219,""t"":5308},{""x"":1252,""y"":443,""dx"":-199,""dy"":162,""t"":5341},{""x"":1255,""y"":399,""dx"":-196,""dy"":118,""t"":5376},{""x"":1291,""y"":392,""dx"":-160,""dy"":111,""t"":5410},{""x"":1322,""y"":385,""dx"":-129,""dy"":104,""t"":5442},{""x"":1341,""y"":336,""dx"":-110,""dy"":55,""t"":5478},{""x"":1349,""y"":350,""dx"":-102,""dy"":69,""t"":5511},{""x"":1318,""y"":348,""dx"":-133,""dy"":67,""t"":5546},{""x"":1320,""y"":314,""dx"":-131,""dy"":33,""t"":5580},{""x"":1318,""y"":285,""dx"":-133,""dy"":4,""t"":5614},{""x"":1353,""y"":220,""dx"":-98,""dy"":-61,""t"":5647},{""x"":1364,""y"":193,""dx"":-87,""dy"":-88,""t"":5682},{""x"":1380,""y"":153,""dx"":-71,""dy"":-128,""t"":5716},{""x"":1393,""y"":126,""dx"":-58,""dy"":-155,""t"":5749},{""x"":1414,""y"":113,""dx"":-37,""dy"":-168,""t"":5784},{""x"":1366,""y"":109,""dx"":-85,""dy"":-172,""t"":5818},{""x"":1323,""y"":108,""dx"":-128,""dy"":-173,""t"":5850},{""x"":1344,""y"":149,""dx"":-107,""dy"":-132,""t"":5885},{""x"":1343,""y"":134,""dx"":-108,""dy"":-147,""t"":5919},{""x"":1328,""y"":108,""dx"":-123,""dy"":-173,""t"":5954},{""x"":1380,""y"":115,""dx"":-71,""dy"":-166,""t"":5988}],[{""x"":986,""y"":525,""dx"":15,""dy"":-26,""t"":7042},{""x"":1025,""y"":546,""dx"":54,""dy"":-5,""t"":7076},{""x"":989,""y"":542,""dx"":18,""dy"":-9,""t"":7110},{""x"":984,""y"":484,""dx"":13,""dy"":-67,""t"":7144},{""x"":982,""y"":487,""dx"":11,""dy"":-64,""t"":7178},{""x"":963,""y"":506,""dx"":-8,""dy"":-45,""t"":7212},{""x"":983,""y"":500,""dx"":12,""dy"":-51,""t"":7246},{""x"":972,""y"":518,""dx"":1,""dy"":-33,""t"":7279},{""x"":943,""y"":565,""dx"":-28,""dy"":14,""t"":7313},{""x"":936,""y"":553,""dx"":-35,""dy"":2,""t"":7348},{""x"":910,""y"":545,""dx"":-61,""dy"":-6,""t"":7382},{""x"":880,""y"":562,""dx"":-91,""dy"":11,""t"":7413},{""x"":821,""y"":584,""dx"":-150,""dy"":33,""t"":7450},{""x"":763,""y"":594,""dx"":-208,""dy"":43,""t"":7485},{""x"":739,""y"":590,""dx"":-232,""dy"":39,""t"":7521},{""x"":721,""y"":585,""dx"":-250,""dy"":34,""t"":7549},{""x"":775,""y"":553,""dx"":-196,""dy"":2,""t"":7587},{""x"":772,""y"":586,""dx"":-199,""dy"":35,""t"":7620},{""x"":769,""y"":575,""dx"":-202,""dy"":24,""t"":7653},{""x"":742,""y"":520,""dx"":-229,""dy"":-31,""t"":7688},{""x"":774,""y"":537,""dx"":-197,""dy"":-14,""t"":7721},{""x"":823,""y"":572,""dx"":-148,""dy"":21,""t"":7756},{""x"":818,""y"":577,""dx"":-153,""dy"":26,""t"":7789},{""x"":818,""y"":572,""dx"":-153,""dy"":21,""t"":7823},{""x"":800,""y"":583,""dx"":-171,""dy"":32,""t"":7858},{""x"":818,""y"":558,""dx"":-153,""dy"":7,""t"":7892},{""x"":837,""y"":552,""dx"":-134,""dy"":1,""t"":7926},{""x"":829,""y"":540,""dx"":-142,""dy"":-11,""t"":7960},{""x"":864,""y"":549,""dx"":-107,""dy"":-2,""t"":7994},{""x"":894,""y"":538,""dx"":-77,""dy"":-13,""t"":8029},{""x"":859,""y"":559,""dx"":-112,""dy"":8,""t"":8062},{""x"":832,""y"":564,""dx"":-139,""dy"":13,""t"":8096},{""x"":862,""y"":560,""dx"":-109,""dy"":9,""t"":8130},{""x"":836,""y"":550,""dx"":-135,""dy"":-1,""t"":8164},{""x"":833,""y"":533,""dx"":-138,""dy"":-18,""t"":8198},{""x"":853,""y"":542,""dx"":-118,""dy"":-9,""t"":8232},{""x"":823,""y"":557,""dx"":-148,""dy"":6,""t"":8265},{""x"":863,""y"":563,""dx"":-108,""dy"":12,""t"":8300},{""x"":918,""y"":541,""dx"":-53,""dy"":-10,""t"":8334},{""x"":919,""y"":535,""dx"":-52,""dy"":-16,""t"":8369},{""x"":914,""y"":581,""dx"":-57,""dy"":30,""t"":8402},{""x"":868,""y"":608,""dx"":-103,""dy"":57,""t"":8437},{""x"":838,""y"":600,""dx"":-133,""dy"":49,""t"":8469},{""x"":855,""y"":581,""dx"":-116,""dy"":30,""t"":8503},{""x"":857,""y"":592,""dx"":-114,""dy"":41,""t"":8538},{""x"":833,""y"":564,""dx"":-138,""dy"":13,""t"":8574},{""x"":841,""y"":542,""dx"":-130,""dy"":-9,""t"":8606},{""x"":852,""y"":568,""dx"":-119,""dy"":17,""t"":8640},{""x"":841,""y"":565,""dx"":-130,""dy"":14,""t"":8673},{""x"":835,""y"":581,""dx"":-136,""dy"":30,""t"":8709},{""x"":809,""y"":580,""dx"":-162,""dy"":29,""t"":8741},{""x"":808,""y"":578,""dx"":-163,""dy"":27,""t"":8775},{""x"":787,""y"":598,""dx"":-184,""dy"":47,""t"":8810},{""x"":788,""y"":606,""dx"":-183,""dy"":55,""t"":8844},{""x"":774,""y"":614,""dx"":-197,""dy"":63,""t"":8878},{""x"":789,""y"":643,""dx"":-182,""dy"":92,""t"":8911},{""x"":820,""y"":679,""dx"":-151,""dy"":128,""t"":8945},{""x"":811,""y"":650,""dx"":-160,""dy"":99,""t"":8981},{""x"":803,""y"":624,""dx"":-168,""dy"":73,""t"":9011}],[{""x"":431,""y"":683,""dx"":-60,""dy"":-138,""t"":10034},{""x"":436,""y"":713,""dx"":-55,""dy"":-108,""t"":10068},{""x"":459,""y"":683,""dx"":-32,""dy"":-138,""t"":10102},{""x"":437,""y"":721,""dx"":-54,""dy"":-100,""t"":10136},{""x"":459,""y"":719,""dx"":-32,""dy"":-102,""t"":10169},{""x"":496,""y"":689,""dx"":5,""dy"":-132,""t"":10204},{""x"":509,""y"":697,""dx"":18,""dy"":-124,""t"":10238},{""x"":520,""y"":679,""dx"":29,""dy"":-142,""t"":10271},{""x"":498,""y"":722,""dx"":7,""dy"":-99,""t"":10307},{""x"":522,""y"":735,""dx"":31,""dy"":-86,""t"":10340},{""x"":503,""y"":763,""dx"":12,""dy"":-58,""t"":10374},{""x"":487,""y"":817,""dx"":-4,""dy"":-4,""t"":10408},{""x"":476,""y"":814,""dx"":-15,""dy"":-7,""t"":10442},{""x"":470,""y"":800,""dx"":-21,""dy"":-21,""t"":10476},{""x"":461,""y"":771,""dx"":-30,""dy"":-50,""t"":10510},{""x"":461,""y"":773,""dx"":-30,""dy"":-48,""t"":10543},{""x"":468,""y"":769,""dx"":-23,""dy"":-52,""t"":10580},{""x"":482,""y"":769,""dx"":-9,""dy"":-52,""t"":10612},{""x"":459,""y"":778,""dx"":-32,""dy"":-43,""t"":10645},{""x"":454,""y"":758,""dx"":-37,""dy"":-63,""t"":10680},{""x"":481,""y"":731,""dx"":-10,""dy"":-90,""t"":10713},{""x"":519,""y"":719,""dx"":28,""dy"":-102,""t"":10747},{""x"":503,""y"":731,""dx"":12,""dy"":-90,""t"":10782},{""x"":585,""y"":685,""dx"":94,""dy"":-136,""t"":10816},{""x"":578,""y"":700,""dx"":87,""dy"":-121,""t"":10849},{""x"":581,""y"":685,""dx"":90,""dy"":-136,""t"":10884},{""x"":579,""y"":664,""dx"":88,""dy"":-157,""t"":10918},{""x"":560,""y"":686,""dx"":69,""dy"":-135,""t"":10952},{""x"":544,""y"":705,""dx"":53,""dy"":-116,""t"":10984},{""x"":509,""y"":741,""dx"":18,""dy"":-80,""t"":11020},{""x"":485,""y"":760,""dx"":-6,""dy"":-61,""t"":11053},{""x"":479,""y"":750,""dx"":-12,""dy"":-71,""t"":11087},{""x"":470,""y"":774,""dx"":-21,""dy"":-47,""t"":11121},{""x"":466,""y"":796,""dx"":-25,""dy"":-25,""t"":11155},{""x"":460,""y"":813,""dx"":-31,""dy"":-8,""t"":11189},{""x"":481,""y"":765,""dx"":-10,""dy"":-56,""t"":11224},{""x"":472,""y"":778,""dx"":-19,""dy"":-43,""t"":11258},{""x"":483,""y"":781,""dx"":-8,""dy"":-40,""t"":11292},{""x"":504,""y"":766,""dx"":13,""dy"":-55,""t"":11326},{""x"":525,""y"":760,""dx"":34,""dy"":-61,""t"":11360},{""x"":492,""y"":755,""dx"":1,""dy"":-66,""t"":11393},{""x"":463,""y"":734,""dx"":-28,""dy"":-87,""t"":11427},{""x"":446,""y"":724,""dx"":-45,""dy"":-97,""t"":11462},{""x"":458,""y"":735,""dx"":-33,""dy"":-86,""t"":11495},{""x"":472,""y"":721,""dx"":-19,""dy"":-100,""t"":11530},{""x"":478,""y"":727,""dx"":-13,""dy"":-94,""t"":11565},{""x"":496,""y"":707,""dx"":5,""dy"":-114,""t"":11598},{""x"":505,""y"":690,""dx"":14,""dy"":-131,""t"":11632},{""x"":502,""y"":689,""dx"":11,""dy"":-132,""t"":11666},{""x"":537,""y"":656,""dx"":46,""dy"":-165,""t"":11699},{""x"":561,""y"":643,""dx"":70,""dy"":-178,""t"":11734},{""x"":504,""y"":688,""dx"":13,""dy"":-133,""t"":11768},{""x"":520,""y"":691,""dx"":29,""dy"":-130,""t"":11802},{""x"":491,""y"":711,""dx"":0,""dy"":-110,""t"":11836},{""x"":540,""y"":690,""dx"":49,""dy"":-131,""t"":11870},{""x"":549,""y"":720,""dx"":58,""dy"":-101,""t"":11904},{""x"":617,""y"":689,""dx"":126,""dy"":-132,""t"":11938},{""x"":564,""y"":707,""dx"":73,""dy"":-114,""t"":11972},{""x"":573,""y"":676,""dx"":82,""dy"":-145,""t"":12006}],[{""x"":1358,""y"":685,""dx"":-93,""dy"":-136,""t"":13060},{""x"":1358,""y"":665,""dx"":-93,""dy"":-156,""t"":13094},{""x"":1350,""y"":682,""dx"":-101,""dy"":-139,""t"":13128},{""x"":1382,""y"":693,""dx"":-69,""dy"":-128,""t"":13162},{""x"":1393,""y"":666,""dx"":-58,""dy"":-155,""t"":13196},{""x"":1392,""y"":670,""dx"":-59,""dy"":-151,""t"":13230},{""x"":1374,""y"":696,""dx"":-77,""dy"":-125,""t"":13264},{""x"":1361,""y"":698,""dx"":-90,""dy"":-123,""t"":13298},{""x"":1359,""y"":713,""dx"":-92,""dy"":-108,""t"":13331},{""x"":1381,""y"":687,""dx"":-70,""dy"":-134,""t"":13366},{""x"":1351,""y"":706,""dx"":-100,""dy"":-115,""t"":13400},{""x"":1340,""y"":731,""dx"":-111,""dy"":-90,""t"":13434},{""x"":1365,""y"":728,""dx"":-86,""dy"":-93,""t"":13468},{""x"":1339,""y"":718,""dx"":-112,""dy"":-103,""t"":13502},{""x"":1350,""y"":710,""dx"":-101,""dy"":-111,""t"":13536},{""x"":1301,""y"":692,""dx"":-150,""dy"":-129,""t"":13570},{""x"":1314,""y"":701,""dx"":-137,""dy"":-120,""t"":13603},{""x"":1288,""y"":711,""dx"":-163,""dy"":-110,""t"":13638},{""x"":1289,""y"":697,""dx"":-162,""dy"":-124,""t"":13675},{""x"":1286,""y"":698,""dx"":-165,""dy"":-123,""t"":13706},{""x"":1333,""y"":690,""dx"":-118,""dy"":-131,""t"":13740},{""x"":1332,""y"":706,""dx"":-119,""dy"":-115,""t"":13774},{""x"":1350,""y"":722,""dx"":-101,""dy"":-99,""t"":13808},{""x"":1341,""y"":761,""dx"":-110,""dy"":-60,""t"":13842},{""x"":1334,""y"":782,""dx"":-117,""dy"":-39,""t"":13875},{""x"":1313,""y"":765,""dx"":-138,""dy"":-56,""t"":13910},{""x"":1393,""y"":735,""dx"":-58,""dy"":-86,""t"":13945},{""x"":1389,""y"":739,""dx"":-62,""dy"":-82,""t"":13978},{""x"":1383,""y"":758,""dx"":-68,""dy"":-63,""t"":14012},{""x"":1402,""y"":758,""dx"":-49,""dy"":-63,""t"":14046},{""x"":1380,""y"":779,""dx"":-71,""dy"":-42,""t"":14079},{""x"":1394,""y"":757,""dx"":-57,""dy"":-64,""t"":14114},{""x"":1407,""y"":735,""dx"":-44,""dy"":-86,""t"":14145},{""x"":1385,""y"":722,""dx"":-66,""dy"":-99,""t"":14182},{""x"":1314,""y"":725,""dx"":-137,""dy"":-96,""t"":14217},{""x"":1349,""y"":687,""dx"":-102,""dy"":-134,""t"":14250},{""x"":1314,""y"":677,""dx"":-137,""dy"":-144,""t"":14284},{""x"":1351,""y"":680,""dx"":-100,""dy"":-141,""t"":14318},{""x"":1362,""y"":666,""dx"":-89,""dy"":-155,""t"":14352},{""x"":1362,""y"":690,""dx"":-89,""dy"":-131,""t"":14386},{""x"":1342,""y"":659,""dx"":-109,""dy"":-162,""t"":14420},{""x"":1344,""y"":664,""dx"":-107,""dy"":-157,""t"":14453},{""x"":1323,""y"":671,""dx"":-128,""dy"":-150,""t"":14488},{""x"":1359,""y"":653,""dx"":-92,""dy"":-168,""t"":14522},{""x"":1364,""y"":657,""dx"":-87,""dy"":-164,""t"":14553},{""x"":1333,""y"":689,""dx"":-118,""dy"":-132,""t"":14590},{""x"":1352,""y"":705,""dx"":-99,""dy"":-116,""t"":14623},{""x"":1343,""y"":714,""dx"":-108,""dy"":-107,""t"":14659},{""x"":1339,""y"":730,""dx"":-112,""dy"":-91,""t"":14692},{""x"":1376,""y"":693,""dx"":-75,""dy"":-128,""t"":14726},{""x"":1385,""y"":686,""dx"":-66,""dy"":-135,""t"":14760},{""x"":1411,""y"":676,""dx"":-40,""dy"":-145,""t"":14794},{""x"":1394,""y"":667,""dx"":-57,""dy"":-154,""t"":14829},{""x"":1356,""y"":659,""dx"":-95,""dy"":-162,""t"":14861},{""x"":1399,""y"":635,""dx"":-52,""dy"":-186,""t"":14896},{""x"":1375,""y"":654,""dx"":-76,""dy"":-167,""t"":14929},{""x"":1418,""y"":641,""dx"":-33,""dy"":-180,""t"":14965},{""x"":1431,""y"":649,""dx"":-20,""dy"":-172,""t"":14997},{""x"":1425,""y"":623,""dx"":-26,""dy"":-198,""t"":15032}]]","[73.33333333333333,89.83050847457628,86.4406779661017,100,96.61016949152543]","[{""x"":38.81666666666667,""y"":165.31666666666666,""r"":77.09596279319035},{""x"":-79.77966101694915,""y"":-61.152542372881356,""r"":79.88946148104337},{""x"":-119.28813559322033,""y"":14.35593220338983,""r"":54.639089019094584},{""x"":9.338983050847459,""y"":-92.2542372881356,""r"":51.63538945735304},{""x"":-91.88135593220339,""y"":-122.59322033898304,""r"":41.69351313613264}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]",29.42,validate,recalibration,,,,,,,,,
,html-keyboard-response,13,113922,0.0-5.0-0.0,,,,,4631, ,,,"<p>识别实验：试验都以 500 毫秒的固定时间开始，然后会有一个 500 毫秒的fixation，接下来是100毫秒的单个项目展示，1000毫秒的空白间隔后，会呈现一个多个项目的阵列。</p> <p>要求：记忆单个项目，并在多个项目阵列中快速找到，并根据数字键盘的 "" 4 "" ,"" 8 "","" 6 "","" 2 "" 进行选择响应,如果不记得或者不存在选择""5""。</p><p>按"" ""键继续，实验开始。</p>",,,,,,,,,,,,,,,,
,html-keyboard-response,14,117001,0.0-5.0-1.0,,,,,2563, ,,,"<p>本次试验包含6个刺激物。根据数字键盘的"" 1 ""， "" 4 "" ,"" 7 "","" 9 ""，"" 6 "","" 3 "" 进行选择响应,如果不记得或者不存在选择""5""。</p><p>按"" ""键继续，实验开始。</p>",,,,,,,,,,,,,,,,
,html-keyboard-response,15,118609,0.0-5.0-2.0,,,,,1099, ,,,<p>要求：记忆项目的形状。</p><p>按" "键继续，实验开始。</p>,,,,,,,,,,,,,,,,
,canvas-keyboard-response,16,119638,0.0-5.0-3.0-0.0,,,,,null,null,,,,,,,,,recognition,,"[""4"",""9"",""1"",""6"",""1"",""9"",""3"",""3"",""4"",""4"",""9"",""3"",""3"",""4"",""9"",""6"",""7"",""1"",""3"",""6"",""7"",""3"",""4"",""6"",""7"",""7"",""9"",""1"",""6"",""1"",""6"",""4"",""1"",""7"",""9"",""7"",""1"",""1"",""9"",""4"",""6"",""1"",""4"",""3"",""9"",""1"",""4"",""9"",""7"",""4"",""9"",""9"",""6"",""3"",""3"",""9"",""7"",""3"",""3"",""1"",""6"",""1"",""6"",""4"",""6"",""6"",""3"",""4"",""7"",""7"",""7"",""7""]",500,,,,,,,
,canvas-keyboard-response,17,119749,0.0-5.0-3.0-1.0,,,,,null,null,,,,,,,,,recognition,,"[""4"",""9"",""1"",""6"",""1"",""9"",""3"",""3"",""4"",""4"",""9"",""3"",""3"",""4"",""9"",""6"",""7"",""1"",""3"",""6"",""7"",""3"",""4"",""6"",""7"",""7"",""9"",""1"",""6"",""1"",""6"",""4"",""1"",""7"",""9"",""7"",""1"",""1"",""9"",""4"",""6"",""1"",""4"",""3"",""9"",""1"",""4"",""9"",""7"",""4"",""9"",""9"",""6"",""3"",""3"",""9"",""7"",""3"",""3"",""1"",""6"",""1"",""6"",""4"",""6"",""6"",""3"",""4"",""7"",""7"",""7"",""7""]",500,,,,,,,
,canvas-keyboard-response,18,120993,0.0-5.0-3.0-2.0,,,,,720,4,,,"[""diamond"",""circle"",""hexagram"",""star"",""triangle"",""rect""]",,,,,,,,,,"[{""x"":802,""y"":633,""t"":4},{""x"":785,""y"":669,""t"":49},{""x"":835,""y"":615,""t"":82},{""x"":826,""y"":627,""t"":112},{""x"":826,""y"":614,""t"":143},{""x"":816,""y"":618,""t"":174},{""x"":831,""y"":590,""t"":215},{""x"":844,""y"":565,""t"":242},{""x"":873,""y"":562,""t"":275},{""x"":862,""y"":579,""t"":311},{""x"":800,""y"":590,""t"":360},{""x"":738,""y"":609,""t"":379},{""x"":686,""y"":625,""t"":417},{""x"":643,""y"":641,""t"":446},{""x"":604,""y"":661,""t"":487},{""x"":574,""y"":676,""t"":512},{""x"":610,""y"":731,""t"":550},{""x"":643,""y"":776,""t"":579},{""x"":644,""y"":817,""t"":633},{""x"":682,""y"":842,""t"":657},{""x"":693,""y"":801,""t"":683}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}",6,diamond,4,TRUE,"[{""x"":250,""y"":500,""width"":100,""height"":100,""top"":450,""right"":300,""bottom"":550,""left"":200},{""x"":400,""y"":240.1923788646684,""width"":80,""height"":80,""top"":200.1923788646684,""right"":440,""bottom"":280.1923788646684,""left"":360},{""x"":700,""y"":240.1923788646684,""width"":92.37604307034013,""height"":80,""top"":200.1923788646684,""right"":746.18802153517,""bottom"":280.1923788646684,""left"":653.81197846483},{""x"":850,""y"":500,""width"":100,""height"":100,""top"":450,""right"":900,""bottom"":550,""left"":800},{""x"":700,""y"":759.8076211353316,""width"":92,""height"":92,""top"":713.8076211353316,""right"":746,""bottom"":805.8076211353316,""left"":654},{""x"":400,""y"":759.8076211353316,""width"":80,""height"":80,""top"":719.8076211353316,""right"":440,""bottom"":799.8076211353316,""left"":360}]"
,canvas-keyboard-response,19,122020,0.0-5.0-3.0-0.1,,,,,null,null,,,,,,,,,recognition,,"[""4"",""9"",""1"",""6"",""1"",""9"",""3"",""3"",""4"",""4"",""9"",""3"",""3"",""4"",""9"",""6"",""7"",""1"",""3"",""6"",""7"",""3"",""4"",""6"",""7"",""7"",""9"",""1"",""6"",""1"",""6"",""4"",""1"",""7"",""9"",""7"",""1"",""1"",""9"",""4"",""6"",""1"",""4"",""3"",""9"",""1"",""4"",""9"",""7"",""4"",""9"",""9"",""6"",""3"",""3"",""9"",""7"",""3"",""3"",""1"",""6"",""1"",""6"",""4"",""6"",""6"",""3"",""4"",""7"",""7"",""7"",""7""]",500,,,,,,,
