"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","stimulus","load_time","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","phase","ans","ISI","type","size","webgazer_data","webgazer_targets","target","response_answer","correct","webgazer_targets_data"
"true","fullscreen","0","2611","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","2618","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","5511","0.0-2.0-0.0","","","","","2892","{""name"":""wfy"",""age"":""24""}","","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","7132","0.0-2.0-1.0","","","","","1620","{""sex"":""男""}","[0]","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","4","8235","0.0-3.0","","","","","1101"," ","","<p>实验说明：该实验根据颜色和形状各有两组，每组实验开始前会有一个眼动校准。</p><p>按""space""键继续。</p>","","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","5","11116","0.0-4.0","","","","","","","","","788","","","","","","","","","","","","","","","","",""
"","html-button-response","6","13320","0.0-5.0-0.0","","","","","2203","0","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","7","23834","0.0-5.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","8","24579","0.0-5.0-2.0","","","","","745","0","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","","",""
"","webgazer-validate","9","41481","0.0-5.0-3.0","","","","","","","","","","[[{""x"":587,""y"":265,""dx"":96,""dy"":-16,""t"":1022},{""x"":595,""y"":273,""dx"":104,""dy"":-8,""t"":1055},{""x"":590,""y"":286,""dx"":99,""dy"":5,""t"":1091},{""x"":586,""y"":297,""dx"":95,""dy"":16,""t"":1123},{""x"":590,""y"":274,""dx"":99,""dy"":-7,""t"":1157},{""x"":598,""y"":270,""dx"":107,""dy"":-11,""t"":1191},{""x"":597,""y"":274,""dx"":106,""dy"":-7,""t"":1227},{""x"":589,""y"":273,""dx"":98,""dy"":-8,""t"":1259},{""x"":578,""y"":273,""dx"":87,""dy"":-8,""t"":1293},{""x"":562,""y"":288,""dx"":71,""dy"":7,""t"":1329},{""x"":548,""y"":293,""dx"":57,""dy"":12,""t"":1361},{""x"":540,""y"":291,""dx"":49,""dy"":10,""t"":1395},{""x"":532,""y"":296,""dx"":41,""dy"":15,""t"":1431},{""x"":532,""y"":296,""dx"":41,""dy"":15,""t"":1463},{""x"":532,""y"":321,""dx"":41,""dy"":40,""t"":1497},{""x"":524,""y"":318,""dx"":33,""dy"":37,""t"":1533},{""x"":527,""y"":298,""dx"":36,""dy"":17,""t"":1565},{""x"":523,""y"":293,""dx"":32,""dy"":12,""t"":1599},{""x"":505,""y"":321,""dx"":14,""dy"":40,""t"":1635},{""x"":520,""y"":320,""dx"":29,""dy"":39,""t"":1667},{""x"":505,""y"":310,""dx"":14,""dy"":29,""t"":1702},{""x"":513,""y"":299,""dx"":22,""dy"":18,""t"":1737},{""x"":516,""y"":283,""dx"":25,""dy"":2,""t"":1769},{""x"":525,""y"":234,""dx"":34,""dy"":-47,""t"":1803},{""x"":524,""y"":226,""dx"":33,""dy"":-55,""t"":1839},{""x"":526,""y"":223,""dx"":35,""dy"":-58,""t"":1872},{""x"":532,""y"":196,""dx"":41,""dy"":-85,""t"":1906},{""x"":542,""y"":208,""dx"":51,""dy"":-73,""t"":1941},{""x"":551,""y"":231,""dx"":60,""dy"":-50,""t"":1974},{""x"":543,""y"":237,""dx"":52,""dy"":-44,""t"":2007},{""x"":553,""y"":248,""dx"":62,""dy"":-33,""t"":2043},{""x"":536,""y"":273,""dx"":45,""dy"":-8,""t"":2076},{""x"":531,""y"":289,""dx"":40,""dy"":8,""t"":2109},{""x"":519,""y"":321,""dx"":28,""dy"":40,""t"":2145},{""x"":517,""y"":336,""dx"":26,""dy"":55,""t"":2177},{""x"":538,""y"":326,""dx"":47,""dy"":45,""t"":2211},{""x"":534,""y"":336,""dx"":43,""dy"":55,""t"":2247},{""x"":535,""y"":356,""dx"":44,""dy"":75,""t"":2280},{""x"":555,""y"":363,""dx"":64,""dy"":82,""t"":2312},{""x"":570,""y"":364,""dx"":79,""dy"":83,""t"":2347},{""x"":551,""y"":374,""dx"":60,""dy"":93,""t"":2380},{""x"":534,""y"":423,""dx"":43,""dy"":142,""t"":2417},{""x"":532,""y"":427,""dx"":41,""dy"":146,""t"":2449},{""x"":534,""y"":415,""dx"":43,""dy"":134,""t"":2483},{""x"":541,""y"":399,""dx"":50,""dy"":118,""t"":2520},{""x"":543,""y"":386,""dx"":52,""dy"":105,""t"":2551},{""x"":542,""y"":366,""dx"":51,""dy"":85,""t"":2585},{""x"":541,""y"":346,""dx"":50,""dy"":65,""t"":2621},{""x"":544,""y"":326,""dx"":53,""dy"":45,""t"":2653},{""x"":546,""y"":309,""dx"":55,""dy"":28,""t"":2686},{""x"":549,""y"":306,""dx"":58,""dy"":25,""t"":2721},{""x"":556,""y"":296,""dx"":65,""dy"":15,""t"":2757},{""x"":550,""y"":306,""dx"":59,""dy"":25,""t"":2789},{""x"":558,""y"":317,""dx"":67,""dy"":36,""t"":2823},{""x"":559,""y"":312,""dx"":68,""dy"":31,""t"":2859},{""x"":568,""y"":302,""dx"":77,""dy"":21,""t"":2891},{""x"":575,""y"":294,""dx"":84,""dy"":13,""t"":2925},{""x"":566,""y"":298,""dx"":75,""dy"":17,""t"":2961},{""x"":574,""y"":301,""dx"":83,""dy"":20,""t"":2993}],[{""x"":1474,""y"":206,""dx"":23,""dy"":-75,""t"":4014},{""x"":1477,""y"":235,""dx"":26,""dy"":-46,""t"":4049},{""x"":1463,""y"":248,""dx"":12,""dy"":-33,""t"":4081},{""x"":1444,""y"":262,""dx"":-7,""dy"":-19,""t"":4115},{""x"":1438,""y"":263,""dx"":-13,""dy"":-18,""t"":4151},{""x"":1441,""y"":269,""dx"":-10,""dy"":-12,""t"":4184},{""x"":1432,""y"":283,""dx"":-19,""dy"":2,""t"":4217},{""x"":1428,""y"":286,""dx"":-23,""dy"":5,""t"":4253},{""x"":1429,""y"":300,""dx"":-22,""dy"":19,""t"":4286},{""x"":1431,""y"":310,""dx"":-20,""dy"":29,""t"":4319},{""x"":1440,""y"":308,""dx"":-11,""dy"":27,""t"":4354},{""x"":1447,""y"":306,""dx"":-4,""dy"":25,""t"":4387},{""x"":1443,""y"":302,""dx"":-8,""dy"":21,""t"":4423},{""x"":1446,""y"":304,""dx"":-5,""dy"":23,""t"":4456},{""x"":1450,""y"":298,""dx"":-1,""dy"":17,""t"":4490},{""x"":1442,""y"":296,""dx"":-9,""dy"":15,""t"":4526},{""x"":1455,""y"":297,""dx"":4,""dy"":16,""t"":4557},{""x"":1457,""y"":286,""dx"":6,""dy"":5,""t"":4591},{""x"":1451,""y"":292,""dx"":0,""dy"":11,""t"":4627},{""x"":1462,""y"":301,""dx"":11,""dy"":20,""t"":4659},{""x"":1452,""y"":313,""dx"":1,""dy"":32,""t"":4694},{""x"":1469,""y"":297,""dx"":18,""dy"":16,""t"":4729},{""x"":1474,""y"":299,""dx"":23,""dy"":18,""t"":4761},{""x"":1460,""y"":298,""dx"":9,""dy"":17,""t"":4795},{""x"":1463,""y"":286,""dx"":12,""dy"":5,""t"":4832},{""x"":1461,""y"":272,""dx"":10,""dy"":-9,""t"":4863},{""x"":1464,""y"":263,""dx"":13,""dy"":-18,""t"":4898},{""x"":1458,""y"":264,""dx"":7,""dy"":-17,""t"":4934},{""x"":1456,""y"":264,""dx"":5,""dy"":-17,""t"":4965},{""x"":1450,""y"":261,""dx"":-1,""dy"":-20,""t"":4999},{""x"":1445,""y"":244,""dx"":-6,""dy"":-37,""t"":5035},{""x"":1444,""y"":246,""dx"":-7,""dy"":-35,""t"":5068},{""x"":1454,""y"":247,""dx"":3,""dy"":-34,""t"":5101},{""x"":1464,""y"":251,""dx"":13,""dy"":-30,""t"":5137},{""x"":1478,""y"":244,""dx"":27,""dy"":-37,""t"":5169},{""x"":1480,""y"":261,""dx"":29,""dy"":-20,""t"":5203},{""x"":1483,""y"":283,""dx"":32,""dy"":2,""t"":5239},{""x"":1482,""y"":291,""dx"":31,""dy"":10,""t"":5272},{""x"":1485,""y"":297,""dx"":34,""dy"":16,""t"":5306},{""x"":1480,""y"":296,""dx"":29,""dy"":15,""t"":5341},{""x"":1475,""y"":304,""dx"":24,""dy"":23,""t"":5374},{""x"":1479,""y"":298,""dx"":28,""dy"":17,""t"":5408},{""x"":1468,""y"":311,""dx"":17,""dy"":30,""t"":5444},{""x"":1464,""y"":295,""dx"":13,""dy"":14,""t"":5477},{""x"":1472,""y"":262,""dx"":21,""dy"":-19,""t"":5510},{""x"":1475,""y"":250,""dx"":24,""dy"":-31,""t"":5544},{""x"":1487,""y"":251,""dx"":36,""dy"":-30,""t"":5578},{""x"":1501,""y"":257,""dx"":50,""dy"":-24,""t"":5615},{""x"":1486,""y"":255,""dx"":35,""dy"":-26,""t"":5645},{""x"":1505,""y"":266,""dx"":54,""dy"":-15,""t"":5679},{""x"":1513,""y"":271,""dx"":62,""dy"":-10,""t"":5715},{""x"":1518,""y"":262,""dx"":67,""dy"":-19,""t"":5748},{""x"":1517,""y"":241,""dx"":66,""dy"":-40,""t"":5782},{""x"":1513,""y"":225,""dx"":62,""dy"":-56,""t"":5817},{""x"":1509,""y"":202,""dx"":58,""dy"":-79,""t"":5849},{""x"":1510,""y"":190,""dx"":59,""dy"":-91,""t"":5883},{""x"":1509,""y"":178,""dx"":58,""dy"":-103,""t"":5916},{""x"":1511,""y"":172,""dx"":60,""dy"":-109,""t"":5953},{""x"":1511,""y"":184,""dx"":60,""dy"":-97,""t"":5984}],[{""x"":966,""y"":476,""dx"":-5,""dy"":-75,""t"":7007},{""x"":977,""y"":490,""dx"":6,""dy"":-61,""t"":7039},{""x"":982,""y"":448,""dx"":11,""dy"":-103,""t"":7073},{""x"":978,""y"":442,""dx"":7,""dy"":-109,""t"":7109},{""x"":980,""y"":446,""dx"":9,""dy"":-105,""t"":7141},{""x"":982,""y"":450,""dx"":11,""dy"":-101,""t"":7175},{""x"":983,""y"":436,""dx"":12,""dy"":-115,""t"":7209},{""x"":984,""y"":426,""dx"":13,""dy"":-125,""t"":7245},{""x"":979,""y"":447,""dx"":8,""dy"":-104,""t"":7278},{""x"":974,""y"":449,""dx"":3,""dy"":-102,""t"":7311},{""x"":984,""y"":456,""dx"":13,""dy"":-95,""t"":7347},{""x"":997,""y"":458,""dx"":26,""dy"":-93,""t"":7379},{""x"":1008,""y"":445,""dx"":37,""dy"":-106,""t"":7414},{""x"":1022,""y"":453,""dx"":51,""dy"":-98,""t"":7450},{""x"":1029,""y"":449,""dx"":58,""dy"":-102,""t"":7481},{""x"":1033,""y"":445,""dx"":62,""dy"":-106,""t"":7515},{""x"":1039,""y"":451,""dx"":68,""dy"":-100,""t"":7549},{""x"":1035,""y"":492,""dx"":64,""dy"":-59,""t"":7583},{""x"":1039,""y"":490,""dx"":68,""dy"":-61,""t"":7619},{""x"":1042,""y"":489,""dx"":71,""dy"":-62,""t"":7652},{""x"":1019,""y"":490,""dx"":48,""dy"":-61,""t"":7686},{""x"":1014,""y"":484,""dx"":43,""dy"":-67,""t"":7721},{""x"":1005,""y"":525,""dx"":34,""dy"":-26,""t"":7753},{""x"":984,""y"":514,""dx"":13,""dy"":-37,""t"":7787},{""x"":1000,""y"":503,""dx"":29,""dy"":-48,""t"":7823},{""x"":1002,""y"":500,""dx"":31,""dy"":-51,""t"":7855},{""x"":990,""y"":467,""dx"":19,""dy"":-84,""t"":7889},{""x"":979,""y"":440,""dx"":8,""dy"":-111,""t"":7923},{""x"":961,""y"":419,""dx"":-10,""dy"":-132,""t"":7959},{""x"":978,""y"":446,""dx"":7,""dy"":-105,""t"":7992},{""x"":969,""y"":440,""dx"":-2,""dy"":-111,""t"":8026},{""x"":956,""y"":441,""dx"":-15,""dy"":-110,""t"":8061},{""x"":978,""y"":476,""dx"":7,""dy"":-75,""t"":8094},{""x"":981,""y"":502,""dx"":10,""dy"":-49,""t"":8128},{""x"":998,""y"":534,""dx"":27,""dy"":-17,""t"":8163},{""x"":1012,""y"":562,""dx"":41,""dy"":11,""t"":8195},{""x"":1018,""y"":569,""dx"":47,""dy"":18,""t"":8229},{""x"":1021,""y"":576,""dx"":50,""dy"":25,""t"":8265},{""x"":1022,""y"":585,""dx"":51,""dy"":34,""t"":8297},{""x"":1010,""y"":573,""dx"":39,""dy"":22,""t"":8331},{""x"":1003,""y"":558,""dx"":32,""dy"":7,""t"":8367},{""x"":1003,""y"":563,""dx"":32,""dy"":12,""t"":8400},{""x"":983,""y"":568,""dx"":12,""dy"":17,""t"":8433},{""x"":999,""y"":586,""dx"":28,""dy"":35,""t"":8469},{""x"":1021,""y"":589,""dx"":50,""dy"":38,""t"":8501},{""x"":1013,""y"":553,""dx"":42,""dy"":2,""t"":8535},{""x"":1017,""y"":543,""dx"":46,""dy"":-8,""t"":8571},{""x"":1014,""y"":539,""dx"":43,""dy"":-12,""t"":8603},{""x"":1022,""y"":533,""dx"":51,""dy"":-18,""t"":8637},{""x"":1014,""y"":517,""dx"":43,""dy"":-34,""t"":8673},{""x"":1021,""y"":534,""dx"":50,""dy"":-17,""t"":8706},{""x"":1030,""y"":538,""dx"":59,""dy"":-13,""t"":8740},{""x"":1032,""y"":513,""dx"":61,""dy"":-38,""t"":8775},{""x"":1011,""y"":496,""dx"":40,""dy"":-55,""t"":8807},{""x"":1020,""y"":503,""dx"":49,""dy"":-48,""t"":8841},{""x"":1019,""y"":473,""dx"":48,""dy"":-78,""t"":8877},{""x"":1027,""y"":491,""dx"":56,""dy"":-60,""t"":8909},{""x"":1035,""y"":495,""dx"":64,""dy"":-56,""t"":8943},{""x"":1031,""y"":487,""dx"":60,""dy"":-64,""t"":8979}],[{""x"":644,""y"":791,""dx"":153,""dy"":-30,""t"":10033},{""x"":641,""y"":805,""dx"":150,""dy"":-16,""t"":10066},{""x"":639,""y"":818,""dx"":148,""dy"":-3,""t"":10099},{""x"":641,""y"":831,""dx"":150,""dy"":10,""t"":10135},{""x"":626,""y"":848,""dx"":135,""dy"":27,""t"":10168},{""x"":635,""y"":865,""dx"":144,""dy"":44,""t"":10201},{""x"":659,""y"":842,""dx"":168,""dy"":21,""t"":10237},{""x"":661,""y"":849,""dx"":170,""dy"":28,""t"":10270},{""x"":673,""y"":854,""dx"":182,""dy"":33,""t"":10304},{""x"":685,""y"":845,""dx"":194,""dy"":24,""t"":10339},{""x"":695,""y"":833,""dx"":204,""dy"":12,""t"":10371},{""x"":709,""y"":823,""dx"":218,""dy"":2,""t"":10405},{""x"":714,""y"":816,""dx"":223,""dy"":-5,""t"":10441},{""x"":713,""y"":823,""dx"":222,""dy"":2,""t"":10473},{""x"":714,""y"":826,""dx"":223,""dy"":5,""t"":10509},{""x"":716,""y"":828,""dx"":225,""dy"":7,""t"":10543},{""x"":716,""y"":819,""dx"":225,""dy"":-2,""t"":10575},{""x"":727,""y"":813,""dx"":236,""dy"":-8,""t"":10609},{""x"":729,""y"":812,""dx"":238,""dy"":-9,""t"":10646},{""x"":707,""y"":798,""dx"":216,""dy"":-23,""t"":10676},{""x"":689,""y"":807,""dx"":198,""dy"":-14,""t"":10711},{""x"":677,""y"":792,""dx"":186,""dy"":-29,""t"":10745},{""x"":672,""y"":767,""dx"":181,""dy"":-54,""t"":10778},{""x"":692,""y"":774,""dx"":201,""dy"":-47,""t"":10815},{""x"":697,""y"":776,""dx"":206,""dy"":-45,""t"":10847},{""x"":718,""y"":776,""dx"":227,""dy"":-45,""t"":10881},{""x"":747,""y"":777,""dx"":256,""dy"":-44,""t"":10917},{""x"":768,""y"":790,""dx"":277,""dy"":-31,""t"":10949},{""x"":754,""y"":811,""dx"":263,""dy"":-10,""t"":10984},{""x"":768,""y"":802,""dx"":277,""dy"":-19,""t"":11019},{""x"":761,""y"":816,""dx"":270,""dy"":-5,""t"":11051},{""x"":783,""y"":822,""dx"":292,""dy"":1,""t"":11085},{""x"":780,""y"":839,""dx"":289,""dy"":18,""t"":11118},{""x"":774,""y"":823,""dx"":283,""dy"":2,""t"":11155},{""x"":768,""y"":809,""dx"":277,""dy"":-12,""t"":11187},{""x"":763,""y"":803,""dx"":272,""dy"":-18,""t"":11222},{""x"":767,""y"":791,""dx"":276,""dy"":-30,""t"":11255},{""x"":774,""y"":782,""dx"":283,""dy"":-39,""t"":11291},{""x"":762,""y"":790,""dx"":271,""dy"":-31,""t"":11323},{""x"":776,""y"":792,""dx"":285,""dy"":-29,""t"":11357},{""x"":770,""y"":796,""dx"":279,""dy"":-25,""t"":11393},{""x"":762,""y"":790,""dx"":271,""dy"":-31,""t"":11425},{""x"":766,""y"":780,""dx"":275,""dy"":-41,""t"":11460},{""x"":766,""y"":785,""dx"":275,""dy"":-36,""t"":11496},{""x"":781,""y"":785,""dx"":290,""dy"":-36,""t"":11528},{""x"":776,""y"":793,""dx"":285,""dy"":-28,""t"":11562},{""x"":775,""y"":794,""dx"":284,""dy"":-27,""t"":11598},{""x"":779,""y"":794,""dx"":288,""dy"":-27,""t"":11630},{""x"":781,""y"":795,""dx"":290,""dy"":-26,""t"":11665},{""x"":780,""y"":799,""dx"":289,""dy"":-22,""t"":11698},{""x"":785,""y"":814,""dx"":294,""dy"":-7,""t"":11733},{""x"":790,""y"":821,""dx"":299,""dy"":0,""t"":11766},{""x"":796,""y"":831,""dx"":305,""dy"":10,""t"":11800},{""x"":775,""y"":849,""dx"":284,""dy"":28,""t"":11835},{""x"":771,""y"":852,""dx"":280,""dy"":31,""t"":11868},{""x"":763,""y"":851,""dx"":272,""dy"":30,""t"":11902},{""x"":761,""y"":847,""dx"":270,""dy"":26,""t"":11937},{""x"":760,""y"":850,""dx"":269,""dy"":29,""t"":11970},{""x"":758,""y"":852,""dx"":267,""dy"":31,""t"":12004}],[{""x"":1428,""y"":787,""dx"":-23,""dy"":-34,""t"":13024},{""x"":1422,""y"":789,""dx"":-29,""dy"":-32,""t"":13057},{""x"":1422,""y"":788,""dx"":-29,""dy"":-33,""t"":13093},{""x"":1416,""y"":795,""dx"":-35,""dy"":-26,""t"":13125},{""x"":1413,""y"":807,""dx"":-38,""dy"":-14,""t"":13159},{""x"":1410,""y"":814,""dx"":-41,""dy"":-7,""t"":13195},{""x"":1404,""y"":823,""dx"":-47,""dy"":2,""t"":13227},{""x"":1399,""y"":827,""dx"":-52,""dy"":6,""t"":13262},{""x"":1399,""y"":825,""dx"":-52,""dy"":4,""t"":13298},{""x"":1404,""y"":820,""dx"":-47,""dy"":-1,""t"":13330},{""x"":1403,""y"":829,""dx"":-48,""dy"":8,""t"":13364},{""x"":1404,""y"":828,""dx"":-47,""dy"":7,""t"":13399},{""x"":1409,""y"":825,""dx"":-42,""dy"":4,""t"":13431},{""x"":1410,""y"":825,""dx"":-41,""dy"":4,""t"":13466},{""x"":1413,""y"":821,""dx"":-38,""dy"":0,""t"":13501},{""x"":1417,""y"":817,""dx"":-34,""dy"":-4,""t"":13534},{""x"":1418,""y"":817,""dx"":-33,""dy"":-4,""t"":13568},{""x"":1428,""y"":817,""dx"":-23,""dy"":-4,""t"":13603},{""x"":1415,""y"":809,""dx"":-36,""dy"":-12,""t"":13636},{""x"":1405,""y"":807,""dx"":-46,""dy"":-14,""t"":13669},{""x"":1395,""y"":803,""dx"":-56,""dy"":-18,""t"":13705},{""x"":1387,""y"":800,""dx"":-64,""dy"":-21,""t"":13737},{""x"":1389,""y"":810,""dx"":-62,""dy"":-11,""t"":13772},{""x"":1394,""y"":813,""dx"":-57,""dy"":-8,""t"":13807},{""x"":1402,""y"":819,""dx"":-49,""dy"":-2,""t"":13839},{""x"":1401,""y"":833,""dx"":-50,""dy"":12,""t"":13873},{""x"":1407,""y"":845,""dx"":-44,""dy"":24,""t"":13909},{""x"":1410,""y"":844,""dx"":-41,""dy"":23,""t"":13941},{""x"":1412,""y"":843,""dx"":-39,""dy"":22,""t"":13974},{""x"":1410,""y"":837,""dx"":-41,""dy"":16,""t"":14009},{""x"":1400,""y"":830,""dx"":-51,""dy"":9,""t"":14045},{""x"":1397,""y"":817,""dx"":-54,""dy"":-4,""t"":14077},{""x"":1395,""y"":807,""dx"":-56,""dy"":-14,""t"":14111},{""x"":1384,""y"":803,""dx"":-67,""dy"":-18,""t"":14147},{""x"":1367,""y"":812,""dx"":-84,""dy"":-9,""t"":14179},{""x"":1363,""y"":819,""dx"":-88,""dy"":-2,""t"":14213},{""x"":1361,""y"":814,""dx"":-90,""dy"":-7,""t"":14249},{""x"":1364,""y"":814,""dx"":-87,""dy"":-7,""t"":14282},{""x"":1367,""y"":814,""dx"":-84,""dy"":-7,""t"":14316},{""x"":1378,""y"":807,""dx"":-73,""dy"":-14,""t"":14350},{""x"":1387,""y"":801,""dx"":-64,""dy"":-20,""t"":14383},{""x"":1393,""y"":810,""dx"":-58,""dy"":-11,""t"":14420},{""x"":1396,""y"":812,""dx"":-55,""dy"":-9,""t"":14452},{""x"":1388,""y"":812,""dx"":-63,""dy"":-9,""t"":14486},{""x"":1394,""y"":823,""dx"":-57,""dy"":2,""t"":14522},{""x"":1403,""y"":824,""dx"":-48,""dy"":3,""t"":14554},{""x"":1403,""y"":833,""dx"":-48,""dy"":12,""t"":14588},{""x"":1402,""y"":844,""dx"":-49,""dy"":23,""t"":14624},{""x"":1398,""y"":851,""dx"":-53,""dy"":30,""t"":14656},{""x"":1394,""y"":856,""dx"":-57,""dy"":35,""t"":14688},{""x"":1368,""y"":833,""dx"":-83,""dy"":12,""t"":14724},{""x"":1361,""y"":836,""dx"":-90,""dy"":15,""t"":14760},{""x"":1363,""y"":829,""dx"":-88,""dy"":8,""t"":14792},{""x"":1377,""y"":830,""dx"":-74,""dy"":9,""t"":14826},{""x"":1371,""y"":833,""dx"":-80,""dy"":12,""t"":14862},{""x"":1376,""y"":828,""dx"":-75,""dy"":7,""t"":14895},{""x"":1374,""y"":828,""dx"":-77,""dy"":7,""t"":14928},{""x"":1371,""y"":835,""dx"":-80,""dy"":14,""t"":14963},{""x"":1352,""y"":835,""dx"":-99,""dy"":14,""t"":14995}]]","[100,100,100,22.033898305084744,100]","[{""x"":56.16949152542373,""y"":23.779661016949152,""r"":41.679479022174654},{""x"":18.06779661016949,""y"":-13.152542372881356,""r"":33.222068443394214},{""x"":32.813559322033896,""y"":-55.016949152542374,""r"":48.831093837495324},{""x"":241.6949152542373,""y"":-8.186440677966102,""r"":46.75423344792505},{""x"":-56.20338983050848,""y"":-0.5423728813559322,""r"":21.52286785840424}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.43","validate","","","","","","","","","","",""
