"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","stimulus","load_time","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","phase","ans","ISI","type","size","webgazer_data","webgazer_targets","target","response_answer","correct","webgazer_targets_data"
"true","fullscreen","0","2245","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","2249","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","7612","0.0-2.0-0.0","","","","","5359","{""name"":""罗晨曦"",""age"":""23""}","","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","9116","0.0-2.0-1.0","","","","","1503","{""sex"":""女""}","[0]","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","4","10244","0.0-3.0","","","","","1126"," ","","<p>实验说明：该实验根据颜色和形状各有两组，每组实验开始前会有一个眼动校准。</p><p>按""space""键继续。</p>","","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","5","16776","0.0-4.0","","","","","","","","","1466","","","","","","","","","","","","","","","","",""
"","html-button-response","6","18236","0.0-5.0-0.0","","","","","1458","0","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","7","32534","0.0-5.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","8","34252","0.0-5.0-2.0","","","","","1717","0","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","","",""
"","webgazer-validate","9","51835","0.0-5.0-3.0","","","","","","","","","","[[{""x"":390,""y"":223,""dx"":-101,""dy"":-58,""t"":989},{""x"":389,""y"":236,""dx"":-102,""dy"":-45,""t"":1024},{""x"":385,""y"":242,""dx"":-106,""dy"":-39,""t"":1059},{""x"":376,""y"":236,""dx"":-115,""dy"":-45,""t"":1092},{""x"":376,""y"":251,""dx"":-115,""dy"":-30,""t"":1126},{""x"":396,""y"":264,""dx"":-95,""dy"":-17,""t"":1160},{""x"":382,""y"":242,""dx"":-109,""dy"":-39,""t"":1193},{""x"":389,""y"":254,""dx"":-102,""dy"":-27,""t"":1228},{""x"":361,""y"":254,""dx"":-130,""dy"":-27,""t"":1262},{""x"":392,""y"":270,""dx"":-99,""dy"":-11,""t"":1296},{""x"":400,""y"":287,""dx"":-91,""dy"":6,""t"":1330},{""x"":385,""y"":282,""dx"":-106,""dy"":1,""t"":1364},{""x"":368,""y"":245,""dx"":-123,""dy"":-36,""t"":1397},{""x"":386,""y"":236,""dx"":-105,""dy"":-45,""t"":1432},{""x"":429,""y"":250,""dx"":-62,""dy"":-31,""t"":1467},{""x"":413,""y"":229,""dx"":-78,""dy"":-52,""t"":1500},{""x"":397,""y"":237,""dx"":-94,""dy"":-44,""t"":1534},{""x"":416,""y"":251,""dx"":-75,""dy"":-30,""t"":1568},{""x"":422,""y"":225,""dx"":-69,""dy"":-56,""t"":1602},{""x"":436,""y"":259,""dx"":-55,""dy"":-22,""t"":1636},{""x"":459,""y"":283,""dx"":-32,""dy"":2,""t"":1669},{""x"":472,""y"":301,""dx"":-19,""dy"":20,""t"":1703},{""x"":458,""y"":259,""dx"":-33,""dy"":-22,""t"":1736},{""x"":451,""y"":245,""dx"":-40,""dy"":-36,""t"":1773},{""x"":476,""y"":282,""dx"":-15,""dy"":1,""t"":1806},{""x"":447,""y"":231,""dx"":-44,""dy"":-50,""t"":1840},{""x"":450,""y"":239,""dx"":-41,""dy"":-42,""t"":1873},{""x"":457,""y"":224,""dx"":-34,""dy"":-57,""t"":1909},{""x"":433,""y"":228,""dx"":-58,""dy"":-53,""t"":1943},{""x"":447,""y"":271,""dx"":-44,""dy"":-10,""t"":1975},{""x"":451,""y"":280,""dx"":-40,""dy"":-1,""t"":2010},{""x"":442,""y"":263,""dx"":-49,""dy"":-18,""t"":2044},{""x"":417,""y"":263,""dx"":-74,""dy"":-18,""t"":2077},{""x"":416,""y"":261,""dx"":-75,""dy"":-20,""t"":2112},{""x"":410,""y"":281,""dx"":-81,""dy"":0,""t"":2145},{""x"":419,""y"":305,""dx"":-72,""dy"":24,""t"":2180},{""x"":443,""y"":326,""dx"":-48,""dy"":45,""t"":2213},{""x"":463,""y"":337,""dx"":-28,""dy"":56,""t"":2247},{""x"":471,""y"":363,""dx"":-20,""dy"":82,""t"":2282},{""x"":473,""y"":324,""dx"":-18,""dy"":43,""t"":2316},{""x"":469,""y"":313,""dx"":-22,""dy"":32,""t"":2350},{""x"":496,""y"":269,""dx"":5,""dy"":-12,""t"":2384},{""x"":487,""y"":260,""dx"":-4,""dy"":-21,""t"":2419},{""x"":489,""y"":256,""dx"":-2,""dy"":-25,""t"":2452},{""x"":502,""y"":256,""dx"":11,""dy"":-25,""t"":2486},{""x"":491,""y"":271,""dx"":0,""dy"":-10,""t"":2520},{""x"":487,""y"":243,""dx"":-4,""dy"":-38,""t"":2554},{""x"":490,""y"":234,""dx"":-1,""dy"":-47,""t"":2588},{""x"":491,""y"":254,""dx"":0,""dy"":-27,""t"":2622},{""x"":480,""y"":247,""dx"":-11,""dy"":-34,""t"":2656},{""x"":500,""y"":233,""dx"":9,""dy"":-48,""t"":2690},{""x"":493,""y"":241,""dx"":2,""dy"":-40,""t"":2724},{""x"":498,""y"":238,""dx"":7,""dy"":-43,""t"":2759},{""x"":455,""y"":242,""dx"":-36,""dy"":-39,""t"":2792},{""x"":440,""y"":241,""dx"":-51,""dy"":-40,""t"":2825},{""x"":437,""y"":263,""dx"":-54,""dy"":-18,""t"":2860},{""x"":405,""y"":253,""dx"":-86,""dy"":-28,""t"":2894},{""x"":403,""y"":266,""dx"":-88,""dy"":-15,""t"":2928},{""x"":410,""y"":274,""dx"":-81,""dy"":-7,""t"":2962}],[{""x"":1639,""y"":233,""dx"":188,""dy"":-48,""t"":4016},{""x"":1606,""y"":250,""dx"":155,""dy"":-31,""t"":4050},{""x"":1589,""y"":247,""dx"":138,""dy"":-34,""t"":4084},{""x"":1573,""y"":236,""dx"":122,""dy"":-45,""t"":4118},{""x"":1535,""y"":248,""dx"":84,""dy"":-33,""t"":4152},{""x"":1559,""y"":241,""dx"":108,""dy"":-40,""t"":4186},{""x"":1522,""y"":263,""dx"":71,""dy"":-18,""t"":4221},{""x"":1524,""y"":268,""dx"":73,""dy"":-13,""t"":4253},{""x"":1515,""y"":270,""dx"":64,""dy"":-11,""t"":4288},{""x"":1461,""y"":275,""dx"":10,""dy"":-6,""t"":4323},{""x"":1485,""y"":280,""dx"":34,""dy"":-1,""t"":4356},{""x"":1479,""y"":294,""dx"":28,""dy"":13,""t"":4390},{""x"":1507,""y"":271,""dx"":56,""dy"":-10,""t"":4424},{""x"":1509,""y"":261,""dx"":58,""dy"":-20,""t"":4459},{""x"":1531,""y"":277,""dx"":80,""dy"":-4,""t"":4493},{""x"":1532,""y"":256,""dx"":81,""dy"":-25,""t"":4526},{""x"":1527,""y"":289,""dx"":76,""dy"":8,""t"":4560},{""x"":1534,""y"":282,""dx"":83,""dy"":1,""t"":4594},{""x"":1537,""y"":283,""dx"":86,""dy"":2,""t"":4628},{""x"":1532,""y"":293,""dx"":81,""dy"":12,""t"":4661},{""x"":1549,""y"":279,""dx"":98,""dy"":-2,""t"":4695},{""x"":1559,""y"":292,""dx"":108,""dy"":11,""t"":4730},{""x"":1534,""y"":324,""dx"":83,""dy"":43,""t"":4764},{""x"":1487,""y"":353,""dx"":36,""dy"":72,""t"":4797},{""x"":1499,""y"":362,""dx"":48,""dy"":81,""t"":4832},{""x"":1506,""y"":375,""dx"":55,""dy"":94,""t"":4866},{""x"":1512,""y"":384,""dx"":61,""dy"":103,""t"":4898},{""x"":1516,""y"":372,""dx"":65,""dy"":91,""t"":4934},{""x"":1488,""y"":374,""dx"":37,""dy"":93,""t"":4968},{""x"":1489,""y"":347,""dx"":38,""dy"":66,""t"":5002},{""x"":1506,""y"":375,""dx"":55,""dy"":94,""t"":5036},{""x"":1515,""y"":362,""dx"":64,""dy"":81,""t"":5070},{""x"":1529,""y"":352,""dx"":78,""dy"":71,""t"":5104},{""x"":1532,""y"":354,""dx"":81,""dy"":73,""t"":5138},{""x"":1552,""y"":349,""dx"":101,""dy"":68,""t"":5173},{""x"":1526,""y"":332,""dx"":75,""dy"":51,""t"":5206},{""x"":1538,""y"":322,""dx"":87,""dy"":41,""t"":5240},{""x"":1543,""y"":305,""dx"":92,""dy"":24,""t"":5274},{""x"":1550,""y"":310,""dx"":99,""dy"":29,""t"":5306},{""x"":1556,""y"":283,""dx"":105,""dy"":2,""t"":5342},{""x"":1564,""y"":267,""dx"":113,""dy"":-14,""t"":5376},{""x"":1555,""y"":274,""dx"":104,""dy"":-7,""t"":5409},{""x"":1557,""y"":265,""dx"":106,""dy"":-16,""t"":5444},{""x"":1582,""y"":257,""dx"":131,""dy"":-24,""t"":5478},{""x"":1550,""y"":269,""dx"":99,""dy"":-12,""t"":5513},{""x"":1529,""y"":275,""dx"":78,""dy"":-6,""t"":5546},{""x"":1557,""y"":269,""dx"":106,""dy"":-12,""t"":5580},{""x"":1570,""y"":263,""dx"":119,""dy"":-18,""t"":5614},{""x"":1550,""y"":274,""dx"":99,""dy"":-7,""t"":5647},{""x"":1529,""y"":263,""dx"":78,""dy"":-18,""t"":5681},{""x"":1517,""y"":233,""dx"":66,""dy"":-48,""t"":5715},{""x"":1494,""y"":235,""dx"":43,""dy"":-46,""t"":5750},{""x"":1499,""y"":221,""dx"":48,""dy"":-60,""t"":5784},{""x"":1491,""y"":239,""dx"":40,""dy"":-42,""t"":5818},{""x"":1498,""y"":237,""dx"":47,""dy"":-44,""t"":5852},{""x"":1506,""y"":239,""dx"":55,""dy"":-42,""t"":5886},{""x"":1502,""y"":260,""dx"":51,""dy"":-21,""t"":5921},{""x"":1521,""y"":249,""dx"":70,""dy"":-32,""t"":5954},{""x"":1531,""y"":249,""dx"":80,""dy"":-32,""t"":5988}],[{""x"":937,""y"":564,""dx"":-34,""dy"":13,""t"":7013},{""x"":941,""y"":557,""dx"":-30,""dy"":6,""t"":7041},{""x"":962,""y"":549,""dx"":-9,""dy"":-2,""t"":7076},{""x"":974,""y"":537,""dx"":3,""dy"":-14,""t"":7110},{""x"":977,""y"":552,""dx"":6,""dy"":1,""t"":7144},{""x"":987,""y"":538,""dx"":16,""dy"":-13,""t"":7178},{""x"":989,""y"":522,""dx"":18,""dy"":-29,""t"":7212},{""x"":991,""y"":510,""dx"":20,""dy"":-41,""t"":7246},{""x"":992,""y"":502,""dx"":21,""dy"":-49,""t"":7278},{""x"":992,""y"":498,""dx"":21,""dy"":-53,""t"":7314},{""x"":1004,""y"":484,""dx"":33,""dy"":-67,""t"":7347},{""x"":1005,""y"":498,""dx"":34,""dy"":-53,""t"":7382},{""x"":997,""y"":499,""dx"":26,""dy"":-52,""t"":7416},{""x"":994,""y"":511,""dx"":23,""dy"":-40,""t"":7450},{""x"":1023,""y"":531,""dx"":52,""dy"":-20,""t"":7484},{""x"":1011,""y"":527,""dx"":40,""dy"":-24,""t"":7518},{""x"":989,""y"":523,""dx"":18,""dy"":-28,""t"":7551},{""x"":957,""y"":499,""dx"":-14,""dy"":-52,""t"":7586},{""x"":978,""y"":526,""dx"":7,""dy"":-25,""t"":7620},{""x"":984,""y"":529,""dx"":13,""dy"":-22,""t"":7654},{""x"":975,""y"":526,""dx"":4,""dy"":-25,""t"":7688},{""x"":988,""y"":520,""dx"":17,""dy"":-31,""t"":7722},{""x"":997,""y"":524,""dx"":26,""dy"":-27,""t"":7756},{""x"":993,""y"":523,""dx"":22,""dy"":-28,""t"":7790},{""x"":1002,""y"":525,""dx"":31,""dy"":-26,""t"":7824},{""x"":994,""y"":532,""dx"":23,""dy"":-19,""t"":7858},{""x"":964,""y"":541,""dx"":-7,""dy"":-10,""t"":7892},{""x"":949,""y"":568,""dx"":-22,""dy"":17,""t"":7926},{""x"":948,""y"":568,""dx"":-23,""dy"":17,""t"":7960},{""x"":915,""y"":575,""dx"":-56,""dy"":24,""t"":7994},{""x"":910,""y"":571,""dx"":-61,""dy"":20,""t"":8029},{""x"":912,""y"":562,""dx"":-59,""dy"":11,""t"":8062},{""x"":926,""y"":575,""dx"":-45,""dy"":24,""t"":8096},{""x"":923,""y"":583,""dx"":-48,""dy"":32,""t"":8130},{""x"":928,""y"":603,""dx"":-43,""dy"":52,""t"":8163},{""x"":939,""y"":618,""dx"":-32,""dy"":67,""t"":8197},{""x"":932,""y"":609,""dx"":-39,""dy"":58,""t"":8232},{""x"":910,""y"":605,""dx"":-61,""dy"":54,""t"":8266},{""x"":911,""y"":592,""dx"":-60,""dy"":41,""t"":8301},{""x"":906,""y"":610,""dx"":-65,""dy"":59,""t"":8335},{""x"":922,""y"":637,""dx"":-49,""dy"":86,""t"":8368},{""x"":915,""y"":629,""dx"":-56,""dy"":78,""t"":8401},{""x"":927,""y"":618,""dx"":-44,""dy"":67,""t"":8436},{""x"":937,""y"":608,""dx"":-34,""dy"":57,""t"":8468},{""x"":937,""y"":611,""dx"":-34,""dy"":60,""t"":8505},{""x"":934,""y"":599,""dx"":-37,""dy"":48,""t"":8538},{""x"":931,""y"":606,""dx"":-40,""dy"":55,""t"":8572},{""x"":923,""y"":588,""dx"":-48,""dy"":37,""t"":8606},{""x"":935,""y"":560,""dx"":-36,""dy"":9,""t"":8640},{""x"":968,""y"":538,""dx"":-3,""dy"":-13,""t"":8673},{""x"":981,""y"":528,""dx"":10,""dy"":-23,""t"":8708},{""x"":988,""y"":539,""dx"":17,""dy"":-12,""t"":8742},{""x"":1002,""y"":527,""dx"":31,""dy"":-24,""t"":8776},{""x"":997,""y"":511,""dx"":26,""dy"":-40,""t"":8810},{""x"":994,""y"":500,""dx"":23,""dy"":-51,""t"":8844},{""x"":991,""y"":491,""dx"":20,""dy"":-60,""t"":8876},{""x"":996,""y"":506,""dx"":25,""dy"":-45,""t"":8913},{""x"":972,""y"":516,""dx"":1,""dy"":-35,""t"":8946},{""x"":979,""y"":521,""dx"":8,""dy"":-30,""t"":8980}],[{""x"":672,""y"":598,""dx"":181,""dy"":-223,""t"":10034},{""x"":671,""y"":595,""dx"":180,""dy"":-226,""t"":10068},{""x"":652,""y"":584,""dx"":161,""dy"":-237,""t"":10102},{""x"":643,""y"":600,""dx"":152,""dy"":-221,""t"":10136},{""x"":621,""y"":599,""dx"":130,""dy"":-222,""t"":10169},{""x"":622,""y"":587,""dx"":131,""dy"":-234,""t"":10204},{""x"":624,""y"":587,""dx"":133,""dy"":-234,""t"":10238},{""x"":615,""y"":597,""dx"":124,""dy"":-224,""t"":10272},{""x"":617,""y"":615,""dx"":126,""dy"":-206,""t"":10305},{""x"":626,""y"":624,""dx"":135,""dy"":-197,""t"":10341},{""x"":652,""y"":601,""dx"":161,""dy"":-220,""t"":10374},{""x"":678,""y"":603,""dx"":187,""dy"":-218,""t"":10408},{""x"":700,""y"":605,""dx"":209,""dy"":-216,""t"":10440},{""x"":717,""y"":612,""dx"":226,""dy"":-209,""t"":10476},{""x"":737,""y"":617,""dx"":246,""dy"":-204,""t"":10510},{""x"":740,""y"":638,""dx"":249,""dy"":-183,""t"":10544},{""x"":729,""y"":628,""dx"":238,""dy"":-193,""t"":10577},{""x"":752,""y"":652,""dx"":261,""dy"":-169,""t"":10612},{""x"":718,""y"":624,""dx"":227,""dy"":-197,""t"":10646},{""x"":675,""y"":624,""dx"":184,""dy"":-197,""t"":10680},{""x"":629,""y"":625,""dx"":138,""dy"":-196,""t"":10713},{""x"":608,""y"":630,""dx"":117,""dy"":-191,""t"":10747},{""x"":599,""y"":633,""dx"":108,""dy"":-188,""t"":10781},{""x"":596,""y"":619,""dx"":105,""dy"":-202,""t"":10816},{""x"":568,""y"":625,""dx"":77,""dy"":-196,""t"":10849},{""x"":573,""y"":625,""dx"":82,""dy"":-196,""t"":10884},{""x"":538,""y"":627,""dx"":47,""dy"":-194,""t"":10918},{""x"":574,""y"":630,""dx"":83,""dy"":-191,""t"":10952},{""x"":605,""y"":639,""dx"":114,""dy"":-182,""t"":10987},{""x"":600,""y"":629,""dx"":109,""dy"":-192,""t"":11021},{""x"":622,""y"":617,""dx"":131,""dy"":-204,""t"":11054},{""x"":671,""y"":630,""dx"":180,""dy"":-191,""t"":11088},{""x"":706,""y"":618,""dx"":215,""dy"":-203,""t"":11122},{""x"":708,""y"":625,""dx"":217,""dy"":-196,""t"":11156},{""x"":713,""y"":626,""dx"":222,""dy"":-195,""t"":11190},{""x"":706,""y"":613,""dx"":215,""dy"":-208,""t"":11223},{""x"":697,""y"":614,""dx"":206,""dy"":-207,""t"":11258},{""x"":700,""y"":611,""dx"":209,""dy"":-210,""t"":11291},{""x"":688,""y"":606,""dx"":197,""dy"":-215,""t"":11326},{""x"":701,""y"":630,""dx"":210,""dy"":-191,""t"":11360},{""x"":690,""y"":628,""dx"":199,""dy"":-193,""t"":11394},{""x"":700,""y"":616,""dx"":209,""dy"":-205,""t"":11429},{""x"":724,""y"":639,""dx"":233,""dy"":-182,""t"":11463},{""x"":725,""y"":649,""dx"":234,""dy"":-172,""t"":11496},{""x"":695,""y"":645,""dx"":204,""dy"":-176,""t"":11530},{""x"":707,""y"":655,""dx"":216,""dy"":-166,""t"":11564},{""x"":653,""y"":640,""dx"":162,""dy"":-181,""t"":11598},{""x"":671,""y"":654,""dx"":180,""dy"":-167,""t"":11632},{""x"":617,""y"":669,""dx"":126,""dy"":-152,""t"":11666},{""x"":585,""y"":681,""dx"":94,""dy"":-140,""t"":11700},{""x"":606,""y"":668,""dx"":115,""dy"":-153,""t"":11735},{""x"":582,""y"":653,""dx"":91,""dy"":-168,""t"":11767},{""x"":605,""y"":661,""dx"":114,""dy"":-160,""t"":11802},{""x"":640,""y"":650,""dx"":149,""dy"":-171,""t"":11836},{""x"":638,""y"":636,""dx"":147,""dy"":-185,""t"":11870},{""x"":659,""y"":624,""dx"":168,""dy"":-197,""t"":11904},{""x"":672,""y"":595,""dx"":181,""dy"":-226,""t"":11937},{""x"":642,""y"":600,""dx"":151,""dy"":-221,""t"":11973},{""x"":604,""y"":597,""dx"":113,""dy"":-224,""t"":12006}],[{""x"":1472,""y"":713,""dx"":21,""dy"":-108,""t"":13026},{""x"":1460,""y"":700,""dx"":9,""dy"":-121,""t"":13060},{""x"":1457,""y"":695,""dx"":6,""dy"":-126,""t"":13093},{""x"":1454,""y"":696,""dx"":3,""dy"":-125,""t"":13128},{""x"":1440,""y"":694,""dx"":-11,""dy"":-127,""t"":13162},{""x"":1452,""y"":696,""dx"":1,""dy"":-125,""t"":13195},{""x"":1408,""y"":663,""dx"":-43,""dy"":-158,""t"":13229},{""x"":1403,""y"":669,""dx"":-48,""dy"":-152,""t"":13264},{""x"":1387,""y"":654,""dx"":-64,""dy"":-167,""t"":13297},{""x"":1369,""y"":652,""dx"":-82,""dy"":-169,""t"":13332},{""x"":1333,""y"":617,""dx"":-118,""dy"":-204,""t"":13367},{""x"":1334,""y"":650,""dx"":-117,""dy"":-171,""t"":13401},{""x"":1305,""y"":652,""dx"":-146,""dy"":-169,""t"":13434},{""x"":1301,""y"":649,""dx"":-150,""dy"":-172,""t"":13468},{""x"":1333,""y"":651,""dx"":-118,""dy"":-170,""t"":13501},{""x"":1375,""y"":658,""dx"":-76,""dy"":-163,""t"":13536},{""x"":1407,""y"":665,""dx"":-44,""dy"":-156,""t"":13569},{""x"":1419,""y"":661,""dx"":-32,""dy"":-160,""t"":13605},{""x"":1432,""y"":650,""dx"":-19,""dy"":-171,""t"":13635},{""x"":1445,""y"":674,""dx"":-6,""dy"":-147,""t"":13672},{""x"":1435,""y"":670,""dx"":-16,""dy"":-151,""t"":13706},{""x"":1405,""y"":631,""dx"":-46,""dy"":-190,""t"":13740},{""x"":1384,""y"":621,""dx"":-67,""dy"":-200,""t"":13774},{""x"":1418,""y"":635,""dx"":-33,""dy"":-186,""t"":13808},{""x"":1393,""y"":623,""dx"":-58,""dy"":-198,""t"":13842},{""x"":1402,""y"":626,""dx"":-49,""dy"":-195,""t"":13877},{""x"":1380,""y"":630,""dx"":-71,""dy"":-191,""t"":13910},{""x"":1346,""y"":628,""dx"":-105,""dy"":-193,""t"":13944},{""x"":1323,""y"":626,""dx"":-128,""dy"":-195,""t"":13978},{""x"":1304,""y"":624,""dx"":-147,""dy"":-197,""t"":14009},{""x"":1303,""y"":620,""dx"":-148,""dy"":-201,""t"":14045},{""x"":1319,""y"":629,""dx"":-132,""dy"":-192,""t"":14080},{""x"":1299,""y"":630,""dx"":-152,""dy"":-191,""t"":14113},{""x"":1320,""y"":656,""dx"":-131,""dy"":-165,""t"":14148},{""x"":1336,""y"":664,""dx"":-115,""dy"":-157,""t"":14182},{""x"":1347,""y"":665,""dx"":-104,""dy"":-156,""t"":14216},{""x"":1377,""y"":688,""dx"":-74,""dy"":-133,""t"":14250},{""x"":1371,""y"":683,""dx"":-80,""dy"":-138,""t"":14284},{""x"":1376,""y"":673,""dx"":-75,""dy"":-148,""t"":14318},{""x"":1386,""y"":680,""dx"":-65,""dy"":-141,""t"":14351},{""x"":1381,""y"":671,""dx"":-70,""dy"":-150,""t"":14386},{""x"":1367,""y"":665,""dx"":-84,""dy"":-156,""t"":14421},{""x"":1359,""y"":660,""dx"":-92,""dy"":-161,""t"":14454},{""x"":1370,""y"":675,""dx"":-81,""dy"":-146,""t"":14489},{""x"":1378,""y"":661,""dx"":-73,""dy"":-160,""t"":14522},{""x"":1370,""y"":644,""dx"":-81,""dy"":-177,""t"":14555},{""x"":1366,""y"":638,""dx"":-85,""dy"":-183,""t"":14590},{""x"":1358,""y"":617,""dx"":-93,""dy"":-204,""t"":14624},{""x"":1345,""y"":620,""dx"":-106,""dy"":-201,""t"":14658},{""x"":1355,""y"":617,""dx"":-96,""dy"":-204,""t"":14692},{""x"":1383,""y"":627,""dx"":-68,""dy"":-194,""t"":14726},{""x"":1391,""y"":630,""dx"":-60,""dy"":-191,""t"":14759},{""x"":1398,""y"":633,""dx"":-53,""dy"":-188,""t"":14794},{""x"":1352,""y"":637,""dx"":-99,""dy"":-184,""t"":14828},{""x"":1371,""y"":659,""dx"":-80,""dy"":-162,""t"":14862},{""x"":1363,""y"":689,""dx"":-88,""dy"":-132,""t"":14896},{""x"":1353,""y"":693,""dx"":-98,""dy"":-128,""t"":14930},{""x"":1354,""y"":708,""dx"":-97,""dy"":-113,""t"":14964},{""x"":1370,""y"":680,""dx"":-81,""dy"":-141,""t"":14999},{""x"":1391,""y"":659,""dx"":-60,""dy"":-162,""t"":15031}]]","[100,100,100,10.16949152542373,61.66666666666667]","[{""x"":-54.28813559322034,""y"":-20.10169491525424,""r"":46.34825952056925},{""x"":79.23728813559322,""y"":6.47457627118644,""r"":39.76085507245885},{""x"":-7.694915254237288,""y"":-1.5254237288135593,""r"":50.866855057169275},{""x"":164.5593220338983,""y"":-196.89830508474577,""r"":48.70858828609078},{""x"":-74.58333333333333,""y"":-165.26666666666668,""r"":57.41109584435142}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.43","validate","","","","","","","","","","",""
