"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","stimulus","load_time","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","ans","ISI","type","size","webgazer_data","webgazer_targets","webgazer_targets_data","correct","response_target","response_answer"
"true","fullscreen","0","28762","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","28769","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","45172","0.0-2.0-0.0","","","","","16401","{""name"":""wfy"",""age"":""24""}","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","47068","0.0-2.0-1.0","","","","","1896","{""sex"":""男""}","[0]","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","4","48128","0.0-3.0","","","","","1058"," ","","<p>实验说明：该实验根据颜色和形状各有两组，每组实验开始前会有一个眼动校准。</p><p>按""space""键继续。</p>","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","5","76283","0.0-4.0","","","","","","","","","866","","","","","","","","","","","","","","","",""
"","html-button-response","6","92138","0.0-5.0-0.0","","","","","15854","0","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","7","102394","0.0-5.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","8","103191","0.0-5.0-2.0","","","","","796","0","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","",""
"","webgazer-validate","9","120314","0.0-5.0-3.0","","","","","","","","","","[[{""x"":499,""y"":418,""dx"":8,""dy"":137,""t"":987},{""x"":490,""y"":395,""dx"":-1,""dy"":114,""t"":1021},{""x"":514,""y"":412,""dx"":23,""dy"":131,""t"":1055},{""x"":519,""y"":405,""dx"":28,""dy"":124,""t"":1091},{""x"":521,""y"":387,""dx"":30,""dy"":106,""t"":1124},{""x"":534,""y"":406,""dx"":43,""dy"":125,""t"":1157},{""x"":547,""y"":420,""dx"":56,""dy"":139,""t"":1193},{""x"":539,""y"":404,""dx"":48,""dy"":123,""t"":1226},{""x"":553,""y"":417,""dx"":62,""dy"":136,""t"":1259},{""x"":547,""y"":411,""dx"":56,""dy"":130,""t"":1296},{""x"":552,""y"":397,""dx"":61,""dy"":116,""t"":1327},{""x"":538,""y"":397,""dx"":47,""dy"":116,""t"":1361},{""x"":541,""y"":414,""dx"":50,""dy"":133,""t"":1395},{""x"":550,""y"":427,""dx"":59,""dy"":146,""t"":1431},{""x"":533,""y"":428,""dx"":42,""dy"":147,""t"":1464},{""x"":528,""y"":433,""dx"":37,""dy"":152,""t"":1498},{""x"":513,""y"":428,""dx"":22,""dy"":147,""t"":1533},{""x"":514,""y"":425,""dx"":23,""dy"":144,""t"":1566},{""x"":506,""y"":406,""dx"":15,""dy"":125,""t"":1600},{""x"":504,""y"":397,""dx"":13,""dy"":116,""t"":1635},{""x"":488,""y"":379,""dx"":-3,""dy"":98,""t"":1669},{""x"":492,""y"":382,""dx"":1,""dy"":101,""t"":1702},{""x"":486,""y"":377,""dx"":-5,""dy"":96,""t"":1737},{""x"":478,""y"":367,""dx"":-13,""dy"":86,""t"":1770},{""x"":487,""y"":370,""dx"":-4,""dy"":89,""t"":1804},{""x"":484,""y"":372,""dx"":-7,""dy"":91,""t"":1840},{""x"":488,""y"":388,""dx"":-3,""dy"":107,""t"":1872},{""x"":489,""y"":396,""dx"":-2,""dy"":115,""t"":1906},{""x"":486,""y"":397,""dx"":-5,""dy"":116,""t"":1942},{""x"":502,""y"":402,""dx"":11,""dy"":121,""t"":1974},{""x"":506,""y"":416,""dx"":15,""dy"":135,""t"":2008},{""x"":521,""y"":427,""dx"":30,""dy"":146,""t"":2062},{""x"":500,""y"":402,""dx"":9,""dy"":121,""t"":2074},{""x"":477,""y"":385,""dx"":-14,""dy"":104,""t"":2110},{""x"":458,""y"":365,""dx"":-33,""dy"":84,""t"":2144},{""x"":465,""y"":358,""dx"":-26,""dy"":77,""t"":2180},{""x"":498,""y"":372,""dx"":7,""dy"":91,""t"":2212},{""x"":501,""y"":369,""dx"":10,""dy"":88,""t"":2246},{""x"":501,""y"":388,""dx"":10,""dy"":107,""t"":2283},{""x"":488,""y"":380,""dx"":-3,""dy"":99,""t"":2314},{""x"":491,""y"":389,""dx"":0,""dy"":108,""t"":2349},{""x"":484,""y"":384,""dx"":-7,""dy"":103,""t"":2383},{""x"":476,""y"":387,""dx"":-15,""dy"":106,""t"":2416},{""x"":482,""y"":409,""dx"":-9,""dy"":128,""t"":2450},{""x"":463,""y"":412,""dx"":-28,""dy"":131,""t"":2486},{""x"":429,""y"":387,""dx"":-62,""dy"":106,""t"":2517},{""x"":420,""y"":375,""dx"":-71,""dy"":94,""t"":2552},{""x"":412,""y"":359,""dx"":-79,""dy"":78,""t"":2585},{""x"":391,""y"":347,""dx"":-100,""dy"":66,""t"":2620},{""x"":395,""y"":354,""dx"":-96,""dy"":73,""t"":2656},{""x"":406,""y"":380,""dx"":-85,""dy"":99,""t"":2688},{""x"":400,""y"":370,""dx"":-91,""dy"":89,""t"":2722},{""x"":419,""y"":376,""dx"":-72,""dy"":95,""t"":2758},{""x"":423,""y"":373,""dx"":-68,""dy"":92,""t"":2790},{""x"":437,""y"":372,""dx"":-54,""dy"":91,""t"":2823},{""x"":439,""y"":378,""dx"":-52,""dy"":97,""t"":2859},{""x"":436,""y"":372,""dx"":-55,""dy"":91,""t"":2891},{""x"":434,""y"":367,""dx"":-57,""dy"":86,""t"":2925},{""x"":431,""y"":357,""dx"":-60,""dy"":76,""t"":2959}],[{""x"":1608,""y"":419,""dx"":157,""dy"":138,""t"":4015},{""x"":1611,""y"":419,""dx"":160,""dy"":138,""t"":4048},{""x"":1603,""y"":415,""dx"":152,""dy"":134,""t"":4082},{""x"":1582,""y"":378,""dx"":131,""dy"":97,""t"":4115},{""x"":1570,""y"":381,""dx"":119,""dy"":100,""t"":4151},{""x"":1554,""y"":393,""dx"":103,""dy"":112,""t"":4183},{""x"":1549,""y"":397,""dx"":98,""dy"":116,""t"":4218},{""x"":1543,""y"":398,""dx"":92,""dy"":117,""t"":4252},{""x"":1541,""y"":403,""dx"":90,""dy"":122,""t"":4289},{""x"":1529,""y"":391,""dx"":78,""dy"":110,""t"":4320},{""x"":1536,""y"":421,""dx"":85,""dy"":140,""t"":4353},{""x"":1536,""y"":444,""dx"":85,""dy"":163,""t"":4389},{""x"":1544,""y"":452,""dx"":93,""dy"":171,""t"":4422},{""x"":1550,""y"":454,""dx"":99,""dy"":173,""t"":4456},{""x"":1559,""y"":453,""dx"":108,""dy"":172,""t"":4492},{""x"":1568,""y"":452,""dx"":117,""dy"":171,""t"":4523},{""x"":1572,""y"":451,""dx"":121,""dy"":170,""t"":4558},{""x"":1558,""y"":442,""dx"":107,""dy"":161,""t"":4591},{""x"":1548,""y"":450,""dx"":97,""dy"":169,""t"":4626},{""x"":1522,""y"":424,""dx"":71,""dy"":143,""t"":4661},{""x"":1519,""y"":426,""dx"":68,""dy"":145,""t"":4694},{""x"":1515,""y"":427,""dx"":64,""dy"":146,""t"":4728},{""x"":1508,""y"":420,""dx"":57,""dy"":139,""t"":4764},{""x"":1499,""y"":420,""dx"":48,""dy"":139,""t"":4796},{""x"":1498,""y"":425,""dx"":47,""dy"":144,""t"":4830},{""x"":1492,""y"":417,""dx"":41,""dy"":136,""t"":4866},{""x"":1481,""y"":409,""dx"":30,""dy"":128,""t"":4898},{""x"":1470,""y"":385,""dx"":19,""dy"":104,""t"":4932},{""x"":1466,""y"":371,""dx"":15,""dy"":90,""t"":4969},{""x"":1485,""y"":370,""dx"":34,""dy"":89,""t"":4999},{""x"":1493,""y"":359,""dx"":42,""dy"":78,""t"":5034},{""x"":1476,""y"":341,""dx"":25,""dy"":60,""t"":5070},{""x"":1466,""y"":345,""dx"":15,""dy"":64,""t"":5102},{""x"":1488,""y"":358,""dx"":37,""dy"":77,""t"":5135},{""x"":1497,""y"":375,""dx"":46,""dy"":94,""t"":5171},{""x"":1514,""y"":388,""dx"":63,""dy"":107,""t"":5203},{""x"":1539,""y"":418,""dx"":88,""dy"":137,""t"":5237},{""x"":1563,""y"":430,""dx"":112,""dy"":149,""t"":5273},{""x"":1594,""y"":455,""dx"":143,""dy"":174,""t"":5305},{""x"":1613,""y"":447,""dx"":162,""dy"":166,""t"":5339},{""x"":1628,""y"":465,""dx"":177,""dy"":184,""t"":5375},{""x"":1625,""y"":453,""dx"":174,""dy"":172,""t"":5407},{""x"":1618,""y"":433,""dx"":167,""dy"":152,""t"":5441},{""x"":1607,""y"":427,""dx"":156,""dy"":146,""t"":5477},{""x"":1602,""y"":406,""dx"":151,""dy"":125,""t"":5509},{""x"":1583,""y"":409,""dx"":132,""dy"":128,""t"":5543},{""x"":1568,""y"":412,""dx"":117,""dy"":131,""t"":5579},{""x"":1556,""y"":415,""dx"":105,""dy"":134,""t"":5611},{""x"":1540,""y"":388,""dx"":89,""dy"":107,""t"":5645},{""x"":1546,""y"":407,""dx"":95,""dy"":126,""t"":5681},{""x"":1532,""y"":408,""dx"":81,""dy"":127,""t"":5713},{""x"":1556,""y"":418,""dx"":105,""dy"":137,""t"":5747},{""x"":1566,""y"":413,""dx"":115,""dy"":132,""t"":5780},{""x"":1576,""y"":405,""dx"":125,""dy"":124,""t"":5816},{""x"":1587,""y"":422,""dx"":136,""dy"":141,""t"":5849},{""x"":1594,""y"":425,""dx"":143,""dy"":144,""t"":5883},{""x"":1603,""y"":449,""dx"":152,""dy"":168,""t"":5919},{""x"":1611,""y"":463,""dx"":160,""dy"":182,""t"":5951},{""x"":1579,""y"":448,""dx"":128,""dy"":167,""t"":5985}],[{""x"":863,""y"":577,""dx"":-108,""dy"":26,""t"":7007},{""x"":844,""y"":571,""dx"":-127,""dy"":20,""t"":7039},{""x"":838,""y"":567,""dx"":-133,""dy"":16,""t"":7073},{""x"":849,""y"":564,""dx"":-122,""dy"":13,""t"":7109},{""x"":848,""y"":570,""dx"":-123,""dy"":19,""t"":7141},{""x"":843,""y"":564,""dx"":-128,""dy"":13,""t"":7175},{""x"":835,""y"":548,""dx"":-136,""dy"":-3,""t"":7211},{""x"":849,""y"":561,""dx"":-122,""dy"":10,""t"":7244},{""x"":851,""y"":556,""dx"":-120,""dy"":5,""t"":7277},{""x"":842,""y"":552,""dx"":-129,""dy"":1,""t"":7313},{""x"":852,""y"":553,""dx"":-119,""dy"":2,""t"":7345},{""x"":861,""y"":554,""dx"":-110,""dy"":3,""t"":7379},{""x"":886,""y"":550,""dx"":-85,""dy"":-1,""t"":7413},{""x"":884,""y"":538,""dx"":-87,""dy"":-13,""t"":7449},{""x"":877,""y"":516,""dx"":-94,""dy"":-35,""t"":7481},{""x"":905,""y"":521,""dx"":-66,""dy"":-30,""t"":7515},{""x"":893,""y"":504,""dx"":-78,""dy"":-47,""t"":7551},{""x"":907,""y"":498,""dx"":-64,""dy"":-53,""t"":7585},{""x"":918,""y"":497,""dx"":-53,""dy"":-54,""t"":7617},{""x"":914,""y"":513,""dx"":-57,""dy"":-38,""t"":7653},{""x"":908,""y"":516,""dx"":-63,""dy"":-35,""t"":7685},{""x"":904,""y"":519,""dx"":-67,""dy"":-32,""t"":7719},{""x"":905,""y"":532,""dx"":-66,""dy"":-19,""t"":7754},{""x"":900,""y"":507,""dx"":-71,""dy"":-44,""t"":7787},{""x"":911,""y"":492,""dx"":-60,""dy"":-59,""t"":7823},{""x"":911,""y"":503,""dx"":-60,""dy"":-48,""t"":7857},{""x"":931,""y"":487,""dx"":-40,""dy"":-64,""t"":7889},{""x"":962,""y"":468,""dx"":-9,""dy"":-83,""t"":7925},{""x"":999,""y"":451,""dx"":28,""dy"":-100,""t"":7957},{""x"":1029,""y"":443,""dx"":58,""dy"":-108,""t"":7992},{""x"":1000,""y"":437,""dx"":29,""dy"":-114,""t"":8027},{""x"":968,""y"":437,""dx"":-3,""dy"":-114,""t"":8060},{""x"":950,""y"":450,""dx"":-21,""dy"":-101,""t"":8094},{""x"":941,""y"":447,""dx"":-30,""dy"":-104,""t"":8127},{""x"":911,""y"":475,""dx"":-60,""dy"":-76,""t"":8163},{""x"":911,""y"":477,""dx"":-60,""dy"":-74,""t"":8196},{""x"":890,""y"":498,""dx"":-81,""dy"":-53,""t"":8231},{""x"":884,""y"":526,""dx"":-87,""dy"":-25,""t"":8265},{""x"":872,""y"":544,""dx"":-99,""dy"":-7,""t"":8298},{""x"":852,""y"":549,""dx"":-119,""dy"":-2,""t"":8332},{""x"":821,""y"":557,""dx"":-150,""dy"":6,""t"":8367},{""x"":846,""y"":572,""dx"":-125,""dy"":21,""t"":8400},{""x"":852,""y"":572,""dx"":-119,""dy"":21,""t"":8434},{""x"":857,""y"":571,""dx"":-114,""dy"":20,""t"":8469},{""x"":850,""y"":569,""dx"":-121,""dy"":18,""t"":8502},{""x"":846,""y"":574,""dx"":-125,""dy"":23,""t"":8536},{""x"":854,""y"":566,""dx"":-117,""dy"":15,""t"":8571},{""x"":863,""y"":571,""dx"":-108,""dy"":20,""t"":8603},{""x"":860,""y"":573,""dx"":-111,""dy"":22,""t"":8638},{""x"":869,""y"":583,""dx"":-102,""dy"":32,""t"":8673},{""x"":881,""y"":595,""dx"":-90,""dy"":44,""t"":8706},{""x"":872,""y"":590,""dx"":-99,""dy"":39,""t"":8740},{""x"":882,""y"":593,""dx"":-89,""dy"":42,""t"":8775},{""x"":891,""y"":603,""dx"":-80,""dy"":52,""t"":8809},{""x"":889,""y"":595,""dx"":-82,""dy"":44,""t"":8842},{""x"":895,""y"":596,""dx"":-76,""dy"":45,""t"":8878},{""x"":913,""y"":590,""dx"":-58,""dy"":39,""t"":8911},{""x"":919,""y"":583,""dx"":-52,""dy"":32,""t"":8944},{""x"":918,""y"":582,""dx"":-53,""dy"":31,""t"":8980}],[{""x"":515,""y"":721,""dx"":24,""dy"":-100,""t"":10031},{""x"":528,""y"":737,""dx"":37,""dy"":-84,""t"":10065},{""x"":539,""y"":751,""dx"":48,""dy"":-70,""t"":10101},{""x"":545,""y"":752,""dx"":54,""dy"":-69,""t"":10133},{""x"":546,""y"":726,""dx"":55,""dy"":-95,""t"":10167},{""x"":550,""y"":712,""dx"":59,""dy"":-109,""t"":10203},{""x"":534,""y"":713,""dx"":43,""dy"":-108,""t"":10235},{""x"":526,""y"":715,""dx"":35,""dy"":-106,""t"":10269},{""x"":535,""y"":707,""dx"":44,""dy"":-114,""t"":10305},{""x"":531,""y"":710,""dx"":40,""dy"":-111,""t"":10337},{""x"":530,""y"":711,""dx"":39,""dy"":-110,""t"":10371},{""x"":534,""y"":715,""dx"":43,""dy"":-106,""t"":10407},{""x"":542,""y"":715,""dx"":51,""dy"":-106,""t"":10439},{""x"":539,""y"":683,""dx"":48,""dy"":-138,""t"":10473},{""x"":535,""y"":663,""dx"":44,""dy"":-158,""t"":10509},{""x"":535,""y"":647,""dx"":44,""dy"":-174,""t"":10541},{""x"":528,""y"":630,""dx"":37,""dy"":-191,""t"":10575},{""x"":526,""y"":608,""dx"":35,""dy"":-213,""t"":10611},{""x"":525,""y"":629,""dx"":34,""dy"":-192,""t"":10643},{""x"":528,""y"":634,""dx"":37,""dy"":-187,""t"":10677},{""x"":523,""y"":663,""dx"":32,""dy"":-158,""t"":10713},{""x"":520,""y"":691,""dx"":29,""dy"":-130,""t"":10745},{""x"":519,""y"":709,""dx"":28,""dy"":-112,""t"":10779},{""x"":523,""y"":732,""dx"":32,""dy"":-89,""t"":10815},{""x"":520,""y"":731,""dx"":29,""dy"":-90,""t"":10847},{""x"":522,""y"":749,""dx"":31,""dy"":-72,""t"":10881},{""x"":530,""y"":746,""dx"":39,""dy"":-75,""t"":10915},{""x"":528,""y"":745,""dx"":37,""dy"":-76,""t"":10951},{""x"":525,""y"":742,""dx"":34,""dy"":-79,""t"":10983},{""x"":525,""y"":740,""dx"":34,""dy"":-81,""t"":11017},{""x"":525,""y"":738,""dx"":34,""dy"":-83,""t"":11051},{""x"":521,""y"":740,""dx"":30,""dy"":-81,""t"":11087},{""x"":530,""y"":762,""dx"":39,""dy"":-59,""t"":11119},{""x"":523,""y"":736,""dx"":32,""dy"":-85,""t"":11153},{""x"":522,""y"":744,""dx"":31,""dy"":-77,""t"":11189},{""x"":520,""y"":759,""dx"":29,""dy"":-62,""t"":11221},{""x"":525,""y"":761,""dx"":34,""dy"":-60,""t"":11255},{""x"":537,""y"":773,""dx"":46,""dy"":-48,""t"":11291},{""x"":548,""y"":782,""dx"":57,""dy"":-39,""t"":11322},{""x"":554,""y"":784,""dx"":63,""dy"":-37,""t"":11357},{""x"":560,""y"":784,""dx"":69,""dy"":-37,""t"":11392},{""x"":553,""y"":773,""dx"":62,""dy"":-48,""t"":11425},{""x"":558,""y"":777,""dx"":67,""dy"":-44,""t"":11461},{""x"":551,""y"":759,""dx"":60,""dy"":-62,""t"":11493},{""x"":542,""y"":761,""dx"":51,""dy"":-60,""t"":11528},{""x"":532,""y"":758,""dx"":41,""dy"":-63,""t"":11563},{""x"":527,""y"":763,""dx"":36,""dy"":-58,""t"":11595},{""x"":523,""y"":770,""dx"":32,""dy"":-51,""t"":11629},{""x"":527,""y"":769,""dx"":36,""dy"":-52,""t"":11665},{""x"":509,""y"":740,""dx"":18,""dy"":-81,""t"":11697},{""x"":509,""y"":713,""dx"":18,""dy"":-108,""t"":11731},{""x"":518,""y"":698,""dx"":27,""dy"":-123,""t"":11767},{""x"":523,""y"":671,""dx"":32,""dy"":-150,""t"":11799},{""x"":531,""y"":671,""dx"":40,""dy"":-150,""t"":11835},{""x"":542,""y"":669,""dx"":51,""dy"":-152,""t"":11869},{""x"":554,""y"":667,""dx"":63,""dy"":-154,""t"":11901},{""x"":564,""y"":665,""dx"":73,""dy"":-156,""t"":11935},{""x"":570,""y"":664,""dx"":79,""dy"":-157,""t"":11971},{""x"":575,""y"":665,""dx"":84,""dy"":-156,""t"":12003}],[{""x"":1459,""y"":672,""dx"":8,""dy"":-149,""t"":13024},{""x"":1449,""y"":675,""dx"":-2,""dy"":-146,""t"":13057},{""x"":1446,""y"":682,""dx"":-5,""dy"":-139,""t"":13093},{""x"":1436,""y"":686,""dx"":-15,""dy"":-135,""t"":13125},{""x"":1454,""y"":683,""dx"":3,""dy"":-138,""t"":13159},{""x"":1453,""y"":682,""dx"":2,""dy"":-139,""t"":13195},{""x"":1474,""y"":691,""dx"":23,""dy"":-130,""t"":13227},{""x"":1483,""y"":700,""dx"":32,""dy"":-121,""t"":13261},{""x"":1479,""y"":713,""dx"":28,""dy"":-108,""t"":13297},{""x"":1493,""y"":718,""dx"":42,""dy"":-103,""t"":13329},{""x"":1500,""y"":728,""dx"":49,""dy"":-93,""t"":13363},{""x"":1489,""y"":731,""dx"":38,""dy"":-90,""t"":13399},{""x"":1490,""y"":731,""dx"":39,""dy"":-90,""t"":13431},{""x"":1475,""y"":731,""dx"":24,""dy"":-90,""t"":13465},{""x"":1461,""y"":732,""dx"":10,""dy"":-89,""t"":13501},{""x"":1424,""y"":718,""dx"":-27,""dy"":-103,""t"":13534},{""x"":1431,""y"":711,""dx"":-20,""dy"":-110,""t"":13568},{""x"":1427,""y"":710,""dx"":-24,""dy"":-111,""t"":13603},{""x"":1422,""y"":703,""dx"":-29,""dy"":-118,""t"":13636},{""x"":1408,""y"":694,""dx"":-43,""dy"":-127,""t"":13670},{""x"":1388,""y"":694,""dx"":-63,""dy"":-127,""t"":13706},{""x"":1376,""y"":695,""dx"":-75,""dy"":-126,""t"":13738},{""x"":1366,""y"":680,""dx"":-85,""dy"":-141,""t"":13772},{""x"":1362,""y"":680,""dx"":-89,""dy"":-141,""t"":13808},{""x"":1358,""y"":668,""dx"":-93,""dy"":-153,""t"":13839},{""x"":1356,""y"":673,""dx"":-95,""dy"":-148,""t"":13874},{""x"":1357,""y"":657,""dx"":-94,""dy"":-164,""t"":13910},{""x"":1393,""y"":682,""dx"":-58,""dy"":-139,""t"":13942},{""x"":1386,""y"":676,""dx"":-65,""dy"":-145,""t"":13976},{""x"":1401,""y"":671,""dx"":-50,""dy"":-150,""t"":14012},{""x"":1406,""y"":655,""dx"":-45,""dy"":-166,""t"":14044},{""x"":1428,""y"":680,""dx"":-23,""dy"":-141,""t"":14078},{""x"":1431,""y"":666,""dx"":-20,""dy"":-155,""t"":14114},{""x"":1426,""y"":672,""dx"":-25,""dy"":-149,""t"":14146},{""x"":1421,""y"":652,""dx"":-30,""dy"":-169,""t"":14179},{""x"":1432,""y"":657,""dx"":-19,""dy"":-164,""t"":14214},{""x"":1421,""y"":669,""dx"":-30,""dy"":-152,""t"":14250},{""x"":1427,""y"":661,""dx"":-24,""dy"":-160,""t"":14282},{""x"":1424,""y"":668,""dx"":-27,""dy"":-153,""t"":14316},{""x"":1426,""y"":672,""dx"":-25,""dy"":-149,""t"":14352},{""x"":1441,""y"":673,""dx"":-10,""dy"":-148,""t"":14385},{""x"":1445,""y"":703,""dx"":-6,""dy"":-118,""t"":14418},{""x"":1444,""y"":693,""dx"":-7,""dy"":-128,""t"":14455},{""x"":1441,""y"":700,""dx"":-10,""dy"":-121,""t"":14485},{""x"":1429,""y"":680,""dx"":-22,""dy"":-141,""t"":14518},{""x"":1443,""y"":690,""dx"":-8,""dy"":-131,""t"":14553},{""x"":1450,""y"":683,""dx"":-1,""dy"":-138,""t"":14586},{""x"":1446,""y"":699,""dx"":-5,""dy"":-122,""t"":14623},{""x"":1434,""y"":684,""dx"":-17,""dy"":-137,""t"":14655},{""x"":1471,""y"":692,""dx"":20,""dy"":-129,""t"":14689},{""x"":1474,""y"":701,""dx"":23,""dy"":-120,""t"":14725},{""x"":1474,""y"":706,""dx"":23,""dy"":-115,""t"":14757},{""x"":1480,""y"":700,""dx"":29,""dy"":-121,""t"":14791},{""x"":1470,""y"":717,""dx"":19,""dy"":-104,""t"":14827},{""x"":1447,""y"":675,""dx"":-4,""dy"":-146,""t"":14859},{""x"":1449,""y"":676,""dx"":-2,""dy"":-145,""t"":14893},{""x"":1421,""y"":670,""dx"":-30,""dy"":-151,""t"":14926},{""x"":1390,""y"":634,""dx"":-61,""dy"":-187,""t"":14963},{""x"":1392,""y"":644,""dx"":-59,""dy"":-177,""t"":14996}]]","[100,72.88135593220339,100,98.30508474576271,100]","[{""x"":-6.169491525423729,""y"":109.96610169491525,""r"":37.33784437049078},{""x"":98.76271186440678,""y"":134.0677966101695,""r"":42.05295153194504},{""x"":-81.57627118644068,""y"":-14.271186440677965,""r"":50.578171114402636},{""x"":42.54237288135593,""y"":-101.62711864406779,""r"":36.78005154834452},{""x"":-17.45762711864407,""y"":-133.89830508474577,""r"":30.141183634293203}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.41","validate","","","","","","","","","",""
