"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","stimulus","load_time","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","phase","ans","ISI","size","shapeORcolor","webgazer_data","webgazer_targets","webgazer_targets_data","correct","response_target","response_answer"
"true","fullscreen","0","1743","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","1747","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","7891","0.0-2.0-0.0","","","","","6142","{""name"":""蔡思琪"",""age"":""22""}","","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","9411","0.0-2.0-1.0","","","","","1518","{""sex"":""女""}","[0]","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","4","10011","0.0-3.0","","","","","598"," ","","<p>实验说明：该实验根据颜色和形状各有两组，每组实验开始前会有一个眼动校准。</p><p>按""space""键继续。</p>","","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","5","18215","0.0-4.0","","","","","","","","","18","","","","","","","","","","","","","","","","",""
"","html-button-response","6","19387","0.0-5.0-0.0","","","","","1170","0","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","7","30870","0.0-5.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","8","32491","0.0-5.0-2.0","","","","","1620","0","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","","",""
"","webgazer-validate","9","49499","0.0-5.0-3.0","","","","","","","","","","[[{""x"":603,""y"":395,""dx"":112,""dy"":114,""t"":990},{""x"":612,""y"":405,""dx"":121,""dy"":124,""t"":1024},{""x"":617,""y"":415,""dx"":126,""dy"":134,""t"":1058},{""x"":602,""y"":405,""dx"":111,""dy"":124,""t"":1092},{""x"":589,""y"":430,""dx"":98,""dy"":149,""t"":1126},{""x"":589,""y"":425,""dx"":98,""dy"":144,""t"":1160},{""x"":576,""y"":423,""dx"":85,""dy"":142,""t"":1194},{""x"":573,""y"":432,""dx"":82,""dy"":151,""t"":1228},{""x"":564,""y"":419,""dx"":73,""dy"":138,""t"":1262},{""x"":565,""y"":409,""dx"":74,""dy"":128,""t"":1296},{""x"":555,""y"":391,""dx"":64,""dy"":110,""t"":1330},{""x"":543,""y"":364,""dx"":52,""dy"":83,""t"":1364},{""x"":547,""y"":379,""dx"":56,""dy"":98,""t"":1397},{""x"":561,""y"":379,""dx"":70,""dy"":98,""t"":1432},{""x"":521,""y"":349,""dx"":30,""dy"":68,""t"":1466},{""x"":520,""y"":367,""dx"":29,""dy"":86,""t"":1501},{""x"":524,""y"":364,""dx"":33,""dy"":83,""t"":1534},{""x"":512,""y"":375,""dx"":21,""dy"":94,""t"":1568},{""x"":521,""y"":389,""dx"":30,""dy"":108,""t"":1602},{""x"":533,""y"":403,""dx"":42,""dy"":122,""t"":1636},{""x"":537,""y"":404,""dx"":46,""dy"":123,""t"":1670},{""x"":524,""y"":383,""dx"":33,""dy"":102,""t"":1704},{""x"":638,""y"":452,""dx"":147,""dy"":171,""t"":1738},{""x"":768,""y"":584,""dx"":277,""dy"":303,""t"":1772},{""x"":853,""y"":633,""dx"":362,""dy"":352,""t"":1807},{""x"":886,""y"":613,""dx"":395,""dy"":332,""t"":1840},{""x"":894,""y"":592,""dx"":403,""dy"":311,""t"":1874},{""x"":838,""y"":565,""dx"":347,""dy"":284,""t"":1907},{""x"":800,""y"":540,""dx"":309,""dy"":259,""t"":1942},{""x"":756,""y"":508,""dx"":265,""dy"":227,""t"":1976},{""x"":718,""y"":483,""dx"":227,""dy"":202,""t"":2010},{""x"":664,""y"":443,""dx"":173,""dy"":162,""t"":2044},{""x"":618,""y"":410,""dx"":127,""dy"":129,""t"":2075},{""x"":605,""y"":400,""dx"":114,""dy"":119,""t"":2112},{""x"":573,""y"":393,""dx"":82,""dy"":112,""t"":2146},{""x"":560,""y"":405,""dx"":69,""dy"":124,""t"":2181},{""x"":556,""y"":405,""dx"":65,""dy"":124,""t"":2214},{""x"":547,""y"":409,""dx"":56,""dy"":128,""t"":2249},{""x"":537,""y"":405,""dx"":46,""dy"":124,""t"":2282},{""x"":540,""y"":377,""dx"":49,""dy"":96,""t"":2316},{""x"":532,""y"":389,""dx"":41,""dy"":108,""t"":2350},{""x"":531,""y"":389,""dx"":40,""dy"":108,""t"":2384},{""x"":531,""y"":380,""dx"":40,""dy"":99,""t"":2418},{""x"":532,""y"":399,""dx"":41,""dy"":118,""t"":2453},{""x"":534,""y"":415,""dx"":43,""dy"":134,""t"":2484},{""x"":551,""y"":437,""dx"":60,""dy"":156,""t"":2520},{""x"":544,""y"":427,""dx"":53,""dy"":146,""t"":2554},{""x"":532,""y"":412,""dx"":41,""dy"":131,""t"":2588},{""x"":553,""y"":422,""dx"":62,""dy"":141,""t"":2623},{""x"":562,""y"":423,""dx"":71,""dy"":142,""t"":2656},{""x"":551,""y"":405,""dx"":60,""dy"":124,""t"":2690},{""x"":540,""y"":392,""dx"":49,""dy"":111,""t"":2724},{""x"":553,""y"":396,""dx"":62,""dy"":115,""t"":2758},{""x"":559,""y"":398,""dx"":68,""dy"":117,""t"":2792},{""x"":567,""y"":397,""dx"":76,""dy"":116,""t"":2826},{""x"":569,""y"":408,""dx"":78,""dy"":127,""t"":2860},{""x"":577,""y"":405,""dx"":86,""dy"":124,""t"":2894},{""x"":577,""y"":405,""dx"":86,""dy"":124,""t"":2928},{""x"":580,""y"":399,""dx"":89,""dy"":118,""t"":2962}],[{""x"":1471,""y"":190,""dx"":20,""dy"":-91,""t"":4016},{""x"":1470,""y"":188,""dx"":19,""dy"":-93,""t"":4049},{""x"":1457,""y"":220,""dx"":6,""dy"":-61,""t"":4084},{""x"":1445,""y"":220,""dx"":-6,""dy"":-61,""t"":4118},{""x"":1436,""y"":216,""dx"":-15,""dy"":-65,""t"":4153},{""x"":1431,""y"":231,""dx"":-20,""dy"":-50,""t"":4186},{""x"":1413,""y"":246,""dx"":-38,""dy"":-35,""t"":4221},{""x"":1399,""y"":234,""dx"":-52,""dy"":-47,""t"":4254},{""x"":1402,""y"":232,""dx"":-49,""dy"":-49,""t"":4288},{""x"":1407,""y"":234,""dx"":-44,""dy"":-47,""t"":4323},{""x"":1401,""y"":263,""dx"":-50,""dy"":-18,""t"":4355},{""x"":1411,""y"":284,""dx"":-40,""dy"":3,""t"":4390},{""x"":1417,""y"":284,""dx"":-34,""dy"":3,""t"":4424},{""x"":1433,""y"":271,""dx"":-18,""dy"":-10,""t"":4455},{""x"":1452,""y"":307,""dx"":1,""dy"":26,""t"":4493},{""x"":1457,""y"":293,""dx"":6,""dy"":12,""t"":4527},{""x"":1441,""y"":333,""dx"":-10,""dy"":52,""t"":4560},{""x"":1451,""y"":350,""dx"":0,""dy"":69,""t"":4594},{""x"":1458,""y"":324,""dx"":7,""dy"":43,""t"":4629},{""x"":1459,""y"":310,""dx"":8,""dy"":29,""t"":4662},{""x"":1457,""y"":290,""dx"":6,""dy"":9,""t"":4696},{""x"":1438,""y"":285,""dx"":-13,""dy"":4,""t"":4730},{""x"":1441,""y"":295,""dx"":-10,""dy"":14,""t"":4765},{""x"":1440,""y"":289,""dx"":-11,""dy"":8,""t"":4797},{""x"":1435,""y"":310,""dx"":-16,""dy"":29,""t"":4832},{""x"":1423,""y"":314,""dx"":-28,""dy"":33,""t"":4867},{""x"":1426,""y"":311,""dx"":-25,""dy"":30,""t"":4900},{""x"":1423,""y"":302,""dx"":-28,""dy"":21,""t"":4934},{""x"":1418,""y"":290,""dx"":-33,""dy"":9,""t"":4968},{""x"":1422,""y"":268,""dx"":-29,""dy"":-13,""t"":5002},{""x"":1423,""y"":259,""dx"":-28,""dy"":-22,""t"":5037},{""x"":1440,""y"":269,""dx"":-11,""dy"":-12,""t"":5070},{""x"":1437,""y"":295,""dx"":-14,""dy"":14,""t"":5104},{""x"":1431,""y"":306,""dx"":-20,""dy"":25,""t"":5138},{""x"":1415,""y"":309,""dx"":-36,""dy"":28,""t"":5172},{""x"":1413,""y"":283,""dx"":-38,""dy"":2,""t"":5207},{""x"":1420,""y"":263,""dx"":-31,""dy"":-18,""t"":5240},{""x"":1432,""y"":267,""dx"":-19,""dy"":-14,""t"":5274},{""x"":1428,""y"":287,""dx"":-23,""dy"":6,""t"":5308},{""x"":1424,""y"":294,""dx"":-27,""dy"":13,""t"":5342},{""x"":1429,""y"":288,""dx"":-22,""dy"":7,""t"":5377},{""x"":1461,""y"":309,""dx"":10,""dy"":28,""t"":5410},{""x"":1456,""y"":296,""dx"":5,""dy"":15,""t"":5444},{""x"":1496,""y"":312,""dx"":45,""dy"":31,""t"":5479},{""x"":1499,""y"":282,""dx"":48,""dy"":1,""t"":5512},{""x"":1490,""y"":282,""dx"":39,""dy"":1,""t"":5546},{""x"":1478,""y"":276,""dx"":27,""dy"":-5,""t"":5580},{""x"":1460,""y"":289,""dx"":9,""dy"":8,""t"":5614},{""x"":1436,""y"":284,""dx"":-15,""dy"":3,""t"":5646},{""x"":1422,""y"":294,""dx"":-29,""dy"":13,""t"":5682},{""x"":1425,""y"":265,""dx"":-26,""dy"":-16,""t"":5716},{""x"":1409,""y"":262,""dx"":-42,""dy"":-19,""t"":5750},{""x"":1409,""y"":258,""dx"":-42,""dy"":-23,""t"":5784},{""x"":1390,""y"":264,""dx"":-61,""dy"":-17,""t"":5818},{""x"":1371,""y"":262,""dx"":-80,""dy"":-19,""t"":5853},{""x"":1363,""y"":267,""dx"":-88,""dy"":-14,""t"":5886},{""x"":1384,""y"":271,""dx"":-67,""dy"":-10,""t"":5920},{""x"":1384,""y"":251,""dx"":-67,""dy"":-30,""t"":5954},{""x"":1385,""y"":250,""dx"":-66,""dy"":-31,""t"":5988}],[{""x"":931,""y"":533,""dx"":-40,""dy"":-18,""t"":7008},{""x"":942,""y"":507,""dx"":-29,""dy"":-44,""t"":7042},{""x"":953,""y"":504,""dx"":-18,""dy"":-47,""t"":7077},{""x"":950,""y"":517,""dx"":-21,""dy"":-34,""t"":7110},{""x"":961,""y"":519,""dx"":-10,""dy"":-32,""t"":7144},{""x"":969,""y"":521,""dx"":-2,""dy"":-30,""t"":7178},{""x"":971,""y"":509,""dx"":0,""dy"":-42,""t"":7246},{""x"":984,""y"":500,""dx"":13,""dy"":-51,""t"":7281},{""x"":964,""y"":548,""dx"":-7,""dy"":-3,""t"":7314},{""x"":990,""y"":702,""dx"":19,""dy"":151,""t"":7347},{""x"":1025,""y"":782,""dx"":54,""dy"":231,""t"":7382},{""x"":1049,""y"":811,""dx"":78,""dy"":260,""t"":7416},{""x"":1041,""y"":776,""dx"":70,""dy"":225,""t"":7450},{""x"":1034,""y"":726,""dx"":63,""dy"":175,""t"":7483},{""x"":1023,""y"":674,""dx"":52,""dy"":123,""t"":7518},{""x"":1005,""y"":632,""dx"":34,""dy"":81,""t"":7553},{""x"":992,""y"":592,""dx"":21,""dy"":41,""t"":7586},{""x"":982,""y"":558,""dx"":11,""dy"":7,""t"":7617},{""x"":977,""y"":526,""dx"":6,""dy"":-25,""t"":7655},{""x"":947,""y"":501,""dx"":-24,""dy"":-50,""t"":7689},{""x"":931,""y"":487,""dx"":-40,""dy"":-64,""t"":7722},{""x"":920,""y"":468,""dx"":-51,""dy"":-83,""t"":7757},{""x"":910,""y"":478,""dx"":-61,""dy"":-73,""t"":7790},{""x"":921,""y"":468,""dx"":-50,""dy"":-83,""t"":7825},{""x"":919,""y"":464,""dx"":-52,""dy"":-87,""t"":7859},{""x"":913,""y"":455,""dx"":-58,""dy"":-96,""t"":7893},{""x"":915,""y"":460,""dx"":-56,""dy"":-91,""t"":7926},{""x"":911,""y"":447,""dx"":-60,""dy"":-104,""t"":7960},{""x"":915,""y"":433,""dx"":-56,""dy"":-118,""t"":7995},{""x"":917,""y"":419,""dx"":-54,""dy"":-132,""t"":8029},{""x"":915,""y"":429,""dx"":-56,""dy"":-122,""t"":8062},{""x"":917,""y"":440,""dx"":-54,""dy"":-111,""t"":8096},{""x"":926,""y"":430,""dx"":-45,""dy"":-121,""t"":8129},{""x"":923,""y"":427,""dx"":-48,""dy"":-124,""t"":8164},{""x"":935,""y"":436,""dx"":-36,""dy"":-115,""t"":8198},{""x"":937,""y"":439,""dx"":-34,""dy"":-112,""t"":8232},{""x"":933,""y"":437,""dx"":-38,""dy"":-114,""t"":8267},{""x"":931,""y"":437,""dx"":-40,""dy"":-114,""t"":8301},{""x"":937,""y"":428,""dx"":-34,""dy"":-123,""t"":8334},{""x"":941,""y"":422,""dx"":-30,""dy"":-129,""t"":8368},{""x"":946,""y"":428,""dx"":-25,""dy"":-123,""t"":8402},{""x"":940,""y"":427,""dx"":-31,""dy"":-124,""t"":8436},{""x"":939,""y"":436,""dx"":-32,""dy"":-115,""t"":8470},{""x"":923,""y"":437,""dx"":-48,""dy"":-114,""t"":8505},{""x"":934,""y"":445,""dx"":-37,""dy"":-106,""t"":8538},{""x"":937,""y"":469,""dx"":-34,""dy"":-82,""t"":8572},{""x"":948,""y"":456,""dx"":-23,""dy"":-95,""t"":8607},{""x"":939,""y"":440,""dx"":-32,""dy"":-111,""t"":8640},{""x"":946,""y"":444,""dx"":-25,""dy"":-107,""t"":8674},{""x"":953,""y"":433,""dx"":-18,""dy"":-118,""t"":8708},{""x"":944,""y"":404,""dx"":-27,""dy"":-147,""t"":8743},{""x"":929,""y"":401,""dx"":-42,""dy"":-150,""t"":8776},{""x"":935,""y"":439,""dx"":-36,""dy"":-112,""t"":8810},{""x"":928,""y"":443,""dx"":-43,""dy"":-108,""t"":8844},{""x"":922,""y"":461,""dx"":-49,""dy"":-90,""t"":8879},{""x"":925,""y"":461,""dx"":-46,""dy"":-90,""t"":8912},{""x"":937,""y"":477,""dx"":-34,""dy"":-74,""t"":8946},{""x"":936,""y"":456,""dx"":-35,""dy"":-95,""t"":8980}],[{""x"":419,""y"":586,""dx"":-72,""dy"":-235,""t"":10001},{""x"":419,""y"":572,""dx"":-72,""dy"":-249,""t"":10034},{""x"":420,""y"":566,""dx"":-71,""dy"":-255,""t"":10068},{""x"":432,""y"":550,""dx"":-59,""dy"":-271,""t"":10101},{""x"":451,""y"":531,""dx"":-40,""dy"":-290,""t"":10136},{""x"":455,""y"":534,""dx"":-36,""dy"":-287,""t"":10170},{""x"":457,""y"":534,""dx"":-34,""dy"":-287,""t"":10204},{""x"":457,""y"":538,""dx"":-34,""dy"":-283,""t"":10238},{""x"":457,""y"":534,""dx"":-34,""dy"":-287,""t"":10272},{""x"":462,""y"":548,""dx"":-29,""dy"":-273,""t"":10307},{""x"":453,""y"":544,""dx"":-38,""dy"":-277,""t"":10340},{""x"":444,""y"":548,""dx"":-47,""dy"":-273,""t"":10375},{""x"":456,""y"":575,""dx"":-35,""dy"":-246,""t"":10408},{""x"":455,""y"":570,""dx"":-36,""dy"":-251,""t"":10443},{""x"":457,""y"":563,""dx"":-34,""dy"":-258,""t"":10476},{""x"":463,""y"":551,""dx"":-28,""dy"":-270,""t"":10510},{""x"":470,""y"":561,""dx"":-21,""dy"":-260,""t"":10544},{""x"":462,""y"":570,""dx"":-29,""dy"":-251,""t"":10578},{""x"":453,""y"":567,""dx"":-38,""dy"":-254,""t"":10612},{""x"":482,""y"":565,""dx"":-9,""dy"":-256,""t"":10647},{""x"":490,""y"":584,""dx"":-1,""dy"":-237,""t"":10681},{""x"":486,""y"":577,""dx"":-5,""dy"":-244,""t"":10714},{""x"":503,""y"":586,""dx"":12,""dy"":-235,""t"":10748},{""x"":516,""y"":592,""dx"":25,""dy"":-229,""t"":10780},{""x"":515,""y"":600,""dx"":24,""dy"":-221,""t"":10816},{""x"":507,""y"":597,""dx"":16,""dy"":-224,""t"":10851},{""x"":517,""y"":583,""dx"":26,""dy"":-238,""t"":10885},{""x"":521,""y"":599,""dx"":30,""dy"":-222,""t"":10919},{""x"":514,""y"":607,""dx"":23,""dy"":-214,""t"":10952},{""x"":529,""y"":633,""dx"":38,""dy"":-188,""t"":10986},{""x"":536,""y"":640,""dx"":45,""dy"":-181,""t"":11021},{""x"":518,""y"":619,""dx"":27,""dy"":-202,""t"":11054},{""x"":523,""y"":597,""dx"":32,""dy"":-224,""t"":11088},{""x"":523,""y"":586,""dx"":32,""dy"":-235,""t"":11122},{""x"":505,""y"":580,""dx"":14,""dy"":-241,""t"":11157},{""x"":489,""y"":575,""dx"":-2,""dy"":-246,""t"":11189},{""x"":489,""y"":583,""dx"":-2,""dy"":-238,""t"":11224},{""x"":504,""y"":586,""dx"":13,""dy"":-235,""t"":11258},{""x"":510,""y"":590,""dx"":19,""dy"":-231,""t"":11293},{""x"":485,""y"":586,""dx"":-6,""dy"":-235,""t"":11327},{""x"":498,""y"":601,""dx"":7,""dy"":-220,""t"":11360},{""x"":482,""y"":599,""dx"":-9,""dy"":-222,""t"":11394},{""x"":488,""y"":606,""dx"":-3,""dy"":-215,""t"":11428},{""x"":477,""y"":597,""dx"":-14,""dy"":-224,""t"":11462},{""x"":481,""y"":569,""dx"":-10,""dy"":-252,""t"":11496},{""x"":504,""y"":574,""dx"":13,""dy"":-247,""t"":11530},{""x"":509,""y"":582,""dx"":18,""dy"":-239,""t"":11564},{""x"":516,""y"":574,""dx"":25,""dy"":-247,""t"":11597},{""x"":513,""y"":578,""dx"":22,""dy"":-243,""t"":11632},{""x"":528,""y"":578,""dx"":37,""dy"":-243,""t"":11667},{""x"":518,""y"":580,""dx"":27,""dy"":-241,""t"":11700},{""x"":508,""y"":584,""dx"":17,""dy"":-237,""t"":11736},{""x"":498,""y"":591,""dx"":7,""dy"":-230,""t"":11768},{""x"":506,""y"":594,""dx"":15,""dy"":-227,""t"":11802},{""x"":519,""y"":607,""dx"":28,""dy"":-214,""t"":11836},{""x"":503,""y"":618,""dx"":12,""dy"":-203,""t"":11870},{""x"":487,""y"":617,""dx"":-4,""dy"":-204,""t"":11904},{""x"":491,""y"":630,""dx"":0,""dy"":-191,""t"":11938},{""x"":509,""y"":589,""dx"":18,""dy"":-232,""t"":11973},{""x"":480,""y"":582,""dx"":-11,""dy"":-239,""t"":12006}],[{""x"":1456,""y"":453,""dx"":5,""dy"":-368,""t"":13027},{""x"":1425,""y"":479,""dx"":-26,""dy"":-342,""t"":13060},{""x"":1407,""y"":466,""dx"":-44,""dy"":-355,""t"":13094},{""x"":1393,""y"":466,""dx"":-58,""dy"":-355,""t"":13128},{""x"":1405,""y"":451,""dx"":-46,""dy"":-370,""t"":13163},{""x"":1412,""y"":444,""dx"":-39,""dy"":-377,""t"":13196},{""x"":1375,""y"":463,""dx"":-76,""dy"":-358,""t"":13230},{""x"":1367,""y"":451,""dx"":-84,""dy"":-370,""t"":13264},{""x"":1372,""y"":451,""dx"":-79,""dy"":-370,""t"":13297},{""x"":1362,""y"":426,""dx"":-89,""dy"":-395,""t"":13332},{""x"":1339,""y"":430,""dx"":-112,""dy"":-391,""t"":13366},{""x"":1332,""y"":439,""dx"":-119,""dy"":-382,""t"":13400},{""x"":1345,""y"":437,""dx"":-106,""dy"":-384,""t"":13434},{""x"":1358,""y"":416,""dx"":-93,""dy"":-405,""t"":13468},{""x"":1359,""y"":406,""dx"":-92,""dy"":-415,""t"":13503},{""x"":1351,""y"":413,""dx"":-100,""dy"":-408,""t"":13536},{""x"":1324,""y"":384,""dx"":-127,""dy"":-437,""t"":13570},{""x"":1343,""y"":371,""dx"":-108,""dy"":-450,""t"":13604},{""x"":1361,""y"":392,""dx"":-90,""dy"":-429,""t"":13638},{""x"":1345,""y"":372,""dx"":-106,""dy"":-449,""t"":13672},{""x"":1342,""y"":382,""dx"":-109,""dy"":-439,""t"":13706},{""x"":1336,""y"":386,""dx"":-115,""dy"":-435,""t"":13741},{""x"":1358,""y"":375,""dx"":-93,""dy"":-446,""t"":13774},{""x"":1388,""y"":416,""dx"":-63,""dy"":-405,""t"":13808},{""x"":1372,""y"":389,""dx"":-79,""dy"":-432,""t"":13843},{""x"":1383,""y"":374,""dx"":-68,""dy"":-447,""t"":13877},{""x"":1385,""y"":369,""dx"":-66,""dy"":-452,""t"":13911},{""x"":1392,""y"":398,""dx"":-59,""dy"":-423,""t"":13944},{""x"":1374,""y"":383,""dx"":-77,""dy"":-438,""t"":13978},{""x"":1391,""y"":391,""dx"":-60,""dy"":-430,""t"":14012},{""x"":1404,""y"":396,""dx"":-47,""dy"":-425,""t"":14046},{""x"":1412,""y"":411,""dx"":-39,""dy"":-410,""t"":14080},{""x"":1398,""y"":407,""dx"":-53,""dy"":-414,""t"":14114},{""x"":1363,""y"":419,""dx"":-88,""dy"":-402,""t"":14147},{""x"":1368,""y"":407,""dx"":-83,""dy"":-414,""t"":14182},{""x"":1358,""y"":424,""dx"":-93,""dy"":-397,""t"":14217},{""x"":1373,""y"":434,""dx"":-78,""dy"":-387,""t"":14250},{""x"":1368,""y"":436,""dx"":-83,""dy"":-385,""t"":14285},{""x"":1383,""y"":427,""dx"":-68,""dy"":-394,""t"":14318},{""x"":1396,""y"":419,""dx"":-55,""dy"":-402,""t"":14350},{""x"":1404,""y"":423,""dx"":-47,""dy"":-398,""t"":14386},{""x"":1406,""y"":439,""dx"":-45,""dy"":-382,""t"":14420},{""x"":1385,""y"":454,""dx"":-66,""dy"":-367,""t"":14454},{""x"":1381,""y"":453,""dx"":-70,""dy"":-368,""t"":14488},{""x"":1374,""y"":438,""dx"":-77,""dy"":-383,""t"":14522},{""x"":1391,""y"":427,""dx"":-60,""dy"":-394,""t"":14555},{""x"":1384,""y"":409,""dx"":-67,""dy"":-412,""t"":14592},{""x"":1376,""y"":437,""dx"":-75,""dy"":-384,""t"":14624},{""x"":1355,""y"":428,""dx"":-96,""dy"":-393,""t"":14658},{""x"":1353,""y"":432,""dx"":-98,""dy"":-389,""t"":14692},{""x"":1340,""y"":433,""dx"":-111,""dy"":-388,""t"":14726},{""x"":1330,""y"":434,""dx"":-121,""dy"":-387,""t"":14757},{""x"":1344,""y"":429,""dx"":-107,""dy"":-392,""t"":14794},{""x"":1344,""y"":421,""dx"":-107,""dy"":-400,""t"":14828},{""x"":1348,""y"":412,""dx"":-103,""dy"":-409,""t"":14862},{""x"":1336,""y"":400,""dx"":-115,""dy"":-421,""t"":14896},{""x"":1325,""y"":406,""dx"":-126,""dy"":-415,""t"":14930},{""x"":1333,""y"":415,""dx"":-118,""dy"":-406,""t"":14964},{""x"":1327,""y"":403,""dx"":-124,""dy"":-418,""t"":14997}]]","[83.05084745762711,100,94.82758620689656,5,0]","[{""x"":104.15254237288136,""y"":143.0677966101695,""r"":52.016399641435875},{""x"":-19.74576271186441,""y"":-5.101694915254237,""r"":34.30679720385846},{""x"":-22.413793103448278,""y"":-54.46551724137931,""r"":88.24791965185395},{""x"":-4.016666666666667,""y"":-240.05,""r"":46.824205767764866},{""x"":-81.32203389830508,""y"":-401.5762711864407,""r"":32.635820983409204}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.32","validate","","","","","","","","","","",""
