"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","stimulus","load_time","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","phase","ans","ISI","type","size","webgazer_data","webgazer_targets","webgazer_targets_data","correct","response_target","response_answer"
"true","fullscreen","0","2020","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","2026","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","8421","0.0-2.0-0.0","","","","","6393","{""name"":""蔡思琪"",""age"":""22""}","","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","10333","0.0-2.0-1.0","","","","","1911","{""sex"":""女""}","[0]","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","4","10925","0.0-3.0","","","","","589"," ","","<p>实验说明：该实验根据颜色和形状各有两组，每组实验开始前会有一个眼动校准。</p><p>按""space""键继续。</p>","","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","5","16013","0.0-4.0","","","","","","","","","1421","","","","","","","","","","","","","","","","",""
"","html-button-response","6","16877","0.0-5.0-0.0","","","","","861","0","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","7","28811","0.0-5.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","8","29580","0.0-5.0-2.0","","","","","769","0","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","","",""
"","webgazer-validate","9","47418","0.0-5.0-3.0","","","","","","","","","","[[{""x"":505,""y"":283,""dx"":14,""dy"":2,""t"":990},{""x"":506,""y"":285,""dx"":15,""dy"":4,""t"":1022},{""x"":502,""y"":277,""dx"":11,""dy"":-4,""t"":1057},{""x"":505,""y"":318,""dx"":14,""dy"":37,""t"":1092},{""x"":506,""y"":311,""dx"":15,""dy"":30,""t"":1126},{""x"":506,""y"":301,""dx"":15,""dy"":20,""t"":1160},{""x"":512,""y"":305,""dx"":21,""dy"":24,""t"":1194},{""x"":513,""y"":301,""dx"":22,""dy"":20,""t"":1228},{""x"":498,""y"":306,""dx"":7,""dy"":25,""t"":1262},{""x"":502,""y"":307,""dx"":11,""dy"":26,""t"":1296},{""x"":499,""y"":305,""dx"":8,""dy"":24,""t"":1330},{""x"":505,""y"":300,""dx"":14,""dy"":19,""t"":1364},{""x"":510,""y"":306,""dx"":19,""dy"":25,""t"":1398},{""x"":519,""y"":312,""dx"":28,""dy"":31,""t"":1432},{""x"":512,""y"":309,""dx"":21,""dy"":28,""t"":1466},{""x"":503,""y"":309,""dx"":12,""dy"":28,""t"":1499},{""x"":505,""y"":308,""dx"":14,""dy"":27,""t"":1534},{""x"":500,""y"":318,""dx"":9,""dy"":37,""t"":1568},{""x"":497,""y"":332,""dx"":6,""dy"":51,""t"":1602},{""x"":497,""y"":315,""dx"":6,""dy"":34,""t"":1636},{""x"":496,""y"":317,""dx"":5,""dy"":36,""t"":1669},{""x"":502,""y"":323,""dx"":11,""dy"":42,""t"":1704},{""x"":495,""y"":312,""dx"":4,""dy"":31,""t"":1738},{""x"":492,""y"":302,""dx"":1,""dy"":21,""t"":1772},{""x"":498,""y"":302,""dx"":7,""dy"":21,""t"":1806},{""x"":505,""y"":301,""dx"":14,""dy"":20,""t"":1840},{""x"":504,""y"":302,""dx"":13,""dy"":21,""t"":1875},{""x"":511,""y"":299,""dx"":20,""dy"":18,""t"":1908},{""x"":505,""y"":336,""dx"":14,""dy"":55,""t"":1942},{""x"":504,""y"":328,""dx"":13,""dy"":47,""t"":1976},{""x"":510,""y"":323,""dx"":19,""dy"":42,""t"":2009},{""x"":505,""y"":317,""dx"":14,""dy"":36,""t"":2044},{""x"":492,""y"":356,""dx"":1,""dy"":75,""t"":2078},{""x"":492,""y"":354,""dx"":1,""dy"":73,""t"":2112},{""x"":496,""y"":348,""dx"":5,""dy"":67,""t"":2146},{""x"":499,""y"":374,""dx"":8,""dy"":93,""t"":2181},{""x"":502,""y"":396,""dx"":11,""dy"":115,""t"":2211},{""x"":506,""y"":418,""dx"":15,""dy"":137,""t"":2248},{""x"":499,""y"":445,""dx"":8,""dy"":164,""t"":2281},{""x"":503,""y"":434,""dx"":12,""dy"":153,""t"":2316},{""x"":505,""y"":393,""dx"":14,""dy"":112,""t"":2350},{""x"":514,""y"":391,""dx"":23,""dy"":110,""t"":2384},{""x"":505,""y"":378,""dx"":14,""dy"":97,""t"":2418},{""x"":511,""y"":347,""dx"":20,""dy"":66,""t"":2452},{""x"":506,""y"":327,""dx"":15,""dy"":46,""t"":2486},{""x"":493,""y"":350,""dx"":2,""dy"":69,""t"":2519},{""x"":505,""y"":362,""dx"":14,""dy"":81,""t"":2553},{""x"":515,""y"":382,""dx"":24,""dy"":101,""t"":2586},{""x"":510,""y"":384,""dx"":19,""dy"":103,""t"":2621},{""x"":528,""y"":380,""dx"":37,""dy"":99,""t"":2655},{""x"":529,""y"":364,""dx"":38,""dy"":83,""t"":2689},{""x"":538,""y"":359,""dx"":47,""dy"":78,""t"":2724},{""x"":536,""y"":345,""dx"":45,""dy"":64,""t"":2758},{""x"":527,""y"":341,""dx"":36,""dy"":60,""t"":2792},{""x"":537,""y"":372,""dx"":46,""dy"":91,""t"":2825},{""x"":529,""y"":355,""dx"":38,""dy"":74,""t"":2860},{""x"":516,""y"":355,""dx"":25,""dy"":74,""t"":2894},{""x"":514,""y"":341,""dx"":23,""dy"":60,""t"":2928},{""x"":514,""y"":337,""dx"":23,""dy"":56,""t"":2962}],[{""x"":1521,""y"":402,""dx"":70,""dy"":121,""t"":4016},{""x"":1512,""y"":409,""dx"":61,""dy"":128,""t"":4050},{""x"":1505,""y"":400,""dx"":54,""dy"":119,""t"":4084},{""x"":1499,""y"":394,""dx"":48,""dy"":113,""t"":4118},{""x"":1481,""y"":394,""dx"":30,""dy"":113,""t"":4151},{""x"":1467,""y"":395,""dx"":16,""dy"":114,""t"":4184},{""x"":1450,""y"":430,""dx"":-1,""dy"":149,""t"":4219},{""x"":1449,""y"":425,""dx"":-2,""dy"":144,""t"":4253},{""x"":1447,""y"":436,""dx"":-4,""dy"":155,""t"":4287},{""x"":1445,""y"":439,""dx"":-6,""dy"":158,""t"":4322},{""x"":1438,""y"":440,""dx"":-13,""dy"":159,""t"":4356},{""x"":1434,""y"":451,""dx"":-17,""dy"":170,""t"":4389},{""x"":1416,""y"":506,""dx"":-35,""dy"":225,""t"":4424},{""x"":1318,""y"":534,""dx"":-133,""dy"":253,""t"":4458},{""x"":1255,""y"":554,""dx"":-196,""dy"":273,""t"":4492},{""x"":1214,""y"":547,""dx"":-237,""dy"":266,""t"":4526},{""x"":1229,""y"":517,""dx"":-222,""dy"":236,""t"":4560},{""x"":1246,""y"":485,""dx"":-205,""dy"":204,""t"":4595},{""x"":1261,""y"":473,""dx"":-190,""dy"":192,""t"":4628},{""x"":1301,""y"":446,""dx"":-150,""dy"":165,""t"":4662},{""x"":1334,""y"":418,""dx"":-117,""dy"":137,""t"":4696},{""x"":1372,""y"":400,""dx"":-79,""dy"":119,""t"":4730},{""x"":1399,""y"":389,""dx"":-52,""dy"":108,""t"":4764},{""x"":1432,""y"":366,""dx"":-19,""dy"":85,""t"":4797},{""x"":1441,""y"":365,""dx"":-10,""dy"":84,""t"":4832},{""x"":1468,""y"":365,""dx"":17,""dy"":84,""t"":4866},{""x"":1466,""y"":365,""dx"":15,""dy"":84,""t"":4900},{""x"":1473,""y"":376,""dx"":22,""dy"":95,""t"":4933},{""x"":1462,""y"":381,""dx"":11,""dy"":100,""t"":4968},{""x"":1464,""y"":389,""dx"":13,""dy"":108,""t"":5002},{""x"":1470,""y"":384,""dx"":19,""dy"":103,""t"":5036},{""x"":1475,""y"":380,""dx"":24,""dy"":99,""t"":5069},{""x"":1475,""y"":386,""dx"":24,""dy"":105,""t"":5103},{""x"":1468,""y"":382,""dx"":17,""dy"":101,""t"":5137},{""x"":1449,""y"":375,""dx"":-2,""dy"":94,""t"":5172},{""x"":1460,""y"":369,""dx"":9,""dy"":88,""t"":5207},{""x"":1455,""y"":382,""dx"":4,""dy"":101,""t"":5239},{""x"":1451,""y"":380,""dx"":0,""dy"":99,""t"":5274},{""x"":1457,""y"":384,""dx"":6,""dy"":103,""t"":5308},{""x"":1467,""y"":395,""dx"":16,""dy"":114,""t"":5341},{""x"":1465,""y"":399,""dx"":14,""dy"":118,""t"":5375},{""x"":1474,""y"":406,""dx"":23,""dy"":125,""t"":5410},{""x"":1475,""y"":435,""dx"":24,""dy"":154,""t"":5444},{""x"":1447,""y"":433,""dx"":-4,""dy"":152,""t"":5477},{""x"":1443,""y"":435,""dx"":-8,""dy"":154,""t"":5512},{""x"":1435,""y"":431,""dx"":-16,""dy"":150,""t"":5546},{""x"":1431,""y"":411,""dx"":-20,""dy"":130,""t"":5579},{""x"":1418,""y"":419,""dx"":-33,""dy"":138,""t"":5614},{""x"":1419,""y"":429,""dx"":-32,""dy"":148,""t"":5648},{""x"":1444,""y"":424,""dx"":-7,""dy"":143,""t"":5682},{""x"":1458,""y"":447,""dx"":7,""dy"":166,""t"":5716},{""x"":1457,""y"":474,""dx"":6,""dy"":193,""t"":5748},{""x"":1441,""y"":494,""dx"":-10,""dy"":213,""t"":5784},{""x"":1433,""y"":493,""dx"":-18,""dy"":212,""t"":5818},{""x"":1436,""y"":500,""dx"":-15,""dy"":219,""t"":5851},{""x"":1444,""y"":478,""dx"":-7,""dy"":197,""t"":5886},{""x"":1437,""y"":470,""dx"":-14,""dy"":189,""t"":5920},{""x"":1449,""y"":457,""dx"":-2,""dy"":176,""t"":5955},{""x"":1452,""y"":449,""dx"":1,""dy"":168,""t"":5988}],[{""x"":1015,""y"":611,""dx"":44,""dy"":60,""t"":7008},{""x"":1017,""y"":581,""dx"":46,""dy"":30,""t"":7041},{""x"":1036,""y"":590,""dx"":65,""dy"":39,""t"":7076},{""x"":1040,""y"":605,""dx"":69,""dy"":54,""t"":7110},{""x"":1043,""y"":598,""dx"":72,""dy"":47,""t"":7145},{""x"":1052,""y"":598,""dx"":81,""dy"":47,""t"":7178},{""x"":1050,""y"":590,""dx"":79,""dy"":39,""t"":7212},{""x"":1047,""y"":596,""dx"":76,""dy"":45,""t"":7246},{""x"":1043,""y"":574,""dx"":72,""dy"":23,""t"":7280},{""x"":1042,""y"":554,""dx"":71,""dy"":3,""t"":7314},{""x"":1040,""y"":552,""dx"":69,""dy"":1,""t"":7345},{""x"":1036,""y"":563,""dx"":65,""dy"":12,""t"":7381},{""x"":1034,""y"":577,""dx"":63,""dy"":26,""t"":7416},{""x"":1029,""y"":570,""dx"":58,""dy"":19,""t"":7449},{""x"":1016,""y"":596,""dx"":45,""dy"":45,""t"":7484},{""x"":1011,""y"":606,""dx"":40,""dy"":55,""t"":7517},{""x"":1014,""y"":616,""dx"":43,""dy"":65,""t"":7552},{""x"":1010,""y"":607,""dx"":39,""dy"":56,""t"":7586},{""x"":1018,""y"":600,""dx"":47,""dy"":49,""t"":7620},{""x"":1037,""y"":597,""dx"":66,""dy"":46,""t"":7654},{""x"":1035,""y"":617,""dx"":64,""dy"":66,""t"":7688},{""x"":1024,""y"":619,""dx"":53,""dy"":68,""t"":7721},{""x"":1015,""y"":621,""dx"":44,""dy"":70,""t"":7754},{""x"":1018,""y"":595,""dx"":47,""dy"":44,""t"":7790},{""x"":1021,""y"":587,""dx"":50,""dy"":36,""t"":7824},{""x"":1031,""y"":597,""dx"":60,""dy"":46,""t"":7857},{""x"":1041,""y"":594,""dx"":70,""dy"":43,""t"":7892},{""x"":1047,""y"":589,""dx"":76,""dy"":38,""t"":7926},{""x"":1058,""y"":600,""dx"":87,""dy"":49,""t"":7960},{""x"":1054,""y"":604,""dx"":83,""dy"":53,""t"":7993},{""x"":1061,""y"":612,""dx"":90,""dy"":61,""t"":8028},{""x"":1061,""y"":607,""dx"":90,""dy"":56,""t"":8062},{""x"":1067,""y"":624,""dx"":96,""dy"":73,""t"":8096},{""x"":1060,""y"":609,""dx"":89,""dy"":58,""t"":8130},{""x"":1046,""y"":620,""dx"":75,""dy"":69,""t"":8165},{""x"":1044,""y"":622,""dx"":73,""dy"":71,""t"":8198},{""x"":1041,""y"":631,""dx"":70,""dy"":80,""t"":8231},{""x"":1039,""y"":631,""dx"":68,""dy"":80,""t"":8265},{""x"":1033,""y"":637,""dx"":62,""dy"":86,""t"":8300},{""x"":1023,""y"":643,""dx"":52,""dy"":92,""t"":8333},{""x"":1025,""y"":630,""dx"":54,""dy"":79,""t"":8368},{""x"":1029,""y"":615,""dx"":58,""dy"":64,""t"":8401},{""x"":1037,""y"":629,""dx"":66,""dy"":78,""t"":8436},{""x"":1042,""y"":628,""dx"":71,""dy"":77,""t"":8470},{""x"":1042,""y"":629,""dx"":71,""dy"":78,""t"":8503},{""x"":1043,""y"":631,""dx"":72,""dy"":80,""t"":8538},{""x"":1048,""y"":635,""dx"":77,""dy"":84,""t"":8572},{""x"":1042,""y"":638,""dx"":71,""dy"":87,""t"":8606},{""x"":1042,""y"":630,""dx"":71,""dy"":79,""t"":8641},{""x"":1027,""y"":620,""dx"":56,""dy"":69,""t"":8674},{""x"":1029,""y"":638,""dx"":58,""dy"":87,""t"":8707},{""x"":1036,""y"":643,""dx"":65,""dy"":92,""t"":8742},{""x"":1025,""y"":630,""dx"":54,""dy"":79,""t"":8776},{""x"":1015,""y"":640,""dx"":44,""dy"":89,""t"":8810},{""x"":1000,""y"":673,""dx"":29,""dy"":122,""t"":8843},{""x"":1012,""y"":697,""dx"":41,""dy"":146,""t"":8877},{""x"":1006,""y"":696,""dx"":35,""dy"":145,""t"":8912},{""x"":1006,""y"":690,""dx"":35,""dy"":139,""t"":8945},{""x"":1005,""y"":678,""dx"":34,""dy"":127,""t"":8980}],[{""x"":456,""y"":897,""dx"":-35,""dy"":76,""t"":10000},{""x"":468,""y"":879,""dx"":-23,""dy"":58,""t"":10034},{""x"":472,""y"":880,""dx"":-19,""dy"":59,""t"":10069},{""x"":472,""y"":861,""dx"":-19,""dy"":40,""t"":10103},{""x"":464,""y"":858,""dx"":-27,""dy"":37,""t"":10136},{""x"":476,""y"":853,""dx"":-15,""dy"":32,""t"":10170},{""x"":495,""y"":845,""dx"":4,""dy"":24,""t"":10204},{""x"":508,""y"":825,""dx"":17,""dy"":4,""t"":10238},{""x"":521,""y"":810,""dx"":30,""dy"":-11,""t"":10272},{""x"":595,""y"":732,""dx"":104,""dy"":-89,""t"":10306},{""x"":707,""y"":739,""dx"":216,""dy"":-82,""t"":10340},{""x"":808,""y"":738,""dx"":317,""dy"":-83,""t"":10373},{""x"":890,""y"":728,""dx"":399,""dy"":-93,""t"":10407},{""x"":940,""y"":707,""dx"":449,""dy"":-114,""t"":10442},{""x"":955,""y"":635,""dx"":464,""dy"":-186,""t"":10476},{""x"":942,""y"":568,""dx"":451,""dy"":-253,""t"":10509},{""x"":914,""y"":532,""dx"":423,""dy"":-289,""t"":10543},{""x"":896,""y"":507,""dx"":405,""dy"":-314,""t"":10578},{""x"":872,""y"":481,""dx"":381,""dy"":-340,""t"":10612},{""x"":817,""y"":455,""dx"":326,""dy"":-366,""t"":10646},{""x"":766,""y"":461,""dx"":275,""dy"":-360,""t"":10680},{""x"":726,""y"":479,""dx"":235,""dy"":-342,""t"":10713},{""x"":684,""y"":489,""dx"":193,""dy"":-332,""t"":10748},{""x"":652,""y"":511,""dx"":161,""dy"":-310,""t"":10781},{""x"":613,""y"":524,""dx"":122,""dy"":-297,""t"":10816},{""x"":588,""y"":518,""dx"":97,""dy"":-303,""t"":10850},{""x"":564,""y"":533,""dx"":73,""dy"":-288,""t"":10884},{""x"":546,""y"":546,""dx"":55,""dy"":-275,""t"":10916},{""x"":541,""y"":552,""dx"":50,""dy"":-269,""t"":10951},{""x"":544,""y"":564,""dx"":53,""dy"":-257,""t"":10986},{""x"":537,""y"":585,""dx"":46,""dy"":-236,""t"":11019},{""x"":552,""y"":571,""dx"":61,""dy"":-250,""t"":11054},{""x"":556,""y"":577,""dx"":65,""dy"":-244,""t"":11087},{""x"":557,""y"":596,""dx"":66,""dy"":-225,""t"":11122},{""x"":566,""y"":610,""dx"":75,""dy"":-211,""t"":11156},{""x"":559,""y"":618,""dx"":68,""dy"":-203,""t"":11190},{""x"":559,""y"":638,""dx"":68,""dy"":-183,""t"":11224},{""x"":554,""y"":647,""dx"":63,""dy"":-174,""t"":11259},{""x"":551,""y"":651,""dx"":60,""dy"":-170,""t"":11292},{""x"":549,""y"":653,""dx"":58,""dy"":-168,""t"":11323},{""x"":559,""y"":661,""dx"":68,""dy"":-160,""t"":11359},{""x"":565,""y"":653,""dx"":74,""dy"":-168,""t"":11394},{""x"":560,""y"":662,""dx"":69,""dy"":-159,""t"":11428},{""x"":559,""y"":666,""dx"":68,""dy"":-155,""t"":11462},{""x"":552,""y"":663,""dx"":61,""dy"":-158,""t"":11496},{""x"":556,""y"":654,""dx"":65,""dy"":-167,""t"":11529},{""x"":546,""y"":677,""dx"":55,""dy"":-144,""t"":11564},{""x"":548,""y"":681,""dx"":57,""dy"":-140,""t"":11597},{""x"":540,""y"":684,""dx"":49,""dy"":-137,""t"":11631},{""x"":541,""y"":681,""dx"":50,""dy"":-140,""t"":11666},{""x"":541,""y"":683,""dx"":50,""dy"":-138,""t"":11699},{""x"":522,""y"":685,""dx"":31,""dy"":-136,""t"":11734},{""x"":519,""y"":690,""dx"":28,""dy"":-131,""t"":11768},{""x"":536,""y"":690,""dx"":45,""dy"":-131,""t"":11801},{""x"":533,""y"":691,""dx"":42,""dy"":-130,""t"":11837},{""x"":547,""y"":676,""dx"":56,""dy"":-145,""t"":11870},{""x"":549,""y"":672,""dx"":58,""dy"":-149,""t"":11903},{""x"":556,""y"":666,""dx"":65,""dy"":-155,""t"":11937},{""x"":569,""y"":679,""dx"":78,""dy"":-142,""t"":11971},{""x"":562,""y"":680,""dx"":71,""dy"":-141,""t"":12006}],[{""x"":1512,""y"":649,""dx"":61,""dy"":-172,""t"":13026},{""x"":1502,""y"":640,""dx"":51,""dy"":-181,""t"":13059},{""x"":1499,""y"":626,""dx"":48,""dy"":-195,""t"":13093},{""x"":1476,""y"":621,""dx"":25,""dy"":-200,""t"":13129},{""x"":1467,""y"":633,""dx"":16,""dy"":-188,""t"":13162},{""x"":1455,""y"":626,""dx"":4,""dy"":-195,""t"":13196},{""x"":1453,""y"":607,""dx"":2,""dy"":-214,""t"":13230},{""x"":1433,""y"":625,""dx"":-18,""dy"":-196,""t"":13264},{""x"":1434,""y"":627,""dx"":-17,""dy"":-194,""t"":13297},{""x"":1446,""y"":634,""dx"":-5,""dy"":-187,""t"":13331},{""x"":1467,""y"":634,""dx"":16,""dy"":-187,""t"":13366},{""x"":1468,""y"":648,""dx"":17,""dy"":-173,""t"":13401},{""x"":1475,""y"":648,""dx"":24,""dy"":-173,""t"":13434},{""x"":1486,""y"":658,""dx"":35,""dy"":-163,""t"":13468},{""x"":1495,""y"":652,""dx"":44,""dy"":-169,""t"":13501},{""x"":1507,""y"":653,""dx"":56,""dy"":-168,""t"":13535},{""x"":1499,""y"":666,""dx"":48,""dy"":-155,""t"":13570},{""x"":1502,""y"":674,""dx"":51,""dy"":-147,""t"":13604},{""x"":1508,""y"":665,""dx"":57,""dy"":-156,""t"":13638},{""x"":1513,""y"":658,""dx"":62,""dy"":-163,""t"":13672},{""x"":1518,""y"":650,""dx"":67,""dy"":-171,""t"":13705},{""x"":1520,""y"":639,""dx"":69,""dy"":-182,""t"":13740},{""x"":1503,""y"":642,""dx"":52,""dy"":-179,""t"":13774},{""x"":1497,""y"":629,""dx"":46,""dy"":-192,""t"":13807},{""x"":1474,""y"":634,""dx"":23,""dy"":-187,""t"":13842},{""x"":1460,""y"":642,""dx"":9,""dy"":-179,""t"":13875},{""x"":1460,""y"":628,""dx"":9,""dy"":-193,""t"":13911},{""x"":1468,""y"":607,""dx"":17,""dy"":-214,""t"":13944},{""x"":1470,""y"":591,""dx"":19,""dy"":-230,""t"":13978},{""x"":1476,""y"":595,""dx"":25,""dy"":-226,""t"":14011},{""x"":1478,""y"":592,""dx"":27,""dy"":-229,""t"":14045},{""x"":1460,""y"":596,""dx"":9,""dy"":-225,""t"":14080},{""x"":1466,""y"":591,""dx"":15,""dy"":-230,""t"":14114},{""x"":1472,""y"":592,""dx"":21,""dy"":-229,""t"":14148},{""x"":1466,""y"":594,""dx"":15,""dy"":-227,""t"":14181},{""x"":1478,""y"":595,""dx"":27,""dy"":-226,""t"":14216},{""x"":1469,""y"":602,""dx"":18,""dy"":-219,""t"":14249},{""x"":1466,""y"":607,""dx"":15,""dy"":-214,""t"":14284},{""x"":1477,""y"":604,""dx"":26,""dy"":-217,""t"":14317},{""x"":1476,""y"":611,""dx"":25,""dy"":-210,""t"":14351},{""x"":1471,""y"":610,""dx"":20,""dy"":-211,""t"":14385},{""x"":1482,""y"":610,""dx"":31,""dy"":-211,""t"":14420},{""x"":1488,""y"":613,""dx"":37,""dy"":-208,""t"":14454},{""x"":1493,""y"":615,""dx"":42,""dy"":-206,""t"":14486},{""x"":1494,""y"":622,""dx"":43,""dy"":-199,""t"":14522},{""x"":1505,""y"":617,""dx"":54,""dy"":-204,""t"":14556},{""x"":1490,""y"":612,""dx"":39,""dy"":-209,""t"":14590},{""x"":1473,""y"":624,""dx"":22,""dy"":-197,""t"":14623},{""x"":1480,""y"":606,""dx"":29,""dy"":-215,""t"":14658},{""x"":1478,""y"":606,""dx"":27,""dy"":-215,""t"":14693},{""x"":1483,""y"":607,""dx"":32,""dy"":-214,""t"":14726},{""x"":1481,""y"":600,""dx"":30,""dy"":-221,""t"":14760},{""x"":1486,""y"":598,""dx"":35,""dy"":-223,""t"":14793},{""x"":1498,""y"":591,""dx"":47,""dy"":-230,""t"":14828},{""x"":1497,""y"":593,""dx"":46,""dy"":-228,""t"":14861},{""x"":1497,""y"":594,""dx"":46,""dy"":-227,""t"":14893},{""x"":1498,""y"":584,""dx"":47,""dy"":-237,""t"":14929},{""x"":1506,""y"":579,""dx"":55,""dy"":-242,""t"":14964},{""x"":1513,""y"":557,""dx"":62,""dy"":-264,""t"":14997}]]","[100,81.35593220338984,100,56.666666666666664,42.3728813559322]","[{""x"":16.627118644067796,""y"":55.57627118644068,""r"":30.106814536385222},{""x"":-22.45762711864407,""y"":145.98305084745763,""r"":55.86369198983224},{""x"":62.220338983050844,""y"":64.42372881355932,""r"":24.223345521546943},{""x"":115.53333333333333,""y"":-165.21666666666667,""r"":149.62641951812878},{""x"":31.440677966101696,""y"":-201.96610169491527,""r"":28.67306224851591}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.41","validate","","","","","","","","","","",""
