"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","stimulus","load_time","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","phase","ans","ISI","type","size","webgazer_data","webgazer_targets","webgazer_targets_data","correct","response_target","response_answer"
"true","fullscreen","0","3529","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","3532","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","14169","0.0-2.0-0.0","","","","","10633","{""name"":""scc"",""age"":""24""}","","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","23401","0.0-2.0-1.0","","","","","9231","{""sex"":""男""}","[0]","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","4","24376","0.0-3.0","","","","","974"," ","","<p>实验说明：该实验根据颜色和形状各有两组，每组实验开始前会有一个眼动校准。</p><p>按""space""键继续。</p>","","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","5","32147","0.0-4.0","","","","","","","","","2126","","","","","","","","","","","","","","","","",""
"","html-button-response","6","32985","0.0-5.0-0.0","","","","","835","0","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","7","43228","0.0-5.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","8","43968","0.0-5.0-2.0","","","","","740","0","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","","",""
"","webgazer-validate","9","61069","0.0-5.0-3.0","","","","","","","","","","[[{""x"":490,""y"":565,""dx"":-1,""dy"":284,""t"":990},{""x"":460,""y"":569,""dx"":-31,""dy"":288,""t"":1024},{""x"":465,""y"":575,""dx"":-26,""dy"":294,""t"":1057},{""x"":466,""y"":530,""dx"":-25,""dy"":249,""t"":1092},{""x"":463,""y"":547,""dx"":-28,""dy"":266,""t"":1126},{""x"":461,""y"":561,""dx"":-30,""dy"":280,""t"":1158},{""x"":457,""y"":550,""dx"":-34,""dy"":269,""t"":1193},{""x"":470,""y"":554,""dx"":-21,""dy"":273,""t"":1229},{""x"":504,""y"":557,""dx"":13,""dy"":276,""t"":1262},{""x"":514,""y"":562,""dx"":23,""dy"":281,""t"":1296},{""x"":534,""y"":563,""dx"":43,""dy"":282,""t"":1330},{""x"":554,""y"":578,""dx"":63,""dy"":297,""t"":1364},{""x"":541,""y"":533,""dx"":50,""dy"":252,""t"":1397},{""x"":526,""y"":559,""dx"":35,""dy"":278,""t"":1432},{""x"":542,""y"":538,""dx"":51,""dy"":257,""t"":1465},{""x"":585,""y"":534,""dx"":94,""dy"":253,""t"":1499},{""x"":568,""y"":552,""dx"":77,""dy"":271,""t"":1534},{""x"":552,""y"":569,""dx"":61,""dy"":288,""t"":1566},{""x"":537,""y"":603,""dx"":46,""dy"":322,""t"":1602},{""x"":524,""y"":606,""dx"":33,""dy"":325,""t"":1636},{""x"":517,""y"":593,""dx"":26,""dy"":312,""t"":1670},{""x"":503,""y"":591,""dx"":12,""dy"":310,""t"":1704},{""x"":499,""y"":590,""dx"":8,""dy"":309,""t"":1738},{""x"":514,""y"":552,""dx"":23,""dy"":271,""t"":1772},{""x"":525,""y"":545,""dx"":34,""dy"":264,""t"":1806},{""x"":570,""y"":607,""dx"":79,""dy"":326,""t"":1841},{""x"":538,""y"":631,""dx"":47,""dy"":350,""t"":1874},{""x"":544,""y"":696,""dx"":53,""dy"":415,""t"":1908},{""x"":486,""y"":737,""dx"":-5,""dy"":456,""t"":1941},{""x"":474,""y"":759,""dx"":-17,""dy"":478,""t"":1976},{""x"":462,""y"":752,""dx"":-29,""dy"":471,""t"":2009},{""x"":440,""y"":741,""dx"":-51,""dy"":460,""t"":2043},{""x"":456,""y"":701,""dx"":-35,""dy"":420,""t"":2078},{""x"":427,""y"":686,""dx"":-64,""dy"":405,""t"":2112},{""x"":420,""y"":693,""dx"":-71,""dy"":412,""t"":2145},{""x"":401,""y"":701,""dx"":-90,""dy"":420,""t"":2179},{""x"":427,""y"":685,""dx"":-64,""dy"":404,""t"":2214},{""x"":479,""y"":689,""dx"":-12,""dy"":408,""t"":2248},{""x"":519,""y"":677,""dx"":28,""dy"":396,""t"":2282},{""x"":590,""y"":689,""dx"":99,""dy"":408,""t"":2316},{""x"":646,""y"":693,""dx"":155,""dy"":412,""t"":2350},{""x"":703,""y"":688,""dx"":212,""dy"":407,""t"":2383},{""x"":763,""y"":650,""dx"":272,""dy"":369,""t"":2417},{""x"":761,""y"":641,""dx"":270,""dy"":360,""t"":2453},{""x"":768,""y"":684,""dx"":277,""dy"":403,""t"":2487},{""x"":805,""y"":674,""dx"":314,""dy"":393,""t"":2519},{""x"":818,""y"":679,""dx"":327,""dy"":398,""t"":2554},{""x"":868,""y"":679,""dx"":377,""dy"":398,""t"":2588},{""x"":861,""y"":678,""dx"":370,""dy"":397,""t"":2621},{""x"":904,""y"":717,""dx"":413,""dy"":436,""t"":2656},{""x"":890,""y"":745,""dx"":399,""dy"":464,""t"":2690},{""x"":877,""y"":752,""dx"":386,""dy"":471,""t"":2724},{""x"":875,""y"":772,""dx"":384,""dy"":491,""t"":2755},{""x"":850,""y"":764,""dx"":359,""dy"":483,""t"":2792},{""x"":825,""y"":743,""dx"":334,""dy"":462,""t"":2826},{""x"":824,""y"":727,""dx"":333,""dy"":446,""t"":2860},{""x"":827,""y"":739,""dx"":336,""dy"":458,""t"":2894},{""x"":895,""y"":784,""dx"":404,""dy"":503,""t"":2928},{""x"":961,""y"":867,""dx"":470,""dy"":586,""t"":2961},{""x"":996,""y"":887,""dx"":505,""dy"":606,""t"":2995}],[{""x"":1559,""y"":370,""dx"":108,""dy"":89,""t"":4016},{""x"":1532,""y"":368,""dx"":81,""dy"":87,""t"":4050},{""x"":1531,""y"":360,""dx"":80,""dy"":79,""t"":4084},{""x"":1520,""y"":319,""dx"":69,""dy"":38,""t"":4118},{""x"":1515,""y"":317,""dx"":64,""dy"":36,""t"":4151},{""x"":1529,""y"":307,""dx"":78,""dy"":26,""t"":4185},{""x"":1530,""y"":295,""dx"":79,""dy"":14,""t"":4220},{""x"":1551,""y"":316,""dx"":100,""dy"":35,""t"":4254},{""x"":1544,""y"":353,""dx"":93,""dy"":72,""t"":4288},{""x"":1527,""y"":410,""dx"":76,""dy"":129,""t"":4322},{""x"":1512,""y"":427,""dx"":61,""dy"":146,""t"":4356},{""x"":1514,""y"":419,""dx"":63,""dy"":138,""t"":4389},{""x"":1503,""y"":394,""dx"":52,""dy"":113,""t"":4424},{""x"":1497,""y"":368,""dx"":46,""dy"":87,""t"":4459},{""x"":1491,""y"":350,""dx"":40,""dy"":69,""t"":4493},{""x"":1488,""y"":326,""dx"":37,""dy"":45,""t"":4526},{""x"":1492,""y"":302,""dx"":41,""dy"":21,""t"":4561},{""x"":1517,""y"":293,""dx"":66,""dy"":12,""t"":4594},{""x"":1511,""y"":276,""dx"":60,""dy"":-5,""t"":4628},{""x"":1491,""y"":291,""dx"":40,""dy"":10,""t"":4662},{""x"":1512,""y"":300,""dx"":61,""dy"":19,""t"":4696},{""x"":1535,""y"":300,""dx"":84,""dy"":19,""t"":4729},{""x"":1528,""y"":316,""dx"":77,""dy"":35,""t"":4765},{""x"":1522,""y"":319,""dx"":71,""dy"":38,""t"":4798},{""x"":1509,""y"":300,""dx"":58,""dy"":19,""t"":4832},{""x"":1490,""y"":280,""dx"":39,""dy"":-1,""t"":4866},{""x"":1487,""y"":297,""dx"":36,""dy"":16,""t"":4900},{""x"":1483,""y"":266,""dx"":32,""dy"":-15,""t"":4933},{""x"":1458,""y"":286,""dx"":7,""dy"":5,""t"":4967},{""x"":1482,""y"":326,""dx"":31,""dy"":45,""t"":5003},{""x"":1510,""y"":353,""dx"":59,""dy"":72,""t"":5036},{""x"":1526,""y"":344,""dx"":75,""dy"":63,""t"":5070},{""x"":1510,""y"":342,""dx"":59,""dy"":61,""t"":5104},{""x"":1481,""y"":361,""dx"":30,""dy"":80,""t"":5135},{""x"":1455,""y"":346,""dx"":4,""dy"":65,""t"":5171},{""x"":1462,""y"":353,""dx"":11,""dy"":72,""t"":5206},{""x"":1464,""y"":343,""dx"":13,""dy"":62,""t"":5240},{""x"":1469,""y"":329,""dx"":18,""dy"":48,""t"":5274},{""x"":1456,""y"":322,""dx"":5,""dy"":41,""t"":5308},{""x"":1498,""y"":321,""dx"":47,""dy"":40,""t"":5345},{""x"":1494,""y"":309,""dx"":43,""dy"":28,""t"":5383},{""x"":1491,""y"":279,""dx"":40,""dy"":-2,""t"":5410},{""x"":1491,""y"":270,""dx"":40,""dy"":-11,""t"":5444},{""x"":1494,""y"":258,""dx"":43,""dy"":-23,""t"":5478},{""x"":1504,""y"":257,""dx"":53,""dy"":-24,""t"":5512},{""x"":1517,""y"":289,""dx"":66,""dy"":8,""t"":5546},{""x"":1543,""y"":311,""dx"":92,""dy"":30,""t"":5580},{""x"":1526,""y"":322,""dx"":75,""dy"":41,""t"":5615},{""x"":1530,""y"":329,""dx"":79,""dy"":48,""t"":5648},{""x"":1556,""y"":347,""dx"":105,""dy"":66,""t"":5682},{""x"":1551,""y"":362,""dx"":100,""dy"":81,""t"":5716},{""x"":1533,""y"":375,""dx"":82,""dy"":94,""t"":5751},{""x"":1545,""y"":394,""dx"":94,""dy"":113,""t"":5784},{""x"":1490,""y"":435,""dx"":39,""dy"":154,""t"":5818},{""x"":1496,""y"":451,""dx"":45,""dy"":170,""t"":5853},{""x"":1516,""y"":464,""dx"":65,""dy"":183,""t"":5886},{""x"":1511,""y"":466,""dx"":60,""dy"":185,""t"":5919},{""x"":1480,""y"":483,""dx"":29,""dy"":202,""t"":5954},{""x"":1489,""y"":428,""dx"":38,""dy"":147,""t"":5988}],[{""x"":977,""y"":685,""dx"":6,""dy"":134,""t"":7043},{""x"":999,""y"":660,""dx"":28,""dy"":109,""t"":7076},{""x"":1008,""y"":672,""dx"":37,""dy"":121,""t"":7110},{""x"":1000,""y"":700,""dx"":29,""dy"":149,""t"":7144},{""x"":996,""y"":704,""dx"":25,""dy"":153,""t"":7178},{""x"":1034,""y"":685,""dx"":63,""dy"":134,""t"":7213},{""x"":1058,""y"":611,""dx"":87,""dy"":60,""t"":7246},{""x"":1058,""y"":561,""dx"":87,""dy"":10,""t"":7281},{""x"":1042,""y"":545,""dx"":71,""dy"":-6,""t"":7314},{""x"":1047,""y"":554,""dx"":76,""dy"":3,""t"":7347},{""x"":1021,""y"":523,""dx"":50,""dy"":-28,""t"":7382},{""x"":979,""y"":574,""dx"":8,""dy"":23,""t"":7416},{""x"":950,""y"":634,""dx"":-21,""dy"":83,""t"":7451},{""x"":923,""y"":664,""dx"":-48,""dy"":113,""t"":7484},{""x"":922,""y"":684,""dx"":-49,""dy"":133,""t"":7517},{""x"":888,""y"":724,""dx"":-83,""dy"":173,""t"":7551},{""x"":950,""y"":669,""dx"":-21,""dy"":118,""t"":7586},{""x"":971,""y"":665,""dx"":0,""dy"":114,""t"":7620},{""x"":1028,""y"":661,""dx"":57,""dy"":110,""t"":7653},{""x"":1022,""y"":666,""dx"":51,""dy"":115,""t"":7688},{""x"":1031,""y"":639,""dx"":60,""dy"":88,""t"":7723},{""x"":990,""y"":667,""dx"":19,""dy"":116,""t"":7756},{""x"":997,""y"":674,""dx"":26,""dy"":123,""t"":7790},{""x"":974,""y"":711,""dx"":3,""dy"":160,""t"":7824},{""x"":964,""y"":722,""dx"":-7,""dy"":171,""t"":7857},{""x"":991,""y"":718,""dx"":20,""dy"":167,""t"":7891},{""x"":968,""y"":717,""dx"":-3,""dy"":166,""t"":7925},{""x"":935,""y"":724,""dx"":-36,""dy"":173,""t"":7960},{""x"":951,""y"":706,""dx"":-20,""dy"":155,""t"":7994},{""x"":961,""y"":674,""dx"":-10,""dy"":123,""t"":8028},{""x"":986,""y"":651,""dx"":15,""dy"":100,""t"":8063},{""x"":981,""y"":629,""dx"":10,""dy"":78,""t"":8096},{""x"":987,""y"":614,""dx"":16,""dy"":63,""t"":8130},{""x"":1011,""y"":552,""dx"":40,""dy"":1,""t"":8164},{""x"":991,""y"":502,""dx"":20,""dy"":-49,""t"":8197},{""x"":981,""y"":449,""dx"":10,""dy"":-102,""t"":8232},{""x"":996,""y"":394,""dx"":25,""dy"":-157,""t"":8267},{""x"":1018,""y"":357,""dx"":47,""dy"":-194,""t"":8297},{""x"":991,""y"":377,""dx"":20,""dy"":-174,""t"":8334},{""x"":976,""y"":368,""dx"":5,""dy"":-183,""t"":8367},{""x"":943,""y"":437,""dx"":-28,""dy"":-114,""t"":8402},{""x"":925,""y"":502,""dx"":-46,""dy"":-49,""t"":8436},{""x"":929,""y"":538,""dx"":-42,""dy"":-13,""t"":8470},{""x"":914,""y"":566,""dx"":-57,""dy"":15,""t"":8504},{""x"":946,""y"":595,""dx"":-25,""dy"":44,""t"":8538},{""x"":950,""y"":628,""dx"":-21,""dy"":77,""t"":8573},{""x"":968,""y"":648,""dx"":-3,""dy"":97,""t"":8605},{""x"":982,""y"":609,""dx"":11,""dy"":58,""t"":8641},{""x"":996,""y"":616,""dx"":25,""dy"":65,""t"":8674},{""x"":995,""y"":554,""dx"":24,""dy"":3,""t"":8708},{""x"":995,""y"":526,""dx"":24,""dy"":-25,""t"":8742},{""x"":1000,""y"":536,""dx"":29,""dy"":-15,""t"":8776},{""x"":1012,""y"":513,""dx"":41,""dy"":-38,""t"":8810},{""x"":997,""y"":499,""dx"":26,""dy"":-52,""t"":8843},{""x"":994,""y"":534,""dx"":23,""dy"":-17,""t"":8878},{""x"":981,""y"":564,""dx"":10,""dy"":13,""t"":8912},{""x"":993,""y"":564,""dx"":22,""dy"":13,""t"":8946},{""x"":1017,""y"":568,""dx"":46,""dy"":17,""t"":8979},{""x"":1037,""y"":574,""dx"":66,""dy"":23,""t"":9013}],[{""x"":548,""y"":612,""dx"":57,""dy"":-209,""t"":10034},{""x"":542,""y"":592,""dx"":51,""dy"":-229,""t"":10067},{""x"":533,""y"":574,""dx"":42,""dy"":-247,""t"":10101},{""x"":529,""y"":563,""dx"":38,""dy"":-258,""t"":10136},{""x"":542,""y"":538,""dx"":51,""dy"":-283,""t"":10170},{""x"":563,""y"":596,""dx"":72,""dy"":-225,""t"":10204},{""x"":590,""y"":547,""dx"":99,""dy"":-274,""t"":10238},{""x"":613,""y"":505,""dx"":122,""dy"":-316,""t"":10270},{""x"":600,""y"":542,""dx"":109,""dy"":-279,""t"":10306},{""x"":606,""y"":563,""dx"":115,""dy"":-258,""t"":10341},{""x"":650,""y"":609,""dx"":159,""dy"":-212,""t"":10374},{""x"":666,""y"":679,""dx"":175,""dy"":-142,""t"":10409},{""x"":676,""y"":688,""dx"":185,""dy"":-133,""t"":10442},{""x"":701,""y"":727,""dx"":210,""dy"":-94,""t"":10476},{""x"":726,""y"":736,""dx"":235,""dy"":-85,""t"":10511},{""x"":715,""y"":768,""dx"":224,""dy"":-53,""t"":10544},{""x"":745,""y"":767,""dx"":254,""dy"":-54,""t"":10578},{""x"":767,""y"":772,""dx"":276,""dy"":-49,""t"":10613},{""x"":783,""y"":792,""dx"":292,""dy"":-29,""t"":10646},{""x"":796,""y"":772,""dx"":305,""dy"":-49,""t"":10679},{""x"":771,""y"":825,""dx"":280,""dy"":4,""t"":10714},{""x"":771,""y"":764,""dx"":280,""dy"":-57,""t"":10747},{""x"":800,""y"":694,""dx"":309,""dy"":-127,""t"":10782},{""x"":808,""y"":687,""dx"":317,""dy"":-134,""t"":10815},{""x"":827,""y"":629,""dx"":336,""dy"":-192,""t"":10850},{""x"":812,""y"":628,""dx"":321,""dy"":-193,""t"":10883},{""x"":813,""y"":622,""dx"":322,""dy"":-199,""t"":10918},{""x"":786,""y"":632,""dx"":295,""dy"":-189,""t"":10951},{""x"":785,""y"":658,""dx"":294,""dy"":-163,""t"":10986},{""x"":761,""y"":665,""dx"":270,""dy"":-156,""t"":11021},{""x"":725,""y"":680,""dx"":234,""dy"":-141,""t"":11053},{""x"":706,""y"":698,""dx"":215,""dy"":-123,""t"":11088},{""x"":692,""y"":700,""dx"":201,""dy"":-121,""t"":11122},{""x"":725,""y"":664,""dx"":234,""dy"":-157,""t"":11156},{""x"":738,""y"":659,""dx"":247,""dy"":-162,""t"":11189},{""x"":698,""y"":696,""dx"":207,""dy"":-125,""t"":11224},{""x"":680,""y"":751,""dx"":189,""dy"":-70,""t"":11258},{""x"":723,""y"":693,""dx"":232,""dy"":-128,""t"":11292},{""x"":693,""y"":698,""dx"":202,""dy"":-123,""t"":11326},{""x"":726,""y"":676,""dx"":235,""dy"":-145,""t"":11360},{""x"":710,""y"":692,""dx"":219,""dy"":-129,""t"":11393},{""x"":682,""y"":651,""dx"":191,""dy"":-170,""t"":11428},{""x"":695,""y"":686,""dx"":204,""dy"":-135,""t"":11459},{""x"":671,""y"":695,""dx"":180,""dy"":-126,""t"":11496},{""x"":681,""y"":722,""dx"":190,""dy"":-99,""t"":11532},{""x"":691,""y"":743,""dx"":200,""dy"":-78,""t"":11564},{""x"":688,""y"":734,""dx"":197,""dy"":-87,""t"":11597},{""x"":668,""y"":684,""dx"":177,""dy"":-137,""t"":11632},{""x"":657,""y"":705,""dx"":166,""dy"":-116,""t"":11666},{""x"":625,""y"":666,""dx"":134,""dy"":-155,""t"":11700},{""x"":613,""y"":653,""dx"":122,""dy"":-168,""t"":11734},{""x"":603,""y"":629,""dx"":112,""dy"":-192,""t"":11767},{""x"":611,""y"":603,""dx"":120,""dy"":-218,""t"":11802},{""x"":619,""y"":603,""dx"":128,""dy"":-218,""t"":11836},{""x"":626,""y"":604,""dx"":135,""dy"":-217,""t"":11867},{""x"":597,""y"":643,""dx"":106,""dy"":-178,""t"":11903},{""x"":640,""y"":685,""dx"":149,""dy"":-136,""t"":11938},{""x"":648,""y"":636,""dx"":157,""dy"":-185,""t"":11972},{""x"":709,""y"":657,""dx"":218,""dy"":-164,""t"":12006},{""x"":710,""y"":672,""dx"":219,""dy"":-149,""t"":12040}],[{""x"":1195,""y"":770,""dx"":-256,""dy"":-51,""t"":13061},{""x"":1193,""y"":778,""dx"":-258,""dy"":-43,""t"":13094},{""x"":1214,""y"":774,""dx"":-237,""dy"":-47,""t"":13128},{""x"":1200,""y"":773,""dx"":-251,""dy"":-48,""t"":13161},{""x"":1213,""y"":734,""dx"":-238,""dy"":-87,""t"":13196},{""x"":1258,""y"":703,""dx"":-193,""dy"":-118,""t"":13231},{""x"":1284,""y"":667,""dx"":-167,""dy"":-154,""t"":13265},{""x"":1286,""y"":620,""dx"":-165,""dy"":-201,""t"":13298},{""x"":1297,""y"":618,""dx"":-154,""dy"":-203,""t"":13332},{""x"":1306,""y"":599,""dx"":-145,""dy"":-222,""t"":13366},{""x"":1322,""y"":609,""dx"":-129,""dy"":-212,""t"":13400},{""x"":1334,""y"":620,""dx"":-117,""dy"":-201,""t"":13432},{""x"":1325,""y"":621,""dx"":-126,""dy"":-200,""t"":13467},{""x"":1338,""y"":626,""dx"":-113,""dy"":-195,""t"":13502},{""x"":1327,""y"":626,""dx"":-124,""dy"":-195,""t"":13537},{""x"":1356,""y"":611,""dx"":-95,""dy"":-210,""t"":13569},{""x"":1363,""y"":599,""dx"":-88,""dy"":-222,""t"":13605},{""x"":1327,""y"":606,""dx"":-124,""dy"":-215,""t"":13638},{""x"":1351,""y"":540,""dx"":-100,""dy"":-281,""t"":13672},{""x"":1362,""y"":482,""dx"":-89,""dy"":-339,""t"":13707},{""x"":1376,""y"":488,""dx"":-75,""dy"":-333,""t"":13741},{""x"":1370,""y"":502,""dx"":-81,""dy"":-319,""t"":13774},{""x"":1374,""y"":504,""dx"":-77,""dy"":-317,""t"":13808},{""x"":1377,""y"":506,""dx"":-74,""dy"":-315,""t"":13840},{""x"":1350,""y"":542,""dx"":-101,""dy"":-279,""t"":13876},{""x"":1341,""y"":576,""dx"":-110,""dy"":-245,""t"":13910},{""x"":1310,""y"":617,""dx"":-141,""dy"":-204,""t"":13944},{""x"":1315,""y"":622,""dx"":-136,""dy"":-199,""t"":13979},{""x"":1311,""y"":628,""dx"":-140,""dy"":-193,""t"":14012},{""x"":1294,""y"":658,""dx"":-157,""dy"":-163,""t"":14047},{""x"":1309,""y"":680,""dx"":-142,""dy"":-141,""t"":14080},{""x"":1275,""y"":723,""dx"":-176,""dy"":-98,""t"":14113},{""x"":1269,""y"":711,""dx"":-182,""dy"":-110,""t"":14148},{""x"":1271,""y"":728,""dx"":-180,""dy"":-93,""t"":14182},{""x"":1269,""y"":761,""dx"":-182,""dy"":-60,""t"":14216},{""x"":1246,""y"":804,""dx"":-205,""dy"":-17,""t"":14250},{""x"":1234,""y"":844,""dx"":-217,""dy"":23,""t"":14284},{""x"":1156,""y"":868,""dx"":-295,""dy"":47,""t"":14317},{""x"":1172,""y"":871,""dx"":-279,""dy"":50,""t"":14353},{""x"":1109,""y"":912,""dx"":-342,""dy"":91,""t"":14387},{""x"":1121,""y"":917,""dx"":-330,""dy"":96,""t"":14420},{""x"":1184,""y"":883,""dx"":-267,""dy"":62,""t"":14454},{""x"":1202,""y"":867,""dx"":-249,""dy"":46,""t"":14496},{""x"":1253,""y"":839,""dx"":-198,""dy"":18,""t"":14536},{""x"":1266,""y"":817,""dx"":-185,""dy"":-4,""t"":14565},{""x"":1276,""y"":798,""dx"":-175,""dy"":-23,""t"":14587},{""x"":1289,""y"":779,""dx"":-162,""dy"":-42,""t"":14624},{""x"":1252,""y"":786,""dx"":-199,""dy"":-35,""t"":14658},{""x"":1279,""y"":735,""dx"":-172,""dy"":-86,""t"":14691},{""x"":1269,""y"":745,""dx"":-182,""dy"":-76,""t"":14726},{""x"":1291,""y"":742,""dx"":-160,""dy"":-79,""t"":14759},{""x"":1254,""y"":741,""dx"":-197,""dy"":-80,""t"":14794},{""x"":1263,""y"":746,""dx"":-188,""dy"":-75,""t"":14827},{""x"":1241,""y"":694,""dx"":-210,""dy"":-127,""t"":14862},{""x"":1244,""y"":719,""dx"":-207,""dy"":-102,""t"":14896},{""x"":1264,""y"":718,""dx"":-187,""dy"":-103,""t"":14930},{""x"":1274,""y"":739,""dx"":-177,""dy"":-82,""t"":14965},{""x"":1293,""y"":710,""dx"":-158,""dy"":-111,""t"":14998},{""x"":1310,""y"":685,""dx"":-141,""dy"":-136,""t"":15029}]]","[0,98.30508474576271,100,0,18.64406779661017]","[{""x"":121.01666666666667,""y"":370.3833333333333,""r"":241.2151106162719},{""x"":56.59322033898305,""y"":59.57627118644068,""r"":48.40583308669531},{""x"":14.203389830508474,""y"":46.57627118644068,""r"":77.83686045655995},{""x"":193.58333333333334,""y"":-153.93333333333334,""r"":122.44774998156771},{""x"":-172.96610169491527,""y"":-123.01694915254237,""r"":93.688275476671}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.43","validate","","","","","","","","","","",""
