"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","stimulus","load_time","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","phase","ans","ISI","size","shapeORcolor","webgazer_data","webgazer_targets","webgazer_targets_data","correct","response_target","response_answer"
"true","fullscreen","0","2160","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","2165","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","11344","0.0-2.0-0.0","","","","","9175","{""name"":""黎钰"",""age"":""22""}","","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","13440","0.0-2.0-1.0","","","","","2095","{""sex"":""女""}","[0]","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","4","14056","0.0-3.0","","","","","613"," ","","<p>实验说明：该实验根据颜色和形状各有两组，每组实验开始前会有一个眼动校准。</p><p>按""space""键继续。</p>","","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","5","19831","0.0-4.0","","","","","","","","","1479","","","","","","","","","","","","","","","","",""
"","html-button-response","6","20607","0.0-5.0-0.0","","","","","775","0","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","7","32746","0.0-5.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","8","33663","0.0-5.0-2.0","","","","","917","0","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","","",""
"","webgazer-validate","9","51183","0.0-5.0-3.0","","","","","","","","","","[[{""x"":507,""y"":385,""dx"":16,""dy"":104,""t"":990},{""x"":526,""y"":365,""dx"":35,""dy"":84,""t"":1024},{""x"":520,""y"":381,""dx"":29,""dy"":100,""t"":1058},{""x"":532,""y"":390,""dx"":41,""dy"":109,""t"":1091},{""x"":541,""y"":398,""dx"":50,""dy"":117,""t"":1124},{""x"":521,""y"":437,""dx"":30,""dy"":156,""t"":1160},{""x"":515,""y"":441,""dx"":24,""dy"":160,""t"":1193},{""x"":491,""y"":473,""dx"":0,""dy"":192,""t"":1229},{""x"":482,""y"":497,""dx"":-9,""dy"":216,""t"":1263},{""x"":470,""y"":482,""dx"":-21,""dy"":201,""t"":1296},{""x"":476,""y"":460,""dx"":-15,""dy"":179,""t"":1330},{""x"":463,""y"":483,""dx"":-28,""dy"":202,""t"":1364},{""x"":452,""y"":509,""dx"":-39,""dy"":228,""t"":1397},{""x"":465,""y"":496,""dx"":-26,""dy"":215,""t"":1432},{""x"":476,""y"":480,""dx"":-15,""dy"":199,""t"":1466},{""x"":462,""y"":507,""dx"":-29,""dy"":226,""t"":1500},{""x"":468,""y"":515,""dx"":-23,""dy"":234,""t"":1535},{""x"":450,""y"":523,""dx"":-41,""dy"":242,""t"":1569},{""x"":462,""y"":471,""dx"":-29,""dy"":190,""t"":1601},{""x"":460,""y"":447,""dx"":-31,""dy"":166,""t"":1636},{""x"":472,""y"":451,""dx"":-19,""dy"":170,""t"":1670},{""x"":475,""y"":421,""dx"":-16,""dy"":140,""t"":1704},{""x"":447,""y"":389,""dx"":-44,""dy"":108,""t"":1738},{""x"":430,""y"":361,""dx"":-61,""dy"":80,""t"":1771},{""x"":416,""y"":360,""dx"":-75,""dy"":79,""t"":1805},{""x"":413,""y"":325,""dx"":-78,""dy"":44,""t"":1840},{""x"":412,""y"":299,""dx"":-79,""dy"":18,""t"":1875},{""x"":412,""y"":316,""dx"":-79,""dy"":35,""t"":1909},{""x"":416,""y"":295,""dx"":-75,""dy"":14,""t"":1941},{""x"":439,""y"":275,""dx"":-52,""dy"":-6,""t"":1976},{""x"":454,""y"":283,""dx"":-37,""dy"":2,""t"":2010},{""x"":457,""y"":259,""dx"":-34,""dy"":-22,""t"":2044},{""x"":487,""y"":261,""dx"":-4,""dy"":-20,""t"":2078},{""x"":504,""y"":267,""dx"":13,""dy"":-14,""t"":2113},{""x"":477,""y"":300,""dx"":-14,""dy"":19,""t"":2146},{""x"":486,""y"":306,""dx"":-5,""dy"":25,""t"":2180},{""x"":501,""y"":352,""dx"":10,""dy"":71,""t"":2214},{""x"":480,""y"":367,""dx"":-11,""dy"":86,""t"":2247},{""x"":462,""y"":348,""dx"":-29,""dy"":67,""t"":2282},{""x"":457,""y"":330,""dx"":-34,""dy"":49,""t"":2316},{""x"":449,""y"":332,""dx"":-42,""dy"":51,""t"":2349},{""x"":469,""y"":325,""dx"":-22,""dy"":44,""t"":2384},{""x"":472,""y"":309,""dx"":-19,""dy"":28,""t"":2418},{""x"":478,""y"":274,""dx"":-13,""dy"":-7,""t"":2452},{""x"":483,""y"":286,""dx"":-8,""dy"":5,""t"":2486},{""x"":514,""y"":286,""dx"":23,""dy"":5,""t"":2520},{""x"":525,""y"":337,""dx"":34,""dy"":56,""t"":2553},{""x"":501,""y"":339,""dx"":10,""dy"":58,""t"":2587},{""x"":513,""y"":379,""dx"":22,""dy"":98,""t"":2623},{""x"":512,""y"":353,""dx"":21,""dy"":72,""t"":2655},{""x"":492,""y"":350,""dx"":1,""dy"":69,""t"":2690},{""x"":491,""y"":356,""dx"":0,""dy"":75,""t"":2721},{""x"":493,""y"":334,""dx"":2,""dy"":53,""t"":2758},{""x"":506,""y"":372,""dx"":15,""dy"":91,""t"":2791},{""x"":537,""y"":364,""dx"":46,""dy"":83,""t"":2826},{""x"":566,""y"":353,""dx"":75,""dy"":72,""t"":2861},{""x"":585,""y"":347,""dx"":94,""dy"":66,""t"":2894},{""x"":600,""y"":334,""dx"":109,""dy"":53,""t"":2928},{""x"":569,""y"":319,""dx"":78,""dy"":38,""t"":2961}],[{""x"":1320,""y"":550,""dx"":-131,""dy"":269,""t"":4016},{""x"":1317,""y"":578,""dx"":-134,""dy"":297,""t"":4050},{""x"":1319,""y"":583,""dx"":-132,""dy"":302,""t"":4085},{""x"":1325,""y"":566,""dx"":-126,""dy"":285,""t"":4117},{""x"":1325,""y"":559,""dx"":-126,""dy"":278,""t"":4152},{""x"":1319,""y"":550,""dx"":-132,""dy"":269,""t"":4186},{""x"":1333,""y"":546,""dx"":-118,""dy"":265,""t"":4220},{""x"":1344,""y"":542,""dx"":-107,""dy"":261,""t"":4251},{""x"":1334,""y"":531,""dx"":-117,""dy"":250,""t"":4288},{""x"":1333,""y"":542,""dx"":-118,""dy"":261,""t"":4322},{""x"":1327,""y"":528,""dx"":-124,""dy"":247,""t"":4356},{""x"":1330,""y"":541,""dx"":-121,""dy"":260,""t"":4390},{""x"":1333,""y"":539,""dx"":-118,""dy"":258,""t"":4424},{""x"":1321,""y"":547,""dx"":-130,""dy"":266,""t"":4458},{""x"":1312,""y"":538,""dx"":-139,""dy"":257,""t"":4491},{""x"":1304,""y"":530,""dx"":-147,""dy"":249,""t"":4526},{""x"":1309,""y"":551,""dx"":-142,""dy"":270,""t"":4559},{""x"":1302,""y"":556,""dx"":-149,""dy"":275,""t"":4594},{""x"":1307,""y"":543,""dx"":-144,""dy"":262,""t"":4628},{""x"":1311,""y"":532,""dx"":-140,""dy"":251,""t"":4661},{""x"":1329,""y"":554,""dx"":-122,""dy"":273,""t"":4696},{""x"":1344,""y"":557,""dx"":-107,""dy"":276,""t"":4730},{""x"":1355,""y"":545,""dx"":-96,""dy"":264,""t"":4764},{""x"":1367,""y"":532,""dx"":-84,""dy"":251,""t"":4798},{""x"":1346,""y"":527,""dx"":-105,""dy"":246,""t"":4832},{""x"":1326,""y"":520,""dx"":-125,""dy"":239,""t"":4867},{""x"":1309,""y"":521,""dx"":-142,""dy"":240,""t"":4900},{""x"":1338,""y"":515,""dx"":-113,""dy"":234,""t"":4933},{""x"":1358,""y"":511,""dx"":-93,""dy"":230,""t"":4968},{""x"":1339,""y"":496,""dx"":-112,""dy"":215,""t"":5002},{""x"":1316,""y"":500,""dx"":-135,""dy"":219,""t"":5036},{""x"":1301,""y"":500,""dx"":-150,""dy"":219,""t"":5069},{""x"":1271,""y"":496,""dx"":-180,""dy"":215,""t"":5104},{""x"":1271,""y"":507,""dx"":-180,""dy"":226,""t"":5138},{""x"":1279,""y"":523,""dx"":-172,""dy"":242,""t"":5173},{""x"":1263,""y"":501,""dx"":-188,""dy"":220,""t"":5206},{""x"":1267,""y"":502,""dx"":-184,""dy"":221,""t"":5240},{""x"":1263,""y"":502,""dx"":-188,""dy"":221,""t"":5274},{""x"":1255,""y"":516,""dx"":-196,""dy"":235,""t"":5309},{""x"":1231,""y"":520,""dx"":-220,""dy"":239,""t"":5342},{""x"":1234,""y"":518,""dx"":-217,""dy"":237,""t"":5377},{""x"":1223,""y"":527,""dx"":-228,""dy"":246,""t"":5410},{""x"":1229,""y"":529,""dx"":-222,""dy"":248,""t"":5446},{""x"":1234,""y"":526,""dx"":-217,""dy"":245,""t"":5478},{""x"":1212,""y"":524,""dx"":-239,""dy"":243,""t"":5511},{""x"":1209,""y"":524,""dx"":-242,""dy"":243,""t"":5546},{""x"":1224,""y"":514,""dx"":-227,""dy"":233,""t"":5580},{""x"":1224,""y"":506,""dx"":-227,""dy"":225,""t"":5613},{""x"":1220,""y"":494,""dx"":-231,""dy"":213,""t"":5649},{""x"":1224,""y"":493,""dx"":-227,""dy"":212,""t"":5682},{""x"":1227,""y"":494,""dx"":-224,""dy"":213,""t"":5716},{""x"":1216,""y"":491,""dx"":-235,""dy"":210,""t"":5751},{""x"":1201,""y"":498,""dx"":-250,""dy"":217,""t"":5784},{""x"":1217,""y"":511,""dx"":-234,""dy"":230,""t"":5818},{""x"":1208,""y"":509,""dx"":-243,""dy"":228,""t"":5852},{""x"":1220,""y"":506,""dx"":-231,""dy"":225,""t"":5884},{""x"":1231,""y"":512,""dx"":-220,""dy"":231,""t"":5920},{""x"":1223,""y"":500,""dx"":-228,""dy"":219,""t"":5955},{""x"":1236,""y"":509,""dx"":-215,""dy"":228,""t"":5988}],[{""x"":928,""y"":606,""dx"":-43,""dy"":55,""t"":7008},{""x"":927,""y"":618,""dx"":-44,""dy"":67,""t"":7042},{""x"":943,""y"":610,""dx"":-28,""dy"":59,""t"":7076},{""x"":967,""y"":616,""dx"":-4,""dy"":65,""t"":7109},{""x"":974,""y"":630,""dx"":3,""dy"":79,""t"":7144},{""x"":973,""y"":644,""dx"":2,""dy"":93,""t"":7179},{""x"":980,""y"":650,""dx"":9,""dy"":99,""t"":7213},{""x"":983,""y"":663,""dx"":12,""dy"":112,""t"":7246},{""x"":978,""y"":678,""dx"":7,""dy"":127,""t"":7280},{""x"":976,""y"":677,""dx"":5,""dy"":126,""t"":7315},{""x"":971,""y"":663,""dx"":0,""dy"":112,""t"":7347},{""x"":958,""y"":672,""dx"":-13,""dy"":121,""t"":7382},{""x"":957,""y"":666,""dx"":-14,""dy"":115,""t"":7417},{""x"":952,""y"":668,""dx"":-19,""dy"":117,""t"":7450},{""x"":950,""y"":675,""dx"":-21,""dy"":124,""t"":7484},{""x"":958,""y"":673,""dx"":-13,""dy"":122,""t"":7518},{""x"":966,""y"":676,""dx"":-5,""dy"":125,""t"":7552},{""x"":966,""y"":684,""dx"":-5,""dy"":133,""t"":7586},{""x"":972,""y"":681,""dx"":1,""dy"":130,""t"":7620},{""x"":962,""y"":686,""dx"":-9,""dy"":135,""t"":7654},{""x"":962,""y"":683,""dx"":-9,""dy"":132,""t"":7689},{""x"":963,""y"":683,""dx"":-8,""dy"":132,""t"":7721},{""x"":962,""y"":689,""dx"":-9,""dy"":138,""t"":7755},{""x"":966,""y"":694,""dx"":-5,""dy"":143,""t"":7790},{""x"":961,""y"":704,""dx"":-10,""dy"":153,""t"":7825},{""x"":957,""y"":712,""dx"":-14,""dy"":161,""t"":7856},{""x"":964,""y"":704,""dx"":-7,""dy"":153,""t"":7892},{""x"":957,""y"":702,""dx"":-14,""dy"":151,""t"":7927},{""x"":949,""y"":692,""dx"":-22,""dy"":141,""t"":7959},{""x"":940,""y"":695,""dx"":-31,""dy"":144,""t"":7994},{""x"":959,""y"":718,""dx"":-12,""dy"":167,""t"":8027},{""x"":989,""y"":735,""dx"":18,""dy"":184,""t"":8062},{""x"":1013,""y"":760,""dx"":42,""dy"":209,""t"":8096},{""x"":1005,""y"":745,""dx"":34,""dy"":194,""t"":8131},{""x"":1006,""y"":716,""dx"":35,""dy"":165,""t"":8164},{""x"":1000,""y"":685,""dx"":29,""dy"":134,""t"":8197},{""x"":1005,""y"":690,""dx"":34,""dy"":139,""t"":8232},{""x"":1009,""y"":695,""dx"":38,""dy"":144,""t"":8263},{""x"":1018,""y"":682,""dx"":47,""dy"":131,""t"":8301},{""x"":1015,""y"":674,""dx"":44,""dy"":123,""t"":8334},{""x"":1029,""y"":685,""dx"":58,""dy"":134,""t"":8368},{""x"":1021,""y"":668,""dx"":50,""dy"":117,""t"":8401},{""x"":1024,""y"":628,""dx"":53,""dy"":77,""t"":8437},{""x"":1030,""y"":604,""dx"":59,""dy"":53,""t"":8470},{""x"":1022,""y"":592,""dx"":51,""dy"":41,""t"":8504},{""x"":1018,""y"":575,""dx"":47,""dy"":24,""t"":8538},{""x"":1026,""y"":557,""dx"":55,""dy"":6,""t"":8571},{""x"":1000,""y"":565,""dx"":29,""dy"":14,""t"":8606},{""x"":995,""y"":570,""dx"":24,""dy"":19,""t"":8640},{""x"":991,""y"":580,""dx"":20,""dy"":29,""t"":8674},{""x"":984,""y"":587,""dx"":13,""dy"":36,""t"":8708},{""x"":1002,""y"":581,""dx"":31,""dy"":30,""t"":8741},{""x"":988,""y"":605,""dx"":17,""dy"":54,""t"":8776},{""x"":977,""y"":621,""dx"":6,""dy"":70,""t"":8810},{""x"":974,""y"":624,""dx"":3,""dy"":73,""t"":8845},{""x"":968,""y"":625,""dx"":-3,""dy"":74,""t"":8878},{""x"":970,""y"":626,""dx"":-1,""dy"":75,""t"":8912},{""x"":977,""y"":628,""dx"":6,""dy"":77,""t"":8946},{""x"":988,""y"":637,""dx"":17,""dy"":86,""t"":8980}],[{""x"":659,""y"":796,""dx"":168,""dy"":-25,""t"":10000},{""x"":670,""y"":786,""dx"":179,""dy"":-35,""t"":10078},{""x"":672,""y"":787,""dx"":181,""dy"":-34,""t"":10107},{""x"":669,""y"":789,""dx"":178,""dy"":-32,""t"":10136},{""x"":681,""y"":782,""dx"":190,""dy"":-39,""t"":10170},{""x"":690,""y"":759,""dx"":199,""dy"":-62,""t"":10204},{""x"":679,""y"":755,""dx"":188,""dy"":-66,""t"":10239},{""x"":667,""y"":751,""dx"":176,""dy"":-70,""t"":10272},{""x"":670,""y"":742,""dx"":179,""dy"":-79,""t"":10306},{""x"":649,""y"":729,""dx"":158,""dy"":-92,""t"":10340},{""x"":633,""y"":731,""dx"":142,""dy"":-90,""t"":10375},{""x"":628,""y"":733,""dx"":137,""dy"":-88,""t"":10408},{""x"":629,""y"":736,""dx"":138,""dy"":-85,""t"":10442},{""x"":634,""y"":725,""dx"":143,""dy"":-96,""t"":10475},{""x"":639,""y"":740,""dx"":148,""dy"":-81,""t"":10510},{""x"":631,""y"":754,""dx"":140,""dy"":-67,""t"":10543},{""x"":637,""y"":742,""dx"":146,""dy"":-79,""t"":10577},{""x"":639,""y"":742,""dx"":148,""dy"":-79,""t"":10611},{""x"":648,""y"":740,""dx"":157,""dy"":-81,""t"":10646},{""x"":645,""y"":753,""dx"":154,""dy"":-68,""t"":10680},{""x"":647,""y"":771,""dx"":156,""dy"":-50,""t"":10713},{""x"":655,""y"":784,""dx"":164,""dy"":-37,""t"":10748},{""x"":654,""y"":772,""dx"":163,""dy"":-49,""t"":10782},{""x"":652,""y"":771,""dx"":161,""dy"":-50,""t"":10816},{""x"":650,""y"":767,""dx"":159,""dy"":-54,""t"":10850},{""x"":656,""y"":760,""dx"":165,""dy"":-61,""t"":10884},{""x"":633,""y"":746,""dx"":142,""dy"":-75,""t"":10918},{""x"":622,""y"":754,""dx"":131,""dy"":-67,""t"":10952},{""x"":613,""y"":744,""dx"":122,""dy"":-77,""t"":10985},{""x"":619,""y"":738,""dx"":128,""dy"":-83,""t"":11019},{""x"":622,""y"":752,""dx"":131,""dy"":-69,""t"":11055},{""x"":628,""y"":744,""dx"":137,""dy"":-77,""t"":11089},{""x"":630,""y"":748,""dx"":139,""dy"":-73,""t"":11121},{""x"":630,""y"":744,""dx"":139,""dy"":-77,""t"":11156},{""x"":631,""y"":734,""dx"":140,""dy"":-87,""t"":11191},{""x"":636,""y"":728,""dx"":145,""dy"":-93,""t"":11224},{""x"":637,""y"":728,""dx"":146,""dy"":-93,""t"":11258},{""x"":640,""y"":740,""dx"":149,""dy"":-81,""t"":11293},{""x"":637,""y"":753,""dx"":146,""dy"":-68,""t"":11327},{""x"":635,""y"":753,""dx"":144,""dy"":-68,""t"":11361},{""x"":634,""y"":752,""dx"":143,""dy"":-69,""t"":11392},{""x"":632,""y"":759,""dx"":141,""dy"":-62,""t"":11428},{""x"":640,""y"":755,""dx"":149,""dy"":-66,""t"":11463},{""x"":638,""y"":766,""dx"":147,""dy"":-55,""t"":11496},{""x"":633,""y"":762,""dx"":142,""dy"":-59,""t"":11529},{""x"":621,""y"":765,""dx"":130,""dy"":-56,""t"":11563},{""x"":622,""y"":773,""dx"":131,""dy"":-48,""t"":11599},{""x"":635,""y"":770,""dx"":144,""dy"":-51,""t"":11631},{""x"":649,""y"":775,""dx"":158,""dy"":-46,""t"":11667},{""x"":641,""y"":780,""dx"":150,""dy"":-41,""t"":11699},{""x"":641,""y"":785,""dx"":150,""dy"":-36,""t"":11734},{""x"":643,""y"":801,""dx"":152,""dy"":-20,""t"":11768},{""x"":646,""y"":814,""dx"":155,""dy"":-7,""t"":11799},{""x"":643,""y"":805,""dx"":152,""dy"":-16,""t"":11836},{""x"":662,""y"":795,""dx"":171,""dy"":-26,""t"":11870},{""x"":657,""y"":784,""dx"":166,""dy"":-37,""t"":11904},{""x"":648,""y"":773,""dx"":157,""dy"":-48,""t"":11938},{""x"":661,""y"":792,""dx"":170,""dy"":-29,""t"":11972},{""x"":663,""y"":785,""dx"":172,""dy"":-36,""t"":12006}],[{""x"":1467,""y"":766,""dx"":16,""dy"":-55,""t"":13026},{""x"":1453,""y"":760,""dx"":2,""dy"":-61,""t"":13060},{""x"":1434,""y"":761,""dx"":-17,""dy"":-60,""t"":13093},{""x"":1427,""y"":766,""dx"":-24,""dy"":-55,""t"":13128},{""x"":1436,""y"":753,""dx"":-15,""dy"":-68,""t"":13162},{""x"":1432,""y"":764,""dx"":-19,""dy"":-57,""t"":13196},{""x"":1438,""y"":760,""dx"":-13,""dy"":-61,""t"":13230},{""x"":1448,""y"":756,""dx"":-3,""dy"":-65,""t"":13264},{""x"":1450,""y"":757,""dx"":-1,""dy"":-64,""t"":13298},{""x"":1461,""y"":752,""dx"":10,""dy"":-69,""t"":13331},{""x"":1464,""y"":750,""dx"":13,""dy"":-71,""t"":13367},{""x"":1466,""y"":747,""dx"":15,""dy"":-74,""t"":13397},{""x"":1470,""y"":735,""dx"":19,""dy"":-86,""t"":13434},{""x"":1471,""y"":730,""dx"":20,""dy"":-91,""t"":13467},{""x"":1477,""y"":727,""dx"":26,""dy"":-94,""t"":13502},{""x"":1480,""y"":730,""dx"":29,""dy"":-91,""t"":13537},{""x"":1479,""y"":729,""dx"":28,""dy"":-92,""t"":13571},{""x"":1483,""y"":719,""dx"":32,""dy"":-102,""t"":13604},{""x"":1490,""y"":723,""dx"":39,""dy"":-98,""t"":13638},{""x"":1491,""y"":727,""dx"":40,""dy"":-94,""t"":13672},{""x"":1493,""y"":726,""dx"":42,""dy"":-95,""t"":13706},{""x"":1487,""y"":735,""dx"":36,""dy"":-86,""t"":13741},{""x"":1489,""y"":740,""dx"":38,""dy"":-81,""t"":13775},{""x"":1484,""y"":743,""dx"":33,""dy"":-78,""t"":13807},{""x"":1478,""y"":756,""dx"":27,""dy"":-65,""t"":13841},{""x"":1470,""y"":752,""dx"":19,""dy"":-69,""t"":13876},{""x"":1472,""y"":747,""dx"":21,""dy"":-74,""t"":13910},{""x"":1472,""y"":748,""dx"":21,""dy"":-73,""t"":13944},{""x"":1474,""y"":751,""dx"":23,""dy"":-70,""t"":13978},{""x"":1474,""y"":752,""dx"":23,""dy"":-69,""t"":14013},{""x"":1469,""y"":761,""dx"":18,""dy"":-60,""t"":14047},{""x"":1463,""y"":768,""dx"":12,""dy"":-53,""t"":14080},{""x"":1457,""y"":771,""dx"":6,""dy"":-50,""t"":14114},{""x"":1443,""y"":786,""dx"":-8,""dy"":-35,""t"":14148},{""x"":1439,""y"":780,""dx"":-12,""dy"":-41,""t"":14182},{""x"":1438,""y"":769,""dx"":-13,""dy"":-52,""t"":14216},{""x"":1443,""y"":772,""dx"":-8,""dy"":-49,""t"":14249},{""x"":1452,""y"":769,""dx"":1,""dy"":-52,""t"":14284},{""x"":1460,""y"":764,""dx"":9,""dy"":-57,""t"":14318},{""x"":1466,""y"":755,""dx"":15,""dy"":-66,""t"":14352},{""x"":1458,""y"":757,""dx"":7,""dy"":-64,""t"":14385},{""x"":1459,""y"":763,""dx"":8,""dy"":-58,""t"":14419},{""x"":1459,""y"":759,""dx"":8,""dy"":-62,""t"":14454},{""x"":1463,""y"":757,""dx"":12,""dy"":-64,""t"":14488},{""x"":1466,""y"":763,""dx"":15,""dy"":-58,""t"":14522},{""x"":1469,""y"":768,""dx"":18,""dy"":-53,""t"":14554},{""x"":1474,""y"":765,""dx"":23,""dy"":-56,""t"":14590},{""x"":1478,""y"":766,""dx"":27,""dy"":-55,""t"":14624},{""x"":1477,""y"":765,""dx"":26,""dy"":-56,""t"":14658},{""x"":1477,""y"":765,""dx"":26,""dy"":-56,""t"":14693},{""x"":1467,""y"":757,""dx"":16,""dy"":-64,""t"":14727},{""x"":1469,""y"":768,""dx"":18,""dy"":-53,""t"":14760},{""x"":1469,""y"":772,""dx"":18,""dy"":-49,""t"":14794},{""x"":1469,""y"":768,""dx"":18,""dy"":-53,""t"":14829},{""x"":1476,""y"":770,""dx"":25,""dy"":-51,""t"":14863},{""x"":1474,""y"":771,""dx"":23,""dy"":-50,""t"":14896},{""x"":1470,""y"":766,""dx"":19,""dy"":-55,""t"":14930},{""x"":1467,""y"":762,""dx"":16,""dy"":-59,""t"":14962},{""x"":1465,""y"":752,""dx"":14,""dy"":-69,""t"":14998}]]","[86.4406779661017,0,98.30508474576271,98.30508474576271,100]","[{""x"":-6.406779661016949,""y"":92.79661016949153,""r"":77.22410743620907},{""x"":-166.84745762711864,""y"":244.11864406779662,""r"":53.12348955217943},{""x"":9.084745762711865,""y"":105.8135593220339,""r"":42.4169127158446},{""x"":153.15254237288136,""y"":-60.08474576271186,""r"":23.879214637374236},{""x"":14.186440677966102,""y"":-65.55932203389831,""r"":15.196737202537514}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.31","validate","","","","","","","","","","",""
