"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","stimulus","load_time","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","ans","ISI","size","shapeORcolor","webgazer_data","webgazer_targets","webgazer_targets_data","correct","response_target","response_answer"
"true","fullscreen","0","1725","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","1729","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","10326","0.0-2.0-0.0","","","","","8595","{""name"":""张小雨"",""age"":""23""}","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","11990","0.0-2.0-1.0","","","","","1663","{""sex"":""女""}","[0]","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","4","12742","0.0-3.0","","","","","749"," ","","<p>实验说明：该实验根据颜色和形状各有两组，每组实验开始前会有一个眼动校准。</p><p>按""space""键继续。</p>","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","5","21557","0.0-4.0","","","","","","","","","1462","","","","","","","","","","","","","","","",""
"","html-button-response","6","22845","0.0-5.0-0.0","","","","","1286","0","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","7","35788","0.0-5.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","8","36389","0.0-5.0-2.0","","","","","601","0","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","",""
"","webgazer-validate","9","53837","0.0-5.0-3.0","","","","","","","","","","[[{""x"":471,""y"":189,""dx"":-20,""dy"":-92,""t"":970},{""x"":485,""y"":197,""dx"":-6,""dy"":-84,""t"":990},{""x"":454,""y"":188,""dx"":-37,""dy"":-93,""t"":1024},{""x"":464,""y"":179,""dx"":-27,""dy"":-102,""t"":1058},{""x"":472,""y"":171,""dx"":-19,""dy"":-110,""t"":1093},{""x"":462,""y"":170,""dx"":-29,""dy"":-111,""t"":1125},{""x"":470,""y"":173,""dx"":-21,""dy"":-108,""t"":1159},{""x"":477,""y"":177,""dx"":-14,""dy"":-104,""t"":1194},{""x"":492,""y"":196,""dx"":1,""dy"":-85,""t"":1228},{""x"":493,""y"":203,""dx"":2,""dy"":-78,""t"":1262},{""x"":502,""y"":198,""dx"":11,""dy"":-83,""t"":1295},{""x"":497,""y"":196,""dx"":6,""dy"":-85,""t"":1329},{""x"":513,""y"":203,""dx"":22,""dy"":-78,""t"":1364},{""x"":519,""y"":213,""dx"":28,""dy"":-68,""t"":1397},{""x"":516,""y"":213,""dx"":25,""dy"":-68,""t"":1433},{""x"":506,""y"":207,""dx"":15,""dy"":-74,""t"":1465},{""x"":492,""y"":204,""dx"":1,""dy"":-77,""t"":1500},{""x"":484,""y"":215,""dx"":-7,""dy"":-66,""t"":1534},{""x"":484,""y"":224,""dx"":-7,""dy"":-57,""t"":1568},{""x"":486,""y"":224,""dx"":-5,""dy"":-57,""t"":1602},{""x"":478,""y"":207,""dx"":-13,""dy"":-74,""t"":1637},{""x"":484,""y"":220,""dx"":-7,""dy"":-61,""t"":1668},{""x"":497,""y"":237,""dx"":6,""dy"":-44,""t"":1704},{""x"":489,""y"":242,""dx"":-2,""dy"":-39,""t"":1739},{""x"":480,""y"":239,""dx"":-11,""dy"":-42,""t"":1772},{""x"":483,""y"":234,""dx"":-8,""dy"":-47,""t"":1806},{""x"":486,""y"":245,""dx"":-5,""dy"":-36,""t"":1841},{""x"":491,""y"":242,""dx"":0,""dy"":-39,""t"":1873},{""x"":496,""y"":232,""dx"":5,""dy"":-49,""t"":1909},{""x"":488,""y"":235,""dx"":-3,""dy"":-46,""t"":1942},{""x"":490,""y"":221,""dx"":-1,""dy"":-60,""t"":1976},{""x"":468,""y"":203,""dx"":-23,""dy"":-78,""t"":2010},{""x"":470,""y"":217,""dx"":-21,""dy"":-64,""t"":2044},{""x"":446,""y"":182,""dx"":-45,""dy"":-99,""t"":2076},{""x"":452,""y"":201,""dx"":-39,""dy"":-80,""t"":2113},{""x"":470,""y"":197,""dx"":-21,""dy"":-84,""t"":2146},{""x"":474,""y"":212,""dx"":-17,""dy"":-69,""t"":2180},{""x"":477,""y"":214,""dx"":-14,""dy"":-67,""t"":2215},{""x"":473,""y"":243,""dx"":-18,""dy"":-38,""t"":2248},{""x"":465,""y"":246,""dx"":-26,""dy"":-35,""t"":2282},{""x"":471,""y"":273,""dx"":-20,""dy"":-8,""t"":2315},{""x"":473,""y"":235,""dx"":-18,""dy"":-46,""t"":2350},{""x"":469,""y"":232,""dx"":-22,""dy"":-49,""t"":2385},{""x"":470,""y"":226,""dx"":-21,""dy"":-55,""t"":2420},{""x"":458,""y"":214,""dx"":-33,""dy"":-67,""t"":2453},{""x"":443,""y"":217,""dx"":-48,""dy"":-64,""t"":2487},{""x"":448,""y"":218,""dx"":-43,""dy"":-63,""t"":2520},{""x"":451,""y"":233,""dx"":-40,""dy"":-48,""t"":2555},{""x"":460,""y"":248,""dx"":-31,""dy"":-33,""t"":2589},{""x"":462,""y"":252,""dx"":-29,""dy"":-29,""t"":2622},{""x"":481,""y"":260,""dx"":-10,""dy"":-21,""t"":2657},{""x"":492,""y"":255,""dx"":1,""dy"":-26,""t"":2690},{""x"":506,""y"":255,""dx"":15,""dy"":-26,""t"":2724},{""x"":497,""y"":242,""dx"":6,""dy"":-39,""t"":2758},{""x"":507,""y"":254,""dx"":16,""dy"":-27,""t"":2792},{""x"":523,""y"":270,""dx"":32,""dy"":-11,""t"":2826},{""x"":530,""y"":275,""dx"":39,""dy"":-6,""t"":2860},{""x"":522,""y"":280,""dx"":31,""dy"":-1,""t"":2894},{""x"":519,""y"":267,""dx"":28,""dy"":-14,""t"":2928},{""x"":505,""y"":263,""dx"":14,""dy"":-18,""t"":2963}],[{""x"":1530,""y"":276,""dx"":79,""dy"":-5,""t"":3982},{""x"":1528,""y"":271,""dx"":77,""dy"":-10,""t"":4016},{""x"":1514,""y"":248,""dx"":63,""dy"":-33,""t"":4051},{""x"":1512,""y"":230,""dx"":61,""dy"":-51,""t"":4084},{""x"":1511,""y"":217,""dx"":60,""dy"":-64,""t"":4118},{""x"":1516,""y"":204,""dx"":65,""dy"":-77,""t"":4152},{""x"":1523,""y"":215,""dx"":72,""dy"":-66,""t"":4187},{""x"":1553,""y"":267,""dx"":102,""dy"":-14,""t"":4221},{""x"":1548,""y"":275,""dx"":97,""dy"":-6,""t"":4255},{""x"":1568,""y"":279,""dx"":117,""dy"":-2,""t"":4288},{""x"":1582,""y"":284,""dx"":131,""dy"":3,""t"":4324},{""x"":1578,""y"":274,""dx"":127,""dy"":-7,""t"":4357},{""x"":1581,""y"":286,""dx"":130,""dy"":5,""t"":4391},{""x"":1570,""y"":268,""dx"":119,""dy"":-13,""t"":4424},{""x"":1573,""y"":262,""dx"":122,""dy"":-19,""t"":4458},{""x"":1572,""y"":255,""dx"":121,""dy"":-26,""t"":4493},{""x"":1561,""y"":246,""dx"":110,""dy"":-35,""t"":4526},{""x"":1558,""y"":252,""dx"":107,""dy"":-29,""t"":4559},{""x"":1557,""y"":244,""dx"":106,""dy"":-37,""t"":4594},{""x"":1547,""y"":232,""dx"":96,""dy"":-49,""t"":4628},{""x"":1547,""y"":269,""dx"":96,""dy"":-12,""t"":4663},{""x"":1542,""y"":254,""dx"":91,""dy"":-27,""t"":4696},{""x"":1547,""y"":267,""dx"":96,""dy"":-14,""t"":4730},{""x"":1557,""y"":276,""dx"":106,""dy"":-5,""t"":4765},{""x"":1565,""y"":284,""dx"":114,""dy"":3,""t"":4799},{""x"":1571,""y"":289,""dx"":120,""dy"":8,""t"":4832},{""x"":1583,""y"":305,""dx"":132,""dy"":24,""t"":4866},{""x"":1586,""y"":316,""dx"":135,""dy"":35,""t"":4900},{""x"":1579,""y"":299,""dx"":128,""dy"":18,""t"":4934},{""x"":1565,""y"":297,""dx"":114,""dy"":16,""t"":4968},{""x"":1568,""y"":309,""dx"":117,""dy"":28,""t"":5001},{""x"":1558,""y"":299,""dx"":107,""dy"":18,""t"":5036},{""x"":1554,""y"":307,""dx"":103,""dy"":26,""t"":5071},{""x"":1544,""y"":318,""dx"":93,""dy"":37,""t"":5104},{""x"":1546,""y"":332,""dx"":95,""dy"":51,""t"":5138},{""x"":1542,""y"":330,""dx"":91,""dy"":49,""t"":5173},{""x"":1550,""y"":336,""dx"":99,""dy"":55,""t"":5206},{""x"":1557,""y"":341,""dx"":106,""dy"":60,""t"":5238},{""x"":1566,""y"":345,""dx"":115,""dy"":64,""t"":5274},{""x"":1552,""y"":329,""dx"":101,""dy"":48,""t"":5309},{""x"":1558,""y"":341,""dx"":107,""dy"":60,""t"":5342},{""x"":1560,""y"":331,""dx"":109,""dy"":50,""t"":5375},{""x"":1558,""y"":309,""dx"":107,""dy"":28,""t"":5411},{""x"":1561,""y"":292,""dx"":110,""dy"":11,""t"":5444},{""x"":1544,""y"":306,""dx"":93,""dy"":25,""t"":5478},{""x"":1546,""y"":304,""dx"":95,""dy"":23,""t"":5512},{""x"":1536,""y"":302,""dx"":85,""dy"":21,""t"":5545},{""x"":1539,""y"":303,""dx"":88,""dy"":22,""t"":5581},{""x"":1545,""y"":302,""dx"":94,""dy"":21,""t"":5614},{""x"":1550,""y"":302,""dx"":99,""dy"":21,""t"":5646},{""x"":1546,""y"":308,""dx"":95,""dy"":27,""t"":5682},{""x"":1544,""y"":320,""dx"":93,""dy"":39,""t"":5716},{""x"":1551,""y"":332,""dx"":100,""dy"":51,""t"":5750},{""x"":1554,""y"":330,""dx"":103,""dy"":49,""t"":5784},{""x"":1564,""y"":333,""dx"":113,""dy"":52,""t"":5818},{""x"":1563,""y"":337,""dx"":112,""dy"":56,""t"":5852},{""x"":1572,""y"":336,""dx"":121,""dy"":55,""t"":5886},{""x"":1541,""y"":359,""dx"":90,""dy"":78,""t"":5920},{""x"":1381,""y"":365,""dx"":-70,""dy"":84,""t"":5954},{""x"":1271,""y"":374,""dx"":-180,""dy"":93,""t"":5989}],[{""x"":1055,""y"":359,""dx"":84,""dy"":-192,""t"":7008},{""x"":1038,""y"":370,""dx"":67,""dy"":-181,""t"":7041},{""x"":1033,""y"":363,""dx"":62,""dy"":-188,""t"":7076},{""x"":1082,""y"":375,""dx"":111,""dy"":-176,""t"":7109},{""x"":1080,""y"":388,""dx"":109,""dy"":-163,""t"":7145},{""x"":1072,""y"":412,""dx"":101,""dy"":-139,""t"":7178},{""x"":1062,""y"":396,""dx"":91,""dy"":-155,""t"":7213},{""x"":1046,""y"":406,""dx"":75,""dy"":-145,""t"":7244},{""x"":1043,""y"":386,""dx"":72,""dy"":-165,""t"":7280},{""x"":1038,""y"":410,""dx"":67,""dy"":-141,""t"":7314},{""x"":1032,""y"":396,""dx"":61,""dy"":-155,""t"":7349},{""x"":1021,""y"":381,""dx"":50,""dy"":-170,""t"":7383},{""x"":1014,""y"":377,""dx"":43,""dy"":-174,""t"":7415},{""x"":1008,""y"":392,""dx"":37,""dy"":-159,""t"":7450},{""x"":1032,""y"":394,""dx"":61,""dy"":-157,""t"":7484},{""x"":1042,""y"":382,""dx"":71,""dy"":-169,""t"":7519},{""x"":1012,""y"":383,""dx"":41,""dy"":-168,""t"":7552},{""x"":1053,""y"":425,""dx"":82,""dy"":-126,""t"":7585},{""x"":1055,""y"":428,""dx"":84,""dy"":-123,""t"":7620},{""x"":1059,""y"":421,""dx"":88,""dy"":-130,""t"":7654},{""x"":1062,""y"":400,""dx"":91,""dy"":-151,""t"":7689},{""x"":1061,""y"":403,""dx"":90,""dy"":-148,""t"":7724},{""x"":1060,""y"":399,""dx"":89,""dy"":-152,""t"":7755},{""x"":1106,""y"":444,""dx"":135,""dy"":-107,""t"":7790},{""x"":1085,""y"":410,""dx"":114,""dy"":-141,""t"":7824},{""x"":1118,""y"":461,""dx"":147,""dy"":-90,""t"":7858},{""x"":1093,""y"":436,""dx"":122,""dy"":-115,""t"":7892},{""x"":1111,""y"":487,""dx"":140,""dy"":-64,""t"":7926},{""x"":1113,""y"":488,""dx"":142,""dy"":-63,""t"":7960},{""x"":1109,""y"":523,""dx"":138,""dy"":-28,""t"":7995},{""x"":1081,""y"":491,""dx"":110,""dy"":-60,""t"":8028},{""x"":1105,""y"":557,""dx"":134,""dy"":6,""t"":8063},{""x"":1075,""y"":527,""dx"":104,""dy"":-24,""t"":8097},{""x"":1078,""y"":483,""dx"":107,""dy"":-68,""t"":8131},{""x"":1084,""y"":477,""dx"":113,""dy"":-74,""t"":8165},{""x"":1080,""y"":479,""dx"":109,""dy"":-72,""t"":8198},{""x"":1049,""y"":442,""dx"":78,""dy"":-109,""t"":8233},{""x"":1031,""y"":431,""dx"":60,""dy"":-120,""t"":8266},{""x"":1019,""y"":403,""dx"":48,""dy"":-148,""t"":8301},{""x"":1020,""y"":402,""dx"":49,""dy"":-149,""t"":8334},{""x"":1015,""y"":392,""dx"":44,""dy"":-159,""t"":8368},{""x"":1043,""y"":434,""dx"":72,""dy"":-117,""t"":8403},{""x"":1040,""y"":422,""dx"":69,""dy"":-129,""t"":8436},{""x"":1027,""y"":437,""dx"":56,""dy"":-114,""t"":8469},{""x"":1014,""y"":400,""dx"":43,""dy"":-151,""t"":8504},{""x"":1060,""y"":457,""dx"":89,""dy"":-94,""t"":8538},{""x"":1042,""y"":449,""dx"":71,""dy"":-102,""t"":8572},{""x"":1073,""y"":485,""dx"":102,""dy"":-66,""t"":8606},{""x"":1044,""y"":462,""dx"":73,""dy"":-89,""t"":8640},{""x"":1038,""y"":465,""dx"":67,""dy"":-86,""t"":8674},{""x"":1045,""y"":472,""dx"":74,""dy"":-79,""t"":8709},{""x"":1020,""y"":445,""dx"":49,""dy"":-106,""t"":8743},{""x"":1012,""y"":440,""dx"":41,""dy"":-111,""t"":8776},{""x"":1005,""y"":437,""dx"":34,""dy"":-114,""t"":8807},{""x"":1004,""y"":459,""dx"":33,""dy"":-92,""t"":8843},{""x"":1018,""y"":435,""dx"":47,""dy"":-116,""t"":8879},{""x"":1004,""y"":413,""dx"":33,""dy"":-138,""t"":8913},{""x"":1004,""y"":392,""dx"":33,""dy"":-159,""t"":8945},{""x"":1015,""y"":386,""dx"":44,""dy"":-165,""t"":8980},{""x"":936,""y"":387,""dx"":-35,""dy"":-164,""t"":9015}],[{""x"":545,""y"":614,""dx"":54,""dy"":-207,""t"":10034},{""x"":544,""y"":595,""dx"":53,""dy"":-226,""t"":10068},{""x"":552,""y"":582,""dx"":61,""dy"":-239,""t"":10102},{""x"":602,""y"":601,""dx"":111,""dy"":-220,""t"":10136},{""x"":584,""y"":581,""dx"":93,""dy"":-240,""t"":10171},{""x"":622,""y"":601,""dx"":131,""dy"":-220,""t"":10204},{""x"":617,""y"":596,""dx"":126,""dy"":-225,""t"":10239},{""x"":615,""y"":603,""dx"":124,""dy"":-218,""t"":10272},{""x"":622,""y"":593,""dx"":131,""dy"":-228,""t"":10305},{""x"":617,""y"":608,""dx"":126,""dy"":-213,""t"":10341},{""x"":586,""y"":585,""dx"":95,""dy"":-236,""t"":10375},{""x"":583,""y"":576,""dx"":92,""dy"":-245,""t"":10405},{""x"":584,""y"":581,""dx"":93,""dy"":-240,""t"":10442},{""x"":599,""y"":580,""dx"":108,""dy"":-241,""t"":10476},{""x"":597,""y"":583,""dx"":106,""dy"":-238,""t"":10511},{""x"":603,""y"":582,""dx"":112,""dy"":-239,""t"":10544},{""x"":584,""y"":581,""dx"":93,""dy"":-240,""t"":10578},{""x"":591,""y"":596,""dx"":100,""dy"":-225,""t"":10613},{""x"":595,""y"":627,""dx"":104,""dy"":-194,""t"":10646},{""x"":608,""y"":645,""dx"":117,""dy"":-176,""t"":10681},{""x"":606,""y"":656,""dx"":115,""dy"":-165,""t"":10714},{""x"":597,""y"":677,""dx"":106,""dy"":-144,""t"":10748},{""x"":607,""y"":705,""dx"":116,""dy"":-116,""t"":10783},{""x"":615,""y"":729,""dx"":124,""dy"":-92,""t"":10814},{""x"":598,""y"":734,""dx"":107,""dy"":-87,""t"":10849},{""x"":601,""y"":762,""dx"":110,""dy"":-59,""t"":10885},{""x"":608,""y"":773,""dx"":117,""dy"":-48,""t"":10920},{""x"":581,""y"":778,""dx"":90,""dy"":-43,""t"":10953},{""x"":564,""y"":753,""dx"":73,""dy"":-68,""t"":10986},{""x"":566,""y"":694,""dx"":75,""dy"":-127,""t"":11020},{""x"":568,""y"":697,""dx"":77,""dy"":-124,""t"":11054},{""x"":572,""y"":718,""dx"":81,""dy"":-103,""t"":11088},{""x"":577,""y"":729,""dx"":86,""dy"":-92,""t"":11122},{""x"":570,""y"":703,""dx"":79,""dy"":-118,""t"":11156},{""x"":570,""y"":705,""dx"":79,""dy"":-116,""t"":11190},{""x"":582,""y"":719,""dx"":91,""dy"":-102,""t"":11224},{""x"":583,""y"":734,""dx"":92,""dy"":-87,""t"":11259},{""x"":590,""y"":736,""dx"":99,""dy"":-85,""t"":11293},{""x"":587,""y"":745,""dx"":96,""dy"":-76,""t"":11327},{""x"":595,""y"":741,""dx"":104,""dy"":-80,""t"":11360},{""x"":596,""y"":747,""dx"":105,""dy"":-74,""t"":11395},{""x"":600,""y"":751,""dx"":109,""dy"":-70,""t"":11428},{""x"":610,""y"":700,""dx"":119,""dy"":-121,""t"":11462},{""x"":596,""y"":681,""dx"":105,""dy"":-140,""t"":11496},{""x"":614,""y"":707,""dx"":123,""dy"":-114,""t"":11530},{""x"":611,""y"":718,""dx"":120,""dy"":-103,""t"":11565},{""x"":636,""y"":744,""dx"":145,""dy"":-77,""t"":11599},{""x"":634,""y"":763,""dx"":143,""dy"":-58,""t"":11633},{""x"":601,""y"":734,""dx"":110,""dy"":-87,""t"":11666},{""x"":583,""y"":725,""dx"":92,""dy"":-96,""t"":11702},{""x"":574,""y"":716,""dx"":83,""dy"":-105,""t"":11734},{""x"":593,""y"":751,""dx"":102,""dy"":-70,""t"":11769},{""x"":567,""y"":719,""dx"":76,""dy"":-102,""t"":11802},{""x"":585,""y"":730,""dx"":94,""dy"":-91,""t"":11835},{""x"":579,""y"":689,""dx"":88,""dy"":-132,""t"":11870},{""x"":562,""y"":677,""dx"":71,""dy"":-144,""t"":11904},{""x"":594,""y"":705,""dx"":103,""dy"":-116,""t"":11937},{""x"":621,""y"":730,""dx"":130,""dy"":-91,""t"":11969},{""x"":608,""y"":699,""dx"":117,""dy"":-122,""t"":12006}],[{""x"":1491,""y"":643,""dx"":40,""dy"":-178,""t"":13026},{""x"":1513,""y"":667,""dx"":62,""dy"":-154,""t"":13060},{""x"":1529,""y"":671,""dx"":78,""dy"":-150,""t"":13094},{""x"":1556,""y"":704,""dx"":105,""dy"":-117,""t"":13128},{""x"":1573,""y"":723,""dx"":122,""dy"":-98,""t"":13162},{""x"":1555,""y"":712,""dx"":104,""dy"":-109,""t"":13195},{""x"":1529,""y"":715,""dx"":78,""dy"":-106,""t"":13231},{""x"":1549,""y"":714,""dx"":98,""dy"":-107,""t"":13264},{""x"":1528,""y"":694,""dx"":77,""dy"":-127,""t"":13298},{""x"":1545,""y"":715,""dx"":94,""dy"":-106,""t"":13332},{""x"":1525,""y"":707,""dx"":74,""dy"":-114,""t"":13366},{""x"":1488,""y"":697,""dx"":37,""dy"":-124,""t"":13401},{""x"":1503,""y"":717,""dx"":52,""dy"":-104,""t"":13435},{""x"":1480,""y"":698,""dx"":29,""dy"":-123,""t"":13467},{""x"":1468,""y"":685,""dx"":17,""dy"":-136,""t"":13503},{""x"":1460,""y"":675,""dx"":9,""dy"":-146,""t"":13536},{""x"":1471,""y"":676,""dx"":20,""dy"":-145,""t"":13570},{""x"":1507,""y"":659,""dx"":56,""dy"":-162,""t"":13603},{""x"":1495,""y"":653,""dx"":44,""dy"":-168,""t"":13638},{""x"":1495,""y"":640,""dx"":44,""dy"":-181,""t"":13672},{""x"":1486,""y"":622,""dx"":35,""dy"":-199,""t"":13706},{""x"":1474,""y"":628,""dx"":23,""dy"":-193,""t"":13741},{""x"":1460,""y"":639,""dx"":9,""dy"":-182,""t"":13774},{""x"":1454,""y"":637,""dx"":3,""dy"":-184,""t"":13808},{""x"":1462,""y"":655,""dx"":11,""dy"":-166,""t"":13841},{""x"":1462,""y"":683,""dx"":11,""dy"":-138,""t"":13876},{""x"":1463,""y"":703,""dx"":12,""dy"":-118,""t"":13910},{""x"":1458,""y"":703,""dx"":7,""dy"":-118,""t"":13944},{""x"":1450,""y"":695,""dx"":-1,""dy"":-126,""t"":13976},{""x"":1464,""y"":716,""dx"":13,""dy"":-105,""t"":14012},{""x"":1463,""y"":730,""dx"":12,""dy"":-91,""t"":14047},{""x"":1454,""y"":737,""dx"":3,""dy"":-84,""t"":14081},{""x"":1477,""y"":732,""dx"":26,""dy"":-89,""t"":14114},{""x"":1494,""y"":730,""dx"":43,""dy"":-91,""t"":14149},{""x"":1500,""y"":721,""dx"":49,""dy"":-100,""t"":14182},{""x"":1503,""y"":732,""dx"":52,""dy"":-89,""t"":14216},{""x"":1489,""y"":741,""dx"":38,""dy"":-80,""t"":14250},{""x"":1476,""y"":732,""dx"":25,""dy"":-89,""t"":14284},{""x"":1478,""y"":725,""dx"":27,""dy"":-96,""t"":14318},{""x"":1476,""y"":694,""dx"":25,""dy"":-127,""t"":14353},{""x"":1491,""y"":695,""dx"":40,""dy"":-126,""t"":14385},{""x"":1495,""y"":687,""dx"":44,""dy"":-134,""t"":14420},{""x"":1490,""y"":661,""dx"":39,""dy"":-160,""t"":14454},{""x"":1467,""y"":679,""dx"":16,""dy"":-142,""t"":14489},{""x"":1433,""y"":702,""dx"":-18,""dy"":-119,""t"":14522},{""x"":1410,""y"":725,""dx"":-41,""dy"":-96,""t"":14557},{""x"":1388,""y"":749,""dx"":-63,""dy"":-72,""t"":14590},{""x"":1369,""y"":760,""dx"":-82,""dy"":-61,""t"":14624},{""x"":1357,""y"":781,""dx"":-94,""dy"":-40,""t"":14659},{""x"":1360,""y"":777,""dx"":-91,""dy"":-44,""t"":14693},{""x"":1356,""y"":787,""dx"":-95,""dy"":-34,""t"":14727},{""x"":1367,""y"":795,""dx"":-84,""dy"":-26,""t"":14760},{""x"":1362,""y"":804,""dx"":-89,""dy"":-17,""t"":14795},{""x"":1358,""y"":817,""dx"":-93,""dy"":-4,""t"":14828},{""x"":1360,""y"":843,""dx"":-91,""dy"":22,""t"":14861},{""x"":1349,""y"":869,""dx"":-102,""dy"":48,""t"":14896},{""x"":1342,""y"":875,""dx"":-109,""dy"":54,""t"":14930},{""x"":1340,""y"":870,""dx"":-111,""dy"":49,""t"":14964},{""x"":1355,""y"":860,""dx"":-96,""dy"":39,""t"":14998},{""x"":1359,""y"":859,""dx"":-92,""dy"":38,""t"":15032}]]","[100,98.33333333333333,96.66666666666667,64.40677966101694,98.33333333333333]","[{""x"":-7.95,""y"":-58.03333333333333,""r"":43.693109006671044},{""x"":94.75,""y"":13.55,""r"":54.47075737859463},{""x"":76.93333333333334,""y"":-123.4,""r"":66.19872119240728},{""x"":101.38983050847457,""y"":-141.61016949152543,""r"":58.13717446087953},{""x"":7.516666666666667,""y"":-99.08333333333333,""r"":108.26275953290916}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.44","validate","","","","","","","","","",""
