"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","stimulus","load_time","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","ans","ISI","size","shapeORcolor","webgazer_data","webgazer_targets","webgazer_targets_data","correct","response_target","response_answer"
"true","fullscreen","0","2034","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","2037","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","10337","0.0-2.0-0.0","","","","","8295","{""name"":""王炜"",""age"":""23""}","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","11816","0.0-2.0-1.0","","","","","1479","{""sex"":""男""}","[0]","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","4","12384","0.0-3.0","","","","","566"," ","","<p>实验说明：该实验根据颜色和形状各有两组，每组实验开始前会有一个眼动校准。</p><p>按""space""键继续。</p>","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","5","25084","0.0-4.0","","","","","","","","","6432","","","","","","","","","","","","","","","",""
"","html-button-response","6","25969","0.0-5.0-0.0","","","","","882","0","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","7","37332","0.0-5.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","8","38016","0.0-5.0-2.0","","","","","684","0","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","",""
"","webgazer-validate","9","55217","0.0-5.0-3.0","","","","","","","","","","[[{""x"":489,""y"":213,""dx"":-2,""dy"":-68,""t"":990},{""x"":482,""y"":211,""dx"":-9,""dy"":-70,""t"":1024},{""x"":481,""y"":201,""dx"":-10,""dy"":-80,""t"":1058},{""x"":483,""y"":213,""dx"":-8,""dy"":-68,""t"":1091},{""x"":466,""y"":226,""dx"":-25,""dy"":-55,""t"":1126},{""x"":461,""y"":230,""dx"":-30,""dy"":-51,""t"":1160},{""x"":450,""y"":238,""dx"":-41,""dy"":-43,""t"":1194},{""x"":454,""y"":232,""dx"":-37,""dy"":-49,""t"":1228},{""x"":458,""y"":229,""dx"":-33,""dy"":-52,""t"":1261},{""x"":452,""y"":237,""dx"":-39,""dy"":-44,""t"":1297},{""x"":459,""y"":234,""dx"":-32,""dy"":-47,""t"":1330},{""x"":457,""y"":240,""dx"":-34,""dy"":-41,""t"":1364},{""x"":457,""y"":238,""dx"":-34,""dy"":-43,""t"":1398},{""x"":453,""y"":240,""dx"":-38,""dy"":-41,""t"":1431},{""x"":448,""y"":236,""dx"":-43,""dy"":-45,""t"":1466},{""x"":445,""y"":232,""dx"":-46,""dy"":-49,""t"":1500},{""x"":450,""y"":228,""dx"":-41,""dy"":-53,""t"":1534},{""x"":447,""y"":213,""dx"":-44,""dy"":-68,""t"":1568},{""x"":461,""y"":203,""dx"":-30,""dy"":-78,""t"":1602},{""x"":461,""y"":209,""dx"":-30,""dy"":-72,""t"":1636},{""x"":467,""y"":223,""dx"":-24,""dy"":-58,""t"":1669},{""x"":474,""y"":222,""dx"":-17,""dy"":-59,""t"":1704},{""x"":467,""y"":230,""dx"":-24,""dy"":-51,""t"":1739},{""x"":476,""y"":232,""dx"":-15,""dy"":-49,""t"":1771},{""x"":476,""y"":237,""dx"":-15,""dy"":-44,""t"":1805},{""x"":468,""y"":221,""dx"":-23,""dy"":-60,""t"":1840},{""x"":469,""y"":231,""dx"":-22,""dy"":-50,""t"":1874},{""x"":465,""y"":236,""dx"":-26,""dy"":-45,""t"":1908},{""x"":462,""y"":240,""dx"":-29,""dy"":-41,""t"":1940},{""x"":448,""y"":236,""dx"":-43,""dy"":-45,""t"":1976},{""x"":441,""y"":239,""dx"":-50,""dy"":-42,""t"":2010},{""x"":439,""y"":242,""dx"":-52,""dy"":-39,""t"":2044},{""x"":428,""y"":230,""dx"":-63,""dy"":-51,""t"":2078},{""x"":442,""y"":242,""dx"":-49,""dy"":-39,""t"":2112},{""x"":430,""y"":244,""dx"":-61,""dy"":-37,""t"":2146},{""x"":440,""y"":232,""dx"":-51,""dy"":-49,""t"":2180},{""x"":464,""y"":218,""dx"":-27,""dy"":-63,""t"":2215},{""x"":474,""y"":213,""dx"":-17,""dy"":-68,""t"":2249},{""x"":480,""y"":217,""dx"":-11,""dy"":-64,""t"":2282},{""x"":487,""y"":219,""dx"":-4,""dy"":-62,""t"":2316},{""x"":492,""y"":221,""dx"":1,""dy"":-60,""t"":2348},{""x"":487,""y"":229,""dx"":-4,""dy"":-52,""t"":2383},{""x"":489,""y"":228,""dx"":-2,""dy"":-53,""t"":2418},{""x"":486,""y"":236,""dx"":-5,""dy"":-45,""t"":2453},{""x"":453,""y"":231,""dx"":-38,""dy"":-50,""t"":2486},{""x"":443,""y"":227,""dx"":-48,""dy"":-54,""t"":2519},{""x"":448,""y"":237,""dx"":-43,""dy"":-44,""t"":2554},{""x"":438,""y"":241,""dx"":-53,""dy"":-40,""t"":2588},{""x"":447,""y"":247,""dx"":-44,""dy"":-34,""t"":2622},{""x"":455,""y"":248,""dx"":-36,""dy"":-33,""t"":2656},{""x"":458,""y"":250,""dx"":-33,""dy"":-31,""t"":2691},{""x"":465,""y"":252,""dx"":-26,""dy"":-29,""t"":2724},{""x"":470,""y"":237,""dx"":-21,""dy"":-44,""t"":2758},{""x"":473,""y"":243,""dx"":-18,""dy"":-38,""t"":2792},{""x"":477,""y"":254,""dx"":-14,""dy"":-27,""t"":2825},{""x"":488,""y"":252,""dx"":-3,""dy"":-29,""t"":2861},{""x"":485,""y"":262,""dx"":-6,""dy"":-19,""t"":2894},{""x"":487,""y"":269,""dx"":-4,""dy"":-12,""t"":2927},{""x"":483,""y"":261,""dx"":-8,""dy"":-20,""t"":2962},{""x"":479,""y"":262,""dx"":-12,""dy"":-19,""t"":2996}],[{""x"":1602,""y"":314,""dx"":151,""dy"":33,""t"":4016},{""x"":1581,""y"":305,""dx"":130,""dy"":24,""t"":4051},{""x"":1579,""y"":300,""dx"":128,""dy"":19,""t"":4085},{""x"":1570,""y"":312,""dx"":119,""dy"":31,""t"":4118},{""x"":1543,""y"":308,""dx"":92,""dy"":27,""t"":4152},{""x"":1528,""y"":316,""dx"":77,""dy"":35,""t"":4186},{""x"":1533,""y"":330,""dx"":82,""dy"":49,""t"":4219},{""x"":1537,""y"":331,""dx"":86,""dy"":50,""t"":4254},{""x"":1540,""y"":330,""dx"":89,""dy"":49,""t"":4289},{""x"":1543,""y"":343,""dx"":92,""dy"":62,""t"":4322},{""x"":1552,""y"":362,""dx"":101,""dy"":81,""t"":4357},{""x"":1561,""y"":356,""dx"":110,""dy"":75,""t"":4391},{""x"":1561,""y"":354,""dx"":110,""dy"":73,""t"":4424},{""x"":1574,""y"":366,""dx"":123,""dy"":85,""t"":4458},{""x"":1587,""y"":390,""dx"":136,""dy"":109,""t"":4492},{""x"":1565,""y"":426,""dx"":114,""dy"":145,""t"":4527},{""x"":1553,""y"":398,""dx"":102,""dy"":117,""t"":4560},{""x"":1501,""y"":399,""dx"":50,""dy"":118,""t"":4594},{""x"":1502,""y"":391,""dx"":51,""dy"":110,""t"":4628},{""x"":1494,""y"":420,""dx"":43,""dy"":139,""t"":4663},{""x"":1497,""y"":428,""dx"":46,""dy"":147,""t"":4695},{""x"":1503,""y"":418,""dx"":52,""dy"":137,""t"":4731},{""x"":1473,""y"":402,""dx"":22,""dy"":121,""t"":4764},{""x"":1466,""y"":410,""dx"":15,""dy"":129,""t"":4799},{""x"":1445,""y"":379,""dx"":-6,""dy"":98,""t"":4832},{""x"":1431,""y"":365,""dx"":-20,""dy"":84,""t"":4866},{""x"":1421,""y"":363,""dx"":-30,""dy"":82,""t"":4901},{""x"":1406,""y"":350,""dx"":-45,""dy"":69,""t"":4933},{""x"":1402,""y"":351,""dx"":-49,""dy"":70,""t"":4968},{""x"":1427,""y"":361,""dx"":-24,""dy"":80,""t"":5001},{""x"":1407,""y"":360,""dx"":-44,""dy"":79,""t"":5036},{""x"":1411,""y"":373,""dx"":-40,""dy"":92,""t"":5069},{""x"":1403,""y"":377,""dx"":-48,""dy"":96,""t"":5104},{""x"":1425,""y"":380,""dx"":-26,""dy"":99,""t"":5138},{""x"":1445,""y"":399,""dx"":-6,""dy"":118,""t"":5172},{""x"":1467,""y"":393,""dx"":16,""dy"":112,""t"":5206},{""x"":1487,""y"":406,""dx"":36,""dy"":125,""t"":5240},{""x"":1498,""y"":413,""dx"":47,""dy"":132,""t"":5273},{""x"":1504,""y"":423,""dx"":53,""dy"":142,""t"":5308},{""x"":1519,""y"":440,""dx"":68,""dy"":159,""t"":5342},{""x"":1513,""y"":442,""dx"":62,""dy"":161,""t"":5375},{""x"":1518,""y"":439,""dx"":67,""dy"":158,""t"":5411},{""x"":1518,""y"":450,""dx"":67,""dy"":169,""t"":5444},{""x"":1526,""y"":450,""dx"":75,""dy"":169,""t"":5478},{""x"":1533,""y"":449,""dx"":82,""dy"":168,""t"":5510},{""x"":1534,""y"":457,""dx"":83,""dy"":176,""t"":5546},{""x"":1554,""y"":450,""dx"":103,""dy"":169,""t"":5581},{""x"":1553,""y"":429,""dx"":102,""dy"":148,""t"":5614},{""x"":1547,""y"":401,""dx"":96,""dy"":120,""t"":5648},{""x"":1511,""y"":385,""dx"":60,""dy"":104,""t"":5682},{""x"":1497,""y"":349,""dx"":46,""dy"":68,""t"":5716},{""x"":1506,""y"":353,""dx"":55,""dy"":72,""t"":5750},{""x"":1511,""y"":327,""dx"":60,""dy"":46,""t"":5784},{""x"":1511,""y"":330,""dx"":60,""dy"":49,""t"":5818},{""x"":1521,""y"":355,""dx"":70,""dy"":74,""t"":5852},{""x"":1517,""y"":374,""dx"":66,""dy"":93,""t"":5886},{""x"":1519,""y"":387,""dx"":68,""dy"":106,""t"":5919},{""x"":1528,""y"":407,""dx"":77,""dy"":126,""t"":5954},{""x"":1532,""y"":409,""dx"":81,""dy"":128,""t"":5988}],[{""x"":948,""y"":646,""dx"":-23,""dy"":95,""t"":7042},{""x"":953,""y"":636,""dx"":-18,""dy"":85,""t"":7073},{""x"":948,""y"":645,""dx"":-23,""dy"":94,""t"":7111},{""x"":959,""y"":635,""dx"":-12,""dy"":84,""t"":7144},{""x"":958,""y"":650,""dx"":-13,""dy"":99,""t"":7179},{""x"":951,""y"":638,""dx"":-20,""dy"":87,""t"":7212},{""x"":1012,""y"":626,""dx"":41,""dy"":75,""t"":7246},{""x"":1025,""y"":622,""dx"":54,""dy"":71,""t"":7279},{""x"":1018,""y"":615,""dx"":47,""dy"":64,""t"":7314},{""x"":1011,""y"":620,""dx"":40,""dy"":69,""t"":7347},{""x"":1030,""y"":618,""dx"":59,""dy"":67,""t"":7382},{""x"":1014,""y"":617,""dx"":43,""dy"":66,""t"":7416},{""x"":1009,""y"":612,""dx"":38,""dy"":61,""t"":7451},{""x"":1005,""y"":608,""dx"":34,""dy"":57,""t"":7483},{""x"":989,""y"":598,""dx"":18,""dy"":47,""t"":7518},{""x"":990,""y"":576,""dx"":19,""dy"":25,""t"":7552},{""x"":1023,""y"":562,""dx"":52,""dy"":11,""t"":7586},{""x"":1016,""y"":575,""dx"":45,""dy"":24,""t"":7619},{""x"":1003,""y"":591,""dx"":32,""dy"":40,""t"":7654},{""x"":991,""y"":595,""dx"":20,""dy"":44,""t"":7688},{""x"":1005,""y"":601,""dx"":34,""dy"":50,""t"":7722},{""x"":1003,""y"":610,""dx"":32,""dy"":59,""t"":7756},{""x"":1014,""y"":614,""dx"":43,""dy"":63,""t"":7790},{""x"":990,""y"":609,""dx"":19,""dy"":58,""t"":7823},{""x"":1016,""y"":602,""dx"":45,""dy"":51,""t"":7858},{""x"":1027,""y"":606,""dx"":56,""dy"":55,""t"":7892},{""x"":1039,""y"":602,""dx"":68,""dy"":51,""t"":7925},{""x"":1063,""y"":607,""dx"":92,""dy"":56,""t"":7959},{""x"":1064,""y"":603,""dx"":93,""dy"":52,""t"":7993},{""x"":1078,""y"":588,""dx"":107,""dy"":37,""t"":8027},{""x"":1056,""y"":583,""dx"":85,""dy"":32,""t"":8062},{""x"":1054,""y"":575,""dx"":83,""dy"":24,""t"":8095},{""x"":1056,""y"":577,""dx"":85,""dy"":26,""t"":8130},{""x"":1051,""y"":572,""dx"":80,""dy"":21,""t"":8165},{""x"":1072,""y"":577,""dx"":101,""dy"":26,""t"":8199},{""x"":1074,""y"":573,""dx"":103,""dy"":22,""t"":8233},{""x"":1069,""y"":587,""dx"":98,""dy"":36,""t"":8267},{""x"":1069,""y"":605,""dx"":98,""dy"":54,""t"":8300},{""x"":1078,""y"":621,""dx"":107,""dy"":70,""t"":8335},{""x"":1050,""y"":624,""dx"":79,""dy"":73,""t"":8368},{""x"":1028,""y"":643,""dx"":57,""dy"":92,""t"":8403},{""x"":1007,""y"":632,""dx"":36,""dy"":81,""t"":8436},{""x"":1003,""y"":625,""dx"":32,""dy"":74,""t"":8469},{""x"":994,""y"":628,""dx"":23,""dy"":77,""t"":8504},{""x"":978,""y"":609,""dx"":7,""dy"":58,""t"":8539},{""x"":980,""y"":595,""dx"":9,""dy"":44,""t"":8573},{""x"":977,""y"":581,""dx"":6,""dy"":30,""t"":8606},{""x"":986,""y"":576,""dx"":15,""dy"":25,""t"":8640},{""x"":994,""y"":573,""dx"":23,""dy"":22,""t"":8671},{""x"":992,""y"":569,""dx"":21,""dy"":18,""t"":8708},{""x"":990,""y"":558,""dx"":19,""dy"":7,""t"":8742},{""x"":1011,""y"":555,""dx"":40,""dy"":4,""t"":8776},{""x"":998,""y"":552,""dx"":27,""dy"":1,""t"":8810},{""x"":1026,""y"":562,""dx"":55,""dy"":11,""t"":8844},{""x"":1060,""y"":597,""dx"":89,""dy"":46,""t"":8878},{""x"":1061,""y"":609,""dx"":90,""dy"":58,""t"":8911},{""x"":1072,""y"":604,""dx"":101,""dy"":53,""t"":8945},{""x"":1068,""y"":599,""dx"":97,""dy"":48,""t"":8980},{""x"":1074,""y"":594,""dx"":103,""dy"":43,""t"":9015}],[{""x"":562,""y"":696,""dx"":71,""dy"":-125,""t"":10033},{""x"":575,""y"":705,""dx"":84,""dy"":-116,""t"":10067},{""x"":582,""y"":706,""dx"":91,""dy"":-115,""t"":10101},{""x"":595,""y"":692,""dx"":104,""dy"":-129,""t"":10136},{""x"":597,""y"":689,""dx"":106,""dy"":-132,""t"":10169},{""x"":605,""y"":680,""dx"":114,""dy"":-141,""t"":10205},{""x"":604,""y"":689,""dx"":113,""dy"":-132,""t"":10239},{""x"":566,""y"":704,""dx"":75,""dy"":-117,""t"":10272},{""x"":563,""y"":703,""dx"":72,""dy"":-118,""t"":10306},{""x"":545,""y"":723,""dx"":54,""dy"":-98,""t"":10340},{""x"":559,""y"":719,""dx"":68,""dy"":-102,""t"":10374},{""x"":567,""y"":707,""dx"":76,""dy"":-114,""t"":10409},{""x"":561,""y"":703,""dx"":70,""dy"":-118,""t"":10443},{""x"":575,""y"":699,""dx"":84,""dy"":-122,""t"":10476},{""x"":577,""y"":698,""dx"":86,""dy"":-123,""t"":10509},{""x"":589,""y"":692,""dx"":98,""dy"":-129,""t"":10544},{""x"":585,""y"":712,""dx"":94,""dy"":-109,""t"":10578},{""x"":593,""y"":708,""dx"":102,""dy"":-113,""t"":10612},{""x"":604,""y"":723,""dx"":113,""dy"":-98,""t"":10643},{""x"":583,""y"":741,""dx"":92,""dy"":-80,""t"":10680},{""x"":579,""y"":722,""dx"":88,""dy"":-99,""t"":10715},{""x"":576,""y"":701,""dx"":85,""dy"":-120,""t"":10748},{""x"":583,""y"":700,""dx"":92,""dy"":-121,""t"":10783},{""x"":579,""y"":688,""dx"":88,""dy"":-133,""t"":10816},{""x"":568,""y"":688,""dx"":77,""dy"":-133,""t"":10850},{""x"":571,""y"":683,""dx"":80,""dy"":-138,""t"":10884},{""x"":554,""y"":709,""dx"":63,""dy"":-112,""t"":10918},{""x"":550,""y"":741,""dx"":59,""dy"":-80,""t"":10952},{""x"":554,""y"":736,""dx"":63,""dy"":-85,""t"":10986},{""x"":562,""y"":747,""dx"":71,""dy"":-74,""t"":11019},{""x"":569,""y"":731,""dx"":78,""dy"":-90,""t"":11051},{""x"":575,""y"":738,""dx"":84,""dy"":-83,""t"":11088},{""x"":562,""y"":756,""dx"":71,""dy"":-65,""t"":11121},{""x"":550,""y"":774,""dx"":59,""dy"":-47,""t"":11155},{""x"":571,""y"":780,""dx"":80,""dy"":-41,""t"":11190},{""x"":553,""y"":764,""dx"":62,""dy"":-57,""t"":11224},{""x"":548,""y"":737,""dx"":57,""dy"":-84,""t"":11258},{""x"":541,""y"":744,""dx"":50,""dy"":-77,""t"":11292},{""x"":538,""y"":758,""dx"":47,""dy"":-63,""t"":11326},{""x"":545,""y"":760,""dx"":54,""dy"":-61,""t"":11360},{""x"":549,""y"":763,""dx"":58,""dy"":-58,""t"":11394},{""x"":574,""y"":768,""dx"":83,""dy"":-53,""t"":11429},{""x"":579,""y"":774,""dx"":88,""dy"":-47,""t"":11462},{""x"":595,""y"":774,""dx"":104,""dy"":-47,""t"":11496},{""x"":616,""y"":774,""dx"":125,""dy"":-47,""t"":11531},{""x"":620,""y"":777,""dx"":129,""dy"":-44,""t"":11565},{""x"":598,""y"":773,""dx"":107,""dy"":-48,""t"":11599},{""x"":604,""y"":758,""dx"":113,""dy"":-63,""t"":11632},{""x"":601,""y"":766,""dx"":110,""dy"":-55,""t"":11666},{""x"":609,""y"":772,""dx"":118,""dy"":-49,""t"":11700},{""x"":603,""y"":777,""dx"":112,""dy"":-44,""t"":11734},{""x"":603,""y"":767,""dx"":112,""dy"":-54,""t"":11768},{""x"":603,""y"":776,""dx"":112,""dy"":-45,""t"":11802},{""x"":602,""y"":772,""dx"":111,""dy"":-49,""t"":11836},{""x"":603,""y"":785,""dx"":112,""dy"":-36,""t"":11869},{""x"":615,""y"":788,""dx"":124,""dy"":-33,""t"":11904},{""x"":628,""y"":782,""dx"":137,""dy"":-39,""t"":11938},{""x"":633,""y"":785,""dx"":142,""dy"":-36,""t"":11972},{""x"":628,""y"":792,""dx"":137,""dy"":-29,""t"":12006}],[{""x"":1315,""y"":880,""dx"":-136,""dy"":59,""t"":13060},{""x"":1314,""y"":872,""dx"":-137,""dy"":51,""t"":13094},{""x"":1311,""y"":879,""dx"":-140,""dy"":58,""t"":13127},{""x"":1294,""y"":885,""dx"":-157,""dy"":64,""t"":13161},{""x"":1285,""y"":890,""dx"":-166,""dy"":69,""t"":13196},{""x"":1268,""y"":893,""dx"":-183,""dy"":72,""t"":13230},{""x"":1249,""y"":887,""dx"":-202,""dy"":66,""t"":13264},{""x"":1276,""y"":882,""dx"":-175,""dy"":61,""t"":13298},{""x"":1255,""y"":878,""dx"":-196,""dy"":57,""t"":13332},{""x"":1251,""y"":875,""dx"":-200,""dy"":54,""t"":13367},{""x"":1263,""y"":872,""dx"":-188,""dy"":51,""t"":13400},{""x"":1282,""y"":854,""dx"":-169,""dy"":33,""t"":13434},{""x"":1265,""y"":852,""dx"":-186,""dy"":31,""t"":13468},{""x"":1270,""y"":851,""dx"":-181,""dy"":30,""t"":13502},{""x"":1249,""y"":850,""dx"":-202,""dy"":29,""t"":13535},{""x"":1238,""y"":840,""dx"":-213,""dy"":19,""t"":13570},{""x"":1235,""y"":838,""dx"":-216,""dy"":17,""t"":13604},{""x"":1242,""y"":840,""dx"":-209,""dy"":19,""t"":13637},{""x"":1240,""y"":845,""dx"":-211,""dy"":24,""t"":13671},{""x"":1254,""y"":843,""dx"":-197,""dy"":22,""t"":13705},{""x"":1267,""y"":857,""dx"":-184,""dy"":36,""t"":13740},{""x"":1283,""y"":855,""dx"":-168,""dy"":34,""t"":13774},{""x"":1295,""y"":859,""dx"":-156,""dy"":38,""t"":13808},{""x"":1322,""y"":858,""dx"":-129,""dy"":37,""t"":13842},{""x"":1351,""y"":852,""dx"":-100,""dy"":31,""t"":13875},{""x"":1331,""y"":852,""dx"":-120,""dy"":31,""t"":13909},{""x"":1351,""y"":854,""dx"":-100,""dy"":33,""t"":13943},{""x"":1352,""y"":860,""dx"":-99,""dy"":39,""t"":13977},{""x"":1360,""y"":853,""dx"":-91,""dy"":32,""t"":14012},{""x"":1363,""y"":843,""dx"":-88,""dy"":22,""t"":14046},{""x"":1351,""y"":832,""dx"":-100,""dy"":11,""t"":14080},{""x"":1349,""y"":818,""dx"":-102,""dy"":-3,""t"":14114},{""x"":1358,""y"":833,""dx"":-93,""dy"":12,""t"":14148},{""x"":1341,""y"":824,""dx"":-110,""dy"":3,""t"":14181},{""x"":1326,""y"":818,""dx"":-125,""dy"":-3,""t"":14214},{""x"":1321,""y"":822,""dx"":-130,""dy"":1,""t"":14250},{""x"":1330,""y"":815,""dx"":-121,""dy"":-6,""t"":14284},{""x"":1334,""y"":815,""dx"":-117,""dy"":-6,""t"":14317},{""x"":1327,""y"":805,""dx"":-124,""dy"":-16,""t"":14352},{""x"":1323,""y"":810,""dx"":-128,""dy"":-11,""t"":14385},{""x"":1317,""y"":830,""dx"":-134,""dy"":9,""t"":14419},{""x"":1319,""y"":827,""dx"":-132,""dy"":6,""t"":14455},{""x"":1293,""y"":843,""dx"":-158,""dy"":22,""t"":14488},{""x"":1306,""y"":848,""dx"":-145,""dy"":27,""t"":14522},{""x"":1310,""y"":841,""dx"":-141,""dy"":20,""t"":14556},{""x"":1304,""y"":848,""dx"":-147,""dy"":27,""t"":14591},{""x"":1315,""y"":852,""dx"":-136,""dy"":31,""t"":14624},{""x"":1319,""y"":857,""dx"":-132,""dy"":36,""t"":14658},{""x"":1308,""y"":858,""dx"":-143,""dy"":37,""t"":14692},{""x"":1313,""y"":863,""dx"":-138,""dy"":42,""t"":14727},{""x"":1307,""y"":850,""dx"":-144,""dy"":29,""t"":14760},{""x"":1301,""y"":864,""dx"":-150,""dy"":43,""t"":14794},{""x"":1313,""y"":868,""dx"":-138,""dy"":47,""t"":14828},{""x"":1303,""y"":869,""dx"":-148,""dy"":48,""t"":14862},{""x"":1302,""y"":880,""dx"":-149,""dy"":59,""t"":14896},{""x"":1280,""y"":881,""dx"":-171,""dy"":60,""t"":14931},{""x"":1253,""y"":868,""dx"":-198,""dy"":47,""t"":14964},{""x"":1266,""y"":863,""dx"":-185,""dy"":42,""t"":14998},{""x"":1257,""y"":849,""dx"":-194,""dy"":28,""t"":15032}]]","[100,100,100,100,84.7457627118644]","[{""x"":-27.433333333333334,""y"":-47.766666666666666,""r"":28.018246874491275},{""x"":57.33898305084746,""y"":100.10169491525424,""r"":59.225708720102695},{""x"":47.30508474576271,""y"":50.389830508474574,""r"":41.08846545783837},{""x"":89.98305084745763,""y"":-84.23728813559322,""r"":39.05023687140356},{""x"":-151.38983050847457,""y"":31.54237288135593,""r"":37.287550072444496}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.41","validate","","","","","","","","","",""
